('https://image1.ljcdn.com/120000-inspection/64cbcb52-b5e1-4376-aa10-f65440029c83.jpg.296x216.jpg', '祈年大厦  西南两居 交通方便 视野开阔！', '祈年大厦  | 2室1厅 | 76.04平米 | 南 | 精装 | 有电梯', '低楼层(共32层)塔楼  -  劝业场', '468万', '单价61547元/平米')
('https://image1.ljcdn.com/120000-inspection/2c7132da-4958-48ca-8948-11fbbe27b326.jpg.296x216.jpg', '京海公寓 一楼低楼层 私产房 楼前环境好', '京海公寓  | 2室1厅 | 110.89平米 | 南 西南 | 其他 | 有电梯', '低楼层(共12层)板楼  -  新兴街', '430万', '单价38778元/平米')
('https://image1.ljcdn.com/120000-inspection/16a4600e-bd92-4f28-9744-efc4aa3fb2b5.jpg.296x216.jpg', '保利大都会天汇雅苑 3室1厅 800万', '保利大都会天汇雅苑  | 3室1厅 | 120.45平米 | 东南 | 其他 | 有电梯', '低楼层(共38层)板楼  -  南市', '800万', '单价66418元/平米')
('https://image1.ljcdn.com/120000-inspection/395c7404-c338-4e0a-a04d-2b7efca7b8ac.jpg.296x216.jpg', '都会轩 环境优美 适合居住 交通便利', '都会轩  | 4室2厅 | 200.01平米 | 南 西 | 其他 | 有电梯', '高楼层(共57层)板楼  -  体育馆街', '1300万', '单价64997元/平米')
('https://image1.ljcdn.com/120000-inspection/63b651db-d6aa-4101-8c03-a2b586f21061.jpg.296x216.jpg', '怀远里，交通便利，配套齐全 采光好', '怀远里  | 2室1厅 | 85.51平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  南市', '435万', '单价50872元/平米')
('https://image1.ljcdn.com/120000-inspection/e3300d85-b418-4827-adce-063bbe0f484a.jpg.296x216.jpg', '同方花园 3室2厅 615万', '同方花园  | 3室2厅 | 108.58平米 | 南 | 精装 | 有电梯', '低楼层(共29层)板楼  -  南市', '615万', '单价56641元/平米')
('https://image1.ljcdn.com/120000-inspection/af985189-ad97-4c25-a1a6-079683718935.jpg.296x216.jpg', '采光好 非顶楼 私产房 看房方便', '万全里  | 1室1厅 | 41.02平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  南营门街', '220万', '单价53633元/平米')
('https://image1.ljcdn.com/120000-inspection/909bda3b-f37c-4231-bbbf-563fa0381221.jpg.296x216.jpg', '天汇雅苑 南北通透大四室 全天无遮挡 没有尾款 精装修', '保利大都会天汇雅苑  | 4室2厅 | 174.36平米 | 南 西 北 | 精装 | 有电梯', '低楼层(共48层)板楼  -  南市', '1090万', '单价62515元/平米')
('https://image1.ljcdn.com/120000-inspection/ed92f43f-2a6d-430e-b15b-14586ecb9fb4.jpg.296x216.jpg', '诚基 70年产权住宅 商品房 东南朝向 边户跃层', '诚基经贸中心  | 3室1厅 | 164.64平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)塔楼  -  体育馆街', '550万', '单价33407元/平米')
('https://image1.ljcdn.com/120000-inspection/f45b2fef-b554-442f-a806-339bd61c2659.jpg.296x216.jpg', '文善里 私产过两年 南北通透 可贷款', '文善里  | 2室1厅 | 54.04平米 | 东 南 北 | 其他 | 无电梯', '高楼层(共5层)板楼  -  南营门街', '395万', '单价73095元/平米')
('https://image1.ljcdn.com/120000-inspection/b965a3de-1cae-4fc5-954c-098a85c3355a.jpg.296x216.jpg', '低楼层，视野开阔，户型方正，采光好。', '庆有西里  | 1室1厅 | 47.2平米 | 南 | 简装 | 无电梯', '低楼层(共7层)板楼  -  南市', '285万', '单价60382元/平米')
('https://image1.ljcdn.com/120000-inspection/86c02ea7-4734-4f5a-a312-9fab05923b7e.jpg.296x216.jpg', '柳州路 私产满两年 低楼层 采光好', '柳州路  | 2室1厅 | 59.17平米 | 东北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  体育馆街', '455万', '单价76898元/平米')
('https://image1.ljcdn.com/120000-inspection/e09d1f1f-d081-43cd-a625-4e00090bbe44.jpg.296x216.jpg', '康宁大厦 70年产权 民水民电 住宅性质 看房方便', '康宁大厦  | 2室1厅 | 131.68平米 | 东 | 其他', '中楼层(共16层)塔楼  -  新兴街', '430万', '单价32655元/平米')
('https://image1.ljcdn.com/120000-inspection/4df39181-e92e-43dc-8ebc-7c759fe4ae97.jpg.296x216.jpg', '同方花园 3室2厅 839万', '同方花园  | 3室2厅 | 139.47平米 | 南 北 | 其他 | 有电梯', '高楼层(共29层)板楼  -  南市', '839万', '单价60157元/平米')
('https://image1.ljcdn.com/120000-inspection/4dd3e2c7-7b20-47aa-bc7d-86f090c0efba.jpg.296x216.jpg', '诚基 商品房住宅 明卧明厅 东南朝向89大复式 带精装修', '诚基经贸中心  | 3室1厅 | 89.41平米 | 东南 | 精装 | 有电梯', '中楼层(共34层)塔楼  -  体育馆街', '600万', '单价67107元/平米')
('https://image1.ljcdn.com/120000-inspection/263dbcde-bd6a-4fad-b2ac-5a5d3d804cd8.jpg.296x216.jpg', '南北通透 出行方便 户型方正 不临街', '湖北路  | 2室1厅 | 63.53平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  小白楼', '345万', '单价54306元/平米')
('https://image1.ljcdn.com/120000-inspection/ecb91a73-7713-41ed-b79e-66d750b94dd7.jpg.296x216.jpg', '融创星美御 房龄新 24小时管家服务 小区环境好', '融创星美御  | 2室1厅 | 92.01平米 | 西南 | 其他 | 有电梯', '高楼层(共32层)板塔结合  -  新兴街', '600万', '单价65211元/平米')
('https://image1.ljcdn.com/120000-inspection/53e4e79e-6761-4869-afd5-09ad2e1e3dc1.jpg.296x216.jpg', '同庆后  公产房，可以贷款  看房方便', '同庆后  | 2室1厅 | 40.05平米 | 西北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  南市', '360万', '单价89888元/平米')
('https://image1.ljcdn.com/120000-inspection/085c0004-5546-4d05-a8a5-d6d74eec2a1a.jpg.296x216.jpg', '私产满二不唯一，出行方便，交通便利', '松寿里  | 2室1厅 | 48.75平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  小白楼', '370万', '单价75898元/平米')
('https://image1.ljcdn.com/120000-inspection/343f47fd-1d21-4f0a-9539-036f251ec7a3.jpg.296x216.jpg', '金茂广场交通便利，小区环境好，户型方正，适合居住。', '金茂广场  | 2室1厅 | 93.36平米 | 南 | 其他 | 有电梯', '低楼层(共30层)板楼  -  南市', '560万', '单价59983元/平米')
('https://image1.ljcdn.com/120000-inspection/dbb4f56d-aeef-485b-a674-986b8cb254fa.jpg.296x216.jpg', '永勤里 2室1厅 610万', '永勤里  | 2室1厅 | 90.91平米 | 东南 | 其他 | 有电梯', '低楼层(共17层)板楼  -  体育馆街', '610万', '单价67100元/平米')
('https://image1.ljcdn.com/120000-inspection/c9caf3d8-6250-48af-877e-843820a71b34.jpg.296x216.jpg', '同康里 2室2厅 540万', '同康里  | 2室2厅 | 102.93平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  新兴街', '540万', '单价52463元/平米')
('https://image1.ljcdn.com/120000-inspection/0dcb503a-87e2-4dbe-9028-4bcef0760059.jpg.296x216.jpg', '津塔公寓 70年产权 民水民电 采光充足 有物业', '环球金融中心津塔公寓  | 1室1厅 | 58.94平米 | 南 | 精装 | 有电梯', '低楼层(共30层)塔楼  -  小白楼', '220万', '单价37327元/平米')
('https://image1.ljcdn.com/120000-inspection/952df857-93d0-45fb-87d8-e63e78390250.jpg.296x216.jpg', '武昌路小区 低楼层两室 私产满两年 采光好 居住舒适', '武昌路  | 2室1厅 | 72.65平米 | 南 北 | 其他', '低楼层(共6层)板楼  -  体育馆街', '560万', '单价77082元/平米')
('https://image1.ljcdn.com/120000-inspection/b4af44e5-1d91-4a22-8227-9f34ff45badf.jpg.296x216.jpg', '裕德里小区，环境好，出行方便。', '裕德里  | 2室1厅 | 32.61平米 | 南 西 | 简装 | 无电梯', '低楼层(共8层)板楼  -  南市', '340万', '单价104263元/平米')
('https://image1.ljcdn.com/120000-inspection/b0aee3ce-5520-4831-9dea-1862eb3ccbee.jpg.296x216.jpg', '诚基 高层 南向复式 无遮挡 采光好 视野佳 装修保养好', '诚基经贸中心  | 2室2厅 | 68.76平米 | 南 | 其他 | 有电梯', '中楼层(共33层)塔楼  -  体育馆街', '330万', '单价47994元/平米')
('https://image1.ljcdn.com/120000-inspection/2b0f9fc4-e8f2-4e58-9ad9-8a15853f46a8.jpg.296x216.jpg', '私产房，过两年，70年产权，业主诚意出售', '府上和平  | 1室1厅 | 42.41平米 | 北 | 其他 | 有电梯', '中楼层(共33层)塔楼  -  体育馆街', '425万', '单价100213元/平米')
('https://image1.ljcdn.com/120000-inspection/0275e32e-d5e6-46c3-9c5c-2254189cc035.jpg.296x216.jpg', '鞍山道168号，私产过五年，业主诚意卖。', '鞍山道168号社区  | 2室1厅 | 61.37平米 | 东 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  南营门街', '340万', '单价55402元/平米')
('https://image1.ljcdn.com/120000-inspection/2a6ad6cd-b93c-42af-9350-e14f65e66abe5.jpg.296x216.jpg', '私产房，70年产权，交通便利。', '诚基经贸中心  | 3室1厅 | 62.87平米 | 北 | 其他 | 有电梯', '低楼层(共33层)塔楼  -  体育馆街', '266万', '单价42310元/平米')
('https://image1.ljcdn.com/120000-inspection/ce32d42d-49f0-410d-bd93-e82691d2b8ff.jpg.296x216.jpg', '都会轩 双地铁 精装修  私产过2 无尾款 低楼层 采光好', '都会轩  | 2室1厅 | 116.69平米 | 东南 | 精装 | 有电梯', '低楼层(共57层)板楼  -  体育馆街', '880万', '单价75414元/平米')
('https://image1.ljcdn.com/120000-inspection/3fdd8d0a-08d1-41f9-928d-fbd338a44f23.jpg.296x216.jpg', '西康路地铁站 采光好 视野好 带电梯', '世家新苑  | 1室1厅 | 60.22平米 | 南 西 | 其他 | 有电梯', '中楼层(共18层)板楼  -  新兴街', '258万', '单价42843元/平米')
('https://image1.ljcdn.com/120000-inspection/08e22491-0757-4f2a-9bc3-f98e4076b3111.jpg.296x216.jpg', '低楼层 阳面 采光好 出行方便 适合老人居住', '开封里  | 2室1厅 | 64.88平米 | 南 | 其他 | 有电梯', '低楼层(共22层)板楼  -  小白楼', '300万', '单价46240元/平米')
('https://image1.ljcdn.com/120000-inspection/dfd056a0-c002-4d01-b204-a91f0fcb576c.jpg.296x216.jpg', '嘉利大厦 户型方正 格局好 采光充足', '嘉利中心  | 4室2厅 | 186.11平米 | 东 西 北 | 其他 | 有电梯', '高楼层(共30层)塔楼  -  南营门街', '705万', '单价37881元/平米')
('https://image1.ljcdn.com/120000-inspection/b44e104b-388d-4218-81f5-8a50bf8aa9df.jpg.296x216.jpg', '新宜里小区 三室一厅 朝向好 小区环境优越', '新宜里  | 3室1厅 | 73.91平米 | 西南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新兴街', '320万', '单价43296元/平米')
('https://image1.ljcdn.com/120000-inspection/bd9768a3-7330-4a26-a46d-077b4eb9a884.jpg.296x216.jpg', '佳怡公寓 中间楼层 装修好 买了可以直接住', '佳怡公寓  | 2室1厅 | 76.75平米 | 北 | 其他 | 有电梯', '中楼层(共15层)塔楼  -  南营门街', '330万', '单价42997元/平米')
('https://image1.ljcdn.com/120000-inspection/acbecfc0-499f-42fc-a0c5-35abdcd9ddf7.jpg.296x216.jpg', '为你而选为你为家 四平里 两室户型 拎包入住 随时入住', '四平里  | 2室1厅 | 69.77平米 | 南 北 | 其他', '高楼层(共7层)板楼  -  劝业场', '298万', '单价42712元/平米')
('https://image1.ljcdn.com/120000-inspection/b430b2c9-7820-4710-beaa-1bae689ef7c2.jpg.296x216.jpg', '满五唯一 通透户型 鞍山道非顶楼', '耕余里  | 3室1厅 | 66.05平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  劝业场', '410万', '单价62075元/平米')
('https://image1.ljcdn.com/120000-inspection/89d9f21b-ceff-4807-99fc-28571bb5dbe2.jpg.296x216.jpg', '惠嘉公寓 一室改两室 精装私产', '惠嘉公寓  | 2室1厅 | 77.61平米 | 西 | 其他', '中楼层(共24层)塔楼  -  新兴街', '315万', '单价40588元/平米')
('https://image1.ljcdn.com/120000-inspection/67331edb-f0ca-46ca-b66e-082d733a7316.jpg.296x216.jpg', '一居室   采光明亮   装修温馨', '惠民里  | 1室1厅 | 45.89平米 | 西北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  新兴街', '210万', '单价45762元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload43418543-7695-4f11-be80-69d6a3214f23.jpg.296x216.jpg', '吉利花园 户型方正 朝南好户型 居住舒适 配套齐全', '吉利花园  | 1室1厅 | 53.96平米 | 南 | 其他 | 有电梯', '低楼层(共32层)塔楼  -  南营门街', '390万', '单价72276元/平米')
('https://image1.ljcdn.com/120000-inspection/ff165e06-35df-4219-878e-c61ce9c2cb2c.jpg.296x216.jpg', '此房为标准住宅，户型方正格局好，采光充足', '嘉利中心  | 4室1厅 | 186.11平米 | 南 | 其他 | 有电梯', '中楼层(共30层)塔楼  -  南营门街', '570万', '单价30628元/平米')
('https://image1.ljcdn.com/120000-inspection/203951ef-656b-443a-8dde-553b4054c507.jpg.296x216.jpg', '昆明路犀地 精品两居 次新房 一梯两户 中间楼层', '朗文名邸  | 2室1厅 | 78.74平米 | 西北 | 其他 | 有电梯', '低楼层(共34层)板楼  -  新兴街', '530万', '单价67311元/平米')
('https://image1.ljcdn.com/120000-inspection/9c9ef45b-a0bf-4b18-9df7-107e1dceff8b.jpg.296x216.jpg', '房子价位低，看房方便，简单装修', '天新里  | 1室1厅 | 38.96平米 | 西北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  南营门街', '175万', '单价44918元/平米')
('https://image1.ljcdn.com/120000-inspection/6bfdabbe-428f-4ae7-9004-293b5cf709c1.jpg.296x216.jpg', '私产 户型方正 通透  无尾款 随时迁户口 卖房再买', '兴隆南里  | 2室1厅 | 53.34平米 | 东 西 | 其他 | 无电梯', '中楼层(共7层)板楼  -  劝业场', '428万', '单价80240元/平米')
('https://image1.ljcdn.com/120000-inspection/2eb5d7fa-a851-4279-9220-c647a5e33a6a.jpg.296x216.jpg', '尚友里 交通便利 环境优美 适合居住', '尚友里  | 2室1厅 | 62.27平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  体育馆街', '510万', '单价81902元/平米')
('https://image1.ljcdn.com/120000-inspection/a5b0d978-803b-45be-99b4-3522e926b872.jpg.296x216.jpg', '私产过五年   采光充足   交通便利   南北通透', '新文化花园新雅居  | 3室1厅 | 141.37平米 | 南 北 | 其他 | 有电梯', '高楼层(共15层)板楼  -  南市', '770万', '单价54468元/平米')
('https://image1.ljcdn.com/120000-inspection/d88f8997-2200-40a5-a4c0-3434a23ff605.jpg.296x216.jpg', '景阳里 东西两室 看房方便 诚意出售', '景阳里  | 2室1厅 | 49.13平米 | 东 西 | 其他 | 无电梯', '低楼层(共8层)板楼  -  南营门街', '360万', '单价73275元/平米')
('https://image1.ljcdn.com/120000-inspection/51b5ea9c-63e6-406d-8e90-f2cec8855898.jpg.296x216.jpg', '安宁里私产房两室 可贷款 房子装修好', '安宁里  | 2室1厅 | 61.8平米 | 东 西 | 其他 | 无电梯', '中楼层(共6层)板楼  -  南营门街', '410万', '单价66344元/平米')
('https://image1.ljcdn.com/120000-inspection/b1f0a16d-70d0-46cb-97af-cbcce9c51d8b.jpg.296x216.jpg', '营口道33号 公产房一次性税费低 朝南大两室户型', '营口道33号  | 2室1厅 | 42.34平米 | 西南 | 简装 | 无电梯', '高楼层(共8层)板楼  -  小白楼', '220万', '单价51961元/平米')
('https://image1.ljcdn.com/120000-inspection/7dfc35bb-ce72-4b9b-9774-f292aae6389d.jpg.296x216.jpg', '福泰温泉公寓 3室2厅 880万', '福泰温泉公寓  | 3室2厅 | 226.13平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)板楼  -  体育馆街', '880万', '单价38916元/平米')
('https://image1.ljcdn.com/120000-inspection/54e990b2-712f-45df-9c21-3bf53ef989e3.jpg.296x216.jpg', '交通便利，地段好，海河沿线，私产过2年，中间楼层', '裕德里  | 1室0厅 | 30.63平米 | 东北 | 其他 | 无电梯', '中楼层(共8层)板楼  -  南市', '270万', '单价88149元/平米')
('https://image1.ljcdn.com/120000-inspection/18bd9769-be75-4c32-ad07-698c073aa12e.jpg.296x216.jpg', '新雅居   南北通透   户型方正   采光充足', '新文化花园新雅居  | 4室2厅 | 163.72平米 | 南 北 | 其他 | 有电梯', '低楼层(共14层)板楼  -  南市', '930万', '单价56805元/平米')
('https://image1.ljcdn.com/120000-inspection/399aa6e1-1492-4dcf-8e12-ebc45020d1e7.jpg.296x216.jpg', '兴河里     改善住房     两室', '兴河里  | 2室1厅 | 57.63平米 | 东 西 | 其他 | 无电梯', '中楼层(共5层)板楼  -  新兴街', '253万', '单价43901元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf12fdd26-94f9-43d3-a192-661fbcff8564.jpg.296x216.jpg', '新河里 精装私产过两年 南北通透 采光好 不临街', '新河里  | 2室1厅 | 59.9平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)板楼  -  新兴街', '290万', '单价48415元/平米')
('https://image1.ljcdn.com/120000-inspection/3a29b526-0784-46bf-9f55-9e8f4b84ebbb.jpg.296x216.jpg', '正规一居室  户型方正  采光好  适合出租  居住', '气象东里  | 1室1厅 | 38.93平米 | 西 | 其他 | 无电梯', '中楼层(共7层)板楼  -  新兴街', '165万', '单价42384元/平米')
('https://image1.ljcdn.com/120000-inspection/c811a59c-fac7-41d9-bcd1-ed04af7dbc09.jpg.296x216.jpg', '正规两室 采光良好 出行便利 配套设施齐完善', '建设路  | 2室1厅 | 58.23平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  小白楼', '240万', '单价41216元/平米')
('https://image1.ljcdn.com/120000-inspection/2223ab5a-a372-43f5-ae6f-dde136dd4bab.jpg.296x216.jpg', '竞业里 2室1厅 310万', '竞业里  | 2室1厅 | 54.68平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  南营门街', '310万', '单价56694元/平米')
('https://image1.ljcdn.com/120000-inspection/79c38087-4a4f-42d9-b7a1-b7a8650e1506.jpg.296x216.jpg', '链家     真实     可信     房源', '电台道  | 1室0厅 | 29.92平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  南营门街', '153万', '单价51137元/平米')
('https://image1.ljcdn.com/120000-inspection/1e0149c5-ba18-44f6-8c92-a3e3753da9a5.jpg.296x216.jpg', '崇仁里 2室1厅 380万', '崇仁里  | 2室1厅 | 49.54平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  小白楼', '380万', '单价76706元/平米')
('https://image1.ljcdn.com/120000-inspection/7fbe668e-c0f5-4a8e-ba9a-316014624f26.jpg.296x216.jpg', '干净整洁 私产满五年 精装一室 视野不遮挡', '金德园  | 1室1厅 | 68.36平米 | 东 | 其他 | 有电梯', '低楼层(共46层)板楼  -  南营门街', '498万', '单价72850元/平米')
('https://image1.ljcdn.com/120000-inspection/6aa3643e-c754-4fd6-adff-c0f9e13b31a4.jpg.296x216.jpg', '合作里 3室1厅 670万', '合作里  | 3室1厅 | 121.09平米 | 南 北 | 其他 | 无电梯', '中楼层(共4层)板楼  -  体育馆街', '670万', '单价55331元/平米')
('https://image1.ljcdn.com/120000-inspection/89c89b86-f2ee-42a4-9efb-47a7e271b979.jpg.296x216.jpg', '银行里小区 商品房 私产满二年 屋内干净整洁', '银行里  | 2室1厅 | 95.76平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  南营门街', '485万', '单价50648元/平米')
('https://image1.ljcdn.com/120000-inspection/5dabb572-620e-4af4-bb85-7fdcb0f99b34.jpg.296x216.jpg', '四箴北里，私产过二，视野宽阔，交通便利，适合居住', '四箴北里  | 1室1厅 | 49.09平米 | 东 | 简装 | 无电梯', '中楼层(共6层)板楼  -  劝业场', '307万', '单价62539元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload54b1a488-112b-4255-956e-00facb15e0e8.jpg.296x216.jpg', '吉利花园 朝向好 户型方正 带电梯 适合居住', '吉利花园  | 1室1厅 | 53.07平米 | 东 南 | 其他 | 有电梯', '高楼层(共32层)塔楼  -  南营门街', '375万', '单价70662元/平米')
('https://image1.ljcdn.com/120000-inspection/12bb7e3f-fa3b-433c-9b4f-cdfc9aeb8cd5.jpg.296x216.jpg', '公产房，可以一次性可以贷款，权属清晰', '益寿里  | 2室1厅 | 39.83平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  体育馆街', '525万', '单价131811元/平米')
('https://image1.ljcdn.com/120000-inspection/599b599e-b370-4464-89c0-cd8a73afe120.jpg.296x216.jpg', '精装南北两室，出行方便，户型方正，适宜居住', '金茂广场  | 2室1厅 | 90.57平米 | 东 南 北 | 其他 | 有电梯', '中楼层(共30层)塔楼  -  南市', '525万', '单价57967元/平米')
('https://image1.ljcdn.com/120000-inspection/d3a3a8ae-5dbd-4278-8a40-b644ed8a492d.jpg.296x216.jpg', '独单一室，私产满五，交通 便利', '泰安道  | 1室1厅 | 36.74平米 | 东 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  小白楼', '198万', '单价53893元/平米')
('https://image1.ljcdn.com/120000-inspection/a4fc58fa-4d85-4658-8f01-578689d169e1.jpg.296x216.jpg', '福缘里 2室1厅 340万', '福缘里  | 2室1厅 | 58.16平米 | 西 | 其他', '中楼层(共5层)板楼  -  劝业场', '340万', '单价58460元/平米')
('https://image1.ljcdn.com/120000-inspection/e1b45db1-7c8b-49b0-a48a-edee288ea556.jpg.296x216.jpg', '开发商精装修 南北通透 交通便利 私产过2年 地铁沿线', '新汇华庭  | 3室1厅 | 157.83平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)板楼  -  南市', '1150万', '单价72864元/平米')
('https://image1.ljcdn.com/120000-inspection/f3809b13-4db4-44a7-a85c-7f2a57d22a26.jpg.296x216.jpg', '此房为低楼层 朝向南 南面带阳台  厨房有窗户', '振河里  | 1室1厅 | 37.91平米 | 南 | 其他 | 无电梯', '低楼层(共7层)板楼  -  新兴街', '180万', '单价47481元/平米')
('https://image1.ljcdn.com/120000-inspection/c69fd46d-11c1-4fb3-bb44-772ea17b62eb.jpg.296x216.jpg', '环境雅致，视野开阔，交通便利，诚意出售。', '贵都大厦  | 1室1厅 | 56.47平米 | 西南 | 其他 | 有电梯', '中楼层(共30层)塔楼  -  小白楼', '270万', '单价47813元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7b213daa-30b6-44fb-a29d-9df97ebfb85c.jpg.296x216.jpg', '吉利花园 商品房 户型好 朝向好 居住舒适', '吉利花园  | 1室1厅 | 59.99平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)板楼  -  南营门街', '420万', '单价70012元/平米')
('https://image1.ljcdn.com/120000-inspection/2504759b-18ac-4acf-8793-9ed294a10fa5.jpg.296x216.jpg', '模范小区 低楼层适合老人居住 适合陪读 公产房 不临街', '市政里  | 2室1厅 | 51.27平米 | 西 | 其他 | 无电梯', '中楼层(共6层)板楼  -  南营门街', '368万', '单价71777元/平米')
('https://image1.ljcdn.com/120000-inspection/576c014b-ecac-4a7f-b022-ba7ae0865cf6.jpg.296x216.jpg', '保利大都会天汇尚苑 2室1厅 799万', '保利大都会天汇尚苑  | 2室1厅 | 133.39平米 | 南 | 其他 | 有电梯', '低楼层(共38层)板楼  -  南市', '799万', '单价59900元/平米')
('https://image1.ljcdn.com/120000-inspection/f7149d7e-49ba-4f70-a847-8cb5d23bb24e.jpg.296x216.jpg', '兴隆南里 低楼层 私产过两年 采光无遮挡 配套完善', '兴隆南里  | 1室0厅 | 32.46平米 | 东 | 其他 | 无电梯', '低楼层(共7层)板楼  -  劝业场', '275万', '单价84720元/平米')
('https://image1.ljcdn.com/120000-inspection/98a87df1-2abf-47a8-a0bd-4b0a4a47722c.jpg.296x216.jpg', '私产满五年 低楼层  南北通透大三居', '宏达公寓  | 3室1厅 | 86.53平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)板楼  -  小白楼', '550万', '单价63562元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf0a11bbe-c851-470f-91c6-545ef11a0beb.jpg.296x216.jpg', '天海里 2室0厅 310万', '天海里  | 2室0厅 | 62.11平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  新兴街', '310万', '单价49912元/平米')
('https://image1.ljcdn.com/120000-inspection/f0100435-75af-4bb9-8748-e0c03294637c.jpg.296x216.jpg', '和平时光  房子精装修  朝向是东向', '和平时光  | 1室1厅 | 66.55平米 | 东 | 其他 | 有电梯', '低楼层(共31层)板楼  -  劝业场', '380万', '单价57100元/平米')
('https://image1.ljcdn.com/120000-inspection/b63cba99-4081-4288-9f2e-6af47fb4fd4c.jpg.296x216.jpg', '庆泰里 大户型 采光好 视野佳 南北通透 出行便利', '庆泰里  | 3室1厅 | 125.44平米 | 南 北 | 其他', '高楼层(共7层)板楼  -  劝业场', '500万', '单价39860元/平米')
('https://image1.ljcdn.com/120000-inspection/7c67fc89-4793-4ab4-9656-084660f617ae.jpg.296x216.jpg', '房子私产满两年，交通便利，采光视野都很好，户型方正', '祈年大厦  | 2室1厅 | 64.87平米 | 南 | 精装 | 有电梯', '高楼层(共32层)塔楼  -  劝业场', '459万', '单价70757元/平米')
('https://image1.ljcdn.com/120000-inspection/d1b1c8bd-a00e-43f9-8df6-9351c71a92f8.jpg.296x216.jpg', '新兴里  两室精装修    视野好无遮挡  地铁3号线', '新兴里  | 2室0厅 | 36.29平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新兴街', '240万', '单价66134元/平米')
('https://image1.ljcdn.com/120000-inspection/7df707be-ecfb-4d81-b8ce-466c1a01914b.jpg.296x216.jpg', '满五唯一  户型方正   交通便利', '金茂广场  | 2室1厅 | 92.87平米 | 南 | 其他 | 有电梯', '中楼层(共30层)板楼  -  南市', '510万', '单价54916元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload57a1de92-95bc-4d8c-9831-ed70fc058f1f.jpg.296x216.jpg', '诚基经贸中心 1室1厅 228万', '诚基经贸中心  | 1室1厅 | 61.52平米 | 西 | 其他 | 有电梯', '高楼层(共50层)塔楼  -  体育馆街', '228万', '单价37062元/平米')
('https://image1.ljcdn.com/120000-inspection/113ee4cb-f5c1-4d86-a9a1-ffd142e92c5f.jpg.296x216.jpg', '建津里 中间楼层小区环境不错房龄新', '建津里  | 2室1厅 | 72.39平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  南营门街', '325万', '单价44896元/平米')
('https://image1.ljcdn.com/120000-inspection/de96e446-ac4c-4860-b1cc-38482bcd803c.jpg.296x216.jpg', '金德园两室 东南朝向 人文环境好 房龄新', '金德园  | 2室1厅 | 89.02平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)板楼  -  南营门街', '660万', '单价74141元/平米')
('https://image1.ljcdn.com/120000-inspection/01935ac0-69ec-4a0c-82c2-282e378d2ff4.jpg.296x216.jpg', '友谊里三室 低楼层 无遮挡 采光好 私产满两年', '友谊里  | 3室1厅 | 77.35平米 | 南 北 | 其他 | 无电梯', '低楼层(共4层)板楼  -  体育馆街', '550万', '单价71106元/平米')
('https://image1.ljcdn.com/120000-inspection/bfdfa4cd-83f4-444c-88cd-7e7461af5638.jpg.296x216.jpg', '云峰楼 通透房型 适宜居住  温馨之家', '云峰楼  | 3室1厅 | 74平米 | 东南 东北 | 其他', '高楼层(共13层)板楼  -  体育馆街', '510万', '单价68919元/平米')
