('https://image1.ljcdn.com/350200-inspection/477253d4-1ea4-4c9c-bfd4-917099b22259.jpg.296x216.jpg', '莲岳里小区东区 3室2厅 398万', '莲岳里小区东区  | 3室2厅 | 78.28平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1995年建板楼  -  松柏', '398万', '单价50844元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload4d548c86-d16c-404e-b560-b6d0b36d4d46.jpg.296x216.jpg', '业主一手买进 电梯高层 东南朝向 采光好 视野开阔', '信和中央广场  | 2室1厅 | 55.52平米 | 东南 | 精装 | 有电梯', '高楼层(共19层)2013年建板楼  -  莲花一村', '400万', '单价72047元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadd2bf4234-a40d-4f2a-8d3c-9e3714d2130f.jpg.296x216.jpg', '故宫裕景 4室2厅 998万', '故宫裕景  | 4室2厅 | 153.19平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)2008年建塔楼  -  轮渡', '998万', '单价65148元/平米')
('https://image1.ljcdn.com/350200-inspection/1ac70202-dcc8-4b83-b36d-316ea2364db7.jpg.296x216.jpg', '协成通商大厦 4室2厅 788万', '协成通商大厦  | 4室2厅 | 80.91平米 | 西北 | 其他 | 有电梯', '高楼层(共26层)2008年建塔楼  -  思北', '788万', '单价97393元/平米')
('https://image1.ljcdn.com/350200-inspection/aed7e84e-967e-4565-acd5-7f87c442f90c.jpg.296x216.jpg', '滨北中信广场 电梯四房 东南向 满两年 业主诚售', '中信广场  | 4室2厅 | 149.47平米 | 东南 | 简装 | 有电梯', '中楼层(共35层)1998年建塔楼  -  市政府', '650万', '单价43487元/平米')
('https://image1.ljcdn.com/350200-inspection/2153b84b-5691-4702-9183-80a6909a027a.jpg.296x216.jpg', '瑞景新村 3房朝南 格局方正 全明结构 随时可看', '瑞景新村祥麟苑  | 3室2厅 | 97.09平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2000年建塔楼  -  瑞景', '485万', '单价49954元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload35642d3b-d174-4b87-b499-6314ae23e351.jpg.296x216.jpg', '侨岳里小区 3室1厅 565万', '侨岳里小区  | 3室1厅 | 113.44平米 | 南 | 简装 | 无电梯', '中楼层(共8层)1994年建塔楼  -  SM', '565万', '单价49807元/平米')
('https://image1.ljcdn.com/350200-inspection/cf6e861d-5ac1-480f-981c-99d26a9ea043.jpg.296x216.jpg', '火车站旁边 益泰大厦 中间楼层 精装1房', '益泰大厦  | 1室1厅 | 52.49平米 | 西 北 | 其他 | 有电梯', '低楼层(共24层)2004年建塔楼  -  火车站', '238万', '单价45342元/平米')
('https://image1.ljcdn.com/350200-inspection/3620ef9a-52e5-4ec2-842e-c06655074672.jpg.296x216.jpg', '不 限买 全新未入住 观音山软件园  鑫塔水尚 精装五房', '鑫塔水尚  | 5室3厅 | 196.33平米 | 南 北 | 精装 | 有电梯', '高楼层(共24层)2014年建塔楼  -  观音山', '1380万', '单价70290元/平米')
('https://image1.ljcdn.com/350200-inspection/f11e3206-ad08-4d0d-b96b-899a58f7f586.jpg.296x216.jpg', '一布家园 2室1厅 245万', '一布家园  | 2室1厅 | 69.05平米 | 南 北 | 其他', '低楼层(共7层)暂无数据  -  火车站', '245万', '单价35482元/平米')
('https://image1.ljcdn.com/350200-inspection/18edfb8f-d50c-49d7-a271-967e66b309cf.jpg.296x216.jpg', '业主电业花园目前诚意出售，看房只要提前预约', '电业花园  | 2室2厅 | 84.88平米 | 南 北 | 精装', '低楼层(共8层)板楼  -  莲坂', '360万', '单价42413元/平米')
('https://image1.ljcdn.com/350200-inspection/43d59134-c548-49b3-8767-c070b85d73b6.JPG.296x216.jpg', '前埔北区一里 3室2厅 480万', '前埔北区一里  | 3室2厅 | 99.97平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2001年建板楼  -  前埔', '480万', '单价48015元/平米')
('https://image1.ljcdn.com/350200-inspection/63583577-a397-4ba4-9a0e-3a62842b8e52.jpg.296x216.jpg', '卧龙BRT 金鸡亭小区   精装两房', '金鸡亭小区东区  | 2室1厅 | 72.87平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)1996年建板楼  -  金鸡亭', '298万', '单价40895元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload8c8a42d1-14ab-4af5-a3c4-2dec70eecfc2.jpg.296x216.jpg', '思明 禹洲花园三期 南北双阳台两房 大两房可加装电梯', '禹洲花园三期  | 2室2厅 | 77平米 | 东南 | 精装 | 有电梯', '高楼层(共9层)2000年建板楼  -  莲花', '320万', '单价41559元/平米')
('https://image1.ljcdn.com/350200-inspection/test-f688a6ea-95b1-4ede-bf1b-45df6f4f7ddd.png.296x216.jpg', '禾祥西电样大三房，南北朝向，530万诚意出售', '太湖新城  | 3室2厅 | 118.73平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)塔楼  -  禾祥西路', '530万', '单价44640元/平米')
('https://image1.ljcdn.com/350200-inspection/3264c688-ca5e-4803-b035-3e6350fbd28a.JPG.296x216.jpg', '莲前东自住精装三房，看房方便！', '益辉花园  | 3室2厅 | 86.43平米 | 南 西 北 | 精装 | 无电梯', '中楼层(共7层)2001年建板塔结合  -  瑞景', '438万', '单价50677元/平米')
('https://image1.ljcdn.com/350200-inspection/5a4b7296-57aa-4a0e-b265-3a036ff64992.JPG.296x216.jpg', '瑞景公园 3室2厅 1118万', '瑞景公园  | 3室2厅 | 139.3平米 | 南 | 其他 | 有电梯', '低楼层(共25层)2009年建塔楼  -  瑞景', '1118万', '单价80259元/平米')
('https://image1.ljcdn.com/350200-inspection/7d271f94-ddf4-4af9-83b1-bde31adbf1f1.jpg.296x216.jpg', '裕发广场 小户型 采光好 看房有钥匙', '裕发广场  | 1室0厅 | 35.68平米 | 北 | 简装 | 有电梯', '中楼层(共23层)2005年建塔楼  -  富山', '179万', '单价50169元/平米')
('https://image1.ljcdn.com/350200-inspection/4cca22e6-4019-435b-8fa3-e545c840ae52.jpg.296x216.jpg', '会展 大洲国际龙郡 电梯中高层大四房 高赠送 满两年', '大洲国际龙郡  | 4室2厅 | 129.37平米 | 东南 | 毛坯 | 有电梯', '中楼层(共19层)2014年建板楼  -  前埔', '1050万', '单价81163元/平米')
('https://image1.ljcdn.com/350200-inspection/63c1e0e8-1dcf-4703-ac91-829ca0f7669c.jpg.296x216.jpg', '仙岳嘉园 1室1厅 215万', '仙岳嘉园  | 1室1厅 | 40平米 | 南 北 | 简装 | 有电梯', '低楼层(共26层)2006年建塔楼  -  SM', '215万', '单价53750元/平米')
('https://image1.ljcdn.com/350200-inspection/test-5e55b149-3d73-45ea-acda-1730590fd8bf.png.296x216.jpg', '中间楼层 户型方正 客厅带阳台朝南 南北通透', '瑞景新村鸣凤苑  | 2室2厅 | 73.45平米 | 东 南 北 | 简装 | 无电梯', '中楼层(共6层)2000年建板楼  -  瑞景', '380万', '单价51736元/平米')
('https://image1.ljcdn.com/350200-inspection/6735a5c0-64ca-4dfc-811f-9c8e854a1f91.jpg.296x216.jpg', '龙昌里居住区 3室2厅 530万', '龙昌里居住区  | 3室2厅 | 118.25平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1996年建板楼  -  莲花', '530万', '单价44821元/平米')
('https://image1.ljcdn.com/350200-inspection/18a289bf-590c-477b-9d1c-7f7f2162b795.jpg.296x216.jpg', '繁华商圈 禹洲世贸商场 格局方正 精装修', '禹洲世贸商城思明  | 3室1厅 | 70.4平米 | 北 | 精装 | 有电梯', '中楼层(共23层)2000年建塔楼  -  火车站', '368万', '单价52273元/平米')
('https://image1.ljcdn.com/350200-inspection/3809e9ab-7bb8-4754-b765-4973d60e1b86.JPG.296x216.jpg', '思明会展 海峡国际社区 精装3房 典雅现代风 满2年', '海峡国际社区一期  | 3室2厅 | 153.72平米 | 东南 | 精装 | 有电梯', '低楼层(共31层)2008年建板楼  -  会展中心', '1280万', '单价83269元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadb53b0824-fc87-4a30-9fe2-4d6f801058a0.jpg.296x216.jpg', '开元路94年框架，层高3米6，南北两房298万！大同空户', '开元路  | 2室1厅 | 58.61平米 | 南 北 | 简装', '中楼层(共7层)暂无数据  -  轮渡', '282万', '单价48115元/平米')
('https://image1.ljcdn.com/350200-inspection/c7102573-6d3c-4be4-8233-bbdb8a0e5a6c.jpg.296x216.jpg', '南北通透大三房 业主急售 单价3万6 看房方便 价格可谈', '东芳花园  | 3室1厅 | 110.8平米 | 南 北 | 简装', '高楼层(共7层)2000年建板楼  -  莲前', '398万', '单价35921元/平米')
('https://image1.ljcdn.com/350200-inspection/f6d45a4b-b883-433e-b395-e8cf84815c0b.jpg.296x216.jpg', '禹洲世贸商城思明 2室1厅 315万', '禹洲世贸商城思明  | 2室1厅 | 49.25平米 | 北 | 其他 | 有电梯', '高楼层(共42层)2008年建塔楼  -  火车站', '315万', '单价63960元/平米')
('https://image1.ljcdn.com/350200-inspection/4b34db50-2235-4b23-92a3-497cad86c154.jpg.296x216.jpg', '07年人车分流翡翠城 正规三房135.35平788万', '翡翠城  | 3室2厅 | 135.35平米 | 南 北 | 简装 | 有电梯', '中楼层(共15层)2006年建板楼  -  火车站', '719万', '单价53122元/平米')
('https://image1.ljcdn.com/350200-inspection/217f9fe9-dfe9-420d-8016-f80baa6c9484.jpg.296x216.jpg', '前埔南小区 两室一厅 两房朝南 主卧带阳台', '前埔小区二组团  | 2室1厅 | 68.71平米 | 南 | 精装', '高楼层(共7层)2000年建塔楼  -  前埔', '320万', '单价46573元/平米')
('https://image1.ljcdn.com/350200-inspection/f6f14c77-ca75-4655-931d-553bc2f81caa.jpg.296x216.jpg', '火车站益泰大厦精装三房两厅两卫，全明结构，朝南高层', '益泰大厦  | 3室2厅 | 95.72平米 | 南 | 精装 | 有电梯', '高楼层(共24层)2004年建塔楼  -  火车站', '558万', '单价58296元/平米')
('https://image1.ljcdn.com/350200-inspection/3e5fa50a-e5fa-455b-b528-efecf3e9032d.jpg.296x216.jpg', '裕发广场 小户型 采光好 总价低', '裕发广场  | 1室0厅 | 35.07平米 | 北 | 简装 | 有电梯', '高楼层(共23层)2005年建塔楼  -  富山', '185万', '单价52752元/平米')
('https://image1.ljcdn.com/350200-inspection/7dea8eb5-e9d6-4349-baca-d66b370a831d.jpg.296x216.jpg', '前埔BRT旁，南北通透大四房，无遮挡，视野好，采光足', '国贸新城  | 4室2厅 | 153.93平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2000年建板楼  -  前埔', '693万', '单价45021元/平米')
('https://image1.ljcdn.com/350200-inspection/df809e5d-8257-49a2-afdc-89071b1228b3.jpg.296x216.jpg', '火车站文灶地段 交通便利 中楼层 两房', '禹洲世贸商城思明  | 2室1厅 | 70.29平米 | 北 | 简装 | 有电梯', '中楼层(共23层)2000年建塔楼  -  火车站', '400万', '单价56908元/平米')
('https://image1.ljcdn.com/350200-inspection/5228c73b-6c55-4a35-a69e-8ccd7ae9c9b2.jpg.296x216.jpg', '思北国贸金海岸 花园小区 满五唯一 电梯高层 有钥匙', '国贸金海岸  | 1室1厅 | 48.06平米 | 南 | 其他 | 有电梯', '中楼层(共36层)2006年建板塔结合  -  轮渡', '288万', '单价59926元/平米')
('https://image1.ljcdn.com/350200-inspection/45ecaff6-8bcc-4b1c-ab1c-49458b7d00e6.jpg.296x216.jpg', '鹭江海景花园超高层 精致装修 看鼓浪屿郑成功轮渡码头', '鹭江海景花园一期  | 2室2厅 | 88.91平米 | 西南 | 其他', '高楼层(共31层)暂无数据  -  轮渡', '728万', '单价81881元/平米')
('https://image1.ljcdn.com/350200-inspection/bd2a8ec5-3830-45e8-93dd-89b9c01f666f.jpg.296x216.jpg', '瑞景 禹洲 次新房 BRT沿线 带精装修 户型方正 楼层好', '禹洲云顶国际  | 2室2厅 | 94平米 | 南 | 精装 | 有电梯', '中楼层(共28层)2012年建板楼  -  金鸡亭', '650万', '单价69149元/平米')
('https://image1.ljcdn.com/350200-inspection/76b24b8e-f0ab-4209-9e5f-8a8fe0d078d5.JPG.296x216.jpg', '联发滨海名居 3室2厅 1050万', '联发滨海名居  | 3室2厅 | 136.14平米 | 南 北 | 精装 | 有电梯', '低楼层(共29层)2012年建板楼  -  会展中心', '1050万', '单价77127元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploada530a8df-0d89-4354-9d20-f41220704745.jpg.296x216.jpg', '联谊广场 2室2厅 308万', '联谊广场  | 2室2厅 | 57.97平米 | 南 | 其他 | 有电梯', '低楼层(共7层)2000年建板楼  -  莲坂', '308万', '单价53131元/平米')
('https://image1.ljcdn.com/350200-inspection/ee905d4e-a3b4-4f75-a384-87c64e194bca.jpg.296x216.jpg', '朝南高层看海 有落地窗， 诚意出售', '源通中心  | 1室0厅 | 31.33平米 | 南 | 简装 | 有电梯', '高楼层(共31层)2004年建塔楼  -  轮渡', '200万', '单价63837元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadb6a56a22-7f78-4a27-afd1-ef77348795cd.jpg.296x216.jpg', '华林紫微小区 2室2厅 345万', '华林紫微小区  | 2室2厅 | 37.53平米 | 西 | 其他 | 有电梯', '中楼层(共7层)2006年建板塔结合  -  瑞景', '345万', '单价91927元/平米')
('https://image1.ljcdn.com/350200-inspection/9ec9f07c-30db-451b-bbcf-8748b1f31b3a.jpg.296x216.jpg', '特运松柏文明小区 3室2厅 360万', '特运松柏文明小区  | 3室2厅 | 64.58平米 | 南 | 其他', '低楼层(共8层)2009年建板楼  -  体育中心', '360万', '单价55745元/平米')
('https://image1.ljcdn.com/350200-inspection/ffadd2dc-1ed9-4a4f-8857-3ad74bb61471.jpg.296x216.jpg', '屿后里小区一区 3室1厅 425万', '屿后里小区一区  | 3室1厅 | 87.48平米 | 南 | 其他', '中楼层(共7层)1995年建板楼  -  松柏', '425万', '单价48583元/平米')
('https://image1.ljcdn.com/350200-inspection/6162270e-3934-45d8-a204-b88214de534d.jpg.296x216.jpg', '金鸡亭小区东区 3室1厅 350万', '金鸡亭小区东区  | 3室1厅 | 85平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1997年建板楼  -  金鸡亭', '350万', '单价41177元/平米')
('https://image1.ljcdn.com/350200-inspection/48c982a0-a519-448c-be09-f7410f59149e.jpg.296x216.jpg', '滨北南北两房，读滨北，顶楼带天台', '文物大楼  | 2室1厅 | 65.04平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1985年建塔楼  -  市政府', '330万', '单价50739元/平米')
('https://image1.ljcdn.com/350200-inspection/test-eca11b7f-efe1-4bbd-8f23-7a8de77d09b5.png.296x216.jpg', '厦门千禧园 1室1厅 270万', '厦门千禧园  | 1室1厅 | 50.69平米 | 东 西 | 简装 | 有电梯', '中楼层(共17层)2000年建板楼  -  火车站', '270万', '单价53265元/平米')
('https://image1.ljcdn.com/350200-inspection/2bcf645e-5591-4405-a202-1e1d1d3e8c5e.jpg.296x216.jpg', '阳光海岸 5室3厅 1880万', '阳光海岸  | 5室3厅 | 303.42平米 | 南 | 其他', '6层暂无数据  -  黄厝', '1880万', '单价61961元/平米')
('https://image1.ljcdn.com/350200-inspection/c570ad74-7c08-447d-a178-ebe28bfa2c45.jpg.296x216.jpg', '源昌国际城  正规四房  南北通透三阳台  全明格局', '源昌国际城一期  | 4室1厅 | 165.43平米 | 南 北 | 简装 | 有电梯', '低楼层(共29层)2006年建塔楼  -  思北', '1080万', '单价65285元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadbb83f0e9-42ee-4b69-87a6-f9dcf7152049.jpg.296x216.jpg', '莲坂商圈 地铁/BRT房 裕发广场精装朝南一房', '裕发广场  | 1室1厅 | 35.6平米 | 南 | 精装 | 有电梯', '中楼层(共23层)2005年建塔楼  -  富山', '167万', '单价46911元/平米')
('https://image1.ljcdn.com/350200-inspection/0103cd3f-b8a6-4439-bdc1-7dd05c38a7b6.jpg.296x216.jpg', '白鹭花园 2室1厅 299万', '白鹭花园  | 2室1厅 | 62.51平米 | 北 | 其他 | 有电梯', '低楼层(共13层)2000年建塔楼  -  禾祥西路', '299万', '单价47833元/平米')
('https://image1.ljcdn.com/350200-inspection/ae9ec9b9-2b16-40b3-94c4-59b4e9f81cac.jpg.296x216.jpg', '瑞景公园 精装3房 南北通透 前后带花园  两车位另售', '瑞景公园  | 3室2厅 | 131.54平米 | 南 北 | 精装 | 有电梯', '低楼层(共22层)2009年建塔楼  -  瑞景', '960万', '单价72982元/平米')
('https://image1.ljcdn.com/350200-inspection/59501a8d-7f96-4b39-bb34-afa72f5ba701.JPG.296x216.jpg', '江山帝景 3房2厅2卫2阳台 南北通透 看海 位置安静', '江山帝景  | 3室2厅 | 135平米 | 南 北 | 精装 | 有电梯', '低楼层(共31层)2007年建板楼  -  会展中心', '800万', '单价59260元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload0e9ece14-07b8-43b7-9c84-778eb43c7397.JPG.296x216.jpg', '会展环岛路 明发海景苑 朝南两房格局 精装修 满两年', '明发海景苑  | 2室2厅 | 90.98平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2005年建塔楼  -  会展中心', '440万', '单价48363元/平米')
('https://image1.ljcdn.com/350200-inspection/063796b0-82d1-4a04-9675-62b090aec642.jpg.296x216.jpg', '镇海路 鸿山二期 2007年电梯高层  128平3房', '鸿山小区二期  | 3室2厅 | 128.18平米 | 西 北 | 其他', '中楼层(共22层)2000年建板楼  -  轮渡', '1070万', '单价83477元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload8fbf1ce6-2ca7-43dc-a000-2b40be30351c.JPG.296x216.jpg', '前埔BRT总站国贸新城，经典大两房，户型方正南北通透', '国贸新城  | 2室2厅 | 94.3平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2000年建板楼  -  前埔', '398万', '单价42206元/平米')
('https://image1.ljcdn.com/350200-inspection/cff4271e-70a7-43d7-86db-aeebbe3d671e.jpg.296x216.jpg', '观音山会展正规通透三房双阳台提包入住', '鑫塔水尚  | 3室2厅 | 111.69平米 | 东 西 | 精装 | 有电梯', '低楼层(共24层)2014年建塔楼  -  观音山', '680万', '单价60883元/平米')
('https://image1.ljcdn.com/350200-inspection/e560077d-2f2a-4380-90d7-216eb645f4d5.jpg.296x216.jpg', '豆仔尾路332-336号 3室1厅 480万', '豆仔尾路332-336号  | 3室1厅 | 85.95平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1995年建板塔结合  -  公园小学及周边', '480万', '单价55847元/平米')
('https://image1.ljcdn.com/350200-inspection/test-c5d0e495-f63d-47d5-8756-0ac7b2a47fbf.png.296x216.jpg', '位于禾祥西区域  新嘉园 配套成熟 交通便利 繁华地段', '新嘉园  | 2室1厅 | 50.85平米 | 南 | 精装 | 有电梯', '低楼层(共12层)2004年建塔楼  -  禾祥西路', '260万', '单价51131元/平米')
('https://image1.ljcdn.com/350200-inspection/6a592fdc-8774-4663-820b-6332974577c0.jpg.296x216.jpg', '海峡国际四期 前排看海东边套 精装小区 拎包入住', '海峡国际社区四期  | 3室2厅 | 165.59平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2012年建板楼  -  会展中心', '1370万', '单价82735元/平米')
('https://image1.ljcdn.com/350200-inspection/141625c4-1337-400b-8d69-407b4a6f4ddf.jpg.296x216.jpg', '松柏 一代风华 06年电梯 朝南户型 可拎包入住', '一代风华  | 1室0厅 | 30.28平米 | 南 | 其他 | 有电梯', '中楼层(共19层)2007年建板楼  -  松柏', '155万', '单价51189元/平米')
('https://image1.ljcdn.com/350200-inspection/cc13e7c6-fabf-458d-8b7e-4df723453fbd.jpg.296x216.jpg', '特房金都蓝湾国际丨看山看湖丨4房丨满2年丨诚意售', '蓝湾国际  | 4室2厅 | 175.53平米 | 南 北 | 精装 | 有电梯', '中楼层(共31层)2008年建板楼  -  体育中心', '1400万', '单价79759元/平米')
('https://image1.ljcdn.com/350200-inspection/8ff74057-86a2-47bc-9df1-6ed4fba91f95.jpg.296x216.jpg', '大埕巷 2室1厅 270万', '大埕巷  | 2室1厅 | 56.25平米 | 西南 东北 | 简装', '中楼层(共6层)板楼  -  轮渡', '270万', '单价48000元/平米')
('https://image1.ljcdn.com/350200-inspection/f2827456-b954-480e-8f37-3dd425d8482d.jpg.296x216.jpg', '禾祥西 佳韵园 04年 带小区 交通便利 公园小 人车分流', '佳韵园二期  | 3室0厅 | 48.06平米 | 东 西 北 | 其他', '低楼层(共6层)2004年建板楼  -  公园小学及周边', '290万', '单价60342元/平米')
('https://image1.ljcdn.com/350200-inspection/09d97498-b290-4cf7-9e22-66bc18d1b741.jpg.296x216.jpg', '莲坂新村 1室1厅 300万', '莲坂新村  | 1室1厅 | 56.94平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2006年建板楼  -  莲坂', '300万', '单价52688元/平米')
('https://image1.ljcdn.com/350200-inspection/60a89aeb-6e60-403a-9c01-86692ba73010.jpg.296x216.jpg', '前埔岭兜 精装修 小三房 带露台 拎包入住，软件园旁', '岭兜小区北区  | 3室1厅 | 70.08平米 | 南 北 | 精装', '低楼层(共7层)暂无数据  -  前埔', '315万', '单价44949元/平米')
('https://image1.ljcdn.com/350200-inspection/cf18eb9a-c3c4-495b-a21b-b1f58320f574.JPG.296x216.jpg', '前埔南区两房  满二 总价低 价格可谈', '前埔南区文兴东二里  | 2室1厅 | 67.98平米 | 南 | 简装 | 无电梯', '高楼层(共7层)2000年建板楼  -  前埔', '300万', '单价44131元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadb510657b-d516-4bbb-8d1d-65fea821c6bd.jpg.296x216.jpg', '禾祥西，读公园，电梯直达，单价低', '惠盛花园  | 2室2厅 | 130.18平米 | 西北 | 简装 | 有电梯', '高楼层(共12层)1999年建板楼  -  公园小学及周边', '620万', '单价47627元/平米')
('https://image1.ljcdn.com/350200-inspection/e81b14bf-c134-49f1-8f1c-c7db44f4f9ff.jpg.296x216.jpg', '映碧里 满两年 正规三房户型 中间楼层 诚心出售', '映碧里  | 3室1厅 | 93.44平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1986年建板楼  -  莲花一村', '460万', '单价49230元/平米')
('https://image1.ljcdn.com/350200-inspection/6dc05120-ed0c-47f3-b956-943379184f89.jpg.296x216.jpg', '读思明，派位双十、一中，总价低，景观无遮挡，送露台', '碧山路  | 2室2厅 | 74.06平米 | 东南 | 简装', '高楼层(共7层)暂无数据  -  轮渡', '260万', '单价35107元/平米')
('https://image1.ljcdn.com/350200-inspection/7164f9a3-2cd7-45f5-b78a-c6e27ca30119.jpg.296x216.jpg', '禾祥西 厦禾路 祥和广场   电梯大三房  读公园', '祥和广场  | 3室2厅 | 139.28平米 | 西北 | 简装 | 有电梯', '中楼层(共32层)1999年建塔楼  -  公园小学及周边', '845万', '单价60670元/平米')
('https://image1.ljcdn.com/350200-inspection/3c97654c-bcaf-4f6e-9ef2-8f627e7a0365.jpg.296x216.jpg', '九龙城 2室1厅 340万', '九龙城  | 2室1厅 | 55.32平米 | 南 | 其他 | 有电梯', '中楼层(共22层)2006年建板楼  -  火车站', '340万', '单价61461元/平米')
('https://image1.ljcdn.com/350200-inspection/716671c5-bbda-43cc-8a10-6ac4d3729017.jpg.296x216.jpg', '禾祥西路 美仁新村北区  三房朝南  读公园 楼层好', '美仁新村北区  | 3室2厅 | 95.92平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1992年建板楼  -  公园小学及周边', '560万', '单价58382元/平米')
('https://image1.ljcdn.com/350200-inspection/f81b90d0-9a8b-4d98-a864-d11138145eac.jpg.296x216.jpg', '金鸡亭小区西区 3室2厅 338万', '金鸡亭小区西区  | 3室2厅 | 89平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1997年建板楼  -  金鸡亭', '338万', '单价37978元/平米')
('https://image1.ljcdn.com/350200-inspection/ad1e0bf4-4001-4b97-a085-cb3b60f052d9.jpg.296x216.jpg', '家装四房，卧室带飘窗，客厅主卧带阳台', '嘉英大厦  | 4室2厅 | 139.2平米 | 西南 | 精装 | 有电梯', '低楼层(共32层)2005年建塔楼  -  轮渡', '950万', '单价68248元/平米')
('https://image1.ljcdn.com/350200-inspection/dc92f049-9d49-408e-a984-4151f7b06c23.jpg.296x216.jpg', '电业花园，1998年，电梯房高层，南北通透，居家装修', '电业花园  | 2室2厅 | 86.33平米 | 南 北 | 精装', '中楼层(共8层)板楼  -  莲坂', '430万', '单价49809元/平米')
('https://image1.ljcdn.com/350200-inspection/972a3fa7-4324-44f4-bae2-cfd9fd01e719.jpg.296x216.jpg', '侨福城三期电梯三房 11年小区 位置安静', '侨福城侨洪里  | 3室2厅 | 130.57平米 | 东南 北 | 简装 | 有电梯', '低楼层(共15层)2005年建塔楼  -  瑞景', '550万', '单价42123元/平米')
('https://image1.ljcdn.com/350200-inspection/e81e5318-8bc9-4130-9084-408cbc8492c0.jpg.296x216.jpg', '紫荆园   朝南带阳台看小区中庭  可改小二房', '紫荆园  | 1室1厅 | 49.47平米 | 南 | 精装 | 有电梯', '低楼层(共13层)2000年建板楼  -  火车站', '275万', '单价55590元/平米')
('https://image1.ljcdn.com/350200-inspection/83ea17cb-7602-4c2b-9b77-3769c5aac10e.jpg.296x216.jpg', '中山路旁 思东商厦 98年电梯房 南北通透', '思东商厦  | 3室1厅 | 93.75平米 | 南 北 | 简装', '中楼层(共12层)塔楼  -  轮渡', '497万', '单价53014元/平米')
('https://image1.ljcdn.com/350200-inspection/73230a5c-1a57-41cb-9181-11fe88242fd9.jpg.296x216.jpg', '前埔北区二里   正规二房   南北通透   户型方正', '前埔北区二里  | 2室1厅 | 77.27平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)2001年建板楼  -  前埔', '328万', '单价42449元/平米')
('https://image1.ljcdn.com/350200-inspection/92df33d1-3286-452b-8a96-ab0fc416f170.jpg.296x216.jpg', '思明南路  厦大 3房轻松改4房  首付少 满二 省税费', '思明南路  | 3室2厅 | 62.63平米 | 东 南 | 精装 | 无电梯', '低楼层(共5层)1998年建板楼  -  厦大', '330万', '单价52691元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadc6db360b-5a34-4260-a7ab-9b403ca5aeda.jpg.296x216.jpg', '莲岳里小区西区 3室1厅 238万', '莲岳里小区西区  | 3室1厅 | 41.54平米 | 东北 | 简装 | 无电梯', '高楼层(共7层)1990年建板楼  -  松柏', '238万', '单价57295元/平米')
('https://image1.ljcdn.com/350200-inspection/cff66125-e321-471a-ad36-314907b5fe34.jpg.296x216.jpg', '居家小三房，两房朝南，采光充足', '小学路90号  | 3室1厅 | 91.56平米 | 南 北 | 简装', '中楼层(共7层)1990年建塔楼  -  轮渡', '515万', '单价56248元/平米')
('https://image1.ljcdn.com/350200-inspection/1ec79160-85b8-4160-acf4-632642577a51.jpg.296x216.jpg', '侨岳里 正规3房 产权满5年 售价370万', '侨岳里小区  | 3室1厅 | 81.61平米 | 南 北 | 简装 | 无电梯', '高楼层(共8层)1994年建塔楼  -  SM', '320万', '单价39211元/平米')
('https://image1.ljcdn.com/350200-inspection/e8bf7639-d5ee-4f6f-a495-63ae69c4992c.jpg.296x216.jpg', '湖明小 福津大街 独特西南北 无遮挡视野 送100平露台', '福津大街（凤屿路36-74号）  | 4室1厅 | 168.8平米 | 西南 北 | 简装 | 无电梯', '高楼层(共8层)1998年建板楼  -  富山', '608万', '单价36019元/平米')
