('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload675f1c62-8382-4fc0-903b-1feaa35ddf6a.jpg.296x216.jpg', '盛润锦绣城 温馨小三房 业主诚意卖 有钥匙随时看满五', '盛润锦绣城  ', '高楼层(共34层)板塔结合  -  五一公园', '175万', '单价20262元/平米')
('https://image1.ljcdn.com/410100-inspection/2f0168e1-88c0-4660-ae8c-71e65b40fd3c.jpg.296x216.jpg', '开元新城 双气多层 南北通透 多层大三房', '开元新城  ', '高楼层(共7层)板楼  -  五龙口', '160万', '单价12800元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload207fcab8-0444-45ff-aadd-3c9fcd2a7230.jpg.296x216.jpg', '永威鑫城三室两厅一厨两卫精装修房子出售', '永威鑫城  ', '中楼层(共6层)暂无数据  -  儿童公园', '215万', '单价16539元/平米')
('https://image1.ljcdn.com/410100-inspection/72710ac8-d1c3-45e8-8a6c-46611302671f.jpg.296x216.jpg', '南北通透三房，简单装修 上伊河路小學 D铁旁', '方圆经纬花园  ', '高楼层(共27层)板楼  -  五一公园', '162万', '单价18921元/平米')
('https://image1.ljcdn.com/410100-inspection/d948356f-3d6c-4d7a-90bf-94ec5df5b5d1.jpg.296x216.jpg', '茜城社区 3室2厅 140万', '茜城社区  ', '中楼层(共7层)暂无数据  -  帝湖', '140万', '单价12541元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadca4d7f0b-651a-4b0e-9072-f7901a7ccd50.jpg.296x216.jpg', '西城一品精装大三房 业主急售看房提前联系', '惠众西城一品  ', '高楼层(共33层)塔楼  -  热电厂', '210万', '单价16933元/平米')
('https://image1.ljcdn.com/410100-inspection/115ab605-99bd-46af-adab-5deff859125c.jpg.296x216.jpg', '陇海路 万达商圈 小区幽静 绿化好 看房方便', '昆仑华府  ', '中楼层(共18层)塔楼  -  中原万达', '168万', '单价18287元/平米')
('https://image1.ljcdn.com/410100-inspection/34acd67d-06fb-44dc-bc2f-66caf63a1a62.jpg.296x216.jpg', '富田花园桐柏路，满五阔气大三居，多层，地铁5号线。', '富田花园  ', '中楼层(共7层)暂无数据  -  汽车西站', '220万', '单价12599元/平米')
('https://image1.ljcdn.com/410100-inspection/d0d72e2e-d146-4f91-98b5-4e46f6a2c24b.jpg.296x216.jpg', '桐柏路伊河路 南北通透大三房  双气  可以贷款', '长宏花苑  ', '6层板楼  -  郑州一中', '206万', '单价14642元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload23a718e1-5a71-4e45-b5dc-8457a2351100.jpg.296x216.jpg', '威尼斯水城三期，双气精装高层，两梯两户，绿化高', '威尼斯水城  ', '高楼层(共18层)板塔结合  -  五龙口', '180万', '单价14072元/平米')
('https://image1.ljcdn.com/410100-inspection/5df6b988-cf16-4943-920f-46336d7d0902.jpg.296x216.jpg', '正商明钻 精装南北通透三房 带地下室 看房方便', '正商明钻  ', '中楼层(共27层)板塔结合  -  五龙口', '182万', '单价15042元/平米')
('https://image1.ljcdn.com/410100-inspection/fee4df90-7b02-4315-bc39-40d622cfb4b1.jpg.296x216.jpg', '南北通透 户型方正 大商 位于优越', '盛润美丽源  ', '高楼层(共32层)暂无数据  -  五一公园', '251万', '单价16960元/平米')
('https://image1.ljcdn.com/410100-inspection/f3f48470-577c-4501-9f53-0f144f02e3e9.jpg.296x216.jpg', '西湖春天2室2厅97平，6层复式，业主诚售。', '西湖春天  ', '高楼层(共6层)板楼  -  五龙口', '110万', '单价11376元/平米')
('https://image1.ljcdn.com/410100-inspection/ba630dbb-0a3f-4c43-9899-b62542a902df.jpg.296x216.jpg', '陇海西路 锦绣华北 精装四室 送60万装修和家具家电', '锦绣华北  ', '低楼层(共17层)板塔结合  -  中原万达', '355万', '单价20286元/平米')
('https://image1.ljcdn.com/410100-inspection/fc0acb86-35b1-42b0-b836-e93fc9b50b6a.jpg.296x216.jpg', '南北通透大四房蓝天佳园，精装家具家电全送', '蓝天佳园  ', '高楼层(共6层)板楼  -  热电厂', '300万', '单价20359元/平米')
('https://image1.ljcdn.com/410100-inspection/390cfcb5-1b9b-41d4-abb6-889b971fef7d.jpg.296x216.jpg', '嵩岳小区，多层四楼，精装修，南北通透，拎包入住', '嵩岳小区  ', '中楼层(共6层)暂无数据  -  月季公园', '83万', '单价13010元/平米')
('https://image1.ljcdn.com/410100-inspection/2ae0f02b-99ab-4797-9cf4-58d91d3cc1b7.jpg.296x216.jpg', '小区是多层社区，前方无遮挡，采光充足，地铁口。', '江山名居  ', '高楼层(共6层)板楼  -  热电厂', '215万', '单价14931元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3e93984b-7fdc-425c-9aaf-31aa9c2039d8.jpg.296x216.jpg', '风和日丽大三房！多层2楼南北通透！业主诚心出售！', '风和日丽家园  ', '低楼层(共6层)板楼  -  五龙口', '185万', '单价14642元/平米')
('https://image1.ljcdn.com/410100-inspection/7428bbf0-ca30-48cf-b66c-3df8b4644f1a.jpg.296x216.jpg', '西流湖中原万达旁，交通便利，环境优美，双气电梯', '湖光苑  ', '低楼层(共24层)塔楼  -  西流湖', '138万', '单价14305元/平米')
('https://image1.ljcdn.com/410100-inspection/9d948c50-74ca-441f-8f49-240f8f822ebe.jpg.296x216.jpg', '一号线地铁口，美丽源，大三居，双气中，中间好楼层。', '盛润美丽源  ', '中楼层(共32层)暂无数据  -  五一公园', '248万', '单价17343元/平米')
('https://image1.ljcdn.com/410100-inspection/4fbd8a05-60c9-4bc8-bd4f-df557bdc4979.jpg.296x216.jpg', '地铁口金苑小区，南北通透大三房，采光好，上73中急卖', '金苑小区  ', '中楼层(共6层)暂无数据  -  儿童公园', '173万', '单价13623元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload35cc785b-d3b3-4a6e-870e-aeaee8b0af18.jpg.296x216.jpg', '金淮花园二期，交通便利，低于市场价', '金淮花园  ', '中楼层(共11层)暂无数据  -  电力新村', '220万', '单价14883元/平米')
('https://image1.ljcdn.com/410100-inspection/5c0e52e2-9c91-4f0e-9fcf-1e1f260ba2cc.jpg.296x216.jpg', '方圆经纬 精装两房 楼层高 全天采光 诚心出售看房方便', '方圆经纬花园  ', '高楼层(共31层)板楼  -  五一公园', '149万', '单价18981元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploaddaa39674-0d15-473b-a72f-47a1b2dadfd0.jpg.296x216.jpg', '桐柏路洛河路 科技绿苑 双气通透三室 低楼层 地铁口', '科技绿苑  ', '低楼层(共7层)板塔结合  -  郑州晚报社', '160万', '单价15385元/平米')
('https://image1.ljcdn.com/410100-inspection/test-4436d7d5-3354-4588-99f3-f7ba20cbd4d6.png.296x216.jpg', '多层两房 中间楼层 南北朝向 随时看房', '水晶化工厂家属院  ', '中楼层(共7层)暂无数据  -  五龙口', '69.6万', '单价11422元/平米')
('https://image1.ljcdn.com/410100-inspection/1735c056-f1a6-4433-9b15-c6851531b4b9.jpg.296x216.jpg', '升龙天汇一号院 双气 诚心出售 南北通透大三房', '升龙天汇1号院  ', '低楼层(共34层)板塔结合  -  五龙口', '210万', '单价15108元/平米')
('https://image1.ljcdn.com/410100-inspection/debd1a90-7d47-4416-8a4c-50f94b93f7e5.jpg.296x216.jpg', '风和日丽家园 双气精装 大厅挑空 一楼复式带65平花园', '风和日丽家园  ', '低楼层(共7层)板楼  -  五龙口', '400万', '单价18191元/平米')
('https://image1.ljcdn.com/410100-inspection/3a08dd6f-9a0d-465b-96a7-4c3b6fd8e8a4.jpg.296x216.jpg', '乾宏领秀空间，双气精装，朝南三房，可上73中，采光充', '乾宏领秀  ', '低楼层(共14层)板楼  -  帝湖', '107万', '单价19706元/平米')
('https://image1.ljcdn.com/410100-inspection/3b967f7e-b412-4919-9184-50e7046acb86.jpg.296x216.jpg', '龙腾西城 两卫的大三房 正常税费', '龙腾西城  ', '低楼层(共33层)板楼  -  五龙口', '205万', '单价15770元/平米')
('https://image1.ljcdn.com/410100-inspection/725afb60-eb2b-4e39-8579-2c2c7507fbb8.jpg.296x216.jpg', '工人路 宏河路 双气大三房 上73中 淮小', '工人南路336-339号  ', '中楼层(共7层)暂无数据  -  电力新村', '195万', '单价13637元/平米')
('https://image1.ljcdn.com/410100-inspection/ed544b1e-d76f-48f9-aac5-6b730b355eb9.jpg.296x216.jpg', '红河熙园 环境幽美 6.7楼复式楼 送60平露台 急售', '红河熙园  ', '高楼层(共6层)板楼  -  儿童公园', '260万', '单价13542元/平米')
('https://image1.ljcdn.com/410100-inspection/b00bce55-e19b-4bd2-afcc-dc27487e0df1.jpg.296x216.jpg', '阳光花苑三室两厅两卫南北通透全明户型', '阳光花苑  ', '低楼层(共32层)塔楼  -  西流湖', '270万', '单价18750元/平米')
('https://image1.ljcdn.com/410100-inspection/c6ad106b-acea-4109-9b23-462632dd8bc7.jpg.296x216.jpg', '郑州轻院西区家属院  双气 划片外小  19中', '郑州轻院西区家属院  ', '中楼层(共6层)暂无数据  -  郑州晚报社', '70万', '单价13019元/平米')
('https://image1.ljcdn.com/410100-inspection/dfd5e802-da67-4c2a-bf31-b0794b87a812.jpg.296x216.jpg', '双卧朝南 客厅朝南 大三房 读互小 享锦艺商城 带车位', '惠众西城一品  ', '高楼层(共33层)塔楼  -  热电厂', '220万', '单价18547元/平米')
('https://image1.ljcdn.com/410100-inspection/test-c892a4cd-f5cf-4da0-8e0b-559f71747d2a.png.296x216.jpg', '陇海路西三环、阳光景苑、精装三房、双地铁、无贷款', '泰宏阳光景苑  ', '33层板楼  -  中原万达', '126万', '单价13308元/平米')
('https://image1.ljcdn.com/410100-inspection/c5b204bb-bc7c-4319-9b2b-0f9dd9e98b90.jpg.296x216.jpg', '陇海西路 万达商圈 康桥上城品 品质地产 一级物业', '康桥上城品  ', '低楼层(共18层)塔楼  -  儿童公园', '137万', '单价17083元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload83fbcf9f-6551-4142-bf0f-a0dde5f6f6fe.jpg.296x216.jpg', '乾宏领秀空间航海西路61加61复式5室2厅2卫150万急售', '乾宏领秀  ', '高楼层(共14层)板楼  -  帝湖', '200万', '单价32787元/平米')
('https://image1.ljcdn.com/410100-inspection/test-6d894b76-9983-45df-a474-9347533044a0.png.296x216.jpg', '汽车西站 秦岭路地铁口 精装朝南两房 看房方便', '新乔庄  ', '低楼层(共7层)暂无数据  -  汽车西站', '90.9万', '单价13003元/平米')
('https://image1.ljcdn.com/410100-inspection/1e2af07d-3d8b-46a5-93c1-00e2fa422fd5.jpg.296x216.jpg', '中原新城王 府东院朝南全明户三房', '中原新城王府东院  ', '高楼层(共34层)板楼  -  郑州一中', '200万', '单价18519元/平米')
('https://image1.ljcdn.com/410100-inspection/9116c11e-6a1c-4cf2-8fff-a81fc8b0d69f.jpg.296x216.jpg', '户型方正 南北通透 万达商圈 房东诚售', '豫花园  ', '中楼层(共6层)板楼  -  交警二大队', '210万', '单价16667元/平米')
('https://image1.ljcdn.com/410100-inspection/677bd6c7-4b3a-42e2-920b-e640a5945e77.jpg.296x216.jpg', '锦艺国际华都  南北通透三居室   双气精装 拎包入住', '锦艺·国际华都（三期）月星家居广场  ', '高楼层(共26层)塔楼  -  热电厂', '171万', '单价19626元/平米')
('https://image1.ljcdn.com/410100-inspection/c63f101b-7575-4037-9f2c-fc8b1782c23f.jpg.296x216.jpg', '央企开发，人车分流，中原区z高品质社区，观景楼层', '保利百合  ', '高楼层(共34层)板楼  -  热电厂', '200万', '单价18222元/平米')
('https://image1.ljcdn.com/410100-inspection/7e36e622-e8e3-48a0-b071-f08fcb33f40a.jpg.296x216.jpg', '威尼斯水城，错层4居室，南北通透，满五年唯一', '威尼斯水城  ', '中楼层(共9层)板塔结合  -  五龙口', '220万', '单价20561元/平米')
('https://image1.ljcdn.com/410100-inspection/4387c0c2-11b0-4954-a868-eb02c1520381.jpg.296x216.jpg', '西站路风和日丽，三房，南北通透采光好，近锦艺商圈', '风和日丽家园  ', '高楼层(共6层)板楼  -  五龙口', '160万', '单价16000元/平米')
('https://image1.ljcdn.com/410100-inspection/62b43133-f909-4e2a-aafb-ec54e67b23c5.jpg.296x216.jpg', '五龙口 威尼斯水城 南北通透两居室 中间楼层 采光好', '威尼斯水城  ', '中楼层(共18层)板塔结合  -  五龙口', '137万', '单价15055元/平米')
('https://image1.ljcdn.com/410100-inspection/d87aa0b4-0223-4592-8d1b-4adddeb4576d.jpg.296x216.jpg', '蓝天佳苑 地铁口一号线20米 双气 多层 南北通透大四房', '蓝天佳园  ', '中楼层(共6层)板楼  -  热电厂', '320万', '单价21769元/平米')
('https://image1.ljcdn.com/410100-inspection/3f4e1054-5826-4c6d-b088-15a25df451fb.jpg.296x216.jpg', '中原万达.多层房子.南北通透.采光充足.看房方便', '华山公寓  ', '中楼层(共7层)暂无数据  -  汽车西站', '170万', '单价12446元/平米')
('https://image1.ljcdn.com/410100-inspection/43c2542c-13df-43b1-8438-2c66397cd4bb.jpg.296x216.jpg', '淮河路秦岭路，凯田花园，通透大三房，花园社区', '凯田花园  ', '高楼层(共18层)板楼  -  儿童公园', '160万', '单价14533元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadc2a09bd2-6504-4297-8ad7-075f43bd32ab.jpg.296x216.jpg', '嵩岳小区，两室一厅，南北通透，中间楼层，看房方便', '嵩岳小区  ', '中楼层(共6层)暂无数据  -  月季公园', '80万', '单价12500元/平米')
('https://image1.ljcdn.com/410100-inspection/463538c4-339b-473f-8768-a87a33e30b84.jpg.296x216.jpg', '划片73中 新社区绝 对稀 缺多层通透小3房低总价抢购', '琴海花苑  ', '高楼层(共6层)暂无数据  -  儿童公园', '135万', '单价14286元/平米')
('https://image1.ljcdn.com/410100-inspection/dfa5acc5-b1ff-4ba6-8b04-dae355c976c3.jpg.296x216.jpg', '交警二大队旁，豫花园，双气精装，均价1万1，送大露台', '豫花园  ', '高楼层(共6层)板楼  -  交警二大队', '165万', '单价10784元/平米')
('https://image1.ljcdn.com/410100-inspection/4169a5d5-834c-4952-a789-a9927461a65b.jpg.296x216.jpg', '万达旁 豫花园 中间楼层 低首付 地铁10号线 南北通透', '豫花园  ', '中楼层(共6层)板楼  -  交警二大队', '198万', '单价15000元/平米')
('https://image1.ljcdn.com/410100-inspection/a4bc6d1d-1517-4bf5-bcff-672bb5516614.jpg.296x216.jpg', '伊河路21号院 固定划片伊小和19中 南北通透 双气精装', '19中家属院  ', '高楼层(共7层)暂无数据  -  郑州晚报社', '180万', '单价15222元/平米')
('https://image1.ljcdn.com/410100-inspection/e06dad07-e4ba-44e8-ae20-8760348462f4.jpg.296x216.jpg', '宏远馨苑方正大四房，南北通透无贷款，满五年唯一，', '宏远馨苑  ', '高楼层(共6层)板楼  -  五一公园', '199万', '单价11729元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload1196e6e6-cd25-4303-88a0-f69c36aaff7f.jpg.296x216.jpg', '这个房子是南北通透的户型，多层5楼，双气。', '华淮小区南院  ', '6层板楼  -  儿童公园', '135万', '单价11490元/平米')
('https://image1.ljcdn.com/410100-inspection/85f8d9cc-780a-40f1-b1d5-9bb6a0889319.jpg.296x216.jpg', '西湖春天 多层一楼大三房 业主诚心出售', '西湖春天  ', '低楼层(共7层)板楼  -  五龙口', '155万', '单价13771元/平米')
('https://image1.ljcdn.com/410100-inspection/3016f0b1-c984-454d-85fe-e6f1499c4606.jpg.296x216.jpg', '顶层建筑，顶 级礼遇，开阔视野，3房随时看，随心赏', '锦艺国际华都欧尚  ', '高楼层(共33层)板塔结合  -  热电厂', '180万', '单价20225元/平米')
('https://image1.ljcdn.com/410100-inspection/759a431b-5e38-40c0-b26e-fdc16b0b26dd.jpg.296x216.jpg', '锦艺城 南北通透三房 高楼层 采光好 看房方便', '锦艺国际华都博郡  ', '高楼层(共33层)塔楼  -  热电厂', '175万', '单价19887元/平米')
('https://image1.ljcdn.com/410100-inspection/d871f82c-053b-4604-916e-275455beef9c.jpg.296x216.jpg', '此房  年代新，优质教育 资源，交通便利，看房方便。', '清水湾  ', '22层板楼  -  儿童公园', '178万', '单价12276元/平米')
('https://image1.ljcdn.com/410100-inspection/da71e9c4-565d-4810-8a84-4defe043c689.jpg.296x216.jpg', '秦岭路 淮河路 凯田花园 南北通透三房 花园小区', '凯田花园  ', '低楼层(共25层)板楼  -  儿童公园', '260万', '单价17106元/平米')
('https://image1.ljcdn.com/410100-inspection/2d6699a4-d37c-45e6-b0a7-13b11ee252ea.jpg.296x216.jpg', '星光机械厂家属院 3室1厅 67万', '星光机械厂家属院  ', '高楼层(共6层)暂无数据  -  西流湖', '67万', '单价8435元/平米')
('https://image1.ljcdn.com/410100-inspection/59aeba49-f742-4edf-8851-e46aac8aab37.jpg.296x216.jpg', '双气豪.装大四房，观澜小区，划片双学.区，环境好。', '中原新城观澜一号  ', '高楼层(共32层)板塔结合  -  电力新村', '300万', '单价18293元/平米')
('https://image1.ljcdn.com/410100-inspection/11f90ce0-0823-431d-be6e-a26d4754878a.jpg.296x216.jpg', '岗坡路4号院 中 原商圈 生活便利', '岗坡路4号院  ', '低楼层(共6层)暂无数据  -  汽车西站', '162万', '单价13279元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadeffce954-bf8b-40aa-abc9-b64a1ba0b2ee.jpg.296x216.jpg', '正商明钻 大三居两卫 全明户型 南北通透', '正商明钻  ', '中楼层(共27层)板塔结合  -  五龙口', '188万', '单价14804元/平米')
('https://image1.ljcdn.com/410100-inspection/408bbdbf-90aa-4cf7-bc92-58ef4c0963be.jpg.296x216.jpg', '桐柏北路 温馨两房 2004年 南北通透 随时看房', '桐柏北路97号  ', '中楼层(共7层)暂无数据  -  月季公园', '108万', '单价12774元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload75e1363e-6f6e-4a34-9f48-7dc6a4a405b5.jpg.296x216.jpg', '价格低 地铁口 品质小区 精致小3房，', '启福中原  ', '中楼层(共18层)板塔结合  -  儿童公园', '155万', '单价15049元/平米')
('https://image1.ljcdn.com/410100-inspection/565eb5ed-6391-4e35-9388-223914f2d395.jpg.296x216.jpg', '万福花园 、宜居三房、 采光好 、全明户型、设施完善', '万福花园  ', '高楼层(共19层)暂无数据  -  儿童公园', '210万', '单价10861元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadb2a9865e-cfb0-455a-ba9d-59aba8e51713.jpg.296x216.jpg', '稀 缺多层 中间楼层 无贷款 北边500米育才小 学钥匙房', '煤仓北街5号院  ', '中楼层(共6层)暂无数据  -  五龙口', '168万', '单价10701元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadc80a2e32-c2d0-4fed-b09e-4d5e7e26f73c.jpg.296x216.jpg', '陇海路 西三环 民政局家属院 双气三房 多层2楼', '新园小区  ', '低楼层(共6层)暂无数据  -  儿童公园', '145万', '单价14647元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3bf16bd0-0b36-4727-9f63-61ad7c6b5cf7.jpg.296x216.jpg', '精致标间，梯户比小，可做单身公寓', '晶华城西区  ', '中楼层(共11层)塔楼  -  五龙口', '39万', '单价15385元/平米')
('https://image1.ljcdn.com/410100-inspection/fbb43327-946e-46a1-8074-8c27671ceb51.jpg.296x216.jpg', '伏牛路淮河路 南北通透两房 多气二楼 五号线地铁', '伏牛路225号院  ', '低楼层(共7层)板楼  -  儿童公园', '81万', '单价13500元/平米')
('https://image1.ljcdn.com/410100-inspection/aa86e3e4-ac44-4f8e-af0a-e96d19189f0d.jpg.296x216.jpg', '带20平地下室，房子宽敞明亮，装修合理', '启福花园  ', '中楼层(共6层)板楼  -  儿童公园', '195万', '单价15600元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7cee6031-f5b0-4c65-a99d-eb49baa9e6c4.jpg.296x216.jpg', '桐柏路5号地铁线 大社区大3房 划片上73中 急售', '万福花园  ', '中楼层(共6层)暂无数据  -  儿童公园', '140万', '单价12845元/平米')
('https://image1.ljcdn.com/410100-inspection/ef3f7dd6-8529-4d0a-96fd-afe03a172241.jpg.296x216.jpg', '划片73中，精装修，两卧朝南，户型方正大两房。', '凯田花园  ', '中楼层(共25层)板楼  -  儿童公园', '160万', '单价14954元/平米')
('https://image1.ljcdn.com/410100-inspection/374cd37b-9829-4847-8f8d-c207d5458dce.jpg.296x216.jpg', '二环内，嵩岳小区大院，小两房 ，均价低', '嵩岳小区  ', '中楼层(共5层)暂无数据  -  月季公园', '73万', '单价12701元/平米')
('https://image1.ljcdn.com/410100-inspection/8bb4a047-c338-471e-a2b4-0e006049dbe6.jpg.296x216.jpg', '锦艺国际华都美域精装小三房、户型方正、诚心出售', '锦艺国际华都美域  ', '中楼层(共32层)板塔结合  -  热电厂', '176万', '单价20000元/平米')
('https://image1.ljcdn.com/410100-inspection/34bcec9d-7646-44fb-8360-2474938c2d39.jpg.296x216.jpg', '西湖春天多层大复试 户型方正 带50平露台 带地下室', '西湖春天  ', '高楼层(共7层)板楼  -  五龙口', '205万', '单价11310元/平米')
('https://image1.ljcdn.com/410100-inspection/52c03c3e-7283-41cf-9fdf-774465236aa2.jpg.296x216.jpg', '房子位于 淮河路秦岭路 凯田花园小区。 房子是大三房', '凯田花园  ', '低楼层(共25层)板楼  -  儿童公园', '251万', '单价16573元/平米')
('https://image1.ljcdn.com/410100-inspection/717a4121-cf78-4856-a3fa-7188dd749f87.jpg.296x216.jpg', '五一公园地铁口阔气双卫大三房  满五年', '绿城365美丽家园  ', '中楼层(共6层)暂无数据  -  热电厂', '177万', '单价12949元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0c68e236-f702-4259-a893-e206eb7c83ac.jpg.296x216.jpg', '航海路西三环聚龙花园小三房诚心出售', '聚龙花园  ', '高楼层(共18层)板塔结合  -  儿童公园', '140万', '单价14584元/平米')
('https://image1.ljcdn.com/410100-inspection/81c1780e-389a-4f0c-8606-03edf7244b91.jpg.296x216.jpg', '秦岭路地铁口，大社区，双气两室', '金源第一城  ', '中楼层(共15层)板塔结合  -  热电厂', '130万', '单价17334元/平米')
('https://image1.ljcdn.com/410100-inspection/f785b29d-98bb-44f8-8e69-30dce3fddc11.jpg.296x216.jpg', '康桥上城品，精装双气大三房，品质小区，南北通透', '康桥上城品  ', '低楼层(共15层)塔楼  -  儿童公园', '200万', '单价17212元/平米')
('https://image1.ljcdn.com/410100-inspection/c16ebe50-1968-424d-9956-70afd10ae36d.jpg.296x216.jpg', '万福花园 地税局家属院 双气精装 上航西小.学和73中', '万福花园  ', '高楼层(共6层)暂无数据  -  儿童公园', '192万', '单价13242元/平米')
('https://image1.ljcdn.com/410100-inspection/01f8e721-8d13-4d5a-b9cd-9d6826c95d42.jpg.296x216.jpg', '南北通透两房，看房方便，采光无遮挡', '威尼斯水城  ', '高楼层(共18层)板塔结合  -  五龙口', '128万', '单价14066元/平米')
('https://image1.ljcdn.com/410100-inspection/0681baf5-be42-447d-a411-f93b3ffc0f94.jpg.296x216.jpg', '精装双气电梯两房 朝南户型 采光好 小区环境好', '风和日丽家园  ', '中楼层(共33层)板楼  -  五龙口', '124万', '单价16140元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload8dedab73-b7ba-4b9a-9d07-a673f5eeda04.jpg.296x216.jpg', '南溪瑶台 地铁口旁 大三房无公摊', '南溪瑶台  ', '中楼层(共6层)板楼  -  电力新村', '182万', '单价14772元/平米')
('https://image1.ljcdn.com/410100-inspection/08f98399-6d73-44c7-8598-561491aef38e.jpg.296x216.jpg', '帝湖花园复式楼，南北通透，大空间视野开阔', '帝湖花园  ', '高楼层(共32层)板塔结合  -  帝湖', '325万', '单价13186元/平米')
('https://image1.ljcdn.com/410100-inspection/c53717c7-a446-4916-be83-6e8ee4b734f2.jpg.296x216.jpg', '卧龙花园小区三室两厅一厨两卫精装修出售', '卧龙花园小区  ', '低楼层(共7层)暂无数据  -  儿童公园', '210万', '单价12856元/平米')
('https://image1.ljcdn.com/410100-inspection/61a9cdaf-d496-402e-ac3d-5dd677ed5933.jpg.296x216.jpg', '190平米毛坯，两梯两户，户型好，交通方便 停车方便', '华亚广场  ', '低楼层(共28层)暂无数据  -  五一公园', '283万', '单价14786元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload60422095-7751-4541-b628-a71bc462647e.jpg.296x216.jpg', '工人南路336-339号即金淮花园 房子满五唯一。', '工人南路336-339号  ', '中楼层(共7层)暂无数据  -  电力新村', '179万', '单价12606元/平米')
('https://image1.ljcdn.com/410100-inspection/9c3c93cd-37dd-4b94-be03-51b02b6f10f2.jpg.296x216.jpg', '划片73中，秦岭路琴海花苑，电梯两房，业主诚售', '琴海花苑  ', '低楼层(共11层)暂无数据  -  儿童公园', '143万', '单价15377元/平米')
('https://image1.ljcdn.com/410100-inspection/3b24bed2-d1b2-426a-88e2-099f16053629.jpg.296x216.jpg', '清城美苑多层社区 经典三室户型', '清城美苑  ', '高楼层(共6层)板楼  -  五龙口', '155万', '单价13840元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload5b062dbd-310e-4c16-affc-9d3a5ade7f32.jpg.296x216.jpg', '梦圆公寓 一梯两户 南北通透大三房 安静无扰 配套齐全', '梦圆公寓  ', '中楼层(共7层)暂无数据  -  交警二大队', '155万', '单价11645元/平米')
('https://image1.ljcdn.com/410100-inspection/0c4cc5a8-9ea7-48c6-81d9-705eda61e2c0.jpg.296x216.jpg', '西湖春天，多层中间层，户型好， 出行方便 ，', '西湖春天  ', '中楼层(共6层)板楼  -  五龙口', '115万', '单价15334元/平米')
('https://image1.ljcdn.com/410100-inspection/fd7d1c4c-baa7-46b0-ae52-82eed5c3ceca.jpg.296x216.jpg', '满五唯一 看房方便 单价低 业主诚心出售', '西十里铺南路17号院  ', '高楼层(共6层)暂无数据  -  月季公园', '68万', '单价10740元/平米')
('https://image1.ljcdn.com/410100-inspection/5f0062dd-520c-45e5-b7dd-d05ec4745eb5.jpg.296x216.jpg', '陇海高架 中原新城王 府东院 双气 南北通透 三室', '中原新城王府东院  ', '高楼层(共33层)板楼  -  郑州一中', '208万', '单价17778元/平米')
('https://image1.ljcdn.com/410100-inspection/e36f23d7-f8e1-4e8d-a860-7bc0aabfb059.jpg.296x216.jpg', '豫花园 大三室 南北通透 万达旁 看房方便', '豫花园  ', '中楼层(共6层)板楼  -  交警二大队', '180万', '单价13534元/平米')
('https://image1.ljcdn.com/410100-inspection/e4304cf2-bf86-46fd-8e3c-1d00892bdd3b.jpg.296x216.jpg', '中原路与西三环   湖光苑  地铁一号线  3室', '湖光苑  ', '中楼层(共6层)塔楼  -  西流湖', '220万', '单价16794元/平米')
('https://image1.ljcdn.com/410100-inspection/c82c5b46-71e1-486a-9305-f25d32c87b2c.jpg.296x216.jpg', '国棉四厂南北通透三房两卫 双气精装修 看房有钥匙', '四厂家属院  ', '高楼层(共7层)暂无数据  -  五一公园', '175万', '单价15087元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload852b23e9-229f-4f75-b628-bdb19471e158.jpg.296x216.jpg', '错层复式 精装修 新颖独特 双气社区', '卧龙花园小区  ', '高楼层(共6层)暂无数据  -  儿童公园', '288万', '单价11756元/平米')
('https://image1.ljcdn.com/410100-inspection/c7e02edc-6bd2-4272-b735-f8942d6c84a5.jpg.296x216.jpg', '房子南北通透装修好，配套成熟 交通便利', '惠众西城一品  ', '高楼层(共31层)塔楼  -  热电厂', '260万', '单价19848元/平米')
