('https://image1.ljcdn.com/131000-inspection/94a8d990-f5ce-4723-aa98-1e22e411f673.jpg.296x216.jpg', '上上城三季婚房装修东南两居室  看房随时', '福城上上城三季  | 2室1厅 | 92.54平米 | 东南 | 其他 | 有电梯', '中楼层(共23层)2010年建板塔结合  -  燕顺路东', '145万', '单价15669元/平米')
('https://image1.ljcdn.com/131000-inspection/1cfd79f7-7357-4cfd-8426-2bc3dfc05180.jpg.296x216.jpg', '京秦高速和徐尹路 正规一居室南向  板楼 看小区花园', '金桥嘉苑  | 1室1厅 | 61.82平米 | 南 | 其他 | 有电梯', '高楼层(共16层)2012年建板楼  -  首尔甜城', '130万', '单价21029元/平米')
('https://image1.ljcdn.com/131000-inspection/5bb59246-4cd5-4681-a12c-750784174ccc.jpg.296x216.jpg', '南北通透大三居 精装修 随时可看房', '嘉都  | 3室1厅 | 99.87平米 | 南 北 | 其他', '高楼层(共27层)板楼  -  燕顺路东', '165万', '单价16522元/平米')
('https://image1.ljcdn.com/131000-inspection/f90ff155-43b8-4eb6-86a7-776a23b073ad.jpg.296x216.jpg', '东方夏威夷，一层下跃，带院子，四居室', '东方夏威夷北岸  | 4室2厅 | 175.6平米 | 南 北 | 精装 | 有电梯', '底层(共33层)2009年建板塔结合  -  燕顺路东', '298万', '单价16971元/平米')
('https://image1.ljcdn.com/131000-inspection/468cf0e9-b140-4cff-bf89-4f2d826f81cf.jpg.296x216.jpg', '东贸国际  正规一居室  业主诚心出售', '东贸国际  | 1室1厅 | 61.02平米 | 东 | 其他 | 有电梯', '低楼层(共27层)2009年建塔楼  -  燕顺路国道', '125万', '单价20486元/平米')
('https://image1.ljcdn.com/131000-inspection/6f57afc8-623e-46a2-9f12-aea3da67e870.jpg.296x216.jpg', '星光公馆南向2居，精装修，采光充足', '潮白星光公馆  | 2室1厅 | 82.64平米 | 南 | 其他 | 有电梯', '中楼层(共13层)2012年建板楼  -  燕顺路国道', '175万', '单价21177元/平米')
('https://image1.ljcdn.com/110000-inspection/b0191f93-edd1-4657-b1dd-04d75cdf2941.jpg.296x216.jpg', '南北通透三居室，精装修，视野好', '夏威夷南岸玫瑰花园  | 3室1厅 | 120.12平米 | 南 西 北 | 其他 | 有电梯', '中楼层(共24层)2014年建板楼  -  燕顺路国道', '310万', '单价25808元/平米')
('https://image1.ljcdn.com/110000-inspection/15f0a837-17df-46cd-ac86-715356917421.JPG.296x216.jpg', '南北迷你别墅两居上下两层，自住装修，业主诚心出售', '天洋城4代南区  | 2室1厅 | 79.18平米 | 南 北 | 其他 | 无电梯', '顶层(共3层)2014年建板楼  -  天洋城4代', '160万', '单价20208元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload76b884c4-9788-4bd9-8414-7402d0396f87.jpg.296x216.jpg', '满二，全明格局，中间楼层，业主诚心出售，有钥匙', '青年新城  | 3室2厅 | 114平米 | 南 西 北 | 其他 | 有电梯', '中楼层(共24层)2015年建板楼  -  燕顺路西', '200万', '单价17544元/平米')
('https://image1.ljcdn.com/131000-inspection/3ca538d4-0392-4032-961c-2389649c345c.jpg.296x216.jpg', '林荫大道，西向开间，简单装修，看房方便', '首尔甜城一期  | 1室0厅 | 40.2平米 | 西 | 简装 | 有电梯', '低楼层(共32层)2015年建塔楼  -  首尔甜城', '99.9万', '单价24851元/平米')
('https://image1.ljcdn.com/110000-inspection/02725197-51a4-4b88-aab9-fca2ce5439a9.jpg.296x216.jpg', '精装修 无尾款 无户口 南向采光充足', '福泽御园  | 2室1厅 | 78.4平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2007年建板塔结合  -  福成四期', '128万', '单价16327元/平米')
('https://image1.ljcdn.com/110000-inspection/e91404e7-7c30-4105-96b9-adecc90218df.jpg.296x216.jpg', '东方夏威夷南岸二期      南向 两居室    207万', '东方夏威夷南岸二期  | 2室1厅 | 88.29平米 | 南 | 其他 | 有电梯', '高楼层(共24层)2011年建板塔结合  -  燕顺路国道', '207万', '单价23446元/平米')
('https://image1.ljcdn.com/131000-inspection/d6b2df26-9a67-4d43-85ca-d9bd394afda4.jpg.296x216.jpg', '威毕欧溪谷，纯南两居，低楼层，冬暖夏凉', '威毕欧溪谷  | 2室1厅 | 92.79平米 | 南 | 其他 | 有电梯', '底层(共18层)2009年建板塔结合  -  燕顺路西', '150万', '单价16166元/平米')
('https://image1.ljcdn.com/131000-inspection/4a713b33-9bb1-4a97-ba54-b8e00422ba63.jpg.296x216.jpg', '福城五期 东南两居 带露台 随时可看', '福城上上城五期  | 2室1厅 | 91.13平米 | 南 北 | 其他 | 有电梯', '顶层(共18层)2009年建板楼  -  福成五期公交总站', '150万', '单价16461元/平米')
('https://image1.ljcdn.com/110000-inspection/9f026dd3-3789-44a6-b73b-de61819db1e8.jpg.296x216.jpg', '潮白星光公馆  南北通透三居室  精装修 高楼层', '潮白星光公馆  | 3室1厅 | 109.12平米 | 南 北 | 其他 | 有电梯', '高楼层(共24层)2013年建板楼  -  燕顺路国道', '236万', '单价21628元/平米')
('https://image1.ljcdn.com/110000-inspection/f9ea819f-4aba-4e01-8816-a81ac170e43b.JPG.296x216.jpg', '行宫花园复式，看房方便，业主诚心出售', '行宫花园  | 4室2厅 | 166.36平米 | 南 北 | 简装', '顶层(共3层)板楼  -  燕京航城', '280万', '单价16831元/平米')
('https://image1.ljcdn.com/131000-inspection/688b10c6-e0e6-4d4e-bfb9-12f8a27b2ed0.JPG.296x216.jpg', '天洋城4代 西向 一居室 中间楼层 看房方便', '天洋城4代北区  | 1室1厅 | 61.76平米 | 西 | 简装 | 有电梯', '中楼层(共32层)2014年建板塔结合  -  天洋城4代', '119万', '单价19269元/平米')
('https://image1.ljcdn.com/131000-inspection/363d229a-6de2-4ffc-93a4-7e79e00f4f13.jpg.296x216.jpg', '东贸国际西北向正规一室一厅，自住装修，业主诚心出售', '东贸国际  | 1室1厅 | 58.92平米 | 西北 | 其他 | 有电梯', '低楼层(共27层)2011年建塔楼  -  燕顺路国道', '110万', '单价18670元/平米')
('https://image1.ljcdn.com/110000-inspection/d12af87e-2a93-43d5-bf08-8554597bcd8a.JPG.296x216.jpg', '燕高路三河润旭商贸，多空间四居室', '三河润旭商贸中心  | 4室1厅 | 132.29平米 | 南 北 | 精装', '低楼层(共31层)2014年建塔楼  -  福成五期公交总站', '155万', '单价11717元/平米')
('https://image1.ljcdn.com/110000-inspection/212db69f-8834-4c9b-8bba-8a86afde57b4.jpg.296x216.jpg', '三季西北两居 高楼层 满五年 采光好 随时看房', '福城上上城三季  | 2室1厅 | 86.19平米 | 西北 | 简装 | 有电梯', '中楼层(共18层)2010年建板塔结合  -  燕顺路东', '142万', '单价16476元/平米')
('https://image1.ljcdn.com/131000-inspection/1669dc4f-7c66-44c6-8245-eb9e6d025402.jpg.296x216.jpg', '燕京航城西北两居室，总价低，中等楼层，五期地暖房。', '燕京航城  | 2室1厅 | 75.56平米 | 西北 | 精装 | 有电梯', '中楼层(共27层)2013年建板塔结合  -  燕京航城', '136万', '单价17999元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploaded4a9d49-7a9f-4a45-9594-d16269d3a5b1.JPG.296x216.jpg', '正规南向一居室，毛坯房可以按照自己喜欢的风格装修。', '天洋城4代南区  | 1室1厅 | 62.48平米 | 南 | 毛坯 | 有电梯', '顶层(共9层)2014年建板塔结合  -  天洋城4代', '80万', '单价12805元/平米')
('https://image1.ljcdn.com/110000-inspection/b10bcbc3-6848-4969-85e9-74f263b28ec9.jpg.296x216.jpg', '天洋城四代mini别墅，通透户型，业主诚心出售', '天洋城4代南区  | 1室1厅 | 55.23平米 | 东 西 | 简装 | 无电梯', '低楼层(共3层)2014年建板楼  -  天洋城4代', '105万', '单价19012元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload1114d291-dcf3-4a97-8cd1-a4362f6520fe.JPG.296x216.jpg', '福城五期 精装自改小两居  出行便利 采光好', '福城上上城五期  | 1室1厅 | 58.12平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2009年建板楼  -  福成五期公交总站', '99万', '单价17034元/平米')
('https://image1.ljcdn.com/131000-inspection/fe4aab11-7c63-4fc9-af6c-c720b1869fc9.jpg.296x216.jpg', '纳丹堡 南北通透的两居室 一梯两户 全明户型 采光好', '纳丹堡  | 2室1厅 | 92.79平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共17层)2008年建板楼  -  燕顺路西', '165万', '单价17783元/平米')
('https://image1.ljcdn.com/131000-inspection/f1d66230-610e-438f-9e02-6398c0f39403.jpg.296x216.jpg', '鑫乐汇北向开间，地暖精装修，拎包入住', '鑫乐汇  | 1室0厅 | 48.49平米 | 北 | 精装', '低楼层(共18层)2014年建暂无数据  -  燕京航城', '51万', '单价10518元/平米')
('https://image1.ljcdn.com/131000-inspection/9e594333-e769-4225-95aa-824a99159e7e.jpg.296x216.jpg', '精装修南北通透户型，客厅，朝南，厨房，双卧朝北。', '东方夏威夷南岸一期  | 2室1厅 | 87.96平米 | 南 北 | 其他 | 有电梯', '高楼层(共19层)2010年建板塔结合  -  燕顺路国道', '185万', '单价21033元/平米')
('https://image1.ljcdn.com/131000-inspection/c82e4f4f-8177-4fb1-b29a-5491cf575dcb.jpg.296x216.jpg', '星河皓月板楼两居室，可改小三居。', '星河皓月  | 2室2厅 | 75.66平米 | 南 北 | 其他 | 无电梯', '顶层(共6层)2009年建板楼  -  燕顺路西', '155万', '单价20487元/平米')
('https://image1.ljcdn.com/131000-inspection/6bb9dee8-09b7-491d-ac39-9dcd739f7d9a.jpg.296x216.jpg', '满五年，西南向高楼层三居室，典藏出售', '东贸国际  | 3室1厅 | 115.29平米 | 西南 | 其他 | 有电梯', '中楼层(共33层)2010年建塔楼  -  燕顺路国道', '250万', '单价21685元/平米')
('https://image1.ljcdn.com/110000-inspection/abbda2ed-faca-41fb-8b95-3d61b99a4282.JPG.296x216.jpg', '天洋城4代 迷你别墅 公摊小 密度低', '天洋城4代南区  | 2室1厅 | 79.18平米 | 南 北 | 简装 | 无电梯', '3层2014年建板楼  -  天洋城4代', '150万', '单价18945元/平米')
('https://image1.ljcdn.com/110000-inspection/50d20554-5b73-4327-8e60-b32dab200a24.jpg.296x216.jpg', '君渡小两居室，简单装修，总价低，随时看房', '美林君渡  | 2室1厅 | 78.09平米 | 西北 | 精装 | 有电梯', '中楼层(共18层)2015年建塔楼  -  燕顺路西', '125万', '单价16008元/平米')
('https://image1.ljcdn.com/131000-inspection/bce5b74f-b21e-47b7-bde8-309b12335869.jpg.296x216.jpg', '汇福悦榕湾  纯南两居室  采光好', '汇福悦榕湾  | 2室1厅 | 72.44平米 | 南 | 其他', '中楼层(共27层)2016年建暂无数据  -  燕顺路国道', '105万', '单价14495元/平米')
('https://image1.ljcdn.com/131000-inspection/8d42144a-4a64-4c8e-aad6-87c43e0d2310.jpg.296x216.jpg', '黄金花园 2室1厅 120万', '黄金花园  | 2室1厅 | 69.08平米 | 南 | 精装 | 有电梯', '中楼层(共33层)塔楼  -  福成四期', '120万', '单价17372元/平米')
('https://image1.ljcdn.com/110000-inspection/0ebd6aab-92fb-4312-a18b-a1add243c354.JPG.296x216.jpg', '买一层带一层阁楼，户型方正，随时看房，业主诚售', '海洋局南院  | 3室1厅 | 121.46平米 | 南 北 | 其他', '顶层(共6层)2002年建板楼  -  燕京航城', '242万', '单价19925元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload1a23433f-4bf2-4c02-9a47-da849516a93e.JPG.296x216.jpg', '过道边安静小区 中间楼层 视野采光好 看房方便', '华冠小区  | 2室1厅 | 54.03平米 | 南 北 | 简装', '中楼层(共5层)1995年建塔楼  -  福成四期', '110万', '单价20360元/平米')
('https://image1.ljcdn.com/110000-inspection/384917d3-2ef8-43c6-8249-56f4980e823c.jpg.296x216.jpg', '林荫大道 高楼层两居 对小区花园 带装修诚售', '首尔甜城一期  | 2室1厅 | 71.43平米 | 西北 | 简装 | 有电梯', '高楼层(共32层)2015年建塔楼  -  首尔甜城', '135万', '单价18900元/平米')
('https://image1.ljcdn.com/110000-inspection/0366006c-56b1-49a5-ba04-6f133848f9d3.jpg.296x216.jpg', '业主诚心出售，满五唯一，无尾款无户口，随时可签', '燕京新城  | 2室1厅 | 85.33平米 | 南 北 | 简装 | 无电梯', '中楼层(共4层)2003年建板楼  -  燕顺路东', '220万', '单价25783元/平米')
('https://image1.ljcdn.com/110000-inspection/c61df15e-2e0a-4bd4-87a2-2e1677e482a8.JPG.296x216.jpg', '港中旅两居  纯南向  低楼层  方便老人上下楼  不临街', '港中旅·海泉湾  | 2室1厅 | 85.82平米 | 南 | 其他', '低楼层(共34层)2016年建板楼  -  燕顺路国道', '150万', '单价17479元/平米')
('https://image1.ljcdn.com/131000-inspection/734db433-544a-43f0-90c6-dbb1e3ab4aea.jpg.296x216.jpg', '六期南向正规两居，中高楼层无遮挡', '福城上上城六期  | 2室1厅 | 81平米 | 南 | 其他 | 有电梯', '中楼层(共28层)2013年建板楼  -  福成五期公交总站', '135万', '单价16667元/平米')
('https://image1.ljcdn.com/131000-inspection/caecc4be-0ad4-4f1d-8e40-80b872471103.jpg.296x216.jpg', '首尔甜城一期 全南两居室 满两年 自住装修 诚心出售', '首尔甜城一期  | 2室1厅 | 76.59平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2015年建塔楼  -  首尔甜城', '158万', '单价20630元/平米')
('https://image1.ljcdn.com/110000-inspection/d693319b-9296-4158-be90-01b3a841ef44.JPG.296x216.jpg', '潮白星光公馆   南向一居室    精装  业主诚售', '潮白星光公馆  | 1室1厅 | 63.03平米 | 南 | 其他 | 有电梯', '中楼层(共21层)2013年建板塔结合  -  燕顺路国道', '135万', '单价21419元/平米')
('https://image1.ljcdn.com/131000-inspection/1d7fb5a3-0d3f-4108-b891-20abb33d16f4.jpg.296x216.jpg', '东贸国际 东向带下跃户型  业主换房诚意出售', '东贸国际  | 2室2厅 | 125.79平米 | 南 | 其他 | 有电梯', '底层(共27层)2009年建塔楼  -  燕顺路国道', '200万', '单价15900元/平米')
('https://image1.ljcdn.com/131000-inspection/fbe84018-52b9-43d5-b601-53a55e83f696.jpg.296x216.jpg', '首尔甜城MOBO公寓 20万精装修两居 户型楼层好', '首尔甜城MOBO公寓  | 2室1厅 | 90.26平米 | 东北 | 其他 | 有电梯', '中楼层(共33层)2013年建塔楼  -  首尔甜城', '126万', '单价13960元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload8e943532-b3a2-4d7a-8272-cc3144382ee0.jpg.296x216.jpg', '此房西南向LOFT户型的三居室，西南向无遮挡的经典户型', '星河185  | 3室1厅 | 66.82平米 | 西南 | 毛坯 | 有电梯', '顶层(共12层)2012年建塔楼  -  燕顺路西', '180万', '单价26939元/平米')
('https://image1.ljcdn.com/131000-inspection/238af802-88ac-48c2-93e0-381c84649a04.jpg.296x216.jpg', '独栋别墅 200平米花园！ 精装修 满两年看房方便', '华堂高尔夫   | 独栋别墅 | 6室3厅 | 442.32平米 | 南 北 | 其他 | 无电梯', '3层2010年建暂无数据  -  燕顺路西', '1150万', '单价26000元/平米')
('https://image1.ljcdn.com/110000-inspection/95046c66-d464-4e64-9100-f2311de5c786.jpg.296x216.jpg', '东方夏威夷 南向2居室 精装修 送一个18.7平米的露台', '东方夏威夷  | 2室1厅 | 115.65平米 | 南 | 其他 | 有电梯', '低楼层(共19层)2008年建板塔结合  -  燕顺路国道', '270万', '单价23347元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadba807761-e710-4a35-8438-a8a72b5f1e8c.jpg.296x216.jpg', '星河皓月 正规南北通透两居 中间楼层 精装修', '星河皓月  | 2室2厅 | 92平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2006年建板楼  -  燕顺路西', '180万', '单价19566元/平米')
('https://image1.ljcdn.com/131000-inspection/7eee93ef-6996-4309-84c5-4f54502f0d2d.JPG.296x216.jpg', '冶金天元 3室2厅 265万', '冶金天元  | 3室2厅 | 130.54平米 | 南 北 | 其他', '中楼层(共6层)塔楼  -  天洋城4代', '265万', '单价20301元/平米')
('https://image1.ljcdn.com/131000-inspection/1e3e0bed-11e1-4571-a4d2-b690e2a2db1e.jpg.296x216.jpg', '燕京航城南北通透四居室，户型方正', '燕京航城  | 4室2厅 | 148.54平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2010年建板塔结合  -  燕京航城', '240万', '单价16158元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadc04a6c20-93a3-4f3d-910c-80e43875e86d.JPG.296x216.jpg', '忆江南 南向正规精装两居 满五唯一 随时能看', '忆江南  | 2室1厅 | 90.72平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2008年建板塔结合  -  福成五期公交总站', '148万', '单价16314元/平米')
('https://image1.ljcdn.com/131000-inspection/9a95b37b-4b2a-4413-8e88-7b67c645bfb6.jpg.296x216.jpg', '花园社区 南北双通透 看房方便', '中兴和园  | 2室1厅 | 91.47平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2011年建板塔结合  -  燕顺路东', '180万', '单价19679元/平米')
('https://image1.ljcdn.com/110000-inspection/d0c8fde2-d57d-48a3-990e-ab01d610fdf1.jpg.296x216.jpg', '东贸国际写字楼   公寓性质   办公出行方便', '东贸国际公寓  | 1室0厅 | 54.84平米 | 西北 | 精装', '中楼层(共25层)2013年建塔楼  -  燕顺路国道', '100万', '单价18235元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadb07d5c81-b6c0-4e45-8fd0-3324f8965245.jpg.296x216.jpg', '南北通透三居室次顶层有钥匙随时能看', '潮白星光公馆  | 3室1厅 | 102.02平米 | 南 北 | 其他 | 有电梯', '高楼层(共13层)2012年建板楼  -  燕顺路国道', '205万', '单价20095元/平米')
('https://image1.ljcdn.com/131000-inspection/253c6e54-df23-4a6c-a414-c1d81b74f3f6.jpg.296x216.jpg', '金桥嘉苑  南北通透  二居室  高楼层  事业开阔', '金桥嘉苑  | 2室1厅 | 93.61平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共18层)2012年建板楼  -  首尔甜城', '179万', '单价19122元/平米')
('https://image1.ljcdn.com/131000-inspection/2aa84a15-15e3-44b1-ba29-eae131e30567.jpg.296x216.jpg', '首尔甜城可以满两年过户的两居室 精装修', '首尔甜城二期  | 2室1厅 | 83.17平米 | 南 | 精装 | 有电梯', '中楼层(共29层)2015年建板楼  -  首尔甜城', '180万', '单价21643元/平米')
('https://image1.ljcdn.com/131000-inspection/d9a6ba38-f3af-4dcb-b854-325fff4ad5f9.jpg.296x216.jpg', '西南精装二居 中高楼层 观景 满二年 户型图是西南', '纳丹堡  | 2室2厅 | 96.21平米 | 西南 | 精装 | 有电梯', '中楼层(共33层)2009年建板楼  -  燕顺路西', '170万', '单价17670元/平米')
('https://image1.ljcdn.com/131000-inspection/f7e193d2-36de-49c5-a8f1-fc7ad0354939.jpg.296x216.jpg', '此房是六期西南小三居室，精装修可拎包入住。', '福城上上城六期  | 3室1厅 | 86.72平米 | 西南 | 其他 | 有电梯', '低楼层(共28层)2014年建板楼  -  福成五期公交总站', '160万', '单价18451元/平米')
('https://image1.ljcdn.com/131000-inspection/ae6a5e43-c798-4acc-b0fe-3f8e253875c0.jpg.296x216.jpg', '潮白星光公馆两居室，精装修，满两年', '潮白星光公馆  | 2室1厅 | 83.67平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2012年建板楼  -  燕顺路国道', '188万', '单价22470元/平米')
('https://image1.ljcdn.com/131000-inspection/77642905-0e63-4e2c-936f-44f7050ecd17.jpg.296x216.jpg', '首尔林荫大道 精装南北两居 送拐角大飘窗 拎包入住', '首尔甜城一期  | 2室1厅 | 81.8平米 | 南 北 | 精装 | 有电梯', '中楼层(共33层)2015年建塔楼  -  首尔甜城', '188万', '单价22983元/平米')
('https://image1.ljcdn.com/110000-inspection/3483cd33-70c1-4e3d-b985-a4915f12a47e.JPG.296x216.jpg', '燕安花园 4室3厅 975万', '燕安花园  | 4室3厅 | 319.48平米 | 东南 西北 | 精装', '底层(共2层)暂无数据  -  天洋城', '975万', '单价30519元/平米')
('https://image1.ljcdn.com/110000-inspection/d7dccecd-1498-46bc-bccc-8dc8c66d4415.jpg.296x216.jpg', '福城上上城三季 2室1厅 144万', '福城上上城三季  | 2室1厅 | 84.97平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2011年建板塔结合  -  燕顺路东', '144万', '单价16948元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload5b298e15-59bd-46f6-9433-4cb4365fd816.jpg.296x216.jpg', '燕京新城   南北通透两居室  采光好视野开阔', '燕京新城  | 2室1厅 | 85.33平米 | 南 北 | 其他 | 无电梯', '中楼层(共4层)2003年建板楼  -  燕顺路东', '217万', '单价25431元/平米')
('https://image1.ljcdn.com/131000-inspection/c2c7d965-e5cf-40f1-9b61-52c250c0716b.jpg.296x216.jpg', '星光公馆精装大两居，高楼层采光充足', '潮白星光公馆  | 2室1厅 | 93.3平米 | 南 | 其他 | 有电梯', '高楼层(共24层)2012年建塔楼  -  燕顺路国道', '209万', '单价22401元/平米')
('https://image1.ljcdn.com/131000-inspection/e7ea2660-4b75-4a39-8969-805b0ce9c7fe.jpg.296x216.jpg', '全新精装一居室，即买即住，看房方便，业主诚售', '首尔甜城MOBO公寓  | 1室0厅 | 39.82平米 | 北 | 其他 | 有电梯', '低楼层(共33层)2014年建塔楼  -  首尔甜城', '57万', '单价14315元/平米')
('https://image1.ljcdn.com/110000-inspection/1578083a-2d54-4182-bef5-a142cc233800.JPG.296x216.jpg', '天子庄园二期 3室2厅 195万', '天子庄园二期  | 3室2厅 | 131.62平米 | 西南 北 | 简装 | 有电梯', '低楼层(共12层)2005年建板楼  -  福成五期公交总站', '195万', '单价14816元/平米')
('https://image1.ljcdn.com/131000-inspection/ae2dc76b-2194-4a4b-8cc5-8cd154ec3f17.jpg.296x216.jpg', '夏威夷蓝湾，正规两居，户型方正，南北通透，看房随时', '夏威夷蓝湾  | 2室1厅 | 87.18平米 | 南 北 | 其他', '低楼层(共33层)2015年建塔楼  -  天洋城4代', '188万', '单价21565元/平米')
('https://image1.ljcdn.com/110000-inspection/f78d0657-1eff-429a-81a8-5c21bc44ed82.JPG.296x216.jpg', '燕郊福成三期，南向一居室，楼层，视野开阔，拎包入住', '福泽颐园  | 1室1厅 | 74.08平米 | 南 | 简装', '中楼层(共32层)2007年建板塔结合  -  福成五期公交总站', '130万', '单价17549元/平米')
('https://image1.ljcdn.com/110000-inspection/d51d3ca6-de51-4c0f-89bb-25827365f275.jpg.296x216.jpg', '潮白星光公馆  经典南北三居  业主诚售', '潮白星光公馆  | 3室1厅 | 102.89平米 | 南 北 | 其他 | 有电梯', '中楼层(共13层)2012年建板楼  -  燕顺路国道', '226万', '单价21966元/平米')
('https://image1.ljcdn.com/131000-inspection/ec5e31c3-2112-4bb9-a131-05e6cb194602.JPG.296x216.jpg', '优质两居可改三居 南北向 中间楼层 装修可以自己DIY', '福城上上城五期  | 2室1厅 | 105.82平米 | 南 北 | 其他 | 有电梯', '中楼层(共13层)2009年建板楼  -  福成五期公交总站', '147万', '单价13892元/平米')
('https://image1.ljcdn.com/110000-inspection/2199edaf-0436-4ce4-90a5-97ad7bbb7f7c.jpg.296x216.jpg', '南北通透 满两年 高楼层 自住装修', '美林湾  | 3室2厅 | 119.43平米 | 南 北 | 简装 | 有电梯', '中楼层(共34层)2009年建板塔结合  -  燕顺路西', '261万', '单价21854元/平米')
('https://image1.ljcdn.com/110000-inspection/a09dc2b0-2f1b-44e0-852c-4bf762d8cec0.jpg.296x216.jpg', '首尔甜城MOBO国际公寓东向两居诚售', '首尔甜城MOBO公寓  | 2室1厅 | 76.05平米 | 东 | 毛坯 | 有电梯', '中楼层(共26层)2014年建塔楼  -  首尔甜城', '98万', '单价12887元/平米')
('https://image1.ljcdn.com/131000-inspection/6de4319e-3d1d-40c6-a788-14556177555d.jpg.296x216.jpg', '小区少有两居户型 环境好 精装修', '东方夏威夷  | 2室1厅 | 87.77平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2005年建板楼  -  燕顺路国道', '210万', '单价23927元/平米')
('https://image1.ljcdn.com/131000-inspection/19c4dac9-84ed-4122-b38b-bf13707af866.jpg.296x216.jpg', '南北通透两居室，满二年，无户口。', '东方夏威夷南岸一期  | 2室1厅 | 87.96平米 | 南 北 | 其他 | 有电梯', '低楼层(共19层)2010年建板塔结合  -  燕顺路国道', '180万', '单价20464元/平米')
('https://image1.ljcdn.com/131000-inspection/e2bc3d5b-895b-4e42-8d32-09db80d3a34e.JPG.296x216.jpg', '福成六期东南两居室，采光好，视野好，毛坯房。', '福城上上城六期  | 2室1厅 | 69.58平米 | 东南 | 其他 | 有电梯', '中楼层(共28层)2014年建板楼  -  福成五期公交总站', '115万', '单价16528元/平米')
('https://image1.ljcdn.com/131000-inspection/1067a11a-94c1-47d9-b649-915db41cccd4.jpg.296x216.jpg', '东方夏威夷南岸二期 精装大3居 中高楼层 可观潮白河', '东方夏威夷南岸二期  | 3室1厅 | 130.35平米 | 南 北 | 其他 | 有电梯', '高楼层(共24层)2012年建板塔结合  -  燕顺路国道', '313万', '单价24013元/平米')
('https://image1.ljcdn.com/110000-inspection/d664b422-9189-4d22-9b2d-5493d6bce0ca.JPG.296x216.jpg', '福泽颐园 西南精装小两居 满两年 随时看 业主急售', '福泽颐园  | 2室1厅 | 66.05平米 | 南 西 | 其他 | 有电梯', '中楼层(共32层)2007年建板塔结合  -  福成五期公交总站', '103万', '单价15595元/平米')
('https://image1.ljcdn.com/131000-inspection/1f5d8fb2-135c-4c15-a8b7-d15e297c3871.jpg.296x216.jpg', '星光公馆南北通透两居室 有钥匙随时看房 高楼层', '潮白星光公馆  | 2室1厅 | 98.27平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2012年建板楼  -  燕顺路国道', '206万', '单价20963元/平米')
('https://image1.ljcdn.com/131000-inspection/9eb91eca-563c-4262-8c64-336d7da6acde.jpg.296x216.jpg', '福城上上城五期 2室1厅 118万', '福城上上城五期  | 2室1厅 | 82.45平米 | 东 西北 | 其他 | 有电梯', '底层(共18层)2009年建板楼  -  福成五期公交总站', '118万', '单价14312元/平米')
('https://image1.ljcdn.com/131000-inspection/4aeee3e2-3807-4c50-aea3-a5e5357371bd.jpg.296x216.jpg', '天洋城4代南区，北向开间毛坯房，看房有钥匙，诚售', '天洋城4代北区  | 1室0厅 | 42.69平米 | 北 | 毛坯 | 有电梯', '顶层(共9层)2014年建板塔结合  -  天洋城4代', '51万', '单价11947元/平米')
('https://image1.ljcdn.com/110000-inspection/cf19ca90-06b4-46a8-92ba-148f031b4b59.jpg.296x216.jpg', '纳丹堡  三居室  南北通透  诚意出售', '纳丹堡  | 3室1厅 | 105.14平米 | 南 北 | 简装 | 有电梯', '低楼层(共18层)2008年建板楼  -  燕顺路西', '199万', '单价18928元/平米')
('https://image1.ljcdn.com/131000-inspection/a46eb910-dd8a-4f95-a526-2ab9e36aaa5a.jpg.296x216.jpg', '首尔甜城公寓西向精装两居室 诚心出售', '首尔甜城MOBO公寓  | 2室1厅 | 75.77平米 | 西 | 精装 | 有电梯', '低楼层(共26层)2014年建塔楼  -  首尔甜城', '106万', '单价13990元/平米')
('https://image1.ljcdn.com/110000-inspection/1b26458e-ce9c-4faa-8a5e-7a1ba978eaf6.jpg.296x216.jpg', '北蔡新村 简装南北三居室 采光充足 视野好', '北蔡新村  | 3室1厅 | 114.98平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2009年建板塔结合  -  燕顺路国道', '250万', '单价21743元/平米')
