('https://image1.ljcdn.com/500000-inspection/bff80a73-2cf7-48ce-bd22-bce54024fd57.jpg.296x216.jpg', '南坪+六公里轻轨站旁+渝能国际+板式小高层+3房', '渝能国际  | 3室2厅 | 128.31平米 | 西 | 精装 | 有电梯', '低楼层(共11层)2007年建板楼  -  六公里', '159万', '单价12392元/平米')
('https://image1.ljcdn.com/500000-inspection/6818f4bd-1047-45f7-a0dd-13667c983a0b.jpg.296x216.jpg', '轻轨3号线南坪站 协信城 优质房源 环境好 诚心出售', '协信城  | 2室1厅 | 50.42平米 | 东南 | 简装 | 有电梯', '中楼层(共32层)2012年建塔楼  -  南坪', '101万', '单价20032元/平米')
('https://image1.ljcdn.com/500000-inspection/0f99befe-589d-4047-a85b-a34c5fcc0b24.jpg.296x216.jpg', '融侨半岛香弥山1号清水大三房出售，可以看江哦！', '融侨半岛香弥山1号  | 3室2厅 | 135平米 | 西北 | 毛坯 | 有电梯', '高楼层(共33层)2008年建塔楼  -  融侨半岛', '185万', '单价13704元/平米')
('https://image1.ljcdn.com/500000-inspection/40760aa7-2ddd-40b6-86af-abdfd766610c.jpg.296x216.jpg', '南坪商圈低楼层精装两房+朝小区中庭+龙湖品质物业', '龙湖观山水  | 2室1厅 | 81平米 | 东南 | 简装 | 有电梯', '低楼层(共29层)2007年建塔楼  -  融侨半岛', '135万', '单价16667元/平米')
('https://image1.ljcdn.com/500000-inspection/0333e7d7-7f79-49d7-9507-6dbf93d47c23.jpg.296x216.jpg', '金科御院二期 住家安静 看湖 经典户型带外阳台', '金科中央御院二期  | 3室2厅 | 96.17平米 | 东南 | 毛坯', '高楼层(共16层)2016年建板塔结合  -  茶园新区', '135万', '单价14038元/平米')
('https://image1.ljcdn.com/500000-inspection/44f4e0a0-5ac1-45df-915e-a3fc56397d94.jpg.296x216.jpg', '临轻轨，业主诚心卖，视野开阔，正规两房，证在手', '和记黄埔御峰  | 2室2厅 | 90.29平米 | 东南 | 毛坯 | 有电梯', '中楼层(共32层)2015年建塔楼  -  南坪', '160万', '单价17721元/平米')
('https://image1.ljcdn.com/500000-inspection/9de4eb71-b46b-4445-8ad9-75d1b28bf071.jpg.296x216.jpg', '金科品质大盘，小区绿化覆盖面大，精装两房，采光好。', '金科中央御院三期  | 2室2厅 | 66.3平米 | 东南 | 其他', '中楼层(共26层)塔楼  -  茶园新区', '105万', '单价15838元/平米')
('https://image1.ljcdn.com/500000-inspection/ebaccadd-ba49-4d04-ba25-77092062f919.jpg.296x216.jpg', '此房满2年无增值税 家电齐全 诚心出售 环境优美', '中冶林荫大道  | 2室1厅 | 63.65平米 | 东 | 精装', '高楼层(共32层)2009年建塔楼  -  四公里', '105万', '单价16497元/平米')
('https://image1.ljcdn.com/500000-inspection/804e221e-f5f0-4740-996b-be77a92424dd.JPG.296x216.jpg', '江景两房，住家装修环保材料，装修保护较好，业主诚心', '国际社区观园二期  | 2室1厅 | 66平米 | 西南 | 精装 | 有电梯', '高楼层(共28层)2012年建塔楼  -  弹子石', '120万', '单价18182元/平米')
('https://image1.ljcdn.com/500000-inspection/5d54568d-6109-4604-8c57-6b58c25274a0.JPG.296x216.jpg', '南岸区弹子石，锦江华府，精装三室，居家舒适。', '锦江华府  | 3室2厅 | 92.6平米 | 西北 | 精装 | 有电梯', '低楼层(共26层)2016年建塔楼  -  弹子石', '165万', '单价17819元/平米')
('https://image1.ljcdn.com/500000-inspection/6e52a402-f685-4ff2-9f0b-5257e8cefddf.jpg.296x216.jpg', '南坪 康德国会山 装修三房双卫 温馨拎包入住 看中庭', '康德国会山  | 3室1厅 | 49.45平米 | 东 | 精装 | 有电梯', '高楼层(共32层)2010年建塔楼  -  南坪', '120万', '单价24267元/平米')
('https://image1.ljcdn.com/500000-inspection/e032ee0c-1437-40f4-832a-42c36cd9b4ff.jpg.296x216.jpg', '龙湖品质3房+户型方正+看江看桥+看房方便+诚心卖', '龙湖观山水  | 3室2厅 | 116平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2008年建塔楼  -  融侨半岛', '180万', '单价15518元/平米')
('https://image1.ljcdn.com/500000-inspection/88bb660f-3bcd-4dad-96ae-114f27afd422.jpg.296x216.jpg', '南坪 轻轨三号线 工贸站 精装住家两室一厅', '亚太商谷  | 2室1厅 | 59.12平米 | 东 | 其他 | 有电梯', '高楼层(共32层)2011年建塔楼  -  南坪', '98万', '单价16577元/平米')
('https://image1.ljcdn.com/500000-inspection/9a2dc8fb-5277-49d3-b23a-ef3d814efe1e.JPG.296x216.jpg', '5公里兰湖天 板式3房 拎包入住 户型方正 诚心出售', '兰湖天  | 3室2厅 | 123.59平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2009年建板楼  -  四公里', '186万', '单价15050元/平米')
('https://image1.ljcdn.com/500000-inspection/1cb4a63c-6003-40c1-9cea-6251a05d1b9e.jpg.296x216.jpg', '武夷滨江 跃层四房 看江，清水房，可自由装修', '武夷滨江  | 4室2厅 | 112.17平米 | 东北 | 毛坯 | 有电梯', '高楼层(共8层)2014年建板塔结合  -  南滨路', '300万', '单价26746元/平米')
('https://image1.ljcdn.com/500000-inspection/a8df391a-414b-48c7-bd1a-4c3801c000fe.JPG.296x216.jpg', '南岸 弹子石 盘龙花园 简装一改二 赠送多 住家安静', '盘龙花园  | 2室1厅 | 53.19平米 | 东南 | 简装', '低楼层(共17层)暂无数据  -  弹子石', '70万', '单价13161元/平米')
('https://image1.ljcdn.com/500000-inspection/5b0d1602-bff6-4c27-8a26-0c7e10dbd1a2.jpg.296x216.jpg', '六公里轻轨站  清水三房  户型方正 轻轨房 住家安静', '万友七季城C区  | 3室2厅 | 98平米 | 东南 | 毛坯 | 有电梯', '低楼层(共33层)2012年建塔楼  -  六公里', '135万', '单价13776元/平米')
('https://image1.ljcdn.com/500000-inspection/29797f05-c96a-4434-882d-4a60c1119f05.JPG.296x216.jpg', '骏逸江岸精装三房拎包入住+一线江景随时看房+欢迎来电', '骏逸第一江岸  | 3室1厅 | 134.99平米 | 南 西南 | 精装 | 有电梯', '高楼层(共33层)2011年建塔楼  -  丹龙路', '215万', '单价15928元/平米')
('https://image1.ljcdn.com/500000-inspection/fb547c58-9439-4766-9f36-6bcb46cb3a9c.jpg.296x216.jpg', '长江村住家装修三房  高楼层  采光视野好', '长江村  | 3室2厅 | 102平米 | 南 | 其他', '高楼层(共8层)1995年建塔楼  -  南坪', '75万', '单价7353元/平米')
('https://image1.ljcdn.com/500000-inspection/80e4c975-954c-4bfa-b19e-07212a05846c.JPG.296x216.jpg', '和记黄埔珊瑚水岸二期 4室2厅 320万', '和记黄埔珊瑚水岸二期  | 4室2厅 | 202平米 | 西北 | 毛坯 | 有电梯', '中楼层(共44层)2013年建板塔结合  -  南滨路', '320万', '单价15842元/平米')
('https://image1.ljcdn.com/500000-inspection/1779c195-341c-4503-9f40-b808144dd2b4.jpg.296x216.jpg', '房子满2年，业主自己住家，装修保持新', '同景国际城香溪迈上  | 2室1厅 | 50.3平米 | 东 | 精装', '中楼层(共15层)塔楼  -  茶园新区', '85万', '单价16899元/平米')
('https://image1.ljcdn.com/500000-inspection/abdd2025-ce16-404c-b52f-60123e7254f1.jpg.296x216.jpg', '清水底跃带花园洋房，住家安逸。', '南滨上院  | 5室2厅 | 264.99平米 | 西南 | 毛坯 | 有电梯', '低楼层(共7层)2014年建板楼  -  丹龙路', '300万', '单价11322元/平米')
('https://image1.ljcdn.com/500000-inspection/8bf2c69b-d0a4-4152-bd48-c04310eef829.jpg.296x216.jpg', '端头户型+茶园邱家湾轻轨站同景国际W住家装修3房', '同景国际城W组团  | 3室2厅 | 54平米 | 南 北 | 精装', '低楼层(共14层)暂无数据  -  茶园新区', '96万', '单价17778元/平米')
('https://image1.ljcdn.com/500000-inspection/d89200ca-8d76-4432-8747-db748e2fd9ca.JPG.296x216.jpg', '南滨路弹子石CBD经济总部区 中海国际社区精致装修三房', '国际社区观园一期  | 3室2厅 | 77.5平米 | 东 | 精装 | 有电梯', '低楼层(共33层)2010年建塔楼  -  弹子石', '149万', '单价19226元/平米')
('https://image1.ljcdn.com/500000-inspection/4d94fa2e-baf5-43cf-a331-35f7717e0451.jpg.296x216.jpg', '金辉城花样派中庭小三房居家安静业主诚心出售', '金辉城花样派  | 3室2厅 | 92平米 | 西 | 精装 | 有电梯', '低楼层(共32层)2015年建塔楼  -  融侨半岛', '168万', '单价18261元/平米')
('https://image1.ljcdn.com/500000-inspection/35c48eb6-8872-4c4f-9dda-0e8a8553a371.jpg.296x216.jpg', '南滨国际 户型方正 视野开阔。', '南滨国际  | 2室1厅 | 72.47平米 | 南 | 其他 | 有电梯', '低楼层(共25层)2011年建板塔结合  -  南滨路', '110万', '单价15179元/平米')
('https://image1.ljcdn.com/500000-inspection/15df7717-0bd5-4a14-abbf-d5b022d81203.JPG.296x216.jpg', '武夷滨江通透三房 带装修 满二尾款自解 看中庭看江', '武夷滨江  | 3室2厅 | 133平米 | 南 | 精装 | 有电梯', '低楼层(共28层)2012年建塔楼  -  南滨路', '218万', '单价16391元/平米')
('https://image1.ljcdn.com/500000-inspection/fc5405b3-8fcb-4464-960d-45858010a329.jpg.296x216.jpg', '南坪珊瑚水岸一期 清水跃层 中间楼层 看中庭', '和记黄埔珊瑚水岸一期  | 4室2厅 | 209.96平米 | 东北 | 毛坯 | 有电梯', '中楼层(共42层)2010年建板塔结合  -  南滨路', '360万', '单价17147元/平米')
('https://image1.ljcdn.com/500000-inspection/d2a02329-b9cb-43df-b3dd-dc54a08e9495.jpg.296x216.jpg', '首创奥特莱斯旁，自住正三房，配套完整。', '融创欧麓花园城剑桥郡一期  | 3室2厅 | 88.37平米 | 西南 | 精装 | 有电梯', '高楼层(共31层)2015年建塔楼  -  茶园新区', '125万', '单价14146元/平米')
('https://image1.ljcdn.com/500000-inspection/1411bbfc-b8f7-43bf-801e-30717fa20e9a.jpg.296x216.jpg', '融侨城花漫庭+正规两居室带装修+满二年+房型正', '融侨城花漫庭  | 2室2厅 | 91平米 | 东南 | 简装 | 有电梯', '低楼层(共33层)2012年建板塔结合  -  融侨半岛', '145万', '单价15935元/平米')
('https://image1.ljcdn.com/500000-inspection/67258a61-3977-477c-9887-71fba03d6a66.jpg.296x216.jpg', '汇洋大厦 五小区 三层顶跃 带大露台和楼顶花园！', '汇洋大厦  | 5室2厅 | 216平米 | 南 | 简装', '高楼层(共9层)板塔结合  -  南坪', '150万', '单价6945元/平米')
('https://image1.ljcdn.com/500000-inspection/0320e0c3-f66e-4da3-9dd1-345d1f47b834.JPG.296x216.jpg', '经济适用，正规住家装修，标准三房', '蓝光COCO时代二期  | 3室2厅 | 82平米 | 东南 | 其他 | 有电梯', '中楼层(共30层)2014年建塔楼  -  弹子石', '143万', '单价17440元/平米')
('https://image1.ljcdn.com/500000-inspection/f51002a1-df09-4255-a01d-9d3b52f769d7.JPG.296x216.jpg', '弹子石  蓝光帕提欧  清水三房双卫 业主诚心出售', '蓝光帕提欧  | 3室2厅 | 115.31平米 | 南 | 毛坯', '高楼层(共32层)塔楼  -  弹子石', '220万', '单价19080元/平米')
('https://image1.ljcdn.com/500000-inspection/db8ed779-035d-42a3-b100-e25f2ee761a5.jpg.296x216.jpg', '庆隆南山高尔夫国际社区橘香郡 5室3厅 360万', '庆隆南山高尔夫国际社区橘香郡   | 联排别墅 | 5室3厅 | 289平米 | 南 | 简装 | 无电梯', '3层暂无数据  -  茶园新区', '360万', '单价12457元/平米')
('https://image1.ljcdn.com/500000-inspection/0d9e5ad4-649e-414c-baaf-ba59fd3d7ad3.JPG.296x216.jpg', '蓝光coco时代三期 三房单卫 带装修', '蓝光COCO时代三期  | 3室1厅 | 83平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2015年建塔楼  -  弹子石', '148万', '单价17832元/平米')
('https://image1.ljcdn.com/500000-inspection/be1071f5-2e43-4551-b347-e8d860e45398.jpg.296x216.jpg', '金辉城花样派装修两房 看中庭住家安静 楼层适中', '金辉城花样派  | 2室2厅 | 80平米 | 北 | 其他 | 有电梯', '中楼层(共32层)2015年建塔楼  -  融侨半岛', '150万', '单价18750元/平米')
('https://image1.ljcdn.com/500000-inspection/5313336a-7507-4e00-a565-3ed129b0b734.JPG.296x216.jpg', '弹子石 国际社区官邸装修两房 带入户花园', '国际社区官邸二组团  | 2室2厅 | 82平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)2009年建塔楼  -  弹子石', '163万', '单价19879元/平米')
('https://image1.ljcdn.com/500000-inspection/5251429e-9743-4490-8a25-0f49d4182e1d.jpg.296x216.jpg', '精装一改二，视野好，直接拎包入住', '鲁能领秀城骏峰  | 2室2厅 | 64.8平米 | 东南 | 其他 | 有电梯', '高楼层(共22层)2016年建板塔结合  -  茶园新区', '103万', '单价15896元/平米')
('https://image1.ljcdn.com/500000-inspection/66bd6e7a-0162-4be7-882a-bcc3b22bb6e6.jpg.296x216.jpg', '鑫茂源e时代标准一室一厅，可拎包入住', '鑫茂源e时代  | 1室1厅 | 49.65平米 | 东 西 | 其他 | 有电梯', '高楼层(共27层)2009年建塔楼  -  四公里', '70万', '单价14099元/平米')
('https://image1.ljcdn.com/500000-inspection/14efed4e-cf09-4518-a057-8c2e9d070e8a.jpg.296x216.jpg', '双子星座 正规一室一厅 可改两房 视野好', '双子星座  | 2室1厅 | 61.84平米 | 西南 | 精装 | 有电梯', '高楼层(共41层)2008年建塔楼  -  融侨半岛', '88万', '单价14231元/平米')
('https://image1.ljcdn.com/500000-inspection/61706b45-08ff-4209-891a-68b51577d8f5.jpg.296x216.jpg', '鹅公岩 江山多娇 三房 在售.', '江山多娇  | 3室2厅 | 137平米 | 西南 | 简装 | 有电梯', '中楼层(共16层)2000年建塔楼  -  丹龙路', '165万', '单价12044元/平米')
('https://image1.ljcdn.com/500000-inspection/3eb11bb3-8324-40c8-b7af-6c0cd1b2708e.jpg.296x216.jpg', '优雅大社区，11+1小洋楼，户型正，采光好，临茶园商圈', '银翔后住  | 2室2厅 | 71.56平米 | 东南 | 毛坯 | 有电梯', '低楼层(共12层)2015年建板塔结合  -  茶园新区', '100万', '单价13975元/平米')
('https://image1.ljcdn.com/500000-inspection/8c869a33-b9d4-4fff-947b-5a5a716b6beb.JPG.296x216.jpg', '东海长洲 2室1厅 95万', '东海长洲  | 2室1厅 | 44.93平米 | 东 | 精装 | 有电梯', '中楼层(共15层)2008年建塔楼  -  弹子石', '95万', '单价21145元/平米')
('https://image1.ljcdn.com/500000-inspection/6f622873-548c-4b69-859f-f5934bd7ec3b.jpg.296x216.jpg', '六公里轻轨站 渝能国际 简欧装修住家两房 业主诚心卖', '渝能国际  | 2室1厅 | 81.62平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2007年建塔楼  -  六公里', '110万', '单价13478元/平米')
('https://image1.ljcdn.com/500000-inspection/fd3914f2-2a78-475c-ab77-f46780ee3d69.jpg.296x216.jpg', '邻商圈，出行方便，配套完善，装修保持好，楼层好', '新起点  | 2室1厅 | 67.35平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2013年建塔楼  -  丹龙路', '105万', '单价15591元/平米')
('https://image1.ljcdn.com/500000-inspection/76c4043f-799f-4dfc-b377-54bf35d60ebe.jpg.296x216.jpg', '商圈品质好房，业主诚心出售，难能可贵！！！', '协信城  | 1室1厅 | 54.23平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2012年建塔楼  -  南坪', '105万', '单价19362元/平米')
('https://image1.ljcdn.com/500000-inspection/2144f91d-da24-4228-b980-96661a49cc84.jpg.296x216.jpg', '茶园新区万国城精装跃层，可以直接拎包入住。', '中铁万国城  | 4室2厅 | 92平米 | 东南 | 精装', '低楼层(共11层)暂无数据  -  茶园新区', '169万', '单价18370元/平米')
('https://image1.ljcdn.com/500000-inspection/e22a6d8d-8aec-47c5-98b2-52df1c646967.jpg.296x216.jpg', '四公里轻轨站旁+正规三房+户型方正+环境优美+诚心出售', '江南国际新城  | 3室2厅 | 140平米 | 南 | 精装 | 有电梯', '中楼层(共25层)2005年建塔楼  -  四公里', '190万', '单价13572元/平米')
('https://image1.ljcdn.com/500000-inspection/8504419b-803c-4ced-82ed-7ddb8df3faab.JPG.296x216.jpg', '长嘉汇  清水两房 户型方正可看江 品质楼盘  居家舒适', '长嘉汇  | 2室2厅 | 114.59平米 | 西 | 其他 | 有电梯', '中楼层(共50层)2013年建板塔结合  -  南滨路', '250万', '单价21817元/平米')
('https://image1.ljcdn.com/500000-inspection/30a710d4-35cb-4444-9b34-105ac4cfb61b.JPG.296x216.jpg', '此房没满两年有增值税，清水三房', '长嘉汇  | 3室1厅 | 114.51平米 | 东 西北 | 毛坯 | 有电梯', '中楼层(共52层)2013年建板塔结合  -  南滨路', '260万', '单价22706元/平米')
('https://image1.ljcdn.com/500000-inspection/2433a607-f52a-498e-9610-e80b300f0bf6.JPG.296x216.jpg', '弹子石 星泽汇商圈  邻轻轨两室', '雅云苑  | 2室1厅 | 58.07平米 | 东南 | 其他', '高楼层(共18层)2006年建塔楼  -  弹子石', '73万', '单价12572元/平米')
('https://image1.ljcdn.com/500000-inspection/3ea189c8-c8f1-4b02-9a79-20d4c1ace238.jpg.296x216.jpg', '南坪会展轻轨3号线旁装修大一房可改两房看江视野好！', '融创玖玺国际  | 1室1厅 | 61.68平米 | 北 | 其他 | 有电梯', '高楼层(共40层)2013年建板塔结合  -  南坪', '92.5万', '单价14997元/平米')
('https://image1.ljcdn.com/500000-inspection/86aa2b27-3b7f-4215-9465-9e7525e87698.JPG.296x216.jpg', '国际社区海悦府三房双卫中间楼层，居家安静，拎包入住', '国际社区海悦府  | 3室2厅 | 138平米 | 西南 | 精装 | 有电梯', '高楼层(共33层)2014年建板塔结合  -  弹子石', '260万', '单价18841元/平米')
('https://image1.ljcdn.com/500000-inspection/aa3053f0-7317-4e61-a9a8-3ee4972abae1.JPG.296x216.jpg', '套三 带阳台 客厅 次卧和书房三个阳台', '阳光100国际新城  | 3室2厅 | 151平米 | 西北 | 毛坯 | 有电梯', '低楼层(共25层)2007年建塔楼  -  南滨路', '220万', '单价14570元/平米')
('https://image1.ljcdn.com/500000-inspection/5643726d-557c-45c6-9922-4cbb1fb08b23.jpg.296x216.jpg', '融侨风临洲A区 装修三房 中间楼层 前后中庭 保持好', '融侨半岛风临洲A区  | 3室2厅 | 125平米 | 东南 | 简装 | 无电梯', '中楼层(共6层)2003年建板楼  -  融侨半岛', '155万', '单价12400元/平米')
('https://image1.ljcdn.com/500000-inspection/00a54d1b-3a41-4876-b6ce-1f46d15d8533.jpg.296x216.jpg', '正规两室，双飘窗，双阳台，客厅外阳台可以放麻将桌', '南滨印象  | 2室1厅 | 71平米 | 南 | 简装 | 有电梯', '中楼层(共18层)2003年建塔楼  -  南坪', '100万', '单价14085元/平米')
('https://image1.ljcdn.com/500000-inspection/de5e64e5-919b-4d22-9736-5676031516a6.jpg.296x216.jpg', '融侨城花湖汀A区装修三房清爽地中海风格装修业主诚售', '融侨城花湖汀2A  | 3室2厅 | 118.32平米 | 东 | 精装 | 有电梯', '低楼层(共34层)2013年建板塔结合  -  融侨半岛', '220万', '单价18594元/平米')
('https://image1.ljcdn.com/500000-inspection/cfd1867a-a3ff-4124-9934-694cc2f217b4.jpg.296x216.jpg', '南坪万达广场 3号线 锋邸 紧凑3房 住家装修 证在手', '万达广场锋邸  | 3室2厅 | 92平米 | 南 | 精装 | 有电梯', '中楼层(共29层)2009年建塔楼  -  南坪', '175万', '单价19022元/平米')
('https://image1.ljcdn.com/500000-inspection/3aa6af90-725a-4539-b628-3d0e58de7089.JPG.296x216.jpg', '轨道茶园+清水四房+视野开阔+带车位+随时看房', '时代都汇C组团  | 4室2厅 | 127平米 | 东南 | 毛坯', '中楼层(共26层)2014年建塔楼  -  茶园新区', '170万', '单价13386元/平米')
('https://image1.ljcdn.com/500000-inspection/0e17bf98-11ac-453a-95b5-de0cb2b9deb4.JPG.296x216.jpg', '南滨特区住家装修正看渝中区看江的4房', '南滨特区  | 4室2厅 | 212平米 | 南 | 精装 | 有电梯', '中楼层(共30层)2017年建塔楼  -  南滨路', '620万', '单价29246元/平米')
('https://image1.ljcdn.com/500000-inspection/24f4930b-550a-4030-b77a-71db6b2a589e.jpg.296x216.jpg', '南坪万达正规的四房 户型方正采光好 近生活配套好', '洋河南滨花园  | 4室2厅 | 148.19平米 | 北 | 简装 | 有电梯', '中楼层(共12层)2001年建塔楼  -  南坪', '160万', '单价10797元/平米')
('https://image1.ljcdn.com/500000-inspection/2dbd518e-294f-408b-b5cd-53541a1fb692.jpg.296x216.jpg', '种业小区 5室1厅 135万', '种业小区  | 5室1厅 | 160平米 | 南 | 其他', '低楼层(共28层)塔楼  -  南坪', '135万', '单价8438元/平米')
('https://image1.ljcdn.com/500000-inspection/75df8f72-c20d-4eeb-84fc-734500aa2c8e.jpg.296x216.jpg', '南坪 海峡路轻轨站 新起点 精装婚房 楼下永辉 电影院', '新起点  | 2室2厅 | 66.01平米 | 东南 | 精装 | 有电梯', '高楼层(共29层)2013年建塔楼  -  丹龙路', '115万', '单价17422元/平米')
('https://image1.ljcdn.com/500000-inspection/d84b3a76-14e5-4332-9be4-89fc38cbd0f7.jpg.296x216.jpg', '正规两房住家装修朝中庭 业主诚心出售', '云满庭B区  | 2室1厅 | 78.92平米 | 东南 | 简装 | 有电梯', '高楼层(共32层)2006年建塔楼  -  南坪', '120万', '单价15206元/平米')
('https://image1.ljcdn.com/500000-inspection/93390bba-9a15-4437-90b2-bc53b9e0504f.jpg.296x216.jpg', '康德国会山 正规小两房 朝小区 安静 可直接入住', '康德国会山  | 2室1厅 | 53.69平米 | 东南 | 其他 | 有电梯', '低楼层(共30层)2008年建塔楼  -  南坪', '88万', '单价16391元/平米')
('https://image1.ljcdn.com/500000-inspection/fc28b892-2db9-48c6-9f7c-7470ff33e487.jpg.296x216.jpg', '茶园江南新城，融创欧麓花园城剑桥郡一期，精装小三房', '融创欧麓花园城剑桥郡一期  | 3室2厅 | 75.11平米 | 南 | 精装', '低楼层(共32层)暂无数据  -  茶园新区', '118万', '单价15711元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload4a549dd8-01fc-426b-ae23-9690388a9605.JPG.296x216.jpg', '聚丰江山天下  四房 看江  清水 诚心出售', '聚丰江山天下  | 4室2厅 | 122.3平米 | 东 | 毛坯 | 有电梯', '高楼层(共33层)2012年建板塔结合  -  南滨路', '220万', '单价17989元/平米')
('https://image1.ljcdn.com/500000-inspection/09e1fa28-eaed-4dba-afb9-0a8a6baf3889.jpg.296x216.jpg', '南坪骏逸天下 正规三室看江 户型方正 看江视野好', '骏逸天下  | 4室2厅 | 143平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2004年建塔楼  -  丹龙路', '200万', '单价13987元/平米')
('https://image1.ljcdn.com/500000-inspection/f8152f67-819b-48d7-8b08-d4371d6c506f.jpg.296x216.jpg', '南岸南坪三号线五公里站，回龙湾装修小三房拎包入住', '回龙湾  | 3室2厅 | 98.14平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2005年建塔楼  -  四公里', '138万', '单价14062元/平米')
('https://image1.ljcdn.com/500000-inspection/c0e19579-e492-4146-8847-e5cb119098fb.jpg.296x216.jpg', '金阳罗马假日 顶跃四房加书房 视野开阔 可看江', '金阳罗马假日  | 4室2厅 | 111.97平米 | 南 | 精装 | 有电梯', '高楼层(共34层)2007年建塔楼  -  四公里', '199万', '单价17773元/平米')
('https://image1.ljcdn.com/500000-inspection/2da28b01-b719-4692-9e2d-69dddb004506.jpg.296x216.jpg', '协信城 3室2厅 155万', '协信城  | 3室2厅 | 86.15平米 | 南 | 其他 | 有电梯', '高楼层(共32层)塔楼  -  南坪', '155万', '单价17992元/平米')
('https://image1.ljcdn.com/500000-inspection/83b848c6-b46a-41ac-ae51-50306191e569.JPG.296x216.jpg', '南滨路武夷滨江三期装修3房，业主诚心出售', '武夷滨江  | 3室1厅 | 135平米 | 东南 | 精装 | 有电梯', '低楼层(共27层)2012年建塔楼  -  南滨路', '268万', '单价19852元/平米')
('https://image1.ljcdn.com/500000-inspection/2115390e-f773-46fd-94eb-77892ab3a017.jpg.296x216.jpg', '庆隆南山高尔夫国际社区山外山 4室2厅 360万', '庆隆南山高尔夫国际社区山外山   | 联排别墅 | 4室2厅 | 245平米 | 西南 | 毛坯 | 无电梯', '3层暂无数据  -  茶园新区', '360万', '单价14694元/平米')
('https://image1.ljcdn.com/500000-inspection/48657c0d-c3f4-410e-a4bc-a1c7da4768c4.jpg.296x216.jpg', '茶园普瑞花园标准清水三房，户型方正', '普瑞花园  | 3室2厅 | 119.86平米 | 南 | 其他', '中楼层(共18层)板塔结合  -  茶园新区', '146万', '单价12181元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload57661764-d3b2-40ce-bc5d-afa4cdc59ccd.JPG.296x216.jpg', '国际社区观园二期 3室2厅 185万', '国际社区观园二期  | 3室2厅 | 106.54平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2011年建塔楼  -  弹子石', '185万', '单价17365元/平米')
('https://image1.ljcdn.com/500000-inspection/d23b4797-8f72-402a-b25f-6cb59be05345.jpg.296x216.jpg', '位置好，全看中庭又朝南，楼层居中，清水三房', '融创欧麓花园城剑桥郡一期  | 3室2厅 | 87.33平米 | 南 西 | 毛坯 | 有电梯', '低楼层(共33层)2015年建塔楼  -  茶园新区', '117万', '单价13398元/平米')
('https://image1.ljcdn.com/500000-inspection/b439545c-731b-4fc1-bb36-502c9b82439a.jpg.296x216.jpg', '三号线四公里杏园小区，7楼平街一楼，住家装修', '杏园小区  | 3室2厅 | 83.2平米 | 南 | 其他 | 无电梯', '中楼层(共14层)暂无数据  -  南坪', '75万', '单价9015元/平米')
('https://image1.ljcdn.com/500000-inspection/7fb35bc7-a30c-49b4-a393-be2d9cd5f402.jpg.296x216.jpg', '天信双骄 2室1厅 120万', '天信双骄  | 2室1厅 | 88.25平米 | 北 | 简装', '中楼层(共25层)2003年建塔楼  -  南坪', '120万', '单价13598元/平米')
('https://image1.ljcdn.com/500000-inspection/3562625e-d706-4027-9f21-a865ad4553d8.JPG.296x216.jpg', '阳光100  正看两江交汇 视野无遮挡 业主诚心', '阳光100国际新城  | 3室2厅 | 154.93平米 | 西北 | 毛坯 | 有电梯', '中楼层(共34层)2007年建塔楼  -  南滨路', '464万', '单价29950元/平米')
('https://image1.ljcdn.com/500000-inspection/92079b21-39d7-4fbe-8b6f-97ee0f971514.JPG.296x216.jpg', '看江正规三房，三梯四户的楼栋，诚心出售！', '和记黄埔珊瑚水岸二期  | 3室2厅 | 136.65平米 | 南 | 毛坯 | 有电梯', '低楼层(共44层)2013年建板塔结合  -  南滨路', '220万', '单价16100元/平米')
('https://image1.ljcdn.com/500000-inspection/f8233c99-6f9b-42bc-803a-a4688aa67eb7.JPG.296x216.jpg', '南滨路 喜来登大通间 带大阳台 办公室装修 可落户', '重庆湾1号  | 1室0厅 | 65.52平米 | 北 | 简装 | 有电梯', '高楼层(共32层)2007年建塔楼  -  南滨路', '86万', '单价13126元/平米')
('https://image1.ljcdn.com/500000-inspection/test-9d729f15-8309-4591-b0ff-376371446054.png.296x216.jpg', '国际社区旁锦江华府装修单配出售', '锦江华府  | 1室1厅 | 32.56平米 | 东 | 精装 | 有电梯', '中楼层(共25层)2015年建塔楼  -  弹子石', '52.6万', '单价16155元/平米')
('https://image1.ljcdn.com/500000-inspection/f375e9fa-806e-409c-9447-0e07be1a4798.jpg.296x216.jpg', '天龙广场二期 重百楼上 出行生活都方便！', '天龙城市花园二期  | 2室1厅 | 84.84平米 | 东 | 简装 | 有电梯', '中楼层(共33层)塔楼  -  南坪', '116万', '单价13673元/平米')
