('https://image1.ljcdn.com/420100-inspection/test-381500cf-1576-4f7f-8435-78a8fd75005c.png.296x216.jpg', '万科魅力南区精装修两居室 满五唯一税费低 中高楼层', '万科魅力之城南区  | 2室2厅 | 59.74平米 | 南 | 精装 | 有电梯', '高楼层(共26层)2010年建板楼  -  金融港', '150万', '单价25109元/平米')
('https://image1.ljcdn.com/420100-inspection/abd211f3-45c7-4f63-8d3e-bab7dd5c73f0.jpg.296x216.jpg', '中冶南方韵湖  南北 双阳台 韵湖湿地公园 可观汤逊湖', '中冶南方韵湖首府  | 3室2厅 | 132.78平米 | 南 北 | 其他', '中楼层(共34层)2017年建板楼  -  三环南', '265万', '单价19958元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadd16928a8-2f5f-4f4d-b0f1-78671bbc3d21.jpg.296x216.jpg', '喻园小区一期 居家装修 诚心出售', '喻园小区一期  | 3室2厅 | 151.13平米 | 南 | 其他', '中楼层(共21层)板楼  -  华科大', '460万', '单价30438元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d01820d0-14b8-432f-86a7-61f6e6a6398a.png.296x216.jpg', '此房可改三房，高楼层，采光好，产证满2年', '中建康城  | 2室2厅 | 94.95平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2014年建塔楼  -  民族大道', '195万', '单价20538元/平米')
('https://image1.ljcdn.com/420100-inspection/59a0cf79-9d00-4568-89dc-0066e4829016.jpg.296x216.jpg', '珞喻东路 葛洲坝世纪花园 清水毛坯房 通透三房满两年', '葛洲坝世纪花园  | 4室2厅 | 134.19平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共29层)2009年建板楼  -  华科大', '280万', '单价20866元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadcc1f0ca1-6448-40a2-95f8-4e57549a84a4.jpg.296x216.jpg', '葛洲坝世纪花园 户型方正 两证满五唯一 后期税费少', '葛洲坝世纪花园  | 4室2厅 | 143.83平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2009年建板楼  -  华科大', '285万', '单价19816元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload4d26b61b-ebad-4de5-ab9f-0f8a23d69106.jpg.296x216.jpg', '南北通透，两证满五年唯一，自住装修，采光好，保养好', '金地太阳城  | 3室2厅 | 136.87平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2004年建板楼  -  关山大道', '296万', '单价21627元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1587ad05-5c3d-496c-850e-3b5e2f818ba7.png.296x216.jpg', '保利时代 3室2厅 318万', '保利时代  | 3室2厅 | 106平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)2015年建板楼  -  民族大道', '318万', '单价30000元/平米')
('https://image1.ljcdn.com/420100-inspection/1e058786-0f8f-4a95-a5ad-e84561ce4ccc.jpg.296x216.jpg', '关东公寓 居家装修两房 业主诚心出售', '关东公寓  | 2室1厅 | 64.35平米 | 南 | 简装 | 无电梯', '高楼层(共7层)2002年建板楼  -  华科大', '113万', '单价17561元/平米')
('https://image1.ljcdn.com/420100-inspection/475704fb-1ea0-4cbb-8bb4-b703cc59cb23.jpg.296x216.jpg', '森林公园恒大华府 正规大四房 南北通透 诚心出售', '恒大华府  | 4室2厅 | 284.85平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2008年建板塔结合  -  华科大', '800万', '单价28085元/平米')
('https://image1.ljcdn.com/420100-inspection/f15a0d12-176b-489d-9b97-e494719ad41d.jpg.296x216.jpg', '全新精装修未住人，小区中位置，全房原木家具。', '长城坐标城  | 2室1厅 | 103.25平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2005年建塔楼  -  关山大道', '250万', '单价24214元/平米')
('https://image1.ljcdn.com/420100-inspection/test-ddf7aa03-bd48-453d-83e0-7650a9aa1e4a.png.296x216.jpg', '佛奥俊贤雅居 精装两房 两证满二 赠阳台及户外平台', '佛奥俊贤雅居  | 2室2厅 | 62.31平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2013年建板楼  -  金融港', '145万', '单价23271元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d5f8c43d-8ec0-44e3-8da0-47833c0a820c.png.296x216.jpg', '光谷三环内 经典三居室 采光好 中间位置', '蓝光COCO时代  | 2室1厅 | 85.39平米 | 南 | 精装 | 有电梯', '中楼层(共30层)2016年建板楼  -  华科大', '176万', '单价20612元/平米')
('https://image1.ljcdn.com/420100-inspection/440b6c33-9443-431d-bb24-de7a27af42b9.jpg.296x216.jpg', '当代国际花园，婚房装修，满两年，送露台', '当代国际花园三期  | 2室2厅 | 83.1平米 | 南 西南 | 其他 | 有电梯', '低楼层(共18层)2010年建板楼  -  金融港', '219万', '单价26354元/平米')
('https://image1.ljcdn.com/420100-inspection/b99bb441-72ce-42fa-a5ec-3da543b7428a.jpg.296x216.jpg', '洪福家园 南北通透大四房 业主自住精装修 看房很方便', '洪福家园  | 4室2厅 | 182.41平米 | 南 | 精装 | 有电梯', '中楼层(共12层)2004年建塔楼  -  民族大道', '418万', '单价22916元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf63e77bd-8c6f-4b01-b011-e9fc8c1083ab.jpg.296x216.jpg', '南北通透，居家装修大四房，两证满五唯一，看房方便', '关山春晓  | 4室2厅 | 169.97平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)2005年建板楼  -  关山大道', '405万', '单价23828元/平米')
('https://image1.ljcdn.com/420100-inspection/test-ecbab89e-4bc3-4863-b8b0-350f1f8d4df4.png.296x216.jpg', '清江山水 3室2厅 240万', '清江山水  | 3室2厅 | 106.18平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)2014年建板楼  -  民族大道', '240万', '单价22604元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadc6d1bc7e-6153-483a-bc54-edf7a96d992a.jpg.296x216.jpg', '锦绣良缘精装修三居室业主诚意卖 看房方便！', '锦绣良缘  | 3室2厅 | 138.16平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2002年建板楼  -  民族大道', '195万', '单价14115元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6b414c6a-24f3-4de5-b1ff-5cb326d6e383.png.296x216.jpg', '光谷SBI创业街 全房家具家电赠送，拎包入住 满两年', 'SBI创业街  | 1室1厅 | 53.55平米 | 南 | 其他 | 有电梯', '低楼层(共27层)2007年建塔楼  -  关山大道', '86万', '单价16060元/平米')
('https://image1.ljcdn.com/420100-inspection/bc0542e1-e379-4d28-8bfe-cc4c13b3e4bf.jpg.296x216.jpg', '此房两证齐全，产权清晰，业主诚心出售，交易便捷。', '关东康居园  | 2室2厅 | 89.52平米 | 南 | 其他 | 无电梯', '低楼层(共7层)2000年建塔楼  -  华科大', '160万', '单价17874元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload618f45de-f9bd-4a98-b308-1bb8c92124d8.jpg.296x216.jpg', '万科锦程 居家三房 低总价 精装修 拎包即住', '万科锦程  | 3室1厅 | 93.09平米 | 南 西 | 其他 | 有电梯', '低楼层(共34层)2017年建板楼  -  民族大道', '232万', '单价24923元/平米')
('https://image1.ljcdn.com/420100-inspection/test-847ddd5d-a667-4d4a-9f8e-8f1b8253cb9a.png.296x216.jpg', '新世界恒大华府精装两房业主诚心出售', '新世界恒大华府  | 2室2厅 | 94.57平米 | 东南 | 精装 | 有电梯', '低楼层(共30层)2012年建板楼  -  华科大', '215万', '单价22735元/平米')
('https://image1.ljcdn.com/420100-inspection/60e6f266-495f-4b7b-aba5-b863ab6335f9.jpg.296x216.jpg', '中间楼层，视野采光好，随时看房，随时可以看', '佳源花都二期  | 2室1厅 | 68.71平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2010年建板楼  -  光谷东', '124万', '单价18047元/平米')
('https://image1.ljcdn.com/420100-inspection/25b066e6-a8df-4dfe-9777-9bb664fbeec0.jpg.296x216.jpg', '蓝光coco时代180万自住精装三房 拎包入住诚心出售', '蓝光COCO时代  | 3室1厅 | 87.63平米 | 南 | 其他 | 有电梯', '高楼层(共29层)2016年建塔楼  -  华科大', '180万', '单价20541元/平米')
('https://image1.ljcdn.com/420100-inspection/d0258789-fe68-4156-be22-cd7c59d928a6.jpg.296x216.jpg', '产证满两年，税费较少，业主自住，保养挺好，诚心出售', '万科魅力之城北区  | 2室2厅 | 85.19平米 | 东 西 | 其他 | 无电梯', '低楼层(共9层)2010年建板楼  -  金融港', '169万', '单价19839元/平米')
('https://image1.ljcdn.com/420100-inspection/5c3525e2-9c64-4f57-8a77-411bcf69ba44.jpg.296x216.jpg', '蓝巢逸品 经典小三房 中等装修 产证满两年', '蓝巢逸品  | 3室2厅 | 102.55平米 | 西南 | 其他 | 有电梯', '中楼层(共23层)2006年建塔楼  -  光谷广场', '225万', '单价21941元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada237c602-c1f4-405a-b0e2-7b33e712a7b3.jpg.296x216.jpg', '现代森林花园 小高层  大阳台  居家装修 诚心出售', '现代森林花园  | 3室2厅 | 120.52平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2005年建板楼  -  华科大', '236万', '单价19582元/平米')
('https://image1.ljcdn.com/420100-inspection/fc3171b5-18f8-4997-8eaf-e258a73e609a.jpg.296x216.jpg', '现代森林小镇正规三房，交通便利，配套完善', '现代森林小镇  | 3室2厅 | 138.61平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2012年建塔楼  -  金融港', '284万', '单价20490元/平米')
('https://image1.ljcdn.com/420100-inspection/6479a409-b453-4c4b-ba62-18acf1c4427d.jpg.296x216.jpg', '碧桂园生态城依云南北通透房屋方正', '碧桂园生态城依云  | 3室2厅 | 106.41平米 | 南 北 | 其他', '高楼层(共11层)2016年建板楼  -  光谷东', '170万', '单价15976元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload023463df-2d6f-4df3-9e55-d08c6a779fbe.jpg.296x216.jpg', '万豪水岸枫林 两证满五年  精装四房', '万豪水岸枫林  | 4室2厅 | 159.51平米 | 南 | 其他', '中楼层(共6层)2006年建板楼  -  金融港', '220万', '单价13793元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadc7295a5f-7b7b-47f3-b612-36af0512e1c7.jpg.296x216.jpg', '南益巴黎豪庭 4室1厅 370万', '南益巴黎豪庭  | 4室1厅 | 148.47平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2006年建塔楼  -  华科大', '370万', '单价24921元/平米')
('https://image1.ljcdn.com/420100-inspection/b8b9540c-7fb3-4335-b499-23e242d946aa.jpg.296x216.jpg', '南北朝向两房，业主换房诚心出售', '现代森林小镇  | 2室2厅 | 92.37平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2010年建塔楼  -  金融港', '197万', '单价21328元/平米')
('https://image1.ljcdn.com/420100-inspection/aae2044e-69cb-42b4-94c6-158f3170b0a1.jpg.296x216.jpg', '谷尚居 业主自住  南北通透 中间楼层 满两年', '谷尚居  | 3室2厅 | 137.12平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2009年建板楼  -  金融港', '256万', '单价18670元/平米')
('https://image1.ljcdn.com/420100-inspection/bcd94935-f7b3-43f9-8fdb-e6c8475e40b6.jpg.296x216.jpg', '诚意出售光谷华科 虹景花园五室两厅 看房方便！', '虹景花园  | 5室2厅 | 199.56平米 | 东 西 | 简装 | 无电梯', '高楼层(共6层)1995年建板楼  -  华科大', '350万', '单价17539元/平米')
('https://image1.ljcdn.com/420100-inspection/8bbecbbc-417f-43fc-9a61-67586e29bb5f.jpg.296x216.jpg', '佳源花都二期 居家装修 两证满两年 顶楼真复式', '佳源花都二期  | 5室1厅 | 197.29平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2010年建板楼  -  光谷东', '290万', '单价14700元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1e7b9ee0-0e8f-43c8-b2e7-bceec7a9ac32.jpg.296x216.jpg', '长城坐标城九期精装修三房业主诚心出售', '长城坐标城九期  | 3室2厅 | 96.77平米 | 南 | 精装', '低楼层(共33层)2015年建塔楼  -  关山大道', '226万', '单价23355元/平米')
('https://image1.ljcdn.com/420100-inspection/d6205342-abfb-4554-b355-cae6d786d338.jpg.296x216.jpg', '民族大道 财大长城别苑 精装居家三房 南北通透 满五年', '长城别苑  | 3室2厅 | 144.87平米 | 南 北 | 其他', '中楼层(共7层)2002年建板楼  -  民族大道', '200万', '单价13806元/平米')
('https://image1.ljcdn.com/420100-inspection/2d6e8f35-beb2-45bf-9ccd-fbc31d43f686.jpg.296x216.jpg', '产证十一月份满两年，全朝南，不临街，中间楼层采光好', '金地艺境  | 2室2厅 | 88.91平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2014年建板楼  -  金融港', '185万', '单价20808元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload066b5a20-9a35-465a-9d80-7dbb104092db.jpg.296x216.jpg', '紫菘枫林上城大三房 业主自住装修 两证两年 诚心出售', '紫菘枫林上城  | 3室2厅 | 187.97平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2006年建塔楼  -  民族大道', '420万', '单价22344元/平米')
('https://image1.ljcdn.com/420100-inspection/9a693618-1c34-4d35-bc36-80cfb11b2424.jpg.296x216.jpg', '顶楼复式 证满两年 五室二厅  视野开阔', '芭比伦堡  | 5室2厅 | 93.74平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2008年建板楼  -  民族大道', '220万', '单价23470元/平米')
('https://image1.ljcdn.com/420100-inspection/test-dee2bf83-e987-491f-a37f-a3885bda1869.png.296x216.jpg', '佳源花都二期 电梯房中间楼层 满五唯一 居家装修', '佳源花都二期  | 2室2厅 | 91.02平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2010年建板楼  -  光谷东', '160万', '单价17579元/平米')
('https://image1.ljcdn.com/420100-inspection/3045224f-826b-4438-a5ce-a0df094d9533.jpg.296x216.jpg', '江夏区藏龙岛 华工镜湖园 诚心出售', '华工镜湖园  | 4室2厅 | 169.84平米 | 南 | 其他', '低楼层(共12层)2005年建板楼  -  金融港', '200万', '单价11776元/平米')
('https://image1.ljcdn.com/420100-inspection/9db9f90e-e8a3-4436-ab63-03dc682e25ab.jpg.296x216.jpg', '佳源花都 精装自住 两房 两证满两年 后期税费少', '佳源花都二期  | 2室2厅 | 68.9平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2010年建板楼  -  光谷东', '128万', '单价18578元/平米')
('https://image1.ljcdn.com/420100-inspection/4445793e-d942-448f-a74a-09accd53e316.jpg.296x216.jpg', '碧桂园桃花源双拼别墅 东边套，产证满二，看房方便', '碧桂园生态城桃花源  | 6室2厅 | 230.44平米 | 南 北 | 其他', '3层2014年建暂无数据  -  光谷东', '505万', '单价21915元/平米')
('https://image1.ljcdn.com/420100-inspection/2e4501c1-e0c5-4b7c-a8f1-494ea5220184.jpg.296x216.jpg', '两证齐全无贷款 邮电宿舍 出门就是公交站', '湖北省邮电学校宿舍  | 2室1厅 | 52.14平米 | 南 | 简装', '中楼层(共4层)暂无数据  -  关西长职', '90万', '单价17262元/平米')
('https://image1.ljcdn.com/420100-inspection/3971b68a-dcd9-4b5f-b703-451c223c5fe0.jpg.296x216.jpg', '光谷鲁巷地铁口 健龙尚谷杰座 朝南两房 证在手满两年', '健龙尚谷杰座二期  | 2室1厅 | 72.5平米 | 西南 | 其他 | 有电梯', '中楼层(共32层)2012年建板楼  -  光谷广场', '180万', '单价24828元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload349a1a2b-cf0e-4790-b39d-1e8629cf4b2e.jpg.296x216.jpg', '金地艺境，大四房，精装修，带小花园！', '金地艺境  | 4室2厅 | 123.74平米 | 东南 | 精装 | 有电梯', '低楼层(共30层)2014年建板楼  -  金融港', '262万', '单价21174元/平米')
('https://image1.ljcdn.com/420100-inspection/e7b53319-a191-407b-a81d-6f145debde4a.jpg.296x216.jpg', '采光好很好，交通便捷，两证满两年', '光谷新世界汇贤邸  | 2室2厅 | 93.3平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2014年建板楼  -  关山大道', '258万', '单价27653元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload16179514-07d6-4bc2-9764-ee6ed52c3ab0.jpg.296x216.jpg', '保利花园南北通透三房 满五年 业主诚心出售 居家装修', '保利花园  | 3室2厅 | 111.08平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2005年建板楼  -  关山大道', '245万', '单价22057元/平米')
('https://image1.ljcdn.com/420100-inspection/8efeceac-efe9-4a1c-a6a1-67ff1259e7aa.jpg.296x216.jpg', '满两年 带花园 看房方便 隔断满租 通透户型', '江南家园  | 9室0厅 | 158.01平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2007年建板楼  -  民族大道', '316万', '单价19999元/平米')
('https://image1.ljcdn.com/420100-inspection/a1d90595-f786-4be3-8a51-92b2feb3c2a0.jpg.296x216.jpg', '此房两证满五，后期税费低，高楼层，物业管理好', '恒大华府  | 3室1厅 | 238.57平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2008年建板塔结合  -  华科大', '620万', '单价25989元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadcb04156d-aed4-4e5f-856d-8de5c8de7b1b.jpg.296x216.jpg', '此房业主居家自住精装修 满两年 采光充足又通风', '加州香山美树  | 3室2厅 | 118.37平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2011年建板楼  -  民族大道', '245万', '单价20698元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload6836fbc8-7883-4adc-ab28-2fc14bc5ae51.jpg.296x216.jpg', '锦绣龙城小区中间位置，高楼层，精装修，看房方便', '锦绣龙城  | 3室2厅 | 123.44平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2009年建塔楼  -  民族大道', '252万', '单价20415元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadb23703bd-3dac-44d7-a8d5-a5e64de965f4.jpg.296x216.jpg', '此房满两年，居家精装修，真复式，靠小区里面', '银河湾  | 5室3厅 | 234.42平米 | 南 北 | 精装', '高楼层(共5层)暂无数据  -  金融港', '298万', '单价12713元/平米')
('https://image1.ljcdn.com/420100-inspection/7040cce5-6342-4e4a-8681-ba8055cfc980.jpg.296x216.jpg', '清江山水 3室2厅 192万', '清江山水  | 3室2厅 | 86.92平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2014年建板楼  -  民族大道', '192万', '单价22090元/平米')
('https://image1.ljcdn.com/420100-inspection/1161a671-d075-4be1-b3cb-9782811e1e38.jpg.296x216.jpg', '藏龙新城带阁楼，精装两房可改四房，满五唯一税费少', '藏龙新城  | 2室2厅 | 103.42平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2013年建板楼  -  光谷南', '135万', '单价13054元/平米')
('https://image1.ljcdn.com/420100-inspection/ad0269ab-0cf6-43ca-ab00-35c6f591041b.jpg.296x216.jpg', '保利花园新上4房+中间楼层采光好+满二税少+可看', '保利花园  | 4室2厅 | 138.71平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2005年建板楼  -  关山大道', '308万', '单价22205元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload6237cc10-3f82-42cb-8c74-2ee8e261b827.jpg.296x216.jpg', '南北通透双阳台大三居 两证两年 居家精装修 无遮挡', '光谷新世界汇贤邸  | 3室2厅 | 129.83平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2014年建板楼  -  关山大道', '425万', '单价32736元/平米')
('https://image1.ljcdn.com/420100-inspection/a1298c98-d1d8-41c2-8c1e-672e172b0bbd.jpg.296x216.jpg', '产证满二 南北通透 诚心出售 随时可看', '惠安小区  | 3室2厅 | 124.32平米 | 南 北 | 简装', '高楼层(共7层)2003年建板楼  -  关西长职', '187万', '单价15042元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6b2b141a-caac-4c41-80eb-c8157c14b49c.png.296x216.jpg', '旭辉御府  三房毛坯 高楼层  视野旷阔 采光充足', '旭辉御府  | 3室2厅 | 82.5平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共34层)2015年建板楼  -  金融港', '150万', '单价18182元/平米')
('https://image1.ljcdn.com/420100-inspection/5915f75e-cdb6-4b97-b03f-e6f8f5bf80d9.jpg.296x216.jpg', '国创光谷上城，清水毛坯大三房，南北通透，采光充足', '国创光谷上城  | 3室2厅 | 116平米 | 南 北 | 其他', '低楼层(共33层)2016年建板楼  -  光谷东', '245万', '单价21121元/平米')
('https://image1.ljcdn.com/420100-inspection/13102a3a-4da2-422d-83ad-22e8af35a22f.jpg.296x216.jpg', '双地铁口电梯复式 楼下楼上单独大门 下层自住上层出租', '佳源花都二期  | 8室1厅 | 197.29平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2010年建板楼  -  光谷东', '275万', '单价13939元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf511670c-a846-4d3e-8cfb-e3d555e83fea.jpg.296x216.jpg', '万科城市花园精装两房，有钥匙看房方便。', '万科城市花园  | 2室1厅 | 97.19平米 | 南 北 | 其他 | 有电梯', '低楼层(共9层)2006年建板楼  -  关山大道', '206万', '单价21196元/平米')
('https://image1.ljcdn.com/420100-inspection/274b7da7-031b-440d-adfe-e082894a4eb9.jpg.296x216.jpg', '芭比伦堡电梯复式 两证两年 南北通透', '芭比伦堡  | 5室2厅 | 114.76平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2008年建板楼  -  民族大道', '210万', '单价18300元/平米')
('https://image1.ljcdn.com/420100-inspection/4b2381d7-2661-42dd-b143-14d125e4b7d4.jpg.296x216.jpg', '森林公园旁 精装大四房 一步到位 拎包可住带暖气', '新嘉园  | 4室1厅 | 147平米 | 南 | 其他 | 有电梯', '高楼层(共13层)2003年建板楼  -  华科大', '260万', '单价17688元/平米')
('https://image1.ljcdn.com/420100-inspection/4d3c171a-cfda-4fc1-8502-8ef7b3337734.jpg.296x216.jpg', '锦绣龙城中装修两居室业主诚意出售，看房方便！', '锦绣龙城  | 2室2厅 | 85.11平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2009年建塔楼  -  民族大道', '170万', '单价19975元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload590d35bb-4c40-4edd-bcc4-53181e27d8dd.jpg.296x216.jpg', '关山大道集中供暖小区长城坐标城，精装修业主诚心出售', '长城坐标城  | 2室2厅 | 92.65平米 | 东 西 | 其他 | 有电梯', '低楼层(共14层)2009年建塔楼  -  关山大道', '210万', '单价22666元/平米')
('https://image1.ljcdn.com/420100-inspection/test-416fa96a-bfe2-4999-93e5-13eb04638c70.png.296x216.jpg', '金地精装小三房 高楼层 采光好 统一精装修 随时看房', '金地格林东郡  | 3室1厅 | 98.47平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2018年建板塔结合  -  民族大道', '248万', '单价25186元/平米')
('https://image1.ljcdn.com/420100-inspection/ce3b6cea-efd4-474a-ae75-18f92beb03b3.jpg.296x216.jpg', '万科精装两房 户型方正 中间楼层  采光好 不临街', '万科魅力之城北区  | 2室1厅 | 68平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2012年建板楼  -  金融港', '150万', '单价22059元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadac806666-9fcf-4fe5-9d0b-6504c77ef2b9.jpg.296x216.jpg', '两证满两年，业主自住精装修，诚心卖', '清江山水  | 4室2厅 | 128.71平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2012年建板楼  -  民族大道', '300万', '单价23309元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5fe7062e-647c-4652-8239-27c1713f88b8.png.296x216.jpg', '清水毛坯 满两年 业主诚售 随时看房', '金地格林东郡  | 3室2厅 | 97.14平米 | 南 | 精装 | 有电梯', '高楼层(共34层)2015年建板楼  -  民族大道', '233万', '单价23986元/平米')
('https://image1.ljcdn.com/420100-inspection/832afd1a-2ed0-4c42-879a-f0ed6e21d8c6.jpg.296x216.jpg', '业主自住装修 高楼层无遮挡 南北通透户型 两证满五', '金地中心城  | 3室2厅 | 121.7平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2010年建塔楼  -  关西长职', '256万', '单价21036元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1058f202-96f4-43b3-98c7-919172aa5a2d.png.296x216.jpg', '房子满二年 中间楼层，朝南采光好', '光谷8号  | 3室2厅 | 94.61平米 | 南 | 其他 | 有电梯', '中楼层(共25层)2015年建板楼  -  关山大道', '242万', '单价25579元/平米')
('https://image1.ljcdn.com/420100-inspection/9814e001-4b9d-4f55-b9ca-e3cc4ce5e0dc.jpg.296x216.jpg', '锦绣龙城D区小高层 中间楼层小三房 超大阳台', '锦绣龙城  | 3室2厅 | 83.25平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2009年建塔楼  -  民族大道', '180万', '单价21622元/平米')
('https://image1.ljcdn.com/420100-inspection/ba727edf-8f8e-4cc8-92a4-ab3c73ba60c9.jpg.296x216.jpg', '阳光在线一期，两证满两年，一梯两户公摊小。', '阳光在线一期  | 2室2厅 | 81.41平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2004年建板楼  -  民族大道', '175万', '单价21497元/平米')
('https://image1.ljcdn.com/420100-inspection/d58d563f-f160-46ec-b2e5-ab80ddba82b0.jpg.296x216.jpg', '清江山水满五唯一精装三面采光通透大三房中间楼层诚售', '清江山水  | 3室2厅 | 118.8平米 | 南 北 | 精装 | 有电梯', '高楼层(共25层)2011年建板楼  -  民族大道', '255万', '单价21465元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf4ae7c38-e5a1-4c74-80ed-72f4d658bbaa.jpg.296x216.jpg', '光谷软件园 清江山水 两证两年 视野开阔 精装带暖气', '清江山水  | 3室2厅 | 127.06平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2009年建板楼  -  民族大道', '263万', '单价20699元/平米')
('https://image1.ljcdn.com/420100-inspection/test-384c29bd-fcb5-46d1-8def-d467483a587c.png.296x216.jpg', '中高楼层 中间位置 两梯四户 视野开阔 采光充足', '万科城花璟苑  | 2室2厅 | 84.25平米 | 南 | 其他 | 有电梯', '中楼层(共34层)2015年建板楼  -  关山大道', '207万', '单价24570元/平米')
('https://image1.ljcdn.com/420100-inspection/test-08233fd6-179c-4346-9b6e-af8296e3473c.png.296x216.jpg', '满五唯一税费少，有钥匙随时看房', '金地中心城  | 3室2厅 | 137平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共33层)2010年建塔楼  -  关西长职', '286万', '单价20876元/平米')
('https://image1.ljcdn.com/420100-inspection/cf0c7b8d-6a59-4109-91e3-214de7c77591.jpg.296x216.jpg', '民族大道 精装大三房 两证满年 家电全送 诚心出售', '东林外庐  | 4室2厅 | 149.05平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  民族大道', '270万', '单价18115元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload45932b3c-0a28-4a7e-9da4-b289627bd1b1.jpg.296x216.jpg', '万科红郡 精装三房 南北通透 证满两年', '万科红郡  | 3室2厅 | 136.36平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2011年建板楼  -  金融港', '365万', '单价26768元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload56f2cfa7-f975-4037-8082-79d785cc9bb1.jpg.296x216.jpg', '紫菘枫林上城满五唯一，中上装修大三房，送入户花园', '紫菘枫林上城  | 3室2厅 | 153.53平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2006年建塔楼  -  民族大道', '298万', '单价19410元/平米')
