('https://image1.ljcdn.com/441300-inspection/30947a83-65d6-4e76-a1c2-8a0e6d1896d1.jpg.296x216.jpg', '满五唯一 户型方正 中间楼层 南北通透 诚心出售', '东岸丽都花园  ', '低楼层(共24层)暂无数据  -  大亚湾中心区', '90万', '单价11201元/平米')
('https://image1.ljcdn.com/441300-inspection/c3678c11-b460-4259-90db-74bb14cf0c4c.jpg.296x216.jpg', '户型方正，采光好，楼层好。 2.花园绿化环境好。', '新天名城  ', '中楼层(共28层)暂无数据  -  大亚湾中心区', '63万', '单价8323元/平米')
('https://image1.ljcdn.com/441300-inspection/7001aa32-4df5-4a30-b923-a648af321374.jpg.296x216.jpg', '业主急售满两年，精装修，高楼层，自带商 业', '京华中央御园  ', '中楼层(共26层)板塔结合  -  大亚湾区', '100万', '单价11274元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload10fdc10c-87dc-42a9-a432-ddccc2445307.jpg.296x216.jpg', '临深大盘龙光城精装修3+1房，业主急卖赠送家电家私！', '龙光城一期  ', '高楼层(共27层)暂无数据  -  大亚湾区', '150万', '单价12903元/平米')
('https://image1.ljcdn.com/441300-inspection/2f050482-8591-43d7-bcd3-b3dfb9161e20.jpg.296x216.jpg', '临深大盘 满五唯一 无个税 赠送面积多 南北通透', '美泰天韵  ', '高楼层(共30层)暂无数据  -  大亚湾西区', '125万', '单价12136元/平米')
('https://image1.ljcdn.com/441300-inspection/8ae21acd-8faf-47fd-bbdc-074c8f12376d.jpg.296x216.jpg', '临深小区，双公园物业，比亚迪商圈', '观山悦二期  ', '中楼层(共16层)暂无数据  -  大亚湾西区', '72万', '单价7579元/平米')
('https://image1.ljcdn.com/441300-inspection/47c306d5-a8ba-4a16-b4ce-065feb9eba60.jpg.296x216.jpg', '万达隔壁，稀 缺小高层户型，阳台看牧马湖，有电梯。', '熊猫国际三期  ', '中楼层(共11层)板塔结合  -  大亚湾西区', '165万', '单价10646元/平米')
('https://image1.ljcdn.com/441300-inspection/d77f2b5d-e079-496a-8812-84510d99580b.jpg.296x216.jpg', '星河丹堤，大三房，高层看湖景，满两年，看房方便', '星河丹堤F区  ', '高楼层(共34层)板塔结合  -  大亚湾西区', '165万', '单价15866元/平米')
('https://image1.ljcdn.com/441300-inspection/24dc25e3-108f-4131-a1e9-a20e39e9178f.jpg.296x216.jpg', '惠州 卓 越东部蔚蓝海岸 周 边生活配套完善', '卓越蔚蓝海岸四期  ', '低楼层(共26层)暂无数据  -  大亚湾西区', '80万', '单价10866元/平米')
('https://image1.ljcdn.com/441300-inspection/4cfd21e6-20cc-4a75-a5d6-4246f4c74342.jpg.296x216.jpg', '西街苑二期，业主急卖，万达商 区', '西街苑二期  ', '中楼层(共18层)板塔结合  -  大亚湾西区', '90万', '单价9623元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploadab04d40e-e6e9-46e6-9111-aa394ed17f2e.jpg.296x216.jpg', '惠民广场旁，复试买一层送一层，南北通透。', '新天名城  ', '高楼层(共27层)暂无数据  -  大亚湾中心区', '169万', '单价8244元/平米')
('https://image1.ljcdn.com/441300-inspection/6ee83d6b-0fbe-4b7a-983d-7a0df8db937b.jpg.296x216.jpg', '赠送面积最多的户型 满2年  业主诚心卖 看房方便.', '龙光城南三期  ', '高楼层(共34层)暂无数据  -  大亚湾区', '80万', '单价20279元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploade0eb2ed3-3946-40fb-9395-18a20ba7d8fb.jpg.296x216.jpg', '满五年，业主诚心出售。万达广场隔壁！', '爱顿第三季  ', '高楼层(共24层)暂无数据  -  大亚湾西区', '78万', '单价9515元/平米')
('https://image1.ljcdn.com/441300-inspection/074db17e-5f39-4f49-bf5a-6ac13fe3e2de.jpg.296x216.jpg', '一线海景房，无遮挡。华润小径湾大品牌，', '华润小径湾一期  ', '中楼层(共31层)暂无数据  -  大亚湾区', '220万', '单价29698元/平米')
('https://image1.ljcdn.com/441300-inspection/522ba1eb-9f3a-4074-b712-24e5db7b6238.jpg.296x216.jpg', '万达旁，菩提园，豪 宅大三房，红本无欠款，产权清晰', '菩提园  ', '高楼层(共31层)板塔结合  -  大亚湾西区', '160万', '单价10390元/平米')
('https://image1.ljcdn.com/441300-inspection/8ba1d978-018a-4284-b91f-07007ca959c6.jpg.296x216.jpg', '龙光城联排中间位别墅  小区环境美 地段繁华', '龙光城  ', '低楼层(共3层)暂无数据  -  大亚湾区', '470万', '单价17881元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploadccc66d70-db79-46c7-b663-ab3bd7564524.jpg.296x216.jpg', '万达旁 小户型总价低  税少 随时看', '景乐园商务大厦  ', '中楼层(共24层)板塔结合  -  大亚湾西区', '32万', '单价7057元/平米')
('https://image1.ljcdn.com/441300-inspection/4bc329b5-7637-424f-bdf3-c33bf992f7e6.jpg.296x216.jpg', '诚心出售，户型端正，税少。。。', '德丰.天麓  ', '中楼层(共23层)暂无数据  -  大亚湾区', '105万', '单价9009元/平米')
('https://image1.ljcdn.com/441300-inspection/1fbd131e-e984-41a8-b85d-b1bc62d3f856.jpg.296x216.jpg', '合生滨海城 精装大四房 户型方正 随时看房 拎包入住', '合生滨海城  ', '高楼层(共32层)板楼  -  大亚湾区', '200万', '单价12516元/平米')
('https://image1.ljcdn.com/441300-inspection/d39e45aa-bf14-4340-800b-7717c74b9002.jpg.296x216.jpg', '隆基绿洲花园 万达旁 朝南大三房 有钥匙看房', '奥园隆基绿洲花园  ', '低楼层(共22层)暂无数据  -  大亚湾西区', '92万', '单价11826元/平米')
('https://image1.ljcdn.com/441300-inspection/f754cc08-ff72-4584-814f-d6d8d8d86224.jpg.296x216.jpg', '惠州港旁 临海大盘满两年户型方正 沃尔玛+名校 海伦堡', '海伦堡爱Me城市  ', '低楼层(共32层)板楼  -  大亚湾区', '85万', '单价10856元/平米')
('https://image1.ljcdn.com/441300-inspection/ebe588d6-5ae3-49cb-9078-8c8ddfeee977.jpg.296x216.jpg', '大亚湾最成熟地段精装小户型带家私家电', '大江新都大厦  ', '低楼层(共24层)暂无数据  -  大亚湾区', '35万', '单价8102元/平米')
('https://image1.ljcdn.com/441300-inspection/b43948fa-d093-47cb-9f17-3a1367684699.jpg.296x216.jpg', '天麓花园 满两年 诚心出售 随时看房 配套全', '德丰.天麓  ', '高楼层(共23层)暂无数据  -  大亚湾区', '66万', '单价8209元/平米')
('https://image1.ljcdn.com/441300-inspection/0fd7a7d3-548a-47c5-ba19-e1b3eed790e6.jpg.296x216.jpg', '龙光城，超大型小区。配套成熟，临深几步路', '龙光城南四期  ', '中楼层(共34层)暂无数据  -  大亚湾区', '150万', '单价14101元/平米')
('https://image1.ljcdn.com/441300-inspection/35abeb89-9f61-4e1e-81a2-0bc9cbe8eaf4.jpg.296x216.jpg', '环境优美，空气清新，安静舒适，适宜居住', '美林雅苑  ', '低楼层(共9层)暂无数据  -  大亚湾区', '35万', '单价9240元/平米')
('https://image1.ljcdn.com/441300-inspection/fffbfb2a-7896-44fa-9594-7a8ce7453395.jpg.296x216.jpg', '观山悦大三房满五唯一，临深片区，带装修业主诚心出售', '观山悦二期  ', '低楼层(共16层)暂无数据  -  大亚湾西区', '85万', '单价8943元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload0468a2e0-381d-4ddf-80fb-fc9d7d5e1cf9.jpg.296x216.jpg', '红树林公园旁，小区环境好，户型南北通透', '枫丹白鹭园  ', '中楼层(共20层)板塔结合  -  大亚湾区', '96万', '单价8859元/平米')
('https://image1.ljcdn.com/441300-inspection/db04d245-0e85-436c-b9b8-2782cb4808f5.jpg.296x216.jpg', '惠州南站旁、星河丹堤景观房、满2年、看房方便', '星河丹堤F区  ', '高楼层(共32层)板塔结合  -  大亚湾西区', '138万', '单价15682元/平米')
('https://image1.ljcdn.com/441300-inspection/ecf529da-435c-409b-ae91-3b4f6671c647.jpg.296x216.jpg', '南惠州南  星河丹堤无 敌3+1房 南北通透  满2税费少。', '星河丹堤F区  ', '高楼层(共34层)板塔结合  -  大亚湾西区', '186万', '单价16035元/平米')
('https://image1.ljcdn.com/441300-inspection/ee7247e1-3ca6-4922-8f54-9b84413b96aa.jpg.296x216.jpg', '万达商圈，滿五唯一，牧马湖别墅区 视野开阔。', '美岸栖庭  ', '中楼层(共24层)暂无数据  -  大亚湾西区', '110万', '单价8952元/平米')
('https://image1.ljcdn.com/441300-inspection/1b612ed5-80a6-42b7-83b6-9bb96a358093.jpg.296x216.jpg', '满五唯一， 诚心出售 配套齐全 地理位置佳', '千禧嘉园  ', '高楼层(共17层)板塔结合  -  大亚湾西区', '80万', '单价10538元/平米')
('https://image1.ljcdn.com/441300-inspection/bcedf53a-ca81-410a-bb1f-a48bb8381f0f.jpg.296x216.jpg', '临深百万大盘 卓 越蔚蓝海岸 朝南三房 楼层好', '卓越蔚蓝海岸一期  ', '中楼层(共26层)暂无数据  -  大亚湾西区', '136万', '单价12013元/平米')
('https://image1.ljcdn.com/441300-inspection/b7214851-52a1-4a73-82c6-5d87434e7765.jpg.296x216.jpg', '晶地顺苑地 铁口小户型投  首 选', '晶地顺苑  ', '中楼层(共30层)暂无数据  -  大亚湾西区', '42万', '单价7925元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload22bc85ed-f918-47f8-8774-6bcf694e686b.jpg.296x216.jpg', '价格公道 满五 带装修业主诚心卖', '观山悦二期  ', '高楼层(共9层)暂无数据  -  大亚湾西区', '80万', '单价8580元/平米')
('https://image1.ljcdn.com/441300-inspection/191f6a46-c225-452d-86b2-7684e6b2146b.jpg.296x216.jpg', '熊猫国际 2房 精装修 南北通透 双阳台 拎包入住', '熊猫国际三期  ', '高楼层(共11层)板塔结合  -  大亚湾西区', '105万', '单价12069元/平米')
('https://image1.ljcdn.com/441300-inspection/ca451bc1-e239-4fcd-98cf-5eb631e454d5.jpg.296x216.jpg', '临深大盘，大润发，精致小区，品牌物业', '太东时尚岛  ', '低楼层(共31层)暂无数据  -  大亚湾区', '130.8万', '单价12000元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload86a8a11c-28ec-4578-8779-a067901c1d52.jpg.296x216.jpg', '此房满五唯一，无增值，无个税，税费少，百米楼间距。', '惠华花园  ', '低楼层(共18层)暂无数据  -  大亚湾西区', '100万', '单价8666元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload77717cb4-3c3b-4a95-8015-91abb68d4f77.jpg.296x216.jpg', '龙光城南四期 毛坯 看花园 满两年看房方便', '龙光城南四期  ', '高楼层(共34层)暂无数据  -  大亚湾区', '100万', '单价13985元/平米')
('https://image1.ljcdn.com/441300-inspection/6f0cd1fb-eec0-49c1-a2c5-e37d698e4a73.JPG.296x216.jpg', '楼层好，视野宽阔，采光充足，配套实施齐全，交通便利', '金沙世纪花园  ', '高楼层(共32层)暂无数据  -  大亚湾区', '105万', '单价10131元/平米')
('https://image1.ljcdn.com/441300-inspection/4f0f950c-4692-442c-b13f-fed9ff566f2b.jpg.296x216.jpg', '满2年税费少，高赠送，看房方便，业主诚心出售', '太阳湾  ', '低楼层(共3层)暂无数据  -  大亚湾西区', '460万', '单价12395元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploadaa4fde0a-851a-4c61-8320-21055987dc35.jpg.296x216.jpg', '深圳东沃尔玛龙光城品质大社区端头别墅给你尊贵生活', '龙光城  ', '低楼层(共3层)暂无数据  -  大亚湾区', '558万', '单价18176元/平米')
('https://image1.ljcdn.com/441300-inspection/4f8cfe90-1d65-4221-96c8-5e253fa217ff.jpg.296x216.jpg', '晶地顺苑，小两房，业主诚心出售', '晶地顺苑  ', '中楼层(共30层)暂无数据  -  大亚湾西区', '81万', '单价9970元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploadbdde9f1c-af5f-4083-aa72-39998edbe503.jpg.296x216.jpg', '菩提园。满五唯一，诚心出售，万达旁，看房方便', '菩提园  ', '低楼层(共31层)板塔结合  -  大亚湾西区', '270万', '单价9083元/平米')
('https://image1.ljcdn.com/441300-inspection/00a481f4-130e-4ff6-9cac-4d5842c3d2aa.jpg.296x216.jpg', '海景房 休闲 垂钓 观海 亲子', '海悦长滩花园  ', '中楼层(共24层)板楼  -  大亚湾中心区', '154万', '单价19843元/平米')
('https://image1.ljcdn.com/441300-inspection/e760994f-4bbd-4d5a-a439-26fa31385fcb.jpg.296x216.jpg', '万达旁 62万 大两房 业主诚意出售 红本在手 无欠款', '秋谷阳光里  ', '低楼层(共9层)暂无数据  -  大亚湾西区', '62万', '单价7949元/平米')
('https://image1.ljcdn.com/441300-inspection/b5e5695b-ffa1-4e6a-9f0e-ff78c9f89e41.jpg.296x216.jpg', '星河丹堤G区 高楼层 朝南三房看花园 看水库', '星河丹堤G区  ', '高楼层(共34层)暂无数据  -  大亚湾西区', '155万', '单价15646元/平米')
('https://image1.ljcdn.com/441300-inspection/22b4c9fc-f99c-4c7d-9743-a36ef4aca391.jpg.296x216.jpg', '投Ｚｈｉ？二胎？自住？83万买4房 一步到位 临深片区', '百惠园  ', '低楼层(共26层)暂无数据  -  大亚湾区', '83万', '单价8427元/平米')
('https://image1.ljcdn.com/441300-inspection/9324d036-2a61-4b73-83a2-eda1daa859db.jpg.296x216.jpg', '跳楼价，满五年唯一，万达旁南北通透，业主急卖。', '熊猫国际二期  ', '高楼层(共11层)板塔结合  -  大亚湾西区', '149万', '单价9345元/平米')
('https://image1.ljcdn.com/441300-inspection/b26b977a-92d8-48b0-bd20-9e2b98f9eb9f.jpg.296x216.jpg', '南北通透大四房 看房方便 业主诚心出售 少税', '金沙世纪城  ', '低楼层(共32层)暂无数据  -  大亚湾区', '190万', '单价12712元/平米')
('https://image1.ljcdn.com/441300-inspection/a42d1774-a0d7-4159-adb1-bc09ffd6c866.jpg.296x216.jpg', '满五唯一，小区环境好，真复式，景观房', '凯悦华庭  ', '高楼层(共11层)暂无数据  -  大亚湾中心区', '43万', '单价11018元/平米')
('https://image1.ljcdn.com/441300-inspection/8600b964-51a9-4860-9437-c1384e885218.jpg.296x216.jpg', '龙城天悦 2室2厅 69万', '龙城天悦  ', '高楼层(共17层)暂无数据  -  大亚湾西区', '69万', '单价9627元/平米')
('https://image1.ljcdn.com/441300-inspection/5e830105-6d55-4da3-a453-c356a5f3b26a.jpg.296x216.jpg', '大爱城朝南大两房 小区绿化如公园 万达1公里', '三远大爱城  ', '高楼层(共32层)暂无数据  -  大亚湾西区', '92万', '单价12538元/平米')
('https://image1.ljcdn.com/441300-inspection/2f4a7404-98cf-4065-9862-5d04540a36b2.jpg.296x216.jpg', '居惠州首 选星河丹堤，全新装修，看湖视野方便看房！', '星河丹堤F区  ', '高楼层(共34层)板塔结合  -  大亚湾西区', '145万', '单价16205元/平米')
('https://image1.ljcdn.com/441300-inspection/fc534718-ca43-4775-b13b-e1d2f6cf55cc.jpg.296x216.jpg', '星河丹堤G区 大阳台 3房2卫南看花园首付3成', '星河丹堤G区  ', '中楼层(共34层)暂无数据  -  大亚湾西区', '160万', '单价16495元/平米')
('https://image1.ljcdn.com/441300-inspection/e0b18042-ebc4-42aa-92ae-fc401ed23aa7.jpg.296x216.jpg', '深片区 两层真复式 南北通透 样式多样 装修选择灵活', '锦地繁花骏园  ', '中楼层(共11层)塔楼  -  大亚湾区', '158万', '单价11029元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploadad06c956-b6c8-4387-9581-3d1e7036fa0d.jpg.296x216.jpg', '14号临深地铁口物业德丰五月花 满五唯一 三房南北通', '海上五月花  ', '中楼层(共17层)暂无数据  -  大亚湾西区', '100万', '单价11347元/平米')
('https://image1.ljcdn.com/441300-inspection/880954a7-4cb8-4ea4-958f-e3110b15a40f.jpg.296x216.jpg', '百万大盘 中高楼层 业主诚心出售', '龙光城一期  ', '低楼层(共27层)暂无数据  -  大亚湾区', '98万', '单价12526元/平米')
('https://image1.ljcdn.com/441300-inspection/b49583b7-124c-45e8-963f-a38a617fed70.jpg.296x216.jpg', '东部蔚蓝海岸大4房南北通看花园，景观好', '卓越蔚蓝海岸二期  ', '低楼层(共33层)暂无数据  -  大亚湾西区', '145万', '单价10831元/平米')
('https://image1.ljcdn.com/441300-inspection/3d6ce24f-b32c-4e9d-bab9-dae9495ce19e.jpg.296x216.jpg', '秋谷康城 临/近万达 位于石化大道旁 交通便利.', '秋谷康城  ', '中楼层(共21层)板楼  -  大亚湾区', '80万', '单价10667元/平米')
('https://image1.ljcdn.com/441300-inspection/beb61f56-c3f2-4ec8-803d-c26c8dc35bde.jpg.296x216.jpg', '满五，税费少，南北通双阳台户型 比亚迪商圈和人流', '新园华府一期  ', '低楼层(共24层)暂无数据  -  大亚湾区', '62万', '单价8202元/平米')
('https://image1.ljcdn.com/441300-inspection/96e11053-c0d6-40c7-aeb2-e15516200c2d.jpg.296x216.jpg', '满五唯一   红树林公园旁   海边', '四洲蜜方  ', '低楼层(共23层)暂无数据  -  大亚湾区', '60万', '单价8630元/平米')
('https://image1.ljcdn.com/441300-inspection/952f71c3-d018-44b6-ab90-86e05e5d7fdc.jpg.296x216.jpg', '临深，双公园（板障岭和儿童公园），满二随时可看房', '太东时尚岛  ', '中楼层(共31层)暂无数据  -  大亚湾区', '85万', '单价9168元/平米')
('https://image1.ljcdn.com/441300-inspection/42fd554d-f097-4864-85eb-b91cd8f9bbb0.jpg.296x216.jpg', '房子满五唯一，看房方便，小户型好出租。。', '海天阳光花园  ', '中楼层(共20层)暂无数据  -  大亚湾区', '33万', '单价6363元/平米')
('https://image1.ljcdn.com/441300-inspection/98eb3b51-fbf2-481d-87f7-f2dee47b608e.jpg.296x216.jpg', '朝南看花园高楼层南北通透毛坯房', '海伦堡爱Me城市  ', '高楼层(共32层)塔楼  -  大亚湾区', '72万', '单价9056元/平米')
('https://image1.ljcdn.com/441300-inspection/454e1661-5000-4aef-86c8-2d100f18d7dc.jpg.296x216.jpg', '高铁高铁南站，临深片区 精装两房复试 长汀花园', '长汀花园  ', '高楼层(共9层)板塔结合  -  大亚湾西区', '48万', '单价13334元/平米')
('https://image1.ljcdn.com/441300-inspection/e2299bcf-1d8b-468d-9266-43057080ab99.jpg.296x216.jpg', '星河丹堤  三房两卫 带学 位  一 站式教育 近高铁地铁', '星河丹堤G区  ', '中楼层(共34层)暂无数据  -  大亚湾西区', '150万', '单价15307元/平米')
('https://image1.ljcdn.com/441300-inspection/459a574e-920d-4ac5-be2c-d0305b942439.jpg.296x216.jpg', '蔚蓝海岸深圳同开发商，湖景别墅大社区品质物业临深', '卓越蔚蓝海岸一期  ', '低楼层(共3层)暂无数据  -  大亚湾西区', '400万', '单价20316元/平米')
('https://image1.ljcdn.com/441300-inspection/4136c31b-770d-43cd-999f-3d9f6e6c9470.jpg.296x216.jpg', '大社区看房方便，楼下就是学。校，红树林公园一公里内', '皇庭波西塔诺  ', '高楼层(共24层)暂无数据  -  大亚湾区', '80万', '单价9145元/平米')
('https://image1.ljcdn.com/441300-inspection/12749114-cef6-41bb-9a11-4b63caaf246c.jpg.296x216.jpg', '万达商圈，全新装修，拎包入住，户型方正适合居住', '天顺俊园  ', '中楼层(共10层)塔楼  -  大亚湾西区', '97万', '单价12457元/平米')
('https://image1.ljcdn.com/441300-inspection/103ce00b-6479-4e02-a365-dc7e6c7abb87.jpg.296x216.jpg', '凯悦华庭实用两房 满5年 随时看房 费用少！', '凯悦华庭  ', '高楼层(共11层)暂无数据  -  大亚湾中心区', '65.6万', '单价12149元/平米')
('https://image1.ljcdn.com/441300-inspection/53ba2b74-5d10-47e0-b7d5-d0b5420df3f0.jpg.296x216.jpg', '大爱城 万达旁 标 准2房 大阳台 满2 小区大绿化好', '三远大爱城  ', '低楼层(共32层)暂无数据  -  大亚湾西区', '86万', '单价11622元/平米')
('https://image1.ljcdn.com/441300-inspection/e77238f3-9281-4a80-804c-055d488f74e0.jpg.296x216.jpg', '楼盘位置地段好，墒业 交通 医疗 教育配套齐全', '仁和卫城  ', '中楼层(共17层)暂无数据  -  大亚湾西区', '135万', '单价9797元/平米')
('https://image1.ljcdn.com/441300-inspection/d213da54-14c7-4338-b21f-4f07fec2c494.jpg.296x216.jpg', '万达商圈   带装修   满五唯一', '太阳湾  ', '高楼层(共11层)暂无数据  -  大亚湾西区', '43万', '单价11063元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploada81123f5-ae8a-4039-bc4c-8c185ef0252a.jpg.296x216.jpg', '德洲城三、四期 3室2厅 170万', '德洲城三、四期  ', '中楼层(共23层)暂无数据  -  大亚湾西区', '170万', '单价12976元/平米')
('https://image1.ljcdn.com/441300-inspection/9e83e86e-6267-4914-b42d-12fa31483ff0.jpg.296x216.jpg', '地铁口物业  高速口  交通便利  区政 府行 政中 心', '天源花园  ', '中楼层(共32层)暂无数据  -  大亚湾中心区', '78万', '单价9750元/平米')
('https://image1.ljcdn.com/441300-inspection/61d5ab30-1966-40d4-8c67-b5c6bc6fb17b.jpg.296x216.jpg', '满五唯一  学 区双拼别墅 全送 只遇有缘人  看房方便', '星河丹堤D区  ', '低楼层(共3层)暂无数据  -  大亚湾西区', '800万', '单价22973元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload6c45cbe3-b3ff-41c7-ae6e-486f5b78f37c.jpg.296x216.jpg', '1103跟1104两套打通了合在一起卖，户型朝南，满两年', '太阳湾  ', '高楼层(共11层)暂无数据  -  大亚湾西区', '37.5万', '单价9648元/平米')
('https://image1.ljcdn.com/441300-inspection/caa67961-73c9-48d6-aca2-57f7b3388952.jpg.296x216.jpg', '万达旁，花千树苑，标准两房带精装修，满五唯一税费少', '花千树三期  ', '高楼层(共16层)暂无数据  -  大亚湾西区', '82万', '单价11082元/平米')
('https://image1.ljcdn.com/441300-inspection/d5195b6e-527e-463d-a76c-01c2a4687bb6.JPG.296x216.jpg', '满五唯一 方正三居 南北通透 业主急售 价格有空间', 'DADA的草地  ', '低楼层(共32层)暂无数据  -  大亚湾中心区', '65万', '单价6436元/平米')
('https://image1.ljcdn.com/441300-inspection/fd149b60-719f-45f8-a00e-2b00183a6733.jpg.296x216.jpg', '星河丹堤超大采光地下室 可改五房 附带花园', '星河丹堤F区  ', '低楼层(共34层)板塔结合  -  大亚湾西区', '185万', '单价20831元/平米')
('https://image1.ljcdn.com/441300-inspection/a037981c-d37f-4754-9a4e-5ecd5f46e9f6.jpg.296x216.jpg', '惠州南站旁，配套齐全，出行方便，随时看房业主诚心卖', '阳基春风里  ', '低楼层(共30层)暂无数据  -  大亚湾中心区', '70万', '单价8051元/平米')
('https://image1.ljcdn.com/441300-inspection/360d3b3b-9192-4143-8574-9fbc3567d19a.jpg.296x216.jpg', '公园旁社区   中高楼层带装修3房  朝南视野开阔', '阳基春风里  ', '高楼层(共30层)暂无数据  -  大亚湾中心区', '90万', '单价10358元/平米')
('https://image1.ljcdn.com/441300-inspection/17ee0a0c-ca28-4587-ba6a-ed8017b99e64.jpg.296x216.jpg', '万达旁边，周 边商 业配套齐全，接受按揭', '中御海立方  ', '低楼层(共34层)暂无数据  -  大亚湾西区', '65万', '单价10575元/平米')
('https://image1.ljcdn.com/441300-inspection/f822fbd3-a6dd-4589-863f-27d64993e2dc.jpg.296x216.jpg', '秋谷阳光里 满五唯一税费少 万达商圈 学 区 房', '秋谷阳光里  ', '低楼层(共9层)暂无数据  -  大亚湾西区', '97.5万', '单价10089元/平米')
('https://image1.ljcdn.com/441300-inspection/02761033-c877-4420-986a-b905f3b8a48c.jpg.296x216.jpg', '临深片区 比亚迪商圈  视野无遮挡 钥匙在手随时可看房', '秋谷南迪苑  ', '低楼层(共18层)暂无数据  -  大亚湾区', '70万', '单价9590元/平米')
('https://image1.ljcdn.com/441300-inspection/d55a850f-4e99-439c-944d-a85d79c56631.jpg.296x216.jpg', '1楼带花园，还送地下室，稀有房子不容错过', '星河丹堤F区  ', '低楼层(共34层)板塔结合  -  大亚湾西区', '185万', '单价20272元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload4931ae54-95e0-430c-8932-156f1472cd5f.jpg.296x216.jpg', '户型简单实用，港式设计让您轻松拥有自己的一方天地。', '听涛雅苑  ', '中楼层(共7层)暂无数据  -  大亚湾中心区', '42万', '单价10508元/平米')
('https://image1.ljcdn.com/441300-inspection/10833fc0-5070-4282-9448-8e7ec7a6915c.jpg.296x216.jpg', '《三远大爱城》满五唯一，只交一个契税，两个阳台，', '三远大爱城  ', '中楼层(共32层)暂无数据  -  大亚湾西区', '158万', '单价12542元/平米')
('https://image1.ljcdn.com/441300-inspection/1ac0775c-6a75-4250-8d4b-a4de3bddb10c.jpg.296x216.jpg', '万达旁 带花园小区 精装二房 红本在手', '秋谷阳光里  ', '中楼层(共9层)暂无数据  -  大亚湾西区', '68万', '单价8718元/平米')
('https://image1.ljcdn.com/441300-inspection/d47fa660-48cb-4aa1-89f7-21ba5b2ce216.jpg.296x216.jpg', '满五唯一临深大盘+北师附属小南北通透中间户型精装4房', '卓越蔚蓝海岸二期  ', '高楼层(共33层)暂无数据  -  大亚湾西区', '156万', '单价11689元/平米')
('https://image1.ljcdn.com/441300-inspection/49963ec2-ba18-497a-a9cf-ab441cc7ba12.jpg.296x216.jpg', '满五唯一，南北通透，户型方正，随时看房。', '太阳湾  ', '低楼层(共31层)暂无数据  -  大亚湾西区', '185万', '单价11399元/平米')
('https://image1.ljcdn.com/441300-inspection/f7c6bdcd-7835-4467-b596-eedc7f737dd6.jpg.296x216.jpg', '深圳地铁出口  五月花小区  正2 房', '海上五月花  ', '低楼层(共17层)暂无数据  -  大亚湾西区', '88万', '单价11081元/平米')
('https://image1.ljcdn.com/441300-inspection/4b1cecad-8076-4c81-95bd-e26a65a47e1a.jpg.296x216.jpg', '万达商圈，玉玺山大峡谷，金龟山，满2年，', '御玺山大峡谷一期  ', '高楼层(共32层)暂无数据  -  大亚湾区', '77万', '单价10000元/平米')
('https://image1.ljcdn.com/441300-inspection/568001da-2216-4c9f-ac31-6f1338afca5f.jpg.296x216.jpg', '地铁一号线，中间楼层，四房南北，大阳台，近万达', '太阳湾  ', '中楼层(共31层)暂无数据  -  大亚湾西区', '168万', '单价11587元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload066f19a3-2cf0-4e3a-979b-17f390ff9db3.jpg.296x216.jpg', '万达一步之遥，南北通透，双阳台，业主诚心出售', '熊猫国际三期  ', '中楼层(共11层)板塔结合  -  大亚湾西区', '138万', '单价10997元/平米')
('https://image1.ljcdn.com/441300-inspection/9a407e60-e365-4521-832e-0dd409d256c9.jpg.296x216.jpg', '天麓花园 满两年 诚心出售 随时看房 配套全', '德丰.天麓  ', '低楼层(共28层)暂无数据  -  大亚湾区', '95.1万', '单价10832元/平米')
('https://image1.ljcdn.com/441300-inspection/053c17df-3d21-4102-8ff1-e1e879090193.jpg.296x216.jpg', '业主诚心出售，户型方正，拎包入住。', '花千树五期  ', '中楼层(共18层)暂无数据  -  大亚湾西区', '75万', '单价10000元/平米')
('https://image1.ljcdn.com/441300-inspection/a5201404-0628-4eb3-92fe-b86410428afe.jpg.296x216.jpg', '天然氧吧 百惠园87平南北通3房售87万 业主诚心卖', '百惠园  ', '中楼层(共26层)暂无数据  -  大亚湾区', '87万', '单价10000元/平米')
('https://image1.ljcdn.com/441300-inspection/27ed75c6-9f42-4b9a-a80f-7a6dc9147851.JPG.296x216.jpg', '翡翠山 红郡 中间位别墅  上下4层 看房方便', '大亚湾碧桂园翡翠山  ', '低楼层(共4层)暂无数据  -  大亚湾西区', '450万', '单价22500元/平米')
