('https://image1.ljcdn.com/440100-inspection/663b0607-8a3a-4b2e-9d3e-d994fb023eda.jpg.296x216.jpg', '丽景湾 精装大两房 保养好 望江单位', '丽景湾  | 2室2厅 | 146.76平米 | 南 北 | 精装 | 有电梯', '中楼层(共33层)2002年建塔楼  -  滨江东', '880万', '单价59962元/平米')
('https://image1.ljcdn.com/440100-inspection/0d73bed2-f182-4a41-b7aa-f85e732aa2a1.JPG.296x216.jpg', '前进路 高层两房 270度采光单边', '前进路基立北街  | 2室1厅 | 64.94平米 | 西南 | 简装 | 无电梯', '高楼层(共8层)1997年建塔楼  -  前进路', '190万', '单价29258元/平米')
('https://image1.ljcdn.com/440100-inspection/a5a04a49-5871-4fd5-96e5-f09a885fbcf2.jpg.296x216.jpg', '金碧花园第一金碧 1室1厅 230万', '金碧花园第一金碧  | 1室1厅 | 52.76平米 | 东 南 | 精装 | 有电梯', '中楼层(共22层)2000年建塔楼  -  金碧', '230万', '单价43594元/平米')
('https://image1.ljcdn.com/440100-inspection/63365b0e-727d-427f-98a9-1b56c8c24116.jpg.296x216.jpg', '珠光高派 装修保养好 采光通风好', '珠光高派华庭  | 3室2厅 | 121平米 | 北 | 精装 | 有电梯', '低楼层(共31层)2006年建塔楼  -  滨江东', '580万', '单价47934元/平米')
('https://image1.ljcdn.com/440100-inspection/d7f09d36-d288-4b41-b0c7-34aba7a74553.jpg.296x216.jpg', '珠影大院 南向中低层大三房两厅两卫 精装修', '珠影大院  | 3室2厅 | 88.19平米 | 南 | 精装 | 无电梯', '中楼层(共8层)1996年建塔楼  -  赤岗', '410万', '单价46491元/平米')
('https://image1.ljcdn.com/440100-inspection/4293166f-d46b-423f-ba20-cdaf1c68163d.jpg.296x216.jpg', '怡雅苑 加装电梯一房单位 小区管理 装修保养好', '怡雅苑  | 1室1厅 | 43.32平米 | 东 北 | 精装 | 有电梯', '中楼层(共17层)1998年建塔楼  -  宝岗', '175万', '单价40398元/平米')
('https://image1.ljcdn.com/440100-inspection/46fc823e-f4cd-4ed8-a1fb-62fd64abc703.jpg.296x216.jpg', '金碧花园二期 明厨明厕 厅出阳台', '金碧花园第二金碧  | 2室2厅 | 66.1平米 | 北 | 简装 | 有电梯', '高楼层(共33层)2000年建塔楼  -  金碧', '270万', '单价40848元/平米')
('https://image1.ljcdn.com/440100-inspection/aa67c211-a585-40a1-a45c-dd7dde3db476.jpg.296x216.jpg', '近地铁 户型方正 电梯精装修三房通风采光', '晓港湾惠侨苑  | 3室2厅 | 96.87平米 | 南 北 | 简装 | 有电梯', '中楼层(共23层)1999年建塔楼  -  金碧', '418万', '单价43151元/平米')
('https://image1.ljcdn.com/440100-inspection/84b36bb5-8d61-4d76-ad00-c37b81b4e06e.jpg.296x216.jpg', '环卫局宿舍 电梯两房 交通方便', '环卫局宿舍  | 2室1厅 | 58平米 | 南 | 简装 | 无电梯', '低楼层(共9层)1999年建塔楼  -  工业大道南', '180万', '单价31035元/平米')
('https://image1.ljcdn.com/440100-inspection/88c6071e-5ff1-4179-bf5b-991c3efdace0.jpg.296x216.jpg', '江南新苑 园林小区 交通便利', '江南新苑  | 3室1厅 | 100平米 | 北 | 简装 | 有电梯', '高楼层(共30层)2009年建塔楼  -  新港西', '530万', '单价53000元/平米')
('https://image1.ljcdn.com/440100-inspection/f22ce6ef-c572-46c7-bbf9-8c0f08846627.jpg.296x216.jpg', '保利红棉花园 3室1厅 265万', '保利红棉花园  | 3室1厅 | 80.17平米 | 西南 | 简装 | 无电梯', '高楼层(共9层)1997年建塔楼  -  江燕路', '265万', '单价33055元/平米')
('https://image1.ljcdn.com/440100-inspection/330d57cc-1194-4b7e-9cc5-91442f29650d.jpg.296x216.jpg', '客厅方正，厅出阳台，采光通透，视野开阔', '泊雅湾  | 2室2厅 | 86.4平米 | 东 | 简装 | 有电梯', '低楼层(共18层)2008年建塔楼  -  滨江东', '535万', '单价61922元/平米')
('https://image1.ljcdn.com/440100-inspection/265ee439-8e92-4de4-b9dd-52fc96085b5d.jpg.296x216.jpg', '晓港湾晓城大厦 3室1厅 340万', '晓港湾晓城大厦  | 3室1厅 | 80平米 | 西北 | 简装 | 有电梯', '低楼层(共32层)2005年建塔楼  -  金碧', '340万', '单价42500元/平米')
('https://image1.ljcdn.com/440100-inspection/76939be5-02d5-4dab-b9ee-adf205f4c4f1.jpg.296x216.jpg', '南洲名苑  东南向 换房价格空间大', '南洲名苑  | 4室2厅 | 138平米 | 东南 | 简装 | 有电梯', '中楼层(共9层)1997年建塔楼  -  金碧', '500万', '单价36232元/平米')
('https://image1.ljcdn.com/440100-inspection/f6494d7e-95dd-44b6-84ea-e4518a42b395.jpg.296x216.jpg', '侨诚花园秋月苑 2室2厅 253万', '侨诚花园秋月苑  | 2室2厅 | 61.05平米 | 北 | 其他', '高楼层(共9层)1999年建塔楼  -  金碧', '253万', '单价41442元/平米')
('https://image1.ljcdn.com/440100-inspection/9cfd8673-26cf-4b3d-b259-77b998546519.jpg.296x216.jpg', '精致两房 ，中层通风 ，保养新净', '侨诚花园春晓苑  | 2室1厅 | 53.21平米 | 东 | 精装 | 无电梯', '中楼层(共9层)1998年建塔楼  -  金碧', '190万', '单价35708元/平米')
('https://image1.ljcdn.com/440100-inspection/3a1cbf96-7db9-4bbd-ae34-4303dc6c2e11.jpg.296x216.jpg', '厅出阳台  三房两厅 高层视野宽阔 交通便利', '南北广场  | 3室2厅 | 104平米 | 东北 | 精装 | 有电梯', '中楼层(共29层)2003年建塔楼  -  宝岗', '460万', '单价44231元/平米')
('https://image1.ljcdn.com/440100-inspection/046d60d2-1c41-4ecc-af7c-6eaf3f226bd8.jpg.296x216.jpg', '心江南 3室2厅 350万', '心江南  | 3室2厅 | 84平米 | 南 | 简装 | 有电梯', '中楼层(共30层)2009年建塔楼  -  江燕路', '350万', '单价41667元/平米')
('https://image1.ljcdn.com/440100-inspection/98c897cd-1269-4da1-837c-4a1308b3806c.JPG.296x216.jpg', '愉景南苑 实用电梯三房 高楼层望游泳池', '愉景南苑  | 3室2厅 | 98.93平米 | 北 | 精装 | 有电梯', '中楼层(共19层)2002年建塔楼  -  新港西', '530万', '单价53574元/平米')
('https://image1.ljcdn.com/440100-inspection/35a48b2d-fe50-4255-8f01-ac297c64297a.jpg.296x216.jpg', '兰亭御园    舒适     三房一厅', '兰亭御园  | 3室1厅 | 117平米 | 东北 | 简装 | 有电梯', '中楼层(共30层)2008年建塔楼  -  同福', '700万', '单价59830元/平米')
('https://image1.ljcdn.com/440100-inspection/a8144028-27f9-4ce0-8855-3c4e2eb0fefe.jpg.296x216.jpg', '新港西路 缝纫机厂宿舍 南向一房', '缝纫机厂宿舍  | 1室1厅 | 41平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1993年建塔楼  -  新港西', '120万', '单价29269元/平米')
('https://image1.ljcdn.com/440100-inspection/c87687db-d88c-4694-85ec-04c9c0a6ebf1.jpg.296x216.jpg', '第二金碧花园 安静望花园 户型方正', '金碧花园第二金碧  | 2室2厅 | 77平米 | 东南 | 简装 | 有电梯', '高楼层(共32层)2000年建塔楼  -  金碧', '340万', '单价44156元/平米')
('https://image1.ljcdn.com/440100-inspection/690266e2-c43e-4674-b3ac-1a286dc305aa.jpg.296x216.jpg', '金碧花园一期 格局方正 安静舒适', '金碧花园第一金碧  | 3室2厅 | 69平米 | 南 北 | 精装 | 有电梯', '高楼层(共22层)2000年建塔楼  -  金碧', '290万', '单价42029元/平米')
('https://image1.ljcdn.com/440100-inspection/df7f59f5-d0a8-4f73-bbbd-59c2efbd2909.jpg.296x216.jpg', '锦绣星城    实用三房格局好', '锦丽居  | 3室2厅 | 90.66平米 | 东北 | 精装 | 有电梯', '低楼层(共27层)2010年建塔楼  -  金碧', '452万', '单价49857元/平米')
('https://image1.ljcdn.com/440100-inspection/0b0e3f66-4c56-496b-8d62-0372868dbcb1.jpg.296x216.jpg', '晓港湾文华苑 2室1厅 178万', '晓港湾文华苑  | 2室1厅 | 49.85平米 | 东南 | 简装 | 无电梯', '中楼层(共9层)1999年建塔楼  -  金碧', '178万', '单价35708元/平米')
('https://image1.ljcdn.com/440100-inspection/148e3045-5565-4cc7-a7e5-a898089f1b20.jpg.296x216.jpg', '龙祥大厦 实用两房 居住舒适度高', '龙祥大厦  | 2室2厅 | 64.93平米 | 西 | 其他 | 无电梯', '中楼层(共10层)1996年建塔楼  -  赤岗', '182万', '单价28031元/平米')
('https://image1.ljcdn.com/440100-inspection/test-0098a666-28df-4149-b205-b95a351598c2.png.296x216.jpg', '可逸家园 3室2厅 755万', '可逸家园  | 3室2厅 | 103.41平米 | 东南 | 简装 | 有电梯', '低楼层(共29层)2010年建塔楼  -  江南西', '755万', '单价73011元/平米')
('https://image1.ljcdn.com/440100-inspection/e6dad02e-3821-46d7-b646-c8d3d1c33091.jpg.296x216.jpg', '财智大厦 2室1厅 300万', '财智大厦  | 2室1厅 | 93.91平米 | 东南 | 简装 | 有电梯', '高楼层(共30层)2007年建塔楼  -  新港西', '300万', '单价31946元/平米')
('https://image1.ljcdn.com/440100-inspection/45e781c2-495b-4f6a-82c9-20442ee108ca.jpg.296x216.jpg', '户型方正，南北对流，诚意出售。', '珠江帝景苑鸣泉大宅  | 5室2厅 | 256.96平米 | 东 南 北 | 简装 | 有电梯', '中楼层(共18层)2007年建塔楼  -  滨江东', '1800万', '单价70050元/平米')
('https://image1.ljcdn.com/440100-inspection/f5cf8703-725a-4c38-916e-cb1c043e0d50.jpg.296x216.jpg', '赤岗苑 2室1厅 195万', '赤岗苑  | 2室1厅 | 66.69平米 | 东 | 简装 | 无电梯', '中楼层(共9层)1997年建塔楼  -  赤岗', '195万', '单价29240元/平米')
('https://image1.ljcdn.com/440100-inspection/test-65d51add-3c4d-4cc8-8c29-eaa0b7c25e09.png.296x216.jpg', '东晓南 英豪花园 精装3房 诚意出售', '英豪花园紫薇苑  | 3室2厅 | 83.4平米 | 北 | 精装 | 有电梯', '高楼层(共11层)2005年建塔楼  -  金碧', '375万', '单价44965元/平米')
('https://image1.ljcdn.com/440100-inspection/cff4f7c1-d70f-4eb0-962b-77d134e33ec0.jpg.296x216.jpg', '珠江新岸公寓 1室1厅 265万', '珠江新岸公寓  | 1室1厅 | 48平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2009年建塔楼  -  滨江东', '265万', '单价55209元/平米')
('https://image1.ljcdn.com/440100-inspection/d758d812-85c8-47c1-9a15-0a2236824e02.jpg.296x216.jpg', '实用舒适单位 配套完善', '万华花园  | 2室1厅 | 43.64平米 | 西 | 简装 | 无电梯', '低楼层(共9层)2005年建塔楼  -  金碧', '180万', '单价41247元/平米')
('https://image1.ljcdn.com/440100-inspection/200e923e-9bfc-49a3-a19f-bad66e42e639.jpg.296x216.jpg', '鹤洲直街 成熟小区 业主诚意出售', '洪德路鹤洲直街   | 独栋别墅 | 4室2厅 | 93平米 | 东南 | 简装 | 无电梯', '1层暂无数据  -  宝岗', '285万', '单价30646元/平米')
('https://image1.ljcdn.com/440100-inspection/e4f7b1b2-b02d-4ec3-86ef-b109e4f8a75a.JPG.296x216.jpg', '蓝色康园 实用温馨单位', '蓝色康园  | 2室1厅 | 65.96平米 | 西南 | 精装 | 有电梯', '中楼层(共19层)2004年建塔楼  -  滨江东', '420万', '单价63675元/平米')
('https://image1.ljcdn.com/440100-inspection/b944ab1a-d976-4b69-b7af-950922f4dfd7.jpg.296x216.jpg', '第三金碧 高层南向三居 视野开阔', '金碧花园第三金碧  | 3室2厅 | 127.52平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2005年建塔楼  -  金碧', '529万', '单价41484元/平米')
('https://image1.ljcdn.com/440100-inspection/1b57560f-22fd-4cc1-9208-a54e89e5827a.jpg.296x216.jpg', '明晖苑           两房户型居家优选', '明晖苑  | 2室1厅 | 68.1平米 | 北 | 简装 | 无电梯', '中楼层(共9层)1998年建塔楼  -  广州大道南', '212万', '单价31131元/平米')
('https://image1.ljcdn.com/440100-inspection/2622ef9b-2c50-47dd-ade0-6ea10fafcd85.jpg.296x216.jpg', '富景花园 东南向大三房 带主套 交通方便', '富景花园  | 3室1厅 | 124.88平米 | 东南 | 简装 | 有电梯', '中楼层(共32层)2003年建塔楼  -  新港西', '528万', '单价42281元/平米')
('https://image1.ljcdn.com/440100-inspection/e2752673-5e78-4c68-a0c9-01ec89aee6ae.jpg.296x216.jpg', '精装小三房 带大阳台 三口之家', '益鹏翠苑  | 3室2厅 | 86.07平米 | 北 | 精装 | 有电梯', '高楼层(共16层)2003年建塔楼  -  金碧', '330万', '单价38341元/平米')
('https://image1.ljcdn.com/440100-inspection/611cdeb4-c8ed-4ac7-9ce3-123fae5ade10.jpg.296x216.jpg', '光大四期水岸榕城 南向望花园 安静舒适', '光大花园水岸榕城  | 3室2厅 | 125.92平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2006年建塔楼  -  工业大道北', '820万', '单价65121元/平米')
('https://image1.ljcdn.com/440100-inspection/32d61581-4c2c-4299-8700-e759ae386a66.jpg.296x216.jpg', '锦丽居锦绣星城 正规两房 高层采光好', '锦丽居  | 2室1厅 | 72平米 | 西北 | 简装 | 有电梯', '中楼层(共26层)2010年建塔楼  -  金碧', '360万', '单价50000元/平米')
('https://image1.ljcdn.com/440100-inspection/5897af7f-c767-4c6a-9bdf-f4c8e6ee1764.jpg.296x216.jpg', '花园小区 高楼层  东南向 安静 无遮挡', '金碧花园第二金碧  | 2室2厅 | 61.56平米 | 东南 | 简装 | 有电梯', '中楼层(共33层)2000年建塔楼  -  金碧', '278万', '单价45160元/平米')
('https://image1.ljcdn.com/440100-inspection/ce78859b-09ac-4b57-8d21-4fb0468ceb88.jpg.296x216.jpg', '金碧三期，东南向，安静舒适，间隔实用，保养不错。', '金碧花园第三金碧  | 3室2厅 | 99.19平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2000年建塔楼  -  金碧', '479万', '单价48292元/平米')
('https://image1.ljcdn.com/440100-inspection/492d3859-b7d0-41e9-a461-cb8991c86353.jpg.296x216.jpg', '动感华庭 3室2厅 385万', '动感华庭  | 3室2厅 | 92平米 | 北 | 简装 | 有电梯', '中楼层(共20层)2006年建塔楼  -  江燕路', '385万', '单价41848元/平米')
('https://image1.ljcdn.com/440100-inspection/test-6109859c-aff7-4772-816a-32666ea0b0d4.png.296x216.jpg', '江南美景花园 高层电梯两房 总价低 交通便利', '江南美景花园  | 2室2厅 | 76平米 | 东北 | 简装 | 有电梯', '中楼层(共19层)1999年建塔楼  -  新港西', '305万', '单价40132元/平米')
('https://image1.ljcdn.com/440100-inspection/test-55838704-142e-457e-81da-4d5cbc5fccbc.png.296x216.jpg', '第三金碧花园 安静望花园两房', '金碧花园第三金碧  | 2室1厅 | 69.98平米 | 西 | 简装 | 有电梯', '高楼层(共32层)2005年建塔楼  -  金碧', '313万', '单价44728元/平米')
('https://image1.ljcdn.com/440100-inspection/ef0c102f-d1cc-425f-8f25-577d2f8dcd33.jpg.296x216.jpg', '蓝色康园 南向温馨三房 额外面积充裕', '蓝色康园  | 3室2厅 | 91平米 | 南 | 其他 | 有电梯', '低楼层(共19层)2004年建塔楼  -  滨江东', '630万', '单价69231元/平米')
('https://image1.ljcdn.com/440100-inspection/82ff0580-58d3-49a3-bf0e-447568d7689f.jpg.296x216.jpg', '东晓南 合生 颐景华苑 实用精美2房', '合生颐景华苑  | 2室2厅 | 88.56平米 | 南 | 精装 | 有电梯', '低楼层(共24层)2005年建塔楼  -  金碧', '438万', '单价49458元/平米')
('https://image1.ljcdn.com/440100-inspection/7e39e9a8-a140-44d3-bc8e-e61f344512c9.jpg.296x216.jpg', '富力现代广场 业主诚意出售', '富力现代广场  | 3室2厅 | 95平米 | 北 | 精装 | 有电梯', '高楼层(共18层)2004年建塔楼  -  工业大道北', '435万', '单价45790元/平米')
('https://image1.ljcdn.com/440100-inspection/9224fef3-cecb-4fad-8c28-a2892d8ac661.jpg.296x216.jpg', '金碧花园第一金碧 2室2厅 345万', '金碧花园第一金碧  | 2室2厅 | 78.42平米 | 北 | 精装 | 有电梯', '高楼层(共32层)2000年建塔楼  -  金碧', '345万', '单价43994元/平米')
('https://image1.ljcdn.com/440100-inspection/b7252093-de64-423d-8efc-3f9ab7f8c39a.jpg.296x216.jpg', '英豪花园馨润尚寓 2室2厅 335万', '英豪花园馨润尚寓  | 2室2厅 | 75平米 | 西 | 精装 | 有电梯', '高楼层(共32层)2005年建塔楼  -  金碧', '335万', '单价44667元/平米')
('https://image1.ljcdn.com/440100-inspection/4886be6d-4585-48f7-a2af-058602513459.jpg.296x216.jpg', '逸蓝华庭 南向电梯三房 装修新净', '逸蓝华庭  | 3室2厅 | 110平米 | 东南 | 简装 | 有电梯', '低楼层(共28层)2004年建塔楼  -  工业大道北', '550万', '单价50000元/平米')
('https://image1.ljcdn.com/440100-inspection/b09c9961-2242-49f1-b4cb-3672e3d026fe.jpg.296x216.jpg', '聚德花园 两房一厅 交通便利 配套完善', '聚德花园  | 2室1厅 | 69.27平米 | 东南 南 | 简装 | 无电梯', '高楼层(共9层)1997年建塔楼  -  赤岗', '193万', '单价27862元/平米')
('https://image1.ljcdn.com/440100-inspection/d163e816-8d65-4dda-9c39-87b9a0a3f5bb.jpg.296x216.jpg', '益鹏翠苑 近地铁 精装修  小区环境舒适', '益鹏翠苑  | 2室1厅 | 64.59平米 | 南 | 精装 | 有电梯', '低楼层(共12层)2003年建塔楼  -  金碧', '250万', '单价38706元/平米')
('https://image1.ljcdn.com/440100-inspection/fef4e1a0-09f3-44d2-b44d-677553dfbca0.JPG.296x216.jpg', '润田雅苑 2室1厅 325万', '润田雅苑  | 2室1厅 | 74.51平米 | 北 | 精装 | 有电梯', '高楼层(共27层)2006年建塔楼  -  宝岗', '325万', '单价43619元/平米')
('https://image1.ljcdn.com/440100-inspection/test-16b51132-656f-47b6-b822-3673857728cc.png.296x216.jpg', '英豪花园阳光320 2室2厅 320万', '英豪花园阳光320  | 2室2厅 | 71.34平米 | 北 | 精装 | 有电梯', '低楼层(共24层)2005年建塔楼  -  金碧', '320万', '单价44856元/平米')
('https://image1.ljcdn.com/440100-inspection/b1a229b9-843d-4e5e-af22-2007ffd6264f.jpg.296x216.jpg', '小区环境良好，交通便利。方便出入', '怡乐路  | 3室2厅 | 117.31平米 | 南 北 | 简装 | 无电梯', '中楼层(共9层)塔楼  -  新港西', '388万', '单价33075元/平米')
('https://image1.ljcdn.com/440100-inspection/fc68861e-3424-4b60-8e30-0ffdbe71e285.jpg.296x216.jpg', '南丰阁 2室2厅 320万', '南丰阁  | 2室2厅 | 65.97平米 | 北 | 精装 | 有电梯', '高楼层(共18层)1992年建塔楼  -  江南西', '320万', '单价48507元/平米')
('https://image1.ljcdn.com/440100-inspection/dcd01d47-be23-4c47-8782-a9d786c2d9c0.jpg.296x216.jpg', '华乐苑 采光好 复式房 看房方便', '华乐苑  | 1室1厅 | 55.81平米 | 北 | 简装 | 有电梯', '低楼层(共9层)1999年建塔楼  -  新港西', '238万', '单价42645元/平米')
('https://image1.ljcdn.com/440100-inspection/45a99b26-a3a4-4267-8499-07ecc8eb5f58.JPG.296x216.jpg', '南方花园 二期  东南向望花园', '南方花园二期合生帝景国际  | 3室2厅 | 121平米 | 南 | 精装 | 有电梯', '中楼层(共31层)1998年建塔楼  -  昌岗', '700万', '单价57852元/平米')
('https://image1.ljcdn.com/440100-inspection/56a6307d-1ec6-4938-b34f-c7f697bcbe32.jpg.296x216.jpg', '尚领时代 南向三房 装修保养好', '尚领时代  | 3室2厅 | 91.3平米 | 南 | 精装 | 有电梯', '中楼层(共19层)2006年建塔楼  -  金碧', '420万', '单价46003元/平米')
('https://image1.ljcdn.com/440100-inspection/e33836e6-2549-4eb4-8e23-a3176e021728.jpg.296x216.jpg', '晓港湾中层三房，安静望花园，采光通风好。', '晓港湾美华苑  | 3室2厅 | 92平米 | 南 | 简装 | 无电梯', '中楼层(共9层)1999年建塔楼  -  金碧', '310万', '单价33696元/平米')
('https://image1.ljcdn.com/440100-inspection/b4159ced-d668-46f7-be5e-3f0565c0d7f4.jpg.296x216.jpg', '锦丽居 3室1厅 399万', '锦丽居  | 3室1厅 | 98.44平米 | 东南 | 其他 | 有电梯', '低楼层(共23层)1999年建塔楼  -  金碧', '399万', '单价40533元/平米')
('https://image1.ljcdn.com/440100-inspection/930d047a-ce31-4430-aad3-423bd8ddc889.jpg.296x216.jpg', '光大花园水岸榕城 1室1厅 300万', '光大花园水岸榕城  | 1室1厅 | 39.93平米 | 东南 | 精装 | 有电梯', '高楼层(共17层)2006年建塔楼  -  工业大道北', '300万', '单价75132元/平米')
('https://image1.ljcdn.com/440100-inspection/166a41ed-28e3-438a-a0cc-571c34590285.jpg.296x216.jpg', '保利花园 3室2厅 450万', '保利花园  | 3室2厅 | 102平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2000年建塔楼  -  工业大道中', '450万', '单价44118元/平米')
('https://image1.ljcdn.com/440100-inspection/63d85620-f0ec-459f-a14c-1ce20b5797af.JPG.296x216.jpg', '源海御苑三房单位，视野采光性好', '源海御苑  | 3室2厅 | 138平米 | 南 | 简装 | 有电梯', '低楼层(共31层)2012年建塔楼  -  工业大道北', '600万', '单价43479元/平米')
('https://image1.ljcdn.com/440100-inspection/acd35e59-6c08-4bd6-9a06-196220d12f09.JPG.296x216.jpg', '江南新苑 园林小区 精装一房一厅', '江南新苑  | 1室1厅 | 61.54平米 | 北 | 精装 | 有电梯', '中楼层(共30层)2009年建塔楼  -  新港西', '330万', '单价53624元/平米')
('https://image1.ljcdn.com/440100-inspection/test-a43f8216-e95d-43b2-9844-7fb019a81b74.png.296x216.jpg', '南华中路 市粮油单位宿舍 南向两房 光线好', '南华中路  | 2室2厅 | 58.37平米 | 东南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  同福', '210万', '单价35978元/平米')
('https://image1.ljcdn.com/440100-inspection/38b82b27-5db5-481a-b1fe-eeda79efd605.jpg.296x216.jpg', '珠江御景湾 3室2厅 570万', '珠江御景湾  | 3室2厅 | 123平米 | 东南 | 简装 | 有电梯', '高楼层(共16层)2008年建塔楼  -  南洲', '570万', '单价46342元/平米')
('https://image1.ljcdn.com/440100-inspection/e10175b1-261a-4af4-b601-6ac2db88ac5c.JPG.296x216.jpg', '祈乐苑 管理好 环境舒适 有钥匙看房方便', '祈乐苑  | 1室2厅 | 53.58平米 | 南 | 简装 | 无电梯', '高楼层(共9层)1999年建塔楼  -  新港西', '235万', '单价43860元/平米')
('https://image1.ljcdn.com/440100-inspection/b4f552b6-9648-4759-9ce4-5c1f5942d9d2.jpg.296x216.jpg', '锦丽居 南向温馨两房', '锦丽居  | 2室1厅 | 74平米 | 南 | 精装 | 有电梯', '低楼层(共23层)1999年建塔楼  -  金碧', '330万', '单价44595元/平米')
('https://image1.ljcdn.com/440100-inspection/68390c13-1703-4ef3-8098-baa54fa51462.jpg.296x216.jpg', '2012年滨江瑞城  实用三房', '瑞宝花园  | 3室2厅 | 90.41平米 | 北 | 精装 | 有电梯', '中楼层(共31层)2006年建塔楼  -  金碧', '510万', '单价56410元/平米')
('https://image1.ljcdn.com/440100-inspection/3b211759-4e33-413e-a7df-25f2fd033bed.JPG.296x216.jpg', '珠江帝景 实用五房 带入户花园 大阳台', '珠江帝景苑克莱国际公寓灏景轩  | 5室2厅 | 238平米 | 西 | 其他 | 有电梯', '中楼层(共32层)2007年建塔楼  -  滨江东', '1480万', '单价62185元/平米')
('https://image1.ljcdn.com/440100-inspection/c7b214c4-94cc-48e8-b18e-de225e82b531.jpg.296x216.jpg', '客村地铁 金影花园 南向大两房 户型方正', '金影花园  | 2室1厅 | 72.88平米 | 南 | 简装 | 无电梯', '高楼层(共8层)1997年建塔楼  -  赤岗', '225万', '单价30873元/平米')
('https://image1.ljcdn.com/440100-inspection/8963c690-a831-4ab4-8c78-c0436593f610.jpg.296x216.jpg', '南翠苑 两房 户型方正 采光充足', '南翠苑  | 2室1厅 | 66.95平米 | 北 东北 | 简装 | 无电梯', '高楼层(共9层)1999年建塔楼  -  昌岗', '289万', '单价43167元/平米')
('https://image1.ljcdn.com/440100-inspection/3724501e-8e79-4ab9-be69-b009fec1f5fc.jpg.296x216.jpg', '金碧二期 精装两房 看房方便', '金碧花园第二金碧  | 2室2厅 | 66.15平米 | 西北 | 精装 | 有电梯', '中楼层(共33层)2000年建塔楼  -  金碧', '265万', '单价40061元/平米')
('https://image1.ljcdn.com/440100-inspection/36ed2fe4-0004-484d-8a43-30f87174fcba.JPG.296x216.jpg', '江南大道中 近地铁 环境优美 户型方正', '江南大道中江南大道中后街  | 1室0厅 | 29.57平米 | 东 | 其他 | 无电梯', '中楼层(共8层)塔楼  -  江南大道', '89万', '单价30099元/平米')
('https://image1.ljcdn.com/440100-inspection/4947b1fc-4fd0-4a46-ab6b-f4720b231e5b.jpg.296x216.jpg', '金溪大厦 4室1厅 275万', '金溪大厦  | 4室1厅 | 103.44平米 | 南 | 简装 | 无电梯', '中楼层(共9层)1999年建塔楼  -  江燕路', '275万', '单价26586元/平米')
('https://image1.ljcdn.com/440100-inspection/2f02a983-0b89-4333-aa79-31ca3506c29d.jpg.296x216.jpg', '南珠广场 3室1厅 410万', '南珠广场  | 3室1厅 | 91.08平米 | 东南 | 其他 | 有电梯', '高楼层(共18层)1998年建塔楼  -  江燕路', '410万', '单价45016元/平米')
('https://image1.ljcdn.com/440100-inspection/a9b370aa-2d9c-4bfd-af28-d878a0b07352.jpg.296x216.jpg', '和辉花园 2室2厅 270万', '和辉花园  | 2室2厅 | 97平米 | 东南 | 简装 | 有电梯', '低楼层(共13层)1999年建塔楼  -  金碧', '270万', '单价27836元/平米')
('https://image1.ljcdn.com/440100-inspection/ff92d17e-9554-47b7-98d5-2afb844c0989.jpg.296x216.jpg', '南洲花苑  南北通透  精装保养好  中楼层视野好', '南洲花苑C区  | 1室0厅 | 32.07平米 | 北 | 精装 | 无电梯', '中楼层(共9层)1993年建塔楼  -  金碧', '108万', '单价33677元/平米')
('https://image1.ljcdn.com/440100-inspection/9ba58336-affa-4034-ad6a-d1f4bc7e84d1.jpg.296x216.jpg', '金碧花园第一金碧 2室2厅 336万', '金碧花园第一金碧  | 2室2厅 | 72.1平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2000年建塔楼  -  金碧', '336万', '单价46602元/平米')
('https://image1.ljcdn.com/440100-inspection/d2674fee-718e-4860-be1e-f839fb392801.jpg.296x216.jpg', '金碧花园第二金碧 2室2厅 268万', '金碧花园第二金碧  | 2室2厅 | 63.82平米 | 北 | 精装 | 有电梯', '低楼层(共12层)2000年建塔楼  -  金碧', '268万', '单价41994元/平米')
('https://image1.ljcdn.com/440100-inspection/5d2bec8e-c38b-4c6b-9ea3-dadc04c62619.jpg.296x216.jpg', '新港西路 高层正规两房一厅 格局方实用', '新港西路  | 2室1厅 | 64.76平米 | 南 | 其他 | 无电梯', '高楼层(共8层)板楼  -  新港西', '203万', '单价31347元/平米')
('https://image1.ljcdn.com/440100-inspection/00b06a19-9f04-4ba7-ae7a-870942d18fc0.jpg.296x216.jpg', '珠江大家庭花园 琶洲 地 铁 旁 装修很好拎包入住', '珠江大家庭花园  | 2室1厅 | 77平米 | 南 | 简装 | 无电梯', '高楼层(共9层)2003年建塔楼  -  琶洲', '335万', '单价43507元/平米')
('https://image1.ljcdn.com/440100-inspection/6736ba51-b3ce-4bf8-9c23-4f2ff51b53b6.jpg.296x216.jpg', '地铁双线 环境好 购物出行便捷', '海富花园  | 3室1厅 | 127.28平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2008年建塔楼  -  江燕路', '640万', '单价50283元/平米')
