('https://image1.ljcdn.com/310000-inspection/test-18529faf-13af-40cf-a201-927adab8a6a8.png.296x216.jpg', '满五年唯一，地铁口，全天采光，业主诚意出售，随时看', '静安阳光华庭  | 2室2厅 | 96.33平米 | 南 | 精装 | 有电梯', '中楼层(共25层)2005年建板楼  -  曹家渡', '900万', '单价93429元/平米')
('', '看苏州河景满五唯一税少精装修看房方便地铁方便诚意卖', '静安河滨花园  | 3室2厅 | 125.1平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2003年建板楼  -  江宁路', '1050万', '单价83933元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170830/1155e288-95c5-4aa8-b6a5-fb1a45f7f9a8.jpg.296x216.jpg', '相望远中单价5万 精装3房 住宅产权 视野开阔看房方便', '和一大厦  | 3室2厅 | 172.09平米 | 暂无数据 | 简装 | 有电梯', '中楼层(共31层)塔楼  -  南京西路', '850万', '单价49393元/平米')
('https://image1.ljcdn.com/310000-inspection/cefa1412-6a37-4620-9d1e-6ccbaa2cf63b.jpg.296x216.jpg', '四和居委 送10平米花园  带租赁车位 置换急售', '四和花园  | 1室1厅 | 36平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1990年建板楼  -  曹家渡', '510万', '单价141667元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161029/63c21dba-9313-4fdb-a838-6b06c0d97791.jpg.296x216.jpg', '中凯城市之光(静安) 2室1厅 850万', '中凯城市之光(静安)  | 2室1厅 | 83.79平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2003年建塔楼  -  南京西路', '850万', '单价101445元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170210/4eebc7b5-7860-4310-bcd5-b3a8edea61a4.jpg.296x216.jpg', '单价低，满五不唯一，全明户型，交通便利，配套全', '茂盛大厦  | 3室2厅 | 191.45平米 | 南 | 精装 | 有电梯', '中楼层(共24层)1996年建板楼  -  南京西路', '1300万', '单价67903元/平米')
('https://image1.ljcdn.com/x-se/shfdfs-image/20141126/c6f097c4-b74c-44f5-8828-96049ea056f8.jpg.280x210.jpg', '中凯临湖位置，客厅南北通卧室三南一北，用钱诚意出售', '中凯城市之光(静安)  | 4室2厅 | 184.2平米 | 南 | 精装 | 有电梯', '低楼层(共24层)2005年建板楼  -  南京西路', '2450万', '单价133008元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170511/5fb778ef-8576-44f4-ae8c-9ac4adee6b23.jpg.296x216.jpg', '满五不唯一，周末可看，有租约，采光好，视野开阔', '君悦静安  | 1室1厅 | 45.38平米 | 北 | 精装 | 有电梯', '中楼层(共22层)2004年建塔楼  -  曹家渡', '480万', '单价105774元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171015/bcbe3523-75c9-438d-acc0-e99f651bdd58.jpg.296x216.jpg', '南北通透，中一 厅 ，一房朝南，一房朝北，看房方便', '华业小区  | 2室1厅 | 63.64平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1997年建板楼  -  南京西路', '610万', '单价95852元/平米')
('https://image1.ljcdn.com/shfdfs-image/01/0705280229526E41AF63154831E21381/110707162641AF0828CBD36E9836537C/201210211147598052643.jpg.296x216.jpg', '富民路巨鹿路静安寺地铁口全明三房，业主急售', '巨富大厦  | 3室2厅 | 182.39平米 | 南 | 精装 | 有电梯', '低楼层(共33层)1996年建板楼  -  静安寺', '1400万', '单价76759元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ac8df531-d4b7-47be-afae-5b91733f67e2.png.296x216.jpg', '嘉天汇+3房+满二年+精装修带花园+随时可看', '嘉天汇  | 3室2厅 | 193.05平米 | 南 | 精装', '低楼层(共16层)板楼  -  静安寺', '3000万', '单价155401元/平米')
('', '精装高区两房，全名户型，采光好，业主诚意出售！！！', '银华苑(静安)  | 2室2厅 | 93.6平米 | 南 | 精装 | 有电梯', '高楼层(共28层)1999年建塔楼  -  江宁路', '850万', '单价90812元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload716b0642-b684-4190-aa67-844d76466881.jpg.296x216.jpg', '艾格美，全南两房，户型正气，带车位，随时看房', '艾格美国际公寓  | 2室2厅 | 123.65平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2006年建板楼  -  南京西路', '1500万', '单价121311元/平米')
('https://image1.ljcdn.com/310000-inspection/11eb7762-c3e1-4b3e-9313-9de4fa84abe2.jpg.296x216.jpg', '南京西路板块 功能性精装两房 楼层好总价低 随时看', '武定路540弄  | 2室1厅 | 48.7平米 | 南 北 | 其他', '低楼层(共22层)1989年建板楼  -  江宁路', '425万', '单价87269元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170726/076a5155-ccf7-4f85-9793-aeeb910ff4f4.jpg.296x216.jpg', '此房满五年唯一，南北通透，交通便利，配套设施齐全', '四方新城  | 2室2厅 | 75.64平米 | 东南 | 精装 | 有电梯', '高楼层(共8层)1997年建板楼  -  静安寺', '900万', '单价118985元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170925/38f6a139-92aa-4406-b91d-c280b1d22f2a.jpg.296x216.jpg', '高区南北通  视野开阔 正看雕塑公园 满五唯一 免个税', '石门二路60号  | 3室2厅 | 134.11平米 | 南 | 精装', '中楼层(共7层)1936年建板楼  -  南京西路', '1350万', '单价100664元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/9727e012-7902-4c36-9646-fcbd93b80787.png.280x210.jpg', '海关二村，不临街，采光好，随时可看', '海关二村  | 1室0厅 | 42平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1991年建板楼  -  南京西路', '366万', '单价87143元/平米')
('https://image1.ljcdn.com/shfdfs-image/20150922/36731ea1-573c-442c-8401-6d685392c3cc.jpg.296x216.jpg', '满五年，落地窗，全屋地暖，简约装修。看房提前预约。', '远中风华园(公寓)  | 2室2厅 | 101.49平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2006年建板楼  -  南京西路', '1360万', '单价134004元/平米')
('', '小户型投 资性价 比高 精装修无需再次动工 省时省力', '向新新村  | 1室0厅 | 37.12平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1989年建板楼  -  江宁路', '350万', '单价94289元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7e50ef92-6750-406e-9bd6-ec594f11ad4a.png.296x216.jpg', '售后公房税费少，太阳公寓历史保护建筑诚售，价格可谈', '太阳公寓(静安)  | 3室1厅 | 78.4平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1926年建板楼  -  南京西路', '750万', '单价95664元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171012/c01b89f6-8955-4a28-93b5-74db06d6ef0a.jpg.296x216.jpg', '嘉发大厦+钻石地段+三房朝南厅朝南+全明户型+看房方便', '嘉发大厦  | 3室2厅 | 139.99平米 | 南 | 精装 | 有电梯', '高楼层(共33层)1998年建塔楼  -  南京西路', '1100万', '单价78578元/平米')
('', '静安艺庭 3房间1卫 520万', '静安艺庭  | 1室2厅 | 67.79平米 | 南 | 精装 | 有电梯', '低楼层(共19层)板楼  -  江宁路', '520万', '单价76708元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170625/1806ed4e-2a10-4589-82f7-ae816d607bf5.jpg.296x216.jpg', '高区大三房+新装修+诚意急售看房方便+可上一师', '沪中新苑  | 3室2厅 | 125.64平米 | 南 | 精装 | 有电梯', '高楼层(共30层)塔楼  -  曹家渡', '1150万', '单价91532元/平米')
('https://image1.ljcdn.com/310000-inspection/test-8bfc2981-4a85-440f-8c27-569ba44979b4.png.296x216.jpg', '地段好，楼层佳，诚意出售，交通便利', '四方新城  | 3室2厅 | 138.51平米 | 南 | 简装 | 有电梯', '低楼层(共21层)1997年建板楼  -  静安寺', '1300万', '单价93857元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170508/438e535a-aa68-4297-b6f1-e8c232f47c4a.jpg.296x216.jpg', '这是二期,06年交房,采光好,房型正,业主自住，诚意出售', '上海壹街区  | 3室2厅 | 161.36平米 | 南 北 | 精装 | 有电梯', '低楼层(共24层)2004年建板楼  -  南京西路', '1648万', '单价102132元/平米')
('https://image1.ljcdn.com/310000-inspection/f9b1a910-8742-42e2-a70a-229becc0c093.jpg.296x216.jpg', '双南两房，满五唯一，没有增值税，有钥匙随时看房', '江苏路65弄  | 2室0厅 | 47.83平米 | 南 | 毛坯 | 无电梯', '高楼层(共7层)1989年建板楼  -  曹家渡', '415万', '单价86766元/平米')
('', '中区楼层，南北通透，可观雕塑公园、东方明珠！', '国际丽都城  | 2室2厅 | 121.8平米 | 南 | 精装 | 有电梯', '低楼层(共23层)2005年建板楼  -  南京西路', '1450万', '单价119048元/平米')
('https://image1.ljcdn.com/310000-inspection/4755b262-2406-469a-8137-a832938264a2.jpg.296x216.jpg', '此房满五年产权，边套全明户型，拉开窗帘即可看见景观', '达安河畔雅苑  | 3室2厅 | 101.15平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2007年建塔楼  -  江宁路', '880万', '单价87000元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a36a81e7-2e8c-4ffc-ae96-c63ac2316834.png.296x216.jpg', '全南2房，厨卫全明，三条地铁两个公园一个大型cbd', '光明小区  | 2室2厅 | 54.41平米 | 南 | 简装 | 无电梯', '高楼层(共5层)1985年建板楼  -  南京西路', '500万', '单价91895元/平米')
('https://image1.ljcdn.com/310000-inspection/ef6ffa24-e1fe-4a58-b3fa-7e9cff4224ef.jpg.296x216.jpg', '目前是有租客的，满五年，地铁 ，购物方便', '南长苑  | 1室1厅 | 39.98平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1996年建板楼  -  曹家渡', '370万', '单价92547元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170405/acc84450-5405-4c1a-ad69-12367f1a77f4.jpg.296x216.jpg', '顶楼复式房送20平露台送产权车位满五唯一税少', '达安锦园  | 4室3厅 | 216平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2005年建板楼  -  江宁路', '2300万', '单价106482元/平米')
('', '历史保护建筑+房型正气+采光无遮挡', '太阳公寓(静安)  | 1室2厅 | 57.77平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1926年建板楼  -  南京西路', '650万', '单价112516元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160610/a14ff469-c771-4b4b-a65b-8dda58ae2925.jpg.296x216.jpg', '四方新城总价低三房 带产权车位 诚意出售看房方便', '四方新城  | 3室2厅 | 131.58平米 | 南 | 简装 | 有电梯', '低楼层(共21层)1997年建板楼  -  静安寺', '1230万', '单价93480元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7cc989c7-719b-476b-befb-f51bc3f2d647.png.296x216.jpg', '边套全明格局好，50万装修，一看就中，房东阁楼已改好', '延平路481弄  | 3室1厅 | 59.91平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1979年建板楼  -  曹家渡', '490万', '单价81790元/平米')
('https://image1.ljcdn.com/310000-inspection/test-6a410623-10e8-4897-ac72-1c7a2c7d3dc6.png.296x216.jpg', '南京西路公馆两房、毛坯房、毛坯房、', '南京西路公馆  | 2室1厅 | 100.29平米 | 西北 | 毛坯 | 有电梯', '低楼层(共30层)2002年建塔楼  -  静安寺', '1000万', '单价99711元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e36c017e-9ae1-49e9-bd21-ca9b0ee91342.png.296x216.jpg', '满五年唯一，厅南北直通，低区拆光无遮挡，格局好', '达安花园  | 3室2厅 | 140.19平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2003年建板楼  -  曹家渡', '1220万', '单价87025元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/d5fa2993-7719-4d65-adc7-6f0ba7bc314c.png.280x210.jpg', '2009年社区，少有卖出户型，满五年，保养佳，价格可谈', '静安紫苑  | 2室2厅 | 101.32平米 | 南 | 精装 | 有电梯', '低楼层(共27层)塔楼  -  南京西路', '840万', '单价82906元/平米')
('https://image1.ljcdn.com/310000-inspection/bf88604b-319f-41f6-873e-2dd5b3266237.jpg.296x216.jpg', '静安公寓 南京西路核.心位置 朝南户型带超大阳台', '振安广场  | 4室2厅 | 158.11平米 | 南 | 精装', '高楼层(共23层)1996年建板楼  -  南京西路', '1180万', '单价74632元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b64dc5db-742b-4e2a-9952-1d931dd188ca.png.296x216.jpg', '精装修，带地暖，拎包入住，房东诚售！', '达安城  | 2室1厅 | 86.69平米 | 西南 | 精装 | 有电梯', '低楼层(共28层)1998年建塔楼  -  南京西路', '740万', '单价85362元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadc86febb1-6e86-494d-acdb-2e683e9b8b83.jpg.296x216.jpg', '业主精装修自住，一楼带天井，全明户型出行方便', '句容小区  | 1室1厅 | 35.49平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1996年建板楼  -  江宁路', '310万', '单价87349元/平米')
('https://image1.ljcdn.com/310000-inspection/f055b1ae-a648-4fb9-bd26-112926e15488.jpg.296x216.jpg', '镇宁路404弄 3室1厅 475万', '镇宁路404弄  | 3室1厅 | 69.62平米 | 东 | 简装 | 无电梯', '中楼层(共7层)1990年建板楼  -  静安寺', '475万', '单价68228元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/160229fb-1906-4927-b570-d7b2fc1ed9d9.png.280x210.jpg', '静安城 2室2厅 982万', '静安城  | 2室2厅 | 109.11平米 | 南 | 简装 | 有电梯', '中楼层(共32层)塔楼  -  曹家渡', '982万', '单价90001元/平米')
('https://image1.ljcdn.com/310000-inspection/37db4d9f-e4fa-44e0-b4cf-f566b12edc29.jpg.296x216.jpg', '全南户型，连体大阳台，前排无遮挡视野好，出行方便', '丽致公寓  | 2室2厅 | 109.02平米 | 南 | 精装 | 有电梯', '中楼层(共20层)2004年建板楼  -  江宁路', '1200万', '单价110072元/平米')
('https://image1.ljcdn.com/310000-inspection/test-180522a1-7fe8-45cd-a20c-d1e5047fa893.png.296x216.jpg', '满五年，婚房装修南北2房，边套厨卫全明，电梯小高层', '新福康里(公寓)  | 2室1厅 | 67.6平米 | 南 | 精装 | 有电梯', '中楼层(共8层)2001年建板楼  -  南京西路', '710万', '单价105030元/平米')
('https://image1.ljcdn.com/310000-inspection/764dc50c-308c-4b1f-b244-ed72f00f3f88.jpg.296x216.jpg', '向新新村+全南一房+采光好+地铁7号线525米', '向新新村  | 1室1厅 | 41.67平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1989年建板楼  -  江宁路', '325万', '单价77994元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161114/b497b7d1-9036-4e44-8c95-b8e535e6c27c.jpg.296x216.jpg', '实地品鉴+优质生活静安一梯队教育品质住宅，优质房源.', '静安枫景苑  | 3室2厅 | 141.35平米 | 南 | 精装 | 有电梯', '低楼层(共38层)2005年建板楼  -  江宁路', '1680万', '单价118854元/平米')
('https://image1.ljcdn.com/310000-inspection/test-bd7fa727-5164-45f2-b93e-2c327f5848c9.png.296x216.jpg', '急降50万，09年品质社区，户型正气无遮挡，随时可看房', '静安紫苑  | 1室1厅 | 78.67平米 | 西南 | 精装 | 有电梯', '高楼层(共27层)塔楼  -  南京西路', '600万', '单价76268元/平米')
('https://image1.ljcdn.com/310000-inspection/c4eddb56-0e7d-412e-9191-3909a95074e7.jpg.296x216.jpg', '三开间朝南精致三房+南北双阳台老客户置换随时看', '上海壹街区  | 3室2厅 | 123.88平米 | 西南 | 精装 | 有电梯', '低楼层(共34层)2003年建板楼  -  南京西路', '1300万', '单价104941元/平米')
('https://image1.ljcdn.com/310000-inspection/711a69c0-f5d3-46c7-828c-9ddef010e3d2.jpg.296x216.jpg', '附赠8平米+明厨明卫+业主置换+售后公房无增值税方便看', '金家巷西弄  | 1室1厅 | 32.64平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1976年建板楼  -  曹家渡', '470万', '单价143996元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160707/e95d5088-2157-469b-94a9-c1a3fca7cf7c.jpg.296x216.jpg', '满五唯一，无个税，三轨贯通，南京西路板块，雕塑公园', '王家沙花苑  | 2室1厅 | 55.45平米 | 南 | 简装 | 有电梯', '低楼层(共7层)1996年建板楼  -  南京西路', '550万', '单价99189元/平米')
('', '高区南北通大三房，16年精装修，全屋地暖加空调', '华商名邸  | 3室2厅 | 152平米 | 南 | 精装 | 有电梯', '高楼层(共8层)2003年建板楼  -  南京西路', '1850万', '单价121711元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170511/3e6ce117-12df-48c6-a77e-d8692de74ab6.jpg.296x216.jpg', '不靠马路，南北通两房，得房率高，对口三和居委会', '沪中新苑  | 2室2厅 | 94.85平米 | 南 | 精装 | 无电梯', '中楼层(共20层)板楼  -  曹家渡', '950万', '单价100159元/平米')
('https://image1.ljcdn.com/310000-inspection/db8b7ee0-0618-4a34-abf1-5b5e79cf16c7.jpg.296x216.jpg', '久光旁静安寺地铁口 满五少税  置换急售  随时看', '胶州路11弄  | 1室1厅 | 28.28平米 | 北 | 精装 | 无电梯', '中楼层(共7层)1995年建板楼  -  静安寺', '250万', '单价88402元/平米')
('https://image1.ljcdn.com/310000-inspection/71183e68-bc5d-4489-8442-3ef675550192.jpg.296x216.jpg', '国际丽都，满五唯一，百万装修，南京西路近太古汇公园', '国际丽都城  | 2室2厅 | 98.16平米 | 南 | 精装 | 有电梯', '高楼层(共34层)2003年建板楼  -  南京西路', '1220万', '单价124287元/平米')
('', '一室户厨卫全套内、低总价！地铁口！300万入住静安！', '茂名公寓  | 1室0厅 | 27.21平米 | 西 | 简装', '低楼层(共2层)暂无数据  -  南京西路', '310万', '单价113929元/平米')
('https://image1.ljcdn.com/310000-inspection/29f69a4d-3c73-448e-89e2-1aa483edcea5.jpg.296x216.jpg', '曹家渡商圈，好地段好楼层，采光好，大3房，税费少', '静安阳光名都  | 3室2厅 | 136.39平米 | 南 | 精装 | 有电梯', '中楼层(共30层)2004年建板楼  -  曹家渡', '1250万', '单价91649元/平米')
('https://image1.ljcdn.com/310000-inspection/test-672cb577-56c2-414d-8c67-5acd7403a268.png.296x216.jpg', '镇宁路近南京西路带电梯，欣安大厦精装修5房，单价6万', '欣安大厦  | 5室2厅 | 197.48平米 | 南 | 精装 | 有电梯', '低楼层(共28层)1996年建板楼  -  静安寺', '1185万', '单价60007元/平米')
('https://image1.ljcdn.com/310000-inspection/test-dc052c31-cbb3-4249-b478-85f5836bd89b.png.296x216.jpg', '中凯临湖位置，两梯一户，有产权车位，高区景观很棒', '中凯城市之光(静安)  | 4室0厅 | 225平米 | 南 北 | 精装 | 有电梯', '高楼层(共29层)2005年建板楼  -  南京西路', '2870万', '单价127556元/平米')
('https://image1.ljcdn.com/310000-inspection/test-eb53a163-1cf0-49a5-9bde-cf26926bda08.png.296x216.jpg', '全南两房+价格实惠+精心装修+单价低+居家婚房好选择.', '静安枫景苑  | 2室2厅 | 107.03平米 | 南 | 精装 | 有电梯', '低楼层(共37层)2005年建板楼  -  江宁路', '1248万', '单价116603元/平米')
('https://image1.ljcdn.com/310000-inspection/e3478ec1-979d-460a-9725-53300c31f61f.jpg.296x216.jpg', '满五唯一+房型正气+带2㎡储藏间+诚意出售+有车位', '康定大厦  | 2室2厅 | 111.93平米 | 西南 | 简装 | 有电梯', '高楼层(共21层)1997年建塔楼  -  江宁路', '680万', '单价60753元/平米')
('', '化工小区(静安) 2室1厅 615万', '化工小区(静安)  | 2室1厅 | 61.71平米 | 东 南 北 | 简装 | 无电梯', '中楼层(共7层)1987年建板楼  -  南京西路', '615万', '单价99660元/平米')
('https://image1.ljcdn.com/310000-inspection/test-feb8ed4e-a6cc-423d-9f4e-e2dbb84e55c8.png.296x216.jpg', '恒丰大楼 朝南一房满五唯一税费少 诚意出售 看房方便', '恒丰大楼(静安)  | 1室1厅 | 59.9平米 | 东南 | 简装 | 有电梯', '中楼层(共33层)1993年建塔楼  -  南京西路', '405万', '单价67613元/平米')
('https://image1.ljcdn.com/310000-inspection/0ba88dcd-b7b1-4b33-8a78-cfcc69e32837.jpg.296x216.jpg', '愚园路627弄 2室0厅 310万', '愚园路627弄  | 2室0厅 | 38.81平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1962年建板楼  -  静安寺', '310万', '单价79877元/平米')
('https://image1.ljcdn.com/310000-inspection/f1750307-3074-417c-931e-3d42ed45e9cb.jpg.296x216.jpg', '静鼎安邦府邸(公寓) 8室2厅 3580万', '静鼎安邦府邸(公寓)  | 8室2厅 | 469.44平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2006年建板楼  -  曹家渡', '3580万', '单价76262元/平米')
('https://image1.ljcdn.com/310000-inspection/test-17341219-a431-40ea-be35-73b51192d276.png.296x216.jpg', '长乐路公房近华山路近乌鲁木齐中路，带租约，满二唯一', '长乐路1234号  | 2室1厅 | 54.52平米 | 南 | 精装 | 无电梯', '中楼层(共7层)1995年建板楼  -  静安寺', '610万', '单价111886元/平米')
('https://image1.ljcdn.com/310000-inspection/2016378f-bb99-4afe-a0d2-d9a0ee9ef782.jpg.296x216.jpg', '朝南的一房 ， 业主居家精装修 价格优惠 对口一师', '君悦静安  | 1室1厅 | 48.71平米 | 南 | 精装 | 有电梯', '高楼层(共22层)2004年建塔楼  -  曹家渡', '480万', '单价98543元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/0583c6ad-3528-416f-ae26-e26f27135e45.png.280x210.jpg', '满五唯一，看房方便，置换急售，大两房可改三房。', '嘉园  | 2室2厅 | 101.19平米 | 东南 | 精装 | 有电梯', '中楼层(共31层)2001年建塔楼  -  曹家渡', '918万', '单价90721元/平米')
('https://image1.ljcdn.com/310000-inspection/test-024b2d0e-d364-4289-b432-111695c2fdc2.png.296x216.jpg', '高区南北通+厨卫全明+送车位+满五唯一税费少+光照充足', '远中风华园(公寓)  | 3室2厅 | 159.16平米 | 南 | 精装 | 有电梯', '中楼层(共20层)2007年建板楼  -  南京西路', '2080万', '单价130687元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7e0ad1d1-2f98-46ec-8266-3aa07ceecf1b.png.296x216.jpg', '中间的楼栋位置，格局方正，小高层使用率高，闹中取静', '天鼎花园  | 3室2厅 | 134.5平米 | 南 | 精装 | 有电梯', '高楼层(共8层)2001年建板楼  -  江宁路', '1180万', '单价87733元/平米')
('https://image1.ljcdn.com/310000-inspection/test-61651089-9121-4432-b6eb-546d7adf65ed.png.296x216.jpg', '丽都高区两房+无遮视野+内里安静位置+看中可谈+车位', '国际丽都城  | 2室2厅 | 127平米 | 南 | 精装 | 有电梯', '高楼层(共27层)2005年建板楼  -  南京西路', '1780万', '单价140158元/平米')
('', '和一大厦  全南两房  低总价  房东诚意出售  看房方便', '和一大厦  | 2室2厅 | 92.63平米 | 南 | 简装 | 有电梯', '低楼层(共31层)塔楼  -  南京西路', '610万', '单价65854元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b6cefbff-b313-4f92-bfe9-e9ff67c7576b.png.296x216.jpg', '2009年次新房，带车位，南北通两房，毛坯房，更好装修', '泰府名邸  | 2室2厅 | 124.33平米 | 南 | 毛坯 | 有电梯', '中楼层(共13层)2008年建板楼  -  南京西路', '1430万', '单价115017元/平米')
('', '内环内地铁房！低总价！低单价！房东情况我很了解', '良清公寓  | 1室1厅 | 49.38平米 | 南 | 精装 | 有电梯', '高楼层(共18层)1995年建板楼  -  江宁路', '388万', '单价78575元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b1eaacb6-c6b0-4fe4-932f-cb40877fd8ee.png.296x216.jpg', '远雄开发+繁华地段+全南大两房+诚意出售', '远中风华园(公寓)  | 2室2厅 | 114.88平米 | 南 | 精装 | 有电梯', '中楼层(共20层)2007年建板楼  -  南京西路', '1450万', '单价126219元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9ca2d50f-08e8-4008-a460-471c4387c8ec.png.296x216.jpg', '康宁大楼 2室1厅 568万', '康宁大楼  | 2室1厅 | 71.38平米 | 东南 | 其他 | 有电梯', '高楼层(共17层)1989年建塔楼  -  江宁路', '568万', '单价79575元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/deb88875-7231-42fb-8764-265130dde03d.png.280x210.jpg', '陕西北路30弄 2室1厅 680万', '陕西北路30弄  | 2室1厅 | 75.06平米 | 南 | 毛坯 | 无电梯', '低楼层(共3层)1930年建板楼  -  南京西路', '680万', '单价90595元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7c64a864-6061-41bc-8a91-3e36cce937f0.png.296x216.jpg', '四和后排新上朝南东边套+楼层佳上下楼梯方便+精装修', '四和花园  | 1室0厅 | 38.91平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1990年建板楼  -  曹家渡', '520万', '单价133642元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/0aa9b54f-06b1-4db7-8d59-f971c00d6f43.png.280x210.jpg', '配套成熟+地理位置好+环境优美+房型正气+看房方便', '怡沣大厦  | 3室2厅 | 139.36平米 | 南 北 | 简装 | 有电梯', '中楼层(共24层)板楼  -  曹家渡', '980万', '单价70322元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7d8fa67a-f7ea-46a9-b0ce-2748f0297954.png.296x216.jpg', '爱俪轩 1室0厅 420万', '爱俪轩  | 1室0厅 | 56.81平米 | 南 | 简装 | 有电梯', '中楼层(共38层)1998年建塔楼  -  静安寺', '420万', '单价73931元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/be904c1c-adf6-47ee-8cbd-a505a64d51b2.png.280x210.jpg', '11年次新小区，老静安，楼层佳商圈环 绕，带产权车位', '静安均泰丽轩  | 3室2厅 | 158平米 | 南 北 | 精装 | 有电梯', '中楼层(共38层)2011年建板楼  -  曹家渡', '1600万', '单价101266元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/938bfb70-efa1-4e77-85ea-88582b1605d3.png.280x210.jpg', '经典小户型+静安商圈+生活便利+总价低+百年好户型', '众乐小区  | 1室0厅 | 30平米 | 北 | 简装 | 无电梯', '中楼层(共6层)1998年建板楼  -  江宁路', '265万', '单价88334元/平米')
('https://image1.ljcdn.com/310000-inspection/0e9cd732-7ade-4e80-b521-10d2ca243c43.jpg.296x216.jpg', '静安区  静安寺     大客厅 精装一室户', '金家巷西弄  | 1室1厅 | 34.2平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1974年建板楼  -  曹家渡', '440万', '单价128655元/平米')
('https://image1.ljcdn.com/310000-inspection/855a58ce-5866-4ac0-8a3a-dcb9ce6cbf8c.jpg.296x216.jpg', '2001年的小区，位置安静，地段佳，楼层采光好，朝南', '泰兴路362弄  | 2室0厅 | 41.05平米 | 南 北 | 精装 | 无电梯', '中楼层(共4层)1928年建板楼  -  南京西路', '380万', '单价92571元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e042c6b9-0cf2-4115-b227-99bbc7cf4dba.png.296x216.jpg', '两房朝南，全明户型，满五年唯一，诚意出售，看房随时', '长宁路225弄  | 2室1厅 | 69.51平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1996年建板楼  -  曹家渡', '570万', '单价82003元/平米')
('https://image1.ljcdn.com/310000-inspection/9427cd18-6bb6-4e65-b128-d89cd0d74f10.jpg.296x216.jpg', '出则繁华便捷商圈 入则温馨视野开阔 又一村值得力荐', '又一村(静安)  | 2室1厅 | 49.67平米 | 南 | 精装 | 有电梯', '高楼层(共7层)1989年建板楼  -  江宁路', '520万', '单价104691元/平米')
('https://image1.ljcdn.com/310000-inspection/c1254e97-9d48-4249-893e-b40fdd8236b2.jpg.296x216.jpg', '南京西路 云海苑高区全明大三房 户型正气 视野采光好', '云海苑  | 3室2厅 | 180.32平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2003年建板楼  -  南京西路', '2160万', '单价119788元/平米')
