('https://image1.ljcdn.com/610100-inspection/a902211c-7f13-44c8-9142-b579e466a61e.jpg.296x216.jpg', '房龄比价新，南北通透；楼栋前面就有花园，精装修', '华远海蓝城三期  ', '中楼层(共33层)暂无数据  -  浐灞', '170万', '单价19199元/平米')
('https://image1.ljcdn.com/610100-inspection/345143a8-b143-4128-a1ed-052cfe3b3755.jpg.296x216.jpg', '首创国际城 北苑地铁口 标准一居室', '首创国际城  ', '中楼层(共34层)板塔结合  -  经开', '125万', '单价19911元/平米')
('https://image1.ljcdn.com/610100-inspection/09b913cb-0b06-49d4-826b-53f29aa6d559.jpg.296x216.jpg', '凤城一路  中城大厦 地铁口  两室  满五满二', '中城大厦  ', '高楼层(共24层)板塔结合  -  经开', '150万', '单价11597元/平米')
('https://image1.ljcdn.com/610100-inspection/ff302d7d-b287-400e-8c60-e8f6811ff007.jpg.296x216.jpg', '毛坯两室 小区中间位置 采光充足 业主急售', '华远君城  ', '高楼层(共32层)塔楼  -  城北', '141万', '单价15985元/平米')
('https://image1.ljcdn.com/610100-inspection/597b35b9-9a44-45a5-8f90-c01a2ab1b8a2.jpg.296x216.jpg', '凤城七路   熙地港   汉神中间福宝园', '福宝园  ', '高楼层(共19层)塔楼  -  经开', '70万', '单价12784元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploadda6b9be3-b861-4780-ae39-e71e1aa3ce86.jpg.296x216.jpg', '白桦林居 南北朝向 精装修 业主从来没住过。', '白桦林居小区  ', '中楼层(共26层)板塔结合  -  经开', '300万', '单价23365元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload7c3a263c-6150-49a9-bae1-60033d0dce52.jpg.296x216.jpg', '此房南北通透格局好，视野开阔，采光充足，靠谱出售', '华远海蓝城一期  ', '低楼层(共10层)板楼  -  浐灞', '500万', '单价20199元/平米')
('https://image1.ljcdn.com/610100-inspection/bbae767b-2e39-438f-bf3e-284f77c61d2a.jpg.296x216.jpg', '中海开元 纯南小两室 精装修 业主靠谱卖', '中海开元壹号  ', '高楼层(共33层)板楼  -  城北', '148万', '单价20000元/平米')
('https://image1.ljcdn.com/610100-inspection/6c3fe708-6d58-4b83-972d-2b90746beac1.jpg.296x216.jpg', '城北 大明宫 地铁口 公园旁 精装两室 随时可看', '中海开元壹号  ', '高楼层(共34层)板楼  -  城北', '168万', '单价20000元/平米')
('https://image1.ljcdn.com/610100-inspection/1033dd53-f03e-4b2b-a26d-9a15284132b1.jpg.296x216.jpg', '金业观湖大第 面朝东方2居室精装', '金业观湖大第  ', '中楼层(共32层)板塔结合  -  城西', '118万', '单价13766元/平米')
('https://image1.ljcdn.com/610100-inspection/699e9ee1-8960-4651-8a86-fac51727ba1b.jpg.296x216.jpg', '鼎新花园，交通便利，配套齐全。', '鼎新花园  ', '中楼层(共16层)塔楼  -  经开', '140万', '单价13006元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploadd1eb8529-5c6a-46d0-a641-b559f8083f1b.jpg.296x216.jpg', '图书馆站500米，杰信花园，精装二室，满五满二', '杰信花园  ', '高楼层(共18层)板塔结合  -  经开', '135万', '单价15016元/平米')
('https://image1.ljcdn.com/610100-inspection/47fbfbc7-950b-4dba-8f78-fdb63e99e8cf.jpg.296x216.jpg', '成熟小区  华远君城 两梯五户精装修大两室', '华远君城  ', '低楼层(共32层)板塔结合  -  城北', '150万', '单价16468元/平米')
('https://image1.ljcdn.com/610100-inspection/3043e976-cf32-4b76-a0d5-8bdd1ddc22e3.jpg.296x216.jpg', '满五满二，中等装修，诚心出售，地铁3号线，大明宫', '华远君城  ', '高楼层(共30层)塔楼  -  城北', '85万', '单价15563元/平米')
('https://image1.ljcdn.com/610100-inspection/8a858b2d-ec15-4e2e-8e2b-bc5ed1286ce6.jpg.296x216.jpg', '地铁口，标准一室，精装修，中高楼层，看房方便', '广丰花园  ', '中楼层(共29层)塔楼  -  城北', '80万', '单价14302元/平米')
('https://image1.ljcdn.com/610100-inspection/121f6497-8564-4e9f-b829-ddf54e0de07b.jpg.296x216.jpg', '华都锦城，毛坯四居室，业主诚心出售', '华都锦城  ', '高楼层(共17层)塔楼  -  经开', '233万', '单价12212元/平米')
('https://image1.ljcdn.com/610100-inspection/f6bbd6a8-bd22-4d60-91a2-38e535a48f81.jpg.296x216.jpg', '房子满2 ，地铁口，小区环境较好', '青都新界  ', '低楼层(共24层)板塔结合  -  经开', '220万', '单价15429元/平米')
('https://image1.ljcdn.com/610100-inspection/test-b170cd47-8d8f-4ced-81f5-70402aaded30.png.296x216.jpg', '浐灞半岛A5无增值税保存较新公摊小温馨两室89平115万', '浐灞半岛A5区  ', '低楼层(共11层)板楼  -  浐灞', '115万', '单价12920元/平米')
('https://image1.ljcdn.com/610100-inspection/95c14b82-05c7-46df-bed9-35f2f8814dad.jpg.296x216.jpg', '满五满二，不临街，价格可谈，诚心出售', '中外运小区  ', '高楼层(共6层)板塔结合  -  城北', '85万', '单价9352元/平米')
('https://image1.ljcdn.com/610100-inspection/78622e84-ea33-49a5-986d-283d4d6ded9a.jpg.296x216.jpg', '白桦林间 全明 大三居业主 靠 谱诚心出售', '白桦林间  ', '中楼层(共33层)板塔结合  -  经开', '365万', '单价23857元/平米')
('https://image1.ljcdn.com/610100-inspection/3a265516-3284-490e-a4f3-52d519a95e93.jpg.296x216.jpg', '凤城五路 紫薇风尚 精装三室 满五满二 证在手 可按揭', '紫薇风尚  ', '高楼层(共24层)板塔结合  -  经开', '265万', '单价19630元/平米')
('https://image1.ljcdn.com/610100-inspection/6bce9cc2-2e6c-412b-abba-54fe0ebaedbd.jpg.296x216.jpg', '凤城六路 中登家园 精装两居 业主诚心出售 随时可看', '中登家园  ', '中楼层(共29层)塔楼  -  经开', '140万', '单价14448元/平米')
('https://image1.ljcdn.com/610100-inspection/db0a6c3c-6990-4cb0-bf18-7e7af72d16ea.jpg.296x216.jpg', '白桦林居  凤城八路  南北通透三居室 靠谱出售', '白桦林居小区  ', '高楼层(共26层)塔楼  -  经开', '240万', '单价18811元/平米')
('https://image1.ljcdn.com/610100-inspection/f5d67807-3e67-464f-8d1c-2208a4bba4db.jpg.296x216.jpg', '北二环遗址公园旁边 陕师大xue位 产权明晰 有证可按揭', '锦园新世纪  ', '低楼层(共24层)板塔结合  -  城北', '322万', '单价20000元/平米')
('https://image1.ljcdn.com/610100-inspection/724ad9ea-c59c-4445-98b1-a27c9ae90a28.jpg.296x216.jpg', '北二环 大明宫旁 南康小区 舒适多层 一梯一户', '南康小区  ', '中楼层(共7层)板楼  -  城北', '105万', '单价9908元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploadcca27e85-3314-4631-9878-3022e0be5475.jpg.296x216.jpg', '城北大盘品质园林社区经典南北通透三室急售！', '高山流水幸福快车西区  ', '高楼层(共30层)塔楼  -  经开', '230万', '单价16346元/平米')
('https://image1.ljcdn.com/610100-inspection/63393f06-e39b-45cf-bb30-d5477ded6e43.jpg.296x216.jpg', '大明宫旁 中海开元壹号 中高楼层 户型合理', '中海开元壹号  ', '中楼层(共33层)板楼  -  城北', '175万', '单价20834元/平米')
('https://image1.ljcdn.com/610100-inspection/test-ed1a8b66-7cf0-41c4-ba71-7461acd318e0.png.296x216.jpg', '近地铁 ，万达旁，紧凑三室，品质小区，四海唐人街', '金科天籁城  ', '低楼层(共33层)暂无数据  -  经开', '160万', '单价15693元/平米')
('https://image1.ljcdn.com/610100-inspection/1d85f757-98ca-44ef-b725-10d1da860966.jpg.296x216.jpg', '乾唐华府 满五满二 东西南北通透  业主诚意出售', '乾唐华府  ', '高楼层(共30层)塔楼  -  经开', '152万', '单价15883元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploadf3a12e5a-86e5-4ae5-83ea-e50e65f8144d.jpg.296x216.jpg', '凤城八路 天朗御湖 品质小区 精装修两居室 诚意出售', '天朗御湖  ', '高楼层(共32层)板塔结合  -  经开', '135万', '单价17538元/平米')
('https://image1.ljcdn.com/610100-inspection/264082d6-1695-4f9c-bc79-46e1d0c96a66.jpg.296x216.jpg', '环境优美 楼间距大  户型方正 精装好房', '首创国际城  ', '低楼层(共34层)板塔结合  -  经开', '220万', '单价18345元/平米')
('https://image1.ljcdn.com/610100-inspection/60f67a57-66c2-4c72-a7c1-dc45d23a5cdd.jpg.296x216.jpg', '魏玛公馆一期，南向两居室，精装自住，满五满二', '魏玛公馆  ', '高楼层(共24层)板塔结合  -  经开', '168万', '单价18698元/平米')
('https://image1.ljcdn.com/610100-inspection/e537afb5-b6c7-4368-a9c3-6eb57cb153f4.jpg.296x216.jpg', '恒大统一装修，业主诚心出售。。', '恒大名都  ', '低楼层(共32层)板塔结合  -  浐灞', '210万', '单价15802元/平米')
('https://image1.ljcdn.com/610100-inspection/f1cc5594-8f6d-4444-8eff-77f71f25a77c.jpg.296x216.jpg', '天朗御湖 2室1厅 153万', '天朗御湖  ', '高楼层(共33层)板塔结合  -  经开', '153万', '单价18403元/平米')
('https://image1.ljcdn.com/610100-inspection/15f11abc-4108-41cd-a19c-f63aa98aa771.jpg.296x216.jpg', '房子目前业主自住，产权清晰，诚心出售。', '锦园新世纪  ', '高楼层(共11层)板楼  -  城北', '330万', '单价21711元/平米')
('https://image1.ljcdn.com/610100-inspection/19b72aa5-3f33-4058-ab07-afe12f636dc0.jpg.296x216.jpg', '首创国际城 居家装修纯南三室 看房随时 价格可谈', '首创国际城  ', '中楼层(共34层)板塔结合  -  经开', '235万', '单价18586元/平米')
('https://image1.ljcdn.com/610100-inspection/d64fa5e4-a917-498e-8b16-196abe5b7508.jpg.296x216.jpg', '新上精装两室 有赠送面积 业主自住看房方便', '华远君城  ', '低楼层(共32层)板塔结合  -  城北', '115万', '单价17866元/平米')
('https://image1.ljcdn.com/610100-inspection/11e7b304-a424-4c02-89a9-b9f6648db904.jpg.296x216.jpg', '首创漫香郡  北郊洋房社区的高层住宅   全明户型', '首创漫香郡  ', '中楼层(共32层)板塔结合  -  经开', '188万', '单价15165元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload53776acd-d34c-4d8d-a042-4ceed5562965.jpg.296x216.jpg', '经开区凤城一路东段雅荷智能家园精装复式花园洋房', '雅荷智能家园  ', '低楼层(共5层)板楼  -  经开', '288万', '单价14254元/平米')
('https://image1.ljcdn.com/610100-inspection/4b2e6b80-f901-486f-a7f3-b5e9ddd016db.jpg.296x216.jpg', '北二环西瑞北国之春精装三室，带家具家电，看房方便', '西瑞北国之春  ', '高楼层(共18层)板塔结合  -  城北', '165万', '单价12647元/平米')
('https://image1.ljcdn.com/610100-inspection/2757cd73-cd8b-4272-9714-e82618a2f0a0.jpg.296x216.jpg', '中高楼层，视野开阔，卧室落地窗光线较好', '奇星御园  ', '中楼层(共16层)板楼  -  经开', '117万', '单价12437元/平米')
('https://image1.ljcdn.com/610100-inspection/test-c065e654-a2b1-43dd-8a7a-cd5aaf2879b9.png.296x216.jpg', '精装修 温馨一室 业主诚心出售', '富苑阳光  ', '低楼层(共26层)板塔结合  -  经开', '81万', '单价12950元/平米')
('https://image1.ljcdn.com/610100-inspection/ac5155d1-072f-4b6c-9ae9-a82e2961fa94.jpg.296x216.jpg', '凤城明珠 满五满二  交通便利', '凤城明珠  ', '高楼层(共33层)塔楼  -  经开', '165万', '单价11311元/平米')
('https://image1.ljcdn.com/610100-inspection/0d5be1e3-98d3-4aae-a9f3-5c9eebe79600.jpg.296x216.jpg', '锦园新世纪  三室两厅  南北通透', '锦园新世纪  ', '高楼层(共21层)板塔结合  -  城北', '290万', '单价17427元/平米')
('https://image1.ljcdn.com/610100-inspection/5b4c6abd-45ba-40cc-befd-451bfa6b2a96.jpg.296x216.jpg', '地铁4号线200米，万达广场旁，四海唐人街200米，', '华远锦悦  ', '低楼层(共33层)板楼  -  经开', '160万', '单价19197元/平米')
('https://image1.ljcdn.com/610100-inspection/eb186eed-8bc6-46c9-93c5-7b8ac8720d2a.jpg.296x216.jpg', '天朗御湖两室朝南  精装修  业主靠谱卖', '天朗御湖  ', '高楼层(共33层)板塔结合  -  经开', '155万', '单价17969元/平米')
('https://image1.ljcdn.com/610100-inspection/56f43329-ec14-42b5-9f1d-f80794876642.jpg.296x216.jpg', '经开品质小区人车分流舒适三居中间楼层', '高山流水幸福快车西区  ', '中楼层(共30层)板楼  -  经开', '210万', '单价16229元/平米')
('https://image1.ljcdn.com/610100-inspection/c340b129-1cb4-4dc8-9c75-830712f0969a.jpg.296x216.jpg', '运动公园 白桦林居 三室 精装 南北通透 不临街 有证', '白桦林居小区  ', '中楼层(共26层)板塔结合  -  经开', '300万', '单价21583元/平米')
('https://image1.ljcdn.com/610100-inspection/ee4323b0-5fd3-4099-86a8-2d297c6cabfe.jpg.296x216.jpg', '精装三居室，中海开元壹号，可以看见大明宫的房子', '中海开元壹号  ', '高楼层(共11层)板楼  -  城北', '270万', '单价22025元/平米')
('https://image1.ljcdn.com/610100-inspection/21150653-9a58-4f3b-8382-a992573f4913.jpg.296x216.jpg', '品质小区 精装修 绿化高  一级物业', '白桦林间  ', '中楼层(共33层)板塔结合  -  经开', '300万', '单价22557元/平米')
('https://image1.ljcdn.com/610100-inspection/bd5da894-5c5d-41ee-b7ab-411dc7d1b580.jpg.296x216.jpg', '大明宫逸居，两室精装全配，业主急售，', '大明宫逸居  ', '低楼层(共26层)板塔结合  -  经开', '105万', '单价15108元/平米')
('https://image1.ljcdn.com/610100-inspection/84024899-8c2a-406d-bf14-f17afd910389.jpg.296x216.jpg', '花园社区香克林小镇阔气南北通透三室送车位急售！', '香克林小镇  ', '中楼层(共31层)板塔结合  -  经开', '245万', '单价18797元/平米')
('https://image1.ljcdn.com/610100-inspection/0b3eae07-1a99-484f-bc0f-475cbdaf6070.jpg.296x216.jpg', '魏玛公馆，南向三居室，精装修，满五满二,诚意出售', '魏玛公馆  ', '低楼层(共32层)板塔结合  -  经开', '155万', '单价17246元/平米')
('https://image1.ljcdn.com/610100-inspection/4be18cce-fd58-4c7f-8fff-645352634baa.jpg.296x216.jpg', '白桦林居精装1室1厅，产证在手，随时可以签。', '白桦林居小区  ', '低楼层(共9层)塔楼  -  经开', '100万', '单价15952元/平米')
('https://image1.ljcdn.com/610100-inspection/7ef9a94d-53bd-4bc3-a6f1-44f45b5cb5fb.jpg.296x216.jpg', '近地铁 凤城明珠大3居 精装 拎包住 省心 划算 能按揭', '凤城明珠  ', '中楼层(共33层)板塔结合  -  经开', '182万', '单价10765元/平米')
('https://image1.ljcdn.com/610100-inspection/5b29a35d-78b1-42f5-9fca-d27f884b9505.jpg.296x216.jpg', '地理位置优越 2号线和4号线 配套齐全 环境优美', '香克林小镇  ', '高楼层(共18层)板塔结合  -  经开', '146万', '单价16085元/平米')
('https://image1.ljcdn.com/610100-inspection/ff8376c5-5556-4abf-a663-4ecd6813c642.jpg.296x216.jpg', '龙首原地铁口旁边满5唯一 全明户型 户型方正 业主诚心', '祯祥宝库  ', '高楼层(共30层)板塔结合  -  城北', '199万', '单价16623元/平米')
('https://image1.ljcdn.com/610100-inspection/90b32931-4c16-4b1b-94f8-1e4609df9c56.jpg.296x216.jpg', '品质小区，华远海蓝城二期，看房方便', '华远海蓝城六期  ', '高楼层(共33层)板塔结合  -  浐灞', '138万', '单价17023元/平米')
('https://image1.ljcdn.com/610100-inspection/72ecc5da-4bb4-4dee-97f1-360276f42193.jpg.296x216.jpg', '白桦林间，毛坯三居室，没有增值税，看房方便', '白桦林间  ', '中楼层(共27层)板塔结合  -  经开', '270万', '单价20386元/平米')
('https://image1.ljcdn.com/610100-inspection/21dbbf2c-dd70-4ae3-bbdc-65aa5b1422d5.jpg.296x216.jpg', '首创国际城 精装修两居室 可拎包入住', '首创国际城  ', '低楼层(共34层)板塔结合  -  经开', '155万', '单价17837元/平米')
('https://image1.ljcdn.com/610100-inspection/52885ad1-85ed-4429-ac38-e9e167d730cd.jpg.296x216.jpg', '城北凤城一路 万达旁 西铁大明小区 南北通透 2居', '西铁大明宫小区  ', '高楼层(共7层)板楼  -  经开', '75万', '单价11765元/平米')
('https://image1.ljcdn.com/610100-inspection/bc9926df-5e9b-40eb-815b-ff354891eb75.jpg.296x216.jpg', '风景御园 经典三居室 南北通透', '风景御园  ', '高楼层(共16层)板楼  -  经开', '360万', '单价27062元/平米')
('https://image1.ljcdn.com/610100-inspection/efe8993b-7785-43d9-bcaf-6d2bdfe290ec.jpg.296x216.jpg', '万科金域华府 精装南北通透小三居 满三满二 诚心出售', '万科金域华府二期  ', '低楼层(共33层)板楼  -  经开', '205万', '单价23034元/平米')
('https://image1.ljcdn.com/610100-inspection/fd48aa81-eca5-4b22-bb60-a7a69144d590.jpg.296x216.jpg', '魏玛公馆2居室，楼位安静，采光不受影响', '魏玛公馆  ', '低楼层(共24层)板塔结合  -  经开', '155万', '单价17246元/平米')
('https://image1.ljcdn.com/610100-inspection/0b380e51-b6ba-4d9e-8a25-0f050f49ab95.jpg.296x216.jpg', '凤城九路 魏玛公馆 绿地开发 城市运动公园 可按揭', '魏玛公馆  ', '低楼层(共26层)板塔结合  -  经开', '169万', '单价18996元/平米')
('https://image1.ljcdn.com/610100-inspection/6d6b2cce-ef0c-4069-b8a5-cd1a6cefd81e.jpg.296x216.jpg', '北二环 明光路 中装两居室 优质房源 多多带看', '宏途星城  ', '高楼层(共32层)板塔结合  -  城北', '100万', '单价12597元/平米')
('https://image1.ljcdn.com/610100-inspection/2ba134cc-c767-4fcb-ab38-5853986ec9bd.jpg.296x216.jpg', '满五满二，大三居，靠谱出售，中间楼层，满评', '长庆恒立苑住宅小区  ', '高楼层(共24层)板塔结合  -  经开', '118万', '单价8421元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload4ccfc6a3-963f-49f9-9a69-8dfcf25d924b.jpg.296x216.jpg', '青都新界北苑地铁口 毛坯四居室 南北通透 产权清晰', '青都新界  ', '高楼层(共33层)塔楼  -  经开', '200万', '单价15890元/平米')
('https://image1.ljcdn.com/610100-inspection/9ae3d8a6-3f27-47d9-8c39-8f06d8684721.jpg.296x216.jpg', '奇星御园、满五满二、精装两居、低价出售', '奇星御园  ', '高楼层(共16层)板楼  -  经开', '130万', '单价13585元/平米')
('https://image1.ljcdn.com/610100-inspection/3d2a0887-492f-449b-8342-4218d6c77a23.jpg.296x216.jpg', '香克林小镇 经典两局  满五满二 产权清晰 诚心出售', '香克林小镇  ', '中楼层(共31层)板塔结合  -  经开', '150万', '单价16305元/平米')
('https://image1.ljcdn.com/610100-inspection/07316959-617c-4022-89d8-efa6b1fe0e3a.jpg.296x216.jpg', '锦园君逸二室带露台 家具家电全配 拎包入住', '锦园君逸东区  ', '高楼层(共18层)板塔结合  -  经开', '145万', '单价19303元/平米')
('https://image1.ljcdn.com/610100-inspection/f0340a1a-9756-46ba-a78b-d06cb8fa4167.jpg.296x216.jpg', '需全款  两室板楼 南北通透 低楼层 朝向好 采光好', '海红住宅小区  ', '低楼层(共7层)板楼  -  经开', '67万', '单价10471元/平米')
('https://image1.ljcdn.com/610100-inspection/99d61c9a-1619-4f1a-9852-ab86701d04dd.jpg.296x216.jpg', '东南向两居室，全明户型、次顶层采光好！', '恒大名都  ', '高楼层(共18层)板塔结合  -  浐灞', '137万', '单价16687元/平米')
('https://image1.ljcdn.com/610100-inspection/ab05cd73-def5-44db-ac72-b9d8f31cba90.jpg.296x216.jpg', '满五满二诚心卖，全明户型，精装修，品质小区', '西岸国际花园北苑  ', '低楼层(共18层)板塔结合  -  浐灞', '130万', '单价14905元/平米')
('https://image1.ljcdn.com/610100-inspection/3c9ef1bf-e25b-47f5-9558-88a0ad6112d5.jpg.296x216.jpg', '经开 2号线市图书馆站 芳馨园中装2室 南北通透 诚心售', '芳馨园  ', '中楼层(共7层)板楼  -  经开', '92万', '单价11264元/平米')
('https://image1.ljcdn.com/610100-inspection/70333023-74da-4b0d-a084-8f2685e9ca80.jpg.296x216.jpg', '二环边 金桥太阳岛 顶层复式精装两室 带一阳光房', '金桥太阳岛  ', '高楼层(共6层)暂无数据  -  城北', '147万', '单价12425元/平米')
('https://image1.ljcdn.com/610100-inspection/7e9bc593-e81c-411e-8152-7e7e149f702a.jpg.296x216.jpg', '纯南两居室，户型方正，采光充足，位置优越，出行便利', '中海开元壹号  ', '高楼层(共34层)板塔结合  -  城北', '152万', '单价18096元/平米')
('https://image1.ljcdn.com/610100-inspection/test-3362fbdc-a228-469f-b6b0-b8be65976a98.png.296x216.jpg', '华远君城一居室，可改两室，直接看见大明宫，全明户型', '华远君城  ', '高楼层(共26层)塔楼  -  城北', '88万', '单价14878元/平米')
('https://image1.ljcdn.com/610100-inspection/dd381a1d-945d-460e-b007-e5feb5e587a7.jpg.296x216.jpg', '雅荷智能家园  三室两厅  南北通透    看房方便', '雅荷智能家园  ', '中楼层(共6层)板楼  -  经开', '175万', '单价13060元/平米')
('https://image1.ljcdn.com/610100-inspection/85c13000-7afe-46b3-9b97-41a1516752cc.jpg.296x216.jpg', '城北经开，2号线北客站，楼  王位置，带车位，满二', '首创国际城  ', '中楼层(共32层)板楼  -  经开', '360万', '单价17426元/平米')
('https://image1.ljcdn.com/610100-inspection/1de7f58d-d8fe-4f10-88e1-ebaab8f990af.jpg.296x216.jpg', '锦园君逸 陕师大学 位指标 钻石楼层 全天采光', '锦园君逸西区  ', '低楼层(共28层)板塔结合  -  经开', '152万', '单价18805元/平米')
('https://image1.ljcdn.com/610100-inspection/1de80a17-ef49-428d-a7d5-e10e18f066b8.jpg.296x216.jpg', '急售 北二环 凤城明珠2室 朝南 中装 满五满二 能按揭', '凤城明珠  ', '高楼层(共33层)板塔结合  -  经开', '133万', '单价12783元/平米')
('https://image1.ljcdn.com/610100-inspection/2d70b4fd-d05b-4cc9-a829-2e11d45a4b21.jpg.296x216.jpg', '二环  交通便利  交易方式灵活 业主急售 随时看房', '凤城明珠  ', '低楼层(共33层)板塔结合  -  经开', '180万', '单价10600元/平米')
('https://image1.ljcdn.com/610100-inspection/2713decf-a269-4a1f-a5de-f767d464edf4.jpg.296x216.jpg', '高山流水朝南两居室，房本在手，业主急售', '高山流水幸福快车东区  ', '低楼层(共18层)板塔结合  -  经开', '135万', '单价16072元/平米')
('https://image1.ljcdn.com/610100-inspection/86807f88-482d-486e-85f2-5d8380dfdd70.jpg.296x216.jpg', '豪盛花园此房满三满二，产证在手，位置和户型都很好。', '豪盛花园  ', '高楼层(共23层)塔楼  -  经开', '225万', '单价11873元/平米')
('https://image1.ljcdn.com/610100-inspection/5aa2f7eb-416e-4cf3-b9ab-c90d772f8d06.jpg.296x216.jpg', '海荣名城两居室 满五满二 运动公园地铁B口 婚房装修', '海荣名城  ', '中楼层(共28层)塔楼  -  经开', '137万', '单价14991元/平米')
('https://image1.ljcdn.com/610100-inspection/c442a822-2b60-4f88-a7ec-69ac2d1d3660.jpg.296x216.jpg', '满三满2，业主诚心出售，随时签约。', '西岸国际花园3期  ', '低楼层(共18层)暂无数据  -  浐灞', '132万', '单价16378元/平米')
('https://image1.ljcdn.com/610100-inspection/4051dd21-4928-4e0b-b6ea-de4727f06d5d.jpg.296x216.jpg', '户型方正，太元路上，中海开元壹号，小两居', '中海开元壹号  ', '高楼层(共33层)板楼  -  城北', '140万', '单价17814元/平米')
('https://image1.ljcdn.com/610100-inspection/3499a23a-27ee-44d6-a83a-78988a4272f7.jpg.296x216.jpg', '广泰门地铁C口200min 西岸国际花园北苑', '西岸国际花园北苑  ', '高楼层(共18层)板楼  -  浐灞', '140万', '单价15893元/平米')
('https://image1.ljcdn.com/610100-inspection/3bf8e71e-202f-4cad-be6c-8cdabbec3748.jpg.296x216.jpg', '时代明丰苑，东北向三室，带一个协议车位 龙首原地铁', '时代明丰苑  ', '中楼层(共28层)塔楼  -  城北', '170万', '单价14710元/平米')
('https://image1.ljcdn.com/610100-inspection/561f613c-3db3-45aa-a243-490e3084450f.jpg.296x216.jpg', '毛坯房，随时看房，价格可谈，，', '华远海蓝城六期  ', '中楼层(共33层)暂无数据  -  浐灞', '136万', '单价16402元/平米')
('https://image1.ljcdn.com/610100-inspection/4c408399-6dc2-452e-b93d-96badc81e8f3.jpg.296x216.jpg', '凤城五路 斯惟小区 满五满二 看房方便', '斯惟小区  ', '低楼层(共18层)塔楼  -  经开', '56万', '单价14312元/平米')
('https://image1.ljcdn.com/610100-inspection/f5b424d8-8d14-43b6-ba11-8c47bdc966fe.jpg.296x216.jpg', '锦园君逸小俩室 带学 位 满五满二', '锦园君逸东区  ', '中楼层(共18层)板塔结合  -  经开', '185万', '单价19893元/平米')
('https://image1.ljcdn.com/610100-inspection/7e308c4c-a8d1-4ff8-a82f-cf75069b53be.jpg.296x216.jpg', '城北CBD 凤五地铁口 生活配套齐全 证在手 靠谱卖', '赛高街区  ', '低楼层(共32层)塔楼  -  经开', '168万', '单价15396元/平米')
('https://image1.ljcdn.com/610100-inspection/02a13759-2c9b-42e6-8527-4bb4b57bc4e7.jpg.296x216.jpg', '满五满二 靠谱出售  南北通透 看房方便', '福安花园  ', '高楼层(共7层)板楼  -  城北', '80万', '单价10789元/平米')
('https://image1.ljcdn.com/610100-inspection/652a4ec8-921d-4ebc-9943-84c6090aca63.jpg.296x216.jpg', '光华小区 2室2厅 69.5万', '光华小区  ', '中楼层(共7层)暂无数据  -  城北', '69.5万', '单价9719元/平米')
('https://image1.ljcdn.com/610100-inspection/11d2a4d0-b50a-4623-9f9e-80ce70241e40.jpg.296x216.jpg', '两室精装修 带喝茶阳台 采光充足 绿化高', '首创国际城  ', '低楼层(共34层)板塔结合  -  经开', '156万', '单价18349元/平米')
('https://image1.ljcdn.com/610100-inspection/97d00166-d8e0-44c1-ba4b-e1034dc70293.jpg.296x216.jpg', '首创国际城  精装修 纯南户型 采光充足', '首创国际城  ', '高楼层(共34层)板塔结合  -  经开', '149万', '单价17129元/平米')
('https://image1.ljcdn.com/610100-inspection/bb737870-38dc-4af0-a8e7-cc62e2e66323.jpg.296x216.jpg', '不临街，诚心出售，家具家电全带', '恒大名都  ', '高楼层(共18层)板塔结合  -  浐灞', '134.5万', '单价16383元/平米')
('https://image1.ljcdn.com/610100-inspection/0f7b166f-c1a1-49c7-8c43-b45f99fdbbc7.jpg.296x216.jpg', '交通便利，配套齐全，采光充足，业主靠谱', '华远君城  ', '高楼层(共32层)板塔结合  -  城北', '145万', '单价15403元/平米')
('https://image1.ljcdn.com/610100-inspection/9645293c-2a56-4f87-912a-c063f1b8df03.jpg.296x216.jpg', '中城大厦  三室两厅一厨一卫   西南朝向', '中城大厦  ', '低楼层(共24层)板塔结合  -  经开', '155万', '单价11983元/平米')
('https://image1.ljcdn.com/610100-inspection/c3d64ab6-24c7-4e2c-84a3-e53cd92278ea.jpg.296x216.jpg', '城北品质小区航天常青苑中装两室满五满二业主诚心出售', '航天常青苑  ', '中楼层(共19层)板塔结合  -  经开', '130万', '单价13708元/平米')
('https://image1.ljcdn.com/610100-inspection/72a34565-82b3-4557-9c5c-20216d7b8113.jpg.296x216.jpg', '高山流水稀有毛坯两居室，无高额增值税，房本在手', '高山流水幸福快车西区  ', '中楼层(共18层)板楼  -  经开', '155万', '单价16957元/平米')
('https://image1.ljcdn.com/610100-inspection/49df4d82-cfd6-42f8-abbe-ab9bfc51b98d.jpg.296x216.jpg', '精装两居室，适合小年轻居住，交通方便', '紫薇锦程  ', '高楼层(共33层)塔楼  -  经开', '120万', '单价17070元/平米')
('https://image1.ljcdn.com/610100-inspection/dfe9280b-609c-4692-88bf-b44b8c0f754f.jpg.296x216.jpg', '运动公园地铁口，精装2居室，契税满二！！！', '保利拉菲公馆北区  ', '中楼层(共34层)板塔结合  -  经开', '205万', '单价22923元/平米')
