('https://image1.ljcdn.com/320200-inspection/449f5ef2-f37c-48fa-bf06-d6c0f8dfa270.JPG.296x216.jpg', '扬名花园 3室2厅 99.8万', '扬名花园  ', '低楼层(共6层)板楼  -  扬名', '99.8万', '单价10732元/平米')
('', '向阳新村 1室1厅 55万', '向阳新村  ', '高楼层(共6层)暂无数据  -  扬名', '55万', '单价11488元/平米')
('https://image1.ljcdn.com/320200-inspection/d4820b54-2818-472f-8686-d6bb91b8a91d.JPG.296x216.jpg', '户型方正 楼层好 采光无影响 电梯房 看房方便', '五星家园  ', '低楼层(共11层)暂无数据  -  扬名', '180万', '单价13052元/平米')
('https://image1.ljcdn.com/320200-inspection/12928dfc-73b9-4535-916c-81ac1141847d.JPG.296x216.jpg', '次顶楼，采光好，南北通透，全明户型，适合刚需的客户', '芦庄六区  ', '中楼层(共7层)板楼  -  扬名', '70万', '单价10938元/平米')
('https://image1.ljcdn.com/320200-inspection/e6ce2330-5f94-4e0b-85a1-e6bb8d1f9b1d.JPG.296x216.jpg', '九龙仓时代城高楼层 精装两居 满5年 随时看房配套齐全', '九龙仓时代上城B区  ', '高楼层(共28层)板楼  -  中桥', '195万', '单价21906元/平米')
('https://image1.ljcdn.com/320200-inspection/9eba6b80-6169-465d-9247-5cce82102bbd.JPG.296x216.jpg', '【链 家 真 房 源】九龙仓碧玺 3室2厅 满二 下跃', '九龙仓碧玺  ', '低楼层(共6层)板楼  -  扬名', '450万', '单价19149元/平米')
('https://image1.ljcdn.com/320200-inspection/833319b2-eb96-410a-972e-6060c7760628.JPG.296x216.jpg', '曹张新村 3室1厅 128万', '曹张新村  ', '高楼层(共6层)暂无数据  -  清名桥', '128万', '单价15148元/平米')
('https://image1.ljcdn.com/320200-inspection/971fcea5-5929-486b-b379-69e12061def5.jpg.296x216.jpg', '茂业豪园 4室2厅 315万', '茂业豪园  ', '低楼层(共43层)暂无数据  -  清名桥', '315万', '单价17308元/平米')
('https://image1.ljcdn.com/320200-inspection/ce4a3427-76cd-4b45-ab97-c7046e3939cb.JPG.296x216.jpg', '九龙仓时代上城A区 3室1厅 180万', '九龙仓时代上城A区  ', '中楼层(共34层)板楼  -  中桥', '180万', '单价21687元/平米')
('https://image1.ljcdn.com/320200-inspection/f6b135fe-7a02-4819-82e4-9e52e2d16f12.JPG.296x216.jpg', '【链家真房源】阳光城市花园C区 三室二厅 满五 精装修', '阳光城市花园C区  ', '中楼层(共13层)板塔结合  -  中桥', '360万', '单价25321元/平米')
('https://image1.ljcdn.com/320200-inspection/160fcce9-bd17-4046-924c-3a19bd37e826.JPG.296x216.jpg', '新江南花园一区 2室2厅 162万', '新江南花园一区  ', '中楼层(共7层)板楼  -  清名桥', '162万', '单价18254元/平米')
('https://image1.ljcdn.com/320200-inspection/d7ed240d-c980-472c-b6e2-9384a95ba5ad.JPG.296x216.jpg', '中桥二村 2室1厅 61万', '中桥二村  ', '高楼层(共5层)暂无数据  -  中桥', '61万', '单价10410元/平米')
('', '塔影一村 2室1厅 73万', '塔影一村  ', '低楼层(共6层)板楼  -  上马墩', '73万', '单价13519元/平米')
('https://image1.ljcdn.com/320200-inspection/63a7582d-c215-4e57-9c3c-a3de9d729379.jpg.296x216.jpg', '【链家真房源】 阳光城市花园B区四室两厅 满五不唯一', '阳光城市花园B区  ', '低楼层(共4层)板楼  -  中桥', '570万', '单价27942元/平米')
('https://image1.ljcdn.com/320200-inspection/0828538e-7287-44d4-896f-1997df110019.JPG.296x216.jpg', '五星家园 3室2厅 175万', '五星家园  ', '中楼层(共25层)暂无数据  -  扬名', '175万', '单价12913元/平米')
('https://image1.ljcdn.com/320200-inspection/f34196d2-70b7-4e21-b6b0-2885332a7e80.JPG.296x216.jpg', '链家真房源 金科世界城 四室三厅', '金科世界城D区  ', '低楼层(共7层)板楼  -  中桥', '518万', '单价17863元/平米')
('https://image1.ljcdn.com/320200-inspection/f15187ef-4836-4066-8446-9e137909d882.jpg.296x216.jpg', '阳光城市花园B区 不临街房子 中间楼排的房子', '阳光城市花园B区  ', '中楼层(共10层)板楼  -  中桥', '345万', '单价27563元/平米')
('https://image1.ljcdn.com/320200-inspection/7387853e-a142-43e9-bd7a-8e6895792f70.JPG.296x216.jpg', '链家真房源 新世纪花园 三室两厅 保养好 诚心出售', '新世纪花园北区  ', '低楼层(共15层)板楼  -  迎龙桥', '270万', '单价18307元/平米')
('https://image1.ljcdn.com/320200-inspection/9d46bf4a-4d5c-483d-9690-bb5392ab61cf.JPG.296x216.jpg', '【链家真房源】九龙仓碧玺B区 3室2厅 三开间朝南', '九龙仓碧玺B区  ', '低楼层(共30层)塔楼  -  扬名', '328万', '单价24030元/平米')
('https://image1.ljcdn.com/320200-inspection/102d8eea-1c53-4229-90c1-4d827540d718.JPG.296x216.jpg', '中桥二村 3室2厅 95万', '中桥二村  ', '高楼层(共5层)暂无数据  -  中桥', '95万', '单价11875元/平米')
('https://image1.ljcdn.com/320200-inspection/3a9f2092-b5d8-4a7a-a07a-3f6b1014a399.JPG.296x216.jpg', '链家真房源 芦庄一区 全新装修 采光充足 诚心出售', '芦庄一区  ', '高楼层(共6层)暂无数据  -  扬名', '66万', '单价10334元/平米')
('https://image1.ljcdn.com/320200-inspection/046b350f-409a-4bf9-9c82-5a8e5c14da78.JPG.296x216.jpg', '【复 地 悦 城 花 园】3室2厅 采光充足 满两年 精装', '复地悦诚花园  ', '低楼层(共33层)塔楼  -  扬名', '165万', '单价18366元/平米')
('https://image1.ljcdn.com/320200-inspection/db52a388-e2fc-407f-9210-ba791765ee9f.JPG.296x216.jpg', '曹张新村 3室2厅 160万', '曹张新村  ', '中楼层(共7层)板楼  -  清名桥', '160万', '单价18605元/平米')
('', '中北新村 2室1厅 80万', '中北新村  ', '中楼层(共6层)暂无数据  -  中桥', '80万', '单价12214元/平米')
('https://image1.ljcdn.com/320200-inspection/5a529977-d428-4e5b-b637-29a4b5b816a2.JPG.296x216.jpg', '苏豪国际大厦 2室2厅 140万', '苏豪国际大厦  ', '中楼层(共22层)板塔结合  -  中桥', '140万', '单价18422元/平米')
('https://image1.ljcdn.com/320200-inspection/99240124-dc80-40c4-97a5-03a4d7ff2220.JPG.296x216.jpg', '五星家园 精装自住两房 看房方便', '五星家园  ', '中楼层(共33层)板塔结合  -  扬名', '130万', '单价14333元/平米')
('https://image1.ljcdn.com/320200-inspection/22ecd17c-8086-46fe-83e9-139ef82c5d63.jpg.600x_副本.jpg.296x216.jpg', '【链*家*真*房源】德兴巷 2室2厅 满二，户型正气', '德兴巷  ', '高楼层(共7层)暂无数据  -  三阳广场', '195万', '单价23127元/平米')
('https://image1.ljcdn.com/320200-inspection/b149672b-6654-42c8-85bb-d6ec3a87b6da.JPG.296x216.jpg', '【链家真房源】翠云新村 3室1厅 预约可看', '翠云新村  ', '7层板楼  -  清名桥', '94万', '单价10562元/平米')
('https://image1.ljcdn.com/320200-inspection/51b958a2-242b-4a98-86a8-737d07934e9b.JPG.296x216.jpg', '翠云新村 3室1厅 98万', '翠云新村  ', '7层板楼  -  清名桥', '98万', '单价13055元/平米')
('https://image1.ljcdn.com/320200-inspection/7c0f0516-be90-4af0-bc04-6d9c2c31fa77.JPG.296x216.jpg', '【链家真房源】阳光城市花园A区 四室二厅 首付164万起', '阳光城市花园A区  ', '中楼层(共17层)板塔结合  -  中桥', '410万', '单价24405元/平米')
('https://image1.ljcdn.com/320200-inspection/67a82031-d1df-4f66-afc6-f90d28c5c78e.JPG.296x216.jpg', '景观楼层 锡师附 小的学 区房，三开间朝南', '阳光城市花园C区  ', '高楼层(共13层)板塔结合  -  中桥', '355万', '单价25000元/平米')
('https://image1.ljcdn.com/320200-inspection/54b08bd1-1f51-4f6f-a6fd-3aa5c705b792.JPG.296x216.jpg', '复地悦诚花园 2室2厅 169万', '复地悦诚花园  ', '高楼层(共33层)板楼  -  扬名', '169万', '单价18989元/平米')
('https://image1.ljcdn.com/320200-inspection/01d95869-09fa-44f1-889d-226dbd364250.JPG.296x216.jpg', '盛新里 2室1厅 110万', '盛新里  ', '高楼层(共7层)暂无数据  -  中桥', '110万', '单价16396元/平米')
('https://image1.ljcdn.com/320200-inspection/b2ce465b-59e8-45df-b40b-f8d36e9cabed.JPG.296x216.jpg', '清二邵巷小区 2室2厅 115万', '清二邵巷小区  ', '中楼层(共6层)暂无数据  -  清名桥', '115万', '单价12183元/平米')
('', '芦庄二区 1室1厅 50万', '芦庄二区  ', '高楼层(共7层)暂无数据  -  中桥', '50万', '单价9804元/平米')
('https://image1.ljcdn.com/320200-inspection/1ecd9975-51f1-4699-aaf2-a6d84c06e167.jpg.296x216.jpg', '清扬新村 3室1厅 83万', '清扬新村  ', '高楼层(共6层)板楼  -  清名桥', '83万', '单价12206元/平米')
('https://image1.ljcdn.com/320200-inspection/58b606a0-e18d-4825-83ef-1792fc6ed483.JPG.296x216.jpg', '扬名花园 2室1厅 80万', '扬名花园  ', '低楼层(共22层)板楼  -  扬名', '80万', '单价13334元/平米')
('https://image1.ljcdn.com/320200-inspection/7383fbbb-5b6e-447e-a5bb-d730d70cfd6f.JPG.296x216.jpg', '【链家真房源】五姓巷小区 老式婚装 朝南大两居 诚售', '五姓巷小区  ', '高楼层(共6层)暂无数据  -  三阳广场', '253万', '单价22892元/平米')
('https://image1.ljcdn.com/320200-inspection/288c811f-8c55-409f-bbcb-8b2d6b2a6898.JPG.296x216.jpg', '瑞星家园 2室1厅 80万', '瑞星家园  ', '中楼层(共34层)板楼  -  扬名', '80万', '单价11000元/平米')
('https://image1.ljcdn.com/320200-inspection/160532a8-bdc5-4c31-b666-d3e84fe7636c.JPG.296x216.jpg', '金科世界城 南北两房 低总价 诚意出售 观景房', '金科世界城C区  ', '高楼层(共33层)板楼  -  中桥', '160万', '单价19164元/平米')
('https://image1.ljcdn.com/320200-inspection/a5019b29-e4df-49ce-bc74-8baa57b0d8fd.JPG.296x216.jpg', '链家真房源 新江南花园 大四房 拎包入住 精装修楼层好', '新江南花园三期  ', '中楼层(共6层)暂无数据  -  清名桥', '288万', '单价16369元/平米')
('https://image1.ljcdn.com/320200-inspection/839f9a53-c221-4f56-8cc9-61af3d05c71a.JPG.296x216.jpg', '中联新村 2室2厅 51.8万', '中联新村  ', '中楼层(共6层)板楼  -  中桥', '51.8万', '单价11323元/平米')
('https://image1.ljcdn.com/320200-inspection/c99ae9aa-e221-4ba6-b1e9-c4367b0f8744.JPG.296x216.jpg', '【链家真房源】畅舜苑精装三室两卫  123平满五不唯一', '畅舜苑  ', '高楼层(共6层)暂无数据  -  迎龙桥', '233.8万', '单价19009元/平米')
('https://image1.ljcdn.com/320200-inspection/414d713b-c24b-452e-ba89-cd51cd6a396b.JPG.296x216.jpg', '沁园新村 2室1厅 72万', '沁园新村  ', '高楼层(共6层)暂无数据  -  清名桥', '72万', '单价10961元/平米')
('https://image1.ljcdn.com/320200-inspection/7dea8cf9-ca75-4fb9-a108-b1a16afb1b20.jpg.296x216.jpg', '芦庄六区 2室2厅 111万', '芦庄六区  ', '高楼层(共6层)板楼  -  扬名', '111万', '单价11444元/平米')
('https://image1.ljcdn.com/320200-inspection/16120b90-4ee2-4231-b74e-da3f5db54e7d.JPG.296x216.jpg', '苏豪国际大厦 2室2厅 125万', '苏豪国际大厦  ', '高楼层(共22层)板塔结合  -  中桥', '125万', '单价19848元/平米')
('https://image1.ljcdn.com/320200-inspection/109bb32d-3fbd-4c08-825b-cc8632c08c82.JPG.296x216.jpg', '【链家真房源】朗诗未来之家 3室2厅2卫恒温恒湿恒氧', '朗诗未来之家A区  ', '低楼层(共15层)板塔结合  -  中桥', '310万', '单价22795元/平米')
('https://image1.ljcdn.com/320200-inspection/7c476675-4b39-43ca-a5e6-fbf7db19bec7.JPG.296x216.jpg', '扬名花园 2室1厅 68万', '扬名花园  ', '中楼层(共22层)板楼  -  扬名', '68万', '单价11334元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload79361b15-68c8-43b2-aee8-0518be4fa3f8.jpg.296x216.jpg', '沁园新村 2室1厅 65万', '沁园新村  ', '中楼层(共6层)板楼  -  清名桥', '65万', '单价10945元/平米')
('https://image1.ljcdn.com/320200-inspection/b573f89b-06b9-4477-bd3e-a9724fe1727d.JPG.296x216.jpg', '建乐家园 3室2厅 175万', '建乐家园  ', '低楼层(共33层)板楼  -  中桥', '175万', '单价12016元/平米')
('', '清扬御庭 1室1厅 98万', '清扬御庭  ', '低楼层(共26层)板楼  -  清名桥', '98万', '单价16897元/平米')
('https://image1.ljcdn.com/320200-inspection/b1d9d140-5bcc-4514-9615-b8d059e589a5.jpg.296x216.jpg', '【链家真房源】红星国际广场 3室2厅 看房方便', '红星国际广场  ', '低楼层(共31层)暂无数据  -  广瑞/广丰', '190万', '单价14844元/平米')
('https://image1.ljcdn.com/320200-inspection/77ef73ad-1637-4177-86c3-27a2e6a51226.JPG.296x216.jpg', '阳光城市花园B区 3室2厅 364万', '阳光城市花园B区  ', '高楼层(共18层)板楼  -  中桥', '364万', '单价27891元/平米')
('https://image1.ljcdn.com/320200-inspection/f50cd025-a59b-4765-a5a5-e6aeaa7d00b5.JPG.296x216.jpg', '清扬路南清家舍 2室1厅 55万', '清扬路南清家舍  ', '高楼层(共6层)暂无数据  -  清名桥', '55万', '单价10954元/平米')
('https://image1.ljcdn.com/320200-inspection/695c3efe-5f41-46b8-a99e-297893e7e4f5.JPG.296x216.jpg', '中星苑三期 2室1厅 73.8万', '中星苑三期  ', '低楼层(共7层)板楼  -  中桥', '73.8万', '单价12079元/平米')
('https://image1.ljcdn.com/320200-inspection/33291699-2954-46ae-ae8d-6ef37de56b48.JPG.296x216.jpg', '银城京梁合 2室2厅 250万', '银城京梁合  ', '低楼层(共33层)暂无数据  -  迎龙桥', '250万', '单价25872元/平米')
('', '新世纪花园北区 3室2厅 280万', '新世纪花园北区  ', '低楼层(共15层)板楼  -  迎龙桥', '280万', '单价19048元/平米')
('https://image1.ljcdn.com/320200-inspection/2f6fec02-e4b7-4f7b-bcda-111ac15e9274.jpg.296x216.jpg', '小区中间 精装修大三房 可观梁溪河和惠山', '阳光城市花园A区  ', '中楼层(共17层)板塔结合  -  中桥', '400万', '单价25975元/平米')
('https://image1.ljcdn.com/320200-inspection/cf486959-8a00-4cf2-8d3b-e27f5223623e.JPG.296x216.jpg', '沁园新村 2室1厅 74.6万', '沁园新村  ', '低楼层(共6层)板楼  -  清名桥', '74.6万', '单价12467元/平米')
('https://image1.ljcdn.com/320200-inspection/ada1b267-ede8-4356-be61-64eb638b6968.jpg.296x216.jpg', '芦庄五区 2室1厅 80.5万', '芦庄五区  ', '中楼层(共6层)暂无数据  -  中桥', '80.5万', '单价11550元/平米')
('https://image1.ljcdn.com/320200-inspection/6b344768-d216-4149-adc4-a5d90f530550.JPG.296x216.jpg', '芦庄一区 2室2厅 72.8万', '芦庄一区  ', '高楼层(共6层)暂无数据  -  扬名', '72.8万', '单价11375元/平米')
('', '世贸公馆 3室2厅 216.8万', '世贸公馆  ', '低楼层(共30层)板楼  -  清名桥', '216.8万', '单价13501元/平米')
('https://image1.ljcdn.com/320200-inspection/5d847c7c-fd9c-47fe-a06f-93665d5dad42.JPG.296x216.jpg', '槐古二村 3室1厅 150万', '槐古二村  ', '高楼层(共7层)暂无数据  -  三阳广场', '150万', '单价13514元/平米')
('https://image1.ljcdn.com/320200-inspection/7ae50ab1-12b7-473f-adea-32d9b16868f3.jpg.296x216.jpg', '上马墩一村 1室1厅 38万', '上马墩一村  ', '高楼层(共8层)暂无数据  -  上马墩', '38万', '单价8352元/平米')
('https://image1.ljcdn.com/320200-inspection/aaf8c305-3329-458e-974a-267e2cc6628e.JPG.296x216.jpg', '【链家真房源】精装修 拎包入住', '清扬御庭  ', '中楼层(共26层)板楼  -  清名桥', '145万', '单价20020元/平米')
('https://image1.ljcdn.com/320200-inspection/da689222-b66d-4494-9323-ae03487fd239.JPG.296x216.jpg', '九龙仓时代上城A区 2室2厅 165万', '九龙仓时代上城A区  ', '高楼层(共44层)板楼  -  中桥', '165万', '单价18750元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload148854e3-6f54-4cb3-b4ad-d518f6953574.JPG.296x216.jpg', '阳光城市花园C区 3室2厅 351.9万', '阳光城市花园C区  ', '低楼层(共24层)板塔结合  -  中桥', '351.9万', '单价23000元/平米')
('', '扬名花园 2室2厅 102万', '扬名花园  ', '高楼层(共6层)板楼  -  扬名', '102万', '单价10910元/平米')
('https://image1.ljcdn.com/320200-inspection/33515044-14cc-4652-bdb8-010b5cbff6e2.JPG.296x216.jpg', '链家真房源 曹张新村  顶楼带阁楼 1999年的房龄', '曹张新村  ', '高楼层(共7层)板楼  -  清名桥', '185万', '单价14682元/平米')
('https://image1.ljcdn.com/320200-inspection/b408cde9-eb22-4cf5-a7aa-a76b180ac5a9.JPG.296x216.jpg', '金城新村 2室1厅 66万', '金城新村  ', '中楼层(共7层)板楼  -  中桥', '66万', '单价10460元/平米')
('https://image1.ljcdn.com/320200-inspection/88019fef-75d4-42dd-9165-caeb2ce693b0.JPG.296x216.jpg', '扬名花园 2室2厅 125万', '扬名花园  ', '中楼层(共30层)板楼  -  扬名', '125万', '单价14205元/平米')
('https://image1.ljcdn.com/320200-inspection/d619a8b2-6229-4bd4-a4af-840d2dbeebe3.JPG.296x216.jpg', '中联新村 2室1厅 45万', '中联新村  ', '高楼层(共6层)暂无数据  -  中桥', '45万', '单价9882元/平米')
('', '世贸公馆 3室2厅 240万', '世贸公馆  ', '低楼层(共30层)板楼  -  清名桥', '240万', '单价14945元/平米')
('https://image1.ljcdn.com/320200-inspection/e76e586b-6056-4b1b-8610-2bf9e5e279ac.jpg.296x216.jpg', '银杏苑小区 3室2厅 195万', '银杏苑小区  ', '高楼层(共7层)板楼  -  迎龙桥', '195万', '单价12581元/平米')
('https://image1.ljcdn.com/320200-inspection/91a49139-d0cf-45e1-99fe-3cd2f96dda30.JPG.296x216.jpg', '链 家 真 房源 精装双南2房 中间楼层 采光好 全明户型', '中桥二村  ', '中楼层(共5层)暂无数据  -  中桥', '72万', '单价11520元/平米')
('https://image1.ljcdn.com/320200-inspection/62ba7e28-9741-4328-b280-ed6fdf6da4ad.JPG.296x216.jpg', '链    家    真      房      源', '五星家园  ', '中楼层(共18层)板楼  -  扬名', '135万', '单价11539元/平米')
('', '盛世家园 2室2厅 150万', '盛世家园  ', '高楼层(共26层)暂无数据  -  民丰/庄前', '150万', '单价17046元/平米')
('https://image1.ljcdn.com/320200-inspection/784ee09d-4ca4-475d-b529-0ae031069da0.jpg.296x216.jpg', '金科·观天下 3室2厅 205万', '金科·观天下  ', '高楼层(共28层)暂无数据  -  上马墩', '205万', '单价19558元/平米')
('https://image1.ljcdn.com/320200-inspection/3fa941d1-0027-4c1b-ae49-f72dab542f5f.JPG.296x216.jpg', '链家真房源 金阳大厦 满五年 自住精装 配套齐全', '金阳大厦  ', '低楼层(共26层)暂无数据  -  清名桥', '189万', '单价16332元/平米')
('', '邮电新村 2室1厅 93万', '邮电新村  ', '高楼层(共7层)暂无数据  -  五爱广场', '93万', '单价15147元/平米')
('https://image1.ljcdn.com/320200-inspection/44d4496f-fa17-480e-ac7a-50dd77793569.jpg.296x216.jpg', '杨北新村 3室2厅 192万', '杨北新村  ', '高楼层(共7层)暂无数据  -  清名桥', '192万', '单价15000元/平米')
('https://image1.ljcdn.com/320200-inspection/3f294390-53b0-4894-b9d8-75542119d392.JPG.296x216.jpg', '链 家真 房源 新江南花园   格局正 成熟商圈 配套齐全', '新江南花园一区  ', '高楼层(共7层)暂无数据  -  清名桥', '100万', '单价20000元/平米')
('https://image1.ljcdn.com/320200-inspection/584e9942-0432-4e0e-99f2-c1a6ba0e1914.jpg.296x216.jpg', '广益博苑 3室1厅 125万', '广益博苑  ', '低楼层(共33层)暂无数据  -  广益', '125万', '单价11575元/平米')
('https://image1.ljcdn.com/320200-inspection/d9af57a9-3342-4e76-9aa8-e937278a0d6d.JPG.296x216.jpg', '扬名花园 2室2厅 101万', '扬名花园  ', '高楼层(共30层)板楼  -  扬名', '101万', '单价11465元/平米')
('', '五星家园 3室2厅 178万', '五星家园  ', '低楼层(共6层)暂无数据  -  扬名', '178万', '单价14240元/平米')
('https://image1.ljcdn.com/320200-inspection/4278badd-79f7-46c6-8f9d-0261aeaab251.jpg.296x216.jpg', '银杏苑小区 3室2厅 185万', '银杏苑小区  ', '高楼层(共7层)板楼  -  迎龙桥', '185万', '单价11936元/平米')
('https://image1.ljcdn.com/320200-inspection/08b6f334-b6da-45b5-94d0-92ae751602eb.JPG.296x216.jpg', '瑞星家园 2室1厅 106万', '瑞星家园  ', '高楼层(共34层)板楼  -  扬名', '106万', '单价14172元/平米')
('https://image1.ljcdn.com/320200-inspection/7b4169ad-8fe3-4cb4-8fc9-f935e8dd2617.JPG.296x216.jpg', '孔雀雅园 2室2厅 157万', '孔雀雅园  ', '中楼层(共34层)板塔结合  -  扬名', '157万', '单价18928元/平米')
('', '曹张新村 1室1厅 45万', '曹张新村  ', '高楼层(共6层)板楼  -  清名桥', '45万', '单价14784元/平米')
('https://image1.ljcdn.com/320200-inspection/dc4edbcf-6e82-4cae-992e-0b8eef712a98.JPG.296x216.jpg', '扬名花园 3室1厅 138万', '扬名花园  ', '中楼层(共30层)板楼  -  扬名', '138万', '单价11130元/平米')
('https://image1.ljcdn.com/320200-inspection/3e88eb3b-0cb3-465a-b3cd-b078963054b7.JPG.296x216.jpg', '链 家 真 房 源 清扬新村 两室一厅 满五唯一', '清扬新村  ', '高楼层(共6层)板楼  -  清名桥', '58万', '单价10000元/平米')
('', '紫金门花苑北区 3室2厅 235万', '紫金门花苑北区  ', '低楼层(共31层)暂无数据  -  上马墩', '235万', '单价17736元/平米')
('https://image1.ljcdn.com/320200-inspection/5661acf1-f431-43f7-8f10-1afe40a8549e.jpg.296x216.jpg', '西水东熙第 1室2厅 220万', '西水东熙第  ', '高楼层(共48层)暂无数据  -  迎龙桥', '220万', '单价26674元/平米')
('https://image1.ljcdn.com/320200-inspection/b481e884-8655-4766-ba18-8443d009129c.JPG.296x216.jpg', '永泰二村 2室1厅 精装修 没住过人 地铁一号线清明桥站', '永泰二村  ', '高楼层(共5层)暂无数据  -  清名桥', '48.5万', '单价9510元/平米')
('https://image1.ljcdn.com/320200-inspection/d2a0719e-ff9c-49b5-a7a0-5621f950631b.JPG.296x216.jpg', '芦庄四区 2室1厅 63万', '芦庄四区  ', '中楼层(共6层)板楼  -  中桥', '63万', '单价11605元/平米')
('', '扬名一村  南长街可用 自住装修 拎包入住  交通便利', '扬名一村  ', '高楼层(共7层)板楼  -  清名桥', '87万', '单价16097元/平米')
('https://image1.ljcdn.com/320200-inspection/312e881f-ca9d-4c9e-a4d0-c544d785b012.jpg.296x216.jpg', '朗诗未来之家A区 精装自住高层 三恒科技 进口家具', '朗诗未来之家A区  ', '高楼层(共33层)板塔结合  -  中桥', '195万', '单价30469元/平米')
('https://image1.ljcdn.com/320200-inspection/e4b0924b-8e77-4aa7-8d8d-222b7aed3872.JPG.296x216.jpg', '装修好 楼层好 户型方正 南北通透', '水仙里小区  ', '中楼层(共7层)暂无数据  -  清名桥', '93万', '单价12864元/平米')
('https://image1.ljcdn.com/320200-inspection/6b0242c6-823f-4ef6-ba9e-e22602d02746.jpg.296x216.jpg', '瑞星家园 2室2厅 77.5万', '瑞星家园  ', '中楼层(共34层)板楼  -  扬名', '77.5万', '单价10656元/平米')
('', '上马墩三村 2室1厅 90万', '上马墩三村  ', '低楼层(共6层)暂无数据  -  上马墩', '90万', '单价14063元/平米')
('https://image1.ljcdn.com/320200-inspection/52040f45-0967-4f84-9afd-9969bff8a009.JPG.296x216.jpg', '九龙仓时代上城繁华里 精装2+1 满两年 好楼层', '九龙仓时代上城D区  ', '高楼层(共34层)板楼  -  中桥', '260万', '单价21849元/平米')
('https://image1.ljcdn.com/320200-inspection/7050d956-9655-4ee8-a26b-31b475a8a2c4.JPG.296x216.jpg', '简单舒适！拎包入住！楼层好！！', '西水东泓府  ', '低楼层(共32层)板楼  -  迎龙桥', '235万', '单价26705元/平米')
('', '芦庄五区 1室1厅 48万', '芦庄五区  ', '高楼层(共7层)暂无数据  -  中桥', '48万', '单价10330元/平米')
('https://image1.ljcdn.com/320200-inspection/fe963476-6d92-4774-a163-70ce8fd6842d.JPG.296x216.jpg', '链家真房源 古运五爱苑C区 四室两厅 看房方便', '古运五爱苑C区  ', '高楼层(共6层)板楼  -  扬名', '180万', '单价12677元/平米')
('https://image1.ljcdn.com/320200-inspection/0a527cf5-be8a-4b84-95d4-e7ec8218870a.JPG.296x216.jpg', '南洋花园 1室2厅 105万', '南洋花园  ', '中楼层(共15层)板塔结合  -  三阳广场', '105万', '单价17214元/平米')
('https://image1.ljcdn.com/320200-inspection/0efee18c-1d72-4a64-8f72-f040c49d3517.JPG.296x216.jpg', '芦庄四区 2室1厅 72万', '芦庄四区  ', '低楼层(共6层)暂无数据  -  中桥', '72万', '单价11513元/平米')
('https://image1.ljcdn.com/320200-inspection/b5e108c9-10a6-4d18-bc16-d74adb10ce0e.JPG.296x216.jpg', '芦庄四区 2室1厅 55万', '芦庄四区  ', '高楼层(共7层)板楼  -  中桥', '55万', '单价9169元/平米')
('https://image1.ljcdn.com/320200-inspection/68800f49-7269-4a01-859d-1482810f68a8.jpg.296x216.jpg', '茶花苑 3室3厅 235万', '茶花苑  ', '高楼层(共6层)暂无数据  -  三阳广场', '235万', '单价17804元/平米')
('https://image1.ljcdn.com/320200-inspection/3e94ad35-c8b3-4bdc-b009-820b8757a14b.jpg.296x216.jpg', '阳光城市花园C区3室2厅1出2卫大三房精装修', '阳光城市花园C区  ', '低楼层(共15层)板塔结合  -  中桥', '375万', '单价26596元/平米')
('https://image1.ljcdn.com/320200-inspection/d8bb8dbc-51e2-4769-bde1-96a742cc5e77.jpg.296x216.jpg', '九龙仓时代上城A区 2室2厅 172万', '九龙仓时代上城A区  ', '高楼层(共44层)板楼  -  中桥', '172万', '单价19517元/平米')
('https://image1.ljcdn.com/320200-inspection/50d8d0d6-64b7-4cce-a627-a6a8818d2475.jpg.296x216.jpg', '曹张新村 1室1厅 66万', '曹张新村  ', '高楼层(共6层)板楼  -  清名桥', '66万', '单价15169元/平米')
('https://image1.ljcdn.com/320200-inspection/db507d30-0626-4fa7-901b-b7fa1947b59a.jpg.296x216.jpg', '链家真房源芦庄四区南北两房精装随时看', '芦庄四区  ', '中楼层(共6层)板楼  -  中桥', '72万', '单价11153元/平米')
('https://image1.ljcdn.com/320200-inspection/ef400105-9fa1-43b0-999e-e65c6b677657.JPG.296x216.jpg', '朗诗未来之家B区 2室2厅 264万', '朗诗未来之家B区  ', '中楼层(共9层)暂无数据  -  中桥', '264万', '单价25034元/平米')
('', '九龙仓时代上城A区 2室2厅 179万', '九龙仓时代上城A区  ', '低楼层(共44层)板楼  -  中桥', '179万', '单价20341元/平米')
('', '中南新村 3室1厅 88万', '中南新村  ', '中楼层(共6层)暂无数据  -  中桥', '88万', '单价11000元/平米')
('https://image1.ljcdn.com/320200-inspection/48922575-e762-4feb-ae98-f9eb18956f27.JPG.296x216.jpg', '【链家真房源】南禅寺水曲巷，44平米，业主诚心出售', '水曲巷小区  ', '中楼层(共7层)暂无数据  -  三阳广场', '115万', '单价26137元/平米')
('https://image1.ljcdn.com/320200-inspection/94403018-7bb0-4ff3-9eed-78fa020555c7.JPG.296x216.jpg', '九龙仓时代上城D区 3室2厅 250万', '九龙仓时代上城D区  ', '高楼层(共32层)板楼  -  中桥', '250万', '单价23076元/平米')
