('https://image1.ljcdn.com/442000-inspection/0ced4dd7-77a2-4f69-846c-0fb372e521a6.jpg.296x216.jpg', '颐景苑 步梯低层 温馨实用 南北对流 双阳台', '颐景苑  ', '中楼层(共4层)1999年建板楼  -  张家边', '87万', '单价10271元/平米')
('https://image1.ljcdn.com/442000-inspection/01b987e0-dd08-40f1-8541-d07937ffe17e.jpg.296x216.jpg', '半山雅湖 三房 朝南 不靠路 看房方便', '凯茵新城12区半山雅湖  ', '中楼层(共12层)2008年建塔楼  -  凯茵', '168万', '单价15273元/平米')
('https://image1.ljcdn.com/442000-inspection/7d62bfd6-9344-427b-a939-8735f7a63ee1.jpg.296x216.jpg', '尚城花园，小区管理好，位置好，户型方正实用舒适。', '尚城花园  ', '低楼层(共11层)2010年建塔楼  -  濠头', '175万', '单价14206元/平米')
('https://image1.ljcdn.com/442000-inspection/baee36ea-aa43-430c-aa2c-15c179ab43a4.jpg.296x216.jpg', '江湾苑 3室2厅 110万', '江湾苑  ', '中楼层(共6层)2002年建板楼  -  张家边', '110万', '单价11507元/平米')
('https://image1.ljcdn.com/442000-inspection/e09fe79b-0a4b-423b-9ba5-36023142b91e.jpg.296x216.jpg', '健康花城 实用两房 中装修 朝南看小区 税费少 诚售', '宇宏健康花城一期  ', '低楼层(共11层)2005年建塔楼  -  太阳城', '113万', '单价13832元/平米')
('https://image1.ljcdn.com/442000-inspection/2250a166-2406-4ae0-83e7-8155baea3da6.jpg.296x216.jpg', '金华花园 精装 4房南向 带车位 诚售', '金华花园A区  ', '低楼层(共18层)2013年建板楼  -  张家边', '216万', '单价15977元/平米')
('https://image1.ljcdn.com/442000-inspection/c121330d-fb27-4c3f-a2bf-6a500e181b4d.jpg.296x216.jpg', '颐景新城 装修三房 安静位置 中等楼层 采光足 诚售', '颐景新城  ', '中楼层(共15层)2005年建塔楼  -  张家边', '168万', '单价12765元/平米')
('https://image1.ljcdn.com/442000-inspection/27e64ad5-9f88-435b-a1c9-ab84347486ad.jpg.296x216.jpg', '精装四房 全新装修 花园小区  环境优美舒适', '雅居乐铂爵山  ', '中楼层(共27层)2010年建板楼  -  张家边', '205万', '单价14437元/平米')
('https://image1.ljcdn.com/442000-inspection/809dcaa8-c807-4291-81b4-e044b6fc5865.jpg.296x216.jpg', '凯茵新城 雅湖居 精装三房 中楼层 朝南', '凯茵新城12区雅湖居  ', '中楼层(共11层)2008年建板楼  -  凯茵', '165万', '单价16337元/平米')
('https://image1.ljcdn.com/442000-inspection/c036ccef-57d6-49ae-a821-74be126e2c3d.jpg.296x216.jpg', '凯茵新城高档小区：梵登  南北通透  大户型四房', '凯茵新城03区梵登  ', '中楼层(共25层)2013年建塔楼  -  凯茵', '620万', '单价22303元/平米')
('https://image1.ljcdn.com/442000-inspection/b32a3f7e-4823-4a58-9b16-4d7010a1c7c4.jpg.296x216.jpg', '健康花城 南向三房 装修出售 方便看房 视野好高层', '宇宏健康花城二期  ', '高楼层(共33层)2005年建板楼  -  太阳城', '165万', '单价14150元/平米')
('https://image1.ljcdn.com/442000-inspection/11ebc12a-2264-404c-a523-3468ed9c438f.jpg.296x216.jpg', '电梯中层 四房两厅 朝南采光好 小区中间', '实地璟湖城  ', '中楼层(共25层)塔楼  -  中职院', '228万', '单价15696元/平米')
('https://image1.ljcdn.com/442000-inspection/b4e81b1e-6c72-4598-a570-83373767ed0d.jpg.296x216.jpg', '桃源名居，精装两房，业主诚心出售', '桃源明居  ', '中楼层(共11层)2010年建塔楼  -  沙边', '110万', '单价13206元/平米')
('https://image1.ljcdn.com/442000-inspection/5e55065e-7959-4fbf-b30c-b3c5ef03b40d.jpg.296x216.jpg', '火炬开发区，国祥花园 装修三房 电梯房，诚心出售', '国祥花园  ', '高楼层(共10层)1998年建塔楼  -  张家边', '93万', '单价8628元/平米')
('https://image1.ljcdn.com/442000-inspection/9d2d5591-9abd-4c20-92af-f68c310dad39.jpg.296x216.jpg', '汇雅花园 中装南北通三房 楼层好 居住舒适', '加州阳光  ', '高楼层(共18层)2007年建板楼  -  中山港口岸', '180万', '单价14559元/平米')
('https://image1.ljcdn.com/442000-inspection/7068709a-3d5f-4a5e-8089-293d62d701c4.jpg.296x216.jpg', '凯茵新城棕榈湾 4房朝南精装修', '凯茵新城01区棕榈湾  ', '中楼层(共6层)2007年建塔楼  -  凯茵', '175万', '单价13566元/平米')
('https://image1.ljcdn.com/442000-inspection/9dde2814-7696-451d-82ac-ae3de9333d9c.jpg.296x216.jpg', '火炬华隆开发 精致2房2厅 环境舒适 核心位置 免双税', '金华花园B区  ', '高楼层(共11层)2009年建塔楼  -  张家边', '136万', '单价13620元/平米')
('https://image1.ljcdn.com/442000-inspection/c5ad5bdf-1c2a-4c71-ab6b-d98e4a970f4b.jpg.296x216.jpg', '岭汇名轩 2室2厅 135万', '岭汇名轩  ', '低楼层(共16层)2011年建板楼  -  华佗山公园', '135万', '单价15341元/平米')
('https://image1.ljcdn.com/442000-inspection/b194d91d-af0e-478e-8d1b-7870ee72b983.jpg.296x216.jpg', '精装四房 保养新 环境优美舒适。', '雅居乐铂爵山  ', '低楼层(共28层)2010年建塔楼  -  张家边', '203万', '单价15264元/平米')
('https://image1.ljcdn.com/442000-inspection/888651a6-b97b-44a2-bb25-3b5fc238d9b0.jpg.296x216.jpg', '新地雅庭 3室2厅 116万', '新地雅庭  ', '低楼层(共11层)2011年建板楼  -  张家边', '116万', '单价12818元/平米')
('https://image1.ljcdn.com/442000-inspection/efbac5a1-73c3-4842-b6bd-888c7dc722c4.jpg.296x216.jpg', '雅湖居 精装修 面朝湖景 朝南单位', '凯茵新城12区雅湖居  ', '低楼层(共12层)2008年建板楼  -  凯茵', '220万', '单价16059元/平米')
('https://image1.ljcdn.com/442000-inspection/0bd6eb78-fcd9-4a6f-a5f1-592538c92e0e.jpg.296x216.jpg', '健康花城 小区配套成熟 交通便利 户型方正 方便看房', '宇宏健康花城二期  ', '高楼层(共18层)2005年建板楼  -  太阳城', '175万', '单价13292元/平米')
('https://image1.ljcdn.com/442000-inspection/f80b8807-51ac-43e2-8947-cc88d6159141.jpg.296x216.jpg', '健康花城3房朝南，视野辽阔，通风透气，自住首选', '宇宏健康花城一期  ', '高楼层(共11层)2005年建塔楼  -  太阳城', '170万', '单价12978元/平米')
('https://image1.ljcdn.com/442000-inspection/ea870a4a-36df-4462-9370-80a236f61a95.jpg.296x216.jpg', '凯茵新城 掬水湾 精装小两房 格局方正 安静怡人', '凯茵新城01区掬水湾  ', '高楼层(共7层)2007年建板楼  -  凯茵', '96万', '单价11990元/平米')
('https://image1.ljcdn.com/442000-inspection/d080fe59-518d-43e3-a843-3ad01bd99d74.jpg.296x216.jpg', '毛坯三房  高楼层视野无遮挡 南北通透', '君华新城  ', '高楼层(共30层)2012年建板楼  -  华佗山公园', '140万', '单价14106元/平米')
('https://image1.ljcdn.com/442000-inspection/9ca5ece8-5dd1-4cbe-b6b1-386062b4287c.jpg.296x216.jpg', '新地雅庭 装修三房 诚心出售 房子保养好', '新地雅庭  ', '低楼层(共9层)2011年建板楼  -  张家边', '118万', '单价13721元/平米')
('https://image1.ljcdn.com/442000-inspection/1403e6f5-5cc3-42d5-b9b8-8adea09a1f8b.jpg.296x216.jpg', '金华花园  装修四房 户型方正 采光充足 免双税', '金华花园A区  ', '低楼层(共17层)2013年建板楼  -  张家边', '175万', '单价13992元/平米')
('https://image1.ljcdn.com/442000-inspection/1ea06656-cf8c-490b-8dc4-f12726ea9a1a.jpg.296x216.jpg', '开发区 岭汇名轩 三房 毛坯 业主诚售', '岭汇名轩  ', '中楼层(共16层)2011年建板楼  -  华佗山公园', '148万', '单价14872元/平米')
('', '凯茵新城棕榈湾 装修朝南望花园 带车位诚售', '凯茵新城01区棕榈湾  ', '低楼层(共7层)2007年建塔楼  -  凯茵', '180万', '单价18106元/平米')
('https://image1.ljcdn.com/442000-inspection/ffa71c9e-45e9-49a5-b147-018b989ea0ab.jpg.296x216.jpg', '颐景苑 带装修四房 南北通透户型', '颐景苑  ', '中楼层(共4层)1999年建塔楼  -  张家边', '133万', '单价19947元/平米')
('https://image1.ljcdn.com/442000-inspection/6efd2628-c648-443c-881a-912f012b8409.jpg.296x216.jpg', '国祥花园 简单装修 三房 户型方正', '国祥花园  ', '高楼层(共10层)1998年建塔楼  -  张家边', '98万', '单价7154元/平米')
('https://image1.ljcdn.com/442000-inspection/caa57c40-6114-417d-97be-ca3092e7ca74.jpg.296x216.jpg', '幸福码头，户型方正，业主诚心出售', '幸福码头  ', '高楼层(共26层)2014年建板楼  -  中山港口岸', '118.3万', '单价13000元/平米')
('https://image1.ljcdn.com/442000-inspection/29bfb258-0070-436a-964f-5c04f52f5cdc.jpg.296x216.jpg', '嘉和苑 2室1厅 88万', '嘉和苑  ', '中楼层(共7层)2006年建塔楼  -  中山港口岸', '88万', '单价11000元/平米')
('', '金汇豪庭 1室0厅 42万', '金汇豪庭  ', '中楼层(共9层)2008年建板楼  -  张家边', '42万', '单价10679元/平米')
('https://image1.ljcdn.com/442000-inspection/dcad05c1-bc31-48a1-894d-76373d2319fb.jpg.296x216.jpg', '群英华庭 毛坯大六房 户型方正', '群英华庭  ', '低楼层(共26层)2007年建塔楼  -  太阳城', '303万', '单价10108元/平米')
('https://image1.ljcdn.com/442000-inspection/602816bc-83a7-43c4-bbaf-20441eab2459.jpg.296x216.jpg', '凯茵新城 凯茵豪园 装修大四房 诚售', '凯茵豪园  ', '中楼层(共7层)1999年建板楼  -  凯茵', '160万', '单价14697元/平米')
('https://image1.ljcdn.com/442000-inspection/b10e07ad-437b-4da1-bc86-b1a2b53e435b.jpg.296x216.jpg', '凯茵豪园，带装修，朝向好，大4房，业主诚售', '凯茵豪园  ', '高楼层(共7层)1999年建板楼  -  凯茵', '170万', '单价12310元/平米')
('', '濠东小区银苑村 3室2厅 125万', '濠东小区银苑村  ', '低楼层(共7层)2000年建塔楼  -  濠头', '125万', '单价9858元/平米')
('https://image1.ljcdn.com/442000-inspection/9b239526-69ac-46f9-9d70-7f91cb091ce1.jpg.296x216.jpg', '凯茵雅湖居，无可复制的首层臻品2房，赠送花园包车位', '凯茵新城12区雅湖居  ', '低楼层(共12层)2008年建板楼  -  凯茵', '175万', '单价17339元/平米')
('https://image1.ljcdn.com/442000-inspection/e46fa7d3-8d3d-4e9e-a40b-8b874fdb890c.jpg.296x216.jpg', '凯茵雅湖半岛 毛坯三房 户型正楼层好 看湖景 诚意出售', '凯茵新城03区雅湖半岛  ', '中楼层(共31层)2008年建板楼  -  凯茵', '200万', '单价20409元/平米')
('https://image1.ljcdn.com/442000-inspection/1e3bee5d-9a9d-4f4b-ac92-f6940f5f84e2.jpg.296x216.jpg', '低层毛坯物业 东南朝向 看房方便', '岭汇名轩  ', '低楼层(共16层)2011年建板楼  -  华佗山公园', '160万', '单价13796元/平米')
('https://image1.ljcdn.com/442000-inspection/1453d0ca-ff7f-4159-a65e-0d484997f642.jpg.296x216.jpg', '凯茵新城 棕榈湾 朝南  大四房  采光好', '凯茵新城01区棕榈湾  ', '高楼层(共6层)2007年建塔楼  -  凯茵', '165万', '单价12769元/平米')
('https://image1.ljcdn.com/442000-inspection/6dbbc418-1552-4a9e-94fc-052d67d9c176.jpg.296x216.jpg', '凯茵又一城 高层精装修 朝花园安静 看游泳池', '凯茵又一城  ', '中楼层(共32层)塔楼  -  凯茵', '180万', '单价17648元/平米')
('https://image1.ljcdn.com/442000-inspection/c0c78368-6c0d-4b94-a000-4ed118c23fa4.jpg.296x216.jpg', '宇宏健康花城一期 3室2厅 196.5万', '宇宏健康花城一期  ', '中楼层(共11层)2005年建塔楼  -  太阳城', '196.5万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/ee2a698b-c7d3-43e9-a91f-1041c75e0046.jpg.296x216.jpg', '盈翠花园 精装三房 南北通透 配套成熟', '盈翠花园  ', '高楼层(共6层)2004年建塔楼  -  张家边', '130万', '单价10400元/平米')
('https://image1.ljcdn.com/442000-inspection/78e5b902-58f9-411a-a1cf-fd0bb5ef4a29.jpg.296x216.jpg', '铂爵山四房 精装大户型 舒适楼层采光好  西南向视野好', '雅居乐铂爵山  ', '中楼层(共32层)2010年建板楼  -  张家边', '220万', '单价14521元/平米')
('https://image1.ljcdn.com/442000-inspection/07b09814-f72c-4f07-a371-28694467d372.jpgFF.jpg.296x216.jpg', '小区环境优美，管理严格，朝向好', '凯茵新城16区天誉  ', '低楼层(共23层)1999年建板楼  -  凯茵', '275万', '单价19231元/平米')
('https://image1.ljcdn.com/442000-inspection/9d924d8d-1b20-48fa-9b3d-22f240d25d2a.jpg.296x216.jpg', '加州阳光 3室2厅 166.8万', '加州阳光  ', '中楼层(共15层)2007年建板楼  -  中山港口岸', '166.8万', '单价12000元/平米')
('https://image1.ljcdn.com/442000-inspection/53a5e85b-1ec7-42a2-aecd-f77270a887fe.jpg.296x216.jpg', '凯茵新城 棕榈湾 精致实用四房 保养好 看房方便', '凯茵新城01区棕榈湾  ', '高楼层(共6层)2007年建塔楼  -  凯茵', '153万', '单价11855元/平米')
('https://image1.ljcdn.com/442000-inspection/9fba0865-64d0-42ca-92b2-f354f73cd164.jpg.296x216.jpg', '凯茵又一城 业主急售 价格实惠 是您投资、置业的首选', '凯茵又一城  ', '中楼层(共32层)塔楼  -  凯茵', '185万', '单价15135元/平米')
('https://image1.ljcdn.com/442000-inspection/66803b7e-c9a9-4f0e-9bf3-a2001dedf245.jpg.296x216.jpg', '开发区 人才楼 精装2房 南朝向 中层 户外风景好', '人才楼  ', '低楼层(共21层)2007年建塔楼  -  太阳城', '128万', '单价12191元/平米')
('https://image1.ljcdn.com/442000-inspection/db053eeb-2c89-47ec-8fa3-242b59de4731.jpg.296x216.jpg', '和泰家园 3室2厅 185万', '和泰家园  ', '中楼层(共11层)2008年建塔楼  -  华佗山公园', '185万', '单价14984元/平米')
('https://image1.ljcdn.com/442000-inspection/5947c82f-cd09-4200-8f61-2e613f436451.jpg.296x216.jpg', '名嘉花园 一房 价格实惠 诚心出售', '名嘉花园  ', '中楼层(共7层)塔楼  -  张家边', '20万', '单价8081元/平米')
('https://image1.ljcdn.com/442000-inspection/21276d0b-3f73-4745-897c-c9b5e43a28c7.jpg.296x216.jpg', '健康花城 毛坯三房 高层住宅 诚售', '宇宏健康花城二期  ', '高楼层(共18层)2005年建板楼  -  太阳城', '168万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/dfeb820e-31df-4c9f-beb6-ff7f641ff0e2.jpgQ.jpg.296x216.jpg', '凯茵豪园 实用大四房 户型方正 实用面积大', '凯茵豪园  ', '低楼层(共7层)1999年建板楼  -  凯茵', '180万', '单价15247元/平米')
('https://image1.ljcdn.com/442000-inspection/f85aedcc-0532-4056-8cda-176748de2cbb.jpg.296x216.jpg', '凯茵新城 盛荟 环境优美的花园小区', '凯茵新城04区盛荟  ', '低楼层(共18层)2012年建塔楼  -  凯茵', '170万', '单价14618元/平米')
('https://image1.ljcdn.com/442000-inspection/e31aa870-dad8-4887-96db-deeb1a8c8284.jpg.296x216.jpg', '合生帝景苑 毛坯大户型 南北通透 楼王位置 景观优美', '合生帝景苑  ', '中楼层(共24层)2009年建塔楼  -  中职院', '395万', '单价14795元/平米')
('https://image1.ljcdn.com/442000-inspection/a3fbec47-703f-4b67-85b6-9144669b75ff.jpg.296x216.jpg', '凯茵又一城 2室1厅 135万', '凯茵又一城  ', '中楼层(共32层)塔楼  -  凯茵', '135万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/63f47d91-63d7-430e-bf8d-0621a0378a3e.jpg.296x216.jpg', '凯茵新城12区雅湖居 4室2厅 460万', '凯茵新城12区雅湖居  ', '高楼层(共12层)2008年建板楼  -  凯茵', '460万', '单价19575元/平米')
('https://image1.ljcdn.com/442000-inspection/b12c920c-0f73-407a-8856-86f5981106ce.jpg.296x216.jpg', '岭汇名轩 毛坯三房 业主诚心出售', '岭汇名轩  ', '高楼层(共16层)2011年建板楼  -  华佗山公园', '138万', '单价13816元/平米')
('https://image1.ljcdn.com/442000-inspection/e78eb684-8893-44f4-9d7a-47c96a215f4c.jpg.296x216.jpg', '幸福码头，毛胚三房，中高楼层，通风好，采光好', '幸福码头  ', '高楼层(共26层)2014年建板楼  -  中山港口岸', '118.3万', '单价13000元/平米')
('https://image1.ljcdn.com/442000-inspection/2c21cde5-f118-43dc-831c-4885e813873a.jpg.296x216.jpg', '雅湖居 精致两房 格局方正 业主诚意出售 看房方便', '凯茵新城12区雅湖居  ', '低楼层(共12层)2008年建板楼  -  凯茵', '140万', '单价14614元/平米')
('https://image1.ljcdn.com/442000-inspection/651fab54-007d-4cb3-b87a-470a374902f7.jpg.296x216.jpg', '群英华庭 中高楼层 全新毛坯 户型方正 望小区', '群英华庭  ', '高楼层(共18层)2007年建塔楼  -  太阳城', '170万', '单价11131元/平米')
('https://image1.ljcdn.com/442000-inspection/e1800211-bc41-4c3d-aa53-756d28e09f73.jpg.296x216.jpg', '五星美居 美居苑 温馨一房 低楼层', '五星美居中心  ', '低楼层(共6层)2011年建塔楼  -  张家边', '55万', '单价10785元/平米')
('https://image1.ljcdn.com/442000-inspection/3e1c732e-e187-475b-9c3c-3d149d3fae34.jpg.296x216.jpg', '君华新城 小高层 南北对流 满两年', '君华新城  ', '高楼层(共6层)2012年建板楼  -  华佗山公园', '280万', '单价13462元/平米')
('https://image1.ljcdn.com/442000-inspection/18333e53-57d9-4cc8-b708-e8db039e84fc.jpg.296x216.jpg', '君华新城 3室2厅 193万', '君华新城  ', '低楼层(共30层)2012年建板楼  -  华佗山公园', '193万', '单价15053元/平米')
('https://image1.ljcdn.com/442000-inspection/260744b0-adcc-4271-8d81-39289fb3d584.jpg.296x216.jpg', '丽港城 复式五房 业主诚心出售', '丽港城嘉州花园  ', '高楼层(共6层)2004年建塔楼  -  濠头', '200万', '单价8712元/平米')
('https://image1.ljcdn.com/442000-inspection/e5b3d412-32df-4ed5-ad26-f84a63879685.jpg.296x216.jpg', '桃源明居 2室2厅 95万', '桃源明居  ', '高楼层(共11层)2010年建塔楼  -  沙边', '95万', '单价13381元/平米')
('https://image1.ljcdn.com/442000-inspection/671574e9-e145-4ce7-8efa-e0510cf0f3a0.jpg.296x216.jpg', '房子全新精装修，3房中高楼层，', '君华新城  ', '高楼层(共30层)2012年建板楼  -  华佗山公园', '160万', '单价15534元/平米')
('https://image1.ljcdn.com/442000-inspection/99326077-b592-4c6c-9442-8d39279d6e9c.jpg.296x216.jpg', '现代园林生活典范-德宝怡高 业主诚意出售 承担增值税', '德宝怡高  ', '低楼层(共25层)塔楼  -  中职院', '160万', '单价15093元/平米')
('https://image1.ljcdn.com/442000-inspection/1da829b8-7803-471d-ba69-03406756d940.jpg.296x216.jpg', '火炬开发区 新净毛坯3房 诚意出售', '幸福码头  ', '高楼层(共26层)2014年建板楼  -  中山港口岸', '118.3万', '单价13000元/平米')
('https://image1.ljcdn.com/442000-inspection/f558f331-80e6-4af9-a76f-020bf318ccee.jpg.296x216.jpg', '裕龙君汇 精装电梯三房 家私电器齐全 诚心售 包增值税', '裕龙君汇  ', '低楼层(共31层)2012年建板楼  -  太阳城', '245万', '单价15842元/平米')
('https://image1.ljcdn.com/442000-inspection/bdb150b8-e487-477d-87a1-cc32534550ba.jpg.296x216.jpg', '凯茵新城03区雅湖半岛 4室2厅 280万', '凯茵新城03区雅湖半岛  ', '低楼层(共31层)2008年建板楼  -  凯茵', '280万', '单价21592元/平米')
('https://image1.ljcdn.com/442000-inspection/aca6ca9a-ff94-44a7-b368-0a5cb3b168ae.jpg.296x216.jpg', '豪园小区 小区管理严谨 出入方便', '豪园小区  ', '高楼层(共6层)2007年建板楼  -  张家边', '86万', '单价11622元/平米')
('https://image1.ljcdn.com/442000-inspection/bb843b76-45c8-4bef-8f6b-72fc54f50183.jpg.296x216.jpg', '国祥花园 4室2厅 110万', '国祥花园  ', '高楼层(共10层)1998年建塔楼  -  张家边', '110万', '单价6963元/平米')
('https://image1.ljcdn.com/442000-inspection/935f7b5f-312a-41b2-a20f-ae9cf63b202f.jpg.296x216.jpg', '东区 凯茵豪园 精装4房 小区环境好 居住舒适', '凯茵豪园  ', '中楼层(共7层)1999年建板楼  -  凯茵', '140万', '单价12728元/平米')
('https://image1.ljcdn.com/442000-inspection/53f36907-78e4-486c-8f52-2214317b852f.jpg.296x216.jpg', '火炬裕龙君汇 两房毛坯 中高楼层 视野开阔', '裕龙君汇  ', '中楼层(共30层)2012年建板楼  -  太阳城', '130万', '单价15180元/平米')
('https://image1.ljcdn.com/442000-inspection/e34cf91c-3de8-464b-9f3a-5d1b16f5a5e6.jpg.296x216.jpg', '凯茵 雅豪坊 电梯三房 格局方正 装修保养好 诚意出售', '凯茵新城04区十二星座  ', '中楼层(共11层)2008年建塔楼  -  凯茵', '168万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/4a0050af-485e-4b58-b50a-621b59fa90dd.jpg.296x216.jpg', '丽港城莱茵花园 5室2厅 250万', '丽港城莱茵花园  ', '高楼层(共6层)2008年建塔楼  -  濠头', '250万', '单价10205元/平米')
('https://image1.ljcdn.com/442000-inspection/9a67ca94-2df1-42cd-868b-adfeb4727101.jpg.296x216.jpg', '君华新城 毛坯三房 户型方正 朝南山景', '君华新城  ', '低楼层(共30层)2012年建板楼  -  华佗山公园', '150万', '单价14044元/平米')
('https://image1.ljcdn.com/442000-inspection/31a89b8c-746f-485e-96ee-58c865acd819.jpg.296x216.jpg', '盛华园 4室2厅 280万', '盛华园  ', '中楼层(共11层)2007年建塔楼  -  张家边', '280万', '单价18919元/平米')
('https://image1.ljcdn.com/442000-inspection/5f4af311-e2b5-4dd8-a905-9448716d192f.jpg.296x216.jpg', '永怡聚豪园 顶楼复式 毛坯5房 视野开阔 采光好', '永怡聚豪园聚豪湖畔  ', '高楼层(共10层)2007年建塔楼  -  凯茵', '295万', '单价11569元/平米')
('https://image1.ljcdn.com/442000-inspection/64a268f7-730b-4148-998b-ee148abba69a.jpg.296x216.jpg', '凯茵新城掬水湾  精装大两房 保养好 诚售', '凯茵新城01区掬水湾  ', '高楼层(共6层)2007年建板楼  -  凯茵', '87万', '单价12753元/平米')
('https://image1.ljcdn.com/442000-inspection/1655ff4b-e010-49dc-9c11-6231784e5c8e.jpg.296x216.jpg', '健康花城 南北通 2房 业主诚心出售', '宇宏健康花城一期  ', '中楼层(共17层)2005年建平房  -  太阳城', '82万', '单价11581元/平米')
('https://image1.ljcdn.com/442000-inspection/cc3a3b3e-0553-4458-ab38-ab9a1f223dac.jpg.296x216.jpg', '毛坯四房  南北通透 视野开阔无遮挡', '裕龙君汇  ', '中楼层(共31层)2012年建板楼  -  太阳城', '210万', '单价13542元/平米')
('https://image1.ljcdn.com/442000-inspection/0092a871-b94f-4b27-9a3f-005ee74c139e.jpg.296x216.jpg', '健康花城 南北通三房 少税 无按揭 业主诚售', '宇宏健康花城一期  ', '中楼层(共16层)2005年建塔楼  -  太阳城', '170万', '单价13600元/平米')
('https://image1.ljcdn.com/442000-inspection/8c4c3037-b171-42e1-82ed-b3f969e370ad.jpg.296x216.jpg', '带装修 大三房 南北通透 通风好', '凯茵新城16区天誉  ', '低楼层(共23层)1999年建板楼  -  凯茵', '308万', '单价17930元/平米')
('https://image1.ljcdn.com/442000-inspection/0ddaefa3-1419-4bb1-bbcd-c249d778b01a.jpg.296x216.jpg', '城果润和花园 2室2厅 125万', '城果润和花园  ', '中楼层(共17层)2012年建板楼  -  中山港口岸', '125万', '单价15061元/平米')
('https://image1.ljcdn.com/442000-inspection/ef3d1971-7977-4795-a7e8-59bb8ca75d4b.jpg.296x216.jpg', '凯茵新城04区盛荟南北对流豪宅', '凯茵新城04区盛荟  ', '高楼层(共26层)2012年建塔楼  -  凯茵', '580万', '单价20616元/平米')
('https://image1.ljcdn.com/442000-inspection/33ba912c-1756-41f0-bf73-91b6f17ca7f0.jpg.296x216.jpg', '裕龙君汇 3室2厅 160万', '裕龙君汇  ', '低楼层(共31层)2012年建板楼  -  太阳城', '160万', '单价14230元/平米')
('https://image1.ljcdn.com/442000-inspection/49fedd6f-bd1a-4442-babb-022416c47df4.jpg.296x216.jpg', '开发区 健康花城一期，温馨三房', '宇宏健康花城一期  ', '高楼层(共18层)2005年建塔楼  -  太阳城', '148万', '单价12437元/平米')
('https://image1.ljcdn.com/442000-inspection/b96392dd-3e7c-4a11-b152-6714d40c7fde.jpg.296x216.jpg', '火炬 永怡聚豪园  简单装修三房 低楼层 带租出售', '永怡聚豪园东铂世纪  ', '低楼层(共16层)塔楼  -  凯茵', '148万', '单价14971元/平米')
('https://image1.ljcdn.com/442000-inspection/9de49b3b-e250-4a8d-9bbe-69cd3dbcffe9.jpg.296x216.jpg', '半山之上  天誉  南北通透 欧式风格装修', '凯茵新城16区天誉  ', '中楼层(共23层)1999年建板楼  -  凯茵', '420万', '单价21779元/平米')
('https://image1.ljcdn.com/442000-inspection/d500b366-9ab9-44c0-af39-b2c19c310899.jpg.296x216.jpg', '永怡 聚豪园 毛坯房 望别墅 视野开阔无遮挡', '永怡聚豪园东铂世纪  ', '高楼层(共16层)塔楼  -  凯茵', '175万', '单价14752元/平米')
('https://image1.ljcdn.com/442000-inspection/1aae6fbc-9245-4bf4-be87-13ef314bb8c1.jpg.296x216.jpg', '德宝怡高 长江路 一房一厅 视野开阔', '德宝怡高  ', '高楼层(共25层)塔楼  -  中职院', '102万', '单价15254元/平米')
('https://image1.ljcdn.com/442000-inspection/a308e3d5-7db9-49f3-9fe9-93e5b38a5d4b.jpg.296x216.jpg', '雅湖居 精致三房两厅 保养好 不靠路 南北向 光线好', '凯茵新城12区雅湖居  ', '低楼层(共11层)2008年建板楼  -  凯茵', '180万', '单价15653元/平米')
('https://image1.ljcdn.com/442000-inspection/10576b0a-2c2c-4ae7-b5bc-b6d7df0af058.jpg.296x216.jpg', '健康花城。户型方正，楼间距视野开阔，景观没有遮挡。', '宇宏健康花城一期  ', '低楼层(共17层)2005年建平房  -  太阳城', '83万', '单价11858元/平米')
('https://image1.ljcdn.com/442000-inspection/0c7f60af-a547-4e4d-ada0-5b6a3047953c.jpg.296x216.jpg', '凯茵新城 棕榈湾 精装三房 格局方正 朝南看小区', '凯茵新城01区棕榈湾  ', '中楼层(共7层)2007年建塔楼  -  凯茵', '155万', '单价14091元/平米')
('https://image1.ljcdn.com/442000-inspection/2d6cd42b-adf6-44db-9ef0-227c1189780b.jpg.296x216.jpg', '君华新城 实用三房 户型方正带装修', '君华新城  ', '低楼层(共30层)2012年建板楼  -  华佗山公园', '154万', '单价14952元/平米')
('https://image1.ljcdn.com/442000-inspection/39ec8bcd-e61a-4884-8684-2547d25bbc44.jpg.296x216.jpg', '火炬开发区 深中通道新楼盘 毛坯 3房2厅 南向高层视野', '君华新城  ', '高楼层(共32层)2012年建板楼  -  华佗山公园', '145万', '单价13776元/平米')
('https://image1.ljcdn.com/442000-inspection/92710aee-0116-4b1c-b1f4-4c9da9d36bc0.jpg.296x216.jpg', '雅居乐铂爵山精装三房 朝南单位 满两年', '雅居乐铂爵山  ', '低楼层(共32层)2010年建板楼  -  张家边', '202万', '单价15503元/平米')
('https://image1.ljcdn.com/442000-inspection/54e758ba-16e1-4c64-9711-97b37d976cbc.jpg.296x216.jpg', '凯茵新城盛荟方正大户型，诚意出售', '凯茵新城04区盛荟  ', '高楼层(共26层)2012年建塔楼  -  凯茵', '560万', '单价19652元/平米')
