('https://image1.ljcdn.com/210200-inspection/test-ab5c69e1-c5ba-429c-bbe6-9c42b63d3ecf.png.296x216.jpg', '热岛黄 金海岸南北两室客厅带阳台价格低清水房有钥匙', '热岛黄金海岸  | 2室1厅 | 88.98平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共34层)2010年建板楼  -  华润海中国', '92万', '单价10340元/平米')
('https://image1.ljcdn.com/210200-inspection/4259cda6-e626-4e43-9968-fb7dbf59fbe4.JPG.296x216.jpg', '华润海中国一期 3室2厅 260万', '华润海中国一期  | 3室2厅 | 139.54平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)板楼  -  华润海中国', '260万', '单价18633元/平米')
('https://image1.ljcdn.com/210200-inspection/dd038d41-484c-47dd-aa6d-d1e9ea0c55f5.jpg.296x216.jpg', '红梅翠竹商圈 四室两厅 一厨一卫', '爱我家园  | 4室2厅 | 119平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1998年建板楼  -  红梅翠竹', '71万', '单价5967元/平米')
('https://image1.ljcdn.com/210200-inspection/test-edb72f20-e064-4603-a915-8466cd2e510a.png.296x216.jpg', '杏林山庄一期 两室一厅 南北通厅 采光好', '杏林山庄一期  | 2室1厅 | 88.14平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  杏花里', '78万', '单价8850元/平米')
('https://image1.ljcdn.com/210200-inspection/21f0cdd0-4a62-44f1-81b8-ffd6598145a3.JPG.296x216.jpg', '红星海六期珑筑，一跃二，大花园，可以看海', '红星海珑筑   | 联排别墅 | 4室2厅 | 167平米 | 南 北 | 毛坯', '4层2016年建暂无数据  -  红星海', '310万', '单价18563元/平米')
('https://image1.ljcdn.com/210200-inspection/0938c546-626e-4e0c-b3fb-1a7ec2bbf338.jpg.296x216.jpg', '清都记忆 3室1厅 133万', '清都记忆  | 3室1厅 | 102.7平米 | 南 北 | 其他 | 有电梯', '中楼层(共31层)2013年建板楼  -  红梅翠竹', '133万', '单价12951元/平米')
('https://image1.ljcdn.com/210200-inspection/5de44eb7-a982-4a80-9660-9f8e184d706b.JPG.296x216.jpg', '地段好，配套齐，精装修，楼层好，拎包入住', '亿锋广场三期  | 3室1厅 | 89.91平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2015年建板楼  -  红梅翠竹', '158万', '单价17574元/平米')
('https://image1.ljcdn.com/210200-inspection/8e190b8f-d5a5-4fdf-9112-e6ee04386ebf.jpg.296x216.jpg', '红梅商圈两室好房子 ，南北通透，采光充足 交通便利', '翠竹中区  | 2室2厅 | 80.3平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1996年建板楼  -  红梅翠竹', '60万', '单价7472元/平米')
('https://image1.ljcdn.com/210200-inspection/1e0b9ec1-8409-421e-b75b-c04e2574d55b.jpg.296x216.jpg', '精装三室   南北通厅  装修保持很好', '乾豪新界  | 3室2厅 | 91.6平米 | 南 北 | 精装', '低楼层(共32层)2015年建板楼  -  金湾新城', '87万', '单价9498元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload3d4d1fb5-51aa-4bcd-8519-58064e1817bf.JPG.296x216.jpg', '南北通厅三室 精装修 有车位 上学近', '青松南里  | 3室2厅 | 136.68平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2003年建板楼  -  红梅翠竹', '155万', '单价11341元/平米')
('https://image1.ljcdn.com/210200-inspection/0599cdd4-1904-4fcb-9e45-8c20bcc1cb80.JPG.296x216.jpg', '亿锋现代城 精装跃层  离轻轨350 交通便利', '亿锋现代城  | 2室1厅 | 85平米 | 东 西 | 其他 | 有电梯', '高楼层(共34层)2006年建塔楼  -  安盛', '73万', '单价8589元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b58bc7b5-3088-45bd-a1a3-529b63e53820.png.296x216.jpg', '海湾城 婚房精装三室 户型规整 中间楼层 视野采光绝了', '大连海湾城一期、二期  | 3室1厅 | 137.2平米 | 南 北 | 精装 | 有电梯', '中楼层(共34层)2012年建板楼  -  华润海中国', '175万', '单价12756元/平米')
('https://image1.ljcdn.com/210200-inspection/test-fc26642b-92fc-4be2-9fa2-bffb6f93453b.png.296x216.jpg', '纯南向 户型方正 简单装修 交通便利 近快轨 西山六中', '城润万家  | 2室1厅 | 63.03平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2008年建板楼  -  城润', '56万', '单价8885元/平米')
('https://image1.ljcdn.com/210200-inspection/b253ee5b-87d2-4211-bcb5-df926a766127.jpg.296x216.jpg', '万德悦城 南向精装一室 中间楼层，交通便利，看房随时', '万德悦城  | 1室1厅 | 31.14平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2010年建板楼  -  高城山', '19.9万', '单价6391元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadea68f63c-c447-45f3-9c25-f984b3dbbfed.JPG.296x216.jpg', '万国宫馆四室装修好房主诚心卖承担房主的税费', '万国宫馆二期  | 4室2厅 | 194.52平米 | 南 北 | 简装 | 有电梯', '低楼层(共29层)2009年建板楼  -  红梅翠竹', '315万', '单价16194元/平米')
('https://image1.ljcdn.com/210200-inspection/6f05f12e-6abd-4c5a-8df2-13947b5f5b3a.jpg.296x216.jpg', '绿洲半岛北岸 1室1厅 72万', '绿洲半岛北岸  | 1室1厅 | 66.66平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2007年建板楼  -  海富', '72万', '单价10802元/平米')
('https://image1.ljcdn.com/210200-inspection/4f4ba8b2-d5a2-44a7-a019-bb7c87773cc7.jpg.296x216.jpg', '庄园二期 南北通透 两室 同厅', '松海庄园二期  | 2室2厅 | 120.37平米 | 南 北 | 简装 | 无电梯', '低楼层(共5层)2002年建板楼  -  松峪', '145万', '单价12047元/平米')
('https://image1.ljcdn.com/210200-inspection/test-1afdcedb-0cb2-402e-b5a2-ac1151fa97ae.png.296x216.jpg', '急售，祥福园中间楼层，精装修 ，落地窗采光视野好', '正源吉祥e家祥福园  | 2室1厅 | 64.11平米 | 南 | 其他', '中楼层(共32层)2015年建板楼  -  城润', '78.6万', '单价12261元/平米')
('https://image1.ljcdn.com/210200-inspection/b504e844-6fdd-4c74-a11f-38bb1c514fc7.JPG.296x216.jpg', '华润海中国一期 3室2厅 260万', '华润海中国一期  | 3室2厅 | 139.54平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)板楼  -  华润海中国', '260万', '单价18633元/平米')
('https://image1.ljcdn.com/210200-inspection/test-38512521-62e3-4514-8e71-0779c4693ef9.png.296x216.jpg', '东城天下 基础设施完善 商圈配套成熟 三室明卫', '东城天下  | 3室2厅 | 105.67平米 | 南 北 | 简装 | 有电梯', '中楼层(共12层)2005年建板楼  -  东城', '95万', '单价8991元/平米')
('https://image1.ljcdn.com/210200-inspection/test-1eaa3cb2-1b65-4abb-bb2c-68da81854cf8.png.296x216.jpg', '湾里南 南北通 独立厨房 南北卧室 清水', '湾里南小区  | 2室1厅 | 80平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2003年建板楼  -  金湾新城', '66万', '单价8250元/平米')
('https://image1.ljcdn.com/210200-inspection/1ed19097-a92c-4ee7-aee9-716ec1848a10.jpg.296x216.jpg', '红梅南里 四室两卫 装修保持不错', '红梅南里  | 4室2厅 | 147.22平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1997年建板楼  -  红梅翠竹', '130万', '单价8831元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload0ab3b221-be1a-4dee-9826-138a05fd9570.jpg.296x216.jpg', '华润海中国三期 2室1厅 150万', '华润海中国三期  | 2室1厅 | 102平米 | 南 北 | 其他 | 有电梯', '低楼层(共34层)板楼  -  华润海中国', '150万', '单价14706元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload1dfbc103-c9ff-4585-9511-9af201dd66f7.jpg.296x216.jpg', '安盛花园 低楼层 全明户型 中等装修保持好 7中童牛岭', '安盛花园  | 2室1厅 | 67平米 | 东 西 北 | 其他 | 有电梯', '低楼层(共17层)2004年建板塔结合  -  安盛', '55.5万', '单价8284元/平米')
('https://image1.ljcdn.com/210200-inspection/17b07074-aaf6-4b8b-97b0-df7ac5308c28.JPG.296x216.jpg', '华润海中国一期 3室2厅 220万', '华润海中国一期  | 3室2厅 | 140平米 | 南 北 | 其他 | 有电梯', '中楼层(共31层)板楼  -  华润海中国', '220万', '单价15715元/平米')
('https://image1.ljcdn.com/210200-inspection/e1feec8a-08a1-4d78-a14c-88f18f15cf72.jpg.296x216.jpg', '湾里南 多层房子 大落地窗  采光充足', '湾里南小区  | 2室2厅 | 98.8平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  金湾新城', '91.8万', '单价9292元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload949a7c9d-78ef-456e-9193-a760b923236b.jpg.296x216.jpg', '松峪里两室两厅，户型方正，精装修。', '松峪里一期  | 2室2厅 | 91.38平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2001年建板楼  -  松峪', '87万', '单价9521元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload1c998ab1-4690-43c4-84de-9aac1e61c30b.jpg.296x216.jpg', '叠翠花香 4室1厅 87万', '叠翠花香  | 4室1厅 | 145.51平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)2000年建板楼  -  安盛', '87万', '单价5979元/平米')
('https://image1.ljcdn.com/210200-inspection/test-67cf6f8f-fad4-4e9c-b653-eab1209b33a8.png.296x216.jpg', '新东方公寓二期 2室1厅 29万', '新东方公寓二期  | 2室1厅 | 57.63平米 | 南 | 其他 | 有电梯', '高楼层(共15层)2007年建塔楼  -  倚山里', '29万', '单价5033元/平米')
('https://image1.ljcdn.com/210200-inspection/test-5af46c0c-c985-4346-9008-39341a13d1e6.png.296x216.jpg', '万国宫馆二期 3室1厅 220万', '万国宫馆二期  | 3室1厅 | 138.43平米 | 南 北 | 其他 | 有电梯', '低楼层(共30层)2009年建板楼  -  红梅翠竹', '220万', '单价15893元/平米')
('https://image1.ljcdn.com/210200-inspection/df7efc76-814a-4905-9d58-a3bbaf768b8f.jpg.296x216.jpg', '金马云顶国际公馆，两室两厅，中间楼层', '云顶国际公馆  | 2室2厅 | 96.5平米 | 东 北 | 简装 | 有电梯', '中楼层(共29层)2006年建塔楼  -  东山', '50万', '单价5182元/平米')
('https://image1.ljcdn.com/210200-inspection/test-04c7005c-f6b0-4b92-aa0e-2804605f631f.png.296x216.jpg', '湾里南 标准一室一厅 家里面精装修 家里面保持的不错.', '湾里南小区  | 2室1厅 | 65平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2003年建板楼  -  金湾新城', '60万', '单价9231元/平米')
('https://image1.ljcdn.com/210200-inspection/159857b3-4c7f-474f-a10d-43b5f9388d3c.JPG.296x216.jpg', '新东方公寓二期 1室1厅 28万', '新东方公寓二期  | 1室1厅 | 46.14平米 | 西 | 其他 | 有电梯', '中楼层(共15层)2007年建塔楼  -  倚山里', '28万', '单价6069元/平米')
('https://image1.ljcdn.com/210200-inspection/fd1af18e-8b98-49f1-8548-9c10e27b8207.JPG.296x216.jpg', '一线海景跃层，看房提前电话预约', '华润海中国一期  | 5室2厅 | 260平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)板楼  -  华润海中国', '485万', '单价18654元/平米')
('https://image1.ljcdn.com/210200-inspection/test-0cdca884-45f4-4c73-9fea-91b697785117.png.296x216.jpg', '万国宫馆三期 1室1厅 56万', '万国宫馆三期  | 1室1厅 | 43.48平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2014年建板楼  -  红梅翠竹', '56万', '单价12880元/平米')
('https://image1.ljcdn.com/210200-inspection/1d642b5a-1389-428c-b693-27d781985b53.jpg.296x216.jpg', '湾里南 两室 跃层带阁楼 视野好', '湾里南小区  | 2室1厅 | 48.2平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2005年建板楼  -  金湾新城', '50万', '单价10374元/平米')
('https://image1.ljcdn.com/210200-inspection/df4d598a-7ae0-4a5d-823d-0d7393a49433.jpg.296x216.jpg', '天安海景三室南北通透户型 西侧有体育公园', '天安海景花园  | 5室3厅 | 170平米 | 南 西北 | 精装 | 无电梯', '高楼层(共4层)2006年建板楼  -  松峪', '270万', '单价15883元/平米')
('https://image1.ljcdn.com/210200-inspection/test-093795a9-0964-4de4-86c2-c66a7d0b2d9b.png.296x216.jpg', '湾里东 两室 一厅 装修好  拎包入住', '湾里东  | 2室1厅 | 67.05平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2007年建板楼  -  金湾新城', '63万', '单价9396元/平米')
('https://image1.ljcdn.com/210200-inspection/855833a3-9c9d-44c1-a3ff-9b865a697ff2.jpg.296x216.jpg', '3室2厅，南北通厅落地窗，南客厅有钥匙，小区中间位置', '东城天下  | 3室2厅 | 113.67平米 | 暂无数据 | 毛坯 | 无电梯', '中楼层(共6层)2005年建板楼  -  东城', '107万', '单价9414元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload7d3caa0b-1ea8-4b79-963f-cdf1ab8da7f4.jpg.296x216.jpg', '佳地花园 3室2厅 148万', '佳地花园  | 3室2厅 | 128平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2002年建板楼  -  安盛', '148万', '单价11563元/平米')
('https://image1.ljcdn.com/210200-inspection/9409ea23-386b-4a8e-af38-f5066b0376e7.JPG.296x216.jpg', '华润海中国二期 6室4厅 290万', '华润海中国二期  | 6室4厅 | 153平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)板楼  -  华润海中国', '290万', '单价18955元/平米')
('https://image1.ljcdn.com/210200-inspection/9b8f3a61-fdb6-445c-b95d-5fae2818acd8.jpg.296x216.jpg', '城润万家 4室2厅 112万', '城润万家  | 4室2厅 | 120.6平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2008年建板楼  -  城润', '112万', '单价9287元/平米')
('https://image1.ljcdn.com/210200-inspection/9ee6afb8-4fc3-4818-bf2b-460e491f833d.jpg.296x216.jpg', '四室南北通透一线海景房 采光充足', '华润海中国一期  | 4室1厅 | 216平米 | 南 北 | 精装 | 有电梯', '中楼层(共25层)板楼  -  华润海中国', '420万', '单价19445元/平米')
('https://image1.ljcdn.com/210200-inspection/5d80bed2-dc3c-490d-869b-ee264b309ce9.JPG.296x216.jpg', '华润海中国四期 2室1厅 116万', '华润海中国四期  | 2室1厅 | 85.82平米 | 南 | 精装 | 有电梯', '低楼层(共34层)板楼  -  华润海中国', '116万', '单价13517元/平米')
('https://image1.ljcdn.com/210200-inspection/94e3f25f-9c9b-4252-83fa-5885d9fd1a43.JPG.296x216.jpg', '绿洲半岛三期 3室2厅 130万', '绿洲半岛三期  | 3室2厅 | 122.27平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2007年建板楼  -  海富', '130万', '单价10633元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a2f425ac-b666-4a36-9fab-dd9f52291c99.png.296x216.jpg', '标准三室两厅 南北通透 户型好 采光好', '红星海五期青屿蓝  | 3室2厅 | 128平米 | 南 北 | 其他 | 有电梯', '低楼层(共24层)2012年建板楼  -  红星海', '162万', '单价12657元/平米')
('https://image1.ljcdn.com/210200-inspection/cfb5c89e-a570-4971-aa1f-7d2cfca81bf6.jpg.296x216.jpg', '金玛海景 2室2厅 215万', '金玛海景  | 2室2厅 | 181.25平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)2007年建板楼  -  红梅翠竹', '215万', '单价11863元/平米')
('https://image1.ljcdn.com/210200-inspection/8861f729-4c90-43fb-95c5-8e2cd82e68ed.jpg.296x216.jpg', '湾里东成熟社区，商圈配套齐全，', '湾里东  | 4室2厅 | 124.93平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2007年建板楼  -  金湾新城', '81万', '单价6484元/平米')
('https://image1.ljcdn.com/210200-inspection/test-6a5747bf-036d-47cd-869f-53593e2a690d.png.296x216.jpg', '婚房装修 拎包即住 海景房 视野好', '港湾观海  | 3室2厅 | 86平米 | 东 南 | 精装 | 有电梯', '低楼层(共22层)2013年建板楼  -  金湾新城', '85万', '单价9884元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload671e8a06-dec0-4173-8fa3-dd7a48f49f29.jpg.296x216.jpg', '华宇凤凰城 1室1厅 45万', '华宇凤凰城  | 1室1厅 | 51.55平米 | 南 | 其他 | 有电梯', '低楼层(共13层)2010年建板楼  -  杏花里', '45万', '单价8730元/平米')
('https://image1.ljcdn.com/210200-inspection/1cec5932-891b-43b5-aad1-f926392638c4.jpg.296x216.jpg', '红星海商圈平层  客厅开间大，视野好  海景房', '红星海二期果岭墅  | 4室2厅 | 266.5平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共30层)2012年建板楼  -  红星海', '420万', '单价15760元/平米')
('https://image1.ljcdn.com/210200-inspection/6d370283-3b07-42ee-a462-c4f877621e5a.JPG.296x216.jpg', '此房是南北通通的户型\u3000南卧室南客厅\u3000六\u3000中\u3000青松', '自由向  | 2室2厅 | 88平米 | 南 北 | 简装 | 有电梯', '中楼层(共18层)2011年建板楼  -  红梅翠竹', '117万', '单价13296元/平米')
('https://image1.ljcdn.com/210200-inspection/test-96499e6c-dc4b-4bff-897c-b9da5e05eaa9.png.296x216.jpg', '标准一室一厅，价格适中，值的你选择', '远洋时代城一期  | 1室1厅 | 57平米 | 南 | 其他 | 有电梯', '高楼层(共15层)2012年建板楼  -  高城山', '49万', '单价8597元/平米')
('https://image1.ljcdn.com/210200-inspection/d1251ce8-05a5-435b-bae3-4a5f6dcc232c.JPG.296x216.jpg', '步梯精装修的房子采光    视野广阔', '东城天下  | 5室3厅 | 162.4平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  东城', '122万', '单价7513元/平米')
('https://image1.ljcdn.com/210200-inspection/test-95d56bd9-d617-4443-8604-332278081c15.png.296x216.jpg', '房子户型方正，南向暖房，采光充足，冬暖夏凉。', '湾里南小区  | 1室1厅 | 47.58平米 | 南 | 其他 | 有电梯', '中楼层(共16层)2003年建板楼  -  金湾新城', '43万', '单价9038元/平米')
('https://image1.ljcdn.com/210200-inspection/86b603d3-e341-41f1-b92d-2a9d0fef4a50.JPG.296x216.jpg', '南北通透的户型，楼上楼下全部是跃层，属于外跃', '杏林山庄三期  | 4室2厅 | 94平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2010年建板楼  -  杏花里', '125万', '单价13298元/平米')
('https://image1.ljcdn.com/210200-inspection/7aee629d-e8c3-4060-9b76-069cfdf4c73e.jpg.296x216.jpg', '环宇品阁 2室1厅 29万', '环宇品阁  | 2室1厅 | 47.87平米 | 东北 | 其他 | 有电梯', '中楼层(共22层)2010年建塔楼  -  倚山里', '29万', '单价6059元/平米')
('https://image1.ljcdn.com/210200-inspection/test-5c107f0f-62a8-4e74-9ab8-f0319a797ef7.png.296x216.jpg', '两室两厅 南北通厅 单价少 诚心出售 拎包入住 九中', '怡海花园一期  | 2室2厅 | 91.17平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2001年建板楼  -  高城山', '66万', '单价7240元/平米')
('https://image1.ljcdn.com/210200-inspection/503237a9-dfca-4bbb-936b-0a482781e64f.JPG.296x216.jpg', '周鑫说这套两室一厅一厨一卫的房子可以买，', '绿洲半岛北岸  | 2室1厅 | 61平米 | 东北 | 其他 | 有电梯', '高楼层(共28层)2007年建塔楼  -  海富', '52万', '单价8525元/平米')
('https://image1.ljcdn.com/210200-inspection/2c7de459-6582-4688-b0ee-111870769375.jpg.296x216.jpg', '此房户型方正 一楼层 采光充足 配套齐全', '裕民新苑  | 2室1厅 | 76.67平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共11层)2006年建板楼  -  东城', '58万', '单价7565元/平米')
('https://image1.ljcdn.com/210200-inspection/5e2dae89-4fd7-448b-97bf-998d76a9704d.jpg.296x216.jpg', '房子精装修 每个窗户都能看海 采光充足 交通便利', '红星海二期视界  | 2室2厅 | 104平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2012年建塔楼  -  红星海', '146万', '单价14039元/平米')
('https://image1.ljcdn.com/210200-inspection/dc35aa75-1b8e-45d5-934e-5e57d5e95269.JPG.296x216.jpg', '金海里 4室2厅 88万', '金海里  | 4室2厅 | 147.39平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2000年建板楼  -  倚山里', '88万', '单价5971元/平米')
('https://image1.ljcdn.com/210200-inspection/test-f4e7bc33-84b5-41f0-83a4-faef17533205.png.296x216.jpg', '两室，楼层好，可按照自己的想法随意装修', '十里岗小区  | 2室1厅 | 56平米 | 南 北 | 其他', '中楼层(共7层)1996年建板塔结合  -  杏花里', '33万', '单价5893元/平米')
('https://image1.ljcdn.com/210200-inspection/test-26116882-1781-4572-b24b-d99c021855e4.png.296x216.jpg', '钻石9座 2室1厅 66万', '钻石9座  | 2室1厅 | 64.3平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2014年建板楼  -  倚山里', '66万', '单价10265元/平米')
('https://image1.ljcdn.com/210200-inspection/ad6ccd0a-77b0-4760-bc46-9941cab9a52e.JPG.296x216.jpg', '热岛一室 小户型 采光好 精装修', '热岛黄金海岸  | 1室0厅 | 53.78平米 | 南 | 精装 | 有电梯', '低楼层(共34层)2010年建板楼  -  华润海中国', '58万', '单价10785元/平米')
('https://image1.ljcdn.com/210200-inspection/test-ea611ad8-401b-4602-a01d-51a53522b100.png.296x216.jpg', '多层南向，采光好，诚意出售，标准一室一厅', '东城天下  | 1室1厅 | 50.72平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2005年建板楼  -  东城', '48.5万', '单价9563元/平米')
('https://image1.ljcdn.com/210200-inspection/test-72d29f31-9583-4d62-a907-b2c5c3ee560b.png.296x216.jpg', '湾里南 两居室 中间楼层 采光好 户型方正', '湾里南小区  | 2室1厅 | 69.16平米 | 南 | 简装 | 有电梯', '中楼层(共18层)2003年建板楼  -  金湾新城', '58万', '单价8387元/平米')
('https://image1.ljcdn.com/210200-inspection/b5148ea2-5e9a-4616-b2fd-6b8135d3a53f.jpg.296x216.jpg', '瑞士尚城 三室 两厅 一卫 南北通透', '瑞仕尚城  | 3室2厅 | 120.66平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2008年建板楼  -  海富', '170万', '单价14090元/平米')
('https://image1.ljcdn.com/210200-inspection/59764741-1fa9-4f59-b863-071f64aa528d.JPG.296x216.jpg', '亿锋现代城1室东西向跃层带阳台', '亿锋现代城  | 1室1厅 | 47.81平米 | 东 西 | 其他 | 有电梯', '中楼层(共34层)2006年建塔楼  -  安盛', '50万', '单价10459元/平米')
('https://image1.ljcdn.com/210200-inspection/9583896f-7322-43ce-9f86-cf2c6e3ad07a.jpg.296x216.jpg', '三室两厅，南北通厅，视野开阔，大落地窗，近九  中', '尚都家园  | 3室2厅 | 128.62平米 | 南 北 | 其他 | 有电梯', '低楼层(共14层)2007年建板楼  -  高城山', '93万', '单价7231元/平米')
('https://image1.ljcdn.com/210200-inspection/ccec3f17-46d5-4a11-a905-f8746a24f734.jpg.296x216.jpg', '红星海二期 领墅 叠拼别墅 环境好 精装修', '红星海二期领墅  | 4室2厅 | 233平米 | 南 北 | 精装 | 有电梯', '中楼层(共5层)2012年建板楼  -  红星海', '560万', '单价24035元/平米')
('https://image1.ljcdn.com/210200-inspection/test-36e3d42c-7c89-4e8a-8959-1f26d3b2bee9.png.296x216.jpg', '海湾城 精装急售 房主没怎么住过 看好速联价格可议', '大连海湾城  | 2室1厅 | 82平米 | 南 | 精装', '中楼层(共34层)2017年建板楼  -  华润海中国', '113万', '单价13781元/平米')
('https://image1.ljcdn.com/210200-inspection/ce24f3d9-284c-4708-8e20-a1fa0a403fbf.JPG.296x216.jpg', '一期一线海景、超大实用空间、尊贵装修、身份的象征', '华润海中国一期  | 4室1厅 | 216平米 | 南 北 | 精装 | 有电梯', '低楼层(共25层)板楼  -  华润海中国', '820万', '单价37963元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload916b83dc-58bc-4523-9065-bde391786fb2.jpg.296x216.jpg', '海富经典全天采光跃层超大空间诚心出售', '海富经典  | 2室1厅 | 86平米 | 东 南 北 | 毛坯 | 有电梯', '高楼层(共27层)2009年建塔楼  -  海富', '79万', '单价9187元/平米')
('https://image1.ljcdn.com/210200-inspection/test-242aeb87-0be5-4aa6-8f26-1dfd0a41c183.png.296x216.jpg', '远洋时代城一期 2室2厅 77万', '远洋时代城一期  | 2室2厅 | 88.62平米 | 南 北 | 其他 | 有电梯', '中楼层(共24层)2012年建板楼  -  高城山', '77万', '单价8689元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload5fb91e4e-3fff-41ef-b94b-23d7b41b2e35.jpg.296x216.jpg', '湾里南的好户型，南北通透南客厅，采光充足', '湾里南小区  | 2室2厅 | 91.75平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2003年建板楼  -  金湾新城', '89万', '单价9701元/平米')
('https://image1.ljcdn.com/210200-inspection/af53534b-7c68-4d83-b0b4-b71ecc4a025f.jpg.296x216.jpg', '三阳户型精装修，保持好，可拎包入住。', '远洋时代城一期  | 2室1厅 | 75.28平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2012年建板楼  -  高城山', '70.5万', '单价9366元/平米')
('https://image1.ljcdn.com/210200-inspection/5b784ae6-85f5-4e43-8341-513aa40d9631.jpg.296x216.jpg', '精装修2室2厅，南北通厅落地窗，小区7组团，不把边', '东城天下  | 2室2厅 | 99.96平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2005年建板楼  -  东城', '95万', '单价9504元/平米')
('https://image1.ljcdn.com/210200-inspection/2588bc27-84e1-4ece-90fa-f5418281e9fb.jpg.296x216.jpg', '万德悦城 2室1厅 39万', '万德悦城  | 2室1厅 | 43.16平米 | 北 | 其他 | 有电梯', '中楼层(共15层)2010年建塔楼  -  高城山', '39万', '单价9037元/平米')
('https://image1.ljcdn.com/210200-inspection/test-44d476ef-c6fb-4ca2-b1fa-d68520dee850.png.296x216.jpg', '双南户型 两居室 中间楼层 精装修', '远洋时代城一期  | 2室1厅 | 79.95平米 | 南 | 其他 | 有电梯', '高楼层(共22层)2012年建板楼  -  高城山', '69万', '单价8631元/平米')
('https://image1.ljcdn.com/210200-inspection/52014cb0-b2e9-4fff-bf58-7a5b87001850.JPG.296x216.jpg', '万国宫馆 两室 五明户型 视野好', '万国宫馆一期  | 2室1厅 | 86.36平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2009年建板楼  -  红梅翠竹', '120万', '单价13896元/平米')
('https://image1.ljcdn.com/210200-inspection/7fd7d31c-3380-4fba-b5dd-946727bd729a.jpg.296x216.jpg', '左岸经典\u3000装修全新房主急售入可住', '左岸经典  | 1室1厅 | 47.52平米 | 西 | 简装 | 有电梯', '高楼层(共32层)2010年建板楼  -  红梅翠竹', '42万', '单价8839元/平米')
('https://image1.ljcdn.com/210200-inspection/ff4d7659-b176-48bd-9c22-f0f0658fcd11.jpg.296x216.jpg', '新东方公寓三期 1室1厅 27万', '新东方公寓三期  | 1室1厅 | 47.12平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2009年建塔楼  -  倚山里', '27万', '单价5731元/平米')
('https://image1.ljcdn.com/210200-inspection/bf4e2fac-e8ab-4f43-965d-1bdf84f2fe58.jpg.296x216.jpg', '楼层佳，采光充足，交通便利、配套齐', '东庭印象  | 2室1厅 | 90.55平米 | 西南 北 | 简装 | 有电梯', '中楼层(共28层)2007年建板楼  -  海富', '76万', '单价8394元/平米')
