('https://image1.ljcdn.com/120000-inspection/7a4be67e-0ccb-47ba-b52b-cc33893db1b1.jpg.296x216.jpg', '水运名苑 三楼 采光充足 ，拎包入住', '水运名苑  | 1室1厅 | 68.62平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)板楼  -  新开河', '190万', '单价27689元/平米')
('https://image1.ljcdn.com/120000-inspection/7cd666e7-fd03-46db-96d8-b83deaf9a5e2.jpg.296x216.jpg', '艳益里 2室1厅 133万', '艳益里  | 2室1厅 | 63.37平米 | 南 | 简装', '高楼层(共6层)板楼  -  建昌道', '133万', '单价20988元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploada447612e-b8ec-4118-b911-4ddea60dc808.jpg.296x216.jpg', '振宜里  私产房河北产权 双地铁  楼间距大、采光好', '振宜里  | 1室1厅 | 38.84平米 | 南 | 简装 | 无电梯', '低楼层(共7层)板楼  -  铁东路', '90万', '单价23172元/平米')
('https://image1.ljcdn.com/120000-inspection/3932ede0-6e32-41a6-99ec-f14aea6afb1b.jpg.296x216.jpg', '盛和家园 1室1厅 126万', '盛和家园  | 1室1厅 | 58.94平米 | 东南 | 其他 | 有电梯', '中楼层(共25层)塔楼  -  新开河', '126万', '单价21378元/平米')
('https://image1.ljcdn.com/120000-inspection/4a3b9e6f-952a-4918-afe9-06a4fc30beb2.jpg.296x216.jpg', '盛海公寓 2室2厅 380万', '盛海公寓  | 2室2厅 | 100.53平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)板楼  -  光复道', '380万', '单价37800元/平米')
('https://image1.ljcdn.com/120000-inspection/b428dabb-d440-40f2-9eb6-3637c360a433.jpg.296x216.jpg', '胜天里 1室1厅 98万', '胜天里  | 1室1厅 | 31.91平米 | 南 | 其他', '中楼层(共6层)板楼  -  鸿顺里街', '98万', '单价30712元/平米')
('https://image1.ljcdn.com/120000-inspection/544afb99-a771-40dc-9f97-d633d8dc19e4.jpg.296x216.jpg', '金狮家园 一楼南北通透两室 不临街不把边', '金狮家园  | 2室1厅 | 66.58平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)板楼  -  望海楼', '260万', '单价39051元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload3729e9b7-26ab-4faa-9ad6-0c5e66bf4c51.jpg.296x216.jpg', '颐海公寓 3室1厅 368万', '颐海公寓  | 3室1厅 | 118.25平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  鸿顺里街', '368万', '单价31121元/平米')
('https://image1.ljcdn.com/120000-inspection/374e8724-70dd-4297-8094-f69d2b8f4f2b.jpg.296x216.jpg', '富瀛洲花园 1室1厅 190万', '富瀛洲花园  | 1室1厅 | 79.09平米 | 南 | 其他 | 有电梯', '高楼层(共24层)板楼  -  建昌道', '190万', '单价24024元/平米')
('https://image1.ljcdn.com/120000-inspection/453885ff-0e7c-43a1-b31b-7e2bf5fa059c.jpg.296x216.jpg', '配套较齐 采光较好 业主诚意出售 干净整洁', '中宇里  | 2室3厅 | 133平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  望海楼', '320万', '单价24061元/平米')
('https://image1.ljcdn.com/120000-inspection/959fac12-66e8-4287-b7fd-5a639771bb1d.jpg.296x216.jpg', '配套较齐 采光较好  干净整洁', '宇萃里  | 1室1厅 | 51.38平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  王串场', '135万', '单价26275元/平米')
('https://image1.ljcdn.com/120000-inspection/5225ab18-1796-4a28-b93c-41bce3e4f62b.jpg.296x216.jpg', '格调艺术领地 1室1厅 203万', '格调艺术领地  | 1室1厅 | 71.16平米 | 南 | 其他 | 有电梯', '高楼层(共30层)板楼  -  新开河', '203万', '单价28528元/平米')
('https://image1.ljcdn.com/120000-inspection/e32e552b-7e7f-4b2e-a462-da87002cd7e8.jpg.296x216.jpg', '配套较齐 采光较好 业主诚意出售 干净整洁', '中宇里  | 2室1厅 | 107.25平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)板楼  -  望海楼', '385万', '单价35898元/平米')
('https://image1.ljcdn.com/120000-inspection/3003c27c-eb55-4294-bc2c-0ae3ab094fdf.jpg.296x216.jpg', '富瀛洲花园 错层大三室 全明户型 采光好 楼层好', '富瀛洲花园  | 3室2厅 | 141.34平米 | 南 西 北 | 其他 | 有电梯', '低楼层(共24层)板楼  -  建昌道', '336万', '单价23773元/平米')
('https://image1.ljcdn.com/120000-inspection/e9581362-9fc9-4b2f-bc55-ed40bda16663.jpg.296x216.jpg', '通余里 2室2厅 326万', '通余里  | 2室2厅 | 97.55平米 | 南 | 简装', '中楼层(共6层)板楼  -  光复道', '326万', '单价33419元/平米')
('https://image1.ljcdn.com/120000-inspection/83c4071b-e518-49cc-aff8-184b6c7215fb.jpg.296x216.jpg', '义江里 交通便利  户型规整  视野较好', '义江里  | 1室1厅 | 42.21平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  靖江路', '92万', '单价21796元/平米')
('https://image1.ljcdn.com/120000-inspection/428a9397-d9cc-4878-8910-85db97a20e8e.jpg.296x216.jpg', '望海楼北里 海河边两室 干净整洁 家具齐全 随时能看房', '望海楼北里  | 2室1厅 | 61.74平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  望海楼', '156万', '单价25268元/平米')
('https://image1.ljcdn.com/120000-inspection/5f443fb3-29f3-4346-91f0-26a0372619d5.jpg.296x216.jpg', '昌海公寓 2室2厅 490万', '昌海公寓  | 2室2厅 | 151.51平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  光复道', '490万', '单价32342元/平米')
('https://image1.ljcdn.com/120000-inspection/50b4e014-c20f-4604-bf7c-2c4440d333e5.jpg.296x216.jpg', '仁恒河滨花园 3室2厅 690万', '仁恒河滨花园  | 3室2厅 | 154.71平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)板楼  -  鸿顺里街', '690万', '单价44600元/平米')
('https://image1.ljcdn.com/120000-inspection/8b991640-b831-47f1-96fd-713a2d1af062.jpg.296x216.jpg', '铁东路宁静家园 全阳户型 视野开阔 精装修', '北宁湾-宁静家园  | 2室1厅 | 89.21平米 | 南 | 其他 | 有电梯', '高楼层(共30层)板楼  -  铁东路', '285万', '单价31948元/平米')
('https://image1.ljcdn.com/120000-inspection/04ce3ff1-093a-4bfa-bb5d-f428809fcade.jpg.296x216.jpg', '汇旺嘉园 2室1厅 249万', '汇旺嘉园  | 2室1厅 | 86.02平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)板楼  -  宁园', '249万', '单价28947元/平米')
('https://image1.ljcdn.com/120000-inspection/4e9d7e3d-68c7-4d8a-8e97-a0f4a0026b8f.jpg.296x216.jpg', '调富里 1室1厅 153万', '调富里  | 1室1厅 | 51.78平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  鸿顺里街', '153万', '单价29549元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploada8d5848b-854a-4d85-9697-fa4aa5ebdaa0.jpg.296x216.jpg', '仁恒河滨花园 3室2厅 700万', '仁恒河滨花园  | 3室2厅 | 153.76平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)板楼  -  鸿顺里街', '700万', '单价45526元/平米')
('https://image1.ljcdn.com/120000-inspection/454918bb-488d-4dfc-b384-28059ac3f6e2.jpg.296x216.jpg', '此房满两年，业主诚意出售，楼层好，位置佳', '中国铁建国际城  | 2室2厅 | 92.96平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)板楼  -  建昌道', '280万', '单价30121元/平米')
('https://image1.ljcdn.com/120000-inspection/8dbf0968-7643-4353-a581-b730b1c6a637.jpg.296x216.jpg', '琴江公寓 2室2厅 235万', '琴江公寓  | 2室2厅 | 88.58平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  月牙河', '235万', '单价26530元/平米')
('https://image1.ljcdn.com/120000-inspection/efcc75d6-575b-42ba-a736-4859523956d4.jpg.296x216.jpg', '日方里 2室1厅 220万', '日方里  | 2室1厅 | 70.27平米 | 南 北 | 其他', '中楼层(共7层)板楼  -  鸿顺里街', '220万', '单价31308元/平米')
('https://image1.ljcdn.com/120000-inspection/d91127e7-8d80-4394-b5b5-85d1fe0ab210.jpg.296x216.jpg', '盛宇里小区，交通方便，配套齐全', '盛宇里  | 2室1厅 | 78.16平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)板楼  -  王串场', '170万', '单价21751元/平米')
('https://image1.ljcdn.com/120000-inspection/5954b678-6906-4b3c-a740-d6723b7ba380.jpg.296x216.jpg', '兴源公寓 中间楼层 南北通透 适宜居住', '兴源公寓  | 2室2厅 | 97.99平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  宁园', '285万', '单价29085元/平米')
('https://image1.ljcdn.com/120000-inspection/649c32ed-8111-4e0e-9a2f-85686040f5b3.JPG.296x216.jpg', '中山东里 中间楼层 配套齐全 交通方便 随时看房', '中山东里  | 2室0厅 | 54.59平米 | 西 | 其他', '中楼层(共7层)板楼  -  建昌道', '120万', '单价21983元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7b13a6e4-e344-4fac-be14-2a6d46a2fd1c.jpg.296x216.jpg', '中宜里 不临铁道 中间楼层 看房方便', '中宜里  | 2室1厅 | 59.45平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  铁东路', '135万', '单价22709元/平米')
('https://image1.ljcdn.com/120000-inspection/9612e0b8-cd09-4362-85a6-4e66e301dd13.1.jpg.296x216.jpg', '涪江北里 59.88平 112万', '涪江北里  | 2室1厅 | 59.88平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  靖江路', '109万', '单价18204元/平米')
('https://image1.ljcdn.com/120000-inspection/197889ef-4e30-4f2f-bbd0-89da1b097e51.jpg.296x216.jpg', '田字格户型 南向一室  简装 看房方便 户型方正 低楼层', '铁工东里  | 1室1厅 | 65.22平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  建昌道', '135万', '单价20700元/平米')
('https://image1.ljcdn.com/120000-inspection/563f4d24-686b-48d0-b678-a18cd4f8d654.jpg.296x216.jpg', '容彩里，精装修，一室一厅，户型方正没有浪费面积', '容彩里  | 1室1厅 | 44.22平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  王串场', '96万', '单价21710元/平米')
('https://image1.ljcdn.com/120000-inspection/636dfa11-97f1-49bc-8207-a549b69e82aa.jpg.296x216.jpg', '河北区两室夹厅户型，南北通透，户型方正，采光好', '日远里  | 2室1厅 | 52.83平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  鸿顺里街', '134万', '单价25365元/平米')
('https://image1.ljcdn.com/120000-inspection/51e34b20-70ce-4938-9fc0-9b06db9bfc79.jpg.296x216.jpg', '望海楼北里 1室1厅 148万', '望海楼北里  | 1室1厅 | 40平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)板楼  -  望海楼', '148万', '单价37000元/平米')
('https://image1.ljcdn.com/120000-inspection/01839c5b-78d6-40c6-a977-e9d222191a56.jpg.296x216.jpg', '涪江南里 2室1厅  业主换房出售 2楼', '涪江南里  | 2室1厅 | 59.55平米 | 东北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  靖江路', '122万', '单价20487元/平米')
('https://image1.ljcdn.com/120000-inspection/77e64ae8-742c-4b96-a41d-f304dd75f948.jpg.296x216.jpg', '春艳里 2室1厅 165万', '春艳里  | 2室1厅 | 61.06平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  王串场', '165万', '单价27023元/平米')
('https://image1.ljcdn.com/120000-inspection/897901c0-59ec-47c7-9c05-5179b6b0ccb4.jpg.296x216.jpg', '印江南里 2室1厅 115万', '印江南里  | 2室1厅 | 55.59平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  靖江路', '115万', '单价20688元/平米')
('https://image1.ljcdn.com/120000-inspection/f1785ae6-9f17-4274-9350-7abcfb541f00.jpg.296x216.jpg', '润园里 5楼 不到顶 精装修 产权满两年', '润园里  | 1室1厅 | 55.85平米 | 东 | 精装 | 无电梯', '高楼层(共6层)板楼  -  宁园', '165万', '单价29544元/平米')
('https://image1.ljcdn.com/120000-inspection/d669526f-b130-4fd3-b93a-b5da991fe34b.jpg.296x216.jpg', '宇萃里 1室1厅 140万', '宇萃里  | 1室1厅 | 51.38平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  王串场', '140万', '单价27248元/平米')
('https://image1.ljcdn.com/120000-inspection/d1fcdf20-bc1c-4472-b7eb-7dabfc13b641.jpg.296x216.jpg', '萃华里 二楼 南北向低楼层  私产房', '萃华里  | 1室1厅 | 47.35平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)板楼  -  王串场', '115万', '单价24288元/平米')
('https://image1.ljcdn.com/120000-inspection/f5db7bdb-9e50-4c4f-a7fd-b472c5fc63ee.JPG.296x216.jpg', '楼龄新 环境好 物业管理严格 有D铁和公交 出行便利。', '嘉畅园  | 1室1厅 | 61.47平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)板楼  -  建昌道', '140万', '单价22776元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload5efb999e-0947-427a-b9d5-a879b2b75385.jpg.296x216.jpg', '一层一户 精装修 看房方便 双阳户型  南北通透', '三和温泉花园地利园  | 2室1厅 | 96.42平米 | 东南 北 | 简装 | 有电梯', '高楼层(共6层)板楼  -  建昌道', '236万', '单价24477元/平米')
('https://image1.ljcdn.com/120000-inspection/9a9f1b7a-5d4c-4823-bc3f-621647794c52.jpg.296x216.jpg', '建北里 交通便利 小区环境干净舒适 适合居住', '建北里(河北区)  | 2室1厅 | 44.3平米 | 南 | 其他', '中楼层(共5层)板楼  -  建昌道', '105万', '单价23703元/平米')
('https://image1.ljcdn.com/120000-inspection/5abc2ad6-5b81-41e4-8f63-7a07868da108.jpg.296x216.jpg', '开江里 交通便利  户型规整  视野较好', '开江里  | 1室1厅 | 38.84平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  月牙河', '103万', '单价26520元/平米')
('https://image1.ljcdn.com/120000-inspection/ebc13611-c78b-4e7d-ab3b-c78a7eed02b7.jpg.296x216.jpg', '五马路162号 2室1厅 325万', '五马路162号  | 2室1厅 | 79.13平米 | 南 北 | 其他', '低楼层(共7层)暂无数据  -  鸿顺里街', '325万', '单价41072元/平米')
('https://image1.ljcdn.com/120000-inspection/a7a52553-5550-4958-97b2-58427527005e.jpg.296x216.jpg', '金泰花园 2室1厅 166万', '金泰花园  | 2室1厅 | 74.45平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  宁园', '166万', '单价22297元/平米')
('https://image1.ljcdn.com/120000-inspection/3c5cafd9-edd2-4a49-90e4-750e90b0fd8b.jpg.296x216.jpg', '琴海公寓 1室1厅 142万', '琴海公寓  | 1室1厅 | 44.03平米 | 东 | 简装 | 有电梯', '高楼层(共12层)板楼  -  光复道', '142万', '单价32251元/平米')
('https://image1.ljcdn.com/120000-inspection/72d68850-fd8e-4f0f-8e58-ae7a7c3c26c5.jpg.296x216.jpg', '通达新苑 3室2厅 270万', '通达新苑  | 3室2厅 | 74.12平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)板楼  -  江都路', '270万', '单价36428元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload674b372b-cc6a-4d28-80c3-cdba64fc7f3f.jpg.296x216.jpg', '靖江里 通透两室 成熟社区 采光好 诚意出售', '靖江里  | 2室1厅 | 69平米 | 东 西 | 简装 | 无电梯', '高楼层(共7层)板楼  -  真理道', '132万', '单价19131元/平米')
('https://image1.ljcdn.com/120000-inspection/245ee068-624e-4f39-a3d5-7519c30c0c34.jpg.296x216.jpg', '四期宁宇 低楼层精装修 交通便利 看房方便', '北宁湾-宁宇家园  | 2室1厅 | 90.7平米 | 南 | 其他 | 有电梯', '低楼层(共30层)板楼  -  铁东路', '295万', '单价32525元/平米')
('https://image1.ljcdn.com/120000-inspection/714ce68b-3265-4394-bd8d-a1efa5602478.jpg.296x216.jpg', '义江里 阳面一室 低楼层 业主诚意出售', '义江里  | 1室1厅 | 43.24平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  靖江路', '105万', '单价24284元/平米')
('https://image1.ljcdn.com/120000-inspection/afec8d7f-4039-4876-8180-07d637744b38.jpg.296x216.jpg', '贵桥里 1室1厅 95万', '贵桥里  | 1室1厅 | 43.19平米 | 南 | 其他', '高楼层(共6层)板楼  -  建昌道', '95万', '单价21996元/平米')
('https://image1.ljcdn.com/120000-inspection/4e965a8b-1348-4ed2-8088-08d661e75627.jpg.296x216.jpg', '金碧园 楼层适中 采光好 居住舒适', '金碧园  | 3室1厅 | 119.86平米 | 南 西 | 简装 | 无电梯', '中楼层(共7层)板楼  -  望海楼', '390万', '单价32538元/平米')
('https://image1.ljcdn.com/120000-inspection/4369a393-aa45-4fbf-836a-5d525f0a2825.jpg.296x216.jpg', '北宁湾一期，南北通透，户型格局很不错', '北宁湾-宁静家园  | 3室2厅 | 124.68平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)板楼  -  铁东路', '335万', '单价26869元/平米')
('https://image1.ljcdn.com/120000-inspection/5d2ccac2-dc77-4313-a74b-62fefec49765.jpg.296x216.jpg', '户型方正 双阳户型 南向两室 诚意出售 看房方便', '福桥里  | 2室1厅 | 63.33平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  建昌道', '120万', '单价18949元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload4f74ce9c-470c-4d1a-8fd4-5c9bed8a65d7.jpg.296x216.jpg', '满五唯一 一楼带两个院子 赠送面积 电梯且近D铁。', '春和仁居  | 2室1厅 | 113.49平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)板楼  -  建昌道', '330万', '单价29078元/平米')
('https://image1.ljcdn.com/120000-inspection/ee0503f7-b895-4c75-a28d-275291e633f1.jpg.296x216.jpg', '日方里 交通便利 小区环境干净舒适 适合居住', '日方里  | 1室1厅 | 45.19平米 | 东 | 其他', '高楼层(共7层)板楼  -  鸿顺里街', '100万', '单价22129元/平米')
('https://image1.ljcdn.com/120000-inspection/371a2171-c106-49f3-a402-c34b88358599.jpg.296x216.jpg', '建湖里 2室1厅 140万', '建湖里  | 2室1厅 | 48.19平米 | 南 | 其他', '低楼层(共6层)板楼  -  建昌道', '140万', '单价29052元/平米')
('https://image1.ljcdn.com/120000-inspection/fa2c6e97-6e99-423c-a78d-e3f55b0a6052.jpg.296x216.jpg', '东昌里  配套齐全  交通便利  生活方便', '东昌里  | 2室1厅 | 83.66平米 | 东 西 | 简装 | 无电梯', '中楼层(共5层)板楼  -  新开河', '169万', '单价20201元/平米')
('https://image1.ljcdn.com/120000-inspection/884675dc-3ee7-47cd-b13f-0407ed2ad984.jpg.296x216.jpg', '金波里 1室1厅 165万', '金波里  | 1室1厅 | 48.9平米 | 西 | 精装 | 无电梯', '中楼层(共7层)板楼  -  望海楼', '165万', '单价33743元/平米')
('https://image1.ljcdn.com/120000-inspection/39084924-8fa2-45aa-a439-6100e8887b80.jpg.296x216.jpg', '择仁里 2室1厅 240万', '择仁里  | 2室1厅 | 79.25平米 | 南 北 | 其他', '低楼层(共7层)板楼  -  鸿顺里街', '240万', '单价30284元/平米')
('https://image1.ljcdn.com/120000-inspection/b114da98-9dae-40f4-9acf-ae2a8cc632e7.jpg.296x216.jpg', '舒园里 通透两室 采光充足 出行方便', '舒园里  | 2室2厅 | 80.07平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)板楼  -  宁园', '185万', '单价23105元/平米')
('https://image1.ljcdn.com/120000-inspection/e124ddf0-5b3f-4543-9ddb-afa0ac02da71.jpg.296x216.jpg', '嘉畅园 装修都是好材质 花费将近二十万 直接入住！', '嘉畅园  | 1室1厅 | 60.62平米 | 南 | 其他 | 有电梯', '高楼层(共32层)板楼  -  建昌道', '137万', '单价22600元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload12cec115-7047-4479-b125-665340343645.jpg.296x216.jpg', '金昆里 1室1厅 144万', '金昆里  | 1室1厅 | 43.96平米 | 西 | 毛坯 | 无电梯', '中楼层(共6层)板楼  -  望海楼', '144万', '单价32758元/平米')
('https://image1.ljcdn.com/120000-inspection/6e0b3e9e-6290-427b-b160-f60c95f894b3.jpg.296x216.jpg', '本房户型好  采光好  房主诚意出售', '焕玉公寓  | 2室1厅 | 99.01平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  王串场', '285万', '单价28785元/平米')
('https://image1.ljcdn.com/120000-inspection/4b5650c5-766b-42c1-979c-8881660257d9.jpg.296x216.jpg', '孚泰公寓    采光充足  交通便利  配套齐全', '孚泰公寓  | 1室1厅 | 51.1平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)板楼  -  望海楼', '160万', '单价31312元/平米')
('https://image1.ljcdn.com/120000-inspection/53c519bd-be5c-4a0c-9c9a-e7922bfbe073.jpg.296x216.jpg', '环盛里 2室1厅 200万', '环盛里  | 2室1厅 | 92.18平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  王串场', '200万', '单价21697元/平米')
('https://image1.ljcdn.com/120000-inspection/69da1aeb-ac05-4ae7-88b7-f04c3f42ab6f.jpg.296x216.jpg', '玉容花园  2000年房龄  私产能贷款 中间楼层 简单装修', '玉容花园  | 1室1厅 | 67.55平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  王串场', '155万', '单价22946元/平米')
('https://image1.ljcdn.com/120000-inspection/3cb17c2e-e5dd-4c27-a308-7fa10f28afc3.jpg.296x216.jpg', '金碧园  一楼  双阳 户型  南北通透  过五唯一', '金碧园  | 2室2厅 | 111.94平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)板楼  -  望海楼', '385万', '单价34394元/平米')
('https://image1.ljcdn.com/120000-inspection/23e44548-9296-4c76-8161-d3f4de664350.jpg.296x216.jpg', '瑞海名苑 中间楼层 不临街 诚意出售', '瑞海名苑  | 1室1厅 | 76.54平米 | 南 | 精装 | 有电梯', '中楼层(共30层)板楼  -  光复道', '285万', '单价37236元/平米')
('https://image1.ljcdn.com/120000-inspection/82840267-b9e3-48b8-a3ca-023a2cc76a2e.jpg.296x216.jpg', '精装修 双阳户型 中间楼层 无遮挡 光线好随时签约', '嘉畅园  | 2室1厅 | 75.95平米 | 南 | 精装 | 有电梯', '高楼层(共20层)板楼  -  建昌道', '191万', '单价25149元/平米')
('https://image1.ljcdn.com/120000-inspection/55c4246d-ece0-447e-81c7-abd878e6546e.jpg.296x216.jpg', '中山东里 交通便利 小区环境干净舒适 适合居住', '中山东里  | 1室1厅 | 40.62平米 | 东 西 | 其他', '高楼层(共6层)板楼  -  建昌道', '90万', '单价22157元/平米')
('https://image1.ljcdn.com/120000-inspection/0a38720a-2846-4710-a125-5579a7df4e5c.jpg.296x216.jpg', '世纪祥和家园(河北区) 2室1厅 215万', '世纪祥和家园(河北区)  | 2室1厅 | 76.27平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  靖江路', '215万', '单价28190元/平米')
('https://image1.ljcdn.com/120000-inspection/ea20d28c-58fe-46c2-9a48-e1b4176cfccd.jpg.296x216.jpg', '东昌里 2室1厅 130万', '东昌里  | 2室1厅 | 64.36平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新开河', '130万', '单价20199元/平米')
('https://image1.ljcdn.com/120000-inspection/e97a5f6b-5eb1-492b-8cab-1b8758730dcc.jpg.296x216.jpg', '上江花园 2室1厅 168万', '上江花园  | 2室1厅 | 83.02平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  月牙河', '168万', '单价20237元/平米')
('https://image1.ljcdn.com/120000-inspection/d8d81eca-7491-44ca-8d80-5aeb837eaef3.jpg.296x216.jpg', '嘉畅园 2室1厅 200万', '嘉畅园  | 2室1厅 | 76.28平米 | 南 | 其他 | 有电梯', '中楼层(共26层)板楼  -  建昌道', '200万', '单价26220元/平米')
('https://image1.ljcdn.com/120000-inspection/f5bcc231-e831-4cf4-afa8-eca6e1dd0911.jpg.296x216.jpg', '盛和家园 中间楼层 户型方正 精装修', '盛和家园  | 1室1厅 | 58.94平米 | 东南 | 精装 | 有电梯', '中楼层(共25层)塔楼  -  新开河', '125万', '单价21209元/平米')
('https://image1.ljcdn.com/120000-inspection/46ec25be-d34c-4485-b8b7-97d6b30875b7.jpg.296x216.jpg', '泉清家园 交通便利  户型规整  视野较好', '泉清家园  | 2室1厅 | 74.48平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  王串场', '200万', '单价26853元/平米')
('https://image1.ljcdn.com/120000-inspection/bf9448ba-79b8-465f-a4fa-91738d3e37da.jpg.296x216.jpg', '诗景颂苑   交通便利   地铁6号线    环境优美', '诗景颂苑  | 2室1厅 | 90.59平米 | 南 | 其他 | 有电梯', '高楼层(共32层)板楼  -  建昌道', '275万', '单价30357元/平米')
('https://image1.ljcdn.com/120000-inspection/d8b41bc0-7ad5-40e1-9326-7b8880ccda82.jpg.296x216.jpg', '此房满屋唯一没有个税，户型南北通透，楼层适中。', '北宁湾-致远家园  | 3室1厅 | 113.64平米 | 南 西 北 | 其他 | 有电梯', '高楼层(共33层)板楼  -  铁东路', '350万', '单价30800元/平米')
('https://image1.ljcdn.com/120000-inspection/6712fe80-3a59-416f-a4f1-167f6b3cabce.jpg.296x216.jpg', '波莹公寓 2室1厅 286万', '波莹公寓  | 2室1厅 | 87.94平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  王串场', '286万', '单价32523元/平米')
('https://image1.ljcdn.com/120000-inspection/e3f04c55-6ca1-4a8d-b3b4-868ee5fe07f3.jpg.296x216.jpg', '不到顶的小两室 私产可贷款  诚意卖房', '萃华里  | 2室1厅 | 54.18平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  王串场', '130万', '单价23995元/平米')
('https://image1.ljcdn.com/120000-inspection/28cb53f1-ba59-463c-b8df-65d586bdf716.jpg.296x216.jpg', '春和三期 一室 户型方正 看房方便  诚意出售', '春和仁居  | 1室1厅 | 61.15平米 | 东北 | 简装 | 有电梯', '低楼层(共18层)板楼  -  建昌道', '175万', '单价28619元/平米')
('https://image1.ljcdn.com/120000-inspection/cf0b3785-5e51-49f3-b32d-d5c0ac1fa03a.JPG.296x216.jpg', '富瀛洲花园 1室1厅 168万', '富瀛洲花园  | 1室1厅 | 74.12平米 | 南 | 其他 | 有电梯', '高楼层(共24层)板楼  -  建昌道', '168万', '单价22666元/平米')
('https://image1.ljcdn.com/120000-inspection/71b6cd3e-f118-4f11-9d19-bc4a4a2e0143.jpg.296x216.jpg', '靖辰南里 2室1厅 132万', '靖辰南里  | 2室1厅 | 68.41平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  靖江路', '132万', '单价19296元/平米')
('https://image1.ljcdn.com/120000-inspection/1dbdba6d-1e14-4bab-a7a0-7e39c20892f7.jpg.296x216.jpg', '富瀛洲花园 1室1厅 145万', '富瀛洲花园  | 1室1厅 | 65.88平米 | 西 西北 | 其他 | 有电梯', '高楼层(共24层)板楼  -  建昌道', '145万', '单价22010元/平米')
('https://image1.ljcdn.com/120000-inspection/91abfd3b-57ea-4192-9605-850754fafa0d.jpg.296x216.jpg', '汇川家园满五唯一税费合适、有阁楼、使用面积大', '汇川家园  | 2室1厅 | 61.74平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新开河', '158万', '单价25592元/平米')
