('https://image1.ljcdn.com/120000-inspection/886fe208-6be8-46b0-873d-f613b91dcac8.jpg.296x216.jpg', '先春园隆春里 过5年 看房随时 南北通透', '先春园隆春里  | 2室1厅 | 85.95平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  芥园道', '310万', '单价36068元/平米')
('https://image1.ljcdn.com/120000-inspection/3af496f0-dede-4e66-85b1-f1ab82265989.jpg.296x216.jpg', '畅景家园  精装修 中楼层 带电梯', '畅景家园  | 2室1厅 | 67.03平米 | 南 | 其他 | 有电梯', '中楼层(共18层)板楼  -  丁字沽街', '195万', '单价29092元/平米')
('https://image1.ljcdn.com/120000-inspection/301c7559-a4a9-4bd0-a208-ee0dc19929d9.jpg.296x216.jpg', '金领国际 精装一室 商品房 户型规整', '金领国际  | 1室0厅 | 50.7平米 | 北 | 精装 | 有电梯', '低楼层(共29层)塔楼  -  三条石', '114万', '单价22486元/平米')
('https://image1.ljcdn.com/120000-inspection/1bcb63b7-80ba-40fd-a114-d24d84810801.jpg.296x216.jpg', '金领国际 精装两室 高楼层 视野开阔 采光充足', '金领国际  | 2室1厅 | 98.82平米 | 南 | 简装 | 有电梯', '高楼层(共32层)板楼  -  三条石', '355万', '单价35924元/平米')
('https://image1.ljcdn.com/120000-inspection/6b164ee7-6189-448f-b2bb-f08dd6d2c2ee.jpg.296x216.jpg', '紫芥园 4室2厅 712万', '紫芥园  | 4室2厅 | 179.98平米 | 南 北 | 其他 | 有电梯', '中楼层(共9层)板楼  -  芥园道', '712万', '单价39560元/平米')
('https://image1.ljcdn.com/120000-inspection/cdd83d5a-0895-4344-a345-8c205d0293ae.jpg.296x216.jpg', '精装修跃层H户型，满五唯一带车位，诚意出售！', '水竹花园  | 4室2厅 | 151.9平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  西沽街', '285万', '单价18763元/平米')
('https://image1.ljcdn.com/120000-inspection/1b7f3702-a8f3-433c-9cdc-f81315823f2e.jpg.296x216.jpg', '新跃进里 私产房可贷款 南北通透两室 采光好', '跃进里  | 2室1厅 | 84.01平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  邵公庄', '160万', '单价19046元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade2915f83-1915-45c9-a79b-b091e9b67aac.jpg.296x216.jpg', '水木跃层 南北通透 中间楼层 舒适方便', '水木天成碧杉园  | 2室2厅 | 124.1平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)板楼  -  西沽街', '300万', '单价24175元/平米')
('https://image1.ljcdn.com/120000-inspection/f36da724-d859-412a-9217-9a3e41821dbb.jpg.296x216.jpg', '南北通透 大跃层 有露台 着急卖 配套齐全', '水木天成碧杉园  | 3室1厅 | 124.1平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)板楼  -  西沽街', '260万', '单价20951元/平米')
('https://image1.ljcdn.com/120000-inspection/0c82a162-a9b4-4880-887b-41a9f7cc63a8.jpg.296x216.jpg', '采光充足 交通便利 环境整洁 出行方便', '河怡花园  | 3室1厅 | 145.35平米 | 南 北 | 精装 | 有电梯', '低楼层(共24层)板楼  -  西沽街', '440万', '单价30272元/平米')
('https://image1.ljcdn.com/120000-inspection/b4f17d93-ebeb-4d6f-88da-43230238724b.jpg.296x216.jpg', '佳园北里 1室1厅 91万', '佳园北里  | 1室1厅 | 40.77平米 | 南 | 精装', '高楼层(共6层)板楼  -  双环邨', '91万', '单价22321元/平米')
('https://image1.ljcdn.com/120000-inspection/b563f080-7098-4029-aa69-6691badef3dc.jpg.296x216.jpg', '精装修南北通透三居 双阳卧室 高层采光无遮挡居住舒适', '尚都家园  | 3室2厅 | 149.48平米 | 东 南 北 | 精装 | 有电梯', '高楼层(共32层)板楼  -  三条石', '470万', '单价31443元/平米')
('https://image1.ljcdn.com/120000-inspection/3c06790a-fdbd-41de-8db0-e9bf309d9551.jpg.296x216.jpg', '尚都家园 全明三室 南北通透 毛坯可塑 看房方便', '尚都家园  | 3室1厅 | 144.06平米 | 东 南 北 | 毛坯 | 有电梯', '高楼层(共32层)板楼  -  三条石', '488万', '单价33875元/平米')
('https://image1.ljcdn.com/120000-inspection/c9962b97-5435-475b-b790-bfb4e02bb686.jpg.296x216.jpg', '金领国际 婚房通透大三室 随时看房 拎包入住', '金领国际  | 3室2厅 | 153.74平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)板楼  -  三条石', '570万', '单价37076元/平米')
('https://image1.ljcdn.com/120000-inspection/42e9cb9f-20d6-4c70-b7fe-46f9eb5fe607.jpg.296x216.jpg', '南北通透，采光好，出行方便，配套齐全', '仁爱花园  | 3室1厅 | 101.95平米 | 东 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  邵公庄', '270万', '单价26484元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadbcf71d98-36a0-4d2d-be69-2b21075ac955.jpg.296x216.jpg', '鼎发家园，南北通透，采光好，格局方正，小区安静', '鼎发家园  | 2室1厅 | 82.17平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  邵公庄', '216万', '单价26287元/平米')
('https://image1.ljcdn.com/120000-inspection/4e7264ab-6653-4b49-86df-2f1690baeb5e.jpg.296x216.jpg', '涟源里 通透两室 不到顶 随时可看', '涟源里  | 2室1厅 | 74.47平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  西沽街', '155万', '单价20814元/平米')
('https://image1.ljcdn.com/120000-inspection/e9a4b4ad-8420-4999-9029-56bbcbd548c5.jpg.296x216.jpg', '精装通透的两室，客厅带窗，一栋楼只有这个单元有明厅', '御河湾新苑  | 2室1厅 | 71.69平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)板楼  -  三条石', '210万', '单价29293元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload64295b75-4515-45ef-af2c-ab775b96a609.jpg.296x216.jpg', '明华里 2室1厅 318万', '明华里  | 2室1厅 | 88.45平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  铃铛阁', '318万', '单价35953元/平米')
('https://image1.ljcdn.com/120000-inspection/bd936f3c-bb60-43f0-b1b6-3311398f74bc.jpg.296x216.jpg', '楼层合适 出行便利 环境整洁 诚心出售', '河怡花园  | 2室1厅 | 118.96平米 | 东南 北 | 精装 | 有电梯', '高楼层(共24层)板楼  -  西沽街', '297万', '单价24967元/平米')
('https://image1.ljcdn.com/120000-inspection/8b051386-0e81-46dd-820d-dfec6a38237f.jpg.296x216.jpg', '海源公寓  中间楼层  大两居', '海源公寓  | 2室1厅 | 85.38平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  西沽街', '245万', '单价28696元/平米')
('https://image1.ljcdn.com/120000-inspection/ed2ba95e-9e76-492d-acb6-6991139a9eb7.jpg.296x216.jpg', '水竹 一梯三户 私产满两年 首批住户 2楼中独', '水竹花园  | 1室1厅 | 56.3平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  西沽街', '180万', '单价31972元/平米')
('https://image1.ljcdn.com/120000-inspection/bb52d0a5-b394-4878-b830-0168d4a6887c.jpg.296x216.jpg', '仁爱花园 1室1厅 132万', '仁爱花园  | 1室1厅 | 46.22平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  邵公庄', '132万', '单价28560元/平米')
('https://image1.ljcdn.com/120000-inspection/0b188544-073f-4740-be63-1fa00bd5ccdb.jpg.296x216.jpg', '天鸿大厦 阳面一室 户型方正 采光好', '天鸿大厦  | 1室1厅 | 58.98平米 | 南 | 其他 | 有电梯', '中楼层(共22层)塔楼  -  大胡同', '88万', '单价14921元/平米')
('https://image1.ljcdn.com/120000-inspection/2a474277-b1b7-4cf8-aa2a-5f9f466c41c4.jpg.296x216.jpg', '房子过五年 随时签约 诚心卖 楼层低 价钱有商量 可看', '水木天成逸树园  | 2室1厅 | 99.85平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  西沽街', '335万', '单价33551元/平米')
('https://image1.ljcdn.com/120000-inspection/bca78bb0-7175-471e-afbc-9e53c23d566e.jpg.296x216.jpg', '澄水苑 南北通透格局好 视野宽阔 配套齐全', '中嘉花园澄水苑  | 2室1厅 | 110.19平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  西于庄', '280万', '单价25411元/平米')
('https://image1.ljcdn.com/120000-inspection/60318439-2c2e-4c88-9219-65f0d6383355.jpg.296x216.jpg', '风貌里 精装2室 私产满五年 有车位 采光充足 位置好', '风貌里小区  | 2室1厅 | 96.5平米 | 南 西 | 精装 | 无电梯', '高楼层(共6层)板楼  -  丁字沽街', '208万', '单价21555元/平米')
('https://image1.ljcdn.com/120000-inspection/541f557a-9df5-4847-a4d4-a3e7b239cf26.jpg.296x216.jpg', '商苑公寓 1室1厅 220万', '商苑公寓  | 1室1厅 | 85.27平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  邵公庄', '220万', '单价25801元/平米')
('https://image1.ljcdn.com/120000-inspection/98e7b029-8d88-4fd9-b224-346621416263.jpg.296x216.jpg', '河怡花园东南精装两居室 精装修 拎包入住', '河怡花园  | 2室1厅 | 77.67平米 | 西南 | 精装 | 有电梯', '中楼层(共26层)板楼  -  西沽街', '230万', '单价29613元/平米')
('https://image1.ljcdn.com/120000-inspection/025dc8d3-25eb-4dbb-8519-207fc0dec1c8.jpg.296x216.jpg', '跃进里 1室1厅 136万', '跃进里  | 1室1厅 | 59.11平米 | 南 | 简装 | 无电梯', '中楼层(共7层)板楼  -  邵公庄', '136万', '单价23008元/平米')
('https://image1.ljcdn.com/120000-inspection/27ebb1d7-6fff-4fab-a78d-fde2ea9d1580.jpg.296x216.jpg', '北开花园 全明一室 小区一楼 精装修 即买即住', '北开花园  | 1室1厅 | 61.39平米 | 西北 | 简装 | 有电梯', '低楼层(共32层)板楼  -  三条石', '215万', '单价35022元/平米')
('https://image1.ljcdn.com/120000-inspection/18d7da40-fbe4-4d1f-8eb4-91c063c36bd9.jpg.296x216.jpg', '植物园东里 简单装修 出行购物便捷 配套齐全', '植物园东里  | 2室1厅 | 60.98平米 | 东 西 | 简装 | 无电梯', '中楼层(共7层)板楼  -  西于庄', '155万', '单价25419元/平米')
('https://image1.ljcdn.com/120000-inspection/37a9b54d-0634-4dca-89d6-fc129e1fc222.jpg.296x216.jpg', '千禧园东区 2室1厅 270万', '千禧园东区  | 2室1厅 | 137.84平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  邵公庄', '270万', '单价19588元/平米')
('https://image1.ljcdn.com/120000-inspection/a3a8e43f-7f48-4efe-8bda-7d7f0b9467df.jpg.296x216.jpg', '翠溪园 3室2厅 243万', '翠溪园  | 3室2厅 | 103.57平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)板楼  -  西于庄', '243万', '单价23463元/平米')
('https://image1.ljcdn.com/120000-inspection/f502d449-2006-4091-b3c3-c90e1ccbb6c8.jpg.296x216.jpg', '仁爱花园 1室1厅 118万', '仁爱花园  | 1室1厅 | 44.76平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  邵公庄', '118万', '单价26363元/平米')
('https://image1.ljcdn.com/120000-inspection/11f8aca1-4fce-43ce-a1c2-cb56d84ee91e.jpg.296x216.jpg', '先春园世春里 3室1厅 320万', '先春园世春里  | 3室1厅 | 113.19平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  芥园道', '320万', '单价28272元/平米')
('https://image1.ljcdn.com/120000-inspection/0a2ee2ec-b55c-4499-9f03-d0dac0905a3c.jpg.296x216.jpg', '静安里(红桥区) 2室1厅 138万', '静安里(红桥区)  | 2室1厅 | 58.09平米 | 东 西 | 其他', '中楼层(共7层)暂无数据  -  邵公庄', '138万', '单价23757元/平米')
('https://image1.ljcdn.com/120000-inspection/c369ff73-2574-48cb-8436-06082b82885b.jpg.296x216.jpg', '科园公寓 2室1厅 230万', '科园公寓  | 2室1厅 | 68.22平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  邵公庄', '230万', '单价33715元/平米')
('https://image1.ljcdn.com/120000-inspection/5c0c42bb-ceff-4016-bc17-e993323099da.jpg.296x216.jpg', '科园公寓 1室1厅 90万', '科园公寓  | 1室1厅 | 35.71平米 | 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  邵公庄', '90万', '单价25204元/平米')
('https://image1.ljcdn.com/120000-inspection/8be20e50-3ccb-47f9-9ce2-2114944b4c14.png.296x216.jpg', '水木天成临湾园 2室2厅 380万', '水木天成临湾园  | 2室2厅 | 112.53平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  西沽街', '380万', '单价33769元/平米')
('https://image1.ljcdn.com/120000-inspection/7db4461a-1d1d-46ab-b386-b83e49f56bf8.jpg.296x216.jpg', '商苑公寓 2室1厅 155万', '商苑公寓  | 2室1厅 | 62.2平米 | 南 | 其他 | 无电梯', '中楼层(共5层)板楼  -  邵公庄', '155万', '单价24920元/平米')
('https://image1.ljcdn.com/120000-inspection/83629786-a5c4-442a-a8b6-4a9b6aab7159.jpg.296x216.jpg', '满五年 南北向 跃层 视野开阔 精装修 随时可看', '龙禧园  | 3室2厅 | 130.93平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  西沽街', '300万', '单价22914元/平米')
('https://image1.ljcdn.com/120000-inspection/88f595b0-ddca-4450-9121-3504b84360c1.jpg.296x216.jpg', '飞岳楼 2室1厅 180万', '飞岳楼  | 2室1厅 | 85平米 | 南 | 其他', '高楼层(共6层)板楼  -  丁字沽街', '180万', '单价21177元/平米')
('https://image1.ljcdn.com/120000-inspection/6a48897d-1b9c-4a86-b052-e964e0e61ca7.jpg.296x216.jpg', '跃进里 2室2厅 208万', '跃进里  | 2室2厅 | 100.76平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  邵公庄', '208万', '单价20644元/平米')
('https://image1.ljcdn.com/120000-inspection/22a32eec-93d7-4c80-9b9b-c547a96f0d2a.jpg.296x216.jpg', '敦煌楼 一室一厅80万 小户型 总价低', '敦煌楼  | 1室1厅 | 32.25平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  西于庄', '80万', '单价24807元/平米')
('https://image1.ljcdn.com/120000-inspection/9fe43a1d-1b93-46eb-8bf9-af3a712d96ac.jpg.296x216.jpg', '彰武楼 2室1厅 125万', '彰武楼  | 2室1厅 | 59.06平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  咸阳北路', '125万', '单价21165元/平米')
('https://image1.ljcdn.com/120000-inspection/924f9fe7-d64c-4029-ab15-3624cf4bdcd0.jpg.296x216.jpg', '跃进里 2室1厅 220万', '跃进里  | 2室1厅 | 81.9平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  邵公庄', '220万', '单价26863元/平米')
('https://image1.ljcdn.com/120000-inspection/0cc502df-3f7c-40dd-ab03-b71af9500353.jpg.296x216.jpg', '泉富家园 1室1厅 175万', '泉富家园  | 1室1厅 | 61.03平米 | 南 | 其他', '高楼层(共18层)板楼  -  咸阳北路', '175万', '单价28675元/平米')
('https://image1.ljcdn.com/120000-inspection/9f41cad9-8a4d-4b89-84fd-08f130a5b139.jpg.296x216.jpg', '紫芥园 2室2厅 480万', '紫芥园  | 2室2厅 | 106.15平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)板楼  -  芥园道', '480万', '单价45220元/平米')
('https://image1.ljcdn.com/120000-inspection/fec584ac-1f75-45c8-a7f7-ec06b86ae605.jpg.296x216.jpg', '中嘉花园绮水苑 2室2厅 239万', '中嘉花园绮水苑  | 2室2厅 | 99.57平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  西于庄', '239万', '单价24004元/平米')
('https://image1.ljcdn.com/120000-inspection/9facf009-4d79-4b26-bf14-cadada2b52e0.jpg.296x216.jpg', '弘丽园 2室1厅 280万', '弘丽园  | 2室1厅 | 90.66平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  芥园道', '280万', '单价30885元/平米')
('https://image1.ljcdn.com/120000-inspection/7397c494-812c-4b10-aa67-012194c7d66a.jpg.296x216.jpg', '潞河园  私产 不到顶 阳面 不临街 采光好', '潞河园  | 2室1厅 | 78.73平米 | 南 | 其他', '高楼层(共7层)板楼  -  丁字沽街', '150万', '单价19053元/平米')
('https://image1.ljcdn.com/120000-inspection/e8320c74-0761-4b96-a7c5-5eba4e7a48d7.jpg.296x216.jpg', '植物园东里，私产可贷款 中楼层2室，交通便利', '植物园东里  | 2室1厅 | 60.98平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)板楼  -  西于庄', '125万', '单价20499元/平米')
('https://image1.ljcdn.com/120000-inspection/b6023eca-30a4-46be-9368-04cd727a3656.jpg.296x216.jpg', '小区环境好，私产过俩年。从客厅看外面视野很好。', '先春园泉春里  | 1室1厅 | 65.33平米 | 南 | 其他 | 有电梯', '高楼层(共15层)板楼  -  芥园道', '245万', '单价37502元/平米')
('https://image1.ljcdn.com/120000-inspection/a3be8394-c040-4297-8177-6537a172a33b.jpg.296x216.jpg', '楼层好，配套齐全，优质房源推荐。', '风光里  | 1室1厅 | 51.84平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  丁字沽街', '140万', '单价27007元/平米')
('https://image1.ljcdn.com/120000-inspection/53ced015-aa3c-4485-9a51-23eef2b530c4.jpg.296x216.jpg', '族谊里小区1室1厅 交通便利小区环境干净舒适 适合居住', '族谊里  | 1室1厅 | 40.55平米 | 东 | 其他 | 无电梯', '高楼层(共6层)板楼  -  铃铛阁', '123万', '单价30333元/平米')
('https://image1.ljcdn.com/120000-inspection/5b553b91-9c6e-4cf6-a6a8-128e1be08b69.jpg.296x216.jpg', '子牙东里 1室1厅 87万', '子牙东里  | 1室1厅 | 38.14平米 | 南 | 其他', '高楼层(共6层)暂无数据  -  西于庄', '87万', '单价22811元/平米')
('https://image1.ljcdn.com/120000-inspection/dce84257-91a6-438e-a06f-de8f9b61a4ab.jpg.296x216.jpg', '本溪花园 次顶楼 私产南北通透 随时看房', '本溪花园  | 2室1厅 | 85.51平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  西于庄', '185万', '单价21635元/平米')
('https://image1.ljcdn.com/120000-inspection/d5f3b4ee-197b-4942-9e03-179b98fdd927.jpg.296x216.jpg', '桃花园南里 标准一室户型 采光好', '桃花园东里  | 1室1厅 | 42.4平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  丁字沽街', '110万', '单价25944元/平米')
('https://image1.ljcdn.com/120000-inspection/da6fe795-c487-49d8-8e18-5563fbecac78.jpg.296x216.jpg', '安岳楼 2室1厅 120万', '安岳楼  | 2室1厅 | 59.12平米 | 东 | 其他 | 无电梯', '高楼层(共5层)板楼  -  丁字沽街', '120万', '单价20298元/平米')
('https://image1.ljcdn.com/120000-inspection/465cd217-2510-4e10-8d3b-bc6dd00ff469.jpg.296x216.jpg', '风采里 2楼！2楼！2楼！ 阳面卧室 大通台 看房有钥匙', '风采里  | 1室1厅 | 55.18平米 | 南 北 | 其他 | 无电梯', '低楼层(共8层)板楼  -  丁字沽街', '141万', '单价25553元/平米')
('https://image1.ljcdn.com/120000-inspection/63ee9ca6-9f38-4e60-8154-d43f77b388ff.jpg.296x216.jpg', '此房是私产满五年 视野开阔 采光充足', '富泰兴园  | 2室1厅 | 75.14平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  邵公庄', '168万', '单价22359元/平米')
('https://image1.ljcdn.com/120000-inspection/59387759-979b-4b8b-9f66-15fdbb51e2c9.jpg.296x216.jpg', '佳园北里 1室1厅 103万', '佳园北里  | 1室1厅 | 40.86平米 | 南 | 其他', '中楼层(共6层)板楼  -  双环邨', '103万', '单价25209元/平米')
('https://image1.ljcdn.com/120000-inspection/bbd30ad0-1267-478c-86e1-73583a8893d3.jpg.296x216.jpg', '水木天成临湾园 1室1厅 152万', '水木天成临湾园  | 1室1厅 | 52.6平米 | 南 | 简装 | 有电梯', '中楼层(共7层)板楼  -  西沽街', '152万', '单价28898元/平米')
('https://image1.ljcdn.com/120000-inspection/3eb5cf46-8fa0-43c9-acf7-046d3fead424.jpg.296x216.jpg', '西关北里 私产能贷款 诚心出售 改成两居室 朝南', '西关北里  | 1室1厅 | 36.19平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  铃铛阁', '140万', '单价38685元/平米')
('https://image1.ljcdn.com/120000-inspection/1c510c71-73b5-470f-9048-0c454418dc39.jpg.296x216.jpg', '千禧园西区 1室1厅 170万', '千禧园西区  | 1室1厅 | 61.8平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  邵公庄', '170万', '单价27509元/平米')
('https://image1.ljcdn.com/120000-inspection/6802d50a-3194-4e2b-aecd-c4407e0f2cf7.jpg.296x216.jpg', '此房是商品房 精装一室 户型方正', '金领国际  | 1室0厅 | 53.21平米 | 西南 | 精装 | 有电梯', '中楼层(共29层)塔楼  -  三条石', '125万', '单价23492元/平米')
('https://image1.ljcdn.com/120000-inspection/2de3d841-133c-4df7-b73b-daecc7521389.jpg.296x216.jpg', '和富里 1室1厅 136万', '和富里  | 1室1厅 | 54.35平米 | 东南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  咸阳北路', '136万', '单价25023元/平米')
('https://image1.ljcdn.com/120000-inspection/9e4e72a0-c0df-49eb-bab8-8d720b76a895.jpg.296x216.jpg', '风采里 1室1厅 95万', '风采里  | 1室1厅 | 39.87平米 | 南 | 其他 | 无电梯', '中楼层(共8层)板楼  -  丁字沽街', '95万', '单价23828元/平米')
('https://image1.ljcdn.com/120000-inspection/14749bc7-21f4-4be1-b591-b4f6c7c659be.jpg.296x216.jpg', '龙禧园 一楼 阳面中独 无浪费面积 婚房装修 房子空置', '龙禧园  | 1室1厅 | 52.84平米 | 南 | 精装 | 无电梯', '低楼层(共6层)板楼  -  西沽街', '166万', '单价31416元/平米')
('https://image1.ljcdn.com/120000-inspection/643dae61-d731-4752-9a17-bd78e2b5477f.jpg.296x216.jpg', '佳春里 1室1厅 105万', '佳春里  | 1室1厅 | 42.08平米 | 南 | 其他', '中楼层(共6层)板楼  -  双环邨', '105万', '单价24953元/平米')
('https://image1.ljcdn.com/120000-inspection/66947bbe-f6fd-4abd-bae9-b99582a970e5.jpg.296x216.jpg', '佳园北里 1室1厅 93万', '佳园北里  | 1室1厅 | 40.86平米 | 南 | 其他', '中楼层(共6层)板楼  -  双环邨', '93万', '单价22761元/平米')
('https://image1.ljcdn.com/120000-inspection/80417023-44a2-4f56-a030-a961ba1b845e.jpg.296x216.jpg', '佳园北里 1室1厅 79万', '佳园北里  | 1室1厅 | 39.28平米 | 东南 | 其他', '高楼层(共7层)板楼  -  双环邨', '79万', '单价20113元/平米')
('https://image1.ljcdn.com/120000-inspection/6f8c5bce-68f2-4f2a-8476-8d70f9f82b32.jpg.296x216.jpg', '湘潭里 业主诚心卖 价格合适 看房方便', '湘潭里  | 1室1厅 | 40.76平米 | 东 北 西 | 简装', '高楼层(共6层)板楼  -  西沽街', '91万', '单价22326元/平米')
('https://image1.ljcdn.com/120000-inspection/675d6ba7-7eb7-4f75-88d4-75d087c66d4f.jpg.296x216.jpg', '幸福里(红桥区) 2室1厅 180万', '幸福里(红桥区)  | 2室1厅 | 62.87平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)板楼  -  邵公庄', '180万', '单价28631元/平米')
('https://image1.ljcdn.com/120000-inspection/109aa52c-0c38-468b-a90d-3b3824518faf.jpg.296x216.jpg', '交通便利 小区环境干净舒适 适合居住', '东方楼  | 1室1厅 | 62.22平米 | 南 北 | 其他', '高楼层(共5层)板楼  -  咸阳北路', '120万', '单价19287元/平米')
('https://image1.ljcdn.com/120000-inspection/fb127d0e-cdbc-4d62-b61b-345f24f1a709.jpg.296x216.jpg', '庆丰里 1室1厅 110万', '庆丰里  | 1室1厅 | 43平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  铃铛阁', '110万', '单价25582元/平米')
('https://image1.ljcdn.com/120000-inspection/6c1aa08b-a3fe-432a-9479-605bf1575ab9.jpg.296x216.jpg', '采光良好、出行方便、户型方正、配套完善', '佳春里  | 2室1厅 | 62.67平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  双环邨', '122万', '单价19468元/平米')
('https://image1.ljcdn.com/120000-inspection/daf5a860-b995-483e-ba00-7c0ee3ebf75e.jpg.296x216.jpg', '不到顶 精装修 58.53平 133万', '宏泰公寓  | 1室1厅 | 58.53平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  西于庄', '133万', '单价22724元/平米')
('https://image1.ljcdn.com/120000-inspection/7d6df0c1-7298-478b-bd48-4aa653da42b2.jpg.296x216.jpg', '先春园隆春里 低楼层通透1居 私产满5可贷款', '先春园隆春里  | 1室1厅 | 65.98平米 | 南 | 简装 | 无电梯', '低楼层(共6层)板楼  -  芥园道', '238万', '单价36072元/平米')
('https://image1.ljcdn.com/120000-inspection/3f24c7fd-96d5-4819-9b8a-e6e801144bdd.jpg.296x216.jpg', '房龄新小区环境好 小区所在位置佳  单价合适 诚意出售', '泉富家园  | 1室1厅 | 61.48平米 | 东南 | 其他', '高楼层(共18层)板楼  -  咸阳北路', '169万', '单价27489元/平米')
('https://image1.ljcdn.com/120000-inspection/e3e309b1-7f03-43a4-8250-4d6ef2b29465.jpg.296x216.jpg', '采光充足 交通便利 环境整洁 出行方便', '水木天成阁林园  | 1室1厅 | 52.36平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)板楼  -  西沽街', '147万', '单价28075元/平米')
('https://image1.ljcdn.com/120000-inspection/352d9b92-13e5-442a-9070-3b8a854c7167.jpg.296x216.jpg', '虹溪公寓 2室2厅 270万', '虹溪公寓  | 2室2厅 | 96.84平米 | 南 | 简装', '高楼层(共10层)暂无数据  -  咸阳北路', '270万', '单价27882元/平米')
('https://image1.ljcdn.com/120000-inspection/23c47f97-7709-4316-b8bc-930e40a93ea2.jpg.296x216.jpg', '浩达公寓 1室1厅 99万', '浩达公寓  | 1室1厅 | 51.38平米 | 南 | 其他', '高楼层(共6层)板楼  -  双环邨', '99万', '单价19269元/平米')
('https://image1.ljcdn.com/120000-inspection/817d514a-5d43-45a6-ad26-dcca3c1ca15f.jpg.296x216.jpg', '龙禧园 一居室 朝南户型 采光好', '龙禧园  | 1室1厅 | 54.43平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  西沽街', '142万', '单价26089元/平米')
('https://image1.ljcdn.com/120000-inspection/eed686af-5744-4a61-8018-0cb0ccf41100.jpg.296x216.jpg', '风顺公寓 1室1厅 153万', '风顺公寓  | 1室1厅 | 67.8平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  丁字沽街', '153万', '单价22567元/平米')
('https://image1.ljcdn.com/120000-inspection/8f42535a-7622-4405-84e5-916297fb53ca.jpg.296x216.jpg', '河怡花园小高层  毛坯方便装修 看房方便 采光好无遮挡', '河怡花园  | 2室2厅 | 111.19平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共12层)板楼  -  西沽街', '325万', '单价29230元/平米')
('https://image1.ljcdn.com/120000-inspection/52c3de38-0ddb-4d33-806f-87c1a51f2550.jpg.296x216.jpg', '低楼层前面无遮挡 总价低 两个点税费 可以贷款', '子牙里  | 1室1厅 | 37.42平米 | 东 | 简装 | 无电梯', '低楼层(共6层)板楼  -  西于庄', '93万', '单价24854元/平米')
