('https://image1.ljcdn.com/370200-inspection/3f7a5359-c157-4be0-96fc-c000938e4e9a.jpg.296x216.jpg', '昆仑山庄北区 南北通透 山大医院  单价1.1万哪里找？', '昆仑山庄北区  | 4室2厅 | 170.57平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  保税区', '189万', '单价11081元/平米')
('https://image1.ljcdn.com/370200-inspection/test-e17a423a-20ae-47f7-bd0d-6ec91da945e6.png.296x216.jpg', '康大风和日丽 南北通透 套三双卫 总价低 看房方便', '康大风和日丽  | 3室1厅 | 151.34平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共24层)2007年建板楼  -  石油大学', '270万', '单价17841元/平米')
('https://image1.ljcdn.com/370200-inspection/dcf46f57-a1ca-42b6-af3d-599448ecd5c4.jpg.296x216.jpg', '湛园花园洋房一楼带院子 开发区高档社区 精心装修复式', '湛园  | 4室3厅 | 187平米 | 南 西 北 | 精装 | 无电梯', '低楼层(共6层)2009年建板楼  -  保税区', '430万', '单价22995元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload97aa1a7e-edce-4ab5-841e-acf7014da5c4.jpg.296x216.jpg', '近地铁M1号线，交通方便，房子满5年', '观海华庭二期  | 2室1厅 | 91.76平米 | 南 | 其他 | 有电梯', '低楼层(共14层)2009年建板楼  -  灵山卫', '168万', '单价18309元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload91527cfe-ab8e-4d58-b107-2719b65cb54c.JPG.296x216.jpg', '凤凰城小户型套二，总价低，楼层好', '凤凰城  | 2室1厅 | 76.5平米 | 南 | 其他 | 有电梯', '中楼层(共15层)2009年建板楼  -  薛家岛', '185万', '单价24184元/平米')
('https://image1.ljcdn.com/370200-inspection/98ffea1d-fcb5-4a89-920d-3bec52887c03.jpg.296x216.jpg', '多层低楼层 全明户型 南北通透 满五唯一', '世纪新村  | 2室1厅 | 85.45平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)2002年建板楼  -  辛安', '145万', '单价16969元/平米')
('https://image1.ljcdn.com/370200-inspection/test-f7c76df1-0dd9-4c6a-936b-61d0de7d80a5.png.296x216.jpg', '衡山舒苑 精装小三居  M1地铁口 满五唯一 送家具家电', '衡山舒苑  | 3室1厅 | 91.89平米 | 南 北 | 精装 | 有电梯', '低楼层(共25层)2012年建板楼  -  薛家岛', '215万', '单价23398元/平米')
('https://image1.ljcdn.com/370200-inspection/test-9b2b17b9-74e9-4c02-b118-776cd1c2e661.png.296x216.jpg', '蓝图二期 南向套二 中间楼层 全天采光 无遮挡 地段好', '蓝图二期  | 2室2厅 | 93.99平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2014年建板楼  -  薛家岛', '189万', '单价20109元/平米')
('https://image1.ljcdn.com/370200-inspection/test-83414a27-f199-4d6c-8d35-fe761507de12.png.296x216.jpg', '玫瑰庄园 多层三楼 浇筑房 公摊小 通透户型', '玫瑰莊園  | 2室1厅 | 77.85平米 | 南 | 简装', '中楼层(共6层)暂无数据  -  胶南', '119万', '单价15286元/平米')
('https://image1.ljcdn.com/370200-inspection/b939a39f-f5ce-4aeb-9f9c-dec2816d016a.JPG.296x216.jpg', '送价值10万的地下车位 经典复式 动静分离 滨海大道', '凤凰城  | 2室2厅 | 94.75平米 | 南 | 其他 | 有电梯', '高楼层(共14层)2009年建板楼  -  薛家岛', '210万', '单价22164元/平米')
('https://image1.ljcdn.com/370200-inspection/a42c1b97-0a3f-44b4-ab2d-4857e4eadccc.jpg.296x216.jpg', '汇峰嘉园  大套三  双卫  05年房子 生活交通便利 诚售', '汇峰嘉园  | 3室2厅 | 156.82平米 | 南 北 | 简装 | 有电梯', '中楼层(共17层)2005年建板楼  -  保税区', '256万', '单价16325元/平米')
('https://image1.ljcdn.com/370200-inspection/dde0e1f4-5779-4b61-bad7-5dcec00523a8.jpg.296x216.jpg', '德建小区，05年浇筑，过渡好房，满五年唯一', '钱塘江路69、81、99号  | 2室1厅 | 47.84平米 | 南 北 | 其他', '高楼层(共7层)2003年建板楼  -  香江路', '72万', '单价15051元/平米')
('https://image1.ljcdn.com/370200-inspection/3a69a71e-d95a-470a-97c5-16e65782cd00.jpg.296x216.jpg', '源江小区 04年浇筑房 香一、四中 婚房装修 双卫户型', '源江小区  | 3室2厅 | 102.17平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  保税区', '185万', '单价18108元/平米')
('https://image1.ljcdn.com/370200-inspection/8723f2ca-45c6-495e-ba55-66fdc4250a9e.jpg.296x216.jpg', '秀兰禧悦山 小套二 无遮挡 封闭小区 诚心出售', '秀兰禧悦山  | 2室1厅 | 65.38平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2013年建板楼  -  保税区', '128万', '单价19578元/平米')
('https://image1.ljcdn.com/370200-inspection/fa5926a7-cb0b-4708-9627-a86dfd7bf72d.jpg.296x216.jpg', '房子楼栋位置好 ，南北通透，采光好，毛坯可随意装修', '龙湖原山  | 2室1厅 | 85.24平米 | 南 | 毛坯 | 有电梯', '高楼层(共15层)2016年建板楼  -  科技大学', '170万', '单价19944元/平米')
('https://image1.ljcdn.com/370200-inspection/62cefac3-5e23-4ecc-a71d-f1e01bde9025.jpg.296x216.jpg', '香江利群后，香一四中，全明户型，送10平储存室', '樱花大厦  | 3室2厅 | 105.22平米 | 南 北 | 简装', '中楼层(共7层)2006年建板楼  -  香江路', '200万', '单价19008元/平米')
('https://image1.ljcdn.com/370200-inspection/3c4278e5-6d31-4f4f-b90d-aad71f388c87.jpg.296x216.jpg', '海尔幸福里 正规套二户型 南北通透 中间楼层 诚售', '海尔幸福里  | 2室2厅 | 92.47平米 | 南 北 | 精装', '中楼层(共6层)2009年建暂无数据  -  辛安', '158万', '单价17087元/平米')
('https://image1.ljcdn.com/370200-inspection/dc29eef6-5be9-457e-a909-7e2c80bf1f1c.JPG.296x216.jpg', '精装修 基本未住过 中间楼层 采光充足', '华海嘉园  | 3室2厅 | 150.13平米 | 南 北 | 精装 | 有电梯', '中楼层(共34层)2007年建板楼  -  唐岛湾', '360万', '单价23980元/平米')
('https://image1.ljcdn.com/370200-inspection/f41cdaf8-64ce-49fa-bc5a-2f4c3dbba070.jpg.296x216.jpg', '地铁口的好房子！精装套三，送家具家电，带车位储藏室', '金石小区  | 3室1厅 | 88.89平米 | 南 北 | 其他', '中楼层(共11层)暂无数据  -  胶南', '138万', '单价15525元/平米')
('https://image1.ljcdn.com/370200-inspection/79017ec2-5764-450e-b55b-45f2378c3c79.jpg.296x216.jpg', '千禧银杏苑 精装套二 户型方正 采光充足 人车分流', '千禧银杏苑  | 2室1厅 | 88.98平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2010年建板楼  -  香江路', '170万', '单价19106元/平米')
('https://image1.ljcdn.com/370200-inspection/39d663a6-36e5-4794-a5b7-9912c6156944.jpg.296x216.jpg', '交通便利，高楼层俯瞰开发区，拎包入住，通透全明。', '盛世江山B区  | 3室2厅 | 121.21平米 | 南 北 | 精装 | 有电梯', '低楼层(共23层)2011年建塔楼  -  香江路', '295万', '单价24338元/平米')
('https://image1.ljcdn.com/370200-inspection/61cae84e-47d5-40aa-97dd-372c3047c4d9.jpg.296x216.jpg', '德惠凤凰都 精装套二 南北通透 可看山 采光充足', '德惠凤凰都小区  | 2室1厅 | 94.45平米 | 南 北 | 精装 | 有电梯', '中楼层(共21层)2012年建板楼  -  积米崖', '205万', '单价21705元/平米')
('https://image1.ljcdn.com/370200-inspection/7f8fb66c-b863-49a7-b888-5ff443862537.jpg.296x216.jpg', '盛世嘉苑小区 精装套二 公摊面积小 12年电梯小高层', '盛世嘉苑  | 2室1厅 | 63.59平米 | 南 北 | 简装', '低楼层(共11层)2010年建板楼  -  香江路', '80万', '单价12581元/平米')
('https://image1.ljcdn.com/370200-inspection/e325cfd9-706a-46b1-9263-cfd4528a546e.jpg.296x216.jpg', '中房馨街里 3室1厅 220万', '中房馨街里  | 3室1厅 | 89.03平米 | 南 北 | 精装 | 有电梯', '低楼层(共6层)2013年建板楼  -  保税区', '220万', '单价24711元/平米')
('https://image1.ljcdn.com/370200-inspection/99872193-c9bf-43d3-adf5-2d55e8f65ead.jpg.296x216.jpg', '东方华庭 楼间距大随时看房毛坯三阳台双明卫落地窗', '东方华庭  | 3室1厅 | 142.21平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2012年建板楼  -  东方影都', '340万', '单价23909元/平米')
('https://image1.ljcdn.com/370200-inspection/317465f3-3dc5-4c5e-ae15-faffb8831401.JPG.296x216.jpg', '海湾新城，南北通透看海套二拎包入住 少有的户型', '中南海湾新城  | 2室2厅 | 94.12平米 | 南 北 | 简装 | 有电梯', '中楼层(共33层)2009年建板楼  -  唐岛湾', '273万', '单价29006元/平米')
('https://image1.ljcdn.com/370200-inspection/8b7c6610-92ec-4c1d-81c7-9315a27f2dbe.jpg.296x216.jpg', '此房满两年，客厅落地窗，南北通透，2007年浇筑房。', '迎祥苑  | 2室1厅 | 73.98平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)2007年建板楼  -  保税区', '120万', '单价16221元/平米')
('https://image1.ljcdn.com/370200-inspection/2cd56f00-c091-4a61-aec3-94f1d6ec332a.jpg.296x216.jpg', '观海华庭精装套二，当时的样板间，诚心出售，价格合适', '观海华庭二期  | 2室1厅 | 97.53平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2009年建板楼  -  灵山卫', '176万', '单价18046元/平米')
('https://image1.ljcdn.com/370200-inspection/92a9cc11-e0b9-458f-807f-eb432d8dc590.jpg.296x216.jpg', '晶城套三，精装修送全部家具家电，送地下车位，诚心卖', '晶城  | 3室1厅 | 92.78平米 | 南 北 | 其他', '低楼层(共30层)2015年建板楼  -  香江路', '215万', '单价23174元/平米')
('https://image1.ljcdn.com/370200-inspection/d1a1bba5-6694-488b-bbcd-128e37575e29.jpg.296x216.jpg', '房子满两年，南北通透，精装修的，多层洋房，双南卧', '东方华庭  | 3室2厅 | 103平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2011年建板楼  -  东方影都', '180万', '单价17476元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload5f39e8b1-13cb-45b2-abaa-72c5785e382f.JPG.296x216.jpg', '精装套三，业主诚售，看房方便，双南卧一北卧东厅户型', '凤凰城  | 3室2厅 | 93.29平米 | 南 北 | 精装', '高楼层(共8层)2014年建板楼  -  薛家岛', '193万', '单价20689元/平米')
('https://image1.ljcdn.com/370200-inspection/4aa6917d-7d71-4c39-a018-1282af3a9cc4.JPG.296x216.jpg', '滨海苑，多层洋房，近期精装修，户型方正，南北通透！', '滨海苑  | 3室2厅 | 133.5平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2002年建板楼  -  金沙滩', '255万', '单价19102元/平米')
('https://image1.ljcdn.com/370200-inspection/test-be15949c-47fe-4260-acf0-cbe28b1c86c2.png.296x216.jpg', '南北通透格局，全明户型，配套齐全，交通便利。', '海宸雅园  | 3室2厅 | 126.58平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共5层)2003年建板楼  -  薛家岛', '215万', '单价16986元/平米')
('https://image1.ljcdn.com/370200-inspection/69f837cc-586d-43ad-ba4a-3cbdea6358fc.JPG.296x216.jpg', '凤凰城 精装西户套三 带车位 高楼层海景房', '凤凰城  | 3室2厅 | 137.83平米 | 南 北 | 其他 | 有电梯', '中楼层(共29层)2009年建板楼  -  薛家岛', '350万', '单价25394元/平米')
('https://image1.ljcdn.com/370200-inspection/91f4377b-b6b2-4b7d-a670-fe6c5ecb5196.jpg.296x216.jpg', '汇泉雅居 套四，南北通透的户型', '汇泉雅居  | 4室2厅 | 190.81平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  保税区', '200万', '单价10482元/平米')
('https://image1.ljcdn.com/370200-inspection/16f86d11-70e2-40ac-a791-243600450b9c.jpg.296x216.jpg', '康大风和日丽 中间楼层 精装套二 南北通透 南卧南厅', '康大风和日丽  | 2室1厅 | 104.43平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2005年建板楼  -  石油大学', '230万', '单价22025元/平米')
('https://image1.ljcdn.com/370200-inspection/925a5734-925a-4d62-8845-50a1b766ee0c.jpg.296x216.jpg', '风和日丽，双南卧精装套二，业主稳定，视野无遮挡', '康大风和日丽  | 2室2厅 | 107.41平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2007年建板楼  -  石油大学', '224万', '单价20855元/平米')
('https://image1.ljcdn.com/370200-inspection/4725bc42-d7f4-4a32-b7c4-df6e432cd6a9.JPG.296x216.jpg', '新上 精装婚房 满两年 双南卧全明户型 低楼层 采光好', '丁家河小区  | 3室2厅 | 100.91平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2000年建板楼  -  黄岛区政府', '180万', '单价17838元/平米')
('https://image1.ljcdn.com/370200-inspection/3cea538f-739f-4136-a609-9d67beaa29b3.JPG.296x216.jpg', '山海湾 南北通透 统一装修 隧道 封闭式管理 金沙滩', '海尔地产·山海湾  | 2室2厅 | 91.42平米 | 南 北 | 其他 | 有电梯', '低楼层(共34层)2013年建板楼  -  薛家岛', '230万', '单价25159元/平米')
('https://image1.ljcdn.com/370200-inspection/28e37c6c-cf24-4e39-b65c-0e64451b6b82.jpg.296x216.jpg', '四中旁 地铁口 绿岛印象 70年产权 楼层好 视野开阔', '绿岛印象  | 4室2厅 | 119.89平米 | 东南 北 | 简装 | 有电梯', '低楼层(共33层)2009年建板塔结合  -  香江路', '275万', '单价22938元/平米')
('https://image1.ljcdn.com/370200-inspection/5cc29172-a565-4f25-a738-092ee9db9037.jpg.296x216.jpg', '薛家岛低总价阁楼 位置优越 配套成熟 适合刚需客户', '凤凰园小区北区  | 2室1厅 | 38.75平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)2004年建板楼  -  薛家岛', '72万', '单价18581元/平米')
('https://image1.ljcdn.com/370200-inspection/9e3e9a4d-7ada-437b-88ad-d141b9dcb130.jpg.296x216.jpg', '银盛泰星河城多层套三精装修南北通透', '银盛泰▪星河城一期A区  | 3室2厅 | 109.83平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  胶南', '200万', '单价18210元/平米')
('https://image1.ljcdn.com/370200-inspection/9945acdc-0353-4d41-8ebc-4ab74e92cc0b.jpg.296x216.jpg', '秀兰禧悦山南北通透 全明套二 随时看房 业主诚信出售', '秀兰禧悦山  | 2室2厅 | 92.43平米 | 南 北 | 简装 | 有电梯', '中楼层(共33层)2015年建板楼  -  保税区', '160万', '单价17311元/平米')
('https://image1.ljcdn.com/370200-inspection/7856988b-9a87-40f6-a9c0-c93aaa583fa9.jpg.296x216.jpg', '井冈山路社区 全明户型 三南卧大套三 诚心出售', '井冈山路社区  | 3室2厅 | 104.55平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  黄岛区政府', '185万', '单价17695元/平米')
('https://image1.ljcdn.com/370200-inspection/2acc4b8f-bf59-4541-a5cb-740b63924e3f.jpg.296x216.jpg', '奥润馨海国际城 毛坯大套三可随意装修 户型方正位置好', '奥润馨海国际城  | 3室2厅 | 171.67平米 | 南 北 | 其他', '低楼层(共14层)板楼  -  胶南', '280万', '单价16311元/平米')
('https://image1.ljcdn.com/370200-inspection/cc7a230a-2b6a-48fb-8c57-eba918ffabcd.jpg.296x216.jpg', '香江世纪园，精装自住，岔河社区，单价1万6', '香江世纪园B组团8号楼  | 2室2厅 | 107.67平米 | 南 | 精装', '高楼层(共6层)2003年建板楼  -  香江路', '176万', '单价16347元/平米')
('https://image1.ljcdn.com/370200-inspection/33c8416c-4b22-44be-86c7-b01c34fc46c0.jpg.296x216.jpg', '家和花园 1室0厅 100万', '家和花园  | 1室0厅 | 56.83平米 | 南 | 简装 | 有电梯', '高楼层(共15层)2005年建板楼  -  保税区', '100万', '单价17597元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload8e2d719d-302a-489e-b353-a6dd4f8b8cc6.jpg.296x216.jpg', '临港花园 满五唯一 采光好 南北通透 看房方便', '临港花园  | 2室1厅 | 81.9平米 | 南 北 | 简装', '低楼层(共7层)2007年建板楼  -  辛安', '120万', '单价14653元/平米')
('https://image1.ljcdn.com/370200-inspection/4f78d4df-d91c-4297-a78c-650d6add2e9b.jpg.296x216.jpg', '盛世江山南区 2室1厅 265万', '盛世江山南区  | 2室1厅 | 121.01平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2011年建板楼  -  石油大学', '265万', '单价21900元/平米')
('https://image1.ljcdn.com/370200-inspection/d84862f7-c78f-43b6-9b23-3d79da9ccead.jpg.296x216.jpg', '贵府花园，精装修仓储，总价低，带一个阳光房', '贵府花园  | 1室1厅 | 32.37平米 | 北 | 精装 | 有电梯', '低楼层(共16层)2009年建塔楼  -  保税区', '53万', '单价16374元/平米')
('https://image1.ljcdn.com/370200-inspection/5d6370f0-8d98-4efd-93b1-d0fe3eb3d72b.jpg.296x216.jpg', '卓亭广场 08年建成 品质小区 高楼层 视野开阔', '卓亭广场  | 2室1厅 | 95.24平米 | 东 北 | 精装 | 有电梯', '高楼层(共32层)2008年建塔楼  -  保税区', '155万', '单价16275元/平米')
('https://image1.ljcdn.com/370200-inspection/ba6e42a3-18b9-4f10-91b2-a70464416184.jpg.296x216.jpg', '月亮湾 精装修套二 双南卧南厅 采光好视野佳', '月亮湾  | 2室2厅 | 85.97平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2014年建板楼  -  积米崖', '228万', '单价26521元/平米')
('https://image1.ljcdn.com/370200-inspection/8ff36273-4c72-4738-9b24-3ec1eb8a80ec.jpg.296x216.jpg', '海湾新城 精装两居 楼层适中 南北通透 采光视野俱佳', '中南海湾新城  | 2室2厅 | 94.12平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)2009年建板楼  -  唐岛湾', '280万', '单价29750元/平米')
('https://image1.ljcdn.com/370200-inspection/1951e00a-a63b-4968-b9aa-b92b607880ac.JPG.296x216.jpg', '薛家岛 锦都家园 毛坯套二 海景房', '锦都家园  | 2室2厅 | 93.41平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共29层)2009年建板楼  -  薛家岛', '210万', '单价22482元/平米')
('https://image1.ljcdn.com/370200-inspection/e34994b5-8b89-4eed-b59b-60fd89f3be6f.jpg.296x216.jpg', '房子满五五年不唯一，个税，精装修，居家好选择！', '东方华庭  | 2室2厅 | 94.47平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2012年建板楼  -  东方影都', '176万', '单价18631元/平米')
('https://image1.ljcdn.com/370200-inspection/a4130d3d-0fe6-418a-93ff-5395e5d9b8ce.jpg.296x216.jpg', '珠江路，傲海星城，新上精装套三双卫，上珠小实验，', '傲海星城  | 3室2厅 | 140.36平米 | 南 北 | 精装 | 有电梯', '低楼层(共25层)2006年建板楼  -  唐岛湾', '330万', '单价23511元/平米')
('https://image1.ljcdn.com/370200-inspection/0c5f5811-24ed-4f75-990d-61d7bb07178f.jpg.296x216.jpg', '精装百平套二 南北通透 无个税 看房方便  采光充足', '海尔幸福里  | 3室1厅 | 101.11平米 | 南 北 | 精装', '中楼层(共18层)2008年建暂无数据  -  辛安', '160万', '单价15825元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadf0839c53-d43a-424c-bca7-52517db0253d.jpg.296x216.jpg', '中房馨街里 次新小区 精装套一 客卧分离 多层电梯洋房', '中房馨街里  | 1室1厅 | 57.19平米 | 南 | 简装 | 有电梯', '中楼层(共7层)2013年建板楼  -  保税区', '125万', '单价21857元/平米')
('https://image1.ljcdn.com/370200-inspection/1fcbfa3b-e563-42cc-bf0e-859f81b8f78d.jpg.296x216.jpg', '14年小区精装小套三 高楼层采光好70年产权 加钱送车位', '唐岛ONE  | 3室1厅 | 86.96平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)2014年建板楼  -  石油大学', '210万', '单价24150元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploada6f79c80-eab8-4b46-bb60-7128bf3049c4.jpg.296x216.jpg', '风和日丽多层一楼带院精装套三总价低满五唯一地铁口', '康大风和日丽  | 3室2厅 | 114.35平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2005年建板楼  -  石油大学', '286万', '单价25011元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload76d6597c-1353-49d8-9d35-438ea9332b87.jpg.296x216.jpg', '精装修 视野棒 利群商圈 复式 全明户型 环境好', '澳龙花园  | 3室1厅 | 151.67平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  香江路', '315万', '单价20769元/平米')
('https://image1.ljcdn.com/370200-inspection/8bfd63b5-1967-44fc-b816-e1835393d89c.jpg.296x216.jpg', '马濠公园 香江路 长江路 多层中间楼层 不临街不靠路', '官厅小区  | 2室1厅 | 80平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1996年建板楼  -  天泰', '160万', '单价20000元/平米')
('https://image1.ljcdn.com/370200-inspection/e13deddf-453f-4959-b505-3bb7cee46035.jpg.296x216.jpg', '车家岭 08年多层 南北通透全明户型 送20平左右储藏室', '车家岭小区  | 2室1厅 | 79.92平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共6层)2003年建板楼  -  保税区', '162万', '单价20271元/平米')
('https://image1.ljcdn.com/370200-inspection/939de5dc-08f6-49f7-af4f-782bbb8486d8.JPG.296x216.jpg', '中冶爱彼岸 精装修 边户全明二居室 高楼层海景省个税', '中冶爱彼岸  | 2室2厅 | 89.97平米 | 南 北 | 其他 | 有电梯', '高楼层(共28层)2011年建板楼  -  薛家岛', '210万', '单价23342元/平米')
('https://image1.ljcdn.com/370200-inspection/d807f44d-9f63-4ef0-a2fe-726d82a9cd83.JPG.296x216.jpg', '房子精装修，户型棒，采光棒，离地铁口近', '蓝图二期  | 2室1厅 | 94.11平米 | 南 | 其他 | 有电梯', '中楼层(共25层)2016年建板楼  -  薛家岛', '195万', '单价20721元/平米')
('https://image1.ljcdn.com/370200-inspection/881c1321-eab2-4242-a325-3a43c514228f.jpg.296x216.jpg', '东方华庭 南北通透 全明 送公维 诚心卖', '东方华庭  | 2室1厅 | 93.42平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2012年建板塔结合  -  东方影都', '174万', '单价18626元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload9944b662-2dd8-4c51-b04a-c17972850986.jpg.296x216.jpg', '鲁泽观天下多层套三，简装，送一个40平的阁楼', '鲁泽观天下  | 3室1厅 | 97.28平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2010年建板楼  -  辛安', '146万', '单价15009元/平米')
('https://image1.ljcdn.com/370200-inspection/69efdb21-c6d3-49f8-bfd3-177e084b1a90.jpg.296x216.jpg', '山景联排别墅，城市山居典范，满两年，送车库、40平院', '龙湖原山   | 联排别墅 | 5室2厅 | 203.83平米 | 南 北 | 毛坯 | 无电梯', '2层2013年建暂无数据  -  科技大学', '498万', '单价24433元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload49ce8a47-2314-416c-9384-c0bc442b7972.JPG.296x216.jpg', '复式房源，低总价，看房基本随时！', '九洲花园  | 4室2厅 | 179.18平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  薛家岛', '260万', '单价14511元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadb9d53dc3-74a0-4e41-8023-d30f7d03312d.jpg.296x216.jpg', '嘉年华170平精装平层大套四，南北通透，封闭式小区', '海上嘉年华  | 4室2厅 | 170.17平米 | 南 北 | 其他 | 有电梯', '低楼层(共27层)2014年建板楼  -  石油大学', '486万', '单价28560元/平米')
('https://image1.ljcdn.com/370200-inspection/7854b892-df12-42de-a249-1ee154439270.jpg.296x216.jpg', '湖光山舍、南北通透、大套三、交通方便、配套充足、', '湖光山舍  | 3室2厅 | 130.3平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共7层)2002年建板楼  -  香江路', '255万', '单价19571元/平米')
('https://image1.ljcdn.com/370200-inspection/ba394b90-7945-400b-b9fb-ee2e737f806c.JPG.296x216.jpg', '中冶爱彼岸 双南卧两居室 精装修自住标准 诚心出售', '中冶爱彼岸  | 2室2厅 | 89.1平米 | 南 | 其他 | 有电梯', '低楼层(共26层)2011年建板楼  -  薛家岛', '198万', '单价22223元/平米')
('https://image1.ljcdn.com/370200-inspection/a884bbb8-de74-4292-beb1-40a86b0adc8a.jpg.296x216.jpg', '香山花园 南北通透套三 卫生间带窗户 业主稳定', '香山花园  | 3室1厅 | 100.4平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2003年建板楼  -  石油大学', '251万', '单价25000元/平米')
('https://image1.ljcdn.com/370200-inspection/f7f52494-3a4d-4d82-8cc3-97db03ee32e4.jpg.296x216.jpg', '瑞海花园北区 精装套三 拎包入住 交通方便 南北通透', '瑞海花园B区  | 3室2厅 | 109.29平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2005年建板楼  -  东方影都', '195万', '单价17843元/平米')
('https://image1.ljcdn.com/370200-inspection/bc74c052-ad5b-4311-82f0-2b21fb697065.jpg.296x216.jpg', '金星滨海花园一楼带大院子，满五，房本面积291平。', '金星滨海花园  | 6室4厅 | 291.69平米 | 南 西 北 | 毛坯 | 有电梯', '低楼层(共6层)2008年建板楼  -  金沙滩', '450万', '单价15428元/平米')
('https://image1.ljcdn.com/370200-inspection/09570847-4734-40c2-b293-2af9b8432940.jpg.296x216.jpg', '家和花园顶加阁复式 楼下经典套三户型 南北通透', '家和花园  | 6室2厅 | 189.84平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  保税区', '245万', '单价12906元/平米')
('https://image1.ljcdn.com/370200-inspection/89747eea-84f7-47c4-b66e-cbff522c4a83.JPG.296x216.jpg', '海景房 精装修 人车分流 看房方便', '西海景苑  | 1室1厅 | 82.64平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2012年建板楼  -  薛家岛', '212万', '单价25654元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadbec5bc87-07bb-478c-a748-79bfc442df08.jpg.296x216.jpg', '天福园，09年浇筑，70年产权，东西向房子，配套成熟', '天福园  | 1室1厅 | 68.75平米 | 东 西 | 精装 | 无电梯', '低楼层(共7层)板楼  -  香江路', '158万', '单价22982元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload6f708158-2e5f-4f9d-941b-569ba4485849.JPG.296x216.jpg', '楼座位置佳，带电梯小高层，视野开阔，可看海', '傲海星城  | 3室2厅 | 150.15平米 | 南 西 北 | 其他 | 有电梯', '高楼层(共12层)2006年建板楼  -  唐岛湾', '400万', '单价26641元/平米')
('https://image1.ljcdn.com/370200-inspection/2801a577-18a3-4372-9b99-712a2fa86055.jpg.296x216.jpg', '福瀛东郡，多层平顶复式，南北通透，带大露台，带车位', '福瀛东郡  | 4室2厅 | 86.26平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2013年建板楼  -  金沙滩', '300万', '单价34779元/平米')
('https://image1.ljcdn.com/370200-inspection/d05cef9b-0b1c-4c0c-8bae-623717c0aaed.JPG.296x216.jpg', '滨海苑精装阁楼，顶楼带平台，多层洋房，总价低', '滨海苑  | 2室1厅 | 42.24平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  金沙滩', '85万', '单价20124元/平米')
