('https://image1.ljcdn.com/370101-inspection/6551c5ab-3afc-4e79-b73f-fe7285182504.jpg.296x216.jpg', '名士豪庭 精装修 复式 小高层 有车位地下室 诚售', '名士豪庭1区  | 4室2厅 | 96.25平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2008年建板楼  -  浆水泉区', '355万', '单价36884元/平米')
('https://image1.ljcdn.com/370101-inspection/62cf608a-16fc-4462-824a-0d2c3d977ee3.jpg.296x216.jpg', '南郊宾馆宿舍 交通便利 出行方便 有食堂 24小时热水', '南郊宾馆宿舍  | 2室0厅 | 45.3平米 | 南 | 精装 | 无电梯', '高楼层(共4层)1997年建板楼  -  舜耕', '138万', '单价30464元/平米')
('https://image1.ljcdn.com/370101-inspection/18a14c21-6e3d-405a-8009-7c9ae0fcb894.jpg.296x216.jpg', '长盛北区 标准两室一厅 南北通透 紧靠大明湖 配套齐全', '长盛北区  | 2室1厅 | 55.56平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  东关', '125万', '单价22499元/平米')
('https://image1.ljcdn.com/370101-inspection/3355aa71-cbfe-4c5c-acc2-6ed2c3e43355.jpg.296x216.jpg', '燕山立交桥子锋苑小区一梯一户大户型带车位地下室出售', '子锋苑  | 5室2厅 | 257.63平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2013年建板楼  -  燕山', '770万', '单价29888元/平米')
('https://image1.ljcdn.com/370101-inspection/85dd4a45-db42-4d7a-8d7e-2ef424089494.jpg.296x216.jpg', '开元山庄 大两居 双卫 南北通透 全天采光', '中创开元山庄  | 2室2厅 | 119.52平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1999年建板楼  -  环山', '295万', '单价24683元/平米')
('https://image1.ljcdn.com/370101-inspection/b3a592e1-598a-4357-b179-e75898306e5a.jpg.296x216.jpg', '利农庄路单位宿舍，中间楼层，带地下室24平，双气三室', '利农庄路29-1号  | 3室2厅 | 115.83平米 | 南 北 | 精装', '中楼层(共6层)板楼  -  山大路', '285万', '单价24606元/平米')
('https://image1.ljcdn.com/370101-inspection/bc9c3a0d-b87c-434a-9672-a6212a551566.jpg.296x216.jpg', '历山发改委宿舍 南北通透三居室 户型方正', '历山路156号  | 3室1厅 | 104.6平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1993年建板楼  -  千佛山', '310万', '单价29637元/平米')
('https://image1.ljcdn.com/370101-inspection/72691df6-33d8-43ee-bed6-6b91ec304603.JPG.296x216.jpg', '标准的一室一厅 二楼 低楼层 采光好 双气 看房方便', '燕子山小区西路6号  | 1室1厅 | 42.82平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1990年建板楼  -  文化东路', '150万', '单价35031元/平米')
('https://image1.ljcdn.com/370101-inspection/7462581c-b461-43cd-8b06-c73e9ca14166.jpg.296x216.jpg', '工业南 中建馨园 化纤厂 工业南奥体西交汇处', '中建馨园  | 2室2厅 | 82.81平米 | 南 北 | 其他', '高楼层(共7层)板楼  -  化纤厂路', '165万', '单价19926元/平米')
('https://image1.ljcdn.com/370101-inspection/25210676-060b-490b-aba3-e097c7c7bb8a.jpg.296x216.jpg', '此房为御园三居室 小区环境好 配套成熟 生活比较方便', '黄金99御园  | 3室1厅 | 140.38平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)板楼  -  燕山', '440万', '单价31344元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload064c7717-3a37-4998-9184-a2458b076ce3.jpg.296x216.jpg', '燕子山小区西区+2居室+有车位+燕子山小区中路+和平路', '燕子山小区西区  | 2室1厅 | 66.66平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1987年建板楼  -  文化东路', '195万', '单价29253元/平米')
('https://image1.ljcdn.com/370101-inspection/32106710-116e-4697-9551-cf0e33e2e85c.jpg.296x216.jpg', '距离解一 小200米电梯小高层 历东花园解放路历山东路', '历东花园  | 2室1厅 | 126.25平米 | 南 北 | 简装 | 有电梯', '低楼层(共11层)2000年建板塔结合  -  历东', '380万', '单价30100元/平米')
('https://image1.ljcdn.com/370101-inspection/d7b7cd81-a3be-4423-87bf-dfb1cc29afbd.jpg.296x216.jpg', '文化东路 甸柳八区 房子不沿街 位置安静', '甸柳八区  | 2室2厅 | 66.32平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1992年建板楼  -  甸柳', '190万', '单价28649元/平米')
('https://image1.ljcdn.com/370101-inspection/61df5aa7-21d0-4a19-a3dd-6ff4bee7ef24.jpg.296x216.jpg', '精装公寓 高品质  中高层 采光充足', '济南中心  | 1室1厅 | 83.46平米 | 南 | 其他', '中楼层(共11层)2016年建塔楼  -  佛山街', '249万', '单价29835元/平米')
('https://image1.ljcdn.com/370101-inspection/e680f5e7-cf16-41f5-abe2-d65dc181c238.jpg.296x216.jpg', '历下 两居室 中间楼层 全明户型 毛坯房', '三庆城市主人  | 2室2厅 | 91.46平米 | 南 | 其他', '中楼层(共29层)2016年建板楼  -  凤山路', '160万', '单价17494元/平米')
('https://image1.ljcdn.com/370101-inspection/fb52fe84-f908-4136-a698-3aa6f4e038bd.jpg.296x216.jpg', '万象城南 名士豪庭 通透三居室 两卧朝南 中间楼层', '名士豪庭1区  | 3室2厅 | 142.21平米 | 南 北 | 精装 | 有电梯', '中楼层(共33层)2011年建板楼  -  浆水泉区', '395万', '单价27776元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadc7e64ec3-bb5d-40a3-9902-ebc99b8569f7.jpg.296x216.jpg', 'CBD旁 三箭平安苑 花园式小区 诚心出售', '三箭平安苑  | 2室2厅 | 76平米 | 南 北 | 精装', '低楼层(共6层)2003年建板楼  -  茂岭山', '195万', '单价25658元/平米')
('https://image1.ljcdn.com/370101-inspection/b89ce850-6883-49a0-a5c9-bf732d3a5207.jpg.296x216.jpg', '大院传达 中高楼层视野和采光好 业主诚心出售', '山大南路95号  | 2室2厅 | 96.6平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1995年建板楼  -  山大路', '220万', '单价22775元/平米')
('https://image1.ljcdn.com/370101-inspection/d5493de7-c5fc-4126-b7ad-f95435109ee7.jpg.296x216.jpg', '七中教育局干休楼+两室两厅+南北通透', '七中宿舍教育局干休楼  | 2室2厅 | 94.71平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)2002年建板楼  -  甸柳', '226万', '单价23863元/平米')
('https://image1.ljcdn.com/370101-inspection/2fc7f350-171f-40cb-9744-41d5fd5a1ba0.jpg.296x216.jpg', '旅游路、洪山路和转山西路交汇，银座花园南北通透三居', '银座花园  | 3室2厅 | 164平米 | 南 北 | 精装', '低楼层(共10层)2003年建板楼  -  浆水泉区', '500万', '单价30488元/平米')
('https://image1.ljcdn.com/370101-inspection/96757189-9574-475f-b1e6-730ff9d96653.jpg.296x216.jpg', '泉城广场 泺源大街 佛山苑小区  中间楼层', '佛山苑一区  | 3室1厅 | 81.01平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)1987年建板楼  -  佛山街', '222万', '单价27405元/平米')
('https://image1.ljcdn.com/370101-inspection/1712776d-a771-4bef-adae-da6cb28b6966.jpg.296x216.jpg', '历山路奥特莱斯 电梯房 双气 东南朝向', '文华园  | 2室1厅 | 71.7平米 | 东南 | 精装 | 有电梯', '中楼层(共25层)2010年建板楼  -  文化东路', '207万', '单价28871元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadb13da2d7-468d-4674-a6ff-6315d910d5c6.jpg.296x216.jpg', '棋盘小区六区 双气 南北通透两室', '棋盘小区六区  | 2室1厅 | 68.9平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1995年建板楼  -  佛山街', '162万', '单价23513元/平米')
('https://image1.ljcdn.com/370101-inspection/51e85a62-df05-492c-869a-ce4b9608d610.jpg.296x216.jpg', '南北通透，绿化优秀，空气清新，适宜居住', '燕东山庄  | 4室2厅 | 118.51平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1998年建板楼  -  燕山', '350万', '单价29534元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload3dc2abc9-0239-42d4-aa42-47d85d3545ad.jpg.296x216.jpg', '文化东路 南北通透三室 有证可贷款', '文化东路25-7号  | 3室2厅 | 139.58平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  甸柳', '345万', '单价24718元/平米')
('https://image1.ljcdn.com/370101-inspection/aaceb1cb-19dc-4903-91d4-35dc8e702e7a.jpg.296x216.jpg', '燕山立交 一楼带院  配套完善 交通便利 双气', '燕东山庄  | 2室2厅 | 83.62平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1998年建板楼  -  燕山', '200万', '单价23918元/平米')
('https://image1.ljcdn.com/370101-inspection/7e42b205-5dfa-464f-9100-cd7655fd0981.jpg.296x216.jpg', '历山路  花园路  历苑小区   一楼带地下室急售', '历山路40号  | 3室2厅 | 127.63平米 | 南 北 | 其他', '低楼层(共6层)2001年建暂无数据  -  山大路', '280万', '单价21939元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadde982985-6bef-49c5-b08f-e5c366ac96d7.jpg.296x216.jpg', '山水郡大四室 采光楼层 毛坯新房易装修', '黄金山水郡  | 4室2厅 | 200平米 | 南 北 | 毛坯', '中楼层(共31层)2017年建板楼  -  旅游路', '560万', '单价28000元/平米')
('https://image1.ljcdn.com/370101-inspection/ff4b6384-5388-4045-8cd8-a4e7601c87ac.jpg.296x216.jpg', '十亩园农业厅宿舍 两室 采光充足 诚意出售', '十亩园东街11号  | 2室1厅 | 56.87平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1995年建板楼  -  青后', '159万', '单价27959元/平米')
('https://image1.ljcdn.com/370101-inspection/a88c109a-c6be-4771-9314-de109ff62ca1.jpg.296x216.jpg', '甸新东路 甸柳六区 石油公司宿舍 一楼带院约10平左右', '甸柳六区  | 3室1厅 | 77.33平米 | 南 北 | 精装 | 无电梯', '低楼层(共5层)1990年建板楼  -  甸柳', '230万', '单价29743元/平米')
('https://image1.ljcdn.com/370101-inspection/8e1e041b-6505-474b-aef8-8f795c186281.jpg.296x216.jpg', '普利文东花园，通透四居，电梯房，交通便利，诚心出售', '普利文东花园  | 4室2厅 | 169平米 | 南 北 | 简装 | 有电梯', '低楼层(共27层)2003年建板楼  -  文化东路', '398万', '单价23551元/平米')
('https://image1.ljcdn.com/370101-inspection/05ab7488-abd1-48b6-9d50-28d19e2227de.jpg.296x216.jpg', '千佛山东路1号院 南北通透 视野好', '千佛山东路1号  | 2室2厅 | 70平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1990年建板楼  -  千佛山', '180万', '单价25715元/平米')
('https://image1.ljcdn.com/370101-inspection/118736fe-76bf-4f76-8660-28d5e80d3318.jpg.296x216.jpg', '建工局宿舍 大院传达 停车方便 两室朝南 南北通透', '正觉寺小区一区  | 2室1厅 | 65.94平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)1995年建板楼  -  佛山街', '184万', '单价27905元/平米')
('https://image1.ljcdn.com/370101-inspection/e1067ea8-8977-4b98-a86a-6666901c55da.jpg.296x216.jpg', '山大南路 电梯房 精装三居室  带地下室 看房提前预约', '舜怡佳园  | 3室2厅 | 155.05平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2005年建板楼  -  山大路', '465万', '单价29991元/平米')
('https://image1.ljcdn.com/370101-inspection/a64ed19c-f577-4e4d-82ce-ad10305568f2.jpg.296x216.jpg', '山大路 文化东路 恒大帝景 新小区 位置好 配套全 四室', '恒大帝景  | 4室3厅 | 321.62平米 | 南 北 | 精装 | 有电梯', '中楼层(共25层)2014年建板楼  -  文化东路', '1100万', '单价34202元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload40e8679a-de2a-44c0-aec5-ea11447f9e30.jpg.296x216.jpg', '省实验舜耕，满五唯一，一楼带院，精装修，带储藏室。', '中共济南市委党校宿舍  | 2室1厅 | 64.98平米 | 南 北 | 其他', '低楼层(共4层)1991年建板楼  -  千佛山', '192万', '单价29548元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload6472aaf3-c920-448f-80f5-6160b8b719e8.jpg.296x216.jpg', '西北大拐角 精装三居室 可以直接入住 视野开阔', '诚基中心  | 3室2厅 | 58.87平米 | 西北 | 精装 | 有电梯', '中楼层(共8层)2010年建塔楼  -  历东', '200万', '单价33974元/平米')
('https://image1.ljcdn.com/370101-inspection/2994e3ce-7cc3-4d7c-81a2-a77d79c56e91.jpg.296x216.jpg', '历下 层高3米1本小区仅此一套 武警医院 两室朝阳 急售', '华森碧云天  | 2室2厅 | 101.24平米 | 东 南 | 精装', '低楼层(共28层)2004年建塔楼  -  姚家', '260万', '单价25682元/平米')
('https://image1.ljcdn.com/370101-inspection/26a63d93-f85b-4ea1-806a-e35a29663aad.jpg.296x216.jpg', '中建文化城 两居室 精装修 户型方正', '中建文化城  | 2室1厅 | 68.12平米 | 西 北 | 精装 | 有电梯', '高楼层(共32层)2012年建板楼  -  燕山', '220万', '单价32296元/平米')
('https://image1.ljcdn.com/370101-inspection/2a5ce997-8f34-4bb8-9828-be3d6d2320f0.jpg.296x216.jpg', '经十路洪山路舜兴东方精装修南向', '舜兴东方  | 2室2厅 | 96.58平米 | 南 | 精装', '高楼层(共17层)2014年建板楼  -  浆水泉区', '290万', '单价30027元/平米')
('https://image1.ljcdn.com/370101-inspection/18df23ff-f029-4561-bba5-bc23fe4f7e57.jpg.296x216.jpg', '省卫生厅宿舍+两个地下室+经十路+南北通透', '经十路14626号  | 3室2厅 | 147.42平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1998年建板楼  -  燕山', '370万', '单价25099元/平米')
('https://image1.ljcdn.com/370101-inspection/fd59f795-c923-4c4a-ab8e-b751368f1d01.JPG.296x216.jpg', '文化东路 体工队宿舍 两室双气 大院传达停车方便', '山东省体育训练中心宿舍  | 2室1厅 | 71.25平米 | 南 | 简装', '中楼层(共7层)板楼  -  文化东路', '203万', '单价28492元/平米')
('https://image1.ljcdn.com/370101-inspection/91dcb015-2f84-434f-b474-aacb5a8d8943.jpg.296x216.jpg', '精装修，视野好，户型方正，采光好，位置好', '正大城市花园翠苑  | 2室1厅 | 82.54平米 | 东 南 | 精装 | 有电梯', '高楼层(共18层)2010年建板楼  -  燕山', '173万', '单价20960元/平米')
('https://image1.ljcdn.com/370101-inspection/6befd917-447b-4d8a-8ffa-7bd18fd0d092.jpg.296x216.jpg', '甸柳七区山大宿舍大院传达3居室双气南北通透', '甸柳七区  | 3室1厅 | 70.65平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1990年建板楼  -  甸柳', '195万', '单价27601元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload072175bb-36d3-4124-871f-8be257f7b5d0.jpg.296x216.jpg', '南北通透三居室 精装修 采光充足 户型好 有证可贷款', '名士豪庭1区  | 3室2厅 | 136.77平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2008年建板楼  -  浆水泉区', '445万', '单价32537元/平米')
('https://image1.ljcdn.com/370101-inspection/467a5f8a-ceaf-44fd-86c8-d8572eff679f.jpg.296x216.jpg', '中润世纪城 精装修  全明户型 采光好 有车位另算', '中润世纪城  | 2室2厅 | 110.27平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2008年建塔楼  -  姚家', '277万', '单价25121元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadc4f50b07-7341-4ce9-8f48-2dfe34cce468.jpg.296x216.jpg', '棋盘四区单位宿舍 双气 三室 大院传达', '棋盘小区四区  | 3室2厅 | 132.7平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1999年建板楼  -  佛山街', '330万', '单价24869元/平米')
('https://image1.ljcdn.com/370101-inspection/befa5f6f-07db-4735-b66e-0d54154ac8a9.jpg.296x216.jpg', '大明湖南，烟草宿舍，大院传达，双气，3室同堂大客厅', '明湖小区东区一区  | 3室2厅 | 121.83平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  明湖区', '300万', '单价24625元/平米')
('https://image1.ljcdn.com/370101-inspection/41d183aa-2470-44d6-a3a5-42050be6ee54.jpg.296x216.jpg', '旅游路 精装修 全天采光 全明户型 南北通透 花园洋房', '汇东香墅里  | 2室2厅 | 92.55平米 | 南 北 | 精装', '中楼层(共6层)2011年建板楼  -  浆水泉区', '296万', '单价31983元/平米')
('https://image1.ljcdn.com/370101-inspection/85eac351-0214-4951-9f6a-7c37416a1dee.jpg.296x216.jpg', '千佛山 山师东路 科院路宿舍 配套成熟 交通便利送小房', '科院路15号  | 2室1厅 | 67.94平米 | 南 北 | 简装', '高楼层(共5层)板楼  -  环山', '200万', '单价29438元/平米')
('https://image1.ljcdn.com/370101-inspection/1acbbf2c-2b8e-4124-9212-d8527e6410d9.jpg.296x216.jpg', '历下区 齐鲁师范学院宿舍 双气  低楼层', '历山路36号  | 2室0厅 | 40.32平米 | 南 | 精装', '中楼层(共5层)1992年建板楼  -  花园路', '105万', '单价26042元/平米')
('https://image1.ljcdn.com/370101-inspection/7c84dd03-5759-4929-9409-e905e96cdb25.jpg.296x216.jpg', '棋盘小区三区 双气 南北通透 2室一厅', '棋盘小区三区  | 2室1厅 | 61.06平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1997年建板楼  -  佛山街', '140万', '单价22929元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadabad0a2d-2508-4e51-aa75-5091d8108064.jpg.296x216.jpg', '名士两居室 精装修 视野开阔 前后无遮挡', '名士豪庭1区  | 2室2厅 | 97.06平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2008年建板楼  -  浆水泉区', '280万', '单价28849元/平米')
('https://image1.ljcdn.com/370101-inspection/0662b877-a25b-4421-b3c3-7623b04d83a8.jpg.296x216.jpg', '正规两室一厅+双气房+采光好+停车方便', '长盛小区南区二区  | 2室1厅 | 63.19平米 | 南 | 其他', '中楼层(共7层)1995年建板楼  -  东关', '156万', '单价24688元/平米')
('https://image1.ljcdn.com/370101-inspection/2e189b20-d0d4-491c-81fa-a6756219f423.jpg.296x216.jpg', '精装修 南北通透两居室 交通便利 配套完善 采光好', '山大南路95号  | 2室1厅 | 74.24平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1995年建板楼  -  山大路', '165万', '单价22226元/平米')
('https://image1.ljcdn.com/370101-inspection/e8cb7a9c-5808-4229-9830-3633303c4b13.jpg.296x216.jpg', '窑头路 华森碧云天 南北通透四居室', '华森碧云天  | 4室2厅 | 147.1平米 | 南 北 | 精装', '低楼层(共28层)2004年建塔楼  -  姚家', '335万', '单价22774元/平米')
('https://image1.ljcdn.com/370101-inspection/7aa54437-0042-484f-8440-0401e697552f.jpg.296x216.jpg', '普利文东花园、温馨三居室、封闭管理、小区安静房龄新', '普利文东花园  | 3室2厅 | 169.63平米 | 南 北 | 简装 | 有电梯', '低楼层(共27层)2003年建板楼  -  文化东路', '440万', '单价25939元/平米')
('https://image1.ljcdn.com/370101-inspection/266b4877-7057-4916-b000-2f2a141e8bf3.jpg.296x216.jpg', '海尔绿城全运村百合园观景房，配套齐全，交通便利。', '海尔绿城全运村百合园  | 3室2厅 | 135.68平米 | 南 | 精装', '低楼层(共18层)2009年建板楼  -  奥体中心', '360万', '单价26534元/平米')
('https://image1.ljcdn.com/370101-inspection/ef4673fa-396a-488f-8338-170a5f864f56.jpg.296x216.jpg', '文化东路  ，南北通透 .中间楼层', '文东裕华园  | 3室2厅 | 146.88平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2001年建板楼  -  文化东路', '448万', '单价30502元/平米')
('https://image1.ljcdn.com/370101-inspection/f261a223-baf0-4bfa-9fc3-1818101a6c73.jpg.296x216.jpg', '诚基中 心 南向  楼层好 光线充足 精装修 随时看房', '诚基中心  | 1室3厅 | 48.5平米 | 南 | 精装 | 有电梯', '高楼层(共9层)2009年建塔楼  -  历东', '133万', '单价27423元/平米')
('https://image1.ljcdn.com/370101-inspection/b0188a51-329c-497d-b5a9-f672b9b18f0c.jpg.296x216.jpg', '银座花园 经典两居 南北通透 中间层 全明格局', '银座花园  | 2室2厅 | 92.95平米 | 南 北 | 精装', '低楼层(共6层)2003年建板楼  -  浆水泉区', '278万', '单价29909元/平米')
('https://image1.ljcdn.com/370101-inspection/127c2e32-2453-4deb-8f2d-8dc4d25179c4.jpg.296x216.jpg', '二环东 燕东山庄 中间楼层 通透三室 新装修 文东燕山', '燕东山庄  | 3室2厅 | 102平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)1998年建板楼  -  燕山', '240万', '单价23530元/平米')
('https://image1.ljcdn.com/370101-inspection/ec08e919-8d41-4fa3-9f00-0aadd90af11d.jpg.296x216.jpg', '燕子山小区西区+2居+客厅好用+交通便利', '燕子山小区西区  | 2室1厅 | 68.06平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1987年建板楼  -  文化东路', '190万', '单价27917元/平米')
('https://image1.ljcdn.com/370101-inspection/72048a32-e862-48f4-8d8c-aa2385d3b9d8.jpg.296x216.jpg', '大明湖泉馨居 3室1厅 248万', '大明湖泉馨居  | 3室1厅 | 94平米 | 南 北 | 其他', '中楼层(共18层)2011年建塔楼  -  火车东站', '248万', '单价26383元/平米')
('https://image1.ljcdn.com/370101-inspection/75b1d578-2b66-489f-98a2-1bb12226fb03.jpg.296x216.jpg', '永大清华园外国语东方双语 看房方便 随时入住', '永大清华园  | 3室1厅 | 154.89平米 | 南 北 | 精装 | 有电梯', '中楼层(共8层)2005年建板楼  -  环山', '510万', '单价32927元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploada938f7d4-a7c9-4195-8e9e-1998653939ae.jpg.296x216.jpg', '山大路北头特检局宿舍三室好房出售', '山大路9号  | 3室2厅 | 128.4平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  花园路', '289万', '单价22508元/平米')
('https://image1.ljcdn.com/370101-inspection/42119851-866a-4655-a026-3ffa6786182a.jpg.296x216.jpg', '燕山 二环东 燕东山庄 配套成熟 免增值税 随时看房', '燕东山庄  | 3室1厅 | 102.3平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  燕山', '235万', '单价22972元/平米')
('https://image1.ljcdn.com/370101-inspection/82a6cc50-c158-44a5-81d2-751d4f31557b.jpg.296x216.jpg', '80万装修 人车分流 南北通透 中间层 小区带人工湖', '中润世纪广场  | 3室2厅 | 159.97平米 | 南 北 | 精装', '中楼层(共11层)2008年建板楼  -  姚家', '480万', '单价30006元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploade09d0f1e-4891-4943-9f34-4ad6de7aab5a.jpg.296x216.jpg', '经十路联通宿舍 三居室 精装 南北通透 大院停车', '经十路17780  | 3室1厅 | 81.82平米 | 南 北 | 精装', '高楼层(共5层)1999年建板楼  -  千佛山', '242万', '单价29578元/平米')
('https://image1.ljcdn.com/370101-inspection/9eef2789-9041-495d-907a-01f337f4f092.JPG.296x216.jpg', '两室朝阳  1楼带地下室  自住房', '文化东路25-7号  | 2室2厅 | 99.7平米 | 南 北 | 简装', '低楼层(共7层)板楼  -  甸柳', '275万', '单价27583元/平米')
('https://image1.ljcdn.com/370101-inspection/b17a6864-8b9a-4893-bec4-23b1a5d67ced.jpg.296x216.jpg', '科苑北区 历下区 中间楼层 总价低 精装修', '科苑小区北区  | 3室2厅 | 92平米 | 南 北 | 精装', '低楼层(共6层)板楼  -  化纤厂路', '195万', '单价21196元/平米')
('https://image1.ljcdn.com/370101-inspection/416166ed-fab0-40b2-8f4e-47f58dbc3dfe.jpg.296x216.jpg', '燕东山庄 有证可贷款，视野宽阔，采光充足，交通便利', '燕东山庄  | 3室2厅 | 102.5平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1998年建板楼  -  燕山', '210万', '单价20488元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload3904f157-940c-4226-a8f6-1c197bcac1e5.jpg.296x216.jpg', '单位宿舍、送地下室、低楼层、房龄新、看房方便', '文化东路25-7号  | 2室2厅 | 121.88平米 | 南 北 | 精装', '低楼层(共6层)板楼  -  甸柳', '360万', '单价29538元/平米')
('https://image1.ljcdn.com/370101-inspection/05b25790-6035-4acc-be29-adde6d814f66.jpg.296x216.jpg', '数码港公寓 山大路 洪楼商圈 电梯房', '数码港公寓  | 1室2厅 | 81平米 | 东 | 简装', '低楼层(共16层)2005年建板楼  -  山大路', '168万', '单价20741元/平米')
('https://image1.ljcdn.com/370101-inspection/2aceff39-e864-48ae-8a88-e5b554bb8e48.jpg.296x216.jpg', '中间楼层+双气+采光充足+交通便利+诚心出售！', '达盛鑫苑  | 3室2厅 | 163.61平米 | 南 北 | 简装', '中楼层(共6层)2004年建板楼  -  山大路', '336万', '单价20537元/平米')
('https://image1.ljcdn.com/370101-inspection/fc7d5944-7395-49a0-a52a-23a8697b5ecd.jpg.296x216.jpg', '棋盘六区单位宿舍 2室朝阳 双气 客厅带窗户', '棋盘小区六区  | 2室2厅 | 98.54平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  佛山街', '250万', '单价25371元/平米')
('https://image1.ljcdn.com/370101-inspection/72de309a-1411-402a-b5e5-ca1f8c97bebe.jpg.296x216.jpg', '燕子山小区北区+和平路+山大路+诚心出售+不沿街', '燕子山小区北区  | 2室1厅 | 63.43平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1990年建板楼  -  甸柳', '175万', '单价27590元/平米')
('https://image1.ljcdn.com/370101-inspection/aa29903a-b2b6-4f8b-b0bf-2caadc14388c.jpg.296x216.jpg', '山大南路 地勘局宿舍 南北通透 双卧朝南 房龄新', '山大南路54  | 2室2厅 | 99.36平米 | 南 北 | 精装', '高楼层(共6层)暂无数据  -  山大路', '249万', '单价25061元/平米')
('https://image1.ljcdn.com/370101-inspection/d7870ec1-e19b-4f80-8b6e-e9053f5a8c9f.jpg.296x216.jpg', '南北通透 户型布局合理 不沿街不靠路 诚心出售', '中海紫御东郡  | 3室2厅 | 118平米 | 南 北 | 其他 | 有电梯', '低楼层(共31层)2011年建板楼  -  盛福', '271万', '单价22967元/平米')
('https://image1.ljcdn.com/370101-inspection/cf9e90a2-87be-4d1a-a811-d961b3c6c3df.jpg.296x216.jpg', '羊头峪西沟，中间楼层，三室朝阳，看房有钥匙', '羊头峪西沟  | 4室1厅 | 105.58平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)1980年建板楼  -  文化东路', '265万', '单价25100元/平米')
('https://image1.ljcdn.com/370101-inspection/429c8ea8-21a4-4b91-8bf4-dfebbbdd4397.jpg.296x216.jpg', '历山路文化东路 小区环境好 房龄新  电梯房 精装修', '文华园  | 2室2厅 | 78.93平米 | 东 西 | 精装 | 有电梯', '高楼层(共25层)2010年建塔楼  -  文化东路', '240万', '单价30407元/平米')
('https://image1.ljcdn.com/370101-inspection/aeab29a5-e612-43c9-990b-2c94442d2744.jpg.296x216.jpg', '甸柳四区 通透两居室 中间楼层 有装修', '甸柳四区  | 2室2厅 | 59平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1990年建板楼  -  甸柳', '178万', '单价30170元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload1eea1128-149e-463e-8953-6f0ca21c2ccc.jpg.296x216.jpg', '转山西路山师大教职工宿舍又名龙泉山庄', '师大新村  | 2室2厅 | 101.89平米 | 南 北 | 精装', '中楼层(共5层)2004年建板楼  -  银座花园', '306万', '单价30033元/平米')
