('https://image1.ljcdn.com/442000-inspection/4381c055-ab22-4e8b-b988-55c158347116.jpg.296x216.jpg', '简装三房 格局方正  采光充足 拎包入住', '莲柏新村  ', '中楼层(共6层)1989年建塔楼  -  市人大', '138万', '单价8847元/平米')
('https://image1.ljcdn.com/442000-inspection/4b765975-5927-4124-9c06-2ee11ed4e4f8.jpg.296x216.jpg', '城市花园宝金阁 3室2厅 165万', '城市花园宝金阁  ', '中楼层(共10层)塔楼  -  岐头社区', '165万', '单价13540元/平米')
('https://image1.ljcdn.com/442000-inspection/74cead86-7598-455c-b10a-8b88951e3ee6.jpg.296x216.jpg', '东盛花园 2室2厅 85万', '东盛花园  ', '中楼层(共7层)1996年建塔楼  -  实验小学', '85万', '单价12255元/平米')
('https://image1.ljcdn.com/442000-inspection/f7281d6e-0933-498e-9667-9dc2db5ad79f.jpg.296x216.jpg', '大信时尚家园三期 户型方正，通风透气，采光好', '大信时尚家园三期  ', '低楼层(共25层)塔楼  -  岐港', '169万', '单价14084元/平米')
('https://image1.ljcdn.com/442000-inspection/223d64ac-7201-4eb2-8236-a3d0cf143cc6.jpg.296x216.jpg', '南安路21号小区满五唯一南北通风三房。', '南安路21号小区  ', '中楼层(共7层)暂无数据  -  老安山', '88万', '单价8317元/平米')
('https://image1.ljcdn.com/442000-inspection/157671c5-7bfd-4ce7-a317-845db1c34128.jpg.296x216.jpg', '映月居   精致3房   南北对流', '映月居  ', '高楼层(共7层)2006年建板楼  -  实验小学', '130万', '单价11608元/平米')
('https://image1.ljcdn.com/442000-inspection/dba1d6f8-b074-4631-ba2e-1ff978439a9c.jpg.296x216.jpg', '石歧 星际豪庭 楼王大三房南北对流 看利和 无敌视野', '星际豪庭  ', '中楼层(共32层)2012年建板楼  -  市人大', '200万', '单价16211元/平米')
('https://image1.ljcdn.com/442000-inspection/0ed6b380-f446-437b-9cab-12740e79a265.jpg.296x216.jpg', '帝涛湾 2室2厅 78万', '帝涛湾  ', '高楼层(共6层)2005年建塔楼  -  实验小学', '78万', '单价11876元/平米')
('https://image1.ljcdn.com/442000-inspection/3dc71530-818c-4d5c-ab0e-65c146a6d2c9.jpg.296x216.jpg', '业主诚意出售，采光好，税费少。', '星际豪庭  ', '高楼层(共32层)2012年建板楼  -  市人大', '206万', '单价16920元/平米')
('https://image1.ljcdn.com/442000-inspection/092afb55-986f-486c-9bd3-b73563bd00d1.jpg.296x216.jpg', '置贤大厦 高楼层 采光好地理位置优 越', '置贤大厦  ', '中楼层(共27层)2015年建塔楼  -  岐头社区', '78万', '单价13000元/平米')
('https://image1.ljcdn.com/442000-inspection/4357490f-5a9c-44e9-b17b-94b7a8bb7e31.jpg.296x216.jpg', '时代云图 3室2厅 200万', '时代云图  ', '中楼层(共18层)2015年建塔楼  -  实验小学', '200万', '单价17242元/平米')
('https://image1.ljcdn.com/442000-inspection/d83089d0-93bc-4524-a5a1-2977ee685f63.jpg.296x216.jpg', '利和豪庭 宽敞4房 4室朝南 临近博爱路', '富元利和豪庭一期  ', '高楼层(共30层)塔楼  -  第一城小学', '215万', '单价12428元/平米')
('https://image1.ljcdn.com/442000-inspection/35fdb807-86f3-4544-b7cc-bbe321328181.jpg.296x216.jpg', '时代云图 江景三房 高层非顶楼 诚意卖', '时代云图  ', '高楼层(共18层)2015年建塔楼  -  实验小学', '182万', '单价17021元/平米')
('https://image1.ljcdn.com/442000-inspection/2e3bf49c-121e-44dc-bfb2-20ac9f041543.jpg.296x216.jpg', '星际豪庭 3室2厅 206万', '星际豪庭  ', '高楼层(共32层)2012年建板楼  -  市人大', '206万', '单价16920元/平米')
('https://image1.ljcdn.com/442000-inspection/4174e2fb-50a0-4e0f-84e8-56c94ce1a89b.jpg.296x216.jpg', '地段好 电梯高楼层 新装修 户型方正', '置贤大厦  ', '中楼层(共27层)2015年建塔楼  -  岐头社区', '78万', '单价13000元/平米')
('https://image1.ljcdn.com/442000-inspection/5c1b4e1a-eece-436f-beb6-7b7c6123c02e.jpg.296x216.jpg', '交通方便 位于中山主干道旁 宽敞毛坯3房 阳台看小区景', '富元利和豪庭一期  ', '低楼层(共18层)塔楼  -  第一城小学', '150万', '单价12500元/平米')
('https://image1.ljcdn.com/442000-inspection/88b6ac41-4cb7-4b4b-a3fa-fb18476c41b9.jpg.296x216.jpg', '大信君汇湾 红本在手 精装修 保养好 中高楼层视野开阔', '大信君汇湾  ', '高楼层(共27层)2011年建塔楼  -  轻轨北站', '306万', '单价22989元/平米')
('https://image1.ljcdn.com/442000-inspection/bc8962be-eafd-46b5-a802-0fda2e9674db.jpg.296x216.jpg', '采光好，小区环境好，价格实惠，', '富元利和豪庭一期  ', '中楼层(共18层)塔楼  -  第一城小学', '166万', '单价13175元/平米')
('https://image1.ljcdn.com/442000-inspection/45b3eab0-1b73-48dd-9d94-e6f54d797779.jpg.296x216.jpg', '汇星豪庭 格局方正实用 入住舒适', '汇星豪庭  ', '低楼层(共12层)2010年建塔楼  -  实验小学', '250万', '单价16486元/平米')
('https://image1.ljcdn.com/442000-inspection/c6386938-282a-4674-9f76-29325ccf0f5c.jpg.296x216.jpg', '君悦豪庭二期 精装修公寓 拎包入住', '君悦豪庭二期  ', '高楼层(共28层)2008年建塔楼  -  老安山', '80万', '单价15385元/平米')
('https://image1.ljcdn.com/442000-inspection/7bb04ad4-924a-4ecf-9c81-5aebc8ed3d48.jpg.296x216.jpg', '城市花园莲兴阁是城市花园最新的小区，升值空间大', '城市花园莲兴阁  ', '中楼层(共18层)2010年建塔楼  -  市人大', '160万', '单价17022元/平米')
('https://image1.ljcdn.com/442000-inspection/b3855c75-b72f-42e6-a2f2-c28f24eb6fad.jpg.296x216.jpg', '中海龙湾国际 4室2厅 460万', '中海龙湾国际  ', '中楼层(共25层)2013年建板楼  -  轻轨北站', '460万', '单价18327元/平米')
('https://image1.ljcdn.com/442000-inspection/d266669b-938a-468b-b52a-05c9526f0f9c.jpg.296x216.jpg', '城市花园莲兴阁精装三房朝南单位', '城市花园莲兴阁  ', '高楼层(共18层)2010年建塔楼  -  市人大', '188万', '单价17755元/平米')
('https://image1.ljcdn.com/442000-inspection/285b9a23-246c-4c8f-a2a7-e2edf8e3b445.jpg.296x216.jpg', '长虹御江风景    精装2房    中间楼层', '长虹御江风景  ', '低楼层(共17层)2009年建塔楼  -  轻轨北站', '123万', '单价13951元/平米')
('https://image1.ljcdn.com/442000-inspection/dfe0923e-3ee7-4865-8dc1-cb8362da3023.jpg.296x216.jpg', '天明豪庭 电梯中层 看园景 装修保养好', '天明豪庭  ', '中楼层(共11层)2010年建塔楼  -  实验小学', '268万', '单价17749元/平米')
('https://image1.ljcdn.com/442000-inspection/1cf328ed-41a0-46d6-988f-ed6af55e0d8f.jpg.296x216.jpg', '可居住可办公 视野好 正南朝向 入住方便 地段好', '置贤大厦  ', '中楼层(共27层)2015年建塔楼  -  岐头社区', '52万', '单价12746元/平米')
('https://image1.ljcdn.com/442000-inspection/903523a3-c5b7-4984-b32a-755b825082ac.jpg.296x216.jpg', '御滨名门 毛坯四房 格局方正 南北对流', '御滨名门  ', '低楼层(共26层)2016年建塔楼  -  实验小学', '220万', '单价15173元/平米')
('https://image1.ljcdn.com/442000-inspection/65cea6fa-cde6-4f4f-8680-6bc7953aa516.jpg.296x216.jpg', '正德天水湖 3室2厅 145万', '正德天水湖  ', '高楼层(共18层)2015年建塔楼  -  轻轨北站', '145万', '单价16293元/平米')
('https://image1.ljcdn.com/442000-inspection/cf201ce5-cbb4-4c2d-96f4-a121ce94b279.jpg.296x216.jpg', '御滨名门 4室2厅 240万', '御滨名门  ', '中楼层(共28层)2016年建塔楼  -  实验小学', '240万', '单价16439元/平米')
('https://image1.ljcdn.com/442000-inspection/dd489ed4-3884-499d-aa2d-6bcdd778a140.jpg.296x216.jpg', '三房两厅南北通透户型 高楼层 带精装 满两年税费少', '星汇隽庭  ', '高楼层(共32层)2013年建塔楼  -  南下市场', '300万', '单价22728元/平米')
('https://image1.ljcdn.com/442000-inspection/a83ff566-38a6-43ea-bfbb-415793e1e24e.jpg.296x216.jpg', '日华坊超级好房大三房带内部花园出售', '日华坊  ', '低楼层(共6层)2009年建板楼  -  岐港', '146.1万', '单价11498元/平米')
('https://image1.ljcdn.com/442000-inspection/838f5a3a-0b27-4ae8-b783-dee4a8471a6f.jpg.296x216.jpg', '置贤大厦，精装1-1-0-1户型！', '置贤大厦  ', '高楼层(共27层)2015年建塔楼  -  岐头社区', '64万', '单价13188元/平米')
('https://image1.ljcdn.com/442000-inspection/fcca328a-772e-4a0b-8044-58d56c2b439e.jpg.296x216.jpg', '时代云图 4室2厅 175万', '时代云图  ', '低楼层(共18层)2015年建塔楼  -  实验小学', '175万', '单价15087元/平米')
('https://image1.ljcdn.com/442000-inspection/053cd33c-5f0b-42b4-8c63-cc55e1474518.jpg.296x216.jpg', '格局方正 新装修 顶楼大平台 精品三居', '张溪路9号  ', '高楼层(共5层)板楼  -  张溪', '73万', '单价8347元/平米')
('https://image1.ljcdn.com/442000-inspection/13f8c2e2-0af0-45ee-8900-a9a59783dbab.jpg.296x216.jpg', '正德天水湖 3室2厅 128万', '正德天水湖  ', '中楼层(共18层)2012年建塔楼  -  轻轨北站', '128万', '单价16160元/平米')
('https://image1.ljcdn.com/442000-inspection/107295a9-8696-471d-86ec-e62232a30147.jpg.296x216.jpg', '石岐大信时尚家园毛坯三房出售。', '大信时尚家园三期  ', '高楼层(共18层)塔楼  -  岐港', '135.8万', '单价14000元/平米')
('https://image1.ljcdn.com/442000-inspection/1a337d94-7632-42fa-aedd-48c4ca10fa5f.jpg.296x216.jpg', '精装三房 中高楼层 南北通透 带车位', '名雅豪庭一期  ', '高楼层(共11层)2007年建塔楼  -  实验小学', '270万', '单价17420元/平米')
('https://image1.ljcdn.com/442000-inspection/42c501cf-9017-41d1-8d4e-ee7d76ae4cd0.jpg.296x216.jpg', '小区公寓 封闭管理 精致装修 带租出售 投资首选', '富元利和豪庭一期  ', '中楼层(共25层)塔楼  -  第一城小学', '60万', '单价14118元/平米')
('https://image1.ljcdn.com/442000-inspection/b20dea48-e91d-4b3c-9d45-e9a8888beb3f.jpg.296x216.jpg', '石岐区 民生路2房 可改三房业主诚意出售', '民生路88号  ', '中楼层(共7层)塔楼  -  民权路', '65万', '单价7200元/平米')
('https://image1.ljcdn.com/442000-inspection/3c748085-608b-4e89-931e-999a6a8666ac.jpg.296x216.jpg', '单边东，南北对流，光线充足的，', '龙母庙街100号  ', '高楼层(共5层)板楼  -  纪念堂', '108万', '单价9892元/平米')
('https://image1.ljcdn.com/442000-inspection/08a5bb88-5c00-4891-b25d-da24543cc4b4.jpg.296x216.jpg', '大信溢彩年华 3室2厅 220万', '大信溢彩年华  ', '中楼层(共31层)2014年建塔楼  -  岐头社区', '220万', '单价18334元/平米')
('https://image1.ljcdn.com/442000-inspection/a44d8199-4ca5-49d0-a629-8cf9d547ba28.jpg.296x216.jpg', '淘金豪庭 3室2厅 155万', '淘金豪庭  ', '高楼层(共17层)2009年建塔楼  -  实验小学', '155万', '单价17594元/平米')
('https://image1.ljcdn.com/442000-inspection/e22cbcc3-d4bb-4a5c-a97f-1e4421d70488.jpg.296x216.jpg', '东明花园 3室2厅 128万', '东明花园  ', '高楼层(共6层)1993年建塔楼  -  实验小学', '128万', '单价9847元/平米')
('', '君悦豪庭 带装修温馨大两房，诚心出售', '君悦豪庭一期  ', '中楼层(共32层)2008年建塔楼  -  老安山', '280万', '单价15030元/平米')
('https://image1.ljcdn.com/442000-inspection/a9297035-b12f-4c58-bcf1-98df54c26e8b.jpg.296x216.jpg', '楼层低，单价低，生活交通配套齐全', '上海城  ', '低楼层(共7层)板楼  -  第一城小学', '63万', '单价10162元/平米')
('https://image1.ljcdn.com/442000-inspection/f0fc15e8-8c24-41e6-97cf-c2db5e9043db.jpg.296x216.jpg', '彩云居 精装修一房一厅 家电齐全', '彩云居  ', '高楼层(共9层)2009年建板楼  -  市人大', '86万', '单价13602元/平米')
('https://image1.ljcdn.com/442000-inspection/20849646-35f3-4b68-a1e6-159b503121d3.jpg.296x216.jpg', '中山第一城 正规大两房  首付只需23万', '第一城  ', '高楼层(共6层)1990年建塔楼  -  第一城小学', '56万', '单价7907元/平米')
('https://image1.ljcdn.com/442000-inspection/64d9ebd9-6b2e-4496-8fb5-44716bf54512.jpg.296x216.jpg', '嘉盈苑 3室2厅 103万', '嘉盈苑  ', '高楼层(共7层)2001年建塔楼  -  岐头社区', '103万', '单价9252元/平米')
('https://image1.ljcdn.com/442000-inspection/2317a706-e503-475b-9a13-9f3cf5c56afa.jpg.296x216.jpg', '阳光花地   精装3房   采光好', '阳光花地  ', '中楼层(共10层)2005年建塔楼  -  实验小学', '200万', '单价14845元/平米')
('', '豪逸御华庭 高楼层 满二 大四房', '豪逸御华庭  ', '低楼层(共25层)2010年建板楼  -  第一城小学', '202.5万', '单价15945元/平米')
('', '恒基花园 3室2厅 108万', '恒基花园  ', '高楼层(共7层)2007年建塔楼  -  实验小学', '108万', '单价12522元/平米')
('https://image1.ljcdn.com/442000-inspection/57cf9506-883e-41b8-a1ca-8e2c9f4af458.jpg.296x216.jpg', '视野广阔 无遮挡    采光通风好', '远洋新悦  ', '高楼层(共29层)2016年建塔楼  -  老安山', '143万', '单价13120元/平米')
('https://image1.ljcdn.com/442000-inspection/62dbcd04-d302-4bc9-9931-65b74ee6d1ba.jpg.296x216.jpg', '精装3房 格局方正 楼梯低楼层', '悦华街23号  ', '低楼层(共7层)暂无数据  -  南下市场', '72万', '单价7808元/平米')
('https://image1.ljcdn.com/442000-inspection/11ce967d-816e-4457-aa42-f87345efc214.jpg.296x216.jpg', '颐和山庄，精装两房，诚心出售，高档小区。', '颐和山庄  ', '中楼层(共15层)2007年建塔楼  -  市人大', '140万', '单价18007元/平米')
('https://image1.ljcdn.com/442000-inspection/1210e46c-5ae8-46b5-b64b-a7ee155ec0db.jpg.296x216.jpg', '大信溢彩年华 毛坯三房 高楼层视野开阔', '大信溢彩年华  ', '高楼层(共31层)2014年建塔楼  -  岐头社区', '200万', '单价17392元/平米')
('https://image1.ljcdn.com/442000-inspection/63680439-97af-4fe2-b9ad-e611270a1ff6.jpg.296x216.jpg', '利和豪庭高层楼王毛坯四房，业主诚意出售', '富元利和豪庭一期  ', '高楼层(共30层)塔楼  -  第一城小学', '220万', '单价12717元/平米')
('', '隽逸阁 带装修 温馨两房  诚心出售', '隽逸阁  ', '低楼层(共7层)2002年建板楼  -  实验小学', '95万', '单价12533元/平米')
('https://image1.ljcdn.com/442000-inspection/9fd4e598-7772-41c3-9ad4-cc5e23a67817.jpg.296x216.jpg', '颐和山庄 颐嘉苑 电梯单身公寓', '颐和山庄  ', '高楼层(共15层)2007年建塔楼  -  市人大', '75万', '单价17218元/平米')
('https://image1.ljcdn.com/442000-inspection/10314268-1071-40f2-8335-f8aa7923f884.jpg.296x216.jpg', '南北对流，双侧采光  毛坯房按自己风格装修', '星汇湾  ', '中楼层(共26层)2012年建板楼  -  老安山', '350万', '单价17819元/平米')
('https://image1.ljcdn.com/442000-inspection/551f662f-c244-4279-a7d7-26eec1980db1.jpg.296x216.jpg', '中仪花园海伦堡 精装修三房 大阳台', '中仪花园海伦堡  ', '低楼层(共15层)2008年建塔楼  -  岐头社区', '280万', '单价18182元/平米')
('https://image1.ljcdn.com/442000-inspection/74cce65c-1aa0-47fa-90b1-48b4d288dc59.jpg.296x216.jpg', '东明花园 房型方正 小三房 朝南对流 采光充足', '东明花园  ', '高楼层(共7层)1993年建塔楼  -  实验小学', '80万', '单价8649元/平米')
('https://image1.ljcdn.com/442000-inspection/62f989b2-22ec-4845-bc90-3b856a2c93b5.jpg.296x216.jpg', '中海龙湾，3房2厅户型方正采光好', '中海龙湾国际  ', '高楼层(共25层)2013年建板楼  -  轻轨北站', '371万', '单价19026元/平米')
('https://image1.ljcdn.com/442000-inspection/74a0dc6f-ad0f-4302-8458-5800240ca8b3.jpg.296x216.jpg', '大信君汇湾 3室2厅 246万', '大信君汇湾  ', '低楼层(共29层)2011年建塔楼  -  轻轨北站', '246万', '单价18989元/平米')
('', '莲峰新村 简装三房 楼梯房中高楼层', '莲峰新村  ', '中楼层(共7层)1985年建塔楼  -  市人大', '93.5万', '单价9496元/平米')
('https://image1.ljcdn.com/442000-inspection/9f0fac66-487a-4b19-a777-ca5cbec629df.jpg.296x216.jpg', '御滨名门 高层三房 朝东南 业主诚心卖', '御滨名门  ', '低楼层(共30层)2016年建塔楼  -  实验小学', '168万', '单价16800元/平米')
('https://image1.ljcdn.com/442000-inspection/c31559c4-3d9f-4bbb-ba9c-da7021eabe70.jpg.296x216.jpg', '市区中心繁华地段，低楼层二房，看房方便', '龙母庙街49号  ', '中楼层(共5层)暂无数据  -  纪念堂', '50万', '单价7409元/平米')
('https://image1.ljcdn.com/442000-inspection/e5166ab8-30e7-455c-ac4c-e8a8de21cc60.jpg.296x216.jpg', '星汇湾 4室2厅 320万', '星汇湾  ', '中楼层(共26层)2012年建板楼  -  老安山', '320万', '单价16261元/平米')
('https://image1.ljcdn.com/442000-inspection/71a68ebb-dd2f-4e32-b3ca-edfe0575e8b2.jpg.296x216.jpg', '大信君汇湾 南向3房 望江 看房方便', '大信君汇湾  ', '中楼层(共29层)2011年建塔楼  -  轻轨北站', '225万', '单价18640元/平米')
('https://image1.ljcdn.com/442000-inspection/1712e9ae-9d51-431f-ba4b-07a8c3297d0c.jpg.296x216.jpg', '朝南望花园 毛坯三房 电梯中楼层', '大信君汇湾  ', '中楼层(共29层)2011年建塔楼  -  轻轨北站', '250万', '单价20711元/平米')
('https://image1.ljcdn.com/442000-inspection/c38e669f-7a5a-44f2-97df-a72a9b0b6ce2.jpg.296x216.jpg', '豪苑大厦 精装三房 高楼层 视野没遮挡', '豪苑大厦  ', '高楼层(共31层)塔楼  -  民权路', '185万', '单价10871元/平米')
('https://image1.ljcdn.com/442000-inspection/7b974cd2-46b6-4a3a-833a-f13c942e72d9.jpg.296x216.jpg', '华盈尚轩 三房两厅 业主诚心出售', '华盈尚轩  ', '高楼层(共18层)2013年建塔楼  -  实验小学', '160万', '单价14815元/平米')
('', '莲峰新村 5室0厅 89万', '莲峰新村  ', '高楼层(共7层)1985年建塔楼  -  市人大', '89万', '单价9498元/平米')
('https://image1.ljcdn.com/442000-inspection/f2dcb812-479d-4ca9-b0e3-c18c18c88cef.jpg.296x216.jpg', '城市花园怡景阁 精致三房 南北对流', '城市花园怡景阁  ', '高楼层(共7层)2003年建塔楼  -  岐头社区', '115万', '单价13277元/平米')
('https://image1.ljcdn.com/442000-inspection/307b65a8-c2a8-4b40-82fc-0c41ff7120b3.jpg.296x216.jpg', '东盛苑 3室2厅 99万', '东盛苑  ', '高楼层(共6层)2003年建板楼  -  实验小学', '99万', '单价9000元/平米')
('https://image1.ljcdn.com/442000-inspection/0102dbe4-f008-489d-91db-28a263b7749d.jpg.296x216.jpg', '中海龙湾国际 毛坯3房2厅3卫 南北朝向', '中海龙湾国际  ', '中楼层(共23层)2013年建板楼  -  轻轨北站', '351万', '单价18000元/平米')
('https://image1.ljcdn.com/442000-inspection/595b1c7d-4ede-4930-baa5-d927bc221bbf.jpg.296x216.jpg', '宏图9号 1室1厅 65万', '宏图9号  ', '中楼层(共8层)2003年建板楼  -  白衣寺', '65万', '单价11171元/平米')
('https://image1.ljcdn.com/442000-inspection/0f0e60ae-63e9-4c43-b628-2cf446b27346.jpg.296x216.jpg', '富元利和豪庭，刚需毛坯小三房。', '富元利和豪庭一期  ', '低楼层(共18层)塔楼  -  第一城小学', '115万', '单价13069元/平米')
('https://image1.ljcdn.com/442000-inspection/ce01dbfe-e7e0-40e1-8d33-a9de14d1ef6d.jpg.296x216.jpg', '汇星豪庭 精装3房 业主诚心卖 红本在手 满五年 少税', '汇星豪庭  ', '低楼层(共12层)2010年建塔楼  -  实验小学', '204万', '单价17000元/平米')
('https://image1.ljcdn.com/442000-inspection/adb93630-66a2-4474-ab99-592fa29b944f.jpg.296x216.jpg', '石岐区大三房舒适住宅，周边配套丰富。优质出售', '康怡閣  ', '高楼层(共7层)暂无数据  -  民权路', '122万', '单价8841元/平米')
('', '星际豪庭 2室2厅 155万', '星际豪庭  ', '中楼层(共32层)2012年建板楼  -  市人大', '155万', '单价16146元/平米')
('https://image1.ljcdn.com/442000-inspection/c28627e0-efa6-4b36-88ba-78887e97136e.jpg.296x216.jpg', '业主诚心出售  有钥匙看房方便', '上海城  ', '高楼层(共7层)板楼  -  第一城小学', '52万', '单价7614元/平米')
('https://image1.ljcdn.com/442000-inspection/6d858c51-b660-49f5-a0de-5e7eb0c988b1.jpg.296x216.jpg', '远洋新悦 毛坯三室 电梯高层 视野开阔', '远洋新悦  ', '高楼层(共29层)2016年建塔楼  -  老安山', '150万', '单价13753元/平米')
('https://image1.ljcdn.com/442000-inspection/33176818-2277-4023-a8ed-34477453a895.jpg.296x216.jpg', '星汇湾 毛坯5房 4栋高层望江 南北对流', '星汇湾  ', '高楼层(共26层)2012年建板楼  -  老安山', '540万', '单价18000元/平米')
('https://image1.ljcdn.com/442000-inspection/c81f73f0-071d-4440-8dbb-e4f5a70a7739.jpg.296x216.jpg', '利和豪庭精装单身公寓 家电家私全赠送  拎包可住', '富元利和豪庭一期  ', '中楼层(共25层)塔楼  -  第一城小学', '62万', '单价15351元/平米')
('https://image1.ljcdn.com/442000-inspection/ea6a0138-8b2c-4c93-a2b5-9231b8cb8782.jpg.296x216.jpg', '地段好  楼龄新业主 诚 信出 售', '富兴新村  ', '中楼层(共7层)1994年建塔楼  -  市人大', '90万', '单价11263元/平米')
('https://image1.ljcdn.com/442000-inspection/47e6ff85-7b38-45da-b32b-76b45e9b3166.jpg.296x216.jpg', '汇景台 精装三房 位置好 生活便利', '汇景台  ', '高楼层(共15层)2001年建塔楼  -  南下市场', '150万', '单价14561元/平米')
('https://image1.ljcdn.com/442000-inspection/7a986ec2-49ea-4bb7-8e62-07c01ec8410b.jpg.296x216.jpg', '精装修江景房，十月份满五唯一，全套赠送，拎包入住', '大信君汇湾  ', '低楼层(共27层)2011年建塔楼  -  轻轨北站', '366.2万', '单价27000元/平米')
('', '精致装修 交通方便 采光好 随时入住', '柠檬社区  ', '中楼层(共7层)2008年建板楼  -  民权路', '40万', '单价9377元/平米')
('https://image1.ljcdn.com/442000-inspection/b8c22b7a-3750-4bf4-80d6-de58c686aab8.jpg.296x216.jpg', '东明花园 2室2厅 80万', '东明花园  ', '中楼层(共7层)1993年建塔楼  -  实验小学', '80万', '单价9303元/平米')
('https://image1.ljcdn.com/442000-inspection/5e56099c-c4ff-46ae-b820-6c7963bec8cb.jpg.296x216.jpg', '大信君汇湾3房2厅1厨2卫27层望江一线江景房', '大信君汇湾  ', '高楼层(共27层)2011年建塔楼  -  轻轨北站', '300万', '单价21898元/平米')
('https://image1.ljcdn.com/442000-inspection/ef050b25-08c8-4ee9-a99a-e8fe58fd4080.jpg.296x216.jpg', '荔园悦享星醒    毛坯3房   朝南', '荔园悦享星醍  ', '低楼层(共25层)2013年建塔楼  -  实验小学', '175万', '单价14635元/平米')
('https://image1.ljcdn.com/442000-inspection/6337adbb-b602-4887-a05d-6088001662b9.jpg.296x216.jpg', '大信海岸家园 楼层复式 动静分区 成熟物业', '大信海岸家园  ', '高楼层(共17层)板楼  -  轻轨北站', '364万', '单价14000元/平米')
('https://image1.ljcdn.com/442000-inspection/e67bef99-a181-4a71-a975-1fa47470d5aa.jpg.296x216.jpg', '中仪花园海伦堡 1室0厅 73万', '中仪花园海伦堡  ', '中楼层(共11层)2008年建塔楼  -  岐头社区', '73万', '单价14422元/平米')
('https://image1.ljcdn.com/442000-inspection/eab1795f-7455-45d6-bef8-1a6614ce48ca.jpg.296x216.jpg', '岐乐花园  复式洋房 南北对流', '岐乐花园  ', '高楼层(共4层)2002年建塔楼  -  岐头社区', '135万', '单价10537元/平米')
('https://image1.ljcdn.com/442000-inspection/08859697-506c-445c-a418-a8ec70371061.jpg.296x216.jpg', '清溪花园 3室2厅 150万', '清溪花园  ', '高楼层(共5层)2002年建板楼  -  实验小学', '150万', '单价11231元/平米')
('', '江景房 大户型房 坐北朝南 采光充足', '星汇湾  ', '中楼层(共26层)2012年建板楼  -  老安山', '312万', '单价16000元/平米')
('https://image1.ljcdn.com/442000-inspection/5b2525a8-477f-4629-8154-d5489a180098.jpg.296x216.jpg', '富兴新村 2室2厅 95万', '富兴新村  ', '低楼层(共7层)1994年建塔楼  -  市人大', '95万', '单价13392元/平米')
('https://image1.ljcdn.com/442000-inspection/0572f705-a52c-4e87-9108-2af1ca7043f4.jpg.296x216.jpg', '颐和山庄 精装3房 南北对流 视野开阔', '颐和山庄  ', '高楼层(共11层)2007年建塔楼  -  市人大', '280万', '单价20144元/平米')
('https://image1.ljcdn.com/442000-inspection/e390b701-8230-4aee-89d3-33f4e9da5f97.jpg.296x216.jpg', '东明花园 毛坯三房 朝南单位 可入读实验小学', '东明花园  ', '中楼层(共7层)1993年建塔楼  -  实验小学', '125万', '单价9542元/平米')
('https://image1.ljcdn.com/442000-inspection/58081c44-1137-4dd3-9891-04be8caaff62.jpg.296x216.jpg', '富元利和 毛坯三房 低楼层 安静舒适小区', '富元利和豪庭一期  ', '低楼层(共18层)塔楼  -  第一城小学', '168万', '单价13816元/平米')
('https://image1.ljcdn.com/442000-inspection/8a7328f1-b7b4-40ed-a8de-e44434a0edeb.jpg.296x216.jpg', '涌口街37号 2室2厅 65万', '涌口街37号  ', '中楼层(共6层)暂无数据  -  张溪', '65万', '单价8546元/平米')
('https://image1.ljcdn.com/442000-inspection/f8b977fd-b5d8-4466-bba8-4ffabaf5ee6d.jpg.296x216.jpg', '城市花园怡景阁  拎包入住 不要在犹豫', '城市花园怡景阁  ', '高楼层(共7层)2003年建塔楼  -  岐头社区', '113万', '单价13140元/平米')
('https://image1.ljcdn.com/442000-inspection/dcca659b-15d2-447a-a0fe-6b02b20f94fb.jpg.296x216.jpg', '颐和山庄 电梯四房 简单装修 环境优美', '颐和山庄  ', '中楼层(共11层)2007年建塔楼  -  市人大', '255万', '单价15597元/平米')
('', '星际豪庭 2室2厅 160万', '星际豪庭  ', '中楼层(共32层)2012年建板楼  -  市人大', '160万', '单价18385元/平米')
('https://image1.ljcdn.com/442000-inspection/13c4eac1-d8ed-44b1-b09a-7cba8113abc3.jpg.296x216.jpg', '星汇湾 3室2厅 300万', '星汇湾  ', '低楼层(共26层)2012年建板楼  -  老安山', '300万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/99d92fa0-e1ac-4c85-8a7a-2776bb82f6b8.jpg.296x216.jpg', '颐和山庄，大四房 业主诚心出售', '颐和山庄  ', '低楼层(共11层)塔楼  -  市人大', '235万', '单价14874元/平米')
('https://image1.ljcdn.com/442000-inspection/a07bf304-c743-4070-b04d-ed8cd813ec41.jpg.296x216.jpg', '石岐 大信新都会 装修三房  看大信', '大信新都花园  ', '中楼层(共5层)塔楼  -  白衣寺', '120万', '单价11905元/平米')
('https://image1.ljcdn.com/442000-inspection/b66428dc-5f0d-4980-b344-231e0bbe422c.jpg.296x216.jpg', '富逸臻园   毛坯4房2厅   朝向南北', '富逸臻园  ', '低楼层(共24层)2007年建板楼  -  实验小学', '462万', '单价21961元/平米')
('', '石岐步行街永胜广场望江电梯高层三房两厅', '永胜广场  ', '中楼层(共32层)2003年建塔楼  -  民权路', '110万', '单价10281元/平米')
('https://image1.ljcdn.com/442000-inspection/344575c9-4f64-488b-8fa1-e81342c95f5f.jpg.296x216.jpg', '阳光花地 精装4房4厅3卫，户型方正实用', '阳光花地  ', '低楼层(共10层)2005年建塔楼  -  实验小学', '300万', '单价12191元/平米')
