('https://image1.ljcdn.com/130100-inspection/2996c50b-b41d-4edc-bba5-a4d6e88ab0ed.jpg.296x216.jpg', '维多利亚三居  观景房  买房送地下室双水系体育公园', '海德园  ', '高楼层(共30层)板楼  -  塔冢', '305万', '单价20649元/平米')
('https://image1.ljcdn.com/130100-inspection/6607a380-ecb5-4af3-9492-53dd0878b911.jpg.296x216.jpg', '金马小区腾达园 2室1厅 130万', '金马小区腾达园  ', '高楼层(共6层)板楼  -  裕东', '130万', '单价19689元/平米')
('https://image1.ljcdn.com/130100-inspection/de9379b4-9849-43b9-ba05-f0a015a23384.jpg.296x216.jpg', '圣雪良园电梯房，中等楼层，双卧朝南', '圣雪良园  ', '中楼层(共11层)板楼  -  大马村', '139万', '单价22209元/平米')
('https://image1.ljcdn.com/110000-inspection/2b32c593-e794-4a74-b624-a726fa5183d7.jpg.296x216.jpg', '安苑小区    低价    低税费  大两居', '安苑小区A区  ', '高楼层(共7层)板楼  -  众美', '168万', '单价15188元/平米')
('https://image1.ljcdn.com/130100-inspection/32ac89a9-55c8-4c94-9ba3-aa371f8519a0.jpg.296x216.jpg', '银通小区 南北通透两居室 配套齐全', '银通小区  ', '低楼层(共6层)板楼  -  银通', '155万', '单价16957元/平米')
('https://image1.ljcdn.com/130100-inspection/8819c20a-8519-4dc6-9aef-2be659b94964.JPG.296x216.jpg', '房主自住精装修，满五年住房，采光充足，交通方便', '晶彩苑小区  ', '高楼层(共27层)板塔结合  -  众美', '118万', '单价12349元/平米')
('https://image1.ljcdn.com/130100-inspection/3d63af62-ce51-4cbb-a911-c6ae5ecd00e3.jpg.296x216.jpg', '金域蓝湾 3室2厅 300万', '金域蓝湾  ', '中楼层(共26层)板楼  -  大马村', '300万', '单价21768元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload91f2fb96-85e3-430c-9c75-37b7ded15235.jpg.296x216.jpg', '风尚水郡精装两室，户型好，配套齐全', '风尚水郡  ', '中楼层(共27层)板楼  -  众美', '160万', '单价16490元/平米')
('https://image1.ljcdn.com/130100-inspection/10cdf1ed-0684-4c13-8826-e2bafde659c1.jpg.296x216.jpg', '宏安街道桥宿舍 2室2厅 142万', '宏安街道桥宿舍  ', '高楼层(共6层)板楼  -  东苑', '142万', '单价16207元/平米')
('https://image1.ljcdn.com/130100-inspection/f4ccf411-e742-4ee6-9f03-212bbde3087a.jpg.296x216.jpg', '富强小区，满五年，紧靠商圈，交通便利', '富强小区清馨园  ', '高楼层(共6层)板楼  -  青园', '80万', '单价24915元/平米')
('https://image1.ljcdn.com/130100-inspection/5bc2c769-5a21-4b74-b6f1-2fb406cdf42b.jpg.296x216.jpg', '河北路桥集团宿舍 3室2厅 180万', '河北路桥集团宿舍  ', '中楼层(共6层)暂无数据  -  槐北', '180万', '单价16072元/平米')
('https://image1.ljcdn.com/130100-inspection/2fa64fac-ace7-438f-ab86-7abb2e10db5e.jpg.296x216.jpg', '中间楼层 满两年两居室 精装修户型方正', '山水郡  ', '中楼层(共22层)板楼  -  大马村', '215万', '单价22031元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadd8388243-cce5-4913-a3ac-177dcadf0855.jpg.296x216.jpg', '富强清馨园 南北通透三居复试 满五年 精装修急售', '富强小区清馨园  ', '高楼层(共5层)板楼  -  青园', '175万', '单价14608元/平米')
('https://image1.ljcdn.com/130100-inspection/test-d2ddf824-21d9-4279-a49a-02199a40d1f8.png.296x216.jpg', 'lianjia.房源 尚东绿洲南北通透落地阳台，双阳卧室', '尚东绿洲  ', '中楼层(共19层)板楼  -  大马村', '235万', '单价19137元/平米')
('https://image1.ljcdn.com/130100-inspection/1c9e972d-d0e1-47cb-96c9-a1d0e7a0f77d.jpg.296x216.jpg', '核四院小区 南北通透  双阳两居室 客厅可以用', '核四院小区  ', '高楼层(共6层)板楼  -  槐北', '115万', '单价17811元/平米')
('https://image1.ljcdn.com/130100-inspection/e3f3d193-9a29-4442-83ba-688a13875639.jpg.296x216.jpg', '银通小区 2003年 南北通透 两卫 中间楼层 全明格局', '银通小区  ', '中楼层(共6层)板楼  -  银通', '143万', '单价15004元/平米')
('https://image1.ljcdn.com/130100-inspection/d2c05aa5-77cd-4729-af35-7efcfda92fe4.jpg.296x216.jpg', '联邦东方明珠 精装三室 南北朝向', '联邦东方明珠  ', '高楼层(共31层)板楼  -  裕兴', '250万', '单价15741元/平米')
('https://image1.ljcdn.com/130100-inspection/df98053e-8ddc-407d-ab66-9337fb1daffd.jpg.296x216.jpg', '安苑小区B区 2室1厅 133万', '安苑小区B区  ', '中楼层(共9层)板楼  -  众美', '133万', '单价15763元/平米')
('https://image1.ljcdn.com/130100-inspection/6c2bf284-bb58-44f3-8a33-b888f9cf2aac.jpg.296x216.jpg', '四十中 青园街 中间楼层 南北通透三居 看房随时', '北方设计研究院宿舍四区  ', '中楼层(共5层)板楼  -  四十中学', '170万', '单价23727元/平米')
('https://image1.ljcdn.com/130100-inspection/aeb6e5be-f594-4ef1-9fb6-200776ae82b8.jpg.296x216.jpg', '聚和远见 纯南向的两居室 婚房装修 拎包入住', '聚和远见  ', '高楼层(共34层)板楼  -  青园', '219万', '单价24571元/平米')
('https://image1.ljcdn.com/110000-inspection/53de2ac9-ab1b-4e32-9638-25be041c8151.jpg.296x216.jpg', '八中宿舍 大客厅 双卧朝阳 采光好 三楼', '八中宿舍  ', '中楼层(共6层)板楼  -  青园', '145万', '单价18103元/平米')
('https://image1.ljcdn.com/130100-inspection/b595b21e-4743-47a2-a41a-c936114749b9.jpg.296x216.jpg', '裕东小区，正规二居室，交通便利，不临街，不靠边', '裕东小区  ', '低楼层(共5层)板楼  -  裕东', '123万', '单价20604元/平米')
('https://image1.ljcdn.com/110000-inspection/442d14fa-fc6a-4eea-a985-820a6cbb84cb.jpg.296x216.jpg', '联邦东方明珠 3室1厅 215万', '联邦东方明珠  ', '中楼层(共31层)板楼  -  裕兴', '215万', '单价16535元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload12bcccbf-8908-42c6-866b-4f28a6c150e6.jpg.296x216.jpg', '此房本登记满两年，个税，中间楼层户型方正，布局合理', '风尚水郡  ', '中楼层(共27层)板楼  -  众美', '155万', '单价17404元/平米')
('https://image1.ljcdn.com/130100-inspection/5941c8f1-90a5-467b-a42b-16c7cae569a6.jpg.296x216.jpg', '此房本满五年唯一！免增值税！一楼是偏门2室大客厅！', '富强小区沁舒园  ', '低楼层(共6层)板楼  -  青园', '150万', '单价18464元/平米')
('https://image1.ljcdn.com/130100-inspection/ed889af6-5b93-412b-bf88-42a2f9520769.JPG.296x216.jpg', '海天阳光园 高层南北通透 精装两居 带露台', '海天阳光园  ', '高楼层(共7层)板楼  -  众美', '138万', '单价14288元/平米')
('https://image1.ljcdn.com/110000-inspection/5f0b6ace-9fbd-4ae1-ad4c-1fdb3e4bbc53.jpg.296x216.jpg', '尖岭小区 2室1厅 110万', '尖岭小区  ', '高楼层(共7层)板楼  -  槐北', '110万', '单价17013元/平米')
('https://image1.ljcdn.com/130100-inspection/a3295200-48ac-4990-854b-3e42f4412d63.jpg.296x216.jpg', '东风东路8号院 2室1厅 122万', '东风东路8号院  ', '高楼层(共6层)板楼  -  四十中学', '122万', '单价20166元/平米')
('https://image1.ljcdn.com/130100-inspection/aea8dc4c-cb97-4d19-ba13-9d97c14184ff.JPG.296x216.jpg', '青园小区税务局宿舍 二楼 卧室通透 客厅可用', '青园小区  ', '低楼层(共6层)板楼  -  青园', '123万', '单价18147元/平米')
('https://image1.ljcdn.com/130100-inspection/3b777a4b-f73e-4700-8ea1-c8653c2b38ff.jpg.296x216.jpg', '省水勘院宿舍 2室1厅 95万', '省水勘院宿舍  ', '中楼层(共5层)板楼  -  四十中学', '95万', '单价23727元/平米')
('https://image1.ljcdn.com/130100-inspection/0f9f8432-75cb-4713-a905-af7e04dce1dd.jpg.296x216.jpg', '银通小区  南北大两居 满五唯一 诚意出售', '银通小区  ', '高楼层(共6层)板楼  -  银通', '130万', '单价14185元/平米')
('https://image1.ljcdn.com/130100-inspection/95f75cec-acd9-4fdc-85db-2b4fbee7c982.jpg.296x216.jpg', '南北通透，有车位地下室，成熟社区配套全，中央庭院式', '凤凰城玉兰苑  ', '低楼层(共18层)板楼  -  众美', '220万', '单价16602元/平米')
('https://image1.ljcdn.com/130100-inspection/f2278a38-7efe-480b-ae0b-00fe9400c809.jpg.296x216.jpg', '河北电视宿舍 电梯房 高楼层 看房方便 诚心出售', '河北电视中心宿舍  ', '低楼层(共26层)板楼  -  槐北', '220万', '单价20485元/平米')
('https://image1.ljcdn.com/130100-inspection/1cedc49c-0bf6-4e22-a95a-35c2b31aef76.jpg.296x216.jpg', '怀特商圈 南北两居室 中间楼层 看房随时 个税', '广播电视局宿舍  ', '高楼层(共6层)板楼  -  槐底', '122万', '单价17834元/平米')
('https://image1.ljcdn.com/130100-inspection/0c4d5469-8da1-4bde-9045-9f9e5d894b47.jpg.296x216.jpg', '人事局宿舍 3室2厅 171万', '人事局宿舍  ', '高楼层(共6层)板楼  -  青园', '171万', '单价14994元/平米')
('https://image1.ljcdn.com/120000-inspection/19729b42-9aca-4fa8-b96b-578656d95d43.jpg.296x216.jpg', '满五唯一没有税，多层一楼采光好', '园艺园  ', '低楼层(共6层)板楼  -  银通', '270万', '单价16719元/平米')
('https://image1.ljcdn.com/110000-inspection/6ca02002-1f38-4250-bfcb-c5795bd42923.jpg.296x216.jpg', '一环房源电建小区均价低 小三室  刚需婚房', '电建小区  ', '中楼层(共6层)板楼  -  槐北', '115万', '单价19009元/平米')
('https://image1.ljcdn.com/130100-inspection/be6ca249-338b-461c-a7c4-aa80fd7988ad.jpg.296x216.jpg', '石门小区 四居室  楼层适中 采光好', '石门小区  ', '中楼层(共6层)板楼  -  东苑', '308万', '单价20672元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload65f0f211-3c2c-4d06-a0fb-cbd27309cdfc.jpg.296x216.jpg', '东苑小区北苑，3楼偏门，客厅能用', '东苑小区  ', '中楼层(共6层)板楼  -  东苑', '135万', '单价22508元/平米')
('https://image1.ljcdn.com/130100-inspection/721a0573-ba0e-4426-867c-84b2059ac302.jpg.296x216.jpg', '西美商圈，九里庭院，两梯两户，带23平米露台，满五年', '九里庭院西区  ', '高楼层(共16层)板楼  -  大马村', '228万', '单价19962元/平米')
('https://image1.ljcdn.com/130100-inspection/5fc9e4d8-ecdf-48fe-b12c-646496779700.jpg.296x216.jpg', '双阳卧室+套价低+房东诚心出售+价格还可在商量', '市五院宿舍  ', '中楼层(共5层)板楼  -  孙村', '89万', '单价16238元/平米')
('https://image1.ljcdn.com/130100-inspection/f3811a23-51b9-4d5a-a6b3-c93984135f3e.jpg.296x216.jpg', '新华二印宿舍 2室1厅 108万', '新华二印宿舍  ', '高楼层(共6层)板楼  -  塔冢', '108万', '单价18278元/平米')
('https://image1.ljcdn.com/130100-inspection/446191a6-a3ac-4dc1-8d44-82e2e005e83c.jpg.296x216.jpg', '恒大雅苑，二期大院，环境好，无大税。', '恒大雅苑  ', '中楼层(共32层)板楼  -  众美', '199万', '单价15696元/平米')
('https://image1.ljcdn.com/130100-inspection/7fd9665e-abaf-4ddb-be01-f2ceda77ab21.jpg.296x216.jpg', '富强小区 中间楼层三室 看房方便 出行便利 业主急售', '富强小区清馨园  ', '中楼层(共7层)板楼  -  青园', '145万', '单价15813元/平米')
('https://image1.ljcdn.com/130100-inspection/95c75238-88ee-4d44-8301-fb09a80c6847.jpg.296x216.jpg', '凤凰城紫薇苑 2室2厅 145万', '凤凰城紫薇苑  ', '高楼层(共30层)板楼  -  南焦', '145万', '单价16293元/平米')
('https://image1.ljcdn.com/130100-inspection/a2810fd1-a70f-466d-b97e-d6c74ff896be.jpg.296x216.jpg', '链家推荐 世纪花园电梯房 满五唯一   经典两居', '世纪花园东区  ', '中楼层(共7层)板楼  -  世纪公园', '225万', '单价19741元/平米')
('https://image1.ljcdn.com/130100-inspection/3ba7286c-8741-423b-8550-f5b3d25ae8eb.jpg.296x216.jpg', '裕华区怀特商圈 43中附近 北邻民心河出行方便 全南向', '源筑福邸  ', '高楼层(共20层)板楼  -  青园', '185万', '单价19617元/平米')
('https://image1.ljcdn.com/130100-inspection/44352a6b-4df0-4b7a-b31b-2936e1c5d0e6.jpg.296x216.jpg', '山水郡 精装三室 采光好 送全套高品质家电 拎包入住', '山水郡  ', '中楼层(共22层)板楼  -  大马村', '265万', '单价22708元/平米')
('https://image1.ljcdn.com/130100-inspection/84aa3ca0-cb0a-44e0-bf64-07f77fd58ce2.jpg.296x216.jpg', 'lian jia.房源 银通小区  一楼通透户型满五不唯一', '银通小区  ', '低楼层(共6层)板楼  -  银通', '156万', '单价15554元/平米')
('https://image1.ljcdn.com/110000-inspection/05f477ad-a276-44f7-90d7-062ebf597798.jpg.296x216.jpg', 'lian jia. 风尚水郡，精装两室室，南北通透', '风尚水郡  ', '高楼层(共27层)板楼  -  众美', '165万', '单价18257元/平米')
('https://image1.ljcdn.com/130100-inspection/3c67b428-d0e8-4230-8941-2bf2d2ac1523.JPG.296x216.jpg', '尚东绿洲 精装两室 西北向 满五年', '尚东绿洲  ', '中楼层(共27层)板楼  -  大马村', '165万', '单价17998元/平米')
('https://image1.ljcdn.com/130100-inspection/d87aa6be-2f5c-42ec-8f43-a103b3647da5.jpg.296x216.jpg', '海德园 3室2厅 315万', '海德园  ', '中楼层(共29层)板楼  -  塔冢', '315万', '单价22635元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploada4622b54-9f89-4342-ab35-1ac9fcc0be46.jpg.296x216.jpg', '神兴小区顶层带露台高层无遮挡客厅卧室朝南', '神兴小区  ', '高楼层(共7层)板楼  -  大马村', '125万', '单价21919元/平米')
('https://image1.ljcdn.com/130100-inspection/1e6db413-1043-4ed2-8088-58408b5e544a.jpg.296x216.jpg', '此房满五唯一免税，南北双通透，采光好，中间好楼层', '碧水青园  ', '中楼层(共27层)板楼  -  青园', '315万', '单价22612元/平米')
('https://image1.ljcdn.com/130100-inspection/9cf75c25-9726-4f39-b341-5de64bc751e8.jpg.296x216.jpg', '市五院宿舍，中间楼层，两居室。', '市五院宿舍  ', '中楼层(共6层)板楼  -  孙村', '126万', '单价16435元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload8fa3f285-bb83-4f9e-8975-b1a5d4a1c491.jpg.296x216.jpg', '华兴小区 2室1厅 145万', '华兴小区  ', '低楼层(共7层)板楼  -  世纪公园', '145万', '单价20727元/平米')
('https://image1.ljcdn.com/130100-inspection/bb5e41ac-dd1f-4dcf-8c37-645bdd8ad214.jpg.296x216.jpg', '恒大雅苑一期大院，三居室，两梯三户，精装自住，', '恒大雅苑  ', '低楼层(共18层)板楼  -  众美', '205万', '单价16156元/平米')
('https://image1.ljcdn.com/130100-inspection/701c3aee-9cd8-41b0-bd44-6a8006c73593.jpg.296x216.jpg', '卓达小区别墅群，双阳卧，全明格局3室2厅1厨2卫', '卓达小区别墅群  ', '中楼层(共6层)板楼  -  裕兴', '230万', '单价14454元/平米')
('https://image1.ljcdn.com/130100-inspection/ced8dbf6-dd8d-4194-9072-665293b60e3c.jpg.296x216.jpg', '石门小区，高楼层采光好，南北通透三居', '石门小区  ', '高楼层(共6层)板楼  -  东苑', '185万', '单价15266元/平米')
('https://image1.ljcdn.com/130100-inspection/1b899720-6680-47f0-8104-cf0c389f3d83.jpg.296x216.jpg', '尖岭小区 南北通透中装两居室 低楼层有小房急售', '尖岭小区  ', '低楼层(共6层)板楼  -  槐北', '108万', '单价18244元/平米')
('https://image1.ljcdn.com/130100-inspection/5af8f47f-0e44-48cc-9147-622eb55f0496.jpg.296x216.jpg', '富华小区，省科委宿舍，槐中路小三室', '富华小区  ', '高楼层(共5层)板楼  -  四十中学', '180万', '单价20262元/平米')
('https://image1.ljcdn.com/130100-inspection/ac6680b2-44ce-4c76-9f9a-924b63ac829a.jpg.296x216.jpg', '卓达卓东小区 2室2厅 168万', '卓达卓东小区  ', '低楼层(共6层)板楼  -  位同', '168万', '单价18432元/平米')
('https://image1.ljcdn.com/130100-inspection/07332381-8fb6-47f4-bf28-996a4dec7b66.JPG.296x216.jpg', '众美商圈 廊桥四季旁 精装修 通透两居 阳面客厅 没税', '安苑小区B区  ', '高楼层(共12层)板楼  -  众美', '127万', '单价15016元/平米')
('https://image1.ljcdn.com/110000-inspection/c5bafb3d-1c06-4517-86d6-d774cad22e5e.jpg.296x216.jpg', '风尚水郡+精装+南区+个税+通透大两室', '风尚水郡  ', '中楼层(共27层)板楼  -  众美', '180万', '单价17497元/平米')
('https://image1.ljcdn.com/110000-inspection/997245b3-c542-46c4-8f4d-b4c925a5902d.jpg.296x216.jpg', '电建小区 此房两室一厅 户型方正', '电建小区  ', '高楼层(共4层)板楼  -  槐北', '93万', '单价18486元/平米')
('https://image1.ljcdn.com/130100-inspection/26f196f9-5a58-4d39-9db1-5ae950c40841.jpg.296x216.jpg', '海德园 2室1厅 225万', '海德园  ', '低楼层(共30层)板楼  -  塔冢', '225万', '单价20090元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload62173de6-70d9-47f2-9127-d945414560c3.jpg.296x216.jpg', '满五不唯一 精装修三居室价格可聊 43中', '燕港怡园  ', '中楼层(共16层)板楼  -  富强', '325万', '单价21585元/平米')
('https://image1.ljcdn.com/130100-inspection/d8efd7d3-5eb2-4700-89ce-bac796d4d6bd.jpg.296x216.jpg', '南北通透三居洋房 满五唯一 有车位 自住看房方便 急售', '碧水青园  ', '低楼层(共7层)板楼  -  青园', '295万', '单价22846元/平米')
('https://image1.ljcdn.com/110000-inspection/3f7ea6f1-fd9d-4e4b-8ff5-bfa33b69ce59.jpg.296x216.jpg', '阳光新城 全阳两室 单价低 采光好 看房方便', '阳光新城  ', '高楼层(共27层)板楼  -  众美', '130万', '单价14503元/平米')
('https://image1.ljcdn.com/130100-inspection/343b6107-341f-4592-89e4-f014e55ba65c.jpg.296x216.jpg', '长荣小区A区 3室2厅 305万', '长荣小区A区  ', '低楼层(共6层)板楼  -  东苑', '305万', '单价18264元/平米')
('https://image1.ljcdn.com/130100-inspection/82c2df7c-94a2-4b6d-b46a-f35cf74844b4.jpg.296x216.jpg', '石门小区 两居室  采光无遮挡 业主换房出售', '石门小区  ', '高楼层(共7层)板楼  -  东苑', '136万', '单价15410元/平米')
('https://image1.ljcdn.com/130100-inspection/f6dbeb27-f1cd-43de-aa0b-05e119e1592a.jpg.296x216.jpg', '市环保局 精装修 两居室 兴苑街 双阳卧室 带小房', '市环保局  ', '高楼层(共5层)板楼  -  槐北', '105万', '单价17824元/平米')
('https://image1.ljcdn.com/130100-inspection/c7b454fc-5814-4049-9c85-b4b92351992d.jpg.296x216.jpg', '省农垦局宿舍，精装两室，南北通透，大客厅，采光好！', '省农垦局宿舍  ', '高楼层(共7层)板楼  -  裕兴', '155万', '单价19024元/平米')
('https://image1.ljcdn.com/130100-inspection/d9589a71-f595-4f93-8785-f88807b21ca9.JPG.296x216.jpg', '素质住户 南北通透格局两室 采光充足 毛坯房随意装修', '东方观邸  ', '中楼层(共12层)板楼  -  大马村', '239万', '单价20558元/平米')
('https://image1.ljcdn.com/130100-inspection/1de993e8-9b31-427f-8070-95c0f6d722f2.jpg.296x216.jpg', '万达广场B1南区 2室2厅 200万', '万达广场B1南区  ', '中楼层(共34层)板楼  -  槐北', '200万', '单价22287元/平米')
('https://image1.ljcdn.com/130100-inspection/10f02efc-eed7-48c5-a4ff-821be5c3f9f0.jpg.296x216.jpg', '阳光新城 2室1厅 153万', '阳光新城  ', '高楼层(共27层)板楼  -  众美', '153万', '单价15313元/平米')
('https://image1.ljcdn.com/130100-inspection/b6e119b1-91a8-4638-a037-c48d1fa96629.jpg.296x216.jpg', '新出中间层南北3居室，满五年诚意出售，看房基本随时', '燕港怡园  ', '中楼层(共7层)板楼  -  富强', '335万', '单价23984元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload04a7dcc5-a01b-4aa3-8453-295e4193c51d.jpg.296x216.jpg', '富强电力小区 精装三居室 南北朝向', '富强电力小区  ', '高楼层(共20层)板楼  -  富强', '430万', '单价36481元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadb5432a98-ad3c-4d04-bad9-951148cce3bc.jpg.296x216.jpg', '海天精装修三居室，满五年不唯一，业主诚心出售', '海天阳光园  ', '高楼层(共15层)板楼  -  众美', '195万', '单价14069元/平米')
('https://image1.ljcdn.com/130100-inspection/fc8aa849-7925-42e2-b89c-1f9e7065723d.jpg.296x216.jpg', '万达广场B1南区 2室1厅 210万', '万达广场B1南区  ', '低楼层(共33层)板楼  -  槐北', '210万', '单价23311元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload8f9b9357-6e20-46dd-afb3-cdf404f16026.jpg.296x216.jpg', '多层电梯 花园复式洋房 一楼下跃带小院 南北通透格局', '全城绿洲  ', '低楼层(共6层)板楼  -  大马村', '550万', '单价23931元/平米')
('https://image1.ljcdn.com/120000-inspection/129dd7d0-f893-4491-83a2-f9970ba67cad.jpg.296x216.jpg', '东方热电宿舍 2室1厅 130万', '东方热电宿舍  ', '低楼层(共6层)板楼  -  东苑', '130万', '单价23538元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploade8a61c3f-01c3-41f9-ad7a-ee69e9b66645.jpg.296x216.jpg', '精装复式 雅清苑  大三居 舒适敞亮', '雅清苑  ', '高楼层(共6层)板楼  -  位同', '295万', '单价17419元/平米')
('https://image1.ljcdn.com/130100-inspection/1c7ec611-c382-4a17-bd68-c1c120365bae.jpg.296x216.jpg', '凤凰城玉兰苑 2室1厅 155万', '凤凰城玉兰苑  ', '中楼层(共33层)板楼  -  众美', '155万', '单价16231元/平米')
('https://image1.ljcdn.com/130100-inspection/d27540da-68c1-43dd-99be-9347ffa5a491.jpg.296x216.jpg', '金马小区腾达园 2室1厅 145万', '金马小区腾达园  ', '高楼层(共6层)板楼  -  裕东', '145万', '单价18800元/平米')
('https://image1.ljcdn.com/130100-inspection/7d03a081-3895-4086-b8d0-eace63e26866.jpg.296x216.jpg', '阳光花园，素质住户，看房方便，出行方便', '阳光花园  ', '高楼层(共7层)板楼  -  众美', '148万', '单价14163元/平米')
('https://image1.ljcdn.com/130100-inspection/2be5739c-25b4-4fd9-ab87-fa4d0b63ba55.jpg.296x216.jpg', '青园小区清沁园 两室一厅一厨一卫  楼龄新 125万', '青园小区清沁园  ', '高楼层(共6层)板楼  -  青园', '125万', '单价17161元/平米')
('https://image1.ljcdn.com/130100-inspection/a9927333-48aa-4e37-90c7-db8a0566aa55.jpg.296x216.jpg', '冶建小区 3室1厅 135万', '冶建小区  ', '高楼层(共6层)板楼  -  裕东', '135万', '单价20502元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload7c565889-1733-41cf-bb63-90829d0ce465.jpg.296x216.jpg', '联邦卓达商圈精装通透三室，单价低，看房预约', '卓达书香园一区  ', '高楼层(共6层)板楼  -  裕兴', '240万', '单价14985元/平米')
('https://image1.ljcdn.com/130100-inspection/b51c7ac1-70d6-43f0-b067-2b47af0524b5.JPG.296x216.jpg', '尚东绿洲 满5年家庭只有这一套无增值税/个税南北通透', '尚东绿洲  ', '低楼层(共19层)板楼  -  大马村', '238万', '单价18467元/平米')
('https://image1.ljcdn.com/130100-inspection/40e20893-89b6-4694-ac21-38eda85e184c.JPG.296x216.jpg', '房子楼层好，视野开阔采光无遮挡l，双卧朝南格局好', '晶彩苑小区  ', '中楼层(共27层)板塔结合  -  众美', '127万', '单价12339元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadaabe432d-fbbb-4c02-9235-2f7098bb7e15.jpg.296x216.jpg', '好房！尚东绿洲，精装四室两厅三卫，三代同堂，44中，', '尚东绿洲  ', '低楼层(共19层)板楼  -  大马村', '335万', '单价19158元/平米')
('https://image1.ljcdn.com/110000-inspection/6d1281b8-4926-48df-9721-f548f8575d80.jpg.296x216.jpg', '燕港新村 2室1厅 160万', '燕港新村  ', '中楼层(共6层)板楼  -  富强', '160万', '单价21575元/平米')
('https://image1.ljcdn.com/110000-inspection/d7f3902e-8c74-4d7a-a3d6-b4e358517f52.jpg.296x216.jpg', '九里庭院 复式 大四室  满五年', '九里庭院西区  ', '高楼层(共16层)板楼  -  大马村', '600万', '单价26157元/平米')
('https://image1.ljcdn.com/130100-inspection/ee6b9922-d4cf-4a12-8484-c809c79e0620.jpg.296x216.jpg', '省测绘局宿舍 2室2厅 114万', '省测绘局宿舍  ', '高楼层(共6层)板楼  -  大马村', '114万', '单价15900元/平米')
('https://image1.ljcdn.com/130100-inspection/bfb5ca00-7e52-4d5a-ba9f-97dbc90275b1.jpg.296x216.jpg', '卓达书香园一区 通透户型 三室二厅二卫 满五唯一', '卓达书香园一区  ', '中楼层(共6层)板楼  -  裕兴', '248万', '单价19519元/平米')
('https://image1.ljcdn.com/130100-inspection/6f041fd0-2456-4910-8978-113a6748eee2.jpg.296x216.jpg', '誉天下A区  两室   诚心出售', '天海誉天下A区  ', '高楼层(共35层)板楼  -  世纪公园', '200万', '单价20827元/平米')
('https://image1.ljcdn.com/130100-inspection/7199da62-ed7b-4bef-9ca7-6d5f11ab748f.jpg.296x216.jpg', '冶建小区 2室1厅 130万', '冶建小区  ', '高楼层(共6层)板楼  -  裕东', '130万', '单价19742元/平米')
('https://image1.ljcdn.com/110000-inspection/096baf19-507e-4ef1-9235-d116aed4b6d9.jpg.296x216.jpg', '联邦东方明珠 1室1厅 110万', '联邦东方明珠  ', '中楼层(共31层)板楼  -  裕兴', '110万', '单价19442元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload484ba525-e433-411c-8d62-6b8c9a3ede74.jpg.296x216.jpg', '双卧朝南大卧室 三层楼楼层好 采光好 实际使用面积大', '燕港新村  ', '中楼层(共6层)板楼  -  富强', '200万', '单价22270元/平米')
('https://image1.ljcdn.com/130100-inspection/04fb6865-468e-43a8-b636-76a57238382e.JPG.296x216.jpg', 'lian jia.房源阳光花园 三室 南北通透 户型方正', '阳光花园  ', '高楼层(共7层)板楼  -  众美', '210万', '单价15893元/平米')
('https://image1.ljcdn.com/130100-inspection/abbc7a2b-7225-4190-a633-14d06c058725.jpg.296x216.jpg', '荣盛家园多层的一层   满五年税少   看房提前联系', '荣盛家园  ', '低楼层(共6层)板楼  -  孙村', '215万', '单价13824元/平米')
('https://image1.ljcdn.com/130100-inspection/aab4e3aa-b729-448a-92ab-7262dd3e099f.jpg.296x216.jpg', '恒都彩虹源  精装跃层5居室  南北通透 单价总价低', '恒都彩虹源  ', '高楼层(共7层)板楼  -  银通', '252万', '单价14228元/平米')
('https://image1.ljcdn.com/130100-inspection/c23def92-753c-4bb0-8ab6-0c1aef6158d3.jpg.296x216.jpg', '恒大雅苑，精装修拎包入住，户型好，采光棒，无遮挡', '恒大雅苑  ', '高楼层(共32层)板楼  -  众美', '253万', '单价15487元/平米')
('https://image1.ljcdn.com/130100-inspection/c1c6abb2-47bd-4f22-a089-3697d8551970.jpg.296x216.jpg', '众美城B区 2室2厅 150万', '众美城B区  ', '高楼层(共33层)板楼  -  众美', '150万', '单价14286元/平米')
('https://image1.ljcdn.com/130100-inspection/7aa08954-bb1a-42f2-8c3e-e8428dfab99d.jpg.296x216.jpg', '尖岭小区 3室1厅 138万', '尖岭小区  ', '高楼层(共6层)板楼  -  槐北', '138万', '单价17693元/平米')
