('https://image1.ljcdn.com/310000-inspection/a88e3e58-ed11-4786-b025-f3208e1a2dba.jpg.296x216.jpg', '三复四精装修 南北通透 全明户型 装修全送 拎包入住', '北唐新苑  | 4室2厅 | 180.53平米 | 南 北 | 精装 | 无电梯', '低楼层(共3层)2006年建板楼  -  青村', '295万', '单价16341元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploada2484f5a-3cfc-4d61-960d-d3ae90958f5f.jpg.296x216.jpg', '闸园二村，精致大一房，南北通透，位置安静，急售', '闸园二村  | 1室1厅 | 51.9平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1995年建板楼  -  西渡', '135万', '单价26012元/平米')
('https://image1.ljcdn.com/310000-inspection/test-84d53864-d15c-4b29-a359-baae51fb61cc.png.296x216.jpg', '佳兆业珊瑚湾  精装三房 南北通透  小区环境优美宜人', '佳兆业珊瑚湾(公寓)  | 3室2厅 | 87.5平米 | 南 | 精装', '中楼层(共11层)2011年建板楼  -  海湾', '175万', '单价20000元/平米')
('https://image1.ljcdn.com/310000-inspection/test-4cc7f045-2f3d-4a5d-914b-e84ae5ac1d88.png.296x216.jpg', '一手动迁，毛坯三房，BRT贤浦路站，有钥匙看房方便', '金碧苑  | 3室2厅 | 104.88平米 | 南 北 | 毛坯', '中楼层(共18层)2014年建暂无数据  -  奉贤金汇', '260万', '单价24791元/平米')
('https://image1.ljcdn.com/310000-inspection/test-db26486f-542e-48ea-9f71-40e5efccf248.png.296x216.jpg', '海尚墅林苑 南北通透 户型正  楼层高 看房方便 可落户', '海尚墅林苑  | 2室2厅 | 88.4平米 | 南 | 毛坯', '低楼层(共18层)2013年建板楼  -  海湾', '173万', '单价19571元/平米')
('https://image1.ljcdn.com/310000-inspection/13ce2b86-0ef7-4bd3-9b8c-c99046e8cfea.jpg.296x216.jpg', '2010年次新房 精装修全明户型中间楼层位置好 业主诚售', '新南家园  | 2室2厅 | 89.95平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2010年建板楼  -  西渡', '245万', '单价27238元/平米')
('https://image1.ljcdn.com/310000-inspection/test-12bf41ae-bb8b-40a9-a2be-0552cf212c79.png.296x216.jpg', '绿地香颂(奉贤)(公寓) 2室1厅 130万', '绿地香颂(奉贤)(公寓)  | 2室1厅 | 62平米 | 南 | 其他 | 有电梯', '中楼层(共8层)2012年建板楼  -  海湾', '130万', '单价20968元/平米')
('https://image1.ljcdn.com/310000-inspection/a65cc7b4-719a-45a8-8747-d1b3ac549f7e.jpg.296x216.jpg', '业主诚心出售  价格可谈   中等装修   临江 看房预约', '希都公寓  | 1室0厅 | 28.89平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  西渡', '103万', '单价35653元/平米')
('https://image1.ljcdn.com/310000-inspection/test-16cafe5c-0293-45d4-a078-7e204ec276bd.png.296x216.jpg', '文怡花园一楼 大三房 位置好 送大花园', '文怡花园  | 3室2厅 | 133.51平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2004年建板楼  -  西渡', '328万', '单价24568元/平米')
('https://image1.ljcdn.com/310000-inspection/test-28cc4eba-98cc-473c-8d67-71322ce5d48c.png.296x216.jpg', '1楼正规1房房型 简单装修 满二唯一 有钥匙', '鸿宝一村(南区)  | 1室1厅 | 40.99平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1995年建板楼  -  西渡', '127万', '单价30984元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180115/f9c1f266-a95c-4c8f-aa2f-dd31464ac73f.jpg.296x216.jpg', '碧海金沙，海湾旅游区，面向大海，心旷神怡，旅游度假', '棕榈滩海景城  | 2室2厅 | 92平米 | 南 | 简装', '低楼层(共18层)2013年建板楼  -  海湾', '150万', '单价16305元/平米')
('https://image1.ljcdn.com/310000-inspection/12827731-233f-4c6c-87b0-73f3a08de589.jpg.296x216.jpg', '次新边套别墅，带大花园，产权清晰，诚心出售', '中建公元名邸(别墅)   | 独栋别墅 | 5室3厅 | 306.43平米 | 南 | 其他 | 无电梯', '1层2015年建板楼  -  奉城', '510万', '单价16644元/平米')
('https://image1.ljcdn.com/310000-inspection/test-bcf0c2f9-bc61-4572-973d-f204f471a884.png.296x216.jpg', '鸿宝二村6楼三房 二房朝南 看房方便', '鸿宝二村  | 3室2厅 | 79.8平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1994年建板楼  -  西渡', '193万', '单价24186元/平米')
('https://image1.ljcdn.com/310000-inspection/test-2b352b0e-5ffe-4257-b759-2d93d9c44ac4.png.296x216.jpg', '解放新村 2室1厅 133万', '解放新村  | 2室1厅 | 52平米 | 南 | 其他 | 无电梯', '中楼层(共4层)板楼  -  南桥', '133万', '单价25577元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d4b135ea-5a5c-4492-85e1-be125a323ce5.png.296x216.jpg', '3楼，3楼，价格便宜，满2年，税费少，价格便宜', '江海新村  | 2室2厅 | 81平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1991年建板楼  -  南桥', '163万', '单价20124元/平米')
('https://image1.ljcdn.com/310000-inspection/test-34e5f9c6-ed72-4eea-b8f0-e663981424e6.png.296x216.jpg', '阳光园多层三楼简单装修，南北通透大三房，诚心出售。', '阳光园(一期)  | 3室2厅 | 137.2平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)2003年建板楼  -  南桥', '335万', '单价24417元/平米')
('https://image1.ljcdn.com/310000-inspection/test-8c56c234-b94d-47cd-ad32-df79c9293b68.png.296x216.jpg', '独门独户，精装修价格好谈，满五唯一', '解放新村  | 2室1厅 | 60.14平米 | 南 | 其他 | 无电梯', '中楼层(共5层)1983年建板楼  -  南桥', '141万', '单价23446元/平米')
('https://image1.ljcdn.com/310000-inspection/test-341f6712-a86e-4931-9cab-9a79ebb04e07.png.296x216.jpg', '单价2.4万 文怡花园 大三房 可改四房 随时看房', '文怡花园  | 3室2厅 | 130.3平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  西渡', '325万', '单价24943元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload1db2c1f4-85f5-4c2c-bf14-5ac630a0979b.jpg.296x216.jpg', '航头，金汇，浦星公路，全明东边户，中间层，满五唯一', '泰南花苑  | 2室2厅 | 91平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2003年建板楼  -  奉贤金汇', '205万', '单价22528元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a6e1ec72-8348-4f84-9305-32cf899d3d60.png.296x216.jpg', '产证满五年唯一，省一个点个税，精装修，业主诚心卖', '佳兆业珊瑚湾(公寓)  | 3室2厅 | 87.46平米 | 南 | 精装', '中楼层(共11层)2011年建板楼  -  海湾', '160万', '单价18295元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170924/6b967297-2d12-49aa-8173-cbad0fefe68d.jpg.296x216.jpg', '新民旺苑新出毛坯 可自行装修风格  业主急售 看房方便', '新民旺苑(一期)  | 2室2厅 | 103.76平米 | 南 | 毛坯 | 无电梯', '中楼层(共5层)2009年建板楼  -  南桥', '228万', '单价21974元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9000e9a0-bb94-4f81-8f94-4834d3d43b6c.png.296x216.jpg', '育秀九区、六楼可做15平米阁楼、满五年唯一、普通住宅', '育秀九区  | 3室1厅 | 87平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1998年建板楼  -  南桥', '205万', '单价23564元/平米')
('https://image1.ljcdn.com/310000-inspection/test-5d3aa0b9-b8b3-4661-953a-478d5db2c4cb.png.296x216.jpg', '正阳世纪星城，三房两卫，两房朝南户型，看房提前预约', '正阳世纪星城居礼苑  | 3室2厅 | 137.6平米 | 南 | 简装 | 有电梯', '低楼层(共14层)2005年建板楼  -  南桥', '390万', '单价28344元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e17c4dc8-13da-4496-bf66-85ad802a43a3.png.296x216.jpg', '台湾城二期刚刚上架、急卖、满五唯一免个税、价格可谈', '巨龙台湾城  | 2室2厅 | 84.55平米 | 南 | 简装 | 无电梯', '低楼层(共6层)板楼  -  西渡', '220万', '单价26021元/平米')
('https://image1.ljcdn.com/310000-inspection/test-58d9a183-1284-4fc5-9142-217bc9e9bb02.png.296x216.jpg', '南北通透大三居，双卧朝南带两位，采光好，通风棒', '阳光园(二期)(三期)  | 3室2厅 | 142.45平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2006年建板楼  -  南桥', '300万', '单价21061元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ea49c965-91cd-4cad-85d1-aa3d16b6cbdc.png.296x216.jpg', '贝港南区 2室1厅 159万', '贝港南区  | 2室1厅 | 57.4平米 | 南 | 其他', '低楼层(共5层)暂无数据  -  南桥', '159万', '单价27701元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c002727a-d96a-46ab-84fa-dc23ba2bb23e.png.296x216.jpg', '正气三房，房东诚心出售，单价3.4的好三房', '绿地南桥新苑  | 3室2厅 | 127.86平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  南桥', '398万', '单价31128元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170206/ce5ca71d-b300-4a7b-8405-93960f349732.jpg.296x216.jpg', '两房朝南一房朝北厅朝北，一体两户，得房率高价格可谈', '鸿宝一村(南区)  | 3室1厅 | 82.8平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  西渡', '186万', '单价22464元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b302b11b-95d7-4e08-8ec3-f9fd7b3f532b.png.296x216.jpg', '满五年 中间楼层全明两房 产权清晰 产权人诚意出售', '贝港八区  | 2室1厅 | 82.83平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1997年建板楼  -  南桥', '190万', '单价22939元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170304/eb7101ad-d46d-458b-bb6b-2ba1f68f424a.jpg.296x216.jpg', '大阁楼送阳台，客厅双阳台，厨卫干湿分离，前后无遮挡', '正阳世纪星城文华苑  | 4室2厅 | 135.48平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  南桥', '365万', '单价26942元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160930/d770dc72-2f3a-4ab7-bde6-c186f3dfb270.jpg.296x216.jpg', '《2千年现浇房》 户型方正全明   大阁楼 《满五唯一》', '教苑新村(奉贤)  | 3室1厅 | 110平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  南桥', '220万', '单价20000元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e60fa482-f187-4a87-9b77-eccc5efddc6a.png.296x216.jpg', '绿地无双 3室2厅 380万', '绿地无双  | 3室2厅 | 102平米 | 南 | 精装', '低楼层(共18层)板楼  -  南桥', '380万', '单价37255元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160330/f5f581ec-d99c-4786-a8fa-b1fe2cf4fb93.jpg.296x216.jpg', '奉贤新城 边户别墅 精装修 上恒贤崇实小区 诚心出售', '南郊美墅   | 联排别墅 | 5室2厅 | 338.32平米 | 南 | 精装 | 无电梯', '3层2009年建板楼  -  南桥', '2000万', '单价59116元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170503/caa01fdb-5240-4955-ae42-219c6de70906.jpg.296x216.jpg', '实拍：曙光新苑3房 附送阁楼20平左右', '曙光新苑  | 3室1厅 | 103.7平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  南桥', '260万', '单价25073元/平米')
('https://image1.ljcdn.com/310000-inspection/test-cbb71195-58ee-49af-a6c2-4b4a471a806e.png.296x216.jpg', '总价低 业主诚心出售 价格可谈！税费少！', '贝港第二居民区  | 3室1厅 | 74.12平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1993年建板楼  -  南桥', '180万', '单价24285元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9e1af394-5aed-4be9-9d60-ffebb80d60d7.png.296x216.jpg', '绿地，精装三房，视野无遮挡，次新小区，上海之鱼', '绿地无双  | 3室2厅 | 109平米 | 南 | 精装', '低楼层(共20层)板楼  -  南桥', '436万', '单价40000元/平米')
('https://image1.ljcdn.com/310000-inspection/f394a727-a205-4a5d-8db0-9f765bb1e4a0.jpg.296x216.jpg', '满五唯一 无户口 无贷款 三房两卫 五楼 看房方便', '新南家园  | 4室2厅 | 91平米 | 南 | 精装 | 无电梯', '高楼层(共4层)2010年建板楼  -  西渡', '350万', '单价38462元/平米')
('https://image1.ljcdn.com/310000-inspection/test-59f89899-4794-4b42-b8f9-de5a0d4c1431.png.296x216.jpg', '新上房源 有钥匙随时可看 三房朝南 单价低', '绿地南桥新苑  | 3室2厅 | 110.24平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  南桥', '328万', '单价29754元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170318/c69b220e-dc47-4f37-9dda-5d784d281d6d.jpg.296x216.jpg', '绿地香颂(奉贤)(公寓) 2室1厅 120万', '绿地香颂(奉贤)(公寓)  | 2室1厅 | 65.41平米 | 南 | 精装 | 有电梯', '低楼层(共8层)2012年建板楼  -  海湾', '120万', '单价18346元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180112/f06c3860-c0a6-4459-a785-1ab7a25a895e.jpg.296x216.jpg', '精装两房拎包入住  满五唯一 中间楼层 看房方便', '古华新村  | 3室1厅 | 80平米 | 南 | 精装 | 无电梯', '中楼层(共5层)1989年建板楼  -  南桥', '195万', '单价24375元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e1001899-7853-4047-b6c8-42e4f4c7ac79.png.296x216.jpg', '文怡花园  一房一厅 随时方便看房', '文怡花园  | 1室1厅 | 51.03平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1998年建板楼  -  西渡', '160万', '单价31355元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170506/9af25e5c-16b9-47b7-af10-036e51aae9bc.jpg.296x216.jpg', '佳兆业珊瑚湾(公寓) 3室2厅 169万', '佳兆业珊瑚湾(公寓)  | 3室2厅 | 87.46平米 | 南 | 精装', '低楼层(共11层)2011年建板楼  -  海湾', '169万', '单价19324元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180127/7751b1e7-4ee8-43ce-94a5-c4294628bfbf.jpg.296x216.jpg', '房龄新，总价低，房型好，小区环境好', '丽水湾  | 2室2厅 | 89.25平米 | 南 | 精装 | 无电梯', '中楼层(共4层)2006年建板楼  -  庄行', '153万', '单价17143元/平米')
('https://image1.ljcdn.com/310000-inspection/test-0f55ef5e-69c8-4e66-bd38-e162a54b93f5.png.296x216.jpg', '台湾城新上架小户型、双天井、满五年、无户口无贷款', '巨龙台湾城  | 1室1厅 | 32.67平米 | 南 | 毛坯 | 无电梯', '低楼层(共6层)板楼  -  西渡', '110万', '单价33671元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload4a7524cd-247f-4183-9b38-889c1b5b7879.jpg.296x216.jpg', '小区内少有的大平米带阁楼 精装自住装修 保养得当', '绿地香颂(奉贤)(公寓)  | 2室2厅 | 85.29平米 | 南 | 精装 | 有电梯', '高楼层(共8层)2012年建板楼  -  海湾', '197万', '单价23098元/平米')
('https://image1.ljcdn.com/310000-inspection/fc0a8be2-369d-4384-abe8-e7a2774b23c5.jpg.296x216.jpg', '正阳世纪星城莱茵之恋，电梯中层，采光充足，诚心出售', '正阳世纪星城莱茵之恋  | 3室2厅 | 135.44平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2007年建板楼  -  南桥', '440万', '单价32487元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload7e790d75-c168-4968-9c44-d62b2798aee5.jpg.296x216.jpg', '蓝天苑 百联购物 BRT快速公交快线直达上海东方体育', '蓝天苑  | 2室1厅 | 92.27平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2006年建板楼  -  南桥', '258万', '单价27962元/平米')
('https://image1.ljcdn.com/310000-inspection/test-06cae89b-5a81-4468-97b5-4b3aeba2d02f.png.296x216.jpg', '明城玫瑰园 2室2厅 156万', '明城玫瑰园  | 2室2厅 | 77.76平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2006年建板楼  -  海湾', '156万', '单价20062元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e9a6cb1f-9d66-44c1-a944-8a02164a3ba4.png.296x216.jpg', '15年次新房 70年电梯住宅 小户型税费少 业主诚心出售', '嘉业海悦苑  | 1室1厅 | 69.18平米 | 南 | 其他', '低楼层(共12层)暂无数据  -  海湾', '105万', '单价15178元/平米')
('https://image1.ljcdn.com/310000-inspection/4a58e574-56cb-4e64-b8a3-f58261c0e618.jpg.296x216.jpg', '罗兰新墅(别墅) 3室2厅 680万', '罗兰新墅(别墅)   | 联排别墅 | 3室2厅 | 174.82平米 | 南 | 其他 | 无电梯', '2层2006年建板楼  -  南桥', '680万', '单价38898元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploaddc2cb390-34b9-4908-b6d5-add29c76f608.jpg.296x216.jpg', '鸿宝一村南区大三房小区位置好地铁口渡口往返闵行方便', '鸿宝一村(南区)  | 3室1厅 | 93.57平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1995年建板楼  -  西渡', '219万', '单价23405元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadb1ce8c77-8c89-462d-bcde-6bd0ee5dc2cf.jpg.296x216.jpg', '香颂高层  房本满二年税少 简单装修 业主因变现顾出售', '绿地香颂(奉贤)(公寓)  | 2室2厅 | 85.16平米 | 南 | 简装 | 有电梯', '高楼层(共8层)2012年建板楼  -  海湾', '163万', '单价19141元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b0cf444a-023f-4501-a5d9-188c6ac807fb.png.296x216.jpg', '紫菊新苑 满五房龄新  大两房 毛坯 楼层好 随时看', '紫菊新苑  | 2室2厅 | 108.5平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共5层)2007年建板楼  -  西渡', '255万', '单价23503元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload1717808e-eacb-4371-871c-e8531f5a543b.jpg.296x216.jpg', '满五年唯一 业主置换市区 南北房价格好谈看房提前预约', '绿色家园  | 2室1厅 | 94.09平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2005年建板楼  -  奉贤金汇', '205万', '单价21788元/平米')
('https://image1.ljcdn.com/310000-inspection/test-280e87d9-0425-46f4-b34d-080f4788ae81.png.296x216.jpg', '闸园新村比较少的户型，南北通，位置好', '闸园新村  | 2室1厅 | 67.07平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1994年建板楼  -  西渡', '168万', '单价25049元/平米')
('https://image1.ljcdn.com/310000-inspection/d2bb7525-94f9-494d-9595-b816e98004b8.jpg.296x216.jpg', '南桥新城，满二，精装，中间层，小区中间，5号延伸线', '金水新苑  | 2室2厅 | 99.48平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2010年建板楼  -  南桥', '245万', '单价24629元/平米')
('https://image1.ljcdn.com/310000-inspection/f79ed09b-2aaf-4fc8-8333-5d8f516c1f92.jpg.296x216.jpg', '鸿宝一村南区经典大一房 精装修 诚意出售', '鸿宝一村(南区)  | 1室1厅 | 40平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1996年建板楼  -  西渡', '112万', '单价28000元/平米')
('https://image1.ljcdn.com/310000-inspection/test-cb675b75-7260-4fa5-8f08-e0ec61110b33.png.296x216.jpg', '满五年唯一，南北通风，开窗就能看的绿化，采光无影响', '佳兆业珊瑚湾(公寓)  | 3室2厅 | 89平米 | 南 | 精装', '低楼层(共11层)2011年建板楼  -  海湾', '152万', '单价17079元/平米')
('https://image1.ljcdn.com/310000-inspection/test-3295aa00-ea89-483c-a545-d69128973df5.png.296x216.jpg', '海韵馨苑 2室2厅 155万', '海韵馨苑  | 2室2厅 | 100.16平米 | 南 | 毛坯 | 无电梯', '中楼层(共5层)2009年建板楼  -  柘林', '155万', '单价15476元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d2b772f8-0103-4bac-b4a9-c704a721d756.png.296x216.jpg', '华龙公寓 百联配套 华亭校区 近车站', '华龙公寓(曙光新村)  | 3室2厅 | 105.7平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  南桥', '290万', '单价27437元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c726fa00-68e1-4b99-976d-a80c6357638f.png.296x216.jpg', '绿地香颂(奉贤)(公寓) 1室1厅 125万', '绿地香颂(奉贤)(公寓)  | 1室1厅 | 62平米 | 南 | 其他 | 有电梯', '高楼层(共8层)2012年建板楼  -  海湾', '125万', '单价20162元/平米')
('https://image1.ljcdn.com/310000-inspection/test-301227b6-0d6a-4213-8a44-2260bcc1a423.png.296x216.jpg', '古华A区 新上三房一厅一卫 满五不唯一 中间楼层位置好', '古华A区  | 3室1厅 | 84.82平米 | 南 | 其他 | 无电梯', '中楼层(共5层)1995年建板楼  -  南桥', '218万', '单价25702元/平米')
('https://image1.ljcdn.com/310000-inspection/test-04890684-534f-4363-b9db-41cc7ad83513.png.296x216.jpg', '佳兆业珊瑚湾 满二税少 业主资金周转诚心卖 钥匙委托', '佳兆业珊瑚湾(公寓)  | 1室1厅 | 50.57平米 | 南 | 精装', '低楼层(共10层)2010年建板楼  -  海湾', '97万', '单价19182元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f8e339a3-d3fd-4787-b059-1faacf11c99f.png.296x216.jpg', '闸园二村大一房，小区花园位置。房型正气，置换急售！', '闸园二村  | 1室1厅 | 48.81平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1995年建板楼  -  西渡', '130万', '单价26634元/平米')
('https://image1.ljcdn.com/310000-inspection/26b35cdf-9b12-466c-8df9-d31280bbc79e.jpg.296x216.jpg', '秋月朗庭 安静高品多层顶复 花园式电梯洋房 次新诚售', '秋月朗庭  | 4室2厅 | 141.88平米 | 南 | 毛坯', '高楼层(共8层)板楼  -  南桥', '635万', '单价44757元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180106/de96fced-2ee7-45b1-a4e2-990fb7ff8bb7.jpg.296x216.jpg', '精装  诚心出售  看房方便 有钥匙。', '新南家园  | 3室3厅 | 99平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2002年建板楼  -  西渡', '350万', '单价35354元/平米')
('https://image1.ljcdn.com/310000-inspection/b837418d-46e8-4559-b5a8-263bcfff0b35.jpg.296x216.jpg', '新民旺苑(一期) 2室2厅 228万', '新民旺苑(一期)  | 2室2厅 | 102.08平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2009年建板楼  -  南桥', '228万', '单价22336元/平米')
('https://image1.ljcdn.com/310000-inspection/test-817db37d-b40c-4c73-ba81-ca4ec365512f.png.296x216.jpg', '上院 稀罕小两房 出门万达 中高楼层 产权清晰', '上院  | 2室2厅 | 83.82平米 | 南 | 其他', '中楼层(共16层)2012年建板楼  -  南桥', '278万', '单价33167元/平米')
('https://image1.ljcdn.com/310000-inspection/c423d288-4f77-41f2-b511-e388e861a575.jpg.296x216.jpg', '业主诚心出售，小两房，简装修，满五唯一，价格可谈', '北唐新苑  | 2室2厅 | 88.52平米 | 南 | 简装 | 无电梯', '低楼层(共4层)2006年建板楼  -  青村', '155万', '单价17511元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1ed0dd64-3882-41f8-8f03-33ab383525fb.png.296x216.jpg', '总价低装修好江海三房诚意出售！', '江海新村  | 3室1厅 | 83平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1990年建板楼  -  南桥', '158万', '单价19037元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a703315d-3514-4fdb-aba5-1a2c159388b2.png.296x216.jpg', '贝港第二居民区 2室1厅 182万', '贝港第二居民区  | 2室1厅 | 77.27平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1993年建板楼  -  南桥', '182万', '单价23554元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d16c201a-2437-412c-a216-3dd9c7d45565.png.296x216.jpg', '水闸小区简装两房，有钥匙看房方便，楼层佳，诚心出售', '水闸小区  | 2室1厅 | 66.5平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  西渡', '180万', '单价27068元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7c024e5f-01a0-421c-9cad-172159b07859.png.296x216.jpg', '招商南桥雅苑，电梯15楼，楼层好，精装修', '招商南桥雅苑  | 2室1厅 | 86.2平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2009年建板楼  -  南桥', '269.8万', '单价31300元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180122/b0138f16-0537-4c15-b4b8-c0dc65db6f0b.jpg.296x216.jpg', '房东考虑别墅， 非 常诚心出售，看中价格可以再谈', '金水新苑  | 3室2厅 | 128.54平米 | 暂无数据 | 精装 | 有电梯', '中楼层(共14层)2010年建板楼  -  南桥', '325万', '单价25284元/平米')
('https://image1.ljcdn.com/310000-inspection/test-133fd5aa-3ea0-4876-95cd-236d02d57fc2.png.296x216.jpg', '开发商精装修 楼层佳 视野好 电梯房 万科物业', '万科南桥传奇  | 2室1厅 | 83.8平米 | 南 北 | 精装', '高楼层(共18层)板楼  -  南桥', '308万', '单价36755元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d1d5c092-99df-41b0-bfbd-c08c54d5d088.png.296x216.jpg', '两南房 双天井 居家装修 采光好 价格可谈 价格可谈', '运河新村(南桥)  | 2室0厅 | 52.2平米 | 南 | 其他 | 无电梯', '低楼层(共5层)板楼  -  南桥', '130万', '单价24905元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b87ac187-8f43-408c-a102-b47db4b8a419.png.296x216.jpg', '绿地香颂 高区采光优质 精装修干净整洁 满两年', '绿地香颂(奉贤)(公寓)  | 2室1厅 | 61.68平米 | 南 | 精装 | 有电梯', '高楼层(共8层)2012年建板楼  -  海湾', '120万', '单价19456元/平米')
('https://image1.ljcdn.com/310000-inspection/test-25983519-983c-489c-90bc-ac3c790bf798.png.296x216.jpg', '解放新村 满五唯一 楼层三楼 诚心出售 出行方便', '解放新村  | 2室0厅 | 52.16平米 | 南 | 其他 | 无电梯', '中楼层(共4层)板楼  -  南桥', '135万', '单价25882元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9cfdc55e-9900-4a0b-9128-a6c40f2e666a.png.296x216.jpg', '小户型 对口双实验 总价低 小区位置好，采光好', '贝港第二居民区  | 1室1厅 | 46.79平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1993年建板楼  -  南桥', '146万', '单价31204元/平米')
('https://image1.ljcdn.com/310000-inspection/test-cb955747-f79d-44dc-8fd8-53738c556939.png.296x216.jpg', '奉贤新城，满二，中间层，南北两房，低总价，虹梅南路', '金碧汇虹苑  | 2室2厅 | 84平米 | 南 北 | 简装 | 有电梯', '中楼层(共7层)板楼  -  奉贤金汇', '205万', '单价24405元/平米')
('https://image1.ljcdn.com/310000-inspection/test-0472fc33-1901-4c9d-a42f-4f774396cebc.png.296x216.jpg', '精装修，提包入住。楼层好，适合一家5口人住', '江海二村(奉贤)  | 3室1厅 | 88平米 | 南 | 精装 | 有电梯', '低楼层(共7层)1996年建板楼  -  南桥', '169万', '单价19205元/平米')
('https://image1.ljcdn.com/310000-inspection/fdc64d95-428c-463c-8a8c-226b3434673f.jpg.296x216.jpg', '棕榈摊东海岸，产证满五 总高四层 随时看房，详情面谈', '棕榈滩海景城  | 2室2厅 | 88.02平米 | 南 | 其他 | 无电梯', '中楼层(共4层)2004年建板楼  -  海湾', '159万', '单价18065元/平米')
