('https://image1.ljcdn.com/420100-inspection/40a718c3-9792-4849-911b-a400a1d5b7a6.jpeg.296x216.jpg', '户型格局很好 很通透 小高层 有电梯 公摊小预约看', '名都花园  | 3室1厅 | 137.05平米 | 南 北 | 简装 | 有电梯', '低楼层(共11层)2005年建板楼  -  卓刀泉', '265万', '单价19337元/平米')
('https://image1.ljcdn.com/420100-inspection/fc79c0cc-74a8-4263-931f-68a22a9fa4e3.jpg.296x216.jpg', '市政小区 3室1厅 200万', '市政小区  | 3室1厅 | 106.99平米 | 南 北 | 精装', '低楼层(共7层)板楼  -  街道口', '200万', '单价18694元/平米')
('https://image1.ljcdn.com/420100-inspection/437bc427-4570-4d47-a6d7-9fd4cbef7bdd.jpg.296x216.jpg', '水岸星城 通透四房 业主自住  看房方便 全湖景', '水岸星城  | 5室1厅 | 182.33平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2007年建板楼  -  沙湖', '560万', '单价30714元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a91ecb80-9be6-4e24-af38-7412dd899095.png.296x216.jpg', '金地梦茵满5 电梯小高层2房 东南采光 中高层 简装随看', '金地格林小城梦茵区  | 2室2厅 | 87.1平米 | 东南 南 | 其他 | 有电梯', '中楼层(共18层)2008年建板楼  -  南湖沃尔玛', '195万', '单价22389元/平米')
('https://image1.ljcdn.com/420100-inspection/ea7337cd-eccd-4762-9745-36417ed97b5e.jpg.296x216.jpg', '文豪苑大三房 两证满五 业主置换诚心出售 已降15万', '文豪苑  | 3室2厅 | 142.66平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2003年建板楼  -  虎泉杨家湾', '230万', '单价16123元/平米')
('https://image1.ljcdn.com/420100-inspection/1e6b6cb8-8ba0-4cb8-9caa-b36fb5d810af.jpg.296x216.jpg', '风华天城小区，容积低，安静舒适，读书改善房', '风华天城石榴铺  | 3室2厅 | 137.34平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  南湖沃尔玛', '318万', '单价23155元/平米')
('https://image1.ljcdn.com/420100-inspection/test-640a5e26-f999-4f3d-911a-853ec4426551.png.296x216.jpg', '中央花园邻芳居 3室2厅 260万', '中央花园邻芳居  | 3室2厅 | 112.63平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  老南湖', '260万', '单价23085元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7892b675-64f5-4c98-a5c0-dc2a25b683fb.jpg.296x216.jpg', '产证满5年，后期税少，不临街，拎包入住，舒适健康', '金地格林小城梦茵区  | 2室2厅 | 87.37平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2007年建板楼  -  南湖沃尔玛', '203万', '单价23235元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload31ccafa9-ac86-47b8-bc81-fd159ed0c16d.jpg.296x216.jpg', '满两年 全南向两居室 福星惠誉物业 销品茂旁', '芭莎公馆  | 2室1厅 | 92.31平米 | 南 | 简装 | 有电梯', '低楼层(共43层)2012年建塔楼  -  徐东', '210万', '单价22750元/平米')
('https://image1.ljcdn.com/420100-inspection/11c1966c-3e43-4342-ac4b-e2023085924b.jpg.296x216.jpg', '东湖尚郡 铁机路地铁口 精装修 正规复式 两证满两年', '东湖尚郡  | 3室2厅 | 116.16平米 | 南 | 简装 | 有电梯', '低楼层(共34层)2012年建板楼  -  团结大道', '465万', '单价40031元/平米')
('https://image1.ljcdn.com/420100-inspection/37b58860-fce8-4421-b47c-cc3a922cfac9.jpg.296x216.jpg', '华锦花园一梯两户板楼  南北通透  中间楼层 看房方便', '华锦花园一期  | 2室1厅 | 87.82平米 | 南 北 | 精装 | 无电梯', '中楼层(共8层)2000年建板楼  -  南湖沃尔玛', '203万', '单价23116元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0f41be76-bdb2-4615-8a30-e98d8996bf1b.png.296x216.jpg', '明泽丽湾满五精装大三房，全房实木家具地板，新装未住', '明泽丽湾  | 3室2厅 | 121.38平米 | 东南 | 精装 | 有电梯', '高楼层(共26层)2005年建塔楼  -  珞狮南路', '223万', '单价18373元/平米')
('https://image1.ljcdn.com/420100-inspection/59a89056-17c6-46da-b195-54a0c9537d29.jpg.296x216.jpg', '狮城风华新都大二房诚心买小区道路重新硬化环境美了', '狮城风华新都  | 2室2厅 | 87.86平米 | 南 | 其他 | 有电梯', '低楼层(共13层)2006年建板楼  -  街道口', '178万', '单价20260元/平米')
('https://image1.ljcdn.com/420100-inspection/7d6059b5-755c-40e2-b198-740c5c1b2b84.jpg.296x216.jpg', '万科金色城市新装小三房无住过可以拎包入住', '万科金色城市  | 3室1厅 | 95.68平米 | 南 | 其他', '低楼层(共24层)暂无数据  -  白沙洲', '170万', '单价17768元/平米')
('https://image1.ljcdn.com/420100-inspection/cd0fda1a-8017-4b4e-bd41-205946f56f8b.jpg.296x216.jpg', '江宏花园C 平层大三房 中间楼层 看房方便', '江宏花园C区  | 3室2厅 | 129.69平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)2000年建板楼  -  老南湖', '210万', '单价16193元/平米')
('https://image1.ljcdn.com/420100-inspection/test-ddb3e2ad-0921-42cc-a9de-db06009789d2.png.296x216.jpg', '精装 全实木家具 品牌家电 三面采光 动静分离', '青菱城市花园  | 3室2厅 | 89.18平米 | 南 | 其他', '中楼层(共11层)2010年建塔楼  -  白沙洲', '135万', '单价15138元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7ac7b454-163c-4db7-81d8-3a13ba1c34df.jpg.296x216.jpg', '精装电梯两房 二环边70年产权 满五唯一 中间楼层', '南湖假日社区  | 2室2厅 | 65.87平米 | 南 | 其他', '中楼层(共7层)2008年建板楼  -  卓刀泉', '114万', '单价17307元/平米')
('https://image1.ljcdn.com/420100-inspection/c154fa50-d0a8-4344-942e-3c51aa871f4b.jpg.296x216.jpg', '鹏程帝景园 无公摊 大三房 两证两年 精装修', '鹏程帝景园  | 3室2厅 | 144平米 | 南 | 其他', '低楼层(共23层)2003年建板楼  -  沙湖', '350万', '单价24306元/平米')
('https://image1.ljcdn.com/420100-inspection/5303fd2a-d259-4838-a1ae-61e205362243.jpg.296x216.jpg', '稀有三房户型，南北通透，大阳台，自住精装，拎包入住', '保利华都  | 3室2厅 | 122.13平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2012年建板楼  -  虎泉杨家湾', '320万', '单价26202元/平米')
('https://image1.ljcdn.com/420100-inspection/29aa2c9d-a6a5-4d0c-a9d3-135fe084a20e.jpg.296x216.jpg', '领秀城，不临街，朝南精装自住。满二。换房诚售。', '领秀城  | 2室2厅 | 88.35平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2007年建板楼  -  卓刀泉', '215万', '单价24336元/平米')
('https://image1.ljcdn.com/420100-inspection/6544abdf-cd63-4624-8322-f3b492853999.jpg.296x216.jpg', '楚河汉街正内环 通透大四房 欧式精装全房空调带地暖', '汉街壹号公馆  | 4室2厅 | 232平米 | 南 北 | 精装 | 有电梯', '高楼层(共47层)2015年建板塔结合  -  楚河汉街', '860万', '单价37069元/平米')
('https://image1.ljcdn.com/420100-inspection/test-31f46b91-b9c4-4664-85c6-77d59795d7e0.png.296x216.jpg', '仁和路地铁 金地精装三房 南北通透 高楼层 采光好', '金地自在城  | 3室2厅 | 89.6平米 | 南 | 精装', '高楼层(共29层)暂无数据  -  团结大道', '215万', '单价23996元/平米')
('https://image1.ljcdn.com/420100-inspection/9fa1818e-52c2-4939-9783-f5284bdd0b33.jpg.296x216.jpg', '南北通透 采光好 满五唯一 税费少', '宝安璞园三期  | 3室2厅 | 88.52平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2007年建塔楼  -  南湖沃尔玛', '220万', '单价24854元/平米')
('https://image1.ljcdn.com/420100-inspection/ecc6ac2a-f25e-4250-bc11-885e85bbf90f.jpg.296x216.jpg', '柴林花园 一梯两户板式楼 通透三房 中间楼层 采光好', '柴林花园  | 3室2厅 | 115.9平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  青山', '202万', '单价17429元/平米')
('https://image1.ljcdn.com/420100-inspection/af5bb739-9479-4c90-a1e0-0b885dff8ae3.jpg.296x216.jpg', '水岸星城N户型  两房朝南 两房朝北 满五赠送入户花园', '水岸星城  | 4室1厅 | 164平米 | 南 | 精装 | 有电梯', '中楼层(共52层)2010年建板楼  -  沙湖', '470万', '单价28659元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploade845bf0f-d233-4532-aa15-31cfcaf497fe.jpg.296x216.jpg', '梅苑地铁口 中间楼层采光佳 方正三房 对口梅苑xuexiao', '财会大院  | 3室2厅 | 91.99平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  武昌火车站', '175万', '单价19024元/平米')
('https://image1.ljcdn.com/420100-inspection/dd4d097d-ba3a-49d2-aed4-38ce315b30ea.jpg.296x216.jpg', 'Loft公寓买一层送一层赠送面积多朝南采光好', '拉德芳斯  | 3室2厅 | 78.62平米 | 南 北 | 精装 | 有电梯', '高楼层(共17层)2014年建塔楼  -  新南湖', '165万', '单价20988元/平米')
('https://image1.ljcdn.com/420100-inspection/56b9ca30-8b0d-41ed-b64d-b573db6b589c.jpg.296x216.jpg', '纯水岸东湖天屿一期 2室1厅 240万', '纯水岸东湖天屿一期  | 2室1厅 | 79.86平米 | 西北 | 精装 | 有电梯', '高楼层(共57层)2015年建板楼  -  东湖东亭', '240万', '单价30053元/平米')
('https://image1.ljcdn.com/420100-inspection/2a157210-3b97-4ee0-8c83-43337bb815ee.jpg.296x216.jpg', '南北大三居 户型方正 带电梯  一线湖景房 有暖气', '南湖雅园  | 3室2厅 | 121.96平米 | 南 | 精装 | 有电梯', '中楼层(共12层)板楼  -  珞狮南路', '225万', '单价18449元/平米')
('https://image1.ljcdn.com/420100-inspection/a4557307-edeb-4309-954e-b88207f52228.jpg.296x216.jpg', '中北路 岳家嘴地铁口 英特小区 复式 采光足 证满两年', '英特小区  | 5室2厅 | 170.81平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2001年建塔楼  -  沙湖', '315万', '单价18442元/平米')
('https://image1.ljcdn.com/420100-inspection/test-fdb8fd2a-88e2-4aaf-8fc8-073cc2b1c997.png.296x216.jpg', '纯水岸东湖天屿一期 两证两年正规三房 高楼层视野开阔', '纯水岸东湖天屿一期  | 3室2厅 | 119.76平米 | 东南 | 简装 | 有电梯', '中楼层(共45层)2015年建塔楼  -  东湖东亭', '430万', '单价35906元/平米')
('https://image1.ljcdn.com/420100-inspection/test-cd45a5fc-2711-4cd3-aa0c-21ed640d1808.png.296x216.jpg', '徐东汉飞滨江国际 后期税费低 销品茂福克茂旁边', '汉飞滨江国际  | 2室1厅 | 72.33平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2006年建塔楼  -  徐东', '175万', '单价24195元/平米')
('https://image1.ljcdn.com/420100-inspection/982130e4-2824-4469-9628-5b1c1eaa0367.jpg.296x216.jpg', '丽岛花园，小区中间，全新精装大四房，全房配置暖气，', '丽岛花园  | 4室2厅 | 176.99平米 | 南 | 其他 | 有电梯', '低楼层(共12层)2004年建板楼  -  珞狮南路', '405万', '单价22883元/平米')
('https://image1.ljcdn.com/420100-inspection/7c903c48-557b-48db-9595-712b110bb9fc.jpg.296x216.jpg', '古玩城旁 销品茂后 徐清公寓 南北通透两房 诚心出售', '徐清公寓  | 2室1厅 | 80.25平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)1995年建板楼  -  徐东', '150万', '单价18692元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadb9b92074-9f4d-4cf7-a928-bbbd1e5c30de.jpg.296x216.jpg', '保利华都 精装修电梯自主五房 光谷杨家湾地铁口', '保利华都  | 5室2厅 | 200.61平米 | 南 北 | 精装 | 有电梯', '低楼层(共25层)2012年建板楼  -  虎泉杨家湾', '560万', '单价27915元/平米')
('https://image1.ljcdn.com/420100-inspection/8ffaf582-e06f-4b81-8eee-c243c0508dcf.JPG.296x216.jpg', '徐东沙湖麦德龙 天梨花园 大三房 两证两年 后期税费少', '天梨花园  | 3室2厅 | 139.5平米 | 南 北 | 简装 | 有电梯', '低楼层(共12层)2003年建塔楼  -  沙湖', '320万', '单价22940元/平米')
('https://image1.ljcdn.com/420100-inspection/3c3f5696-6e29-40b6-a5ac-488ff6c6928c.jpg.296x216.jpg', '鹏程花园 距8号线地铁88米（来自高德地图）证满两年', '鹏程花园  | 3室2厅 | 162.07平米 | 东 西 | 简装 | 有电梯', '中楼层(共13层)2003年建板楼  -  徐东', '306万', '单价18881元/平米')
('https://image1.ljcdn.com/420100-inspection/test-22e89bff-9e8b-4ed6-be14-bd546c82087d.png.296x216.jpg', '南北通透双阳台 中高楼层无遮挡 视野开阔可看江有钥匙', '万科金色城市  | 2室2厅 | 87.26平米 | 东南 | 精装', '高楼层(共34层)板楼  -  白沙洲', '140万', '单价16045元/平米')
('https://image1.ljcdn.com/420100-inspection/725fffff-4518-40b7-8ea4-7ee44e492790.jpg.296x216.jpg', '半岛电梯大三房，楼层好，采光好，毛坯房，满五年', '半岛花园  | 3室2厅 | 151.58平米 | 南 | 毛坯 | 有电梯', '中楼层(共11层)2005年建板楼  -  珞狮南路', '237万', '单价15636元/平米')
('https://image1.ljcdn.com/420100-inspection/1794e93e-c224-45f1-8292-a745c10dbe5a.jpg.296x216.jpg', '正规两室两厅，南北双阳台，地铁口，产权清晰两证满二', '梅苑小区二期  | 2室2厅 | 107.55平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1999年建板楼  -  武昌火车站', '205万', '单价19061元/平米')
('https://image1.ljcdn.com/420100-inspection/test-05b5d344-1f14-47b8-82a1-951bb2400f77.png.296x216.jpg', '武昌徐东 花畔里 南北通透双阳台 两证两年 随时看房', '花畔里  | 3室2厅 | 145.8平米 | 南 北 | 其他 | 有电梯', '低楼层(共27层)2010年建塔楼  -  团结大道', '340万', '单价23320元/平米')
('https://image1.ljcdn.com/420100-inspection/56c292c7-10e3-49ec-8406-5c0e640491fd.jpg.296x216.jpg', '交通便利，惠誉花园两房， 采光充足， 看房方便。', '惠誉花园  | 2室2厅 | 96.24平米 | 西南 | 其他 | 无电梯', '高楼层(共8层)2001年建板塔结合  -  沙湖', '210万', '单价21821元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload5960e748-1d48-423d-84a9-0155a1490a4c.jpg.296x216.jpg', '朝南两房户型高楼层，无遮挡，采光好，满两年，费用少', '华腾园  | 2室1厅 | 60.51平米 | 南 | 其他 | 有电梯', '高楼层(共28层)2008年建塔楼  -  徐东', '150万', '单价24790元/平米')
('https://image1.ljcdn.com/420100-inspection/e854f878-97de-4599-b5cd-661d2b063143.jpg.296x216.jpg', '江宏花园C大两居总价低，采光通风好，业主诚售.', '江宏花园C区  | 2室2厅 | 104.02平米 | 东 北 | 精装 | 无电梯', '高楼层(共7层)2000年建板楼  -  老南湖', '160万', '单价15382元/平米')
('https://image1.ljcdn.com/420100-inspection/7536bb5f-6df8-496e-b131-8f5f3812ed5a.jpg.296x216.jpg', '秦园居 闹中取静二居室 采光充足 带阳台', '秦园居小区  | 2室2厅 | 90.38平米 | 南 | 其他 | 无电梯', '高楼层(共8层)2001年建板塔结合  -  沙湖', '168万', '单价18589元/平米')
('https://image1.ljcdn.com/420100-inspection/001c133a-c5ee-4840-9826-78692296dd78.JPG.296x216.jpg', '波光园，大户型复式，诚心出售。', '波光园一期  | 4室2厅 | 237.86平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)板楼  -  武昌火车站', '380万', '单价15976元/平米')
('https://image1.ljcdn.com/420100-inspection/34ae226e-4a56-4442-ba3e-82ad0be24be0.jpg.296x216.jpg', '华锦花园 电梯大三房 南北通透 产证满二 有钥匙随时看', '华锦花园三期  | 3室2厅 | 139.47平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)2004年建板楼  -  南湖沃尔玛', '316万', '单价22658元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b0cae5f1-55ad-476e-b655-934a41185b66.png.296x216.jpg', '七星中低楼层，通透两房，带装修，看房方便。', '七星雪香花园  | 2室1厅 | 86.29平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  老南湖', '210万', '单价24337元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c01251e0-5828-4c09-8456-0135de4145ec.png.296x216.jpg', '沃尔玛旁宝安璞园小户型精装修产证满二拎包入住', '宝安璞园三期  | 1室0厅 | 26.23平米 | 北 | 精装 | 有电梯', '中楼层(共22层)2007年建塔楼  -  南湖沃尔玛', '74万', '单价28212元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload4bb93460-a656-4ed4-b6fd-ffb646c36b12.jpg.296x216.jpg', '珞狮南路精装大三房全实木家具精品家电满五年', '狮龙花苑  | 3室2厅 | 144.14平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2001年建板楼  -  珞狮南路', '242万', '单价16790元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1edd8e33-9100-4d7f-a093-9262b6f1d7fc.jpg.296x216.jpg', '八号线汪家墩B出口 南北通透大三房 前后无遮挡', '福星惠誉国际城三期  | 3室2厅 | 126.45平米 | 南 北 | 简装 | 有电梯', '低楼层(共45层)2014年建板塔结合  -  沙湖', '315万', '单价24912元/平米')
('https://image1.ljcdn.com/420100-inspection/365e030d-148e-410c-9026-4425610e45e3.jpg.296x216.jpg', '华腾园经典小三房，公摊小高楼层，税费低', '华腾园  | 3室1厅 | 77.2平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2008年建塔楼  -  徐东', '175万', '单价22669元/平米')
('https://image1.ljcdn.com/420100-inspection/67ef3800-1579-44c2-b92f-220ecea5740a.jpg.296x216.jpg', '武昌火车站旁楼梯两房 交通便利生活配套齐全', '紫阳村小区  | 2室1厅 | 82.77平米 | 南 北 | 其他', '中楼层(共5层)2001年建板楼  -  武昌火车站', '150万', '单价18123元/平米')
('https://image1.ljcdn.com/420100-inspection/8e3c991e-df45-4fae-9f84-d698d32532f7.jpg.296x216.jpg', '楚河汉街 万达壹号公馆 大三房 南北通透 带空调和地暖', '汉街壹号公馆  | 3室2厅 | 171.79平米 | 南 北 | 精装 | 有电梯', '高楼层(共46层)2015年建板楼  -  楚河汉街', '620万', '单价36091元/平米')
('https://image1.ljcdn.com/420100-inspection/89db6674-2849-48ab-b810-47f1d9ed0914.jpg.296x216.jpg', '满二，毛坯，小高层，电梯房中间楼层', '澜花语岸  | 2室2厅 | 106.58平米 | 南 北 | 其他 | 有电梯', '高楼层(共17层)2006年建板塔结合  -  珞狮南路', '185万', '单价17358元/平米')
('https://image1.ljcdn.com/420100-inspection/8e2fc0b1-0779-4e77-bef1-61c6692d124a.jpg.296x216.jpg', '满两年 二环边大两房 朝南户型 户型好 价格感人', '江宏花园C区  | 2室2厅 | 80.77平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2000年建板楼  -  老南湖', '145万', '单价17953元/平米')
('https://image1.ljcdn.com/420100-inspection/test-658a83ae-fc6b-45d4-bb8c-3d1a5db2180a.png.296x216.jpg', '大华三期精装一室一厅 直接入住 满二 随时看房 诚售', '大华南湖公园世家三期  | 1室1厅 | 56.13平米 | 北 | 精装 | 有电梯', '中楼层(共25层)2013年建板楼  -  新南湖', '132万', '单价23517元/平米')
('https://image1.ljcdn.com/420100-inspection/758527b3-512a-4b0e-b16b-b72fa20bc5b5.jpg.296x216.jpg', '城投瀚城 两证满两年 湖景房 采光好', '城投瀚城  | 3室2厅 | 104.62平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)2012年建板楼  -  卓刀泉', '243万', '单价23227元/平米')
('https://image1.ljcdn.com/420100-inspection/f365edb3-1b50-4bb7-876b-054cc943ac06.jpg.296x216.jpg', '全南向大三房 带大阳台 两证两年 17年全新精装修', '水岸星城  | 3室2厅 | 137.98平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2008年建板楼  -  沙湖', '438万', '单价31744元/平米')
('https://image1.ljcdn.com/420100-inspection/c5977e8a-6b36-4db9-8857-bbaf95bf531b.jpg.296x216.jpg', '东湖天下 四室二厅 精装修自住 环境优雅 临东湖', '东湖天下  | 4室2厅 | 223.36平米 | 南 | 其他 | 有电梯', '中楼层(共20层)2006年建塔楼  -  东湖东亭', '988万', '单价44234元/平米')
('https://image1.ljcdn.com/420100-inspection/00c030e0-5696-4966-bcec-da1f82675125.jpg.296x216.jpg', '水岸星城 精装两房 中间楼层 采光好', '水岸星城  | 2室2厅 | 91.76平米 | 西北 | 精装 | 有电梯', '低楼层(共28层)2008年建板楼  -  沙湖', '260万', '单价28335元/平米')
('https://image1.ljcdn.com/420100-inspection/59a466ed-1ccd-48c8-b317-9a49b2b74ffe.jpg.296x216.jpg', '鹿鸣苑 通透三房 户型方正 两证满两年 诚心出售', '鹿鸣苑  | 3室2厅 | 123.59平米 | 南 北 | 简装 | 有电梯', '低楼层(共17层)2012年建塔楼  -  卓刀泉', '235万', '单价19015元/平米')
('https://image1.ljcdn.com/420100-inspection/5bc4bf82-1660-40db-813d-13ed6f69d67e.jpg.296x216.jpg', '南北通透 三房朝南 后期税费低 业主诚信出售', '颐和苑  | 4室2厅 | 138.13平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2001年建塔楼  -  老南湖', '225万', '单价16290元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8ba1cc09-cc1f-4e49-9be2-869f76688ab9.png.296x216.jpg', '爱家品质精装大四房，南北通透，楼层好，采光极好', '爱家国际华城  | 4室2厅 | 164平米 | 南 北 | 精装 | 有电梯', '高楼层(共24层)2010年建板塔结合  -  团结大道', '388万', '单价23659元/平米')
('https://image1.ljcdn.com/420100-inspection/551e2ddd-6118-4db4-9296-a09279740223.jpg.296x216.jpg', '丽岛花园 精装三房 高楼层 一线湖景 满五年', '丽岛花园  | 3室2厅 | 126.96平米 | 南 | 精装 | 有电梯', '高楼层(共20层)2004年建板楼  -  珞狮南路', '295万', '单价23236元/平米')
('https://image1.ljcdn.com/420100-inspection/test-371ae540-2d36-4abe-95af-72c2558c8b17.png.296x216.jpg', '华腾园，60平小两房，看房方便，楼层好', '华腾园  | 2室1厅 | 60.51平米 | 南 | 其他 | 有电梯', '高楼层(共28层)2008年建塔楼  -  徐东', '140万', '单价23137元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7eec5077-01cf-416e-8a51-a34b2da8ae01.jpg.296x216.jpg', '徐东群星城优质办公两房  两证两年税少 中楼层采光好', '福星惠誉国际城三期  | 2室2厅 | 90.51平米 | 东南 | 简装 | 有电梯', '中楼层(共37层)2014年建塔楼  -  沙湖', '230万', '单价25412元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadc6e08bef-ed61-4209-8ab8-6f49605e5d92.jpg.296x216.jpg', '景虹花园精装大三房 中间楼层 采光视野好 生活方便', '景虹花园  | 3室2厅 | 107.27平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2009年建塔楼  -  老南湖', '225万', '单价20976元/平米')
('https://image1.ljcdn.com/420100-inspection/35360c58-4ce9-4720-8d63-d444cb86979b.jpg.296x216.jpg', '南北通透   采光好    产证满二   精装修', '保利心语三期  | 4室2厅 | 116.31平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2011年建板塔结合  -  珞狮南路', '235万', '单价20205元/平米')
('https://image1.ljcdn.com/420100-inspection/12e979a6-cd68-4b0e-8612-a105dee4f1c5.jpg.296x216.jpg', '新大地家园精装三房 满二 业主诚售 出行方便', '新大地家园  | 3室2厅 | 125.7平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2002年建塔楼  -  老南湖', '270万', '单价21480元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload152b2ed7-749c-47d6-982b-18ad28779fe1.jpg.296x216.jpg', '精装修，南北通透，中间楼层，采光好，安静交通便利', '新鑫佳苑  | 3室2厅 | 106.65平米 | 南 | 其他', '中楼层(共6层)板楼  -  白沙洲', '170万', '单价15940元/平米')
('https://image1.ljcdn.com/420100-inspection/55941f8a-3919-4ecf-b26f-31425ef1f7b8.jpg.296x216.jpg', '水岸星城 小区中间位置 正规四房 可看沙湖湖面', '水岸星城  | 4室2厅 | 169平米 | 南 | 毛坯 | 有电梯', '低楼层(共32层)2008年建板楼  -  沙湖', '480万', '单价28403元/平米')
('https://image1.ljcdn.com/420100-inspection/6de15190-a048-451d-ad90-9aad2f991125.JPG.296x216.jpg', '爱家公馆=4号线铁机路+精装南北通透2房+两证两年', '爱家皇家公馆  | 2室1厅 | 119.45平米 | 南 北 | 其他 | 有电梯', '高楼层(共27层)2011年建板楼  -  团结大道', '288万', '单价24111元/平米')
('https://image1.ljcdn.com/420100-inspection/ff6e3ef6-c482-4231-a86c-5ef1a6c51138.jpg.296x216.jpg', '中间楼层 采光佳 通透精装大3房 拎包入住 税费少', '秦园居小区  | 3室2厅 | 135.39平米 | 南 | 精装 | 无电梯', '中楼层(共7层)2003年建板塔结合  -  沙湖', '300万', '单价22159元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6e278143-476c-4109-ac91-e735d732c2d6.png.296x216.jpg', '新大地家园精装的大三房带大院子', '新大地家园  | 3室2厅 | 124.25平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2002年建板楼  -  老南湖', '275万', '单价22133元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload162c4d90-96ec-4d75-ad93-89b670010d7c.jpg.296x216.jpg', '徐家棚 此房满两年税费低 中等楼层采光视野好', '惠誉公寓  | 3室2厅 | 106.74平米 | 南 | 简装', '中楼层(共8层)2001年建塔楼  -  沙湖', '210万', '单价19674元/平米')
('https://image1.ljcdn.com/420100-inspection/b35ccad5-a3c4-4b7a-9c8d-e15e0510e955.jpg.296x216.jpg', '南北通透精装三房 楼层佳采光好 两证两年', '福星惠誉国际城三期  | 3室1厅 | 126.45平米 | 南 北 | 精装 | 有电梯', '低楼层(共45层)2014年建板塔结合  -  沙湖', '370万', '单价29261元/平米')
('https://image1.ljcdn.com/420100-inspection/43e26469-f28a-4de9-81d9-f492b98fa5bb.jpg.296x216.jpg', '宝安加洲花园，四室两厅，中高楼层采光好', '宝安加州花园  | 4室2厅 | 146.87平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  老南湖', '316万', '单价21516元/平米')
('https://image1.ljcdn.com/420100-inspection/03fc48ed-4977-468f-b152-de6cdd863a30.jpg.296x216.jpg', '南湖雅园  朝南两房  户型方正  看湖效果好', '南湖雅园  | 2室2厅 | 87.62平米 | 南 北 | 简装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  珞狮南路', '170万', '单价19402元/平米')
('https://image1.ljcdn.com/420100-inspection/d638609c-27f4-4fca-972f-0da048628881.jpg.296x216.jpg', '街道口珞狮路丽岛花园三居室精装修电梯房，带车位出售', '丽岛花园  | 3室2厅 | 152.59平米 | 南 北 | 其他 | 有电梯', '高楼层(共12层)2002年建板楼  -  珞狮南路', '340万', '单价22282元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada4e86f22-a413-408d-a408-0bc410c1b548.jpg.296x216.jpg', '武泰闸丰收小区南向大三房交通便利采光好', '丰收小区  | 3室1厅 | 117.2平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1997年建板楼  -  白沙洲', '145万', '单价12373元/平米')
