('https://image1.ljcdn.com/410100-inspection/test-10c26953-ab54-4dec-ac52-8f517eb28e32.png.296x216.jpg', '大三房 满五唯一 随时约看签约', '大观国际居住区  ', '高楼层(共33层)板楼  -  燕庄', '270万', '单价20275元/平米')
('https://image1.ljcdn.com/410100-inspection/24d7bb12-366a-4e7c-934d-0deabd482c1e.jpg.296x216.jpg', '天骄一期 带双指标 87平2房 满5年 正常税费 无尾款', '英地天骄华庭一期  ', '低楼层(共33层)板塔结合  -  文博广场', '235万', '单价27012元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload9536ad7a-4cb3-4550-83af-927bb91414b6.jpg.296x216.jpg', '普罗旺世温莎城堡 南北通透 精装修 空房 复式', '普罗旺世温莎城堡  ', '高楼层(共6层)板楼  -  庙李', '300万', '单价20492元/平米')
('https://image1.ljcdn.com/410100-inspection/9482253a-1ad3-470d-b8f7-fcb46cc98efc.jpg.296x216.jpg', '多层双气 简单装修 多层3楼 有钥匙 满五年 没有贷款', '瑞景花园  ', '中楼层(共6层)板楼  -  庙李', '154万', '单价13825元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7378db18-d4b1-453d-bd00-3fb6e57b883c.jpg.296x216.jpg', '红专路东明路新小区大三房，双气双卫大三房， 装修好', '君悦城  ', '中楼层(共33层)塔楼  -  财富广场', '245万', '单价21016元/平米')
('https://image1.ljcdn.com/410100-inspection/4c81cabb-818e-495c-a3d4-34f8709d8fad.jpg.296x216.jpg', '满五不唯一   交通便利  配套齐全  生活方便', '万龙花园  ', '高楼层(共11层)板楼  -  北站', '160万', '单价15437元/平米')
('https://image1.ljcdn.com/410100-inspection/b0380e88-2b89-4bef-a14f-23909d78e8af.jpg.296x216.jpg', '农业路6号院 4室2厅 350万', '农业路6号院  ', '中楼层(共7层)暂无数据  -  文博广场', '350万', '单价25015元/平米')
('https://image1.ljcdn.com/410100-inspection/2b599fde-126f-4e8b-9d55-6e5fe00cf001.JPG.296x216.jpg', '虹景家园，多层2楼，南北通透，房型方正，临熊儿河。', '虹景嘉园  ', '低楼层(共7层)暂无数据  -  燕庄', '159万', '单价16433元/平米')
('https://image1.ljcdn.com/410100-inspection/ebc38601-5a85-48f8-9a7d-a5f95a2beb20.JPG.296x216.jpg', '金水区东风渠旁 标准大两房 可改三房 采光好 急售', '呈祥花园  ', '中楼层(共6层)暂无数据  -  汽配大世界', '120万', '单价11631元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadc82f5de7-06a0-4500-8651-231b0e96373b.JPG.296x216.jpg', '中州大道快速路旁。户型方正采光好', '金成东苑  ', '低楼层(共13层)板塔结合  -  财富广场', '125万', '单价18383元/平米')
('https://image1.ljcdn.com/410100-inspection/test-adb68421-862c-486b-9a81-5cdfb0fbca7a.png.296x216.jpg', '曼哈顿广场300米处! 地铁燕庄站！双气满5唯一，全款房', '燕凤小区  ', '中楼层(共7层)暂无数据  -  燕庄', '160万', '单价13556元/平米')
('https://image1.ljcdn.com/410100-inspection/dc79368a-cc1b-41cd-a12d-0b6bce630c6a.jpg.296x216.jpg', '同乐花园 南北通透标准两房 视野好 无采光遮挡', '同乐花园  ', '中楼层(共7层)暂无数据  -  轻工业学院', '115万', '单价13626元/平米')
('https://image1.ljcdn.com/410100-inspection/47e9b450-4539-48cc-a0a7-bf7a359eca34.jpg.296x216.jpg', '福彩路北三环 山顶御新城 满五唯一 适合婚房', '山顶御鑫城  ', '高楼层(共32层)板楼  -  北站', '158万', '单价18037元/平米')
('https://image1.ljcdn.com/410100-inspection/a3017b89-8122-4f5d-8513-c4fd14f89bd1.jpg.296x216.jpg', '正弘数码公寓 正规两居 户型方正 满五年 随时看房签约', '正弘数码公寓  ', '中楼层(共32层)塔楼  -  文博广场', '148万', '单价21186元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7e8567d8-4bf5-4e6e-b9f5-ecb6563166ef.jpg.296x216.jpg', '经典5/6楼复式+露台120平+满五唯一+双地铁口+俯瞰公园', '21世纪社区  ', '高楼层(共6层)暂无数据  -  汽配大世界', '242万', '单价11409元/平米')
('https://image1.ljcdn.com/410100-inspection/test-e808f71d-7a7a-47a5-bde5-ad854418c936.png.296x216.jpg', '建业森林半岛  北环内高档社区 附送150平露台', '建业森林半岛  ', '低楼层(共17层)塔楼  -  绿茵广场', '178万', '单价19985元/平米')
('https://image1.ljcdn.com/410100-inspection/b8f2be83-bff8-4969-b348-26d847827ac1.JPG.296x216.jpg', '精致两房精装修、拎包即可入住，', '瀚宇新城  ', '高楼层(共27层)板楼  -  索凌路北段', '140万', '单价15645元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadae665f4a-9863-49c1-9d1d-4b4d7533f6e6.JPG.296x216.jpg', '南北通透双卫大三房 临地铁口 户型方正 看房方便', '安泰文苑  ', '中楼层(共11层)暂无数据  -  索凌路北段', '198万', '单价15115元/平米')
('https://image1.ljcdn.com/410100-inspection/test-80420772-0ecf-4e50-b3ca-2c60c02dba04.png.296x216.jpg', '普罗旺世四期3+1户型+小高层+两梯两户+双气地暖+急售', '普罗旺世塞纳维斯  ', '低楼层(共18层)板楼  -  庙李', '295万', '单价21117元/平米')
('https://image1.ljcdn.com/410100-inspection/test-09faaa4e-990a-44d5-ac3b-2c3c1f55b4fb.png.296x216.jpg', '双气  满五年 简单装修没有贷款看房有钥匙 价格可以谈', '瑞景花园  ', '低楼层(共6层)板楼  -  庙李', '170万', '单价15045元/平米')
('https://image1.ljcdn.com/410100-inspection/58bc00e8-36a3-45c0-8987-777a9e301d66.JPG.296x216.jpg', '美景花郡 精装南北通透 温馨三居室 带地下车位', '美景花郡  ', '高楼层(共26层)暂无数据  -  汽配大世界', '190万', '单价15834元/平米')
('https://image1.ljcdn.com/120000-inspection/e1b6f8bb-b8f9-456a-aa18-ca0eb74a6dec.JPG.296x216.jpg', '商城路未来路朝南大两房 一步到位 业主诚心出售', '力宝前城  ', '中楼层(共25层)暂无数据  -  燕庄', '134万', '单价16000元/平米')
('https://image1.ljcdn.com/410100-inspection/test-a583b979-a2ad-49bc-9220-583df767fd58.png.296x216.jpg', '北环索凌路 多层2楼通透双气3房送地下室 看房方便诚售', '中方园西区  ', '低楼层(共6层)暂无数据  -  陈寨', '170万', '单价13887元/平米')
('https://image1.ljcdn.com/110000-inspection/16a1a364-3ecb-43b0-b373-7905178c0de1.jpg.296x216.jpg', '朝南两房 满两年 业主换房诚售 钥匙在手 随时看房', '非常国际  ', '高楼层(共17层)塔楼  -  枣庄', '127万', '单价13805元/平米')
('https://image1.ljcdn.com/410100-inspection/ff7a968d-b2f9-45f3-8574-e7b7a57d3fe8.JPG.296x216.jpg', '双气 近地铁  带一个20平地下室 家电全送 业主诚心售', '伟业芝华室  ', '高楼层(共6层)板塔结合  -  燕庄', '165万', '单价14733元/平米')
('https://image1.ljcdn.com/410100-inspection/376306e4-2350-412e-a8c7-114376c4eba4.jpg.296x216.jpg', '双气+有装修（见照片）+送家具+送家电+可以签约', '普罗旺世波特兰  ', '中楼层(共34层)塔楼  -  庙李', '167万', '单价19648元/平米')
('https://image1.ljcdn.com/410100-inspection/ccbda054-cedb-44df-97b4-4c138c9296d1.jpg.296x216.jpg', '急卖 双地铁 同乐花园铂金2楼 南北通透 采光好 有钥匙', '同乐花园  ', '低楼层(共7层)暂无数据  -  轻工业学院', '155万', '单价12602元/平米')
('https://image1.ljcdn.com/410100-inspection/test-faa01010-fc83-4ee6-968e-96eeeef0d3a9.png.296x216.jpg', '二环内河医旁，汉飞金沙精装两居室，户型方正采光好。', '汉飞金沙国际  ', '高楼层(共35层)板塔结合  -  沙口路', '145万', '单价16222元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadd35b354d-7033-4a73-9b23-16ebfb90a598.JPG.296x216.jpg', '银基四期平大四房，有车位，钥匙看房，楼层采光好。', '银基王朝4期东南御  ', '中楼层(共33层)塔楼  -  燕庄', '298万', '单价20273元/平米')
('https://image1.ljcdn.com/410100-inspection/4d1881ea-30a4-4d83-a0b6-22f948708e5f.JPG.296x216.jpg', '普罗旺世波特兰 房龄新 精装双气，电梯房带40平大露台', '普罗旺世波特兰  ', '低楼层(共34层)塔楼  -  庙李', '170万', '单价20732元/平米')
('https://image1.ljcdn.com/410100-inspection/f968abc9-c53f-4b3a-80a4-69ae9c969d19.jpg.296x216.jpg', 'F3出口 南北通透三居室 一楼公摊小 小区停车出行方便', '河南出入境检验检疫局  ', '低楼层(共7层)暂无数据  -  燕庄', '185万', '单价19073元/平米')
('https://image1.ljcdn.com/410100-inspection/830b9d63-79a6-4101-a90a-03192aac462f.jpg.296x216.jpg', '开祥御龙城 精装两房 朝南向 高层视野开阔 采光佳', '开祥·御龙城  ', '高楼层(共33层)暂无数据  -  绿茵广场', '159万', '单价18706元/平米')
('https://image1.ljcdn.com/410100-inspection/d6ad09e3-0717-47de-941d-b2695150405c.jpg.296x216.jpg', '经一路丰产路君悦城 交通便利 设施齐全 看房方便', '君悦城  ', '中楼层(共29层)塔楼  -  财富广场', '63万', '单价15676元/平米')
('https://image1.ljcdn.com/410100-inspection/6b7fef03-ee4b-4c36-bd92-eafb47f0d283.JPG.296x216.jpg', '丰源官邸双气 两室两厅南北通透大飘窗 方正户型采光好', '丰源官邸  ', '低楼层(共18层)板楼  -  燕庄', '180万', '单价17988元/平米')
('https://image1.ljcdn.com/410100-inspection/test-3aec0a61-b495-4fc0-b298-27145f2784f2.png.296x216.jpg', '北三环优质小区 人车分流 标准两房 双气 送停车位', '瀚海泰苑  ', '中楼层(共32层)板楼  -  陈寨', '163万', '单价18549元/平米')
('https://image1.ljcdn.com/410100-inspection/f32f37e9-2463-4142-9351-f28e5a19dd14.JPG.296x216.jpg', '精装修，标准大三房，装有壁挂炉，北龙湖中州大道旁', '琥珀名城  ', '中楼层(共6层)暂无数据  -  汽配大世界', '181万', '单价14597元/平米')
('https://image1.ljcdn.com/410100-inspection/test-1325385a-97a7-4648-a0ef-4d93e10f5896.png.296x216.jpg', '圣菲城 西南观景两居室 满五年 地暖精装修 随时签约', '圣菲城  ', '中楼层(共22层)板楼  -  徐寨', '168万', '单价20288元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadd5680b75-8eba-4dc3-8388-1f7f96ace44b.jpg.296x216.jpg', '博客工社-可上文化路3小和47中-地铁房-2T9H', '博客工社  ', '中楼层(共18层)塔楼  -  徐寨', '48万', '单价14312元/平米')
('https://image1.ljcdn.com/410100-inspection/test-33c9e609-5c09-4983-bc8c-c6bc45e81b15.png.296x216.jpg', '赠送45万全新精装修，专属委托，文化绿城双语南校区！', '盛煌怡馨苑  ', '中楼层(共7层)暂无数据  -  轻工业学院', '182万', '单价13643元/平米')
('https://image1.ljcdn.com/410100-inspection/2fbd4ec1-4694-4c58-8b6e-8d789a030c01.jpg.296x216.jpg', '三环内新小区 地铁2号线 47中 诚意出售', '金印现代城  ', '中楼层(共22层)板塔结合  -  北站', '390万', '单价19726元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0a0e5e40-565f-425b-8695-0dbdc04e2987.JPG.296x216.jpg', '曼哈顿旁边瑞丰苑双气独栋楼，物业好', '瑞丰苑  ', '高楼层(共19层)暂无数据  -  燕庄', '195万', '单价21526元/平米')
('https://image1.ljcdn.com/410100-inspection/b622d370-9e3d-4b97-92ac-90495e6cae09.jpg.296x216.jpg', '全明标准户型交通便利，满四年不唯一 有钥匙看房随时', '好莱坞国际公寓  ', '高楼层(共32层)塔楼  -  枣庄', '58万', '单价13794元/平米')
('https://image1.ljcdn.com/410100-inspection/4c352858-398d-4cba-9953-2b1fe0ad73fa.jpg.296x216.jpg', '恒升府的 ，精装2房，朝东双气，11年新房，随时看房', '恒升府第  ', '低楼层(共26层)暂无数据  -  北站', '130万', '单价15879元/平米')
('https://image1.ljcdn.com/410100-inspection/6d29d9be-ed3d-4248-b451-9fd26e924de3.jpg.296x216.jpg', '黄河路东明路多层三楼小三房楼层好看房方便', '黄河路120号院  ', '中楼层(共6层)板楼  -  财富广场', '130万', '单价17530元/平米')
('https://image1.ljcdn.com/410100-inspection/7230d6a4-dbfe-4b85-a81c-fa638bad7b36.jpg.296x216.jpg', '经三路纬五路 经三路六号院电梯房 出行便利 实验小 学', '经三路六号院  ', '高楼层(共30层)暂无数据  -  省人民医院', '390万', '单价22901元/平米')
('https://image1.ljcdn.com/410100-inspection/f8b794b0-a11f-42f1-91fd-58755009f095.jpg.296x216.jpg', '建业贰号城邦 南北通透大四房 纯毛坯 卫浴全明 东户', '建业贰号城邦  ', '高楼层(共27层)板楼  -  科技市场', '415万', '单价28681元/平米')
('https://image1.ljcdn.com/410100-inspection/256338fa-a36e-4419-bca2-5a7ce3f83151.JPG.296x216.jpg', '南北通透大四房 适合改善 精装修业主诚售 带保姆间', '银基王朝  ', '低楼层(共30层)板楼  -  燕庄', '470万', '单价18531元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload351ad530-e70f-47b0-b67d-e9d60b763594.jpg.296x216.jpg', '文一省实验 业主自住 南北通透 送大阳台', '中国银行家属院  ', '高楼层(共7层)板塔结合  -  科技市场', '225万', '单价24636元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0fec4849-7378-4e9a-be12-fd3a23b58c7d.jpg.296x216.jpg', '房子满五年唯一住房 业主诚心出售 随时可联系看房', '明天花园  ', '高楼层(共22层)板楼  -  绿茵广场', '115万', '单价14276元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7552f74d-bca7-4be2-ad4c-87f65e575863.JPG.296x216.jpg', '顶楼小复式  不满五唯一 正常税费  诚心出售', '锦程山庄  ', '高楼层(共7层)暂无数据  -  燕庄', '143.5万', '单价15718元/平米')
('https://image1.ljcdn.com/410100-inspection/e134a4a9-c14f-4f5b-84d5-1873421f212f.jpg.296x216.jpg', '丰庆路文劳路 文化绿城 采光好 好一居', '文化绿城  ', '低楼层(共20层)暂无数据  -  省中医院', '58.5万', '单价15066元/平米')
('https://image1.ljcdn.com/410100-inspection/test-fcf63f23-5854-45bd-86d5-e95d035b6f8d.png.296x216.jpg', '精装3房一梯一户 旁边生活配套设施齐全多家商场', '中方园西区  ', '高楼层(共6层)暂无数据  -  陈寨', '147万', '单价10576元/平米')
('https://image1.ljcdn.com/410100-inspection/02d781cc-9299-4ae7-8602-8d11a22a6d3d.JPG.296x216.jpg', '文源小學  中海锦苑旁  大三房 均价低 业主急售', '郑州市公安局金水公安分局家属院  ', '低楼层(共23层)暂无数据  -  省中医院', '195万', '单价11964元/平米')
('https://image1.ljcdn.com/410100-inspection/bab2b105-511f-47c5-a86f-5179e3e5a3f5.jpg.296x216.jpg', '九锦台A区双气年代新 均价13900 标准大3房  业主急卖', '九锦台A区  ', '中楼层(共16层)暂无数据  -  海洋馆', '160万', '单价13905元/平米')
('https://image1.ljcdn.com/110000-inspection/b171bff4-891d-48d0-b17d-7666e49be0c0.jpg.296x216.jpg', '恒升府第 晨旭路福彩路 环境优美 高楼层采光好', '恒升府第  ', '高楼层(共17层)暂无数据  -  北站', '205万', '单价17084元/平米')
('https://image1.ljcdn.com/410100-inspection/test-46c5898c-f0ac-4468-933f-40441cf3332f.png.296x216.jpg', '万达公馆精装修 一次未住过 交房原现状 随时入住', '万达公馆  ', '低楼层(共31层)板楼  -  文博广场', '760万', '单价33334元/平米')
('https://image1.ljcdn.com/410100-inspection/f7517d29-3ceb-41be-b47f-3dca4329deaf.JPG.296x216.jpg', '北苑家园 舒适大复式  出行便利 配套齐全', '北苑家园  ', '中楼层(共7层)板楼  -  庙李', '300万', '单价10831元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadcb3e9326-a0b0-4f17-9b32-c4a7e5ad59ed.jpg.296x216.jpg', '河南财经政法大学东风路家属院，满五唯一-临街-全款房', '河南财经政法大学东风路家属院  ', '低楼层(共6层)板楼  -  省中医院', '70万', '单价14872元/平米')
('https://image1.ljcdn.com/410100-inspection/40246b78-a0a8-4f6d-ad13-e67b77867eed.jpg.296x216.jpg', '品质社区精装四居室，自住保养，拎包入住，置换佳选', '银基王朝三期万和园  ', '中楼层(共32层)塔楼  -  燕庄', '360万', '单价25175元/平米')
('https://image1.ljcdn.com/410100-inspection/test-77b7fe17-3e91-4494-9083-54b39497f305.png.296x216.jpg', '天佑小区，电梯小高层，南北通透，全明户型，业主诚心', '天佑小区  ', '中楼层(共11层)板楼  -  燕庄', '188万', '单价21103元/平米')
('https://image1.ljcdn.com/110000-inspection/e52c179c-9bdb-40db-ae30-592f915a786f.jpg.296x216.jpg', '阳光新城，首付+费用18万，双气满五唯一已改一室一厅', '阳光新城  ', '中楼层(共32层)板楼  -  北站', '75.8万', '单价15891元/平米')
('https://image1.ljcdn.com/410100-inspection/b4c94535-366e-466c-8e81-fdf0164d50c8.jpg.296x216.jpg', '东风路  城建公寓 三房 赠送一层 使用面积大 诚心出售', '城建公寓  ', '高楼层(共6层)板楼  -  省中医院', '137万', '单价12804元/平米')
('https://image1.ljcdn.com/120000-inspection/f3f6f839-9750-47da-bb8a-167a70176f5e.JPG.296x216.jpg', '民航地铁口熊耳河畔 好楼层一梯两户 看房随时有钥匙', '鑫园小区  ', '中楼层(共6层)暂无数据  -  燕庄', '136万', '单价12799元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload522a86ef-c21d-4bff-addb-be210b924c18.JPG.296x216.jpg', '东明路顺河路 环保局家属院  双气地铁口 小区环境好', '河南环保局家属院  ', '中楼层(共5层)板楼  -  紫荆山', '105万', '单价14698元/平米')
('https://image1.ljcdn.com/410100-inspection/1cd681a4-8944-452f-a125-b2f97653659e.JPG.296x216.jpg', '中州大道 福元路 中州锦绣花苑 双气两居 观光大阳台', '中州锦绣花苑  ', '高楼层(共33层)暂无数据  -  燕庄', '132万', '单价16297元/平米')
('https://image1.ljcdn.com/410100-inspection/2270b112-5087-41d8-87f5-3631a06b4b0c.JPG.296x216.jpg', '中方园 非顶层大复式 全新房 采光好', '中方园东区  ', '中楼层(共7层)暂无数据  -  陈寨', '275万', '单价9175元/平米')
('https://image1.ljcdn.com/410100-inspection/9e5c7286-a652-4f3b-9140-d7490ad3ff4b.JPG.296x216.jpg', '天伦水晶城-双气房两室-精装修-看房方便', '天伦水晶城  ', '高楼层(共26层)板塔结合  -  陈寨', '160万', '单价17531元/平米')
('https://image1.ljcdn.com/410100-inspection/3a91dd80-751a-4ea7-802e-e8f6142077db.jpg.296x216.jpg', '博颂路 北三环 精装修复试 3+1户型 送30平露台', '姿华文雅新世界四期  ', '6层板楼  -  绿茵广场', '165万', '单价11983元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload08257086-c443-4fc4-9f2f-30ddb6e164dd.JPG.296x216.jpg', '汉飞小高层一梯两户南北通透大三房 楼层佳 精装修', '汉飞城市公园  ', '中楼层(共11层)板塔结合  -  汽配大世界', '183万', '单价14524元/平米')
('https://image1.ljcdn.com/410100-inspection/70541106-7de4-44cd-9d82-0b5a3116e79f.jpg.296x216.jpg', '中鼎花园 地铁口  生活设施齐全  成熟小区 诚心出售', '中鼎花园  ', '低楼层(共11层)暂无数据  -  海洋馆', '135万', '单价13528元/平米')
('https://image1.ljcdn.com/410100-inspection/043678cd-ea77-4d1a-a3c9-a56867f3a0da.jpg.296x216.jpg', '中州大道红专路金成东苑通透三房带车库', '金成东苑  ', '中楼层(共7层)板楼  -  财富广场', '235万', '单价14034元/平米')
('https://image1.ljcdn.com/410100-inspection/test-2ab23d3c-edbc-443b-b315-1db0ca5c9c10.png.296x216.jpg', '玉凤路伟业芝华室满五唯一双气朝东一房业主诚心出售', '伟业芝华室  ', '中楼层(共17层)塔楼  -  燕庄', '65万', '单价16320元/平米')
('https://image1.ljcdn.com/410100-inspection/ff99bf1b-990c-4fd9-a843-f67950c88960.jpg.296x216.jpg', '蓝堡湾二期  满五唯一 观景三房 最合理户型 南北通透', '正弘·蓝堡湾Ⅱ  ', '高楼层(共32层)板塔结合  -  文博广场', '335万', '单价26813元/平米')
('https://image1.ljcdn.com/410100-inspection/76a67c64-2e8f-488c-92d8-c4c5779d1105.jpg.296x216.jpg', '华林都市家园 三号地铁口 看房方便满五唯一', '华林都市家园  ', '高楼层(共16层)板楼  -  富田大厦', '86万', '单价19300元/平米')
('https://image1.ljcdn.com/410100-inspection/ff8811bf-5683-488e-a10b-1ea6b1e9d170.jpg.296x216.jpg', '东风路非 常国际  双气朝南2居室 户型设计合理', '非常国际  ', '高楼层(共24层)塔楼  -  枣庄', '195万', '单价19898元/平米')
('https://image1.ljcdn.com/410100-inspection/04794ca2-a749-4ee9-a734-2df675ae3ed2.jpg.296x216.jpg', '劳动厅家属院 民航路地铁口 双气朝南三房 证件齐全', '劳动厅家属院  ', '高楼层(共6层)暂无数据  -  未来大厦', '145万', '单价13708元/平米')
('https://image1.ljcdn.com/410100-inspection/91382db4-c7a4-4d86-b6ac-c2a46e2174e5.jpg.296x216.jpg', '房子是标准三房 停车方便 东临中海锦苑 西临文化绿城', '文雅小区  ', '中楼层(共7层)板楼  -  省中医院', '130万', '单价13000元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload61e6afa5-8e46-4cf3-ad8b-cf15d7015c46.JPG.296x216.jpg', '百合花苑 小高层景观房 南北通透三房 精装修拎包入住', '百合花苑  ', '高楼层(共11层)暂无数据  -  燕庄', '230万', '单价17376元/平米')
('https://image1.ljcdn.com/120000-inspection/cb9544ee-b2cc-494d-9496-3b1e0abc1378.JPG.296x216.jpg', '金林公馆小三房   三卧阳台全朝南   户型方正', '金林公馆  ', '中楼层(共34层)板楼  -  燕庄', '195万', '单价22157元/平米')
('https://image1.ljcdn.com/410100-inspection/c6bde895-f819-445a-8ddd-d1449cbb0a94.jpg.296x216.jpg', '沙口路6号院  南北通透大三房，总价低', '沙口路6号院  ', '低楼层(共6层)板楼  -  沙口路', '145万', '单价12990元/平米')
('https://image1.ljcdn.com/410100-inspection/8f19c052-2353-497d-926f-0aad38bbad55.JPG.296x216.jpg', '瀚海晴洲 地铁房  生活设施齐全  诚心出售', '瀚海晴洲  ', '中楼层(共18层)暂无数据  -  汽配大世界', '165万', '单价14403元/平米')
('https://image1.ljcdn.com/410100-inspection/f820cddd-62d2-4805-921f-92047478bd6c.jpg.296x216.jpg', '银监局家属院 瑞银花园 南北通透大三房 精装修双气', '瑞银花园  ', '中楼层(共27层)暂无数据  -  北站', '315万', '单价18104元/平米')
('https://image1.ljcdn.com/410100-inspection/96d620e2-abe9-4416-a7a6-74b393056d09.jpg.296x216.jpg', '天伦星钻  精装双气小区 满五  产权清晰  没有尾款', '天伦星钻  ', '高楼层(共33层)板楼  -  未来大厦', '125万', '单价18519元/平米')
('https://image1.ljcdn.com/410100-inspection/7cce01a2-81f9-452b-8873-045ca470fdc0.jpg.296x216.jpg', '21楼中楼 经典复式  南北通 双地铁口', '21世纪社区新楼中楼  ', '中楼层(共4层)暂无数据  -  汽配大世界', '140万', '单价19445元/平米')
('https://image1.ljcdn.com/410100-inspection/test-4b0309f0-a8ea-461d-bcc0-0eb9ed7bac15.png.296x216.jpg', '金水路玉凤路 园林双气社区 南北通透欧式精装3居', '银基王朝  ', '高楼层(共32层)板楼  -  燕庄', '355万', '单价22037元/平米')
('https://image1.ljcdn.com/410100-inspection/test-93fc60ac-8efe-4815-b5e0-19f569c7edc7.png.296x216.jpg', '满五唯一临地铁 南北通透带大露台 精装双气大三室', '伟业栖岸  ', '低楼层(共15层)塔楼  -  燕庄', '240万', '单价19832元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadbaae4404-d8aa-43ad-a6e7-cf2354901e3e.jpg.296x216.jpg', '中州大道纬四路天伦星钻标准三房品质小区带负一车位', '天伦星钻  ', '低楼层(共33层)板楼  -  未来大厦', '237万', '单价18960元/平米')
('https://image1.ljcdn.com/410100-inspection/948e407a-0331-4443-b592-907bcd0a2568.JPG.296x216.jpg', '波特兰满五年唯一两房，精装修，税费少', '普罗旺世波特兰  ', '低楼层(共34层)塔楼  -  庙李', '175万', '单价19808元/平米')
('https://image1.ljcdn.com/410100-inspection/d6078c62-fc2d-4592-bf17-3a805a221d85.jpg.296x216.jpg', '文雅小区 南北通透 正规全明三居室 总价低 诚售', '文雅小区  ', '高楼层(共7层)板楼  -  省中医院', '101万', '单价11332元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload4e129a4c-b12c-4a32-9701-f51cc5c267e2.jpg.296x216.jpg', '中州大道林科路 非 常国际二期。', '非常国际二期  ', '高楼层(共27层)暂无数据  -  枣庄', '248万', '单价16222元/平米')
('https://image1.ljcdn.com/410100-inspection/test-8d236809-0a2d-458f-acec-54e3c6973401.png.296x216.jpg', '东风渠旁鑫苑名家南北通透经典三房  新上房源全明户型', '鑫苑名家  ', '中楼层(共6层)暂无数据  -  北站', '245万', '单价21743元/平米')
('https://image1.ljcdn.com/410100-inspection/d324d153-9805-4a4f-a5f7-09871010856f.jpg.296x216.jpg', '鑫苑名家  多层三房 双气精装  南北通透 东风渠公园旁', '鑫苑名家  ', '中楼层(共6层)暂无数据  -  北站', '290万', '单价25214元/平米')
('https://image1.ljcdn.com/410100-inspection/820df990-0708-40cb-986f-469ff711d168.jpg.296x216.jpg', '兴商家园 3室2厅 210万', '兴商家园  ', '低楼层(共6层)板楼  -  东建材', '210万', '单价18261元/平米')
('https://image1.ljcdn.com/410100-inspection/5c39f134-96c5-4e37-998b-18e67505cb34.jpg.296x216.jpg', '蓝堡湾两房 两卧朝南 客厅朝南 位置安静 不挡光', '正弘·蓝堡湾  ', '低楼层(共32层)塔楼  -  文博广场', '270万', '单价23894元/平米')
('https://image1.ljcdn.com/410100-inspection/f5407847-336c-4305-a8a5-6df4a4ab56ff.jpg.296x216.jpg', '满五唯一，顶层复式大六房，附赠超大露台和两个地下室', '恒升府第  ', '高楼层(共7层)暂无数据  -  北站', '252万', '单价12792元/平米')
('https://image1.ljcdn.com/410100-inspection/test-1bf7cf9c-331f-4c2b-88dd-037961561d1d.png.296x216.jpg', '首座国际小区里不临街 精装修温馨朝南一房 高层阳光好', '首座国际公寓  ', '高楼层(共29层)塔楼  -  燕庄', '86万', '单价15947元/平米')
('https://image1.ljcdn.com/410100-inspection/d7e0e78a-f1f5-4573-ae08-08f5a6f7b4f7.jpg.296x216.jpg', '刘庄地铁口南北通透三房 采光好看房方便', '花都莲郡  ', '高楼层(共6层)暂无数据  -  新北站', '160万', '单价12599元/平米')
('https://image1.ljcdn.com/410100-inspection/4d76e916-6e86-4c8f-9592-283ea28acd92.jpg.296x216.jpg', '中州大道广电南路、万龙花园、诚心出售', '万龙花园  ', '高楼层(共11层)板楼  -  北站', '128万', '单价12350元/平米')
('https://image1.ljcdn.com/410100-inspection/c90a4c6e-a054-4a6b-8278-616f423da457.jpg.296x216.jpg', '精装修 全透明户型 主卧带飘窗 可拎包入住', '永恒理想公元  ', '高楼层(共24层)塔楼  -  东建材', '185万', '单价21180元/平米')
('https://image1.ljcdn.com/410100-inspection/4b92ef01-c874-48d2-bbc4-249b51abc52e.jpg.296x216.jpg', '视野开阔采光充足交通便利距离刘庄地铁站800米', '和昌悦澜南苑  ', '低楼层(共27层)暂无数据  -  新北站', '127万', '单价16934元/平米')
('https://image1.ljcdn.com/410100-inspection/354d620e-9b21-4818-a422-c173d34d054c.jpg.296x216.jpg', '东风路省中医 多层复式 满五唯一 有钥匙随时看房', '园田路15号院  ', '高楼层(共6层)暂无数据  -  省中医院', '220万', '单价8614元/平米')
