('https://image1.ljcdn.com/370101-inspection/34539286-5ac0-4fba-8da6-8330ead79961.jpg.296x216.jpg', '带自占车位地下室电梯房 双气齐全 前无遮挡视野开阔', '兴业嘉苑新天地  | 2室2厅 | 88.12平米 | 南 北 | 简装', '中楼层(共12层)2003年建板楼  -  七里河', '163万', '单价18498元/平米')
('https://image1.ljcdn.com/370101-inspection/39251656-27f9-4643-8857-0374891334ba.jpg.296x216.jpg', '户型方正，价格包含车位，改善型大三室', '万象新天北一区  | 3室2厅 | 141平米 | 南 北 | 其他', '高楼层(共32层)暂无数据  -  王舍人', '260万', '单价18440元/平米')
('https://image1.ljcdn.com/370101-inspection/a21db929-fb9f-4272-a180-d72ac27a83d7.jpg.296x216.jpg', '南全福东兴寓城 南北通透 双气 楼层好 适合过渡客户', '东兴寓城  | 3室2厅 | 95平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  全福区', '182万', '单价19158元/平米')
('https://image1.ljcdn.com/370101-inspection/bfd0929e-eb64-4856-85cb-961c3dd2df36.jpg.296x216.jpg', '房龄新环境好，三室两厅一卫户型', '东都尚城  | 3室2厅 | 110.19平米 | 南 | 其他', '低楼层(共33层)2015年建板楼  -  还乡店', '188万', '单价17062元/平米')
('https://image1.ljcdn.com/370101-inspection/cc693763-15bf-4b80-9731-99eee2a68e83.jpg.296x216.jpg', '三室朝阳，南北通透户型，双气三线，看房方便。', '七里堡北区  | 4室2厅 | 181.6平米 | 南 北 | 简装', '低楼层(共7层)板楼  -  祝甸', '265万', '单价14593元/平米')
('https://image1.ljcdn.com/370101-inspection/90da882e-1069-4ddc-8088-1d769f2baa01.jpg.296x216.jpg', '恒大城二期，精装4居室，诚意出售，看房方便', '恒大城  | 4室2厅 | 165.58平米 | 南 北 | 其他', '低楼层(共31层)2018年建板楼  -  王舍人', '300万', '单价18119元/平米')
('https://image1.ljcdn.com/370101-inspection/a6ff07f8-bc96-4c13-a37d-311c2ffc0051.jpg.296x216.jpg', '华龙路华阳路交叉口西100米新龙家园', '新龙家园  | 2室1厅 | 89.82平米 | 南 | 简装', '中楼层(共6层)2003年建板楼  -  化纤厂路', '160万', '单价17814元/平米')
('https://image1.ljcdn.com/370101-inspection/8f24b2eb-a86b-4700-85d0-17ecb8ddfb0d.jpg.296x216.jpg', '工业北路 王舍人 低楼层 出入方便 带产权地下室', '万象新天三区  | 2室1厅 | 95.31平米 | 南 北 | 简装', '低楼层(共6层)暂无数据  -  王舍人', '172万', '单价18047元/平米')
('https://image1.ljcdn.com/370101-inspection/62f3d91c-0d5f-47a7-87cf-494bb80eca74.jpg.296x216.jpg', '山大北路山东大学隔壁电梯房价格美丽临洪家楼商圈双气', '金泰花园  | 2室2厅 | 135平米 | 南 北 | 其他', '高楼层(共13层)2001年建塔楼  -  山大路', '198万', '单价14667元/平米')
('https://image1.ljcdn.com/370101-inspection/18fed2ef-2d06-43fe-93e1-490c1849e49a.jpg.296x216.jpg', '洪家楼南路 隆悦花园东临 2楼 主卧客厅朝南 交通便利', '洪楼南路30号  | 2室2厅 | 87.81平米 | 南 北 | 简装', '中楼层(共4层)板楼  -  洪家楼', '190万', '单价21638元/平米')
('https://image1.ljcdn.com/370101-inspection/1372dc0f-fc03-4e1f-ad6a-8c17d4036775.jpg.296x216.jpg', '山大路北段单位宿舍，有证可过户贷款，满五唯一', '山大路34号  | 3室1厅 | 99.59平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  洪家楼', '199万', '单价19982元/平米')
('https://image1.ljcdn.com/370101-inspection/a3fefecd-72e3-45e2-8e9a-5b2b8afa4086.jpg.296x216.jpg', '历城区，华信路上，中楼层，大三居，采光好', '华信路15-1号  | 3室2厅 | 115平米 | 南 北 | 其他', '中楼层(共7层)板楼  -  化纤厂路', '207万', '单价18000元/平米')
('https://image1.ljcdn.com/370101-inspection/c47c6b70-d492-4161-b340-d3b62fff26e2.jpg.296x216.jpg', '锦绣泉城 新出三居室 南北通透 楼层好 看房方便！', '锦绣泉城  | 3室2厅 | 126.56平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2008年建板楼  -  七里河', '278万', '单价21966元/平米')
('https://image1.ljcdn.com/370101-inspection/8a585794-ec9c-4df7-aad7-4c38519ad428.JPG.296x216.jpg', '闵子骞路 百花公园南邻  三居 1楼带小院 满五唯一', '闵子骞路  | 3室1厅 | 87.52平米 | 南 北 | 简装', '低楼层(共5层)1993年建板楼  -  甸柳', '219万', '单价25023元/平米')
('https://image1.ljcdn.com/370101-inspection/3a51e31f-cb89-4ef3-91f4-466be4a45478.jpg.296x216.jpg', '新出万象新天两居室.客厅附有大阳台.户型方正. 采光好', '万象新天剑桥郡  | 2室2厅 | 95平米 | 南 北 | 其他', '高楼层(共28层)暂无数据  -  王舍人', '148万', '单价15579元/平米')
('https://image1.ljcdn.com/370101-inspection/1e163127-af71-4bcd-8c37-55285f4c85c3.jpg.296x216.jpg', '东都尚城 南北通透 户型方正 两室', '东都尚城  | 2室2厅 | 97平米 | 南 北 | 其他', '低楼层(共27层)2015年建板楼  -  还乡店', '155万', '单价15980元/平米')
('https://image1.ljcdn.com/370101-inspection/b61139c7-a870-4194-9aea-55baa3885c95.jpg.296x216.jpg', '花园路 富翔天地南北通透三居室 诚意出售', '富翔天地  | 3室2厅 | 130平米 | 南 北 | 其他', '中楼层(共7层)2004年建板楼  -  祝甸', '290万', '单价22308元/平米')
('https://image1.ljcdn.com/370101-inspection/73253bc2-8b67-462a-829c-49358c7e12bc.jpg.296x216.jpg', '华龙路华信路路口精装复式南北通透', '华信路17-1号  | 4室1厅 | 124.33平米 | 南 北 | 精装', '高楼层(共5层)板楼  -  七里河', '186.4万', '单价14993元/平米')
('https://image1.ljcdn.com/370101-inspection/6ed92ce8-5d41-4e18-a609-9db0ec79449f.jpg.296x216.jpg', '凤凰国际南区 毛坯未住 带产权车位 随时可看 格局好', '凤凰国际  | 2室2厅 | 105平米 | 南 | 毛坯', '中楼层(共27层)2018年建板楼  -  经十东路', '199万', '单价18953元/平米')
('https://image1.ljcdn.com/370101-inspection/12c66bc8-4bfa-45d5-88ae-f0214d39ef19.jpg.296x216.jpg', '山大南路 百花公园 全明户型 南北通透 户型方正', '洪家楼南路46-1号  | 3室2厅 | 115.8平米 | 南 北 | 精装', '高楼层(共5层)2001年建板楼  -  洪家楼', '205万', '单价17703元/平米')
('https://image1.ljcdn.com/370101-inspection/88d2fa1f-26c5-4c79-95c2-3287fbcb139a.jpg.296x216.jpg', '花园路 富翔天地 三室朝阳 低楼层 采光无遮挡', '富翔天地  | 3室2厅 | 138.84平米 | 南 北 | 简装', '低楼层(共14层)2004年建板楼  -  祝甸', '285万', '单价20528元/平米')
('https://image1.ljcdn.com/370101-inspection/d4fa011e-d1bd-446a-bc63-ef63ac6d27a8.jpg.296x216.jpg', '双气三线 不沿街 大院传达安全 大院停车比较方便', '七里河  | 2室2厅 | 72.9平米 | 南 北 | 简装', '低楼层(共6层)板楼  -  七里河', '160万', '单价21948元/平米')
('https://image1.ljcdn.com/370101-inspection/7344bd03-328d-4f1f-9eea-f56a9fa6f4a8.jpg.296x216.jpg', '二期精装大三居，中间楼层，采光刺眼，有证可贷款', '恒大城  | 3室2厅 | 149.8平米 | 南 北 | 精装', '高楼层(共25层)2018年建板楼  -  王舍人', '255万', '单价17023元/平米')
('https://image1.ljcdn.com/370101-inspection/fdc05b66-5146-4de2-a161-b10c546f2dc7.jpg.296x216.jpg', '中海华山珑城 三室大户型过渡房 双气精装 已下证！', '中海华山珑城  | 3室2厅 | 110.22平米 | 南 北 | 其他', '中楼层(共33层)2016年建板楼  -  华山', '172万', '单价15606元/平米')
('https://image1.ljcdn.com/370101-inspection/51b8729e-c6a2-4d60-b607-fa06f62b0787.jpg.296x216.jpg', '金色港湾 两室一厅总价低适合刚需 封闭式小区有地下室', '金色港湾  | 2室1厅 | 70.25平米 | 南 北 | 其他', '低楼层(共7层)2005年建板楼  -  全福区', '140万', '单价19929元/平米')
('https://image1.ljcdn.com/370101-inspection/c6a28c86-ed4e-40ab-8330-ec6b273b2c6f.jpg.296x216.jpg', '化纤小区 两居室 双卧朝阳  双气 有两个地下室', '化纤小区  | 2室1厅 | 81.2平米 | 南 | 简装', '中楼层(共6层)板楼  -  祝甸', '165万', '单价20321元/平米')
('https://image1.ljcdn.com/370101-inspection/5845ae90-9327-4cd4-90d9-1a06ea192409.jpg.296x216.jpg', '万象新天南北通透两室房源，可以随时看房 正常首付！', '万象新天哈佛郡  | 2室2厅 | 91平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)暂无数据  -  王舍人', '155万', '单价17033元/平米')
('https://image1.ljcdn.com/370101-inspection/6e9031a0-4422-4e22-b2a1-42d6ba7bb1ff.jpg.296x216.jpg', '南全福小区 楼层低 南北通透 双气  适合刚需或者老人', '南全福南一区  | 2室1厅 | 88平米 | 南 北 | 其他', '低楼层(共6层)2001年建板楼  -  全福区', '156万', '单价17728元/平米')
('https://image1.ljcdn.com/370101-inspection/a427e7ea-6f0f-44c3-8e31-bd1a4926fe49.jpg.296x216.jpg', '假日丽景花园小区 通透两居室 看房方便 诚意出售', '假日丽景花园小区西区  | 2室2厅 | 97平米 | 南 北 | 其他', '高楼层(共11层)板楼  -  祝甸', '220万', '单价22681元/平米')
('https://image1.ljcdn.com/370101-inspection/ad47a219-9616-47da-8c34-87cb07ff9134.jpg.296x216.jpg', '东兴寓城 免高税 双气精装大三室 看房方便！', '东兴寓城  | 3室2厅 | 92.65平米 | 南 北 | 其他', '高楼层(共7层)暂无数据  -  全福区', '180万', '单价19428元/平米')
('https://image1.ljcdn.com/370101-inspection/e0403b8f-4082-4cf5-9be0-5254faed9aeb.jpg.296x216.jpg', '中间楼层采光好，精装修，交通出行方便，成熟商圈', '花园小区二区  | 2室1厅 | 73平米 | 南 北 | 简装', '中楼层(共6层)1990年建板楼  -  洪家楼', '140万', '单价19179元/平米')
('https://image1.ljcdn.com/370101-inspection/7e4ee86e-d309-4c72-bbe0-9de993db7f1c.jpg.296x216.jpg', '南全福小区、停车方便、户型方正、业主诚心出售', '南全福小区西区  | 2室2厅 | 83平米 | 南 北 | 精装', '中楼层(共6层)2001年建板楼  -  全福区', '150万', '单价18073元/平米')
('https://image1.ljcdn.com/370101-inspection/58ef3562-87c4-427f-90e0-3c787682d053.jpg.296x216.jpg', '华龙路 地勘局宿舍 南北通透两居室 诚意出售 随时可看', '山东省地勘局东山宿舍  | 2室2厅 | 77.69平米 | 南 北 | 简装', '中楼层(共6层)板楼  -  七里河', '162万', '单价20853元/平米')
('https://image1.ljcdn.com/370101-inspection/901df938-46e7-4832-a6a7-6353d0ba8d8e.jpg.296x216.jpg', '品质小区，三面环山，近旅游路，交通便利', '金汇瀚玉城  | 3室2厅 | 143平米 | 南 北 | 毛坯', '高楼层(共18层)暂无数据  -  汉峪', '340万', '单价23777元/平米')
('https://image1.ljcdn.com/370101-inspection/d011eec3-a7ad-4b1e-8015-6a6b475fe791.jpg.296x216.jpg', '花园路 泉印兰亭 南北通透三居室 高楼层 采光无遮挡', '泉印兰亭  | 3室2厅 | 113.82平米 | 南 北 | 简装', '高楼层(共7层)2002年建板楼  -  祝甸', '170万', '单价14936元/平米')
('https://image1.ljcdn.com/370101-inspection/1781d337-ab17-4e6d-b6d2-71bf6b5b7736.jpg.296x216.jpg', '精装大两居，采光无遮挡，落地大飘窗，全明户型', '恒大城  | 2室2厅 | 99平米 | 南 | 精装', '高楼层(共28层)2018年建板楼  -  王舍人', '190万', '单价19192元/平米')
('https://image1.ljcdn.com/370101-inspection/d9db375b-c378-4521-a513-3086400e7dad.jpg.296x216.jpg', '百花公园旁+精装两室+带地下室+不是顶楼+南北通透', '闵子骞1-6号  | 2室1厅 | 74平米 | 南 北 | 精装', '高楼层(共6层)板楼  -  山大路', '145万', '单价19595元/平米')
('https://image1.ljcdn.com/370101-inspection/d259d87c-28a1-453e-8ba9-2f3abc0f0bb1.jpg.296x216.jpg', '济钢南，多层住宅，简装两室，南北通透，总价低', '金河山庄  | 2室2厅 | 85平米 | 南 北 | 精装', '高楼层(共6层)暂无数据  -  济钢', '136万', '单价16000元/平米')
('https://image1.ljcdn.com/370101-inspection/e5d6a482-f2dd-451d-9d7d-84fcda0319aa.jpg.296x216.jpg', '二环东路与北园大街交汇处路劲东城 新房现房 配套齐全', '路劲东城  | 2室1厅 | 61平米 | 南 北 | 毛坯', '中楼层(共33层)2017年建板楼  -  全福区', '105万', '单价17214元/平米')
('https://image1.ljcdn.com/370101-inspection/54d74582-1fae-4a06-9abe-0b5780dd76ae.jpg.296x216.jpg', '花园路 富翔天地 大三居 看房方便 诚意出售 楼层号', '富翔天地  | 3室2厅 | 141平米 | 南 北 | 其他', '低楼层(共7层)2004年建板楼  -  祝甸', '272万', '单价19291元/平米')
('https://image1.ljcdn.com/370101-inspection/3d01240f-de9e-48bc-8712-77cb5021788e.jpg.296x216.jpg', '时代新城，精装两室一厅，房主诚心出售。', '南全福南二区  | 2室1厅 | 73.41平米 | 南 北 | 简装', '高楼层(共7层)板楼  -  全福区', '120万', '单价16347元/平米')
('https://image1.ljcdn.com/370101-inspection/5aa63b6d-a420-4cd7-a02b-6ad49bf06044.JPG.296x216.jpg', '花园路 二环东路 金桥国际  两居室', '金桥国际  | 2室1厅 | 70平米 | 西 | 简装', '高楼层(共29层)2014年建板楼  -  洪家楼', '75万', '单价10715元/平米')
('https://image1.ljcdn.com/370101-inspection/ed802387-bbb2-4bdc-86da-6a689ef305a6.jpg.296x216.jpg', '北园大街 单位宿舍 大院好停车 随时看房', '北园大街232号  | 2室1厅 | 74.01平米 | 南 | 其他', '中楼层(共6层)暂无数据  -  全福区', '130万', '单价17566元/平米')
('https://image1.ljcdn.com/370101-inspection/b10b6faa-d815-4f5f-915d-0665aba0c1e3.jpg.296x216.jpg', '百花小区 03年房龄 诚意出售 看房方便', '百花小区  | 2室2厅 | 83.55平米 | 南 北 | 简装', '高楼层(共7层)板楼  -  七里河', '130万', '单价15560元/平米')
('https://image1.ljcdn.com/370101-inspection/c3377091-6898-463a-99a1-88b14bfd7340.jpg.296x216.jpg', '华龙路锦绣泉城 环境优美 人车分流 封闭小区 看房方便', '锦绣泉城  | 2室1厅 | 84.56平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2008年建板楼  -  七里河', '185万', '单价21878元/平米')
('https://image1.ljcdn.com/370101-inspection/2fbdb194-9ad7-4cc8-ae19-93cdd9c4bd64.JPG.296x216.jpg', '山大北路 洪楼小区 2楼 精装 交通便利 南北通透', '洪楼小区  | 2室1厅 | 73.31平米 | 南 北 | 精装', '低楼层(共6层)暂无数据  -  洪家楼', '155万', '单价21144元/平米')
('https://image1.ljcdn.com/370101-inspection/6e7e6057-2107-4262-90f8-b01a5ab1d310.jpg.296x216.jpg', '二环东路 七里堡北区 多层东边户 次顶层采光好', '七里堡北区  | 2室2厅 | 82.1平米 | 南 北 | 简装', '高楼层(共7层)板楼  -  祝甸', '148万', '单价18027元/平米')
('https://image1.ljcdn.com/370101-inspection/190ce455-938e-4f06-9a2b-870b97798745.jpg.296x216.jpg', '山大南路 东航宿舍 户型房正三室 有车位 有储藏室', '东航宿舍  | 3室2厅 | 88.32平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  甸柳', '172万', '单价19475元/平米')
('https://image1.ljcdn.com/370101-inspection/5686e56f-bca8-4d90-a8a4-8f9f51f1a097.jpg.296x216.jpg', '闵子骞路+双气+精装+可做小三室+业主诚心售+交通方便', '闵子骞路  | 2室2厅 | 73.1平米 | 南 | 精装', '中楼层(共5层)1992年建板楼  -  甸柳', '151万', '单价20657元/平米')
('https://image1.ljcdn.com/370101-inspection/7b85e6f2-5f17-42cf-8fe8-d1c55b31771b.jpg.296x216.jpg', '北全福清河园  经典两室  户型方正  双气！', '清河园  | 2室1厅 | 82平米 | 南 北 | 其他', '低楼层(共7层)暂无数据  -  全福区', '135万', '单价16464元/平米')
('https://image1.ljcdn.com/370101-inspection/4033b0e9-ed94-45af-add6-1fff5f476c96.jpg.296x216.jpg', '正规三居室.视野开阔.全明户型.南北通透型.适合居住..', '万象新天四区  | 3室2厅 | 141.28平米 | 南 北 | 其他', '低楼层(共18层)2016年建板楼  -  王舍人', '280万', '单价19819元/平米')
('https://image1.ljcdn.com/370101-inspection/967f142b-2d0f-4920-b584-18648ff33649.JPG.296x216.jpg', '万科幸福里 精装两室 客厅卧室都朝阳 看房方便', '万科幸福里  | 2室2厅 | 84.99平米 | 南 | 其他', '高楼层(共29层)2017年建板楼  -  济钢', '145万', '单价17061元/平米')
('https://image1.ljcdn.com/370101-inspection/a5e63ade-8974-4392-a482-8ac73cfcea72.jpg.296x216.jpg', '逸东花园 三居室 带电梯  户型方正 采光充足 视野开阔', '逸东花园  | 3室2厅 | 124.58平米 | 南 北 | 其他', '高楼层(共10层)板楼  -  化纤厂路', '249万', '单价19988元/平米')
('https://image1.ljcdn.com/370101-inspection/9f6c6297-8881-4a80-8509-2399be7a27ec.jpg.296x216.jpg', '南全福时代新城 双气大两室 南北通透 送12㎡地下室', '南全福南二区  | 2室2厅 | 101平米 | 南 北 | 其他', '低楼层(共7层)暂无数据  -  全福区', '185万', '单价18317元/平米')
('https://image1.ljcdn.com/370101-inspection/71ebad33-1b50-45db-86c7-702229404207.jpg.296x216.jpg', '洪楼小区 三室简装 看房方便 无抵押', '洪楼小区  | 3室1厅 | 89平米 | 南 北 | 其他', '中楼层(共5层)1998年建板楼  -  洪家楼', '178万', '单价20000元/平米')
('https://image1.ljcdn.com/370101-inspection/1548232d-21c5-4c45-bce0-e812e109fca6.jpg.296x216.jpg', '满五唯一，着急出售全明户型，大三居，电梯房中间楼层', '汇科旺园  | 3室2厅 | 104平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2004年建板塔结合  -  洪家楼', '222万', '单价21347元/平米')
('https://image1.ljcdn.com/370101-inspection/a4fe06a6-b6af-4a94-a0a4-eff411dda811.jpg.296x216.jpg', '恒大城精装公寓，生活方便，工业北高架凤凰路下桥口', '恒大城  | 1室1厅 | 95平米 | 东 北 | 精装', '低楼层(共31层)暂无数据  -  王舍人', '95万', '单价10000元/平米')
('https://image1.ljcdn.com/370101-inspection/503ff3a0-a8b4-44e3-a1fd-b34d3b46f978.jpg.296x216.jpg', '电建路单位宿舍 双气 2000年房 满五唯一 低楼层', '工业北路206号  | 2室2厅 | 93.04平米 | 南 北 | 简装', '低楼层(共3层)暂无数据  -  还乡店', '190万', '单价20422元/平米')
('https://image1.ljcdn.com/370101-inspection/0befdc8b-15a4-4eba-86f2-4719421790a1.jpg.296x216.jpg', '链家房源，面积可测，装修还不错，自己居住保护的很好', '七里堡北区  | 2室2厅 | 99.18平米 | 南 北 | 其他', '中楼层(共7层)板楼  -  祝甸', '196万', '单价19763元/平米')
('https://image1.ljcdn.com/370101-inspection/914252a6-b608-4aea-a2b6-2104e5c3717d.jpg.296x216.jpg', '花园路七里河路公交站牌旁  齐鲁世纪园 三室 带地下室', '齐鲁世纪园  | 3室1厅 | 87平米 | 南 北 | 简装', '高楼层(共7层)板楼  -  七里河', '142万', '单价16322元/平米')
('https://image1.ljcdn.com/370101-inspection/fbd1251b-9546-4339-8720-9f34d8ffee8d.jpg.296x216.jpg', '中楼层七里堡北区双气精装2室朝阳免高税送小房客厅大', '七里堡北区  | 2室2厅 | 108.99平米 | 南 北 | 精装', '中楼层(共7层)板楼  -  祝甸', '190万', '单价17433元/平米')
('https://image1.ljcdn.com/370101-inspection/e7e01fda-5ed6-4031-b9d2-ebce59fc7eb2.jpg.296x216.jpg', '房子正规三室两厅，双气，随时看房', '路劲东城  | 3室2厅 | 113.8平米 | 南 北 | 其他', '低楼层(共33层)2017年建板楼  -  全福区', '200万', '单价17575元/平米')
('https://image1.ljcdn.com/370101-inspection/d4eb11bb-6f54-4b7d-8152-cf8d8fb42b6d.jpg.296x216.jpg', '万象新天四区 3室2厅 265万', '万象新天四区  | 3室2厅 | 143平米 | 南 北 | 其他', '低楼层(共11层)2016年建板楼  -  王舍人', '265万', '单价18532元/平米')
('https://image1.ljcdn.com/370101-inspection/a5a09fea-5bff-41b1-a698-70eb28ea4b8d.jpg.296x216.jpg', '海蔚两室两厅  南北通透  电梯房 可改三居', '海蔚广场  | 2室2厅 | 116平米 | 南 北 | 精装', '高楼层(共17层)板楼  -  洪家楼', '249万', '单价21466元/平米')
('https://image1.ljcdn.com/370101-inspection/78c02174-5b41-4685-986c-abdbb534e351.jpg.296x216.jpg', '华能路 一室一厅 户型方正  采光好', '兴业嘉苑新天地  | 1室1厅 | 51.32平米 | 南 | 简装 | 有电梯', '高楼层(共12层)板楼  -  七里河', '99.8万', '单价19447元/平米')
('https://image1.ljcdn.com/370101-inspection/05cc44bb-0a7e-4e30-a757-fba858376d29.jpg.296x216.jpg', '小清河清和园 精装两室 3楼 双气 免高税 送10㎡地下室', '清河园  | 2室2厅 | 95平米 | 南 北 | 其他', '中楼层(共4层)暂无数据  -  全福区', '150万', '单价15790元/平米')
('https://image1.ljcdn.com/370101-inspection/9eb0c89e-4a80-4435-916b-16617f216b1c.jpg.296x216.jpg', '房主诚心出售   房龄新 封闭式小区', '重汽翡翠外滩  | 3室2厅 | 142.08平米 | 南 北 | 其他', '低楼层(共18层)2015年建板楼  -  黄台', '300万', '单价21115元/平米')
('https://image1.ljcdn.com/370101-inspection/5b7b6075-a20d-49d1-ac1b-cd071266fcce.jpg.296x216.jpg', '凤凰国际，准新房，有车位地下室！', '凤凰国际  | 2室2厅 | 101.48平米 | 南 | 毛坯', '低楼层(共29层)2018年建板楼  -  经十东路', '195万', '单价19216元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadd4674438-1799-48a6-8405-48e223f41118.jpg.296x216.jpg', '花园路大润发花园小区二区双气精装大客厅4楼南北通透', '花园小区二区  | 2室2厅 | 84.26平米 | 南 北 | 简装', '中楼层(共6层)1990年建板楼  -  洪家楼', '180万', '单价21363元/平米')
('https://image1.ljcdn.com/370101-inspection/bfe22ae2-eb31-492c-95ac-f4217763a3c6.jpg.296x216.jpg', '花园路 二环东路  汇科旺园  错层大三居', '汇科旺园  | 3室2厅 | 160.59平米 | 南 | 简装 | 有电梯', '中楼层(共18层)2004年建板塔结合  -  洪家楼', '360万', '单价22418元/平米')
('https://image1.ljcdn.com/370101-inspection/6fe556ee-f41e-4dee-8434-8d09e749a55b.jpg.296x216.jpg', '七里河和华能路往东 锦绣泉城北门 新天地小区带地下室', '兴业嘉苑新天地  | 2室2厅 | 96.73平米 | 南 | 简装', '中楼层(共12层)2003年建板楼  -  七里河', '190万', '单价19643元/平米')
('https://image1.ljcdn.com/370101-inspection/72955a22-e157-4d43-9bc0-493d4389828d.jpg.296x216.jpg', '全福立交桥 三室 一楼带院 诚心出售', '工业北路236  | 3室1厅 | 76.15平米 | 南 北 | 其他', '低楼层(共5层)暂无数据  -  还乡店', '135万', '单价17729元/平米')
('https://image1.ljcdn.com/370101-inspection/24762676-fb18-4097-8f80-790bcf1f0c76.jpg.296x216.jpg', '诚心出售 采光充足 交通便利 出行方便', '济钢新村南区和东区  | 1室1厅 | 65平米 | 南 北 | 其他', '低楼层(共23层)暂无数据  -  济钢', '85万', '单价13077元/平米')
('https://image1.ljcdn.com/370101-inspection/5aebbb00-42ea-4a1b-99cc-238ab52102df.jpg.296x216.jpg', '此房精装修 户型布局合理 全天采光充足 房主诚心卖', '恒大城  | 3室2厅 | 131平米 | 南 | 其他', '高楼层(共30层)2018年建板楼  -  王舍人', '225万', '单价17176元/平米')
('https://image1.ljcdn.com/370101-inspection/444856f1-6aec-4d7f-83de-0b240f3dd2ec.jpg.296x216.jpg', '花园路二环东路 富翔天地 两居室 看房方便', '富翔天地  | 2室2厅 | 95平米 | 南 北 | 简装', '高楼层(共6层)2004年建板楼  -  祝甸', '190万', '单价20000元/平米')
('https://image1.ljcdn.com/370101-inspection/afd3c754-5f31-462d-8d2e-fbcfce9b178b.jpg.296x216.jpg', '一楼带院 满五年唯一，免高税，商圈成熟，交通方便', '花园小区四区  | 2室1厅 | 60.94平米 | 南 北 | 其他', '低楼层(共6层)板楼  -  洪家楼', '125万', '单价20512元/平米')
('https://image1.ljcdn.com/370101-inspection/4d3ace66-fad4-4295-a5a1-4332ec50bc83.jpg.296x216.jpg', '此房精装修 南北通透格局   交通便利  诚信卖 有钥匙', '恒大城  | 3室2厅 | 149平米 | 南 北 | 精装', '低楼层(共30层)2018年建板楼  -  王舍人', '270万', '单价18121元/平米')
('https://image1.ljcdn.com/370101-inspection/be49f80e-908b-4189-93cd-dfb31b6b2c49.jpg.296x216.jpg', '东篱花园 2室2厅 145万', '东篱花园  | 2室2厅 | 87平米 | 南 | 其他', '高楼层(共25层)1995年建板楼  -  济钢', '145万', '单价16667元/平米')
('https://image1.ljcdn.com/370101-inspection/179c5d7d-3831-4e54-ac17-2168c26bccdb.jpg.296x216.jpg', '闵子骞路 单位宿舍 两室一厅 低楼层 交通方便生活方便', '闵子骞路  | 2室1厅 | 76平米 | 南 北 | 简装', '中楼层(共5层)板楼  -  甸柳', '155万', '单价20395元/平米')
('https://image1.ljcdn.com/370101-inspection/4be45a2b-6ba4-4e3e-93ac-322f19c95bf3.JPG.296x216.jpg', '解放路 闵子骞路 益寿路单位宿舍 三居室诚意出售', '闵子骞路100号  | 3室1厅 | 82.29平米 | 南 北 | 其他', '中楼层(共5层)板楼  -  山大路', '246万', '单价29895元/平米')
('https://image1.ljcdn.com/370101-inspection/10706c03-7c66-4199-b662-e879470dfcf8.jpg.296x216.jpg', '历下区 御华嘉苑 楼层适中简装两室 采光好 看房方便', '御华嘉苑  | 2室2厅 | 95平米 | 南 | 简装', '中楼层(共17层)2015年建板楼  -  化纤厂路', '210万', '单价22106元/平米')
('https://image1.ljcdn.com/370101-inspection/38719c5f-c14a-4328-875e-abaccfbe8712.jpg.296x216.jpg', '假日丽景东区电梯房高楼层南北通透业主诚心出售', '假日丽景花园小区东区  | 2室1厅 | 78.37平米 | 南 | 简装', '高楼层(共9层)暂无数据  -  化纤厂路', '175万', '单价22330元/平米')
('https://image1.ljcdn.com/370101-inspection/de58dd71-26eb-4c4e-bd48-2046059d4960.jpg.296x216.jpg', '花园路 鑫苑鑫公寓 看房方便 户型方正 出行方便', '鑫苑鑫中心  | 1室1厅 | 34平米 | 南 | 毛坯', '中楼层(共18层)2017年建板楼  -  七里河', '50万', '单价14706元/平米')
('https://image1.ljcdn.com/370101-inspection/75fd8600-915b-4771-b947-017a9bbd987f.jpg.296x216.jpg', '此房精装修 户型布局合理 全天采光充足 房主诚心卖', '恒大城  | 3室1厅 | 131.65平米 | 南 | 其他', '中楼层(共30层)2018年建板楼  -  王舍人', '242万', '单价18383元/平米')
('https://image1.ljcdn.com/370101-inspection/5e661106-3b57-45e1-bb95-c723ba501b6f.jpg.296x216.jpg', '上海花园 中楼层南北通透  价格合适', '上海花园  | 2室2厅 | 90.7平米 | 南 北 | 其他', '中楼层(共6层)2006年建板楼  -  祝甸', '175万', '单价19295元/平米')
('https://image1.ljcdn.com/370101-inspection/f675e100-827d-404f-925a-06f3a38a12e9.jpg.296x216.jpg', '保利海德公馆 大平层 送地下室 非顶楼', '保利海德公馆  | 4室2厅 | 281.92平米 | 南 北 | 精装', '高楼层(共31层)2017年建塔楼  -  祝甸', '685万', '单价24298元/平米')
('https://image1.ljcdn.com/370101-inspection/efe27b83-a78a-49e2-ab3b-072e21bdb284.jpg.296x216.jpg', '华龙路，带小房，满五，看房方便。低楼层，停车方便', '华信路15-1号  | 3室1厅 | 104.73平米 | 南 北 | 简装', '低楼层(共7层)板楼  -  化纤厂路', '201万', '单价19193元/平米')
