('https://image1.ljcdn.com/310000-inspection/aa7db73e-724f-4b3c-89d5-8523aeab662f.jpg.296x216.jpg', '送阁楼70平，带南北窗户，近南翔地铁，景观古漪园', '民东公寓  | 4室2厅 | 83.72平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  南翔', '330万', '单价39418元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1858f554-0faa-4b52-94e9-a34830132d03.png.296x216.jpg', '电梯房，楼层好，精装适合居住大众春盛苑小区入住率高', '大众春盛苑  | 2室2厅 | 80.56平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2006年建板楼  -  安亭', '230万', '单价28551元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161102/416e02d2-115c-414c-954f-ed00aa7ee873.jpg.296x216.jpg', '爱德佳苑(一期) 1室2厅 300万', '爱德佳苑(一期)  | 1室2厅 | 65.9平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2010年建板楼  -  江桥', '300万', '单价45524元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170716/04dc4fce-e30b-4873-81de-73401b940fcb.jpg.296x216.jpg', '性-价-比，本小区性-价-比之星！！！', '绿地海域苏河源(一期)  | 3室2厅 | 113.92平米 | 南 | 毛坯 | 有电梯', '低楼层(共27层)板楼  -  安亭', '385万', '单价33796元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e3ae5d6e-2919-41bc-9056-61ddd8d13923.png.296x216.jpg', '好世皇马苑 3室2厅 620万', '好世皇马苑  | 3室2厅 | 140.08平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2011年建板楼  -  嘉定新城', '620万', '单价44261元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploaddaa44739-dbd8-46f8-b07e-3801b4ad60af.jpg.296x216.jpg', '大众春盛苑 4室2厅 730万', '大众春盛苑  | 4室2厅 | 262.83平米 | 南 | 毛坯 | 无电梯', '低楼层(共1层)2008年建板楼  -  安亭', '730万', '单价27775元/平米')
('https://image1.ljcdn.com/310000-inspection/fa7507de-2d3b-4d3e-8461-6cbc8109aa8d.JPG.296x216.jpg', '江桥三村 2室1厅 228万', '江桥三村  | 2室1厅 | 64.48平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1997年建板楼  -  江桥', '228万', '单价35360元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170819/18db5d3a-8d58-4f9d-ab66-f72c980f2f9c.jpg.296x216.jpg', '竹园公寓 2室1厅 235万', '竹园公寓  | 2室1厅 | 87.07平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1998年建板楼  -  菊园新区', '235万', '单价26990元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170822/d56ccaf3-0913-4266-a4e3-2ca4f071c9ac.jpg.296x216.jpg', '嘉亭菁苑 3室2厅 485万', '嘉亭菁苑  | 3室2厅 | 143.14平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2011年建板楼  -  安亭', '485万', '单价33883元/平米')
('https://image1.ljcdn.com/310000-inspection/1c7c6fd6-ce85-423e-a1ef-61840e184c4b.jpg.296x216.jpg', '上隽嘉苑 一室二厅 精装修 满五唯一', '上隽嘉苑(公寓)  | 1室2厅 | 69.78平米 | 南 | 精装 | 有电梯', '低楼层(共21层)2011年建板楼  -  南翔', '285万', '单价40843元/平米')
('https://image1.ljcdn.com/310000-inspection/test-2a854d26-84e9-4748-b23f-5dd6697bd5ab.png.296x216.jpg', '华润中央公园(浩翔路508弄) 2室2厅 450万', '华润中央公园(浩翔路508弄)  | 2室2厅 | 85.59平米 | 南 | 精装 | 有电梯', '中楼层(共21层)2014年建板楼  -  南翔', '450万', '单价52577元/平米')
('https://image1.ljcdn.com/310000-inspection/1ad19a76-9d11-467e-916c-f99d40c60939.JPG.296x216.jpg', '经典小户型动迁房交易税费少小区环境好随时可看', '外冈新苑  | 2室1厅 | 66平米 | 南 | 精装 | 无电梯', '低楼层(共5层)2007年建板楼  -  外冈', '153万', '单价23182元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170822/b1dcf829-4604-4c77-858a-e5d51acd6d51.jpg.296x216.jpg', '业主降价，诚意卖房，看房方便，品牌家电，拎包入住', '复华城市花园紫金里  | 3室2厅 | 179平米 | 暂无数据 | 精装 | 无电梯', '中楼层(共6层)2007年建板楼  -  马陆', '550万', '单价30727元/平米')
('https://image1.ljcdn.com/310000-inspection/test-5bcf5d75-8237-4b07-a163-696c7ca2a75d.png.296x216.jpg', '动迁房，税少，大三房，房东变现，诚心出售', '宝菊新家园  | 3室2厅 | 133平米 | 南 北 | 简装 | 有电梯', '低楼层(共14层)2008年建板楼  -  菊园新区', '365万', '单价27444元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadc1c934e2-781e-4c53-aac2-9f20f03a0a4b.jpg.296x216.jpg', '银翔新村+三卧朝南+邻老街+靠上师大+近古漪园+急售', '银翔新村  | 3室1厅 | 81.23平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1997年建板楼  -  南翔', '305万', '单价37548元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170401/eac62be6-fa78-4566-97af-71bdd7fd2faf.jpg.296x216.jpg', '金鹤新城双佳翠庭 1室2厅 250万', '金鹤新城双佳翠庭  | 1室2厅 | 58.7平米 | 南 | 其他 | 无电梯', '低楼层(共5层)2007年建板楼  -  江桥', '250万', '单价42590元/平米')
('https://image1.ljcdn.com/310000-inspection/89cafdd3-fc8a-4f0a-9e1f-c044c23e297b.jpg.296x216.jpg', '富友嘉园 精装修 楼层好 位置佳 交通出行方便', '富友嘉园  | 1室1厅 | 60.05平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2005年建板楼  -  江桥', '236万', '单价39301元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170910/ced7b0d5-7cc4-49a8-9eb4-26dc7fb1b4c4.jpg.296x216.jpg', '动迁房，近沃尔玛，交通和购物方便，配套齐全', '天禧嘉苑  | 2室1厅 | 84.02平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共18层)2011年建板楼  -  江桥', '320万', '单价38087元/平米')
('https://image1.ljcdn.com/310000-inspection/b6ece235-376b-433b-a6d3-eb10318d38d9.jpg.296x216.jpg', '1楼带地下室,毛坯房,大三房,采光没问题,急售,随时看', '嘉宝梦之湾(公寓)  | 4室2厅 | 96.5平米 | 南 北 | 毛坯', '低楼层(共11层)板楼  -  菊园新区', '380万', '单价39379元/平米')
('https://image1.ljcdn.com/310000-inspection/1fc03436-0677-4b94-9738-1152113a6633.jpg.296x216.jpg', '金鼎香樟苑 2室1厅 365万', '金鼎香樟苑  | 2室1厅 | 76.45平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2012年建板楼  -  丰庄', '365万', '单价47744元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c36d7758-fd45-4a22-b054-499be839fa46.png.296x216.jpg', '嘉宝梦之湾(公寓) 3室2厅 380万', '嘉宝梦之湾(公寓)  | 3室2厅 | 98.13平米 | 南 北 | 精装', '高楼层(共11层)板楼  -  菊园新区', '380万', '单价38725元/平米')
('https://image1.ljcdn.com/310000-inspection/test-2385c3c8-2f6d-403b-b48d-87123b7af6c0.png.296x216.jpg', '急 急一房一厅  户型好 边套  总价低 地铁近   随时看', '桃园新村(嘉定)  | 1室1厅 | 39.31平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1984年建板楼  -  嘉定老城', '127万', '单价32308元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171013/7bea5219-31be-4f6f-801d-999295908bcd.jpg.296x216.jpg', '电梯小高层，楼层好，办事户型南北通', '协通公寓  | 3室2厅 | 149.54平米 | 暂无数据 | 精装 | 有电梯', '高楼层(共9层)2004年建板楼  -  安亭', '400万', '单价26749元/平米')
('https://image1.ljcdn.com/310000-inspection/e3cdd724-71b8-45c6-a85b-781d6c6fb8c1.jpg.296x216.jpg', '小户型电梯房，交通便利，满五年唯一，精装修', '保利海上五月花(公寓)  | 1室1厅 | 56.15平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2009年建板楼  -  菊园新区', '202万', '单价35976元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170405/942caca2-5f31-481b-b3b9-c992b9bf332b.jpg.296x216.jpg', '德国式小镇此房满五年唯一，税少！户型方正利用率高！', '安亭新镇颂苑  | 2室2厅 | 102.41平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2005年建板楼  -  安亭', '320万', '单价31247元/平米')
('https://image1.ljcdn.com/310000-inspection/a401c2ac-771c-4133-9928-38af3ba1dd69.jpg.296x216.jpg', '精装大两房 南北通透 楼层好 采光好 满五年', '嘉城新航域  | 2室2厅 | 95.8平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2009年建板楼  -  江桥', '400万', '单价41754元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1fa49549-6d3b-4608-ad2d-10719f2925c8.png.296x216.jpg', '送产权车位，近市区精装大2房，动迁房，无增值税', '中星海上名豪苑(三期)  | 2室2厅 | 88.91平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2012年建板楼  -  江桥', '380万', '单价42740元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c8de0828-8276-4770-8ec1-00310a852798.png.296x216.jpg', '楼层佳，交通便利，户型方正，采光刺眼，生活配套全', '解放街275号  | 2室2厅 | 65.76平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)1995年建板楼  -  南翔', '242万', '单价36801元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171017/2b559e1d-6dcc-447c-a838-7e505644177b.jpg.296x216.jpg', '保利湖畔阳光苑 3室2厅 600万', '保利湖畔阳光苑  | 3室2厅 | 222平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2012年建板楼  -  嘉定新城', '600万', '单价27028元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161029/b4ea384e-fc70-4354-8a67-92c1536742ad.jpg.296x216.jpg', '嘉定新城  近万达 高品质洋房 采光好 南北通透大四房', '臻品嘉园(公寓)  | 4室2厅 | 138.72平米 | 南 北 | 精装 | 有电梯', '低楼层(共8层)2012年建板楼  -  嘉定新城', '555万', '单价40009元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadba127ab3-e3e6-41d0-b38a-f9721336eb96.jpg.296x216.jpg', '常发豪庭国际 3室2厅 600万', '常发豪庭国际  | 3室2厅 | 181.38平米 | 东 南 北 | 毛坯 | 有电梯', '高楼层(共18层)2013年建板楼  -  嘉定新城', '600万', '单价33080元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload5be86a17-78d5-4c4e-8ce3-ff269f7107e3.jpg.296x216.jpg', '法式园林建筑+高尔夫城市独栋别墅+附赠300平米面积', '旭辉铂悦西郊  | 4室2厅 | 345.34平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共1层)板楼  -  安亭', '1450万', '单价41988元/平米')
('https://image1.ljcdn.com/310000-inspection/test-50be4f25-3f3e-43d0-aa90-11174138931f.png.296x216.jpg', '楼层好，视野佳，业主诚心出售，看房随时', '大学里  | 2室2厅 | 88平米 | 南 北 | 其他', '中楼层(共14层)板楼  -  安亭', '251万', '单价28523元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7136c62b-a590-4b4e-aa29-9904d99080f6.png.296x216.jpg', '采光好，德华刚需品质两房，采光好！户型方正，', '德华路301号  | 2室1厅 | 73.45平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1993年建板楼  -  南翔', '290万', '单价39483元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171022/0e7105f1-977e-47b1-ab39-d72c12f7b53c.jpg.296x216.jpg', '精装三房，南北通透，房型正，中间楼层，近地铁', '水岸秀苑  | 3室2厅 | 104平米 | 南 | 精装 | 有电梯', '中楼层(共12层)2006年建板楼  -  江桥', '425万', '单价40866元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170618/5dc39e55-f8aa-4a0f-ad0d-75261a90b7e5.jpg.296x216.jpg', '嘉德坊 3室2厅 530万', '嘉德坊  | 3室2厅 | 127.1平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  丰庄', '530万', '单价41700元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170416/134b04a9-f3da-42c5-a83d-ff804480e509.jpg.296x216.jpg', '南北通透，自住精装修，满二，产权车位，看房随时。', '新城香溢璟庭(一期)  | 3室2厅 | 93.78平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2015年建板楼  -  嘉定新城', '318万', '单价33910元/平米')
('https://image1.ljcdn.com/310000-inspection/bb43ceaa-6321-4b9a-88fe-9e1a8e1e67dd.jpg.296x216.jpg', '09年次新小区，小区品质高，双南户型，采光无遮挡', '汇丰沁苑  | 2室2厅 | 96.84平米 | 南 | 精装 | 有电梯', '低楼层(共14层)2009年建板楼  -  江桥', '400万', '单价41306元/平米')
('https://image1.ljcdn.com/310000-inspection/bb0100a1-c511-4c2c-9185-f0ecc50ab598.jpg.296x216.jpg', '嘉宝都市港湾 2室2厅 610万', '嘉宝都市港湾  | 2室2厅 | 101.65平米 | 南 | 精装 | 有电梯', '低楼层(共14层)2006年建板楼  -  丰庄', '610万', '单价60010元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b24f5499-f496-4442-9b9a-d647f0685362.png.296x216.jpg', '莱英北郡(公寓) 4室1厅 441万', '莱英北郡(公寓)  | 4室1厅 | 142.64平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2010年建板楼  -  安亭', '441万', '单价30917元/平米')
('https://image1.ljcdn.com/shfdfs-image/20151231/adce05c5-f57a-46cd-bc2f-4dfc85f13a70.jpg.296x216.jpg', '近地铁 大三房 精装修 产权车位 满五唯一 诚意出售', '金地格林世界(卢尔公寓)  | 3室2厅 | 124.39平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2006年建板楼  -  南翔', '585万', '单价47030元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180108/de94f24f-ccf0-49dc-9b1d-c9c1f023ee45.jpg.296x216.jpg', '桃园错层 一梯两户边套 全明户型 业主置换急售', '桃园新村(嘉定)  | 1室1厅 | 44平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1985年建板楼  -  嘉定老城', '133万', '单价30228元/平米')
('https://image1.ljcdn.com/310000-inspection/test-cca75250-1f49-49b6-b3f1-6a8c9b8e8205.png.296x216.jpg', '满五唯一.诚意出售.中间楼层.看房方便', '森林公馆  | 1室1厅 | 69平米 | 南 | 精装 | 有电梯', '中楼层(共27层)2010年建板楼  -  南翔', '300万', '单价43479元/平米')
('https://image1.ljcdn.com/310000-inspection/test-8f5a9368-b720-415b-aeb2-9fe98061f83c.png.296x216.jpg', '南北通+户型方正+有钥匙+看房方便+普小學区房+诚意卖', '城南新村  | 2室1厅 | 67.38平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共6层)1991年建板楼  -  嘉定老城', '215万', '单价31909元/平米')
('https://image1.ljcdn.com/310000-inspection/c671630f-c1c8-464a-b150-ab5738b4c4cd.jpg.296x216.jpg', '金地白金系列精装洋房，送地下室+大露台+价格可谈。', '金地格林世界白金院邸(公寓)  | 4室2厅 | 149.5平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2009年建板楼  -  南翔', '760万', '单价50837元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170422/56e7157d-07eb-40a7-a090-1b5b18ed4063.jpg.296x216.jpg', '清水颐园 3室2厅 350万', '清水颐园  | 3室2厅 | 128.61平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2005年建板楼  -  嘉定老城', '350万', '单价27215元/平米')
('https://image1.ljcdn.com/310000-inspection/72b32c1d-f2be-4184-9764-8ea98e8aa4bc.jpg.296x216.jpg', '金地别墅带花园，原始户型带露台，税费少诚心出售', '金地格林世界白金涟庭(别墅)   | 联排别墅 | 5室3厅 | 404平米 | 南 北 | 毛坯 | 无电梯', '3层2010年建板楼  -  南翔', '1400万', '单价34654元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170519/3319e7c3-90c5-48b2-8733-23e732042ad5.jpg.296x216.jpg', '嘉城高档小区，南北2+2户型满五唯一，交通生活便利', '嘉城香馥湾  | 4室2厅 | 90.08平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2011年建板楼  -  江桥', '565万', '单价62723元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadbb742913-3102-4ef3-b0b1-8f3b256154bf.JPG.296x216.jpg', '嘉宝梦之湾高品质一房，交通便利，环境好', '嘉宝梦之湾(公寓)  | 1室2厅 | 67.19平米 | 南 | 精装', '低楼层(共18层)板楼  -  菊园新区', '255万', '单价37953元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160626/13deda10-a027-45be-a330-5d2b1d5b5b32.jpg.296x216.jpg', '降价电梯房精装修近地铁11号线  轻纺市场', '嘉尚坊  | 2室1厅 | 62.08平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1997年建板楼  -  丰庄', '265万', '单价42687元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170619/e285d9d0-c145-4dcc-ab15-d7a2d551a7d2.jpg.296x216.jpg', '商建公寓 4室1厅 245万', '商建公寓  | 4室1厅 | 85.64平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  新成路', '245万', '单价28609元/平米')
('https://image1.ljcdn.com/310000-inspection/2f43b60e-cb51-49c9-b4ad-1cc477efe5e4.JPG.296x216.jpg', '一楼有花园 精装拎包可住 业主置换看房方便', '金帝城市岸泊(公寓)  | 2室2厅 | 103.24平米 | 南 | 简装 | 有电梯', '低楼层(共13层)2007年建板楼  -  江桥', '370万', '单价35839元/平米')
('https://image1.ljcdn.com/310000-inspection/aeeb2761-e990-413b-bdc6-981f58f9e8e0.jpg.296x216.jpg', '莱英北郡(别墅) 3室2厅 420万', '莱英北郡(别墅)   | 叠拼别墅 | 3室2厅 | 130平米 | 南 北 | 毛坯 | 无电梯', '下叠(共5层)板楼  -  安亭', '420万', '单价32308元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170904/ad76f403-311a-480d-bc7c-49c451c5614a.jpg.296x216.jpg', '再不买就买不到了，如此便宜的小户型总价低精装修不多', '红梅小区(嘉定)  | 2室1厅 | 68.47平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1984年建板楼  -  安亭', '178万', '单价25997元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e62d369d-1cd4-4875-b3f9-6087ad40e194.png.296x216.jpg', '金地小三房 赠送一个房间  精装全配 视野棒对中庭！', '金地格林世界(格林公馆)  | 3室2厅 | 87.65平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2011年建板楼  -  南翔', '435万', '单价49630元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170308/051e1c41-a146-43d1-bf7e-ec25cb067254.jpg.296x216.jpg', '南北通大两房 满五唯一 诚意出售 地铁14号线在建', '三元及地苑  | 2室2厅 | 107.13平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2008年建板楼  -  丰庄', '550万', '单价51340元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b85b7f24-0880-4a46-a374-01ebea92f4cf.png.296x216.jpg', '桃园新村        南向一居室急售，采光佳', '桃园新村(嘉定)  | 1室1厅 | 43.02平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1989年建板楼  -  嘉定老城', '133万', '单价30916元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload24c09515-5117-47c6-8aeb-1c0946ff3a28.jpg.296x216.jpg', '白银路地铁口精装修南北通3房高区景观房随时看诚意卖', '新城金郡  | 3室2厅 | 96平米 | 南 北 | 精装 | 有电梯', '高楼层(共17层)2013年建板楼  -  嘉定新城', '375万', '单价39063元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170304/2fd11f6e-da51-445c-ae12-fd3ebbb04cef.jpg.296x216.jpg', '同济大学内 电梯毛坯两房 楼下商圈 业主置换急售', '嘉实上城名都(公寓)  | 2室2厅 | 87.98平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2013年建板楼  -  安亭', '260万', '单价29553元/平米')
('https://image1.ljcdn.com/310000-inspection/b9bdbf87-25a9-4dfa-b58f-7a0e4a9f1d3b.JPG.296x216.jpg', '万科金色领域 3室2厅 360万', '万科金色领域  | 3室2厅 | 89.74平米 | 南 | 精装', '高楼层(共11层)2014年建板楼  -  菊园新区', '360万', '单价40116元/平米')
('https://image1.ljcdn.com/310000-inspection/65502bc7-5899-480a-8b96-f71a21c63958.jpg.296x216.jpg', '华润一期 观景大两房带阳台开发商精装修视野比较好', '华润中央公园(浩翔路99弄)(公寓)  | 2室2厅 | 95平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2012年建板楼  -  南翔', '455万', '单价47895元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170511/5b4728be-cd6b-48c0-b46f-eb364cee643d.jpg.296x216.jpg', '人民小区+首付55万+近罗宾森广场+满五年唯一', '人民小区  | 2室1厅 | 67.86平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1981年建板楼  -  嘉定老城', '155万', '单价22842元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload0ccc40db-1ea1-4f19-ad44-89bbc3eabff8.jpg.296x216.jpg', '吴杨路55弄 3室1厅 300万', '吴杨路55弄  | 3室1厅 | 103.68平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  江桥', '300万', '单价28936元/平米')
('https://image1.ljcdn.com/shfdfs-image/20151112/4447755d-c9ae-4f34-b015-7c87201e2abc.jpg.296x216.jpg', '楼层佳位置好 房东诚意价 还可谈 看房随时房便', '澜茵华庭  | 3室2厅 | 93.81平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2005年建板楼  -  江桥', '430万', '单价45838元/平米')
('https://image1.ljcdn.com/310000-inspection/375b8370-30b7-4885-a585-048e667011d1.jpg.296x216.jpg', '直观紫气东来公园 带产权车位 地下储物间采光好精装修', '新城金郡  | 2室2厅 | 81.18平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2013年建板楼  -  嘉定新城', '324万', '单价39912元/平米')
('https://image1.ljcdn.com/310000-inspection/1e501814-00f6-4d10-b166-f794bf3434c2.jpg.296x216.jpg', '小区中间位置电梯房南北通户型+动迁房税少', '中房公寓  | 2室1厅 | 74.85平米 | 南 | 精装 | 有电梯', '低楼层(共7层)2005年建板楼  -  江桥', '312万', '单价41684元/平米')
('https://image1.ljcdn.com/310000-inspection/becd1ff3-f972-4558-98c8-88c6139b3559.jpg.296x216.jpg', '00年双南商品两房 诚意出售 小区新改造 南北两阳台 价', '安盛苑  | 2室2厅 | 97.21平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1999年建板楼  -  丰庄', '378万', '单价38885元/平米')
('https://image1.ljcdn.com/310000-inspection/test-2ca696d6-f9ad-4b74-a909-1a3c4abe801a.png.296x216.jpg', '近地铁 采光充足 动迁满五 诚心出售 看中可谈 位置好', '丰庄十二街坊  | 1室1厅 | 44.2平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  丰庄', '183万', '单价41403元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170223/d1b48fa6-bd04-4ff1-85d6-a7b827cd5948.jpg.296x216.jpg', '中虹华苑 2室2厅 355万', '中虹华苑  | 2室2厅 | 72.98平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  江桥', '355万', '单价48644元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170302/62608354-26e3-4910-9e17-58d5e3d72952.jpg.296x216.jpg', '近地铁 次新小区 无增值税 送花园 南北通透 价格可谈', '汇丰佳苑  | 2室2厅 | 88.34平米 | 南 | 毛坯 | 无电梯', '低楼层(共6层)2004年建板楼  -  丰庄', '468万', '单价52978元/平米')
('https://image1.ljcdn.com/310000-inspection/0fa0aea2-6deb-46ca-8685-452d5832b564.jpg.296x216.jpg', '精装修标准大复式，户型正气，诚心出售，看房随时！', '江桥三村四街坊  | 4室2厅 | 155.92平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2004年建板楼  -  江桥', '520万', '单价33351元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171223/efeca725-cdac-4fcd-ab22-866dcade3b39.jpg.296x216.jpg', '普通学地铁口急售精装修2房诚意卖看房方便拎包入住', '盘古天地  | 2室2厅 | 88.42平米 | 南 | 精装 | 有电梯', '低楼层(共29层)2010年建板楼  -  嘉定新城', '330万', '单价37322元/平米')
('https://image1.ljcdn.com/310000-inspection/563a05c7-dff8-43f9-842e-c9f9059a5840.jpg.296x216.jpg', '民主街368弄 房龄新 户型正 楼层好 采光佳 看房随时', '民主街368弄  | 2室2厅 | 86.19平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2004年建板楼  -  南翔', '315万', '单价36548元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c0c9b529-0fce-4e96-a317-95d82cd5dc0b.png.296x216.jpg', '开发商统一精装  带产权车位  高品质 采光通风俱佳', '东方豪园(公寓)  | 1室2厅 | 66.17平米 | 南 | 精装', '高楼层(共29层)板楼  -  嘉定新城', '285万', '单价43071元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160717/b0baa8b0-1838-415c-9bc9-123b392ce7ff.jpg.296x216.jpg', '保利湖畔阳光苑 3室2厅 430万', '保利湖畔阳光苑  | 3室2厅 | 120.56平米 | 南 北 | 简装 | 有电梯', '低楼层(共18层)2012年建板楼  -  嘉定新城', '430万', '单价35667元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170302/06674dd7-8cce-493e-b1e9-87caa8f9ddca.jpg.296x216.jpg', '满五唯一 没有个税 南北通透大三房 菊园实验小 学', '住友嘉馨名园  | 3室2厅 | 125.56平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2004年建板楼  -  菊园新区', '440万', '单价35044元/平米')
('https://image1.ljcdn.com/310000-inspection/ab53947a-a1b3-4b39-b449-059be6e95c5f.jpg.296x216.jpg', '马路地铁站 精装修 顶楼复式 诚意出售 价格还可以谈', '佳兆业壹号  | 4室2厅 | 166.78平米 | 南 | 精装', '高楼层(共17层)2014年建板楼  -  嘉定新城', '625万', '单价37475元/平米')
('https://image1.ljcdn.com/310000-inspection/3355e8ab-2d51-4ce2-a18b-deecd5d00da4.JPG.296x216.jpg', '11号线嘉定西，南北通透，全明户型，送产权车位', '合景叠翠峰苑  | 3室2厅 | 91平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2014年建板楼  -  菊园新区', '303万', '单价33297元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171223/bd3d0220-4eed-463e-a8b1-64a1c2933a89.jpg.296x216.jpg', '近地铁十三号线 房型正气 总价低 税少 看房方便 诚售', '丰庄十二街坊  | 1室1厅 | 45.63平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  丰庄', '178万', '单价39010元/平米')
('https://image1.ljcdn.com/310000-inspection/303a82f0-e5fd-419a-8143-40a505ecbeba.jpg.296x216.jpg', '南北通透大两房，房型正气。装修好。', '大宅风范城  | 2室2厅 | 94.85平米 | 南 北 | 其他 | 有电梯', '高楼层(共13层)2007年建板楼  -  江桥', '425万', '单价44808元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170604/c063ec89-f548-45f3-aef6-3c53b197e133.jpg.296x216.jpg', '华润万家边上，配套齐全，南北通透大三房，满五年', '泰宸雅苑  | 3室2厅 | 122.56平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2004年建板楼  -  菊园新区', '380万', '单价31006元/平米')
