('https://image1.ljcdn.com/420100-inspection/1f2f41c8-fceb-46b3-9b3b-ca263ce8ea43.jpg.296x216.jpg', '中北路东亭水云居精装修  中间楼层 采光充足 看房方便', '水云居  | 3室2厅 | 134.12平米 | 西北 | 精装 | 有电梯', '中楼层(共25层)2006年建塔楼  -  沙湖', '290万', '单价21623元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload4192a680-1cea-434a-8f58-5cc5c3a174b8.JPG.296x216.jpg', '武昌内环边 电梯大三房 精装修 南北通透 采光好', '新绿美地  | 4室1厅 | 158.92平米 | 东南 | 其他 | 有电梯', '中楼层(共12层)2003年建板楼  -  杨园', '290万', '单价18249元/平米')
('https://image1.ljcdn.com/420100-inspection/8db92ba6-468a-4dd3-9e4f-1d489535d7c2.jpg.296x216.jpg', '民主一路小东门小区 楼层高无遮挡 业主诚售 看房方便', '民主一路7号  | 3室1厅 | 86.94平米 | 东南 | 其他', '高楼层(共5层)板楼  -  中南丁字桥', '165万', '单价18979元/平米')
('https://image1.ljcdn.com/420100-inspection/5970c640-b0e3-4e48-bf8b-7b7f08197e21.JPG.296x216.jpg', '徐东四期公寓 中间楼层 采光充足 交通便利', '徐东四期公寓  | 2室2厅 | 78.32平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1998年建板楼  -  徐东', '155万', '单价19791元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload43e00a0e-add2-4ac8-ac7c-0f0773686da0.jpg.296x216.jpg', '岳家嘴双地/铁口  自住精装四房 可看东湖 送12平入户', '东湖春树里  | 4室2厅 | 144.95平米 | 南 | 精装 | 有电梯', '中楼层(共30层)2011年建板塔结合  -  东湖东亭', '375万', '单价25871元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload00fcad68-0adb-4084-b752-ea97ced19fd6.jpg.296x216.jpg', '优活城 4室2厅 320万', '优活城  | 4室2厅 | 91.56平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)2013年建塔楼  -  徐东', '320万', '单价34950元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7d1efa53-82a6-4051-a026-c2430f402f5b.jpg.296x216.jpg', '江南公寓 精装大三房！产证满两年！户型设计用心！', '江南公寓  | 3室2厅 | 123.92平米 | 南 北 | 其他 | 有电梯', '高楼层(共8层)2000年建板楼  -  杨园', '215万', '单价17350元/平米')
('https://image1.ljcdn.com/420100-inspection/40347b9b-a6ff-4aef-83c4-853a8e01d0c4.jpg.296x216.jpg', '凯乐花园 1室1厅 155万', '凯乐花园  | 1室1厅 | 56.65平米 | 南 | 其他 | 有电梯', '低楼层(共21层)2006年建板楼  -  中南丁字桥', '155万', '单价27361元/平米')
('https://image1.ljcdn.com/420100-inspection/36c86b97-4ef6-458b-9c78-c9c380282897.jpg.296x216.jpg', '忠诚花苑 3室2厅 200万', '忠诚花苑  | 3室2厅 | 102.29平米 | 东南 | 其他', '高楼层(共7层)2000年建塔楼  -  杨园', '200万', '单价19553元/平米')
('https://image1.ljcdn.com/420100-inspection/4f65876c-385d-404f-b157-64f6da1345c9.jpg.296x216.jpg', '户型正气，无贷款无抵押，交通便利，地铁房', '金湖居  | 3室2厅 | 136平米 | 南 北 | 精装 | 有电梯', '低楼层(共17层)2003年建塔楼  -  中南丁字桥', '300万', '单价22059元/平米')
('https://image1.ljcdn.com/420100-inspection/a1fe4074-a83a-4787-b9d2-b767b7973877.jpg.296x216.jpg', '武昌徐东 柴林头东区 两室户型  视野采光好', '柴林头东区  | 2室1厅 | 55.04平米 | 南 | 其他 | 无电梯', '高楼层(共8层)1993年建板楼  -  杨园', '98万', '单价17806元/平米')
('https://image1.ljcdn.com/420100-inspection/78fc376f-6fb0-4fb6-a8e4-b6cfe33d81c2.jpg.296x216.jpg', '复地三期 朝南精装两房 两证两年 采光好 看房方便', '复地东湖国际三期  | 3室2厅 | 99.83平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2013年建板塔结合  -  中北路', '410万', '单价41070元/平米')
('https://image1.ljcdn.com/420100-inspection/85bc5f87-638c-471e-af4e-ced9de785da0.jpg.296x216.jpg', '链家真房源 平安花园 满二 精装修 采光充足 交通便利', '平安花园  | 3室2厅 | 121.6平米 | 南 | 精装 | 无电梯', '中楼层(共7层)2001年建板楼  -  徐东', '245万', '单价20149元/平米')
('https://image1.ljcdn.com/420100-inspection/d41c2ac2-3798-4fab-92bf-c60a85aee0dc.jpg.296x216.jpg', '中南新村 2室1厅 185万', '中南新村  | 2室1厅 | 99.41平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1998年建板楼  -  武昌火车站', '185万', '单价18610元/平米')
('https://image1.ljcdn.com/420100-inspection/test-103e5478-9e51-44f1-ac55-b4f33ee6b338.png.296x216.jpg', '绿地 高楼层精装三房南北通透两证两年税费少 可看江景', '绿地国际金融城一期  | 3室2厅 | 113.81平米 | 南 北 | 其他 | 有电梯', '高楼层(共31层)2013年建板塔结合  -  积玉桥', '420万', '单价36904元/平米')
('https://image1.ljcdn.com/420100-inspection/dff2787e-2ea7-4d91-995d-450271c36259.jpg.296x216.jpg', '徐东内环沙湖畔两居室  一线湖景 婚房装修 拎包入住', '沙湖公馆  | 2室1厅 | 94.29平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2012年建板塔结合  -  沙湖', '310万', '单价32878元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload373a1ed5-cb91-45f3-ba11-d55e3aeb1a39.jpg.296x216.jpg', '金地国际花园 南北通透五房 自住精装修', '金地国际花园  | 4室2厅 | 150平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)2012年建板楼  -  积玉桥', '575万', '单价38334元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload0907566c-272f-4945-8f24-619162a7f84a.jpg.296x216.jpg', '徐东大街沿线大两房户型配套成熟满五年税费低', '金银岛花园  | 2室1厅 | 85.31平米 | 南 | 其他 | 无电梯', '中楼层(共9层)1996年建塔楼  -  徐东', '163万', '单价19107元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload6b40eec5-1c0b-4ce2-9dce-d201a8248efc.jpg.296x216.jpg', '徐东地铁口 两证满两年 首付70万起大三房 紧挨群星城', '徐东四期公寓  | 3室2厅 | 118.87平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1998年建板楼  -  徐东', '220万', '单价18508元/平米')
('https://image1.ljcdn.com/420100-inspection/c72fb380-8af5-488a-b3eb-48d53429b431.JPG.296x216.jpg', '全新精装修，南北通透三房，户型方正，采光好', '新世纪花园A区  | 3室2厅 | 103.82平米 | 西南 东北 | 其他 | 有电梯', '低楼层(共11层)2002年建板楼  -  徐东', '255万', '单价24562元/平米')
('https://image1.ljcdn.com/420100-inspection/94060f9d-4301-4e85-8ca6-3adc516cda80.JPG.296x216.jpg', '徐东商圈居家装修两房中高楼层采光好两证两年税费少', '徐东四期公寓  | 2室2厅 | 109.14平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1998年建板楼  -  徐东', '220万', '单价20158元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadd671c011-e34c-44ed-b486-fcd3a3558c8f.jpg.296x216.jpg', '螃蟹甲地铁三房新装修一楼带院子', '中医院宿舍  | 3室1厅 | 89.85平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)1998年建板楼  -  积玉桥', '193万', '单价21481元/平米')
('https://image1.ljcdn.com/420100-inspection/3877ad21-575e-40c9-9118-15b3db9aa8b9.jpg.296x216.jpg', '徐东欧洲花园 朝南精装大三房 15.3平大阳台', '欧洲花园  | 3室2厅 | 158.85平米 | 东南 南 | 其他 | 有电梯', '中楼层(共17层)2002年建塔楼  -  徐东', '343万', '单价21593元/平米')
('https://image1.ljcdn.com/420100-inspection/e80f6961-717d-489d-8bdb-6ab8d1655836.jpg.296x216.jpg', '东湖楚世家 3室2厅 610万', '东湖楚世家  | 3室2厅 | 156.39平米 | 南 | 其他 | 有电梯', '低楼层(共7层)2006年建板楼  -  东湖东亭', '610万', '单价39006元/平米')
('https://image1.ljcdn.com/420100-inspection/79194ffd-181a-40ad-b132-0f42d5a11cf9.jpg.296x216.jpg', '融海杰座 3室2厅 238万', '融海杰座  | 3室2厅 | 105.76平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2012年建板楼  -  团结大道', '238万', '单价22504元/平米')
('https://image1.ljcdn.com/420100-inspection/8c62611d-a776-4464-95af-0eece5377209.JPG.296x216.jpg', '朝南看江户型 毛坯结构 随意装修 视野开阔 采光好', '橡树湾一期  | 3室1厅 | 91.24平米 | 南 | 其他 | 有电梯', '高楼层(共29层)2013年建板塔结合  -  杨园', '300万', '单价32881元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c08b6927-0fcf-41b2-acf7-38f663d4e12e.png.296x216.jpg', '70万精装修，高楼层，一线沙湖湖景，北可看长江。', '福星惠誉水岸国际澜桥公馆  | 4室2厅 | 142.75平米 | 南 北 | 精装', '中楼层(共55层)2016年建板楼  -  楚河汉街', '550万', '单价38529元/平米')
('https://image1.ljcdn.com/420100-inspection/6743d1e0-fbea-4ab3-b642-9738b4c58406.jpg.296x216.jpg', '复地二期全朝南大三房 两证满两年', '复地东湖国际二期  | 3室2厅 | 132.62平米 | 南 北 | 简装 | 有电梯', '低楼层(共32层)2010年建板楼  -  中北路', '510万', '单价38456元/平米')
('https://image1.ljcdn.com/420100-inspection/e8abb3c4-5e97-460f-b3b8-26937bc3f99d.jpg.296x216.jpg', '水产局宿舍 水高旁 对口水@2小 精装四房 八号线 诚售', '东湖路80号  | 4室2厅 | 154.16平米 | 南 北 | 精装', '中楼层(共8层)板楼  -  水果湖', '510万', '单价33083元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload4c7ddc4e-5a45-4d84-85be-70792ed69774.jpg.296x216.jpg', '大城小院 小三居 看房方便 业主诚心出售 闹中取静', '大城小院  | 2室2厅 | 94.08平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2008年建塔楼  -  杨园', '185万', '单价19665元/平米')
('https://image1.ljcdn.com/420100-inspection/9554e9aa-51af-4a89-a890-79d9c16c57a5.JPG.296x216.jpg', '美林青城二期 2室2厅 240万', '美林青城二期  | 2室2厅 | 88.15平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2016年建塔楼  -  杨园', '240万', '单价27227元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploade839a934-4938-453a-982b-aa127112e3cd.jpg.296x216.jpg', '此房两证满两年，后期税费少，中高楼层自住精装修', '江南花园  | 2室1厅 | 94.78平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2008年建板楼  -  杨园', '227万', '单价23951元/平米')
('https://image1.ljcdn.com/420100-inspection/5fd61c01-c79a-4db5-9d4c-fd7f18b5d945.jpg.296x216.jpg', '恒庆花园 2室2厅 195万', '恒庆花园  | 2室2厅 | 101.29平米 | 南 | 其他 | 无电梯', '中楼层(共17层)塔楼  -  杨园', '195万', '单价19252元/平米')
('https://image1.ljcdn.com/420100-inspection/83bcd547-363a-4fdb-8e7e-659225d23fca.jpg.296x216.jpg', '九龙井小区 精装三房好户型 南北通透采光好 满五少税', '九龙井小区  | 3室1厅 | 94.05平米 | 南 北 | 其他 | 无电梯', '高楼层(共9层)1996年建板楼  -  首义', '175万', '单价18608元/平米')
('https://image1.ljcdn.com/420100-inspection/2a43108c-73b6-4aa5-aec2-924b77e27d38.jpg.296x216.jpg', '滨江一线住宅，精装三房，视野效果好，采光佳。', '金都汉宫  | 3室2厅 | 111.2平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2009年建板楼  -  积玉桥', '400万', '单价35972元/平米')
('https://image1.ljcdn.com/420100-inspection/7fe4c73c-cb7a-40ae-997c-7391d8e4a138.jpg.296x216.jpg', '街道口商圈武大门口正规大三房采光强南北通透大阳台。', '荣泰小区  | 3室1厅 | 127.35平米 | 南 北 | 简装', '高楼层(共8层)1995年建板楼  -  中南丁字桥', '215万', '单价16883元/平米')
('https://image1.ljcdn.com/420100-inspection/50c040b7-8d01-4de6-b835-381eaaf39c2d.jpg.296x216.jpg', '友谊大道 航海学院公交站 航海学院教师楼', '长航职工大学园丁楼  | 2室2厅 | 82.67平米 | 南 北 | 简装', '高楼层(共7层)暂无数据  -  沙湖', '165万', '单价19959元/平米')
('https://image1.ljcdn.com/420100-inspection/edfec0a9-4673-43d2-ade1-d2d54e81ef63.jpg.296x216.jpg', '理工大边，余家头小区三期，居家装修满两年，高楼层', '余家头小区三期  | 2室2厅 | 98.64平米 | 南 | 其他', '高楼层(共20层)板楼  -  杨园', '220万', '单价22304元/平米')
('https://image1.ljcdn.com/420100-inspection/ff49ec99-26ea-4d75-bde6-441042e7cc82.jpg.296x216.jpg', '尚隆地球村 业主诚心出售 顶楼复式楼', '尚隆地球村  | 6室2厅 | 156.68平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2002年建板塔结合  -  积玉桥', '305万', '单价19467元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload8f964ee9-8cca-40c9-bfb4-47845fdd35f0.jpg.296x216.jpg', '洪山制药厂+武汉小 学+南北通透大四房+配套成熟', '洪山制药厂  | 3室2厅 | 159.3平米 | 南 北 | 简装', '高楼层(共7层)板楼  -  中南丁字桥', '360万', '单价22599元/平米')
('https://image1.ljcdn.com/420100-inspection/769677b1-28c2-45a6-8a4c-6f8380a8a714.jpg.296x216.jpg', '友谊大道 沙湖畔 水岸国际澜桥公馆 精装修 一线湖景房', '福星惠誉水岸国际澜桥公馆  | 3室2厅 | 137.49平米 | 南 北 | 精装', '中楼层(共41层)2016年建板楼  -  楚河汉街', '510万', '单价37094元/平米')
('https://image1.ljcdn.com/420100-inspection/b5225d01-d946-4835-abaa-286d5a8b2262.jpg.296x216.jpg', '两证两年后期税少，产权清晰交易无忧 交通便利', '水云居  | 3室2厅 | 155.16平米 | 西南 | 精装 | 有电梯', '低楼层(共25层)2006年建塔楼  -  沙湖', '365万', '单价23525元/平米')
('https://image1.ljcdn.com/420100-inspection/90775eca-c93f-4f5b-965b-67746ee6cbef.jpg.296x216.jpg', '安顺花园 4室2厅 530万', '安顺花园  | 4室2厅 | 226.8平米 | 西南 | 其他 | 有电梯', '高楼层(共12层)2000年建塔楼  -  楚河汉街', '530万', '单价23369元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload5290cac8-61c9-4f0d-90bf-1e8a7d1d88a4.jpg.296x216.jpg', '徐东二环线内   徐东销品茂商圈  交通便利', '欧洲花园  | 4室2厅 | 168.03平米 | 南 | 其他 | 有电梯', '中楼层(共17层)2002年建塔楼  -  徐东', '360万', '单价21425元/平米')
('https://image1.ljcdn.com/420100-inspection/40673b26-6871-45e7-a5f8-ab9514648eac.jpg.296x216.jpg', '近徐东商圈，南北通透大3房，精装修，满2年', '新绿美地  | 3室2厅 | 134.62平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2003年建板楼  -  杨园', '320万', '单价23771元/平米')
('https://image1.ljcdn.com/420100-inspection/7a9e9928-3468-4825-9ca2-7a02372bbff7.jpg.296x216.jpg', '大歌笛湖小区 南北通透 户型好', '大歌笛湖社区  | 2室1厅 | 60.83平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)1996年建塔楼  -  首义', '130万', '单价21372元/平米')
('https://image1.ljcdn.com/420100-inspection/a3b532af-9903-4d3a-84dd-cc6a7ad23b51.jpg.296x216.jpg', '水果湖总价低+中间楼层采光好+满五税费低', '银海华庭  | 1室0厅 | 36.3平米 | 南 | 其他', '低楼层(共31层)2003年建塔楼  -  水果湖', '95万', '单价26171元/平米')
('https://image1.ljcdn.com/420100-inspection/5bbe37f4-787f-4c25-aa38-7deea6d21e18.jpg.296x216.jpg', '中南国际城 2室1厅 205万', '中南国际城  | 2室1厅 | 81平米 | 南 | 简装 | 有电梯', '低楼层(共33层)2012年建塔楼  -  武昌火车站', '205万', '单价25309元/平米')
('https://image1.ljcdn.com/420100-inspection/8ba96500-80b7-47d2-ba45-527cb2694f92.jpg.296x216.jpg', '双地铁 付家坡中南新村建行 南北通透2房  对口梅苑', '中南新村  | 2室2厅 | 91.45平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  武昌火车站', '166万', '单价18152元/平米')
('https://image1.ljcdn.com/420100-inspection/f807885c-6279-46ea-89a7-584e0c612a13.jpg.296x216.jpg', '水岸国际 阳光湖景两居室 高楼层 毛坯户型', '水岸国际峯岚天下  | 3室2厅 | 103平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2012年建板楼  -  积玉桥', '310万', '单价30098元/平米')
('https://image1.ljcdn.com/420100-inspection/9003b763-e311-4bc6-a29f-4c6734d6ff84.jpg.296x216.jpg', '东亭花园 朝南两房 采光好 税费低 业主诚心出售', '东亭花园  | 2室1厅 | 84.19平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2001年建板塔结合  -  东湖东亭', '168万', '单价19955元/平米')
('https://image1.ljcdn.com/420100-inspection/b9c5c8d0-c4c1-46dd-bbf9-9d38da5933bb.jpg.296x216.jpg', '喻家湖社区 精装修 小户型 交通便利 出行方便', '喻家湖社区  | 3室1厅 | 45平米 | 南 | 精装', '低楼层(共5层)1998年建板楼  -  沙湖', '115万', '单价25556元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadeb914e39-63a0-4d93-a731-e5e80647be80.jpg.296x216.jpg', '徐东新世界背后 金银岛通透大两房 晾晒方便 居家合适', '金银岛花园  | 2室1厅 | 85.25平米 | 南 | 简装 | 无电梯', '高楼层(共9层)1996年建塔楼  -  徐东', '154万', '单价18065元/平米')
('https://image1.ljcdn.com/420100-inspection/b81ad291-1b75-4174-aae0-cff3b74bb64d.JPG.296x216.jpg', '万科精装修，诚心出售，小区环境好', '万科金域华府  | 2室1厅 | 51.35平米 | 西南 | 其他 | 有电梯', '中楼层(共32层)2010年建板楼  -  杨园', '130万', '单价25317元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload9353f6be-dd4f-46bd-a8f0-d811dc522ceb.JPG.296x216.jpg', '徐东二环正商圈 后期低 随时看房', '柴林头东区  | 2室1厅 | 67平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1993年建板楼  -  杨园', '130万', '单价19403元/平米')
('https://image1.ljcdn.com/420100-inspection/29214901-50c8-4195-9e17-3f636a819cbf.jpg.296x216.jpg', '中北路中油小区 南北通透大三房 中间楼层采光好 精装', '中油小区  | 3室2厅 | 119.59平米 | 南 北 | 精装', '中楼层(共7层)暂无数据  -  沙湖', '248万', '单价20738元/平米')
('https://image1.ljcdn.com/420100-inspection/8ccee0e2-622d-4a3d-9a33-b01a980274ec.jpg.296x216.jpg', '省科协综合楼 精致三房 拎包即住 配套齐全 暖气电梯', '湖北省科学技术协会宿舍  | 3室2厅 | 141.52平米 | 东南 | 其他', '中楼层(共17层)暂无数据  -  水果湖', '480万', '单价33918元/平米')
('https://image1.ljcdn.com/420100-inspection/57336a9e-3480-4ed9-a151-98937b95418a.jpg.296x216.jpg', '万科润园 4室2厅 650万', '万科润园  | 4室2厅 | 173平米 | 南 | 其他 | 有电梯', '中楼层(共9层)2006年建塔楼  -  徐东', '650万', '单价37573元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadd67c0516-c1b1-468f-a151-a4d9a7055744.jpg.296x216.jpg', '东湖香榭水岸 精装修四居室 中间楼层 带车位 两证两年', '东湖香榭水岸  | 4室2厅 | 160平米 | 南 北 | 精装 | 有电梯', '中楼层(共22层)2004年建塔楼  -  中北路', '600万', '单价37500元/平米')
('https://image1.ljcdn.com/420100-inspection/25ee68ae-3db4-48b0-b6ac-51f285e2fe65.jpg.296x216.jpg', '大歌笛湖社区 3室2厅 293万', '大歌笛湖社区  | 3室2厅 | 117.5平米 | 南 | 其他', '中楼层(共7层)暂无数据  -  首义', '293万', '单价24937元/平米')
('https://image1.ljcdn.com/420100-inspection/939d8ac7-3078-4baa-8b86-13e293178ca3.jpg.296x216.jpg', '阅马场景观楼 居家电梯大两房中高楼层采光好 看房方便', '景观楼  | 2室1厅 | 87.07平米 | 南 | 简装', '高楼层(共18层)1996年建板楼  -  首义', '148万', '单价16998元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2ae3e5e2-3727-4d9f-aa89-0626267b9273.jpg.296x216.jpg', '中南商圈 中南龙庭 正规一室一厅 带阳台', '中南龙庭  | 1室1厅 | 50.69平米 | 东北 | 其他 | 有电梯', '中楼层(共27层)2008年建板楼  -  中南丁字桥', '122万', '单价24068元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadd2d7648c-2e01-4d8b-b100-343028a035db.jpg.296x216.jpg', '精装三房 楼层佳 户型好 采光优秀', '中国铁建1818中心  | 3室1厅 | 87平米 | 南 | 精装 | 有电梯', '高楼层(共43层)2014年建板楼  -  楚河汉街', '270万', '单价31035元/平米')
('https://image1.ljcdn.com/420100-inspection/f2243ecd-51d3-4368-8b9b-713d42c4f253.jpg.296x216.jpg', '徐东 友谊大道 保利才盛景苑 精装两房 两证两年 诚售', '保利才盛景苑  | 2室2厅 | 89.61平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2012年建板塔结合  -  杨园', '218万', '单价24328元/平米')
('https://image1.ljcdn.com/420100-inspection/dd19d016-59df-4370-afef-b9a7bfa89f28.jpg.296x216.jpg', '不临街很安静，高层采光无遮挡可看湖，有赠送书房面积', '福星惠誉水岸国际时代上城  | 2室1厅 | 93.61平米 | 南 | 毛坯', '中楼层(共45层)板楼  -  积玉桥', '258万', '单价27562元/平米')
('https://image1.ljcdn.com/420100-inspection/da737983-68ed-4974-ae6c-3db2f3e623d9.jpg.296x216.jpg', '中北路东亭小区 中高层 南北向 户型方正 采光足', '东亭  | 4室1厅 | 99.22平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1998年建塔楼  -  中北路', '205万', '单价20662元/平米')
('https://image1.ljcdn.com/420100-inspection/3ec24fa6-2453-449c-85ed-63ea498a00f2.jpg.296x216.jpg', '紫阳湖畔 精装三房 中间楼层 三面采光 业主诚心出售', '紫湖村26号  | 3室1厅 | 62平米 | 南 | 精装', '中楼层(共7层)暂无数据  -  首义', '160万', '单价25807元/平米')
('https://image1.ljcdn.com/420100-inspection/38df39f4-47fc-4579-83aa-acbd7aa87971.jpg.296x216.jpg', '茶港新村 精致三房 南北通透 拎包即住 带电梯', '茶港新村东院5到3号  | 3室2厅 | 151.12平米 | 南 北 | 简装', '低楼层(共12层)暂无数据  -  街道口', '480万', '单价31763元/平米')
('https://image1.ljcdn.com/420100-inspection/2c030a1b-9ce6-4c56-85aa-85bf9169b513.jpg.296x216.jpg', '八一路铁路小区，洪山广场地铁口，两房诚心出售', '武铁洪山住宅小区  | 2室1厅 | 79.28平米 | 南 北 | 简装', '低楼层(共6层)2002年建板楼  -  中南丁字桥', '190万', '单价23966元/平米')
('https://image1.ljcdn.com/420100-inspection/c9e206ca-83ff-4a98-af18-2cb4d23a147a.jpg.296x216.jpg', '40年产权 民水民电，紧靠螃蟹岬地铁站', '友谊国际D+公馆  | 2室2厅 | 36平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2014年建塔楼  -  积玉桥', '90万', '单价25000元/平米')
('https://image1.ljcdn.com/420100-inspection/fa820a8b-7b2c-41fa-8693-e175642b6e17.JPG.296x216.jpg', '水岸国际峯岚天下 精装两房 正看小区花园 诚心出售', '水岸国际峯岚天下  | 2室2厅 | 91.86平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2012年建板楼  -  积玉桥', '260万', '单价28304元/平米')
('https://image1.ljcdn.com/420100-inspection/6edf7d31-468b-4422-a534-306e6f23e67c.jpg.296x216.jpg', '张之洞路 人民医院 中低楼层大三房 公摊小交通便利', '城市花园三期  | 3室1厅 | 148.26平米 | 南 北 | 简装', '中楼层(共8层)1998年建板楼  -  首义', '360万', '单价24282元/平米')
('https://image1.ljcdn.com/420100-inspection/1df67c2e-784c-487f-8229-9a771f2253d1.jpg.296x216.jpg', '中华路公寓 上下2层复试楼 居家装修', '中华路公寓  | 6室2厅 | 226平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)2002年建塔楼  -  首义', '460万', '单价20354元/平米')
('https://image1.ljcdn.com/420100-inspection/af9937de-e772-4578-b7df-de2c5f7db64a.jpg.296x216.jpg', '中北路 安顺花园 中间楼层 居家精装 电梯大四房', '安顺花园  | 4室2厅 | 197.3平米 | 南 北 | 精装 | 有电梯', '高楼层(共12层)2000年建塔楼  -  楚河汉街', '430万', '单价21795元/平米')
('https://image1.ljcdn.com/420100-inspection/30f5e62f-425c-44af-89d1-f8e0b320063c.jpg.296x216.jpg', '武昌火车站大两房采光通透视野开阔', '江宏世纪名苑A区  | 2室2厅 | 100.26平米 | 西北 | 其他', '中楼层(共12层)2004年建塔楼  -  武昌火车站', '179万', '单价17854元/平米')
('https://image1.ljcdn.com/420100-inspection/f5fb38dd-ae5a-4397-b505-8683ef736365.JPG.296x216.jpg', '房子精装两房，户型方正，采光好', '武车四村  | 2室1厅 | 68.16平米 | 东南 南 | 其他', '中楼层(共8层)2005年建板塔结合  -  积玉桥', '150万', '单价22008元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf53f8e4d-fa2e-441b-a7ef-57b30517fed9.jpg.296x216.jpg', '银海华庭通透四房诚心出售，看房提前一天预约', '银海华庭  | 4室2厅 | 160.29平米 | 东南 | 其他', '高楼层(共31层)2003年建塔楼  -  水果湖', '435万', '单价27139元/平米')
('https://image1.ljcdn.com/420100-inspection/d4946db4-8242-4984-b0bb-292e881c6ccb.jpg.296x216.jpg', '街道口 武珞路公交口 妇幼后 居家两室 产证满二', '街道口外贸宿舍  | 2室1厅 | 74.18平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  中南丁字桥', '138万', '单价18604元/平米')
('https://image1.ljcdn.com/420100-inspection/b39fc6ae-9dfb-4ad1-964d-9c85fd051ae0.jpg.296x216.jpg', '楚河汉街，安顺家园大三房出售，南北通透，看房方便。', '安顺家园  | 3室2厅 | 137.36平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2008年建塔楼  -  楚河汉街', '400万', '单价29121元/平米')
('https://image1.ljcdn.com/420100-inspection/e4f42a81-89cc-4b1b-841a-c929bb2528b8.jpg.296x216.jpg', '和平大道 待拆迁房国棉宿舍 证满五年 税费少', '国棉宿舍  | 2室1厅 | 52.14平米 | 南 | 其他', '低楼层(共6层)1997年建板楼  -  杨园', '120万', '单价23015元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload64798a39-5b3c-4d0e-8535-1c033878c59b.jpg.296x216.jpg', '中南丁字桥 毛坯现房 南向两居 生活配套全', '长投珑庭  | 2室1厅 | 80.77平米 | 南 | 其他', '中楼层(共34层)暂无数据  -  中南丁字桥', '210万', '单价26000元/平米')
('https://image1.ljcdn.com/420100-inspection/3a7a8818-77ec-4509-af19-eca2c2a894d4.jpg.296x216.jpg', '常阳丽江城 大三房 实用面积大 两证满两年', '常阳丽江城  | 3室2厅 | 100.9平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2004年建板楼  -  首义', '275万', '单价27255元/平米')
('https://image1.ljcdn.com/420100-inspection/1264211f-ef7f-48c6-8e37-ffbd010dd061.jpg.296x216.jpg', '时代上城 通透三房 纯毛坯小区中间 位置安静 无贷急卖', '福星惠誉水岸国际时代上城  | 3室2厅 | 128.74平米 | 南 北 | 其他', '低楼层(共45层)板楼  -  积玉桥', '360万', '单价27964元/平米')
