('https://image1.ljcdn.com/460100-inspection/9620a63b-624a-4f7d-b529-67f67615d9a2.jpg.296x216.jpg', '美灵湖 双拼别墅  品质小区 户型方正 采光充足 带院子', '美灵湖  ', '低楼层(共2层)暂无数据  -  美兰', '480万', '单价24156元/平米')
('', '逸海春天精装一房，满五年，看房方便，售63万', '逸海春天  ', '中楼层(共7层)板塔结合  -  海甸岛', '63万', '单价13696元/平米')
('https://image1.ljcdn.com/460100-inspection/6e7fd24b-49cc-4831-b2a8-ecc19d2d47f2.JPG.296x216.jpg', '满五年 电梯 2房 简单装修适合出租 海甸岛四东路', '仙桃花园  ', '中楼层(共12层)塔楼  -  海甸岛', '100万', '单价12160元/平米')
('https://image1.ljcdn.com/460100-inspection/1e86a963-68e5-4c98-b561-f28fcd70a61e.JPG.296x216.jpg', '满两年 正规三房 家具家电全送 南北通透', '谐安花园  ', '低楼层(共26层)塔楼  -  海甸岛', '175万', '单价18907元/平米')
('https://image1.ljcdn.com/460100-inspection/ddd6c104-74e5-471e-ae9e-33bb4ddcd1bd.JPG.296x216.jpg', '海甸岛 满二 精装大开间 交通便利', '阳光假日公寓  ', '中楼层(共16层)塔楼  -  海甸岛', '41万', '单价16368元/平米')
('https://image1.ljcdn.com/460100-inspection/3380197b-ef61-405a-a971-026a126bfd82.JPG.296x216.jpg', '欣安花园，户型方正，毛坯随心装修，优越楼层', '欣安花园  ', '中楼层(共22层)暂无数据  -  美兰', '125万', '单价16094元/平米')
('https://image1.ljcdn.com/460100-inspection/429ad502-1e05-4e71-9c2b-4aaf73f7d222.JPG.296x216.jpg', '海甸岛国际大厦大单间高楼层朝东理财自主不二选着', '国际大厦  ', '高楼层(共14层)暂无数据  -  海甸岛', '40.5万', '单价11986元/平米')
('https://image1.ljcdn.com/460100-inspection/ea637bf4-cdb2-4524-95ca-7e6d39d9ed4e.JPG.296x216.jpg', '海甸岛，颐和花园，正规三房，南北通透，户型方正。', '颐和花园  ', '高楼层(共6层)暂无数据  -  海甸岛', '140万', '单价12266元/平米')
('https://image1.ljcdn.com/460100-inspection/5d3910c2-b712-4813-92d0-e98e450e5ef7.jpg.296x216.jpg', '观海花园 3室2厅 145.8万', '观海花园  ', '高楼层(共9层)塔楼  -  海甸岛', '145.8万', '单价12623元/平米')
('https://image1.ljcdn.com/460100-inspection/64179cdb-38b1-4dbe-9c7d-cc4ccd15bfa3.jpg.296x216.jpg', '全新精装修 采光通风好 视野开阔 业主诚意出售', '群芳花园  ', '中楼层(共8层)暂无数据  -  美兰', '168万', '单价12924元/平米')
('', '欣安花园 99.52平 118万精装 采光充足  视野宽阔', '欣安花园  ', '中楼层(共22层)暂无数据  -  美兰', '118万', '单价11857元/平米')
('https://image1.ljcdn.com/460100-inspection/1a686da5-252f-425f-a2a5-2b918281a92e.jpg.296x216.jpg', '方正两居室，看房随时，小区地段优越，装修好拎包住', '泉都大厦  ', '中楼层(共19层)暂无数据  -  美兰', '133万', '单价16161元/平米')
('https://image1.ljcdn.com/460100-inspection/686b20e6-ce06-44fd-ace3-8d4c3b531218.jpg.296x216.jpg', '中层楼 视野开阔 采光充足 户型方正', '欣安花园  ', '中楼层(共22层)暂无数据  -  美兰', '135万', '单价13566元/平米')
('https://image1.ljcdn.com/460100-inspection/62575b4c-a612-4e60-8c29-f5c4b8f33926.JPG.296x216.jpg', '海甸三东路海税公寓，全新装修大三房149万，满五', '海税公寓  ', '中楼层(共10层)暂无数据  -  海甸岛', '149万', '单价13546元/平米')
('https://image1.ljcdn.com/460100-inspection/a3631398-2598-4c34-9b81-28ffcb2f0570.jpg.296x216.jpg', '金桃苑 3室2厅 183万', '金桃苑  ', '高楼层(共20层)暂无数据  -  美兰', '183万', '单价12888元/平米')
('https://image1.ljcdn.com/460100-inspection/4da2089b-091e-4e2d-9ce6-5ced74df068c.JPG.296x216.jpg', '欣安花园，毛坯随心装修，全明格局。', '欣安花园  ', '中楼层(共22层)暂无数据  -  美兰', '125万', '单价16094元/平米')
('https://image1.ljcdn.com/460100-inspection/39a1b8b9-58fc-417f-abd2-cfd9284bac7d.jpg.296x216.jpg', '此房满五多套，采光充足，南北朝向', '新世界花园  ', '高楼层(共6层)暂无数据  -  海甸岛', '209.6万', '单价16000元/平米')
('https://image1.ljcdn.com/460100-inspection/8b0d6543-0963-42d6-b734-3bec9b6cac5c.JPG.296x216.jpg', '金茂滨江温泉花园三房两厅诚意出售', '金茂滨江温泉花园  ', '高楼层(共6层)板楼  -  海甸岛', '245万', '单价18180元/平米')
('https://image1.ljcdn.com/460100-inspection/faa816d0-fbd3-4a31-ae1b-d0f3929b95f2.JPG.296x216.jpg', '香樟假日成熟小区，南北通透，两房采光好', '香樟假日  ', '高楼层(共6层)暂无数据  -  海甸岛', '140万', '单价15639元/平米')
('https://image1.ljcdn.com/460100-inspection/14f5d8eb-320e-4d7e-b512-05ecfc815368.JPG.296x216.jpg', '海甸岛 和平大道 香榭丽花园 123平 228万 带20平露台', '香榭丽花园  ', '低楼层(共12层)暂无数据  -  海甸岛', '200万', '单价16261元/平米')
('https://image1.ljcdn.com/460100-inspection/552f68fd-025a-4a1c-af6e-2032371aa5d1.JPG.296x216.jpg', '美兰区 海甸岛 五西路 万福新村 舒适小区', '万福新村  ', '低楼层(共8层)板楼  -  海甸岛', '130万', '单价15434元/平米')
('https://image1.ljcdn.com/460100-inspection/3eb8830b-c11b-412b-afae-4426ed2cabfb.JPG.296x216.jpg', '单位房，有居家的感觉3房2厅，带精装房子呵护挺新的！', '财政厅宿舍  ', '高楼层(共7层)暂无数据  -  海甸岛', '110万', '单价12942元/平米')
('https://image1.ljcdn.com/460100-inspection/a8b99797-3cf4-43a2-81ff-0e3e064e3070.JPG.296x216.jpg', '港湾花园二房，户型方正，精装修', '港湾花园  ', '中楼层(共8层)塔楼  -  海甸岛', '150万', '单价16854元/平米')
('https://image1.ljcdn.com/460100-inspection/7e9853b5-af4c-4e14-b7ab-4b6e9476d5ab.JPG.296x216.jpg', '海甸岛 观海花园三房赠送一百平米院子 可以改做商铺', '观海花园  ', '低楼层(共9层)塔楼  -  海甸岛', '198万', '单价16814元/平米')
('https://image1.ljcdn.com/460100-inspection/4f1ab618-a8eb-4d27-8755-940bdc4db446.JPG.296x216.jpg', '繁华地段 正规1室  精装修朝向南.采光视野很', '景业广场  ', '低楼层(共18层)塔楼  -  海甸岛', '80万', '单价18182元/平米')
('https://image1.ljcdn.com/460100-inspection/40b901e2-fc84-43f9-bdd7-9f17841621ee.JPG.296x216.jpg', '海甸岛，五东路，江景房，可按揭，交通便利', '招鑫公馆  ', '中楼层(共23层)板楼  -  海甸岛', '208万', '单价18711元/平米')
('https://image1.ljcdn.com/460100-inspection/a4ddf8fa-3ed5-46b1-8f27-c2baba9f82c0.jpg.296x216.jpg', '蓝天路 汇隆大厦 精装两房 中等装修 中层楼 满五唯一', '汇隆大厦  ', '中楼层(共16层)暂无数据  -  美兰', '139万', '单价12456元/平米')
('https://image1.ljcdn.com/460100-inspection/451a41d3-1941-4def-a16d-9c4b44e3b782.jpg.296x216.jpg', '万花坊南海御景，标准一室一厅。', '万花坊南海御景  ', '低楼层(共25层)板楼  -  海甸岛', '110万', '单价20000元/平米')
('https://image1.ljcdn.com/460100-inspection/f365cd76-916e-46cd-9976-e0718787c7a1.jpg.296x216.jpg', '颐和花园，电梯房，中间楼层，全新精装修，各付税', '颐和花园  ', '中楼层(共17层)塔楼  -  海甸岛', '165万', '单价14348元/平米')
('https://image1.ljcdn.com/460100-inspection/69e8e8d7-0837-4417-94b4-d4387a4cfae9.JPG.296x216.jpg', '白沙门公园 二十五小旁阳光海景三房一厅', '阳光海景  ', '中楼层(共15层)板楼  -  海甸岛', '128万', '单价16134元/平米')
('https://image1.ljcdn.com/460100-inspection/db1ba15b-034e-485c-9340-0b5607bdf480.JPG.296x216.jpg', '新埠岛  滨海国际  毛坯大三房 税费少，格局棒', '碧桂园·滨海国际  ', '高楼层(共18层)板楼  -  海甸岛', '245万', '单价19660元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload26f42dd0-e311-49f6-a442-89663e2b3c3e.jpg.296x216.jpg', '中天公寓，小户型，带装修，好出租', '中天公寓  ', '高楼层(共10层)塔楼  -  海甸岛', '50万', '单价17858元/平米')
('https://image1.ljcdn.com/460100-inspection/8c7fa951-7bd1-4c3f-91bd-34d80a6ff76b.JPG.296x216.jpg', '生活便利，装修好，社区素质高，业主诚心出售。', '兆南公寓  ', '高楼层(共15层)塔楼  -  海甸岛', '115万', '单价13691元/平米')
('', '海甸岛三东路燕兴城大四房单价1.6万', '燕兴城  ', '高楼层(共19层)板楼  -  海甸岛', '350万', '单价16059元/平米')
('https://image1.ljcdn.com/460100-inspection/477a02af-3f8b-45ac-b0f6-77489be55753.JPG.296x216.jpg', '淘金大厦 3室2厅 200万', '淘金大厦  ', '高楼层(共20层)板楼  -  海甸岛', '200万', '单价17095元/平米')
('https://image1.ljcdn.com/460100-inspection/b82800c4-950c-452a-a864-5e988144b8d7.JPG.296x216.jpg', '海甸岛 世纪大桥西侧 甸昆教师村 精装三房 拎包入住', '甸昆教师村  ', '中楼层(共17层)板楼  -  海甸岛', '140万', '单价16729元/平米')
('https://image1.ljcdn.com/460100-inspection/886be170-6723-4ede-aaa0-bfef063fb192.JPG.296x216.jpg', '海甸岛宝阳花园101.31平精装两房满五年唯一一梯两户', '宝阳花园  ', '中楼层(共14层)暂无数据  -  海甸岛', '170万', '单价16781元/平米')
('https://image1.ljcdn.com/460100-inspection/15117f38-110c-4d56-b4bc-aee6b3b29ff8.JPG.296x216.jpg', '海甸岛 招鑫公馆 新小区 户型方正 采光充足 看房方便', '招鑫公馆  ', '高楼层(共23层)板楼  -  海甸岛', '192万', '单价21334元/平米')
('https://image1.ljcdn.com/460100-inspection/ad4ff529-0f75-4560-9c7f-39b1e2293050.JPG.296x216.jpg', '海甸岛 精装修 正规一房 稀有小户型 朝南向 中间楼层', '世纪海岸  ', '中楼层(共12层)暂无数据  -  海甸岛', '125万', '单价19234元/平米')
('https://image1.ljcdn.com/460100-inspection/11a9a606-6a38-40c4-a16e-e20d32732f04.jpg.296x216.jpg', '南亚广场 和平南路 精装两房75.8万', '和平城市广场  ', '高楼层(共25层)暂无数据  -  美兰', '75.8万', '单价13636元/平米')
('https://image1.ljcdn.com/460100-inspection/d55037e2-80de-41c0-a5cf-72c4fa870d49.jpg.296x216.jpg', '世纪大道旁丽海云霞3房，总价低。', '丽海云霞  ', '中楼层(共11层)板塔结合  -  海甸岛', '192万', '单价19592元/平米')
('https://image1.ljcdn.com/460100-inspection/c1d68d2e-3dc8-4a52-9d7f-561b72e8b7c0.jpg.296x216.jpg', '和平城市广场 简装两房 中层楼 配套成熟', '和平城市广场  ', '高楼层(共25层)暂无数据  -  美兰', '59.8万', '单价14098元/平米')
('https://image1.ljcdn.com/460100-inspection/a44a8a73-4b28-408a-96b9-abe7decfd16a.jpg.296x216.jpg', '盛木天一方  品质小区 悠然生活由此开启', '盛木天一方  ', '低楼层(共13层)板塔结合  -  海甸岛', '500万', '单价24876元/平米')
('https://image1.ljcdn.com/460100-inspection/2cc7e6df-851b-4dfc-abf4-b27886161b06.jpg.296x216.jpg', '一品水苑，复式客厅挑高，南北通透，精装修', '一品水苑  ', '高楼层(共11层)暂无数据  -  海甸岛', '598万', '单价18961元/平米')
('https://image1.ljcdn.com/460100-inspection/5a278bf6-f9b7-46d2-91f9-313d0eedf534.JPG.296x216.jpg', '阳光海景 3室2厅 128万', '阳光海景  ', '高楼层(共15层)板楼  -  海甸岛', '128万', '单价16134元/平米')
('https://image1.ljcdn.com/460100-inspection/81c21145-b1a0-4246-8565-f5c4e80f43a7.JPG.296x216.jpg', '海甸岛 江边房 2016年次新小区 精装两房', '招鑫公馆  ', '高楼层(共23层)板楼  -  海甸岛', '208万', '单价18689元/平米')
('', '户型方正四居室，南北通透，看房方便，产权清晰随时签', '名门广场北区  ', '中楼层(共29层)暂无数据  -  美兰', '372万', '单价19546元/平米')
('https://image1.ljcdn.com/460100-inspection/0cb83135-f4ae-4169-aa8e-23fcff8fcc95.jpg.296x216.jpg', '海口市和平南路 和平城市广场电梯小两房', '和平城市广场  ', '高楼层(共25层)暂无数据  -  美兰', '71.8万', '单价13578元/平米')
('', '天海居 1室1厅 78万', '天海居  ', '高楼层(共24层)板塔结合  -  海甸岛', '78万', '单价18140元/平米')
('https://image1.ljcdn.com/460100-inspection/5dd57d66-61c2-43a2-8700-edc981b5a2bf.JPG.296x216.jpg', '海甸岛 毛坯3房，万恒城市花园3期，海景房', '万恒城市花园  ', '高楼层(共15层)板楼  -  海甸岛', '230万', '单价18383元/平米')
('https://image1.ljcdn.com/460100-inspection/5dce92d5-77e8-4457-aa38-b544288942d3.JPG.296x216.jpg', '六东路海岸雅居 91.76平 正规两居室 163万 各付税！', '海岸雅居  ', '低楼层(共26层)板楼  -  海甸岛', '160万', '单价17437元/平米')
('https://image1.ljcdn.com/460100-inspection/ad45538e-e898-4c28-96f2-6059f2f96489.JPG.296x216.jpg', '海甸岛 新新海岸 使用面积103平 正规两房交通生活方便', '新新海岸  ', '中楼层(共16层)塔楼  -  海甸岛', '164.8万', '单价16000元/平米')
('https://image1.ljcdn.com/460100-inspection/a147a5d9-334e-4a24-a1da-3f9aaba9d1c5.JPG.296x216.jpg', '夏威夷花苑 品质小区 正规1房  户型方正 环境好', '夏威夷花苑  ', '低楼层(共15层)暂无数据  -  海甸岛', '68.8万', '单价17664元/平米')
('https://image1.ljcdn.com/460100-inspection/c8dd92d9-dca4-4b2c-b695-c24df296c194.JPG.296x216.jpg', '海甸岛江海郡，精装修2房，南北通透，配套齐全', '江海郡  ', '低楼层(共23层)板楼  -  海甸岛', '155万', '单价19325元/平米')
('https://image1.ljcdn.com/460100-inspection/fbd07910-9761-4ff1-955d-058f5e55bbc7.jpg.296x216.jpg', '海南大学内，南希苑 顶楼 带露台 精装修', '南希苑  ', '18层板楼  -  海甸岛', '300万', '单价19519元/平米')
('https://image1.ljcdn.com/460100-inspection/e3e85a65-73ca-45ec-940c-d73dd5a41781.jpg.296x216.jpg', '蓝天丽城 2室2厅 129万', '蓝天丽城  ', '高楼层(共20层)暂无数据  -  美兰', '129万', '单价18429元/平米')
('https://image1.ljcdn.com/460100-inspection/a84c67cc-40b0-44d1-8ea9-5676629abf41.jpg.296x216.jpg', '和平城市广场 两房 通风透气 方正', '和平城市广场  ', '低楼层(共25层)暂无数据  -  美兰', '90万', '单价10981元/平米')
('https://image1.ljcdn.com/460100-inspection/a048ccb2-179e-4e02-9868-332e4b95b038.jpg.296x216.jpg', '蓝天路 金桃苑 118平精装三房 总价168万！', '金桃苑  ', '低楼层(共20层)暂无数据  -  美兰', '162万', '单价13729元/平米')
('https://image1.ljcdn.com/460100-inspection/378ebde0-b5ad-4b50-aeaa-fc49003036c5.jpg.296x216.jpg', '海大东门旁，侨达花园，南北通透户型方正。', '侨达花园  ', '中楼层(共17层)板楼  -  海甸岛', '224万', '单价16012元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload892c3f9e-a02e-4e3c-8b9b-01675451666b.JPG.296x216.jpg', '海甸岛兆南公寓 精装三房 看房方便', '兆南公寓  ', '低楼层(共15层)塔楼  -  海甸岛', '148万', '单价12334元/平米')
('https://image1.ljcdn.com/460100-inspection/c506289e-87d5-4505-8c23-fb10e77ed067.JPG.296x216.jpg', '全新精装修 户型方正 采光通风好', '甸花新村  ', '中楼层(共7层)板楼  -  海甸岛', '103万', '单价12701元/平米')
('https://image1.ljcdn.com/460100-inspection/7047cc93-d5e9-4253-b359-b51842f93855.jpg.296x216.jpg', '美兰区蓝天路，世纪港精装三房，电梯房，大阳台 满二', '世纪港  ', '低楼层(共15层)暂无数据  -  美兰', '216万', '单价19691元/平米')
('', '满五多套，精装修，有40米的花园', '花语庭苑  ', '低楼层(共3层)暂无数据  -  海甸岛', '480万', '单价28916元/平米')
('https://image1.ljcdn.com/460100-inspection/b689e126-0585-4341-9a81-f642813446fe.JPG.296x216.jpg', '海甸岛 五西路 世纪大桥下 生活便利 兆南集团', '兆南绿岛家园  ', '低楼层(共11层)暂无数据  -  海甸岛', '236万', '单价19710元/平米')
('', '上游大厦 简装三房 满五年唯一 户型方正拎包入住', '上游大厦  ', '高楼层(共6层)暂无数据  -  美兰', '135万', '单价12273元/平米')
('https://image1.ljcdn.com/460100-inspection/7c57a3d1-53ed-4d8f-b887-64c7c4c799f9.JPG.296x216.jpg', '海甸岛 海景中小 大三房可改四房 南北通透 满五唯一', '友合金城  ', '低楼层(共15层)板塔结合  -  海甸岛', '268万', '单价16081元/平米')
('https://image1.ljcdn.com/460100-inspection/ebbe01c7-1819-4553-bf3d-0012d7029eb6.JPG.296x216.jpg', '海甸岛 花开四季温泉度假村两房 高楼层景观视野好', '花开四季温泉海景度假村  ', '中楼层(共18层)塔楼  -  海甸岛', '150万', '单价16533元/平米')
('https://image1.ljcdn.com/460100-inspection/517d0439-2865-42bb-ba66-baccc9471445.JPG.296x216.jpg', '海甸岛 新新海岸 使用面积103平 正规两房交通生活方便', '新新海岸  ', '中楼层(共16层)塔楼  -  海甸岛', '164.8万', '单价16000元/平米')
('https://image1.ljcdn.com/460100-inspection/2fa0b2b5-9af2-4819-a0a6-2c840ab7b6f1.jpg.296x216.jpg', '电梯房，安保系统好 户型方正，精装修家具家电齐全', '汇亘大厦  ', '低楼层(共21层)暂无数据  -  美兰', '68万', '单价14802元/平米')
('https://image1.ljcdn.com/460100-inspection/117693ef-0574-4869-a2d2-f0b8b40e056d.JPG.296x216.jpg', '海景花园小3房，精装修，楼梯5楼可按揭', '海景花园  ', '中楼层(共9层)暂无数据  -  海甸岛', '115万', '单价15789元/平米')
('https://image1.ljcdn.com/460100-inspection/30ea0616-6c0d-453b-b4af-d2ca3bd137ba.jpg.296x216.jpg', '国瑞城旁花园小区，精装修大四房，可改五房，单价低。', '名门广场南区  ', '中楼层(共17层)暂无数据  -  美兰', '318万', '单价17332元/平米')
('https://image1.ljcdn.com/460100-inspection/c9af416a-b7c2-4122-8b5f-e155794f42ab.JPG.296x216.jpg', '加州阳光 3室1厅 145万', '加州阳光  ', '高楼层(共19层)暂无数据  -  海甸岛', '145万', '单价16975元/平米')
('https://image1.ljcdn.com/460100-inspection/b3e7115b-8363-4378-b5be-b420a69018a5.jpg.296x216.jpg', '荣域二期 园林小区 三房 业主诚心出售', '荣域二期  ', '低楼层(共8层)板楼  -  海甸岛', '210万', '单价24278元/平米')
('https://image1.ljcdn.com/460100-inspection/b70cc892-436c-40f7-b2db-4389d6698775.jpg.296x216.jpg', '正规三房，采光通风好，业主诚意出售', '群芳花园  ', '高楼层(共10层)暂无数据  -  美兰', '145万', '单价13579元/平米')
('https://image1.ljcdn.com/460100-inspection/4bfca21e-9594-4b23-9304-942e34f97cbd.jpg.296x216.jpg', '珍珠裕苑二期，正规三房，东南朝向，通风采光好', '珍珠裕苑二期  ', '中楼层(共16层)板楼  -  海甸岛', '230万', '单价18615元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload80e38641-0e40-48c2-b533-612148dc533e.JPG.296x216.jpg', '广物滨江海岸 124平毛坯大三房 产证满2年 次顶楼', '滨江海岸·御江（一期）  ', '高楼层(共18层)板楼  -  海甸岛', '295万', '单价23791元/平米')
('https://image1.ljcdn.com/460100-inspection/25161e39-43fd-4d99-9984-f3c345aba44d.jpg.296x216.jpg', '国兴大道 国兴城 三房二厅二卫 南北通透', '海航国兴城  ', '高楼层(共28层)塔楼  -  美兰', '278万', '单价21890元/平米')
('https://image1.ljcdn.com/460100-inspection/6d0f9eb7-4a01-4d0c-89e1-3c41dcebfbfc.jpg.296x216.jpg', '蓝天路 世纪生活港 精装修 三房', '世纪港  ', '低楼层(共15层)暂无数据  -  美兰', '159万', '单价18671元/平米')
('https://image1.ljcdn.com/460100-inspection/a443410c-cfb5-4ada-8d81-47fa4cd272a7.jpg.296x216.jpg', '盛木天一方，正规1房2厅1厨1卫，客厅卧室均朝南', '盛木天一方  ', '高楼层(共13层)板塔结合  -  海甸岛', '165万', '单价21154元/平米')
('https://image1.ljcdn.com/460100-inspection/8daf1352-14a6-4138-bc18-e87497f8f100.JPG.296x216.jpg', '海甸岛 2房2厅1厨1卫2阳台 南北通透 通风采光好', '海景花园  ', '高楼层(共9层)暂无数据  -  海甸岛', '93万', '单价11954元/平米')
('', '香樟假日 正规两房 南北通透 一梯两户 总价低', '香樟假日  ', '高楼层(共6层)暂无数据  -  海甸岛', '135万', '单价15081元/平米')
('https://image1.ljcdn.com/460100-inspection/c3572d8b-4d54-4e59-b3b1-3ce8bd38ecad.JPG.296x216.jpg', '世纪大道旁 兆南丽湾跃层四房 南北通 高楼海景房', '兆南丽湾  ', '高楼层(共30层)板塔结合  -  海甸岛', '433.8万', '单价16500元/平米')
('https://image1.ljcdn.com/460100-inspection/ce1850d5-309a-4043-bede-f7f5b0319536.JPG.296x216.jpg', '海甸岛九九海景花园一房 25小实验中 双學区 随时看房', '九九海景花园  ', '低楼层(共9层)板塔结合  -  海甸岛', '90万', '单价17186元/平米')
('https://image1.ljcdn.com/460100-inspection/be188e4b-fa32-40be-b0ef-ba7611a13fc0.JPG.296x216.jpg', '海甸三西路安海新村，精装修，4房。', '安海新村  ', '低楼层(共7层)暂无数据  -  海甸岛', '218万', '单价15798元/平米')
('https://image1.ljcdn.com/460100-inspection/cde92aa8-fb17-47a2-b25f-474303c89b50.jpg.296x216.jpg', '海府路 交通便利 可以按揭 毛坯四房', '艺苑大厦  ', '中楼层(共13层)暂无数据  -  美兰', '155万', '单价12708元/平米')
('https://image1.ljcdn.com/460100-inspection/5e8391c1-fd15-4adb-a371-8dd5679cffa9.JPG.296x216.jpg', '海甸岛 万兴路 满五唯一 毛坯三房可加阁楼 配套成熟', '滨海华庭  ', '高楼层(共6层)板楼  -  海甸岛', '228万', '单价20137元/平米')
('https://image1.ljcdn.com/460100-inspection/ae8beccb-e0b9-4b43-9583-ecf34069ca9a.jpg.296x216.jpg', '美兰区 海鸿大厦 大三房   户型方正', '海鸿大厦  ', '低楼层(共17层)塔楼  -  美兰', '188万', '单价14466元/平米')
('https://image1.ljcdn.com/460100-inspection/79f2f6e9-bc6e-472a-8d96-55c004f11824.JPG.296x216.jpg', '新埠岛 滨海国际 3房精装修 拎包入住', '碧桂园·滨海国际  ', '低楼层(共17层)板楼  -  海甸岛', '280万', '单价22182元/平米')
('https://image1.ljcdn.com/460100-inspection/14a880bd-2ba9-4fb3-bc40-ecb8416ead09.jpg.296x216.jpg', '海甸岛 友合花园 两方两厅一厨一卫 东北朝向采光好', '友合花园  ', '高楼层(共6层)暂无数据  -  海甸岛', '110万', '单价10680元/平米')
('https://image1.ljcdn.com/460100-inspection/eeeb3096-3882-4f0b-8788-400a2cf1ad61.jpg.296x216.jpg', '福信苑，精装99平米，大三房，145万', '福信苑  ', '中楼层(共8层)暂无数据  -  海甸岛', '138万', '单价13940元/平米')
('https://image1.ljcdn.com/460100-inspection/c596e903-5a0a-4368-b927-16c485e8f426.JPG.296x216.jpg', '一房一厅 带阳台 精装修 送家具家电', '厚土·青苹果  ', '中楼层(共14层)塔楼  -  海甸岛', '90万', '单价17682元/平米')
('https://image1.ljcdn.com/460100-inspection/cd60a3e3-c4a8-4205-a665-f9f31e4bb440.jpg.296x216.jpg', '碧海大道，方圆公寓正规一房二厅，带装修房', '方圆公寓  ', '低楼层(共12层)板塔结合  -  海甸岛', '95万', '单价17593元/平米')
('https://image1.ljcdn.com/460100-inspection/32f76821-6280-4413-9e12-fbe52fb1944c.JPG.296x216.jpg', '商住办公性质，小户型适合养老度假，租金抵月供', '冠华大厦  ', '低楼层(共15层)暂无数据  -  海甸岛', '48.6万', '单价14500元/平米')
('https://image1.ljcdn.com/460100-inspection/36034766-d103-4cf7-8ae6-d9c2684e0153.jpg.296x216.jpg', '美兰区蓝天路，世纪港精装三房，电梯房，大阳台 满二', '世纪港  ', '低楼层(共15层)暂无数据  -  美兰', '216万', '单价19691元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_uploadee57eda2-3eb2-4d25-b451-ba89fb418a36.jpg.296x216.jpg', '海岸金沙，精装修三房，大阳台，可以看海', '海岸金沙  ', '低楼层(共18层)板楼  -  海甸岛', '290万', '单价23016元/平米')
('https://image1.ljcdn.com/460100-inspection/d719bcb3-96c3-4f0a-806c-732468f0f808.jpg.296x216.jpg', '燕海大厦 3室2厅 218万', '燕海大厦  ', '中楼层(共10层)暂无数据  -  美兰', '218万', '单价13802元/平米')
('', '金隅大成西溪里 3室2厅 200万', '金隅大成西溪里  ', '中楼层(共26层)板楼  -  海甸岛', '200万', '单价20000元/平米')
('https://image1.ljcdn.com/460100-inspection/51df9ae2-d879-45b8-a78a-0c6322fd47be.JPG.296x216.jpg', '江南城大户型、毛坯4房，想咋装咋装', '江南城  ', '中楼层(共5层)暂无数据  -  海甸岛', '330万', '单价21020元/平米')
('https://image1.ljcdn.com/460100-inspection/10f5d556-1248-437f-b890-8cc6ba6df6ac.JPG.296x216.jpg', '喜欢可以先看看  精装修  朝南向 通风采光充足', '金海雅苑北区  ', '中楼层(共21层)暂无数据  -  海甸岛', '75万', '单价16904元/平米')
('https://image1.ljcdn.com/460100-inspection/6ac0e4e5-4efe-4f95-80e7-4a90651523ad.JPG.296x216.jpg', '美丽沙花园证在手，业主诚心出售！', '美丽沙花园  ', '低楼层(共17层)暂无数据  -  海甸岛', '190万', '单价26389元/平米')
('https://image1.ljcdn.com/460100-inspection/b48eb2da-0918-4e11-9ad5-9b82d2f0d93a.JPG.296x216.jpg', '兆南绿岛家园  2室2厅1卫 户型好 视野开阔', '兆南绿岛家园  ', '高楼层(共11层)暂无数据  -  海甸岛', '188万', '单价18655元/平米')
('https://image1.ljcdn.com/460100-inspection/df251bd2-ea2c-485b-bde3-ae92e5e1c904.JPG.296x216.jpg', '海甸岛 白沙门旁 正规两房   南北双阳台', '中财公寓  ', '中楼层(共11层)板楼  -  海甸岛', '145万', '单价16252元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload7cf832b6-726f-4da6-ab73-639ad4b60f67.jpg.296x216.jpg', '海甸岛纯板楼，大户型。通透户型，日本水泥，国外技术', '一品水苑  ', '中楼层(共11层)暂无数据  -  海甸岛', '255万', '单价12984元/平米')
('https://image1.ljcdn.com/460100-inspection/4451456c-8ad7-4dab-be91-7fff2403ae14.JPG.296x216.jpg', '红泥月亮湾 简装两房 户型方正 采光充足 满五多套', '红泥月亮湾花园  ', '中楼层(共11层)板楼  -  海甸岛', '160万', '单价19548元/平米')
('https://image1.ljcdn.com/460100-inspection/eb9cfcc5-d2ba-4eb7-8255-30daee7dd453.jpg.296x216.jpg', '五指山路（海晟瑞景）通风采光好 户型方正', '海晟瑞景  ', '中楼层(共14层)暂无数据  -  美兰', '88万', '单价16888元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload96a24d31-002b-4925-a62a-d1ac8cea1939.jpg.296x216.jpg', '小区环境优美，有中老年人的活动散步的场所', '海景花园  ', '低楼层(共20层)暂无数据  -  海甸岛', '168万', '单价18546元/平米')
('https://image1.ljcdn.com/460100-inspection/27046896-ccaa-4821-90a9-dfe28d031ed6.JPG.296x216.jpg', '小户型，精装修，三原华庭物业，管理好', '海名轩  ', '中楼层(共25层)板塔结合  -  海甸岛', '89万', '单价17894元/平米')
('https://image1.ljcdn.com/460100-inspection/7420dd75-c00f-40bb-95d0-89ab6059db6f.jpg.296x216.jpg', '海府路康盛商务公寓精装修2房，户型通透', '康盛商务公寓  ', '高楼层(共17层)暂无数据  -  美兰', '87.8万', '单价13344元/平米')
