('https://image1.ljcdn.com/310000-inspection/test-e2139069-7194-45fc-982b-822d8dd1e0ef.png.296x216.jpg', '尺度决定视野，改变生活，万科温馨大两房，有露台哦', '万科城市花园  | 2室2厅 | 73.19平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1995年建板楼  -  七宝', '375万', '单价51237元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload02e4053f-67bb-4bc6-b230-8541e75de74f.jpg.296x216.jpg', '带阁楼和露台，满五唯一，精装户型方正，小区中间位置', '西郊河畔家园  | 2室2厅 | 92.56平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  华漕', '450万', '单价48618元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160915/9cc59158-27c4-4823-8a94-0648e10f267a.jpg.296x216.jpg', '紫薇新村 一房诚心出售 环境好 位置好 交通便捷', '紫薇新村  | 1室1厅 | 45.28平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)1995年建板楼  -  华漕', '215万', '单价47483元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171203/d348187b-4081-44b8-a121-652e6fa10698.jpg.296x216.jpg', '嘉怡精装一楼带地下室，拎包即可入住，出行方便', '嘉怡水岸(公寓)  | 3室2厅 | 118.69平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2013年建板楼  -  吴泾', '443万', '单价37325元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadaa850953-30a8-4376-945f-18ba157607ed.jpg.296x216.jpg', '电梯+送12㎡露台！2+1户型！家门口就是闵行实验小雪！', '万科假日风景(公寓)  | 2室2厅 | 110.78平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2006年建板楼  -  莘庄', '708万', '单价63911元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload82d14a67-cf9e-4c38-bb03-3967c340abbf.jpg.296x216.jpg', '满五唯一，随时可看，装修风格简约', '新闵小区  | 2室1厅 | 57.68平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1992年建板楼  -  老闵行', '219万', '单价37969元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170610/264d6f44-1419-4679-be63-fa1275e02776.jpg.296x216.jpg', '户型通透采光好，拎包即住，户型好，随时看和签约', '上海康城  | 2室2厅 | 98.33平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2006年建板楼  -  莘庄', '380万', '单价38646元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171020/bb4b6c03-83ca-4c13-a030-18cefbbff78a.jpg.296x216.jpg', '二村少有复式，满五唯一税少，户型正气，价格可谈', '龙柏二村  | 3室2厅 | 110.65平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1994年建板楼  -  龙柏', '460万', '单价41573元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170709/d1d6fc60-19c6-412b-bf44-4aaced2de114.jpg.296x216.jpg', '小区稀/缺小两房，总价低，产权清晰，看房方便', '罗阳七村  | 2室1厅 | 55.32平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1995年建板楼  -  梅陇', '275万', '单价49711元/平米')
('https://image1.ljcdn.com/310000-inspection/2ef8ae6c-1a7d-4357-ae24-7311bcee8008.JPG.296x216.jpg', '坤庭大两房+纯毛坯可随意改造+有钥匙随时看房', '浦江坤庭—璞御  | 2室2厅 | 107平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共12层)2013年建板楼  -  浦江', '560万', '单价52337元/平米')
('https://image1.ljcdn.com/310000-inspection/bfa4f5ed-022e-4953-bca9-dbb0cf5d81a4.jpg.296x216.jpg', '一见倾心   精装拎包入住  全明户型 景观房满五年唯一', '上海康城  | 3室2厅 | 138.63平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2006年建板楼  -  莘庄', '518万', '单价37366元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160718/ff4d8d2d-a5a8-4d97-824d-9285d6b3e7f2.jpg.296x216.jpg', '楼层适中，精装二房，位置好交通方便，适合居家住户', '罗阳七村  | 2室2厅 | 91.21平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1998年建板楼  -  梅陇', '400万', '单价43855元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170509/ba32c4eb-1364-4bad-9c1e-62e3e06c317b.jpg.296x216.jpg', '南北双阳台，房型正气，采光好，地段好，看房方便', '明物大厦  | 2室1厅 | 77.8平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1999年建板楼  -  莘庄', '470万', '单价60412元/平米')
('https://image1.ljcdn.com/310000-inspection/test-03198ba3-10ed-4a82-b98f-4ff9f82ed360.png.296x216.jpg', '皇都花园花园一期正气大三房，景观楼层。业主诚意出售', '皇都花园(公寓)  | 3室2厅 | 176.37平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2003年建板楼  -  七宝', '1245万', '单价70591元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161218/78ba9e79-bba7-4373-bd1e-f6d0474485b6.jpg.296x216.jpg', '两房朝南三阳台，南北通风冬暖夏凉，精装三房多维交通', '上海康城  | 3室2厅 | 135.9平米 | 南 | 精装 | 有电梯', '低楼层(共14层)2006年建板楼  -  莘庄', '490万', '单价36056元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171028/3f05a223-947c-40af-ad99-6ae7b9862cc8.jpg.296x216.jpg', '东川路站旁，精装3房，满五唯一，产权清晰， 品质小区', '金榜人家  | 3室2厅 | 118.09平米 | 暂无数据 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  老闵行', '535万', '单价45305元/平米')
('https://image1.ljcdn.com/310000-inspection/fd0f0711-4ae9-4e76-a79b-672221a85ea4.JPG.296x216.jpg', '户型正气，景观楼层，视野开阔，地段位置好，出行方便', '瑞和华苑北区  | 1室1厅 | 60.81平米 | 南 | 毛坯 | 有电梯', '中楼层(共11层)2013年建板楼  -  浦江', '189万', '单价31081元/平米')
('https://image1.ljcdn.com/310000-inspection/223dd084-4677-4ce5-854f-07a40ba6236c.jpg.296x216.jpg', '汇颂南苑 满五唯一免个税 近地铁口 精装修拎包入住', '汇颂南苑  | 1室1厅 | 55.32平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2008年建板楼  -  浦江', '208万', '单价37600元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload78c7e559-f834-4384-b1b4-5b5581e9e6b9.jpg.296x216.jpg', '视野开阔 满五唯一 税费少， 得房率高', '紫堤苑  | 3室2厅 | 106.52平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2000年建板楼  -  华漕', '470万', '单价44124元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161217/f57d62fb-9538-4838-bfc4-da07b789a067.jpg.296x216.jpg', '急卖 急卖 毛坯一房 价格可再谈', '星河景苑  | 1室2厅 | 62平米 | 南 | 毛坯 | 有电梯', '低楼层(共8层)2014年建板楼  -  老闵行', '258万', '单价41613元/平米')
('https://image1.ljcdn.com/310000-inspection/test-dea85cc4-8033-4bd9-9a5b-5fd25e5adb2b.png.296x216.jpg', '聚缘北庭 1室1厅 169万', '聚缘北庭  | 1室1厅 | 55.83平米 | 南 | 毛坯 | 有电梯', '低楼层(共14层)2013年建板楼  -  浦江', '169万', '单价30271元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171030/4305a9b2-bfe2-43ac-9c27-d5fef617c3e6.jpg.296x216.jpg', '南北通透格局好、景观位置。高层房东诚意出售.', '东方御花园  | 2室2厅 | 112.4平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共10层)2002年建板楼  -  古美', '575万', '单价51157元/平米')
('https://image1.ljcdn.com/310000-inspection/5b1be01f-e02b-4763-a228-34bc92eb33a4.JPG.296x216.jpg', '汇秀景苑2街坊，中高楼层原始动迁1房', '汇秀景苑二街坊  | 1室1厅 | 55.9平米 | 南 | 毛坯 | 有电梯', '高楼层(共11层)2013年建板楼  -  浦江', '175万', '单价31306元/平米')
('https://image1.ljcdn.com/310000-inspection/test-5b59fee0-6e4f-4e4d-881d-8da04b1d6dc8.png.296x216.jpg', '古美西路316弄 3室2厅 460万', '古美西路316弄  | 3室2厅 | 90.28平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  古美', '460万', '单价50953元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171015/d9081654-b375-495f-95ae-03c0cd33cc00.jpg.296x216.jpg', '成熟地段，金平路地铁口底楼平顶复式+露台，赞', '金铭福邸  | 3室2厅 | 163.3平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  老闵行', '580万', '单价35518元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171101/0883cd4f-4609-4e5a-959d-89e01ba585fa.jpg.296x216.jpg', '茂盛少有大三房 景观楼层 满五年税费低', '茂盛城市花园  | 3室2厅 | 133.18平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2003年建板楼  -  七宝', '968万', '单价72684元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171125/fd25e67e-5734-40f4-a66a-896e03d1abbe.jpg.296x216.jpg', '林水电梯两房 带产权车位 总价低 走长远路线', '林水美地苑  | 2室2厅 | 93.93平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2009年建板楼  -  莘庄', '450万', '单价47909元/平米')
('https://image1.ljcdn.com/310000-inspection/673f8def-d7f4-449e-abd6-a1bb0ab95870.jpg.296x216.jpg', '香树丽舍 中间楼层 满五年税少 总价低  且还可商量', '香树丽舍  | 2室2厅 | 87.28平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2008年建板楼  -  莘庄', '475万', '单价54423元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b3fe3159-9295-4207-bf8f-536248c6dfcb.png.296x216.jpg', '9号线星中路站200米成熟小区两房精装修诚意出售', '宏明雅舍  | 2室2厅 | 75.83平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1994年建板楼  -  静安新城', '375万', '单价49453元/平米')
('https://image1.ljcdn.com/310000-inspection/test-5c1f7ce7-f7cf-4efc-a72b-09bd54ec5ee2.png.296x216.jpg', '满五年税少，无户口无贷，楼层好采光充足，房东诚售', '申莘一村  | 2室1厅 | 69.43平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1997年建板楼  -  颛桥', '265万', '单价38168元/平米')
('https://image1.ljcdn.com/310000-inspection/test-73d94010-419e-4022-b00c-660439c42205.png.296x216.jpg', '小区安静舒适，环境优美，适宜居家', '凤庆小区  | 2室1厅 | 50.83平米 | 南 | 毛坯 | 无电梯', '低楼层(共5层)1987年建板楼  -  老闵行', '165万', '单价32462元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171125/21108946-307a-4895-9ceb-69123983a50e.jpg.296x216.jpg', '中层正气三房跳楼价01年新小区随时可以看业主诚意出售', '广达新苑  | 3室2厅 | 127平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)2001年建板楼  -  航华', '550万', '单价43308元/平米')
('https://image1.ljcdn.com/310000-inspection/9794a269-7c49-43b5-be22-0df4fe2aadba.jpg.296x216.jpg', '平南三村双南两房，满五唯一，省钱！', '平南三四村  | 2室1厅 | 61.17平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1994年建板楼  -  古美', '345万', '单价56401元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ebd8406c-18dc-4908-a37c-3c9878f6c0ab.png.296x216.jpg', '南北通两房，沿河景观，采光风景好，诚心出售', '水语人家南苑  | 2室2厅 | 74.53平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2010年建板楼  -  浦江', '257万', '单价34483元/平米')
('https://image1.ljcdn.com/310000-inspection/test-93825637-1487-4a30-a5f0-78c4ddad8881.png.296x216.jpg', '静安新城八区 3室2厅 730万', '静安新城八区  | 3室2厅 | 121.08平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1999年建板楼  -  静安新城', '730万', '单价60291元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170521/79ff59aa-4e12-403d-b953-883d37ee2b81.jpg.296x216.jpg', '可改3房、2房朝南、带20平左右天井', '蔷薇新村  | 2室2厅 | 91平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1995年建板楼  -  春申', '325万', '单价35715元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171223/4b475550-d7f5-4001-91d6-d28e299647eb.jpg.296x216.jpg', '一手动迁房、免增值税，南北通透、两房两厅，看房方便', '都市宜家苑  | 2室2厅 | 85.43平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2004年建板楼  -  春申', '382万', '单价44715元/平米')
('https://image1.ljcdn.com/310000-inspection/e928defd-49ae-4edb-90ff-c135894242ec.jpg.296x216.jpg', '近莘庄公园，龙之梦，地段优势好，诚意出售', '莘浜路351弄  | 1室1厅 | 42.41平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)1988年建板楼  -  莘庄', '218万', '单价51403元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171219/2df4cebe-4b38-4873-97f9-de6ee1d865c3.jpg.296x216.jpg', '龙兴苑 2室2厅 630万', '龙兴苑  | 2室2厅 | 94.5平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  龙柏', '630万', '单价66667元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171203/c14c9455-e890-4b8e-b815-08a09c1df756.jpg.296x216.jpg', '业主置换看中一手房已下定，税费少，诚意出售', '明珠大厦  | 2室2厅 | 102.2平米 | 南 | 简装', '高楼层(共24层)1997年建塔楼  -  老闵行', '355万', '单价34736元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170508/8fe3ad23-6940-446f-b050-e690bcef606b.jpg.296x216.jpg', '华侨城二期+精装两房+边套三面采光+满两年+有钥匙', '新浦江城(江栀路500弄)  | 2室2厅 | 92.66平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2009年建板楼  -  浦江', '550万', '单价59357元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171225/7abf697f-a379-4306-a944-670f52dbde99.jpg.296x216.jpg', '全南户型高区景观房，面足球场，视野开阔，光线充足', '金汇丽舍  | 1室1厅 | 54.32平米 | 南 | 简装 | 有电梯', '高楼层(共9层)2002年建板楼  -  金汇', '440万', '单价81002元/平米')
('https://image1.ljcdn.com/310000-inspection/b284aa08-2e3c-4844-81af-9d00021ec40c.jpg.296x216.jpg', '高品质小区，楼栋位置好，精装修，送超大花园。', '虹桥花苑  | 2室2厅 | 98.14平米 | 南 | 精装 | 有电梯', '低楼层(共10层)2003年建板楼  -  金虹桥', '780万', '单价79479元/平米')
('https://image1.ljcdn.com/310000-inspection/9f92d6de-4e03-45fd-ae28-f5571e5a2fa6.jpg.296x216.jpg', '祜欣公寓高区景观房，单价低，业主急*售，满五', '祜欣公寓  | 3室2厅 | 135.22平米 | 南 | 精装 | 有电梯', '高楼层(共10层)2001年建板楼  -  古美', '870万', '单价64340元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170519/305cbd43-719a-493e-811a-b0103587db26.jpg.296x216.jpg', '精装两房 双南户型  采光充足  满五唯一', '通海一小区  | 2室1厅 | 73.4平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1994年建板楼  -  吴泾', '245万', '单价33379元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170207/3736b7b1-d2da-4026-8d0e-09f0d4535f99.jpg.296x216.jpg', '莘庄地铁口小区闹中取静南房朝南全明户型房东诚意出售', '开城新村  | 2室1厅 | 72.52平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1993年建板楼  -  莘庄', '373万', '单价51435元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171216/9d6f535c-e656-4de7-bdad-13d4fa8bc596.jpg.296x216.jpg', '看房方便，房东诚心出售，看中价格可谈满五年税费少', '丽都城假日景苑  | 3室2厅 | 135.89平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2009年建板楼  -  老闵行', '595万', '单价43786元/平米')
('https://image1.ljcdn.com/310000-inspection/test-fae605c3-4d65-4e0a-94ff-5f1f6f07861f.png.296x216.jpg', '一手动迁，税费少，户型正气，装修好，拎包入住，诚售', '浦江宝邸北区  | 3室2厅 | 119.9平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2009年建板楼  -  浦江', '390万', '单价32528元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload50d81b40-c2e5-4dd7-b6cc-86ef4ec92187.JPG.296x216.jpg', '电梯四楼大两房 南北正通两房 一房朝南一房朝北楼层好', '浦江世博家园十五街坊  | 2室2厅 | 79.42平米 | 东南 | 精装 | 有电梯', '中楼层(共11层)2006年建板楼  -  浦江', '385万', '单价48477元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170716/f93692bd-7717-4c04-bfb4-45fa7bbd9a95.jpg.296x216.jpg', '精典电梯两房 正品房型 无遮挡采光好 71路尽在家门口', '华菁公寓  | 2室2厅 | 99平米 | 东北 | 精装 | 有电梯', '中楼层(共14层)1996年建塔楼  -  航华', '390万', '单价39394元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171021/779900d1-4e87-4cfc-b195-0ae3ce5d1d7b.jpg.296x216.jpg', '满五唯一 南北通透 高区采光好 业主诚意出售看房方便', '上海康城  | 3室2厅 | 134.08平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共17层)2008年建板楼  -  莘庄', '500万', '单价37292元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170327/a18e807e-3ac4-4509-99ee-175363453454.jpg.296x216.jpg', '七宝站精装两房，户型正气，视野佳，看房随时', '佳宝新村  | 2室1厅 | 61.27平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1994年建板楼  -  七宝', '298万', '单价48638元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161014/fcc369a9-6a70-4602-b5ee-31449a384146.jpg.296x216.jpg', '锦江乐园大三房，高区视野开阔，业主出国诚意出售', '阳光美景城  | 3室2厅 | 139.62平米 | 南 | 简装 | 有电梯', '高楼层(共31层)2004年建板楼  -  古美', '849万', '单价60808元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f144efad-ef5a-42a7-8895-94790dc58ac1.png.296x216.jpg', '聚缘北庭毛坯2房+电梯直达+一手动迁+诚意出售+总价低', '聚缘北庭  | 2室1厅 | 75.04平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共7层)2013年建板楼  -  浦江', '225万', '单价29985元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171102/3f93de49-8f78-4642-bd14-1076eb583712.jpg.296x216.jpg', '商务区好房子总价低，楼层好，户型方正，采光好，', '万科时一区  | 2室1厅 | 71.32平米 | 南 | 精装 | 有电梯', '中楼层(共11层)板楼  -  华漕', '585万', '单价82025元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171222/46c8315d-9bc2-48bb-81d1-51490fc14b5b.jpg.296x216.jpg', '09年电梯房，满五年，带车位，精装带地暖，户型方正！', '小桥里  | 3室2厅 | 132.3平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2008年建板楼  -  航华', '730万', '单价55178元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170913/ed8dd98e-4572-48ae-8f23-94e777ad1407.jpg.296x216.jpg', '丹桂花园 正气全明三居室 两厅两卫 景观楼层', '丹桂花园  | 3室2厅 | 137.69平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  航华', '565万', '单价41035元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170616/8e66963e-0b93-4792-9258-4ee07c9d8bc2.jpg.296x216.jpg', '林水美地苑 2室2厅 455万', '林水美地苑  | 2室2厅 | 100.31平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2008年建板楼  -  莘庄', '455万', '单价45360元/平米')
('https://image1.ljcdn.com/310000-inspection/test-480740bb-0329-407a-9bfa-d721044681bc.png.296x216.jpg', '水语人家地铁2房+配套成熟，单价低', '水语人家南苑  | 2室1厅 | 76.4平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共11层)2010年建板楼  -  浦江', '245万', '单价32069元/平米')
('https://image1.ljcdn.com/310000-inspection/4c0c4787-e77d-421d-ae1b-7cd46df1ee96.JPG.296x216.jpg', '看房有钥匙，全南全明户型，高区采光好，税费少！', '浦江瑞和城  | 2室1厅 | 77.08平米 | 南 | 毛坯', '中楼层(共23层)2013年建板楼  -  浦江', '238万', '单价30878元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171228/c98d5945-e747-450b-b7eb-9667ed104e5e.jpg.296x216.jpg', '九方家园 2室2厅 375万', '九方家园  | 2室2厅 | 82.78平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2003年建板楼  -  华漕', '375万', '单价45301元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180113/d538f61c-a518-402f-95c6-46aea2fdbdee.jpg.296x216.jpg', '15年买进税少，楼层好带电梯看房有钥匙！', '众众德尚世嘉  | 2室2厅 | 77.22平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2006年建板楼  -  颛桥', '400万', '单价51801元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170703/5792a7b2-9cd9-4063-96c9-bdbe4ea3eb06.jpg.296x216.jpg', '三佳花苑 万科物业 精装修 户型方正 近明强', '三佳花苑  | 1室1厅 | 42.35平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1994年建板楼  -  七宝', '325万', '单价76742元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171230/d02e2cee-2671-4abf-b09c-33e5aac206ed.jpg.296x216.jpg', '正气大两房  南北双阳台  送露台', '新梅公寓  | 2室2厅 | 110.66平米 | 南 | 精装 | 无电梯', '低楼层(共7层)1999年建板楼  -  古美', '600万', '单价54221元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e3d9c1e8-4212-46b2-9c4c-0edf65162b1a.png.296x216.jpg', '南北通透大三房、中间楼层、满五唯一、配套齐全诚售', '景江苑D区  | 3室2厅 | 119.37平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2004年建板楼  -  浦江', '450万', '单价37698元/平米')
('https://image1.ljcdn.com/310000-inspection/test-0b9946cd-7c04-44e8-be70-b819a752a63b.png.296x216.jpg', '莲浦二期，诚意出售，景观楼层，小区中间位置。', '莲浦府邸(公寓)  | 2室2厅 | 116.21平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2005年建板楼  -  七宝', '810万', '单价69702元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171217/eb45852f-4e66-4bef-8461-1e19acd60c1e.jpg.296x216.jpg', '此房为全明户型，户型方正采光充足，得房率高，近地铁', '紫藤一村  | 1室1厅 | 53.62平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1994年建板楼  -  梅陇', '268万', '单价49982元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171228/72f37d17-ba7e-4383-b995-770db647b249.jpg.296x216.jpg', '动迁房无增值税，两房朝南，全明户型，房型正气', '黎明花园  | 2室1厅 | 60.98平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1994年建板楼  -  七宝', '255万', '单价41817元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170703/c19f6446-9b45-4b00-9ab5-e35150b360b8.jpg.296x216.jpg', '玉兰苑+两南+中间位置+采光好+固定车位+随时可看', '东兰兴城(玉兰苑)  | 2室2厅 | 97.22平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  古美', '590万', '单价60688元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160109/9ffdf8d2-4141-4695-8a27-e3eca9dd6bf5.jpg.296x216.jpg', '业主诚心售，希望尽快出手，一梯两户，精装修拎包入住', '景谷苑  | 2室2厅 | 99.11平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2001年建板楼  -  老闵行', '290万', '单价29261元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadb2b8513a-bfcf-4ea6-a427-212c6daef6c7.jpg.296x216.jpg', '莘沥路20弄 三学 校一体 看房随时 诚意售房 签约随时', '莘沥路20弄  | 2室2厅 | 68.73平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1994年建板楼  -  莘庄', '390万', '单价56744元/平米')
('https://image1.ljcdn.com/310000-inspection/05fde4a2-f775-4f54-bd2a-b9c453436e03.jpg.296x216.jpg', '价格实惠+采光通风好+户型方正+赠送大露台', '金汇名人苑三街坊  | 3室2厅 | 136.48平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)1996年建板楼  -  金汇', '680万', '单价49825元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160710/c364a76f-b9eb-4097-88a9-678f03b15ebc.jpg.296x216.jpg', '拎包入住大两房，单价低，高楼层采光无遮挡', '吴泾新村  | 2室2厅 | 82.7平米 | 东 | 简装 | 无电梯', '高楼层(共5层)1958年建板楼  -  吴泾', '235万', '单价28416元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload8b8aa34d-c8f6-4a44-b94a-cba175676424.jpg.296x216.jpg', '5号线金平路站旁边  丽都城假日景苑  电梯顶楼带阁楼', '丽都城假日景苑  | 3室1厅 | 81.37平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2009年建板楼  -  老闵行', '450万', '单价55303元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171001/05900ffc-4d72-4fe0-97a1-3416ebe03176.jpg.296x216.jpg', '两房朝南户型正气，四楼采光好，动迁税费少', '古美西路420弄  | 2室1厅 | 74.03平米 | 东南 南 | 简装 | 无电梯', '中楼层(共6层)1996年建板楼  -  古美', '400万', '单价54033元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170311/3e3034f7-0029-4727-a698-3a1ff620bc68.jpg.296x216.jpg', '复试大四房 ， 小区好房 业主自住装修 拎包入住。', '虹景苑  | 4室2厅 | 177.25平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2001年建板楼  -  春申', '730万', '单价41185元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a6bac86e-d62e-4335-89e7-4884f4c62b57.png.296x216.jpg', '免增值税 1个点个税  房东看好房子急售', '碧林湾南苑(华友路260弄)  | 2室1厅 | 85平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2004年建板楼  -  七宝', '450万', '单价52942元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170625/f31ef2bd-88e1-4ece-9b67-9e15e1a17b28.jpg.296x216.jpg', '平吉一村 双南2房 赠送双阳台 满五年唯一 随时看房', '平吉一村  | 2室2厅 | 69.23平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1995年建板楼  -  古美', '348万', '单价50268元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9df2b49e-ce30-4e4b-a168-d08ea4e8b15f.png.296x216.jpg', '此房是南方城中高区景观房，小两房房东诚意出售', '南方城  | 2室2厅 | 88.89平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2005年建板楼  -  古美', '658万', '单价74025元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170914/76b1e6b7-2078-443b-bbc1-bb18b275985c.jpg.296x216.jpg', '普乐三村 两房，视野开阔，采光好，看房提前约', '普乐三村  | 2室1厅 | 69.49平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1995年建板楼  -  春申', '265万', '单价38135元/平米')
('https://image1.ljcdn.com/310000-inspection/75ce0d4d-97a1-407f-bca0-60b598cf0cff.jpg.296x216.jpg', '景城二期南北通顶楼复式，使用面积大，正看小区大公园', '春申景城湖畔林语  | 3室2厅 | 105.75平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2008年建板楼  -  春申', '830万', '单价78487元/平米')
