('https://image1.ljcdn.com/320100-inspection/cfeb780c-c5ec-4421-a8d9-d8323a0ee0d5.jpg.296x216.jpg', '两房朝南  楼栋位置好 无增值税', '左邻右里  | 2室1厅 | 73.31平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2010年建板楼  -  岔路口', '245万', '单价33420元/平米')
('https://image1.ljcdn.com/320100-inspection/347f5385-e5d9-474d-915f-96a8a5dba0e6.jpg.296x216.jpg', '万科金域蓝湾 3室2厅 450万', '万科金域蓝湾  | 3室2厅 | 116.08平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)2014年建塔楼  -  九龙湖', '450万', '单价38767元/平米')
('https://image1.ljcdn.com/320100-inspection/8230701f-d2d3-4512-8d84-07385f19bb68.JPG.296x216.jpg', '此房满五年无增值税 精装修两房 采光好 总价低 带阳台', '阳光之旅  | 2室1厅 | 73.57平米 | 西 北 | 精装 | 无电梯', '高楼层(共6层)2003年建板塔结合  -  麒麟镇', '150万', '单价20389元/平米')
('https://image1.ljcdn.com/320100-inspection/1f91b9dd-85dc-4125-97f5-84f09203c356.JPG.296x216.jpg', '东方红郡 满两年 精装修 拎包入住', '东方红郡  | 2室2厅 | 86.55平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2013年建板楼  -  麒麟镇', '225万', '单价25997元/平米')
('https://image1.ljcdn.com/320100-inspection/21496ef9-d38e-4aea-8ccf-55d58d755094.jpg.296x216.jpg', '武夷绿洲精品两居室带阁楼，满五，免增值税，采光好', '武夷绿洲品茗苑  | 3室2厅 | 85.81平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2009年建板楼  -  科学园', '260万', '单价30300元/平米')
('https://image1.ljcdn.com/320100-inspection/1a77cfd8-a943-4339-bc05-3ac08ce8fd70.jpg.296x216.jpg', '满五年税费少 楼栋位置好 楼层好 视野采光优良 装修好', '翠屏湾花园城  | 3室1厅 | 128.77平米 | 南 北 | 其他 | 有电梯', '中楼层(共6层)2005年建板楼  -  将军大道', '249万', '单价19337元/平米')
('https://image1.ljcdn.com/320100-inspection/93ebe8ad-347c-4043-a93d-d95eb2c997a4.JPG.296x216.jpg', '满五无增值税 纯毛坯 楼层佳 带大露台生活方便', '悦民公寓  | 3室2厅 | 128.92平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共6层)2005年建板塔结合  -  麒麟镇', '198万', '单价15359元/平米')
('https://image1.ljcdn.com/320100-inspection/bfe027ab-0fdf-4463-938e-68494bfd712e.jpg.296x216.jpg', '高楼层 采光充足 视野开阔，交通便利，配套成熟', '金轮星光名座  | 2室1厅 | 72.89平米 | 南 | 其他 | 有电梯', '高楼层(共7层)2014年建板楼  -  九龙湖', '180万', '单价24695元/平米')
('https://image1.ljcdn.com/320100-inspection/19e97070-8fd2-450e-a902-5e0d6e0cc03d.jpg.296x216.jpg', '天地新城 精装三房 户型方正 看房方便', '天地新城天一座  | 3室2厅 | 121.95平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2006年建板塔结合  -  岔路口', '285万', '单价23371元/平米')
('https://image1.ljcdn.com/320100-inspection/35fbde93-0c42-4cfd-b76e-6adc7a7b3a35.JPG.296x216.jpg', '业主诚心卖 顶跃边户 使用面积大 房屋敞亮', '麒麟山庄  | 4室3厅 | 205.29平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2009年建板楼  -  麒麟镇', '398万', '单价19388元/平米')
('https://image1.ljcdn.com/320100-inspection/9f06f512-1a7b-4f25-9b0a-52de96fcda9d.JPG.296x216.jpg', '婚房装修  楼层好 采光好 欧式精装修', '锦绣花园丹桂园  | 4室2厅 | 153.05平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2002年建板楼  -  麒麟镇', '315万', '单价20582元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload1b02170e-4cfd-4038-9a55-cdedbe74a6cc.jpg.296x216.jpg', '天地新城 天权座 大四房 带露台 带阁楼', '天地新城天权座  | 4室2厅 | 182.6平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板塔结合  -  岔路口', '340万', '单价18620元/平米')
('https://image1.ljcdn.com/320100-inspection/0650452a-55ec-4ec2-ac8b-43276d61f936.jpg.296x216.jpg', '天地新城 顶楼带阁楼 满五年 楼栋位置好 诚心出售', '天地新城天心座  | 5室2厅 | 116.86平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2006年建板塔结合  -  岔路口', '267万', '单价22848元/平米')
('https://image1.ljcdn.com/320100-inspection/02f3843d-5914-4788-9be9-ac3b81cb34d9.20-56.jpg.296x216.jpg', '上善居 2室1厅 230万', '上善居  | 2室1厅 | 91.78平米 | 南 | 其他 | 有电梯', '高楼层(共15层)2012年建板塔结合  -  东山镇', '230万', '单价25060元/平米')
('https://image1.ljcdn.com/320100-inspection/83846888-a69d-4570-b0fd-d9e7a9ea0e41.JPG.296x216.jpg', '满两年 精装修 采光无遮挡 视野开阔', '东郊小镇第八街区  | 2室1厅 | 40.91平米 | 西北 | 其他 | 有电梯', '高楼层(共9层)2013年建板塔结合  -  麒麟镇', '118万', '单价28844元/平米')
('https://image1.ljcdn.com/320100-inspection/42bcc5d2-8988-440a-aaf5-9b69de88fd16.JPG.296x216.jpg', '一街区大挑高 西边户 满五唯一 户型通透', '东郊小镇第一街区  | 3室2厅 | 59.86平米 | 东 北 | 简装 | 有电梯', '高楼层(共7层)2006年建板塔结合  -  麒麟镇', '150万', '单价25059元/平米')
('https://image1.ljcdn.com/320100-inspection/c7b3eaa5-4eee-4bde-900d-3557209a7c73.jpg.296x216.jpg', '金盛路 明月港湾顶跃户型 交通便利 配套完善', '明月港湾月亮湾  | 4室3厅 | 144.87平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)2003年建板楼  -  岔路口', '340万', '单价23470元/平米')
('https://image1.ljcdn.com/320100-inspection/cabf039f-fe3f-41ab-a8bf-b418facdc834.jpg.296x216.jpg', '岔路口 金盛路 明月港湾旭日湾', '明月港湾旭日湾  | 3室2厅 | 122.4平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  岔路口', '298万', '单价24347元/平米')
('https://image1.ljcdn.com/320100-inspection/28156294-a5b3-476c-b976-5a80f08bb836.jpg.296x216.jpg', '急售，看房方便 楼层好 毛坯房 交通便利', '景福庭院  | 2室2厅 | 88.03平米 | 南 北 | 简装', '中楼层(共6层)暂无数据  -  东山镇', '200万', '单价22720元/平米')
('https://image1.ljcdn.com/320100-inspection/f285a8e9-930f-4328-b86e-1f47f29066cd.jpg.296x216.jpg', '天地新城 大三房 满五年 诚心出售 看房方便', '天地新城天权座  | 3室2厅 | 123.48平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板塔结合  -  岔路口', '270万', '单价21866元/平米')
('https://image1.ljcdn.com/320100-inspection/49cd7e04-63a9-4094-9754-4228c079241b.JPG.296x216.jpg', '华汇康城二期 纯毛坯 满五唯一 采光充足 户型方正', '华汇康城  | 2室1厅 | 84.1平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2009年建板塔结合  -  麒麟镇', '183万', '单价21760元/平米')
('https://image1.ljcdn.com/320100-inspection/078715cc-944b-4d0a-b1a6-46a34c6ea4b3.jpg.296x216.jpg', '多层四楼 精装三房 采光很好 前面无遮无挡', '翠屏国际水杉苑  | 3室2厅 | 132.35平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2006年建板楼  -  将军大道', '371万', '单价28032元/平米')
('https://image1.ljcdn.com/320100-inspection/fe18164d-bebe-4889-8e2e-e5c28ab45e8d.jpg.296x216.jpg', '满五年，中间楼层，采光佳，精装修两居室', '广都苑  | 2室2厅 | 107.5平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2003年建板塔结合  -  东山镇', '260万', '单价24187元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadba57e255-a7ff-4b6a-9c77-9a88d9c52053.jpg.296x216.jpg', '银城物业 配套成熟 5.2米挑高 拎包入住', '南方花园瑞阳居  | 2室2厅 | 64.34平米 | 西 | 其他 | 有电梯', '中楼层(共10层)2010年建塔楼  -  岔路口', '188万', '单价29220元/平米')
('https://image1.ljcdn.com/320100-inspection/aca4e993-4a9a-41cf-8894-9967fe503f8d.jpg.296x216.jpg', '婚装大三房 厨房一半赠送 不临街 拎包入住', '湖滨公寓  | 3室2厅 | 100.3平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2000年建板楼  -  百家湖', '305万', '单价30409元/平米')
('https://image1.ljcdn.com/320100-inspection/cfd0875a-f3ff-446a-a574-bad8e32aec91.jpg.296x216.jpg', '天地新城天权座 户型方正 采光不挡 看房方便', '天地新城天权座  | 2室2厅 | 94.45平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2003年建板塔结合  -  岔路口', '230万', '单价24352元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadc26480a6-b96d-4244-973c-97ae6f986afd.jpg.296x216.jpg', '湖滨世纪花园 精装两房 南北通透', '湖滨世纪花园  | 2室2厅 | 92.97平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2000年建板楼  -  百家湖', '265万', '单价28504元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadd412986e-f0e8-423f-9b69-10f7c5d40397.jpg.296x216.jpg', '三开间朝南 楼层好  户型方正，南北通透  万科物业', '托乐嘉友邻居  | 3室2厅 | 131.62平米 | 南 北 | 精装 | 有电梯', '低楼层(共10层)2009年建板楼  -  将军大道', '382万', '单价29023元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload5b635fc1-73e4-46d4-8609-d92bdbcd7947.jpg.296x216.jpg', '瀛洲湾电梯两房 户型方正 楼层不错 可以看到秦淮河', '瀛洲湾  | 2室2厅 | 96.87平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2006年建板塔结合  -  岔路口', '226万', '单价23331元/平米')
('https://image1.ljcdn.com/320100-inspection/72b4354b-2f9a-4f84-9804-1f018a44afbb.jpg.296x216.jpg', '江宁将军大道翠屏山 宜居好小区', '翠屏清华园  | 2室2厅 | 94.03平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2005年建板楼  -  将军大道', '279万', '单价29672元/平米')
('https://image1.ljcdn.com/320100-inspection/c3189ef5-b417-4fbe-a64a-42974ed522ff.jpg.296x216.jpg', '楼层好 有车位储藏室 南北通透双阳台 满五年 拎包住', '天印花园  | 3室2厅 | 111.96平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2002年建板楼  -  东山镇', '305万', '单价27242元/平米')
('https://image1.ljcdn.com/320100-inspection/ada2af81-f26e-4493-89e1-a2a1b4682569.jpg.296x216.jpg', '中海御山府，满两年，毛坯，带车位，', '中海御山府一期  | 3室2厅 | 134.98平米 | 南 北 | 其他 | 有电梯', '中楼层(共7层)2015年建板塔结合  -  麒麟镇', '400万', '单价29635元/平米')
('https://image1.ljcdn.com/320100-inspection/577fc789-e103-46eb-abdd-d84c44b987df.jpg.296x216.jpg', '明月港湾 楼龄新 大阁楼 业主诚售', '明月港湾彩云湾  | 3室2厅 | 106.01平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2008年建板楼  -  岔路口', '249万', '单价23489元/平米')
('https://image1.ljcdn.com/320100-inspection/d2f1e76d-dd17-4af3-8dae-366bd038c5fd.jpg.296x216.jpg', '21世纪现代城 南北三居室 精装修 采光好', '21世纪现代城  | 3室2厅 | 152.5平米 | 南 北 西 | 简装 | 无电梯', '高楼层(共6层)2007年建板塔结合  -  百家湖', '410万', '单价26886元/平米')
('https://image1.ljcdn.com/320100-inspection/38f70d53-2ec2-461f-b5b1-66118bef0ea7.jpg.296x216.jpg', '百家湖，万科物业，湖景好，带露台，配套齐全', '文化名园云水苑  | 4室2厅 | 178.31平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  百家湖', '530万', '单价29724元/平米')
('https://image1.ljcdn.com/320100-inspection/b6fcbcba-b299-4373-82d6-ed1e5143256e.jpg.296x216.jpg', '左岸名苑精装修次顶楼 税费少 视野好', '左岸名苑月桂阁  | 3室1厅 | 136.68平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2008年建板楼  -  将军大道', '398万', '单价29120元/平米')
('https://image1.ljcdn.com/320100-inspection/b2a8ded8-0c53-4df5-9027-2633e2f4d68a.jpg.296x216.jpg', '明月港湾 顶跃 装修好 诚心出售', '明月港湾旭日湾  | 5室2厅 | 171.24平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2002年建板楼  -  岔路口', '370万', '单价21608元/平米')
('https://image1.ljcdn.com/320100-inspection/3d5df487-99df-4950-8991-d978f5418795.JPG.296x216.jpg', '朝南，采光无遮挡，电梯房，出行方便', '东郊小镇邻里中心  | 2室1厅 | 47.34平米 | 南 | 其他 | 有电梯', '高楼层(共7层)2013年建板楼  -  麒麟镇', '129万', '单价27250元/平米')
('https://image1.ljcdn.com/320100-inspection/a69a9068-f60e-416c-b6a0-838693155f8e.jpg.296x216.jpg', '秦淮绿洲北苑 精装东边户 电梯大三房 满五唯一', '秦淮绿洲北苑  | 3室2厅 | 133.55平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2010年建塔楼  -  东山镇', '432万', '单价32348元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadfb1f845f-c91d-4913-a078-d316c849bf3e.jpg.296x216.jpg', '房子格局好，小区环境优美，生活设施完善，交通便利。', '天地新城天一座  | 2室2厅 | 84.05平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2006年建板塔结合  -  岔路口', '212万', '单价25224元/平米')
('https://image1.ljcdn.com/320100-inspection/b824a100-de19-4c96-84ad-22de646a943d.14-20.jpg.296x216.jpg', '此房满两年 挑三层户型 三房 交通便利 楼层采光好', '天元吉第城  | 3室2厅 | 50.55平米 | 南 | 其他 | 无电梯', '高楼层(共4层)2006年建板楼  -  东山镇', '192万', '单价37983元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload1367732a-20e6-4964-badf-003be3410575.JPG.296x216.jpg', '马群东S6沿线精装修电梯三房前后无遮挡视野采光佳', '北晨雅居  | 3室2厅 | 120.93平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2010年建板楼  -  麒麟镇', '248万', '单价20508元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload8df24f21-2be7-48f6-85c5-aded6cfe49c5.jpg.296x216.jpg', '岔路口 明月港湾 南北通透两房 中间楼层 业主诚心出售', '明月港湾翠堤湾  | 2室2厅 | 86.36平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2002年建板楼  -  岔路口', '225万', '单价26054元/平米')
('https://image1.ljcdn.com/320100-inspection/6cc51390-9e6d-4ea9-ad8d-07a42a442b6a.jpg.296x216.jpg', '南北通透 户型方正 中间楼层  采光充足', '江山星汉城  | 2室2厅 | 74.01平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2013年建板楼  -  禄口', '119万', '单价16079元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadf17eaf98-dd59-4b19-86de-849c782ca1de.jpg.296x216.jpg', '明月港湾 正规大三房 业主诚售 看房方便', '明月港湾星河湾  | 3室2厅 | 124.7平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2006年建板楼  -  岔路口', '305万', '单价24459元/平米')
('https://image1.ljcdn.com/320100-inspection/de36378b-4961-492d-87c6-daf5ce7166e9.jpg.296x216.jpg', '精装3房 商品房带电梯 户型方正 采光好', '麒麟山庄  | 3室2厅 | 110.89平米 | 南 | 其他 | 有电梯', '中楼层(共16层)2014年建板楼  -  麒麟镇', '260万', '单价23447元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploaddd3b64e4-ed63-4a2f-8ad1-89b56219fc32.jpg.296x216.jpg', '恒安嘉园 纯毛坯 大四房 业主诚售 随时看房', '恒安嘉园  | 4室2厅 | 149.97平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2006年建板楼  -  科学园', '355万', '单价23672元/平米')
('https://image1.ljcdn.com/320100-inspection/2c30b293-669e-45d9-90bf-56f71045a453.jpg.296x216.jpg', '翠屏国际 小区环境好 跃层 精装修 楼层好', '翠屏国际水杉苑  | 3室1厅 | 147.24平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2006年建板楼  -  将军大道', '368万', '单价24994元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload4137fa54-0c47-4568-9e99-5d3b0c08031b.jpg.296x216.jpg', '同曦国际广场 精装修三房 户型好 楼层好', '同曦国际广场  | 3室2厅 | 135.05平米 | 南 北 | 其他 | 有电梯', '中楼层(共19层)2011年建板塔结合  -  百家湖', '430万', '单价31841元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload18b6dac2-278c-4eae-a4d7-c141dcff1c2a.JPG.296x216.jpg', '满五年  自己的精装修  中间楼层  采光好', '东郊小镇第六街区  | 3室2厅 | 99.9平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2010年建板楼  -  麒麟镇', '210万', '单价21022元/平米')
('https://image1.ljcdn.com/320100-inspection/b5b0d7d3-4d9b-4ab1-9a52-3ab7d5710302.jpg.296x216.jpg', '百家湖花园罗马城 一跃二复式 带院子有车库', '百家湖花园罗马城  | 7室2厅 | 253平米 | 南 北 | 其他 | 无电梯', '低楼层(共4层)2004年建板楼  -  百家湖', '610万', '单价24111元/平米')
('https://image1.ljcdn.com/320100-inspection/32b79782-b935-4180-974e-0d622b57daee.jpg.296x216.jpg', '佳湖绿岛 三房满二  万科物业 小区环境好', '佳湖绿岛  | 3室2厅 | 135.48平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2001年建板塔结合  -  百家湖', '419万', '单价30928元/平米')
('https://image1.ljcdn.com/320100-inspection/cceec327-5d91-408a-abb6-f4d192c64e0d.jpg.296x216.jpg', '水月秦淮大三房 河景房 南门出行方便', '水月秦淮  | 3室1厅 | 136.45平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2007年建塔楼  -  百家湖', '320万', '单价23452元/平米')
('https://image1.ljcdn.com/320100-inspection/test-90af5ebd-1388-4703-8b71-c66ad89b347e.png.296x216.jpg', '新亭兰苑 精装修 采光好 南北通透 电梯房 有车位', '新亭兰苑  | 2室2厅 | 91.03平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2008年建板塔结合  -  东山镇', '230万', '单价25267元/平米')
('https://image1.ljcdn.com/320100-inspection/a7625dc5-ad22-4b75-b095-a90dbf19c787.jpg.296x216.jpg', '此房楼层好，满五唯一，户型方正', '丹佛小镇  | 2室1厅 | 58.21平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2009年建板楼  -  将军大道', '159万', '单价27315元/平米')
('https://image1.ljcdn.com/320100-inspection/625321bb-e0cc-46be-be80-1f8d3dedef0a.jpg.296x216.jpg', '麒麟门 北晨雅居 精装 拎包入住 满五唯一 诚售', '北晨雅居  | 3室2厅 | 120.93平米 | 南 北 | 其他 | 有电梯', '中楼层(共10层)2010年建板楼  -  麒麟镇', '254万', '单价21004元/平米')
('https://image1.ljcdn.com/320100-inspection/40e5a9a6-9229-4433-8737-9b4977b99377.jpg.296x216.jpg', '万科物业 改善四房 生活便利 西边户南北通透 带车位', '托乐嘉睦邻居  | 4室2厅 | 166.59平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2003年建板楼  -  将军大道', '440万', '单价26413元/平米')
('https://image1.ljcdn.com/320100-inspection/7dc7e48d-14f2-4b8e-8677-8b1fcaa82b39.08-53.jpg.296x216.jpg', '保利梧桐语花园 毛坯3房 南北通透 户型好 满二年', '保利梧桐语花园  | 3室2厅 | 117.51平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2016年建板楼  -  江宁大学城', '290万', '单价24679元/平米')
('https://image1.ljcdn.com/320100-inspection/39597185-d0d1-479a-a3f8-cf22c6b86b78.jpg.296x216.jpg', '文靖新村 大三房 南北通透 采光充足 业主诚心出售', '文靖新村  | 3室2厅 | 120.7平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2000年建板楼  -  东山镇', '268万', '单价22204元/平米')
('https://image1.ljcdn.com/320100-inspection/a65a7669-980d-451e-bf21-fc8e62507ef5.jpg.296x216.jpg', '翠屏东南满五年，南北通透，居住舒适度高', '翠屏东南  | 5室2厅 | 182.75平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  将军大道', '380万', '单价20794元/平米')
('https://image1.ljcdn.com/320100-inspection/ec4682d9-2a2a-430b-9266-4928b8a2e543.jpg.296x216.jpg', '满五年 免个税 居家装修带地暖 设施赠送', '江南青年城惠山苑  | 4室2厅 | 117.24平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2005年建板楼  -  将军大道', '253万', '单价21580元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload7e1a5bb2-389d-49cb-8bae-ebf4d1987a62.jpg.296x216.jpg', '同曦新贵之都 胜太路地铁 百小 满五 采光好 高楼层', '同曦新贵之都  | 2室2厅 | 91.42平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2009年建板楼  -  百家湖', '275万', '单价30081元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload05852126-f951-425b-8498-e98df9f74248.jpg.296x216.jpg', '岔路口 明月港湾彩云湾 精装三房 一楼带院子 满五年', '明月港湾彩云湾  | 3室2厅 | 106.7平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2008年建板楼  -  岔路口', '290万', '单价27180元/平米')
('https://image1.ljcdn.com/320100-inspection/e89a4943-0c98-40d9-8ae9-e4ec4590860e.jpg.296x216.jpg', '武夷商城 3室1厅 315万', '武夷商城  | 3室1厅 | 124平米 | 南 北 | 精装 | 有电梯', '中楼层(共6层)2003年建板楼  -  岔路口', '315万', '单价25404元/平米')
('https://image1.ljcdn.com/320100-inspection/ad080c5d-fea9-46d5-9ed8-90fc6471ccb1.jpg.296x216.jpg', '香山美墅 精心近40万装修 客厅卧室可观山景 环境优美', '香山美墅  | 4室2厅 | 120.17平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2009年建板楼  -  将军大道', '450万', '单价37447元/平米')
('https://image1.ljcdn.com/320100-inspection/5cf441a1-662f-40a8-8d41-f7d3f8c8de7f.jpg.296x216.jpg', '万欣翠园 4室2厅 365万', '万欣翠园  | 4室2厅 | 127.21平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2003年建板塔结合  -  东山镇', '365万', '单价28693元/平米')
('https://image1.ljcdn.com/320100-inspection/715eafba-0caa-4b24-add1-fbd4392fc187.29-53.jpg.296x216.jpg', '满五年 南北通透 户型方正 楼层好 生活配套完善', '天元吉第城  | 2室2厅 | 86.98平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2006年建板楼  -  东山镇', '225万', '单价25869元/平米')
('https://image1.ljcdn.com/320100-inspection/test-56d2205e-606b-4b0d-8759-29513583ca5f.png.296x216.jpg', '保利梧桐语花园 3室1厅 235万', '保利梧桐语花园  | 3室1厅 | 86.94平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2016年建板楼  -  江宁大学城', '235万', '单价27031元/平米')
('https://image1.ljcdn.com/320100-inspection/ece99c09-2b28-4cfd-b136-fe9928adf8db.jpg.296x216.jpg', '东郊小镇 精装三房 稀有户型 采光好 业主诚售', '东郊小镇第三街区  | 3室2厅 | 133.75平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2008年建板塔结合  -  麒麟镇', '230万', '单价17197元/平米')
('https://image1.ljcdn.com/320100-inspection/074a580b-a0c2-42ef-b7ed-8242faf36497.jpg.296x216.jpg', '总价低，户型好，采光不挡，业主诚售。', '亲水湾花园  | 3室2厅 | 133.56平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2009年建塔楼  -  百家湖', '378万', '单价28302元/平米')
('https://image1.ljcdn.com/320100-inspection/43cc4950-245d-4ced-868e-991214adb8c6.jpg.296x216.jpg', '百家湖 楼层好户型佳北小施教区', '21世纪现代城  | 5室3厅 | 201.97平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2007年建板塔结合  -  百家湖', '405万', '单价20053元/平米')
('https://image1.ljcdn.com/320100-inspection/9e4610e6-e5e5-4118-96e2-321616bcec9d.jpg.296x216.jpg', '满五唯一，使用面积多，户型方正', '亲水湾花园  | 1室1厅 | 31.12平米 | 北 | 其他 | 有电梯', '中楼层(共8层)2009年建板楼  -  百家湖', '126万', '单价40489元/平米')
('https://image1.ljcdn.com/320100-inspection/ce70e92a-0e53-4249-bf11-c7de54850b99.JPG.296x216.jpg', '东郊小镇第三街区  自己装修 一楼带院子', '东郊小镇第三街区  | 3室2厅 | 90.54平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2008年建板塔结合  -  麒麟镇', '185万', '单价20433元/平米')
('https://image1.ljcdn.com/320100-inspection/e8f04ab4-60f8-418d-810d-825ac6a943cc.jpg.296x216.jpg', '百家湖商圈联排别墅 总价低 毛坯 易改造', '爱涛漪水园临溪苑   | 联排别墅 | 5室2厅 | 240.82平米 | 南 北 | 其他 | 无电梯', '1层2004年建暂无数据  -  百家湖', '710万', '单价29483元/平米')
('https://image1.ljcdn.com/320100-inspection/9e0ab73e-5b79-41ea-9e18-9e05a70ee96d.JPG.296x216.jpg', '南北通透 采光充足 视野开阔 毛坯自由装修', '东郊小镇第六街区  | 3室1厅 | 86.77平米 | 南 北 | 其他 | 有电梯', '高楼层(共6层)2010年建板楼  -  麒麟镇', '157万', '单价18094元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload71868407-ec19-4c76-810f-1d5160a203fe.JPG.296x216.jpg', '东边户 采光充足 中间楼层 精装修 拎包入住', '中南麒麟锦城  | 2室1厅 | 87.62平米 | 南 北 | 其他 | 有电梯', '中楼层(共16层)2005年建板楼  -  麒麟镇', '205万', '单价23397元/平米')
('https://image1.ljcdn.com/320100-inspection/955ec80f-cd24-4c45-965e-3da876b790b2.jpg.296x216.jpg', '颐和南园正规三房，户型好，采光无遮挡', '颐和南园  | 3室2厅 | 137.13平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2015年建塔楼  -  九龙湖', '410万', '单价29899元/平米')
('https://image1.ljcdn.com/320100-inspection/57e5396b-e750-4723-8bed-f8e3efd2ee46.06-83.jpg.296x216.jpg', '此房带入户花园 居家装修 三房 视野宽阔', '天元吉第城  | 3室2厅 | 105.62平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2006年建板楼  -  东山镇', '285万', '单价26984元/平米')
('https://image1.ljcdn.com/320100-inspection/0d3e4ed2-4953-4e04-898e-5c253910e51f.jpg.296x216.jpg', '百家湖湖有小区有小区环境的正规单式套 装修拎包 方便', '百家湖西花园伦敦城  | 1室1厅 | 50.52平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2006年建板塔结合  -  百家湖', '170万', '单价33651元/平米')
('https://image1.ljcdn.com/320100-inspection/da4a783c-7823-45f4-bddc-c421e7268a64.jpg.296x216.jpg', '一梯一户  满两年 万科物业 配套齐全  视野开阔', '托乐嘉旺邻居  | 3室2厅 | 123.56平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2015年建板楼  -  将军大道', '435万', '单价35206元/平米')
('https://image1.ljcdn.com/320100-inspection/74bdb8ad-10a9-4783-9c7e-8737effdc36f.jpg.296x216.jpg', '丹佛小镇 三居室 南北户型 楼间距大', '丹佛小镇  | 3室1厅 | 88.7平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2008年建板楼  -  将军大道', '235万', '单价26494元/平米')
