('https://image1.ljcdn.com/510100-inspection/test-a6c426d3-9fca-41f7-9209-af36aebfbc40.png.296x216.jpg', '四七号线双地铁 电梯小高层三阳台套二', '长融一代天骄  | 2室2厅 | 81.99平米 | 北 | 简装 | 有电梯', '低楼层(共11层)2006年建板塔结合  -  万年场', '116万', '单价14149元/平米')
('https://image1.ljcdn.com/510100-inspection/test-764a45e9-cf39-4644-afe4-97c32f994266.png.296x216.jpg', '点这里咯！优质好房，上东三期 新小区 户型巴适得很！', '上东一号三期  | 3室2厅 | 86.84平米 | 东 | 其他 | 有电梯', '中楼层(共18层)2014年建板塔结合  -  动物园', '132万', '单价15201元/平米')
('https://image1.ljcdn.com/510100-inspection/test-600ca4c5-ba8c-4896-ad38-17d7b872b4c5.png.296x216.jpg', '绿地世纪城标准套二，有装修，有家具家电。', '绿地世纪城  | 2室2厅 | 74.1平米 | 南 | 其他 | 有电梯', '高楼层(共21层)2016年建塔楼  -  驷马桥', '140万', '单价18894元/平米')
('https://image1.ljcdn.com/510100-inspection/test-16ed5182-c715-4be9-a1fd-0068b49ca886.png.296x216.jpg', '招商雍华府二期精装套二带家具家电', '招商雍华府二期  | 2室2厅 | 77.86平米 | 西南 | 其他 | 有电梯', '中楼层(共18层)2014年建板塔结合  -  驷马桥', '158万', '单价20293元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9a289edd-d67c-414e-9c0f-99703b6d1e2c.png.296x216.jpg', '惠园大套二 套三改套二 居家装修', '蜀都惠园  | 2室1厅 | 90.13平米 | 东南 | 精装 | 有电梯', '高楼层(共26层)2010年建板塔结合  -  新华公园', '170万', '单价18862元/平米')
('https://image1.ljcdn.com/510100-inspection/test-50d8cfa6-dc4b-4f7e-ba73-7e455de93675.png.296x216.jpg', '龙城套一该套二，装修保养好，可拎包入住', '龙城  | 1室1厅 | 46.71平米 | 北 | 其他 | 有电梯', '高楼层(共20层)2012年建板塔结合  -  驷马桥', '82万', '单价17556元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c00f13ee-7c16-4be3-ac6a-a70005b0bb61.png.296x216.jpg', '沙河北岸，错层户型，交通便利！', '沙河北岸  | 3室2厅 | 114.35平米 | 东南 西北 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  驷马桥', '130万', '单价11369元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3edc0378-7ef5-4618-a465-3b8aa9dfab5d.png.296x216.jpg', '蓝光锦绣城精装套一，房东自住！保养好！', '蓝光锦绣城  | 1室1厅 | 55.5平米 | 东南 | 精装 | 有电梯', '高楼层(共31层)2014年建板楼  -  成渝立交', '95万', '单价17118元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8ba45767-c902-473c-9cc2-163d515487f8.png.296x216.jpg', '朝东对中庭 客厅带大阳台 精装 可另带车位一起出售', '紫东芯座  | 2室2厅 | 94.88平米 | 东 | 精装 | 有电梯', '中楼层(共33层)2012年建板楼  -  万象城', '203万', '单价21396元/平米')
('https://image1.ljcdn.com/510100-inspection/fd0b4327-0ff9-450a-b74d-382a41b26b4f.JPG.296x216.jpg', '柏仕公馆套二出售 开发商统一装修', '新里柏仕公馆  | 2室2厅 | 68.79平米 | 东 | 简装 | 有电梯', '低楼层(共32层)2011年建塔楼  -  东客站', '122万', '单价17736元/平米')
('https://image1.ljcdn.com/510100-inspection/test-80948238-5394-4e1d-9d33-55f29ffcc12f.png.296x216.jpg', '花样年花郡居家装修套二拎包入住', '花样年花郡  | 2室2厅 | 82.05平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2008年建板塔结合  -  万象城', '165万', '单价20110元/平米')
('https://image1.ljcdn.com/510100-inspection/test-66a81dab-6ff6-458e-857f-f78cb50020c0.png.296x216.jpg', '17年10月全新装修+带家具家电', '千居朝阳  | 3室1厅 | 118平米 | 东 | 精装 | 有电梯', '高楼层(共18层)2008年建板楼  -  万象城', '238万', '单价20170元/平米')
('https://image1.ljcdn.com/510100-inspection/test-47c41577-efa3-4f0f-b21f-0467bb1e48ea.png.296x216.jpg', '房东自己住居家套二，客厅卧室对中庭位置安静', '首创国际城二期  | 2室1厅 | 72.74平米 | 东南 | 精装 | 有电梯', '低楼层(共39层)2014年建塔楼  -  成渝立交', '129万', '单价17735元/平米')
('https://image1.ljcdn.com/510100-inspection/beeb3c19-dd8b-488c-a6f3-2c783298f6ad.png.296x216.jpg', '公寓世茂玉锦湾2栋套二户型有装修哈', '世茂玉锦湾一期  | 2室1厅 | 80.54平米 | 东 | 其他 | 有电梯', '中楼层(共53层)2015年建塔楼  -  猛追湾', '110万', '单价13658元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ca6dee2f-a498-4f4e-af5d-c37be0859b50.png.296x216.jpg', '绿地世纪城一期套二，有装修，横厅户型。', '绿地世纪城  | 2室1厅 | 71平米 | 东 | 精装 | 有电梯', '高楼层(共21层)2016年建塔楼  -  驷马桥', '126万', '单价17747元/平米')
('https://image1.ljcdn.com/510100-inspection/test-21752100-d394-4e45-a86e-b9bc561b6c45.png.296x216.jpg', '成渝立交蓝光锦绣城二期 清水套一可改套二', '蓝光锦绣城二期  | 1室1厅 | 56.98平米 | 北 东北 | 其他 | 有电梯', '中楼层(共28层)板塔结合  -  成渝立交', '108万', '单价18955元/平米')
('https://image1.ljcdn.com/510100-inspection/test-34ca2cd6-9c56-4d0d-8a78-da937ab71080.png.296x216.jpg', '东林城市花园 标准套一 客厅带阳台 对小区中庭', '东林城市花园  | 1室1厅 | 56.75平米 | 东 东南 | 其他 | 有电梯', '中楼层(共17层)2008年建塔楼  -  动物园', '85万', '单价14978元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a03c42f1-cd03-474e-9ec1-3b8e0b11dd71.png.296x216.jpg', '万象城旁出门就是沙河公园的套二 对中庭', '水岸华庭  | 2室2厅 | 80.74平米 | 东南 | 精装 | 有电梯', '低楼层(共28层)2009年建塔楼  -  万象城', '154万', '单价19074元/平米')
('https://image1.ljcdn.com/510100-inspection/test-67ce61ea-b55a-4f21-8fb0-6713680a2a74.png.296x216.jpg', '绿地世纪城二室二厅一厨一卫住家装修', '绿地世纪城  | 2室2厅 | 70.43平米 | 东 | 简装 | 有电梯', '中楼层(共21层)2016年建塔楼  -  驷马桥', '135万', '单价19168元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2425e7f5-2bbe-4f2a-873c-164163fd8e97.png.296x216.jpg', '兴元华盛一期 套一 对中庭 中等装修', '兴元华盛一期  | 1室1厅 | 47.5平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2008年建板塔结合  -  驷马桥', '71万', '单价14948元/平米')
('https://image1.ljcdn.com/510100-inspection/test-49556589-3f15-482a-b3cb-10538139a82d.png.296x216.jpg', '上东一号  居家装修 拎包入住', '上东一号一期  | 2室1厅 | 71.03平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2008年建板塔结合  -  动物园', '100万', '单价14079元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cb9bd92f-e87a-4f8e-838f-5e7631f79c13.png.296x216.jpg', '荆竹苑   标准套二  居家装修  视野开阔', '荆竹苑  | 2室1厅 | 71.71平米 | 西北 | 其他', '高楼层(共18层)2013年建暂无数据  -  驷马桥', '119万', '单价16595元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e79fd635-5a81-4d65-837b-55c8c460b65e.png.296x216.jpg', '红枫岭二期 套二户型， 有装修，可入住。', '红枫岭二期  | 2室2厅 | 88.92平米 | 西 | 其他 | 有电梯', '高楼层(共33层)2009年建板塔结合  -  东郊记忆', '165万', '单价18557元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8bcdb633-e5cd-4397-8229-9a6602ff1f5c.png.296x216.jpg', '东2.5环 电梯精装套三 全明户型 带家具家电 交通便利', '华晨雅庭  | 3室2厅 | 96.57平米 | 北 | 精装 | 有电梯', '高楼层(共30层)2010年建塔楼  -  万年场', '154万', '单价15947元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c596e72c-2030-41d8-aa13-a09ab4eed131.png.296x216.jpg', '双林路196号，套二户型，有装修，户型方正。采光佳。', '双林路196号  | 2室1厅 | 64.62平米 | 东南 南 | 简装', '中楼层(共7层)板楼  -  新华公园', '88万', '单价13619元/平米')
('https://image1.ljcdn.com/510100-inspection/test-de412880-fc34-440a-bfa2-131215585995.png.296x216.jpg', '阳光100一期 精装套一 可以拎包入住', '阳光100米娅中心一期  | 1室1厅 | 44.61平米 | 东 | 精装 | 有电梯', '低楼层(共27层)2012年建板塔结合  -  万年场', '90万', '单价20175元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8e2d9313-9a93-4911-8a90-105132c949ce.png.296x216.jpg', '居家装修，可拎包入住！外凸阳台，朝南采光好！', '千居朝阳  | 2室2厅 | 85.94平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2008年建板楼  -  万象城', '190万', '单价22109元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2b09f8e5-7a8c-4e51-b315-2d29f92f4ccf.png.296x216.jpg', '招商雍华府标准套二，采光好，不临街，小区环境优美', '招商雍华府二期  | 2室1厅 | 82.25平米 | 东 北 | 毛坯 | 有电梯', '中楼层(共20层)2014年建板塔结合  -  驷马桥', '172万', '单价20912元/平米')
('https://image1.ljcdn.com/510100-inspection/test-03a840ff-daf8-4d38-8ea0-8cef0fde05bd.png.296x216.jpg', '欣河苑大套二，高楼层，清水出售', '欣河苑  | 2室2厅 | 94.02平米 | 东南 西北 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  驷马桥', '130万', '单价13827元/平米')
('https://image1.ljcdn.com/510100-inspection/test-41eaf7ae-1e39-475d-8a85-db1a7b4145b3.png.296x216.jpg', '东虹小区 二居室 楼层适中 视野采光好', '东虹路33号院  | 2室1厅 | 74.19平米 | 东 | 简装 | 无电梯', '中楼层(共6层)1999年建板楼  -  万年场', '98万', '单价13210元/平米')
('https://image1.ljcdn.com/510100-inspection/test-dba2f91b-77c8-47fe-a04e-7b22295206f9.png.296x216.jpg', '万年场横街2号，优质套三，为你而选！', '万年场横街2号  | 3室2厅 | 120.45平米 | 东南 | 简装 | 无电梯', '高楼层(共6层)2002年建板楼  -  新华公园', '204万', '单价16937元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cd6e774b-9c69-41a9-9aa6-69e94dcd7a0f.png.296x216.jpg', '华润二十四城四期标准套三 清水房，对小区安静不吵', '华润二十四城四期  | 3室2厅 | 89平米 | 北 | 其他 | 有电梯', '中楼层(共29层)2013年建板塔结合  -  万象城', '230万', '单价25843元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e7d7ebdb-040f-4cc8-b216-7b5ed36fb12d.png.296x216.jpg', '东方丽苑，套二，居家装修，低楼层，采光好', '东方丽苑  | 2室1厅 | 71.25平米 | 南 | 其他', '低楼层(共29层)暂无数据  -  龙潭寺', '95万', '单价13334元/平米')
('https://image1.ljcdn.com/510100-inspection/test-67777afc-7793-4f22-82cb-e459283afdf6.png.296x216.jpg', '摩玛新城新上酒店统一精装修标间出售。', '摩玛新城  | 1室1厅 | 41.54平米 | 东南 | 其他 | 有电梯', '中楼层(共23层)2013年建板塔结合  -  成渝立交', '40万', '单价9630元/平米')
('https://image1.ljcdn.com/510100-inspection/test-02afc555-3c90-4b1e-bb00-063abab9636b.png.296x216.jpg', '首汇观筑 套一 有装修 中间楼层 可看房', '首汇观筑  | 1室1厅 | 54.17平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2011年建板塔结合  -  李家沱', '128万', '单价23630元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1d84e7c9-d9b9-491a-ad7d-ea0c39d8f512.png.296x216.jpg', '套二单卫，客厅带阳台，小区有绿化。视野开阔，采光好', '平景苑西区  | 2室1厅 | 90.6平米 | 东南 | 其他 | 无电梯', '高楼层(共7层)1998年建板楼  -  李家沱', '125万', '单价13797元/平米')
('https://image1.ljcdn.com/510100-inspection/test-aade80ff-acb3-4265-b1bc-03aadacca612.png.296x216.jpg', '一环边，五冶社区，简单装修，前后无遮挡，视野开阔。', '五冶社区  | 2室1厅 | 48.88平米 | 东南 | 简装 | 无电梯', '中楼层(共6层)1992年建板楼  -  新华公园', '68万', '单价13912元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2fe45fa3-044b-4a0a-b6b9-e6cdbeeaccaf.png.296x216.jpg', '胜天人居，套三有装修，带飘窗，阳台', '胜天人居  | 3室2厅 | 87.5平米 | 东南 | 其他', '低楼层(共33层)暂无数据  -  万年场', '145万', '单价16572元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a0b2f6f9-379c-4955-ad67-ebc2b7234179.png.296x216.jpg', '华宇阳光尚座  大套二  带飘窗', '华宇阳光尚座  | 2室2厅 | 81.62平米 | 东南 | 简装 | 有电梯', '中楼层(共17层)2013年建板楼  -  动物园', '128万', '单价15683元/平米')
('https://image1.ljcdn.com/510100-inspection/test-95279d3f-aaa4-4794-9d1c-8462d56b48e1.png.296x216.jpg', '大观里  标准套三  安静优质', '大观里3号院  | 3室1厅 | 85.24平米 | 东南 | 其他', '低楼层(共6层)板楼  -  东客站', '105万', '单价12319元/平米')
('https://image1.ljcdn.com/510100-inspection/test-21b9242f-67d7-4884-bc5d-0f60387dec0b.png.296x216.jpg', '三环内侧电梯小高层，户型方正，跃层，采光好', '尚东美林二区  | 2室1厅 | 107.08平米 | 东 | 毛坯 | 有电梯', '高楼层(共11层)2008年建板塔结合  -  万年场', '160.5万', '单价14989元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8bf1871a-e4dd-4cd8-9a09-6efbb93cae40.png.296x216.jpg', '沙河公园旁     标准套三  出售', '沙河路苑  | 3室1厅 | 92.8平米 | 东 | 简装 | 有电梯', '低楼层(共18层)2011年建板楼  -  驷马桥', '142万', '单价15302元/平米')
('https://image1.ljcdn.com/510100-inspection/test-0be215aa-9ac2-4df0-a1c4-31e24fbb64de.png.296x216.jpg', '建设路精装三房 中间楼层 拎包入住', '八二宿舍二区  | 3室2厅 | 123平米 | 南 | 精装', '中楼层(共7层)暂无数据  -  建设路', '190万', '单价15448元/平米')
('https://image1.ljcdn.com/510100-inspection/test-0d46e4cb-9dc9-4f4d-a518-433e8ff01eae.png.296x216.jpg', '千居朝阳，套三单卫！东南朝向，视野开阔！', '千居朝阳  | 3室2厅 | 102.26平米 | 东南 | 其他 | 有电梯', '高楼层(共18层)2008年建板楼  -  万象城', '206万', '单价20145元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2c64d9c6-d337-4551-be71-bef4f481ede6.png.296x216.jpg', '世茂玉锦湾标间公寓清水看河景视野好', '世茂玉锦湾一期  | 1室0厅 | 37.95平米 | 西南 | 其他 | 有电梯', '中楼层(共53层)2015年建塔楼  -  猛追湾', '70万', '单价18446元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d820c906-b645-452d-bed8-dc64b4246036.png.296x216.jpg', '建设路标准套三，居家装修安静宜居。', '首创爱这城一二期  | 3室2厅 | 115.35平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2009年建板塔结合  -  建设路', '245万', '单价21240元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c0fbe4e9-dd43-49e9-89ef-7b9bd8c2729c.png.296x216.jpg', '地铁一号线  装修套二 居家安静 小区环境好', '绿地世纪城  | 2室2厅 | 70.94平米 | 东 | 其他 | 有电梯', '中楼层(共21层)2016年建塔楼  -  驷马桥', '140万', '单价19735元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ab76205e-693e-457e-93bd-5f9ae10566f3.png.296x216.jpg', '荆竹小区4号院标准套二居家装修', '荆竹小区4号院  | 2室1厅 | 74.59平米 | 东南 | 其他', '低楼层(共6层)2000年建板楼  -  驷马桥', '98万', '单价13139元/平米')
('https://image1.ljcdn.com/510100-inspection/test-00d2e9e4-6471-49f8-8939-5148d5cbc47c.png.296x216.jpg', '成都东二环万象城旁花郡套三 有装修', '花样年花郡  | 3室2厅 | 119.29平米 | 东 | 精装 | 有电梯', '中楼层(共18层)2008年建板塔结合  -  万象城', '260万', '单价21796元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5ecfa8f1-c158-4627-8ef6-56092490ab60.png.296x216.jpg', '御龙山清水套四，看沙河，没有增值税', '御龙山一期  | 4室2厅 | 159.34平米 | 西北 | 精装 | 有电梯', '低楼层(共30层)2015年建板楼  -  万年场', '450万', '单价28242元/平米')
('https://image1.ljcdn.com/510100-inspection/test-36e8fea3-9068-469b-b589-1a1a0581d599.png.296x216.jpg', '此房简单装修，户型结构无拆改，户型很方正', '跳蹬河南路3号  | 2室1厅 | 64.46平米 | 东南 | 简装', '中楼层(共7层)2000年建板楼  -  万年场', '96万', '单价14893元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ac5d07e4-9937-4a1b-84ff-0a9b725ee6b6.png.296x216.jpg', '首创爱这城 精装套三 客厅带阳台朝南', '首创爱这城一二期  | 3室2厅 | 142平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)2009年建板塔结合  -  建设路', '330万', '单价23240元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8e4ec300-46d1-45d9-9771-6a4140b418a8.png.296x216.jpg', '新华公园  标准套二  不临街 不漏水', '双林中横路8号  | 2室1厅 | 62平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  新华公园', '85万', '单价13710元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a9f605be-f9ac-498b-9dbf-47711bd5a794.png.296x216.jpg', '荆竹小区  多层清水套二  高楼层视野好', '荆竹小区4号院  | 2室2厅 | 74.59平米 | 东北 | 毛坯', '高楼层(共6层)2000年建板楼  -  驷马桥', '88万', '单价11798元/平米')
('https://image1.ljcdn.com/510100-inspection/test-97d04884-9434-4dfc-ac74-cd06cd3f092b.png.296x216.jpg', '成渝立交旁，标准套二，西南朝向，居家装修，采光好', '胜天人居  | 2室2厅 | 68.88平米 | 西南 | 精装', '中楼层(共33层)暂无数据  -  万年场', '97万', '单价14083元/平米')
('https://image1.ljcdn.com/510100-inspection/e7c15029-256f-4a6d-a577-791c81f0b67f.jpg.296x216.jpg', '东方惠城 套三  有钥匙 随时可看', '东方惠城B区  | 3室1厅 | 92平米 | 东南 | 毛坯 | 有电梯', '低楼层(共33层)2011年建塔楼  -  万年场', '127万', '单价13805元/平米')
('https://image1.ljcdn.com/510100-inspection/test-307d60ec-591d-4358-8568-8b96e3ca38bc.png.296x216.jpg', '财富又一城带平台套二 居家装修 出行方便', '财富又一城  | 2室2厅 | 74.36平米 | 东南 | 其他 | 有电梯', '低楼层(共34层)2010年建板塔结合  -  李家沱', '196万', '单价26359元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b0a9628c-b525-42a0-bb2c-9b58c0dc5cf4.png.296x216.jpg', '富临理宫小户型，有装修，可以拎包入住。。。', '富临理宫  | 1室0厅 | 32.23平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2015年建板楼  -  理工大', '52万', '单价16135元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c7a52d5b-930e-4979-9112-7846ec60213d.png.296x216.jpg', '招商套三双卫带衣帽间，业主自住，精装修，看房预约', '招商雍华府二期  | 3室2厅 | 118.82平米 | 东南 | 精装 | 有电梯', '低楼层(共20层)2014年建板塔结合  -  驷马桥', '275万', '单价23145元/平米')
('https://image1.ljcdn.com/510100-inspection/test-0605e637-a3df-40c6-931e-58428be8fd05.png.296x216.jpg', '地铁一号线韦家碾站旁  装修套二  满两年无增值税', '绿地世纪城  | 2室2厅 | 73.98平米 | 南 | 其他 | 有电梯', '高楼层(共21层)2016年建塔楼  -  驷马桥', '125万', '单价16897元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d1a1040b-7d45-40b3-9e5a-99ff1889b7c1.png.296x216.jpg', '浅水半岛 有装修套三 安静不临街', '浅水半岛三期  | 3室2厅 | 94.85平米 | 东南 | 其他 | 有电梯', '高楼层(共27层)2010年建板塔结合  -  八里小区', '192万', '单价20243元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fad8e633-f9b2-4182-9273-f6953549b1ca.png.296x216.jpg', '一楼带花园，采光好，保养好，直接入住', '水碾河南三街12号  | 2室2厅 | 56.7平米 | 南 | 其他', '低楼层(共6层)板楼  -  新华公园', '91万', '单价16050元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e6b9ad0d-c9ff-4fed-acbb-140cc27bff72.png.296x216.jpg', '观城 套二 客厅带阳台 采光好', '观城  | 2室1厅 | 81.6平米 | 东 | 简装 | 有电梯', '中楼层(共33层)2013年建板塔结合  -  万象城', '210万', '单价25736元/平米')
('https://image1.ljcdn.com/510100-inspection/test-534237d8-d432-4f0d-abf4-dd55eb22a40d.png.296x216.jpg', '在这个炎热的夏天，给你来个带双阳台的套一，等你哦', '东景苑  | 1室1厅 | 53平米 | 东南 | 其他', '高楼层(共6层)板楼  -  SM广场', '90万', '单价16982元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d0ca583c-6c9c-4031-8176-ad9f56cec9f9.png.296x216.jpg', '紫东芯座精装套二，对中庭，安静', '紫东芯座  | 2室2厅 | 80.09平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2012年建板楼  -  万象城', '190万', '单价23724元/平米')
('https://image1.ljcdn.com/510100-inspection/test-107d0b35-c0bd-4bad-973c-de45668d793b.png.296x216.jpg', '套二带大阳台 无增值税 视野开阔  坐南朝北', '蓝光富丽花城  | 2室2厅 | 57.55平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2008年建板楼  -  动物园', '100万', '单价17377元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bf10d4d2-b860-4509-8c26-649f8cf30e05.png.296x216.jpg', '蓝光富丽花城 标准套三 居家装修', '蓝光富丽花城  | 3室2厅 | 88.64平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2008年建板楼  -  动物园', '158万', '单价17825元/平米')
('https://image1.ljcdn.com/510100-inspection/test-325e33a2-f6a4-4fba-aacb-ec769627ff5f.png.296x216.jpg', '东方惠城B区带装修套二带家具家电', '东方惠城B区  | 2室2厅 | 75.04平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2011年建塔楼  -  万年场', '110万', '单价14659元/平米')
('https://image1.ljcdn.com/510100-inspection/test-75002a9f-3259-4bc0-9381-4645c0b9bd42.png.296x216.jpg', '河滨丽苑 三室一厅 交通便利 适合居住', '河滨丽苑  | 3室1厅 | 92.67平米 | 西 | 简装 | 无电梯', '低楼层(共7层)板楼  -  驷马桥', '115万', '单价12410元/平米')
('https://image1.ljcdn.com/510100-inspection/test-928dbb84-32af-468b-8540-69c5700009ca.png.296x216.jpg', '水岸东里一期，临沙河公园，环境清幽适合居住。', '水岸东里一期  | 2室1厅 | 75.4平米 | 东南 | 简装', '低楼层(共6层)板楼  -  万年场', '95万', '单价12600元/平米')
('https://image1.ljcdn.com/510100-inspection/test-63e8fb63-e0ee-40c5-944d-5cc8518d80a6.png.296x216.jpg', '套二单卫，精装修，采光充足，明厨明卫，视野开阔。', '中铁二局玛塞城  | 2室2厅 | 70.66平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2015年建塔楼  -  八里小区', '145万', '单价20521元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7074153b-235e-45da-bbd0-897e97fc166d.png.296x216.jpg', '房屋简单装修，视野开阔，采光好', '积步街6号  | 2室1厅 | 55.79平米 | 西 | 简装', '高楼层(共7层)板楼  -  万象城', '73万', '单价13085元/平米')
('https://image1.ljcdn.com/510100-inspection/test-433d8d5c-ed93-41d2-b99a-b3eb86757240.png.296x216.jpg', '简单装修的套三户型，卧室带阳台', '西林小区  | 3室2厅 | 86.8平米 | 东南 | 简装 | 无电梯', '高楼层(共7层)2000年建塔楼  -  驷马桥', '110万', '单价12673元/平米')
('https://image1.ljcdn.com/510100-inspection/test-049c9d20-dd6a-488c-aa4e-26a174cb3c2f.png.296x216.jpg', '青龙乾院B区套二出售75平米102万', '青龙乾院B区  | 2室2厅 | 75.48平米 | 东 东南 | 其他 | 有电梯', '低楼层(共11层)2008年建塔楼  -  驷马桥', '102万', '单价13514元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d2c48934-0632-4c8d-abaf-913b878f3515.png.296x216.jpg', '富丽锦城90.82平米，大套二', '富丽锦城  | 2室2厅 | 90.82平米 | 北 | 其他 | 有电梯', '高楼层(共22层)2008年建板楼  -  驷马桥', '155万', '单价17067元/平米')
('https://image1.ljcdn.com/510100-inspection/test-82426517-2e24-4d00-9701-474b69c36530.png.296x216.jpg', '二点五环、居家两居、简单装修、', '东升花园  | 2室1厅 | 71.36平米 | 东南 | 毛坯', '高楼层(共6层)2002年建暂无数据  -  万年场', '98万', '单价13734元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d4d2469e-1973-4c5e-be29-f98bc82222b6.png.296x216.jpg', '东林城市花园标准套二，带装修可以拎包入住', '格林城市花园  | 2室2厅 | 79.19平米 | 东 | 其他 | 有电梯', '低楼层(共18层)2008年建塔楼  -  动物园', '125万', '单价15785元/平米')
('https://image1.ljcdn.com/510100-inspection/test-457ea925-09ab-4b6e-b79b-68248ba802cd.png.296x216.jpg', '驷马桥北回归线套一的房子，中间楼层采光好', '北回归线二期  | 1室1厅 | 57.89平米 | 北 | 其他 | 有电梯', '高楼层(共15层)2009年建板塔结合  -  驷马桥', '90万', '单价15547元/平米')
('https://image1.ljcdn.com/510100-inspection/17bf31e7-9136-462c-afdb-b89594ffbb3e.jpg.296x216.jpg', '东客站绿地新里柏仕公馆 带装修小套二', '新里柏仕公馆  | 2室1厅 | 70.93平米 | 西 | 其他 | 有电梯', '低楼层(共32层)2011年建塔楼  -  东客站', '126万', '单价17764元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9ff3bbd4-9ca6-4d8a-a6eb-475b2746e7f8.png.296x216.jpg', '沙河旁榜样小区居家中装套二，低楼层，厨房外带小平台', '榜样  | 2室1厅 | 68.57平米 | 西 | 其他 | 有电梯', '低楼层(共21层)2013年建塔楼  -  万象城', '145万', '单价21147元/平米')
('https://image1.ljcdn.com/510100-inspection/test-54efb778-5e8d-4088-b64f-be5933692df7.png.296x216.jpg', '金科一城 居家套二 朝南采光好 带家具家电出售', '金科一城  | 2室2厅 | 63.06平米 | 南 | 其他 | 有电梯', '中楼层(共20层)2012年建塔楼  -  动物园', '120万', '单价19030元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e43007c8-010c-4c02-9627-0a1dc8ed423a.png.296x216.jpg', '红枫岭二期   简装套二   户型方正 对中庭', '红枫岭二期  | 2室2厅 | 89.15平米 | 西北 | 其他 | 有电梯', '高楼层(共33层)2009年建板塔结合  -  东郊记忆', '140万', '单价15704元/平米')
('https://image1.ljcdn.com/510100-inspection/test-10cf7c58-68e5-4504-a658-e0cd86241d0c.png.296x216.jpg', '红枫岭二期 装修套二 东南朝向', '红枫岭二期  | 2室2厅 | 89平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2009年建板塔结合  -  东郊记忆', '140万', '单价15731元/平米')
('https://image1.ljcdn.com/510100-inspection/test-510802f5-268e-4333-8052-818b2ca1e0d6.png.296x216.jpg', '红枫岭三期，套二带装修，低楼层，安静不临街。', '红枫岭三期  | 2室1厅 | 91.28平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2009年建板楼  -  东郊记忆', '135万', '单价14790元/平米')
('https://image1.ljcdn.com/510100-inspection/test-71469a67-9cac-452d-b1c0-aaf394d356da.png.296x216.jpg', '汇融名城套三 有装修 客厅带阳台 卧室带飘窗', '汇融名城B区  | 3室2厅 | 105.37平米 | 东北 | 简装 | 有电梯', '高楼层(共18层)2008年建板塔结合  -  李家沱', '220万', '单价20879元/平米')
