('https://image1.ljcdn.com/210200-inspection/test-8b16c7ba-6fdb-4d7c-ad42-b72f3f2e58fa.png.296x216.jpg', '南北通厅多层二楼 大开间落地窗 位置好 近车站近公园', '锦泉源B1区  | 2室2厅 | 89.34平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2001年建板楼  -  泉水锦泉源', '120.6万', '单价13499元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b7ba8f5c-58dc-489d-834e-ecfbcc9f8ebe.png.296x216.jpg', '美林园两室一厅装修保持好,采光好,看房方便诚心出售', '泡崖美林园  | 2室1厅 | 61.26平米 | 南 | 简装 | 无电梯', '高楼层(共7层)2003年建板楼  -  美林园', '58万', '单价9468元/平米')
('https://image1.ljcdn.com/210200-inspection/dc94608e-c64a-4763-91c6-6ee1f64872fc.jpg.296x216.jpg', '第五郡精装三室两厅两卫，中间楼层，拎包即住', '第五郡五号地  | 3室2厅 | 136.33平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2009年建板楼  -  第五郡', '368万', '单价26994元/平米')
('https://image1.ljcdn.com/210200-inspection/test-c478e5a3-93cc-45eb-ae8e-7a1c3f4f4691.png.296x216.jpg', '松江路蓝天小区\u3000近地铁\u3000中间楼层\u3000配套好', '蓝天小区  | 2室1厅 | 65.35平米 | 南 西 北 | 精装 | 无电梯', '中楼层(共7层)1993年建板楼  -  山东路', '85.5万', '单价13084元/平米')
('https://image1.ljcdn.com/210200-inspection/b40703a7-3a97-4c09-a463-a0bf22bff05a.jpg.296x216.jpg', '南北通厅，赠送30多平米大露台。', '盛世闲庭  | 2室2厅 | 84.37平米 | 南 西 北 | 精装 | 无电梯', '低楼层(共6层)2003年建板楼  -  山东路', '146万', '单价17305元/平米')
('https://image1.ljcdn.com/210200-inspection/test-fb6ab772-ab68-4797-ae23-9bf1a990135f.png.296x216.jpg', '2000年房，中间楼层，南北通透，两室两厅，生活便利', '彩霞园  | 2室1厅 | 55.77平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  马栏', '62.8万', '单价11261元/平米')
('https://image1.ljcdn.com/210200-inspection/test-e3be7ba2-ea36-46fb-b571-1bfa2296ff45.png.296x216.jpg', '汇文2006年框架，中间楼层，配套成熟', '鹏辉新纪元  | 2室2厅 | 91.1平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2006年建板楼  -  锦绣', '151万', '单价16576元/平米')
('https://image1.ljcdn.com/210200-inspection/3c951b36-6cff-44cb-b3f6-cba87573ba6b.jpg.296x216.jpg', '运达诺维溪谷二期 3室2厅 136万', '运达诺维溪谷二期  | 3室2厅 | 98.32平米 | 南 北 | 精装', '中楼层(共11层)2012年建板楼  -  甘井子其它', '136万', '单价13833元/平米')
('https://image1.ljcdn.com/210200-inspection/519cd2df-75d0-4810-aca2-f14b880d7d7b.JPG.296x216.jpg', '南北通透两室五明户型精装修保持好', '三寰融创城  | 2室2厅 | 76.77平米 | 南 北 | 精装', '中楼层(共11层)2015年建板楼  -  生态新城', '100万', '单价13026元/平米')
('https://image1.ljcdn.com/210200-inspection/test-e6888a5f-65b9-4b16-b02e-4765c014c85b.png.296x216.jpg', '毛坯八十中2011年次新小区 不承担增值税个人所得税', '壹品天城  | 3室2厅 | 108.17平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共10层)2011年建板楼  -  大纺', '340万', '单价31433元/平米')
('https://image1.ljcdn.com/210200-inspection/test-bedba0ac-91e5-4ac9-8989-b3cb790bb4cb.png.296x216.jpg', '76  天下粮仓 3室2厅 南北通透 精装修 送家具家电', '大连港天下粮仓  | 3室2厅 | 93.22平米 | 南 北 | 精装', '低楼层(共30层)2017年建板楼  -  鹏辉', '190万', '单价20382元/平米')
('https://image1.ljcdn.com/210200-inspection/55f312b9-3815-4e59-a6e9-279b63b4b293.gif.296x216.jpg', '保利西山林语精装两室，干净舒适，出行方便', '保利西山林语  | 2室2厅 | 90.33平米 | 南 北 | 精装 | 有电梯', '中楼层(共33层)2014年建板楼  -  西山水库', '170万', '单价18820元/平米')
('https://image1.ljcdn.com/210200-inspection/a861ccc2-a774-40b8-a4c0-5d37d9180ebc.jpg.296x216.jpg', '地铁房 三居室 赠送5平阳台 矮楼层', '怡华园  | 3室2厅 | 114.06平米 | 南 北 | 精装 | 无电梯', '低楼层(共3层)2002年建板楼  -  山东路', '190万', '单价16658元/平米')
('https://image1.ljcdn.com/210200-inspection/abd8a998-42d7-4c1c-9b52-9bb8d82dff41.JPG.296x216.jpg', '地铁沿线 万科精装三室 双阳台 地热房', '万科朗润园  | 3室2厅 | 93.81平米 | 南 北 | 精装 | 有电梯', '中楼层(共15层)2014年建板楼  -  魅力之城', '145万', '单价15457元/平米')
('https://image1.ljcdn.com/210200-inspection/test-2c939ab6-defc-4162-8ba3-8846d8a07fc2.png.296x216.jpg', '双南向两室精装修采光充足视野好', '泉水N1区  | 2室1厅 | 106平米 | 南 | 精装', '中楼层(共28层)2008年建板楼  -  泉水龙畔金泉', '119万', '单价11227元/平米')
('https://image1.ljcdn.com/210200-inspection/6fab75ab-9288-4c50-9602-2a4f081e5f1b.jpg.296x216.jpg', '龙畔五期 两室南北通透 精装修 楼层低 拎包入住', '龙畔金泉五期K4区  | 2室2厅 | 99.38平米 | 南 北 | 精装 | 有电梯', '低楼层(共13层)2008年建板楼  -  泉水龙畔金泉', '145万', '单价14591元/平米')
('https://image1.ljcdn.com/210200-inspection/761b6d37-9fe0-490d-8d34-655c7ed2889d.jpg.296x216.jpg', '泉水龙畔两室南北向精装修房主急售价格可谈近地铁轻轨', '龙畔金泉五期K3区  | 3室1厅 | 101.99平米 | 东 南 北 | 精装 | 有电梯', '高楼层(共12层)2008年建板楼  -  泉水龙畔金泉', '130万', '单价12747元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b238c1a3-0e6d-47a3-8f80-861fbcd98d47.png.296x216.jpg', '钰桥中央庭院 3室2厅 165万', '钰桥中央庭院  | 3室2厅 | 98.72平米 | 南 北 | 其他 | 有电梯', '中楼层(共17层)2014年建板楼  -  泉水美域盛景', '165万', '单价16714元/平米')
('https://image1.ljcdn.com/210200-inspection/d12047fc-781e-4429-bfea-97a60521d7ec.jpg.296x216.jpg', '第五郡三号地精装修下跃四卧大居赠送家具家电拎包入住', '第五郡三号地  | 4室3厅 | 124.29平米 | 南 北 | 精装 | 有电梯', '低楼层(共16层)2012年建板楼  -  第五郡', '550万', '单价44252元/平米')
('https://image1.ljcdn.com/210200-inspection/b54250cd-c997-4eab-acf9-4e99ed7d2fc7.jpg.296x216.jpg', '房子视野开阔，南北向，冬暖夏凉，采光好', '天河路  | 3室2厅 | 122.46平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  名贵', '118万', '单价9636元/平米')
('https://image1.ljcdn.com/210200-inspection/test-96d3bd65-9911-47ed-9815-eb2e1c768158.png.296x216.jpg', '第五郡两室清水 位置好 多层洋房 近*', '第五郡五号地  | 2室2厅 | 93.85平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共5层)2009年建板楼  -  第五郡', '240万', '单价25573元/平米')
('https://image1.ljcdn.com/210200-inspection/5ea055b9-9359-4751-b0b0-302b75005576.jpg.296x216.jpg', '南北通厅的，两室  一南卧室，一北卧室，', '新星绿城三期  | 2室2厅 | 83平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2006年建板楼  -  机场乐购', '103万', '单价12410元/平米')
('https://image1.ljcdn.com/210200-inspection/c572bacb-6467-4342-bc25-f2dc31916670.jpg.296x216.jpg', '诺维溪谷清水大户型\u3000四室两厅两卫\u3000带大阳台', '运达诺维溪谷一期  | 4室2厅 | 146.31平米 | 南 北 | 毛坯', '中楼层(共5层)暂无数据  -  生态新城', '190万', '单价12987元/平米')
('https://image1.ljcdn.com/210200-inspection/5fceb298-536a-4cbc-b4be-7499b9d288d7.jpg.296x216.jpg', '高新园沿线叠翠山庄精装修南北向一楼带小院诚心出售', '叠翠山庄  | 2室1厅 | 72.53平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2000年建板楼  -  叠翠', '78万', '单价10755元/平米')
('https://image1.ljcdn.com/210200-inspection/0f656221-231e-42aa-8b89-17c650fd664a.jpg.296x216.jpg', '第五郡精装三连上跃，视野好，赠送家电家具，拎包即住', '第五郡三号地  | 5室2厅 | 85.99平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2012年建板楼  -  第五郡', '386万', '单价44889元/平米')
('https://image1.ljcdn.com/210200-inspection/4244b5ab-7c72-4e0f-a354-df2e9647d869.jpg.296x216.jpg', '名贵山庄 标准南北通厅户型 采光好 房主诚心卖', '名贵山庄亲情园  | 2室1厅 | 100.08平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2004年建板楼  -  名贵', '137万', '单价13690元/平米')
('https://image1.ljcdn.com/210200-inspection/test-cc7f73a0-60fc-4282-9325-a814b799d007.png.296x216.jpg', '今都小区两室户型 楼层好 光线充足 不挡光', '今都小区  | 2室1厅 | 84.71平米 | 西南 北 | 精装 | 有电梯', '高楼层(共20层)2008年建板塔结合  -  华东', '99万', '单价11687元/平米')
('https://image1.ljcdn.com/210200-inspection/ae3633d8-ff9e-49f2-9015-a65db0d861b6.jpg.296x216.jpg', '政府广场前拎包入住三室两卫第五郡一期', '第五郡五号地  | 3室2厅 | 134.54平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2009年建板楼  -  第五郡', '362万', '单价26907元/平米')
('https://image1.ljcdn.com/210200-inspection/27c45b85-467d-4adf-8114-41230de0f325.jpg.296x216.jpg', '精装修，拎包入住，视野广，交通出行方便，可做婚房。', '润泽园  | 2室1厅 | 84.56平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2012年建板楼  -  泉水美域盛景', '142.5万', '单价16852元/平米')
('https://image1.ljcdn.com/210200-inspection/741c0d07-972f-42dc-9a36-92ece83c5414.jpg.296x216.jpg', '美树日记 110平跃110平可做露台 分两户', '美树日记  | 6室1厅 | 220.06平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共10层)2012年建板楼  -  第五郡', '350万', '单价15905元/平米')
('https://image1.ljcdn.com/210200-inspection/fce77d7f-ee28-4504-8ae2-33c38cb6ac06.jpg.296x216.jpg', '万科溪之谷 3室1厅 135万', '万科溪之谷  | 3室1厅 | 92.36平米 | 南 北 | 精装 | 有电梯', '低楼层(共27层)2007年建板楼  -  溪之谷', '135万', '单价14617元/平米')
('https://image1.ljcdn.com/210200-inspection/14e9a698-0a3c-4849-ad6a-1d74fd0f2e85.jpg.296x216.jpg', '亿达春田馥园 5室2厅 385万', '亿达春田馥园  | 5室2厅 | 165.81平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共5层)板楼  -  生态新城', '385万', '单价23220元/平米')
('https://image1.ljcdn.com/210200-inspection/433e5321-5515-4f99-9eac-7dc735ba38ea.jpg.296x216.jpg', '美树日记 带露台精装别墅 共三层带车库', '美树日记   | 联排别墅 | 4室2厅 | 134平米 | 东 西 | 精装 | 无电梯', '2层2009年建暂无数据  -  第五郡', '395万', '单价29478元/平米')
('https://image1.ljcdn.com/210200-inspection/057d58a7-6d8e-4b8a-98cb-0ffb117643e3.jpg.296x216.jpg', '精装舒适大两室，小区环境高雅第五郡三号第', '第五郡三号地  | 2室2厅 | 114.1平米 | 南 北 | 精装 | 有电梯', '低楼层(共16层)2012年建板楼  -  第五郡', '298万', '单价26118元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadc8074295-3921-4fd5-bc37-7d7dd74a8ce6.jpg.296x216.jpg', '中体四期公寓 环境好 天然氧吧 电梯 南北两室', '中体奥林匹克花园  | 2室2厅 | 106平米 | 东 南 北 | 毛坯 | 有电梯', '中楼层(共13层)2015年建板楼  -  溪之谷', '79万', '单价7453元/平米')
('https://image1.ljcdn.com/210200-inspection/c2460c83-df64-4a76-baa1-734defd72f26.jpg.296x216.jpg', '西山水库商圈环境好交通便利自住可选', '亲亲阳光  | 2室1厅 | 65平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2004年建板楼  -  西山水库', '75万', '单价11539元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload81d55aa0-9882-469a-b70b-1996b2e51390.jpg.296x216.jpg', '华润置地广场精装修  三室两厅 南北向', '华润置地广场一期  | 3室1厅 | 118.56平米 | 南 北 | 精装 | 有电梯', '中楼层(共33层)2013年建板楼  -  华南', '248万', '单价20918元/平米')
('https://image1.ljcdn.com/210200-inspection/test-049ff2f3-bca2-4e62-933b-0fec1c1bb8a5.png.296x216.jpg', '马栏西山水库 万科商圈框架新房 南北通厅 婚房精装修', '易和熙园  | 2室1厅 | 81.73平米 | 南 北 | 精装', '低楼层(共19层)2015年建板楼  -  万科假日', '149万', '单价18231元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload4399e71c-4625-4289-a989-535994829788.jpg.296x216.jpg', '西山阳光水岸 2室1厅 166万', '西山阳光水岸  | 2室1厅 | 93平米 | 南 北 | 简装', '低楼层(共5层)2007年建板楼  -  万科假日', '166万', '单价17850元/平米')
('https://image1.ljcdn.com/210200-inspection/cb1a1d23-a90d-4b81-899e-38d3b6d43ea5.jpg.296x216.jpg', '千山心城  二期幼儿园 南北通厅 中等装修 送阁楼', '千山心城  | 2室2厅 | 66.08平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  山东路', '93.8万', '单价14195元/平米')
('https://image1.ljcdn.com/210200-inspection/d7b879ff-c2b0-4f3b-9513-ec214b1652a5.JPG.296x216.jpg', '婚房装修，保持好，可以买完就住，南北通透', '美域盛景  | 2室1厅 | 82.36平米 | 南 北 | 精装 | 有电梯', '中楼层(共21层)2008年建板楼  -  泉水美域盛景', '121万', '单价14692元/平米')
('https://image1.ljcdn.com/210200-inspection/803c094f-8c67-4b46-a4de-943473ec1dcd.jpg.296x216.jpg', '中冶蓝城一期 经典2居 婚房精装 品质生活', '中冶蓝城E区  | 2室1厅 | 77.21平米 | 南 北 | 精装 | 有电梯', '高楼层(共8层)2010年建板楼  -  生态新城', '128万', '单价16579元/平米')
('https://image1.ljcdn.com/210200-inspection/291c8a9b-db52-4276-bbd9-c20af009199c.jpg.296x216.jpg', '机场新区近乐购精装修两室位置好楼层好房主诚意出售', '缇香漫城  | 2室1厅 | 59.03平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2013年建板楼  -  机场乐购', '116万', '单价19652元/平米')
('https://image1.ljcdn.com/210200-inspection/test-5a146cb3-eb81-4cee-b355-ee4ef61c1836.png.296x216.jpg', '新星帕尔美娜 2室2厅 140万', '新星帕尔美娜  | 2室2厅 | 87.44平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2009年建板楼  -  机场乐购', '140万', '单价16011元/平米')
('https://image1.ljcdn.com/210200-inspection/test-272d555e-c3a9-4031-a8d5-d9e1d5ae930a.png.296x216.jpg', '泡崖八区南北通透 南客厅落地窗 地脚好 购物方便！', '玉丽街  | 2室1厅 | 70.04平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2002年建板楼  -  泡崖八区', '55.5万', '单价7925元/平米')
('https://image1.ljcdn.com/210200-inspection/test-d385bae1-5aa2-41f5-a039-7735b6230138.png.296x216.jpg', '万科商圈精装修三室户型南北向精装修拎包入住', '顺达温泉花园二期  | 3室2厅 | 110.97平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)2004年建板楼  -  溪之谷', '128万', '单价11535元/平米')
('https://image1.ljcdn.com/210200-inspection/dd540afd-9c50-4e98-b89a-f38903c9a812.jpg.296x216.jpg', '澜山大宅,楼层好,不挡光,户型好,独立厨房', '万科溪之谷  | 4室2厅 | 135.4平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共18层)2007年建板楼  -  溪之谷', '198万', '单价14624元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadeb512e2b-dbf7-4e42-a84d-f128471c423b.jpg.296x216.jpg', '第五郡多层电梯洋房 精装修 保持好', '第五郡六号地  | 3室2厅 | 165平米 | 南 北 | 精装 | 有电梯', '中楼层(共4层)2012年建板楼  -  第五郡', '420万', '单价25455元/平米')
('https://image1.ljcdn.com/210200-inspection/21a5aea1-3941-4545-8f04-5032dcd0abe0.jpg.296x216.jpg', '亲亲家园 地铁口 小区中 心位置 次顶楼 两南卧一北卧', '亲亲家园  | 3室1厅 | 128.21平米 | 南 北 | 简装 | 有电梯', '高楼层(共12层)2004年建板楼  -  西山水库', '185万', '单价14430元/平米')
('https://image1.ljcdn.com/210200-inspection/e63f9296-09b3-4750-9c77-d9fd71faaa10.jpg.296x216.jpg', '苹果公寓（住宅） 2室1厅 63万', '苹果公寓（住宅）  | 2室1厅 | 48.19平米 | 西 | 精装 | 有电梯', '高楼层(共9层)2009年建板楼  -  机场乐购', '63万', '单价13074元/平米')
('https://image1.ljcdn.com/210200-inspection/a6a53220-c6ad-40cc-bb9b-a85a0e61e722.jpg.296x216.jpg', '第五郡一号精装修两室南北五明户型，近实验和育文', '第五郡一号地  | 2室2厅 | 98.58平米 | 南 北 | 精装 | 有电梯', '中楼层(共9层)2012年建板楼  -  第五郡', '240万', '单价24346元/平米')
('https://image1.ljcdn.com/210200-inspection/test-88388832-b813-48f8-8210-ecd69471f1fd.png.296x216.jpg', '泉水龙畔金泉五期三室精装好房近轻轨地铁市场车站', '龙畔金泉五期K4区  | 3室2厅 | 116.68平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2008年建板楼  -  泉水龙畔金泉', '129万', '单价11056元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploade76f1dda-f572-4995-8c5d-9dbc1f9ab9ca.jpg.296x216.jpg', '亿达春田银杏园买一层送一层带装修跃层举架高赠阳台', '亿达春田银杏园  | 4室3厅 | 107.87平米 | 南 北 | 简装 | 有电梯', '高楼层(共10层)2011年建板楼  -  生态新城', '260万', '单价24104元/平米')
('https://image1.ljcdn.com/210200-inspection/test-7bc37426-6369-4b97-8ae2-9c735fef6329.png.296x216.jpg', '此房是房主自己装修设计的,风格现代简约式', '华远新都汇广场  | 1室1厅 | 48.66平米 | 西南 | 精装 | 有电梯', '低楼层(共18层)2013年建板楼  -  南关岭', '57.5万', '单价11817元/平米')
('https://image1.ljcdn.com/210200-inspection/8d9e4105-dda6-4489-a9a5-e18e2318b247.jpg.296x216.jpg', '80中，新小区，两室电梯房，大纺商圈，交通便利', '泰华府邸  | 2室1厅 | 82.85平米 | 南 | 精装 | 有电梯', '高楼层(共22层)2009年建板楼  -  大纺', '173.5万', '单价20942元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadca7a0f8e-e0fb-49fc-8f0c-6c840b6f02fe.jpg.296x216.jpg', '甘井子文体街三室一厅南北向小三室', '文体街  | 3室1厅 | 64.03平米 | 东 南 北 | 简装 | 无电梯', '高楼层(共6层)1990年建板楼  -  甘井子', '62万', '单价9683元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload7957d359-a10c-4987-b2b9-0866753b27cf.jpg.296x216.jpg', '双南精装修封闭管理76中金三小', '温莎小镇  | 2室1厅 | 64.87平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2013年建板楼  -  鹏辉', '138万', '单价21274元/平米')
('https://image1.ljcdn.com/210200-inspection/b8ddb52f-85b4-490d-b759-fc938ca49caf.jpg.296x216.jpg', '80中同侧，装修保持好，中间楼层，近地铁。', '八十中东纬路  | 1室1厅 | 55.42平米 | 南 | 精装 | 无电梯', '高楼层(共8层)1994年建板楼  -  促进路', '80万', '单价14436元/平米')
('https://image1.ljcdn.com/210200-inspection/3b3fef5d-807a-458d-998c-563d13fe9156.jpg.296x216.jpg', '加州洋房多层,五明上跃,采光好,4室2厅,实际面积160平', '加州洋房  | 4室2厅 | 95.42平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)2008年建板楼  -  华南', '198万', '单价20751元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload97530243-213e-4212-b4da-69d76518964f.jpg.296x216.jpg', '橄榄季 中间水系洋房下跃 育文中學地 铁2号线 近万达', '恒德橄榄季  | 3室2厅 | 97.24平米 | 南 北 | 简装 | 有电梯', '低楼层(共5层)2009年建板楼  -  第五郡', '252万', '单价25916元/平米')
('https://image1.ljcdn.com/210200-inspection/adceffd6-5964-4058-93f5-fa11ff8ad226.jpg.296x216.jpg', '保利西山林语南向两室前排采光好', '保利西山林语  | 2室1厅 | 70.99平米 | 南 | 简装 | 有电梯', '低楼层(共33层)2014年建板楼  -  西山水库', '116万', '单价16341元/平米')
('https://image1.ljcdn.com/210200-inspection/c45f9661-68d0-4587-a973-a20e2edf4508.jpg.296x216.jpg', '名贵山庄华丽园 3室2厅 175万', '名贵山庄华丽园  | 3室2厅 | 136.46平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2002年建板楼  -  名贵', '175万', '单价12825元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload65529dea-5882-4541-90b0-8afece559b9d.jpg.296x216.jpg', '北入户三连跃 精装修 高品质 位置好', '第五郡六号地  | 7室2厅 | 151.47平米 | 南 北 | 精装 | 有电梯', '低楼层(共4层)2012年建板楼  -  第五郡', '630万', '单价41593元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload9301c8fc-f873-4a16-b9e9-66af04ff535e.jpg.296x216.jpg', '近金玛 可做婚房 标准南北向户型', '泡崖六区  | 2室1厅 | 62.16平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2004年建板楼  -  泡崖市场', '64.9万', '单价10441元/平米')
('https://image1.ljcdn.com/210200-inspection/bc8b7617-e512-4757-871d-8ebc39ad2d00.jpg.296x216.jpg', '华南 动力院景 四室精装修南北向电梯房', '动力院景三期汇善园  | 4室2厅 | 142.28平米 | 南 北 | 精装 | 有电梯', '中楼层(共16层)2007年建板楼  -  华南', '255万', '单价17923元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload5fccf4d4-bf14-42be-8bbf-7c0542d1b57a.jpg.296x216.jpg', '鹏辉新世纪，一梯一户户型。位置好', '鹏辉新世纪四期  | 3室2厅 | 174.27平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2004年建板楼  -  鹏辉', '310万', '单价17789元/平米')
('https://image1.ljcdn.com/210200-inspection/test-65588a7a-0851-4f32-b1e3-ea44e54e48c4.png.296x216.jpg', '亿达 南北通厅 五明 楼层好采光好 地铁一号线 80', '林语家话  | 4室2厅 | 162平米 | 南 北 | 精装 | 有电梯', '低楼层(共10层)2005年建板楼  -  促进路', '420万', '单价25926元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload07d5c787-2edd-4349-9bdf-aa4fbb3c59f6.jpg.296x216.jpg', '华南 华润置地 精装修 三室 送家具家电 拎包即住', '华润置地广场二期  | 3室1厅 | 122.08平米 | 南 北 | 精装 | 有电梯', '低楼层(共29层)2013年建板楼  -  华南', '256万', '单价20970元/平米')
('https://image1.ljcdn.com/210200-inspection/test-d4a13e44-1545-4241-a4a7-9405d68ad2e7.png.296x216.jpg', '岭秀滨城 南北两室 小区前排 高得房率 看房方便', '岭秀滨城悦和东园  | 2室2厅 | 87.53平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共5层)2009年建板楼  -  生态新城', '125万', '单价14281元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a70f4b59-153a-4520-b466-3222b3c6ef8f.png.296x216.jpg', '依山云水 两室 中间楼层 近市场近车站', '依山云水  | 2室1厅 | 71.41平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)2007年建板楼  -  万科假日', '105万', '单价14704元/平米')
('https://image1.ljcdn.com/210200-inspection/test-6cdcb638-5d9b-4005-a804-96b3763b4305.png.296x216.jpg', '锦泉源D区 近地铁 两室南北通透装修采光好拎包即住', '锦泉源D3区  | 2室1厅 | 72.03平米 | 南 北 | 精装 | 有电梯', '中楼层(共24层)2007年建板楼  -  泉水锦泉源', '96万', '单价13328元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload0efad7ee-0244-4efe-8fd6-c037bbdf608d.jpg.296x216.jpg', '地铁站口 小区前排 精装两室 南北通厅 拎包即住', '西街晶品  | 2室2厅 | 97.57平米 | 南 北 | 精装 | 有电梯', '高楼层(共9层)2006年建板楼  -  西山水库', '187万', '单价19166元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload52d39381-37f3-4935-8ce2-7806c023c5e5.jpg.296x216.jpg', '西山万科 南北通厅 精装三居 视野光线好 zeng送面积大', '万科溪之谷  | 3室2厅 | 96.11平米 | 南 北 | 精装 | 有电梯', '高楼层(共27层)2007年建板楼  -  溪之谷', '128万', '单价13319元/平米')
('https://image1.ljcdn.com/210200-inspection/test-1f8dc977-92ce-4fe9-b061-49a41386fefb.png.296x216.jpg', '康顺园 精装两室 中间楼层 西明厅 近车站 出行便利', '泡崖康顺园  | 2室2厅 | 81.8平米 | 南 西 北 | 精装 | 无电梯', '中楼层(共7层)2007年建板楼  -  泡崖八区', '95万', '单价11614元/平米')
('https://image1.ljcdn.com/210200-inspection/test-19ed97bf-5bbe-42a3-a961-270ddb484c0b.png.296x216.jpg', '亿达世纪城南北通透位置好采光好近车站', '亿达世纪城  | 3室2厅 | 100.27平米 | 南 北 | 精装 | 有电梯', '中楼层(共10层)2003年建板楼  -  大纺', '256万', '单价25532元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload585ce2b1-17bc-4780-9fd5-4cfab8dd92ab.jpg.296x216.jpg', '顺达三期位置好视野开阔采光佳 两室南北 户型规矩', '顺达温泉花园三期  | 2室1厅 | 75.81平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2007年建板楼  -  溪之谷', '102万', '单价13455元/平米')
('https://image1.ljcdn.com/210200-inspection/e182b01e-80c2-4700-911d-001be3d251fd.jpg.296x216.jpg', '三鼎春天 4室2厅 380万', '三鼎春天  | 4室2厅 | 142.77平米 | 南 北 | 毛坯', '高楼层(共10层)2016年建板楼  -  第五郡', '380万', '单价26617元/平米')
('https://image1.ljcdn.com/210200-inspection/a26b69a7-6f56-4895-9212-59e6f1bb2260.jpg.296x216.jpg', '近幼儿园 近超市 环境好 楼层好', '亿达春田馥园  | 2室2厅 | 101.11平米 | 南 | 毛坯', '中楼层(共4层)板楼  -  生态新城', '170万', '单价16814元/平米')
('https://image1.ljcdn.com/210200-inspection/39829cef-7a39-4c22-bae9-036c9ff9cc96.jpg.296x216.jpg', '直达高新园区，南北通厅精装，诚心出售，看房随时方便', '水木清华  | 2室2厅 | 66.31平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2009年建板楼  -  溪之谷', '72万', '单价10859元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadf0d40b1c-3a6e-4b2b-9a5d-f6ba13242d32.jpg.296x216.jpg', '万福居\u300076中\u3000南北通透\u3000下跃结构', '万福居  | 2室2厅 | 77.78平米 | 南 北 | 简装 | 有电梯', '低楼层(共5层)2006年建板楼  -  鹏辉', '145万', '单价18643元/平米')
('https://image1.ljcdn.com/210200-inspection/aaba3587-81d7-4699-8dc4-9601b6712053.jpg.296x216.jpg', '泉水N区中间楼成双南卧东明厅有钥匙随时看房', '泉水N2区  | 2室2厅 | 82.48平米 | 东南 | 简装', '低楼层(共30层)2009年建暂无数据  -  泉水龙畔金泉', '97万', '单价11761元/平米')
