('https://image1.ljcdn.com/120000-inspection/df54d71c-8a4f-4f81-9651-db9642f64e0a.jpg.296x216.jpg', '滨悦花园 南北通透 交通便利 户型方正', '滨悦花园  | 3室1厅 | 119.65平米 | 南 北 | 毛坯', '高楼层(共30层)板楼  -  胡家园', '155万', '单价12955元/平米')
('https://image1.ljcdn.com/120000-inspection/a0ab42ef-c13a-4007-bd45-6f1063494669.jpg.296x216.jpg', '岳阳里(塘沽区) 2室2厅 220万', '岳阳里(塘沽区)  | 2室2厅 | 103.49平米 | 南 | 其他 | 有电梯', '高楼层(共32层)板楼  -  解放路', '220万', '单价21259元/平米')
('https://image1.ljcdn.com/120000-inspection/68b47b66-b022-41ac-a42c-49c023fffd6b.jpg.296x216.jpg', '滨翔花园 两室一厅 带地下车位 精装房', '滨翔花园  | 2室1厅 | 87.9平米 | 南 | 其他', '中楼层(共34层)塔楼  -  胡家园', '132万', '单价15018元/平米')
('https://image1.ljcdn.com/120000-inspection/4ca278b1-2ea7-4bd9-a73c-19e98445b6a9.jpg.296x216.jpg', '贻泽园、自住精装修、通透全明户型、中间楼层、满五年', '贻泽园  | 2室1厅 | 84.98平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)板楼  -  新港', '133万', '单价15651元/平米')
('https://image1.ljcdn.com/120000-inspection/fd346434-b274-4813-97b4-7512556afa12.jpg.296x216.jpg', '宁波里小区 南北通透 采光充足 配套成熟', '宁波里  | 2室1厅 | 70.74平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)板楼  -  新村街', '140万', '单价19791元/平米')
('https://image1.ljcdn.com/120000-inspection/820f3b92-62fc-4e3e-8805-5d432bf25442.jpg.296x216.jpg', '毓园 两室一厅 交通便利 小区干净整洁 适合居住', '毓园  | 2室1厅 | 75.29平米 | 东 西 | 其他 | 无电梯', '低楼层(共6层)板楼  -  杭州道', '145万', '单价19259元/平米')
('https://image1.ljcdn.com/120000-inspection/a2f128a3-262e-46e3-9644-b70f12eee03b.JPG.296x216.jpg', '开发区 洞庭路 米兰世纪花园  通透大三室', '米兰世纪花园  | 3室2厅 | 135.3平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  向阳街', '260万', '单价19217元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload2eabe1f8-b4d4-4624-bdb4-30f431617a32.jpg.296x216.jpg', '福达苑 2室1厅 115万', '福达苑  | 2室1厅 | 71.59平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  向阳街', '115万', '单价16064元/平米')
('https://image1.ljcdn.com/120000-inspection/5cd50934-f6f9-47c9-869d-bc5f2111accb.jpg.296x216.jpg', '滨愉花园 随时看房 南北通透 带地下车位', '滨愉花园  | 3室1厅 | 110.43平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)板楼  -  胡家园', '160万', '单价14489元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload22927774-3f4a-43c4-a391-304c4d3eec60.jpg.296x216.jpg', '过五年无贷款，诚心卖，看房方便，户型方正', '百福园  | 2室2厅 | 82.43平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  新港', '141万', '单价17106元/平米')
('https://image1.ljcdn.com/120000-inspection/4144da2c-1017-46ef-9101-027ead82ea7c.jpg.296x216.jpg', '紫云园 4室2厅 345万', '紫云园  | 4室2厅 | 153.78平米 | 南 北 | 精装 | 有电梯', '高楼层(共28层)板楼  -  新港', '345万', '单价22435元/平米')
('https://image1.ljcdn.com/120000-inspection/767026aa-449e-409a-8168-538a4ec42dd8.jpg.296x216.jpg', '华云园 南北通透  精装两室  业主自住 看房方便', '华云园  | 2室2厅 | 112.01平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  新港', '240万', '单价21427元/平米')
('https://image1.ljcdn.com/120000-inspection/28df3565-3649-4b1f-b1d9-21461ea3cf18.jpg.296x216.jpg', '秀园里 2室1厅 129万', '秀园里  | 2室1厅 | 72.5平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  向阳街', '129万', '单价17794元/平米')
('https://image1.ljcdn.com/120000-inspection/18e0f358-8011-4103-bf46-18c7d36905d0.jpg.296x216.jpg', '宜昌里 2室1厅 120万', '宜昌里  | 2室1厅 | 63.99平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  杭州道', '120万', '单价18753元/平米')
('https://image1.ljcdn.com/120000-inspection/6ce837f7-b22a-45ef-bb6a-0909f002d7b6.jpg.296x216.jpg', '秀谷阳光 1室1厅 108万', '秀谷阳光  | 1室1厅 | 56.49平米 | 东 | 其他 | 有电梯', '低楼层(共27层)板楼  -  杭州道', '108万', '单价19119元/平米')
('https://image1.ljcdn.com/120000-inspection/dff26f7a-a4e2-4a91-b069-1bdf8dc8bf47.JPG.296x216.jpg', '紫云园   一期房源  中间楼层  明厨明卫', '紫云园  | 3室2厅 | 129.4平米 | 南 北 | 其他 | 有电梯', '中楼层(共19层)板楼  -  新港', '280万', '单价21639元/平米')
('https://image1.ljcdn.com/120000-inspection/b2d9a0ec-f45e-4359-8c8a-ab04bc3563e6.jpg.296x216.jpg', '碧海鸿庭，小区中间位置，全阳户型，精装修', '碧海鸿庭  | 2室2厅 | 90.83平米 | 南 | 其他 | 有电梯', '高楼层(共14层)板楼  -  新村街', '213万', '单价23451元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf4f1b4e2-b664-4619-b328-34ec342b87ad.jpg.296x216.jpg', '采光充足，通透两室，精装修，环保材料', '滨慧花园  | 2室2厅 | 107.95平米 | 南 北 | 精装', '中楼层(共34层)塔楼  -  胡家园', '151万', '单价13988元/平米')
('https://image1.ljcdn.com/120000-inspection/4bdfe45e-615f-4faa-ac02-d19cc79cf9d9.jpg.296x216.jpg', '宜昌南里 视野开阔 采光良好 户型方正', '宜昌南里(塘沽区)  | 2室1厅 | 65.5平米 | 东 | 其他 | 无电梯', '中楼层(共6层)板楼  -  杭州道', '105万', '单价16031元/平米')
('https://image1.ljcdn.com/120000-inspection/ab4d7911-9aab-47c4-a9b1-57613d861e3d.jpg.296x216.jpg', '奥林花园 精装三室 南北通透 价格可议 业主诚心出售', '奥林花园  | 3室2厅 | 143.34平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  杭州道', '330万', '单价23023元/平米')
('https://image1.ljcdn.com/120000-inspection/bdc27d8f-fdee-47aa-b9ce-305d438957ae.jpg.296x216.jpg', '正义里 中间楼层 南北通透 过五年', '正义里  | 2室1厅 | 64.65平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  新村街', '142万', '单价21965元/平米')
('https://image1.ljcdn.com/120000-inspection/55a9aaf4-6bfa-449e-8c77-82dbadf2ce38.jpg.296x216.jpg', '四季雅苑 3室2厅 175万', '四季雅苑  | 3室2厅 | 101.44平米 | 南 北 | 其他 | 有电梯', '高楼层(共17层)板楼  -  新河街', '175万', '单价17252元/平米')
('https://image1.ljcdn.com/120000-inspection/77719763-d820-4574-961c-c59d101a5aba.jpg.296x216.jpg', '融创君澜 南北通透三室 融创物业 品质小区 送一个房间', '融创君澜  | 2室1厅 | 104.5平米 | 南 北 | 其他', '高楼层(共32层)板楼  -  北塘街', '180万', '单价17225元/平米')
('https://image1.ljcdn.com/120000-inspection/24e86b55-980c-4c91-9478-94c497cd7e51.jpg.296x216.jpg', '户型方正    南北通透     三室一厅    出行便利', '十堰里  | 3室1厅 | 83.08平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  杭州道', '140万', '单价16852元/平米')
('https://image1.ljcdn.com/120000-inspection/2220088e-3751-4d61-9470-ee887092aef2.jpg.296x216.jpg', '紫云华庭 三室精装 交通便利 格局好', '紫云华庭  | 3室1厅 | 130.39平米 | 南 北 | 其他', '低楼层(共28层)板楼  -  新港', '305万', '单价23392元/平米')
('https://image1.ljcdn.com/120000-inspection/32a35252-f0e3-49f6-bbcd-27bf52a9ff60.JPG.296x216.jpg', '贻港城 采光好 交通便利 购物便利', '贻港城  | 2室1厅 | 107.49平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共29层)板楼  -  新河街', '152万', '单价14141元/平米')
('https://image1.ljcdn.com/120000-inspection/79459e76-8b29-4208-aced-ebee28ea879d.jpg.296x216.jpg', '婚房装修，送车位，南北通透，户型方正', '滨翔花园  | 2室2厅 | 107.52平米 | 南 北 | 精装', '低楼层(共34层)塔楼  -  胡家园', '170万', '单价15812元/平米')
('https://image1.ljcdn.com/120000-inspection/7d4dd2c3-3c35-43c5-b02c-a105fd709ea4.jpg.296x216.jpg', '西小庄 简装两室 中间楼层 采光充足 看房方便', '西小庄  | 2室1厅 | 58.75平米 | 东 西 | 简装 | 无电梯', '中楼层(共6层)板楼  -  向阳街', '100万', '单价17022元/平米')
('https://image1.ljcdn.com/120000-inspection/40990180-aa88-4bac-b9d1-4f89607c5f5c.jpg.296x216.jpg', '贻东园  购物方便  户型格局   采光充足   交通便利', '贻东园  | 3室2厅 | 155.82平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  向阳街', '296万', '单价18997元/平米')
('https://image1.ljcdn.com/120000-inspection/a35cb5d2-1907-44b6-b9f5-b4dc82cec87f.jpg.296x216.jpg', '远洋城 小三室 总价低 南北通透 楼栋小区中间', '滨愉花园  | 3室1厅 | 99.29平米 | 南 北 | 其他 | 有电梯', '低楼层(共28层)板楼  -  胡家园', '146万', '单价14705元/平米')
('https://image1.ljcdn.com/120000-inspection/4c0969d0-1fd1-4220-baa5-95029c6352fe.JPG.296x216.jpg', '贻锦台小区 三室两厅 交通便利 小区环境 干净舒适', '贻锦台  | 3室2厅 | 150.46平米 | 南 北 | 其他 | 有电梯', '低楼层(共8层)板楼  -  工农村', '450万', '单价29909元/平米')
('https://image1.ljcdn.com/120000-inspection/e148b80f-9af9-40e6-855b-57b08f881e79.JPG.296x216.jpg', '房子过五年，交通便利，南北通透户型，采光好配套齐全', '滨海龙都  | 2室1厅 | 70.7平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新村街', '153万', '单价21641元/平米')
('https://image1.ljcdn.com/120000-inspection/8f197f85-ec3c-470f-bb95-d2c17d9ca425.jpg.296x216.jpg', '居住方便舒适，交通便利，采光充足。', '芳云园  | 2室1厅 | 99.27平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新港', '150万', '单价15111元/平米')
('https://image1.ljcdn.com/120000-inspection/71824bef-6012-4653-8e35-0bc77629ecfd6.jpg.296x216.jpg', '三星里 两室一厅 温馨两室 适合居住', '三星里  | 2室1厅 | 65.51平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)板楼  -  向阳街', '100万', '单价15265元/平米')
('https://image1.ljcdn.com/120000-inspection/fff43d97-3045-4f8d-b28f-ff32312ad0d7.jpg.296x216.jpg', '晴景家园 2室1厅 133万', '晴景家园  | 2室1厅 | 96.01平米 | 南 西 | 其他 | 有电梯', '中楼层(共32层)板楼  -  工农村', '133万', '单价13853元/平米')
('https://image1.ljcdn.com/120000-inspection/45cfb117-af63-4f97-a398-455b57d40811.jpg.296x216.jpg', '苏州里 1室1厅 99万', '苏州里  | 1室1厅 | 51.18平米 | 南 北 | 其他', '低楼层(共6层)板楼  -  杭州道', '99万', '单价19344元/平米')
('https://image1.ljcdn.com/120000-inspection/4affcb88-804f-4a28-938d-50ecc6c9264e.jpg.296x216.jpg', '卧龙园 两室一厅 交通便利 适合居住', '卧龙园  | 2室1厅 | 55.06平米 | 东南 | 其他', '高楼层(共6层)板楼  -  向阳街', '76万', '单价13804元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadadbe3a20-771d-4804-931c-2cca0f1becdb.jpg.296x216.jpg', '悦海园 两室两厅  采光充足 视野开阔', '悦海园  | 2室2厅 | 93.3平米 | 东南 | 其他 | 有电梯', '高楼层(共24层)板楼  -  解放路', '183万', '单价19615元/平米')
('https://image1.ljcdn.com/120000-inspection/b9b42f99-4272-4f22-a8af-5b2d9b8e581f.JPG.296x216.jpg', '贻芳嘉园，满五年，全阳两室，精装修，采光好', '贻芳嘉园  | 2室1厅 | 107.2平米 | 南 | 其他 | 有电梯', '中楼层(共17层)板楼  -  新港', '192万', '单价17911元/平米')
('https://image1.ljcdn.com/120000-inspection/a5034eb3-d4fd-4c25-8356-665108778d13.JPG.296x216.jpg', '纳海嘉园 精装两室 采光充足 配套齐全', '纳海嘉园  | 2室1厅 | 103.3平米 | 南 | 其他 | 有电梯', '高楼层(共25层)板楼  -  杭州道', '170万', '单价16457元/平米')
('https://image1.ljcdn.com/120000-inspection/8d74d7ca-549c-418b-9c37-4ed9cb007669.jpg.296x216.jpg', '滨慧花园 2室2厅  前无遮挡 视野开阔', '滨慧花园  | 2室2厅 | 106.07平米 | 南 | 毛坯', '中楼层(共34层)塔楼  -  胡家园', '140万', '单价13199元/平米')
('https://image1.ljcdn.com/120000-inspection/7bc44d8f-46cc-429c-af9f-c5210208b07c.jpg.296x216.jpg', '晓镇家园  一楼三室   简单装修', '晓镇家园  | 3室1厅 | 110.79平米 | 东南 | 毛坯 | 有电梯', '低楼层(共34层)板楼  -  工农村', '167万', '单价15074元/平米')
('https://image1.ljcdn.com/120000-inspection/765c3227-b445-4a41-80a0-9cda8f61aa11.jpg.296x216.jpg', '心贻湾 南北通透H户型 视野开阔 采光充足', '心贻湾  | 2室2厅 | 97.81平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)塔楼  -  工农村', '175万', '单价17892元/平米')
('https://image1.ljcdn.com/120000-inspection/dd3400f2-4242-4ddc-8ad6-baa92249d56f.JPG.296x216.jpg', '满五年，300米就是地铁泰达站，交通便利', '金海花园(塘沽区)  | 2室1厅 | 105.11平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  解放路', '181万', '单价17221元/平米')
('https://image1.ljcdn.com/120000-inspection/1cf97ef3-5042-43da-90c0-ab9765f4212b.jpg.296x216.jpg', '新小区 人车分流 全南户型 采光好', '中铁·诺德名苑  | 2室2厅 | 89.65平米 | 南 | 其他 | 有电梯', '高楼层(共31层)板楼  -  工农村', '170万', '单价18963元/平米')
('https://image1.ljcdn.com/120000-inspection/d93fcf8e-b59a-48a6-9941-e0d5b05e6ca2.jpg.296x216.jpg', '福升园  现在精装修   漏洞位置好 业主诚心', '福升园  | 1室1厅 | 62.69平米 | 南 | 精装 | 有电梯', '低楼层(共26层)塔楼  -  新河街', '100万', '单价15952元/平米')
('https://image1.ljcdn.com/120000-inspection/59f349f4-0de8-48a3-b6ea-16e5b507f533.jpg.296x216.jpg', '新城家园，两室精装，24层,有钥匙随时看房', '新城家园  | 2室2厅 | 100.93平米 | 西北 | 其他 | 有电梯', '高楼层(共29层)板楼  -  新港', '180万', '单价17835元/平米')
('https://image1.ljcdn.com/120000-inspection/ee1d87f0-62b5-499b-8c3f-196bce151818.jpg.296x216.jpg', '四季风情 2室1厅 140万', '四季风情  | 2室1厅 | 75.04平米 | 南 | 其他 | 有电梯', '高楼层(共22层)板楼  -  新河街', '140万', '单价18657元/平米')
('https://image1.ljcdn.com/120000-inspection/743e5f34-6af9-45a5-8414-8f2775e3f77b.jpg.296x216.jpg', '鸿正绿色家园 2室1厅 190万', '鸿正绿色家园  | 2室1厅 | 86.74平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  杭州道', '190万', '单价21905元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadfb1c4816-4111-48c2-9d2d-8537ac187941.jpg.296x216.jpg', '紫云园 精装三室 户型方正 看房随时', '紫云园  | 3室1厅 | 129.63平米 | 南 | 其他 | 有电梯', '低楼层(共28层)板楼  -  新港', '288万', '单价22218元/平米')
('https://image1.ljcdn.com/120000-inspection/f87a35b3-386a-4565-ab77-61b7e06ad959.JPG.296x216.jpg', '紫云园 新港街道中部位置 绿地率 前方无遮挡采光充足', '紫云园  | 3室2厅 | 153.78平米 | 南 北 | 其他 | 有电梯', '低楼层(共28层)板楼  -  新港', '350万', '单价22760元/平米')
('https://image1.ljcdn.com/120000-inspection/0985c87d-5209-4dc6-9d66-3288206055e1.jpg.296x216.jpg', '馨苑新城  南北通透  位置好  拎包入住', '馨苑新城  | 2室1厅 | 96.52平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)板楼  -  新港', '251万', '单价26005元/平米')
('https://image1.ljcdn.com/120000-inspection/46f2a5b2-9315-4f8a-bafe-7bc01c9f9702.jpg.296x216.jpg', '美景园 视野开阔 采光良好 户型方正', '美景园  | 2室1厅 | 72.66平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  杭州道', '140万', '单价19268元/平米')
('https://image1.ljcdn.com/120000-inspection/dd09640c-2c2f-4a58-bb28-32cbf3b4dd0d.JPG.296x216.jpg', '杭州道 交通便利 居住舒适 配套设施完善', '杭州道(塘沽)  | 3室1厅 | 153.47平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  杭州道', '160万', '单价10426元/平米')
('https://image1.ljcdn.com/120000-inspection/1dfcb083-3c61-4be0-bf2b-5cb1ba094980.jpg.296x216.jpg', '双阳卧室 采光好 交通便利 配套成熟', '华亭公寓  | 2室1厅 | 91.26平米 | 南 | 精装 | 有电梯', '高楼层(共33层)板楼  -  新港', '160万', '单价17533元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload8117ed43-25d4-4198-b0de-1914cf48dfbd.jpg.296x216.jpg', '滨尚花园、南北通透大两室、采光好适合居住', '滨尚花园  | 3室1厅 | 109.71平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)塔楼  -  胡家园', '160万', '单价14584元/平米')
('https://image1.ljcdn.com/120000-inspection/dc89894e-62be-4d5f-a986-06989d71346c.jpg.296x216.jpg', '菁华津城小区 2室1厅 交通便利 小区环境干净 适合居住', '菁华津城  | 2室1厅 | 94.93平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  胡家园', '130万', '单价13695元/平米')
('https://image1.ljcdn.com/120000-inspection/a139cb50-d695-4d8b-87f7-2771cfe4cb99.jpg.296x216.jpg', '晓镇家园 一室一厅 交通便利小区环境干净舒适', '晓镇家园  | 1室1厅 | 52.22平米 | 东北 | 其他 | 有电梯', '高楼层(共30层)板楼  -  工农村', '86万', '单价16469元/平米')
('https://image1.ljcdn.com/120000-inspection/5f67afbf-58a0-4e38-b0b5-8fcc06b0e26f.jpg.296x216.jpg', '滨翔花园，正规两室，明厨明卫，精装修', '滨翔花园  | 2室2厅 | 86.86平米 | 南 北 | 其他', '高楼层(共30层)塔楼  -  胡家园', '128万', '单价14737元/平米')
('https://image1.ljcdn.com/120000-inspection/9167e27d-c4bb-4225-8e2c-42f98723b7a8.jpg.296x216.jpg', '晓镇家园86万，低楼层，小区中间位置，看房随时', '晓镇家园  | 1室1厅 | 54.71平米 | 西北 | 其他 | 有电梯', '低楼层(共34层)板楼  -  工农村', '86万', '单价15720元/平米')
('https://image1.ljcdn.com/120000-inspection/1e3d6a00-5511-4212-84c8-7d96c17d9312.jpg.296x216.jpg', '业主诚意卖，价位可谈，中间楼层，精装修', '东海云天  | 1室1厅 | 64.36平米 | 南 | 精装 | 有电梯', '高楼层(共26层)板楼  -  新港', '121万', '单价18801元/平米')
('https://image1.ljcdn.com/120000-inspection/997c4b67-0fef-4cb8-b33e-0baffd3e72c1.jpg.296x216.jpg', '采光充足，视野开阔，小区品质高配套齐。', '高新里  | 1室1厅 | 38.64平米 | 南 北 | 其他', '中楼层(共5层)板楼  -  新河街', '68万', '单价17599元/平米')
('https://image1.ljcdn.com/120000-inspection/8c2aeaf4-380b-4971-9a0a-e848ce45eddf.jpg.296x216.jpg', '四季风情，两室通透，赠送阳台。', '四季风情  | 2室1厅 | 88.29平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)板楼  -  新河街', '170万', '单价19255元/平米')
('https://image1.ljcdn.com/120000-inspection/1bee9779-c704-47a8-aed3-7dcf26be0372.jpg.296x216.jpg', '滨悦花园 3室2厅 185万', '滨悦花园  | 3室2厅 | 122.77平米 | 南 北 | 其他', '高楼层(共30层)暂无数据  -  胡家园', '185万', '单价15069元/平米')
('https://image1.ljcdn.com/120000-inspection/149f253e-8583-428d-be65-ac81133c339e.jpg.296x216.jpg', '远景庄园 3室2厅 205万', '远景庄园  | 3室2厅 | 122.07平米 | 南 北 | 其他', '中楼层(共4层)板楼  -  大沽街', '205万', '单价16794元/平米')
('https://image1.ljcdn.com/120000-inspection/9f077fbf-b53a-456f-abb6-33f5bf3ee2fc.jpg.296x216.jpg', '优质小区 配套齐全 视野广阔 采光充足', '奥林花园  | 3室2厅 | 119.24平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  杭州道', '215万', '单价18031元/平米')
('https://image1.ljcdn.com/120000-inspection/9c30be52-3ca5-4efa-812d-f73622619da1.JPG.296x216.jpg', '贻芳嘉园，通透两室，精装修，诚意出售', '贻芳嘉园  | 2室2厅 | 115.38平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  新港', '255万', '单价22101元/平米')
('https://image1.ljcdn.com/120000-inspection/97c05f58-cb3a-43e0-98dd-5f0fa95cd21d.jpg.296x216.jpg', '明珠花园 视野开阔 成熟社区 交通便利', '明珠花园(塘沽区)  | 3室2厅 | 151.89平米 | 南 北 | 其他 | 有电梯', '中楼层(共13层)板楼  -  新村街', '425万', '单价27981元/平米')
('https://image1.ljcdn.com/120000-inspection/6e1c05bf-6c96-4182-8781-95808f170462.jpg.296x216.jpg', '锦州里 南北通透两室 户型好 采光好', '锦州里  | 2室0厅 | 53.38平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)板楼  -  杭州道', '85万', '单价15924元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload129096e5-c750-4702-93d5-6e2594ccb21d.jpg.296x216.jpg', '北塘滨海欣嘉园 中间楼层  可拎包入住 产权清晰', '滨海欣嘉园  | 2室1厅 | 84.22平米 | 南 | 其他', '中楼层(共24层)板楼  -  北塘街', '120万', '单价14249元/平米')
('https://image1.ljcdn.com/120000-inspection/57df4d7f-2cf0-494f-a92d-9958a08330e0.jpg.296x216.jpg', '临开里小区 通透户型  一直自住 拎包入住 看房方便', '临开里  | 2室1厅 | 58.24平米 | 南 北 | 简装 | 无电梯', '中楼层(共4层)板楼  -  新港', '113万', '单价19403元/平米')
('https://image1.ljcdn.com/120000-inspection/caf43c88-4884-4469-a5df-f8e922f65ff5.JPG.296x216.jpg', '无尾款，总房款低，业主诚意卖，价格有商量', '北仑里  | 1室1厅 | 36.03平米 | 南 北 | 简装 | 无电梯', '中楼层(共4层)板楼  -  新港', '62万', '单价17208元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload09130503-14bb-4ee4-a4c7-c11e243205f8.JPG.296x216.jpg', '滨海智谛山 一居室 简单装修 采光充足', '滨海智谛山  | 1室1厅 | 66.62平米 | 西南 | 简装 | 有电梯', '中楼层(共26层)板楼  -  向阳街', '125万', '单价18764元/平米')
('https://image1.ljcdn.com/120000-inspection/5350da57-d61a-4ec6-8cae-354b49ff3617.jpg.296x216.jpg', '华亭公寓 精装两室  交通方便 配套完善', '华亭公寓  | 2室1厅 | 121.46平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)板楼  -  新港', '184万', '单价15150元/平米')
('https://image1.ljcdn.com/120000-inspection/1e52c9ca-d96f-43f5-9c77-91ac240086cc.JPG.296x216.jpg', '秀园里 一室一厅 适合居住 采光充足 配套完善', '秀园里  | 1室1厅 | 69.89平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  向阳街', '96万', '单价13736元/平米')
('https://image1.ljcdn.com/120000-inspection/acb62918-8ba7-4a83-8f0a-376299b21a1a.jpg.296x216.jpg', '时代名居 一室一厅 全阳采光充足', '时代名居  | 1室1厅 | 53.79平米 | 南 | 其他 | 有电梯', '高楼层(共11层)板楼  -  杭州道', '106万', '单价19707元/平米')
('https://image1.ljcdn.com/120000-inspection/5870fe2d-b2d6-40bd-8151-652ece6e3cd1.JPG.296x216.jpg', '融创洞庭路壹号 2室1厅 200万', '融创洞庭路壹号  | 2室1厅 | 76.91平米 | 南 | 其他 | 有电梯', '高楼层(共27层)板楼  -  向阳街', '200万', '单价26005元/平米')
('https://image1.ljcdn.com/120000-inspection/86698e6d-9386-47e1-8faa-04a55954e583.jpg.296x216.jpg', '贻正嘉合 精装婚房 通透两居 洋房 业主诚心出售', '贻正嘉合  | 2室2厅 | 103.56平米 | 南 北 | 其他 | 有电梯', '高楼层(共6层)板楼  -  工农村', '150万', '单价14485元/平米')
('https://image1.ljcdn.com/120000-inspection/a4c17c51-904d-4dec-a6f0-dd6d15007187.jpg.296x216.jpg', '此房楼层适中，全阳户型，采光充足 公摊面积小', '文安里  | 2室1厅 | 89.76平米 | 东 | 其他 | 无电梯', '低楼层(共6层)板楼  -  杭州道', '155万', '单价17269元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload446339c2-f9a2-4532-bad2-edea38ae2fd3.jpg.296x216.jpg', '吉华里小区非顶楼两室 交通便利户型好', '吉华里  | 2室1厅 | 82.73平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  杭州道', '135万', '单价16319元/平米')
('https://image1.ljcdn.com/120000-inspection/bcbc45fa-8eb1-499a-be25-73e7426b08c6.jpg.296x216.jpg', '贻丰园 2室2厅 170万', '贻丰园  | 2室2厅 | 99.51平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  向阳街', '170万', '单价17084元/平米')
('https://image1.ljcdn.com/120000-inspection/6425a47e-d685-46e5-b53e-44ee882c615a.jpg.296x216.jpg', '泰达御海 精装修 环境优美 户型方正', '泰达御海  | 2室2厅 | 99.63平米 | 南 | 精装', '高楼层(共17层)板楼  -  北塘街', '165万', '单价16562元/平米')
('https://image1.ljcdn.com/120000-inspection/b9dde075-a697-46a8-83bd-a49bcfaf3973.jpg.296x216.jpg', '滨翔花园，精装两室，南北通透，采光好，交通便利。', '滨翔花园  | 2室2厅 | 107.72平米 | 南 北 | 精装', '高楼层(共34层)塔楼  -  胡家园', '178万', '单价16525元/平米')
('https://image1.ljcdn.com/120000-inspection/e2562f5b-bae6-4d29-8380-93f17fbaf692.JPG.296x216.jpg', '瑞湾国际 2室1厅1厨1卫 交通便利 小区环境干净舒适', '瑞湾国际  | 2室1厅 | 82.31平米 | 西北 | 其他 | 有电梯', '高楼层(共27层)板楼  -  新港', '102万', '单价12393元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf1d294ad-ac3a-41b5-b642-ca7e30b1ce08.jpg.296x216.jpg', '百康里，交通便利，楼层适中，落户好房', '百康里  | 2室1厅 | 67.23平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  新河街', '112万', '单价16660元/平米')
('https://image1.ljcdn.com/120000-inspection/7575635c-0bde-4e6d-9e8a-e9bf0e9091c2.jpg.296x216.jpg', '双阳两室 中间楼层 采光良好 小区物业完善 居家精装修', '晴景家园  | 2室1厅 | 96.01平米 | 西南 | 精装 | 有电梯', '中楼层(共32层)板楼  -  工农村', '136万', '单价14166元/平米')
('https://image1.ljcdn.com/120000-inspection/b6e1a490-5a01-444e-8f43-87f848fce607.jpg.296x216.jpg', '安阳里 1室1厅 交通便利 小区环境干净舒适 适合居住', '安阳里  | 1室1厅 | 30.92平米 | 南 | 其他', '高楼层(共5层)板楼  -  大沽街', '52万', '单价16818元/平米')
