('https://image1.ljcdn.com/510100-inspection/5410de2c-ebaa-4cd0-b8f5-8bad703e0705.jpg.296x216.jpg', '套三双卫 有装修 高楼层 采光好', '和贵久居福  | 3室2厅 | 116.27平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2008年建板塔结合  -  航空港', '145万', '单价12471元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5c0faa0e-479a-41e7-9b0b-36bd13f1f672.png.296x216.jpg', '装修套二公寓，带家具家电一起出售', '宗申赛纳维  | 2室2厅 | 77.68平米 | 西北 | 其他 | 无电梯', '中楼层(共12层)塔楼  -  蛟龙港', '64万', '单价8239元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7b5cffa8-092e-43d0-9b30-7e1c11625889.png.296x216.jpg', '保利叶语套三双卫+南北向+横厅采光好。', '保利叶语  | 3室2厅 | 90.85平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2015年建板塔结合  -  华府', '145万', '单价15961元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6f1d1084-c06f-44cb-8424-ab95119f0538.png.296x216.jpg', '龙樾湾看公园以及公园的湖。。。', '北京城建龙樾湾  | 3室1厅 | 143.37平米 | 南 | 其他 | 无电梯', '高楼层(共33层)2014年建板楼  -  蛟龙港', '215万', '单价14997元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7e4e25ca-d1fd-4291-a8b1-3897117d1103.png.296x216.jpg', '川网清水套二，户型方正，采光好', '川网国际花园  | 2室1厅 | 91.6平米 | 东 | 其他', '中楼层(共11层)板塔结合  -  蛟龙港', '132万', '单价14411元/平米')
('https://image1.ljcdn.com/510100-inspection/test-02d70431-9787-403c-81e5-72791d2dc5bb.png.296x216.jpg', '清水套三双卫户型方正客厅带一个大阳台', '金座威尼谷  | 3室2厅 | 99.78平米 | 东 | 其他 | 有电梯', '低楼层(共20层)2015年建板楼  -  东升镇', '125万', '单价12528元/平米')
('https://image1.ljcdn.com/510100-inspection/test-14396c20-c689-4a84-bf72-daca13474d9b.png.296x216.jpg', '西南摩托车公寓 清水房 套二双卫 带11平米露天阳台！', '西南摩托车展销中心  | 2室2厅 | 100.52平米 | 西北 | 其他 | 有电梯', '中楼层(共21层)暂无数据  -  蛟龙港', '80万', '单价7959元/平米')
('https://image1.ljcdn.com/510100-inspection/test-25028f93-8989-4567-836f-f5716f78e320.png.296x216.jpg', '瑞升明院高层套一，采光无忧，安静舒适！', '瑞升明院  | 1室1厅 | 56.42平米 | 东南 南 | 简装 | 有电梯', '高楼层(共12层)2009年建塔楼  -  航空港', '66万', '单价11698元/平米')
('https://image1.ljcdn.com/510100-inspection/test-52e1f6ed-917e-43bb-a28c-f447ec0536e5.png.296x216.jpg', '中海右岸二期 精装优质套三双卫', '中信城右岸  | 3室2厅 | 107.26平米 | 北 | 精装', '高楼层(共26层)2015年建板塔结合  -  华府', '177万', '单价16502元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c0811a72-f0f8-46dd-ba4d-28807aef4077.png.296x216.jpg', '保利叶语  清水套二朝南小区中庭', '保利叶语  | 2室1厅 | 63.69平米 | 南 | 其他 | 有电梯', '低楼层(共27层)2015年建板塔结合  -  华府', '115万', '单价18057元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6c028cfa-cc67-4f95-94a1-db494bbfae5e.png.296x216.jpg', '蓝润棠湖春天套一改套二户型，居家装修。', '蓝润棠湖春天  | 2室1厅 | 56.09平米 | 东 | 其他 | 有电梯', '低楼层(共16层)2014年建板楼  -  航空港', '84万', '单价14976元/平米')
('https://image1.ljcdn.com/510100-inspection/test-179b1e8a-7b5a-4e49-973d-8702150730c7.png.296x216.jpg', '邦泰华府公馆  清水房   中间楼层', '邦泰华府公馆  | 3室2厅 | 71平米 | 南 | 其他', '中楼层(共17层)2016年建板楼  -  文星镇', '98万', '单价13803元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fdd4c65d-62c9-4f61-aabd-e1d3a8d07e63.png.296x216.jpg', '川网国际花园，套二清水，对中庭。', '川网国际花园  | 2室1厅 | 98.36平米 | 东 | 其他', '低楼层(共11层)板塔结合  -  蛟龙港', '122万', '单价12404元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2aa631de-b6af-4f3f-9724-dcca18ef74e1.png.296x216.jpg', '华府中海改善性大户型 对中庭 安静不临街', '中信城右岸  | 3室2厅 | 157平米 | 南 | 毛坯', '高楼层(共33层)2016年建板塔结合  -  华府', '290万', '单价18472元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9c032261-df2d-4d5c-a517-37fc502e2427.png.296x216.jpg', '太禾水晶城 套三 有装修 不临街 满五年', '太禾水晶城  | 3室2厅 | 136平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2008年建板楼  -  航空港', '175万', '单价12868元/平米')
('https://image1.ljcdn.com/510100-inspection/cf45f4d0-340a-4319-9737-a4e5cbe405ba.jpg.296x216.jpg', '美城云庭，3室1厅2卫，有装修。', '美城云庭  | 3室1厅 | 115.65平米 | 东 | 其他 | 有电梯', '低楼层(共33层)2014年建板塔结合  -  警院', '192万', '单价16602元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c19abbf7-0c7b-4621-bf82-7a0ad2e6003e.png.296x216.jpg', '现代风格装修，跃层，套三双卫，可拎包入住', '锦绣华都  | 3室1厅 | 156平米 | 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  东升镇', '150万', '单价9616元/平米')
('https://image1.ljcdn.com/510100-inspection/test-750dc208-caee-43dc-9bf4-2fae4a65702c.png.296x216.jpg', '棠湖公寓大户型，采光好，中间楼层', '棠湖公寓  | 5室2厅 | 210平米 | 南 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  东升镇', '130万', '单价6191元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ba34461d-9805-4599-84ff-87b22db46f00.png.296x216.jpg', '富豪庭苑套三单卫  户型方正采光好', '富豪庭苑  | 3室2厅 | 134平米 | 东南 | 其他', '中楼层(共5层)板楼  -  东升镇', '120万', '单价8956元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a3f809af-68df-421e-a0b0-f741be0c0998.png.296x216.jpg', '套三双卫满两年，户型方正，有平台，小区环境好', '蛟龙银座  | 3室2厅 | 110.38平米 | 西 | 其他 | 有电梯', '低楼层(共17层)板楼  -  蛟龙港', '108万', '单价9785元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ef6c8144-02b2-4478-8508-028704bc9833.png.296x216.jpg', '装修套四 ，户型方正，采光好，中楼层！', '宗申流溪别院四期  | 4室2厅 | 133.95平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)2005年建板塔结合  -  双流城区', '150万', '单价11199元/平米')
('https://image1.ljcdn.com/510100-inspection/test-abd0a4d3-11b6-4266-b60b-6de698b64e31.png.296x216.jpg', '欧尚超市旁，三都汇朝外套三双卫，主卧室带阳台和飘窗', '三都汇朝外  | 3室2厅 | 103.99平米 | 北 | 毛坯 | 有电梯', '低楼层(共32层)塔楼  -  警院', '165万', '单价15867元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7df0f3a3-2dec-4051-aa8a-a33da706c382.png.296x216.jpg', '棠湖泊林城清水套三双卫采光好户型方正', '棠湖泊林城  | 3室2厅 | 107.38平米 | 南 | 其他', '中楼层(共32层)2017年建板塔结合  -  华府', '190万', '单价17695元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fbff2e30-5019-4e33-b253-5c68f620c479.png.296x216.jpg', '业主急售、东明街36号、套三双卫、中间楼层、采光可以', '东明街36号  | 3室3厅 | 151.6平米 | 东南 | 其他 | 无电梯', '低楼层(共6层)2000年建板楼  -  东升镇', '95万', '单价6267元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7e31845c-f222-4f3e-b921-802ff052d087.png.296x216.jpg', '华府板块129平套四双卫清水房', '中信城右岸  | 4室2厅 | 129.91平米 | 东 | 其他 | 有电梯', '低楼层(共33层)2013年建板塔结合  -  华府', '238万', '单价18321元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b49cc8d7-1a08-43ea-8c16-487300efab0b.png.296x216.jpg', '双樱阁装修套一，户型方正，采光好', '双樱阁  | 1室1厅 | 51.2平米 | 东南 | 其他 | 有电梯', '中楼层(共17层)2010年建板楼  -  航空港', '74万', '单价14454元/平米')
('https://image1.ljcdn.com/510100-inspection/test-80e15fea-f6f1-4c95-a168-37a6aa99890d.png.296x216.jpg', '温哥华南苑清水套三+有阳台+视野宽阔', '温哥华南苑  | 3室2厅 | 113.01平米 | 东 | 其他 | 有电梯', '中楼层(共17层)2013年建板塔结合  -  航空港', '160万', '单价14159元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d81d6a92-fc1d-4021-86f9-66e4caf030b5.png.296x216.jpg', '佳兆业8号简装大套三，户型方正，带平台。', '佳兆业8号  | 3室2厅 | 117.02平米 | 南 | 其他 | 有电梯', '低楼层(共14层)2014年建塔楼  -  蛟龙港', '180万', '单价15382元/平米')
('https://image1.ljcdn.com/510100-inspection/9f7cb4cb-895d-4e21-b089-2cc75f18d883.jpg.296x216.jpg', '佳兆业现代城跃层，有装修高楼层', '佳兆业现代城  | 2室2厅 | 93.91平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2012年建板楼  -  蛟龙港', '97万', '单价10330元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d76fc2a9-f349-44e0-923d-f391a3d7d448.png.296x216.jpg', '双流万达旁 远大林语城联排别墅 产权面积是236平', '远大林语城   | 联排别墅 | 4室2厅 | 236.81平米 | 东南 | 毛坯 | 无电梯', '3层暂无数据  -  蛟龙港', '375万', '单价15836元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f1c1842f-ce20-4fa8-a2fc-54cab3750e6d.png.296x216.jpg', '川大河畔套三，精装修，采光好，可拎包入住。', '川大河畔  | 3室2厅 | 99.78平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  航空港', '138万', '单价13831元/平米')
('https://image1.ljcdn.com/510100-inspection/test-225a977a-2a13-412b-b847-f64bf992bfc2.png.296x216.jpg', '居家装修套二，配套齐全，适合居住', '双流大市场  | 2室2厅 | 73.06平米 | 南 | 其他', '高楼层(共6层)2000年建暂无数据  -  东升镇', '58万', '单价7939元/平米')
('https://image1.ljcdn.com/510100-inspection/test-64a05697-11fe-4b61-b1c9-aab5a43ed374.png.296x216.jpg', '北京城建龙樾湾 + 大平层 + 套5', '北京城建龙樾湾  | 5室2厅 | 188平米 | 南 | 其他 | 无电梯', '低楼层(共37层)2014年建板楼  -  蛟龙港', '310万', '单价16490元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bda789ca-9ad8-469b-b8db-9d3d739dfdfe.png.296x216.jpg', '清水电梯洋房顶跃，采光好，带花园，赠送很大。', '北京城建龙樾湾  | 5室2厅 | 170平米 | 南 | 毛坯 | 有电梯', '高楼层(共5层)2014年建板楼  -  蛟龙港', '420万', '单价24706元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7abdba60-e8e4-4010-a081-3be5fa85637b.png.296x216.jpg', '标准套三 对中庭 小区环境好，人车分流', '香博城  | 3室1厅 | 117.36平米 | 南 | 其他', '中楼层(共25层)板塔结合  -  蛟龙港', '165万', '单价14060元/平米')
('https://image1.ljcdn.com/510100-inspection/test-24c06ef2-465c-4c51-897e-089723608e3f.png.296x216.jpg', '华府板块 保利叶语 套三单位 精装房', '保利叶语  | 3室2厅 | 70.2平米 | 东南 | 其他 | 有电梯', '低楼层(共32层)2015年建板塔结合  -  华府', '120万', '单价17095元/平米')
('https://image1.ljcdn.com/510100-inspection/test-912d3470-4342-4093-ab85-68ab1539bf6c.png.296x216.jpg', '四季金悦套四带装修，对中庭   。', '四季金悦  | 4室2厅 | 105.72平米 | 南 | 其他', '低楼层(共12层)塔楼  -  蛟龙港', '135万', '单价12770元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b4efb8a4-a48d-48eb-bcc2-b98497b64329.png.296x216.jpg', '温哥华南苑+套二有装修+有衣帽间', '温哥华南苑  | 2室1厅 | 80.13平米 | 南 | 其他 | 有电梯', '高楼层(共17层)2013年建板塔结合  -  航空港', '115万', '单价14352元/平米')
('https://image1.ljcdn.com/510100-inspection/test-04037657-58f7-4ee9-9e17-a05aa475e793.png.296x216.jpg', '温哥华南苑普通装修套一标间 不临路', '温哥华南苑  | 1室1厅 | 43.2平米 | 东 | 其他 | 有电梯', '中楼层(共16层)2013年建板塔结合  -  航空港', '65万', '单价15047元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a943b40a-475b-48f9-8c92-8ef88d470f96.png.296x216.jpg', '龙樾湾二期清水套四+ 对中庭+不临街', '北京城建龙樾湾  | 4室2厅 | 137.6平米 | 东 | 其他 | 无电梯', '中楼层(共37层)2014年建板楼  -  蛟龙港', '185万', '单价13445元/平米')
('https://image1.ljcdn.com/510100-inspection/test-eadb36da-4641-4617-8aba-ad60a8f36a16.png.296x216.jpg', '月都家园，套三两卫，一层精装修，满两年。', '月都家园  | 3室2厅 | 129.49平米 | 东 | 其他 | 无电梯', '低楼层(共7层)2004年建板楼  -  航空港', '118万', '单价9113元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e256f35a-50a8-4fc1-8a65-13c86ec89597.png.296x216.jpg', '景茂名都套二 户型方正 客厅飘窗，卧室飘窗', '景茂名都  | 2室2厅 | 87.82平米 | 东 | 其他 | 有电梯', '高楼层(共13层)2012年建板楼  -  蛟龙港', '110万', '单价12526元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bf4d20be-9caa-403c-bb5d-2d6941e2845d.png.296x216.jpg', '吴家坝94号套二，采光良好，交通便利', '吴家坝北街94号院  | 2室2厅 | 84.64平米 | 南 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  东升镇', '71万', '单价8389元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d5ab3bba-3445-4a06-b628-42af83f44515.png.296x216.jpg', '清水顶跃+空中别墅+露台+屋顶花园', '北京城建龙樾湾  | 8室2厅 | 318.14平米 | 南 | 毛坯 | 有电梯', '高楼层(共37层)2014年建板楼  -  蛟龙港', '480万', '单价15088元/平米')
('https://image1.ljcdn.com/510100-inspection/test-08e5cc5d-0b93-4bd4-8e8d-8a75c9f88310.png.296x216.jpg', '空港晶座套四双卫、有装修、保养好', '空港晶座  | 4室2厅 | 118.94平米 | 东南 | 其他 | 有电梯', '低楼层(共22层)2012年建板楼  -  航空港', '170万', '单价14293元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4f0b7b9e-46be-40de-a50f-b30cbeacf414.png.296x216.jpg', '温哥华花园四期，装修两室一厅一厨一卫，出售！', '温哥华花园四期  | 2室1厅 | 61.01平米 | 西北 | 其他 | 有电梯', '高楼层(共16层)2013年建塔楼  -  航空港', '82万', '单价13441元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f4bf2038-6e77-4a62-8828-b623061f3138.png.296x216.jpg', '精装修套三，满两年，赠送面积大，带入户花园大阳台', '北京城建龙樾湾  | 3室2厅 | 143.14平米 | 南 北 | 其他 | 有电梯', '中楼层(共37层)2014年建板楼  -  蛟龙港', '200万', '单价13973元/平米')
('https://image1.ljcdn.com/510100-inspection/test-398b7ce4-b35a-4076-8c14-1adb392b9187.png.296x216.jpg', '优质套二诚心出售，能读双流实小的新小区', '双都会  | 2室2厅 | 80.9平米 | 南 | 其他', '高楼层(共14层)暂无数据  -  东升镇', '100万', '单价12361元/平米')
('https://image1.ljcdn.com/510100-inspection/test-65de9ba4-7932-4384-9002-e8a15d92187b.png.296x216.jpg', '西航港街道  标准套一 居家装修 随时可看', '金玉满堂  | 1室2厅 | 54.23平米 | 东 | 其他 | 有电梯', '高楼层(共18层)板塔结合  -  文星镇', '75万', '单价13830元/平米')
('https://image1.ljcdn.com/510100-inspection/test-0daaa84e-a3ba-4555-8b5a-6a2d48f1f1b7.png.296x216.jpg', '高楼层  好房子  采光好  配套齐全', '蓝光圣菲town城  | 2室2厅 | 79.21平米 | 南 | 简装 | 有电梯', '高楼层(共23层)2009年建塔楼  -  航空港', '113万', '单价14266元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9bb1a2c5-d45a-4be6-99ed-17cde4d77058.png.296x216.jpg', '房东诚心出售，四季金悦装修套一', '四季金悦  | 1室1厅 | 63.5平米 | 西 | 其他', '中楼层(共12层)暂无数据  -  蛟龙港', '85万', '单价13386元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bca08b0e-45a8-4ee4-82e1-34b02fd0ef00.png.296x216.jpg', '香楠湖简装套二，采光充足，视野开阔', '香楠湖  | 2室2厅 | 86.69平米 | 南 | 其他 | 有电梯', '高楼层(共16层)2012年建塔楼  -  双流城区', '112万', '单价12920元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b33aff7a-73df-40f7-9c37-fe02f4c3444e.png.296x216.jpg', '德商华府天骄套四双卫+书房，户型方正', '德商华府天骄  | 3室2厅 | 87.62平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)2016年建塔楼  -  华府', '188万', '单价21457元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5fcbd4c7-3c2c-4da1-a216-b1ad10f0872e.png.296x216.jpg', '龙樾湾99平米套二装修带家具家电', '北京城建龙樾湾  | 2室2厅 | 98.29平米 | 东 | 其他 | 无电梯', '高楼层(共37层)2014年建板楼  -  蛟龙港', '162万', '单价16482元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c634aaec-9502-4b48-9064-b81c0975b7bc.png.296x216.jpg', '成都双流国韵村清水套五复试出售', '成都国韵村  | 5室2厅 | 251.08平米 | 东南 | 毛坯', '低楼层(共10层)2018年建板塔结合  -  蛟龙港', '355万', '单价14139元/平米')
('https://image1.ljcdn.com/510100-inspection/test-74fa4f93-b43f-4e93-aea3-bff2721b3f07.png.296x216.jpg', '北京城建龙樾湾套二户型交通便利出行方便', '北京城建龙樾湾  | 2室2厅 | 99.51平米 | 东 | 其他 | 有电梯', '低楼层(共33层)2014年建板楼  -  蛟龙港', '140万', '单价14069元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4f22f2c9-5457-4301-90a0-d2c73c5f1e31.png.296x216.jpg', '锦江苑套三，有装修，看房方便。。', '锦江苑  | 3室2厅 | 129.3平米 | 南 | 其他 | 无电梯', '低楼层(共7层)板楼  -  航空港', '110万', '单价8508元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6dbbb865-fe31-4210-b1e6-27e3b94e148a.png.296x216.jpg', '景茂精装修套三 满2年无增值税', '景茂名都  | 3室2厅 | 87.73平米 | 东 | 其他 | 有电梯', '低楼层(共13层)2012年建板楼  -  蛟龙港', '128万', '单价14591元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9fbd9c93-f631-411d-aed7-aceceec686b8.png.296x216.jpg', '温哥华南苑套一可改套二，居家装修，中间楼层采光好。', '温哥华南苑  | 1室2厅 | 61平米 | 东 | 简装 | 有电梯', '中楼层(共16层)2013年建板塔结合  -  航空港', '83万', '单价13607元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c6b3448b-0e31-4926-81ad-2c13ad1109b4.png.296x216.jpg', '圣菲TOWN城小套三，低楼层装修保养得好。', '蓝光圣菲town城  | 3室2厅 | 86.3平米 | 南 | 其他 | 有电梯', '低楼层(共23层)2009年建塔楼  -  航空港', '123万', '单价14253元/平米')
('https://image1.ljcdn.com/510100-inspection/test-64152029-dc00-49ed-b693-0c10336f0095.png.296x216.jpg', '久居福精装套二，客厅带阳台，朝南，对中庭，中高楼层', '和贵久居福  | 2室2厅 | 87.2平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2008年建板塔结合  -  航空港', '127万', '单价14565元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8946213c-9cfd-40f8-82f8-b61961ae43fb.png.296x216.jpg', '套二居家装修，户型方正，视野开阔', '海棠公馆一期  | 2室2厅 | 75.72平米 | 南 | 其他 | 有电梯', '低楼层(共14层)2012年建板楼  -  双流城区', '100万', '单价13207元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e8a6b7c4-3a02-455f-af35-13831fa01be3.png.296x216.jpg', '中海右岸套三，户型方正实用，楼层好，视野开阔。', '中信城右岸  | 3室2厅 | 118平米 | 东 | 其他 | 有电梯', '低楼层(共33层)2013年建板塔结合  -  华府', '200万', '单价16950元/平米')
('https://image1.ljcdn.com/510100-inspection/test-302164bc-dbd8-4dbd-bad7-ca31402ac9d7.png.296x216.jpg', '欧洲印象 标准套二居家装修 保养好', '欧洲印象  | 3室2厅 | 88.67平米 | 南 北 | 其他 | 有电梯', '高楼层(共23层)2012年建板塔结合  -  航空港', '122万', '单价13759元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8518ab80-9a51-4f24-898a-4423b8da58fe.png.296x216.jpg', '久居福装修套二 不临路 楼层适中', '和贵久居福  | 2室2厅 | 87.21平米 | 南 | 其他 | 有电梯', '高楼层(共17层)2008年建板塔结合  -  航空港', '120万', '单价13760元/平米')
('https://image1.ljcdn.com/510100-inspection/test-50eefcec-c6e1-409d-8389-ec9fefcb27ec.png.296x216.jpg', '华府板块 九龙城时代上城 三居室 居家装修', '九龙仓时代上城  | 3室2厅 | 112平米 | 南 | 其他', '高楼层(共28层)板塔结合  -  华府', '215万', '单价19197元/平米')
('https://image1.ljcdn.com/510100-inspection/test-774ea61a-7dfd-4d42-af1b-4f2b74750f4e.png.296x216.jpg', '保利南北通透精装大套三无增值税', '保利叶语  | 3室2厅 | 96.74平米 | 南 北 | 其他 | 有电梯', '中楼层(共27层)2015年建板塔结合  -  华府', '160万', '单价16540元/平米')
('https://image1.ljcdn.com/510100-inspection/test-29bfb442-5bf7-4333-89d9-376cb472840f.png.296x216.jpg', '中海右岸清水套三  中间楼层 对中庭', '中信城右岸  | 3室2厅 | 103.57平米 | 西北 | 毛坯 | 有电梯', '低楼层(共33层)2018年建板塔结合  -  华府', '165万', '单价15932元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6d5f97df-45ed-4102-8333-b7fc30db19e8.png.296x216.jpg', '和贵久居福有装修电梯套三双卫。', '和贵久居福  | 3室2厅 | 111.95平米 | 南 | 其他 | 有电梯', '高楼层(共17层)2008年建板塔结合  -  航空港', '160万', '单价14293元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a6ca4e97-1c54-4763-be58-417d4d348c7a.png.296x216.jpg', '加国风韵套二、带装修、拎包入住', '加国枫韵  | 2室1厅 | 90.37平米 | 南 | 简装 | 无电梯', '低楼层(共6层)板塔结合  -  东升镇', '98万', '单价10845元/平米')
('https://image1.ljcdn.com/510100-inspection/test-22db3f2c-368c-484f-a523-e3884ed43ff7.png.296x216.jpg', '上优水岸套二带装修，采光好，安静。', '上优水岸  | 2室1厅 | 82.59平米 | 西 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  航空港', '108万', '单价13077元/平米')
('https://image1.ljcdn.com/510100-inspection/test-122970c2-c8a1-4857-aafe-02dec3357df2.png.296x216.jpg', '温哥华南苑套一可改套二不临路简单装修保养好', '温哥华南苑  | 1室1厅 | 61平米 | 西 | 简装 | 有电梯', '高楼层(共16层)2013年建板塔结合  -  航空港', '78万', '单价12787元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8ca90410-8f8f-47b6-affc-6fce85239525.png.296x216.jpg', '温哥华南苑满两年套三大客厅精装房', '温哥华南苑  | 3室2厅 | 99平米 | 东 | 其他 | 有电梯', '低楼层(共17层)2013年建板塔结合  -  航空港', '139万', '单价14041元/平米')
('https://image1.ljcdn.com/510100-inspection/test-42dd4708-eef4-48f8-90c7-ef2b5cb4eaf7.png.296x216.jpg', '尚港领地 套二带阳台 居家装修  采光视野好', '尚港领地  | 2室2厅 | 83.3平米 | 西南 | 精装', '低楼层(共18层)2014年建板塔结合  -  文星镇', '98万', '单价11765元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b160d60c-d541-4540-b0d0-26072b700ecb.png.296x216.jpg', '海棠湾清水套二双飘窗，中庭位置安静，中高楼层采光好', '海棠湾  | 2室2厅 | 85.62平米 | 东 | 其他 | 有电梯', '高楼层(共16层)2014年建板楼  -  双流城区', '125万', '单价14600元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c43347f2-035b-45a6-b7b4-403404de0336.png.296x216.jpg', '北京城建龙樾湾 洋房清水 一跃二', '北京城建龙樾湾  | 4室1厅 | 275平米 | 南 | 毛坯 | 有电梯', '低楼层(共5层)2014年建板楼  -  蛟龙港', '400万', '单价14546元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5e07c6a0-bcdf-41b9-ae57-3c47d1ada333.png.296x216.jpg', '华兴苑A区套四采光可以出行便利', '华兴苑A区  | 4室2厅 | 168.1平米 | 东 | 其他', '高楼层(共6层)板塔结合  -  东升镇', '118万', '单价7020元/平米')
('https://image1.ljcdn.com/510100-inspection/test-0b27177f-15f2-42c0-8e10-3222caebcd8d.png.296x216.jpg', '华宜上锦 2室2厅 满两年 130万', '华宜上锦  | 2室2厅 | 72平米 | 东南 | 其他 | 有电梯', '高楼层(共26层)2014年建板楼  -  警院', '130万', '单价18056元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b57d98c4-32d3-4657-be32-d183be39b8b4.png.296x216.jpg', '中庭套三 装修房 单价1.5万 拎包入住', '通瑞月光湖  | 3室2厅 | 96.52平米 | 西南 | 精装 | 有电梯', '低楼层(共25层)塔楼  -  公兴', '140万', '单价14505元/平米')
('https://image1.ljcdn.com/510100-inspection/94d252a0-962e-4d1a-9bb1-812878392122.jpg.296x216.jpg', '棠湖帝景 3室2厅 200万', '棠湖帝景  | 3室2厅 | 146.72平米 | 西南 | 其他', '低楼层(共11层)板楼  -  东升镇', '200万', '单价13632元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7ecf4b5a-f305-4292-980c-ba5073f8ae6b.png.296x216.jpg', '套二 有装修 客厅朝南主卧朝向东', '翰林南城  | 2室2厅 | 85.9平米 | 南 | 其他 | 有电梯', '高楼层(共15层)2007年建板楼  -  航空港', '107万', '单价12457元/平米')
('https://image1.ljcdn.com/510100-inspection/test-938a64a6-cb0a-4511-9dc2-75a69454d523.png.296x216.jpg', '清水带大套三，通透户型，带车位，带平台', '文星花园  | 3室2厅 | 133.11平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)2010年建板楼  -  航空港', '165万', '单价12396元/平米')
('https://image1.ljcdn.com/510100-inspection/test-368a879b-7e9a-4c82-8e8d-5084f96c9ca6.png.296x216.jpg', '翰林上岛精装套二临河保养新送家具家电', '翰林上岛  | 2室1厅 | 70.14平米 | 北 | 其他 | 有电梯', '高楼层(共16层)2008年建塔楼  -  航空港', '105万', '单价14971元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d5c46572-923e-4226-8e59-4d01680f21a4.png.296x216.jpg', '四室两厅 交通便利 小区环境干净舒适 适合居住', '四季花语  | 4室2厅 | 167.24平米 | 西南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  东升镇', '145万', '单价8671元/平米')
('https://image1.ljcdn.com/510100-inspection/test-362184b8-0b78-4049-ab63-fd3d6ab2842f.png.296x216.jpg', '有装修带家具家电  视野开阔  采光好', '棠湖东路一段22号  | 3室2厅 | 121.77平米 | 东南 | 其他', '高楼层(共6层)暂无数据  -  东升镇', '105万', '单价8623元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5e3ab884-2cdd-4450-a678-863a054436c8.png.296x216.jpg', '蓝光圣菲town城装修套三。。。。', '蓝光圣菲town城  | 3室1厅 | 87.81平米 | 东 | 其他 | 有电梯', '中楼层(共23层)2009年建板楼  -  航空港', '130万', '单价14805元/平米')
