('https://image1.ljcdn.com/610100-inspection/test-af73f136-763f-40dc-9591-99648ea2b162.png.296x216.jpg', '南北通透 中间楼层 精装三居 房本满二年', '曲江华府  ', '中楼层(共15层)板楼  -  曲江', '285万', '单价19444元/平米')
('https://image1.ljcdn.com/610100-inspection/ea6fc05b-b06e-46b9-83ff-ee0f9e08c46e.jpg.296x216.jpg', '高科尚都，南北三居室，精装修，带家具家电！带车位', '高科尚都  ', '高楼层(共33层)板塔结合  -  高新', '280万', '单价21053元/平米')
('https://image1.ljcdn.com/610100-inspection/b2216add-15d3-4ad6-aa4c-9786203b456e.jpg.296x216.jpg', '大寨路 时代风尚 复式 毛坯房可按揭 一层面积两层使用', '时代风尚小区  ', '高楼层(共20层)塔楼  -  高新', '198万', '单价31762元/平米')
('https://image1.ljcdn.com/610100-inspection/a160c9ad-2f4d-42e5-8591-7c643c598b6a.jpg.296x216.jpg', '超大赠送，107+130平，靠谱出售', '名仕花园  ', '高楼层(共6层)板楼  -  城南', '200万', '单价18550元/平米')
('https://image1.ljcdn.com/610100-inspection/1ced9332-f1cb-4d83-937e-d90a69a537da.jpg.296x216.jpg', '地铁口刚需毛坯三居室 绿化好 大社区', '天朗蓝湖树  ', '高楼层(共32层)板塔结合  -  高新', '280万', '单价22673元/平米')
('https://image1.ljcdn.com/610100-inspection/3b168a9a-553f-4b10-b12e-85578261ae62.JPG.296x216.jpg', '高新大寨路九形道经典两居室精装修拎包入住满三满二', '九形道  ', '高楼层(共32层)塔楼  -  高新', '115万', '单价17362元/平米')
('https://image1.ljcdn.com/610100-inspection/73ef7f7b-3879-48f1-9109-29fe0d1dc41c.jpg.296x216.jpg', '西安少数能卖 地铁口洋房底跃，采光充足，花园面积大', '融创天朗融公馆  ', '低楼层(共7层)板楼  -  浐灞', '430万', '单价20284元/平米')
('https://image1.ljcdn.com/610100-inspection/d6f4e92d-4d10-40b4-9993-98506e67c95f.JPG.296x216.jpg', '满二无增值税  位置好 不临街  视野好  无遮挡 有钥匙', '曲江翠竹园  ', '中楼层(共11层)板楼  -  曲江', '365万', '单价21598元/平米')
('https://image1.ljcdn.com/610100-inspection/1bb88a04-733a-44fb-be7c-77a4ce955fc8.jpg.296x216.jpg', '天朗蓝湖树两室两厅自主精装好房，业主诚心出售', '天朗蓝湖树  ', '低楼层(共22层)板塔结合  -  高新', '175万', '单价20026元/平米')
('https://image1.ljcdn.com/610100-inspection/098c1bf4-e6ea-4cae-8bda-8e9ae5d083f5.jpg.296x216.jpg', '金泰假日花城四期 精装两居 指标在 产证在手 随时可签', '金泰假日花城  ', '低楼层(共28层)板楼  -  城南', '169万', '单价19590元/平米')
('https://image1.ljcdn.com/610100-inspection/f33542e4-7f03-432c-a859-4d4da337345f.jpg.296x216.jpg', '高新区适合刚需客户两居室 中高楼层 户型方正', '九形道  ', '中楼层(共32层)塔楼  -  高新', '108万', '单价16449元/平米')
('https://image1.ljcdn.com/610100-inspection/6976a986-e39a-41e3-a926-26b6d7b5759b.jpg.296x216.jpg', '高新  银领花园 西式风格 地铁口', '银领花园  ', '低楼层(共6层)板楼  -  高新', '147万', '单价14216元/平米')
('https://image1.ljcdn.com/610100-inspection/e3bb25e1-d1dd-469e-89bf-01a7e9967b13.jpg.296x216.jpg', '逸翠园一期 不临街 带指标 送家具家电 无增值税', '逸翠园一期  ', '高楼层(共18层)板楼  -  高新', '345万', '单价23972元/平米')
('https://image1.ljcdn.com/610100-inspection/327f3bcf-7276-4e5f-848d-aacada4d6221.jpg.296x216.jpg', '电视塔会展地铁口，南向两室，满五满二，随时签约。', '华城万象  ', '高楼层(共26层)板塔结合  -  城南', '160万', '单价18487元/平米')
('https://image1.ljcdn.com/610100-inspection/9471d50d-8eb8-4f9f-be4d-6b5362c218d0.jpg.296x216.jpg', '满五满二 户型方正 采光充足 业主诚意出售', '大华阳光曼哈顿  ', '中楼层(共34层)板塔结合  -  高新', '115万', '单价15964元/平米')
('https://image1.ljcdn.com/610100-inspection/a6d1c63a-8b3a-4150-a19c-6ed94bb72699.jpg.296x216.jpg', '复地一期精装大三居室135平，赠送十平米的书房面积。', '复地优尚国际一期  ', '低楼层(共27层)板塔结合  -  高新', '215万', '单价16586元/平米')
('https://image1.ljcdn.com/610100-inspection/17fcfed9-b273-496e-8a36-5325116c06a5.jpg.296x216.jpg', '丈八北路D铁口 精装三居 满五满二 户型方正 靠谱卖', '美立方  ', '中楼层(共30层)塔楼  -  高新', '195万', '单价15600元/平米')
('https://image1.ljcdn.com/610100-inspection/c5c44c6c-7dd2-42f7-82aa-4bd858cee2d5.jpg.296x216.jpg', '捷瑞新时代 纯南两居 方正户型 采光充足', '捷瑞新时代  ', '高楼层(共30层)塔楼  -  高新', '140万', '单价14531元/平米')
('https://image1.ljcdn.com/610100-inspection/97d5dc98-304e-4f40-a514-fd83d924a566.jpg.296x216.jpg', '融侨馨苑 电梯入户 精装大四室 南北通透 指标未用', '融侨馨苑  ', '低楼层(共18层)板楼  -  城南', '450万', '单价27744元/平米')
('https://image1.ljcdn.com/610100-inspection/b86f6731-a4e5-4bc4-a430-efba6e1a2519.jpg.296x216.jpg', '复地优尚国际经典两居+赠送8平+纯南朝向+拎包入住', '复地优尚国际二期  ', '低楼层(共27层)板塔结合  -  高新', '128万', '单价17191元/平米')
('https://image1.ljcdn.com/610100-inspection/0d30e7a8-3a56-4199-ae54-fbc38cd8e6bf.jpg.296x216.jpg', '家立方 1室1厅 100万', '家立方  ', '高楼层(共18层)塔楼  -  城南', '100万', '单价26738元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploadb8472c1b-6447-4fbe-97a0-6f3a58040d8b.jpg.296x216.jpg', '中华世纪城1梯2户小洋房，一楼带花园 南北通透户型好', '中华世纪城  ', '低楼层(共8层)板楼  -  高新', '320万', '单价23513元/平米')
('https://image1.ljcdn.com/610100-inspection/60b3b6aa-5d47-4b36-9c6d-8fa0e34ce7a0.JPG.296x216.jpg', '中海东郡 精装底跃 带花园  产证满二 诚售', '中海东郡  ', '低楼层(共15层)板楼  -  曲江', '650万', '单价28961元/平米')
('https://image1.ljcdn.com/610100-inspection/9ae8cdac-a899-4847-9a75-9587dc3d564c.jpg.296x216.jpg', '西万路口 精装全送  纯南两居', '天正幸福里  ', '低楼层(共26层)塔楼  -  城南', '120万', '单价13849元/平米')
('https://image1.ljcdn.com/610100-inspection/37c71f59-be64-478a-8b8c-36f6e941ff73.jpg.296x216.jpg', '通善坊 毛坯三居 大雁塔 一梯两户  带车位 带储藏室', '通善坊  ', '中楼层(共5层)板楼  -  曲江', '600万', '单价36466元/平米')
('https://image1.ljcdn.com/610100-inspection/eb0bf43f-d73d-4d13-86c9-5e7ff902a218.JPG.296x216.jpg', '曲江风景线，毛坯大四居，南北通透，户型方正，诚售', '曲江风景线  ', '低楼层(共27层)板楼  -  曲江', '320万', '单价20478元/平米')
('https://image1.ljcdn.com/610100-inspection/6fd77479-3f31-4830-9770-45006543233d.jpg.296x216.jpg', '丈八东路 裕昌太阳城 简装 102平 单价zui低的房子', '裕昌太阳城  ', '低楼层(共27层)板塔结合  -  城南', '169万', '单价16427元/平米')
('https://image1.ljcdn.com/610100-inspection/0d48c7ec-727d-4473-82b0-5d68b0a927fd.JPG.296x216.jpg', '紫薇曲江意境低价精装修房，可拎包入住', '紫薇曲江意境  ', '低楼层(共32层)板塔结合  -  曲江', '235万', '单价21885元/平米')
('https://image1.ljcdn.com/610100-inspection/ccb67e32-5827-441d-bf65-d3f8596d9f84.jpg.296x216.jpg', '紫郡长安满三满二，精装大两居，中层', '紫郡长安  ', '低楼层(共32层)板塔结合  -  城南', '140万', '单价15560元/平米')
('https://image1.ljcdn.com/610100-inspection/afe84455-dcfb-4f01-8210-e9aed14cf20f.JPG.296x216.jpg', '万科金域曲江一期 南北三居室 满三满二证在手 小高层', '万科金域曲江一期  ', '中楼层(共12层)板楼  -  曲江', '290万', '单价23664元/平米')
('https://image1.ljcdn.com/610100-inspection/101ee1f4-3d13-48f7-bc89-fc5abaf9a133.jpg.296x216.jpg', '高新区西安锦都精装四居室诚心出售随时可看可按揭', '西安锦都  ', '中楼层(共14层)板塔结合  -  高新', '310万', '单价19019元/平米')
('https://image1.ljcdn.com/610100-inspection/451170c0-722c-4b3f-9855-f4390aa17c34.jpg.296x216.jpg', '精装温馨两居，环境配套尚优，中层观景良好且舒适。', '莱安逸珲  ', '中楼层(共20层)塔楼  -  高新', '139万', '单价23480元/平米')
('https://image1.ljcdn.com/610100-inspection/d4b2991c-7e95-44bc-bfbb-1e075db69961.jpg.296x216.jpg', '满五满二，看房方便，靠谱出售，随时签约', '龙城四季  ', '高楼层(共33层)板塔结合  -  城东', '160万', '单价16914元/平米')
('https://image1.ljcdn.com/610100-inspection/f2b1ab3a-9d42-426b-91a5-3255ad484ddf.jpg.296x216.jpg', '天正幸福里 标准一居 可按揭 拎包入住', '天正幸福里  ', '中楼层(共26层)塔楼  -  城南', '95万', '单价15037元/平米')
('https://image1.ljcdn.com/610100-inspection/7148127d-7f58-45bb-8673-918d67bbdc2c.jpg.296x216.jpg', '满五满二 户型方正 毛坯房 集中供暖通双气 看房方便', '高山流水和城  ', '高楼层(共32层)板塔结合  -  高新', '121万', '单价11936元/平米')
('https://image1.ljcdn.com/610100-inspection/36e69914-aa27-4b7e-8923-ce797ddefd3c.jpg.296x216.jpg', '丈八北路地铁口 美立方 中装两居 户型通透', '美立方  ', '高楼层(共30层)塔楼  -  高新', '132万', '单价14779元/平米')
('https://image1.ljcdn.com/610100-inspection/71857cf4-57b9-425a-8c23-dc08505af3b6.JPG.296x216.jpg', '地铁口精装三居 有指标有赠送带露台 中海物业品质保证', '中海观园B区  ', '低楼层(共31层)板塔结合  -  曲江', '295万', '单价22775元/平米')
('https://image1.ljcdn.com/610100-inspection/e3cef5d1-f208-4486-a261-81a9a25f7d65.JPG.296x216.jpg', '南湖畔，曲江兰亭，精装4居室，产权清晰。', '曲江兰亭  ', '低楼层(共12层)板楼  -  曲江', '450万', '单价23558元/平米')
('https://image1.ljcdn.com/610100-inspection/fabe49f8-e1f3-494b-a707-5fee0c474195.jpg.296x216.jpg', '南苑三室两厅 满五满二 装修精美 赠送车位 10平储藏间', '曲江南苑  ', '高楼层(共15层)板楼  -  曲江', '430万', '单价25860元/平米')
('https://image1.ljcdn.com/610100-inspection/82253882-deb8-41c0-b8a0-5a1836a021b1.jpg.296x216.jpg', '一层带花园 赠送地下室 南北通透三居室 全明格局', '融侨城  ', '低楼层(共33层)板塔结合  -  高新', '420万', '单价33579元/平米')
('https://image1.ljcdn.com/610100-inspection/test-1029d094-a15e-4a8b-a66c-c0d17497fc4c.png.296x216.jpg', '复地优尚经典三居户型，楼wang位置，中间楼层，诚售', '复地优尚国际一期  ', '高楼层(共27层)板塔结合  -  高新', '153.6万', '单价17535元/平米')
('https://image1.ljcdn.com/610100-inspection/a4f9e991-883f-4cc4-9fe3-c1dc85ee23ee.jpg.296x216.jpg', '高新区 枫林绿洲 精装两居室 双指标 诚心出售', '枫林绿洲  ', '中楼层(共17层)板塔结合  -  高新', '260万', '单价30417元/平米')
('https://image1.ljcdn.com/610100-inspection/8969e5a5-74fc-49dc-ab3e-c19982b03b5a.jpg.296x216.jpg', '位置优越  高新  交大附属医院   朝南  精装两居', '美丽的院子  ', '高楼层(共29层)塔楼  -  城南', '140万', '单价15213元/平米')
('https://image1.ljcdn.com/610100-inspection/64d1c42d-e72a-4bc7-8a28-1ce009c7194c.jpg.296x216.jpg', '崇德坊社区 南北通透三居室 小板楼', '崇德坊社区  ', '高楼层(共6层)板楼  -  城南', '80万', '单价9701元/平米')
('https://image1.ljcdn.com/610100-inspection/184cb4d8-1c72-40ae-a3b6-b8d3fcccd742.jpg.296x216.jpg', '中铁缤纷南郡 纯南两居  户型方正 房本在手 满五满二', '中铁缤纷南郡  ', '中楼层(共33层)塔楼  -  高新', '163万', '单价20365元/平米')
('https://image1.ljcdn.com/610100-inspection/6c35039f-e819-4e08-903a-1fe8064d9c72.JPG.296x216.jpg', '曲江一期优质联排别墅，300万石材精装修 送家具家电', '中海铂宫  ', '低楼层(共4层)暂无数据  -  曲江', '1050万', '单价31456元/平米')
('https://image1.ljcdn.com/610100-inspection/58abb0a7-d442-40ea-b924-7dadc74aae58.jpg.296x216.jpg', '竹园阳光嘉苑+国际学 校旁+小三居+精装修+南向户型', '竹园阳光嘉苑  ', '低楼层(共33层)板塔结合  -  长安', '135万', '单价14517元/平米')
('https://image1.ljcdn.com/610100-inspection/9be5e26e-8cfc-4f89-b5df-6a7546267095.JPG.296x216.jpg', '中海碧林湾 南北通透双阳台 精装', '中海碧林湾  ', '中楼层(共34层)板塔结合  -  曲江', '300万', '单价23247元/平米')
('https://image1.ljcdn.com/610100-inspection/46f7560e-2404-4adc-adf7-00bcef25a224.jpg.296x216.jpg', '房子位置距离地鉄吉祥村站点近，办公居住都方便', '丰泰大厦  ', '中楼层(共25层)板塔结合  -  城南', '218万', '单价11031元/平米')
('https://image1.ljcdn.com/610100-inspection/317dfa42-bce5-4e94-9f5e-fd7228ecb62b.jpg.296x216.jpg', '电视塔标准1室1厅 满两年 交通便利 诚心出售', '华城万象  ', '高楼层(共33层)板塔结合  -  城南', '80万', '单价16993元/平米')
('https://image1.ljcdn.com/610100-inspection/2f517482-debe-466b-a75e-c90c1a62f9da.jpg.296x216.jpg', '满五满二 户型方正 毛坯房 集中供暖通双气 可以贷款', '高山流水和城  ', '高楼层(共32层)板塔结合  -  高新', '175万', '单价12034元/平米')
('https://image1.ljcdn.com/610100-inspection/239cbee9-43ed-41d6-b373-033451bf9034.jpg.296x216.jpg', '电视塔 大三居 纯南朝向 格局方正', '华城国际小区  ', '低楼层(共30层)塔楼  -  城南', '175万', '单价16224元/平米')
('https://image1.ljcdn.com/610100-inspection/89653d64-817d-4d00-8895-12a3b66068dc.jpg.296x216.jpg', '融侨城东区带花园三居室，宜商宜家', '融侨城  ', '低楼层(共33层)板塔结合  -  高新', '305万', '单价29327元/平米')
('https://image1.ljcdn.com/610100-inspection/test-fe17b57d-d32d-45bc-a1ba-9b26ec0b999d.png.296x216.jpg', '意树经典小三居，精华装修，业主诚心，看房方便', '天地源枫林意树  ', '中楼层(共26层)板塔结合  -  高新', '340万', '单价30590元/平米')
('https://image1.ljcdn.com/610100-inspection/8b4dd8c7-a800-47db-842b-617e81cc73e0.jpg.296x216.jpg', '紫薇永和坊 4室2厅 600万', '紫薇永和坊  ', '低楼层(共24层)板楼  -  曲江', '600万', '单价23534元/平米')
('https://image1.ljcdn.com/610100-inspection/0e129694-c201-4fa6-bad9-ec83521589c8.jpg.296x216.jpg', '3号线地铁口、户型方正、靠谱出售，精装，标准一居', '米罗蓝山  ', '中楼层(共15层)塔楼  -  高新', '96万', '单价17455元/平米')
('https://image1.ljcdn.com/610100-inspection/a959f80e-69f5-4ff2-addd-ae39588d6281.JPG.296x216.jpg', '房本在手，无抵押 产权清晰  看房方便 着急出售', '丰景佳园  ', '低楼层(共18层)板塔结合  -  曲江', '270万', '单价22309元/平米')
('https://image1.ljcdn.com/610100-inspection/e7803016-d310-48b9-93eb-fc247e9ee71f.jpg.296x216.jpg', '精装南向两居室  户型方正 带入户花园  带双指标', '都市印象  ', '低楼层(共31层)板塔结合  -  高新', '310万', '单价29654元/平米')
('https://image1.ljcdn.com/610100-inspection/test-5492f2ed-0573-4ca8-820a-6203ce3ad4ab.png.296x216.jpg', '逸翠园一期 性 价 高 单价目前最 低 有双 指   标', '逸翠园一期  ', '低楼层(共11层)板楼  -  高新', '280万', '单价22719元/平米')
('https://image1.ljcdn.com/610100-inspection/75869bcf-8871-4064-8081-489641d4ac34.jpg.296x216.jpg', '高新管委会旁70年住宅中楼层靠谱卖，小区新颖环境美', '高山流水和城  ', '低楼层(共33层)板塔结合  -  高新', '100万', '单价18282元/平米')
('https://image1.ljcdn.com/610100-inspection/cbe63463-088d-4316-9a48-1b57386bd19b.jpg.296x216.jpg', '枫林绿洲 经典三居户型 纯南朝向 采光充足', '枫林绿洲  ', '高楼层(共10层)板楼  -  高新', '299万', '单价22979元/平米')
('https://image1.ljcdn.com/610100-inspection/ffad7794-32f7-42ea-b0bb-e5bb7acdfe9e.jpg.296x216.jpg', '高新科技二路欣景苑精装三室南北通透诚心出售', '欣景苑  ', '高楼层(共12层)暂无数据  -  高新', '258万', '单价17976元/平米')
('https://image1.ljcdn.com/610100-inspection/d82bec78-a01c-4d96-878c-5541bb6f0e9d.jpg.296x216.jpg', '西高新五号线  优质好房 业主诚心出售  满五满二', '昆明花园  ', '中楼层(共30层)板塔结合  -  高新', '102万', '单价17164元/平米')
('https://image1.ljcdn.com/610100-inspection/a983f3a9-fac8-4289-89b5-c3b7ae60208d.jpg.296x216.jpg', '品质小区 纯南朝向 视野好 位置好', '莱安逸境  ', '高楼层(共32层)板塔结合  -  高新', '210万', '单价22827元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploade64f801c-513f-499d-8e83-2ddb3b2bae5e.jpg.296x216.jpg', '双卧朝南采光好，满五满二产权清，配套交通宜生活', '红枫林  ', '高楼层(共32层)板楼  -  高新', '206万', '单价21238元/平米')
('https://image1.ljcdn.com/610100-inspection/9f61491c-6db3-43c9-8b31-052899d08f4b.jpg.296x216.jpg', '枫林绿洲 大四居 南北通透 家具家电全送 业主诚心出售', '枫林绿洲  ', '低楼层(共21层)板楼  -  高新', '490万', '单价28161元/平米')
('https://image1.ljcdn.com/610100-inspection/f79ea304-f429-4b5a-b008-184667285d05.JPG.296x216.jpg', '曲江丰景佳园 满五满二，无增值税，靠谱签约', '丰景佳园  ', '低楼层(共13层)板楼  -  曲江', '480万', '单价30025元/平米')
('https://image1.ljcdn.com/610100-inspection/ee759bb4-c6b4-4fd2-a492-05ab768f512f.jpg.296x216.jpg', '鱼化寨地铁口  精装三居  增送10平方', '复地优尚国际二期  ', '中楼层(共27层)板塔结合  -  高新', '149.8万', '单价16787元/平米')
('https://image1.ljcdn.com/610100-inspection/817ea851-b03b-45e2-bb72-15722daeb04e.jpg.296x216.jpg', '昆明路，昆明花园，正规南向大两居，不临街，采光好', '昆明花园  ', '中楼层(共30层)板塔结合  -  高新', '158万', '单价18128元/平米')
('https://image1.ljcdn.com/610100-inspection/61fc69d9-8964-4ac1-9830-047b15c0e63e.jpg.296x216.jpg', '满五满二，中间楼层，采光好，指标未用，自住装修', '融侨馨苑  ', '中楼层(共33层)塔楼  -  城南', '155万', '单价17913元/平米')
('https://image1.ljcdn.com/610100-inspection/bbb7ae70-dafd-4d1a-af3c-b238d6986abe.jpg.296x216.jpg', '房子靠谱出售，户型方正，满五满二', '崇立苑  ', '低楼层(共32层)塔楼  -  城南', '145万', '单价16147元/平米')
('https://image1.ljcdn.com/610100-inspection/830f845f-ef55-4247-a6ee-f1506dfe4554.jpg.296x216.jpg', '曲江新区芙蓉园旁地铁口航天御苑联排别墅', '曲江航天御苑  ', '低楼层(共3层)暂无数据  -  曲江', '950万', '单价39896元/平米')
('https://image1.ljcdn.com/610100-inspection/382f9eb2-f42d-48ab-b7f1-d67c1221ab7c.JPG.296x216.jpg', '碧水西岸南湖一号，品质三局，南湖池畔便利宜居。', '碧水西岸南湖一号  ', '中楼层(共11层)板楼  -  曲江', '540万', '单价30168元/平米')
('https://image1.ljcdn.com/610100-inspection/6751748a-e130-42a7-99aa-8242527989de.jpg.296x216.jpg', '复地优尚小区 毛坯三居室 户型方正', '复地优尚国际二期  ', '低楼层(共27层)板塔结合  -  高新', '151万', '单价16874元/平米')
('https://image1.ljcdn.com/610100-inspection/8015777f-4eb4-4fa6-a4cc-5cd52ac5cb3a.JPG.296x216.jpg', '南北三居室，精装修，业主诚心出售，满五满二', '中海熙岸  ', '中楼层(共18层)板塔结合  -  曲江', '360万', '单价28287元/平米')
('https://image1.ljcdn.com/610100-inspection/1c99a5ca-511a-4ced-a0cb-814ff9031354.jpg.296x216.jpg', '融侨馨苑 精装复式二居 满五满二', '融侨馨苑  ', '高楼层(共16层)板塔结合  -  城南', '243万', '单价23593元/平米')
('https://image1.ljcdn.com/610100-inspection/45fe8610-7126-4581-a71a-cb9fd2726ec9.jpg.296x216.jpg', '昆明路 品质社区金辉悦府小三居', '金辉悦府  ', '低楼层(共34层)暂无数据  -  城西', '168万', '单价18293元/平米')
('https://image1.ljcdn.com/610100-inspection/808a6a33-222c-4bf0-9f4a-dde6e56fc75f.jpg.296x216.jpg', '南北通透，满三，户型方正，明厨明卫', '金辉世界城  ', '中楼层(共18层)板塔结合  -  曲江', '300万', '单价22891元/平米')
('https://image1.ljcdn.com/610100-inspection/f469cc22-2890-4d53-a1cd-fb57164ddfc4.jpg.296x216.jpg', '满五满二 近地铁 精装修 租金高 无遮挡 小区环境好', '莱安逸境  ', '中楼层(共32层)板塔结合  -  高新', '95万', '单价20581元/平米')
('https://image1.ljcdn.com/610100-inspection/8a5eeccc-0f06-4328-af31-d2602b54aa10.jpg.296x216.jpg', '高新区大寨路 南北通透 大三居 钥匙在手 随时可看', '中建群贤汇  ', '低楼层(共32层)板塔结合  -  高新', '330万', '单价23405元/平米')
('https://image1.ljcdn.com/610100-inspection/c8e012b4-46be-4b68-9e8f-976816c2d275.jpg.296x216.jpg', '经典3居 精装自住 南北通透 满二看房方便随时交易！', '恒大城  ', '低楼层(共32层)板塔结合  -  城西', '218万', '单价19123元/平米')
('https://image1.ljcdn.com/610100-inspection/a327d6ac-684c-4f69-949c-988c4970fcc6.jpg.296x216.jpg', '满五满二 电梯入户三居 户型方正 带露台 带指标', '金泰假日花城  ', '高楼层(共11层)板楼  -  城南', '265万', '单价24449元/平米')
('https://image1.ljcdn.com/610100-inspection/f9120d05-9dfd-4610-936b-cd583effcca2.jpg.296x216.jpg', '融侨馨苑精装小三居，满五满二，不临街，随时可看房！', '融侨馨苑  ', '高楼层(共33层)板塔结合  -  城南', '220万', '单价24720元/平米')
('https://image1.ljcdn.com/610100-inspection/a43aa586-cd14-4d6e-ac34-b53b2a860bb6.jpg.296x216.jpg', '紫郡长安 南北两居室 高层 满三满二 随时签约', '紫郡长安  ', '高楼层(共31层)板塔结合  -  城南', '160万', '单价15539元/平米')
('https://image1.ljcdn.com/610100-inspection/907975e9-8b0a-4bc4-9265-95c926367edb.jpg.296x216.jpg', '近地铁精装两居室 有指标 品质物业 精心装修 业主诚售', '中海观园B区  ', '高楼层(共33层)板塔结合  -  曲江', '225万', '单价24532元/平米')
('https://image1.ljcdn.com/610100-inspection/55718451-84b4-42e7-b20b-91f337c930ae.jpg.296x216.jpg', '精装两房，送家具家电，70年住宅，满三满二，税费少', '城市皇冠  ', '高楼层(共30层)塔楼  -  高新', '100万', '单价16421元/平米')
('https://image1.ljcdn.com/610100-inspection/94f30aea-6830-43e9-b28a-e389a3be18e5.JPG.296x216.jpg', '丰景佳园 带家具 入住方便 满五满二 无增值税', '丰景佳园  ', '中楼层(共13层)板楼  -  曲江', '400万', '单价24540元/平米')
('https://image1.ljcdn.com/610100-inspection/6fff6a49-4ade-4beb-821a-b2dfe9191cde.JPG.296x216.jpg', '满五满二  带车位  无抵押  房本在手', '鸿基紫韵  ', '低楼层(共18层)板楼  -  曲江', '605万', '单价26298元/平米')
('https://image1.ljcdn.com/610100-inspection/test-22ce3778-798b-42be-aace-03d9c00e10ee.png.296x216.jpg', '万科金域曲江一期   精装修    经典三居室', '万科金域曲江一期  ', '低楼层(共34层)板楼  -  曲江', '265万', '单价22073元/平米')
('https://image1.ljcdn.com/610100-inspection/d6dc6070-e5fe-4a31-a89e-7ae1571f30e4.jpg.296x216.jpg', '地铁房 满三满二 教育资源丰富 延平门站 枫叶新都市', '高新枫叶新都市  ', '低楼层(共22层)板楼  -  高新', '415万', '单价21503元/平米')
('https://image1.ljcdn.com/610100-inspection/8dd28282-349a-40ee-84c5-d0309f08e794.JPG.296x216.jpg', '曲江 海天华庭 西南向两居室 精装修', '曲江海天华庭  ', '低楼层(共33层)板塔结合  -  曲江', '200万', '单价22260元/平米')
('https://image1.ljcdn.com/610100-inspection/d13f01e1-76d6-4ba6-9570-c803ef16833f.JPG.296x216.jpg', '曲江明珠 环境优美 交通便利 全天采光', '曲江明珠  ', '低楼层(共26层)板楼  -  曲江', '166万', '单价19081元/平米')
('https://image1.ljcdn.com/610100-inspection/ac332ef4-8817-4120-aed6-1083882446c3.jpg.296x216.jpg', '高新区 丈八北路地铁口 精装奢华2室 中高层 送车位', '枫韵蓝湾  ', '高楼层(共24层)板塔结合  -  高新', '185万', '单价17962元/平米')
('https://image1.ljcdn.com/610100-inspection/6fa93865-746d-4d51-915c-4be5fde49159.jpg.296x216.jpg', '二环边上 品质小区 经典小一居 随时可看 业主诚售', '莱安逸境  ', '中楼层(共30层)板塔结合  -  高新', '86万', '单价20000元/平米')
('https://image1.ljcdn.com/610100-inspection/7cc6aa90-27fd-43a8-9827-c6a8486ad076.jpg.296x216.jpg', '明德门 城南翡翠 纯南简装  满二中间楼层 采光充足', '城南翡翠  ', '中楼层(共24层)板塔结合  -  城南', '130万', '单价13950元/平米')
('https://image1.ljcdn.com/610100-inspection/fb3ff489-5c51-4102-93d5-93d60d21317e.jpg.296x216.jpg', '高新区 地铁口  枫韵蓝湾 精装两居室 一楼带花园', '枫韵蓝湾  ', '低楼层(共18层)板塔结合  -  高新', '155万', '单价18727元/平米')
('https://image1.ljcdn.com/610100-inspection/43757312-5a45-4923-8f50-f9185e4d23eb.jpg.296x216.jpg', '金泰假日花城3期次新房，精装三居，经典电梯入户。', '金泰假日花城  ', '高楼层(共17层)板楼  -  城南', '340万', '单价25564元/平米')
('https://image1.ljcdn.com/610100-inspection/3b360c47-b5b5-4baa-ad02-0b6333e8b25f.jpg.296x216.jpg', '精装大三居 3室朝南 带车位出售', '黄金嘉园  ', '中楼层(共32层)塔楼  -  高新', '218万', '单价15497元/平米')
('https://image1.ljcdn.com/610100-inspection/af14535f-3fb4-4769-adc3-22df324d4957.jpg.296x216.jpg', '太白新苑，三居东南向带阳台，距地铁500米，交通便利', '太白新苑  ', '低楼层(共21层)塔楼  -  城南', '238万', '单价18954元/平米')
('https://image1.ljcdn.com/610100-inspection/817ad282-d1e9-4326-82ad-6377677bc7bc.jpg.296x216.jpg', '中楼层，南北通，采光好，保持好', '紫郡长安  ', '中楼层(共32层)板塔结合  -  城南', '225万', '单价17109元/平米')
('https://image1.ljcdn.com/610100-inspection/eb27b54d-ec8f-4a26-b979-f0d84871066c.jpg.296x216.jpg', '都市印象 高新双指标 南北通透两室 精装修', '都市印象  ', '高楼层(共31层)板塔结合  -  高新', '270万', '单价29269元/平米')
('https://image1.ljcdn.com/610100-inspection/c0a78687-b757-4880-9316-5c9aee8ca951.jpg.296x216.jpg', '一中旁 大四居  带指标 满三满二', '枫叶苑北区  ', '中楼层(共7层)板楼  -  高新', '255万', '单价22569元/平米')
('https://image1.ljcdn.com/610100-inspection/dc31f9c2-7bd5-4f1a-b065-d11f9be568b0.JPG.296x216.jpg', '满五满二 带车位  无抵押  随时签约', '鸿基紫韵  ', '低楼层(共18层)板楼  -  曲江', '595万', '单价25537元/平米')
('https://image1.ljcdn.com/610100-inspection/1efca128-1a0f-4544-8b6c-a936f171a211.jpg.296x216.jpg', '晶城秀府 4室2厅 552万', '晶城秀府  ', '低楼层(共27层)板楼  -  城南', '552万', '单价24000元/平米')
('https://image1.ljcdn.com/610100-inspection/409c7af5-d12d-4905-b32a-1888c665dcdb.jpg.296x216.jpg', '科技路延平门地铁口中华世纪城南北通透两室可按揭', '中华世纪城  ', '中楼层(共11层)板楼  -  高新', '215万', '单价21100元/平米')
