('https://image1.ljcdn.com/460100-inspection/6c6fadfe-e9fb-43b2-95de-52c4b46b0f1a.jpg.296x216.jpg', '金山小区属于龙华区海垦路。明厨明卫。', '金山小区  ', '中楼层(共20层)暂无数据  -  龙华', '178万', '单价13588元/平米')
('https://image1.ljcdn.com/460100-inspection/231768d8-c09e-4ba6-9653-49ef68d272a7.jpg.296x216.jpg', '国贸 富豪花园全新精装3房 随时看房 生活配套齐全', '富豪花园  ', '中楼层(共23层)暂无数据  -  龙华', '166万', '单价17203元/平米')
('https://image1.ljcdn.com/460100-inspection/957a695e-a01b-4e48-9dbb-26556324596e.jpg.296x216.jpg', '视野宽阔，采光充足，配套设施齐全，交通便利', '华发大厦  ', '低楼层(共28层)暂无数据  -  龙华', '93.8万', '单价14000元/平米')
('https://image1.ljcdn.com/460100-inspection/bb882e83-adae-4df3-ade8-650e91654202.jpg.296x216.jpg', '微园陶瓷城 小复式一室一厅 看房方便', '微园商业城  ', '中楼层(共4层)板塔结合  -  龙华', '75万', '单价16095元/平米')
('https://image1.ljcdn.com/460100-inspection/6dfa3055-7293-492a-9dde-ccced2edee86.jpg.296x216.jpg', '海秀中路，禧福新城精装2房140万，成熟小区，人车分流', '禧福新城  ', '高楼层(共6层)暂无数据  -  龙华', '140万', '单价14881元/平米')
('https://image1.ljcdn.com/460100-inspection/eae409a1-4eea-454b-91e4-5a7aa93a275b.jpg.296x216.jpg', '南海大道汽车南站旁 亚洲豪苑 2房', '亚洲豪苑北区  ', '中楼层(共19层)暂无数据  -  龙华', '128万', '单价20073元/平米')
('https://image1.ljcdn.com/460100-inspection/53481aff-c057-4dfe-85ff-0e04a03cd194.jpg.296x216.jpg', '中低层 朝西南 厨房带个小阳台 正规两房 户型方正', '祥阁深蓝湾  ', '中楼层(共31层)板塔结合  -  龙华', '178万', '单价19292元/平米')
('https://image1.ljcdn.com/460100-inspection/2a394ce2-c116-493c-9d52-469fe9bb5a36.jpg.296x216.jpg', '金牛岭公园旁奥林匹克花园 精装3房', '奥林匹克花园  ', '高楼层(共24层)板塔结合  -  龙华', '300万', '单价21127元/平米')
('https://image1.ljcdn.com/460100-inspection/efd0b38c-3f87-4b45-8889-a1fe1826a5a1.jpg.296x216.jpg', '滨海大道 国信大厦 精装修 开间', '国信大厦  ', '中楼层(共25层)暂无数据  -  龙华', '48.8万', '单价16633元/平米')
('https://image1.ljcdn.com/460100-inspection/75260732-d87e-4628-9a16-a03e65e5009a.jpg.296x216.jpg', '楼层高，采光充足，带精装修，交通便利。', '国贸经典  ', '高楼层(共18层)板楼  -  龙华', '51万', '单价12925元/平米')
('https://image1.ljcdn.com/460100-inspection/bb3c50b7-41a3-46f6-8396-22b1d22dcc9a.jpg.296x216.jpg', '四季华庭 满五唯一 电梯房 两阳台', '四季华庭  ', '高楼层(共8层)塔楼  -  龙华', '198万', '单价17600元/平米')
('https://image1.ljcdn.com/460100-inspection/e41d8b30-423c-4f63-b8d8-62e51766ed16.jpg.296x216.jpg', '金银广场 3室2厅 183万', '金银广场  ', '高楼层(共18层)暂无数据  -  龙华', '183万', '单价18674元/平米')
('https://image1.ljcdn.com/460100-inspection/6b28f808-e2a5-43df-b7a1-e3fe4f09d5e0.jpg.296x216.jpg', '房子是正规一房。可轻松改两房。业主诚信出售', '美源·日月城  ', '低楼层(共17层)板楼  -  龙华', '160万', '单价20041元/平米')
('https://image1.ljcdn.com/460100-inspection/929ae97d-d525-47f8-a046-631c23d62dd5.jpg.296x216.jpg', '金都大厦（龙华区） 1室1厅 41万', '金都大厦（龙华区）  ', '中楼层(共17层)暂无数据  -  龙华', '41万', '单价14114元/平米')
('https://image1.ljcdn.com/460100-inspection/4af8da06-a8bb-4c08-b018-094ace6aef67.jpg.296x216.jpg', '满二的房子，采光好，明厨明卫 送60平大露台', '亚洲豪苑南区  ', '低楼层(共11层)暂无数据  -  龙华', '156万', '单价20443元/平米')
('https://image1.ljcdn.com/460100-inspection/1e3feb91-8d20-45a1-9694-2a9cfe3757ea.jpg.296x216.jpg', '出行方便，交通便利，生活便利地理好', '美好春天小区  ', '中楼层(共12层)暂无数据  -  龙华', '125万', '单价15740元/平米')
('https://image1.ljcdn.com/460100-inspection/da068108-38f1-49c9-b8b5-ce0c49313d65.jpg.296x216.jpg', '金山小区属于龙华区海垦路。明厨明卫。', '金山小区  ', '低楼层(共9层)暂无数据  -  龙华', '105万', '单价15719元/平米')
('https://image1.ljcdn.com/460100-inspection/c21c30bc-99fa-41b8-843c-dce7ffd0481b.jpg.296x216.jpg', '此房满五唯一，采光好，视野宽阔', '富豪花园  ', '低楼层(共23层)暂无数据  -  龙华', '165万', '单价14474元/平米')
('https://image1.ljcdn.com/460100-inspection/c9a21617-f9f4-43b4-83ca-b37e5a78e619.jpg.296x216.jpg', '人民公园旁 华发大厦 繁华地段 精装一房', '华发大厦  ', '高楼层(共28层)暂无数据  -  龙华', '79.8万', '单价13922元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_uploadabb3132b-e0cc-40eb-a563-f9ec7ed27dec.jpg.296x216.jpg', '国贸经典 生活交通便利 配套全 适合首付不高的年轻人', '国贸经典  ', '高楼层(共18层)板楼  -  龙华', '49万', '单价13067元/平米')
('https://image1.ljcdn.com/460100-inspection/d2593e4c-e5a0-4826-812a-444c62f07a48.jpg.296x216.jpg', '国贸繁华地段 港澳发展大厦 办公格局 大面积 低总价！', '港澳发展大厦  ', '高楼层(共24层)塔楼  -  龙华', '200万', '单价12218元/平米')
('https://image1.ljcdn.com/460100-inspection/121bb31e-cf84-49cc-9dce-cf81ddefa1ea.jpg.296x216.jpg', '户型方正  采光充足 交通便利看房方便', '富丽花园  ', '中楼层(共23层)板塔结合  -  龙华', '155万', '单价16275元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload1843d20d-362d-4ccd-bc84-1a96a920a32c.jpg.296x216.jpg', '国贸经典 正规三房 满五年 视野开阔', '国贸经典  ', '高楼层(共18层)板楼  -  龙华', '156万', '单价15000元/平米')
('https://image1.ljcdn.com/460100-inspection/e73fea04-56e1-456f-a73b-0fa24a11d7c3.jpg.296x216.jpg', '明光国际大酒店，证上57.59平，正规一房一厅', '明光国际  ', '中楼层(共45层)暂无数据  -  琼山', '71.5万', '单价12416元/平米')
('https://image1.ljcdn.com/460100-inspection/cad7a655-c4ca-4c36-8d0d-ee8475db637f.jpg.296x216.jpg', '国贸经典 大开间 满五年 随时看房', '国贸经典  ', '中楼层(共18层)板楼  -  龙华', '50万', '单价13320元/平米')
('https://image1.ljcdn.com/460100-inspection/d88af5e2-a6ea-4041-b8a0-458b2fd72012.jpg.296x216.jpg', '海景湾花园 精装两房 看海户型', '海景湾花园  ', '高楼层(共18层)板楼  -  龙华', '99.8万', '单价15026元/平米')
('https://image1.ljcdn.com/460100-inspection/9dc15372-2bbf-4e9e-936c-1b1365cb7fc2.jpg.296x216.jpg', '金银广场《恵银大厦》世贸天骄旁 南北户型 正3房', '惠银大厦  ', '中楼层(共22层)暂无数据  -  龙华', '185万', '单价15164元/平米')
('https://image1.ljcdn.com/460100-inspection/bbd05eb9-7561-4023-9d75-f7d380b1b8f7.jpg.296x216.jpg', '湖畔人家 正规两房 简单装修 满两年', '湖畔人家  ', '低楼层(共19层)板楼  -  龙华', '185万', '单价19897元/平米')
('https://image1.ljcdn.com/460100-inspection/ced8e839-d210-4ada-8fab-5cef1ddec56b.jpg.296x216.jpg', '精装修 正规一室一厅 家具家电齐全', '永南苑  ', '高楼层(共13层)板楼  -  龙华', '80万', '单价17392元/平米')
('', '瑞特广场 3室2厅 208万', '瑞特广场  ', '中楼层(共23层)暂无数据  -  龙华', '208万', '单价15800元/平米')
('https://image1.ljcdn.com/460100-inspection/c904e33a-b33f-4b50-8193-6093f81fd2bd.jpg.296x216.jpg', '龙昆南大润发 坡博路虹冠大厦南北通透三房两厅 有绿化', '虹冠大厦  ', '高楼层(共17层)板塔结合  -  龙华', '162万', '单价14337元/平米')
('https://image1.ljcdn.com/460100-inspection/b4932b35-c7d5-43c0-bdc7-3f275ebd4f14.JPG.296x216.jpg', '龙华区国贸金龙路 万利隆花园 成熟社区 成熟路段', '万利隆花园  ', '高楼层(共15层)板楼  -  龙华', '369万', '单价20474元/平米')
('https://image1.ljcdn.com/460100-inspection/5e65b781-a001-469f-b623-62bab9edf669.jpg.296x216.jpg', '龙昆南高铁站旁，海南师范大学，可做复式两层', '微园商业城  ', '低楼层(共13层)板塔结合  -  龙华', '170万', '单价13357元/平米')
('https://image1.ljcdn.com/460100-inspection/f1de4bc5-6bcc-419d-8cad-57007727f7fa.jpg.296x216.jpg', '世贸地段金银广场小区房，小区有四栋电梯房', '金银广场  ', '中楼层(共19层)暂无数据  -  龙华', '72.8万', '单价15619元/平米')
('https://image1.ljcdn.com/460100-inspection/b88b75f8-5c13-408b-9f34-d52090c59622.jpg.296x216.jpg', '滨海大道上东方广场国信大厦小户型满五', '国信大厦  ', '低楼层(共25层)暂无数据  -  龙华', '45万', '单价11313元/平米')
('https://image1.ljcdn.com/460100-inspection/e51ad0ca-d13a-4a00-a40b-31125e04b0b4.jpg.296x216.jpg', '椰海大道 2017年新房 正规两房一厅 可以按揭158万', '枫林雅郡小区  ', '低楼层(共14层)暂无数据  -  龙华', '158万', '单价17929元/平米')
('https://image1.ljcdn.com/460100-inspection/1dee718e-214a-4eaa-90e5-75afd94504ac.jpg.296x216.jpg', '现代花园一期 3室2厅 237万', '现代花园一期  ', '高楼层(共12层)板楼  -  龙华', '237万', '单价16857元/平米')
('https://image1.ljcdn.com/460100-inspection/fd7337d2-5536-4465-b999-f2b5cc1e0fd8.jpg.296x216.jpg', '宝华海景公寓处龙华区滨海大道，交通便利。', '宝华海景公寓  ', '中楼层(共28层)塔楼  -  龙华', '160万', '单价19204元/平米')
('https://image1.ljcdn.com/460100-inspection/2ef60bb5-757b-4d07-b849-bba90248c664.jpg.296x216.jpg', '满二免增值税  精装拎包入住 全明采光', '龙华商城  ', '低楼层(共24层)暂无数据  -  龙华', '145万', '单价13013元/平米')
('https://image1.ljcdn.com/460100-inspection/bf1c164c-c1dc-4adf-9be5-ccaa4ae16bef.jpg.296x216.jpg', '非限购区域 大型园林小区 小洋楼设计 精装修 拎包入住', '四季华庭  ', '高楼层(共8层)塔楼  -  龙华', '238万', '单价17913元/平米')
('https://image1.ljcdn.com/460100-inspection/f2091a85-6aea-491d-b3e5-172816eaab38.jpg.296x216.jpg', '南大桥 龙昆南路 正大豪庭 户型方正', '正大豪庭  ', '中楼层(共24层)暂无数据  -  龙华', '75.8万', '单价20339元/平米')
('https://image1.ljcdn.com/460100-inspection/c3bf2e84-6c69-46df-93c9-81ffe4e063b1.jpg.296x216.jpg', '中平广场 3室2厅 288.8万', '中平广场  ', '高楼层(共11层)暂无数据  -  龙华', '288.8万', '单价15121元/平米')
('https://image1.ljcdn.com/460100-inspection/d1c61f8e-0de3-4e08-8883-b9033c39b241.jpg.296x216.jpg', '正规的两房，楼层中高，248.6W', '金城国际  ', '高楼层(共33层)板楼  -  龙华', '200万', '单价20917元/平米')
('https://image1.ljcdn.com/460100-inspection/5c0ceb87-c4d8-48c0-882d-70b27da4f331.jpg.296x216.jpg', '置地花园 167平286万，采光充足，视野宽阔。', '置地花园  ', '中楼层(共26层)板楼  -  龙华', '286万', '单价17126元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload405f8c28-a405-4120-92bd-94e785d0e093.jpg.296x216.jpg', '落地窗户，温馨的家，观澜湖观邸', '观澜湖观邸  ', '中楼层(共8层)板塔结合  -  龙华', '350万', '单价35898元/平米')
('https://image1.ljcdn.com/460100-inspection/4791f0d5-11e1-4051-b051-ccc7f08b7824.jpg.296x216.jpg', '龙华区 碧海丹城 正规3房 采光好', '碧海丹城  ', '低楼层(共11层)板塔结合  -  龙华', '200万', '单价15692元/平米')
('https://image1.ljcdn.com/460100-inspection/c61689de-9fad-419a-8909-93438f3d2d07.jpg.296x216.jpg', '警苑 5室2厅 245万', '警苑  ', '高楼层(共28层)板楼  -  龙华', '245万', '单价14246元/平米')
('https://image1.ljcdn.com/460100-inspection/9c46c7ef-57b0-497f-980a-0cfdd8ac34ae.JPG.296x216.jpg', '海秀中路 盛泰佳园 45平小户型 精装修 带家电！', '盛泰佳园  ', '低楼层(共17层)板楼  -  龙华', '88万', '单价19556元/平米')
('https://image1.ljcdn.com/460100-inspection/4ae16a96-63db-4372-baab-e6e67b272531.jpg.296x216.jpg', '吉兴雅苑 户型方正，采光通风好', '吉兴雅苑  ', '中楼层(共6层)暂无数据  -  龙华', '129万', '单价13620元/平米')
('https://image1.ljcdn.com/460100-inspection/048eb63b-2c0c-4964-9728-d529b7de10f0.jpg.296x216.jpg', '小区舒适 精装修 视野开阔 业主诚意出售', '海景湾花园  ', '低楼层(共18层)板楼  -  龙华', '168万', '单价11053元/平米')
('https://image1.ljcdn.com/460100-inspection/ae51da44-56f4-4dd7-873c-b79ab0809c15.jpg.296x216.jpg', '南北格局 通透 采光充足 户型方正 配套成熟', '昌茂花园  ', '高楼层(共9层)暂无数据  -  龙华', '130万', '单价12573元/平米')
('https://image1.ljcdn.com/460100-inspection/fca2ac66-db60-499e-b2c3-6deb87f423e5.jpg.296x216.jpg', '南海大道07年房，视野开阔，配套完善一房一厅拎包入住', '明光国际  ', '高楼层(共45层)暂无数据  -  琼山', '75.8万', '单价13570元/平米')
('https://image1.ljcdn.com/460100-inspection/ae65c306-cb4d-4992-a066-ff32de75d96e.jpg.296x216.jpg', '华贸大厦 满五唯一 看房方便 繁华路段', '华贸大厦  ', '高楼层(共19层)板楼  -  龙华', '165万', '单价15866元/平米')
('https://image1.ljcdn.com/460100-inspection/9d354f18-d947-4835-8c93-e12e2a1533cd.jpg.296x216.jpg', '金牛路公园旁北岸青年公寓  精装 全新欧式温馨风格', '北岸青年公寓  ', '高楼层(共12层)暂无数据  -  龙华', '55万', '单价17049元/平米')
('https://image1.ljcdn.com/460100-inspection/a278d83f-78d6-4f10-a033-b6050d72c87d.jpg.296x216.jpg', '正大豪庭，满2年，小3房，户型方正，双阳台', '正大豪庭  ', '中楼层(共23层)暂无数据  -  龙华', '190万', '单价21301元/平米')
('https://image1.ljcdn.com/460100-inspection/1fa92fbb-fe16-4990-aff5-e59d8e00d2c4.jpg.296x216.jpg', '满五唯一，户型方正，环境清幽，交通便利', '绿谷康都  ', '中楼层(共22层)暂无数据  -  龙华', '215万', '单价17217元/平米')
('https://image1.ljcdn.com/460100-inspection/5ce25326-7403-4616-a0b9-9f9a676f4094.jpg.296x216.jpg', '金牛路 南滨骏园 精装3房 户型方正 通透', '南滨骏园  ', '高楼层(共17层)暂无数据  -  龙华', '215万', '单价16157元/平米')
('https://image1.ljcdn.com/460100-inspection/9a70b9fb-59aa-4870-834f-20e086a42999.jpg.296x216.jpg', '滨海大道南国印象精装一房一阳拎包入住', '南国印象  ', '低楼层(共18层)暂无数据  -  龙华', '85万', '单价21717元/平米')
('https://image1.ljcdn.com/460100-inspection/4a43d20b-4493-4d84-893b-fddd5c25923c.jpg.296x216.jpg', '业主诚心出售  南北通透  户型方正', '紫荆花园一期  ', '高楼层(共20层)板塔结合  -  龙华', '532万', '单价28000元/平米')
('https://image1.ljcdn.com/460100-inspection/3d89251f-e300-4690-be8f-013d7a5b126f.jpg.296x216.jpg', '国贸繁华地段 世贸雅苑旁 满五唯一', '世贸中心  ', '中楼层(共23层)塔楼  -  龙华', '200万', '单价11050元/平米')
('https://image1.ljcdn.com/460100-inspection/355b7c47-fd6a-4380-a438-972c987feb8f.jpg.296x216.jpg', '景海阁 4室2厅 220万', '景海阁  ', '高楼层(共12层)板楼  -  龙华', '220万', '单价13320元/平米')
('https://image1.ljcdn.com/460100-inspection/b715ac6f-2f40-4572-854d-84542542949f.JPG.296x216.jpg', '国贸城市花园，成熟地理位置，钥匙在手随时看房。', '国贸城市花园  ', '中楼层(共33层)塔楼  -  龙华', '290万', '单价22072元/平米')
('https://image1.ljcdn.com/460100-inspection/60d690aa-a9f2-46f6-b9a4-6ae3dfbad658.jpg.296x216.jpg', '此房户型方正 正规2房 中层，采光好', '金都花园  ', '低楼层(共18层)暂无数据  -  龙华', '189万', '单价9994元/平米')
('https://image1.ljcdn.com/460100-inspection/43e21abd-ee64-49f7-acd3-b3435bfa1179.jpg.296x216.jpg', '中天海景 金贸 文华菜市场 生活便利', '中天海景  ', '高楼层(共19层)板楼  -  龙华', '113万', '单价17234元/平米')
('https://image1.ljcdn.com/460100-inspection/d6d09e6e-2242-48ce-a44e-4eb365c137ee.jpg.296x216.jpg', '金山小区属于龙华区海垦路。明厨明卫。', '金山小区  ', '高楼层(共20层)暂无数据  -  龙华', '156万', '单价13221元/平米')
('https://image1.ljcdn.com/460100-inspection/66e6185e-c801-4812-a546-416ed7217d22.jpg.296x216.jpg', '采光通风好 户型方正 设计好，精装修，电梯房', '现代花园一期  ', '低楼层(共10层)板楼  -  龙华', '200万', '单价16000元/平米')
('https://image1.ljcdn.com/460100-inspection/8d396388-d747-47be-bfc6-a060249afdf5.jpg.296x216.jpg', '总价低，金牛岭公园旁，精装修4房，海垦路金都花园', '金都花园  ', '高楼层(共18层)暂无数据  -  龙华', '158万', '单价13517元/平米')
('https://image1.ljcdn.com/460100-inspection/18356534-3151-4bf1-8978-26b021df860f.jpg.296x216.jpg', '采光充足 小区绿化好 金牛岭公园 交通方便', '宝驹花园  ', '高楼层(共14层)暂无数据  -  龙华', '198万', '单价14143元/平米')
('https://image1.ljcdn.com/460100-inspection/720720fb-f500-4854-a85f-a8ba5256e072.jpg.296x216.jpg', '此房满两年，配套设施齐全，可以按揭。。', '帝国大厦  ', '高楼层(共21层)板塔结合  -  龙华', '79.8万', '单价14273元/平米')
('https://image1.ljcdn.com/460100-inspection/a6be2956-71d5-4148-996f-0ad101150bc2.jpg.296x216.jpg', '海秀中路（成信景苑）南北朝向 精装三房 诚意出售', '成信景苑  ', '中楼层(共12层)板楼  -  龙华', '205万', '单价15074元/平米')
('https://image1.ljcdn.com/460100-inspection/5c3f01ea-5570-494b-9e84-ce489534ed26.jpg.296x216.jpg', '沁园领秀 产证在手 满两年 看房方便', '海角花园二期  ', '中楼层(共25层)板塔结合  -  龙华', '152万', '单价18885元/平米')
('https://image1.ljcdn.com/460100-inspection/3931ae95-1d48-4a85-b7dc-e9293d7fc448.jpg.296x216.jpg', '龙昆南路和海德路交接处，昌茂花园铂领公馆', '铂领公馆  ', '低楼层(共22层)暂无数据  -  龙华', '170万', '单价17141元/平米')
('https://image1.ljcdn.com/460100-inspection/ae68398e-6fe3-46a9-ba37-d456942425ee.jpg.296x216.jpg', '银沙路 银湖公寓 正规一房一厅 户型方正', '银湖公寓  ', '低楼层(共15层)暂无数据  -  龙华', '63.8万', '单价15859元/平米')
('https://image1.ljcdn.com/460100-inspection/bf14ef7c-3ac0-44a6-8b56-44cff99a5b95.jpg.296x216.jpg', '顺发新村 海秀中路上 全新精装四房 南北朝向', '顺发新村  ', '高楼层(共8层)暂无数据  -  龙华', '169万', '单价13000元/平米')
('https://image1.ljcdn.com/460100-inspection/775793e4-895e-471e-98c0-7194cda4e6c5.jpg.296x216.jpg', '楼层高，采光充足，带精装修，交通便利。', '国贸经典  ', '高楼层(共18层)板楼  -  龙华', '100万', '单价13801元/平米')
('https://image1.ljcdn.com/460100-inspection/9c7d97c9-7fb1-4593-9f89-8f7702e116bd.jpg.296x216.jpg', '帝国大厦 国贸商圈  交通出行生活便利', '帝国大厦  ', '中楼层(共23层)板塔结合  -  龙华', '83万', '单价15477元/平米')
('https://image1.ljcdn.com/460100-inspection/adb42e9d-89c3-4073-91b2-a88427b9cce1.jpg.296x216.jpg', '户型方正  采光充足  高楼层  视野开阔', '港澳发展大厦  ', '高楼层(共24层)塔楼  -  龙华', '260万', '单价16667元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_uploadeb4013e1-9caf-4fcb-8a7a-f8da85f0b9bb.jpg.296x216.jpg', '国贸，天骋康都全新装修2房1厅，地段好，诚心出售', '天骋康都  ', '低楼层(共27层)板楼  -  龙华', '82万', '单价13226元/平米')
('https://image1.ljcdn.com/460100-inspection/426b8f40-8a3b-42e0-90fb-813b2c1de832.jpg.296x216.jpg', '金山小区属于龙华区海垦路。明厨明卫。', '金山小区  ', '高楼层(共21层)暂无数据  -  龙华', '158万', '单价15411元/平米')
('https://image1.ljcdn.com/460100-inspection/664ad2bd-18a1-4d5d-b1e0-e24b3cdbf34b.jpg.296x216.jpg', '世贸西 诚田花园3房2厅 可按揭 带大阳台 繁华地段', '诚田国际商务大厦  ', '28层塔楼  -  龙华', '153万', '单价15356元/平米')
('https://image1.ljcdn.com/460100-inspection/1150d463-0d32-417a-82e4-752b907f1c6c.jpg.296x216.jpg', '南玻公寓北区 大三房 中高楼层 119W', '南玻公寓北区  ', '高楼层(共9层)暂无数据  -  龙华', '119万', '单价11145元/平米')
('https://image1.ljcdn.com/460100-inspection/691475d2-a8c1-44aa-89d8-373e6c5120a3.jpg.296x216.jpg', '精装修，户型方正格局好，交通便利，配套设施齐。', '城中城  ', '中楼层(共22层)板楼  -  龙华', '185万', '单价13160元/平米')
('https://image1.ljcdn.com/460100-inspection/19febf83-725f-4297-8602-49b58859d2dd.jpg.296x216.jpg', '奥林匹克花园  大三房 精装修 满五唯一', '奥林匹克花园  ', '低楼层(共18层)板塔结合  -  龙华', '248万', '单价17343元/平米')
('https://image1.ljcdn.com/460100-inspection/29485536-cc01-4d18-84f4-771de49eff6a.jpg.296x216.jpg', '金盘 华强小区2房 采光视野特好', '华强小区  ', '高楼层(共8层)暂无数据  -  龙华', '100万', '单价12821元/平米')
('https://image1.ljcdn.com/460100-inspection/bef41dde-bfeb-4de3-8473-5a395577167c.jpg.296x216.jpg', '金融花园 精装修两房，售价75万，看房方便', '金融花园  ', '低楼层(共20层)板楼  -  龙华', '75万', '单价17442元/平米')
('https://image1.ljcdn.com/460100-inspection/718d052d-069c-401a-b811-5f70cba024b2.jpg.296x216.jpg', '世贸精装修一房可改两房带俩阳台 前后通透', '仁和公寓  ', '高楼层(共13层)塔楼  -  龙华', '68.8万', '单价13512元/平米')
('https://image1.ljcdn.com/460100-inspection/a868b251-dd80-42db-b18e-e035ca3cc10f.jpg.296x216.jpg', '龙昆南路 钻石大厦 正规1室1 欧式风格', '钻石大厦  ', '高楼层(共18层)暂无数据  -  琼山', '79.8万', '单价19719元/平米')
('https://image1.ljcdn.com/460100-inspection/3cb01d4a-a115-46d8-a2a3-3f17714c1f06.jpg.296x216.jpg', '全明采光，物业管理严格，有健身器材，小型篮球场', '置地花园  ', '中楼层(共25层)塔楼  -  龙华', '210万', '单价16407元/平米')
('https://image1.ljcdn.com/460100-inspection/b0003cda-0c51-4f01-9fa6-72b1d48ded0f.jpg.296x216.jpg', '海德路铂领公馆 龙昆南大润发  99平精装两房  170 万', '铂领公馆  ', '高楼层(共22层)暂无数据  -  龙华', '165万', '单价16637元/平米')
('https://image1.ljcdn.com/460100-inspection/b465d45a-9f96-4bcd-a154-5ff0fe7f0d77.jpg.296x216.jpg', '秀英区，水晶城，正规4房，跃层', '水晶城  ', '高楼层(共27层)暂无数据  -  龙华', '230万', '单价16198元/平米')
('https://image1.ljcdn.com/460100-inspection/6844b307-2e5f-41b7-b6a0-f3d77740794f.jpg.296x216.jpg', '国贸商圈  精装正规1房  拎包即可入住', '绅蓝都市公寓  ', '中楼层(共18层)板楼  -  龙华', '83万', '单价15962元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload1f26a6d8-65f1-478f-a00c-afdd81102f12.jpg.296x216.jpg', '世贸小户型 配套成熟 交通便利 精装修 带家带家具！', '祥阁深蓝湾  ', '中楼层(共14层)板塔结合  -  龙华', '83万', '单价20127元/平米')
('https://image1.ljcdn.com/460100-inspection/4000356b-b06d-41e9-bb0e-7490b4d34afc.jpg.296x216.jpg', '正规3房，双阳台，户型方正，小区房', '成信景苑  ', '中楼层(共11层)暂无数据  -  龙华', '219万', '单价17598元/平米')
('https://image1.ljcdn.com/460100-inspection/9404cc6b-628c-4598-9e96-c3c2925304c4.jpg.296x216.jpg', '海秀东路 电梯三房 全新装 拎包入住', '首力大厦  ', '低楼层(共31层)暂无数据  -  美兰', '138万', '单价13067元/平米')
('https://image1.ljcdn.com/460100-inspection/66cf5fe5-c7ac-4aad-bacb-1d2a4a7ed521.jpg.296x216.jpg', '金牛岭公园 海垦广场 北岸青年公寓 精装一房 采光好', '北岸青年公寓  ', '高楼层(共12层)暂无数据  -  龙华', '53.8万', '单价15474元/平米')
('https://image1.ljcdn.com/460100-inspection/5e9f486e-48b3-4c20-be5e-d6aef22dfe4d.jpg.296x216.jpg', '南沙路电梯房，单价1.26万，中间楼层，诚意出售。', '南沙路69号  ', '中楼层(共17层)暂无数据  -  龙华', '155万', '单价11711元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload332ef2b6-7cea-462d-b7f3-fbf43eeb5877.jpg.296x216.jpg', '龙华区 金融花园 正规4房 采光好', '金融花园  ', '中楼层(共20层)板楼  -  龙华', '184万', '单价10953元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_uploadccfc1565-b076-40ac-ba41-ed7c8be3be57.jpg.296x216.jpg', '有钥匙看房方便 产权清晰 高层视野开阔', '观澜湖观邸  ', '高楼层(共6层)板塔结合  -  龙华', '260万', '单价26866元/平米')
('https://image1.ljcdn.com/460100-inspection/75095f1d-487c-4de6-ab96-a1d02ae2b9ee.jpg.296x216.jpg', '此房户型方正 正规2房 中层，采光好', '金都花园  ', '低楼层(共18层)暂无数据  -  龙华', '184万', '单价10007元/平米')
('https://image1.ljcdn.com/460100-inspection/06de95a3-a54a-4fe1-8ddd-a2fd02c116ac.jpg.296x216.jpg', '中保公寓 户型方正 税费少 采光不错', '中保公寓  ', '中楼层(共8层)暂无数据  -  龙华', '70万', '单价17500元/平米')
('https://image1.ljcdn.com/460100-inspection/391c95b7-5ba2-46ea-82a0-2c01024e71c4.JPG.296x216.jpg', '佳景国际 1室1厅 98万', '佳景国际  ', '低楼层(共28层)暂无数据  -  龙华', '98万', '单价17982元/平米')
('https://image1.ljcdn.com/460100-inspection/9c2283b8-28d4-42c4-b4c5-4a1163fb4e31.jpg.296x216.jpg', '楼层高，采光充足，带精装修，交通便利。', '禧福新城  ', '高楼层(共6层)暂无数据  -  龙华', '99万', '单价18000元/平米')
('https://image1.ljcdn.com/460100-inspection/1bdac636-0451-40ee-b2d4-823595cf62d3.jpg.296x216.jpg', '宜居大两房，采光通风良好好，业主自住，装修温馨，', '友谊华庭  ', '低楼层(共17层)暂无数据  -  龙华', '130万', '单价16807元/平米')
('https://image1.ljcdn.com/460100-inspection/a530f2c1-d807-4a74-b65e-c00f873daa6f.JPG.296x216.jpg', '金融花园 满五唯一 大两房 简单装修', '金融花园  ', '高楼层(共23层)板楼  -  龙华', '137万', '单价11289元/平米')
('https://image1.ljcdn.com/460100-inspection/a2741723-e238-4e11-ad5d-01134115156e.jpg.296x216.jpg', '户型方正 采光充足 高楼层 视野开阔 出行方便', '港澳发展大厦  ', '低楼层(共24层)塔楼  -  龙华', '235万', '单价13989元/平米')
('https://image1.ljcdn.com/460100-inspection/c5befb0e-1093-4dde-a368-20e2343024bf.jpg.296x216.jpg', '海秀路 友谊华庭 93平 3房 位置优越  采光和通风好', '友谊华庭  ', '高楼层(共17层)暂无数据  -  龙华', '170万', '单价18280元/平米')
