('https://image1.ljcdn.com/440100-inspection/da37c589-54c1-4ff3-b053-6e9fc93060d5.JPG.296x216.jpg', '楼层好视野宽阔，阳光充足，配套设施齐全', '富力金港城东区  | 3室2厅 | 97.07平米 | 北 | 精装 | 有电梯', '高楼层(共9层)2012年建塔楼  -  花东镇', '160万', '单价16483元/平米')
('https://image1.ljcdn.com/440100-inspection/c1d47ccc-c3f6-414f-925c-4c2a3d223e9a.JPG.296x216.jpg', '合和新城  采光充足 精装修', '合和新城  | 3室2厅 | 160平米 | 北 | 简装 | 有电梯', '高楼层(共15层)2011年建塔楼  -  旧区', '320万', '单价20000元/平米')
('https://image1.ljcdn.com/440100-inspection/641ef160-b574-496e-8364-87bde0579b6f.JPG.296x216.jpg', '花都朗悦君廷 近机场交通便捷 税费低 户型方正', '朗悦君廷  | 3室1厅 | 92.94平米 | 东南 | 简装 | 有电梯', '中楼层(共17层)2007年建塔楼  -  新区', '180万', '单价19368元/平米')
('https://image1.ljcdn.com/440100-inspection/310e6c77-6537-4dfd-aba2-7acfee7254b9.JPG.296x216.jpg', '风神公社 毛坯三房出售', '风神公社  | 3室2厅 | 91.89平米 | 南 北 | 其他 | 有电梯', '低楼层(共10层)塔楼  -  新区', '154.6万', '单价16815元/平米')
('https://image1.ljcdn.com/440100-inspection/30176b74-07f8-4035-82d5-9188bf4c18fd.JPG.296x216.jpg', '保利城花园 小区环境好 格局好 采光好修', '保利城花园塞汶西街  | 3室2厅 | 61.4平米 | 南 北 | 其他 | 有电梯', '低楼层(共25层)平房  -  新区', '106.7万', '单价17378元/平米')
('https://image1.ljcdn.com/440100-inspection/2fe32653-65ca-4a7f-8736-ba9ea85bf2ae.JPG.296x216.jpg', '地铁近，交通很方便，面积大，环境舒适。', '保利高尔夫郡绿韵街  | 4室2厅 | 138.97平米 | 南 | 精装', '高楼层(共30层)塔楼  -  新区', '320万', '单价23027元/平米')
('https://image1.ljcdn.com/440100-inspection/ee52fd68-ae35-4ccb-bf88-4d6466e00322.jpg.296x216.jpg', '凯旋公寓 精致大房', '凯旋国际  | 1室1厅 | 55平米 | 东 | 精装 | 有电梯', '高楼层(共9层)2007年建塔楼  -  旧区', '80万', '单价14546元/平米')
('https://image1.ljcdn.com/440100-inspection/63e2704c-c748-4284-a872-8c3c0b023847.jpg.296x216.jpg', '富力金港城 精美两房 电梯中层', '富力金港城东区  | 2室1厅 | 84平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2014年建塔楼  -  花东镇', '125万', '单价14881元/平米')
('https://image1.ljcdn.com/440100-inspection/4f3f5a02-25cb-4e16-ac8f-3cb048f7cb17.jpg.296x216.jpg', '宝铼雅居优质两房 低楼层 采光好的居住房', '宝铼雅居  | 2室2厅 | 77.6平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2013年建塔楼  -  新区', '138万', '单价17784元/平米')
('https://image1.ljcdn.com/440100-inspection/3b416226-d895-4d3c-b3e3-d0f32fb190c4.JPG.296x216.jpg', '富力金港城北区 2室1厅 80万', '富力金港城北区  | 2室1厅 | 82.14平米 | 北 | 其他 | 有电梯', '中楼层(共19层)塔楼  -  花东镇', '80万', '单价9740元/平米')
('https://image1.ljcdn.com/440100-inspection/ec867159-cec3-4968-be01-dae934e8c783.JPG.296x216.jpg', '保利城花园塞汶西街 4室2厅 320万', '保利城花园塞汶西街  | 4室2厅 | 172.03平米 | 南 北 | 其他 | 有电梯', '中楼层(共25层)塔楼  -  新区', '320万', '单价18602元/平米')
('https://image1.ljcdn.com/440100-inspection/eec35b91-5387-4a17-929c-035bea34c4ba.jpg.296x216.jpg', '富力金港城 精装修 公寓2房 北向', '富力金港城北区  | 2室2厅 | 77.94平米 | 北 | 其他 | 有电梯', '低楼层(共19层)塔楼  -  花东镇', '72万', '单价9238元/平米')
('https://image1.ljcdn.com/440100-inspection/215dd9cb-c26a-42a4-a26c-9034a3c4cd3a.JPG.296x216.jpg', '城央御景 方正三房出售', '城央御景  | 3室2厅 | 105平米 | 南 | 简装 | 有电梯', '高楼层(共17层)2012年建塔楼  -  铁路西', '230万', '单价21905元/平米')
('https://image1.ljcdn.com/440100-inspection/37cdf7f0-1f29-4b2b-a348-6bef1dced840.JPG.296x216.jpg', '保利城花园海德公园 3室2厅 192万', '保利城花园海德公园  | 3室2厅 | 103平米 | 南 | 其他 | 有电梯', '中楼层(共25层)塔楼  -  新区', '192万', '单价18641元/平米')
('https://image1.ljcdn.com/440100-inspection/2a001555-dfba-4baf-9d32-c2076b80c06c.JPG.296x216.jpg', '祈福万景峰 配套成熟 格局好 采光好', '祈福万景峰  | 2室1厅 | 59.19平米 | 北 | 其他', '高楼层(共27层)塔楼  -  铁路西', '136万', '单价22977元/平米')
('https://image1.ljcdn.com/440100-inspection/c82ec670-c951-4d59-897a-d79366a749bc.jpg.296x216.jpg', '保利城 大四房可改五房 望花园', '保利城花园保利城二街  | 4室2厅 | 171.83平米 | 南 北 | 其他', '低楼层(共26层)塔楼  -  新区', '300万', '单价17460元/平米')
('https://image1.ljcdn.com/440100-inspection/1059e86b-4e19-48c8-8f6e-62683e6256df.JPG.296x216.jpg', '合和新城 3室2厅 263万', '合和新城  | 3室2厅 | 98.85平米 | 南 北 | 精装 | 有电梯', '中楼层(共15层)塔楼  -  旧区', '263万', '单价26606元/平米')
('https://image1.ljcdn.com/440100-inspection/8184f823-6ad8-4527-a9e1-945908215c29.JPG.296x216.jpg', '雅居乐锦城 舒适三房', '雅居乐锦城花语集  | 3室2厅 | 100.18平米 | 东北 | 其他 | 有电梯', '低楼层(共27层)2008年建塔楼  -  铁路西', '210万', '单价20963元/平米')
('https://image1.ljcdn.com/440100-inspection/5c70f8e4-7c91-4869-943c-0b01a104a749.JPG.296x216.jpg', '富力金港城 精装电梯两房 望花园户型方正', '富力金港城东区  | 2室2厅 | 82.48平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2013年建塔楼  -  花东镇', '125万', '单价15156元/平米')
('https://image1.ljcdn.com/440100-inspection/e3eda18f-2703-4d11-8e1d-a755b4474e3f.jpg.296x216.jpg', '建设北路 2室1厅 88万', '建设北路  | 2室1厅 | 63.5平米 | 东南 | 精装', '中楼层(共7层)板楼  -  旧区', '88万', '单价13859元/平米')
('https://image1.ljcdn.com/440100-inspection/1e936247-442d-4681-9333-c5cf99409e3f.jpg.296x216.jpg', '合和新城 东南向 中等楼层 采光好 三个阳台', '合和新城  | 3室2厅 | 138.77平米 | 东南 南 | 精装 | 有电梯', '中楼层(共11层)2011年建塔楼  -  旧区', '348万', '单价25078元/平米')
('https://image1.ljcdn.com/440100-inspection/b625fb00-d35c-44ce-868c-9fcb6ee222b9.JPG.296x216.jpg', '富力金港城 双证4房户型  东南向', '富力金港城北区  | 4室2厅 | 73.21平米 | 东南 | 其他 | 有电梯', '高楼层(共11层)2010年建塔楼  -  花东镇', '110万', '单价15026元/平米')
('https://image1.ljcdn.com/440100-inspection/adfdb393-f599-453b-a177-6c92737fdbf4.JPG.296x216.jpg', '富力金港城 4房2厅 170万元', '富力金港城北区  | 4室2厅 | 132平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2010年建塔楼  -  花东镇', '163万', '单价12349元/平米')
('https://image1.ljcdn.com/440100-inspection/134f7160-becb-4596-99f4-1de6998df1bf.JPG.296x216.jpg', '风神花园 毛坯五房 低价出售', '风神公社  | 5室2厅 | 158.74平米 | 南 | 毛坯 | 有电梯', '低楼层(共15层)2008年建塔楼  -  新区', '265万', '单价16694元/平米')
('https://image1.ljcdn.com/440100-inspection/ccd02718-d36f-42ba-a96a-0f66d34ecfb2.jpg.296x216.jpg', '学府南苑 3室2厅 160万', '学府南苑  | 3室2厅 | 92.36平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2011年建塔楼  -  狮岭', '160万', '单价17324元/平米')
('https://image1.ljcdn.com/440100-inspection/4c7851e4-df94-4daf-8989-2d555eff2766.jpg.296x216.jpg', '云峰学府，满2年', '学府南苑  | 3室2厅 | 110.6平米 | 东南 | 简装 | 有电梯', '高楼层(共18层)塔楼  -  狮岭', '214万', '单价19350元/平米')
('https://image1.ljcdn.com/440100-inspection/8a824d7a-864b-4ad5-a0bc-b3775356ed5c.jpg.296x216.jpg', '路劲三期南北向 四房 带装修带家电', '路劲隽悦豪庭二期三期  | 4室2厅 | 144.62平米 | 南 北 | 其他 | 无电梯', '中楼层(共14层)2015年建板楼  -  旧区', '280万', '单价19362元/平米')
('https://image1.ljcdn.com/440100-inspection/4f524be4-187c-42f9-ae27-a9368442ed5e.JPG.296x216.jpg', '合和新城 2室2厅 255万', '合和新城  | 2室2厅 | 92.99平米 | 南 | 毛坯 | 有电梯', '中楼层(共15层)2011年建塔楼  -  旧区', '255万', '单价27423元/平米')
('https://image1.ljcdn.com/440100-inspection/28d423d5-f383-4011-9b41-e0008c478571.JPG.296x216.jpg', '双赢如家公寓 1室1厅 53万', '双赢如家公寓  | 1室1厅 | 38.41平米 | 北 | 简装', '高楼层(共9层)塔楼  -  铁路西', '53万', '单价13799元/平米')
('https://image1.ljcdn.com/440100-inspection/d72b385f-0852-4203-965d-e5368b7206f4.JPG.296x216.jpg', '保利城花园 精装3房出售 格局方正', '保利城花园尼曼玫瑰园  | 3室2厅 | 97.32平米 | 南 北 | 其他 | 有电梯', '中楼层(共16层)塔楼  -  新区', '183万', '单价18804元/平米')
('https://image1.ljcdn.com/440100-inspection/6535249f-33ee-444d-8ce5-1bab00a23cc4.JPG.296x216.jpg', '合和新城 2室2厅 185万', '合和新城  | 2室2厅 | 64.5平米 | 南 | 简装 | 有电梯', '中楼层(共15层)2011年建塔楼  -  旧区', '185万', '单价28683元/平米')
('https://image1.ljcdn.com/440100-inspection/90163f73-3bab-441b-9a4b-bd072d463b97.jpg.296x216.jpg', '雅居乐锦城花锦集 4室1厅 260万', '雅居乐锦城花锦集  | 4室1厅 | 133.14平米 | 西 | 精装 | 有电梯', '低楼层(共18层)2008年建塔楼  -  铁路西', '260万', '单价19529元/平米')
('https://image1.ljcdn.com/440100-inspection/5549f5b1-fa86-47c3-97d2-06e31dac45b4.JPG.296x216.jpg', '富力金港城 双证4房户型  东南向', '富力金港城北区  | 4室2厅 | 57.79平米 | 东南 | 其他 | 有电梯', '高楼层(共11层)2010年建塔楼  -  花东镇', '80万', '单价13844元/平米')
('https://image1.ljcdn.com/440100-inspection/544bb1c3-e0eb-45a3-adc8-b62846acee07.jpg.296x216.jpg', '合和新城 6室2厅 360万', '合和新城  | 6室2厅 | 160.97平米 | 南 | 毛坯 | 有电梯', '低楼层(共15层)塔楼  -  旧区', '360万', '单价22365元/平米')
('https://image1.ljcdn.com/440100-inspection/7008bb13-469a-41d4-b0bc-32440abe906f.JPG.296x216.jpg', '风神公社精装三房，业主诚心急售', '风神公社  | 3室2厅 | 94.7平米 | 东南 | 简装 | 有电梯', '高楼层(共11层)塔楼  -  新区', '168万', '单价17741元/平米')
('https://image1.ljcdn.com/440100-inspection/9d90cbf7-026a-4194-ae3f-0174b7004c77.JPG.296x216.jpg', '保利悦廷 电梯中高层  精装三房', '保利悦廷  | 3室2厅 | 95.69平米 | 南 | 其他', '中楼层(共18层)塔楼  -  铁路西', '220万', '单价22991元/平米')
('https://image1.ljcdn.com/440100-inspection/ff710274-dd50-475c-aad5-77253225a049.jpg.296x216.jpg', '保利高尔夫郡 精装四房 带入户花园 南向 证满2年', '保利高尔夫郡绿韵街  | 4室2厅 | 139.09平米 | 南 北 | 精装', '中楼层(共30层)塔楼  -  新区', '300万', '单价21569元/平米')
('https://image1.ljcdn.com/440100-inspection/9e8af269-282f-4542-b313-59e784a6f32f.JPG.296x216.jpg', '好消息 笋盘云珠花园 电梯南向三房 厅出阳台望花园', '云珠花园  | 3室2厅 | 116.52平米 | 南 | 简装 | 有电梯', '中楼层(共18层)2005年建塔楼  -  旧区', '320万', '单价27464元/平米')
('https://image1.ljcdn.com/440100-inspection/b65d17e8-ad29-4d0c-846b-e524749e92c6.jpg.296x216.jpg', '合和新城 4室2厅 275万', '合和新城  | 4室2厅 | 130平米 | 东北 | 其他 | 有电梯', '高楼层(共15层)2011年建塔楼  -  旧区', '275万', '单价21154元/平米')
('https://image1.ljcdn.com/440100-inspection/18afeca6-750a-42fe-a08a-a61f752cd693.JPG.296x216.jpg', '五洲花园 3房2厅步梯楼 南北对流简单装', '五洲花园  | 3室2厅 | 71.48平米 | 南 北 | 简装', '中楼层(共8层)塔楼  -  旧区', '110万', '单价15389元/平米')
('https://image1.ljcdn.com/440100-inspection/c8b7268e-fe4f-4eea-918d-534cf63c6cf4.JPG.296x216.jpg', '好消息 南航花园电梯靓丽大4房出售 采光好 价格合理', '南航花园  | 4室2厅 | 136.84平米 | 北 | 精装 | 有电梯', '高楼层(共11层)2001年建塔楼  -  旧区', '310万', '单价22655元/平米')
('https://image1.ljcdn.com/440100-inspection/7081a876-66ff-4590-a557-adb68007a950.JPG.296x216.jpg', '花都朗悦君庭 近机场交通便捷 大四房 保养好', '朗悦君廷  | 4室2厅 | 135平米 | 东南 | 精装 | 有电梯', '低楼层(共17层)塔楼  -  新区', '265万', '单价19630元/平米')
('https://image1.ljcdn.com/440100-inspection/fd42858b-bc4b-4a12-84e9-cae760463b7c.JPG.296x216.jpg', '金都花园 3室2厅 133万', '金都花园  | 3室2厅 | 98.81平米 | 北 | 简装 | 无电梯', '中楼层(共9层)1995年建塔楼  -  铁路西', '133万', '单价13461元/平米')
('https://image1.ljcdn.com/440100-inspection/eea21ea1-fe3b-4dff-98f9-ceac86bcc46c.JPG.296x216.jpg', '云峰学府花园4房大户型 精装带三卫 宜商宜家', '云峰学府花园  | 4室2厅 | 170.61平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2011年建塔楼  -  狮岭', '340万', '单价19929元/平米')
('https://image1.ljcdn.com/440100-inspection/4edb359f-b222-4932-935c-9c1c8cf6a144.jpg.296x216.jpg', '富力金港城北区 3室2厅 178万', '富力金港城北区  | 3室2厅 | 111平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2012年建塔楼  -  花东镇', '178万', '单价16037元/平米')
('', '花都站前路 2室2厅 95万', '花都站前路  | 2室2厅 | 82.65平米 | 南 | 简装', '高楼层(共9层)塔楼  -  旧区', '95万', '单价11495元/平米')
('https://image1.ljcdn.com/440100-inspection/4117a1fe-8ac6-4428-b53d-25825bf561a7.jpg.296x216.jpg', '保利城花园 满五唯一 大四房带装修 拎包入住', '保利城花园塞汶西街  | 4室2厅 | 155平米 | 东南 | 其他 | 有电梯', '高楼层(共25层)平房  -  新区', '310万', '单价20000元/平米')
('https://image1.ljcdn.com/440100-inspection/86266475-c66b-4976-9b26-ee66048436ee.JPG.296x216.jpg', '雅居乐锦城，中庭四房', '雅居乐锦城花锦集  | 4室2厅 | 133.6平米 | 东北 | 毛坯 | 有电梯', '低楼层(共18层)2008年建塔楼  -  铁路西', '245万', '单价18339元/平米')
('https://image1.ljcdn.com/440100-inspection/ecd5e07c-7366-49a6-9dad-f038f17b543f.JPG.296x216.jpg', '富力金港城 精装双证四房', '富力金港城北区  | 4室2厅 | 80.92平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  花东镇', '105万', '单价12976元/平米')
('https://image1.ljcdn.com/440100-inspection/1867f5f0-a704-45c2-8076-c7813025dcb6.JPG.296x216.jpg', '富丽花园 4室2厅 145万', '富丽花园  | 4室2厅 | 109.9平米 | 南 北 | 简装 | 无电梯', '中楼层(共8层)2001年建塔楼  -  铁路西', '145万', '单价13194元/平米')
('https://image1.ljcdn.com/440100-inspection/0f0faa97-e871-4efa-bd35-19f4c45defce.JPG.296x216.jpg', '富力金港城东区 3室2厅 166万', '富力金港城东区  | 3室2厅 | 98.03平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2014年建塔楼  -  花东镇', '166万', '单价16934元/平米')
('https://image1.ljcdn.com/440100-inspection/e2ab1851-d497-4932-bc22-590374b3b8b9.JPG.296x216.jpg', '雅居乐花锦集四房两厅高楼层优质居住房宜商宜家采光好', '雅居乐锦城花锦集  | 4室2厅 | 149.19平米 | 东南 | 精装 | 有电梯', '高楼层(共26层)2008年建塔楼  -  铁路西', '360万', '单价24131元/平米')
('https://image1.ljcdn.com/440100-inspection/55b5c70e-f9b1-4e4c-a239-006d4896eb5b.JPG.296x216.jpg', '精致装修  江景复式五房  居家舒适', '颐和盛世  | 5室3厅 | 286.83平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2011年建塔楼  -  炭步镇', '450万', '单价15689元/平米')
('https://image1.ljcdn.com/440100-inspection/d634a63c-bb8d-4120-96c8-972011d8351b.JPG.296x216.jpg', '朗悦君廷 3室2厅 212万', '朗悦君廷  | 3室2厅 | 106平米 | 南 | 其他 | 有电梯', '中楼层(共17层)塔楼  -  新区', '212万', '单价20000元/平米')
('https://image1.ljcdn.com/440100-inspection/ea76bb89-4886-4bd3-8bc7-4a4792738789.JPG.296x216.jpg', '雅居乐锦城 舒适两房 满两年', '雅居乐锦城花语集  | 2室2厅 | 81.03平米 | 南 | 其他 | 有电梯', '中楼层(共25层)2008年建塔楼  -  铁路西', '180万', '单价22214元/平米')
('https://image1.ljcdn.com/440100-inspection/4c7b3ef1-3654-42af-b47d-95b107326b54.JPG.296x216.jpg', '双证物业 马河公馆南北向三房 采光好 双证物业', '天马河国际公馆蓝色天马河  | 3室2厅 | 39.65平米 | 南 北 | 其他', '低楼层(共33层)塔楼  -  铁路西', '80万', '单价20177元/平米')
('https://image1.ljcdn.com/440100-inspection/2599df94-f95a-48f3-8530-c7a4b88efd3e.JPG.296x216.jpg', '豪利花园 3室2厅 220万', '豪利花园  | 3室2厅 | 101.71平米 | 北 | 简装 | 有电梯', '低楼层(共15层)2002年建塔楼  -  新区', '220万', '单价21631元/平米')
('https://image1.ljcdn.com/440100-inspection/00bb04a8-84b3-4b4a-a660-ee28725a183d.JPG.296x216.jpg', '祈福生活无限 2室2厅 185万', '祈福生活无限  | 2室2厅 | 78.71平米 | 南 | 简装 | 有电梯', '低楼层(共23层)2010年建塔楼  -  旧区', '185万', '单价23505元/平米')
('https://image1.ljcdn.com/440100-inspection/175835e2-80fe-4cef-b56e-d4c041463c89.jpg.296x216.jpg', '学府花园 实用3房 南北向 望花园 证满2年 赠送大平台', '云峰学府花园  | 3室2厅 | 96.33平米 | 南 北 | 简装 | 有电梯', '低楼层(共15层)2011年建塔楼  -  狮岭', '180万', '单价18686元/平米')
('https://image1.ljcdn.com/440100-inspection/9e60af49-df8a-483a-b2cc-a05d39a150c3.JPG.296x216.jpg', '雅宝新城名门世家 3室2厅 300万', '雅宝新城名门世家  | 3室2厅 | 140.28平米 | 北 | 毛坯 | 有电梯', '中楼层(共29层)2012年建塔楼  -  狮岭', '300万', '单价21386元/平米')
('https://image1.ljcdn.com/440100-inspection/dd7bf4ac-04e7-429f-916a-7d35a1e3a612.JPG.296x216.jpg', '嘉都汇 3室2厅 308万', '嘉都汇  | 3室2厅 | 117.59平米 | 南 | 其他 | 有电梯', '低楼层(共13层)塔楼  -  旧区', '308万', '单价26193元/平米')
('https://image1.ljcdn.com/440100-inspection/278073fe-b59b-4098-a320-07d6fb483206.jpg.296x216.jpg', '合和新城四期 南向看花园 户型方正实用', '合和新城  | 2室2厅 | 59.55平米 | 南 | 其他 | 有电梯', '中楼层(共15层)塔楼  -  旧区', '175万', '单价29388元/平米')
('https://image1.ljcdn.com/440100-inspection/4cde8329-d4a9-4192-b1f6-09462e67ac1f.JPG.296x216.jpg', '雅居乐锦城花漾集实用两房', '雅居乐锦城花漾集  | 2室2厅 | 84.49平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2008年建塔楼  -  铁路西', '175万', '单价20713元/平米')
('https://image1.ljcdn.com/440100-inspection/671fbca2-9071-498d-b18d-443b3373a018.JPG.296x216.jpg', '中房观湖 视野辽阔 景色宜人 大三房', '中房观湖国际  | 3室2厅 | 143.28平米 | 南 北 | 其他', '低楼层(共23层)塔楼  -  旧区', '380万', '单价26522元/平米')
('https://image1.ljcdn.com/440100-inspection/d1c02bf1-7fbd-4db1-bf5b-ded4d265e151.JPG.296x216.jpg', '宝铼雅居 1室1厅 86万', '宝铼雅居  | 1室1厅 | 50.49平米 | 南 | 精装', '中楼层(共14层)2013年建塔楼  -  新区', '86万', '单价17034元/平米')
('https://image1.ljcdn.com/440100-inspection/9aef4914-768d-4461-8c9c-ba7c1dc02b95.JPG.296x216.jpg', '合和新城 2室2厅 188万', '合和新城  | 2室2厅 | 68.64平米 | 东北 | 毛坯 | 有电梯', '中楼层(共15层)塔楼  -  旧区', '188万', '单价27390元/平米')
('https://image1.ljcdn.com/440100-inspection/57d15947-895d-4a9a-ae9e-f86901a4fc8d.JPG.296x216.jpg', '英伦世家中高层南向大三房 毛坯 双证146平', '雅宝新城英伦世家  | 3室2厅 | 56.04平米 | 南 | 其他 | 有电梯', '中楼层(共27层)2012年建塔楼  -  狮岭', '104万', '单价18559元/平米')
('https://image1.ljcdn.com/440100-inspection/8104d0be-d738-43d9-9666-43eccae1f1c5.JPG.296x216.jpg', '富力金港城 精装修电梯 采光通风', '富力金港城北区  | 5室2厅 | 170.87平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  花东镇', '270万', '单价15802元/平米')
('https://image1.ljcdn.com/440100-inspection/340bbbf8-c76f-4ec1-85ed-7e9c38cf86df.JPG.296x216.jpg', '富力金港城 精美3房 带主套', '富力金港城北区  | 3室2厅 | 109.95平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2012年建塔楼  -  花东镇', '185万', '单价16826元/平米')
('https://image1.ljcdn.com/440100-inspection/e0f3edbd-0f68-4e53-863c-c8a05ab85c6d.JPG.296x216.jpg', '雅居乐锦城 实用三房 带装修', '雅居乐锦城花漾集  | 3室2厅 | 95.61平米 | 北 | 其他 | 有电梯', '中楼层(共32层)2008年建塔楼  -  铁路西', '210万', '单价21965元/平米')
('https://image1.ljcdn.com/440100-inspection/c42a608d-7052-4ec0-ac10-d7a0e8cf6ae1.JPG.296x216.jpg', '雅宝名居 舒适四房 南北通透', '雅宝新城雅宝名居  | 3室2厅 | 155.27平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共29层)塔楼  -  狮岭', '265万', '单价17068元/平米')
('https://image1.ljcdn.com/440100-inspection/70cbcf4b-d5cf-420f-90a9-fc81c2b2ea16.jpg.296x216.jpg', '凤华路 2室1厅 76万', '凤华路  | 2室1厅 | 72.29平米 | 南 | 其他 | 无电梯', '高楼层(共8层)塔楼  -  旧区', '76万', '单价10514元/平米')
('https://image1.ljcdn.com/440100-inspection/fe6192e2-08b3-4807-ae45-e1b5f86877be.jpg.296x216.jpg', '雅宝新城 3室2厅 203万', '雅宝新城  | 3室2厅 | 111.76平米 | 南 北 | 其他', '高楼层(共7层)塔楼  -  狮岭', '203万', '单价18164元/平米')
('https://image1.ljcdn.com/440100-inspection/2be21b24-7c74-452e-8056-36664ed04a89.JPG.296x216.jpg', '富力金港城 东区三房 南向精装修', '富力金港城东区  | 3室2厅 | 96.66平米 | 南 | 精装 | 有电梯', '中楼层(共9层)2014年建塔楼  -  花东镇', '172万', '单价17795元/平米')
('https://image1.ljcdn.com/440100-inspection/1b5f0633-0ada-4d18-aa26-1f3095d69964.JPG.296x216.jpg', '富力金港城北区 2室2厅 66万', '富力金港城北区  | 2室2厅 | 77.94平米 | 南 | 其他 | 有电梯', '高楼层(共19层)塔楼  -  花东镇', '66万', '单价8469元/平米')
('https://image1.ljcdn.com/440100-inspection/3ce8ae7b-524f-4856-b269-065d74f5ac03.jpg.296x216.jpg', '富力金港城，公寓精装两房，电梯高层', '富力金港城北区  | 2室2厅 | 84.33平米 | 北 | 其他 | 有电梯', '低楼层(共19层)塔楼  -  花东镇', '68万', '单价8064元/平米')
('https://image1.ljcdn.com/440100-inspection/fe9e41f2-ca10-4ff3-96bf-f1840f38fc30.JPG.296x216.jpg', '颐和盛世  江景两房  不带装修 带车位', '颐和盛世  | 2室2厅 | 99.85平米 | 东南 | 毛坯 | 有电梯', '中楼层(共32层)塔楼  -  炭步镇', '112万', '单价11217元/平米')
('https://image1.ljcdn.com/440100-inspection/4acb4162-0294-4da7-bdaf-d385f50dd647.JPG.296x216.jpg', '富力金港城 精装两房', '富力金港城北区  | 2室2厅 | 81.83平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2012年建塔楼  -  花东镇', '130万', '单价15887元/平米')
('https://image1.ljcdn.com/440100-inspection/57f270cc-1bc7-4e3b-a52a-2a5f2657ef46.JPG.296x216.jpg', '云峰花园2期 3室2厅 300万', '云峰花园2期  | 3室2厅 | 128平米 | 东北 | 精装 | 有电梯', '低楼层(共11层)塔楼  -  旧区', '300万', '单价23438元/平米')
('https://image1.ljcdn.com/440100-inspection/821605b4-4c05-4dff-9a8a-66ed52988c36.jpg.296x216.jpg', '翠华花园 配套成熟 交通便利 采光好', '翠华花园  | 5室2厅 | 177.48平米 | 南 北 | 简装 | 无电梯', '高楼层(共8层)2006年建塔楼  -  铁路西', '250万', '单价14087元/平米')
('https://image1.ljcdn.com/440100-inspection/1227858f-6e87-421c-897a-f89f011b540c.jpg.296x216.jpg', '云山御居 北向三房', '俊怡云山御居  | 3室1厅 | 119.19平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  铁路西', '210万', '单价17619元/平米')
('https://image1.ljcdn.com/440100-inspection/cf6c65aa-b8c3-4b1a-92fa-2e6929dd120b.jpg.296x216.jpg', '保利高尔夫郡绿韵街 3室2厅 250万', '保利高尔夫郡绿韵街  | 3室2厅 | 116平米 | 南 北 | 其他', '中楼层(共32层)塔楼  -  新区', '250万', '单价21552元/平米')
('https://image1.ljcdn.com/440100-inspection/975f73a7-e558-4b86-886f-61c3096e0fbb.JPG.296x216.jpg', '花城苑 4室2厅 280万', '花城苑  | 4室2厅 | 201平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)2004年建塔楼  -  旧区', '280万', '单价13931元/平米')
('https://image1.ljcdn.com/440100-inspection/133d0b14-1a2e-49dd-8707-6ea75c49a4f5.jpg.296x216.jpg', '学府南苑 精装修 楼层高 视野好', '学府南苑  | 3室2厅 | 122.58平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2011年建塔楼  -  狮岭', '220万', '单价17948元/平米')
('https://image1.ljcdn.com/440100-inspection/8580107d-5074-46ec-b72d-3f4f00d1f01e.jpg.296x216.jpg', '嘉信华庭 3室2厅 143万', '嘉信华庭  | 3室2厅 | 81.3平米 | 南 | 简装 | 无电梯', '中楼层(共9层)2002年建塔楼  -  铁路西', '143万', '单价17590元/平米')
('https://image1.ljcdn.com/440100-inspection/875bd6fc-ca54-41df-ab9d-1468c5cb6ca8.JPG.296x216.jpg', '颐和盛世 两房改标准三房  不带装修 带车位', '颐和盛世  | 3室2厅 | 104.75平米 | 东 西 | 毛坯 | 有电梯', '中楼层(共32层)塔楼  -  炭步镇', '113万', '单价10788元/平米')
('https://image1.ljcdn.com/440100-inspection/90d8ee9c-ebb3-41c5-a37a-764aebb3c4c8.jpg.296x216.jpg', '豪利花园 精装三房两厅', '豪利花园  | 3室2厅 | 108.34平米 | 北 | 精装 | 有电梯', '低楼层(共15层)2002年建塔楼  -  新区', '220万', '单价20307元/平米')
('https://image1.ljcdn.com/440100-inspection/f6f2bf14-6f07-4e35-8db1-b17d1bbb2f54.JPG.296x216.jpg', '合和新城 毛坯一房 视野好 格局方正', '合和新城  | 1室1厅 | 58.11平米 | 北 | 毛坯 | 有电梯', '低楼层(共15层)2011年建塔楼  -  旧区', '158万', '单价27190元/平米')
