('https://image1.ljcdn.com/420100-inspection/test-73836a4a-1c6f-455a-b480-e5dca7418941.png.296x216.jpg', '万科金域蓝湾， 不临街安静住处，新证但是单价低', '万科金域蓝湾  | 3室1厅 | 91平米 | 东 南 北 | 其他', '低楼层(共34层)2012年建板楼  -  沌口', '180万', '单价19781元/平米')
('https://image1.ljcdn.com/420100-inspection/afa286e1-f93a-4610-ad2b-cdbadd60df2d.jpg.296x216.jpg', '【链家真房源】嘎纳印象 精装两居 自住装修 拎包入住', '嘎纳印象  | 2室2厅 | 89.6平米 | 西南 | 精装', '低楼层(共32层)2011年建板楼  -  沌口', '161万', '单价17969元/平米')
('https://image1.ljcdn.com/420100-inspection/af294c88-fb25-48f4-b246-c309c2e0e781.JPG.296x216.jpg', '精装两房 采光好 视野开阔 精装老证', '中环湖畔  | 2室2厅 | 97平米 | 南 | 其他', '低楼层(共18层)板楼  -  沌口', '140万', '单价14433元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5e82daff-b934-4fb7-9751-4a5789bcaca9.png.296x216.jpg', '金色港湾四期A区 高层观湖采光好 纯毛坯老证看房方便', '金色港湾四期  | 3室2厅 | 134.59平米 | 南 北 | 毛坯', '高楼层(共11层)暂无数据  -  沌口', '230万', '单价17089元/平米')
('https://image1.ljcdn.com/420100-inspection/8c2b1272-91e7-4f39-9657-0fb6c59a686d.JPG.296x216.jpg', '嘎纳印象两房  小区环境好 交通便利', '嘎纳印象  | 2室1厅 | 78平米 | 南 | 其他', '高楼层(共32层)2011年建板楼  -  沌口', '135万', '单价17308元/平米')
('https://image1.ljcdn.com/420100-inspection/46cb95d9-aa0a-412d-8adc-e8b5afa4396c.JPG.296x216.jpg', '嘎纳印象三房 ， 交通便利 ，视眼开阔，两证满两年', '嘎纳印象  | 3室2厅 | 101平米 | 南 北 | 其他', '低楼层(共30层)2011年建板楼  -  沌口', '178万', '单价17624元/平米')
('https://image1.ljcdn.com/420100-inspection/8a7dae68-4c4a-42f1-b0de-3921659275d9.jpg.296x216.jpg', '中环湖畔   精装两房   采光好   视野开阔', '中环湖畔  | 2室2厅 | 96.22平米 | 南 | 其他', '低楼层(共18层)板楼  -  沌口', '150万', '单价15590元/平米')
('https://image1.ljcdn.com/420100-inspection/39a301e2-16d9-4f70-bdd9-7dfdd5ddb89e.JPG.296x216.jpg', '嘎纳印象 精装三房带地暖 满五唯一', '嘎纳印象  | 3室2厅 | 121.85平米 | 南 | 其他', '高楼层(共32层)板楼  -  沌口', '208万', '单价17071元/平米')
('https://image1.ljcdn.com/420100-inspection/d2c85982-bcc6-461e-84ed-a622a9e057ff.JPG.296x216.jpg', '摩根空间 2室1厅 70万', '摩根空间  | 2室1厅 | 49.31平米 | 南 | 简装', '低楼层(共19层)2016年建塔楼  -  沌口', '70万', '单价14196元/平米')
('https://image1.ljcdn.com/420100-inspection/test-50e97f01-97c6-47b4-8f14-d9fa55a939cb.png.296x216.jpg', '爱佳798 2室2厅 135万', '爱佳798  | 2室2厅 | 85平米 | 南 | 其他', '低楼层(共33层)2017年建塔楼  -  沌口', '135万', '单价15883元/平米')
('https://image1.ljcdn.com/420100-inspection/0f135b6c-8805-43ba-b780-4a97a99942e0.JPG.296x216.jpg', '爱佳798   精装两房   环境优美', '爱佳798  | 2室2厅 | 90.06平米 | 南 | 其他', '低楼层(共31层)2014年建塔楼  -  沌口', '132万', '单价14657元/平米')
('https://image1.ljcdn.com/420100-inspection/90cb9c70-e83b-4ce3-9dc6-674b59c3886a.JPG.296x216.jpg', '嘎纳印象三房 ， 交通便利 ，视眼开阔，婚房装修', '嘎纳印象  | 3室1厅 | 100.15平米 | 南 | 其他', '中楼层(共31层)2011年建板楼  -  沌口', '185万', '单价18473元/平米')
('https://image1.ljcdn.com/420100-inspection/test-485f079f-f480-4447-913f-9ea56f277c88.png.296x216.jpg', '金色港湾四期A区 精装三房 南北通透 老证 无增值税', '金色港湾四期  | 3室2厅 | 140.69平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)暂无数据  -  沌口', '239万', '单价16988元/平米')
('https://image1.ljcdn.com/420100-inspection/2a075e9f-ed47-4940-82ba-4304c31dffc8.jpg.296x216.jpg', '【链家真房源】湘隆时代大公馆 2室2厅 采光无遮挡', '湘隆时代大公馆  | 2室2厅 | 81平米 | 南 | 其他', '高楼层(共22层)暂无数据  -  沌口', '150万', '单价18519元/平米')
('https://image1.ljcdn.com/420100-inspection/ede84791-d1d0-4cca-97b1-1a22d14ab9a1.JPG.296x216.jpg', 'ICC经开未来城LOFT公寓上下两层', 'ICC汉阳国际公寓  | 2室2厅 | 55.09平米 | 南 | 其他', '高楼层(共19层)2015年建塔楼  -  沌口', '95万', '单价17245元/平米')
('https://image1.ljcdn.com/420100-inspection/0e000c2b-6110-42a3-9bce-68bfe0b7847e.JPG.296x216.jpg', '老证，精装三房，全明格局，出行方便', '金色港湾四期  | 3室2厅 | 134.66平米 | 东南 | 精装', '低楼层(共11层)板楼  -  沌口', '220万', '单价16338元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadee237c92-bcc4-4f1d-a676-8ceb218309c0.jpg.296x216.jpg', '金桥普林斯顿四房，小区环境好，视野开阔，采光足', '金桥普林斯顿  | 4室2厅 | 130平米 | 南 | 其他', '高楼层(共18层)2013年建板楼  -  蔡甸其它', '175万', '单价13462元/平米')
('https://image1.ljcdn.com/420100-inspection/38a481b7-19cb-4297-ad27-56b8e9370748.jpg.296x216.jpg', '泰合百花公园   满五唯一   楼层好', '泰合百花公园  | 2室2厅 | 97平米 | 南 | 其他', '中楼层(共5层)暂无数据  -  沌口', '160万', '单价16495元/平米')
('https://image1.ljcdn.com/420100-inspection/487ced2d-0f0e-4e0f-9488-e0811017c82d.jpg.296x216.jpg', '海伦春天一期，单价16300元，带装修', '海伦春天一期  | 3室1厅 | 116平米 | 南 北 | 精装', '高楼层(共31层)2014年建板楼  -  沌口', '190万', '单价16380元/平米')
('https://image1.ljcdn.com/420100-inspection/test-2174299c-858a-4f06-a714-d321e5153b4a.png.296x216.jpg', '港湾江城，经典小三房，居家精装修，可拎包入住。', '港湾江城  | 3室2厅 | 97.25平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2015年建塔楼  -  沌口', '130万', '单价13368元/平米')
('https://image1.ljcdn.com/420100-inspection/e67e75e8-46d8-4a8d-a0d2-ff8dd38d5844.jpg.296x216.jpg', '金色港湾五期 LOFT住宅 精装两房 12月老证', '金色港湾五期  | 2室1厅 | 66.46平米 | 南 | 其他 | 有电梯', '中楼层(共34层)塔楼  -  沌口', '130万', '单价19561元/平米')
('https://image1.ljcdn.com/420100-inspection/ae3db6ec-74bb-40bb-a4b2-a3d7b72c46f3.JPG.296x216.jpg', '一线湖景，两证两年，毛坯房，看房方便。', '金色港湾四期  | 6室3厅 | 312.33平米 | 西南 | 毛坯', '低楼层(共2层)暂无数据  -  沌口', '1000万', '单价32018元/平米')
('https://image1.ljcdn.com/420100-inspection/193fd487-ed30-4b46-8d78-841532fc92c5.jpg.296x216.jpg', '南北通透 大三房 中高楼层 采光好 看房便利 配套齐全', '湘隆时代大公馆  | 3室2厅 | 131.3平米 | 南 北 | 其他', '高楼层(共26层)板楼  -  沌口', '230万', '单价17518元/平米')
('https://image1.ljcdn.com/420100-inspection/cf7df09d-61ed-4174-b1d7-743351fa36a1.JPG.296x216.jpg', '金色港湾五期 70年产权 观湖 高楼层采光好 小两房', '金色港湾五期  | 2室1厅 | 69.7平米 | 东北 | 精装', '高楼层(共34层)暂无数据  -  沌口', '127万', '单价18221元/平米')
('https://image1.ljcdn.com/420100-inspection/test-9ee33c1e-dcbf-4c2c-812b-9cac66874626.png.296x216.jpg', '金色港湾一期    满五唯一    南北通透    采光充足', '金色港湾一期  | 3室2厅 | 124.48平米 | 南 北 | 其他', '高楼层(共6层)2000年建板楼  -  沌口', '200万', '单价16067元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e7654a2b-0e26-4f9a-8c8b-c7b4abc46adf.png.296x216.jpg', '【链家真房源】湘隆时代大公馆  2室2厅', '湘隆时代大公馆  | 2室2厅 | 88.83平米 | 南 | 其他', '高楼层(共6层)暂无数据  -  沌口', '145万', '单价16324元/平米')
('https://image1.ljcdn.com/420100-inspection/77367a50-f2df-4c06-a7ed-a8777102ae70.jpg.296x216.jpg', '高楼层，采光好，出行便捷，装修好，新证', '金色港湾五期  | 2室1厅 | 91.6平米 | 南 | 精装', '高楼层(共34层)板楼  -  沌口', '170万', '单价18559元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3f9d9dc3-f523-4c88-ba4d-502ce056c56f.png.296x216.jpg', '金色港湾五期 精装小两房 老证', '金色港湾五期  | 1室1厅 | 63.61平米 | 东 | 其他', '中楼层(共34层)暂无数据  -  沌口', '122万', '单价19180元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7c688b49-f52f-4dae-aa04-1843d77fc839.png.296x216.jpg', '4房2卫 总价低 老证 南北通透 业主诚售 三角湖畔', '金色港湾四期  | 4室2厅 | 147.22平米 | 南 北 | 其他', '低楼层(共11层)2008年建板楼  -  沌口', '230万', '单价15623元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploaddf2a839c-ce20-475e-9eba-2a1c2fcb7b2f.jpg.296x216.jpg', '此房视野开扩，装修优良，可拎包入住，一室一厅', '联投金色港湾星座  | 1室1厅 | 46平米 | 西 | 其他', '低楼层(共33层)塔楼  -  沌口', '80万', '单价17392元/平米')
('https://image1.ljcdn.com/420100-inspection/test-08ed3c34-9280-43c5-a2f4-1922c0faf039.png.296x216.jpg', '金色港湾一期 精装四房 老证 无增值税', '金色港湾一期  | 4室2厅 | 151.17平米 | 东南 西北 | 其他 | 有电梯', '低楼层(共6层)2000年建板楼  -  沌口', '240万', '单价15877元/平米')
('https://image1.ljcdn.com/420100-inspection/8638b209-ced6-4410-a6b7-6d147928736e.jpg.296x216.jpg', '精装自住两房  视野开阔  采光充足', '中环湖畔  | 2室2厅 | 96.72平米 | 南 | 精装', '高楼层(共18层)2012年建板楼  -  沌口', '150万', '单价15509元/平米')
('https://image1.ljcdn.com/420100-inspection/test-884ec5d3-8652-4b14-ae1c-c0ce06faa84a.png.296x216.jpg', '金色港湾毛坯大四房老证后期税费低可看三角湖', '金色港湾四期  | 4室2厅 | 147.81平米 | 南 北 | 其他', '低楼层(共18层)暂无数据  -  沌口', '260万', '单价17591元/平米')
('https://image1.ljcdn.com/420100-inspection/test-da501bf8-996c-4cf6-b799-9093ac564fc8.png.296x216.jpg', '【链家真房源】湘隆时代 南北通透 中高楼层 视野好', '湘隆时代大公馆  | 3室2厅 | 151.4平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共26层)暂无数据  -  沌口', '272万', '单价17966元/平米')
('https://image1.ljcdn.com/420100-inspection/c02a8b14-8774-4c6a-b4e3-7eeeaf543b00.jpg.296x216.jpg', '满五唯一  精装三房  保养好  视野开阔', '泰合百花公园  | 3室2厅 | 128.68平米 | 南 | 其他', '中楼层(共5层)暂无数据  -  沌口', '195万', '单价15154元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d025a57f-e5b0-4b0f-9fae-720402a700c7.png.296x216.jpg', '海伦一期，优质精装两房，户型方正通透', '海伦春天一期  | 2室1厅 | 84.36平米 | 南 | 其他', '中楼层(共29层)2014年建板楼  -  沌口', '150万', '单价17781元/平米')
('https://image1.ljcdn.com/420100-inspection/d6eec153-a099-4b9b-90e9-b454724da58b.jpg.296x216.jpg', '看房方便 视线辽阔 交通便利 配套成熟', '中环湖畔  | 2室2厅 | 87平米 | 南 | 其他', '中楼层(共25层)板楼  -  沌口', '85万', '单价9771元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload518558f5-a5ea-45aa-b916-c518716efe23.jpg.296x216.jpg', '经开万达汉阳商圈湖景房视野开阔采光好配套完善', '武汉经开万达广场  | 1室1厅 | 54.91平米 | 东 | 精装', '高楼层(共30层)暂无数据  -  沌口', '40万', '单价7285元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada7ef0969-5615-4821-b8da-cda30c84bd89.jpg.296x216.jpg', '港湾江城 清水毛坯 标准三房两卫 楼间距大 采光好', '港湾江城  | 3室2厅 | 113平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2015年建塔楼  -  沌口', '141万', '单价12478元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadc70b74da-9974-49c1-aba7-54cbc7fa3811.JPG.296x216.jpg', '金色港湾五期豪·装LOFT住宅带租约', '金色港湾五期  | 2室1厅 | 66.28平米 | 南 | 其他 | 有电梯', '高楼层(共34层)塔楼  -  沌口', '138万', '单价20821元/平米')
('https://image1.ljcdn.com/420100-inspection/c2d4d95c-c4a5-422e-90b6-389885ad0b12.JPG.296x216.jpg', '泰合百花公园  老证  环境优美', '泰合百花公园  | 4室2厅 | 147.14平米 | 南 | 其他', '低楼层(共6层)暂无数据  -  沌口', '230万', '单价15632元/平米')
('https://image1.ljcdn.com/420100-inspection/60b0ec76-c942-44fd-96e4-42ee6a12f617.jpg.296x216.jpg', '海伦春天大户型叠墅 赠送面积大 环境舒适 适宜居住', '海伦春天一期  | 5室2厅 | 167平米 | 南 | 其他', '低楼层(共4层)暂无数据  -  沌口', '400万', '单价23953元/平米')
('https://image1.ljcdn.com/420100-inspection/548eb2bd-8b47-459d-b7a8-4d784396ffe5.jpg.296x216.jpg', '金色港湾四期 精装3房 南北通透 采光好 看房方便', '金色港湾四期  | 3室1厅 | 139平米 | 西南 | 其他', '高楼层(共11层)暂无数据  -  沌口', '270万', '单价19425元/平米')
('https://image1.ljcdn.com/420100-inspection/56a6cc3a-53e0-4977-af1a-4535ba3d1228.jpg.296x216.jpg', '学府丽城二期精装修两房，看后官湖景', '学府丽城二期  | 2室2厅 | 80.97平米 | 南 | 其他', '高楼层(共18层)2016年建板塔结合  -  蔡甸其它', '106万', '单价13092元/平米')
('https://image1.ljcdn.com/420100-inspection/bd8ad38b-2ced-4fa7-a5a9-6e1b8bad9efd.JPG.296x216.jpg', '宁康园精装大三房 采光好 交通便利 拎包入住', '宁康园  | 3室2厅 | 121平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  沌口', '192万', '单价15868元/平米')
('https://image1.ljcdn.com/420100-inspection/efb9a469-03c7-44a3-bf54-1d2af95fa801.jpg.296x216.jpg', '海伦春天新上D户型叠拼别墅带双车位顶上可做空中花园', '海伦春天二期  | 5室3厅 | 154.46平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  沌口', '420万', '单价27192元/平米')
('https://image1.ljcdn.com/420100-inspection/16970218-c24a-42e6-8f2c-f8433a106325.jpg.296x216.jpg', '金桥普林士顿 70年产权  中间楼层 采光好 可直接买', '金桥普林斯顿  | 2室2厅 | 89.83平米 | 南 | 精装', '中楼层(共18层)板楼  -  蔡甸其它', '115万', '单价12802元/平米')
('https://image1.ljcdn.com/420100-inspection/71f37626-22ae-4ab8-8962-147907f660a0.JPG.296x216.jpg', '金色港湾 次顶层 错层复式 装修好 老证唯一 采光好', '金色港湾二期  | 3室2厅 | 142.37平米 | 南 北 | 精装', '高楼层(共11层)暂无数据  -  沌口', '232万', '单价16296元/平米')
('https://image1.ljcdn.com/420100-inspection/28050ca0-3502-4f5d-ae07-2c66c8daa6a4.jpg.296x216.jpg', '泰合百花花园    老证  带花园  采光好', '泰合百花公园  | 3室2厅 | 128.51平米 | 南 | 其他', '低楼层(共5层)暂无数据  -  沌口', '183万', '单价14241元/平米')
('https://image1.ljcdn.com/420100-inspection/aea51822-4d23-43dc-8739-39f8dfc0961c.JPG.296x216.jpg', '联投金色港湾星座低总价住宅单身过度的好选择', '联投金色港湾星座  | 1室1厅 | 46.5平米 | 东 | 其他', '高楼层(共33层)塔楼  -  沌口', '71万', '单价15269元/平米')
('https://image1.ljcdn.com/420100-inspection/35426978-1d5e-4d76-a379-2b7aeeadfcf5.JPG.296x216.jpg', '南北通透 三卧室朝南 高楼层采光好 位置安静 满五老证', '金色港湾四期  | 5室2厅 | 183.85平米 | 南 北 | 简装', '中楼层(共11层)暂无数据  -  沌口', '279万', '单价15176元/平米')
('https://image1.ljcdn.com/420100-inspection/2410db4a-a2a4-48de-872f-578048794b78.JPG.296x216.jpg', '宁康园通透大三房高楼层采光好 交通方便 远瞰体育馆', '宁康园  | 3室2厅 | 139平米 | 南 北 | 精装', '高楼层(共33层)暂无数据  -  沌口', '260万', '单价18706元/平米')
('https://image1.ljcdn.com/420100-inspection/49889701-53cb-493e-ae89-0cb641e066db.JPG.296x216.jpg', '精装复式洋房，家具家电全送，可直接拎包入住', '联投金色港湾剑桥郡  | 4室2厅 | 89.16平米 | 南 北 | 其他', '高楼层(共7层)2017年建板楼  -  沌口', '310万', '单价34769元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload09ba5eb8-57de-42fa-b4f1-369f305ba9d7.jpg.296x216.jpg', '金色港湾三期复式大户型老证后期税费地', '金色港湾三期  | 7室2厅 | 224.14平米 | 南 | 其他', '高楼层(共6层)暂无数据  -  沌口', '336万', '单价14991元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b17f4e19-ce5c-453f-b042-a2fe079610e3.png.296x216.jpg', '带大花园，带三个大阳台，采光充足！！！！', '金色港湾三期  | 3室2厅 | 144.25平米 | 南 | 其他', '低楼层(共11层)暂无数据  -  沌口', '252万', '单价17470元/平米')
('https://image1.ljcdn.com/420100-inspection/2541cf7a-00f4-4f29-b2ed-d706b8a1946a.JPG.296x216.jpg', '汉阳经开 江大旁 看湖精装大两房 南北通透 拎包入住', '金桥普林斯顿  | 2室1厅 | 91平米 | 南 北 | 其他', '高楼层(共18层)板楼  -  蔡甸其它', '126万', '单价13847元/平米')
('https://image1.ljcdn.com/420100-inspection/05df0242-6a21-41e0-9d0d-f518b17d36f7.JPG.296x216.jpg', '金桥普林斯顿 精装3房 老证无增值税 可直接购买', '金桥普林斯顿  | 3室2厅 | 108.83平米 | 南 北 | 其他', '低楼层(共17层)2013年建板楼  -  蔡甸其它', '150万', '单价13783元/平米')
('https://image1.ljcdn.com/420100-inspection/test-cd436fa7-d484-42c7-b5e5-e23889835a31.png.296x216.jpg', '大户型，老证精装修，小区环境好', '金桥普林斯顿  | 3室2厅 | 109.09平米 | 南 | 其他', '中楼层(共17层)2013年建板楼  -  蔡甸其它', '150万', '单价13751元/平米')
('https://image1.ljcdn.com/420100-inspection/62a76f99-36e7-443b-bcd7-6ac4347e547f.jpg.296x216.jpg', '金湖花园   满五唯一   通透三房  无贷款  配套齐全', '金湖花园  | 3室2厅 | 97.32平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2000年建板楼  -  沌口', '120万', '单价12331元/平米')
('https://image1.ljcdn.com/420100-inspection/9e83845a-ef2d-4e65-9555-8b04c554430b.JPG.296x216.jpg', '嘎纳印象   毛坯房   老证   户型方正  采光充足', '嘎纳印象  | 2室1厅 | 81.66平米 | 南 | 其他', '低楼层(共32层)2011年建板楼  -  沌口', '140万', '单价17145元/平米')
('https://image1.ljcdn.com/420100-inspection/d92fe16b-f946-477d-9a18-ff52e1a984c0.jpg.296x216.jpg', '联投金色港湾，精装花园洋房，附送负一层地下室。', '联投金色港湾一期  | 3室2厅 | 139.36平米 | 南 北 | 其他', '低楼层(共7层)2015年建板塔结合  -  沌口', '333万', '单价23895元/平米')
('https://image1.ljcdn.com/420100-inspection/555bd872-f944-4b75-8049-86e7816a3faa.jpg.296x216.jpg', '金色港湾五期 70年产权 出行方便 配套齐全 高层采光好', '金色港湾五期  | 1室1厅 | 43.85平米 | 北 | 简装 | 有电梯', '高楼层(共34层)塔楼  -  沌口', '85万', '单价19385元/平米')
('https://image1.ljcdn.com/420100-inspection/337785e0-5bf5-405e-b7df-5ab00414ff9f.JPG.296x216.jpg', '金色港湾四期 位置安静 观湖四居 纯毛坯 临地铁', '金色港湾四期  | 4室2厅 | 161.47平米 | 东 西 | 毛坯 | 有电梯', '低楼层(共18层)暂无数据  -  沌口', '240万', '单价14864元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1da7d6d3-056c-469d-8bec-9c8c91f21921.jpg.296x216.jpg', '金色港湾波西塔诺绝.版联排湖景别墅诚心下调业主', '金色港湾四期  | 6室3厅 | 312.33平米 | 西南 | 其他', '低楼层(共2层)暂无数据  -  沌口', '850万', '单价27215元/平米')
('https://image1.ljcdn.com/420100-inspection/5b6f3dc7-dc6b-49e3-bbee-a998f9ece9b3.jpg.296x216.jpg', '成熟小区，环境舒适，出行方便。带花园', '金色港湾三期  | 3室2厅 | 123平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  沌口', '210万', '单价17074元/平米')
('https://image1.ljcdn.com/420100-inspection/62fedfbf-d9db-4a55-b65d-a36698519cf4.JPG.296x216.jpg', '江大联投金色港湾低总价小户型精装修拎包入住', '联投金色港湾星座  | 1室1厅 | 45.9平米 | 东南 | 其他', '高楼层(共33层)塔楼  -  沌口', '78万', '单价16994元/平米')
('https://image1.ljcdn.com/420100-inspection/1160da1b-2ba0-493a-9d72-8bd745e67372.JPG.296x216.jpg', '金色港湾四期  老证   精装四房   视野开阔  观三角湖', '金色港湾四期  | 4室2厅 | 148平米 | 南 北 | 其他', '高楼层(共18层)2008年建板楼  -  沌口', '275万', '单价18582元/平米')
('https://image1.ljcdn.com/420100-inspection/522b72bb-aa7b-403a-9353-5934e93b4d50.JPG.296x216.jpg', '联投金色港湾一期    大户型花园洋房   环境优美舒适', '联投金色港湾一期  | 4室2厅 | 141平米 | 南 | 其他', '低楼层(共7层)2015年建板塔结合  -  沌口', '275万', '单价19504元/平米')
('https://image1.ljcdn.com/420100-inspection/test-45eea26c-ec96-4927-96bd-b6b1e8c7adcc.png.296x216.jpg', '港湾江城 自住精装 经典三房 江景房', '港湾江城  | 3室2厅 | 97.3平米 | 南 西 | 其他 | 有电梯', '中楼层(共31层)2015年建塔楼  -  沌口', '128万', '单价13156元/平米')
('https://image1.ljcdn.com/420100-inspection/d9b41622-b1a6-4bdc-af55-4e054919cd43.JPG.296x216.jpg', '金色港湾三期顶楼复式大户型，环境舒适,： 成熟小区', '金色港湾三期  | 6室3厅 | 244平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  沌口', '350万', '单价14345元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8afc74ba-80ba-47a4-bc43-e8b0c5dbee42.png.296x216.jpg', '联投金色港湾一期，小区环境优雅，视野开阔，采光好', '联投金色港湾一期  | 3室1厅 | 119.14平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2015年建板塔结合  -  沌口', '205万', '单价17207元/平米')
('https://image1.ljcdn.com/420100-inspection/6cfc2a75-dd47-4e22-b644-61264c71000a.jpg.296x216.jpg', '金色港湾 品质装修 湖景独栋别墅  带家具家电诚心出售', '金色港湾四期  | 8室3厅 | 433.41平米 | 南 北 | 其他', '高楼层(共4层)暂无数据  -  沌口', '1800万', '单价41532元/平米')
('https://image1.ljcdn.com/420100-inspection/a9327879-cdde-4032-88ff-be38df0a85c2.JPG.296x216.jpg', '金色港湾二期 4室2厅 226万', '金色港湾二期  | 4室2厅 | 172.68平米 | 东 南 北 | 其他', '中楼层(共11层)暂无数据  -  沌口', '226万', '单价13088元/平米')
('https://image1.ljcdn.com/420100-inspection/test-4f5734fb-5fb4-4552-bcb6-47942f04a47b.png.296x216.jpg', '爱佳798两房 环境优美 业主诚心出售', '爱佳798  | 2室2厅 | 86平米 | 南 | 其他', '高楼层(共31层)2014年建塔楼  -  沌口', '119万', '单价13838元/平米')
('https://image1.ljcdn.com/420100-inspection/8f87d514-6c0b-43fa-868d-8f75d3c33478.jpg.296x216.jpg', '东方花园精装修复式楼，老证，带大露台', '东方花园A区  | 6室2厅 | 264.93平米 | 南 北 | 其他', '高楼层(共5层)暂无数据  -  沌口', '280万', '单价10569元/平米')
('https://image1.ljcdn.com/420100-inspection/test-76d7c35d-5773-4dbf-abb9-89d131228257.png.296x216.jpg', '万科金域蓝湾 精装三房 无尾款 过户快', '万科金域蓝湾  | 3室2厅 | 91平米 | 东南 | 其他', '中楼层(共34层)2012年建板楼  -  沌口', '190万', '单价20880元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d74d8dc8-559b-4655-8754-c266cbdbff8b.png.296x216.jpg', '学府丽城精装修三房中间楼层非限购岔到买', '学府丽城二期  | 3室2厅 | 90平米 | 南 | 其他', '高楼层(共18层)2016年建板塔结合  -  蔡甸其它', '140万', '单价15556元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c69dc6de-7bc1-4a5c-a7f2-c6bea94e0a24.png.296x216.jpg', '爱佳798三房 环境优美 业主诚心出售', '爱佳798  | 3室2厅 | 100.57平米 | 南 北 | 其他', '高楼层(共11层)2017年建塔楼  -  沌口', '160万', '单价15910元/平米')
('', '青澳都市尚巢 户型方正 看房方便', '青澳都市尚巢  | 3室1厅 | 54.08平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2015年建塔楼  -  沌口', '80万', '单价14793元/平米')
('', '万科金域蓝湾 精装三房 享受管家服务', '万科金域蓝湾  | 3室2厅 | 133平米 | 南 | 其他', '中楼层(共33层)2015年建板楼  -  沌口', '350万', '单价26316元/平米')
('', '武汉经开万达广场 1室1厅 36万', '武汉经开万达广场  | 1室1厅 | 50平米 | 南 | 其他', '中楼层(共30层)板楼  -  沌口', '36万', '单价7200元/平米')
('', '武汉经开万达广场 1室1厅 38万', '武汉经开万达广场  | 1室1厅 | 55平米 | 南 | 其他', '低楼层(共30层)板楼  -  沌口', '38万', '单价6910元/平米')
('', '中环湖畔 1室1厅 55万', '中环湖畔  | 1室1厅 | 45.5平米 | 南 | 其他', '中楼层(共25层)板楼  -  沌口', '55万', '单价12088元/平米')
('', '金桥普林斯顿 精装四房  复式楼  可直接购买', '金桥普林斯顿  | 4室2厅 | 88.26平米 | 南 | 其他', '高楼层(共18层)板楼  -  蔡甸其它', '160万', '单价18129元/平米')
('', '泰合百花公园 4室3厅 350万', '泰合百花公园  | 4室3厅 | 168平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  沌口', '350万', '单价20834元/平米')
('', '配套齐全，老证后期税费低！小区环境优美！！！', '联投金色港湾一期  | 3室1厅 | 118.32平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2015年建板塔结合  -  沌口', '199万', '单价16819元/平米')
('', '金荷花园   四房设计   采光充足', '金荷花园  | 4室3厅 | 161.65平米 | 南 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  沌口', '165万', '单价10208元/平米')
('', '宁康园 3室2厅 185万', '宁康园  | 3室2厅 | 121.24平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  沌口', '185万', '单价15259元/平米')
('', '万科金域蓝湾 精装三房 享受管家服务', '万科金域蓝湾  | 2室2厅 | 85平米 | 南 | 其他', '高楼层(共33层)2015年建板楼  -  沌口', '175万', '单价20589元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload959fe45b-1cba-4512-9547-cd51854a35b4.jpg.296x216.jpg', '成熟小区，环境舒适，出行方便 有赠送大露台20-30平米', '金色港湾三期  | 4室2厅 | 131.59平米 | 南 | 其他', '低楼层(共6层)2004年建板楼  -  沌口', '280万', '单价21279元/平米')
('', '楼层好 户型正 采光好 交通方便', '中环湖畔  | 1室1厅 | 85平米 | 南 | 其他', '中楼层(共25层)板楼  -  沌口', '80万', '单价9412元/平米')
('', '金色港湾二期   人车分流  环境优美  安全舒适', '金色港湾二期  | 1室1厅 | 47.59平米 | 南 | 其他', '中楼层(共6层)暂无数据  -  沌口', '78万', '单价16390元/平米')
