('https://image1.ljcdn.com/420100-inspection/test-5f706bf0-bcdd-40a0-9c13-f95e12ef34a3.png.296x216.jpg', '满2年..税费少.单价低..送阳台.复式楼', '碧苑花园  | 5室1厅 | 163.79平米 | 南 北 | 其他', '中楼层(共8层)2005年建塔楼  -  青山', '246万', '单价15020元/平米')
('https://image1.ljcdn.com/420100-inspection/f4fe0c4a-2f7d-420a-88fc-b2363e4f724d.JPG.296x216.jpg', '品质小区，近地铁，南北通透，大3房，采光好', '绿地香树花城  | 3室2厅 | 125.71平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共33层)2016年建板楼  -  青山', '190万', '单价15115元/平米')
('https://image1.ljcdn.com/420100-inspection/d56376cb-66db-4056-ae25-eef0eb95eb62.JPG.296x216.jpg', '奥山正商圈 配套齐全 生活方便 交通便利', '奥山世纪城V公馆  | 2室2厅 | 78.83平米 | 南 西北 | 其他 | 有电梯', '中楼层(共30层)2012年建塔楼  -  青山', '197万', '单价24991元/平米')
('https://image1.ljcdn.com/420100-inspection/15a73323-fa62-4db3-9dd4-ef5890b8e250.JPG.296x216.jpg', '奥山小户型 朝南把边户型 证满两年 无贷款', '大华铂金华府  | 1室0厅 | 47.06平米 | 南 | 简装', '高楼层(共25层)2012年建板塔结合  -  青山', '112万', '单价23800元/平米')
('https://image1.ljcdn.com/420100-inspection/f77d3aec-6413-4ace-8eb4-6f366e4e4c29.JPG.296x216.jpg', '奥山澜橼 3室1厅 230万', '奥山澜橼  | 3室1厅 | 93平米 | 南 | 其他', '高楼层(共32层)2015年建板楼  -  青山', '230万', '单价24732元/平米')
('https://image1.ljcdn.com/420100-inspection/f8248614-7e3f-4aa9-9bcf-c712493f7adb.JPG.296x216.jpg', '奥山澜橼 3室1厅 245万', '奥山澜橼  | 3室1厅 | 91.61平米 | 南 | 其他', '中楼层(共32层)2015年建板楼  -  青山', '245万', '单价26744元/平米')
('https://image1.ljcdn.com/420100-inspection/459fb7c5-3a82-474a-9dc6-831ed476c35a.jpg.296x216.jpg', '绿地香树花城 3室2厅 190万', '绿地香树花城  | 3室2厅 | 133平米 | 南 北 | 其他 | 有电梯', '高楼层(共47层)2016年建板楼  -  青山', '190万', '单价14286元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7abcb8a2-70b4-4102-9d21-e9f6c0f1e072.png.296x216.jpg', '青宜居一期 2室1厅 140万', '青宜居一期  | 2室1厅 | 83.98平米 | 南 | 简装', '中楼层(共10层)2010年建塔楼  -  青山', '140万', '单价16671元/平米')
('https://image1.ljcdn.com/420100-inspection/a5df1fea-b8f9-4efb-beae-4732b3a48fdb.JPG.296x216.jpg', '小户型 总价低 中间楼层 刚需客户不错的选择 诚意出售', '大华铂金华府  | 1室0厅 | 43.36平米 | 北 | 其他', '高楼层(共25层)2012年建板塔结合  -  青山', '100万', '单价23063元/平米')
('https://image1.ljcdn.com/420100-inspection/41651470-3d7f-4815-bf19-a0b239081946.JPG.296x216.jpg', '大华滨江天地一期铂金郦府 2室2厅 230万', '大华滨江天地一期铂金郦府  | 2室2厅 | 88.79平米 | 南 | 其他', '高楼层(共34层)板楼  -  青山', '230万', '单价25904元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1701cc05-9ae8-4484-9da9-23547549a108.JPG.296x216.jpg', '奥山澜郡 3室2厅 355万', '奥山澜郡  | 3室2厅 | 138平米 | 南 北 | 其他', '低楼层(共40层)暂无数据  -  青山', '355万', '单价25725元/平米')
('https://image1.ljcdn.com/420100-inspection/e36d1bb1-dc91-4f2d-8c79-7c2574ea236e.JPG.296x216.jpg', '江南春城花园小区大户型精装三房', '江南春城  | 3室2厅 | 121.08平米 | 南 | 其他', '中楼层(共22层)2008年建板塔结合  -  青山', '285万', '单价23539元/平米')
('https://image1.ljcdn.com/420100-inspection/test-4adb7044-ef58-4de9-b8be-3cf68724ad9b.png.296x216.jpg', '次新小区 武商众圆广场旁 新证己办 看房方便 诚意出售', '中建开元公馆  | 2室2厅 | 75.98平米 | 南 | 其他', '低楼层(共34层)2015年建板楼  -  青山', '185万', '单价24349元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1cdc63a0-3867-41d4-a956-f3eaa399aac5.png.296x216.jpg', '临江港湾 高层两房 采光好 两证五年 诚心卖', '临江港湾  | 2室1厅 | 69.78平米 | 南 | 其他', '高楼层(共18层)2009年建板楼  -  青山', '125万', '单价17914元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload6774e75f-7b6b-4be3-b2d9-c234a33a9893.JPG.296x216.jpg', '奥山两房高楼层业主诚心出售产权清晰', '奥山澜郡  | 2室1厅 | 79平米 | 南 | 其他', '高楼层(共47层)暂无数据  -  青山', '208万', '单价26330元/平米')
('https://image1.ljcdn.com/420100-inspection/dca23808-3e9b-45c3-ac7b-db12fcc8760b.JPG.296x216.jpg', '奥山澜郡精装三房 一天未住 诚心出售 随时看房', '奥山澜郡  | 3室2厅 | 91.56平米 | 南 | 精装', '低楼层(共34层)2017年建暂无数据  -  青山', '236万', '单价25776元/平米')
('https://image1.ljcdn.com/420100-inspection/7191f037-3d29-421c-99ce-cdff3386f58b.JPG.296x216.jpg', '八大家花園 3室1厅 190万', '八大家花園  | 3室1厅 | 88平米 | 南 | 其他 | 有电梯', '低楼层(共33层)暂无数据  -  青山', '190万', '单价21591元/平米')
('https://image1.ljcdn.com/420100-inspection/cba71d4c-90ac-4431-a4c7-660ed7005830.JPG.296x216.jpg', '奥山澜郡 品牌物业 南北通透 采光好楼层 30万硬装', '奥山澜郡  | 3室1厅 | 114平米 | 南 北 | 其他', '低楼层(共47层)暂无数据  -  青山', '305万', '单价26755元/平米')
('https://image1.ljcdn.com/420100-inspection/test-efabf780-73dc-41a6-bddf-1e5be10d6943.png.296x216.jpg', '北望江 南看花园 大四房 联泰香域水岸 青山商务CBD', '联泰香域水岸  | 4室2厅 | 158平米 | 南 北 | 其他', '低楼层(共35层)暂无数据  -  青山', '420万', '单价26583元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3e88a161-997d-4fc6-a908-22cafef5ab14.png.296x216.jpg', '青宜居一期 2室2厅 98万', '青宜居一期  | 2室2厅 | 60.9平米 | 南 | 其他', '高楼层(共17层)2010年建塔楼  -  青山', '98万', '单价16092元/平米')
('https://image1.ljcdn.com/420100-inspection/da58a03b-4cc1-4319-9a93-5c3cbacf6a87.JPG.296x216.jpg', '奥山世纪城CC尚品 4室2厅 310万', '奥山世纪城CC尚品  | 4室2厅 | 135.87平米 | 南 北 | 其他 | 有电梯', '低楼层(共30层)2013年建塔楼  -  青山', '310万', '单价22816元/平米')
('https://image1.ljcdn.com/420100-inspection/4704c05b-e545-4e88-bd43-88520f904fd4.jpg.296x216.jpg', '青山区 民族新村 奥山世纪城 5号线 沃尔玛  价格美丽', '民族新村  | 2室2厅 | 104.67平米 | 南 北 | 其他', '中楼层(共8层)2000年建塔楼  -  青山', '175万', '单价16720元/平米')
('https://image1.ljcdn.com/420100-inspection/d14facec-5258-4274-b72c-d958eb6fa693.JPG.296x216.jpg', '2016年次新小区 武商众圆广场旁 看房方便 诚意出售', '吾行里  | 2室2厅 | 84.7平米 | 东 东南 | 其他', '低楼层(共30层)2017年建板楼  -  青山', '213万', '单价25148元/平米')
('https://image1.ljcdn.com/420100-inspection/6c389fb3-d8f8-4945-b6d3-91debb112fac.JPG.296x216.jpg', '绿地香树花城 品质小区 中间楼层  宜居户型 诚心出售', '绿地香树花城  | 2室2厅 | 96.66平米 | 南 | 其他', '低楼层(共47层)2017年建塔楼  -  青山', '153万', '单价15829元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7c7f4523-21f1-44b1-9f98-7c6c1edfe143.png.296x216.jpg', '兰亭雅居 2室2厅 225万', '兰亭雅居  | 2室2厅 | 100.13平米 | 南 | 其他 | 有电梯', '中楼层(共12层)暂无数据  -  青山', '225万', '单价22471元/平米')
('https://image1.ljcdn.com/420100-inspection/4af8333c-64b1-4a98-90c3-57e4e4b3fd12.JPG.296x216.jpg', '江南春城 2室2厅 238万', '江南春城  | 2室2厅 | 95.41平米 | 南 | 其他', '高楼层(共26层)2008年建板塔结合  -  青山', '238万', '单价24945元/平米')
('https://image1.ljcdn.com/420100-inspection/adec5911-8dc9-4e28-8407-4e8103b0c3ab.JPG.296x216.jpg', '武商众圆广场旁，通透大3房，证满5年，交易免增值税', '江南春城  | 3室2厅 | 152.81平米 | 南 | 精装', '低楼层(共27层)2008年建板塔结合  -  青山', '308万', '单价20156元/平米')
('https://image1.ljcdn.com/420100-inspection/e97ce26e-e59a-4d7e-b668-f3ad515221d0.JPG.296x216.jpg', '奥山世纪城CC尚品 3室1厅 230万', '奥山世纪城CC尚品  | 3室1厅 | 93.49平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2013年建塔楼  -  青山', '230万', '单价24602元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadb1ec5932-c1f1-4769-a1b4-04b8698f63d5.JPG.296x216.jpg', '奥山世纪城CC尚品 1室0厅 100万', '奥山世纪城CC尚品  | 1室0厅 | 40.74平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2013年建板楼  -  青山', '100万', '单价24546元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a49c5ec8-f633-4e6d-88c7-60b119ba3e61.png.296x216.jpg', '大华铂金华府花园小区精装修两房', '大华铂金华府  | 2室2厅 | 82.81平米 | 东南 | 其他 | 有电梯', '低楼层(共32层)2012年建板楼  -  青山', '205万', '单价24756元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload5266afcd-b483-4b6a-b848-ac7f2c4e6ce1.jpg.296x216.jpg', '青山区 中建开元公馆 众园广场 5号线 江景房 户型通透', '中建开元公馆  | 3室2厅 | 107平米 | 南 北 | 其他', '高楼层(共34层)2015年建板楼  -  青山', '220万', '单价20561元/平米')
('https://image1.ljcdn.com/420100-inspection/4e5082a1-c86a-4825-9f27-5e658921fac9.jpg.296x216.jpg', '江南春城 3室2厅 310万', '江南春城  | 3室2厅 | 129平米 | 南 北 | 其他', '高楼层(共16层)2008年建板塔结合  -  青山', '310万', '单价24032元/平米')
('https://image1.ljcdn.com/420100-inspection/6e5d1063-8312-4f09-a07f-2c78283f4e98.JPG.296x216.jpg', '碧苑花园C区 3室2厅 200万', '碧苑花园C区  | 3室2厅 | 97平米 | 南 | 其他', '中楼层(共16层)2005年建板楼  -  青山', '200万', '单价20619元/平米')
('https://image1.ljcdn.com/420100-inspection/94531b8b-ee7f-4bb1-9132-78b89f369057.jpg.296x216.jpg', '青山商圈 配套齐全 中间楼层  老证 看房方便', '钢都花园125街坊  | 2室2厅 | 84.14平米 | 南 | 其他', '中楼层(共6层)2002年建板楼  -  青山', '170万', '单价20205元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c31bd939-3ab4-4f04-87a6-c91ac83ab3b5.png.296x216.jpg', '带车位出售 奥山商圈，出行生活方便，精装修', '奥山澜橼  | 2室2厅 | 91.64平米 | 南 | 其他', '中楼层(共32层)2015年建板楼  -  青山', '245万', '单价26736元/平米')
('https://image1.ljcdn.com/420100-inspection/479e7b20-26b7-4d04-afa2-a628843f566f.jpg.296x216.jpg', '临江次新小区 通透大四房 全明户型 全新中式风 诚心卖', '大华滨江天地一期铂金郦府  | 4室1厅 | 142.02平米 | 东南 | 其他', '低楼层(共33层)2015年建板楼  -  青山', '345万', '单价24293元/平米')
('https://image1.ljcdn.com/420100-inspection/9c90f227-379e-4af5-ad25-0041f48a43ec.JPG.296x216.jpg', '奥山澜郡毛坯小三房 高楼层 采光好', '奥山澜郡  | 3室2厅 | 113.86平米 | 南 北 | 其他', '中楼层(共47层)暂无数据  -  青山', '270万', '单价23714元/平米')
('https://image1.ljcdn.com/420100-inspection/a928b4e7-3e2a-49a3-9f99-c16ea3152521.JPG.296x216.jpg', '八大家花園 3室1厅 192万', '八大家花園  | 3室1厅 | 87.53平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)暂无数据  -  青山', '192万', '单价21936元/平米')
('https://image1.ljcdn.com/420100-inspection/4e489022-de08-4f1b-ae20-b599fb082621.jpg.296x216.jpg', '成熟小区 配套齐全 高楼层采光好 公摊小 诚心出售', '钢都花园125街坊  | 2室1厅 | 73.5平米 | 南 | 其他', '中楼层(共7层)2002年建塔楼  -  青山', '145万', '单价19728元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3fa5d1bc-4332-4173-9f6b-0df5dd503919.png.296x216.jpg', '大华滨江天地二期 2室2厅 185万', '大华滨江天地二期  | 2室2厅 | 85平米 | 南 | 其他', '低楼层(共34层)暂无数据  -  青山', '185万', '单价21765元/平米')
('https://image1.ljcdn.com/420100-inspection/ba40eb46-cbbb-4bb5-8e21-7f33a2b84db6.JPG.296x216.jpg', '144平无暗房毛坯按照自己的思路来装修', '大华滨江天地一期铂金郦府  | 4室1厅 | 145.81平米 | 南 北 | 毛坯', '低楼层(共33层)2015年建板楼  -  青山', '270万', '单价18518元/平米')
('https://image1.ljcdn.com/420100-inspection/8950983e-b4ed-4f7e-b4d8-1f81aeb252a3.JPG.296x216.jpg', '奥山世纪城CC尚品精装修两房 采光好 视野开阔', '奥山世纪城CC尚品  | 2室1厅 | 86.64平米 | 南 | 其他 | 有电梯', '低楼层(共30层)2013年建塔楼  -  青山', '210万', '单价24239元/平米')
('https://image1.ljcdn.com/420100-inspection/b36dd9d6-d4b1-425a-b226-5205ebf63f8b.jpg.296x216.jpg', '大华铂金华府 1室0厅 110万', '大华铂金华府  | 1室0厅 | 42.43平米 | 东南 | 精装', '中楼层(共25层)2012年建板塔结合  -  青山', '110万', '单价25926元/平米')
('https://image1.ljcdn.com/420100-inspection/0c75160d-be7b-4aa5-9210-a37c63fbb41d.JPG.296x216.jpg', '奥山澜郡刚需小两房，总价低，高楼层采光好', '奥山澜郡  | 2室2厅 | 78平米 | 南 | 其他', '高楼层(共47层)暂无数据  -  青山', '195万', '单价25000元/平米')
('https://image1.ljcdn.com/420100-inspection/26c71e60-c34c-418a-8326-d86a3e1d8151.JPG.296x216.jpg', '奥山CC商品 精装小户型 不临街 业主诚心出售', '奥山世纪城CC尚品  | 1室0厅 | 32.23平米 | 东 | 其他 | 有电梯', '高楼层(共29层)2013年建板楼  -  青山', '80万', '单价24822元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadb2ed326d-4c97-458c-b9fb-efc795680799.jpg.296x216.jpg', '世纪城旁边 老社区 证满少税 公摊小 精装两居室', '钢都花园125街坊  | 2室1厅 | 73.5平米 | 南 | 精装', '中楼层(共8层)2002年建塔楼  -  青山', '146万', '单价19864元/平米')
('https://image1.ljcdn.com/420100-inspection/b2d5aca8-1540-4f83-ab7c-b95e6d5411d0.JPG.296x216.jpg', '青教花园一期 居家装修大三房 楼层好 采光充足', '青教花园一期  | 3室2厅 | 100.39平米 | 南 | 其他', '中楼层(共8层)2005年建塔楼  -  青山', '200万', '单价19923元/平米')
('https://image1.ljcdn.com/420100-inspection/test-78726da2-339e-4cc9-8305-fe4df05a8808.png.296x216.jpg', '澜橼单价及优质，业主变现诚心出售，看房方便有钥匙', '奥山澜橼  | 3室1厅 | 91.61平米 | 南 北 | 其他', '低楼层(共32层)2015年建板楼  -  青山', '200万', '单价21832元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1f77aacc-609d-42d7-92f6-1979b6cc1e90.JPG.296x216.jpg', '近地铁，高楼层，采光好，南北通，大3房，值得考虑', '绿地香树花城  | 3室1厅 | 132平米 | 南 北 | 毛坯', '高楼层(共47层)板楼  -  青山', '195万', '单价14773元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c07ddb2f-a48c-495d-bef2-78fba6bce9c8.png.296x216.jpg', '大华滨江天地一期铂金郦府 4室2厅 320万', '大华滨江天地一期铂金郦府  | 4室2厅 | 142平米 | 南 北 | 其他', '低楼层(共33层)2015年建板楼  -  青山', '320万', '单价22536元/平米')
('https://image1.ljcdn.com/420100-inspection/1c0722cb-d058-4550-95c8-034be1c792af.JPG.296x216.jpg', '青山 和平花苑东区 满五年 总价低 诚心出售', '和平花苑东区  | 3室2厅 | 125.82平米 | 南 北 | 其他', '中楼层(共7层)板楼  -  青山', '237万', '单价18837元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c8f63a5c-8edc-4fe4-901f-5895e2deda66.png.296x216.jpg', '丹青苑B区 2室1厅 156万', '丹青苑B区  | 2室1厅 | 99.95平米 | 南 北 | 其他', '低楼层(共7层)2004年建板楼  -  青山', '156万', '单价15608元/平米')
('https://image1.ljcdn.com/420100-inspection/b30a8bb8-8493-417a-a665-83462d526e98.jpg.296x216.jpg', '近地铁，高楼层，南北通透，品质小区，诚售', '绿地香树花城  | 3室2厅 | 132平米 | 南 北 | 精装 | 有电梯', '高楼层(共47层)2016年建板楼  -  青山', '198万', '单价15000元/平米')
('https://image1.ljcdn.com/420100-inspection/441287ba-50c2-4cfe-8fa3-61b3d26f487b.jpg.296x216.jpg', '吉庆苑小区  居家装修两房   满五唯一', '吉庆苑小区  | 2室2厅 | 81.82平米 | 南 | 其他', '低楼层(共6层)2006年建板楼  -  青山', '145万', '单价17722元/平米')
('https://image1.ljcdn.com/420100-inspection/baf63383-725b-470d-aa86-acdbf029eb90.JPG.296x216.jpg', '和平大道 奥山商圈 两证满五年 大户型', '青扬六和  | 3室2厅 | 146.91平米 | 东 西 | 其他', '中楼层(共32层)2008年建塔楼  -  青山', '320万', '单价21783元/平米')
('https://image1.ljcdn.com/420100-inspection/b3e55540-2713-4365-8ad3-4a6905ac679c.JPG.296x216.jpg', '奥山精装小户型，诚心出售，看房方便', '奥山世纪城CC尚品  | 1室0厅 | 33平米 | 东 | 其他 | 有电梯', '低楼层(共29层)2013年建板楼  -  青山', '85万', '单价25758元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadb9be2150-308a-45ba-adc9-f1d60cbe1cb0.JPG.296x216.jpg', '奥山澜橼 通透大三房 精装修 居家舒适', '奥山澜橼  | 3室2厅 | 120平米 | 南 北 | 其他', '高楼层(共31层)2015年建板楼  -  青山', '350万', '单价29167元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b1e05043-1c75-4983-acb0-d16c8fdf0d6d.png.296x216.jpg', '大华铂金华府花园小区精装小户型满二好房', '大华铂金华府  | 1室0厅 | 41.68平米 | 南 | 其他', '中楼层(共25层)2012年建板塔结合  -  青山', '105万', '单价25192元/平米')
('https://image1.ljcdn.com/420100-inspection/f5703647-9425-4d28-ab57-a83352650afa.jpg.296x216.jpg', '新安小区 电梯房 南北通两房118万 满二年', '新安小区  | 2室1厅 | 63.2平米 | 南 | 简装', '中楼层(共10层)2005年建塔楼  -  青山', '115万', '单价18197元/平米')
('https://image1.ljcdn.com/420100-inspection/3d02bc47-8936-4825-bd60-b1e287b5ec70.JPG.296x216.jpg', '纯毛坯 奥山商圈 视野开阔 高楼层采光充足 刚需小两房', '奥山澜郡  | 2室1厅 | 78.93平米 | 南 | 其他', '中楼层(共47层)暂无数据  -  青山', '200万', '单价25339元/平米')
('https://image1.ljcdn.com/420100-inspection/test-63e223d4-94c9-4362-a72f-1861bebd1456.png.296x216.jpg', '钢都花园125街坊 3室2厅 209万', '钢都花园125街坊  | 3室2厅 | 104.34平米 | 南 | 其他', '低楼层(共6层)2002年建板楼  -  青山', '209万', '单价20031元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0be0db17-d052-4219-8e83-fdfd2b24a4c7.png.296x216.jpg', '钢都花园125街坊 2室1厅 159万', '钢都花园125街坊  | 2室1厅 | 73.37平米 | 东南 | 其他', '中楼层(共8层)2002年建塔楼  -  青山', '159万', '单价21671元/平米')
('https://image1.ljcdn.com/420100-inspection/76030d16-f1bc-46f3-9c68-bc13243c1255.JPG.296x216.jpg', '江南春城 1室1厅 145万', '江南春城  | 1室1厅 | 56.29平米 | 南 | 其他', '低楼层(共17层)2008年建板塔结合  -  青山', '145万', '单价25760元/平米')
('https://image1.ljcdn.com/420100-inspection/test-af8eb4ab-5231-4e10-a66f-71486887fd02.png.296x216.jpg', '新奥学府佳邻 2室1厅 185万', '新奥学府佳邻  | 2室1厅 | 87.94平米 | 南 北 | 其他', '低楼层(共10层)2008年建板楼  -  青山', '185万', '单价21038元/平米')
('https://image1.ljcdn.com/420100-inspection/a8beff5a-8122-4957-8017-ab7cc248908a.jpg.296x216.jpg', '老证  后期税费低  错层户型    二环边', '民族新村  | 2室2厅 | 104平米 | 南 北 | 其他', '低楼层(共7层)塔楼  -  青山', '160万', '单价15385元/平米')
('https://image1.ljcdn.com/420100-inspection/test-81662df0-14e6-4922-ab0b-5bfa0abfba36.png.296x216.jpg', '青山绿水花园 2室1厅 115万', '青山绿水花园  | 2室1厅 | 74.8平米 | 南 | 其他', '中楼层(共6层)2001年建板楼  -  青山', '115万', '单价15375元/平米')
('https://image1.ljcdn.com/420100-inspection/test-371bebeb-6e10-491f-abd4-af1c12c6b1a0.png.296x216.jpg', '青扬十街 中等楼层 装修保养好 采光不错 产证满五年', '青扬十街  | 2室2厅 | 92.78平米 | 东南 | 其他', '低楼层(共21层)2008年建塔楼  -  青山', '210万', '单价22635元/平米')
('https://image1.ljcdn.com/420100-inspection/05404d83-53f7-4cbc-a175-b9869c69d682.jpg.296x216.jpg', '奥山cc尚品 临奥山世纪城商圈 江滩公园 居家靓宅', '奥山世纪城CC尚品  | 1室0厅 | 35.16平米 | 西 | 其他 | 有电梯', '高楼层(共29层)2013年建板楼  -  青山', '105万', '单价29864元/平米')
('https://image1.ljcdn.com/420100-inspection/abdc300a-1d33-4a24-bdd2-28067e591c0c.JPG.296x216.jpg', '奥山澜橼精装两房 采光好 视野开阔', '奥山澜橼  | 2室2厅 | 91.18平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2015年建板楼  -  青山', '237万', '单价25993元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3500ae16-894c-427f-a5f7-985f788742c5.png.296x216.jpg', '奥山世纪城CC尚品 1室1厅 100万', '奥山世纪城CC尚品  | 1室1厅 | 40.47平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2013年建板楼  -  青山', '100万', '单价24710元/平米')
('https://image1.ljcdn.com/420100-inspection/e5e07a25-83e1-4fc6-9f23-71a318b31b39.jpg.296x216.jpg', '奥山商圈，配套齐全，带天然气，看房方便', '奥山世纪城CC尚品  | 4室2厅 | 136平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2013年建塔楼  -  青山', '360万', '单价26471元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload0e73499a-c0b0-4d2b-9420-0382436a8467.JPG.296x216.jpg', '大华铂金为次新小区，户型方正，精装修 ，业主诚心卖', '大华铂金华府  | 3室2厅 | 97.89平米 | 南 | 其他 | 有电梯', '中楼层(共28层)2012年建板楼  -  青山', '249万', '单价25437元/平米')
('https://image1.ljcdn.com/420100-inspection/3dd449c5-838d-46e6-99f1-0f75fdaa110e.jpg.296x216.jpg', '七星富利天城 3室2厅 220万', '七星富利天城  | 3室2厅 | 129平米 | 南 | 其他', '中楼层(共30层)2015年建板楼  -  青山', '220万', '单价17055元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7d357e86-2fde-4dcb-b4fd-850708e30ba5.png.296x216.jpg', '丹青苑B区 3室2厅 220万', '丹青苑B区  | 3室2厅 | 153.62平米 | 东南 | 其他', '高楼层(共7层)2004年建板楼  -  青山', '220万', '单价14322元/平米')
('https://image1.ljcdn.com/420100-inspection/c55d99cf-1ab4-443b-ab6c-508b0058ee3f.JPG.296x216.jpg', '众圆商圈 八大家花园 电梯房 朝南两房 中间楼层', '八大家花園  | 3室1厅 | 87.5平米 | 南 | 其他 | 有电梯', '低楼层(共33层)暂无数据  -  青山', '193万', '单价22058元/平米')
('https://image1.ljcdn.com/420100-inspection/test-fb3c7b1d-a91b-4b79-b5f1-ea4a58bdb964.png.296x216.jpg', '016年次新小区 武商众圆广场旁 新证己办 有钥匙', '中建开元公馆  | 3室2厅 | 89.44平米 | 南 | 其他', '中楼层(共34层)2015年建板楼  -  青山', '203万', '单价22697元/平米')
('https://image1.ljcdn.com/420100-inspection/1bc9fc97-d886-4215-86ba-a29aa070ca03.jpg.296x216.jpg', '八大家花園 2室2厅 210万', '八大家花園  | 2室2厅 | 91平米 | 南 | 其他', '低楼层(共33层)暂无数据  -  青山', '210万', '单价23077元/平米')
('https://image1.ljcdn.com/420100-inspection/67c39711-9533-45a1-9928-a01ba9460480.JPG.296x216.jpg', '花园小区，户型方正，精装修，交通方便，配套齐全。', '大华铂金华府  | 1室0厅 | 40平米 | 南 | 其他', '低楼层(共25层)2012年建板塔结合  -  青山', '105万', '单价26250元/平米')
('https://image1.ljcdn.com/420100-inspection/aeba027d-7256-4afc-8e57-ba7894336b63.JPG.296x216.jpg', '奥山商圈 南北通透大三房 中间楼层 纯毛坯 视野好', '奥山澜郡  | 3室2厅 | 138平米 | 南 北 | 其他', '低楼层(共40层)暂无数据  -  青山', '350万', '单价25363元/平米')
('https://image1.ljcdn.com/420100-inspection/05922097-0f78-4aec-bdfb-4c5c534d015d.jpg.296x216.jpg', '联泰香域水岸 1室1厅 145万', '联泰香域水岸  | 1室1厅 | 68平米 | 南 | 其他', '高楼层(共26层)2018年建板塔结合  -  青山', '145万', '单价21324元/平米')
('https://image1.ljcdn.com/420100-inspection/e0bb3d34-183f-45cb-a0ab-fc96d98ffee4.JPG.296x216.jpg', '大华朝南一居室，低层带阳台随时可看', '大华铂金华府  | 1室0厅 | 43.79平米 | 南 | 其他', '低楼层(共25层)2012年建板塔结合  -  青山', '108万', '单价24664元/平米')
('https://image1.ljcdn.com/420100-inspection/db216e06-2d95-4f52-8376-0274732c1f5f.jpg.296x216.jpg', '总价和单价不高 未来的地铁口  交通十分便利', '青宜居一期  | 2室1厅 | 60.5平米 | 南 | 其他', '低楼层(共18层)2010年建塔楼  -  青山', '97万', '单价16034元/平米')
('https://image1.ljcdn.com/420100-inspection/ab031d98-7bba-46f4-a8bf-ef04d3a042b2.JPG.296x216.jpg', '奥山精装开间，中高楼层采光好，诚心出售', '奥山世纪城CC尚品  | 1室0厅 | 40.47平米 | 北 | 其他 | 有电梯', '高楼层(共29层)2013年建板楼  -  青山', '105万', '单价25946元/平米')
('https://image1.ljcdn.com/420100-inspection/fc245dc2-47c5-437f-b94c-b43c592d9d90.JPG.296x216.jpg', '大华中间楼层大开间，采光视野好，看房方便', '大华铂金华府  | 1室0厅 | 40平米 | 南 | 其他', '中楼层(共25层)2012年建板塔结合  -  青山', '105万', '单价26250元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload3801b149-0122-4b0e-9705-1e773d5784ea.JPG.296x216.jpg', '新小区 户型方正 精装修 业主诚心出售 大华少有的复式', '大华铂金华府  | 3室2厅 | 128平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2012年建板楼  -  青山', '370万', '单价28907元/平米')
('https://image1.ljcdn.com/420100-inspection/054f2497-75db-44cd-8f80-ceacb84db2ab.JPG.296x216.jpg', '大华精装小户型，朝南带阳台，诚心出售', '大华铂金华府  | 1室1厅 | 41.68平米 | 南 | 其他', '低楼层(共25层)2012年建板塔结合  -  青山', '100万', '单价23993元/平米')
('https://image1.ljcdn.com/420100-inspection/9476a005-b808-42c0-b2a7-c4df541cdd0a.JPG.296x216.jpg', '奥山商圈，配套齐全，精装修，交通方便，配套齐全。', '大华铂金华府  | 1室0厅 | 41.68平米 | 北 | 其他', '高楼层(共25层)2012年建板塔结合  -  青山', '108万', '单价25912元/平米')
