('https://image1.ljcdn.com/320200-inspection/10319598-b03d-4d2b-9c9e-c6665e04872a.jpg.296x216.jpg', '满五唯一 中间楼层采光较好 装修较新 领包入住', '首创悦府  ', '低楼层(共31层)暂无数据  -  江溪', '233万', '单价17276元/平米')
('', '景泉花园  满五唯一 户型正 采光好 可谈', '景泉花园  ', '中楼层(共7层)暂无数据  -  梅村', '180万', '单价17476元/平米')
('https://image1.ljcdn.com/320200-inspection/44f22830-6a24-45d7-b955-600a613c5278.JPG.296x216.jpg', '链家房源 长江绿岛一期房源高区户型好装修好送家具', '长江绿岛一期  ', '中楼层(共32层)暂无数据  -  江溪', '81万', '单价14029元/平米')
('', '上品花园 4室2厅 340万', '上品花园  ', '低楼层(共5层)暂无数据  -  梅村', '340万', '单价15814元/平米')
('https://image1.ljcdn.com/320200-inspection/ca369ae6-dd0e-4413-95d1-2a30f8bcd7e4.jpg.296x216.jpg', '多友·嘉悦中心 1室1厅 40.8万', '多友·嘉悦中心  ', '中楼层(共20层)板楼  -  江溪', '40.8万', '单价11157元/平米')
('https://image1.ljcdn.com/320200-inspection/de8e081c-7227-49ec-931b-383138bfbd36.jpg.296x216.jpg', '链家真房源 长江绿岛三期 满五 装修的 空置 钥匙房', '长江绿岛三期  ', '中楼层(共32层)暂无数据  -  江溪', '148万', '单价14535元/平米')
('https://image1.ljcdn.com/320200-inspection/690f9db5-e947-489b-976c-7c207ada932e.jpg.296x216.jpg', '链 家 多友大厦 楼层好 采光佳 业主急售看中好谈', '多友大厦  ', '中楼层(共26层)暂无数据  -  江溪', '165万', '单价11678元/平米')
('https://image1.ljcdn.com/320200-inspection/dc3818aa-ad18-4814-80ef-a99ce4f2e680.jpg.296x216.jpg', '和睦家园 2室2厅 125万', '和睦家园  ', '高楼层(共27层)暂无数据  -  坊前', '125万', '单价13889元/平米')
('https://image1.ljcdn.com/320200-inspection/a00d14dc-ec6d-4ab2-aad9-b76e00cf2d04.jpg.296x216.jpg', '铭城花园 2室2厅 163万', '铭城花园  ', '低楼层(共33层)暂无数据  -  江溪', '163万', '单价16028元/平米')
('https://image1.ljcdn.com/320200-inspection/6de1139c-b1e4-479e-b2df-b651c4c34de4.jpg.296x216.jpg', '国际一花园 3室2厅 155万', '国际一花园  ', '中楼层(共34层)暂无数据  -  坊前', '155万', '单价12205元/平米')
('https://image1.ljcdn.com/320200-inspection/7232f13d-4147-49a4-b14a-df4d12097fea.jpg.296x216.jpg', '长江国际泓园 3室2厅 260万', '长江国际泓园  ', '低楼层(共33层)暂无数据  -  江溪', '260万', '单价20000元/平米')
('', '香珺苑 3室1厅 170万', '香珺苑  ', '低楼层(共11层)暂无数据  -  梅村', '170万', '单价14297元/平米')
('https://image1.ljcdn.com/320200-inspection/634c8595-06f9-4b16-a9ea-9db8a4e5efd8.jpg.296x216.jpg', '春潮花园一区 3室2厅 112万', '春潮花园一区  ', '中楼层(共6层)板楼  -  旺庄', '112万', '单价9181元/平米')
('', '香珺苑 2室2厅 136万', '香珺苑  ', '高楼层(共12层)暂无数据  -  梅村', '136万', '单价13878元/平米')
('https://image1.ljcdn.com/320200-inspection/befc4072-3277-4e88-a458-71fdca0eb80b.jpg.296x216.jpg', '国际一花园 3室2厅 178万', '国际一花园  ', '中楼层(共34层)暂无数据  -  坊前', '178万', '单价11867元/平米')
('https://image1.ljcdn.com/320200-inspection/eca45618-4b82-4b6a-9b0c-82f050b2bfe2.jpg.296x216.jpg', '长江国际雅园 洋房三房 精装加地暖 满五出售', '长江国际雅园  ', '中楼层(共9层)暂无数据  -  江溪', '300万', '单价23077元/平米')
('https://image1.ljcdn.com/320200-inspection/dff99033-d9a9-456a-96dc-9125e5d5a462.jpg.296x216.jpg', '新区前进花园2房出售  位置好   有钥匙看房方便', '前进花园  ', '高楼层(共6层)暂无数据  -  江溪', '78万', '单价9194元/平米')
('https://image1.ljcdn.com/320200-inspection/950e9b35-23e0-497a-a615-94786594c4fe.jpg.296x216.jpg', '【链家真房源】金科中xin 三房 精装修 自住保养好', '金科中心  ', '低楼层(共34层)暂无数据  -  塘南', '176万', '单价19131元/平米')
('https://image1.ljcdn.com/320200-inspection/c3f91d41-79c0-4bf1-a7ab-6c816c6eef77.jpg.296x216.jpg', '叙康里 3室1厅 138万', '叙康里  ', '低楼层(共7层)暂无数据  -  江溪', '138万', '单价13511元/平米')
('https://image1.ljcdn.com/320200-inspection/467d86f2-fad5-4e32-8b82-a39ce624edf9.jpg.296x216.jpg', '长江国际泓园 3室2厅 245万', '长江国际泓园  ', '高楼层(共33层)暂无数据  -  江溪', '245万', '单价19600元/平米')
('', '紫郡花园 3室2厅 140万', '紫郡花园  ', '中楼层(共27层)暂无数据  -  梅村', '140万', '单价14699元/平米')
('', '清枫华景 3室2厅 200万', '清枫华景  ', '高楼层(共24层)暂无数据  -  梅村', '200万', '单价18062元/平米')
('https://image1.ljcdn.com/320200-inspection/c0cf50df-ff7c-4574-a3a4-75241057ba7a.jpg.296x216.jpg', '东风家园 5室3厅 120万', '东风家园  ', '高楼层(共6层)暂无数据  -  塘南', '120万', '单价13118元/平米')
('https://image1.ljcdn.com/320200-inspection/caf7c0ef-85d2-43f5-9b4f-ec24d4124c49.jpg.296x216.jpg', '欧典家园 2室1厅 85万', '欧典家园  ', '中楼层(共6层)暂无数据  -  江溪', '85万', '单价11129元/平米')
('https://image1.ljcdn.com/320200-inspection/e84e6b36-9e85-4f27-9fe5-6e79ad6132d5.jpg.296x216.jpg', '润泽雅居 3室2厅 160万', '润泽雅居  ', '低楼层(共32层)暂无数据  -  旺庄', '160万', '单价16215元/平米')
('https://image1.ljcdn.com/320200-inspection/e5fab576-4e47-40ba-aa00-e6c65699ca00.jpg.296x216.jpg', '链家真房源 万科金域缇香 87.18平 2室2厅，舒适整洁', '万科金域缇香  ', '高楼层(共32层)板楼  -  江溪', '168万', '单价19271元/平米')
('https://image1.ljcdn.com/320200-inspection/2255769b-46de-41dc-a593-9bdaa3bf3c65.jpg.296x216.jpg', '奕翔公寓 2室2厅 166万', '奕翔公寓  ', '高楼层(共43层)暂无数据  -  江溪', '166万', '单价15371元/平米')
('https://image1.ljcdn.com/320200-inspection/81d5a951-cc27-4ddd-b308-affdd708b33b.jpg.296x216.jpg', '广南里 2室1厅 63万', '广南里  ', '中楼层(共5层)暂无数据  -  江溪', '63万', '单价12858元/平米')
('', '紫郡花园 2室2厅 120万', '紫郡花园  ', '高楼层(共27层)暂无数据  -  梅村', '120万', '单价14118元/平米')
('', '嘉禾广场 3室2厅 160万', '嘉禾广场  ', '低楼层(共6层)暂无数据  -  梅村', '160万', '单价12743元/平米')
('https://image1.ljcdn.com/320200-inspection/88d4f496-4eef-4813-9b9d-b291c67beea2.jpg.296x216.jpg', '金科米兰花园 1室0厅 31万', '金科米兰花园  ', '中楼层(共32层)暂无数据  -  江溪', '31万', '单价8447元/平米')
('https://image1.ljcdn.com/320200-inspection/3d5c5d33-d2ea-459f-a3ba-be05797e2f87.jpg.296x216.jpg', '长江一号公寓 2室2厅 90万', '长江一号公寓  ', '高楼层(共21层)塔楼  -  旺庄', '90万', '单价9000元/平米')
('https://image1.ljcdn.com/320200-inspection/2dfd06a2-0d90-4d73-bf9e-181e17050dca.jpg.296x216.jpg', '长江绿岛一期3房出售 2房朝南 中等装修  价格实惠', '长江绿岛一期  ', '中楼层(共32层)暂无数据  -  江溪', '180万', '单价13741元/平米')
('https://image1.ljcdn.com/320200-inspection/ad2fc589-550d-4493-a30c-639530313c8a.jpg.296x216.jpg', '太湖花园三期，楼层好，装修好，小区前排采光无遮挡。', '太湖花园三期  ', '中楼层(共11层)暂无数据  -  江溪', '180万', '单价12353元/平米')
('https://image1.ljcdn.com/320200-inspection/0eff191f-6683-4245-adf7-f2af93ae3c0b.jpg.296x216.jpg', '链家真房源 广南里小三房中间楼层 户型南北通透户型好', '广南里  ', '中楼层(共7层)暂无数据  -  江溪', '98万', '单价11309元/平米')
('https://image1.ljcdn.com/320200-inspection/858eaec5-ad5f-45e9-b9e9-9bbf5f1bc4e1.jpg.296x216.jpg', '花样年花郡  三房精装   楼层优越  视野开阔', '花样年花郡  ', '中楼层(共32层)暂无数据  -  坊前', '158万', '单价17694元/平米')
('', '紫郡花园 3室2厅 240万', '紫郡花园  ', '低楼层(共6层)暂无数据  -  梅村', '240万', '单价11595元/平米')
('https://image1.ljcdn.com/320200-inspection/c1323245-c1f4-4c23-b9f6-19c2d07b3e0e.jpg.296x216.jpg', '【链 家 真 房 源】已满五 两房朝南 厨卫全明', '叙康里  ', '高楼层(共7层)暂无数据  -  江溪', '90万', '单价10441元/平米')
('', '清枫华景 2室2厅 150万', '清枫华景  ', '中楼层(共24层)暂无数据  -  梅村', '150万', '单价15790元/平米')
('https://image1.ljcdn.com/320200-inspection/eeaaf053-2d8a-4ed8-b103-a66943c00254.jpg.296x216.jpg', '万裕苑二区 3室2厅 105万', '万裕苑二区  ', '高楼层(共6层)板楼  -  坊前', '105万', '单价8607元/平米')
('https://image1.ljcdn.com/320200-inspection/85d4d734-36c7-41cf-997f-226b09d59317.jpg.296x216.jpg', '长江一号公寓 2室1厅 63.9万', '长江一号公寓  ', '高楼层(共21层)塔楼  -  旺庄', '63.9万', '单价9000元/平米')
('', '长泰国际社区 3室2厅 180万', '长泰国际社区  ', '低楼层(共34层)板楼  -  坊前', '180万', '单价12588元/平米')
('', '叙康里 2室1厅 98万', '叙康里  ', '中楼层(共7层)暂无数据  -  江溪', '98万', '单价12516元/平米')
('https://image1.ljcdn.com/320200-inspection/48dcc474-ad31-456f-964f-e2b7d2956244.jpg.296x216.jpg', '链家真房源 东鼎家园 满五唯一 简单装修 房东急售', '东鼎家园  ', '低楼层(共11层)暂无数据  -  旺庄', '130万', '单价11207元/平米')
('https://image1.ljcdn.com/320200-inspection/4ba25164-4671-49bf-9791-b654c97e71ac.jpg.296x216.jpg', '太湖花园二期 3室2厅 148万', '太湖花园二期  ', '高楼层(共6层)板楼  -  江溪', '148万', '单价10013元/平米')
('https://image1.ljcdn.com/320200-inspection/5afc5c65-c644-4e20-89bb-679ddf81b6be.jpg.296x216.jpg', '叙康里 2室2厅 89万', '叙康里  ', '中楼层(共9层)暂无数据  -  江溪', '89万', '单价12029元/平米')
('https://image1.ljcdn.com/320200-inspection/d4a28043-fc02-4b85-9e43-7b2faf13ac3d.jpg.296x216.jpg', '长江国际泓园  满五唯一精装三房', '长江国际泓园  ', '中楼层(共33层)板楼  -  江溪', '210万', '单价21183元/平米')
('', '紫郡花园 3室2厅 210万', '紫郡花园  ', '低楼层(共6层)暂无数据  -  梅村', '210万', '单价11171元/平米')
('https://image1.ljcdn.com/320200-inspection/56ee9f74-df72-4ee5-8cc4-e89f0df2f002.jpg.296x216.jpg', '链家真房源 美新玫瑰大道 精装两房 户型正气 采光充足', '美新玫瑰庄园  ', '中楼层(共24层)板楼  -  坊前', '147万', '单价15935元/平米')
('', '紫郡花园 3室2厅 210万', '紫郡花园  ', '低楼层(共6层)暂无数据  -  梅村', '210万', '单价10097元/平米')
('https://image1.ljcdn.com/320200-inspection/924d4081-5dbd-4a7b-b36c-8c714e52b98b.jpg.296x216.jpg', '长江国际雅园 3室2厅 300万', '长江国际雅园  ', '中楼层(共9层)暂无数据  -  江溪', '300万', '单价23077元/平米')
('https://image1.ljcdn.com/320200-inspection/8fe9173d-2810-4477-8cef-757a9d88cf19.jpg.296x216.jpg', '新洲花园 3室2厅 140万', '新洲花园  ', '中楼层(共6层)暂无数据  -  生态园', '140万', '单价11024元/平米')
('', '春潮花园 纯毛坯 三室两厅一卫      户型正', '春潮花园一区  ', '中楼层(共6层)板楼  -  旺庄', '90万', '单价10000元/平米')
('', '叙康里 2室2厅 105万', '叙康里  ', '高楼层(共7层)暂无数据  -  江溪', '105万', '单价13125元/平米')
('https://image1.ljcdn.com/320200-inspection/98b21994-3b90-4dd1-9c55-6b8f5104b825.jpg.296x216.jpg', '叙丰里 1室1厅 41.5万', '叙丰里  ', '高楼层(共5层)暂无数据  -  江溪', '41.5万', '单价8904元/平米')
('https://image1.ljcdn.com/320200-inspection/725f0503-a92a-4c86-aeaa-385f15c82104.jpg.296x216.jpg', '国际一花园 2室2厅 128万', '国际一花园  ', '低楼层(共34层)暂无数据  -  坊前', '128万', '单价12204元/平米')
('https://image1.ljcdn.com/320200-inspection/7ecd977a-a1e6-4475-bc43-21e6e221f426.jpg.296x216.jpg', '万科金域缇香 3室2厅 250万', '万科金域缇香  ', '低楼层(共34层)塔楼  -  江溪', '250万', '单价18285元/平米')
('https://image1.ljcdn.com/320200-inspection/986f2588-4d71-4abf-be52-beb1d632da29.JPG.296x216.jpg', '永胜新村 3室2厅 123万', '永胜新村  ', '中楼层(共6层)暂无数据  -  塘南', '123万', '单价15770元/平米')
('', '紫郡花园 3室2厅 245万', '紫郡花园  ', '中楼层(共6层)暂无数据  -  梅村', '245万', '单价18703元/平米')
('https://image1.ljcdn.com/320200-inspection/4a054baa-648f-44fc-9df9-a65080d83ea5.jpg.296x216.jpg', '新港公寓 2室2厅 130万', '新港公寓  ', '高楼层(共32层)暂无数据  -  旺庄', '130万', '单价11851元/平米')
('', '达安上品 正规两房  中等楼层 采光好 业主自住', '上品花园  ', '中楼层(共25层)暂无数据  -  梅村', '123万', '单价14504元/平米')
('https://image1.ljcdn.com/320200-inspection/1b1da5e7-a8ac-4bde-95e0-11117d403423.jpg.296x216.jpg', '链 家 真 房 源 全新精装房 包土出 钥匙房', '叙丰家园  ', '低楼层(共7层)暂无数据  -  江溪', '142万', '单价12910元/平米')
('https://image1.ljcdn.com/320200-inspection/bc5a5836-c018-47ef-8ec4-352001f98827.jpg.296x216.jpg', '【链家真房源】朗诗绿色家园 2室2厅 三恒系统 观景', '朗诗绿色家园  ', '高楼层(共15层)暂无数据  -  新安', '155万', '单价18172元/平米')
('', '国信世家 小面积两房 总价低 税费低', '国信世家溪园  ', '低楼层(共29层)暂无数据  -  坊前', '108万', '单价14211元/平米')
('', '长江绿岛二期 2室2厅 165万', '长江绿岛二期  ', '高楼层(共16层)暂无数据  -  江溪', '165万', '单价15138元/平米')
('https://image1.ljcdn.com/320200-inspection/bbc98d74-182a-4b27-947a-493ab9b2db02.jpg.296x216.jpg', '链家真房源 雅园单身公寓出售 70年产权 通天然气 诚心', '长江国际雅园  ', '低楼层(共28层)暂无数据  -  江溪', '115万', '单价19828元/平米')
('https://image1.ljcdn.com/320200-inspection/0cfe2471-49fd-4f08-9069-ab143bf34899.jpg.296x216.jpg', '国信世家璞园 2室2厅 145万', '国信世家璞园  ', '中楼层(共32层)暂无数据  -  坊前', '145万', '单价14940元/平米')
('https://image1.ljcdn.com/320200-inspection/24f1a2f8-00fd-458e-9b26-03a777f19776.JPG.296x216.jpg', '叙康里  三楼  两房  楼层好 采光充足 诚心出售', '叙康里  ', '中楼层(共6层)暂无数据  -  江溪', '85万', '单价12147元/平米')
('https://image1.ljcdn.com/320200-inspection/cce0fa69-daaf-41fa-bfff-5770aed0e21f.jpg.296x216.jpg', '金海里 2室1厅 73万', '金海里  ', '高楼层(共7层)暂无数据  -  塘南', '73万', '单价11011元/平米')
('', '紫郡花园 3室2厅 280万', '紫郡花园  ', '低楼层(共6层)暂无数据  -  梅村', '280万', '单价14823元/平米')
('https://image1.ljcdn.com/320200-inspection/526c4cf6-cc04-4e55-825a-eb4c9422c253.jpg.296x216.jpg', '万科金域缇香 3室2厅 188万', '万科金域缇香  ', '中楼层(共30层)板楼  -  江溪', '188万', '单价21124元/平米')
('', '美满锦园 3室2厅 190万', '美满锦园  ', '高楼层(共17层)暂无数据  -  梅村', '190万', '单价15855元/平米')
('https://image1.ljcdn.com/320200-inspection/0e2c31db-e714-4e0c-aef0-35bb1e43a558.jpg.296x216.jpg', '链家真房源    广南里精装两房', '广南里  ', '高楼层(共7层)暂无数据  -  江溪', '82万', '单价12147元/平米')
('https://image1.ljcdn.com/320200-inspection/710b18c5-0480-4f50-ae05-a8a91b81d5ba.jpg.296x216.jpg', '长江国际臻园 5室3厅 635万', '长江国际臻园  ', '低楼层(共31层)暂无数据  -  江溪', '635万', '单价21632元/平米')
('', '美新玫瑰 无锡新区CBD地段 三开朝南 精装修', '美新玫瑰庄园  ', '未知(共0层)暂无数据  -  坊前', '146万', '单价16405元/平米')
('', '长江绿岛一期 1室1厅 82万', '长江绿岛一期  ', '中楼层(共32层)暂无数据  -  江溪', '82万', '单价13463元/平米')
('', '长江绿岛三期 1室1厅 85万', '长江绿岛三期  ', '中楼层(共32层)暂无数据  -  江溪', '85万', '单价14167元/平米')
('https://image1.ljcdn.com/320200-inspection/23d7c236-d128-4a0d-918b-17c80171a5ce.jpg.296x216.jpg', '【链 家 真 房 源】长江绿岛 精装修 2室2厅 中间楼层', '长江绿岛二期  ', '中楼层(共18层)暂无数据  -  江溪', '156万', '单价14927元/平米')
('https://image1.ljcdn.com/320200-inspection/98074fbe-b0cc-4fe3-bf9d-2b281e4b55ee.jpg.296x216.jpg', '万科金域缇香 2室2厅 165万', '万科金域缇香  ', '低楼层(共34层)板楼  -  江溪', '165万', '单价19412元/平米')
('https://image1.ljcdn.com/320200-inspection/6f47bf5e-ba79-45b2-b8b1-9cc24b56b752.jpg.296x216.jpg', '奕翔公寓 3室2厅 220万', '奕翔公寓  ', '高楼层(共43层)暂无数据  -  江溪', '220万', '单价17035元/平米')
('', '紫郡花园 3室2厅 262万', '紫郡花园  ', '低楼层(共6层)暂无数据  -  梅村', '262万', '单价12658元/平米')
('https://image1.ljcdn.com/320200-inspection/d1d7a032-32c1-498e-99c4-e462d79af6b3.jpg.296x216.jpg', '万科东郡 3室2厅 250万', '万科东郡  ', '低楼层(共33层)暂无数据  -  江溪', '250万', '单价17398元/平米')
('', '香梅花园二期 3室2厅 250万', '香梅花园二期  ', '下叠(共5层)暂无数据  -  梅村', '250万', '单价12627元/平米')
('https://image1.ljcdn.com/320200-inspection/6b9d7679-a68a-47ec-929f-3441f57bedfb.jpg.296x216.jpg', '奕翔公寓 2室1厅 150万', '奕翔公寓  ', '高楼层(共43层)暂无数据  -  江溪', '150万', '单价16837元/平米')
('https://image1.ljcdn.com/320200-inspection/2b8d37b9-b312-4fb9-9eef-0c05731f28b0.jpg.296x216.jpg', '长江绿岛一期 3室2厅 208万', '长江绿岛一期  ', '低楼层(共32层)暂无数据  -  江溪', '208万', '单价13000元/平米')
('', '长泰国际社区 3室2厅 180万', '长泰国际社区  ', '未知(共0层)暂无数据  -  坊前', '180万', '单价12588元/平米')
('https://image1.ljcdn.com/320200-inspection/8c2a796a-270d-49c6-89e3-2ed4cda3eb8b.jpg.296x216.jpg', '叙丰家园 2室1厅 90万', '叙丰家园  ', '低楼层(共34层)暂无数据  -  江溪', '90万', '单价10466元/平米')
('https://image1.ljcdn.com/320200-inspection/99186361-feab-4377-8c0a-2663aee804c2.JPG.296x216.jpg', '金科中心 2室2厅 145万', '金科中心  ', '高楼层(共30层)暂无数据  -  塘南', '145万', '单价18409元/平米')
('https://image1.ljcdn.com/320200-inspection/8306026b-0161-433d-9b0d-bfb2679c1336.jpg.296x216.jpg', '【链家真房源】长江绿岛一期 2室2厅 满五年', '长江绿岛一期  ', '高楼层(共32层)暂无数据  -  江溪', '140万', '单价13449元/平米')
('https://image1.ljcdn.com/320200-inspection/37a90722-40a4-42fa-925b-cae4872ecfd9.jpg.296x216.jpg', '万科金域缇香 2室2厅 165万', '万科金域缇香  ', '低楼层(共34层)板楼  -  江溪', '165万', '单价19385元/平米')
('https://image1.ljcdn.com/320200-inspection/7dd4cc2b-2d07-4a86-b6b8-e5586d29129e.jpg.296x216.jpg', '叙丰里 1室1厅 53万', '叙丰里  ', '低楼层(共7层)暂无数据  -  江溪', '53万', '单价11927元/平米')
('', '泰伯花苑一区 3室2厅 115万', '泰伯花苑一区  ', '高楼层(共6层)暂无数据  -  梅村', '115万', '单价9363元/平米')
('https://image1.ljcdn.com/320200-inspection/24ccbe4a-a079-4722-b64a-32ca011f1385.jpg.296x216.jpg', '叙康里 3室2厅 128万', '叙康里  ', '中楼层(共7层)暂无数据  -  江溪', '128万', '单价12428元/平米')
('', '泰伯花苑二区 2室2厅 88万', '泰伯花苑二区  ', '高楼层(共6层)暂无数据  -  梅村', '88万', '单价9362元/平米')
('https://image1.ljcdn.com/320200-inspection/5ee57e26-2b0c-44f9-ba4b-96ad3d3f8e31.jpg.296x216.jpg', '新洲花园 3室2厅 150万', '新洲花园  ', '低楼层(共11层)暂无数据  -  生态园', '150万', '单价11112元/平米')
('https://image1.ljcdn.com/320200-inspection/7c7155bd-7f64-465d-ae70-eb2fea12e356.jpg.296x216.jpg', '新洲人家 3室2厅 155万', '新洲人家  ', '中楼层(共26层)暂无数据  -  旺庄', '155万', '单价11398元/平米')
('', '长泰国际社区 3室2厅 230万', '长泰国际社区  ', '中楼层(共34层)暂无数据  -  坊前', '230万', '单价16429元/平米')
('https://image1.ljcdn.com/320200-inspection/50a9febf-c1d6-4aa2-a0ac-473c97b0a5d9.jpg.296x216.jpg', '万科金域缇香 3室2厅 180万', '万科金域缇香  ', '中楼层(共30层)板楼  -  江溪', '180万', '单价20000元/平米')
('', '叙康里 2室2厅 105万', '叙康里  ', '中楼层(共7层)暂无数据  -  江溪', '105万', '单价12181元/平米')
('https://image1.ljcdn.com/320200-inspection/2c61f253-e3e5-4fa5-87fd-2ddf9e089c41.jpg.296x216.jpg', '【链家真房源】国际一花园 三期毛坯三房楼层好采光足', '国际一花园  ', '高楼层(共33层)暂无数据  -  坊前', '166万', '单价12576元/平米')
('https://image1.ljcdn.com/320200-inspection/a295f25e-3537-42d0-89d4-a1b535bc41a0.jpg.296x216.jpg', '【链家真房源】铭城花园大二房 户型方正满二年钥匙房', '铭城花园  ', '中楼层(共33层)暂无数据  -  江溪', '150万', '单价14935元/平米')
('https://image1.ljcdn.com/320200-inspection/c011a0bc-057a-4bab-bd34-86e95b014ab4.jpg.296x216.jpg', '太湖花园三期 3室3厅 155万', '太湖花园三期  ', '高楼层(共6层)暂无数据  -  江溪', '155万', '单价9251元/平米')
('', '紫郡花园 3室2厅 210万', '紫郡花园  ', '低楼层(共23层)暂无数据  -  梅村', '210万', '单价8750元/平米')
('https://image1.ljcdn.com/320200-inspection/50f18657-c558-47fc-b1a9-317cf407539d.jpg.296x216.jpg', '叙康里 2室2厅 72万', '叙康里  ', '高楼层(共9层)暂无数据  -  江溪', '72万', '单价10134元/平米')
('', '香珺苑 3室2厅 208万', '香珺苑  ', '高楼层(共13层)暂无数据  -  梅村', '208万', '单价15604元/平米')
('https://image1.ljcdn.com/320200-inspection/35e1636d-4e31-4017-b87e-831ef89d6cf1.jpg.296x216.jpg', '叙康里两房朝南户型，位于五楼，采光充足', '叙康里  ', '中楼层(共7层)暂无数据  -  江溪', '95万', '单价11700元/平米')
('https://image1.ljcdn.com/320200-inspection/f997484b-cb8c-4bc0-b51a-6c4078add837.jpg.296x216.jpg', '【链家真房源】高浪嘉园 4室2厅 包土出', '高浪嘉园  ', '高楼层(共6层)暂无数据  -  旺庄', '100万', '单价13813元/平米')
('', '富力城 4室2厅 165万', '富力城  ', '高楼层(共18层)暂无数据  -  江溪', '165万', '单价15421元/平米')
('https://image1.ljcdn.com/320200-inspection/f9797da2-b680-4a1c-a650-476168121c17.jpg.296x216.jpg', '前进花园 4室1厅 105万', '前进花园  ', '高楼层(共6层)暂无数据  -  江溪', '105万', '单价9131元/平米')
('https://image1.ljcdn.com/320200-inspection/d5072d47-2417-4504-a57d-d7082ca134e8.jpg.296x216.jpg', '宝龙国际公寓 1室1厅 35万', '宝龙国际公寓  ', '高楼层(共17层)暂无数据  -  旺庄', '35万', '单价8140元/平米')
('https://image1.ljcdn.com/320200-inspection/9090a4d0-49d6-413b-bacb-a2cb5984b16b.jpg.296x216.jpg', '首创悦府 2室2厅 150万', '首创悦府  ', '中楼层(共34层)暂无数据  -  江溪', '150万', '单价16723元/平米')
('https://image1.ljcdn.com/320200-inspection/9f06d242-3b79-4a01-8ab1-1f8ca57c3f79.jpg.296x216.jpg', '春城家园 2室2厅 94万', '春城家园  ', '高楼层(共12层)暂无数据  -  江溪', '94万', '单价9895元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_uploadc93fd0e5-bbf4-41dd-aaf9-7c2acb93f01f.jpg.296x216.jpg', '新区 长江北路 长江绿岛一期 精装一室一厅 采光无遮挡', '长江绿岛三期  ', '中楼层(共32层)暂无数据  -  江溪', '73万', '单价12011元/平米')
('', '金梅苑 2室2厅 120万', '金梅苑  ', '低楼层(共17层)暂无数据  -  梅村', '120万', '单价13219元/平米')
('https://image1.ljcdn.com/320200-inspection/c5ba44e5-2ca2-4b90-aa8d-feee0ecff727.JPG.296x216.jpg', '链家真房源 精装修 一居室 总价不高 出租方便', '长江国际花园  ', '低楼层(共8层)板楼  -  旺庄', '90万', '单价15307元/平米')
('', '香珺苑 4室2厅 220万', '香珺苑  ', '高楼层(共13层)暂无数据  -  梅村', '220万', '单价13581元/平米')
('https://image1.ljcdn.com/320200-inspection/c00e22f2-0b8f-4c59-9a2d-25df78b43fa9.jpg.296x216.jpg', '欧典家园北区 3室2厅 150万', '欧典家园北区  ', '中楼层(共6层)暂无数据  -  江溪', '150万', '单价10490元/平米')
('https://image1.ljcdn.com/320200-inspection/fe9dec64-3180-4967-9940-6a14a2610630.jpg.296x216.jpg', '国际一花园 4室2厅 200万', '国际一花园  ', '低楼层(共34层)暂无数据  -  坊前', '200万', '单价12566元/平米')
('', '国信世家溪园 3室2厅 198万', '国信世家溪园  ', '低楼层(共17层)暂无数据  -  坊前', '198万', '单价13847元/平米')
('https://image1.ljcdn.com/320200-inspection/7eb32069-b622-4984-8d90-56aa7207e44c.jpg.296x216.jpg', '长江国际泓园 2室2厅 175万', '长江国际泓园  ', '高楼层(共33层)暂无数据  -  江溪', '175万', '单价19648元/平米')
('', '宝龙国际公寓 1室1厅 33万', '宝龙国际公寓  ', '低楼层(共20层)暂无数据  -  旺庄', '33万', '单价8049元/平米')
('https://image1.ljcdn.com/320200-inspection/9adedeb1-024b-4bd2-b7f9-e871cb95a8e5.jpg.296x216.jpg', '国际一花园 二期大三房 精装+地暖中间楼层满五出售', '国际一花园  ', '低楼层(共34层)暂无数据  -  坊前', '170万', '单价13022元/平米')
('https://image1.ljcdn.com/320200-inspection/90003e86-aaf9-4f8b-a466-c040ed2c768b.jpg.296x216.jpg', '【链家真房源】次新小区 刚需户型 总价低', '融侨观邸  ', '低楼层(共33层)暂无数据  -  江溪', '120万', '单价15585元/平米')
('https://image1.ljcdn.com/320200-inspection/b17e14de-a71e-43b1-bd62-f7956d3c2e75.jpg.296x216.jpg', '链 家 真 房 源 长江国际花园 1室1厅 精装修', '长江国际花园  ', '低楼层(共6层)板楼  -  旺庄', '75万', '单价13069元/平米')
('', '紫郡花园 2室1厅 130万', '紫郡花园  ', '高楼层(共27层)暂无数据  -  梅村', '130万', '单价13514元/平米')
('https://image1.ljcdn.com/320200-inspection/518c7498-9b12-462d-be2a-9c002b6d0217.jpg.296x216.jpg', '【链家真房源】东风苑 4室2厅1厨3卫 顶带阁楼大露台', '东风苑  ', '高楼层(共7层)暂无数据  -  塘南', '166万', '单价12087元/平米')
('', '香珺苑 2室2厅 102万', '香珺苑  ', '低楼层(共14层)暂无数据  -  梅村', '102万', '单价12013元/平米')
('https://image1.ljcdn.com/320200-inspection/e9343fe0-43c9-43ab-b8cd-d61df2fd6154.jpg.296x216.jpg', '太湖花园一期 2室2厅 109万', '太湖花园一期  ', '高楼层(共6层)板楼  -  江溪', '109万', '单价12648元/平米')
