('https://image1.ljcdn.com/420100-inspection/b26a2f8e-5702-4e74-9bc4-d26cd7fd3f79.JPG.296x216.jpg', '知音半岛南北通透，日照充足，共享别墅群配套', '知音半岛   | 联排别墅 | 5室3厅 | 271.29平米 | 南 | 其他', '3层2013年建暂无数据  -  蔡甸其它', '600万', '单价22117元/平米')
('https://image1.ljcdn.com/420100-inspection/1eccb56c-775b-4d1a-b80a-650f52ecfdfe.JPG.296x216.jpg', '蔡甸老城区 电梯小两房 中间楼层 精装未住人', '城南明珠  | 2室2厅 | 69平米 | 南 北 | 其他', '中楼层(共19层)暂无数据  -  蔡甸其它', '69万', '单价10000元/平米')
('https://image1.ljcdn.com/420100-inspection/test-03014963-66c0-410c-911d-58a11d06f28f.png.296x216.jpg', '依山龙郡，3房2厅2卫，毛坯可随意装修，电梯采光好', '依山龙郡  | 3室2厅 | 120平米 | 南 北 | 其他 | 有电梯', '低楼层(共32层)2016年建板楼  -  蔡甸其它', '120万', '单价10000元/平米')
('https://image1.ljcdn.com/420100-inspection/e362815b-06ac-4460-8282-962ad759a7b6.JPG.296x216.jpg', '广场花城电梯3房  低调的奢华与张扬  深度的品质追求', '广场花城  | 3室2厅 | 128平米 | 南 北 | 其他', '高楼层(共12层)暂无数据  -  蔡甸其它', '128万', '单价10000元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8fbd80d9-d50c-4984-8a4f-b882f7c859b6.png.296x216.jpg', '丽水C区 装修两房 步梯三楼南北通透直接入住', '丽水C区  | 2室2厅 | 124.3平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2004年建板楼  -  蔡甸其它', '120万', '单价9655元/平米')
('https://image1.ljcdn.com/420100-inspection/93f8861f-6ea5-4525-9d02-17b70b91bb7e.jpg.296x216.jpg', '世茂龙湾三期中叠，阳光阳台，两房', '世茂龙湾3期  | 2室2厅 | 85.05平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  蔡甸其它', '160万', '单价18813元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b1919575-90d7-4316-a6d8-7e0997f99942.png.296x216.jpg', '蔡甸广场 广场花城 步梯2楼 精装3房 证满 看房方便', '广场花城  | 3室2厅 | 130平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)暂无数据  -  蔡甸其它', '120万', '单价9231元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5cb58740-0586-4baf-ac47-ae211ce451ec.png.296x216.jpg', '蔡甸 荷风雅居 毛坯大三房  好地段 证满两年', '荷风雅居  | 3室2厅 | 131.71平米 | 南 | 其他', '中楼层(共7层)暂无数据  -  蔡甸其它', '126万', '单价9567元/平米')
('https://image1.ljcdn.com/420100-inspection/test-54931fbc-bc01-4357-8e65-370e0c332548.png.296x216.jpg', '摩天逸品 二房朝南毛坯 非限购区域', '摩天逸品  | 2室2厅 | 104.64平米 | 南 北 | 毛坯', '中楼层(共32层)暂无数据  -  蔡甸其它', '120万', '单价11468元/平米')
('https://image1.ljcdn.com/420100-inspection/a5f6e09d-fd6e-4144-aaf9-3ea637e1a810.JPG.296x216.jpg', '依山龙郡，毛坯可随意装修，电梯采光好，成熟小区', '依山龙郡  | 2室2厅 | 88平米 | 南 北 | 其他', '低楼层(共32层)暂无数据  -  蔡甸其它', '98万', '单价11137元/平米')
('https://image1.ljcdn.com/420100-inspection/test-556cba44-2238-4923-a07c-82049c8a57ee.png.296x216.jpg', '幸福港湾 2室2厅 95万', '幸福港湾  | 2室2厅 | 92.03平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  蔡甸其它', '95万', '单价10323元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b4dfd1cc-e535-476a-98f4-60521f5a1b8c.png.296x216.jpg', '运铎公园旁 齐锦花园 146平3房2卫 户型方正  单价低', '齐锦花园西区  | 3室2厅 | 146.09平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '93万', '单价6366元/平米')
('https://image1.ljcdn.com/420100-inspection/test-aec87668-aa62-4ed1-8312-cf1916bce544.png.296x216.jpg', '广场花城 南北通透两房，户型方正  证满无贷', '广场花城  | 2室2厅 | 87.08平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共8层)暂无数据  -  蔡甸其它', '88万', '单价10106元/平米')
('https://image1.ljcdn.com/420100-inspection/1c62d7c2-f375-4877-a623-451c68f7f17b.jpg.296x216.jpg', '正阳大悦城 3室2厅 精装大三房 交通方便 环境舒适', '正阳大悦城  | 3室2厅 | 127平米 | 南 北 | 毛坯', '低楼层(共33层)暂无数据  -  蔡甸其它', '120万', '单价9449元/平米')
('https://image1.ljcdn.com/420100-inspection/test-af9eb60e-0dcf-4fca-a487-d33046e9f2b8.png.296x216.jpg', '广场花城，2房2厅2卫2阳台，证满两年，中间楼层采光好', '广场花城  | 2室2厅 | 103平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '90万', '单价8738元/平米')
('https://image1.ljcdn.com/420100-inspection/56d65bf4-c5ca-46ea-87af-68b122c24eca.jpg.296x216.jpg', '蔡甸建新菜场旁 汉乐公寓高层精装两房两厅', '汉乐公寓  | 2室2厅 | 99.73平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  蔡甸其它', '75万', '单价7521元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0fcc505a-9aeb-4ac5-9b9e-be4aa2029f21.png.296x216.jpg', '紧凑三房、南北通透、买六楼 赠7楼 整体面积154平米', '卫民巷23号院  | 3室1厅 | 77.39平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  蔡甸其它', '63万', '单价8141元/平米')
('https://image1.ljcdn.com/420100-inspection/test-437fe9a2-ec73-4511-968c-368d94240e29.png.296x216.jpg', '蔡甸城区 蔡甸广场 天下壹品莲花104平 精装修', '天下壹品莲花  | 2室2厅 | 104平米 | 南 北 | 精装', '高楼层(共11层)暂无数据  -  蔡甸其它', '92万', '单价8847元/平米')
('https://image1.ljcdn.com/420100-inspection/bfb67617-a572-466b-b1e6-b57230937b9d.jpg.296x216.jpg', '徳合小区，正规两房，光线好，格局舒适，', '德合小区  | 2室2厅 | 99.97平米 | 东南 西北 | 其他', '高楼层(共6层)暂无数据  -  蔡甸其它', '80万', '单价8003元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3c5c884f-ec6b-4e0f-bce8-5afb338f42e0.png.296x216.jpg', '蔡甸广场旁 方正3房 精装修 总价低 证满两年', '文波楼  | 3室2厅 | 92平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '70万', '单价7609元/平米')
('https://image1.ljcdn.com/420100-inspection/70a6b3cc-8984-45aa-a631-0e0271127dfa.JPG.296x216.jpg', '高档小区 人文荟萃高品质象征 天骄城 精装三房', '祥鑫天骄城  | 3室2厅 | 103.19平米 | 南 北 | 其他 | 有电梯', '未知(共0层)暂无数据  -  蔡甸其它', '110万', '单价10660元/平米')
('https://image1.ljcdn.com/420100-inspection/12640f75-c0f4-4ca5-bb62-bfda575a120e.JPG.296x216.jpg', '蔡甸树藩大街体育馆 乐意园公寓 精装三居室', '乐意园公寓  | 3室2厅 | 123.64平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '101万', '单价8169元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c371823a-44e8-4d76-b0be-ffbe3ac56448.png.296x216.jpg', '蔡河街66号 精装三房 户型通透 房东诚售', '蔡河街66号  | 3室2厅 | 73.58平米 | 东 西 | 其他 | 无电梯', '中楼层(共4层)板楼  -  蔡甸其它', '52.8万', '单价7176元/平米')
('https://image1.ljcdn.com/420100-inspection/de6b2417-2bb0-45d7-aaa3-e538a013404d.jpg.296x216.jpg', '蔡甸广场旁 广场花城 4房2卫 复式  赠送露台 地铁沿线', '广场花城  | 4室2厅 | 95平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '100万', '单价10527元/平米')
('https://image1.ljcdn.com/420100-inspection/test-14fea8e8-eb12-42cd-a33f-2e5f36fa23c1.png.296x216.jpg', '东方御景 电梯毛坯2房 小区配套成熟', '东方御景  | 2室2厅 | 97.54平米 | 南 北 | 毛坯', '低楼层(共23层)暂无数据  -  蔡甸其它', '85万', '单价8715元/平米')
('https://image1.ljcdn.com/420100-inspection/test-172ad253-2d20-4c6c-80e9-5fcf32272a93.png.296x216.jpg', '锦狮丽苑旁博奇路上简装两房中上楼层证满总价低', '博奇路8号  | 2室1厅 | 73.95平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  蔡甸其它', '66万', '单价8925元/平米')
('https://image1.ljcdn.com/420100-inspection/test-40e4d248-1ba4-4990-9ed1-94127dee457e.png.296x216.jpg', '采光好，格局分明，户型方正，改造性强', '汉阳大街149号  | 2室2厅 | 116.01平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  蔡甸其它', '89万', '单价7672元/平米')
('https://image1.ljcdn.com/420100-inspection/c5a7599e-6165-47eb-bbad-d06c558164ca.jpg.296x216.jpg', '蔡甸 中国核建锦城 精装两房 户型方正 采光通风都不错', '中国核建锦城  | 2室1厅 | 91平米 | 南 | 其他', '高楼层(共17层)塔楼  -  蔡甸其它', '120万', '单价13187元/平米')
('https://image1.ljcdn.com/420100-inspection/8fb5709c-63f1-4f7f-bb46-a4e1f6200758.jpg.296x216.jpg', '同心路54号，位置好，大三房证满两年，采光好，', '同心路54号  | 3室2厅 | 116.94平米 | 南 北 | 其他', '中楼层(共8层)板楼  -  蔡甸其它', '83万', '单价7098元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b533ca75-e121-4762-9f6c-115fe2298c18.png.296x216.jpg', '蔡甸广场旁 蔡甸财政局隔壁 毛坯三房两厅有钥匙随时看', '科委宿舍  | 3室2厅 | 117平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '72万', '单价6154元/平米')
('https://image1.ljcdn.com/420100-inspection/test-30aa7000-8240-40c6-a83c-724716fa8cc5.png.296x216.jpg', '正规两房 双阳台户型 毛坯房 证满两年 楼层好', '汉阳大街149号  | 2室2厅 | 117平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)板楼  -  蔡甸其它', '105万', '单价8975元/平米')
('https://image1.ljcdn.com/420100-inspection/test-18ce25d7-62ff-4285-a672-bcd518e7b6c3.png.296x216.jpg', '新福茂中央广场 2室2厅 83万', '新福茂中央广场  | 2室2厅 | 91平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)2015年建塔楼  -  蔡甸其它', '83万', '单价9121元/平米')
('https://image1.ljcdn.com/420100-inspection/test-71c134f5-7c54-41ae-a93b-7545e36805e3.png.296x216.jpg', '鼎力欣颐居 毛坯三居室二卫二厅', '鼎力欣颐居  | 3室2厅 | 130平米 | 南 北 | 毛坯', '中楼层(共7层)暂无数据  -  蔡甸其它', '95万', '单价7308元/平米')
('https://image1.ljcdn.com/420100-inspection/test-bc5584de-5a4f-4c3c-8ff7-84ff782fe9da.png.296x216.jpg', '永安大楼小区，装修两房诚意出售', '永安大楼  | 2室1厅 | 78平米 | 东 | 精装 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '68万', '单价8718元/平米')
('https://image1.ljcdn.com/420100-inspection/fd788bc6-cadd-487e-8cbd-3142e28b33ba.jpg.296x216.jpg', '莲花苑小区 证满税少 中装二房 中间楼层 仅售55万', '莲花苑小区  | 2室1厅 | 73平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  蔡甸其它', '57万', '单价7809元/平米')
('https://image1.ljcdn.com/420100-inspection/d1891a37-0bdc-4498-9828-6c8871ab852d.JPG.296x216.jpg', '滨江国际 精装紧凑3居 拎包入住', '福晟滨江国际  | 3室2厅 | 92平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2015年建板楼  -  蔡甸其它', '108万', '单价11740元/平米')
('https://image1.ljcdn.com/420100-inspection/5fecb45a-7f44-47ff-9f33-b31af57a3c24.jpg.296x216.jpg', '急售 农利小区  精装两房 拎包入住', '农利小区  | 2室2厅 | 88平米 | 南 | 其他 | 无电梯', '中楼层(共5层)暂无数据  -  蔡甸其它', '83.5万', '单价9489元/平米')
('https://image1.ljcdn.com/420100-inspection/test-dc9cc41b-0bee-4807-bf89-348c927cf55a.png.296x216.jpg', '恒大绿洲大四房 老证满两年 临湖楼层好', '恒大绿洲  | 4室2厅 | 146.9平米 | 南 北 | 精装', '低楼层(共30层)塔楼  -  蔡甸其它', '170万', '单价11573元/平米')
('https://image1.ljcdn.com/420100-inspection/test-03b2e5db-50df-4a15-92d9-ec8eb433fb00.png.296x216.jpg', '一室一厅 户型通透 房东诚心出售', '五层二巷  | 1室1厅 | 41平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  蔡甸其它', '31.8万', '单价7757元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6e248760-1d5d-4cd0-84ce-3f032edd96c4.png.296x216.jpg', '江滩花园御江楼，户型通透，交通方便。', '江滩花园御江楼  | 3室2厅 | 130平米 | 南 北 | 其他', '中楼层(共33层)暂无数据  -  蔡甸其它', '98万', '单价7539元/平米')
('https://image1.ljcdn.com/420100-inspection/6b681824-0e98-4ed5-bfcf-f4189ec44614.jpg.296x216.jpg', '知音半岛 2室2厅 120万', '知音半岛  | 2室2厅 | 95平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2013年建板楼  -  蔡甸其它', '120万', '单价12632元/平米')
('https://image1.ljcdn.com/420100-inspection/test-860043e6-37b7-40f4-9674-deb38d2a4da0.png.296x216.jpg', '蔡甸城区 锦绣星城121平 装修三房 证满五年 中间楼层', '锦绣星城  | 3室2厅 | 121平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '108万', '单价8926元/平米')
('https://image1.ljcdn.com/420100-inspection/df8405e0-dc9f-4c2d-8378-b2f855f03d1f.jpg.296x216.jpg', '德氏花园，中装大3房，中间楼层，生活方便', '德氏花园  | 3室2厅 | 141.54平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '115万', '单价8125元/平米')
('https://image1.ljcdn.com/420100-inspection/ddd0a059-b4d4-4ad0-b6ab-37bfc14379dd.JPG.296x216.jpg', '公园道1号，精装修2房，架空1楼', '公园道一号  | 2室2厅 | 96.55平米 | 南 北 | 其他', '低楼层(共11层)暂无数据  -  蔡甸其它', '90万', '单价9322元/平米')
('https://image1.ljcdn.com/420100-inspection/b488e5cd-352e-426b-9480-7f5c3705b199.JPG.296x216.jpg', '御江楼，精装修未住人，2房2厅，电梯采光好，视野宽阔', '江滩花园御江楼  | 2室2厅 | 92平米 | 南 | 其他', '低楼层(共33层)暂无数据  -  蔡甸其它', '88万', '单价9566元/平米')
('https://image1.ljcdn.com/420100-inspection/3abc99ed-c583-46dd-9f79-d30c59faec71.JPG.296x216.jpg', '湖中岛，岛上墅，墅后院，直通湖', '湖墅观止澜泊湾  | 5室2厅 | 209平米 | 南 西 北 | 其他', '低楼层(共3层)暂无数据  -  蔡甸其它', '680万', '单价32536元/平米')
('https://image1.ljcdn.com/420100-inspection/test-ef38d30a-4e63-4fdd-97d1-99fcf4e17555.png.296x216.jpg', '精装修，未住过人，正规三房，证满', '蔡姚路7号  | 3室2厅 | 99平米 | 南 北 | 其他', '中楼层(共7层)板楼  -  蔡甸其它', '88万', '单价8889元/平米')
('https://image1.ljcdn.com/420100-inspection/41e5ea9f-9928-4d77-b501-81c6c9d62dbf.JPG.296x216.jpg', '精装2房，单价低，总价低，可直接购买', '知音半岛  | 2室2厅 | 95.46平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2013年建板楼  -  蔡甸其它', '106万', '单价11105元/平米')
('https://image1.ljcdn.com/420100-inspection/43f6eee7-2df4-454f-a526-f0ca997d8d43.JPG.296x216.jpg', '高档成熟小区 九坤翰林苑 毛坯三房两厅两卫', '九坤翰林苑  | 3室2厅 | 122.71平米 | 南 北 | 其他', '中楼层(共29层)暂无数据  -  蔡甸其它', '132万', '单价10758元/平米')
('https://image1.ljcdn.com/420100-inspection/9f5861a4-2ae5-4d88-b8dd-e6de3e0d758c.JPG.296x216.jpg', '精装修大三房，环境优美，业主诚心卖', '东方夏威夷国际花园  | 3室2厅 | 134平米 | 南 | 其他', '低楼层(共6层)2006年建板楼  -  蔡甸其它', '154万', '单价11493元/平米')
('https://image1.ljcdn.com/420100-inspection/4526b53f-6591-4fe4-b15a-ddaedc452b6d.jpg.296x216.jpg', '世茂龙湾3期  精装修的叠墅 边户带院子', '世茂龙湾3期  | 2室2厅 | 87.11平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  蔡甸其它', '166万', '单价19057元/平米')
('https://image1.ljcdn.com/420100-inspection/9610a7de-0cc8-4ddc-aefa-60e14660793e.jpg.296x216.jpg', '罗家山  地铁沿线   精装证满  设施齐全', '罗家山小区  | 3室2厅 | 96平米 | 南 | 其他', '高楼层(共7层)暂无数据  -  蔡甸其它', '110万', '单价11459元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f9d25a1e-1c1b-4ef6-89ed-9a1c09d70785.png.296x216.jpg', '望江花园，大面积电梯毛坯4房，单价低', '望江花园  | 4室2厅 | 180.83平米 | 南 北 | 其他', '低楼层(共11层)暂无数据  -  蔡甸其它', '117万', '单价6471元/平米')
('https://image1.ljcdn.com/420100-inspection/test-12b96f27-e837-41e5-b915-0f203e5bc826.png.296x216.jpg', '丽水新城 毛坯4房 交通便利 均价低 业主诚心出售', '丽水新城  | 4室2厅 | 159平米 | 西南 | 毛坯 | 有电梯', '中楼层(共8层)暂无数据  -  蔡甸其它', '125万', '单价7862元/平米')
('https://image1.ljcdn.com/420100-inspection/735119f0-ed94-4851-b84c-ecea41b2a0fb.jpg.296x216.jpg', '建新东区 房子保养好 拎包入住 3室两厅，送30平露台', '建新东区  | 4室2厅 | 160平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)暂无数据  -  蔡甸其它', '118万', '单价7375元/平米')
('https://image1.ljcdn.com/420100-inspection/test-2109aec6-a1f5-4283-a341-0091732433dc.png.296x216.jpg', '广场花城 证满精装两房 南北通透 中间楼层', '广场花城  | 2室2厅 | 102平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '95万', '单价9314元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a19bb780-13f4-4ee7-931c-abca02717014.png.296x216.jpg', '文兴路26号 正规二居室 带储物间', '文兴路26号院  | 2室2厅 | 85平米 | 西南 西北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  蔡甸其它', '60万', '单价7059元/平米')
('', '蔡甸广场，电梯三房毛坯，20楼，南北通透，可以看汉江', '未来寓  | 3室2厅 | 104平米 | 南 北 | 其他', '中楼层(共32层)暂无数据  -  蔡甸其它', '104万', '单价10000元/平米')
('https://image1.ljcdn.com/420100-inspection/test-36c6787b-e651-4021-abea-e4995d637937.png.296x216.jpg', '蔡甸 中国核建锦城 2室2厅优质小区 采光通明结构合理', '中国核建锦城  | 2室2厅 | 77.76平米 | 南 北 | 其他', '低楼层(共11层)塔楼  -  蔡甸其它', '88万', '单价11317元/平米')
('https://image1.ljcdn.com/420100-inspection/dda23f4f-5850-4d9e-92d5-4b669fbd2374.jpg.296x216.jpg', '工农路上鼎力小区 电梯三房 拎包入住', '鼎力欣颐居  | 3室2厅 | 112平米 | 东 | 其他 | 有电梯', '高楼层(共12层)暂无数据  -  蔡甸其它', '100万', '单价8929元/平米')
('https://image1.ljcdn.com/420100-inspection/4ea303e0-69ec-4890-a323-838eb868ac2c.jpg.296x216.jpg', '蔡甸区 惠民新居   精装两房  正满两年', '惠民新居  | 2室2厅 | 89.7平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)暂无数据  -  蔡甸其它', '85万', '单价9477元/平米')
('https://image1.ljcdn.com/420100-inspection/119904f7-02d3-44c8-87c1-e152d4ca0d60.JPG.296x216.jpg', '方圆公寓精装2房  全明户型 交通便利 设施齐全', '方圆公寓  | 2室2厅 | 108.55平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)暂无数据  -  蔡甸其它', '80万', '单价7370元/平米')
('https://image1.ljcdn.com/420100-inspection/337a4d64-6227-4d40-a7a1-6a864d097600.JPG.296x216.jpg', '蔡甸锦绣星城，精装修三房，中间楼层', '锦绣星城  | 3室2厅 | 133.37平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)暂无数据  -  蔡甸其它', '125万', '单价9373元/平米')
('https://image1.ljcdn.com/420100-inspection/140a0b46-adae-4105-9a95-69f80ae2db5d.jpg.296x216.jpg', '世茂龙湾，联排别墅，自带车位，有花园，实用面积大', '世茂龙湾二期   | 联排别墅 | 5室2厅 | 112.23平米 | 南 北 | 其他', '3层2015年建暂无数据  -  蔡甸其它', '180万', '单价16039元/平米')
('https://image1.ljcdn.com/420100-inspection/91f574be-4fba-4a50-be24-f60bac57c99c.jpg.296x216.jpg', '蔡甸广场旁，天下峰景 4房2卫 南北通 高楼层 湖景房', '天下峰景  | 4室2厅 | 130.15平米 | 南 北 | 其他', '高楼层(共33层)2014年建板楼  -  蔡甸其它', '132万', '单价10143元/平米')
('https://image1.ljcdn.com/420100-inspection/test-2338053b-0c20-433c-8cab-6927618c116b.png.296x216.jpg', '交通便利，证满两年，南北通透，业主诚心出售', '汉阳大街149号  | 2室2厅 | 116平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  蔡甸其它', '85万', '单价7328元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d0eb497a-f59d-45d5-9487-b582997ddf0f.png.296x216.jpg', '天下峰景 通透高层3居室 无遮挡', '天下峰景  | 4室2厅 | 130.15平米 | 南 北 | 毛坯', '高楼层(共33层)2014年建板楼  -  蔡甸其它', '130万', '单价9989元/平米')
('', '新阳花苑 2室2厅 85万', '新阳花苑  | 2室2厅 | 108平米 | 南 | 其他', '高楼层(共6层)暂无数据  -  蔡甸其它', '85万', '单价7871元/平米')
('https://image1.ljcdn.com/420100-inspection/test-df430fb8-54db-4f1a-85b3-caebab027bad.png.296x216.jpg', '蔡甸 中国核建锦城 品质小区 电梯毛坯大两房', '中国核建锦城  | 2室2厅 | 90.94平米 | 南 北 | 其他', '中楼层(共17层)塔楼  -  蔡甸其它', '120万', '单价13196元/平米')
('https://image1.ljcdn.com/420100-inspection/25b1b411-c592-4d0c-9145-0504f57ba730.jpg.296x216.jpg', '蔡甸广场 广场花园 简装两房 南北通透小户型', '广场花园  | 2室1厅 | 76.78平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '70万', '单价9117元/平米')
('https://image1.ljcdn.com/420100-inspection/4cb23a83-311e-4ebf-ba9d-90c1ca5dbad6.JPG.296x216.jpg', '蔡甸城区 中间楼层 大三房 晒场好', '汉阳大街125号  | 3室2厅 | 105平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  蔡甸其它', '83万', '单价7905元/平米')
('https://image1.ljcdn.com/420100-inspection/8795b1f3-82ff-4f0a-986a-faedd5fa0f43.JPG.296x216.jpg', '五层街45号送阁楼相信独具慧眼的您会买就会赚仅此一套', '五层街45号院  | 5室1厅 | 78.31平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  蔡甸其它', '55万', '单价7024元/平米')
('https://image1.ljcdn.com/420100-inspection/2fc44842-2d38-4d3c-a56f-dabd854fb2d8.jpg.296x216.jpg', '蔡甸 中装大户型 证满 三房两厅一厨一卫', '同心路8号  | 3室2厅 | 122.96平米 | 南 | 其他 | 无电梯', '低楼层(共7层)板楼  -  蔡甸其它', '110万', '单价8946元/平米')
('https://image1.ljcdn.com/420100-inspection/4e3d0fc2-b096-467c-b1ee-f7238999d26e.JPG.296x216.jpg', '同心路虾庄背后的复式楼 证满税少 拎包入住', '同心路23号  | 3室2厅 | 137平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  蔡甸其它', '94万', '单价6862元/平米')
('https://image1.ljcdn.com/420100-inspection/1f4c91bc-5267-4035-bd30-a77387210d14.JPG.296x216.jpg', '九坤翰林院毛坯大3房2厅2卫 装修自已的风格', '九坤翰林苑  | 3室2厅 | 137.87平米 | 南 北 | 其他 | 有电梯', '中楼层(共29层)2015年建板塔结合  -  蔡甸其它', '138万', '单价10010元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1941da19-d04b-4a3c-9670-b70786f324e7.png.296x216.jpg', '公路局宿舍，中等装修，小三房，采光充足，中间楼层', '蔡甸公路  | 3室2厅 | 69平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  蔡甸其它', '65万', '单价9421元/平米')
('https://image1.ljcdn.com/420100-inspection/test-fb13d182-a1cb-4c6d-9d66-23789416abcb.png.296x216.jpg', '九坤翰林苑 户型方正 采光佳 中间楼层 拎包入住', '九坤翰林苑  | 2室1厅 | 81平米 | 南 北 | 简装 | 有电梯', '中楼层(共28层)2015年建板塔结合  -  蔡甸其它', '105万', '单价12963元/平米')
('', '急急急！蔡甸 广场花城 精品复式 业主诚意出售', '广场花城  | 3室1厅 | 99.7平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '128万', '单价12839元/平米')
('https://image1.ljcdn.com/420100-inspection/a1df74b4-5c77-4718-b022-bad1938c901f.JPG.296x216.jpg', '正阳大悦城  精装朝南 正规两居室 中高楼层 采光好', '正阳大悦城  | 2室2厅 | 74平米 | 南 | 其他 | 有电梯', '高楼层(共29层)2016年建板塔结合  -  蔡甸其它', '88万', '单价11892元/平米')
('', '丽水新城，复试楼，蔡甸广场，送两个大露台，南北通透', '丽水新城  | 4室1厅 | 116平米 | 南 北 | 其他', '高楼层(共7层)暂无数据  -  蔡甸其它', '100万', '单价8621元/平米')
('https://image1.ljcdn.com/420100-inspection/109eabf8-9727-499d-b942-6f9f6c8296ee.jpg.296x216.jpg', '通透两房 中间楼层 随时看房 诚心卖房', '新福路42号  | 2室2厅 | 90平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)暂无数据  -  蔡甸其它', '80万', '单价8889元/平米')
('https://image1.ljcdn.com/420100-inspection/a20edfbd-f77f-4e82-b27d-9784a6f7da25.JPG.296x216.jpg', '老财政局宿舍  3房2厅1卫 高楼层 采光好 视野开阔', '老财政宿舍  | 3室2厅 | 93.65平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  蔡甸其它', '70万', '单价7475元/平米')
('https://image1.ljcdn.com/420100-inspection/ee2ba1f9-1964-4301-8ac2-d64c44a9d8d7.jpg.296x216.jpg', '建新西区长寿里步梯1楼小三房证满', '建新西区长寿里  | 2室2厅 | 71平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)暂无数据  -  蔡甸其它', '68万', '单价9578元/平米')
('https://image1.ljcdn.com/420100-inspection/f404c404-19c7-40da-99e8-e1bb2841d6f9.jpg.296x216.jpg', '安泰苑  中装大三房毛坯 南北通透  业主诚意出售', '安泰苑小区  | 3室2厅 | 148.19平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '120万', '单价8098元/平米')
('', '建新西区长寿里 3室1厅 150万', '建新西区长寿里  | 3室1厅 | 110平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)暂无数据  -  蔡甸其它', '150万', '单价13637元/平米')
