('https://image1.ljcdn.com/350200-inspection/59c36ec8-af6d-42e7-be4e-2e6750771102.jpg.296x216.jpg', '聚镇毛坯三房  116平  价格可谈', '聚镇  | 3室2厅 | 116.53平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2013年建塔楼  -  锦园', '255万', '单价21883元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload811b64e3-0bb4-4b07-86aa-c89b1f717427.jpg.296x216.jpg', '联发杏林湾一号朝中庭装修4房370万', '联发杏林湾一号二期  | 4室1厅 | 86.79平米 | 南 | 精装 | 有电梯', '低楼层(共39层)2016年建塔楼  -  杏林桥头', '350万', '单价40328元/平米')
('https://image1.ljcdn.com/350200-inspection/d098d9e7-a066-441a-9d56-e2cc4ba1aafa.JPG.296x216.jpg', '岑东路 3室2厅 185万', '岑东路  | 3室2厅 | 66.82平米 | 南 北 | 简装', '低楼层(共5层)暂无数据  -  集美文教区', '185万', '单价27687元/平米')
('https://image1.ljcdn.com/350200-inspection/3ff8b5c3-4a2d-40ba-96d6-dda46283b52b.jpg.296x216.jpg', '莲花三期两房三面采光高楼层。。', '莲花新城三期  | 2室2厅 | 89.2平米 | 南 | 毛坯', '中楼层(共38层)板楼  -  集美新城', '268万', '单价30045元/平米')
('https://image1.ljcdn.com/350200-inspection/4ee1fc39-a285-422d-b0f1-0e9c470aa057.JPG.296x216.jpg', '碧海蓝天正规三房业主诚心出售环境好', '碧海蓝天西区  | 3室2厅 | 88.53平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2012年建板楼  -  集美文教区', '435万', '单价49136元/平米')
('https://image1.ljcdn.com/350200-inspection/98426c3a-8a6f-42b3-b36c-9310f3b63c80.jpg.296x216.jpg', '万科金域华府一期 正规精装两房。', '万科金域华府一期  | 2室1厅 | 80.14平米 | 东北 | 精装 | 有电梯', '低楼层(共39层)2015年建板楼  -  杏林桥头', '270万', '单价33692元/平米')
('https://image1.ljcdn.com/350200-inspection/5dfb6b49-b014-4bdb-8c12-2f856abba4fc.JPG.296x216.jpg', '此房为集美城区在售三房中价格实惠，户型方正南北通透', '集美中心花园  | 3室2厅 | 108.61平米 | 南 北 | 其他 | 无电梯', '中楼层(共4层)2009年建板楼  -  集美文教区', '338万', '单价31121元/平米')
('https://image1.ljcdn.com/350200-inspection/4c42a45f-59bb-4cbf-ba89-79ee4dcad8da.jpg.296x216.jpg', '聚镇 2室2厅 195万', '聚镇  | 2室2厅 | 87.52平米 | 东南 | 其他 | 有电梯', '中楼层(共29层)2013年建塔楼  -  锦园', '195万', '单价22281元/平米')
('https://image1.ljcdn.com/120000-inspection/97410539-5397-4c52-ab93-f5ff6f791203.jpg.296x216.jpg', '集美新城 中航城C区 梵高的洋房', '中航城国际社区C座  | 3室2厅 | 114.52平米 | 南 | 其他 | 有电梯', '高楼层(共9层)2015年建板楼  -  集美新城', '450万', '单价39295元/平米')
('https://image1.ljcdn.com/350200-inspection/d7041629-c789-4122-9a9d-ed10c703e086.jpg.296x216.jpg', '梵高的洋房 三房 满二 一梯两户 稳定出售', '中航城国际社区C座  | 3室2厅 | 113平米 | 东南 | 其他 | 有电梯', '高楼层(共9层)2015年建板楼  -  集美新城', '385万', '单价34071元/平米')
('https://image1.ljcdn.com/350200-inspection/316a2b30-efc0-4a2d-a376-f294d770bd2c.JPG.296x216.jpg', '泉水湾三期南北通透大三房，业主自住精装修。', '泉水湾三期  | 3室2厅 | 129.16平米 | 南 北 | 简装 | 有电梯', '低楼层(共24层)2013年建板楼  -  集美其它', '450万', '单价34841元/平米')
('https://image1.ljcdn.com/350200-inspection/e9bce43e-8e3e-4587-bc14-a8a45e155bf5.JPG.296x216.jpg', '水晶湖郡 南北通透大三房 看湖景观特好 带四阳台', '水晶湖郡A区  | 3室2厅 | 126.57平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共26层)2014年建板楼  -  集美新城', '520万', '单价41084元/平米')
('https://image1.ljcdn.com/350200-inspection/ad853c44-7715-4516-ad14-3336a2d12692.JPG.296x216.jpg', '满两年 精装三房 边套户型 南北通透 海上五月花海贝', '海上五月花三期  | 3室2厅 | 93.25平米 | 南 北 | 精装 | 有电梯', '中楼层(共34层)2014年建板楼  -  集美其它', '365万', '单价39143元/平米')
('https://image1.ljcdn.com/350200-inspection/5c66e7a5-52f5-4b40-b4d2-3570fd490ad2.JPG.296x216.jpg', '禹州大学城 南北通透 精装三房两卫 不沿街居住舒适', '禹洲大学城  | 3室2厅 | 108.42平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)2012年建塔楼  -  集美其它', '260万', '单价23981元/平米')
('https://image1.ljcdn.com/350200-inspection/90ba1594-d3ff-427a-9b27-b1e1353c455c.JPG.296x216.jpg', '集美嘉庚体育馆古龙明珠3房，赠送面积大，满五年', '古龙明珠  | 3室2厅 | 93.68平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2006年建塔楼  -  集美文教区', '360万', '单价38429元/平米')
('https://image1.ljcdn.com/350200-inspection/56c3e69e-7082-405e-bc23-4e365876ccc8.jpg.296x216.jpg', '中海锦城 正规2房只要213万，不靠路', '中海锦城国际  | 2室1厅 | 82.93平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2015年建板楼  -  锦园', '213万', '单价25685元/平米')
('https://image1.ljcdn.com/350200-inspection/0fc2e1cf-84d9-4d8a-9fe6-b4f5b88c559a.jpg.296x216.jpg', '香港公馆，精装三房，好楼层，业主诚意出售', '香港公馆  | 3室2厅 | 93.36平米 | 南 | 精装', '中楼层(共17层)2011年建板楼  -  杏南', '248万', '单价26564元/平米')
('https://image1.ljcdn.com/350200-inspection/7a85fbb6-506e-40ec-9355-a9e6d125a3ea.jpg.296x216.jpg', '中海锦城国际，带装修三房，安静高层。', '中海锦城国际  | 3室2厅 | 95.59平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2015年建板楼  -  锦园', '265万', '单价27723元/平米')
('https://image1.ljcdn.com/350200-inspection/94aada31-924d-4bc2-8d48-d3d99e11fbc5.JPG.296x216.jpg', '塘埔路电梯房，2+1房，南北通透', '塘埔路  | 2室1厅 | 101.99平米 | 南 北 | 简装 | 有电梯', '高楼层(共7层)板楼  -  集美文教区', '320万', '单价31376元/平米')
('https://image1.ljcdn.com/350200-inspection/80e81559-4657-4820-8a00-3dd67420de65.jpg.296x216.jpg', '大康三期 大两房 双阳台 可改三房 主卧带书房全明朝南', '夏商大学康城三期  | 2室2厅 | 91.17平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2010年建板楼  -  锦园', '220万', '单价24131元/平米')
('https://image1.ljcdn.com/350200-inspection/8908f67c-baa4-43bd-b2e5-6dfbb75e745b.JPG.296x216.jpg', '中骏四季阳光 精装小三房 产权满二 采光通风好', '中骏四季阳光  | 3室2厅 | 89.35平米 | 西南 | 精装 | 有电梯', '低楼层(共18层)2014年建塔楼  -  厦门北站商业区', '250万', '单价27980元/平米')
('https://image1.ljcdn.com/350200-inspection/ce54c69b-daa4-495f-bae8-101266576f26.jpg.296x216.jpg', '鑫锦家园 自住装修 赠送10个平方  业主急售 ！！', '鑫锦家园南区  | 3室2厅 | 98.66平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)塔楼  -  锦园', '210万', '单价21286元/平米')
('https://image1.ljcdn.com/350200-inspection/3b1702e3-879d-477f-8373-54435beaa4fa.jpg.296x216.jpg', '禹洲一期方正三房，朝南看海看中庭，有装修。', '禹洲中央海岸一期  | 3室1厅 | 93.73平米 | 南 | 简装 | 有电梯', '低楼层(共36层)2015年建塔楼  -  杏林桥头', '285万', '单价30407元/平米')
('https://image1.ljcdn.com/350200-inspection/f395e3a9-ec7e-49bf-9108-590c995d6e29.jpg.296x216.jpg', '边套通透小三房，户型好，总价低', '中航城国际社区C座  | 3室2厅 | 89.71平米 | 西南 | 其他 | 有电梯', '中楼层(共29层)2015年建板楼  -  集美新城', '320万', '单价35671元/平米')
('https://image1.ljcdn.com/350200-inspection/919c64a0-a31c-4f4c-8f58-e1235f472f9b.JPG.296x216.jpg', '中骏四季阳光 高层精装3房 满2年交通方便', '中骏四季阳光  | 3室2厅 | 90.53平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2014年建塔楼  -  厦门北站商业区', '240万', '单价26511元/平米')
('https://image1.ljcdn.com/350200-inspection/fb57d552-7c0c-4107-ab79-0456a27a25d4.JPG.296x216.jpg', '禹洲中 央海岸 三房两厅 东西 通风 高楼层一线海景', '禹洲中央海岸一期  | 3室2厅 | 139.11平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2015年建塔楼  -  杏林桥头', '520万', '单价37381元/平米')
('https://image1.ljcdn.com/350200-inspection/1ceda992-0db8-4852-a113-a7b42e1d3336.jpg.296x216.jpg', '中海锦城 坐北朝南两房 产权满二 位置安静 中高楼层', '中海锦城国际  | 2室2厅 | 84.96平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2015年建板楼  -  锦园', '210万', '单价24718元/平米')
('https://image1.ljcdn.com/350200-inspection/887c6427-5a17-4625-b166-213264223b4e.JPG.296x216.jpg', '水晶湖郡全朝南三房两卫，带三阳台，格局好，', '水晶湖郡A区  | 3室2厅 | 118.55平米 | 西南 | 简装 | 有电梯', '低楼层(共28层)2014年建板楼  -  集美新城', '400万', '单价33742元/平米')
('https://image1.ljcdn.com/350200-inspection/44372a80-8342-48db-b546-4a4c45a385be.jpg.296x216.jpg', '高层海景朝南两房 低总价 税费少', '禹洲大学城  | 2室2厅 | 68平米 | 东南 | 简装 | 有电梯', '高楼层(共35层)2012年建板楼  -  集美其它', '190万', '单价27942元/平米')
('https://image1.ljcdn.com/120000-inspection/e8619f17-6cda-436d-84c7-e732dfdd7f2a.jpg.296x216.jpg', '大康单身公寓改两房，高楼层，采光充足。', '夏商大学康城一期  | 2室1厅 | 47.63平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2008年建板楼  -  锦园', '135万', '单价28344元/平米')
('https://image1.ljcdn.com/350200-inspection/e20c40ce-47c9-44d9-a0b0-326de49c6538.JPG.296x216.jpg', '满两年 居家两房 高层看海保利物业海上五月花海贝', '海上五月花三期  | 2室2厅 | 67.69平米 | 南 | 精装 | 有电梯', '高楼层(共34层)2014年建板楼  -  集美其它', '235万', '单价34718元/平米')
('https://image1.ljcdn.com/350200-inspection/94dd5894-be63-435a-8fe7-62bc510559e8.JPG.296x216.jpg', '中间楼层，全明结构，楼层号，视野宽阔，采光充足', '泉水湾一期  | 2室2厅 | 87.23平米 | 东南 | 简装 | 有电梯', '低楼层(共27层)2010年建板塔结合  -  集美其它', '280万', '单价32100元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadcf8b0abb-5d61-45fc-b793-1c05786de336.jpg.296x216.jpg', '中海锦城 两房 年轻人过渡 老人养老 投，资自住均合适', '中海锦城国际  | 2室2厅 | 84.68平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2015年建板楼  -  锦园', '225万', '单价26571元/平米')
('https://image1.ljcdn.com/350200-inspection/36398341-16ac-4f80-bcda-ffc127c67a5c.JPG.296x216.jpg', '中骏四季阳光正规三房  业主换房出售', '中骏四季阳光  | 3室2厅 | 100.73平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2014年建塔楼  -  厦门北站商业区', '270万', '单价26805元/平米')
('https://image1.ljcdn.com/350200-inspection/5a48ce07-f703-4bd8-a287-3e103fb60e5f.jpg.296x216.jpg', '满两年  三阳开太 湖景美 小区环境舒心 价格优质', '水晶湖郡B区  | 3室2厅 | 116.05平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2014年建板楼  -  集美新城', '410万', '单价35330元/平米')
('https://image1.ljcdn.com/350200-inspection/5b36c046-33fe-452a-a9e3-237cb2e32091.jpg.296x216.jpg', '集美新城通透小两房 自带开发商精装修 中航城品质', '中航城国际社区C座  | 2室2厅 | 68平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2015年建板楼  -  集美新城', '230万', '单价33824元/平米')
('https://image1.ljcdn.com/120000-inspection/5100b948-d0f4-4326-9c7e-59a0189bb06d.jpg.296x216.jpg', '万科金域华府 正规两房 产权满两年 看小区中庭', '万科金域华府一期  | 2室1厅 | 80.14平米 | 北 东北 | 精装 | 有电梯', '低楼层(共39层)2015年建板楼  -  杏林桥头', '265万', '单价33068元/平米')
('https://image1.ljcdn.com/350200-inspection/3de87f50-365f-4530-8707-7cc04bbf0e5d.JPG.296x216.jpg', '南北双阳台 大三房 赠送70平的阁楼 可轻松改四房', '祥和雅筑一期  | 3室2厅 | 116.66平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2008年建板楼  -  集美其它', '283万', '单价24259元/平米')
('https://image1.ljcdn.com/350200-inspection/4a69ed0b-131d-40ea-8c0e-b0d54697d073.JPG.296x216.jpg', '古龙明珠下厝，自住装修，下厝有带阳台，看房方便', '古龙明珠  | 3室2厅 | 100.21平米 | 南 | 精装 | 有电梯', '中楼层(共10层)2006年建塔楼  -  集美文教区', '388万', '单价38719元/平米')
('https://image1.ljcdn.com/350200-inspection/99cbf87a-0672-45f4-8e41-54a5f44d5f47.jpg.296x216.jpg', '橡树湾精装两房 全朝南户型 采光充足 视野好 满二', '橡树湾  | 2室2厅 | 89平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2015年建塔楼  -  杏北', '252万', '单价28315元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload2649fbf4-91fe-41f0-a579-2f57821c8af3.JPG.296x216.jpg', '唐荣天润新城 户型方正 采光好精装三房 全明格局', '唐荣天润新城  | 3室2厅 | 87.08平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2015年建板塔结合  -  集美新城', '248万', '单价28480元/平米')
('https://image1.ljcdn.com/120000-inspection/e5ec8219-2f0a-4a27-ae58-32b5e7145e7e.jpg.296x216.jpg', '马銮公寓 房本满两年\u3000拎包入住', '马銮公寓  | 2室1厅 | 66.7平米 | 东南 南 | 简装 | 无电梯', '高楼层(共7层)1995年建板楼  -  杏南', '135万', '单价20240元/平米')
('https://image1.ljcdn.com/350200-inspection/08f96695-8b4b-4cbb-a147-dd38735a466f.jpg.296x216.jpg', '满两年 高楼层带装修  东南朝向 价格还有空间', '万科金域华府二期  | 2室0厅 | 82.47平米 | 东南 | 精装 | 有电梯', '高楼层(共15层)2015年建板楼  -  杏林桥头', '265万', '单价32133元/平米')
('https://image1.ljcdn.com/350200-inspection/5f281e73-0a02-487e-aaad-36ac6e5e5716.jpg.296x216.jpg', '万科二期精装4房， 看房方便 位置安静', '万科金域华府二期  | 4室2厅 | 126.81平米 | 南 | 其他 | 有电梯', '低楼层(共41层)2015年建板楼  -  杏林桥头', '420万', '单价33121元/平米')
('https://image1.ljcdn.com/350200-inspection/f706749f-6e43-4798-9fac-dc9395217841.JPG.296x216.jpg', '海上五月花三期高楼层 精装满两年 业主急售', '海上五月花三期  | 2室2厅 | 67.69平米 | 南 | 精装 | 有电梯', '高楼层(共34层)2014年建板楼  -  集美其它', '255万', '单价37672元/平米')
('https://image1.ljcdn.com/350200-inspection/382feda3-7fce-4149-96ae-febed2e86b7b.JPG.296x216.jpg', '古龙御景经典中的3房，户型很赞，采光好', '古龙御景一期北区  | 3室2厅 | 90.03平米 | 东南 | 简装 | 有电梯', '低楼层(共21层)2010年建塔楼  -  集美其它', '298万', '单价33101元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadf85d0dd3-a18a-46ca-9762-1fc7cfcb934f.jpg.296x216.jpg', '夏商大学康城一期 2室2厅 180万', '夏商大学康城一期  | 2室2厅 | 84.79平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2008年建板楼  -  锦园', '180万', '单价21229元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload83d2c3e1-77e5-4594-91c2-a74c0294b4a5.JPG.296x216.jpg', '广厦花园07年电梯房 中楼层 老城区中的新房子', '广厦花园集美  | 2室0厅 | 48.82平米 | 南 | 简装 | 有电梯', '中楼层(共20层)板塔结合  -  集美文教区', '215万', '单价44040元/平米')
('https://image1.ljcdn.com/350200-inspection/7ded5e42-3e1a-4941-8c53-3851cac30909.jpg.296x216.jpg', '杏林桥头  中楼层看海方正精装两房', '中海寰宇天下  | 2室2厅 | 82.64平米 | 南 | 精装 | 有电梯', '中楼层(共39层)2014年建塔楼  -  杏林桥头', '310万', '单价37513元/平米')
('https://image1.ljcdn.com/120000-inspection/54adbbab-7159-4659-98d5-09f52d763f65.jpg.296x216.jpg', '聚镇小三房，产权满二 高楼层户型朝南，业主诚意出售', '聚镇  | 3室2厅 | 92.2平米 | 南 | 精装 | 有电梯', '高楼层(共29层)2013年建板楼  -  锦园', '240万', '单价26031元/平米')
('https://image1.ljcdn.com/350200-inspection/f83bcc15-41a8-4bc9-a0b1-8177868c9431.jpg.296x216.jpg', '白泉市场旁 杏花苑 楼中楼 诚意出售', '杏花苑  | 3室2厅 | 115.16平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  杏南', '265万', '单价23012元/平米')
('https://image1.ljcdn.com/350200-inspection/de937c87-8003-4bdf-81a7-d46be4139ff7.jpg.296x216.jpg', '桥头两房 地铁口 精装 拎包入住  联发品质 物美价廉', '联发杏林湾一号二期  | 2室2厅 | 84.26平米 | 南 | 其他 | 有电梯', '高楼层(共26层)2016年建塔楼  -  杏林桥头', '320万', '单价37978元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload0da3ee53-becd-4617-88e8-f6c00879e754.jpg.296x216.jpg', '夏商大学康城一期 标准两房 满五唯一 中楼层 价格实惠', '夏商大学康城一期  | 2室2厅 | 83.4平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2008年建板楼  -  锦园', '195万', '单价23382元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload4054536f-92ad-4661-abb1-06462459d8fe.jpg.296x216.jpg', '满两年 业主自住装修 客厅带阳台 中楼层 采光充足', '万科金域华府一期  | 2室2厅 | 80.14平米 | 北 | 精装 | 有电梯', '低楼层(共39层)2015年建板楼  -  杏林桥头', '258万', '单价32194元/平米')
('https://image1.ljcdn.com/350200-inspection/f8392bd8-1de1-4858-b3ac-4cc322d7ba5f.jpg.296x216.jpg', '中海锦城国际三房两厅，业主诚意出售，交通便利', '中海锦城国际  | 3室2厅 | 113.26平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2015年建板楼  -  锦园', '295万', '单价26047元/平米')
('https://image1.ljcdn.com/350200-inspection/1e84e84b-12a6-46ad-88c0-c6be1a7f3830.jpg.296x216.jpg', '刚需  改善 精装两房 价格美丽', '海上五月花一期  | 2室2厅 | 80.39平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2013年建板楼  -  集美其它', '250万', '单价31099元/平米')
('https://image1.ljcdn.com/350200-inspection/cb9ae5e4-e643-482f-a025-85a2cdcd784b.JPG.296x216.jpg', '集美文教区东南北三面采光三房，通透户型，中间楼层', '嘉庚路  | 3室1厅 | 84.2平米 | 东 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  集美文教区', '230万', '单价27316元/平米')
('https://image1.ljcdn.com/350200-inspection/cd5acb3b-f03c-4fa5-b414-c81020e5a640.JPG.296x216.jpg', '集美大桥头经典大三房泉水湾大盘寻客户', '泉水湾三期  | 3室2厅 | 92.09平米 | 南 北 | 简装 | 有电梯', '低楼层(共25层)2013年建塔楼  -  集美其它', '350万', '单价38007元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload28d356b8-cc85-43ef-97c7-304fbbc864cb.JPG.296x216.jpg', '大学湾 精装修 高楼层 采光好 户型方正 南北通透', '大学湾  | 3室2厅 | 135.91平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  集美文教区', '485万', '单价35686元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload24205050-6950-434a-8488-497217911f74.jpg.296x216.jpg', '莲花新城 悦园 边套户型 采光好 业主诚意出售', '莲花新城三期  | 3室2厅 | 117.62平米 | 南 | 毛坯', '中楼层(共33层)塔楼  -  集美新城', '340万', '单价28907元/平米')
('https://image1.ljcdn.com/120000-inspection/28fb48de-7db0-4e86-9d69-1bade73f08d2.jpg.296x216.jpg', '禹洲海岸 正规2房 业主诚意出售', '禹洲中央海岸一期  | 2室2厅 | 74.37平米 | 东 | 精装 | 有电梯', '低楼层(共10层)2015年建塔楼  -  杏林桥头', '228万', '单价30658元/平米')
('https://image1.ljcdn.com/120000-inspection/15f43bf9-d5ab-4dcd-bea3-6519a30bfdd9.jpg.296x216.jpg', '中航城C区正规4房，二次装修，业主诚意出售', '中航城国际社区C座  | 4室2厅 | 119.72平米 | 东南 | 精装 | 有电梯', '中楼层(共20层)2015年建板楼  -  集美新城', '435万', '单价36335元/平米')
('https://image1.ljcdn.com/350200-inspection/8e8d70a5-ea09-4287-babf-94f55c506b21.jpg.296x216.jpg', '中高楼层，满二，东南朝向，采光充足，配套齐全', '庄园新城  | 3室2厅 | 86.7平米 | 东南 | 精装 | 有电梯', '中楼层(共17层)2009年建塔楼  -  灌口', '196万', '单价22607元/平米')
('https://image1.ljcdn.com/350200-inspection/5531a3b5-29bc-44fe-bc0f-193fb0a0fbe5.jpg.296x216.jpg', '中海精装2房，采光好，无遮挡，业主诚意出售。', '中海锦城国际  | 2室1厅 | 84.68平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2015年建板楼  -  锦园', '215万', '单价25390元/平米')
('https://image1.ljcdn.com/350200-inspection/cb5b40c4-31de-47f7-b0ff-31ea3bcb121a.jpg.296x216.jpg', '中航城A区  直面观湖  业主诚意出售', '中航城A区  | 3室2厅 | 116平米 | 南 | 精装', '中楼层(共33层)塔楼  -  杏锦路', '436万', '单价37587元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload7daa2e43-7d68-45f6-93cf-7a0780744bc7.JPG.296x216.jpg', '海景明珠 轮机学院 三房两厅 精装修 可读书', '海景明珠  | 3室2厅 | 125平米 | 南 | 精装 | 有电梯', '中楼层(共12层)2010年建板楼  -  集美文教区', '465万', '单价37200元/平米')
('https://image1.ljcdn.com/350200-inspection/653d02fc-bd5f-47dc-a3bd-e3e462a995ac.jpg.296x216.jpg', '龙湖正规三房 满两年南北通透格局 双阳台 视野开阔', '龙湖嘉屿城集美  | 3室2厅 | 123.7平米 | 南 北 | 其他 | 有电梯', '低楼层(共25层)2015年建板楼  -  灌口', '295万', '单价23849元/平米')
('https://image1.ljcdn.com/350200-inspection/b16f2dc5-ecbd-4f9a-ad79-8c53d040ab20.jpg.296x216.jpg', '夏商新纪元 3室2厅 228万', '夏商新纪元  | 3室2厅 | 88.5平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2015年建板塔结合  -  锦园', '228万', '单价25763元/平米')
('https://image1.ljcdn.com/350200-inspection/c4a75e44-3811-433d-9b9d-2a0f7fb753b5.jpg.296x216.jpg', '大学康城精装  2房 只要147万', '夏商大学康城一期  | 2室1厅 | 55.44平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2008年建板楼  -  锦园', '147万', '单价26516元/平米')
('https://image1.ljcdn.com/350200-inspection/722487b0-4e6d-4b2c-bdaa-ef90f1a2cda2.jpg.296x216.jpg', '客厅带阳台可看海 精装四房 业主诚意出售', '万科金域华府一期  | 4室2厅 | 141.59平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2015年建板楼  -  杏林桥头', '485万', '单价34254元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadaf7e1e20-ff4b-4303-93ef-534d2229a102.jpg.296x216.jpg', '集美灌口 庄园新城 正规三房 居家装修 满二 拎包入住', '庄园新城  | 3室1厅 | 86.92平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2009年建塔楼  -  灌口', '190万', '单价21860元/平米')
('https://image1.ljcdn.com/350200-inspection/f921c5d2-30c4-40a0-a551-d69120acba84.JPG.296x216.jpg', '水晶湖郡全朝南户型  格局好，', '水晶湖郡A区  | 2室2厅 | 92.57平米 | 东南 | 毛坯 | 有电梯', '高楼层(共24层)2014年建板楼  -  集美新城', '330万', '单价35649元/平米')
('https://image1.ljcdn.com/350200-inspection/fc9cb7b4-4a9f-4e71-8bb7-529570275dc3.jpg.296x216.jpg', '中海寰宇天下开发商统一装修四房460万', '中海寰宇天下  | 4室2厅 | 127平米 | 东南 | 精装 | 有电梯', '高楼层(共39层)2014年建塔楼  -  杏林桥头', '460万', '单价36221元/平米')
('https://image1.ljcdn.com/120000-inspection/5a8e37ff-b61d-45d2-9a71-6679ea4423ad.jpg.296x216.jpg', '中航城C区两房02户型 满两年 高层景观好', '中航城国际社区C座  | 2室2厅 | 71.13平米 | 东南 | 其他 | 有电梯', '高楼层(共40层)2015年建板楼  -  集美新城', '260万', '单价36553元/平米')
('https://image1.ljcdn.com/350200-inspection/797c313c-8ee4-42ac-8041-32996a3c03ac.jpg.296x216.jpg', '联发精装大三房 高层看海  采光充足', '联发杏林湾一号一期  | 3室2厅 | 142.55平米 | 南 | 精装 | 有电梯', '高楼层(共39层)2016年建板楼  -  杏林桥头', '550万', '单价38583元/平米')
('https://image1.ljcdn.com/350200-inspection/f33706ad-a7ef-40c5-8c46-54e1b1ec86b2.jpg.296x216.jpg', '莲花新城格局好，采光足，居家必备之选', '莲花新城二期  | 2室2厅 | 89平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2015年建板塔结合  -  集美新城', '298万', '单价33484元/平米')
('https://image1.ljcdn.com/350200-inspection/6d5fdc73-e739-4461-9813-9ccb28f203d4.jpg.296x216.jpg', '38海韵华庭楼顶观海景南北向438万', '海韵华庭  | 3室2厅 | 134.85平米 | 南 | 精装', '高楼层(共18层)暂无数据  -  杏林桥头', '423万', '单价31369元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload1cb715a6-d2fa-4a9e-a36b-e477aeb74edb.JPG.296x216.jpg', '水晶湖郡一期  自住精装  小三房', '水晶湖郡A区  | 3室2厅 | 88.52平米 | 南 西南 | 简装 | 有电梯', '低楼层(共26层)2014年建板楼  -  集美新城', '320万', '单价36151元/平米')
('https://image1.ljcdn.com/350200-inspection/2351dadf-274a-4407-b71f-9ec396166d73.jpg.296x216.jpg', '此房满二省税，南北通透格局，楼层好，视野宽阔。', '万科金域华府二期  | 4室2厅 | 127.94平米 | 南 北 | 精装 | 有电梯', '高楼层(共41层)2015年建板楼  -  杏林桥头', '450万', '单价35173元/平米')
('https://image1.ljcdn.com/350200-inspection/8b55f571-2ce2-48b5-b00f-de0a5c6d3b0f.jpg.296x216.jpg', '鑫锦家园北区 精装两房 产权满二 采光好 业主诚心出售', '鑫锦家园北区  | 2室1厅 | 82.09平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2009年建暂无数据  -  锦园', '185万', '单价22537元/平米')
('https://image1.ljcdn.com/350200-inspection/93c5cff2-7209-4196-8284-28b3e4b4f153.jpg.296x216.jpg', '中航城C区精品优质两房，值得拥有', '中航城国际社区C座  | 2室1厅 | 72.59平米 | 东南 | 其他 | 有电梯', '高楼层(共30层)2015年建板楼  -  集美新城', '250万', '单价34441元/平米')
('https://image1.ljcdn.com/350200-inspection/7cd59000-faab-4dc4-aa71-e06edf39d843.jpg.296x216.jpg', '万科精装4房，采光通风好 看房方便', '万科金域华府二期  | 4室2厅 | 124.93平米 | 南 | 其他 | 有电梯', '低楼层(共41层)2015年建板楼  -  杏林桥头', '400万', '单价32018元/平米')
