('https://image1.ljcdn.com/500000-inspection/e63f98d4-2e2f-4685-af74-6bcc2ef140b3.JPG.296x216.jpg', '精装正规三房室，朝中庭，采光好视野佳。', '鹏润蓝海C区  | 3室2厅 | 112.35平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2006年建塔楼  -  观音桥', '170万', '单价15132元/平米')
('https://image1.ljcdn.com/500000-inspection/eb688854-8fc4-4ee9-bfe6-ade6972f7dfd.jpg.296x216.jpg', '融景城郦苑清水大三房，双轻轨 诚心出售', '融景城郦苑  | 3室2厅 | 151.54平米 | 南 | 其他 | 有电梯', '高楼层(共49层)2013年建塔楼  -  五里店', '270万', '单价17818元/平米')
('https://image1.ljcdn.com/500000-inspection/ab208cf9-e9db-463b-bebe-47c930c03072.jpg.296x216.jpg', '北滨路上珠江太阳城江景房，南向4房2卫，格局方正！', '珠江太阳城A区  | 3室2厅 | 152.11平米 | 东南 | 毛坯 | 有电梯', '低楼层(共30层)2010年建塔楼  -  北滨路', '340万', '单价22353元/平米')
('https://image1.ljcdn.com/500000-inspection/2f97d8ff-f1fd-4d4e-9149-035e957b484c.JPG.296x216.jpg', '融景城澜岸 4室2厅 295万', '融景城澜岸  | 4室2厅 | 143.23平米 | 南 | 其他 | 有电梯', '低楼层(共46层)2013年建塔楼  -  北滨路', '295万', '单价20597元/平米')
('https://image1.ljcdn.com/500000-inspection/0c6ff49e-3728-4a64-a0c9-aaa4e625222d.jpg.296x216.jpg', '金科廊桥水岸清水三房带院馆，中高楼层，视野好可看江', '金科廊桥水岸  | 3室2厅 | 150平米 | 西北 | 毛坯 | 有电梯', '中楼层(共32层)2008年建板塔结合  -  海尔路', '230万', '单价15334元/平米')
('https://image1.ljcdn.com/500000-inspection/f4cea685-e28f-4197-aade-58cb8c1946ba.jpg.296x216.jpg', '金科廊桥清水3+1，通透户型，两面采光，依山傍水', '金科廊桥水岸  | 4室2厅 | 145.54平米 | 南 西南 | 毛坯 | 有电梯', '中楼层(共32层)2008年建板塔结合  -  海尔路', '245万', '单价16834元/平米')
('https://image1.ljcdn.com/500000-inspection/0ac1567d-4309-48b1-a046-295bf7cd9ec5.JPG.296x216.jpg', '金秋家园 2室1厅 115万', '金秋家园  | 2室1厅 | 77.2平米 | 东南 | 简装', '高楼层(共33层)2007年建塔楼  -  南桥寺', '115万', '单价14897元/平米')
('https://image1.ljcdn.com/500000-inspection/37defb15-8121-4c65-b8ab-cec05340f549.jpg.296x216.jpg', '邦兴渝珠花苑，正规两房，户型方正，交通方便配套完善', '邦兴渝珠花苑  | 2室2厅 | 81.7平米 | 东南 | 精装 | 有电梯', '低楼层(共12层)2001年建塔楼  -  观音桥', '120万', '单价14688元/平米')
('https://image1.ljcdn.com/500000-inspection/526bcf8f-8448-4a58-aa92-b804b1bd5250.jpg.296x216.jpg', '中海一期紫峰 看江小三房 满两年 住家精装修', '中海紫御江山紫峰  | 3室2厅 | 89.65平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2013年建塔楼  -  江北嘴', '225万', '单价25098元/平米')
('https://image1.ljcdn.com/500000-inspection/d1065453-891e-408e-a7c7-69c1666e2f24.jpg.296x216.jpg', '两江春城春铭苑+清水+正中庭+洋房南北通透+车位+钥匙', '两江春城春铭苑  | 3室2厅 | 110平米 | 南 | 毛坯', '高楼层(共11层)板楼  -  石子山', '235万', '单价21364元/平米')
('https://image1.ljcdn.com/500000-inspection/89c3231b-23b5-4b16-97bd-43e685cf7ea3.jpg.296x216.jpg', '新鸥鹏清水两房 中间楼层 看巴蜀城绿化 适合住家', '新鸥鹏教育城  | 2室2厅 | 69.36平米 | 北 | 毛坯 | 有电梯', '中楼层(共30层)2017年建塔楼  -  江北嘴', '160万', '单价23069元/平米')
('https://image1.ljcdn.com/500000-inspection/d1bc0c51-bd9b-4f09-a3ae-81970989ee29.jpg.296x216.jpg', '江北区 鸿恩寺森林公园 四室两厅 坐北朝南 一览渝中', '保利江上明珠畅园  | 3室2厅 | 121.28平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2014年建塔楼  -  鸿恩寺', '200万', '单价16491元/平米')
('https://image1.ljcdn.com/500000-inspection/2fd70801-26ff-446b-8cb7-2cfe5e092239.jpg.296x216.jpg', '鲁能巴蜀中学教师楼 3室2厅 150万', '鲁能巴蜀中学教师楼  | 3室2厅 | 119.23平米 | 西北 | 简装 | 有电梯', '高楼层(共34层)2008年建塔楼  -  龙头寺', '150万', '单价12581元/平米')
('https://image1.ljcdn.com/500000-inspection/91a0fe26-6f66-4ec9-b800-0d1496833b34.jpg.296x216.jpg', '南桥丽景正规两房满五年 证在手交易方便', '明渝南桥丽景  | 2室1厅 | 70.34平米 | 南 | 毛坯 | 有电梯', '中楼层(共33层)2008年建塔楼  -  南桥寺', '94万', '单价13364元/平米')
('https://image1.ljcdn.com/500000-inspection/67129e3d-0d4f-4fe1-8bd1-ecd14235ea8b.jpg.296x216.jpg', '配套巴、蜀 居家安静 配套成熟 大阳台大入户 可改四房', '鲁能星城十一街区  | 3室2厅 | 125.38平米 | 北 | 简装 | 有电梯', '中楼层(共32层)2008年建板塔结合  -  龙头寺', '235万', '单价18744元/平米')
('https://image1.ljcdn.com/500000-inspection/6bc94656-50d2-49fb-9162-e81a0cb113c2.JPG.296x216.jpg', '北滨路 招商江湾城 朝小区花园 朝南的 住家安静', '招商江湾城  | 3室2厅 | 136平米 | 南 | 毛坯 | 有电梯', '低楼层(共32层)2010年建板楼  -  北滨路', '250万', '单价18383元/平米')
('https://image1.ljcdn.com/500000-inspection/6de41a53-880f-4c06-9b43-5f7035b72ecb.jpg.296x216.jpg', '观音桥 步行街 春江名都 装修三居室 朝南  诚心出售', '春江名都  | 3室2厅 | 127.38平米 | 南 | 精装', '中楼层(共27层)2004年建塔楼  -  观音桥', '172万', '单价13503元/平米')
('https://image1.ljcdn.com/500000-inspection/529b3ab7-8858-4f6a-837b-22ea48c4e203.jpg.296x216.jpg', '庆业九寨印象 3室1厅 215万', '庆业九寨印象  | 3室1厅 | 113.33平米 | 南 | 其他 | 有电梯', '高楼层(共34层)2013年建塔楼  -  龙头寺', '215万', '单价18972元/平米')
('https://image1.ljcdn.com/500000-inspection/e1c3e3e4-73b6-48cf-ab49-48282ae62756.jpg.296x216.jpg', '北滨路 国兴北岸江山 清水两房 朝中庭 住家安静采光好', '国兴北岸江山东区  | 2室1厅 | 88平米 | 北 | 毛坯', '中楼层(共33层)暂无数据  -  北滨路', '155万', '单价17614元/平米')
('https://image1.ljcdn.com/500000-inspection/1c2b319c-5f31-4440-9bb7-7bbeb66dce18.JPG.296x216.jpg', '正规四房，中间楼层，坐北朝南，看小区中庭安静', '佳居花园A区  | 4室2厅 | 160.45平米 | 南 | 简装 | 有电梯', '中楼层(共24层)2005年建塔楼  -  石子山', '192万', '单价11967元/平米')
('https://image1.ljcdn.com/500000-inspection/ee0c7af7-8dc9-4179-be6e-21c8b1cb2952.JPG.296x216.jpg', '北滨路 金源时代广场 华丽家族 简装三房出售', '华丽家族小区  | 4室1厅 | 139.76平米 | 东南 | 简装 | 有电梯', '高楼层(共29层)2006年建板塔结合  -  北滨路', '180万', '单价12880元/平米')
('https://image1.ljcdn.com/500000-inspection/a5e67492-2fa3-406d-9620-494be9f732b0.JPG.296x216.jpg', '融景城郦苑，清水三房，开发商自带地暖，业主诚心', '融景城郦苑  | 3室2厅 | 151.37平米 | 北 | 其他 | 有电梯', '高楼层(共40层)2013年建塔楼  -  五里店', '260万', '单价17177元/平米')
('https://image1.ljcdn.com/500000-inspection/bc210583-0615-4610-8bbe-02b91657414e.jpg.296x216.jpg', '东方港湾 中楼层看江看中庭 精装大2房 拎包入住 急售', '东方港湾  | 2室1厅 | 77.42平米 | 东 | 精装 | 有电梯', '中楼层(共29层)2005年建塔楼  -  大石坝', '115万', '单价14855元/平米')
('https://image1.ljcdn.com/500000-inspection/359b18dc-da4c-47ea-af93-f77c4eb2fb6e.jpg.296x216.jpg', '平安摩卡城市 2室1厅 88万', '平安摩卡城市  | 2室1厅 | 54.23平米 | 南 | 其他 | 有电梯', '低楼层(共30层)2008年建塔楼  -  观音桥', '88万', '单价16228元/平米')
('https://image1.ljcdn.com/500000-inspection/aaefb908-7eb6-4579-a606-f9ae829b590e.jpg.296x216.jpg', '江北嘴CBD紫御江山 正规三室  高楼层 采光通风好', '中海紫御江山紫峰  | 3室2厅 | 88.44平米 | 西北 | 其他 | 有电梯', '高楼层(共33层)2013年建塔楼  -  江北嘴', '180万', '单价20353元/平米')
('https://image1.ljcdn.com/500000-inspection/fdd68106-ebf7-462b-8ff5-79e0d06a94d2.jpg.296x216.jpg', '临轻轨，体育公园旁，鲁能带指标两房', '鲁能星城十一街区  | 2室2厅 | 89.43平米 | 北 | 简装 | 有电梯', '高楼层(共32层)2008年建板塔结合  -  龙头寺', '170万', '单价19010元/平米')
('https://image1.ljcdn.com/500000-inspection/ecdfedfa-5b4b-44bc-ad5d-460294e42bd7.JPG.296x216.jpg', '融景城融御看江清水大两房 交通方便 业主诚心出售', '融景城融御  | 3室1厅 | 205.33平米 | 南 | 其他', '高楼层(共36层)2015年建板楼  -  北滨路', '510万', '单价24839元/平米')
('https://image1.ljcdn.com/500000-inspection/e7573d5a-9eb1-42fc-8986-58387c5930b8.JPG.296x216.jpg', '观音桥北滨路 恒大御龙天峰 板楼 四房 洋房 诚诚诚售', '御龙天峰  | 4室1厅 | 163平米 | 东南 | 毛坯', '中楼层(共9层)塔楼  -  北滨路', '360万', '单价22086元/平米')
('https://image1.ljcdn.com/500000-inspection/98560641-1a35-4b29-987f-bba8fba388bc.jpg.296x216.jpg', '东海岸 跃层两房 住家装修 拎包入住 业主诚心出售', '东海岸  | 2室1厅 | 57.74平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2010年建塔楼  -  大石坝', '96万', '单价16627元/平米')
('https://image1.ljcdn.com/500000-inspection/23559b80-50ea-4d09-b90b-660a9e966bc3.jpg.296x216.jpg', '山水天成 2室2厅 123万', '山水天成  | 2室2厅 | 82.81平米 | 南 北 | 其他', '中楼层(共32层)2008年建暂无数据  -  五里店', '123万', '单价14854元/平米')
('https://image1.ljcdn.com/500000-inspection/fb58816b-04f3-45d8-ae18-2b9c6313fad8.jpg.296x216.jpg', '诚心出售正规两房，证在手，交易快捷安全，装修保养好', '东方港湾  | 2室1厅 | 85.64平米 | 南 | 精装 | 有电梯', '低楼层(共30层)2011年建塔楼  -  大石坝', '116万', '单价13546元/平米')
('https://image1.ljcdn.com/500000-inspection/af6cf522-a915-483a-9d70-5246dc1103b1.jpg.296x216.jpg', '东原D7四期 简单装修2房 套内69平 低楼层 出行方便', '东原D7四期  | 2室2厅 | 86.7平米 | 东 | 其他 | 有电梯', '低楼层(共33层)2013年建塔楼  -  大石坝', '150万', '单价17302元/平米')
('https://image1.ljcdn.com/500000-inspection/ea8c934d-40f2-469b-bbc7-32a7cfaae3a3.jpg.296x216.jpg', '江北嘴新鸥鹏教育城三加一户型 ，朝东看小区中庭', '新鸥鹏教育城  | 4室2厅 | 128平米 | 东 | 毛坯 | 有电梯', '高楼层(共30层)2017年建塔楼  -  江北嘴', '265万', '单价20704元/平米')
('https://image1.ljcdn.com/500000-inspection/c724bf1e-8b2e-4178-b3d2-74517aacb80f.JPG.296x216.jpg', '精装修带地暖，看江2房，全款证在手，资金周转急售', '融景城澜岸  | 2室2厅 | 113.56平米 | 南 | 其他 | 有电梯', '中楼层(共46层)2013年建塔楼  -  北滨路', '270万', '单价23776元/平米')
('https://image1.ljcdn.com/500000-inspection/2f0f3a23-940a-4ff8-a6d9-bb6a82eb6ed1.JPG.296x216.jpg', '金源路鸥鹏K城一室一厅朝中庭住家安静', '鸥鹏K城  | 1室1厅 | 61.28平米 | 北 | 简装 | 有电梯', '高楼层(共32层)2007年建塔楼  -  观音桥', '110万', '单价17951元/平米')
('https://image1.ljcdn.com/500000-inspection/efd7d671-2c9b-4e6e-9f45-e1612741cd45.jpg.296x216.jpg', '龙湖春森彼岸带露台住家安静采光好', '龙湖春森彼岸  | 4室1厅 | 170平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2010年建塔楼  -  北滨路', '350万', '单价20589元/平米')
('https://image1.ljcdn.com/500000-inspection/3f2cf576-1255-4587-b1f0-689fa21816ab.jpg.296x216.jpg', '南北三居 带巴蜀指标 可直接入住', '鲁能星城七街区  | 3室2厅 | 116.95平米 | 东南 | 其他 | 有电梯', '中楼层(共29层)2007年建塔楼  -  龙头寺', '248万', '单价21206元/平米')
('https://image1.ljcdn.com/500000-inspection/845ec79b-0795-46f2-80d3-5fcec6020619.JPG.296x216.jpg', '金融街融景城郦苑 配套游泳池地暖 住家安静 大三房', '融景城郦苑  | 3室2厅 | 151.35平米 | 北 | 简装 | 有电梯', '低楼层(共40层)2013年建塔楼  -  五里店', '235万', '单价15527元/平米')
('https://image1.ljcdn.com/500000-inspection/4011d38b-dc57-48a7-8133-068bc356de0e.jpg.296x216.jpg', '金科十年城洋房，精装三房，南北通透，带露台拎包入住', '金科十年城洋房  | 3室2厅 | 127.26平米 | 西北 | 精装 | 无电梯', '高楼层(共5层)2008年建板楼  -  石马河', '285万', '单价22396元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload544cf375-ffd8-4810-96df-6d83f2796cc9.JPG.296x216.jpg', '南桥寺升伟新意境 住家装修三房两卫 东南朝向', '升伟新意境  | 3室2厅 | 123.58平米 | 西南 | 精装 | 有电梯', '中楼层(共32层)2006年建塔楼  -  南桥寺', '185万', '单价14971元/平米')
('https://image1.ljcdn.com/500000-inspection/e0b03aa2-53ce-467e-a4a9-4ee955165508.jpg.296x216.jpg', '江北嘴五里店融景城郦苑清水房舒适型', '融景城郦苑  | 4室1厅 | 173.82平米 | 南 | 毛坯 | 有电梯', '高楼层(共38层)2013年建塔楼  -  五里店', '310万', '单价17835元/平米')
('https://image1.ljcdn.com/500000-inspection/b12e51e3-b2b2-42cb-8705-ceff83f93548.jpg.296x216.jpg', '观音桥步行街 龙湖枫香庭 装修三房 中间楼层', '龙湖枫香庭  | 3室2厅 | 108平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2002年建塔楼  -  观音桥', '220万', '单价20371元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload4d23df3b-376f-4290-a418-867469503871.jpg.296x216.jpg', '东方港湾 精装修一改二的户型！适合居家！拧包入住！', '东方港湾  | 2室1厅 | 66.94平米 | 北 | 精装 | 有电梯', '高楼层(共30层)2011年建塔楼  -  大石坝', '99万', '单价14790元/平米')
('https://image1.ljcdn.com/500000-inspection/572087c3-87f3-4367-9baf-c2d893d250a2.jpg.296x216.jpg', '龙头寺 南北通透装修四房带院管 配套巴蜀 中间楼层', '鲁能星城十一街区  | 4室2厅 | 119平米 | 南 北 | 其他 | 有电梯', '高楼层(共31层)2008年建板塔结合  -  龙头寺', '230万', '单价19328元/平米')
('https://image1.ljcdn.com/500000-inspection/392af3d9-d47d-419c-b051-9661c1961d53.jpg.296x216.jpg', '花卉园内环内，商品房装修大平层，住家安静', '坡月山庄  | 4室2厅 | 190.7平米 | 南 | 其他', '中楼层(共5层)1998年建板楼  -  花卉园', '228万', '单价11956元/平米')
('https://image1.ljcdn.com/500000-inspection/201ea6d2-021e-4cd6-96fb-ffee1c81f9ca.jpg.296x216.jpg', '江北保利法式顶跃洋房+看江+双车位+端头+70平花园', '保利山庄梧桐  | 4室2厅 | 135.16平米 | 南 | 其他', '高楼层(共8层)板楼  -  鸿恩寺', '380万', '单价28115元/平米')
('https://image1.ljcdn.com/500000-inspection/9ad66728-d490-4969-834e-74a16ba599f3.jpg.296x216.jpg', '小两房 拎包入住 朝南 中低楼层 交通生活方便', '光华观府国际  | 2室1厅 | 53.43平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2015年建塔楼  -  观音桥', '110万', '单价20588元/平米')
('https://image1.ljcdn.com/500000-inspection/148b6c3e-1647-41d4-8b11-eae9c7b39e03.JPG.296x216.jpg', '半山华府一室一厅做的小两房，住家装修，可拎包入住', '半山华府  | 2室1厅 | 62.44平米 | 南 | 精装 | 有电梯', '中楼层(共30层)2012年建塔楼  -  观音桥', '113万', '单价18098元/平米')
('https://image1.ljcdn.com/500000-inspection/94d42a5b-d5fc-49bc-9846-a8aea1bc24c9.jpg.296x216.jpg', '城市印象正规三房，户型方正，业主很安心卖。', '城市印象  | 3室2厅 | 79.69平米 | 北 | 其他 | 有电梯', '中楼层(共23层)2007年建塔楼  -  观音桥', '130万', '单价16314元/平米')
('https://image1.ljcdn.com/500000-inspection/10bbc808-27b1-4b9d-acb5-ee1710b93180.jpg.296x216.jpg', '九街高屋 1室0厅 58万', '九街高屋  | 1室0厅 | 36.75平米 | 北 | 精装 | 有电梯', '中楼层(共32层)2011年建板塔结合  -  观音桥', '58万', '单价15783元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload7a9dceb2-610e-4675-83f8-6dc4a65982f1.JPG.296x216.jpg', '正规清水两房带外阳台 住家安静 采光视野俱佳', '金秋家园  | 2室2厅 | 79.04平米 | 北 | 毛坯', '高楼层(共33层)2007年建塔楼  -  南桥寺', '108万', '单价13664元/平米')
('https://image1.ljcdn.com/500000-inspection/f49a06ef-410d-48e4-8673-e92f7e967728.jpg.296x216.jpg', '中海物管 住家安静 装修三房 带车位 看房方便', '中海北滨华庭  | 3室2厅 | 91.25平米 | 南 | 精装 | 有电梯', '中楼层(共32层)塔楼  -  大石坝', '140万', '单价15343元/平米')
('https://image1.ljcdn.com/500000-inspection/7dc4541f-0791-4afd-b071-f380e5727d97.jpg.296x216.jpg', '观音桥，大帝花园，精装楼梯三房，交通便利，诚心出售', '大帝花园  | 3室2厅 | 83.19平米 | 西南 | 简装', '高楼层(共6层)板楼  -  黄泥磅', '110万', '单价13223元/平米')
('https://image1.ljcdn.com/500000-inspection/930d10bc-ff39-42c9-a6fe-864d12ada665.JPG.296x216.jpg', '春森彼岸 可看来福士 看中庭 住家安静', '龙湖春森彼岸  | 2室2厅 | 91.08平米 | 东 | 其他 | 有电梯', '高楼层(共39层)2008年建暂无数据  -  北滨路', '198万', '单价21740元/平米')
('https://image1.ljcdn.com/500000-inspection/a9e8d0d0-867e-4b20-a8d6-a0471b50ab66.jpg.296x216.jpg', '跃层3房，端户，使用面积大，户型方正，住家装3', '东海岸  | 3室2厅 | 68平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2010年建塔楼  -  大石坝', '113万', '单价16618元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadce2abc7d-83d3-4957-859c-fcfdc806d0c4.jpg.296x216.jpg', '东海岸跃层户型方正居家安静，实得面积大高楼层视野好', '东海岸  | 4室2厅 | 104.06平米 | 南 | 毛坯 | 有电梯', '高楼层(共17层)2010年建塔楼  -  大石坝', '130万', '单价12493元/平米')
('https://image1.ljcdn.com/500000-inspection/bfe0f4dc-2683-47f3-afe8-ed70b8320d78.JPG.296x216.jpg', '江北商务城 鎏嘉码头 装修2室2卫 一线江景房', '珠江太阳城A区  | 2室2厅 | 106平米 | 东南 | 毛坯 | 有电梯', '中楼层(共32层)2009年建塔楼  -  北滨路', '218万', '单价20567元/平米')
('https://image1.ljcdn.com/500000-inspection/9b983133-e5a6-48dd-91cc-55d842d89a1d.jpg.296x216.jpg', '融景城锦峰 3室2厅 213万', '融景城锦峰  | 3室2厅 | 113.23平米 | 北 | 其他 | 有电梯', '高楼层(共40层)2014年建塔楼  -  五里店', '213万', '单价18812元/平米')
('https://image1.ljcdn.com/500000-inspection/e7cf8c2e-37d6-41a6-9ecb-3690e491fe68.JPG.296x216.jpg', '观音桥 福康村 装修三房 住家安静 出行方便', '福康村  | 3室2厅 | 107.48平米 | 东南 | 简装', '高楼层(共8层)暂无数据  -  观音桥', '130万', '单价12096元/平米')
('https://image1.ljcdn.com/500000-inspection/004761f0-c1d0-466a-afa3-daf18838498a.jpg.296x216.jpg', '江北 北滨路 北国风光 精装两房 拎包入住 诚心出售', '北国风光  | 2室2厅 | 80.79平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2008年建塔楼  -  北滨路', '125万', '单价15473元/平米')
('https://image1.ljcdn.com/500000-inspection/63d37184-f8e3-49a7-a4fa-ae8f68bb85ea.jpg.296x216.jpg', '近商圈近轻轨小区环境优美正规大两房', '中凯翠海朗园  | 2室1厅 | 93.15平米 | 北 | 其他 | 有电梯', '低楼层(共32层)2009年建塔楼  -  鸿恩寺', '156万', '单价16748元/平米')
('https://image1.ljcdn.com/500000-inspection/964dc1b9-59c1-45d2-8194-b6a20b1e88be.jpg.296x216.jpg', '中凯翠海朗园 小三房 证在手 朝中庭', '中凯翠海朗园  | 3室2厅 | 94平米 | 西 | 毛坯 | 有电梯', '低楼层(共23层)2009年建塔楼  -  鸿恩寺', '160万', '单价17022元/平米')
('https://image1.ljcdn.com/500000-inspection/9efc0e5e-f9ea-409c-b241-501250f2f6e0.JPG.296x216.jpg', '精装修正规两室两厅可改3，看江，卧室带阳台，厨房大', '龙湖春森彼岸  | 3室2厅 | 98平米 | 南 | 精装 | 有电梯', '高楼层(共56层)2010年建塔楼  -  北滨路', '220万', '单价22449元/平米')
('https://image1.ljcdn.com/500000-inspection/88e50fd3-2ab9-401b-97be-fef1ae0fc864.jpg.296x216.jpg', '金融街 融景城朗峰清水两室两厅 业主诚心出售 地铁口', '融景城朗峰  | 2室2厅 | 81.1平米 | 南 | 毛坯 | 有电梯', '低楼层(共33层)2018年建塔楼  -  五里店', '155万', '单价19113元/平米')
('https://image1.ljcdn.com/500000-inspection/7b54d4eb-ce32-4ce8-b55a-4ae201fb0b78.jpg.296x216.jpg', '鲁能八街区 居家三房 看中庭 配套巴蜀（全）', '鲁能星城八街区  | 3室2厅 | 123.56平米 | 北 | 其他 | 有电梯', '高楼层(共32层)2007年建板塔结合  -  龙头寺', '239万', '单价19343元/平米')
('https://image1.ljcdn.com/500000-inspection/e5f45dac-c994-4dcc-a519-ae78434f64e7.jpg.296x216.jpg', '万科悦湾北区 精装2房 C户型 方正户型 有入户花园', '万科悦湾北区  | 2室2厅 | 76平米 | 北 | 精装 | 有电梯', '高楼层(共14层)2013年建塔楼  -  石马河', '125万', '单价16448元/平米')
('https://image1.ljcdn.com/500000-inspection/be501925-dfa5-4720-bb57-b8b5800b7299.jpg.296x216.jpg', '鸿恩寺森林公园 保利洋房大平层 四房带四个阳台', '保利江上明珠一期  | 4室2厅 | 141平米 | 西南 | 其他 | 无电梯', '中楼层(共5层)2010年建板楼  -  鸿恩寺', '268万', '单价19008元/平米')
('https://image1.ljcdn.com/500000-inspection/5ad1c91b-ceb0-429f-ba31-0b0cd30ad7bd.jpg.296x216.jpg', '端头户型 住家装修 一线江景 中间层 装修保持好', '东海岸  | 2室1厅 | 68.18平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2010年建塔楼  -  大石坝', '115万', '单价16868元/平米')
('https://image1.ljcdn.com/500000-inspection/36d85c56-f24a-48e5-8fd2-81328ecd7e19.JPG.296x216.jpg', '珠江国际装修两房，视野采光好，户型方正', '珠江国际  | 2室1厅 | 64.98平米 | 西北 | 其他 | 有电梯', '低楼层(共39层)2013年建塔楼  -  北滨路', '145万', '单价22315元/平米')
('https://image1.ljcdn.com/500000-inspection/fa943b44-2bc8-418c-9950-cefc1f1b5121.jpg.296x216.jpg', '江北大石坝 华润公园 装修三房送车位  朝南看中庭看江', '华润中央公园  | 3室1厅 | 116.15平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2011年建塔楼  -  大石坝', '228万', '单价19630元/平米')
('https://image1.ljcdn.com/500000-inspection/a6aecf62-8bb4-4023-9044-1dcae7588ae6.jpg.296x216.jpg', '此房为万科悦湾装修两房，房子是B户型，卧室在两边。', '万科悦湾北区  | 2室2厅 | 77.33平米 | 东南 | 精装 | 有电梯', '高楼层(共14层)2013年建塔楼  -  石马河', '122万', '单价15777元/平米')
('https://image1.ljcdn.com/500000-inspection/ab69e40d-fc81-45a5-ba23-ef286a3c40ce.jpg.296x216.jpg', '精装跃层 实得面积大 视野开阔 采光充足', '保利观澜  | 2室1厅 | 76.49平米 | 西北 | 精装 | 有电梯', '高楼层(共32层)2016年建板楼  -  海尔路', '182万', '单价23794元/平米')
('https://image1.ljcdn.com/500000-inspection/69c06679-d165-4c58-863a-637b568aa499.jpg.296x216.jpg', '清水大三房 看公园看解放碑 满二年 有密码随时可看房', '寰宇天下天悦  | 3室2厅 | 143.73平米 | 西南 | 其他 | 有电梯', '中楼层(共46层)2016年建塔楼  -  江北嘴', '428万', '单价29779元/平米')
('https://image1.ljcdn.com/500000-inspection/610192b2-abc9-4120-8feb-cfb28ca3f1f4.JPG.296x216.jpg', '御龙天峰全新装修，看江3房 随时看房 安心出售', '御龙天峰  | 3室2厅 | 115平米 | 东南 | 精装 | 有电梯', '高楼层(共49层)2018年建塔楼  -  北滨路', '220万', '单价19131元/平米')
('https://image1.ljcdn.com/500000-inspection/75fa96a1-a53d-4cce-bd03-3dbe9aa9957f.jpg.296x216.jpg', '江北区 海语江山 清水2房 居家安静  次新房 一手业主', '海语江山  | 2室2厅 | 76.1平米 | 北 | 毛坯', '中楼层(共24层)2013年建塔楼  -  海尔路', '117万', '单价15375元/平米')
('https://image1.ljcdn.com/500000-inspection/c8d0b19f-2b36-41f2-aa5f-5482207483de.jpg.296x216.jpg', '龙头寺鲁能十街区正规3房，拎包入住，可读巴蜀。', '鲁能星城十街区  | 3室2厅 | 105.82平米 | 北 | 精装 | 有电梯', '低楼层(共32层)2009年建塔楼  -  龙头寺', '185万', '单价17483元/平米')
('https://image1.ljcdn.com/500000-inspection/73f46dcf-250d-4da7-a01e-5f3a63954927.jpg.296x216.jpg', '品质楼盘 中间楼层 采光好 居家安静 开发商统一装修', '中海北滨华庭  | 4室2厅 | 133.34平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)塔楼  -  大石坝', '210万', '单价15750元/平米')
('https://image1.ljcdn.com/500000-inspection/c17d9797-8eb1-44e7-8091-3f88aa5fb667.jpg.296x216.jpg', '龙湖源著北区一楼洋房带前后花园和地下室 此价带车位', '龙湖源著北区  | 4室2厅 | 174.42平米 | 东南 | 毛坯 | 有电梯', '低楼层(共8层)2011年建板楼  -  石子山', '410万', '单价23507元/平米')
('https://image1.ljcdn.com/500000-inspection/bac55749-169a-4d39-92b8-d3dfb532ae6e.JPG.296x216.jpg', '北滨路珠江太阳城C区装修两房交通便利', '珠江太阳城C区  | 2室1厅 | 71.3平米 | 东 | 其他 | 有电梯', '中楼层(共30层)2010年建塔楼  -  五里店', '141万', '单价19776元/平米')
('https://image1.ljcdn.com/500000-inspection/2f11ba97-0be3-4a04-ba62-9d95f9ca3741.jpg.296x216.jpg', '首创鸿恩三期，业主自住装修三房，朝南看小区中庭', '首创鸿恩国际生活区三期  | 3室2厅 | 109平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2012年建板楼  -  大石坝', '185万', '单价16973元/平米')
('https://image1.ljcdn.com/500000-inspection/a929b50d-4493-4efe-86a7-3633265b7f9c.jpg.296x216.jpg', '渝北区富悦阳光正规三房带阳台朝南可以贷款', '富悦阳光  | 3室2厅 | 102.91平米 | 南 | 简装 | 有电梯', '中楼层(共32层)2007年建塔楼  -  花卉园', '143万', '单价13896元/平米')
('https://image1.ljcdn.com/500000-inspection/cc51827c-18fd-4a8c-8713-855b6ebef6f8.jpg.296x216.jpg', '江北区金科十年城清水小洋房，三房一卫 南北通透', '金科十年城洋房  | 3室2厅 | 92.68平米 | 南 | 毛坯 | 无电梯', '中楼层(共5层)2008年建板楼  -  石马河', '158万', '单价17048元/平米')
