('https://image1.ljcdn.com/370200-inspection/188b722e-678e-40b2-9b6e-49c62bc1dd3f.JPG.296x216.jpg', '天泰奥园 精装平层套二 南北通透 户型好 拎包入住', '天泰奥园  | 2室2厅 | 100.92平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2007年建板楼  -  十梅庵', '225万', '单价22295元/平米')
('https://image1.ljcdn.com/370200-inspection/0fab5a02-5c56-47fa-aa17-33c0fe4621e8.jpg.296x216.jpg', '山水嘉园多层洋房装修保持好元宝户型方正通透', '山水嘉园  | 3室1厅 | 112.87平米 | 南 北 | 精装 | 有电梯', '中楼层(共6层)2016年建板楼  -  十梅庵', '252万', '单价22327元/平米')
('https://image1.ljcdn.com/370200-inspection/e23c97f9-02cb-46ba-8970-85bf55f691fb.jpg.296x216.jpg', '金日紫都大套三采光充足，户型方正', '金日紫都  | 3室2厅 | 125.47平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2011年建板楼  -  农业大学', '240万', '单价19129元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadf9221c83-3258-4e2d-8a93-ced40a1e441c.jpg.296x216.jpg', '蔚蓝群岛 南北通透三居室 没有住过 满两年 看房方便', '卓越蔚蓝群岛  | 3室2厅 | 116.16平米 | 南 北 | 其他', '低楼层(共14层)2016年建板楼  -  女姑', '196万', '单价16874元/平米')
('https://image1.ljcdn.com/370200-inspection/test-50be85d6-7c28-4777-84a6-c2e2e1f50105.png.296x216.jpg', '仁和居 精装套二   楼层好  送全部家具家电储藏室', '仁和居  | 2室2厅 | 90.11平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2001年建板楼  -  农业大学', '153万', '单价16980元/平米')
('https://image1.ljcdn.com/370200-inspection/96e27756-18ce-4e89-8db8-bfd3dda7817f.JPG.296x216.jpg', '正阳东路  怡馨苑小区  套二全明精装  送地上车位', '怡馨苑  | 2室1厅 | 94.46平米 | 南 | 精装 | 有电梯', '低楼层(共15层)2008年建板楼  -  惜福镇', '150万', '单价15880元/平米')
('https://image1.ljcdn.com/370200-inspection/249390d4-3bb9-494a-918f-cf2031fb5846.JPG.296x216.jpg', '精装套三  家电齐全  随时看房', '龙湖锦璘原著  | 3室2厅 | 93.16平米 | 南 北 | 其他', '中楼层(共11层)2015年建暂无数据  -  夏庄', '185万', '单价19859元/平米')
('https://image1.ljcdn.com/370200-inspection/3a5f5b25-dbf6-414d-90f7-9ff7e53438a4.JPG.296x216.jpg', '天泰城迦南美地 元宝户型 双南一北卧 采光视野很好', '天泰迦南美地  | 3室2厅 | 109.39平米 | 南 北 | 简装 | 有电梯', '低楼层(共9层)2012年建板楼  -  十梅庵', '218万', '单价19929元/平米')
('https://image1.ljcdn.com/370200-inspection/c5270498-802e-4870-a359-9e3b8689786c.jpg.296x216.jpg', '顺德居  温馨2居 坐享三口之家的欢乐', '顺德居  | 2室2厅 | 110.99平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)2002年建板楼  -  城阳实验二小', '193万', '单价17389元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload8abfcaf7-558d-4239-9b2f-ce5a135e889d.JPG.296x216.jpg', '中冶圣乔维斯 双南卧南厅 精装套二 双阳台全明户型', '中冶圣乔维斯  | 2室2厅 | 87.93平米 | 南 | 其他 | 有电梯', '中楼层(共16层)2012年建板楼  -  家佳源', '178万', '单价20244元/平米')
('https://image1.ljcdn.com/370200-inspection/5a2cf65c-5a34-4693-bd5b-578cd74f037f.jpg.296x216.jpg', '2013年新小区，电梯房，次顶楼，视野好', '天竺嘉园  | 2室1厅 | 79.59平米 | 南 北 | 其他', '高楼层(共11层)2013年建板楼  -  流亭', '145万', '单价18219元/平米')
('https://image1.ljcdn.com/370200-inspection/5ec7e5d7-42e7-42a5-a126-922fd5bf464f.jpg.296x216.jpg', '套三双卫，年轻人的不二选择，精装修采光足', '金日紫都  | 3室2厅 | 133.93平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2010年建板楼  -  农业大学', '245万', '单价18294元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload50aebdaa-0fe9-4d23-ae7a-930d79d80203.jpg.296x216.jpg', '盈园广场，套三双卫，精装，高层观景', '盈园广场  | 3室2厅 | 166.66平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2004年建板楼  -  农业大学', '366万', '单价21961元/平米')
('https://image1.ljcdn.com/370200-inspection/31d2ad86-72cf-4f82-9730-b569fce2b8a7.jpg.296x216.jpg', '此房精装修，楼层好，视野开阔，采光足，通风良好', '华城路三小区  | 3室1厅 | 70.08平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  太阳城', '115万', '单价16410元/平米')
('https://image1.ljcdn.com/370200-inspection/2c606697-2344-439b-8a36-e4702dbaf4de.JPG.296x216.jpg', '新小区 精装修 业主诚心出售！！', '巴黎壹号  | 3室1厅 | 91.23平米 | 南 | 其他 | 有电梯', '中楼层(共9层)2014年建板楼  -  城阳实验二小', '210万', '单价23019元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload1166ca50-97dd-4a1b-83c7-c1b674b294e2.JPG.296x216.jpg', '此房满二年 免单税 毛坯房 看房有钥匙 楼层好', '水悦城  | 2室1厅 | 91.85平米 | 南 北 | 其他', '高楼层(共11层)2015年建板楼  -  城阳实验二小', '220万', '单价23953元/平米')
('https://image1.ljcdn.com/370200-inspection/a8fb8f90-944d-4710-bc95-8800a1db8463.JPG.296x216.jpg', '中铁华胥美邦大套三，南北通透，大套三', '中铁华胥美邦  | 3室2厅 | 129.16平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2015年建板楼  -  流亭', '237万', '单价18350元/平米')
('https://image1.ljcdn.com/370200-inspection/c986e63f-aa02-4a2a-b697-59452f61aa9d.jpg.296x216.jpg', '精装大套三 户型超好 南北通透  随时看房 价格可议', '卓越蔚蓝群岛  | 3室2厅 | 143平米 | 南 北 | 精装 | 有电梯', '高楼层(共15层)2014年建板楼  -  女姑', '245万', '单价17133元/平米')
('https://image1.ljcdn.com/370200-inspection/60ede263-69e3-423d-83c9-3e98f842f608.JPG.296x216.jpg', '天泰奥园 三室两厅 精装修满五年', '天泰奥园  | 3室2厅 | 130.49平米 | 东南 南 北 | 简装 | 无电梯', '中楼层(共6层)2004年建板楼  -  十梅庵', '260万', '单价19925元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadfcddca23-3e9c-4cdc-bbf8-4070ac72d22b.JPG.296x216.jpg', '满五年唯一，免双税，精装保持好 拎包入住  集中供暖', '天泰迦南美地  | 2室2厅 | 97.22平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2010年建塔楼  -  十梅庵', '180万', '单价18515元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadbcdac513-0051-478e-ba01-06de8e5a184a.JPG.296x216.jpg', '万科物业，臻园套三，全明套三，一梯两户看房有钥匙', '臻园  | 3室1厅 | 92.44平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2014年建板楼  -  家佳源', '180万', '单价19473元/平米')
('https://image1.ljcdn.com/370200-inspection/f7fdab55-5210-43a2-94b3-3f20a93a6a8c.JPG.296x216.jpg', '鑫江拉菲庄园电梯洋房精装大套三', '鑫江拉菲庄园  | 3室2厅 | 120.29平米 | 南 北 | 精装', '中楼层(共8层)2012年建板楼  -  流亭', '245万', '单价20368元/平米')
('https://image1.ljcdn.com/370200-inspection/e51428eb-9c34-4c92-ba8b-5c35587b5489.JPG.296x216.jpg', '中铁华胥美邦 满五省税，高楼层视野好，随时看房', '中铁华胥美邦  | 2室2厅 | 84.53平米 | 南 北 | 其他 | 有电梯', '高楼层(共14层)2015年建板楼  -  流亭', '160万', '单价18929元/平米')
('https://image1.ljcdn.com/370200-inspection/f0ef7c29-d91d-4612-985f-54a51bc53028.jpg.296x216.jpg', '满五唯一，精装修，送家具家电。', '卓越蔚蓝群岛  | 3室2厅 | 109.67平米 | 南 北 | 其他 | 有电梯', '中楼层(共10层)2012年建板楼  -  女姑', '215万', '单价19605元/平米')
('https://image1.ljcdn.com/370200-inspection/d9f9a60b-5ad8-4292-b3eb-352dbcfc51ea.JPG.296x216.jpg', '顺德居 精装大套二  满五不唯一 好房出售', '顺德居  | 2室2厅 | 111.7平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2002年建板楼  -  城阳实验二小', '200万', '单价17906元/平米')
('https://image1.ljcdn.com/370200-inspection/9a0dc85e-79d4-4bec-8444-7c960dab72c5.JPG.296x216.jpg', '中铁华胥美邦  南北通途大套三  带车位 业主诚售', '中铁华胥美邦  | 3室2厅 | 90.58平米 | 南 北 | 其他 | 有电梯', '中楼层(共16层)2015年建板楼  -  流亭', '181万', '单价19983元/平米')
('https://image1.ljcdn.com/370200-inspection/8f47f013-d6e6-4a59-a3de-aeefb3f471ba.JPG.296x216.jpg', '迦南美地湖景房 元宝户型 南北通透', '天泰迦南美地  | 3室1厅 | 106.76平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2012年建板楼  -  十梅庵', '222万', '单价20795元/平米')
('', '满五唯一免双税，从未出租过，送地下车库', '时光里  | 3室1厅 | 88.96平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2013年建板楼  -  家佳源', '210万', '单价23607元/平米')
('https://image1.ljcdn.com/370200-inspection/ff68a59f-0ce6-4372-9f68-60ee2f60f7da.JPG.296x216.jpg', '巴黎壹号 装修好 采光充足 配套成熟', '巴黎壹号  | 2室1厅 | 94平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2013年建板楼  -  城阳实验二小', '190万', '单价20213元/平米')
('https://image1.ljcdn.com/370200-inspection/a2e432b9-bdea-412d-98c9-60fc9670b885.JPG.296x216.jpg', '精装修 保持好 看房方便 采光视野好', '都霖美景  | 3室2厅 | 120.22平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)2008年建板楼  -  瑞阳路', '218万', '单价18134元/平米')
('https://image1.ljcdn.com/370200-inspection/3bf77644-172b-4aac-8b39-4f105031c896.JPG.296x216.jpg', '富登嘉 120平精装修大套二 满五唯一免双税 业主急售', '富登嘉小区  | 2室1厅 | 119.53平米 | 南 | 其他', '中楼层(共11层)2010年建板楼  -  家佳源', '214万', '单价17904元/平米')
('https://image1.ljcdn.com/370200-inspection/1ca21f1c-c930-45f4-b58c-12e33eba59b6.jpg.296x216.jpg', '林溪美地  免双税 南北通透户型 楼层好 采光足诚心卖', '林溪美地  | 2室1厅 | 88.57平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2010年建板楼  -  农业大学', '150万', '单价16936元/平米')
('https://image1.ljcdn.com/370200-inspection/6c589004-5539-4f16-830e-c7ab6e3282da.jpg.296x216.jpg', '大套三能改双卫。东山婚房 免双税，高楼层 视野纯棒', '万科魅力之城  | 3室2厅 | 118.22平米 | 南 北 | 精装 | 有电梯', '中楼层(共13层)2010年建板楼  -  世纪公园', '260万', '单价21993元/平米')
('https://image1.ljcdn.com/370200-inspection/1b396bfb-d2f3-4f56-a9c2-f75719e3d4c2.jpg.296x216.jpg', '世纪公园，面积大精装，单价便宜，适合自住，置业', '悦华园  | 3室2厅 | 141.92平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2009年建板楼  -  世纪公园', '175万', '单价12331元/平米')
('https://image1.ljcdn.com/370200-inspection/525143d5-e56b-4fa8-a5cc-9b6f30be09d2.JPG.296x216.jpg', '御景尚都93平大套二可改套三 南北通透 全明户型', '御景尚都二期  | 2室2厅 | 93.27平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2014年建板楼  -  瑞阳路', '185万', '单价19835元/平米')
('https://image1.ljcdn.com/370200-inspection/a5e80e96-2db4-4f9c-8bcc-7413670303e8.JPG.296x216.jpg', '山水嘉园 洋房160.16平一楼带院子精装修', '山水嘉园  | 4室2厅 | 161.16平米 | 南 北 | 其他 | 有电梯', '低楼层(共4层)2013年建板楼  -  十梅庵', '368万', '单价22835元/平米')
('https://image1.ljcdn.com/370200-inspection/ade1f908-1b3f-491a-bd7a-2c50d8efff0c.jpg.296x216.jpg', '世纪公园，宝龙大润发，圣富花苑，精装套三，中间楼层', '圣富花苑  | 2室1厅 | 95.6平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2002年建板楼  -  世纪公园', '160万', '单价16737元/平米')
('https://image1.ljcdn.com/370200-inspection/bf83e715-8627-41ed-b182-425b005ab2d7.JPG.296x216.jpg', '房子满五年唯一，业主诚心出售，位置好环境好不挡光。', '天泰奥园  | 3室2厅 | 102.75平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2007年建板楼  -  十梅庵', '205万', '单价19952元/平米')
('https://image1.ljcdn.com/370200-inspection/47956996-c00d-4a38-9dee-4f4a02ad339e.JPG.296x216.jpg', '中铁华胥美邦套三南北通透 业主诚心卖', '中铁华胥美邦  | 3室2厅 | 90.58平米 | 南 北 | 简装 | 有电梯', '中楼层(共16层)2015年建板楼  -  流亭', '190万', '单价20976元/平米')
('', '瑞麟公馆 洋房套二，精装修，公摊小。', '瑞麟公馆  | 2室2厅 | 98.78平米 | 南 | 其他 | 有电梯', '中楼层(共7层)2006年建板楼  -  城阳实验二小', '210万', '单价21260元/平米')
('https://image1.ljcdn.com/370200-inspection/6807c5f6-18da-40d8-af9f-3a67421979e9.JPG.296x216.jpg', '南北通透 中间楼层 配套成熟 格局好 少公摊 交通方便', '水晶之都  | 2室1厅 | 94.17平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2005年建板楼  -  城阳实验二小', '175万', '单价18584元/平米')
('https://image1.ljcdn.com/370200-inspection/648ad0ef-07ea-4b82-9725-24177a69c769.JPG.296x216.jpg', '中铁华胥美邦 精装修南北通透套二 方正户型 业主诚售', '中铁华胥美邦  | 2室1厅 | 84.5平米 | 南 北 | 其他 | 有电梯', '低楼层(共16层)2015年建板楼  -  流亭', '160万', '单价18935元/平米')
('https://image1.ljcdn.com/370200-inspection/6c4e8bd9-bff7-454d-ac8d-4c7b37abe932.JPG.296x216.jpg', '中铁华胥美邦 精装套三 南北通透 送全部家具家电', '中铁华胥美邦  | 3室2厅 | 100.48平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)2015年建板楼  -  流亭', '210万', '单价20900元/平米')
('https://image1.ljcdn.com/370200-inspection/1a3b61b0-9ff9-4ab0-9d55-d4c8664585b6.jpg.296x216.jpg', '免增值税，户型方正，采光足，视野好', '安泰居  | 3室1厅 | 92.96平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1997年建板楼  -  农业大学', '162万', '单价17427元/平米')
('https://image1.ljcdn.com/370200-inspection/13d12f37-b3f5-4b4d-a4ac-36f77f38a98b.JPG.296x216.jpg', '一南一北卧  北厅  价格便宜   房子优质', '都霖馨苑  | 2室1厅 | 77.34平米 | 南 北 | 其他 | 有电梯', '中楼层(共15层)2010年建板楼  -  瑞阳路', '139万', '单价17973元/平米')
('https://image1.ljcdn.com/370200-inspection/8b9359f6-12d7-49d8-a78d-f8ad78cca642.JPG.296x216.jpg', '套三双卫，毛坯，带露台，动静分离户型', '汇豪景苑  | 3室2厅 | 138.35平米 | 南 北 | 其他 | 有电梯', '高楼层(共15层)2007年建板楼  -  城阳实验二小', '265万', '单价19155元/平米')
('https://image1.ljcdn.com/370200-inspection/a9694f0b-c537-4623-b7c9-93b4412e57fd.jpg.296x216.jpg', '全明西山户型 现代装修送家具家电附带小区一地下车库', '金日紫都  | 3室2厅 | 121.76平米 | 南 北 | 精装 | 有电梯', '低楼层(共15层)2010年建板楼  -  农业大学', '228万', '单价18726元/平米')
('https://image1.ljcdn.com/370200-inspection/1bb2ce78-7600-42db-819b-fa1549cb0f20.jpg.296x216.jpg', '蔚蓝群岛 豪 华 大平层别墅， 豪 华 装修，南北通透', '卓越蔚蓝群岛  | 4室2厅 | 210.89平米 | 南 北 | 其他 | 有电梯', '中楼层(共12层)2010年建板楼  -  女姑', '430万', '单价20390元/平米')
('https://image1.ljcdn.com/370200-inspection/b390843a-81e6-4e2f-8495-8f5907632ce1.JPG.296x216.jpg', '香邑漫步，精装套二，南北通透，中间楼层采光好', '香邑漫步  | 2室1厅 | 89.79平米 | 南 | 其他', '中楼层(共8层)2011年建板楼  -  夏庄', '155万', '单价17263元/平米')
('https://image1.ljcdn.com/370200-inspection/ac123c2e-82b0-4155-98e2-ed6acd69715e.jpg.296x216.jpg', '林溪美地 精装套二 中间楼层 南北通透', '林溪美地  | 2室1厅 | 88.58平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2010年建板楼  -  农业大学', '160万', '单价18063元/平米')
('https://image1.ljcdn.com/370200-inspection/e39a143d-5e16-41d4-8221-ebcf42bf647b.jpg.296x216.jpg', '精装，拎包入住，靠 近地铁口 送家具电，学 区房', '林溪美地  | 2室1厅 | 88.74平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2010年建板楼  -  农业大学', '172万', '单价19383元/平米')
('https://image1.ljcdn.com/370200-inspection/619d61e6-859c-4818-aa64-2c5ada742b0e.JPG.296x216.jpg', '万海惜福时光，新小区，精装双供，拎包入住，看房方便', '万海惜福时光  | 2室2厅 | 88.49平米 | 南 北 | 其他', '高楼层(共14层)2015年建板楼  -  惜福镇', '135万', '单价15256元/平米')
('', '卓越蔚蓝群岛 1室1厅 62万', '卓越蔚蓝群岛  | 1室1厅 | 39.03平米 | 南 | 其他', '中楼层(共10层)板楼  -  女姑', '62万', '单价15886元/平米')
('https://image1.ljcdn.com/370200-inspection/64fae79f-6524-41e1-9ca2-e11e4af6909f.JPG.296x216.jpg', '御景尚都二期毛坯小套三随意装修户型方正', '御景尚都二期  | 3室1厅 | 89.64平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2014年建板楼  -  瑞阳路', '175万', '单价19523元/平米')
('https://image1.ljcdn.com/370200-inspection/c5c0533b-1e2b-4b82-803f-423634444265.jpg.296x216.jpg', '万科魅力之城  满五唯一  精装复式套二   看房预约', '万科魅力之城  | 2室1厅 | 99.86平米 | 南 北 | 其他 | 有电梯', '中楼层(共8层)2010年建板楼  -  世纪公园', '203万', '单价20329元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload92726fb6-9fee-404d-bc45-fad2f245a447.jpg.296x216.jpg', '蔚蓝群岛 满五唯一 叠拼别墅 送车库 送小院 送露台', '卓越蔚蓝群岛  | 5室3厅 | 201.03平米 | 南 | 其他 | 无电梯', '低楼层(共2层)2008年建板楼  -  女姑', '340万', '单价16913元/平米')
('https://image1.ljcdn.com/370200-inspection/7317f9b1-de46-4da0-bff7-194450c5b83f.JPG.296x216.jpg', '华鹏宜家，精装修，采光度高，全明户型，', '华鹏宜家  | 3室1厅 | 101.41平米 | 南 北 | 其他 | 有电梯', '低楼层(共13层)2011年建板楼  -  太阳城', '200万', '单价19722元/平米')
('https://image1.ljcdn.com/370200-inspection/c7a825a8-adb4-440c-9f9a-94241141227b.JPG.296x216.jpg', '都霖馨苑 精装修套二 双南卧室南厅', '都霖馨苑  | 2室1厅 | 93.19平米 | 南 | 精装 | 有电梯', '中楼层(共15层)2012年建板楼  -  瑞阳路', '155万', '单价16633元/平米')
('https://image1.ljcdn.com/370200-inspection/6fef1309-1d30-4330-8d8c-aef1d960edc3.JPG.296x216.jpg', '满五年唯一充足的采光视野开阔拎包入住自住保持好', '山水嘉园  | 3室2厅 | 152.81平米 | 南 北 | 精装 | 有电梯', '高楼层(共6层)2013年建板楼  -  十梅庵', '266万', '单价17408元/平米')
('https://image1.ljcdn.com/370200-inspection/0968b95d-2c4a-4b1e-b9ac-f5bff458105c.jpg.296x216.jpg', '经典套三，精装修，南北通透，全明户型，采光充足。', '阳光公园1号  | 3室1厅 | 93.16平米 | 南 北 | 精装 | 有电梯', '高楼层(共9层)2011年建板楼  -  世纪公园', '200万', '单价21469元/平米')
('https://image1.ljcdn.com/370200-inspection/3e3cd215-605e-418b-a8a5-c75dbecd1131.JPG.296x216.jpg', '新上，圣乔维斯一楼带地下（两层实际面积160左右）', '中冶圣乔维斯  | 2室1厅 | 87.78平米 | 南 北 | 其他 | 有电梯', '低楼层(共16层)2012年建板楼  -  家佳源', '215万', '单价24494元/平米')
('https://image1.ljcdn.com/370200-inspection/25358f06-638e-48cc-bc84-456301606b04.JPG.296x216.jpg', '天泰城，天泰城美立方，套二，精装套二，185万', '天泰城美立方  | 2室2厅 | 81.48平米 | 南 | 精装 | 有电梯', '中楼层(共8层)2012年建板楼  -  十梅庵', '185万', '单价22705元/平米')
('https://image1.ljcdn.com/370200-inspection/f527a3b4-0ebb-41dd-92a6-1652a071602c.JPG.296x216.jpg', '山水嘉园湖景房，南北通透，诚意出售', '山水嘉园  | 2室2厅 | 89.09平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2015年建板楼  -  十梅庵', '175万', '单价19644元/平米')
('', '精装修套二 总价低 户型好楼层佳采光好 刚需好房', '中铁华胥美邦  | 2室1厅 | 78.68平米 | 南 北 | 精装 | 有电梯', '高楼层(共14层)2015年建板楼  -  流亭', '148万', '单价18811元/平米')
('https://image1.ljcdn.com/370200-inspection/ef2b887f-2530-4ab5-8389-f934f864fbea.jpg.296x216.jpg', '东果园社区 大套三 满五唯一免双税 看房方便', '东果园社区  | 3室1厅 | 94.06平米 | 南 北 | 其他', '低楼层(共4层)1998年建板楼  -  太阳城', '155万', '单价16479元/平米')
('', '东凤馨苑 高新区 套二厅 南北卧室 南厅 证满两年', '东风馨苑  | 2室2厅 | 95.18平米 | 南 北 | 其他', '低楼层(共15层)暂无数据  -  上马', '150万', '单价15760元/平米')
('https://image1.ljcdn.com/370200-inspection/699d61ca-0a48-4f50-a46d-0b3bc4befa0f.JPG.296x216.jpg', '美立方 恒温恒湿 南北通透  目前是毛坯可塑性强', '天泰城美立方  | 3室2厅 | 89.84平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2012年建板楼  -  十梅庵', '175万', '单价19480元/平米')
('https://image1.ljcdn.com/370200-inspection/fa79a257-e18c-47d9-8ff5-93417fddbf4c.JPG.296x216.jpg', '中冶（降价20万急售）（刚换万科物业）精装两居室', '中冶圣乔维斯  | 2室2厅 | 93.57平米 | 南 北 | 其他 | 有电梯', '低楼层(共16层)2012年建板楼  -  家佳源', '180万', '单价19237元/平米')
('https://image1.ljcdn.com/370200-inspection/8af86e23-30a0-4902-9682-3339b221a279.JPG.296x216.jpg', '南北通透，交通便利，配套齐全，楼层好', '海棠苑南区  | 2室1厅 | 108.72平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2003年建板楼  -  世纪公园', '190万', '单价17477元/平米')
('https://image1.ljcdn.com/370200-inspection/test-1dd25acf-0500-4252-8665-a806872f51db.png.296x216.jpg', '世纪公园 天竺嘉园 双南套二 全新装修 拎包住', '天竺嘉园  | 2室1厅 | 79.59平米 | 南 | 其他', '中楼层(共11层)2013年建板楼  -  流亭', '146万', '单价18345元/平米')
('https://image1.ljcdn.com/370200-inspection/625476a8-09e4-4b9e-a590-0e714d19e8a9.jpg.296x216.jpg', '蔚蓝群岛精装套二，南北通透，四方户型', '卓越蔚蓝群岛  | 2室2厅 | 86.49平米 | 南 北 | 其他 | 有电梯', '低楼层(共15层)2012年建板楼  -  女姑', '150万', '单价17344元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadbda6910b-2bb7-459b-a4ef-1b4af5834f74.JPG.296x216.jpg', '山水嘉园 精装修 顶加阁 满五唯一 省双税 直接住', '山水嘉园  | 3室2厅 | 152.79平米 | 南 北 | 其他 | 有电梯', '高楼层(共6层)2013年建板楼  -  十梅庵', '267万', '单价17475元/平米')
('https://image1.ljcdn.com/370200-inspection/874565ac-59d9-4c91-87a4-91cd92996338.jpg.296x216.jpg', '业主处理多余房产，方便看房，单价低，优质房源', '卓越蔚蓝群岛  | 3室2厅 | 85.65平米 | 南 北 | 其他', '中楼层(共15层)2015年建板楼  -  女姑', '160万', '单价18681元/平米')
('https://image1.ljcdn.com/370200-inspection/test-fe627b2b-e114-40ae-9aff-79e5667e5924.png.296x216.jpg', '精装小套三  没个功能间都有窗', '祥泰正阳东郡  | 3室1厅 | 95.14平米 | 南 | 其他 | 有电梯', '中楼层(共17层)2013年建板楼  -  瑞阳路', '168万', '单价17659元/平米')
('https://image1.ljcdn.com/370200-inspection/cc156052-45a2-4955-8dcb-5aefd9f33616.jpg.296x216.jpg', '南边就是世纪公园 配套齐全  小区绿化好 交通便利', '万科魅力之城  | 2室1厅 | 87.31平米 | 南 | 其他 | 有电梯', '高楼层(共7层)2012年建板楼  -  世纪公园', '191万', '单价21877元/平米')
('https://image1.ljcdn.com/370200-inspection/9e8cb33b-1b1b-4331-930e-40a063b4de22.JPG.296x216.jpg', '桃源居大套二 南北通透 视野好 165万 价格便宜', '桃源居  | 2室1厅 | 98.01平米 | 南 北 | 简装 | 有电梯', '高楼层(共13层)2009年建板楼  -  家佳源', '165万', '单价16836元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadf46ea50d-76c2-4e93-b9da-863f8f31c8e5.jpg.296x216.jpg', '康桥嘉苑 顶楼复式 大套三 小区位置佳', '康桥嘉苑  | 3室1厅 | 157平米 | 南 北 | 其他', '高楼层(共6层)2007年建板楼  -  农业大学', '190万', '单价12102元/平米')
('https://image1.ljcdn.com/370200-inspection/9d519bd9-8270-4e45-9eba-1cf385abb7e4.JPG.296x216.jpg', '此房是万科城市花园二期统一精装修，保持的很干净', '万科城市花园二期  | 2室1厅 | 87.05平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2011年建板楼  -  家佳源', '185万', '单价21253元/平米')
('', '此房满两年，免单税税，双南卧，户型方正，采光充足', '御景尚都一期  | 2室2厅 | 88.62平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  瑞阳路', '160万', '单价18055元/平米')
('https://image1.ljcdn.com/370200-inspection/59106cab-67d9-4087-ba39-a4e2d7cfea1d.JPG.296x216.jpg', '阳光美寓 两室两厅电梯洋房 精装修满五唯一', '陽光美寓  | 2室2厅 | 92.06平米 | 南 北 | 精装', '高楼层(共8层)2016年建板楼  -  流亭', '160万', '单价17380元/平米')
('https://image1.ljcdn.com/370200-inspection/544ebb53-625d-4933-9e90-9b3b69079384.JPG.296x216.jpg', '迦南美地耳朵户型，双南卧一北卧，全明户型', '天泰迦南美地  | 3室2厅 | 107.08平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2010年建板楼  -  十梅庵', '218万', '单价20359元/平米')
('https://image1.ljcdn.com/370200-inspection/test-32ecfa6d-069b-4783-b22b-1d2f35fec416.png.296x216.jpg', '中冶圣乔维斯  套二精装修  业主诚心售  楼层采光好', '中冶圣乔维斯  | 2室1厅 | 87.36平米 | 南 | 其他 | 有电梯', '中楼层(共17层)2012年建板楼  -  家佳源', '175万', '单价20033元/平米')
('https://image1.ljcdn.com/370200-inspection/1ae31053-943b-4bec-b87d-4b809588bab3.jpg.296x216.jpg', '经典南北通透套二 全明户型 产权清晰 看房方便', '宝龙国际社区  | 2室1厅 | 89.16平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2008年建板楼  -  世纪公园', '205万', '单价22993元/平米')
('https://image1.ljcdn.com/370200-inspection/f24877ec-fa3d-48c4-95df-5b210def5a26.jpg.296x216.jpg', '满五年精装修，看房方便，门口交通便利', '春城花园  | 2室1厅 | 93.71平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2008年建板楼  -  世纪公园', '163万', '单价17395元/平米')
