('https://image1.ljcdn.com/330100-inspection/8a25b2f3-e7f2-4845-a24d-8c748c15320c.jpg.296x216.jpg', '满二年，精装修，视野开阔，采光充足，房东诚心出售！', '竹海水韵  | 3室2厅 | 88.32平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2011年建板塔结合  -  闲林', '240万', '单价27174元/平米')
('https://image1.ljcdn.com/330100-inspection/46fdad23-3361-48f3-befa-4f613457cfc2.JPG.296x216.jpg', '田园风装修 三居室格局好 装修新拎包入住', '玉都枫景  | 3室2厅 | 87.74平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2012年建板楼  -  良渚', '275万', '单价31343元/平米')
('https://image1.ljcdn.com/330100-inspection/c7dbc6a6-dc1a-42d4-953c-7fdfd54aa702.jpg.296x216.jpg', '西溪永乐城 1室1厅 115万', '西溪永乐城  | 1室1厅 | 48.17平米 | 北 | 其他', '高楼层(共18层)板楼  -  未来科技城', '115万', '单价23874元/平米')
('https://image1.ljcdn.com/330100-inspection/3c0af853-68a4-4c66-a410-589d8598aead.jpg.296x216.jpg', '单价低大四房满二税费低楼层好全明户型采光好诚心出售', '悦泽公寓  | 4室1厅 | 120.04平米 | 南 | 简装', '中楼层(共6层)2003年建板楼  -  星桥', '225万', '单价18744元/平米')
('https://image1.ljcdn.com/330100-inspection/1d7b96b2-50f6-4e97-81b4-19dbe5adbac8.jpg.296x216.jpg', '4.9米层高，送车位！民水民电通天燃气，买一层送一层', '理想西溪金座  | 2室1厅 | 54.27平米 | 南 | 精装 | 有电梯', '9层2014年建板楼  -  未来科技城', '185万', '单价34089元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload4cf172d4-b1a3-421e-8b68-777515afa52c.jpg.296x216.jpg', '超大阳台 三房户型  业主诚心出售', '中尚橄榄树花园（北区）  | 3室1厅 | 113.5平米 | 南 | 简装', '高楼层(共6层)2005年建暂无数据  -  崇贤', '235万', '单价20705元/平米')
('https://image1.ljcdn.com/330100-inspection/57e76894-f5eb-4ef3-8749-2850150b4461.jpg.296x216.jpg', '满2年 简单装修.经典户型.采光好.', '丰梅路10-21号  | 2室1厅 | 65.1平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2000年建板楼  -  临平', '137万', '单价21045元/平米')
('https://image1.ljcdn.com/330100-inspection/dc514dd6-a015-45a1-ba8c-01e6053db83e.JPG.296x216.jpg', '满两年 毛坯房 楼层位置佳 小区环境好', '东海闲湖城  | 3室2厅 | 89.42平米 | 南 | 毛坯 | 有电梯', '高楼层(共27层)2015年建板楼  -  闲林', '245万', '单价27399元/平米')
('https://image1.ljcdn.com/330100-inspection/5c16b9a4-e8e5-42c2-9b09-cb6885921796.jpg.296x216.jpg', '五洋东湖春天好房子，一室一厅，户型方正，精装修。', '五洋东湖春天  | 1室1厅 | 57.34平米 | 南 西 | 精装 | 有电梯', '中楼层(共18层)2009年建板楼  -  临平', '145万', '单价25288元/平米')
('https://image1.ljcdn.com/330100-inspection/80d97162-8eed-4b34-8cfc-eca6f01a7250.JPG.296x216.jpg', '白鹭郡南 精装修 一楼二楼打通  位置安静', '良渚文化村白鹭郡南  | 2室2厅 | 89平米 | 南 | 精装 | 无电梯', '中楼层(共4层)2010年建板楼  -  良渚', '260万', '单价29214元/平米')
('https://image1.ljcdn.com/330100-inspection/03ed6592-a832-4d2f-a6bf-56bd1b42f010.jpg.296x216.jpg', '滨江开发  买一层送一层 带花园', '滨江西溪之星  | 3室2厅 | 110平米 | 南 | 毛坯', '低楼层(共7层)2016年建板楼  -  西溪', '580万', '单价52728元/平米')
('https://image1.ljcdn.com/330100-inspection/8c6371d4-8949-4703-98a1-7a3da3499d70.jpg.296x216.jpg', '满两年，精装修，业主因置换急售，三成首付，无抵押！', '保亿风景晨园  | 3室2厅 | 81.93平米 | 南 | 精装 | 有电梯', '低楼层(共25层)2016年建板楼  -  乔司', '233万', '单价28439元/平米')
('https://image1.ljcdn.com/330100-inspection/b652ba57-46e6-466d-a36a-5bd4d93d5672.jpg.296x216.jpg', '5米层高loft！50年产权公寓民水、民电通燃气', '理想西溪金座  | 2室1厅 | 54.27平米 | 北 | 简装 | 有电梯', '9层2014年建板楼  -  未来科技城', '150万', '单价27640元/平米')
('https://image1.ljcdn.com/330100-inspection/3ab2661e-d66d-4160-a3e1-578ccd0541c1.jpg.296x216.jpg', '九号旁，精装，满两年，采光佳，户型正，三开间朝南', '金帝海珀一期  | 3室1厅 | 87.43平米 | 南 北 | 精装 | 有电梯', '低楼层(共28层)2010年建板楼  -  临平', '223万', '单价25507元/平米')
('https://image1.ljcdn.com/330100-inspection/test-0b8f4d73-2b4f-455d-ac83-dcecf50dac20.png.296x216.jpg', '西边套，视野开阔，拎包入住，钥匙在店', '雅居乐国际花园  | 3室2厅 | 117.46平米 | 南 北 | 简装 | 有电梯', '高楼层(共33层)2016年建板楼  -  闲林', '245万', '单价20859元/平米')
('https://image1.ljcdn.com/330100-inspection/3f410b50-1117-420f-9651-3e680aa54e20.jpg.296x216.jpg', '未来科技城，青枫墅园一期，大面积排屋，环境好', '青枫墅园   | 联排别墅 | 4室2厅 | 226平米 | 南 北 | 毛坯 | 无电梯', '2层2014年建暂无数据  -  闲林', '680万', '单价30089元/平米')
('https://image1.ljcdn.com/330100-inspection/b4f16e40-5ec1-4a10-b215-ceb00d2a03f9.jpg.296x216.jpg', '杭州未来广场，精装酒店式公寓，', '盛奥西溪铭座  | 2室1厅 | 69.89平米 | 南 | 精装 | 有电梯', '高楼层(共12层)2014年建板楼  -  未来科技城', '165万', '单价23609元/平米')
('https://image1.ljcdn.com/330100-inspection/0a874159-1138-41ee-97c7-48d19fa33e21.jpg.296x216.jpg', '复地上城 电梯高层 视野开阔 格局方正 全明户型', '复地上城  | 3室2厅 | 118平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2014年建板楼  -  闲林', '298万', '单价25255元/平米')
('https://image1.ljcdn.com/330100-inspection/cbb33af5-f826-426b-b14c-f6a18a1c500c.jpg.296x216.jpg', '滨江品质绿化考究，不遮挡采光送地下室和20方私家花园', '滨江西溪之星  | 2室1厅 | 74平米 | 南 | 毛坯', '低楼层(共7层)2016年建板楼  -  西溪', '420万', '单价56757元/平米')
('https://image1.ljcdn.com/330100-inspection/666ca916-5729-492b-a53e-39d35d4d376b.jpg.296x216.jpg', '总价低，精装LOFT，独立厨房，两面开窗，明卫诚心卖！', '西溪八方城  | 1室2厅 | 36.41平米 | 北 | 精装 | 有电梯', '高楼层(共12层)2015年建板塔结合  -  未来科技城', '115万', '单价31585元/平米')
('https://image1.ljcdn.com/330100-inspection/b47044a5-8b73-4af4-8f12-e1e73d7a1359.jpg.296x216.jpg', '天阳棕榈湾 南北通透 阳台可内包 单价低 看房方便', '天阳棕榈湾二期  | 4室2厅 | 155.29平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共5层)2004年建板楼  -  良渚', '328万', '单价21122元/平米')
('https://image1.ljcdn.com/330100-inspection/258d8228-050a-40c8-84ab-c0144fce7fa7.JPG.296x216.jpg', '景雅苑经典两房，自住精装修，诚心出售，看房方便', '景雅苑  | 2室2厅 | 78.18平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2008年建板楼  -  闲林', '215万', '单价27501元/平米')
('https://image1.ljcdn.com/330100-inspection/test-e133b62a-79d7-4a2d-8815-967ae0e4eec4.png.296x216.jpg', '闲林山水木兰苑 3室2厅 280万', '闲林山水木兰苑  | 3室2厅 | 127平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)2006年建板楼  -  闲林', '280万', '单价22048元/平米')
('https://image1.ljcdn.com/330100-inspection/d4cfcb64-ca44-4bdf-956f-eeffef055d46.JPG.296x216.jpg', '盛世嘉园精装顶跃出售，送露台阁楼户型正', '盛世嘉园  | 4室2厅 | 121.1平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  闲林', '360万', '单价29728元/平米')
('https://image1.ljcdn.com/330100-inspection/b318ddcd-ab83-4b2a-bd78-2ed86e5a12bb.jpg.296x216.jpg', '七贤郡一楼带50方左右院子 边套户型 送家具家电 诚售', '良渚文化村七贤郡  | 3室2厅 | 77.19平米 | 南 | 精装 | 有电梯', '低楼层(共6层)2014年建板塔结合  -  良渚', '265万', '单价34331元/平米')
('https://image1.ljcdn.com/330100-inspection/08cca309-f44e-4b03-b7e1-d44d8bc91de5.jpg.296x216.jpg', '50年产权，民水民电通天然气，4.9米层高', '理想西溪金座  | 3室1厅 | 61.2平米 | 南 | 精装 | 有电梯', '高楼层(共9层)2014年建板楼  -  未来科技城', '190万', '单价31046元/平米')
('https://image1.ljcdn.com/330100-inspection/46e9ed78-9fff-4b3a-bb5b-b8024dfa607e.jpg.296x216.jpg', '格局好，楼层好，视野开阔，208万带地上车库', '天都花园  | 3室1厅 | 96.55平米 | 南 | 简装', '高楼层(共6层)2000年建板楼  -  临平', '208万', '单价21544元/平米')
('https://image1.ljcdn.com/330100-inspection/fcd98728-f8a9-4972-9d1a-31fc275a6000.jpg.296x216.jpg', '融创金成西溪海 2室1厅 210万', '融创金成西溪海  | 2室1厅 | 66平米 | 东南 | 精装 | 有电梯', '低楼层(共18层)2014年建塔楼  -  闲林', '210万', '单价31819元/平米')
('https://image1.ljcdn.com/330100-inspection/eb78eaf6-0e23-4306-b3d9-b236724abb17.jpg.296x216.jpg', '未来科技城 地铁口 满2年 精装两居室 家具家电都送', '庭院深深  | 2室1厅 | 88.81平米 | 东南 | 精装 | 有电梯', '高楼层(共26层)2012年建板楼  -  闲林', '230万', '单价25898元/平米')
('https://image1.ljcdn.com/330100-inspection/4344245d-add1-4eae-82ae-1f3b16cb4013.jpg.296x216.jpg', '精装修LOFT，视野好 未来科技城板块', '欧美金融城  | 2室1厅 | 54平米 | 南 | 精装 | 有电梯', '低楼层(共23层)2017年建塔楼  -  未来科技城', '145万', '单价26852元/平米')
('https://image1.ljcdn.com/110000-inspection/00b71c11-f627-4181-8603-55c4079251db.JPG.296x216.jpg', '精装4房 西边套 送南北大露台 拎包入住 送家电家具', '岸上蓝山  | 4室2厅 | 120.44平米 | 南 西 北 | 精装 | 无电梯', '低楼层(共6层)2013年建板楼  -  闲林', '290万', '单价24079元/平米')
('https://image1.ljcdn.com/330100-inspection/beb2aec1-ad50-4ba8-98cf-de76b8844ca4.jpg.296x216.jpg', '三阳台，东边套，中间层，满两年，户型好，有钥匙', '金帝海珀二期  | 3室2厅 | 88.25平米 | 东 南 | 简装 | 有电梯', '中楼层(共25层)2010年建塔楼  -  临平', '265万', '单价30029元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload9efd24a0-1182-446e-96a4-11e08e7e6bde.jpg.296x216.jpg', '中铁逸都 满两年 精装修 小三房', '中铁逸都  | 3室2厅 | 87平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2014年建板楼  -  临平', '225万', '单价25863元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadb9420bd9-2592-4b49-894f-1145b815988f.jpg.296x216.jpg', '风雅乐府 业主精装自住 诚心出售', '风雅乐府  | 4室2厅 | 87.81平米 | 南 | 精装 | 有电梯', '低楼层(共30层)2011年建板楼  -  万达广场', '320万', '单价36443元/平米')
('https://image1.ljcdn.com/330100-inspection/f5db00e6-85d2-400f-85ad-e11766806a85.jpg.296x216.jpg', '闲林山水楼梯房，得房率高，诚心出售', '闲林山水海棠苑  | 2室2厅 | 98.56平米 | 南 | 毛坯 | 无电梯', '低楼层(共5层)2007年建板楼  -  闲林', '230万', '单价23337元/平米')
('https://image1.ljcdn.com/330100-inspection/28ef1805-9dcc-4995-8862-ea0ae7616781.jpg.296x216.jpg', 'loft4.8米樾层 朝正南 经装修 格局设计精美', '海联云客里  | 2室1厅 | 38.8平米 | 南 | 精装', '中楼层(共12层)2017年建板楼  -  临平', '98万', '单价25258元/平米')
('https://image1.ljcdn.com/330100-inspection/e389ae8b-9be2-4989-91dc-826611d78496.jpg.296x216.jpg', '蒙卡岸毛坯小户型两房朝南中间楼层采光好', '华元蒙卡岸  | 2室2厅 | 87.66平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共15层)2012年建板楼  -  翡翠城', '300万', '单价34224元/平米')
('https://image1.ljcdn.com/330100-inspection/a9b17fdb-9234-4fdd-8fe3-ce04ad7da5d9.jpg.296x216.jpg', '精装公寓带阳台，总价不到百万，实际面积60平', '美致生活广场  | 3室2厅 | 32.25平米 | 南 | 精装', '高楼层(共19层)2016年建板塔结合  -  塘栖', '110万', '单价34109元/平米')
('https://image1.ljcdn.com/330100-inspection/2426fa35-0cf6-4cfe-8ebf-312ef9f754a2.jpg.296x216.jpg', '此房是满五不唯一的，没有综合营业税，总价不高的住宅', '邱山小区  | 2室1厅 | 69平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2008年建板楼  -  临平', '140万', '单价20290元/平米')
('https://image1.ljcdn.com/110000-inspection/4db43687-8b0b-4bb8-a2d2-5b5c353ae4a5.JPG.296x216.jpg', '跃层大户型，上下两层，中式风格装修，使用面积200方', '爵士风情花园  | 5室2厅 | 182.95平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)2008年建板楼  -  闲林', '380万', '单价20771元/平米')
('https://image1.ljcdn.com/330100-inspection/d4da5d00-6bf7-47b7-aaef-aa5f35407ce2.jpg.296x216.jpg', '满二，价格低，开发商精装小户型', '东冠逸景花苑  | 1室1厅 | 58.12平米 | 南 | 简装 | 有电梯', '高楼层(共6层)2013年建板楼  -  乔司', '130万', '单价22368元/平米')
('https://image1.ljcdn.com/330100-inspection/95e19b7c-b5cb-473a-9dbf-3487c3ea2420.jpg.296x216.jpg', '华艺星座 精装大3房，满2年，全明户型，配套齐', '华艺星座  | 3室2厅 | 127.3平米 | 南 | 精装', '高楼层(共17层)2008年建板楼  -  星桥', '300万', '单价23567元/平米')
('https://image1.ljcdn.com/330100-inspection/test-ab1ee914-f650-47b7-b40f-3a60e7ae779f.png.296x216.jpg', '总价低 两房经典户型 业主诚心出售 看房随时', '惠都家园  | 2室1厅 | 82.32平米 | 南 | 毛坯', '低楼层(共18层)2011年建板楼  -  星桥', '180万', '单价21866元/平米')
('https://image1.ljcdn.com/330100-inspection/11772c2a-a813-440b-af67-1f3057c972b2.jpg.296x216.jpg', '佳兆业君汇上品 纯西边套三房户型 房东诚售 看房方便', '佳兆业君汇上品  | 3室2厅 | 87.95平米 | 西南 | 简装 | 有电梯', '低楼层(共13层)2016年建板楼  -  乔司', '265万', '单价30131元/平米')
('https://image1.ljcdn.com/330100-inspection/44f72757-f735-4ad6-af7f-9e213d149afd.jpg.296x216.jpg', '未来科技城优质大三房，业主急售价格美丽！', '合景瑜翠园  | 3室2厅 | 107平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2016年建板塔结合  -  未来科技城', '365万', '单价34113元/平米')
('https://image1.ljcdn.com/330100-inspection/e7281ae8-a5ae-4574-8815-4fc4b646a78c.jpg.296x216.jpg', '新小区，西边套毛坯三房诚心出售', '雅居乐国际花园  | 3室2厅 | 117平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2016年建板楼  -  闲林', '245万', '单价20941元/平米')
('https://image1.ljcdn.com/330100-inspection/808196cd-d11a-4aa0-ac7f-81553ef09a32.jpg.296x216.jpg', '满两年，没有营业税，精装修带车位小区环境优雅', '九龙仓君廷  | 3室2厅 | 85.18平米 | 南 | 精装', '高楼层(共33层)2016年建板楼  -  塘栖', '210万', '单价24654元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadd9df7505-b4cd-4fec-ba3f-0ff3a83cef76.jpg.296x216.jpg', 'loft户型民电民水精装带品牌家具家电', '迪凯运河印象  | 4室2厅 | 74.83平米 | 南 | 精装', '高楼层(共18层)2016年建板楼  -  万达广场', '220万', '单价29400元/平米')
('https://image1.ljcdn.com/330100-inspection/e1518360-6324-41f4-b74b-1d968e68f268.jpg.296x216.jpg', '黄鹤山居两房两卫出售，业主诚心出售。', '黄鹤山居  | 2室2厅 | 114平米 | 南 北 | 精装', '低楼层(共6层)2007年建板楼  -  星桥', '218万', '单价19123元/平米')
('https://image1.ljcdn.com/330100-inspection/c66aaf49-059c-4a6f-8989-629325f4a299.jpg.296x216.jpg', '亲亲家园二期 顶跃户型 满二年', '亲亲家园二期  | 4室3厅 | 156.01平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2006年建塔楼  -  三墩', '480万', '单价30768元/平米')
('https://image1.ljcdn.com/330100-inspection/0cc9443c-d0aa-4c22-877c-b0c672b2dac1.jpg.296x216.jpg', '小区清净，户型方正，桃源小镇好房子，绿城物业', '绿城桃源小镇  | 2室2厅 | 88平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2008年建板楼  -  小和山', '220万', '单价25000元/平米')
('https://image1.ljcdn.com/330100-inspection/cd47165b-6d4a-4b71-bf33-d13a8cdc7e14.jpg.296x216.jpg', '环境优美交通便利，居家的良好选择', '经建绅世郡园  | 2室2厅 | 87.3平米 | 南 | 精装 | 有电梯', '低楼层(共25层)2015年建板塔结合  -  临平', '190万', '单价21765元/平米')
('https://image1.ljcdn.com/330100-inspection/c76a84cc-a380-4644-a243-ed20626242aa.jpg.296x216.jpg', '大华海派风景，3室2厅，9楼毛坯房，强烈推荐', '大华海派风景  | 3室2厅 | 84.78平米 | 南 | 毛坯 | 有电梯', '中楼层(共18层)2012年建板楼  -  万达广场', '260万', '单价30668元/平米')
('https://image1.ljcdn.com/330100-inspection/29072b30-45db-4757-832c-f4913e8fb857.jpg.296x216.jpg', '未来科技城 青枫墅园一期，大面积跃层花园洋房', '青枫墅园  | 5室3厅 | 240平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共18层)2014年建板楼  -  闲林', '550万', '单价22917元/平米')
('https://image1.ljcdn.com/330100-inspection/9717dca6-4949-44c5-9552-ee3826ff9607.jpg.296x216.jpg', '绿城品质 精装修 满两年 坐北朝南 拎包入住 楼层佳', '绿城蓝庭东区  | 2室2厅 | 86.91平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2013年建板楼  -  临平', '225万', '单价25889元/平米')
('https://image1.ljcdn.com/330100-inspection/test-d84af8c5-f400-4876-ac5e-39a9e5e62d85.png.296x216.jpg', '三室两厅，西边套，满五年，业主诚售，看房联系', '惠都家园  | 3室1厅 | 84.61平米 | 南 北 | 简装', '中楼层(共18层)2011年建板楼  -  星桥', '190万', '单价22456元/平米')
('https://image1.ljcdn.com/330100-inspection/f961a56f-eeff-4a62-a8f9-b693bcb25b79.jpg.296x216.jpg', '大户型  四房格局  楼层好  南北通透  大阳台', '东厦东港花苑  | 4室1厅 | 153.44平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共17层)2011年建板楼  -  临平', '306万', '单价19943元/平米')
('https://image1.ljcdn.com/330100-inspection/e9c0c481-d2a0-4f94-ba3a-f313548c2fa6.jpg.296x216.jpg', '华元欢乐城 1室1厅 63万', '华元欢乐城  | 1室1厅 | 30.01平米 | 西 | 精装 | 有电梯', '高楼层(共19层)2016年建板塔结合  -  临平', '63万', '单价20994元/平米')
('https://image1.ljcdn.com/330100-inspection/200f2849-d65f-4e1a-90d4-35ae9dea6503.jpg.296x216.jpg', '3室2厅东边套，采光足，视野好', '大华海派风景  | 3室2厅 | 86.14平米 | 东 南 北 | 精装 | 有电梯', '中楼层(共18层)2012年建板楼  -  万达广场', '330万', '单价38310元/平米')
('https://image1.ljcdn.com/330100-inspection/f8f32d91-a853-483a-b23f-f334ff20a41c.JPG.296x216.jpg', '业主置换  擎天半岛三房，精装修，不靠铁路，诚心出售', '东田擎天半岛  | 3室2厅 | 89平米 | 南 北 | 精装', '低楼层(共33层)2009年建板楼  -  星桥', '205万', '单价23034元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploaddfdf813b-1366-40d4-8d00-55add39d11b2.jpg.296x216.jpg', '水上水，园中园，楼上楼，尽显小区档次和创意。', '风雅乐府  | 3室2厅 | 89平米 | 南 | 毛坯 | 有电梯', '中楼层(共32层)2012年建板楼  -  万达广场', '330万', '单价37079元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadd6201612-8696-46b2-9fe6-389c3af149a6.JPG.296x216.jpg', '七贤郡小三房 精装电梯小洋房 诚心出售', '良渚文化村七贤郡  | 3室2厅 | 87平米 | 南 | 精装 | 有电梯', '中楼层(共6层)2014年建板塔结合  -  良渚', '250万', '单价28736元/平米')
('https://image1.ljcdn.com/330100-inspection/2385ea76-917e-47a8-8855-6bbf0c6f72b9.jpg.296x216.jpg', '超山风景区旁，交通方便，满两年，绿城物业', '九龙仓君廷  | 3室2厅 | 86.95平米 | 南 | 毛坯', '中楼层(共30层)2016年建板楼  -  塘栖', '175万', '单价20127元/平米')
('https://image1.ljcdn.com/330100-inspection/6a765280-734e-4543-9937-5cfad3750e1f.jpg.296x216.jpg', '康城国际，满两年，毛坯，大四房', '理想康城国际  | 4室2厅 | 187.44平米 | 南 | 毛坯 | 有电梯', '高楼层(共18层)2010年建板楼  -  临平', '500万', '单价26676元/平米')
('https://image1.ljcdn.com/330100-inspection/642a1d22-76d3-4947-93c3-1deabd3e87ca.jpg.296x216.jpg', '万科品质，满两年，满两年，房东自住装修', '万科北宸之光  | 3室2厅 | 86.95平米 | 南 | 精装 | 有电梯', '中楼层(共22层)2015年建板楼  -  万达广场', '345万', '单价39678元/平米')
('https://image1.ljcdn.com/330100-inspection/test-1acb11f5-6be6-4204-8c04-8b85060ee1fa.png.296x216.jpg', '此房格局好 全明户型 交通便利 配套齐全 适合居住', '新城花苑  | 3室2厅 | 122.95平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2005年建板楼  -  临平', '280万', '单价22774元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadc9f591f7-7cbd-4d44-8358-ff630258c0fa.jpg.296x216.jpg', '东边套 楼层好 采光无忧  带装修 送车位', '东厦东港花苑  | 2室1厅 | 86.03平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2011年建板楼  -  临平', '200万', '单价23248元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploade9b4a39f-85fd-4e55-9971-33ff0ad63130.jpg.296x216.jpg', '万泰城章 纯毛坯可自由装修目前出租 房东诚心卖了', '万泰城章  | 3室2厅 | 86.23平米 | 南 | 其他 | 有电梯', '低楼层(共27层)2016年建板楼  -  临平', '220万', '单价25514元/平米')
('https://image1.ljcdn.com/330100-inspection/45f0bdaf-7f1e-42da-8ee8-99290704feee.jpg.296x216.jpg', '擎天半岛 精装三房，不靠铁路，户型正气。', '东田擎天半岛  | 3室2厅 | 89平米 | 南 北 | 精装', '高楼层(共33层)2009年建板楼  -  星桥', '235万', '单价26405元/平米')
('https://image1.ljcdn.com/330100-inspection/86b24d2b-4937-4234-81a0-4aeb11240729.jpg.296x216.jpg', '两房朝南、中间楼层、总价低、随时看房', '新明半岛  | 2室2厅 | 89.55平米 | 南 | 简装 | 有电梯', '中楼层(共13层)2014年建板楼  -  闲林', '220万', '单价24568元/平米')
('https://image1.ljcdn.com/330100-inspection/test-12c87e36-51e4-408c-8ee2-75bc3a5dede9.png.296x216.jpg', '华元蒙卡岸边套小户型，毛坯房，可根据自己喜好装修', '华元蒙卡岸  | 3室2厅 | 87.99平米 | 南 | 毛坯 | 有电梯', '低楼层(共10层)2012年建板楼  -  翡翠城', '268万', '单价30459元/平米')
('https://image1.ljcdn.com/330100-inspection/5a235da2-de9e-4348-9b17-b871dc173b8a.jpg.296x216.jpg', '金帝海珀二期 4室2厅 365万', '金帝海珀二期  | 4室2厅 | 128.32平米 | 东 南 | 精装 | 有电梯', '低楼层(共26层)2010年建板楼  -  临平', '365万', '单价28445元/平米')
('https://image1.ljcdn.com/330100-inspection/78cd73a6-b916-44f2-8b24-89d7460e57f3.jpg.296x216.jpg', '赞成美树 四开间朝南 简装修 全明户型', '赞成美树  | 3室2厅 | 90.79平米 | 南 | 简装 | 有电梯', '高楼层(共32层)2013年建板塔结合  -  勾庄', '260万', '单价28638元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload7f4b98db-631e-463d-8014-3eb6a83f9034.JPG.296x216.jpg', '协安蓝郡 正气大三房 南北通透', '协安蓝郡  | 3室2厅 | 100.53平米 | 南 北 | 简装 | 有电梯', '中楼层(共16层)2014年建板楼  -  三墩', '355万', '单价35313元/平米')
('https://image1.ljcdn.com/330100-inspection/b1123bee-a4de-4ca5-9120-7d3d569b4d8b.jpg.296x216.jpg', '合景叠彩园 2室2厅 390万', '合景叠彩园  | 2室2厅 | 91.95平米 | 南 | 其他 | 有电梯', '低楼层(共7层)2016年建板楼  -  未来科技城', '390万', '单价42415元/平米')
('https://image1.ljcdn.com/330100-inspection/test-9a143185-30f7-40c4-b431-72f874806796.png.296x216.jpg', '满五唯一，精装自住，随时看房，东边套', '竹海水韵  | 3室2厅 | 88.92平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2011年建板塔结合  -  闲林', '268万', '单价30140元/平米')
('https://image1.ljcdn.com/330100-inspection/25bd2215-d72a-4d6c-83c7-c6d326d0993c.JPG.296x216.jpg', '80万精装修，景观湖景房，满两年', '东海闲湖城  | 3室2厅 | 136.71平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2015年建板楼  -  闲林', '420万', '单价30722元/平米')
('https://image1.ljcdn.com/330100-inspection/0f64dbef-8c29-4766-b071-a07ff8d8557e.jpg.296x216.jpg', '桃源小镇东方苑\u3000次新房\u3000看房随时\u3000精装修\u3000不满二', '绿城桃源小镇  | 4室2厅 | 136平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)2014年建板楼  -  小和山', '275万', '单价20221元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload01eda088-bde9-40d6-9c15-5e5c5ab791d7.JPG.296x216.jpg', '多层电梯精装三房，自带小花园。自住保养好，房东诚售', '良渚文化村七贤郡  | 3室2厅 | 86.32平米 | 南 北 | 精装 | 有电梯', '低楼层(共6层)2014年建板塔结合  -  良渚', '245万', '单价28383元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploada59498a2-5859-4c7a-a63c-c59afe3d9a51.jpg.296x216.jpg', '天河苑，满五唯一，跃层，房东诚心出售', '广厦天都城天河苑  | 3室2厅 | 91.66平米 | 南 | 简装', '高楼层(共5层)2007年建板楼  -  星桥', '200万', '单价21820元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload7af10ca1-abee-4116-94ef-78a1bc164cf6.jpg.296x216.jpg', '精装大户型，采光好，业主诚心卖', '新明半岛  | 3室2厅 | 142.21平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2014年建板楼  -  闲林', '330万', '单价23206元/平米')
('https://image1.ljcdn.com/330100-inspection/d8f72839-3b21-4941-a600-97c11740a792.jpg.296x216.jpg', '康城国际满两年，精装修，两房朝南，随时看房，诚心卖', '理想康城国际  | 2室2厅 | 105.01平米 | 南 | 简装 | 有电梯', '低楼层(共24层)2007年建板楼  -  临平', '295万', '单价28093元/平米')
('https://image1.ljcdn.com/330100-inspection/6195f581-1376-47fb-8ee6-fb0213f34a81.jpg.296x216.jpg', '舒适三房，飞机户型，满两年自住精装修，采光充足', '爵士风情花园  | 3室2厅 | 89平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2008年建板楼  -  闲林', '210万', '单价23596元/平米')
('https://image1.ljcdn.com/330100-inspection/f5930ecf-64fb-409d-95d8-ad2d1cc4aab3.jpg.296x216.jpg', '闲湖城精装4室2厅湖景房，面朝湖光山色，满两年', '东海闲湖城印象加州  | 4室2厅 | 116.97平米 | 南 西 | 精装 | 有电梯', '低楼层(共32层)2015年建板楼  -  闲林', '338万', '单价28897元/平米')
