('https://image1.ljcdn.com/500000-inspection/7f519930-e708-40f6-92ab-3067f5ef83d5.jpg.296x216.jpg', '艾德公馆3房双卫带书房 视野开阔 证在手 只接受全款', '艾德公馆  | 4室1厅 | 122.38平米 | 东南 | 毛坯 | 有电梯', '低楼层(共25层)2012年建塔楼  -  融汇半岛', '140万', '单价11440元/平米')
('https://image1.ljcdn.com/500000-inspection/95ccfeaa-a77b-4dab-8af4-2859b10ac58f.jpg.296x216.jpg', '曦圆柳镇三期清水三房，业主安心出售', '曦圆柳镇三期  | 3室2厅 | 110平米 | 东北 | 毛坯 | 无电梯', '中楼层(共5层)2014年建板楼  -  李家沱', '135万', '单价12273元/平米')
('https://image1.ljcdn.com/500000-inspection/1b78c245-a826-400e-9a24-84c74ac9572d.jpg.296x216.jpg', '融汇半岛带花园三房，住家安静，生活便利', '融汇半岛一期B区  | 3室2厅 | 86.26平米 | 东南 | 其他 | 无电梯', '低楼层(共6层)2009年建板塔结合  -  融汇半岛', '93万', '单价10782元/平米')
('https://image1.ljcdn.com/500000-inspection/422eda63-cf81-4ea9-a4f5-607609908dd9.jpg.296x216.jpg', '该房在中间楼层 东南朝向 视野开阔 采光好 出行方便', '恒大城天御  | 4室2厅 | 158平米 | 东南 | 精装 | 有电梯', '低楼层(共42层)2011年建塔楼  -  李家沱', '188万', '单价11899元/平米')
('https://image1.ljcdn.com/500000-inspection/7fc7a35c-32f8-4763-a0b5-764f5a61ca34.jpg.296x216.jpg', '正规三房，与洋房相融合，为品质高层，小区环境优美', '凯川紫依云  | 3室2厅 | 98.29平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2014年建板楼  -  龙洲湾', '125万', '单价12718元/平米')
('https://image1.ljcdn.com/500000-inspection/3e6a5100-bb8f-423a-a508-e8fa21f8c242.jpg.296x216.jpg', '巴南花溪轻轨站 太阳城精装3房 业主诚心出售 看房方便', '申烨太阳城一期  | 3室2厅 | 113.63平米 | 东南 | 其他', '中楼层(共23层)2012年建塔楼  -  李家沱', '110万', '单价9681元/平米')
('https://image1.ljcdn.com/500000-inspection/5d67b453-e8fa-4af6-b8c3-b47b3354934e.jpg.296x216.jpg', '三期精装4房，高楼层视野开阔，看南山山脉，有钥匙', '恒大城天御  | 4室2厅 | 159.73平米 | 东南 | 其他 | 有电梯', '高楼层(共42层)2011年建塔楼  -  李家沱', '190万', '单价11896元/平米')
('https://image1.ljcdn.com/500000-inspection/15605af4-0304-4391-b32a-a66830a2a42c.jpg.296x216.jpg', '建成于2012年带100平大花园精装三房业主全款证在手。', '龙州花园  | 3室2厅 | 112平米 | 西 | 精装 | 有电梯', '低楼层(共26层)2006年建塔楼  -  龙洲湾', '129万', '单价11518元/平米')
('https://image1.ljcdn.com/500000-inspection/ddb2cf5f-6b88-437b-8d4f-daa7d0a8993d.jpg.296x216.jpg', '旭辉清水小两房，业主诚心出售。', '旭辉御府  | 2室1厅 | 57.16平米 | 南 | 毛坯 | 有电梯', '高楼层(共24层)2015年建塔楼  -  龙洲湾', '73万', '单价12772元/平米')
('https://image1.ljcdn.com/500000-inspection/5ccd6250-a395-4f82-ac10-75bb4102d29c.jpg.296x216.jpg', '曼哈顿小高层改3房，住家安静，通风好，看小区中庭', '曼哈顿小区  | 3室2厅 | 101.1平米 | 南 | 精装 | 有电梯', '高楼层(共9层)2009年建塔楼  -  李家沱', '120万', '单价11870元/平米')
('https://image1.ljcdn.com/500000-inspection/d51faa50-1b6c-49e2-ab82-e1d286175bdb.jpg.296x216.jpg', '融汇半岛格林美地正规精装两房保持新带小露台可以使用', '融汇半岛格林美地B区  | 2室1厅 | 73.32平米 | 东南 | 其他 | 有电梯', '低楼层(共11层)2014年建塔楼  -  融汇半岛', '95万', '单价12957元/平米')
('https://image1.ljcdn.com/500000-inspection/4b5911d8-c8a3-434c-987b-80d1b8891cb3.jpg.296x216.jpg', '带大露台51㎡ 装修两房 家电家具齐全 拎包住 看房方便', '协信星澜汇一期  | 2室2厅 | 60.87平米 | 西 | 精装 | 有电梯', '低楼层(共12层)2013年建板塔结合  -  鱼洞', '92万', '单价15115元/平米')
('https://image1.ljcdn.com/500000-inspection/50aa62a9-a9b9-4224-ba9a-43aa2553fc74.jpg.296x216.jpg', '业主诚心出售 看房方便 配套齐全 交通便利 实施完善', '旭辉城  | 1室0厅 | 29平米 | 南 | 毛坯', '高楼层(共17层)塔楼  -  龙洲湾', '33万', '单价11380元/平米')
('https://image1.ljcdn.com/500000-inspection/21fdb6e6-ce02-4c5d-8c69-ee4463a996f6.jpg.296x216.jpg', '聚福里 清水两房 可自主装修 看房方便', '聚福里  | 2室1厅 | 81.97平米 | 东 | 毛坯', '高楼层(共32层)2013年建塔楼  -  李家沱', '95万', '单价11590元/平米')
('https://image1.ljcdn.com/500000-inspection/bf5c6b10-9b93-451a-adfe-637c0b389151.jpg.296x216.jpg', '清水别墅，带前后花园，小区环境优美', '融汇半岛香缇漫山  | 4室2厅 | 233.26平米 | 东南 | 毛坯 | 无电梯', '低楼层(共3层)2012年建板楼  -  融汇半岛', '380万', '单价16291元/平米')
('https://image1.ljcdn.com/500000-inspection/46f78ad8-301a-413e-a50a-803c08d37b82.jpg.296x216.jpg', '此房为阳光100阿尔勒的上叠别墅，带装修，', '阳光100阿尔勒   | 叠拼别墅 | 4室2厅 | 128平米 | 西南 | 精装', '上叠(共4层)暂无数据  -  龙洲湾', '260万', '单价20313元/平米')
('https://image1.ljcdn.com/500000-inspection/a24bd026-a4a9-467c-8a9c-ed61521ad3c8.jpg.296x216.jpg', '此房满两年，高楼层，采光好，交通便利，', '万达华城二期  | 3室2厅 | 99.08平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2016年建塔楼  -  龙洲湾', '138万', '单价13929元/平米')
('https://image1.ljcdn.com/500000-inspection/a21cd130-6b0d-4439-9a98-dde6fc8a8351.jpg.296x216.jpg', '恒大一楼带80平米的大花园，装修保持好，', '恒大城一期  | 2室2厅 | 65平米 | 东南 | 精装 | 有电梯', '低楼层(共11层)2009年建塔楼  -  李家沱', '120万', '单价18462元/平米')
('https://image1.ljcdn.com/500000-inspection/35a5e70d-dc62-4afd-8fdc-d0abf9d7a577.jpg.296x216.jpg', '珠江城看江清水小两房，可改3房', '珠江城  | 3室2厅 | 86.37平米 | 西南 | 其他 | 有电梯', '中楼层(共24层)2017年建塔楼  -  李家沱', '108万', '单价12505元/平米')
('https://image1.ljcdn.com/500000-inspection/b4122b15-31b8-44d8-bc05-23a50c1eaf53.jpg.296x216.jpg', '恒大城二期正规四房两卫，业主诚心出售', '恒大城二期  | 4室2厅 | 125平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2010年建塔楼  -  李家沱', '150万', '单价12000元/平米')
('https://image1.ljcdn.com/500000-inspection/82c2282a-87a9-44c5-a2f2-e99a705be6ce.jpg.296x216.jpg', '九公里旁 恒大城 125平四房双卫 端头户型 住家安静', '恒大城二期  | 4室2厅 | 125.36平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2010年建塔楼  -  李家沱', '160万', '单价12764元/平米')
('https://image1.ljcdn.com/500000-inspection/69f772e5-78b8-4948-897f-a3000bc2ae05.jpg.296x216.jpg', '清水两房 端头户型 看房方便有钥匙 业主诚心出售', '协信星澜汇一期  | 2室1厅 | 62.46平米 | 东 | 毛坯 | 有电梯', '高楼层(共12层)2013年建板塔结合  -  鱼洞', '82万', '单价13129元/平米')
('https://image1.ljcdn.com/500000-inspection/1ec13432-4eb3-4a01-ab65-767afc46c95c.jpg.296x216.jpg', '九公里  麒龙山水 精装大两房 住家安静 轻轨公交出行', '麒龙山水  | 2室2厅 | 94平米 | 东 | 简装', '中楼层(共20层)2005年建塔楼  -  李家沱', '98万', '单价10426元/平米')
('https://image1.ljcdn.com/500000-inspection/11465d72-284b-491d-8a1c-ba59dd13d027.jpg.296x216.jpg', '协信商圈洋房社区清水正三房，视野开阔采光好', '协信星澜汇二期  | 3室2厅 | 83平米 | 东南 | 毛坯 | 有电梯', '高楼层(共11层)2014年建塔楼  -  鱼洞', '110万', '单价13254元/平米')
('https://image1.ljcdn.com/500000-inspection/1c9d9ead-520d-43c2-ba62-5f389a23e5f4.jpg.296x216.jpg', '龙洲湾商圈 清水3房 品质小区 江景房', '浩立碧海湾  | 3室2厅 | 106.26平米 | 东南 | 毛坯 | 有电梯', '高楼层(共33层)2012年建塔楼  -  龙洲湾', '118万', '单价11105元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadce9ca7f9-3c17-4482-aa1a-074d4a843258.jpg.296x216.jpg', '万达商圈 旭辉大户型 四房双卫 诚心出售', '旭辉城橙郡  | 4室2厅 | 106.89平米 | 东南 | 毛坯 | 有电梯', '高楼层(共34层)2017年建塔楼  -  龙洲湾', '140万', '单价13098元/平米')
('https://image1.ljcdn.com/500000-inspection/d1c57823-eceb-4adb-9e6f-b870e53d045c.jpg.296x216.jpg', '恒大城+高层81.81平两房+户型方正+楼层采光好住家安静', '恒大城二期  | 2室2厅 | 81.81平米 | 西北 | 其他 | 有电梯', '中楼层(共32层)2010年建塔楼  -  李家沱', '110万', '单价13446元/平米')
('https://image1.ljcdn.com/500000-inspection/c3239640-f042-4b38-841d-f0c59fec6619.jpg.296x216.jpg', '总价低 环境清幽 刚需必选 带鱼洞二校指标', '帝豪巴南印象  | 1室1厅 | 35.45平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2007年建板楼  -  鱼洞', '35万', '单价9874元/平米')
('https://image1.ljcdn.com/500000-inspection/1af8125f-50f7-4297-b03c-2391925348f3.jpg.296x216.jpg', '恒大城正四房双卫，带家具家电出售', '恒大城天御  | 4室2厅 | 129.99平米 | 东南 | 精装 | 有电梯', '高楼层(共32层)2011年建塔楼  -  李家沱', '160万', '单价12309元/平米')
('https://image1.ljcdn.com/500000-inspection/b1b42209-9e6f-4731-b599-3d9bb1774ce0.jpg.296x216.jpg', '轻轨站旁的大三房，港式横厅，带一个露台', '麒龙山水  | 3室2厅 | 128.29平米 | 东南 | 其他', '中楼层(共17层)2005年建塔楼  -  李家沱', '135万', '单价10524元/平米')
('https://image1.ljcdn.com/500000-inspection/9b132037-fd78-4764-a0f3-1f99a0a279f9.jpg.296x216.jpg', '宗申动力城二期 3室2厅 135万', '宗申动力城二期  | 3室2厅 | 128平米 | 东南 | 其他', '高楼层(共25层)2010年建塔楼  -  李家沱', '135万', '单价10547元/平米')
('https://image1.ljcdn.com/500000-inspection/455c274d-1140-4b2d-8602-8185cdef69ae.jpg.296x216.jpg', '丽都锦城3室2厅，业主安心出售。', '丽都锦城  | 3室2厅 | 87.43平米 | 南 | 简装', '低楼层(共33层)2012年建板塔结合  -  八公里', '110万', '单价12582元/平米')
('https://image1.ljcdn.com/500000-inspection/9813887c-9ac8-4d9f-8a67-c550f41ccceb.jpg.296x216.jpg', '恒大城二期+小高层装修四房 家具家电齐全 看房方便', '恒大城二期  | 4室2厅 | 132.68平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2010年建塔楼  -  李家沱', '176万', '单价13265元/平米')
('https://image1.ljcdn.com/500000-inspection/14951e6d-0dc2-4849-9b1e-417fe0d11648.jpg.296x216.jpg', '巴南龙洲湾 精装两是两厅 拎包入住 家具家电全 方正', '典雅龙海港湾  | 2室2厅 | 79.98平米 | 东 | 精装 | 有电梯', '低楼层(共31层)2012年建塔楼  -  龙洲湾', '102万', '单价12754元/平米')
('https://image1.ljcdn.com/500000-inspection/9eec6b51-14b7-45a4-a445-cc3cdee9b21b.jpg.296x216.jpg', '恒大城二期小高层装修三房+带弧形阳台+出行方便', '恒大城二期  | 3室1厅 | 110.72平米 | 东南 | 精装 | 有电梯', '中楼层(共11层)2010年建塔楼  -  李家沱', '155万', '单价14000元/平米')
('https://image1.ljcdn.com/500000-inspection/2bcbd573-cc61-47ea-8c8f-8f4964f90abd.jpg.296x216.jpg', '融汇半岛五园湾 正规两室住家装修 带一个小露台', '五园湾  | 2室2厅 | 81.55平米 | 东南 | 精装 | 有电梯', '低楼层(共24层)2009年建塔楼  -  融汇半岛', '93万', '单价11405元/平米')
('https://image1.ljcdn.com/500000-inspection/57c2b8f6-91c3-4a37-b57a-7222c222c27d.jpg.296x216.jpg', '标准经典小三房，看江，户型方正，满两年', '融汇半岛江上公馆  | 3室2厅 | 97平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共33层)2017年建塔楼  -  融汇半岛', '128万', '单价13196元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadaa65f97c-c17a-478d-8927-9db83322d371.jpg.296x216.jpg', '珠江城 精装花园洋房 户型方正', '珠江城  | 3室2厅 | 103平米 | 南 | 精装 | 有电梯', '低楼层(共9层)2015年建板楼  -  李家沱', '180万', '单价17476元/平米')
('https://image1.ljcdn.com/500000-inspection/769c2db4-0e15-4a90-98c5-b7b972667851.jpg.296x216.jpg', '龙洲湾康利尔风花树精装两室人车分流拎包入住', '康利尔风花树  | 2室2厅 | 70.67平米 | 西 | 精装 | 有电梯', '中楼层(共26层)2014年建塔楼  -  龙洲湾', '90万', '单价12736元/平米')
('https://image1.ljcdn.com/500000-inspection/2e16ee52-3330-4985-bf19-06f138b5b137.jpg.296x216.jpg', '帝豪富达城，位于鱼洞金竹小区！', '帝豪富达城  | 1室1厅 | 38平米 | 东南 南 | 精装', '高楼层(共34层)2014年建板楼  -  鱼洞', '45万', '单价11843元/平米')
('https://image1.ljcdn.com/500000-inspection/99c5dc9e-0692-439b-9827-602d53e9e114.jpg.296x216.jpg', '曼哈顿小区正规三房，可看海德公园，业主诚心出售。', '曼哈顿小区  | 3室2厅 | 108.53平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2009年建塔楼  -  李家沱', '128万', '单价11794元/平米')
('https://image1.ljcdn.com/500000-inspection/cd6f9a3c-5e25-41f1-82e8-4ca29dcfc42a.jpg.296x216.jpg', '尚美时代住家装修 出行方便 商圈超市 看房方便', '尚美时代  | 2室1厅 | 68.97平米 | 南 | 其他 | 有电梯', '中楼层(共34层)2015年建塔楼  -  李家沱', '88万', '单价12760元/平米')
('https://image1.ljcdn.com/500000-inspection/fe3cf888-281a-498d-a556-b55279c6a2c0.jpg.296x216.jpg', '江南华都出让地，清水大三房，户型方正', '曦园江南华都  | 3室2厅 | 116.64平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2009年建塔楼  -  龙洲湾', '105万', '单价9003元/平米')
('https://image1.ljcdn.com/500000-inspection/3ee9aaa1-b374-48f3-9e28-545874c16ded.jpg.296x216.jpg', '融汇半岛格林美地 证在手 装修很nice 安心出售', '融汇半岛格林美地B区  | 2室2厅 | 59.94平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2014年建塔楼  -  融汇半岛', '80万', '单价13347元/平米')
('https://image1.ljcdn.com/500000-inspection/42e60a20-4db1-4bb4-b89d-29575d8f6e92.jpg.296x216.jpg', '小高层中间楼层 住家装修保持新 看江 看房方便', '融汇半岛二期  | 2室2厅 | 80平米 | 东南 | 精装 | 有电梯', '中楼层(共11层)2008年建塔楼  -  融汇半岛', '98万', '单价12250元/平米')
('https://image1.ljcdn.com/500000-inspection/b4f81c56-96b6-49b6-bb53-ed049982e899.jpg.296x216.jpg', '半山壹号清水大三房双阳台带飘窗自己装修爱的港湾', '半山壹号  | 3室2厅 | 110平米 | 南 | 毛坯 | 有电梯', '低楼层(共33层)2010年建板塔结合  -  李家沱', '100万', '单价9091元/平米')
('https://image1.ljcdn.com/500000-inspection/db1a5122-7c63-4c28-b5ea-ccacd3c69c9e.jpg.296x216.jpg', '住家精装修，正规两室，采光好，楼盘新，小区环境安静', '艾德公馆  | 2室1厅 | 80.5平米 | 东南 | 精装 | 有电梯', '低楼层(共23层)2011年建塔楼  -  融汇半岛', '105万', '单价13044元/平米')
('https://image1.ljcdn.com/500000-inspection/313b5ab5-2243-46e7-bd63-81240a136499.jpg.296x216.jpg', '半山壹号108平120万的正规3房2卫装修30万 送家具家电', '半山壹号  | 3室2厅 | 107.9平米 | 东 | 精装 | 有电梯', '低楼层(共32层)2010年建板塔结合  -  李家沱', '120万', '单价11122元/平米')
('https://image1.ljcdn.com/500000-inspection/490d39ad-58b4-4eb4-86c7-7c57224bd86f.jpg.296x216.jpg', '轻轨旁恒大城二期 方正两房 全新家具家电未住人', '恒大城二期  | 2室2厅 | 79平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)2010年建塔楼  -  李家沱', '120万', '单价15190元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload4fc213f6-deec-4ad6-bfae-95c884411b4b.jpg.296x216.jpg', '户型方正，采光好，一线江景小区，给您更多的私人空间', '浩立碧海湾  | 3室2厅 | 122平米 | 东 | 毛坯 | 有电梯', '中楼层(共33层)2012年建塔楼  -  龙洲湾', '150万', '单价12296元/平米')
('https://image1.ljcdn.com/500000-inspection/446f4d05-0708-426d-a34f-bbee21914431.jpg.296x216.jpg', '半山壹号 精装大两房 保持好拎包入住 业主安心出售', '半山壹号  | 2室2厅 | 90.39平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2010年建板塔结合  -  李家沱', '98万', '单价10842元/平米')
('https://image1.ljcdn.com/500000-inspection/73318efc-e68e-4d47-a0b2-77b6f5bfb1e7.jpg.296x216.jpg', '单间配套改的一室一厅 精装修 没有住过人', '宗申金蓝湾  | 1室1厅 | 35.77平米 | 东南 | 其他', '低楼层(共17层)2016年建塔楼  -  融汇半岛', '48万', '单价13420元/平米')
('https://image1.ljcdn.com/500000-inspection/f48a8068-0366-4ab6-af80-1d656f57e44b.jpg.296x216.jpg', '远洋别墅品质2房，精装修，业主诚心出售，满2年', '远洋高尔夫国际社区  | 2室2厅 | 95.56平米 | 东 | 其他', '中楼层(共18层)2013年建塔楼  -  龙洲湾', '128万', '单价13395元/平米')
('https://image1.ljcdn.com/500000-inspection/89da0e2c-fb19-4058-a2c6-400c8a69c39b.jpg.296x216.jpg', '融汇半岛格林美地B区 2室2厅 97万', '融汇半岛格林美地B区  | 2室2厅 | 75.23平米 | 西北 | 其他 | 有电梯', '中楼层(共11层)2014年建塔楼  -  融汇半岛', '97万', '单价12894元/平米')
('https://image1.ljcdn.com/500000-inspection/a3c77c8a-868c-49e1-a02f-3917135b720c.jpg.296x216.jpg', '恒大城一期两房出售！小高层！尽享生活品质！', '恒大城一期  | 2室1厅 | 74.12平米 | 东南 | 精装 | 有电梯', '中楼层(共11层)2009年建塔楼  -  李家沱', '120万', '单价16190元/平米')
('https://image1.ljcdn.com/500000-inspection/c8786d61-d1fa-4d21-8c48-75e9aa8cf977.jpg.296x216.jpg', '一城龙洲  装修3房  有家具家电  业主诚心出售', '一城龙洲  | 3室1厅 | 94.75平米 | 东南 | 简装 | 有电梯', '低楼层(共24层)2007年建板楼  -  龙洲湾', '83万', '单价8760元/平米')
('https://image1.ljcdn.com/500000-inspection/d2553eb4-f82f-4948-beda-2659b3da0131.jpg.296x216.jpg', '半山壹号 品质小区 住家精装修 交通多维度 出行自由', '半山壹号  | 3室2厅 | 90.62平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2010年建板塔结合  -  李家沱', '103万', '单价11367元/平米')
('https://image1.ljcdn.com/500000-inspection/85af1f23-1799-4413-810e-be30a0837567.jpg.296x216.jpg', '龙湖旁边 品质小区现房 正规住家装修两房 业主安心卖', '融汇江山D区  | 2室1厅 | 89.9平米 | 东南 | 其他 | 有电梯', '低楼层(共29层)2012年建塔楼  -  融汇半岛', '114万', '单价12681元/平米')
('https://image1.ljcdn.com/500000-inspection/b36afef0-71b3-46dc-b1a0-8ea5190fce18.jpg.296x216.jpg', '恒大城精装两房 珍贵户型 价格实惠 抓紧抓紧！', '恒大城天御  | 2室2厅 | 84.93平米 | 东南 | 精装 | 有电梯', '低楼层(共42层)2011年建塔楼  -  李家沱', '89.5万', '单价10539元/平米')
('https://image1.ljcdn.com/500000-inspection/7bcb3ef2-d109-46f7-8f40-81287823896f.jpg.296x216.jpg', '万达商圈中交景悦，房子没有满两年', '中交锦悦  | 3室2厅 | 88平米 | 东北 | 毛坯 | 有电梯', '高楼层(共33层)2017年建塔楼  -  龙洲湾', '123万', '单价13978元/平米')
('https://image1.ljcdn.com/500000-inspection/a6562d50-f17c-4a76-a681-19e4261aeb34.jpg.296x216.jpg', '融汇半岛三期+清水3房2卫+产权车位+大阳台+住家安静', '融汇半岛香缇卡纳  | 3室2厅 | 123平米 | 南 | 毛坯 | 有电梯', '中楼层(共7层)2009年建板楼  -  融汇半岛', '180万', '单价14635元/平米')
('https://image1.ljcdn.com/500000-inspection/136363fc-c852-41a3-baf6-2681199cf9eb.jpg.296x216.jpg', '出行方便，采光好，住家装修，南北通透+三房带书房', '融汇半岛一期A区  | 3室2厅 | 87.04平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)2006年建板楼  -  融汇半岛', '98万', '单价11260元/平米')
('https://image1.ljcdn.com/500000-inspection/bfed563b-b0ac-4b18-abf7-78f720949439.JPG.296x216.jpg', '丽都锦城精装三房出售，业主诚心卖', '丽都锦城  | 3室2厅 | 104.95平米 | 东 南 | 其他', '高楼层(共33层)2013年建板塔结合  -  八公里', '140万', '单价13340元/平米')
('https://image1.ljcdn.com/500000-inspection/fdc9fcd7-4df5-4a18-8fd4-ec2a59327aed.jpg.296x216.jpg', '巴南区 精装跃层3房 带书房 业主诚心出售', '优跃城  | 3室2厅 | 76.2平米 | 南 北 | 其他 | 有电梯', '低楼层(共17层)2016年建塔楼  -  鱼洞', '83.8万', '单价10998元/平米')
('https://image1.ljcdn.com/500000-inspection/1881add5-c169-4832-bae7-040794b31d68.jpg.296x216.jpg', '恒大小三房，可看江，住家安静，小区环境优美。', '恒大城天御  | 3室2厅 | 91.78平米 | 西南 | 精装 | 有电梯', '中楼层(共31层)2011年建塔楼  -  李家沱', '130万', '单价14165元/平米')
('https://image1.ljcdn.com/500000-inspection/fed9d41e-5396-42ef-ab82-7e526b02acc7.jpg.296x216.jpg', '恒大城优质三房出售！带家具家电，户型方正，采光好！', '恒大城二期  | 3室2厅 | 102.77平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2010年建塔楼  -  李家沱', '140万', '单价13623元/平米')
('https://image1.ljcdn.com/500000-inspection/c1612407-8b0c-40e1-8485-8dd7d721dcb1.jpg.296x216.jpg', '轻轨边上的两房，已做基础装修，业主诚心出售', '聚福里  | 2室2厅 | 68.79平米 | 西北 | 简装', '低楼层(共32层)2012年建塔楼  -  李家沱', '75万', '单价10903元/平米')
('https://image1.ljcdn.com/500000-inspection/20558083-abf8-46b0-9b91-bf6e4574f29e.jpg.296x216.jpg', '恒大城二期+中间楼层精装3房 带家具家电 视野开阔', '恒大城二期  | 3室2厅 | 112.4平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2010年建塔楼  -  李家沱', '150万', '单价13346元/平米')
('https://image1.ljcdn.com/500000-inspection/e081f4e1-f335-4925-aa17-06521a8d39a9.jpg.296x216.jpg', '曼哈顿小区精装小两房，改动合理，提前预约随时可看。', '曼哈顿小区  | 2室1厅 | 61平米 | 北 | 其他 | 有电梯', '中楼层(共33层)2009年建塔楼  -  李家沱', '80万', '单价13115元/平米')
('https://image1.ljcdn.com/500000-inspection/0f995ceb-295c-49d7-a89f-332779a606e9.jpg.296x216.jpg', '融汇半岛二期  装修两房  视野开阔  采光好', '融汇半岛二期  | 2室2厅 | 71平米 | 东南 | 其他 | 有电梯', '高楼层(共30层)2008年建塔楼  -  融汇半岛', '85万', '单价11972元/平米')
('https://image1.ljcdn.com/500000-inspection/d9d007c2-112f-4a05-be21-4f2f331bd6bf.jpg.296x216.jpg', '聚福里简装正三房，朝中庭住家安静', '聚福里  | 3室2厅 | 97平米 | 南 | 其他', '中楼层(共22层)2013年建塔楼  -  李家沱', '100万', '单价10310元/平米')
('https://image1.ljcdn.com/500000-inspection/cad42bb5-9f8d-4026-8ac8-b2e896c05ed7.jpg.296x216.jpg', '户型方正 视野佳 业主诚心出售', '华宇龙湾  | 3室2厅 | 132平米 | 西南 | 毛坯 | 有电梯', '中楼层(共21层)2013年建塔楼  -  龙洲湾', '145万', '单价10985元/平米')
('https://image1.ljcdn.com/500000-inspection/fa480c16-f6f4-4011-8ef8-d2ed38772f47.jpg.296x216.jpg', '一城龙洲正规两房，近轻轨，业主诚心出售', '一城龙洲  | 2室1厅 | 83.98平米 | 东南 | 其他 | 有电梯', '中楼层(共24层)2007年建板楼  -  龙洲湾', '85万', '单价10122元/平米')
('https://image1.ljcdn.com/500000-inspection/0b62d972-3cf9-407c-9950-63685749ae49.jpg.296x216.jpg', '水晶公馆清水两房，户型方正采光好，视线无遮挡！', '融汇半岛水晶公馆  | 2室2厅 | 83平米 | 南 | 其他 | 有电梯', '低楼层(共23层)2018年建塔楼  -  融汇半岛', '110万', '单价13254元/平米')
('https://image1.ljcdn.com/500000-inspection/402fc128-466d-4d70-a441-6ae9d86a0b1c.jpg.296x216.jpg', '曦圆青岗湾+精装一室改二室 家具家电齐全 未住过人', '曦圆青岗湾  | 1室1厅 | 49平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2016年建塔楼  -  李家沱', '67万', '单价13674元/平米')
('https://image1.ljcdn.com/500000-inspection/eb9df02b-93a2-4af1-bb06-f1f498b41693.jpg.296x216.jpg', '万达华城一期精装三房，离商圈近，拎包入住。', '万达华城一期  | 3室1厅 | 90平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2015年建塔楼  -  龙洲湾', '140万', '单价15556元/平米')
('https://image1.ljcdn.com/500000-inspection/0059c9ba-0f54-4197-819d-b0fe087397dd.jpg.296x216.jpg', '融汇半岛艾德公馆 装修一室一厅 带家具家电', '艾德公馆  | 2室1厅 | 52.74平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2011年建塔楼  -  融汇半岛', '76万', '单价14411元/平米')
('https://image1.ljcdn.com/500000-inspection/73f47e33-a2a8-4981-8182-e7e4f3d3d523.jpg.296x216.jpg', '业主诚心出售 户型方正 采光好 赠送面积在的正三房', '旭辉城橙郡  | 3室1厅 | 75平米 | 南 | 毛坯 | 有电梯', '高楼层(共30层)2017年建塔楼  -  龙洲湾', '96万', '单价12800元/平米')
('https://image1.ljcdn.com/500000-inspection/b1c21b29-9f0e-4deb-bfcb-4154fba14092.jpg.296x216.jpg', '星澜汇二期 最划算的一套 清水三房 业主急售', '协信星澜汇二期  | 3室2厅 | 85.41平米 | 东 | 其他 | 有电梯', '中楼层(共11层)2015年建塔楼  -  鱼洞', '105万', '单价12294元/平米')
('https://image1.ljcdn.com/500000-inspection/b87f01a3-f144-42cb-9bd4-82b4d81ddc92.jpg.296x216.jpg', '九公里轻轨旁恒大城二期精装三房，配套齐全 拎包入住', '恒大城二期  | 3室2厅 | 108平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2010年建塔楼  -  李家沱', '160万', '单价14815元/平米')
('https://image1.ljcdn.com/500000-inspection/a71813bd-0a79-42c4-a4ad-4a599dc69b83.jpg.296x216.jpg', '融汇巴滨 天然半岛 品质小区  环境舒适 住家之选', '融汇半岛二期  | 3室2厅 | 99.62平米 | 东 | 精装 | 有电梯', '中楼层(共11层)2008年建塔楼  -  融汇半岛', '118万', '单价11846元/平米')
('https://image1.ljcdn.com/500000-inspection/a5da085f-255a-4af2-8542-ddd1d7e19367.jpg.296x216.jpg', '斌鑫江南御府小高层清水三房，户型方正，紧凑合理。', '斌鑫江南御府  | 3室2厅 | 80平米 | 东南 | 毛坯', '低楼层(共12层)板塔结合  -  李家沱', '90万', '单价11250元/平米')
