('https://image1.ljcdn.com/442000-inspection/29c0e4f0-a6a6-4b24-b4ae-5b6bf916cb40.jpg.296x216.jpg', '金水湾   精装修   三房两厅一厨', '金水湾  ', '低楼层(共11层)2009年建塔楼  -  广珠公路南', '149万', '单价13197元/平米')
('https://image1.ljcdn.com/442000-inspection/8a90d273-d2c3-4e32-9e42-4f6ffabb8f3b.jpg.296x216.jpg', '中澳滨河湾 格局方正 无遮挡 采光通风好', '中澳滨河湾三期  ', '低楼层(共32层)2011年建塔楼  -  广珠公路南', '133万', '单价14149元/平米')
('https://image1.ljcdn.com/442000-inspection/9f14c4f6-58ec-4e4a-bf7e-27a540826d95.jpg.296x216.jpg', '中澳滨河湾四期，毛坯三房朝正南，有公摊面积可以使用', '中澳滨河湾四期  ', '低楼层(共26层)2011年建塔楼  -  广珠公路南', '162万', '单价13478元/平米')
('', '中澳滨河湾 毛坯四房 格局方正 南向单位', '中澳滨河湾六期  ', '高楼层(共32层)2011年建塔楼  -  广珠公路南', '285万', '单价20129元/平米')
('https://image1.ljcdn.com/442000-inspection/5ab1a4ec-7ccb-45b5-af6f-8fdbb8a18cf9.jpg.296x216.jpg', '中澳滨河湾，精装三房，中高楼层，视野好。', '中澳滨河湾二期  ', '中楼层(共32层)2011年建塔楼  -  广珠公路南', '220万', '单价15828元/平米')
('https://image1.ljcdn.com/442000-inspection/b561de11-f2bf-4f0b-ba4f-4bd812f92377.jpg.296x216.jpg', '金水湾 精致装修 南北对流 采光通风好 中高楼层', '金水湾  ', '高楼层(共17层)2009年建塔楼  -  广珠公路南', '175万', '单价13107元/平米')
('https://image1.ljcdn.com/442000-inspection/e2333cf6-b346-4365-90f5-0c97d700b244.jpg.296x216.jpg', '中澳滨河湾 户型方正 采光好 南北通透', '中澳滨河湾五期  ', '中楼层(共32层)2011年建塔楼  -  广珠公路南', '128万', '单价12674元/平米')
('https://image1.ljcdn.com/442000-inspection/3054c860-4c20-4974-88e5-eacd7160e242.jpg.296x216.jpg', '南区 碧堤湾畔 单边位四房带装修别墅出售', '碧堤湾畔  ', '1层暂无数据  -  广珠公路南', '400万', '单价28249元/平米')
('https://image1.ljcdn.com/442000-inspection/89d97a94-e691-4721-be71-69c2beb213f7.jpg.296x216.jpg', '碧堤湾畔别墅 精装修 130平方3房 带花园', '碧堤湾畔  ', '1层暂无数据  -  广珠公路南', '298万', '单价23101元/平米')
('https://image1.ljcdn.com/442000-inspection/fd497f43-862c-4cc0-81ab-3218551827f9.jpg.296x216.jpg', '精装三房满五唯一税费低性价比高', '天域米兰阳光  ', '低楼层(共11层)2010年建板楼  -  广珠公路南', '148万', '单价13832元/平米')
('https://image1.ljcdn.com/442000-inspection/e702286e-c8c8-4ce4-a6a1-4600aa332f39.jpg.296x216.jpg', '穗丰花园 3室2厅 90万', '穗丰花园  ', '高楼层(共7层)板楼  -  广珠公路南', '90万', '单价9474元/平米')
('https://image1.ljcdn.com/442000-inspection/ab0140a5-282b-4e33-aeb1-2513f61241ad.jpg.296x216.jpg', '金水湾 2室2厅 85万', '金水湾  ', '高楼层(共12层)2009年建塔楼  -  广珠公路南', '85万', '单价19768元/平米')
('https://image1.ljcdn.com/442000-inspection/e100c86a-7cd3-4c45-bd62-5b8311280318.jpg.296x216.jpg', '南区 万科城市风景 舒适三房 带大阳台', '万科城市风景  ', '中楼层(共5层)2009年建塔楼  -  城南一路', '155万', '单价14120元/平米')
('', '南区中心位置楼梯房，户型方正采光好', '月华园  ', '高楼层(共7层)暂无数据  -  城南一路', '99万', '单价8924元/平米')
('https://image1.ljcdn.com/442000-inspection/8fa0f55d-0aca-4a5e-9044-f2963cbbc8db.jpg.296x216.jpg', '万科城市风景 3室2厅 285万', '万科城市风景  ', '中楼层(共4层)2009年建塔楼  -  城南一路', '285万', '单价13460元/平米')
('https://image1.ljcdn.com/442000-inspection/f751e389-749c-4b2a-b635-957a59748615.jpg.296x216.jpg', '中澳滨河湾三期，3+1房，户型方正，南向户型。', '中澳滨河湾三期  ', '中楼层(共32层)2011年建塔楼  -  广珠公路南', '230万', '单价16489元/平米')
('https://image1.ljcdn.com/442000-inspection/3bd7f0b6-9b0f-479b-ada7-5e18d11cfc1a.jpg.296x216.jpg', '悦盈新城 南北对流大四房 格局方正采光通风好。', '悦盈新城  ', '高楼层(共30层)2014年建塔楼  -  城南一路', '215万', '单价16166元/平米')
('https://image1.ljcdn.com/442000-inspection/a71c5258-4236-4ce8-877f-665dcc0f04c2.jpg.296x216.jpg', '金水湾   电梯中层   南北对流 满五唯一 税费少', '金水湾  ', '高楼层(共17层)2009年建塔楼  -  广珠公路南', '170万', '单价12755元/平米')
('', '户型方正 小三房 坐北朝南 电梯房', '万科城市风景  ', '中楼层(共9层)2007年建塔楼  -  城南一路', '135万', '单价15341元/平米')
('https://image1.ljcdn.com/442000-inspection/75d549e5-cfc1-4d87-b274-4e4cc60a1527.jpg.296x216.jpg', '中澳滨河湾四期 三房两厅一厨两卫', '中澳滨河湾四期  ', '高楼层(共23层)2011年建塔楼  -  广珠公路南', '180万', '单价15178元/平米')
('https://image1.ljcdn.com/442000-inspection/fbd6a826-e686-4eab-be25-eb453df94c46.jpg.296x216.jpg', '中澳滨河湾五期 3室2厅 250万', '中澳滨河湾五期  ', '低楼层(共32层)2011年建塔楼  -  广珠公路南', '250万', '单价19635元/平米')
('https://image1.ljcdn.com/442000-inspection/680ac431-16ff-437f-97d5-59f8921a261a.jpg.296x216.jpg', '毛坯3+1房，采光通透，无遮挡。', '中澳滨河湾五期  ', '低楼层(共32层)2011年建塔楼  -  广珠公路南', '160万', '单价11791元/平米')
('https://image1.ljcdn.com/442000-inspection/3958bf4b-54e8-4a86-a4a0-fd511f43cf86.jpg.296x216.jpg', '金叶新村 独栋别墅 共四层 户型方正 采光好', '金叶新村  ', '3层暂无数据  -  广珠公路南', '450万', '单价10000元/平米')
('https://image1.ljcdn.com/442000-inspection/61182ba2-b898-4900-8572-7f60994a70e5.jpg.296x216.jpg', '米兰阳光 正南，采光好，装修保养佳', '天域米兰阳光  ', '中楼层(共17层)2010年建板楼  -  广珠公路南', '168万', '单价14508元/平米')
('https://image1.ljcdn.com/442000-inspection/ebe74896-a563-42e5-b924-1c4d338180a7.jpg.296x216.jpg', '中高楼层，房子明亮，采光充足，户型方正。', '中澳滨河湾六期  ', '中楼层(共32层)2011年建塔楼  -  广珠公路南', '175万', '单价14958元/平米')
('https://image1.ljcdn.com/442000-inspection/52fb1fd6-e1e1-4886-b3b2-512b9813136f.jpg.296x216.jpg', '悦盈新城 2室2厅 168万', '悦盈新城  ', '低楼层(共20层)2014年建塔楼  -  城南一路', '168万', '单价14921元/平米')
('https://image1.ljcdn.com/442000-inspection/57cafca2-8b22-4e2c-85a3-14707367770d.jpg.296x216.jpg', '中澳滨河湾三期 3室2厅 210万', '中澳滨河湾三期  ', '中楼层(共32层)2011年建塔楼  -  广珠公路南', '210万', '单价15790元/平米')
('https://image1.ljcdn.com/442000-inspection/eafc58b8-e9f5-401b-b668-11a23c294734.jpg.296x216.jpg', '万科城市风景，三房两厅，精装修，保养好', '万科城市风景  ', '低楼层(共9层)2009年建塔楼  -  城南一路', '146万', '单价12790元/平米')
('', '金水湾 精美装修 保养良好，格局方正 朝南单位', '金水湾  ', '低楼层(共25层)2009年建塔楼  -  广珠公路南', '116万', '单价13810元/平米')
('https://image1.ljcdn.com/442000-inspection/4838d261-f1b5-4bc7-a2f1-026e6cc184f1.jpg.296x216.jpg', '悦盈新城 毛坯2房 高层 格局方正', '悦盈新城  ', '高楼层(共32层)2014年建塔楼  -  城南一路', '118.4万', '单价16000元/平米')
('https://image1.ljcdn.com/442000-inspection/eafc97f7-51b7-4d82-8603-ad783d0f0821.jpg.296x216.jpg', '恒大绿洲一期 精装三房 格局方正 送家私电器品牌物业', '恒大绿洲一期  ', '低楼层(共33层)2010年建板楼  -  广珠公路南', '165万', '单价17369元/平米')
('https://image1.ljcdn.com/442000-inspection/18edde47-7cec-448c-b4ad-219818f19aa4.jpg.296x216.jpg', '恒大绿洲一期 4室2厅 210万', '恒大绿洲一期  ', '低楼层(共33层)2010年建板楼  -  广珠公路南', '210万', '单价14142元/平米')
('https://image1.ljcdn.com/442000-inspection/457b468a-1a2b-4912-a59e-b05c15a8a1c5.jpg.296x216.jpg', '南区中澳滨河湾 精装修出售 看房方便 客厅出阳台', '中澳滨河湾一期  ', '中楼层(共26层)2011年建塔楼  -  广珠公路南', '180万', '单价14428元/平米')
('https://image1.ljcdn.com/442000-inspection/15c5ad8a-bfd8-4312-a727-6c9ae3a51401.jpg.296x216.jpg', '万科城市风景 精装4房 格局方正 朝南方向 拎包入住', '万科城市风景  ', '低楼层(共9层)2009年建塔楼  -  城南一路', '183万', '单价14926元/平米')
('https://image1.ljcdn.com/442000-inspection/cfb6af7b-dee7-46d0-8bea-6918b245f3e9.jpg.296x216.jpg', '中澳滨河湾毛坯两房，高楼层，视野开阔', '中澳滨河湾五期  ', '高楼层(共32层)2011年建塔楼  -  广珠公路南', '105万', '单价12963元/平米')
('https://image1.ljcdn.com/442000-inspection/1017b254-f1cc-49ff-b560-1e9d1449e85f.jpg.296x216.jpg', '万科城市风景 精致装修 三房两厅 装修靓丽  阳光充足', '万科城市风景  ', '高楼层(共9层)2009年建塔楼  -  城南一路', '182.7万', '单价14475元/平米')
('https://image1.ljcdn.com/442000-inspection/f9357e61-d744-4199-bbf8-7350ab7c5486.jpg.296x216.jpg', '天域米兰阳光 3室2厅 145万', '天域米兰阳光  ', '中楼层(共17层)2010年建板楼  -  广珠公路南', '145万', '单价14357元/平米')
('https://image1.ljcdn.com/442000-inspection/ffa8372c-f3e9-40d8-91fb-fa4342bb5fff.jpg.296x216.jpg', '南北 四房 中高楼层 精装 满五唯一 双阳台', '天域米兰阳光  ', '高楼层(共17层)2010年建板楼  -  广珠公路南', '190万', '单价13677元/平米')
('', '南区碧提湾畔 田字形布局江景别墅 雅居乐物业', '碧堤湾畔  ', '1层暂无数据  -  广珠公路南', '449万', '单价25984元/平米')
('https://image1.ljcdn.com/442000-inspection/346bc38b-7a29-443d-9a9d-ac19ea3e47d7.jpg.296x216.jpg', '星汇云锦 二房二厅 方正实用 毛坯靓房', '星汇云锦A区  ', '高楼层(共25层)2013年建塔楼  -  城南一路', '140万', '单价15911元/平米')
('https://image1.ljcdn.com/442000-inspection/8a5a7cb1-4f6b-4bba-95f7-e22e4b8ce54c.jpg.296x216.jpg', '中澳滨河湾 南北对流 赠送露台 看房有钥匙 诚心出售', '中澳滨河湾四期  ', '低楼层(共26层)2011年建塔楼  -  广珠公路南', '180万', '单价13847元/平米')
('https://image1.ljcdn.com/442000-inspection/cd114409-e407-4ea5-a1cb-3badcdf5b42f.jpg.296x216.jpg', '悦盈新城 精装三房  双阳台 采光好', '悦盈新城  ', '低楼层(共32层)2014年建塔楼  -  城南一路', '130万', '单价17568元/平米')
('', '恒大绿洲二期 3室2厅 196万', '恒大绿洲二期  ', '中楼层(共33层)塔楼  -  广珠公路南', '196万', '单价14997元/平米')
('https://image1.ljcdn.com/442000-inspection/ddd22859-0d4e-42a6-bbb5-1baad20cc498.jpg.296x216.jpg', '精装三房 格局方正 采光通风 朝南 不靠路', '恒大绿洲二期  ', '低楼层(共33层)塔楼  -  广珠公路南', '213万', '单价17990元/平米')
('', '中澳滨河湾  大二房 格局方正', '中澳滨河湾六期  ', '低楼层(共28层)2011年建塔楼  -  广珠公路南', '121.4万', '单价14800元/平米')
('https://image1.ljcdn.com/442000-inspection/c2b34d26-9813-4e1b-a445-f8b2630bd6a4.jpg.296x216.jpg', '精装四房，保养好，户型方正实用，诚心出售', '万科城市风景  ', '低楼层(共4层)2009年建塔楼  -  城南一路', '210万', '单价16536元/平米')
('https://image1.ljcdn.com/442000-inspection/ba40788f-8f14-410f-862e-df11f424065c.jpg.296x216.jpg', '悦盈新城 毛坯两房 高层 格局方正', '悦盈新城  ', '高楼层(共23层)2014年建塔楼  -  城南一路', '160万', '单价16146元/平米')
('https://image1.ljcdn.com/442000-inspection/a38cc5c5-7fcf-4df6-901f-d696ed95ad1e.jpg.296x216.jpg', '精装三房 电梯中高楼层 采光通风', '恒大绿洲二期  ', '高楼层(共33层)塔楼  -  广珠公路南', '205万', '单价15892元/平米')
('https://image1.ljcdn.com/442000-inspection/41874bc1-b715-4f2c-915a-bbd7ebd954a0.jpg.296x216.jpg', '星汇云锦A区毛坯三房，业主诚心出售', '星汇云锦A区  ', '高楼层(共32层)2013年建塔楼  -  城南一路', '197万', '单价15512元/平米')
('https://image1.ljcdn.com/442000-inspection/4dc1be48-1ad6-4765-ba14-f46ad4314074.jpg.296x216.jpg', '南区 万科城市风景 中高楼层 三房', '万科城市风景  ', '中楼层(共9层)2009年建塔楼  -  城南一路', '158万', '单价17654元/平米')
