('https://image1.ljcdn.com/120000-inspection/7d15b816-3d39-409c-b68a-54fdd2b58be5.jpg.296x216.jpg', '彭山里 2室1厅 180万', '彭山里  | 2室1厅 | 56.49平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  小海地', '180万', '单价31865元/平米')
('https://image1.ljcdn.com/120000-inspection/ec5ec5a9-ca95-429e-82c7-8076403c7c2b.jpg.296x216.jpg', '宝澜园 05年社区 砖房 南北通透 顶楼赠阁楼', '宝澜园  | 4室2厅 | 89.55平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  挂甲寺', '350万', '单价39085元/平米')
('https://image1.ljcdn.com/120000-inspection/5edff569-3a94-448b-9f8d-4ee1f1e3e164.jpg.296x216.jpg', '彭山里南北通透精装修交通便利购物方便', '彭山里  | 2室1厅 | 56.49平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)暂无数据  -  小海地', '155万', '单价27439元/平米')
('https://image1.ljcdn.com/120000-inspection/4e966f17-217a-4fba-a1c0-1f537eb09b8b.jpg.296x216.jpg', '卫星里小区，全阳卧室，南北通透，视野开阔、采光好', '卫星里  | 2室2厅 | 141.73平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  马场街', '490万', '单价34573元/平米')
('https://image1.ljcdn.com/120000-inspection/70c6988c-cac7-4dbb-9ef5-b10f2e72982d.jpg.296x216.jpg', '信昌大楼，商品房 低楼层，闽侯路，得房率较高。', '信昌大楼  | 2室1厅 | 68.07平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  下瓦房', '320万', '单价47011元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade72166a1-50d5-4007-be98-826060b485ea.jpg.296x216.jpg', '景福里 南北通透两室 中间客厅 前后无遮挡 光线充足', '景福里  | 2室1厅 | 80.57平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  挂甲寺', '340万', '单价42200元/平米')
('https://image1.ljcdn.com/120000-inspection/d0fc7769-174c-4e85-ad66-5797d9398a86.jpg.296x216.jpg', '富裕广场 视野好 小区安静 私产房', '富裕广场  | 2室1厅 | 101.01平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  下瓦房', '455万', '单价45046元/平米')
('https://image1.ljcdn.com/120000-inspection/df450f87-3862-4217-9b68-135d9e8fa79a.JPG.296x216.jpg', '长达公寓 2室1厅 268万 小区安静 出行方便', '长达公寓  | 2室1厅 | 102.7平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  尖山', '268万', '单价26096元/平米')
('https://image1.ljcdn.com/120000-inspection/af3d369d-293a-461e-8160-e67935fddc61.jpg.296x216.jpg', '气象里 私产两室 楼层合适 采光充足 有钥匙 随时看房', '气象里  | 2室1厅 | 57.45平米 | 西南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  马场街', '215万', '单价37424元/平米')
('https://image1.ljcdn.com/120000-inspection/d4e54feb-b811-478d-9f17-be32412da3ff.jpg.296x216.jpg', '双山新苑 1室1厅 183万', '双山新苑  | 1室1厅 | 54.19平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  小海地', '183万', '单价33771元/平米')
('https://image1.ljcdn.com/120000-inspection/26b15a96-e52b-4065-a01d-e79a5e7939be.jpg.296x216.jpg', '精装修，私产过二，3室，南北通透', '琼州道  | 3室1厅 | 128.59平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  下瓦房', '430万', '单价33440元/平米')
('https://image1.ljcdn.com/120000-inspection/7ff90f70-c69d-4b46-8791-35f72d374fcd.jpg.296x216.jpg', '下瓦房地铁口天庆里 一楼阳面 精装修', '天庆里  | 1室1厅 | 31.56平米 | 南 | 精装 | 无电梯', '低楼层(共7层)板楼  -  下瓦房', '189万', '单价59886元/平米')
('https://image1.ljcdn.com/120000-inspection/34667506-0d9f-4a63-b6f5-8d5bc174c66a.jpg.296x216.jpg', '玫瑰花园 两居室电梯房 户型方正', '玫瑰花园  | 2室1厅 | 105.05平米 | 南 西 | 其他 | 有电梯', '高楼层(共18层)板楼  -  尖山', '275万', '单价26179元/平米')
('https://image1.ljcdn.com/120000-inspection/e744c14c-eb42-4e44-bd26-f3835f03dfbd.jpg.296x216.jpg', '东风里 2室1厅 225万', '东风里  | 2室1厅 | 59.44平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  马场街', '225万', '单价37854元/平米')
('https://image1.ljcdn.com/120000-inspection/67b81a20-dee3-4527-b38a-d32d1675e27b.JPG.296x216.jpg', '玫瑰花园 简单两室 诚心出售 小区安静 交通方便', '玫瑰花园  | 2室1厅 | 96.21平米 | 南 西 北 | 简装 | 有电梯', '低楼层(共18层)板楼  -  尖山', '228万', '单价23699元/平米')
('https://image1.ljcdn.com/120000-inspection/6b1d7d6d-1b91-417b-b422-0893de25e3f7.jpg.296x216.jpg', '谊景村 2室1厅 225万', '谊景村  | 2室1厅 | 60.5平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  友谊路', '225万', '单价37191元/平米')
('https://image1.ljcdn.com/120000-inspection/a316aae3-cc72-4f36-82a3-5717ce6789aa.jpg.296x216.jpg', '三楼 采光充足 户型方正 业主诚意出售', '金光里  | 2室1厅 | 59.26平米 | 南 北 | 简装', '中楼层(共5层)暂无数据  -  尖山', '210万', '单价35438元/平米')
('https://image1.ljcdn.com/120000-inspection/56c1507a-0c06-44cc-9e90-ff864d523783.jpg.296x216.jpg', '香水园通透两室 带电梯 通透户型 适宜居住', '香水园  | 2室1厅 | 90.74平米 | 南 北 | 简装 | 有电梯', '中楼层(共8层)板楼  -  梅江', '390万', '单价42980元/平米')
('https://image1.ljcdn.com/120000-inspection/07ce1923-b6c2-4bd1-935f-7fd5058d3e88.jpg.296x216.jpg', '此房户型方正，40平阳面大客厅，采光充足', '福盛花园  | 2室2厅 | 121.05平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)板楼  -  下瓦房', '570万', '单价47088元/平米')
('https://image1.ljcdn.com/120000-inspection/2bb3640d-2d73-4529-979e-a2e762ff1d0b.jpg.296x216.jpg', '新闻西里 2室1厅 310万', '新闻西里  | 2室1厅 | 94.31平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)板楼  -  马场街', '310万', '单价32871元/平米')
('https://image1.ljcdn.com/120000-inspection/59637ef4-33bc-4114-865d-93fa9c9a714c.jpg.296x216.jpg', '红波公寓 私产过5年 南北通透 2室 精装修 空房', '红波公寓  | 2室1厅 | 121.61平米 | 南 北 | 精装', '中楼层(共6层)板楼  -  越秀路', '530万', '单价43582元/平米')
('https://image1.ljcdn.com/120000-inspection/20dabbc9-7d03-4ec3-97e4-80aa1053fbbf.jpg.296x216.jpg', '欧亚花园 3室2厅 560万', '欧亚花园  | 3室2厅 | 174.91平米 | 东南 | 其他 | 有电梯', '高楼层(共12层)板楼  -  友谊路', '560万', '单价32017元/平米')
('https://image1.ljcdn.com/120000-inspection/5bac44e7-6beb-4e9e-ab63-2108b8c421b4.jpg.296x216.jpg', '春梅楼  三室一厅   小区环境干净舒适', '春梅楼  | 3室1厅 | 75.18平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  下瓦房', '370万', '单价49216元/平米')
('https://image1.ljcdn.com/120000-inspection/22d12bac-2ec4-48f4-96a2-6bb2126b768c.jpg.296x216.jpg', '房子私产，小区环境好，房子采光好', '宾水北里  | 2室1厅 | 55.94平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  天塔街', '220万', '单价39328元/平米')
('https://image1.ljcdn.com/120000-inspection/ca7e3065-0ebf-45a9-b579-de1eecf1c649.JPG.296x216.jpg', '瑞江花园梅苑5楼 南北通透 位置安静 看房随时', '瑞江花园梅苑  | 2室2厅 | 95.05平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  梅江', '330万', '单价34719元/平米')
('https://image1.ljcdn.com/120000-inspection/2f1eae69-2419-413a-88d2-41cf18e83def.jpg.296x216.jpg', '富锦里 2室1厅 138万', '富锦里  | 2室1厅 | 62.94平米 | 东 西 | 其他 | 无电梯', '中楼层(共6层)板楼  -  天塔街', '138万', '单价21926元/平米')
('https://image1.ljcdn.com/120000-inspection/9c09fc5c-bfa8-42e0-a19d-60197f62bb87.jpg.296x216.jpg', '私产过两年，出行方便，户型方正，居住方便舒适。', '生昌里  | 2室1厅 | 55.93平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)板楼  -  马场街', '220万', '单价39335元/平米')
('https://image1.ljcdn.com/120000-inspection/f45c57eb-ce8d-4e5b-b500-aa32a0a02f83.jpg.296x216.jpg', '桂江里环境优雅交通方便南北朝向', '桂江里(河西区)  | 2室1厅 | 59.14平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  小海地', '188万', '单价31789元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb1950215-a783-40c7-b655-25f71cee07c5.jpg.296x216.jpg', '双山里 1室1厅 116万', '双山里  | 1室1厅 | 32.84平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  小海地', '116万', '单价35323元/平米')
('https://image1.ljcdn.com/120000-inspection/1807168c-364b-48f8-bb27-db008da5814e.jpg.296x216.jpg', '芳水园  三室户型 南北通透  570万', '芳水园  | 3室1厅 | 131.95平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  梅江', '560万', '单价42441元/平米')
('https://image1.ljcdn.com/120000-inspection/4bb71fca-3448-490d-a89d-154da36915ed.jpg.296x216.jpg', '中乒公寓2室2厅H户型电梯洋房', '中乒公寓  | 2室2厅 | 120平米 | 南 北 | 其他 | 有电梯', '中楼层(共8层)板楼  -  友谊路', '430万', '单价35834元/平米')
('https://image1.ljcdn.com/120000-inspection/ed9e379e-9de0-44d1-898a-7170169b7d96.JPG.296x216.jpg', '香水园 3室2厅 470万', '香水园  | 3室2厅 | 112.39平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  梅江', '470万', '单价41819元/平米')
('https://image1.ljcdn.com/120000-inspection/a3f16ea0-b04d-425a-8f3e-74f106206ffd.jpg.296x216.jpg', '美荷苑 湘江道 商品房 砖楼 高档社区 过五年', '美荷苑  | 2室1厅 | 85.13平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  挂甲寺', '270万', '单价31717元/平米')
('https://image1.ljcdn.com/120000-inspection/a0c92f6b-a439-4afa-8760-e7abc462dc22.jpg.296x216.jpg', '此房为私产过五年无二套税费低 小区环境优美交通便利', '桂江里(河西区)  | 2室1厅 | 60.45平米 | 西南 | 简装 | 无电梯', '中楼层(共7层)板楼  -  小海地', '180万', '单价29777元/平米')
('https://image1.ljcdn.com/120000-inspection/f0a623bd-0e67-4a90-9053-a312fcf7edb5.jpg.296x216.jpg', '景兴西里 南北向两室 私产过五年了', '景兴西里  | 2室1厅 | 58.86平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)板楼  -  挂甲寺', '160万', '单价27184元/平米')
('https://image1.ljcdn.com/120000-inspection/d6414a09-a0db-4ebb-a511-2ac9e189dd5c.jpg.296x216.jpg', '清秀园 4室2厅 385万', '清秀园  | 4室2厅 | 147.77平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  友谊路', '385万', '单价26055元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb81fc220-1526-4662-b40f-b754dd1dffda.jpg.296x216.jpg', '南北通透，视野广阔，采光充足，交通便利', '谊城公寓  | 2室2厅 | 98.43平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  友谊路', '288万', '单价29260元/平米')
('https://image1.ljcdn.com/120000-inspection/24a415e4-0f74-4642-a81e-df77acdfca45.jpg.296x216.jpg', '白云里 两室一厅 私产可贷款 交通便利', '白云里  | 2室1厅 | 59.31平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  越秀路', '218万', '单价36757元/平米')
('https://image1.ljcdn.com/120000-inspection/bcfb98b0-4f54-461b-98c5-41121ca6aab6.jpg.296x216.jpg', '罗兰新园 3室2厅 640万', '罗兰新园  | 3室2厅 | 169.72平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)板楼  -  桃园街', '640万', '单价37710元/平米')
('https://image1.ljcdn.com/120000-inspection/d0570230-6810-4f85-91bf-87f305b0a213.jpg.296x216.jpg', '花园伍座 三室 房龄新 物业好 采光好 看房方便', '花园伍座轩  | 3室2厅 | 144.92平米 | 南 | 其他 | 有电梯', '高楼层(共30层)板楼  -  挂甲寺', '760万', '单价52443元/平米')
('https://image1.ljcdn.com/120000-inspection/6611495f-0a3d-4ab9-8291-db836e5daab7.jpg.296x216.jpg', '西楼北里 小区环境好2楼 3室 适宜居住', '西楼北里  | 3室1厅 | 92.65平米 | 南 西 | 其他 | 无电梯', '低楼层(共8层)板楼  -  下瓦房', '335万', '单价36158元/平米')
('https://image1.ljcdn.com/120000-inspection/d5b1f746-7803-4266-b6fb-3e03ec457538.jpg.296x216.jpg', '住宅性质 南北通透 私产可以贷款', '安德公寓  | 2室1厅 | 70.41平米 | 南 北 | 其他 | 有电梯', '高楼层(共10层)板楼  -  桃园街', '275万', '单价39057元/平米')
('https://image1.ljcdn.com/120000-inspection/c06cb1d1-2d8f-4aab-9960-477f8e3c790c.jpg.296x216.jpg', '芳竹花园 2室1厅 209万', '芳竹花园  | 2室1厅 | 71.78平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  友谊路', '209万', '单价29117元/平米')
('https://image1.ljcdn.com/120000-inspection/ca5c088b-f86e-425e-b021-4c807acbea53.jpg.296x216.jpg', '海景公寓中间楼层，南北通透2室，户型方正带双租车位', '海景公寓  | 2室1厅 | 107.48平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  挂甲寺', '515万', '单价47916元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploaddd38965f-100b-44dc-ba25-72a6a785bb5d.jpg.296x216.jpg', '先进里 3室1厅 390万', '先进里  | 3室1厅 | 76.5平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  马场街', '390万', '单价50981元/平米')
('https://image1.ljcdn.com/120000-inspection/32ee1840-c6f2-42d9-ba95-ebd68ef3c6c0.jpg.296x216.jpg', '新闻里 2室1厅 255万', '新闻里  | 2室1厅 | 64.16平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  马场街', '255万', '单价39745元/平米')
('https://image1.ljcdn.com/120000-inspection/b7002546-1f43-413f-a34e-efcc70c03a92.jpg.296x216.jpg', '桃江里 两室一厅 交通便利 小区环境干净舒适', '桃江里  | 2室1厅 | 59.8平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  友谊路', '195万', '单价32609元/平米')
('https://image1.ljcdn.com/120000-inspection/d60553e9-9dd5-4635-9e99-bb7a7a285412.jpg.296x216.jpg', '人民公园旁  私产过两年 有电梯', '安德公寓  | 2室1厅 | 49.85平米 | 北 | 其他 | 有电梯', '高楼层(共10层)板楼  -  桃园街', '166万', '单价33300元/平米')
('https://image1.ljcdn.com/120000-inspection/c6cbe48a-b8ee-4a5a-94a7-9d4457f9eec1.jpg.296x216.jpg', '博兰苑小区三室两厅一厨两卫，交通便利，小区环境干净', '博兰苑  | 3室2厅 | 141.5平米 | 南 北 | 其他 | 有电梯', '中楼层(共24层)板楼  -  天塔街', '468万', '单价33075元/平米')
('https://image1.ljcdn.com/120000-inspection/ab8d5e11-0c9d-4334-a0e9-5bee0bb9cb14.jpg.296x216.jpg', '配套齐全 小区中间位置 采光充足 房主诚心出售', '珠海里  | 1室1厅 | 34.37平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  越秀路', '137万', '单价39861元/平米')
('https://image1.ljcdn.com/120000-inspection/232f6254-c1aa-4dc3-ba2c-7742d089d519.JPG.296x216.jpg', '芳水园 通透三室 阳面临湖 有钥匙 看房方便', '芳水园  | 3室2厅 | 161.91平米 | 南 北 | 简装 | 有电梯', '高楼层(共12层)板楼  -  梅江', '620万', '单价38293元/平米')
('https://image1.ljcdn.com/120000-inspection/6b73a1a6-dd53-4f92-9393-487bd9d90529.jpg.296x216.jpg', '此房满五年，低楼层三室，看房随时，业主诚意出售', '名仕达花园  | 3室2厅 | 162.49平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)板楼  -  挂甲寺', '680万', '单价41849元/平米')
('https://image1.ljcdn.com/120000-inspection/0dfc4fa3-c2f7-43d1-ba73-0444fc6f73a6.JPG.296x216.jpg', '桃源街 私产过两年可贷款  南北通透两室 河西一片', '连荣里  | 2室1厅 | 53.57平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  桃园街', '154万', '单价28748元/平米')
('https://image1.ljcdn.com/120000-inspection/eea89193-dc24-44fd-99cd-234038fb63fe.jpg.296x216.jpg', '小区环境好户型方正 人文素质高 交通便利', '台北路  | 2室1厅 | 71.94平米 | 东 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  下瓦房', '248万', '单价34474元/平米')
('https://image1.ljcdn.com/120000-inspection/d303b0d0-fb37-49bd-af5e-61a8bf842381.jpg.296x216.jpg', '雅苑阳面大一室  能看海河 有钥匙', '海景雅苑  | 1室1厅 | 76.3平米 | 南 | 简装 | 有电梯', '低楼层(共33层)板楼  -  挂甲寺', '330万', '单价43251元/平米')
('https://image1.ljcdn.com/120000-inspection/7699b521-0436-44d5-a64e-18c0dc433b0d.jpg.296x216.jpg', '海汇名邸 精装修两室 交通便利 50米左右就是海河', '海汇名邸  | 2室2厅 | 91.31平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  大营门', '460万', '单价50378元/平米')
('https://image1.ljcdn.com/120000-inspection/d714d42d-0170-4c08-ab1b-0ecd543deca6.jpg.296x216.jpg', '基础配套趋于成熟 交通便利 适宜居住', '同善里  | 2室1厅 | 61.5平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  下瓦房', '270万', '单价43903元/平米')
('https://image1.ljcdn.com/120000-inspection/00820cda-19d1-4d89-9235-cea09a5dbe14.JPG.296x216.jpg', '珠海里 看房方便 通透户型 采光充足', '珠海里  | 2室1厅 | 60平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)板楼  -  越秀路', '152万', '单价25334元/平米')
('https://image1.ljcdn.com/120000-inspection/46111236-a02b-4181-b06c-42261a0051b1.jpg.296x216.jpg', '此房私产过两年，总价低。采光好，户型方正，无浪费。', '南华里  | 2室1厅 | 43.97平米 | 西 | 其他 | 有电梯', '高楼层(共8层)板楼  -  下瓦房', '158万', '单价35934元/平米')
('https://image1.ljcdn.com/120000-inspection/d16f8412-7fae-40c5-9e62-92eefe00ce40.jpg.296x216.jpg', '江南公寓 私产可贷款 看房有钥匙', '江南公寓  | 1室1厅 | 41.84平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  桃园街', '126万', '单价30115元/平米')
('https://image1.ljcdn.com/120000-inspection/5c302c9b-8ba1-418d-8256-d4124da8dade.jpg.296x216.jpg', '私产  H户型   南北通透  带装修 可贷款', '谊城公寓  | 2室2厅 | 117.24平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  友谊路', '340万', '单价29001元/平米')
('https://image1.ljcdn.com/120000-inspection/9fa4fa4f-3ca0-4a56-a154-ad1b7cbc6967.jpg.296x216.jpg', '蓝水园 4室2厅 930万', '蓝水园  | 4室2厅 | 199.82平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  梅江', '930万', '单价46542元/平米')
('https://image1.ljcdn.com/120000-inspection/71c5a1cb-1aee-4f0d-a7e6-c6de24cf6b7f.jpg.296x216.jpg', '祥和里 1室1厅 172万', '祥和里  | 1室1厅 | 34.22平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  越秀路', '172万', '单价50264元/平米')
('https://image1.ljcdn.com/120000-inspection/83d9bcca-7587-4842-a1bf-b443c02c3431.jpg.296x216.jpg', '东西通透，户型方正，私产可贷款。', '南浦大厦  | 2室2厅 | 96.66平米 | 东 西 | 其他 | 有电梯', '低楼层(共11层)板楼  -  大营门', '395万', '单价40865元/平米')
('https://image1.ljcdn.com/120000-inspection/aa239c4d-7f1e-4992-b45a-b53b00c27ccc.jpg.296x216.jpg', '敬重里 精装修两室 看房方便诚意出售 独立上下水', '敬重里  | 2室1厅 | 74.36平米 | 东 南 西 | 精装 | 无电梯', '低楼层(共7层)板楼  -  大营门', '370万', '单价49758元/平米')
('https://image1.ljcdn.com/120000-inspection/f1be5246-d3b7-4a40-acc8-70ca2809b20a.jpg.296x216.jpg', '河西体北一区气象南里三室婚房装修', '气象南里  | 3室1厅 | 76.62平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  天塔街', '320万', '单价41765元/平米')
('https://image1.ljcdn.com/120000-inspection/d9b8c082-11c3-462b-b72c-de2ee1631b30.JPG.296x216.jpg', '此房私产过两年，可以贷款，看房方便，', '珠海里  | 2室1厅 | 59.19平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  越秀路', '185万', '单价31256元/平米')
('https://image1.ljcdn.com/120000-inspection/9148ad71-281e-419b-a975-5a0905b8f06d.jpg.296x216.jpg', '龙都花园 阳面大1室 采光好 视野开阔 过五唯一', '龙都花园  | 1室1厅 | 58.09平米 | 南 | 精装 | 有电梯', '高楼层(共20层)板楼  -  挂甲寺', '180万', '单价30987元/平米')
('https://image1.ljcdn.com/120000-inspection/6fcf223a-ad93-43a0-93a9-1e4132a86e61.jpg.296x216.jpg', '宾西楼 2室1厅 198万', '宾西楼  | 2室1厅 | 58.47平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  友谊路', '198万', '单价33864元/平米')
('https://image1.ljcdn.com/120000-inspection/20ad9bbe-b17e-4908-adf8-48aae8304097.jpg.296x216.jpg', '带小院的电梯洋房 小区环境好 位置优', '世纪梧桐公寓  | 2室2厅 | 88.08平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)板楼  -  梅江', '440万', '单价49955元/平米')
('https://image1.ljcdn.com/120000-inspection/e9e0aa08-02a1-4a48-800e-a6f79f71a5d6.jpg.296x216.jpg', '美泉新苑 商品房 过五年没有二5楼，采光好 看方便！', '美泉新苑  | 2室1厅 | 80.73平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  挂甲寺', '280万', '单价34684元/平米')
('https://image1.ljcdn.com/120000-inspection/164471fc-e8fd-4584-8ccc-fcfbc0296a9b.jpg.296x216.jpg', '南北通透的一居室，采光无遮挡。', '龙海公寓  | 1室1厅 | 58.05平米 | 南 | 简装 | 无电梯', '低楼层(共7层)板楼  -  下瓦房', '249万', '单价42895元/平米')
('https://image1.ljcdn.com/120000-inspection/84ad7f4f-d2c5-475f-bdd4-da89f118fcce0.jpg.296x216.jpg', '谊景村爽园里 私产过五年 可贷款', '谊景村  | 2室2厅 | 105.3平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  友谊路', '420万', '单价39887元/平米')
('https://image1.ljcdn.com/120000-inspection/be36cd39-9f53-457b-a95c-43bd45d48732.jpg.296x216.jpg', '元兴新里 两室一厅 南北通透 看房电话联系', '元兴新里  | 2室1厅 | 56.23平米 | 西 | 其他 | 无电梯', '中楼层(共8层)板楼  -  桃园街', '222万', '单价39481元/平米')
('https://image1.ljcdn.com/120000-inspection/c479c87c-7748-41cf-a6a3-3b64fde47cee.jpg.296x216.jpg', '友谊公寓小区 文明模范社区 改善房源', '友谊公寓  | 3室1厅 | 126.19平米 | 东 南 北 | 其他 | 无电梯', '低楼层(共7层)板楼  -  越秀路', '455万', '单价36057元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload9326ad56-847a-41c1-9e5c-0637a2ed9482.jpg.296x216.jpg', '博兰苑 私产满五年无二套 采光足 一楼精装修 生活便利', '博兰苑  | 3室2厅 | 136.23平米 | 南 西 北 | 精装 | 有电梯', '低楼层(共7层)板楼  -  天塔街', '556万', '单价40814元/平米')
('https://image1.ljcdn.com/120000-inspection/690915cf-ceb6-4a01-9cd0-c4df609a9ce8.jpg.296x216.jpg', '黄海里 2室1厅 135万', '黄海里  | 2室1厅 | 53.24平米 | 西北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  陈塘庄', '135万', '单价25357元/平米')
('https://image1.ljcdn.com/120000-inspection/f039b3d4-0600-4b21-9ca8-6157775a9e28.jpg.296x216.jpg', '此房 是私产房 满两年了 可贷款 诚意卖', '乘云里  | 1室1厅 | 36.15平米 | 西 | 简装 | 无电梯', '中楼层(共6层)板楼  -  越秀路', '130万', '单价35962元/平米')
('https://image1.ljcdn.com/120000-inspection/e09bc30e-8fd6-40db-ba11-490f6031e4be.jpg.296x216.jpg', '照耀里 直管公产 看房方便 无挡光', '照耀里  | 1室1厅 | 25.4平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  桃园街', '139万', '单价54725元/平米')
('https://image1.ljcdn.com/120000-inspection/e00b2640-ba7d-48b3-a7ef-b092440e71d2.jpg.296x216.jpg', '纯美公寓 二室一厅 户型方正 采光好', '纯美公寓  | 2室1厅 | 97.79平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  友谊路', '299万', '单价30576元/平米')
('https://image1.ljcdn.com/120000-inspection/85c00f0b-923f-4b66-a418-7a0ff030b33f.jpg.296x216.jpg', '博轩园 次新房 精装修没住过人 带大平米赠送面积', '博轩园  | 4室1厅 | 116.04平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)板楼  -  下瓦房', '749万', '单价64547元/平米')
('https://image1.ljcdn.com/120000-inspection/8881bd64-2c76-45d6-ba3d-0e4cf6453c0c.jpg.296x216.jpg', '前程里  私产 婚房装修 采光充足 楼层好 出行便利', '前程里(河西区)  | 2室1厅 | 56.08平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  挂甲寺', '295万', '单价52604元/平米')
('https://image1.ljcdn.com/120000-inspection/71b2bf00-9033-48ca-af4f-69e60d0063a1.jpg.296x216.jpg', '此房私产房 中独户型 采光良好', '天资里  | 1室1厅 | 45.02平米 | 南 | 其他 | 无电梯', '高楼层(共4层)板楼  -  天塔街', '120万', '单价26655元/平米')
('https://image1.ljcdn.com/120000-inspection/7f48d4f9-7313-4a5e-954d-baa409d94420.jpg.296x216.jpg', '海河大观 双阳两室 精装修 拎包入住 次新房 地下车位', '海河大观  | 2室2厅 | 92.06平米 | 南 | 精装 | 有电梯', '高楼层(共33层)板楼  -  下瓦房', '550万', '单价59744元/平米')
('https://image1.ljcdn.com/120000-inspection/0a6f0164-679f-441c-8a6a-266e298322c9.jpg.296x216.jpg', '中裕园，不到顶一室，户型方正。采光没有遮挡', '中裕园  | 1室1厅 | 62.47平米 | 南 | 其他 | 无电梯', '高楼层(共7层)塔楼  -  越秀路', '278万', '单价44502元/平米')
('https://image1.ljcdn.com/120000-inspection/959b1aed-b94b-46c4-9a76-f8eb04221f2f.jpg.296x216.jpg', '生昌里 2室1厅 236万', '生昌里  | 2室1厅 | 54.8平米 | 东 西 | 其他 | 无电梯', '中楼层(共7层)板楼  -  马场街', '236万', '单价43066元/平米')
('https://image1.ljcdn.com/120000-inspection/33875ffa-ab70-49da-9cc0-e9a655f82def.jpg.296x216.jpg', '天庆里    楼层好     采光充足', '天庆里  | 2室1厅 | 55.3平米 | 南 西 | 其他 | 无电梯', '中楼层(共7层)板楼  -  下瓦房', '260万', '单价47017元/平米')
