('https://image1.ljcdn.com/442000-inspection/6d3f7944-ec7f-4b52-bf51-6397abee9fb3.jpg.296x216.jpg', '利和广场，南下市场，恒信花园，诚意出售', '恒信花园D区  ', '高楼层(共5层)2002年建塔楼  -  利和广场', '120万', '单价12374元/平米')
('https://image1.ljcdn.com/442000-inspection/ee01c1b3-816f-4286-ba84-6c2e9bd94252.jpg.296x216.jpg', '柏苑新村 繁华地段 配套优越 三房出售', '柏苑新村  ', '高楼层(共7层)1989年建塔楼  -  柏苑小学', '76万', '单价8549元/平米')
('https://image1.ljcdn.com/442000-inspection/0afd1397-cffe-499d-b5a5-0d89bdbe2e41.jpg.296x216.jpg', '花园新村 东区物业 步梯稀缺低楼层', '花园新村  ', '中楼层(共6层)1996年建塔楼  -  柏苑小学', '110万', '单价11112元/平米')
('https://image1.ljcdn.com/442000-inspection/20ddf7c3-f1df-408d-877e-90abcace27e2.jpg.296x216.jpg', '亨达花园 精装修四房 朝南望小区 格局方正 税费少', '亨达花园  ', '中楼层(共7层)1999年建塔楼  -  库充', '125万', '单价7793元/平米')
('https://image1.ljcdn.com/442000-inspection/78812b01-a2e5-4e92-b743-f9ba604dce83.jpg.296x216.jpg', '东区 远洋城天曜 毛坯2房 朝南 采光好', '远洋城天曜花园  ', '高楼层(共13层)2013年建板楼  -  博览中心', '160万', '单价18391元/平米')
('https://image1.ljcdn.com/442000-inspection/0a6997d5-0ed5-43aa-907e-03870c5aa27a.jpg.296x216.jpg', '远洋城天祺 实用户型  精致2房', '远洋城天祺  ', '低楼层(共12层)2012年建板楼  -  博览中心', '169万', '单价19019元/平米')
('https://image1.ljcdn.com/442000-inspection/353d7dca-95e5-43bb-93ff-47135ed39664.jpg.296x216.jpg', '和景花园，精致两房，采光通风好', '和景花园  ', '中楼层(共7层)板楼  -  博览中心', '95万', '单价13769元/平米')
('https://image1.ljcdn.com/442000-inspection/61d7749c-35b1-4d62-9c45-d0c979377c7e.jpg.296x216.jpg', '远洋城美域 精装三房 中高楼层南北通透', '远洋城美域  ', '中楼层(共18层)2007年建板楼  -  博览中心', '248万', '单价18508元/平米')
('https://image1.ljcdn.com/442000-inspection/36b77bc3-ab3e-412a-8e3a-9a91639b8483.jpg.296x216.jpg', '雍逸廷 精装3房 电梯低层 采光好', '雍逸廷  ', '低楼层(共11层)2005年建板楼  -  市一中', '195万', '单价20914元/平米')
('https://image1.ljcdn.com/442000-inspection/51f5d0e5-50fa-41e8-90a7-66baec398305.jpg.296x216.jpg', '嘉路华花园 格局方正 业主诚心出售', '嘉路华花园  ', '中楼层(共32层)2010年建塔楼  -  竹苑小学', '173万', '单价12974元/平米')
('https://image1.ljcdn.com/442000-inspection/cf218091-ebb8-4c15-bc17-affb771d80b6.jpg.296x216.jpg', '教师新村 中装三房 南北通透 不靠路', '教师新村  ', '中楼层(共6层)1999年建板楼  -  库充', '85万', '单价9884元/平米')
('https://image1.ljcdn.com/442000-inspection/180e5c65-a0b8-422a-ba6c-c5943e7b5b0c.jpg.296x216.jpg', '奕翠园 四期 三房可改四房 高层毛坯 已出证 朝东南', '奕翠园  ', '中楼层(共30层)塔楼  -  紫马岭', '330万', '单价23599元/平米')
('https://image1.ljcdn.com/442000-inspection/6c81a33e-306d-44c7-9585-d65ee48b2f77.jpg.296x216.jpg', '星光礼寓 商住两用公寓 格局方正 通风采光好', '星光礼寓  ', '高楼层(共26层)2012年建板楼  -  槎桥', '161万', '单价23000元/平米')
('https://image1.ljcdn.com/442000-inspection/8b870b88-0df5-4cea-86c4-fd2d1c2238ca.jpg.296x216.jpg', '远洋城领域，顶楼复式，满五唯━，双套间卧室', '远洋城领域  ', '高楼层(共11层)2007年建板楼  -  博览中心', '400万', '单价24654元/平米')
('https://image1.ljcdn.com/442000-inspection/ccc59e2b-bcbd-411f-a747-f44ead4edb67.jpg.296x216.jpg', '奕翠园 毛坯三房 格局方正 看房方便', '奕翠园  ', '中楼层(共30层)塔楼  -  紫马岭', '228.8万', '单价22137元/平米')
('https://image1.ljcdn.com/442000-inspection/28a2ea7d-fd1d-4fd2-a9a1-741a7b98513b.jpg.296x216.jpg', '利和附近，假日广场附近，大四房业主诚意出售。', '华柏花园  ', '高楼层(共7层)1993年建板楼  -  柏苑小学', '105万', '单价9375元/平米')
('https://image1.ljcdn.com/442000-inspection/245d4490-5070-4705-a01f-2dced5bd991f.jpg.296x216.jpg', '恒信花园A区 2室2厅 95万', '恒信花园A区  ', '高楼层(共7层)2000年建塔楼  -  利和广场', '95万', '单价11177元/平米')
('https://image1.ljcdn.com/442000-inspection/5beef66e-5ef5-4337-bd10-87a84393f889.JPG.296x216.jpg', '绿韵花都 精装三房 朝南带花园 业主诚心出售', '绿韵花都  ', '低楼层(共11层)2004年建塔楼  -  齐东', '205万', '单价15585元/平米')
('https://image1.ljcdn.com/442000-inspection/1169fb9f-89bd-441d-b939-1258af8f46d1.jpg.296x216.jpg', '顺景花园 简装2房 带单车房 中间楼层', '顺景花园  ', '中楼层(共7层)1998年建塔楼  -  库充', '88万', '单价12055元/平米')
('https://image1.ljcdn.com/442000-inspection/fda936ef-4db0-49fa-9aee-38242a87240f.jpg.296x216.jpg', '顺景蔷薇山庄 方正三房带小车位 业主诚心出售', '顺景蔷薇山庄三期  ', '高楼层(共7层)2008年建塔楼  -  沙岗墟', '150万', '单价14198元/平米')
('https://image1.ljcdn.com/442000-inspection/78e5cdc6-978a-4916-9b4b-34ee4851e9e9.jpg.296x216.jpg', '东区 帝璟东方 两房两厅 朝南单位 带平台', '帝璟东方  ', '低楼层(共11层)2001年建板楼  -  博览中心', '160万', '单价21053元/平米')
('https://image1.ljcdn.com/442000-inspection/b6ea5858-0aed-40ab-bacd-deb11cdc8025.jpg.296x216.jpg', '精装三房 中间楼层不靠路 保养新净', '紫茵庭园  ', '中楼层(共6层)2005年建板楼  -  沙岗墟', '130万', '单价12411元/平米')
('https://image1.ljcdn.com/442000-inspection/f32fde15-2314-4bb9-8525-fd6b4cf8bb72.jpg.296x216.jpg', '昆仑堡 装修1房 业主诚意 出售', '昆仑堡  ', '中楼层(共6层)塔楼  -  库充', '80万', '单价14815元/平米')
('https://image1.ljcdn.com/442000-inspection/1a766830-17a7-4c3d-8621-6afbc9015e49.jpg.296x216.jpg', '电梯高层，此房原业主买回来才装修好，还没有入住过', '幸福天地  ', '中楼层(共32层)塔楼  -  槎桥', '175万', '单价18735元/平米')
('https://image1.ljcdn.com/442000-inspection/356c9d7e-84ba-4487-a105-0c4a42852f88.jpg.296x216.jpg', '东区 远洋城天曜花园 毛坯两房 不靠路 视野开阔', '远洋城天曜花园  ', '中楼层(共13层)2013年建板楼  -  博览中心', '170万', '单价19541元/平米')
('https://image1.ljcdn.com/442000-inspection/abdeff26-cb32-4cf9-9d20-6be992b35483.jpg.296x216.jpg', '松苑街，2房1厅，中等装修，保养非常好', '松苑新村  ', '高楼层(共6层)1990年建塔楼  -  松苑中学', '75万', '单价11385元/平米')
('https://image1.ljcdn.com/442000-inspection/151c5181-b0dc-4724-b421-df8786e6d3db.jpg.296x216.jpg', '朗晴轩 4室2厅 290万', '朗晴轩  ', '低楼层(共11层)2008年建塔楼  -  市一中', '290万', '单价18637元/平米')
('https://image1.ljcdn.com/442000-inspection/c45b1489-cfc2-4d87-8c55-4e4a99a898cd.jpg.296x216.jpg', '奕翠园 毛坯三房 格局方正 看花园 业主诚心出售', '奕翠园  ', '中楼层(共30层)2016年建塔楼  -  紫马岭', '235万', '单价22636元/平米')
('https://image1.ljcdn.com/442000-inspection/0e949057-ba56-45ab-8478-80bc5813c462.jpg.296x216.jpg', '远洋城天祺花园 标准三房两厅的房子', '远洋城天祺  ', '中楼层(共13层)2012年建板楼  -  博览中心', '265万', '单价21665元/平米')
('https://image1.ljcdn.com/442000-inspection/f30d0b05-801e-46bd-9319-67e3594f3371.jpg.296x216.jpg', '蓝钻星座 带平台 稀缺户型 不靠路', '蓝钻星座  ', '低楼层(共12层)2006年建塔楼  -  库充', '75万', '单价15737元/平米')
('https://image1.ljcdn.com/442000-inspection/f82726d9-5502-4248-a35c-5ac46ca2247c.jpg.296x216.jpg', '东区 远洋城 美域 高层毛坯3房 南北对流', '远洋城美域  ', '中楼层(共18层)2007年建板楼  -  博览中心', '238万', '单价17373元/平米')
('https://image1.ljcdn.com/442000-inspection/705d96a9-93e8-4ac6-9f16-b5a05d8f4169.jpg.296x216.jpg', '东区 远洋城美域 毛坯三房 格局方正', '远洋城美域  ', '高楼层(共18层)2007年建板楼  -  博览中心', '262万', '单价20019元/平米')
('https://image1.ljcdn.com/442000-inspection/40233a10-8dfd-4dba-b02c-18eedb77b584.jpg.296x216.jpg', '雍逸廷 精装两房 中间楼层 采光通风好 小区中间位', '雍逸廷  ', '中楼层(共11层)2005年建板楼  -  市一中', '215万', '单价25000元/平米')
('https://image1.ljcdn.com/442000-inspection/bf276eb2-fb4d-4175-819e-d4019f1bd766.jpg.296x216.jpg', '远洋城天曜花园  南向两房 契税满五年唯━ 税费少', '远洋城天曜花园  ', '中楼层(共13层)2013年建板楼  -  博览中心', '164万', '单价18855元/平米')
('https://image1.ljcdn.com/442000-inspection/a83e7371-cda4-4e95-bb58-52bd64ea99d7.jpg.296x216.jpg', '嘉路华花园 精装修2房 高层视野好', '嘉路华花园  ', '中楼层(共32层)2010年建塔楼  -  竹苑小学', '160万', '单价14399元/平米')
('https://image1.ljcdn.com/442000-inspection/04592ab0-e01f-4bc3-ada8-bd5b4a0685d1.jpg.296x216.jpg', '紫园 毛坯三房 南北对流不靠路 双阳台设计 高层景观房', '紫园  ', '高楼层(共31层)塔楼  -  紫马岭', '208万', '单价15041元/平米')
('https://image1.ljcdn.com/442000-inspection/92f87090-fcc2-4f3c-908f-ffb96c2e4b13.jpg.296x216.jpg', '起湾 4室2厅 398万', '起湾  ', '低楼层(共3层)暂无数据  -  沙岗墟', '398万', '单价16909元/平米')
('https://image1.ljcdn.com/442000-inspection/aafd1300-ee2e-4fd1-a67f-ea00bb0f0185.jpg.296x216.jpg', '富湾花园精装三房拎包入住业主诚心出售', '富湾花园  ', '高楼层(共7层)2000年建塔楼  -  沙岗墟', '115万', '单价9852元/平米')
('https://image1.ljcdn.com/442000-inspection/4ae9423b-355f-47e1-a48e-2a7ffe4f0cae.jpg.296x216.jpg', '远洋城美域 3室2厅 251万', '远洋城美域  ', '低楼层(共18层)2007年建板楼  -  博览中心', '251万', '单价18322元/平米')
('https://image1.ljcdn.com/442000-inspection/75999ac1-9b43-480e-9939-36418b510022.jpg.296x216.jpg', '东区松苑新村简单装修两房   中高楼层  视野好', '松苑新村  ', '中楼层(共8层)1990年建塔楼  -  松苑中学', '63万', '单价8400元/平米')
('https://image1.ljcdn.com/442000-inspection/16e59f16-d48c-4e6d-a210-5b5ae5008a72.jpg.296x216.jpg', '世纪豪庭 1室2厅 188万', '世纪豪庭  ', '高楼层(共27层)2008年建塔楼  -  利和广场', '188万', '单价20889元/平米')
('https://image1.ljcdn.com/442000-inspection/e86d5bed-243f-410a-94d3-6d3ac6a957d5.jpg.296x216.jpg', '康逸豪园 3室2厅 128万', '康逸豪园  ', '高楼层(共7层)2005年建塔楼  -  水云轩小学', '128万', '单价13298元/平米')
('https://image1.ljcdn.com/442000-inspection/1f926521-5795-4760-8b1f-e834a6b02448.jpg.296x216.jpg', '城东名门 格局方正4房 证过2年 毛坯装修', '城东名门  ', '高楼层(共18层)2010年建板楼  -  博览中心', '338万', '单价21529元/平米')
('https://image1.ljcdn.com/442000-inspection/3db290b4-f4b9-4cbe-94c3-3191584fa828.jpg.296x216.jpg', '此房是属于东区利和商圈 交通方便 环境优美 安静舒适', '优雅翠园  ', '中楼层(共11层)2006年建板楼  -  槎桥', '183万', '单价19892元/平米')
('https://image1.ljcdn.com/442000-inspection/1262130a-6746-4960-8886-8f592ee4f4d8.jpg.296x216.jpg', '富湾新村 东区户口，套内面积，单价实惠 朝南', '富湾新村  ', '高楼层(共7层)1993年建塔楼  -  沙岗墟', '150万', '单价9857元/平米')
('https://image1.ljcdn.com/442000-inspection/3f2006a0-0231-4483-9205-b1e9b7abcbbe.jpg.296x216.jpg', '松苑路上精装修南两房，装修保养好，业主诚信出售', '松苑新村  ', '高楼层(共8层)1990年建塔楼  -  松苑中学', '90万', '单价8334元/平米')
('https://image1.ljcdn.com/442000-inspection/4a5c319c-bf60-4e8d-91c4-57ef7ea08693.jpg.296x216.jpg', '东区 远洋城荣域 三房两厅 带128方平台 满五唯一', '远洋城荣域  ', '低楼层(共18层)2013年建板楼  -  博览中心', '365万', '单价25961元/平米')
('https://image1.ljcdn.com/442000-inspection/6a82f0c3-bf95-47cc-876b-9d5e7c4ca9c4.jpg.296x216.jpg', '东区利和国际公馆 居家用房 地段繁华', '利和国际公馆  ', '中楼层(共32层)2012年建塔楼  -  利和广场', '115万', '单价17969元/平米')
('https://image1.ljcdn.com/442000-inspection/d8dbbc77-3031-41e5-9b1e-6e3020f72de8.jpg.296x216.jpg', '理想明岸坊 2室2厅 150万', '理想明岸坊  ', '高楼层(共18层)2008年建塔楼  -  紫马岭', '150万', '单价18307元/平米')
('https://image1.ljcdn.com/442000-inspection/10fb74c2-5567-484a-aec7-58cd8083ad2a.jpg.296x216.jpg', '中山海关 东区奕翠园二期，带装高层三房，朝东南', '奕翠园  ', '中楼层(共8层)2007年建塔楼  -  紫马岭', '260万', '单价21067元/平米')
('https://image1.ljcdn.com/442000-inspection/0ca39dc3-9e00-4b8b-9a1d-676ecd3ab0d6.jpg.296x216.jpg', '远洋城万象花园 3室2厅 235万', '远洋城万象花园  ', '中楼层(共14层)2011年建板楼  -  博览中心', '235万', '单价24737元/平米')
('https://image1.ljcdn.com/442000-inspection/ec86e369-b70a-40b1-a34e-2e0d7ae9d4e5.jpg.296x216.jpg', '上品花园 毛坯3房 高楼层 业主诚心出售 东区户口', '上品花园  ', '低楼层(共26层)2014年建板楼  -  沙岗墟', '150万', '单价15648元/平米')
('https://image1.ljcdn.com/442000-inspection/598ea4d9-369b-4026-b4cd-e7ae035e8972.jpg.296x216.jpg', '松苑新村 3室2厅 80万', '松苑新村  ', '高楼层(共6层)1990年建塔楼  -  松苑中学', '80万', '单价9945元/平米')
('https://image1.ljcdn.com/442000-inspection/57ac7dea-9d07-4854-bbf6-3371f29f3548.jpg.296x216.jpg', '远洋城天曜花园 3室2厅 265万', '远洋城天曜花园  ', '中楼层(共12层)2013年建板楼  -  博览中心', '265万', '单价20495元/平米')
('https://image1.ljcdn.com/442000-inspection/89163e6c-c3ef-461c-babb-40cf3af606d6.jpg.296x216.jpg', '新兴花园 新装修3房 黄金楼层 带大平台', '新兴花园  ', '中楼层(共8层)1995年建塔楼  -  库充', '116万', '单价10567元/平米')
('https://image1.ljcdn.com/442000-inspection/7a88205c-3470-41d1-83dc-d25731ae028f.jpg.296x216.jpg', '东区 中山路 紫岭国际 可注册公司 带装修', '敏捷紫岭国际一期  ', '高楼层(共28层)2015年建塔楼  -  紫马岭', '90万', '单价17308元/平米')
('https://image1.ljcdn.com/442000-inspection/75b0bad6-fbe9-444e-8e03-fb504c503e43.jpg.296x216.jpg', '竹苑新村 3室2厅 110万', '竹苑新村  ', '中楼层(共7层)1992年建塔楼  -  竹苑小学', '110万', '单价11703元/平米')
('https://image1.ljcdn.com/442000-inspection/e36800c3-4e0b-4038-a2ec-c360caed825f.jpg.296x216.jpg', '新港花园 东区 精装2房朝南 诚意出售', '新港花园  ', '高楼层(共6层)1992年建塔楼  -  竹苑小学', '85万', '单价10103元/平米')
('https://image1.ljcdn.com/442000-inspection/2676f401-014a-4e2e-ac8a-91a55817f1ff.jpg.296x216.jpg', '雅居乐熹玥 豪华装修三房 保养好 高楼层 视野好', '雅居乐熹玥  ', '高楼层(共15层)2010年建板楼  -  市一中', '300万', '单价30304元/平米')
('https://image1.ljcdn.com/442000-inspection/d93899fe-ee87-4832-b942-db28dc6301f8.jpg.296x216.jpg', '水云四季 电梯 中高楼层 毛坯3房 朝南 不靠路', '华鸿水云四季  ', '中楼层(共31层)2012年建塔楼  -  沙岗墟', '218万', '单价18283元/平米')
('https://image1.ljcdn.com/442000-inspection/3e902b25-0263-4cf6-91fb-43767b8b893c.jpg.296x216.jpg', '远洋城天祺 6室2厅 722.2万', '远洋城天祺  ', '高楼层(共31层)2012年建板楼  -  博览中心', '722.2万', '单价23000元/平米')
('https://image1.ljcdn.com/442000-inspection/26455d01-2805-4d25-a155-27205ce07783.jpg.296x216.jpg', '顺景蔷薇山庄 精装3房 南北对流 视野开阔 通风采光好', '顺景蔷薇山庄一期  ', '高楼层(共7层)2010年建塔楼  -  沙岗墟', '138万', '单价13344元/平米')
('https://image1.ljcdn.com/442000-inspection/db4f9935-acfd-450a-bb8b-5dd2a2007aa0.jpg.296x216.jpg', '东区豪逸华庭 四房两厅 毛坯新房 旺中带静 配套完善', '豪逸华庭  ', '高楼层(共22层)2010年建塔楼  -  利和广场', '320万', '单价14169元/平米')
('https://image1.ljcdn.com/442000-inspection/eeabaca7-66b4-4648-bc8b-01c4a9052585.JPG.296x216.jpg', '上品花园 3室2厅 170万', '上品花园  ', '中楼层(共31层)2014年建板楼  -  沙岗墟', '170万', '单价15179元/平米')
('https://image1.ljcdn.com/442000-inspection/bb4539d8-1f10-46fb-992d-a3713ca6d598.jpg.296x216.jpg', '雍逸廷 高层三房 东南向 无遮拦 视野好', '雍逸廷  ', '高楼层(共11层)2005年建板楼  -  市一中', '300万', '单价25000元/平米')
('https://image1.ljcdn.com/442000-inspection/d64484fb-bfff-4b4f-acc5-5f13daa5409c.jpg.296x216.jpg', '华盈东城美域 2室2厅 135万', '华盈东城美域  ', '低楼层(共30层)塔楼  -  沙岗墟', '135万', '单价16266元/平米')
('https://image1.ljcdn.com/442000-inspection/fa671b13-973f-45e6-833f-c1f194d9641e.jpg.296x216.jpg', '东区星光礼寓 带装修复式公寓 朝南单位 格局方正', '星光礼寓  ', '高楼层(共26层)2012年建板楼  -  槎桥', '100万', '单价14362元/平米')
('https://image1.ljcdn.com/442000-inspection/5ba983c0-8d96-4a41-ab71-b67014685f4f.jpg.296x216.jpg', '东区 帝璟东方  装修房 拎包即可入住', '帝璟东方  ', '低楼层(共19层)2001年建板楼  -  博览中心', '300万', '单价22160元/平米')
('https://image1.ljcdn.com/442000-inspection/b91a360a-ba07-4fca-b4df-fedcfb9ba109.jpg.296x216.jpg', '花园新村 3室2厅 105万', '花园新村  ', '中楼层(共6层)1996年建板楼  -  柏苑小学', '105万', '单价9058元/平米')
('https://image1.ljcdn.com/442000-inspection/0d4972b1-0832-4a48-b265-3e54e63758df.jpg.296x216.jpg', '东区 中山路 商住两用 带装修', '敏捷紫岭国际一期  ', '高楼层(共28层)2015年建塔楼  -  紫马岭', '90万', '单价17308元/平米')
('https://image1.ljcdn.com/442000-inspection/f2a44420-fc62-4a83-a67e-210a6392742a.jpg.296x216.jpg', '加和领御名苑 2室2厅 150万', '加和领御名苑  ', '高楼层(共18层)2008年建塔楼  -  沙岗墟', '150万', '单价18073元/平米')
('https://image1.ljcdn.com/442000-inspection/b5a5cbe8-cfd5-4074-a789-1a1dc7bc3321.jpg.296x216.jpg', '嘉惠苑 格局方正 南北对流 看房方便', '嘉惠苑  ', '高楼层(共8层)2002年建塔楼  -  齐东', '210万', '单价14869元/平米')
('https://image1.ljcdn.com/442000-inspection/1f3a34c8-437c-4b2b-9bed-8449efe2a1d5.jpg.296x216.jpg', '新兴花园 楼梯中高层 装修3房', '新兴花园  ', '中楼层(共8层)1995年建塔楼  -  库充', '100万', '单价9175元/平米')
('https://image1.ljcdn.com/442000-inspection/eba71bda-60c1-47f2-b1ea-4e10d5cc5699.jpg.296x216.jpg', '华鸿水云四季 全新毛坯房 4房户型 赠送中空花园 有匙', '华鸿水云四季  ', '高楼层(共25层)2012年建塔楼  -  沙岗墟', '245万', '单价18847元/平米')
('https://image1.ljcdn.com/442000-inspection/953ad35c-d2c9-4748-9591-c838c999a9ab.jpg.296x216.jpg', '世纪豪庭 温馨两房 利和附近 看房方便', '世纪豪庭  ', '中楼层(共27层)2008年建塔楼  -  利和广场', '190万', '单价21119元/平米')
('https://image1.ljcdn.com/442000-inspection/47ab0369-74cc-4be1-abc5-0bb8d61b0679.jpg.296x216.jpg', '亨达花园 东区库充 简单装修 生活方便', '亨达花园  ', '低楼层(共7层)塔楼  -  库充', '82万', '单价8462元/平米')
('https://image1.ljcdn.com/442000-inspection/1799566a-5bab-4c97-ab71-7760275ea479.jpg.296x216.jpg', '东区沙岗墟附近顺景蔷薇山庄4期电梯房业主诚心出售', '顺景蔷薇山庄四期  ', '中楼层(共11层)2008年建塔楼  -  沙岗墟', '153万', '单价17444元/平米')
('https://image1.ljcdn.com/442000-inspection/d528f32e-4df2-4934-8677-f7a78f538cba.jpg.296x216.jpg', '顺景花园 东区库充 朝南三房 精装修楼层佳 税费少', '顺景花园  ', '中楼层(共7层)1998年建塔楼  -  库充', '132万', '单价10335元/平米')
('https://image1.ljcdn.com/442000-inspection/ebafa250-b3cf-4c96-8820-fbe626a335d0.jpg.296x216.jpg', '东区 城东名门 装修5房 交通方便', '城东名门  ', '低楼层(共18层)2010年建板楼  -  博览中心', '598万', '单价24917元/平米')
('https://image1.ljcdn.com/442000-inspection/b28bca77-b839-4f2c-a6a6-ca1efd61182e.jpg.296x216.jpg', '御景湾花园 毛坯四房 业主诚意出售 南北对流', '御景湾花园  ', '高楼层(共7层)2004年建塔楼  -  沙岗墟', '152.1万', '单价9000元/平米')
('https://image1.ljcdn.com/442000-inspection/732b59fa-0bc6-491f-bd9a-b483582e3ba7.jpg.296x216.jpg', '雍景园稀缺小户型单位，诚意出售。', '雍景园  ', '高楼层(共9层)2000年建板楼  -  利和广场', '104万', '单价20000元/平米')
('https://image1.ljcdn.com/442000-inspection/f7edc353-562b-41ce-8ca2-72584d00982f.jpg.296x216.jpg', '城东名门 3室2厅 186万', '城东名门  ', '中楼层(共18层)2010年建板楼  -  博览中心', '186万', '单价19900元/平米')
('https://image1.ljcdn.com/442000-inspection/e470bbb2-a968-4f93-a5aa-656f27d895c8.jpg.296x216.jpg', '优雅翠园 温馨两房 格局方正 适合居住', '优雅翠园  ', '中楼层(共11层)2006年建板楼  -  槎桥', '165万', '单价18966元/平米')
('https://image1.ljcdn.com/442000-inspection/211629aa-cdcc-48e6-9c8d-5c79c0eca47f.jpg.296x216.jpg', '起湾派出所旁裕豪苑，电梯高层低价出售', '裕豪苑  ', '高楼层(共9层)2008年建塔楼  -  沙岗墟', '139万', '单价14631元/平米')
('https://image1.ljcdn.com/442000-inspection/9cce12b2-94b5-46f7-88d4-f97bb5f52470.jpg.296x216.jpg', '东区映翠豪庭 温馨精装三房 红本在手 业主诚心出售', '映翠豪庭  ', '低楼层(共30层)2010年建塔楼  -  槎桥', '135万', '单价15262元/平米')
('https://image1.ljcdn.com/442000-inspection/466e785e-ac27-4a2b-bb28-755e463abdc7.jpg.296x216.jpg', '蔷薇山庄电梯房，刚需三房心血装修，诚意出售', '顺景蔷薇山庄四期  ', '低楼层(共28层)2008年建塔楼  -  沙岗墟', '150万', '单价16669元/平米')
('', '朗晴假日一期 车位 12.3万', '朗晴假日一期  ', '塔楼  -  槎桥', '12.3万', '单价3793元/平米')
('https://image1.ljcdn.com/442000-inspection/5a8494d7-2790-43e9-af49-7864c8a2bdb8.jpg.296x216.jpg', '雅居乐熹玥 三房出售 精装修 证满五年 东区 人车分流', '雅居乐熹玥  ', '高楼层(共15层)2010年建板楼  -  市一中', '450万', '单价30654元/平米')
('https://image1.ljcdn.com/442000-inspection/11d8bc3c-faf9-47ae-b2fd-d0f3a19b8681.jpg.296x216.jpg', '御景湾花园 精装3房 南北对流 读水云轩学校 过五唯一', '御景湾花园  ', '高楼层(共7层)2004年建塔楼  -  沙岗墟', '118万', '单价11800元/平米')
('https://image1.ljcdn.com/442000-inspection/81306474-9626-4d44-9526-394390ad03a0.jpg.296x216.jpg', '华鸿公寓酒店，一室一厅一厨一卫，满五年税费少。', '华鸿公寓酒店  ', '低楼层(共18层)塔楼  -  水云轩小学', '120万', '单价19355元/平米')
('https://image1.ljcdn.com/442000-inspection/6c1131b5-d052-4e30-a86b-64db8fa58886.jpg.296x216.jpg', '满五唯一精装舒适3房包家私家电', '绿韵花都  ', '高楼层(共11层)2004年建塔楼  -  齐东', '200万', '单价21740元/平米')
('https://image1.ljcdn.com/442000-inspection/1425b48d-8f73-46b2-8819-0364a37af447.jpg.296x216.jpg', '东区星光礼寓 精装修 高楼层 格局方正 采光通透。', '星光礼寓  ', '中楼层(共26层)2012年建板楼  -  槎桥', '68万', '单价16453元/平米')
('https://image1.ljcdn.com/442000-inspection/87f043b4-8637-40ca-bb8c-0a1fc29f86e8.jpg.296x216.jpg', '康逸豪园 东区精装3房 南北对流户型 中高楼层 通风好', '康逸豪园  ', '高楼层(共7层)2005年建塔楼  -  水云轩小学', '170万', '单价14080元/平米')
('https://image1.ljcdn.com/442000-inspection/95f8f62e-1c93-4723-8226-f3af29f1ade2.jpg.296x216.jpg', '富嘉苑 精致3房 户型方正 楼层适中 东区学区房', '富嘉苑  ', '中楼层(共7层)2001年建塔楼  -  水云轩小学', '122万', '单价12200元/平米')
('https://image1.ljcdn.com/442000-inspection/36448179-5dc6-4f70-ae52-559cde7dfa2e.jpg.296x216.jpg', '比华利山庄 中高楼层 户型方正实用', '比华利山庄  ', '高楼层(共6层)1998年建塔楼  -  沙岗墟', '125万', '单价10594元/平米')
('https://image1.ljcdn.com/442000-inspection/e094f97a-822b-41e4-86d3-db50cd0f2b21.jpg.296x216.jpg', '中山海关 东区奕翠园四期，毛坯高层三房，朝东南', '奕翠园  ', '高楼层(共30层)塔楼  -  紫马岭', '320万', '单价25639元/平米')
('https://image1.ljcdn.com/442000-inspection/e08628b3-0b44-4025-9a0a-5c2f06acf2e1.jpg.296x216.jpg', '东区 远洋城 万象花园 毛坯3房 中高层', '远洋城万象花园  ', '中楼层(共31层)2011年建板楼  -  博览中心', '270万', '单价23660元/平米')
('', '利和附近 靓房出售 价格实惠 业主诚心出售', '华苑大街  ', '中楼层(共5层)塔楼  -  柏苑小学', '85万', '单价8152元/平米')
('https://image1.ljcdn.com/442000-inspection/7aed0c0e-4d63-4ae4-bc5c-32c47baa83cd.jpg.296x216.jpg', '精装两房 居家舒适 繁华地段 配套优越', '嘉路华花园  ', '中楼层(共32层)2010年建塔楼  -  竹苑小学', '125万', '单价12627元/平米')
('https://image1.ljcdn.com/442000-inspection/f3f46aaa-76ad-4476-b60c-aac72bc78efe.jpg.296x216.jpg', '嘉路华花园 3室2厅 165万', '嘉路华花园  ', '低楼层(共32层)2010年建塔楼  -  竹苑小学', '165万', '单价12583元/平米')
('https://image1.ljcdn.com/442000-inspection/6d85c5de-a57b-48aa-9775-c2e2f8ff8750.jpg.296x216.jpg', '利和广场 南下市场 兴中体育场 俊轩庭 精装修', '俊轩庭  ', '高楼层(共17层)塔楼  -  利和广场', '90万', '单价19566元/平米')
('https://image1.ljcdn.com/442000-inspection/784e745f-d49d-4ea7-a9e4-c6d40905a46c.JPG.296x216.jpg', '精装一房 温馨单身公寓  看房方便', '东尚新地  ', '中楼层(共15层)2011年建塔楼  -  沙岗墟', '76万', '单价14075元/平米')
('', '利和国际公寓，精装修，诚意出售', '利和国际公馆  ', '高楼层(共32层)2012年建塔楼  -  利和广场', '110万', '单价17326元/平米')
('https://image1.ljcdn.com/442000-inspection/01492150-6d21-42f6-8aba-d7c37e43c4f7.jpg.296x216.jpg', '东区绿韵花都 高层三房 朝南 精装 水云轩小 学学区', '绿韵花都  ', '高楼层(共11层)2004年建塔楼  -  齐东', '273万', '单价20522元/平米')
