('https://image1.ljcdn.com/320100-inspection/8bbba2ee-0c62-4d9d-8cfa-389766acaa84.jpg.296x216.jpg', '横塘西苑 两房 满五年唯一 楼层好 采光充足', '横塘西苑  | 2室2厅 | 91.57平米 | 南 北 | 简装 | 有电梯', '高楼层(共10层)2009年建板楼  -  应天西路', '422万', '单价46085元/平米')
('https://image1.ljcdn.com/320100-inspection/62d3c640-5577-4aac-ba77-16dd602675c7.jpg.296x216.jpg', '40年产权公寓 云河湾7号公馆 电梯房 精装修 生活方便', '云河湾七号公馆  | 1室1厅 | 51.79平米 | 北 | 精装 | 无电梯', '中楼层(共7层)2005年建板塔结合  -  南湖', '105万', '单价20275元/平米')
('https://image1.ljcdn.com/320100-inspection/df8411ab-99e2-433e-8ae9-723d97e76554.jpg.296x216.jpg', '云锦美地 精装修四房 电梯房 满五年 南北通透采光好', '云锦美地汇锦苑  | 4室2厅 | 137.73平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2005年建板楼  -  南湖', '556万', '单价40369元/平米')
('https://image1.ljcdn.com/320100-inspection/db5ad84b-9725-41af-85ad-3d3f69dc51dd.jpg.296x216.jpg', '精装修 河西奥体 南北通透 品质小区', '五矿御江金城  | 4室2厅 | 176.1平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2012年建板楼  -  奥体', '820万', '单价46565元/平米')
('https://image1.ljcdn.com/320100-inspection/0fe57a71-a3f5-4a88-a674-ffcec110cf17.jpg.296x216.jpg', '集庆门大街 南苑晔园 新上南北两房采光棒', '晔园  | 2室1厅 | 64.28平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1998年建板楼  -  南苑', '189万', '单价29403元/平米')
('https://image1.ljcdn.com/320100-inspection/89bee51b-bd93-4203-9a7d-4b090a8bf5d7.jpg.296x216.jpg', '西街头小区 交通便利 精装修 采光好', '水西门大街133号  | 2室1厅 | 62.58平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1996年建板塔结合  -  南湖', '195万', '单价31161元/平米')
('https://image1.ljcdn.com/320100-inspection/test-b28c2362-8286-4cb0-83c0-e927f9614ad5.png.296x216.jpg', '三房 中楼层 户型好 采光好 交通便利', '澄园  | 3室1厅 | 98.96平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2000年建板楼  -  南苑', '326万', '单价32943元/平米')
('https://image1.ljcdn.com/320100-inspection/ae8d7d6f-ab42-4cff-aa61-06110514a442.jpg.296x216.jpg', '满五年无其他 看房方便 业主诚卖 采光好 精装 有车位', '电站村  | 3室1厅 | 66.34平米 | 南 北 | 其他', '高楼层(共5层)板楼  -  南湖', '179万', '单价26983元/平米')
('https://image1.ljcdn.com/320100-inspection/1bd7778d-20d2-4652-b60f-2a10b04fd873.jpg.296x216.jpg', '水西门大街  满五唯一 交通便利 莫愁湖南湖 刚需 诚售', '水西门大街153号  | 2室1厅 | 73.34平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)1999年建板楼  -  南湖', '170万', '单价23180元/平米')
('https://image1.ljcdn.com/320100-inspection/ebba9a6b-f415-4ee5-838d-fe4be478f874.jpg.296x216.jpg', '宋都美域沁园 4室2厅 650万', '宋都美域沁园  | 4室2厅 | 130.37平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2006年建板楼  -  奥体', '650万', '单价49859元/平米')
('https://image1.ljcdn.com/320100-inspection/44a8c678-d3b5-4255-b4a3-653acb288556.jpg.296x216.jpg', '河西奥体，南北通透，开发商装修，绿博园地铁口', '金基汇锦国际凌江府  | 4室2厅 | 122.45平米 | 南 北 | 其他 | 有电梯', '中楼层(共20层)2014年建板楼  -  奥体', '700万', '单价57167元/平米')
('https://image1.ljcdn.com/320100-inspection/81352cd1-9c9f-4584-97c0-66ce33401280.JPG.296x216.jpg', '此房满二年、配套完善、交通便利、业主诚售', '万达西地二期  | 2室2厅 | 70.36平米 | 西 北 | 精装 | 有电梯', '高楼层(共28层)2009年建板塔结合  -  万达广场', '298万', '单价42354元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload5c9f04ed-d960-415f-bfea-5b2a592f5278.jpg.296x216.jpg', '瑞阳尊邸 莫愁西园 莫愁湖公园 交通便利', '瑞阳尊邸  | 5室2厅 | 207.65平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)2005年建板楼  -  水西门', '790万', '单价38045元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadf4008937-3ab8-416e-a953-a61eafd3ebba.jpg.296x216.jpg', '华隆新寓一村 两室一厅 交通便利', '华隆新寓一村  | 2室1厅 | 63.14平米 | 东 北 | 毛坯 | 有电梯', '高楼层(共7层)1999年建板楼  -  应天西路', '206万', '单价32626元/平米')
('https://image1.ljcdn.com/320100-inspection/8b8d193a-52de-42ae-9d4d-97720fc94718.jpg.296x216.jpg', '满两年 精装修 中间楼层 采光好 诚心卖 急售', '台园  | 1室1厅 | 40.81平米 | 南 | 精装 | 无电梯', '低楼层(共9层)1994年建板楼  -  南苑', '122万', '单价29895元/平米')
('https://image1.ljcdn.com/320100-inspection/2913e9b7-69be-479c-a8a4-de44a43a73e9.jpg.296x216.jpg', '南苑贡园 精装修两房 南北通透 采光好 交通方便', '贡园  | 2室1厅 | 63.67平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1999年建板楼  -  南苑', '189万', '单价29685元/平米')
('https://image1.ljcdn.com/320100-inspection/7c366f5e-b3b6-4c11-861c-ee1111a4ac94.jpg.296x216.jpg', '南苑台园 南北通透两房 中间楼层 户型方正 交通便利', '台园  | 2室1厅 | 61.4平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1994年建板楼  -  南苑', '190万', '单价30945元/平米')
('https://image1.ljcdn.com/320100-inspection/f26031eb-7449-44b3-8ad6-3fae877acd7a.jpg.296x216.jpg', '河西奥体  五矿御江金城  南北通透 开发商精装修', '五矿御江金城  | 4室2厅 | 224.2平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)2012年建板楼  -  奥体', '980万', '单价43711元/平米')
('https://image1.ljcdn.com/320100-inspection/test-e84374e5-a833-459d-b12a-738d2dc99e2e.png.296x216.jpg', '河西中部 南北通透三房 万科物业 中间楼层', '滨江奥城观澜苑  | 3室2厅 | 119.91平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2008年建板楼  -  奥体', '505万', '单价42115元/平米')
('https://image1.ljcdn.com/320100-inspection/3de691fa-e21e-44fb-bdbf-862136cf0388.jpg.296x216.jpg', '佳和园 2室1厅 420万', '佳和园  | 2室1厅 | 68.64平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2009年建板楼  -  万达广场', '420万', '单价61189元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadef0dbcee-5a51-4cd5-8aac-961c67f354ff.jpg.296x216.jpg', '新上一楼带院子 居家装修 满五年 有车位 产权清晰', '虹苑新寓二村  | 2室1厅 | 61.82平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)1996年建板楼  -  应天西路', '230万', '单价37205元/平米')
('https://image1.ljcdn.com/320100-inspection/8fa76d5a-ade6-4e32-a740-1a9673d95d87.jpg.296x216.jpg', '精装修  重新装修后入住过   多多推荐', '茶花里  | 2室1厅 | 51.75平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1988年建板楼  -  茶南', '170万', '单价32851元/平米')
('https://image1.ljcdn.com/320100-inspection/823f3870-34fc-461b-8ef1-e112c19215ef.jpg.296x216.jpg', '水西门大街 电梯三房 双南 2号线 规划7号线 02商品房', '湖心花园  | 3室2厅 | 107.88平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2002年建板楼  -  水西门', '400万', '单价37079元/平米')
('https://image1.ljcdn.com/320100-inspection/89b8eade-4c50-425a-978d-e18e309092f9.jpg.296x216.jpg', '瑞阳尊邸 5室2厅 982万', '瑞阳尊邸  | 5室2厅 | 218.16平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)2005年建板楼  -  水西门', '982万', '单价45013元/平米')
('https://image1.ljcdn.com/320100-inspection/38f393ff-c8c8-43e2-8184-177bda10047d.jpg.296x216.jpg', '江心洲景观房 新空未入住过 跃层带露台 送产权车位', '保利紫荆公馆  | 3室2厅 | 111.77平米 | 南 北 | 精装 | 有电梯', '高楼层(共12层)2015年建板楼  -  江心洲', '690万', '单价61734元/平米')
('https://image1.ljcdn.com/320100-inspection/c0ac6ddf-25ba-491c-b5f1-2c82d47b345b.jpg.296x216.jpg', '欧洲城凯旋丽都三房 全南三开间朝南 精装修 拎包入住', '欧洲城凯旋丽都花园  | 3室2厅 | 112.22平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2005年建板楼  -  兴隆大街', '480万', '单价42774元/平米')
('https://image1.ljcdn.com/320100-inspection/df0da3a5-b086-4a91-8c55-e2b2c3532e34.jpg.296x216.jpg', '云河湾 精装修 交通便利 家电齐全 拎包入住 视野好', '云河湾  | 3室2厅 | 115.18平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2005年建板楼  -  南湖', '471万', '单价40893元/平米')
('https://image1.ljcdn.com/320100-inspection/5832cee8-4608-4ff6-a4ae-315b32a308b8.jpg.296x216.jpg', '汉中门大街  2000年商品房  双南中间楼层', '天顺苑  | 2室2厅 | 76.85平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2000年建板楼  -  江东', '295万', '单价38387元/平米')
('https://image1.ljcdn.com/320100-inspection/6805ae3a-353a-4a0f-8f21-d60fbcbdbbb6.jpg.296x216.jpg', '顶楼带阁楼 精装拎包住 满五年 交通便利', '澄园  | 3室2厅 | 77.53平米 | 南 | 精装 | 无电梯', '高楼层(共7层)2000年建板楼  -  南苑', '278万', '单价35858元/平米')
('https://image1.ljcdn.com/320100-inspection/2d554b26-8ca8-4360-8db7-2c9c6930ef0f.jpg.296x216.jpg', '苏建豪庭 满五年 采光充足  西边户 业主诚售', '苏建豪庭  | 3室2厅 | 134.89平米 | 南 北 | 精装 | 有电梯', '高楼层(共17层)2005年建板楼  -  应天西路', '470万', '单价34844元/平米')
('https://image1.ljcdn.com/320100-inspection/a4f96237-ce1b-43d1-a268-e848d49a1d46.jpg.296x216.jpg', '茶南露园大三房 格局方正 南北通透 河西万达金鹰旁', '露园  | 3室2厅 | 112.3平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1994年建板楼  -  茶南', '340万', '单价30277元/平米')
('https://image1.ljcdn.com/320100-inspection/57885086-d979-458b-91fa-01bc6bcb581d.jpg.296x216.jpg', '河西奥体  苏宁滨江壹号   大平层  高楼层  纯毛坯', '苏宁滨江壹号  | 4室2厅 | 237.31平米 | 南 北 | 其他', '高楼层(共43层)2014年建板塔结合  -  奥体', '930万', '单价39190元/平米')
('https://image1.ljcdn.com/320100-inspection/test-2e0d6e3d-1c0c-4514-934f-5ae1cc798a6c.png.296x216.jpg', '南苑新上中间楼层两房 满五年 南北通透户型', '台园  | 2室1厅 | 52.54平米 | 南 北 | 其他 | 有电梯', '中楼层(共7层)1994年建板楼  -  南苑', '162万', '单价30834元/平米')
('https://image1.ljcdn.com/320100-inspection/a1a89bfd-45d5-4780-9f7b-d5498246b78f.jpg.296x216.jpg', '满五年 有电梯 改善房  采光充足', '舒心苑  | 3室2厅 | 122.65平米 | 南 北 | 其他 | 有电梯', '中楼层(共9层)2003年建板塔结合  -  万达广场', '450万', '单价36690元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadd1e89a74-9ad8-43e0-bee9-5c07f821ad2a.jpg.296x216.jpg', '爱达花园新上中间楼层 双卧朝南两房 采光好 精装修', '爱达花园兰花园  | 3室1厅 | 72.53平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1995年建板楼  -  应天西路', '208万', '单价28678元/平米')
('https://image1.ljcdn.com/320100-inspection/6a51cd20-8ecf-4953-8810-35c33782d03f.jpg.296x216.jpg', '集庆门大街南苑健园满五年 南北通透2房采光好 单价低', '健园  | 2室1厅 | 61.88平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1994年建板楼  -  南苑', '166万', '单价26827元/平米')
('https://image1.ljcdn.com/320100-inspection/9cef080f-1d88-4527-a56a-bcd9cbcb8776.jpg.296x216.jpg', '满五年兴隆大街精装 换房诚售 交通便利 配套成熟', '欧洲城凯旋丽都花园  | 2室2厅 | 94.95平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2005年建板楼  -  兴隆大街', '415万', '单价43708元/平米')
('https://image1.ljcdn.com/320100-inspection/97b6c19e-5e8d-4293-9d06-100c66693790.jpg.296x216.jpg', '江南名府新上顶楼跃层 带大露台小区中间位置 拎包入住', '江南名府  | 5室2厅 | 184.85平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  应天西路', '630万', '单价34082元/平米')
('https://image1.ljcdn.com/320100-inspection/2a2dd8fe-fc5e-447d-b84f-558b968c250d.jpg.296x216.jpg', '奥体中泰国际 精装修两房改三房 居家装修 新城施教区', '中泰国际广场  | 3室2厅 | 108.94平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2006年建板塔结合  -  奥体', '465万', '单价42685元/平米')
('https://image1.ljcdn.com/320100-inspection/3a0acd13-15d5-4bc7-add6-98d338a7dc9d.jpg.296x216.jpg', '万科物业 大顶跃 送两个露台  南北通透 满五唯一', '月安花园歌月居  | 5室2厅 | 173.23平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2003年建板塔结合  -  奥体', '598万', '单价34521元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload84d410b6-6edf-4f6c-8858-016dd8f40951.jpg.296x216.jpg', '新城双本部 南北通透 高楼层 采光好 看房方便', '中海塞纳丽舍西苑  | 3室2厅 | 137.6平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2005年建板楼  -  奥体', '815万', '单价59230元/平米')
('https://image1.ljcdn.com/320100-inspection/821c9487-e4f7-421b-9f0d-a0986f6412b7.jpg.296x216.jpg', '2年前40万装修 3楼楼层好 采光好视野佳 带租赁车位', '金贸新寓  | 2室1厅 | 75.83平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1995年建板楼  -  汉中门大街', '285万', '单价37585元/平米')
('https://image1.ljcdn.com/320100-inspection/1acc67ae-fdcd-4367-ac17-baabf4d2165d.jpg.296x216.jpg', '水西门大街 莫愁湖公园 南湖公园 小两房', '莫愁新村  | 2室1厅 | 58.7平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)1993年建板楼  -  南湖', '180万', '单价30665元/平米')
('https://image1.ljcdn.com/320100-inspection/8694e6c7-848d-4a77-98e1-cd12f771384c.jpg.296x216.jpg', '应天大街精装修4房 南北通透采光好 新城双施教区', '腾达雅苑  | 4室3厅 | 169.04平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2002年建板楼  -  应天西路', '440万', '单价26030元/平米')
('https://image1.ljcdn.com/320100-inspection/637bd308-94c6-492e-9bab-4e84c867c20d.jpg.296x216.jpg', '满两年 精装修 挑高 金鹰旁边 拎包入住', '金地名京  | 2室1厅 | 67.37平米 | 东 西 | 其他 | 有电梯', '中楼层(共17层)2010年建板楼  -  湖西街', '289万', '单价42898元/平米')
('https://image1.ljcdn.com/320100-inspection/ca00771b-adc2-4497-95ca-fd8b20723f9c.jpg.296x216.jpg', '赠送阁楼，带有平台，可养花草，实用面积大，看房方便', '金基公寓  | 2室2厅 | 74.69平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  水西门', '249.9万', '单价33459元/平米')
('https://image1.ljcdn.com/320100-inspection/7a936eb3-39f7-40a0-b237-3de60e2af8ad.jpg.296x216.jpg', '河西万达 电梯3房  房子不能只看价格 的看内在', '典雅居  | 3室2厅 | 108.53平米 | 南 北 | 其他 | 有电梯', '低楼层(共10层)2000年建板塔结合  -  万达广场', '412万', '单价37962元/平米')
('https://image1.ljcdn.com/320100-inspection/f3673bae-aa76-4cc2-88b2-841406b78a5b.jpg.296x216.jpg', '万达东坊 2室2厅 369万', '万达东坊  | 2室2厅 | 91.35平米 | 南 | 其他 | 有电梯', '低楼层(共8层)2009年建板楼  -  万达广场', '369万', '单价40395元/平米')
('https://image1.ljcdn.com/320100-inspection/8b12381a-bc55-4302-943b-f29a9d1755dc.jpg.296x216.jpg', '建邺奥体 园林式小区 满五年 南北通透 大三房 采光好', '月安花园歌月居  | 3室2厅 | 122.03平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2003年建板塔结合  -  奥体', '518万', '单价42449元/平米')
('https://image1.ljcdn.com/320100-inspection/0234c592-35bf-469b-a358-cf9dc8f21c77.jpg.296x216.jpg', '家乐福超市润花园2008年商品房满五年中间楼层采光好', '润花园  | 1室1厅 | 45.14平米 | 东北 | 其他 | 有电梯', '低楼层(共16层)2008年建板楼  -  南湖', '178万', '单价39433元/平米')
('https://image1.ljcdn.com/320100-inspection/bfa03a50-ad38-453d-88f4-053843dec7c4.jpg.296x216.jpg', '河西 金鹰 应天大街 吉庆家园 架空一楼 改善三房', '吉庆家园逢春苑  | 3室2厅 | 109.55平米 | 东 | 其他 | 无电梯', '低楼层(共6层)2001年建板楼  -  南苑', '338万', '单价30854元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload98619973-8634-4982-a028-dd5cd5e0bc5a.jpg.296x216.jpg', '8层顶跃 带电梯 楼下楼上5房 多功能间 满二年', '碧瑶花园一期  | 4室2厅 | 183.55平米 | 南 西 北 | 其他 | 有电梯', '高楼层(共8层)2008年建板楼  -  奥体', '880万', '单价47944元/平米')
('https://image1.ljcdn.com/320100-inspection/923bb9f2-9e82-4211-bb27-fb80f9bfc6b0.JPG.296x216.jpg', '河西奥体方正大三房  满五 万科物业', '中北品尚  | 3室2厅 | 130.92平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)2011年建板楼  -  奥体', '600万', '单价45830元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload6d83fe65-7384-4256-b83a-528f888c4b71.jpg.296x216.jpg', '云锦美地 户型方正 采光好 中间层 满两年省税 精装修', '云锦美地丽云居  | 2室2厅 | 93.01平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2003年建板楼  -  南湖', '388万', '单价41716元/平米')
('https://image1.ljcdn.com/320100-inspection/0564010d-d501-46a6-b526-b3391bd67270.jpg.296x216.jpg', '汉中门大街 双南双北三房 中间楼层 能看莫愁湖 拎包住', '汉中门大街3号  | 3室1厅 | 88.67平米 | 南 北 | 其他 | 有电梯', '中楼层(共7层)1996年建板楼  -  汉中门大街', '285万', '单价32142元/平米')
('https://image1.ljcdn.com/320100-inspection/test-bad32cd3-6efa-4977-8827-2436d7ed123a.png.296x216.jpg', '和府奥园 精装大三房 满两年 采光佳 看房方便', '和府奥园  | 3室2厅 | 132.13平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2014年建板楼  -  奥体', '665万', '单价50330元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploade93a6830-439a-4ead-95b5-3ee09d306165.jpg.296x216.jpg', '此房满五年 电梯顶跃 南北通透 采光充足 生活配套齐', '江南名府  | 4室3厅 | 217.24平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2003年建板塔结合  -  应天西路', '598万', '单价27528元/平米')
('https://image1.ljcdn.com/320100-inspection/5182edbd-c9e4-4455-992c-3f06b0b21f69.jpg.296x216.jpg', '水西门大街 莫园新寓 双南 可改三房 莫愁湖口 配套齐', '莫园新寓  | 2室2厅 | 95.09平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  水西门', '240万', '单价25240元/平米')
('https://image1.ljcdn.com/320100-inspection/eaa5f6fd-ae33-40b4-af36-8d0ed21cc8f0.jpg.296x216.jpg', '河西奥体 宋都美域锦园 大三房 出租装修', '宋都美域锦园  | 3室2厅 | 128.43平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2011年建板楼  -  奥体', '620万', '单价48276元/平米')
('https://image1.ljcdn.com/320100-inspection/de93e303-60f4-4bc5-8ed8-269593784900.jpg.296x216.jpg', '河西万达 满五年  精装修 中间楼层 拎包入住', '典雅居  | 3室2厅 | 92.8平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2000年建板塔结合  -  万达广场', '410万', '单价44182元/平米')
('https://image1.ljcdn.com/320100-inspection/f7abfc41-51a1-4a4b-a089-a66f3140499b.jpg.296x216.jpg', '此房满两年节省增值税，精装修，南北通透，采光充足。', '白鹭花园凤栖苑  | 3室1厅 | 81.35平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2000年建板塔结合  -  湖西街', '272万', '单价33436元/平米')
('https://image1.ljcdn.com/320100-inspection/2bcf13c8-f328-4d52-abd5-97f06f2d64bd.jpg.296x216.jpg', '建邺奥南油坊桥城际线莲花初中 前后无遮挡', '莲花嘉园  | 2室1厅 | 80.61平米 | 南 北 | 其他', '高楼层(共34层)板楼  -  奥体', '225万', '单价27913元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadfd5e3849-fb5e-49a8-b48b-5f4555f359b1.jpg.296x216.jpg', '此房是商品房 楼层适中 采光好 业主诚售', '白鹭花园莺歌苑  | 2室2厅 | 84.91平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2000年建板塔结合  -  万达广场', '318万', '单价37452元/平米')
('https://image1.ljcdn.com/320100-inspection/test-5fb553ac-f463-466d-ae2b-4c2ffca92379.png.296x216.jpg', '奥体南北通透仁恒品质交通便利配套齐全', '仁恒G53  | 3室2厅 | 119.97平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2012年建板楼  -  奥体', '740万', '单价61683元/平米')
('https://image1.ljcdn.com/320100-inspection/6d261b8b-983e-4e59-a920-78a491e94078.jpg.296x216.jpg', '爱达花园 已出新 带车位和地下室 三卧朝南的东边户', '爱达花园紫藤园  | 7室2厅 | 191.28平米 | 东 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  应天西路', '462万', '单价24154元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload0521f9d5-c396-4cea-85de-a1a4e7559368.jpg.296x216.jpg', '河西 金鹰 天都芳庭 架空一楼 带90平地下室使用面积大', '天都芳庭  | 3室2厅 | 138.91平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2003年建板塔结合  -  应天西路', '550万', '单价39594元/平米')
('https://image1.ljcdn.com/320100-inspection/01b0859a-1c4a-4afc-9100-7600dd28a965.jpg.296x216.jpg', '和府奥园  三开间全南户型   采光无遮挡', '和府奥园  | 2室2厅 | 85.4平米 | 南 | 其他 | 有电梯', '低楼层(共15层)2014年建板楼  -  奥体', '430万', '单价50352元/平米')
('https://image1.ljcdn.com/320100-inspection/test-7872cb12-9643-4d57-a3bf-530413cbf9d2.png.296x216.jpg', '西堤国际 居家大四房 户型方正南北通透 满五年唯一', '银城西堤国际五区  | 4室2厅 | 156.56平米 | 东 南 北 | 精装 | 有电梯', '低楼层(共18层)2009年建板楼  -  奥体', '850万', '单价54293元/平米')
('https://image1.ljcdn.com/320100-inspection/test-baaa5c6c-a137-4bee-8bbe-74fbbecefe4a.png.296x216.jpg', '户型方正采光好 精装修 配套成熟 满五年 名下这一套房', '虹苑新寓三村  | 3室1厅 | 80.48平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)1996年建板楼  -  应天西路', '249万', '单价30940元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload3d2f169a-6cda-4504-948c-b1069a304bde.jpg.296x216.jpg', '满5年  朝南 多层带燃气 70年产权单式套 万科物业', '金马郦城西区  | 1室1厅 | 36.33平米 | 南 | 简装 | 无电梯', '低楼层(共3层)2005年建板楼  -  奥体', '152万', '单价41839元/平米')
('https://image1.ljcdn.com/320100-inspection/c4740226-af4e-4a6e-aa72-aa9281f9ab00.jpg.296x216.jpg', '河西奥体大四房 四房朝南 南北通透 精装修', '五矿御江金城  | 4室2厅 | 224.16平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2012年建板楼  -  奥体', '1070万', '单价47734元/平米')
('https://image1.ljcdn.com/320100-inspection/4be3d229-0aa3-4d82-a819-85e5aba2910f.jpg.296x216.jpg', '万达华府精装三房 楼层位置佳 户型正气通透 配套成熟', '万达华府西苑  | 3室2厅 | 106.78平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2006年建板楼  -  奥体', '635万', '单价59469元/平米')
('https://image1.ljcdn.com/320100-inspection/8772103b-e8f5-4a3c-98c7-08f66433b859.jpg.296x216.jpg', '双卧朝南 中间楼层 采光好 南北通透 满五年', '腾达雅苑  | 2室2厅 | 88.7平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2002年建板楼  -  应天西路', '330万', '单价37205元/平米')
('https://image1.ljcdn.com/320100-inspection/400a115d-f299-4e44-a08d-c1c67157210b.jpg.296x216.jpg', '万达广场南 集庆门地铁站 星雨华府 满两年', '星雨华府  | 2室2厅 | 88.87平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2012年建板塔结合  -  万达广场', '512万', '单价57613元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload535fffec-4b99-4b60-97ee-c8fd6fc0d4fd.jpg.296x216.jpg', '白鹭花园凤栖苑 中间楼层 业主诚售', '白鹭花园凤栖苑  | 2室1厅 | 64.18平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1998年建板塔结合  -  湖西街', '208万', '单价32409元/平米')
('https://image1.ljcdn.com/320100-inspection/9a4dc339-299d-412a-a266-d6dcffd1672c.jpg.296x216.jpg', '地铁满五年唯一的大三房  精装修 配套完善', '欧洲城凯旋丽都花园  | 3室2厅 | 140.19平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2005年建板楼  -  兴隆大街', '546万', '单价38948元/平米')
('https://image1.ljcdn.com/320100-inspection/3516d7ec-f0ac-46a9-977c-8aef00b149d2.jpg.296x216.jpg', '此房满五年，南北通透的户型 客厅可看莫愁湖', '万科金色家园  | 6室2厅 | 245.25平米 | 南 北 | 其他 | 有电梯', '高楼层(共25层)2005年建板楼  -  水西门', '1500万', '单价61163元/平米')
('https://image1.ljcdn.com/320100-inspection/1a84d79a-7860-4fa6-a329-1743c39a45b0.jpg.296x216.jpg', '莲花嘉园 两房 朝南 满两年 采光好', '莲花嘉园  | 2室2厅 | 70.48平米 | 南 | 其他', '中楼层(共34层)板塔结合  -  奥体', '200万', '单价28377元/平米')
('https://image1.ljcdn.com/320100-inspection/9122e86f-739e-442b-83fc-9f04a679dbd2.jpg.296x216.jpg', '河西奥体 宏普捷座 实用挑高户型', '宏普捷座  | 2室2厅 | 47.45平米 | 南 | 其他 | 有电梯', '高楼层(共20层)2009年建板塔结合  -  兴隆大街', '258万', '单价54374元/平米')
('https://image1.ljcdn.com/320100-inspection/8c1aecf7-9143-4db2-9f2e-48ab494cd1c5.jpg.296x216.jpg', '翠杉园满五年，精装修大三房，户型方正，不临街', '奥体新城翠杉园  | 3室2厅 | 150.99平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2007年建板楼  -  奥体', '750万', '单价49673元/平米')
('https://image1.ljcdn.com/320100-inspection/test-323535be-3a15-4a11-9240-4059f94696d4.png.296x216.jpg', '奥体美丽嘉园 南北通透 满五年 地铁2号线兴隆大街站', '美丽嘉园  | 3室2厅 | 114.69平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2002年建板楼  -  兴隆大街', '485万', '单价42288元/平米')
