('https://image1.ljcdn.com/120000-inspection/8c898f4e-9939-4185-a7c8-dde325d380cf.jpg.296x216.jpg', '水蓝花园，2楼通透2室，采光好！', '水蓝花园  | 2室2厅 | 112.33平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  水上公园街', '410万', '单价36500元/平米')
('https://image1.ljcdn.com/120000-inspection/07453154-b650-43c3-af8f-12985896eff8.jpg.296x216.jpg', '观景里 新增房源  可贷款 有车位 看房方便！', '观景里  | 2室1厅 | 61.98平米 | 东 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  水上公园街', '159万', '单价25654元/平米')
('https://image1.ljcdn.com/120000-inspection/a753edf3-0b83-4a76-b5ab-737665275dde.JPG.296x216.jpg', '凤园北里 双阳台一室 精装修 中间层采光好  交通便利', '凤园北里  | 1室1厅 | 37.62平米 | 东 | 精装 | 无电梯', '中楼层(共8层)板楼  -  王顶堤', '130万', '单价34557元/平米')
('https://image1.ljcdn.com/120000-inspection/83bdb52d-cded-4d21-ad4d-2cb49f97960e.JPG.296x216.jpg', '迎水西中间楼层两室 私产可贷款 小区中间位置', '迎水西里  | 2室1厅 | 58.91平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  王顶堤', '180万', '单价30556元/平米')
('https://image1.ljcdn.com/120000-inspection/4fc50e5a-61af-4f4e-a968-9e00f22af084.jpg.296x216.jpg', '艺术公寓 交通便利 适合居住 配套齐全', '艺术公寓  | 3室2厅 | 94.22平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)塔楼  -  鼓楼街', '256万', '单价27171元/平米')
('https://image1.ljcdn.com/120000-inspection/5f5c0aa4-a85d-4e10-b7bf-709c657a2c70.jpg.296x216.jpg', '富力精装修大四室 交通便利 视野开阔  诚心出售', '富力华庭  | 4室2厅 | 160.73平米 | 东南 | 精装 | 有电梯', '中楼层(共30层)板楼  -  鼓楼街', '598万', '单价37206元/平米')
('https://image1.ljcdn.com/120000-inspection/fc860e6e-c1ed-474d-b560-584e7d8ad0b7.jpg.296x216.jpg', '时代奥城 一期精装 中间楼层 诚心出售', '时代奥城  | 4室2厅 | 191.33平米 | 南 北 | 精装 | 有电梯', '中楼层(共24层)板楼  -  体育中心街', '710万', '单价37109元/平米')
('https://image1.ljcdn.com/120000-inspection/68dfe8b3-cf10-48b2-b7dd-73a677843f44.jpg.296x216.jpg', '金谷园 1室1厅 195万', '金谷园  | 1室1厅 | 60.85平米 | 南 | 精装 | 无电梯', '高楼层(共5层)板楼  -  体育中心街', '195万', '单价32047元/平米')
('https://image1.ljcdn.com/120000-inspection/866358b5-acc4-470d-a7d7-b34338a5916a.jpg.296x216.jpg', '宜君北里 2室 3楼 临地铁 私产 满两年 明厅 带车位', '宜君北里  | 2室1厅 | 65.43平米 | 东 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  向阳路', '183万', '单价27969元/平米')
('https://image1.ljcdn.com/120000-inspection/f2fc8be0-e22d-489d-96e3-25ceb8675be5.jpg.296x216.jpg', '龙滨园2楼 过五有二 标准的H户型 南北通透大四室', '龙滨园  | 4室3厅 | 170.61平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  体育中心街', '615万', '单价36048元/平米')
('https://image1.ljcdn.com/120000-inspection/b6472ebd-d876-4227-9b72-2cd931074639.jpg.296x216.jpg', '兴云里 次新楼 满五唯一  小区环境干净舒适 适合居', '兴云里  | 1室1厅 | 62.08平米 | 南 | 精装 | 无电梯', '高楼层(共7层)板楼  -  广开街', '205万', '单价33022元/平米')
('https://image1.ljcdn.com/120000-inspection/dcb9d629-0b70-41f3-99dd-e75a7708d343.jpg.296x216.jpg', '小户型，中间楼层，低总价私产，配套齐全，交通方便', '怀庆里  | 1室1厅 | 30.67平米 | 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  兴南街', '150万', '单价48908元/平米')
('https://image1.ljcdn.com/120000-inspection/566068de-a722-4bde-89a0-a236c9ea2f86.jpg.296x216.jpg', '业主诚意出售 楼层视野好 交通方便', '艺术公寓  | 2室1厅 | 91.59平米 | 西南 | 精装 | 有电梯', '中楼层(共32层)塔楼  -  鼓楼街', '245万', '单价26750元/平米')
('https://image1.ljcdn.com/120000-inspection/63b9cee0-64b1-4be1-a2f6-1345713ea802.jpg.296x216.jpg', '卫津南路112号、70年住宅、精装5楼私产带钥匙随时看', '卫津南路112号  | 2室1厅 | 52.07平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)板楼  -  体育中心街', '155万', '单价29768元/平米')
('https://image1.ljcdn.com/120000-inspection/d8eb1d34-f7b9-464f-a725-963d48df0763.JPG.296x216.jpg', '金杰里 2室1厅 255万', '金杰里  | 2室1厅 | 81.76平米 | 南 西 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  王顶堤', '255万', '单价31189元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadcaa15e87-c70f-4bd2-bf11-a0ac3125f2fc.jpg.296x216.jpg', '铜锣湾花园 南北通透三室 房本满五年 诚意出售', '铜锣湾花园  | 3室2厅 | 157.68平米 | 东 东南 南 北 | 简装 | 有电梯', '中楼层(共20层)板楼  -  鼓楼街', '600万', '单价38052元/平米')
('https://image1.ljcdn.com/120000-inspection/0baa4140-35bb-4815-a23c-30d1db468941.jpg.296x216.jpg', '书香园 3室2厅 610万', '书香园  | 3室2厅 | 157.65平米 | 南 北 | 其他 | 有电梯', '高楼层(共12层)板楼  -  万兴街', '610万', '单价38694元/平米')
('https://image1.ljcdn.com/120000-inspection/c56c468c-29d9-48a2-946f-c438795a4e6c.jpg.296x216.jpg', '临渭佳园 2室1厅 222万', '临渭佳园  | 2室1厅 | 76.85平米 | 南 | 毛坯 | 有电梯', '中楼层(共26层)板楼  -  长虹街', '222万', '单价28888元/平米')
('https://image1.ljcdn.com/120000-inspection/cbd9574e-6544-4eea-a311-31c4e6ee711c.JPG.296x216.jpg', '过五年 单价便宜 看房方便 视野好 采光好', '凤园里  | 2室1厅 | 72.97平米 | 西南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  王顶堤', '182万', '单价24942元/平米')
('https://image1.ljcdn.com/120000-inspection/b0340bfb-3fea-4633-9e3e-5e02e314c797.jpg.296x216.jpg', '天大北五村 私产可贷款 交通便利 适合居住', '天大北五村  | 1室1厅 | 35.03平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  万兴街', '115万', '单价32830元/平米')
('https://image1.ljcdn.com/120000-inspection/2cf244e3-4e3a-437e-8f47-823fac963548.jpg.296x216.jpg', '广泰园 2室1厅 交通便利 小区环境干净舒适 物业负责', '广泰园  | 2室1厅 | 73.67平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  广开街', '307万', '单价41673元/平米')
('https://image1.ljcdn.com/120000-inspection/e36c4c5f-63d2-449b-817d-e24c27fc342d.jpg.296x216.jpg', '私产过五年  中间楼层 采光好', '白堤东里  | 2室1厅 | 58.91平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  万兴街', '198万', '单价33611元/平米')
('https://image1.ljcdn.com/120000-inspection/9428d3a9-76c6-4a53-a8f0-eddf8a604442.jpg.296x216.jpg', '私产房，大H户型，楼龄新，小区高档', '万维花园  | 3室2厅 | 130.09平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  万兴街', '485万', '单价37282元/平米')
('https://image1.ljcdn.com/120000-inspection/bc063189-72de-47f5-9959-a67d7256066c.jpg.296x216.jpg', '天越园南北向三室 中间楼层 视野开阔', '富力城天越园  | 3室2厅 | 167.22平米 | 南 北 | 精装 | 有电梯', '低楼层(共28层)板楼  -  鼓楼街', '850万', '单价50832元/平米')
('https://image1.ljcdn.com/120000-inspection/5799ae43-d18e-4d24-b7a3-0119224b3618.JPG.296x216.jpg', '奕聪花园 格局方正 南北三室 采光足 交通便利 楼龄新', '奕聪花园  | 3室2厅 | 173.31平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)板楼  -  体育中心街', '640万', '单价36929元/平米')
('https://image1.ljcdn.com/120000-inspection/6c978ce8-86c9-4c11-94cc-07bec5c179f4.jpg.296x216.jpg', '宝龙湾家园 1室无遮挡 私产过五唯一 精装修 诚意出售', '宝龙湾家园  | 1室1厅 | 61.87平米 | 西 | 其他 | 有电梯', '低楼层(共32层)板楼  -  广开街', '216万', '单价34912元/平米')
('https://image1.ljcdn.com/120000-inspection/72d3770a-ce68-49ea-9fa9-226cc3ba1feb.jpg.296x216.jpg', '迎水东里 模范小区 三楼采光好 诚心出售', '迎水东里  | 2室1厅 | 58.11平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  王顶堤', '186万', '单价32009元/平米')
('https://image1.ljcdn.com/120000-inspection/254b90db-a515-481f-9b06-1023bb92da0a.jpg.296x216.jpg', '静德花园  南北通透两室  适合居住', '静德花园  | 2室1厅 | 112.23平米 | 南 北 | 精装 | 有电梯', '低楼层(共31层)板楼  -  鼓楼街', '600万', '单价53462元/平米')
('https://image1.ljcdn.com/120000-inspection/f58bfd7e-3d04-4789-a174-52ec50f31a2a.JPG.296x216.jpg', '金冠里  中楼层  精装2室    诚心售房 价格可议', '金冠里  | 2室1厅 | 80.51平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  王顶堤', '249万', '单价30928元/平米')
('https://image1.ljcdn.com/120000-inspection/cb8276bd-eeef-4cd1-98be-3bd985ca39c2.jpg.296x216.jpg', '迎水东里 3室1厅 210万', '迎水东里  | 3室1厅 | 75平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  王顶堤', '210万', '单价28000元/平米')
('https://image1.ljcdn.com/120000-inspection/fe934b20-094d-4225-8e63-f9a2330c085b.JPG.296x216.jpg', '富祥园  南北朝向   采光好  带阁楼', '富祥园  | 4室2厅 | 148.35平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  王顶堤', '335万', '单价22582元/平米')
('https://image1.ljcdn.com/120000-inspection/1791f7ea-546f-43a1-8254-5fce60629d85.jpg.296x216.jpg', '广林园小区2室2厅 交通便利 小区环境干净舒适适合居住', '广林园  | 2室2厅 | 103.9平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  广开街', '420万', '单价40424元/平米')
('https://image1.ljcdn.com/120000-inspection/2a537fc5-a0a8-45b6-bcb8-47c3ca1bd821.jpg.296x216.jpg', '临园里小区  阳面一室  采光无遮挡  私产房', '临园里  | 1室1厅 | 38.86平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  水上公园街', '145万', '单价37314元/平米')
('https://image1.ljcdn.com/120000-inspection/05bf6ccf-1806-4264-9022-e73cb03cca7a.jpg.296x216.jpg', '莹华里 一室户型 好位置 价格合适', '莹华里  | 1室1厅 | 53.19平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  华苑', '182万', '单价34217元/平米')
('https://image1.ljcdn.com/120000-inspection/267d92fe-6be8-433a-ae8f-a0639f0463e7.jpg.296x216.jpg', '南北向，明厅户型，电梯房，配套齐全', '金合园  | 2室1厅 | 77.08平米 | 南 西 北 | 精装 | 有电梯', '中楼层(共7层)板楼  -  体育中心街', '220万', '单价28542元/平米')
('https://image1.ljcdn.com/120000-inspection/25f23f9d-324e-4acf-a217-236b2f5bc6fd.jpg.296x216.jpg', '锋泛国际 精装一室 业主卖房换房 随时签合同', '锋泛国际  | 1室1厅 | 46.13平米 | 北 | 精装 | 有电梯', '高楼层(共18层)板楼  -  王顶堤', '129万', '单价27965元/平米')
('https://image1.ljcdn.com/120000-inspection/99b4245f-2872-45d3-8b5c-3664106bfbbb.jpg.296x216.jpg', '泊江东里 低楼层 两室 交通便利 居住方便舒适', '泊江东里  | 2室1厅 | 54.47平米 | 东 | 其他 | 无电梯', '低楼层(共6层)板楼  -  嘉陵道街', '205万', '单价37636元/平米')
('https://image1.ljcdn.com/120000-inspection/35e8b798-cf83-4d78-87aa-d4b391e0d22b.JPG.296x216.jpg', '燕园里 二楼 看房随时 业主诚心出售', '燕园里  | 1室1厅 | 43.13平米 | 南 | 毛坯 | 无电梯', '低楼层(共6层)板楼  -  王顶堤', '149万', '单价34547元/平米')
('https://image1.ljcdn.com/120000-inspection/d9612beb-f452-492a-b1db-31d391dcb38a.jpg.296x216.jpg', '苏堤东里  高楼层  交通便利  采光良好', '苏堤东里  | 1室1厅 | 48.3平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  万兴街', '135万', '单价27951元/平米')
('https://image1.ljcdn.com/120000-inspection/c8a2a5c3-b460-4c1f-ba6b-c6a8406201f7.JPG.296x216.jpg', '林苑北里 2室1厅 205万', '林苑北里  | 2室1厅 | 55.09平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  王顶堤', '205万', '单价37212元/平米')
('https://image1.ljcdn.com/120000-inspection/c712eca1-6e2d-466b-b6b8-bc805757daf6.jpg.296x216.jpg', '大园新居 一居带电梯，随时看房，诚心出售。', '大园新居  | 1室1厅 | 61.25平米 | 南 西 | 其他 | 有电梯', '中楼层(共28层)板楼  -  向阳路', '166万', '单价27103元/平米')
('https://image1.ljcdn.com/120000-inspection/e51b936c-241d-47c7-8e7e-76b24e48c1fc.jpg.296x216.jpg', '地华里精装两居室 带22.5平米露台 电梯房', '地华里  | 2室1厅 | 101.62平米 | 南 | 其他 | 有电梯', '高楼层(共9层)板楼  -  华苑', '322万', '单价31687元/平米')
('https://image1.ljcdn.com/120000-inspection/a75c62dd-d8fa-4bfd-8f78-198bd5f4a341.jpg.296x216.jpg', '龙亭家园，干净舒适两居室，采光日照充足，461万', '龙亭家园  | 2室1厅 | 87.16平米 | 西南 | 精装 | 有电梯', '中楼层(共30层)板楼  -  鼓楼街', '461万', '单价52892元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload75197ed7-3ec2-4ef1-883e-cc5a152a5427.jpg.296x216.jpg', '经典大两室 超大客厅 诚意出售 看房方便', '天荣公寓  | 2室1厅 | 83.78平米 | 东 西 | 简装 | 无电梯', '高楼层(共6层)板楼  -  万兴街', '288万', '单价34376元/平米')
('https://image1.ljcdn.com/120000-inspection/e40bb28c-4a9d-481a-9123-beeec90cc208.JPG.296x216.jpg', '美丽心殿小区 环境舒适 邻里和谐 中间楼层 诚心出售', '美丽心殿  | 3室2厅 | 176.41平米 | 南 | 其他 | 有电梯', '低楼层(共20层)板楼  -  王顶堤', '549万', '单价31121元/平米')
('https://image1.ljcdn.com/120000-inspection/884b2c43-fb2d-461a-bc96-e466998ab29d4.jpg.296x216.jpg', '风荷新园2室 户型方正 小区干净整洁', '风荷新园  | 2室1厅 | 95.19平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  广开街', '412万', '单价43282元/平米')
('https://image1.ljcdn.com/120000-inspection/8ed05aaa-f90c-4765-b21b-fef0afad23eb.jpg.296x216.jpg', '电梯房 房龄新 私产满五年 看房有钥匙', '锋泛国际  | 1室1厅 | 51.47平米 | 西 | 简装 | 有电梯', '中楼层(共18层)板楼  -  王顶堤', '146万', '单价28367元/平米')
('https://image1.ljcdn.com/120000-inspection/c7f3dded-ec0a-4ee4-a633-789f7ce1cdd0.jpg.296x216.jpg', '凤仪园1室 私产过五年唯一住宅 70年产权', '凤仪园  | 1室0厅 | 51.76平米 | 西 | 精装 | 有电梯', '低楼层(共16层)板楼  -  兴南街', '230万', '单价44436元/平米')
('https://image1.ljcdn.com/120000-inspection/c6f513dd-5d52-4bec-ab62-c29b3185265d.jpg.296x216.jpg', '新上好房 H户型好税费少 出门地铁和公园', '龙滨园  | 2室2厅 | 98.8平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  体育中心街', '430万', '单价43523元/平米')
('https://image1.ljcdn.com/120000-inspection/2e3f7fa6-1450-4fb0-a7e5-3202c0058a7e.jpg.296x216.jpg', '私产过五年  可贷款  有钥匙可以随时看房', '嘉陵东里  | 2室1厅 | 57.91平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  嘉陵道街', '176万', '单价30392元/平米')
('https://image1.ljcdn.com/120000-inspection/c5c2ef21-ca5a-4e08-9454-cee8903ec1a3.jpg.296x216.jpg', '私产可贷款，小区新，看房方便，价钱有商量', '红磡公寓  | 2室2厅 | 94.47平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)板楼  -  万兴街', '380万', '单价40225元/平米')
('https://image1.ljcdn.com/120000-inspection/344465b2-0053-4f53-b418-3ed814e261c6.JPG.296x216.jpg', '金宇里48.95平138万满五年有二套', '金宇里  | 1室1厅 | 48.95平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  王顶堤', '138万', '单价28193元/平米')
('https://image1.ljcdn.com/120000-inspection/f4909101-380c-4067-809a-0af5b5131916.jpg.296x216.jpg', '时代奥城 2室2厅 500万', '时代奥城  | 2室2厅 | 110.28平米 | 南 北 | 精装 | 有电梯', '中楼层(共24层)板楼  -  体育中心街', '500万', '单价45340元/平米')
('https://image1.ljcdn.com/120000-inspection/f017d2b3-8c0f-47e0-a325-8b2506857676.jpg.296x216.jpg', '诚意出售观景改善两室两卫，南北通透双阳卧室。', '金谷园  | 2室2厅 | 118.29平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)板楼  -  体育中心街', '326万', '单价27560元/平米')
('https://image1.ljcdn.com/120000-inspection/75351f51-4ed2-4797-b265-c02c57cc576b.jpg.296x216.jpg', '南北通透的一室，看房有钥匙，诚心卖房', '日华里  | 1室1厅 | 63.13平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  华苑', '210万', '单价33265元/平米')
('https://image1.ljcdn.com/120000-inspection/bad2927b-617d-4c5f-83b6-917a9b29cd95.jpg.296x216.jpg', '久华里 1室1厅 273万', '久华里  | 1室1厅 | 71.7平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  华苑', '273万', '单价38076元/平米')
('https://image1.ljcdn.com/120000-inspection/55d3c9a4-c99e-4725-a165-f107cec9888a.JPG.296x216.jpg', '锋泛国际 一室一厅 交通便利小区环境干净舒适适合居住', '锋泛国际  | 1室1厅 | 53.48平米 | 南 | 精装 | 有电梯', '中楼层(共18层)板楼  -  王顶堤', '165万', '单价30853元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade3867bfb-f2a4-4da9-bb87-f1f8d338864f.jpg.296x216.jpg', '电梯房 一层两户 采光好 全新精装 看房联系', '风范新苑  | 3室2厅 | 176.29平米 | 东南 | 精装 | 无电梯', '中楼层(共8层)板楼  -  水上公园街', '630万', '单价35737元/平米')
('https://image1.ljcdn.com/120000-inspection/23075a3f-1164-4290-b8bc-17bc4d7908c9.jpg.296x216.jpg', '宁福里 3室2厅 340万', '宁福里  | 3室2厅 | 131.24平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  水上公园街', '340万', '单价25907元/平米')
('https://image1.ljcdn.com/120000-inspection/a81be26f-3acc-4971-a774-5f10d9b2f4b7.jpg.296x216.jpg', '临水上鲁能城 宁乐西里 两室H户型 精装修 拎包入住', '宁乐西里  | 2室1厅 | 90.54平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)板楼  -  水上公园街', '305万', '单价33687元/平米')
('https://image1.ljcdn.com/120000-inspection/8c78779c-b5f8-4d63-8c52-11f81693b985.jpg.296x216.jpg', '重信公寓 3室1厅 570万', '重信公寓  | 3室1厅 | 113.43平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  万兴街', '570万', '单价50252元/平米')
('https://image1.ljcdn.com/120000-inspection/975c2b8d-f1e8-4539-b2ac-172f47522b04.jpg.296x216.jpg', '水上鲁能城 精装修一室 四楼 有客厅 拎包入住！', '宁福里  | 1室1厅 | 44.96平米 | 南 | 精装 | 无电梯', '中楼层(共6层)板楼  -  水上公园街', '168万', '单价37367元/平米')
('https://image1.ljcdn.com/120000-inspection/017b8550-db60-44d5-94b1-998a828260ea.jpg.296x216.jpg', '深蓝公寓 私产房 中楼层 交通便利 配套齐全', '深蓝公寓  | 2室2厅 | 114.67平米 | 东南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  万兴街', '390万', '单价34011元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload87a56a36-f656-44a5-8925-9e81a46cdcb5.jpg.296x216.jpg', '吉安里 2室1厅 327万', '吉安里  | 2室1厅 | 65.92平米 | 南 北 | 简装 | 有电梯', '中楼层(共8层)板楼  -  广开街', '327万', '单价49606元/平米')
('https://image1.ljcdn.com/120000-inspection/f0d8ba2d-7c09-4825-a9f8-768618dbc52d.jpg.296x216.jpg', '航天北里 配套设施齐全 出行方便 适合居住 诚心出售', '航天北里  | 2室1厅 | 72.09平米 | 西 | 其他 | 无电梯', '中楼层(共6层)板楼  -  学府街', '240万', '单价33292元/平米')
('https://image1.ljcdn.com/120000-inspection/34ff43b4-a719-4c91-b10c-f95d93421fde.jpg.296x216.jpg', '盈江里 1室0厅 115万', '盈江里  | 1室0厅 | 30.49平米 | 南 | 简装 | 无电梯', '低楼层(共6层)板楼  -  王顶堤', '115万', '单价37718元/平米')
('https://image1.ljcdn.com/120000-inspection/6a6a3b40-4c41-4681-a54d-65de0ed95706.jpg.296x216.jpg', '兴云里 一室 东照 过五年 临地铁 带电梯', '兴云里  | 1室1厅 | 59.01平米 | 东 | 简装 | 有电梯', '中楼层(共12层)板楼  -  广开街', '189万', '单价32029元/平米')
('https://image1.ljcdn.com/120000-inspection/46f2742c-d585-4050-a5e3-a2296f6f5ea0.jpg.296x216.jpg', '宜川北里 1室   挨着长虹公园 旁边是南开区政府', '宜川北里  | 1室1厅 | 39.4平米 | 东 | 其他 | 无电梯', '中楼层(共7层)板楼  -  长虹街', '136万', '单价34518元/平米')
('https://image1.ljcdn.com/120000-inspection/25bedd67-433a-4e8f-b4a2-c77d2edbe848.jpg.296x216.jpg', '时代奥城 2室1厅 380万', '时代奥城  | 2室1厅 | 92.23平米 | 南 | 其他 | 有电梯', '高楼层(共18层)板楼  -  体育中心街', '380万', '单价41202元/平米')
('https://image1.ljcdn.com/120000-inspection/6f8779d1-882c-4d3e-9c5c-770de7888e80.jpg.296x216.jpg', '群富里 看房方便 通透 户型方正', '群富里  | 2室1厅 | 80.75平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  万兴街', '245万', '单价30341元/平米')
('https://image1.ljcdn.com/120000-inspection/a175cbde-142a-472d-9056-15e77069b620.jpg.296x216.jpg', '世纪花园 精装三室 南北通透 户型方正 带双车位', '世纪花园  | 3室2厅 | 163.17平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  兴南街', '645万', '单价39530元/平米')
('https://image1.ljcdn.com/120000-inspection/2b7f3028-a48c-4a3c-8e56-b1dae2e2d6e2.jpg.296x216.jpg', '配套设施比较好 出行方便 适合居住', '红磡花园  | 2室2厅 | 80.45平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)板楼  -  万兴街', '335万', '单价41641元/平米')
('https://image1.ljcdn.com/120000-inspection/0d49053d-2305-4c5c-b376-c24048273e31.jpg.296x216.jpg', '凯立花园 2室1厅 333万', '凯立花园  | 2室1厅 | 91.27平米 | 东 西 | 简装 | 无电梯', '中楼层(共6层)板楼  -  万兴街', '333万', '单价36486元/平米')
('https://image1.ljcdn.com/120000-inspection/d8552c76-3837-4f08-8aec-5b3a1c14f14b.jpg.296x216.jpg', '地华里好位置一居室可以改二居室，采光好，单价低', '地华里  | 1室1厅 | 76.25平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  华苑', '205万', '单价26886元/平米')
('https://image1.ljcdn.com/120000-inspection/2519ed1d-8178-404d-b06a-d168c5ceb8a4.jpg.296x216.jpg', '金福里(南开区) 4室2厅 490万', '金福里(南开区)  | 4室2厅 | 155.97平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)板楼  -  体育中心街', '490万', '单价31417元/平米')
('https://image1.ljcdn.com/120000-inspection/3f49948a-235a-42a4-99dd-be340b029764.jpg.296x216.jpg', '苏堤东里 砖楼 一室 户型方正 总价125万 可议 采光好', '苏堤东里  | 1室1厅 | 47.43平米 | 东 | 简装 | 无电梯', '高楼层(共6层)板楼  -  万兴街', '125万', '单价26355元/平米')
('https://image1.ljcdn.com/120000-inspection/4e9cbaf2-a50b-444d-8f36-32ab2f74d968.jpg.296x216.jpg', '庆达园私产房过五年没有二套，有钥匙，精装', '庆达园  | 2室1厅 | 69.93平米 | 南 北 | 其他', '高楼层(共5层)暂无数据  -  长虹街', '249万', '单价35608元/平米')
('https://image1.ljcdn.com/120000-inspection/4d9afaa4-efdc-486f-b19b-372915367ad1.jpg.296x216.jpg', '川北里 5楼 明厅 可贷款 交通便利', '川北里  | 2室1厅 | 74.87平米 | 东南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  嘉陵道街', '193万', '单价25779元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload99839fe1-7f93-4592-990a-dac633e806d8.jpg.296x216.jpg', '金谷园精致两室南北向业主诚心出售', '金谷园  | 2室1厅 | 87.24平米 | 东 南 西 | 简装 | 无电梯', '高楼层(共6层)板楼  -  体育中心街', '195万', '单价22353元/平米')
('https://image1.ljcdn.com/120000-inspection/832a78cb-bbfc-4070-92f9-1bd8b5c23037.jpg.296x216.jpg', '密云里，两室一厅，交通便利，适合居住', '密云里  | 2室1厅 | 45.82平米 | 南 | 其他 | 无电梯', '中楼层(共5层)板楼  -  向阳路', '131万', '单价28591元/平米')
('https://image1.ljcdn.com/120000-inspection/a347f5bf-787d-4d06-bd48-6d59605aaabd.jpg.296x216.jpg', '邮电公寓小区 南北通透户型 砖楼', '邮电公寓  | 3室1厅 | 107.04平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  兴南街', '399万', '单价37276元/平米')
('https://image1.ljcdn.com/120000-inspection/9b99b5ce-1922-4898-8d53-acf6ff09b856.jpg.296x216.jpg', '莲安里 视野开阔 交通便利 采光充足', '莲安里  | 2室1厅 | 72.64平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  嘉陵道街', '210万', '单价28910元/平米')
('https://image1.ljcdn.com/120000-inspection/2b8d0958-9fae-4f6b-b22d-28d12cb1ece9.jpg.296x216.jpg', '居华里 72.57平240万 通透两室 可贷款', '居华里  | 2室1厅 | 72.57平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  华苑', '230万', '单价31694元/平米')
('https://image1.ljcdn.com/120000-inspection/adef0612-255f-4adf-b082-6b1ca96a3d40.jpg.296x216.jpg', '居华里一室带10平米院 南北通透 诚心出售', '居华里  | 1室1厅 | 50.54平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  华苑', '210万', '单价41552元/平米')
('https://image1.ljcdn.com/120000-inspection/113a4fd6-86e2-483b-80ff-b6104ff2bb00.jpg.296x216.jpg', '风湖里 2室1厅 255万', '风湖里  | 2室1厅 | 82.28平米 | 南 北 | 其他 | 有电梯', '中楼层(共24层)板楼  -  学府街', '255万', '单价30992元/平米')
('https://image1.ljcdn.com/120000-inspection/3aa91201-0bb5-4d98-a4d4-9d88de4a9f33.jpg.296x216.jpg', '乐享大悦城商圈--鼓楼精装2室，诚意卖', '九州国际  | 2室1厅 | 87.35平米 | 东北 | 精装 | 有电梯', '中楼层(共34层)板楼  -  鼓楼街', '395万', '单价45221元/平米')
