('https://image1.ljcdn.com/120000-inspection/a748797f-08ca-4494-a374-42f34fff99f5.JPG.296x216.jpg', '满五唯一，南北通透格局，配套设施齐全', '傲景园  | 3室2厅 | 149.12平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)板楼  -  第四大街', '360万', '单价24142元/平米')
('https://image1.ljcdn.com/120000-inspection/acde38e8-4ee1-4a3c-b84d-ea22ebb65580.JPG.296x216.jpg', '万科物业 南北通透三室 低楼层 配套齐全 MSD', '滨海新城  | 3室1厅 | 127.9平米 | 南 北 | 其他 | 有电梯', '低楼层(共31层)板楼  -  第一大街', '320万', '单价25020元/平米')
('https://image1.ljcdn.com/120000-inspection/cfe10f4c-0138-4d02-82ec-02f6618ac36d.jpg.296x216.jpg', '東壹区 配套齐全 环境优美 交通便利', '東壹区  | 2室1厅 | 87.81平米 | 南 | 其他 | 有电梯', '高楼层(共33层)板楼  -  第二大街', '200万', '单价22777元/平米')
('https://image1.ljcdn.com/120000-inspection/03e9eec9-33f5-428c-bd86-d358f87dc21f.JPG.296x216.jpg', '津滨藏锦 精装两室 可拎包入住', '津滨藏锦  | 2室2厅 | 110.39平米 | 南 北 | 精装 | 有电梯', '高楼层(共6层)板楼  -  第一大街', '300万', '单价27177元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadebd1f4ee-6132-4376-9011-d468f40d4f15.JPG.296x216.jpg', '滨海新城 万科物业 后排不临街 全阳两室 中间楼层', '滨海新城  | 2室1厅 | 118.8平米 | 南 | 精装 | 有电梯', '高楼层(共31层)板楼  -  第一大街', '290万', '单价24411元/平米')
('https://image1.ljcdn.com/120000-inspection/9abb4976-18f6-4d8a-9564-bd031949a50e.JPG.296x216.jpg', '桐景园 3室2厅 350万', '桐景园  | 3室2厅 | 134.8平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共12层)板楼  -  第五大街', '350万', '单价25965元/平米')
('https://image1.ljcdn.com/120000-inspection/280b5a88-0345-44c4-9e21-5c62f0cfda50.JPG.296x216.jpg', '明珠湾 三室两厅 交通便利 小区干净舒适', '明珠湾  | 3室2厅 | 141.46平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)板楼  -  第三大街', '550万', '单价38881元/平米')
('https://image1.ljcdn.com/120000-inspection/fb2bca87-669a-4254-9967-20cc52fc07cf.JPG.296x216.jpg', '怡宁公寓 楼层好 采光足 配套齐全 出行方便', '怡宁公寓  | 2室1厅 | 78.52平米 | 东 西 | 简装 | 有电梯', '中楼层(共6层)板楼  -  第三大街', '195万', '单价24835元/平米')
('https://image1.ljcdn.com/120000-inspection/116009a8-a80b-49fa-b0e0-93b01fcb92c0.JPG.296x216.jpg', '翠亨村D区 通透两室 采光无遮挡', '翠亨村D区  | 2室1厅 | 87.39平米 | 东 西 | 简装 | 无电梯', '高楼层(共6层)板楼  -  第三大街', '205万', '单价23459元/平米')
('https://image1.ljcdn.com/120000-inspection/8133a5a3-1744-4ccb-95d9-3bc69000c9a6.JPG.296x216.jpg', '青海园 闹中取静 小三居 简装 配套齐全', '青海园  | 3室1厅 | 120.76平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)板楼  -  第三大街', '298万', '单价24678元/平米')
('https://image1.ljcdn.com/120000-inspection/d3963851-5f2c-4b2d-ba62-7ccb57fe0249.JPG.296x216.jpg', '雅都天元居  南北通透精装大四居   MSD、周大福旁', '雅都天元居西区  | 4室2厅 | 172.02平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)板楼  -  第二大街', '525万', '单价30520元/平米')
('https://image1.ljcdn.com/120000-inspection/85646a3a-43a6-4f52-a8c6-296fb262685f.JPG.296x216.jpg', '万科双子座 精装修两室 业主诚心出售', '万科双子座  | 2室1厅 | 86.55平米 | 南 北 | 精装 | 有电梯', '中楼层(共38层)塔楼  -  第五大街', '240万', '单价27730元/平米')
('https://image1.ljcdn.com/120000-inspection/15532b07-5428-4458-bd9e-c1c73652f206.JPG.296x216.jpg', '怡园小区 南北通透 自住装修 带阁楼 诚心出售', '怡园小区  | 2室2厅 | 165.91平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  第三大街', '320万', '单价19288元/平米')
('https://image1.ljcdn.com/120000-inspection/3e65fd24-ff30-45ef-b6ff-4bd302792fdc.JPG.296x216.jpg', '泰丰家园一期 通透三室 满2年 楼层低', '泰丰家园  | 3室2厅 | 135.52平米 | 南 | 简装 | 有电梯', '低楼层(共10层)板楼  -  第五大街', '340万', '单价25089元/平米')
('https://image1.ljcdn.com/120000-inspection/a3f628ed-3945-4fce-9a57-1823004b2a3c.JPG.296x216.jpg', '中间楼层 采光好 视野好 交通便捷 出行方便', '東壹区  | 1室1厅 | 78.92平米 | 南 | 精装 | 有电梯', '中楼层(共18层)板楼  -  第二大街', '190万', '单价24076元/平米')
('https://image1.ljcdn.com/120000-inspection/9e9a2c16-efc0-4050-ac1d-28362d4631cb.JPG.296x216.jpg', '采光充足 视野开阔 户型方正 格局好', '云锦蓝庭  | 2室2厅 | 105.9平米 | 南 | 精装 | 有电梯', '高楼层(共25层)板楼  -  第一大街', '260万', '单价24552元/平米')
('https://image1.ljcdn.com/120000-inspection/268071fc-cc84-42cd-a836-20b03f1b46eb.JPG.296x216.jpg', '泰达国际公寓 全阳三室 中间楼层 带装修 电梯房', '泰达国际公寓  | 3室2厅 | 164.8平米 | 南 | 精装 | 有电梯', '中楼层(共12层)板楼  -  第二大街', '415万', '单价25183元/平米')
('https://image1.ljcdn.com/120000-inspection/eb44115e-10bf-423a-bc04-92b726ba4e05.JPG.296x216.jpg', '开发区万通华府三期樟华园一室好房出售', '万通华府三期  | 1室1厅 | 81.65平米 | 南 | 精装 | 有电梯', '高楼层(共17层)板楼  -  第二大街', '255万', '单价31231元/平米')
('https://image1.ljcdn.com/120000-inspection/29a38988-3114-48e1-8060-ef0122b96dc8.jpg.296x216.jpg', '朗月轩2室1厅小区环境干净舒适', '朗月轩  | 2室1厅 | 87.45平米 | 东 南 | 精装 | 有电梯', '高楼层(共32层)板楼  -  第三大街', '185万', '单价21155元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf0b76760-aed8-438c-8c2f-e60682f4ba3e.JPG.296x216.jpg', '万科物业，低楼层，采光好，视野开阔，', '月荣轩  | 2室1厅 | 89.93平米 | 南 | 毛坯 | 有电梯', '低楼层(共33层)塔楼  -  第三大街', '240万', '单价26688元/平米')
('https://image1.ljcdn.com/120000-inspection/ba3f0126-6505-44bf-8a24-89cc72d05242.JPG.296x216.jpg', '开发区荣鑫园，精装一室，拎包入住，中高楼层', '荣鑫园  | 1室1厅 | 74.95平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)板楼  -  第一大街', '182万', '单价24283元/平米')
('https://image1.ljcdn.com/120000-inspection/48f57d99-d401-4a00-8e8a-9e98d47c25a1.JPG.296x216.jpg', '此房满五年，没有贷款，精装修，业主自住，不临街', '桐景园  | 3室2厅 | 144.07平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)板楼  -  第五大街', '405万', '单价28112元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload1569190a-3957-4096-892e-832f1450bf15.JPG.296x216.jpg', '御景园 精装大四室  观景高尔夫球场 采光好', '御景园邸  | 4室2厅 | 184.62平米 | 南 北 | 精装 | 有电梯', '中楼层(共7层)板楼  -  第二大街', '600万', '单价32500元/平米')
('https://image1.ljcdn.com/120000-inspection/efb1646e-2ffb-4a75-8387-42390ff0153d.JPG.296x216.jpg', '开发区泰达MSD万通华府轻轨九号线市民广场滨海区政府', '万通华府三期  | 2室1厅 | 86.33平米 | 南 北 | 其他 | 有电梯', '低楼层(共17层)板楼  -  第二大街', '340万', '单价39384元/平米')
('https://image1.ljcdn.com/120000-inspection/d00a1494-1f9a-4ff6-9754-b655f118a921.JPG.296x216.jpg', '康翠园 精装两室 中间楼层 赠送家具家电 带车位', '康翠园  | 2室1厅 | 90.02平米 | 西 北 | 精装 | 有电梯', '中楼层(共17层)塔楼  -  第三大街', '240万', '单价26661元/平米')
('https://image1.ljcdn.com/120000-inspection/97069b19-7571-4a5c-8dff-f8bbda166778.JPG.296x216.jpg', '伴景湾家园 4室2厅 570万', '伴景湾家园  | 4室2厅 | 228.09平米 | 南 北 | 精装 | 有电梯', '中楼层(共25层)板楼  -  第五大街', '570万', '单价24991元/平米')
('https://image1.ljcdn.com/120000-inspection/0c7e5106-39c2-4f92-8abe-9e1bf6eb0895.JPG.296x216.jpg', '伴景湾家园 3室2厅 510万', '伴景湾家园  | 3室2厅 | 182.03平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  第五大街', '510万', '单价28018元/平米')
('https://image1.ljcdn.com/120000-inspection/76be766d-d143-470b-b1de-e7f95706f1d6.JPG.296x216.jpg', '弘景苑 精装自住 看房方便 价格合适 全阳两室诚意出售', '弘景苑  | 2室1厅 | 85.06平米 | 南 | 精装 | 有电梯', '高楼层(共29层)板楼  -  第五大街', '245万', '单价28804元/平米')
('https://image1.ljcdn.com/120000-inspection/4ae93d3d-4566-4ad9-ab55-8378bc58a5dc.JPG.296x216.jpg', '滨海新城 3室2厅 440万', '滨海新城  | 3室2厅 | 164.15平米 | 南 北 | 其他 | 有电梯', '低楼层(共31层)板楼  -  第一大街', '440万', '单价26805元/平米')
('https://image1.ljcdn.com/120000-inspection/0cd48f8a-f68e-4e0c-aab2-7594723d5529.JPG.296x216.jpg', '傲景园 一梯一户 南北通透 看房随时', '傲景园  | 4室2厅 | 204.73平米 | 南 北 | 简装 | 无电梯', '高楼层(共4层)板楼  -  第四大街', '640万', '单价31261元/平米')
('https://image1.ljcdn.com/120000-inspection/77871e31-6b0b-4d8a-bdd8-d4c03bc6dc91.JPG.296x216.jpg', '银河小区 采光无忧 南北通透 户型方正 看房方便', '银河小区  | 2室1厅 | 108.21平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  第三大街', '310万', '单价28648元/平米')
('https://image1.ljcdn.com/120000-inspection/78dc5d86-8163-4bbf-9363-71ffd92f8fa6.JPG.296x216.jpg', '沁园 两室两厅两卫  好地段 位置安静', '沁园  | 2室1厅 | 114.08平米 | 东南 | 简装 | 无电梯', '高楼层(共7层)板楼  -  第三大街', '260万', '单价22792元/平米')
('https://image1.ljcdn.com/120000-inspection/db79c9ca-5a41-4d67-a9cd-afdaacfd4e5f.jpg.296x216.jpg', '弘景苑 2室1厅 250万', '弘景苑  | 2室1厅 | 84.61平米 | 南 | 其他 | 有电梯', '中楼层(共29层)板楼  -  第五大街', '250万', '单价29548元/平米')
('https://image1.ljcdn.com/120000-inspection/a9bf8b7f-e917-4c59-a747-ae479edf96fa.JPG.296x216.jpg', '过五年，南北通透，配套齐全。纯毛坯', '鸿港小区  | 3室1厅 | 101.84平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共6层)板楼  -  第三大街', '258万', '单价25334元/平米')
('https://image1.ljcdn.com/120000-inspection/c0bc88ad-178d-40e7-ad62-ea943fa61967.JPG.296x216.jpg', '泰丰家园二期 电梯洋房 通透两室 采光充足 有钥匙', '泰丰家园二期  | 2室2厅 | 110.51平米 | 南 北 | 精装', '低楼层(共10层)板楼  -  第五大街', '245万', '单价22170元/平米')
('https://image1.ljcdn.com/120000-inspection/a2c4e517-2cb8-461b-9fc2-f93d99a9569f.JPG.296x216.jpg', '精装大四室，业主诚意出售，小区品质好', '万通华府B区  | 4室3厅 | 266.24平米 | 南 北 | 其他 | 有电梯', '低楼层(共30层)板楼  -  第二大街', '990万', '单价37185元/平米')
('https://image1.ljcdn.com/120000-inspection/df630030-158b-4f82-a801-5ab1850f9bd3.JPG.296x216.jpg', '看房方便 品质社区 采光充足 户型方正', '贝肯山  | 2室2厅 | 123.8平米 | 东 西 | 精装 | 有电梯', '低楼层(共11层)板楼  -  第二大街', '460万', '单价37157元/平米')
('https://image1.ljcdn.com/120000-inspection/b999894f-c08b-4bab-8824-a812dc180057.JPG.296x216.jpg', '中间楼层，采光良好，视野开阔，精装修', '朗月轩  | 3室2厅 | 117.83平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)板楼  -  第三大街', '288万', '单价24442元/平米')
('https://image1.ljcdn.com/120000-inspection/1f147dce-9224-49e8-8928-081b55669414.jpg.296x216.jpg', '豪威小区，通透两室，中间楼层。', '豪威小区  | 2室1厅 | 98.17平米 | 南 北 | 精装', '高楼层(共6层)暂无数据  -  第三大街', '235万', '单价23939元/平米')
('https://image1.ljcdn.com/120000-inspection/6a324acf-2e32-4d09-a0cc-d1a9f40bb40e.JPG.296x216.jpg', '万科柏翠园 南北通透三居室 中间楼层 采光好 诚意出售', '万科柏翠园  | 3室2厅 | 147.63平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)板楼  -  第一大街', '645万', '单价43691元/平米')
('https://image1.ljcdn.com/120000-inspection/b35c74d3-0e66-4fad-bccf-8f3aca4c6b86.JPG.296x216.jpg', '明珠湾 品质社区 配套齐全 随时可看', '明珠湾  | 2室1厅 | 108.68平米 | 南 | 毛坯 | 有电梯', '低楼层(共18层)板楼  -  第三大街', '290万', '单价26684元/平米')
('https://image1.ljcdn.com/120000-inspection/e303316a-cb0b-4cf3-87a6-32399649304b.JPG.296x216.jpg', '别墅，联排，简单装修，开发区维数不多的户型', '枫景园   | 联排别墅 | 4室3厅 | 190.06平米 | 南 北 | 简装', '3层暂无数据  -  第五大街', '690万', '单价36305元/平米')
('https://image1.ljcdn.com/120000-inspection/fd5edec6-6fce-4909-8bb0-683eca074243.jpg.296x216.jpg', '弘景苑 精装修 采光充足 楼层低 泰丰公园', '弘景苑  | 2室1厅 | 107.05平米 | 南 | 精装 | 有电梯', '低楼层(共29层)板楼  -  第五大街', '248万', '单价23167元/平米')
('https://image1.ljcdn.com/120000-inspection/0a30ed9e-756a-431f-8d5e-212c37c7e489.JPG.296x216.jpg', '美丽雅都与你分享 周大福旁  户型方正', '雅都天元居西区  | 3室2厅 | 144.59平米 | 南 北 | 精装 | 有电梯', '中楼层(共10层)板楼  -  第二大街', '410万', '单价28357元/平米')
('https://image1.ljcdn.com/120000-inspection/79ab63c8-0f20-4387-bc7b-a5be633e8a46.jpg.296x216.jpg', '户型好 格局方正 精装修 采光充足', '爱丽家园东区  | 1室1厅 | 79.2平米 | 西 | 精装 | 有电梯', '中楼层(共9层)板楼  -  第三大街', '285万', '单价35985元/平米')
('https://image1.ljcdn.com/120000-inspection/cfa8a384-6cc5-4f66-980d-e2d3d0fceb06.JPG.296x216.jpg', '鸿港小区 3室2厅 280万', '鸿港小区  | 3室2厅 | 103.84平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  第三大街', '280万', '单价26965元/平米')
('https://image1.ljcdn.com/120000-inspection/5ae97120-120e-43b1-a14b-a3e5d3c34687.JPG.296x216.jpg', '融科瀚棠 全阳两室  可以看全景泰丰公园 有车位', '融科瀚棠  | 2室2厅 | 92.4平米 | 南 | 精装 | 有电梯', '高楼层(共23层)板楼  -  第五大街', '270万', '单价29221元/平米')
('https://image1.ljcdn.com/120000-inspection/0ad55a8e-8d45-475f-aeba-992b0bffe364.JPG.296x216.jpg', '华府全新房，一直空置，自带装修，一梯一户，', '万通华府A区  | 4室2厅 | 287.06平米 | 南 北 | 其他 | 有电梯', '中楼层(共29层)板楼  -  第二大街', '999万', '单价34802元/平米')
('https://image1.ljcdn.com/120000-inspection/718cd143-541c-49c2-a7a3-fe903637f6e3.JPG.296x216.jpg', '傲景园 两室户型 满五年 坐拥泰丰公园 欢迎看房', '傲景园  | 2室2厅 | 117.87平米 | 南 | 其他 | 有电梯', '中楼层(共18层)板楼  -  第四大街', '295万', '单价25028元/平米')
('https://image1.ljcdn.com/120000-inspection/5aa26b66-1894-4215-826b-d469deadbd4f.JPG.296x216.jpg', '万通新城国际 1室1厅 172万', '万通新城国际  | 1室1厅 | 68.77平米 | 南 | 精装', '中楼层(共33层)板楼  -  第五大街', '172万', '单价25011元/平米')
('https://image1.ljcdn.com/120000-inspection/f3e65d68-e591-469c-ba4c-f68b84718cc4.jpg.296x216.jpg', '南北通透三室 简单装修 户型好 小区环境舒适', '贻欣园  | 3室2厅 | 172.56平米 | 南 北 | 简装 | 有电梯', '低楼层(共10层)板楼  -  第二大街', '410万', '单价23760元/平米')
('https://image1.ljcdn.com/120000-inspection/ef2c6c21-2706-4a81-a9bd-2350e783d045.JPG.296x216.jpg', '品质社区 万通华府两室 精装修 采光好 视野佳', '万通华府B区  | 2室2厅 | 126.27平米 | 南 | 精装 | 有电梯', '中楼层(共30层)板楼  -  第二大街', '475万', '单价37618元/平米')
('https://image1.ljcdn.com/120000-inspection/04dc2e3f-09e5-4d1a-b935-50a06bf2d54d.JPG.296x216.jpg', '滨海新城 南北通透三室 147.14平 380万', '滨海新城  | 3室1厅 | 147.14平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共31层)板楼  -  第一大街', '380万', '单价25826元/平米')
('https://image1.ljcdn.com/120000-inspection/e3735cc6-bef2-4419-b9a4-5940aaa75555.JPG.296x216.jpg', '五大街 泰丰公园 一楼带院 带地下室 采光充足', '枫景园  | 3室2厅 | 197.1平米 | 南 北 | 简装 | 有电梯', '低楼层(共10层)板楼  -  第五大街', '420万', '单价21309元/平米')
('https://image1.ljcdn.com/120000-inspection/d7148ae1-2578-4d6a-a4a7-06969beca619.JPG.296x216.jpg', '鲲鹏苑 采光好 户型方正 交通便利', '鲲鹏苑  | 3室1厅 | 124.95平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  第三大街', '268万', '单价21449元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload43664be9-491c-4651-b8d7-1e2a26ed014a.JPG.296x216.jpg', '此房满五年有二套 精装修 无贷款', '泰丰家园  | 1室1厅 | 67.89平米 | 南 | 简装 | 有电梯', '高楼层(共10层)板楼  -  第五大街', '160万', '单价23568元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7e8640f4-1b80-4db5-b574-d0b79d7a81e9.JPG.296x216.jpg', '星缘轩洋房，南北通透大四室，精装修，可拎包入住', '星缘轩  | 4室2厅 | 191.81平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)板楼  -  第三大街', '580万', '单价30239元/平米')
('https://image1.ljcdn.com/120000-inspection/f85dbeb4-9f1e-44ae-beea-e34bf410094b.JPG.296x216.jpg', '本房自住装修，两室改三室户型，中间楼层,通透户型', '明珠园  | 2室1厅 | 132.91平米 | 东 西 | 精装 | 无电梯', '中楼层(共6层)板楼  -  第三大街', '300万', '单价22572元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload52a1618d-4ee9-4371-a58e-2dbb345cd111.JPG.296x216.jpg', '月韵轩，简装两室，全阳格局，采光好。', '月韵轩  | 2室1厅 | 87.5平米 | 南 | 简装 | 有电梯', '低楼层(共24层)板楼  -  第三大街', '196万', '单价22400元/平米')
('https://image1.ljcdn.com/120000-inspection/b1a8ac69-f5d4-47c9-b424-c58147f4dcbc.jpg.296x216.jpg', '星缘轩 三室两卫 中间楼层 南北通透', '星缘轩  | 3室2厅 | 163.65平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  第三大街', '450万', '单价27498元/平米')
('https://image1.ljcdn.com/120000-inspection/80d1ce8d-6852-4230-801c-5e77e823f7cd.JPG.296x216.jpg', '房子南北通透，采光充足无遮挡，交通便利', '雅都天元居东区  | 4室2厅 | 145.7平米 | 南 北 | 简装 | 有电梯', '低楼层(共12层)板楼  -  第二大街', '550万', '单价37749元/平米')
('https://image1.ljcdn.com/120000-inspection/35d4274f-9c38-42a0-9fe0-86bee4e5072c.JPG.296x216.jpg', '泰丰家园一期两居大跃层，泰丰公园，随时看房。', '泰丰家园  | 2室2厅 | 168.86平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)板楼  -  第五大街', '350万', '单价20728元/平米')
('https://image1.ljcdn.com/120000-inspection/afddeeb8-c78a-487d-87d6-f0f8142cba69.JPG.296x216.jpg', '万科柏翠园品质小区，1跃2，带地下室。', '万科柏翠园  | 5室2厅 | 190.46平米 | 南 北 | 精装 | 有电梯', '低楼层(共15层)板楼  -  第一大街', '1700万', '单价89258元/平米')
('https://image1.ljcdn.com/120000-inspection/ae4c231f-2695-44ed-8f0e-40a68462ec28.JPG.296x216.jpg', '品质社区 采光充足 看房方便 诚意出售 精装修', '贝肯山  | 2室1厅 | 108.49平米 | 东 西 | 精装 | 有电梯', '高楼层(共7层)板楼  -  第二大街', '390万', '单价35949元/平米')
('https://image1.ljcdn.com/120000-inspection/1fb88942-a8d0-4d59-8812-143d8776ef15.JPG.296x216.jpg', '此房满五年 业主诚心出售  可随时看房', '朗月轩  | 1室1厅 | 60.4平米 | 东北 | 简装 | 有电梯', '中楼层(共32层)板楼  -  第三大街', '150万', '单价24835元/平米')
('https://image1.ljcdn.com/120000-inspection/fe4bf25f-6a9a-4db6-9200-da1dfaff1f92.JPG.296x216.jpg', '伴景湾，俯瞰整个泰丰公园，看房方便', '伴景湾家园  | 4室2厅 | 229.13平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共25层)板楼  -  第五大街', '525万', '单价22913元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb84ef316-566f-4ea5-a63b-9b3c44c01323.JPG.296x216.jpg', '户型好 采光充足 视野开阔 楼层好', '爱丽家园西区  | 3室2厅 | 150.77平米 | 南 北 | 简装 | 有电梯', '低楼层(共18层)板楼  -  第三大街', '510万', '单价33827元/平米')
('https://image1.ljcdn.com/120000-inspection/48964fd4-9138-4ccc-93f9-4f58a3de96e5.JPG.296x216.jpg', '滨海新城 精装两室 可拎包入住 中高楼层 视野好', '滨海新城  | 2室2厅 | 94.51平米 | 南 | 精装 | 有电梯', '高楼层(共31层)板楼  -  第一大街', '245万', '单价25924元/平米')
('https://image1.ljcdn.com/120000-inspection/133c3497-ea0b-4572-8ca7-b40e3c471d0c.JPG.296x216.jpg', '桐景园，三居低楼层洋房，位置优越', '桐景园  | 3室2厅 | 146.41平米 | 南 北 | 简装 | 无电梯', '低楼层(共5层)板楼  -  第五大街', '520万', '单价35517元/平米')
('https://image1.ljcdn.com/120000-inspection/f92832e6-fd31-4c72-a63e-b678f3c6983d.JPG.296x216.jpg', '南北通透大三室采光充足，精装自住房', '滨海新城  | 3室2厅 | 147.14平米 | 南 北 | 其他 | 有电梯', '高楼层(共31层)板楼  -  第一大街', '420万', '单价28545元/平米')
('https://image1.ljcdn.com/120000-inspection/30f93725-6b04-4b5a-a13e-0aba26392478.JPG.296x216.jpg', '泰达时代 电梯洋房通透户型 一楼带院 实际使用面积156', '泰达时代  | 4室2厅 | 137.07平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共12层)板楼  -  第一大街', '410万', '单价29912元/平米')
('https://image1.ljcdn.com/120000-inspection/6e1d0ec0-9f2a-435e-8f14-7139d9a9de53.JPG.296x216.jpg', '花语轩 4室2厅 550万', '花语轩  | 4室2厅 | 201.22平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  第三大街', '550万', '单价27334元/平米')
('https://image1.ljcdn.com/120000-inspection/473f2ce4-69ad-45a6-9712-560dad3e9e3c.JPG.296x216.jpg', '此房满五年，南北通透格局，视野宽阔，采光充足', '翠亨村B区  | 2室1厅 | 83.97平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  第三大街', '240万', '单价28582元/平米')
('https://image1.ljcdn.com/120000-inspection/7c12ed6e-4d58-4ee4-9d44-596c53fa94b4.JPG.296x216.jpg', '品质小区 看房随时 诚心出售 贝肯山', '贝肯山  | 2室1厅 | 110.65平米 | 东 西 | 精装 | 有电梯', '低楼层(共11层)板楼  -  第二大街', '370万', '单价33439元/平米')
('https://image1.ljcdn.com/120000-inspection/4f092195-4c01-4de9-acf8-06dc62a8e87c.JPG.296x216.jpg', '泰达新天地 视野好 采光好 南北通透三室', '泰达新天地  | 3室2厅 | 158.97平米 | 南 北 | 其他 | 有电梯', '高楼层(共12层)板楼  -  第二大街', '490万', '单价30824元/平米')
('https://image1.ljcdn.com/120000-inspection/53d18b53-0a8a-40b8-b179-074f059386e9.JPG.296x216.jpg', '枫景园 3室2厅 350万', '枫景园  | 3室2厅 | 144平米 | 南 北 | 精装 | 有电梯', '中楼层(共10层)板楼  -  第五大街', '350万', '单价24306元/平米')
('https://image1.ljcdn.com/120000-inspection/a75bd2d8-1165-49e8-8b18-ea6f29c1fa75.JPG.296x216.jpg', '此房南北通透格局，楼层好，采光充足，诚心出售', '桐景园  | 3室1厅 | 130.17平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  第五大街', '320万', '单价24584元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload4e8885e9-22a2-4bab-bd80-75f190130df1.JPG.296x216.jpg', '此房楼层好，采光充足，交通便利，配套齐全', '万通新城国际  | 2室2厅 | 132.27平米 | 南 北 | 精装', '低楼层(共33层)板楼  -  第五大街', '330万', '单价24949元/平米')
('https://image1.ljcdn.com/120000-inspection/ce85d37d-319b-4ad2-be3f-68fd0a3bfee6.JPG.296x216.jpg', '东方名居 中间楼层 三室两卫 精装未住过', '东方名居  | 3室2厅 | 144.22平米 | 南 北 | 精装 | 有电梯', '低楼层(共27层)板楼  -  第二大街', '405万', '单价28083元/平米')
('https://image1.ljcdn.com/120000-inspection/45e4ca70-ea2d-4ed0-853e-1f1a27831451.JPG.296x216.jpg', '桐景园 3室2厅 308万', '桐景园  | 3室2厅 | 128.84平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  第五大街', '308万', '单价23906元/平米')
('https://image1.ljcdn.com/120000-inspection/e2a83ec1-c15a-4133-8e44-0744dd5230ed.JPG.296x216.jpg', '盛泰公寓 南北通透 二居室 次顶楼', '盛泰公寓  | 2室2厅 | 139.08平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  第三大街', '260万', '单价18695元/平米')
('https://image1.ljcdn.com/120000-inspection/79d79b33-bc53-4ddd-9a2f-da9cdd3289ab.JPG.296x216.jpg', '通透户型，采光充足，视野开阔，交通便利。', '晓园新邸  | 3室1厅 | 141.1平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  第一大街', '325万', '单价23034元/平米')
('https://image1.ljcdn.com/120000-inspection/d5dfe81a-a1ff-41d8-94f6-fb879abfa883.JPG.296x216.jpg', '泰达时尚旺角 南北通透两室 精装修 低楼层 拎包入住', '泰达时尚旺角  | 2室1厅 | 89.32平米 | 南 北 | 精装', '低楼层(共34层)暂无数据  -  第五大街', '200万', '单价22392元/平米')
('https://image1.ljcdn.com/120000-inspection/f45b5815-244c-4798-96d5-6aff402464ca.JPG.296x216.jpg', '弘景苑 满五年无贷款 位置楼层好 带地下车位 价格可谈', '弘景苑  | 3室2厅 | 124.95平米 | 南 北 | 精装 | 有电梯', '中楼层(共30层)板楼  -  第五大街', '345万', '单价27612元/平米')
('https://image1.ljcdn.com/120000-inspection/021d9913-b65a-448d-9357-a4076de9b887.JPG.296x216.jpg', '中盈小区 全阳两居室 采光好 交通便利', '中盈小区  | 2室2厅 | 125.19平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  第三大街', '280万', '单价22367元/平米')
('https://image1.ljcdn.com/120000-inspection/1781ea35-7672-431c-9f31-6395bdbdce39.JPG.296x216.jpg', '加孚园 2室2厅 190万', '加孚园  | 2室2厅 | 81.42平米 | 西南 | 简装 | 无电梯', '中楼层(共5层)板楼  -  第三大街', '190万', '单价23336元/平米')
