('https://image1.ljcdn.com/shfdfs-image/20171112/3d8a2cd8-29bb-4d4c-b01e-98d9afe2a4d1.jpg.296x216.jpg', '青龙公寓 2室1厅 235万', '青龙公寓  | 2室1厅 | 71.74平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1990年建板楼  -  盈浦', '235万', '单价32758元/平米')
('https://image1.ljcdn.com/310000-inspection/test-40a0749f-3d5a-4e7d-8443-ce6d215953a5.png.296x216.jpg', '崧泽华城佳福雅苑 2室1厅 210万', '崧泽华城佳福雅苑  | 2室1厅 | 75.29平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2014年建板楼  -  赵巷', '210万', '单价27893元/平米')
('https://image1.ljcdn.com/310000-inspection/348259be-c53c-4c29-b545-6c108b44b4d7.jpg.296x216.jpg', '高品质社区 南北朝向  三开间朝南  拎包入住', '金地天御  | 4室2厅 | 188平米 | 南 | 精装 | 有电梯', '高楼层(共8层)2011年建板楼  -  徐泾', '1038万', '单价55213元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170930/d9963f18-0936-4d25-b8fe-4ae6cecf20d8.jpg.296x216.jpg', '白色调精装修，带大空掉，业主置换急售', '南山雨果(公寓)  | 3室2厅 | 89平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2015年建板楼  -  徐泾', '420万', '单价47192元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadc221e7a5-5ad9-430f-9b69-871a73cb66c4.JPG.296x216.jpg', '崧泽华城华中苑 2室1厅 225万', '崧泽华城华中苑  | 2室1厅 | 80.73平米 | 南 | 其他', '中楼层(共18层)2014年建板楼  -  赵巷', '225万', '单价27871元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1f083877-145f-416b-a38b-61714162c61c.png.296x216.jpg', '品质社区，一梯两户房型正气，毛坯房从未住过人！', '阁游路777弄  | 2室2厅 | 89平米 | 南 | 其他 | 有电梯', '中楼层(共5层)2011年建板楼  -  朱家角', '230万', '单价25843元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171008/597329df-6f63-4eb7-b964-e0f5a5afb440.jpg.296x216.jpg', '精青浦17号精装90平方 拎包入住交通便利配套齐全 满五', '淀湖山庄  | 3室2厅 | 121.83平米 | 暂无数据 | 简装 | 无电梯', '中楼层(共4层)2008年建板楼  -  朱家角', '305万', '单价25035元/平米')
('https://image1.ljcdn.com/310000-inspection/d331513c-5023-4a5f-9c5a-73fa4d1f07a1.jpg.296x216.jpg', '花园大  单价低  位置好  带5万租约 自住出租皆可', '湖畔佳苑(别墅)   | 独栋别墅 | 6室3厅 | 479.34平米 | 南 | 精装 | 无电梯', '2层2003年建板楼  -  徐泾', '3150万', '单价65716元/平米')
('https://image1.ljcdn.com/310000-inspection/97f8114a-ca67-4c0d-8e01-32317fd26163.JPG.296x216.jpg', '晨兴公寓 飞机户型三开间朝南 中间楼层新装修', '晨兴公寓  | 3室2厅 | 136.37平米 | 南 | 其他 | 无电梯', '中楼层(共4层)2001年建板楼  -  夏阳', '340万', '单价24933元/平米')
('https://image1.ljcdn.com/310000-inspection/bbc744e1-3b15-494f-83ba-8c000db3dc1a.jpg.296x216.jpg', '小区zhong心位置，楼层佳，视野好，诚意出售', '广虹馨苑  | 3室2厅 | 119.11平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2001年建板楼  -  徐泾', '410万', '单价34422元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170911/2aef5c94-b5c5-4262-b3a4-5329caa22f41.jpg.296x216.jpg', '全明三房，优质4楼，中间位置，经典正气户型', '城东新村  | 3室1厅 | 67.09平米 | 南 | 其他 | 无电梯', '中楼层(共5层)1996年建板楼  -  夏阳', '215万', '单价32047元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170408/93389d61-6241-46b6-993f-e851bb831014.jpg.296x216.jpg', '西郊半岛名苑 2室2厅 299万', '西郊半岛名苑  | 2室2厅 | 86.6平米 | 南 | 精装', '低楼层(共20层)2013年建板楼  -  华新', '299万', '单价34527元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160905/28f25809-fb82-40ed-a00a-239e138b7d30.jpg.296x216.jpg', '大虹桥高泾路高档别墅社区，家乐福旁西郊景园联排别墅', '西郊景园  | 3室2厅 | 211.26平米 | 南 | 精装 | 无电梯', '低楼层(共3层)1998年建板楼  -  徐泾', '850万', '单价40235元/平米')
('https://image1.ljcdn.com/310000-inspection/260de897-0a31-4455-9fb7-a1cf1d8a00e6.jpg.296x216.jpg', '广虹总价低，单价低，产权清晰，业主诚心出售。', '广虹公寓  | 2室2厅 | 86.91平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1997年建板楼  -  徐泾', '325万', '单价37396元/平米')
('https://image1.ljcdn.com/310000-inspection/test-657c7173-b076-4bab-ab92-714823d76694.png.296x216.jpg', '崧泽华城佳福雅苑 2室1厅 205万', '崧泽华城佳福雅苑  | 2室1厅 | 77平米 | 南 | 毛坯', '高楼层(共18层)2014年建板楼  -  赵巷', '205万', '单价26624元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c88a5559-9484-465f-a22e-02a1620270ca.png.296x216.jpg', '民乐佳苑 顶楼带阁楼 产权清晰 钥匙房 业主诚心出售', '民乐佳苑  | 1室1厅 | 63.86平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)2005年建板楼  -  盈浦', '205万', '单价32102元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161126/02f96d4d-cb0a-4f2d-8c26-2e532bfcf472.jpg.296x216.jpg', '南北通透格局，次新小区，人车分流，全明户型', '南山雨果(公寓)  | 2室2厅 | 88.1平米 | 南 | 毛坯 | 有电梯', '低楼层(共11层)2015年建板楼  -  徐泾', '400万', '单价45403元/平米')
('https://image1.ljcdn.com/310000-inspection/82c87872-2eba-476d-8aff-ad61cab28002.jpg.296x216.jpg', '满五唯一独栋别墅 改造空间很大  可重建 诚心出售', '盈港花园一村  | 5室3厅 | 174平米 | 南 | 简装 | 无电梯', '低楼层(共2层)1993年建板楼  -  盈浦', '680万', '单价39081元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161208/80d6c949-c56c-4047-9931-73da1efa3b87.jpg.296x216.jpg', '夏阳湖国际花园，四室两厅两卫。', '夏阳湖国际花园  | 4室2厅 | 224.21平米 | 南 | 其他 | 有电梯', '高楼层(共17层)2004年建板楼  -  夏阳', '600万', '单价26761元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171019/be0848a6-3fcb-4384-9e5f-c7d6816959a1.jpg.296x216.jpg', '崧泽公寓 3室2厅 230万', '崧泽公寓  | 3室2厅 | 84.12平米 | 南 | 精装 | 无电梯', '低楼层(共5层)1998年建板楼  -  赵巷', '230万', '单价27342元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d7b0bc48-1807-4f5d-a4fd-f467f46c2143.png.296x216.jpg', '珠光新村 临朱家角地铁站及朱家角古镇 全明户型', '珠光新村  | 2室1厅 | 63.26平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1998年建板楼  -  朱家角', '155万', '单价24503元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadc504db09-f4ec-4588-a81d-a952dd2c0681.JPG.296x216.jpg', '满五 三开间朝南 南北通 户型方正格 看房方便 诚卖！', '嘉憬河畔公寓  | 3室2厅 | 126.09平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  夏阳', '325万', '单价25776元/平米')
('https://image1.ljcdn.com/310000-inspection/62c23539-1166-458d-8373-1d72e6ea710b.JPG.296x216.jpg', '次顶楼，开发商精装修，没住过人，满二，品质小区', '绿地新里派克公馆  | 3室2厅 | 91.82平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2015年建板楼  -  赵巷', '360万', '单价39208元/平米')
('https://image1.ljcdn.com/310000-inspection/1212151e-3b39-4a18-a1c9-4dac73a3f574.JPG.296x216.jpg', '小区房龄新，楼间距宽前后无遮挡，淞浦花园低总价一套', '淞浦花园  | 2室1厅 | 105.06平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  夏阳', '310万', '单价29507元/平米')
('https://image1.ljcdn.com/310000-inspection/ec652d31-7bd8-4650-940c-f3b179819a11.jpg.296x216.jpg', '毛坯三房，砖石楼层，采光无遮挡，急售价格可谈.', '绿地启航城  | 3室1厅 | 81平米 | 南 | 毛坯 | 有电梯', '低楼层(共18层)2011年建板楼  -  白鹤', '198万', '单价24445元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161121/b663ced9-711e-4fc4-a2cb-b5d87592c414.jpg.296x216.jpg', '西郊半岛名苑 3室2厅 570万', '西郊半岛名苑  | 3室2厅 | 143.81平米 | 南 | 精装 | 无电梯', '中楼层(共4层)2013年建板楼  -  华新', '570万', '单价39636元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160510/dbd62700-390d-47c5-be81-0de1d9a733e1.jpg.296x216.jpg', '古北国际别墅 独栋别墅 精装 花园巨大', '古北佘山国际别墅   | 独栋别墅 | 5室6厅 | 351.64平米 | 南 | 精装 | 无电梯', '2层2007年建板楼  -  赵巷', '2100万', '单价59721元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170716/550776d7-3d38-4a2a-8da9-90734d769f4f.jpg.296x216.jpg', '龙湖滟澜山(公寓) 1室1厅 260万', '龙湖滟澜山(公寓)  | 1室1厅 | 87.18平米 | 南 | 其他 | 无电梯', '中楼层(共4层)2010年建板楼  -  赵巷', '260万', '单价29824元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a87982f6-b8a8-4005-b051-f3a388d09790.png.296x216.jpg', '经典大两房，采光充足，总价低，交通便利', '怡田小区  | 2室1厅 | 56.62平米 | 南 | 其他 | 有电梯', '低楼层(共7层)1994年建板楼  -  夏阳', '185万', '单价32674元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c4a988d3-5e1c-480c-8218-3b74cb514810.png.296x216.jpg', '新出房源 楼层好 近17号线地铁，到虹桥商务区只需7站', '宜达新居  | 2室1厅 | 60.48平米 | 南 | 简装', '低楼层(共6层)2006年建板楼  -  夏阳', '213万', '单价35219元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161203/7f4fdb9a-a730-40a0-8a1f-9d57b615fd3b.jpg.296x216.jpg', '盈中西路135弄  楼层佳  商圈成熟 交通方便', '盈中西路135弄  | 3室2厅 | 106.35平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1997年建板楼  -  盈浦', '280万', '单价26329元/平米')
('https://image1.ljcdn.com/310000-inspection/595d86f8-e23b-4e4b-bece-934f280d9234.jpg.296x216.jpg', '淀山湖风景区，精装四房，环境优美，业主诚意出售。', '泰安公寓  | 4室2厅 | 153.67平米 | 南 | 其他 | 无电梯', '高楼层(共4层)2007年建板楼  -  朱家角', '290万', '单价18872元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170408/8b954092-e07b-425d-a209-0b3e1d110b84.jpg.296x216.jpg', '1房户型，户型正气，精装修，高楼层', '南山雨果(公寓)  | 1室1厅 | 56.06平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2015年建板楼  -  徐泾', '270万', '单价48163元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171021/dfbc8e4b-06b2-4496-8c2a-2b894094ab99.jpg.296x216.jpg', '17号线地铁口三房 满五少税费 精装修 采光好 南北通透', '顺驰蓝湾  | 3室2厅 | 124平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2009年建板楼  -  夏阳', '440万', '单价35484元/平米')
('https://image1.ljcdn.com/310000-inspection/test-dc07ef27-775e-4a24-998e-940cd332d04a.png.296x216.jpg', '绿地启航城 3室2厅 205万', '绿地启航城  | 3室2厅 | 80.56平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2011年建板楼  -  白鹤', '205万', '单价25447元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload8734de70-03be-4264-b851-95e8da4769c5.jpg.296x216.jpg', '青浦新城，万达边上，三开间朝南，品质小区，万科物业', '首创禧悦(一期)  | 3室2厅 | 87.28平米 | 南 | 精装', '高楼层(共18层)板楼  -  盈浦', '328万', '单价37581元/平米')
('https://image1.ljcdn.com/310000-inspection/4de9d38f-7496-4d70-a433-b4105386792c.jpg.296x216.jpg', '欣雨佳苑 4室2厅 150万', '欣雨佳苑  | 4室2厅 | 72.42平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2008年建板楼  -  白鹤', '150万', '单价20713元/平米')
('https://image1.ljcdn.com/310000-inspection/e605d0d4-e048-4dfe-a72d-cb8017706a10.jpg.296x216.jpg', '都汇华庭05年小区 小户型 低总价 出入方便', '都汇华庭  | 1室1厅 | 45.43平米 | 北 | 其他', '高楼层(共11层)2005年建塔楼  -  香花桥', '128万', '单价28176元/平米')
('https://image1.ljcdn.com/310000-inspection/bc0e4892-c1ce-4060-9fca-54ab4bd45b50.jpg.296x216.jpg', '证大朱家角西镇 2室2厅 370万', '证大朱家角西镇  | 2室2厅 | 90.13平米 | 南 | 其他', '中楼层(共7层)2012年建板楼  -  朱家角', '370万', '单价41052元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170211/7c6cd501-134e-44b9-ad71-534fc52656f5.jpg.296x216.jpg', '万科尚源(公寓) 3室2厅 330万', '万科尚源(公寓)  | 3室2厅 | 94.41平米 | 南 | 精装 | 有电梯', '中楼层(共12层)2012年建板楼  -  重固', '330万', '单价34954元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160726/dd0cc603-19e4-4b0a-b7b0-e6e141608605.jpg.296x216.jpg', '太阳岛高尔夫温泉别墅 独栋采光好 业主诚售 环境优美', '太阳岛高尔夫温泉别墅  | 4室2厅 | 298.01平米 | 东南 | 毛坯 | 无电梯', '低楼层(共2层)2004年建板楼  -  朱家角', '700万', '单价23490元/平米')
('https://image1.ljcdn.com/310000-inspection/a3d8bcc2-eae7-4af1-9cf7-fc99f3636412.JPG.296x216.jpg', '婚房精装2室 家具家电全送 楼层好 得房率高 急售可谈', '泰禾红桥  | 2室2厅 | 80平米 | 南 | 精装', '低楼层(共18层)板楼  -  赵巷', '292万', '单价36500元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload90566b47-96c3-44d8-a6f7-71d5f9bd2660.JPG.296x216.jpg', '龙湖平层 出毛坯 低价 自由设计', '龙湖滟澜山(公寓)  | 2室1厅 | 86.43平米 | 南 | 简装 | 无电梯', '中楼层(共4层)2010年建板楼  -  赵巷', '305万', '单价35289元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171113/779833d3-9b9e-4852-8c81-ea0afebc67c4.jpg.296x216.jpg', '合生御廷园(公寓) 3室2厅 350万', '合生御廷园(公寓)  | 3室2厅 | 95平米 | 南 | 精装 | 有电梯', '中楼层(共8层)2014年建板楼  -  赵巷', '350万', '单价36843元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170504/4663cc05-c08a-4a74-97f7-da8f17ac2e56.jpg.296x216.jpg', '、地铁口、南边无遮挡、满五不唯一南北双阳台', '新青浦花苑(公寓)  | 3室2厅 | 128.42平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2000年建板楼  -  夏阳', '390万', '单价30370元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170528/8867aa02-d1dd-4597-9ff8-c2b3c30d3245.jpg.296x216.jpg', '南北通透，户型正气，业主诚意出售，看中可套', '夏阳湖国际花园  | 2室2厅 | 98.86平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2004年建板楼  -  夏阳', '320万', '单价32370元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170329/74d69ce7-fb0a-455d-89cf-1a3edf9cb11b.jpg.296x216.jpg', '临湖洋房别墅，单价低，性，价，比，高，户型可变形大', '旭辉玫瑰湾  | 3室2厅 | 183.5平米 | 南 | 毛坯 | 无电梯', '中楼层(共4层)板楼  -  盈浦', '630万', '单价34333元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171028/2fde3afa-5f31-4003-9e5a-9b3d64369059.jpg.296x216.jpg', '城东两居，全明户型，预约看房，诚意出售！', '城东新村  | 2室1厅 | 65.97平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1995年建板楼  -  夏阳', '205万', '单价31075元/平米')
('https://image1.ljcdn.com/310000-inspection/c9fd3651-24e5-4026-b15c-4b46d5c6f769.jpg.296x216.jpg', '徐泾欣沁苑，精装边套，拎包入住，诚心出售。', '徐泾北城欣沁苑  | 2室2厅 | 70.42平米 | 南 | 其他', '中楼层(共18层)2014年建板楼  -  华新', '248万', '单价35218元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload9e95ba3c-3396-44b8-9a23-3b65ce1c1890.jpg.296x216.jpg', '中信泰富翠苑双拼别墅，超大花园，价格实惠，环境优美', '翠苑(别墅)  | 4室2厅 | 299平米 | 南 | 其他 | 无电梯', '低楼层(共3层)2010年建板楼  -  朱家角', '780万', '单价26087元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload15c0d3e1-5d78-4acd-a018-de793cdcf302.JPG.296x216.jpg', '宜达新居 3室2厅 315万', '宜达新居  | 3室2厅 | 125平米 | 南 | 精装', '高楼层(共6层)2006年建板楼  -  夏阳', '315万', '单价25200元/平米')
('https://image1.ljcdn.com/310000-inspection/170348a3-c83b-41ae-b3f0-74f2fcf09c9e.JPG.296x216.jpg', '怡田小区，保养清爽，满两年，近地铁，出行便利，诚售', '怡田小区  | 3室1厅 | 64.04平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1995年建板楼  -  夏阳', '220万', '单价34354元/平米')
('https://image1.ljcdn.com/310000-inspection/bfffa693-9a1c-4027-9d76-05009f67d55f.jpg.296x216.jpg', '17号线地铁口  买一层送一层  正气精装大复式房', '民乐佳苑  | 3室2厅 | 119.94平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  盈浦', '320万', '单价26681元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160910/5641a801-26c3-49a8-baf0-e07f9306ff14.jpg.296x216.jpg', '绿地时代名邸 好户型 看房子随时约', '绿地时代嘉苑  | 2室1厅 | 76.35平米 | 南 | 毛坯', '中楼层(共16层)板楼  -  白鹤', '206万', '单价26982元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170915/0c2f3c14-4ee9-4f9b-881b-38091bbff3f9.jpg.296x216.jpg', '高富丽源业主诚意出售，看房随时预约', '高富丽源   | 双拼别墅 | 4室2厅 | 338.85平米 | 南 | 精装 | 无电梯', '3层2005年建板楼  -  徐泾', '1400万', '单价41317元/平米')
('https://image1.ljcdn.com/310000-inspection/4ad61608-d1f9-45e7-a295-0220260ba60d.jpg.296x216.jpg', '万寿新村(青浦) 3室1厅 173万', '万寿新村(青浦)  | 3室1厅 | 57.13平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1996年建板楼  -  盈浦', '173万', '单价30282元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171031/e217a5ea-af78-4d49-b8d2-02159bb16a6a.jpg.296x216.jpg', '居礼别墅，业主自住精装修可拎包入住，满五唯一税少', '居礼别墅   | 独栋别墅 | 6室3厅 | 330.94平米 | 北 | 精装 | 无电梯', '2层2003年建板楼  -  徐泾', '3000万', '单价90651元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7c539276-77f9-4c50-a245-7e2f9beb7a19.png.296x216.jpg', '满五唯一税费低，国家会展+徐泾地铁站+小区环境好', '玉兰清苑  | 2室1厅 | 69平米 | 南 | 毛坯', '高楼层(共14层)2012年建暂无数据  -  徐泾', '308万', '单价44638元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170409/4189c47e-8624-4867-85d8-587f3d558e45.jpg.296x216.jpg', '双南两房 全明户型 满五唯一不缴税 看房方便 诚意出售', '城东新村  | 2室1厅 | 59.95平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1987年建板楼  -  夏阳', '170万', '单价28357元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170616/2d3a74bb-8b77-46a3-bfff-c78e15f30bc8.jpg.296x216.jpg', '北青公路9322弄 3室1厅 185万', '北青公路9322弄  | 3室1厅 | 77.42平米 | 暂无数据 | 简装 | 无电梯', '中楼层(共5层)1995年建板楼  -  香花桥', '185万', '单价23896元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160823/2ef8f454-4657-4953-8803-9e79d696d201.jpg.296x216.jpg', '庆华新村 1室1厅 143万', '庆华新村  | 1室1厅 | 42.46平米 | 暂无数据 | 其他 | 无电梯', '高楼层(共6层)1981年建板楼  -  夏阳', '143万', '单价33679元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload06644002-dceb-41fa-9add-33aee7974f91.jpg.296x216.jpg', '房型正气，可做3房，得房率高。', '练民新村  | 2室2厅 | 94.45平米 | 南 | 简装 | 无电梯', '高楼层(共5层)2011年建板楼  -  练塘', '168万', '单价17788元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploada25051a2-d038-48ab-97fa-65f83bfd8ee4.JPG.296x216.jpg', '合生御廷园(公寓) 3室2厅 365万', '合生御廷园(公寓)  | 3室2厅 | 95.82平米 | 南 | 毛坯 | 有电梯', '中楼层(共8层)板楼  -  赵巷', '365万', '单价38093元/平米')
('https://image1.ljcdn.com/310000-inspection/66ecc45d-4e3b-439e-89fc-09502e84e879.jpg.296x216.jpg', '高品质小区，精装两房朝南，拎包入住，房型正气采光好', '中信泰富朱家角新城(公寓)  | 3室2厅 | 86平米 | 南 | 其他 | 无电梯', '低楼层(共4层)板楼  -  朱家角', '310万', '单价36047元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170410/1f3bda78-8daa-4ab2-a9e1-8246f24687ce.jpg.296x216.jpg', '南山雨果 320万 中间楼层，看房方便', '南山雨果(公寓)  | 1室2厅 | 71平米 | 南 | 毛坯 | 有电梯', '中楼层(共7层)2015年建板楼  -  徐泾', '318万', '单价44789元/平米')
('https://image1.ljcdn.com/310000-inspection/bb770641-55e8-40f5-b5dd-64c4398123c9.JPG.296x216.jpg', '好的教育  好的价格  地铁近  总价低 单价低 可谈！！', '庆华新村  | 1室1厅 | 38.17平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1978年建板楼  -  夏阳', '123万', '单价32225元/平米')
('https://image1.ljcdn.com/310000-inspection/c51f7c1c-a9c3-49e1-acc7-ef87acfc2b7c.jpg.296x216.jpg', '国企首创开发万科物业万达大发融信中南融创东渡联合', '首创禧悦(一期)  | 3室2厅 | 89平米 | 南 | 精装', '中楼层(共18层)板楼  -  盈浦', '338万', '单价37978元/平米')
('https://image1.ljcdn.com/310000-inspection/test-70193c27-5720-4191-bae0-8fb43eca5c8c.png.296x216.jpg', '中信泰富 翠苑 毛坯房 房型正气 得房率高 看房有钥匙', '翠苑(公寓)  | 2室2厅 | 92.49平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2010年建板楼  -  朱家角', '230万', '单价24868元/平米')
('https://image1.ljcdn.com/310000-inspection/f716ab3f-a0d8-4cce-9884-afeb104ddbde.jpg.296x216.jpg', '新风新村 2室1厅 110万', '新风新村  | 2室1厅 | 41.19平米 | 南 | 其他 | 无电梯', '中楼层(共4层)2011年建板楼  -  朱家角', '110万', '单价26706元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171226/41a8c5b8-ee08-422e-8db8-c78bf34a848e.jpg.296x216.jpg', '精装联排别墅，现代感强的装修风格，外籍业主诚意出售', '沁风雅泾   | 联排别墅 | 4室3厅 | 336平米 | 南 | 精装 | 无电梯', '3层2010年建板楼  -  徐泾', '1580万', '单价47024元/平米')
('https://image1.ljcdn.com/310000-inspection/test-8b5ffe09-3173-43bb-b6b0-7cff4e67a6a0.png.296x216.jpg', '满五唯一 全明户型 两房朝南 中间位置 楼层好 采光足', '万寿新村(青浦)  | 2室1厅 | 57.15平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1996年建板楼  -  盈浦', '168万', '单价29397元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170416/aa508d3f-943d-44a1-871e-2f055e718971.jpg.296x216.jpg', '品质小区，配套成熟，环境好，近地铁', '联美品悦  | 4室2厅 | 142平米 | 南 | 精装', '低楼层(共18层)2015年建板楼  -  赵巷', '405万', '单价28522元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170805/0a63d3e0-2b80-4e3c-a9c1-3c4f84b8c72b.jpg.296x216.jpg', '绿地启航城 精装两房 房东急售', '绿地启航城  | 2室2厅 | 86.28平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2010年建板楼  -  白鹤', '225万', '单价26078元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170820/5ab22042-5c8c-4f60-bdc0-2bf889146691.jpg.296x216.jpg', '南山雨果 自住精装修 钥匙房 随时看', '南山雨果(公寓)  | 3室1厅 | 89.53平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2014年建板楼  -  徐泾', '415万', '单价46354元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171108/7bb6256b-6c14-4dd7-80fb-27c5d2f9d475.jpg.296x216.jpg', '青盈苑，近地铁，配套全，出行便利，满五唯一，价格低', '青盈苑  | 2室1厅 | 81.9平米 | 南 | 精装 | 无电梯', '高楼层(共5层)1998年建板楼  -  夏阳', '234万', '单价28572元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a950f0db-8d02-4ed7-aaa0-c3f536988480.png.296x216.jpg', '满五 两房朝南 户型方正格 地铁房 诚卖 价钱可谈！', '祥龙小区  | 2室1厅 | 56.28平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1994年建板楼  -  夏阳', '175万', '单价31095元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadddbb9aa8-64ef-4065-99ce-317521e58e9a.jpg.296x216.jpg', '时代名邸精装两房 定制家具 诚心出售 楼层好采光好', '绿地时代名邸  | 2室2厅 | 84.5平米 | 南 北 | 其他', '高楼层(共22层)2015年建板楼  -  白鹤', '225万', '单价26628元/平米')
('https://image1.ljcdn.com/310000-inspection/87530a31-aab6-4200-a794-27113e05624f.JPG.296x216.jpg', '城东新村，婚房装修，中间楼层，户型正气，看房随时', '城东新村  | 3室1厅 | 78.41平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1995年建板楼  -  夏阳', '255万', '单价32522元/平米')
('https://image1.ljcdn.com/310000-inspection/a0b43b50-1da8-4c76-b758-93614f81a4c3.jpg.296x216.jpg', '两房朝南 楼层好 采光充足 配套设施齐全 交通便捷', '万寿新村(青浦)  | 2室1厅 | 55.52平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1993年建板楼  -  盈浦', '168万', '单价30260元/平米')
('https://image1.ljcdn.com/310000-inspection/c0b66eaf-efb1-4369-bd59-d5d1b8671baa.jpg.296x216.jpg', '70年产权住宅 97年小区，西边套全明户型有小.学幼儿园', '香花新村  | 3室1厅 | 70.51平米 | 南 | 其他 | 无电梯', '中楼层(共5层)1997年建板楼  -  香花桥', '166万', '单价23543元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7a9275b5-b79f-4a52-8ebf-41253ca75276.png.296x216.jpg', '汇金路地铁口 通透两房 精装修 中间楼层 花园位置', '宜达新居  | 2室1厅 | 60.63平米 | 南 | 精装', '中楼层(共6层)2006年建暂无数据  -  夏阳', '228万', '单价37606元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadf07e3ead-05e4-4426-aae0-99b679d10e3b.jpg.296x216.jpg', '景观楼层 周.边配套全 近东方商厦 交通便利', '城北新村  | 2室1厅 | 58.7平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1985年建板楼  -  盈浦', '155万', '单价26406元/平米')
