('https://image1.ljcdn.com/500000-inspection/742483a8-51ac-4947-b98f-6bcc2ab345da.jpg.296x216.jpg', '英利品质，精装，二改三户型，朝南看中庭，住家安静', '英利狮城花园  | 2室1厅 | 74平米 | 南 | 精装', '中楼层(共23层)塔楼  -  汽博中心', '115万', '单价15541元/平米')
('https://image1.ljcdn.com/500000-inspection/635ee20d-d099-4868-affe-91416cab02a9.jpg.296x216.jpg', '汽博融创紫枫郡，正三房，户型方正，住家舒适', '融创紫枫郡  | 3室2厅 | 94.63平米 | 东北 | 简装 | 有电梯', '低楼层(共33层)2010年建塔楼  -  汽博中心', '160万', '单价16908元/平米')
('https://image1.ljcdn.com/500000-inspection/23d32140-2e16-452b-aabd-1ff80161537b.jpg.296x216.jpg', '恒大华府精装大三房，户型方正，南北通透。', '恒大华府  | 3室2厅 | 135平米 | 南 | 精装 | 有电梯', '低楼层(共8层)2010年建板楼  -  人和', '238万', '单价17630元/平米')
('https://image1.ljcdn.com/500000-inspection/24850302-feb7-4f93-940a-aa2aa26402fc.jpg.296x216.jpg', '三室两卫，户型方正，中层视野好，风格简单清爽', '建工锦绣华城  | 3室1厅 | 90.48平米 | 西南 | 简装', '中楼层(共31层)2013年建塔楼  -  汽博中心', '140万', '单价15474元/平米')
('https://image1.ljcdn.com/500000-inspection/f820747d-79cb-4537-8a41-d0d0c29a6743.jpg.296x216.jpg', '清水正2居+视野好看湖+带外阳台+采光充足+位置安静', '金科时代中心  | 2室1厅 | 73.56平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2016年建塔楼  -  照母山', '142万', '单价19304元/平米')
('https://image1.ljcdn.com/500000-inspection/72dcd0dd-6d3b-44ea-99f4-f10219baf97c.JPG.296x216.jpg', '渝北冉家坝 金易E世界 装修小两房 交通便利', '金易E世界  | 2室1厅 | 52平米 | 东 | 精装', '中楼层(共30层)塔楼  -  南桥寺', '99万', '单价19039元/平米')
('https://image1.ljcdn.com/500000-inspection/fca15d06-f4dd-49e0-a4a6-21a97b3e9c4a.jpg.296x216.jpg', '上品十六 3房2卫 满5唯一 朝中庭 高层 有锁随时看', '上品拾陆  | 3室2厅 | 97平米 | 东南 | 简装 | 有电梯', '中楼层(共35层)2009年建塔楼  -  黄泥磅', '145万', '单价14949元/平米')
('https://image1.ljcdn.com/500000-inspection/a7328c6c-a6fc-46f5-a683-56b51dc6d26b.jpg.296x216.jpg', '奥园7期 融创品质楼盘 出行便利 配套齐全 朝南跃层', '融创紫枫郡  | 4室1厅 | 122平米 | 南 | 毛坯 | 有电梯', '中楼层(共33层)2010年建塔楼  -  汽博中心', '200万', '单价16394元/平米')
('https://image1.ljcdn.com/500000-inspection/753b849a-82fc-4b69-a5cb-320a24635e0e.jpg.296x216.jpg', '南北通透大四房 纯洋房 一梯两户 带车位诚心卖！', '中央美地  | 4室2厅 | 148.46平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共5层)2006年建板楼  -  人和', '220万', '单价14819元/平米')
('https://image1.ljcdn.com/500000-inspection/bebf5cde-7248-480e-aa65-ef038cf6019e.jpg.296x216.jpg', '汽博 奥园十期（融创御锦）中庭清水跃层 可改四房', '融创御锦  | 4室2厅 | 128.99平米 | 南 | 毛坯 | 有电梯', '低楼层(共32层)2012年建塔楼  -  汽博中心', '215万', '单价16668元/平米')
('https://image1.ljcdn.com/500000-inspection/c74c95f8-649a-4165-8722-581c68f52003.jpg.296x216.jpg', '奥园五期 装修一房 带家具家电 业主诚心 随时看房', '奥林匹克花园红城  | 1室1厅 | 55.99平米 | 东 | 精装 | 有电梯', '低楼层(共33层)2009年建塔楼  -  汽博中心', '91万', '单价16253元/平米')
('https://image1.ljcdn.com/500000-inspection/29aa13a0-893a-4b94-9be2-7a45c1eb3b50.jpg.296x216.jpg', '国际家纺城A区精装两房 业主诚心出售', '绣色A区  | 2室1厅 | 62.34平米 | 东南 | 精装', '高楼层(共25层)塔楼  -  回兴', '85万', '单价13635元/平米')
('https://image1.ljcdn.com/500000-inspection/test-595ebf76-24ab-4d36-b389-7cbe665a8977.png.296x216.jpg', '渝北照母山恒大精装临湖小高层，位置安静，视野看湖', '恒大山水城  | 2室1厅 | 82平米 | 西北 | 其他', '高楼层(共11层)2017年建塔楼  -  照母山', '146万', '单价17805元/平米')
('https://image1.ljcdn.com/500000-inspection/da7557a0-c99e-4d5d-868c-f62a1c784703.jpg.296x216.jpg', '渝北起搏融创御锦，带地暖，清爽装修风格，住家装修', '融创御锦  | 4室2厅 | 143.86平米 | 西北 | 简装 | 有电梯', '高楼层(共26层)2012年建板塔结合  -  汽博中心', '235万', '单价16336元/平米')
('https://image1.ljcdn.com/500000-inspection/90191f37-1f46-4baa-8829-98a19f347406.jpg.296x216.jpg', '嘉悦江庭 2室1厅 100万', '嘉悦江庭  | 2室1厅 | 82平米 | 东南 | 毛坯 | 有电梯', '中楼层(共26层)2016年建塔楼  -  悦来', '100万', '单价12196元/平米')
('https://image1.ljcdn.com/500000-inspection/834db086-ae4a-4107-a4a9-b81cceb0fb4b.jpg.296x216.jpg', '此房满五且唯一，住家装修三房两卫，出行方便。', '保利香槟花园F组团  | 3室2厅 | 102.26平米 | 西北 | 精装 | 有电梯', '中楼层(共29层)2008年建板塔结合  -  龙头寺', '183万', '单价17896元/平米')
('https://image1.ljcdn.com/500000-inspection/fb6aeab2-ae65-4f00-a5d5-e35757ccac64.jpg.296x216.jpg', '北岸新洲 两房两卫 看中庭 视野开阔无遮挡 住家舒适', '北岸新洲  | 2室1厅 | 103.28平米 | 北 | 毛坯 | 有电梯', '中楼层(共27层)2008年建塔楼  -  石子山', '148万', '单价14330元/平米')
('https://image1.ljcdn.com/500000-inspection/40cbc98a-7540-46e5-b70a-5efdbe5e877e.jpg.296x216.jpg', '标准精装修跃层，住家装修，拎包入住方便快捷', '协信星都会  | 3室2厅 | 83.51平米 | 西北 | 精装 | 有电梯', '高楼层(共33层)2014年建塔楼  -  照母山', '155万', '单价18561元/平米')
('https://image1.ljcdn.com/500000-inspection/d9eb3aa8-f032-492e-b263-7a3959f10829.jpg.296x216.jpg', '诚售凡尔赛香榭顶跃洋房 出门即公园 赠送面积大 满二', '融创凡尔赛香榭  | 5室2厅 | 159.51平米 | 南 | 毛坯 | 有电梯', '高楼层(共8层)2017年建板楼  -  照母山', '325万', '单价20375元/平米')
('https://image1.ljcdn.com/500000-inspection/422f69d5-ccc0-4489-9b7f-b7bbd23c06a6.jpg.296x216.jpg', '爱琴海购物公园 龙湖物业 精装修', '力帆红星国际广场  | 3室2厅 | 109平米 | 西南 | 其他 | 有电梯', '低楼层(共33层)2016年建塔楼  -  照母山', '220万', '单价20184元/平米')
('https://image1.ljcdn.com/500000-inspection/8902e6d9-8403-42c8-b5ca-d6a510e6d615.jpg.296x216.jpg', '洋丰圣乔维斯大洋房，带两层地下室，居家舒适', '洋丰圣乔维斯  | 4室2厅 | 326.88平米 | 东南 | 其他 | 有电梯', '低楼层(共8层)2015年建板楼  -  照母山', '315万', '单价9637元/平米')
('https://image1.ljcdn.com/500000-inspection/ad4f236a-3612-4de8-bff4-e109b5db48f4.jpg.296x216.jpg', '照母山清水四房，户型方正，视野开阔，小区安静', '约克郡  | 4室2厅 | 126平米 | 西北 | 其他 | 有电梯', '高楼层(共8层)2015年建板楼  -  照母山', '270万', '单价21429元/平米')
('https://image1.ljcdn.com/500000-inspection/a39361f8-5483-4b02-b645-5659fad22749.jpg.296x216.jpg', '业主自住装修楼层高，视野好，无遮挡，看照母山和洋房', '海洲国际公寓  | 2室2厅 | 76.3平米 | 北 | 精装 | 有电梯', '中楼层(共22层)2010年建塔楼  -  人和', '110万', '单价14417元/平米')
('https://image1.ljcdn.com/500000-inspection/test-d8823f08-cefa-46e9-b7d7-e824625f4b8d.png.296x216.jpg', '约克郡品质，装修带地暖，楼层好，视野宽阔，安静宜居', '约克郡阅林景悦  | 3室2厅 | 98.32平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)2017年建塔楼  -  照母山', '220万', '单价22376元/平米')
('https://image1.ljcdn.com/500000-inspection/ba3d7047-8ec8-48cf-8198-49da428914bd.jpg.296x216.jpg', '渝北区精装修正三房，5分（钟）到轻轨，只住了一个月', '泽科港城国际二期  | 4室2厅 | 104平米 | 东 | 精装', '中楼层(共32层)塔楼  -  空港新城', '170万', '单价16347元/平米')
('https://image1.ljcdn.com/500000-inspection/26d6c51b-31b6-4b0a-b85d-0a02e2ef6dc6.jpg.296x216.jpg', '渝北冉家坝天邻风景清水两房两卫', '诚投天邻风景  | 2室2厅 | 91.65平米 | 北 | 毛坯 | 有电梯', '高楼层(共32层)2008年建塔楼  -  石子山', '125万', '单价13639元/平米')
('https://image1.ljcdn.com/500000-inspection/c5389ec7-c2b0-495b-ad2b-7f4ef54a8b63.JPG.296x216.jpg', '江与城熙溪地  清水四房  全朝中庭 安静舒适 住家享受', '龙湖江与城熙溪地  | 4室2厅 | 130.7平米 | 西南 | 毛坯 | 有电梯', '中楼层(共33层)2012年建板楼  -  大竹林', '230万', '单价17598元/平米')
('https://image1.ljcdn.com/500000-inspection/21cf6832-4406-4bea-bc94-c4cfdeec4574.jpg.296x216.jpg', '中渝爱都会 品质小区 户型方正 住家安静舒适', '中渝爱都会  | 3室2厅 | 116.64平米 | 北 | 精装 | 有电梯', '低楼层(共26层)2008年建塔楼  -  龙头寺', '188万', '单价16118元/平米')
('https://image1.ljcdn.com/500000-inspection/test-93481833-5a40-44bc-906d-5b8b146e0c30.png.296x216.jpg', '新上精装小3房，高楼层，视野霸道，采光好', '世茂茂悦府一二期高层  | 2室2厅 | 74平米 | 南 | 精装', '高楼层(共30层)2017年建塔楼  -  照母山', '145万', '单价19595元/平米')
('https://image1.ljcdn.com/500000-inspection/94597b19-32d2-4e98-b3d8-f71b59fa62c3.jpg.296x216.jpg', '山顶道国宾城，清水5房，客厅6米挑空，南北通透', '中渝山顶道国宾城  | 5室2厅 | 176.09平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)2013年建板塔结合  -  嘉州', '399万', '单价22659元/平米')
('https://image1.ljcdn.com/500000-inspection/42682b25-c10f-402b-b819-768ca4247217.jpg.296x216.jpg', '渝北新牌坊 大众御湖苑简单装修三房 朝中庭安静舒适', '大众御湖苑  | 3室1厅 | 118.16平米 | 西北 | 其他 | 有电梯', '低楼层(共32层)2005年建板塔结合  -  新牌坊', '128万', '单价10833元/平米')
('https://image1.ljcdn.com/500000-inspection/29496912-ef5f-42da-abf0-fc18d6c9e213.jpg.296x216.jpg', '长安锦绣城，正规一室，装修保养很好，可拎包入住', '长安锦绣城  | 1室2厅 | 62.8平米 | 北 | 其他 | 有电梯', '中楼层(共30层)2010年建塔楼  -  龙溪', '120万', '单价19109元/平米')
('https://image1.ljcdn.com/500000-inspection/b35efa74-a771-4707-9eff-714f6f7bc0bb.jpg.296x216.jpg', '二改三户型，视野看洋房区，有一个首地人和街指标', '首地江山赋  | 2室2厅 | 77.88平米 | 西 | 其他 | 有电梯', '中楼层(共33层)塔楼  -  悦来', '106万', '单价13611元/平米')
('https://image1.ljcdn.com/500000-inspection/53f87884-cb5d-49a5-a8b8-103f1c989429.jpg.296x216.jpg', '熙溪的精装 长阳台小户型 住家装修', '龙湖江与城熙溪地  | 2室2厅 | 79.88平米 | 东南 东北 | 精装 | 有电梯', '低楼层(共33层)2012年建板楼  -  大竹林', '150万', '单价18779元/平米')
('https://image1.ljcdn.com/500000-inspection/30ad99e1-e895-40b9-82df-a2665344946c.jpg.296x216.jpg', '华夏城一区 清水3房 采光充足 生活方便', '华夏城一区  | 3室2厅 | 118平米 | 西 北 | 毛坯 | 有电梯', '高楼层(共21层)2011年建塔楼  -  人和', '139万', '单价11780元/平米')
('https://image1.ljcdn.com/500000-inspection/3113fe27-c5ee-4fca-bdfa-977c5c0b5544.JPG.296x216.jpg', '渝北区 冉家坝 太阳园 住家装修2房  户型方正', '太阳园  | 2室1厅 | 51.36平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2008年建塔楼  -  冉家坝', '75万', '单价14603元/平米')
('https://image1.ljcdn.com/500000-inspection/e599cf6f-3247-4f89-8aa0-4ff3cd7025a3.JPG.296x216.jpg', '兴茂盛世北辰正规两室一卫，安静，带大阳台，视野开阔', '兴茂盛世北辰B区  | 2室1厅 | 85.08平米 | 西 | 简装 | 有电梯', '高楼层(共32层)2010年建塔楼  -  南桥寺', '138万', '单价16221元/平米')
('https://image1.ljcdn.com/500000-inspection/11359a3f-1d1b-4d3a-bcb6-0b97717cd334.jpg.296x216.jpg', '重庆渝北爱琴海旁边电梯洋房 精装修 视野看穿朝天门', '盈田金开里  | 4室2厅 | 117.77平米 | 东南 | 精装 | 有电梯', '中楼层(共8层)2016年建板楼  -  人和', '205万', '单价17407元/平米')
('https://image1.ljcdn.com/500000-inspection/c9cae7d6-cf72-4797-a82c-5f0162212bfe.jpg.296x216.jpg', '鲁能星城一街区.带装修洋房.户型方正.前后对中庭.', '鲁能星城一街区  | 5室2厅 | 167.42平米 | 南 | 精装 | 无电梯', '中楼层(共8层)2004年建塔楼  -  龙头寺', '397万', '单价23713元/平米')
('https://image1.ljcdn.com/500000-inspection/test-36af76c3-f9b9-452b-9719-ea944f5669e2.png.296x216.jpg', '照母山 万科楼盘 开发商装修两房 2014年的楼盘', '万科城  | 2室2厅 | 82平米 | 东北 | 其他 | 有电梯', '低楼层(共33层)2015年建塔楼  -  照母山', '140万', '单价17074元/平米')
('https://image1.ljcdn.com/500000-inspection/a2ee01c8-d4b2-43ad-a81a-6d5dbbee63dd.jpg.296x216.jpg', '风华美锦小两房 满两年 装修保养好 实木家具 近轻轨', '鼎祥风华美锦  | 1室1厅 | 50.92平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2009年建塔楼  -  龙溪', '95万', '单价18657元/平米')
('https://image1.ljcdn.com/500000-inspection/b1cfc37f-7ef6-4759-988c-9070844d0487.jpg.296x216.jpg', '世茂小三房户型   位置好   适合居家', '世茂茂悦府一二期高层  | 3室2厅 | 73.86平米 | 南 | 毛坯', '低楼层(共30层)2017年建塔楼  -  照母山', '128万', '单价17331元/平米')
('https://image1.ljcdn.com/500000-inspection/c75ab0ee-0efe-4e93-8079-12144d8c2474.jpg.296x216.jpg', '龙头寺公园旁公园置尚 精装两房 户型方正拎包入住', '公园置尚云尚  | 2室2厅 | 56.52平米 | 北 | 精装 | 有电梯', '低楼层(共33层)2016年建板楼  -  龙头寺', '122万', '单价21586元/平米')
('https://image1.ljcdn.com/500000-inspection/21f90987-21e7-49b8-81d3-1a270064efdf.jpg.296x216.jpg', '融创品质凡尔赛精装两房 带家具家电拎包入住', '融创凡尔赛领馆一期  | 2室2厅 | 70平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2014年建塔楼  -  照母山', '130万', '单价18572元/平米')
('https://image1.ljcdn.com/500000-inspection/8fa79faa-0dbb-4158-a554-9fda3aefcce2.jpg.296x216.jpg', '保利香槟花园A区 2室2厅 136万', '保利香槟花园A区  | 2室2厅 | 77.75平米 | 东 | 精装 | 有电梯', '低楼层(共11层)2007年建塔楼  -  龙头寺', '136万', '单价17492元/平米')
('https://image1.ljcdn.com/500000-inspection/1cce535a-4bb8-4465-ac0c-9fddbf64e0dc.jpg.296x216.jpg', '融创凡尔赛香榭 4室1厅 建面134㎡ 实得142㎡ 255万', '融创凡尔赛香榭  | 4室1厅 | 134平米 | 西南 | 其他 | 有电梯', '低楼层(共8层)2017年建板楼  -  照母山', '255万', '单价19030元/平米')
('https://image1.ljcdn.com/500000-inspection/253177aa-d891-4eaf-b639-01194a07ce3c.jpg.296x216.jpg', '尚源印象装修两房 租金4500一个月 看房预约', '尚源印象  | 2室2厅 | 88.26平米 | 西南 | 精装 | 有电梯', '中楼层(共18层)2007年建塔楼  -  北环', '172万', '单价19488元/平米')
('https://image1.ljcdn.com/500000-inspection/b79b96a0-78de-458d-a1d7-0c5701c21977.jpg.296x216.jpg', '洋丰精装洋房，正看金渝郊野公园，安静宜居。', '洋丰圣乔维斯  | 3室2厅 | 131.82平米 | 西北 | 其他 | 有电梯', '中楼层(共7层)2015年建板楼  -  照母山', '310万', '单价23517元/平米')
('https://image1.ljcdn.com/500000-inspection/bfa88f01-b19f-41a0-8601-645b754b515c.jpg.296x216.jpg', '财富center 板式两房 朝南朝中庭 可读星光 环线轻轨', '财富中心国际公寓  | 2室2厅 | 91.71平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2006年建板楼  -  财富中心', '150万', '单价16356元/平米')
('https://image1.ljcdn.com/500000-inspection/54cf05be-8bd4-4325-9dda-33c582b04f05.jpg.296x216.jpg', '渝北照母山金科时代清水正三房，中间楼层', '金科时代中心  | 3室2厅 | 99.17平米 | 西 | 其他 | 有电梯', '高楼层(共26层)2016年建塔楼  -  照母山', '175万', '单价17647元/平米')
('https://image1.ljcdn.com/500000-inspection/6804420a-52c8-4cbc-a83d-b5994df1f199.jpg.296x216.jpg', '底跃带花园洋房，做了土建，实得面积大，居家安静舒适', '协信春山台  | 3室2厅 | 74.67平米 | 东南 | 毛坯 | 有电梯', '低楼层(共12层)2015年建板楼  -  照母山', '200万', '单价26785元/平米')
('https://image1.ljcdn.com/500000-inspection/01d7df9d-f963-414f-810e-c078e1432d3c.jpg.296x216.jpg', '照母山北大资源博雅清水经典小两房', '北大资源博雅  | 2室2厅 | 65.8平米 | 东南 | 其他 | 有电梯', '高楼层(共31层)2018年建塔楼  -  照母山', '112万', '单价17022元/平米')
('https://image1.ljcdn.com/500000-inspection/8c6fa027-0b03-4b51-a9f3-a6ae700f17f7.jpg.296x216.jpg', '联发瞰青二期 装修三房 格力风管机实木家具 保养不错', '联发瞰青  | 3室2厅 | 97.75平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2014年建塔楼  -  翠云', '142万', '单价14527元/平米')
('https://image1.ljcdn.com/500000-inspection/d7de1bed-e29e-460d-bd7c-77fb6457ad86.jpg.296x216.jpg', '照母山精装小三房，视野好，楼层好', '华宇上院  | 3室2厅 | 77.31平米 | 西北 | 精装 | 有电梯', '中楼层(共33层)2015年建塔楼  -  照母山', '150万', '单价19403元/平米')
('https://image1.ljcdn.com/500000-inspection/57194c1b-8d02-49a8-bca0-c2bf5fa6a6a8.jpg.296x216.jpg', '装修两房带书房 装修风格年轻人喜欢  住家安静', '融创紫枫郡  | 3室2厅 | 96.81平米 | 东 | 精装 | 有电梯', '低楼层(共31层)2010年建塔楼  -  汽博中心', '158万', '单价16321元/平米')
('https://image1.ljcdn.com/500000-inspection/8eb2feaa-df77-4aa4-96d2-8196b54b4957.jpg.296x216.jpg', '安泰城市理想 精装三房 97平米 全新装修未住人 190万', '安泰城市理想  | 3室2厅 | 97.13平米 | 北 | 精装 | 有电梯', '中楼层(共34层)2016年建塔楼  -  冉家坝', '190万', '单价19562元/平米')
('https://image1.ljcdn.com/500000-inspection/5f8a554b-beb0-4b6a-b002-c4d5b1b17eec.jpg.296x216.jpg', '轻轨正规三房，赠送储物间，小高层中间楼层，诚心出售', '保利香槟花园B区  | 4室2厅 | 110平米 | 北 | 简装 | 有电梯', '中楼层(共11层)2007年建塔楼  -  龙头寺', '172万', '单价15637元/平米')
('https://image1.ljcdn.com/500000-inspection/081830ee-0948-4bd0-9c5e-11d6a4b2ccfa.jpg.296x216.jpg', '中渝山顶道一号   清水大两房  诚售', '山顶道壹号  | 2室1厅 | 82.84平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2008年建塔楼  -  嘉州', '165万', '单价19918元/平米')
('https://image1.ljcdn.com/500000-inspection/868c529c-fd8b-4ee1-afe3-93b6f3df3703.jpg.296x216.jpg', '爱琴海商圈精装三房+高楼层户型方正采光好', '盈田金开里  | 3室2厅 | 88.84平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)2016年建塔楼  -  人和', '165万', '单价18573元/平米')
('https://image1.ljcdn.com/500000-inspection/f7e31fed-d06d-4d24-bf7a-662f53f2aced.jpg.296x216.jpg', '交通方便、居住环境（鱼与熊掌二者兼得）', '融创凡尔赛领馆一期  | 2室2厅 | 75.87平米 | 东南 | 毛坯 | 有电梯', '低楼层(共33层)2014年建塔楼  -  照母山', '130万', '单价17135元/平米')
('https://image1.ljcdn.com/500000-inspection/7fefecde-66cb-4373-b88d-70876cf1d9a9.jpg.296x216.jpg', '看中庭、安静！跃层使用面积大！', '融创御锦  | 3室2厅 | 129.33平米 | 东南 | 毛坯 | 有电梯', '中楼层(共32层)2012年建塔楼  -  汽博中心', '225万', '单价17398元/平米')
('https://image1.ljcdn.com/500000-inspection/a99b0c84-ceee-474c-9d1b-9e1d5ee41b93.jpg.296x216.jpg', '龙湖千山万树品质装修房，满2年免增值税。', '龙湖江与城千山万树  | 3室2厅 | 129.49平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2010年建塔楼  -  大竹林', '250万', '单价19307元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload0fb14213-61ff-4110-b0ca-e8c5c42d6db5.jpg.296x216.jpg', '汽博雅典阳光金山公园脚下望山精装花园洋房出售', '奥林匹克花园雅典阳光  | 3室2厅 | 134.15平米 | 东南 | 精装 | 无电梯', '中楼层(共6层)2006年建板楼  -  汽博中心', '220万', '单价16400元/平米')
('https://image1.ljcdn.com/500000-inspection/21987f90-e396-4169-85fb-aa2ab5e8e118.jpg.296x216.jpg', '叠彩城基础装修跃层3房 视野看湖和金山公园 户型好', '叠彩城  | 3室2厅 | 105平米 | 西 | 简装 | 有电梯', '高楼层(共32层)2007年建塔楼  -  汽博中心', '160万', '单价15239元/平米')
('https://image1.ljcdn.com/500000-inspection/1faeec3c-1b54-400d-93c4-07e84ba227aa.jpg.296x216.jpg', '照母山下  清水洋房，带车位 ，带露台', '金科东方王榭  | 4室2厅 | 165平米 | 西 | 毛坯 | 无电梯', '中楼层(共5层)2008年建板楼  -  人和', '260万', '单价15758元/平米')
('https://image1.ljcdn.com/500000-inspection/5ae8061b-3b4c-4ca3-bf06-9b6d89254562.jpg.296x216.jpg', '渝北冉家坝大龙山轻轨旁  朝南住家安静两房', '逸静丰豪  | 3室2厅 | 88.87平米 | 东 | 简装 | 有电梯', '高楼层(共31层)2007年建板楼  -  冉家坝', '152万', '单价17104元/平米')
('https://image1.ljcdn.com/500000-inspection/8b683744-8580-4cbc-acda-f9151e6b11fc.jpg.296x216.jpg', '华侨城天际湾+小两房+入读星光巴蜀+高楼层+视野好', '华侨城天际湾  | 2室1厅 | 71.14平米 | 西 | 毛坯', '高楼层(共33层)暂无数据  -  礼嘉', '121万', '单价17009元/平米')
('https://image1.ljcdn.com/500000-inspection/d64484f3-b6b1-4a2c-b516-1982df975984.jpg.296x216.jpg', '唐家院子轻轨站50米简装带阳台一室一厅', '水务龙城天都  | 1室1厅 | 45.5平米 | 东南 | 简装 | 有电梯', '低楼层(共28层)2009年建板楼  -  龙头寺', '68万', '单价14946元/平米')
('https://image1.ljcdn.com/500000-inspection/d7dafcf6-9692-456b-8614-7317af462269.jpg.296x216.jpg', '汽博  融创紫枫郡 出租装修2房  业主诚心出售', '融创紫枫郡  | 2室1厅 | 81平米 | 东南 | 简装 | 有电梯', '高楼层(共18层)2010年建塔楼  -  汽博中心', '145万', '单价17902元/平米')
('https://image1.ljcdn.com/500000-inspection/935f920b-18d2-41e9-a8f5-6a579fe348f6.jpg.296x216.jpg', '正规大三房，户型方正，采光楼层都不错，欢迎空看。', '北大资源博雅  | 3室2厅 | 100.38平米 | 东南 | 其他 | 有电梯', '高楼层(共31层)2018年建塔楼  -  照母山', '175万', '单价17434元/平米')
('https://image1.ljcdn.com/500000-inspection/6443d892-c0aa-480c-9170-2afa3e209e81.jpg.296x216.jpg', '照母山精装三房 对中庭安静 公园环伺 适合居家', '协信星都会  | 3室2厅 | 90.69平米 | 东南 | 精装 | 有电梯', '中楼层(共28层)2017年建塔楼  -  照母山', '155万', '单价17092元/平米')
('https://image1.ljcdn.com/500000-inspection/948bc9fd-ab81-4bb0-838f-1845629325f7.jpg.296x216.jpg', '此房朝小区中庭 户型方正 采光好 交通出行方便', '建工依山郡  | 4室2厅 | 140.85平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2015年建板楼  -  照母山', '232万', '单价16472元/平米')
('https://image1.ljcdn.com/500000-inspection/d10c6eba-5cfc-4ef3-bf03-c62aa784e814.jpg.296x216.jpg', '鸳鸯品质小区 户型通透采光好 双轻轨小区 配套齐全', '融科海阔天空  | 2室2厅 | 82.81平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2009年建板楼  -  鸳鸯', '133万', '单价16061元/平米')
('https://image1.ljcdn.com/500000-inspection/848d5872-3611-443e-b0ae-8945b93e66b9.jpg.296x216.jpg', '红土地立交 长安华都   轻轨   大三房', '长安华都  | 3室2厅 | 151.99平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2001年建塔楼  -  龙头寺', '208万', '单价13686元/平米')
('https://image1.ljcdn.com/500000-inspection/966e0659-4fe6-48b8-8e0a-ea1a313dac95.JPG.296x216.jpg', '渝安龙都  住家装修  拎包入住  住家安静', '渝安龙都  | 3室2厅 | 105平米 | 东 | 精装 | 有电梯', '低楼层(共30层)2006年建塔楼  -  冉家坝', '152万', '单价14477元/平米')
('https://image1.ljcdn.com/500000-inspection/d928b638-473e-454b-9a28-1a10f9231b06.JPG.296x216.jpg', '约克郡阅林景悦 两房 卧室大 采光好', '约克郡阅林景悦  | 2室2厅 | 88平米 | 东北 | 其他 | 有电梯', '低楼层(共32层)2017年建塔楼  -  照母山', '154万', '单价17500元/平米')
('https://image1.ljcdn.com/500000-inspection/3273bc31-06eb-48b2-91c9-8490b5b6423b.jpg.296x216.jpg', '首地江山赋 居家安静 楼层适中 视野宽阔 交通便利', '首地江山赋  | 2室2厅 | 74.08平米 | 南 | 毛坯 | 有电梯', '中楼层(共33层)2017年建塔楼  -  悦来', '100万', '单价13499元/平米')
('https://image1.ljcdn.com/500000-inspection/b1b22b3e-77d7-482b-aae5-06efe3c81c8e.jpg.296x216.jpg', '约克郡顶跃  带车位  通透格局  视野宽阔', '约克郡阅林景悦  | 3室2厅 | 110.14平米 | 东南 | 毛坯 | 有电梯', '高楼层(共8层)2016年建板楼  -  照母山', '300万', '单价27239元/平米')
('https://image1.ljcdn.com/500000-inspection/28001202-82a0-4336-822b-0d9b15988a11.JPG.296x216.jpg', '龙湖云澜组团，标准大三房，总价低', '龙湖两江新宸云澜  | 3室2厅 | 108.92平米 | 西南 | 毛坯 | 有电梯', '中楼层(共33层)2013年建塔楼  -  礼嘉', '195万', '单价17904元/平米')
('https://image1.ljcdn.com/500000-inspection/b7a30beb-4708-49fa-b07b-3591d534e2b5.jpg.296x216.jpg', '两江新区照母山象屿两江公元精致2房户型出售', '象屿两江公元  | 2室1厅 | 64平米 | 西 | 其他 | 有电梯', '高楼层(共32层)2012年建板塔结合  -  照母山', '117万', '单价18282元/平米')
('https://image1.ljcdn.com/500000-inspection/dbb54324-fff7-4a2a-88a2-4af5dd3bdadb.jpg.296x216.jpg', '装修三房，低楼层，户型方正，复地新城就', '复地新城就  | 3室2厅 | 100.83平米 | 东 | 毛坯 | 有电梯', '低楼层(共33层)2013年建塔楼  -  鸳鸯', '165万', '单价16365元/平米')
('https://image1.ljcdn.com/500000-inspection/50546caf-94f1-4534-8edf-89be8918564d.jpg.296x216.jpg', '照母山玥湖园三房双卫，视野好可看湖', '和记黄埔玥湖园  | 3室2厅 | 113平米 | 南 | 毛坯 | 有电梯', '中楼层(共19层)2016年建板楼  -  照母山', '175万', '单价15487元/平米')
