('https://image1.ljcdn.com/410100-inspection/test-96f880ec-57bb-4745-b083-8fa7afb6a5fa.png.296x216.jpg', '户型方正四室两卫精装修60万中间楼层出行便利环境好', '联盟新城一期  ', '中楼层(共5层)暂无数据  -  众意路', '625万', '单价29588元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload546fa9e3-7464-4244-a8df-c35430272f0d.jpg.296x216.jpg', '大楼盘，交通便利，一站式学业，生活配套齐全', '正商东方港湾  ', '高楼层(共26层)板楼  -  郑州东站', '200万', '单价23061元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7b0fbfdb-6d68-491d-8597-4e7242f58d62.jpg.296x216.jpg', '满五唯一，个税为0，纯南户型，业主诚心出售。', '新里卢浮公馆二期  ', '高楼层(共34层)板楼  -  郑州东站', '190万', '单价21349元/平米')
('https://image1.ljcdn.com/410100-inspection/64f86bd6-f72e-4094-99d1-7ee7a8870137.jpg.296x216.jpg', '满五唯一 免个税和增值税，中等楼层 业主诚心出售！', '鑫苑世纪东城西苑  ', '低楼层(共26层)板楼  -  郑州东站', '175万', '单价20192元/平米')
('https://image1.ljcdn.com/110000-inspection/54fb0c23-6d9d-4934-90a7-d10210430cd5.jpg.296x216.jpg', '金泰小区 标准南北通透四房 一楼带花园 带地下车位', '金泰小区  ', '低楼层(共19层)暂无数据  -  郑州东站', '510万', '单价26843元/平米')
('https://image1.ljcdn.com/410100-inspection/d45e64a0-1f62-4763-8070-573dcc109e5d.jpg.296x216.jpg', '尚书苑 超大平层 满两年 送车位 看房提前预约', '尚书苑  ', '低楼层(共18层)板楼  -  郑州东站', '600万', '单价23438元/平米')
('https://image1.ljcdn.com/110000-inspection/b43d9404-1bc6-4288-a369-62061fa9995b.jpg.296x216.jpg', '鑫苑鑫城  纯南两房   毛坯房  2梯3户', '鑫苑鑫城  ', '中楼层(共32层)板楼  -  郑州东站', '185万', '单价22024元/平米')
('https://image1.ljcdn.com/410100-inspection/d80183c2-49ed-4056-883a-78509c3d3ef2.jpg.296x216.jpg', '康平苑平层四室，七里河相伴，小区安静适宜居住', '康平苑  ', '高楼层(共25层)板塔结合  -  郑州东站', '560万', '单价31639元/平米')
('https://image1.ljcdn.com/410100-inspection/597cf74b-5014-4d6d-8b6a-bf4d7b54e082.jpg.296x216.jpg', '奥兰花园 精装婚房带11平米阳台，满五年唯一无贷款', '奥兰花园  ', '低楼层(共31层)板楼  -  郑州东站', '222万', '单价26042元/平米')
('https://image1.ljcdn.com/410100-inspection/e64d9ad4-16f8-40a4-a275-99efc0efd395.jpg.296x216.jpg', '立体世界 方正三房 中低楼层 无遮挡 采光好 有钥匙', '立体世界  ', '低楼层(共18层)暂无数据  -  郑州东站', '248万', '单价26106元/平米')
('https://image1.ljcdn.com/410100-inspection/test-73146479-cbbf-4a8c-be05-e62544e51a27.png.296x216.jpg', '房子满五唯一，无个税、无贷款、契税一个点，无增值税', '盛世年华  ', '高楼层(共17层)板楼  -  郑州东站', '143万', '单价20898元/平米')
('https://image1.ljcdn.com/110000-inspection/b13e9a00-dc68-4b05-bdfc-c440e1d3087c.jpg.296x216.jpg', '地铁口，中间位置，纯南户型，中间楼层，视野采光好，', '盛世年华  ', '中楼层(共18层)板楼  -  郑州东站', '205万', '单价23838元/平米')
('https://image1.ljcdn.com/410100-inspection/589c1096-7550-4c1c-b6db-b24f2571f317.jpg.296x216.jpg', '立体世界 南北通透4房 聚源路总校 诚心出售 看房方便', '立体世界  ', '中楼层(共17层)暂无数据  -  郑州东站', '350万', '单价24476元/平米')
('https://image1.ljcdn.com/410100-inspection/test-4301e7de-dcbf-42a4-8b9e-ddac12f44efc.png.296x216.jpg', '海马精装两房 小区中间位置 视野好 中间楼层 看房方便', '海马公园A区  ', '中楼层(共32层)板楼  -  郑州东站', '249万', '单价27273元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload6142851a-0ce3-4f40-8bd9-18e56a1f548a.jpg.296x216.jpg', '新里卢浮公馆，纯南两房，业主诚心出售', '新里卢浮公馆二期  ', '高楼层(共34层)板楼  -  郑州东站', '195万', '单价22378元/平米')
('https://image1.ljcdn.com/410100-inspection/322e6446-b747-4554-b1a8-243ad32ec60b.jpg.296x216.jpg', '新里卢浮公馆 2室2厅 205万', '新里卢浮公馆  ', '低楼层(共22层)板楼  -  郑州东站', '205万', '单价23034元/平米')
('https://image1.ljcdn.com/410100-inspection/5a19aa9f-8ed8-468e-823e-c332bf20f5f9.jpg.296x216.jpg', '中力七里湾 南北通透 双气两房 临七里河 临地铁口 急', '中力七里湾  ', '中楼层(共26层)暂无数据  -  通泰路', '200万', '单价22472元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload8c10d16a-8a43-4b40-9b17-b3539fc2437f.jpg.296x216.jpg', '百合云霞院 电梯四房 三个房间可见花园 带车位 中楼层', '绿城百合公寓云霞苑  ', '高楼层(共6层)板楼  -  众意路', '650万', '单价41140元/平米')
('https://image1.ljcdn.com/410100-inspection/ae8ffdb9-5a74-416b-a64d-1ed2174cf5f8.jpg.296x216.jpg', '正弘山 中 心位置 南北通透大四房 送入户10平花园', '正弘山  ', '中楼层(共32层)塔楼  -  通泰路', '370万', '单价20000元/平米')
('https://image1.ljcdn.com/410100-inspection/test-8bbf3b29-cb4f-4698-8de9-a80817d6d4e7.png.296x216.jpg', '豫航佳苑精装两房 近地铁口可上聚源路一·小 价格优惠', '豫航佳苑  ', '中楼层(共19层)塔楼  -  黄河南路', '135万', '单价18750元/平米')
('https://image1.ljcdn.com/410100-inspection/253a957c-8dab-4e16-a533-3a8fbe683280.jpg.296x216.jpg', '中凯华府 中间位置 多层4房 上聚源路学86中 可看房', '中凯华府  ', '高楼层(共6层)板楼  -  黄河南路', '400万', '单价24845元/平米')
('https://image1.ljcdn.com/410100-inspection/21cb8a1b-f30e-4bee-a4b9-0488d3706b67.jpg.296x216.jpg', '精装两三居室，户型方正，全明格局', '中南·海知音  ', '中楼层(共18层)板楼  -  通泰路', '203万', '单价18972元/平米')
('https://image1.ljcdn.com/410100-inspection/test-ca7cbb7c-4ded-4cee-80a8-ec393cac6856.png.296x216.jpg', '南北通透两居室，满五年不唯一，户型方正，看房方便', '东瑞园  ', '高楼层(共11层)板楼  -  郑州东站', '300万', '单价26493元/平米')
('https://image1.ljcdn.com/410100-inspection/c3d6b896-1b83-472f-b01b-fdf84b11b34e.jpg.296x216.jpg', '郑东新区新里卢浮公馆一期精装大三房', '新里卢浮公馆  ', '低楼层(共34层)板楼  -  郑州东站', '310万', '单价22628元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0c715e8c-8e43-4152-be25-08d72f8eddc7.jpg.296x216.jpg', '绿地老街三期 南北通透 128平418万满五年精装修电梯房', '绿地老街三期  ', '低楼层(共8层)板楼  -  天赋路', '418万', '单价32537元/平米')
('https://image1.ljcdn.com/110000-inspection/749a52b7-7eaa-420b-aa49-8fdae900990a.jpg.296x216.jpg', '万禧苑南北通透三房三厅+可改四室+带观景阳台+满二', '中央特区西苑  ', '中楼层(共11层)板楼  -  郑州东站', '490万', '单价26253元/平米')
('https://image1.ljcdn.com/410100-inspection/bc39e7cb-73be-4495-ae23-56d0c3324671.jpg.296x216.jpg', '刚需置业，中间楼层南向采光无遮挡，房子屋况保养好', '中南·海知音  ', '中楼层(共12层)板楼  -  通泰路', '55万', '单价15652元/平米')
('https://image1.ljcdn.com/410100-inspection/e9f50893-ffe4-4d55-a2e5-beb6854574a2.jpg.296x216.jpg', '雅宝东方国际花园南北通透精装修两房满五年唯一住房', '雅宝东方国际花园  ', '高楼层(共32层)塔楼  -  郑州东站', '225万', '单价25569元/平米')
('https://image1.ljcdn.com/410100-inspection/9b1312fe-b69f-418c-8469-15f98f839cf6.jpg.296x216.jpg', '东悦风雅 精装修两房  满五唯一 划片聚源路', '东悦风雅国际公寓  ', '低楼层(共18层)暂无数据  -  黄河南路', '155万', '单价18024元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload6a1c423c-46c3-4bb1-ba57-395ad4063b1e.jpg.296x216.jpg', '鑫苑东苑 满五年唯一  小高层 南北通透四房 中等装修', '鑫苑中央花园东区  ', '低楼层(共17层)板楼  -  黄河南路', '340万', '单价21657元/平米')
('https://image1.ljcdn.com/410100-inspection/40051c28-e085-458c-8b1a-84197a3139b8.jpg.296x216.jpg', '中州大道 优质四房赠送入户花园 置业一步到位带车位', '正弘山  ', '中楼层(共32层)塔楼  -  通泰路', '400万', '单价21658元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadb16d1b69-7c49-4557-8365-24c9352d5c3b.jpg.296x216.jpg', '民航花园  多层洋房 中等装修 南北通透 格局方正', '民航花园  ', '高楼层(共8层)板楼  -  天赋路', '450万', '单价25000元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3d79d565-99cd-494c-9402-6e231ec110e2.jpg.296x216.jpg', '海马公园朝南两房，户型方正，纯毛坯自由装修可做婚房', '海马公园A区  ', '低楼层(共32层)板楼  -  郑州东站', '260万', '单价27957元/平米')
('https://image1.ljcdn.com/410100-inspection/b80c9cfe-496b-4192-ae7c-92a27ad5bc20.jpg.296x216.jpg', '多层洋房。一楼带花园，带地下室三室。', '第一大街逸水湾  ', '低楼层(共5层)暂无数据  -  天赋路', '470万', '单价32868元/平米')
('https://image1.ljcdn.com/110000-inspection/90b200ec-fde7-494e-aaf3-7c2df194d557.jpg.296x216.jpg', '聚源总校对·面 南北通透三房 采光超好 业主着急出售', '龙祥苑  ', '高楼层(共6层)板楼  -  黄河南路', '275万', '单价22358元/平米')
('https://image1.ljcdn.com/410100-inspection/1c9ecbde-d620-4ee1-8e81-b0d104102258.jpg.296x216.jpg', '交通厅家属院，通透大三房，满五年无贷款，看房有钥匙', '奥兰花园  ', '低楼层(共31层)板楼  -  郑州东站', '435万', '单价26688元/平米')
('https://image1.ljcdn.com/410100-inspection/dde282f6-5a4e-41e7-b455-856dd181666a.jpg.296x216.jpg', '鑫苑中 央花园东区此房精装修满五年可以随时拎包入户', '鑫苑中央花园东区  ', '低楼层(共18层)板楼  -  黄河南路', '83万', '单价16829元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload5c6bd718-5995-474d-b672-cf42c5562e3d.jpg.296x216.jpg', '立体世界 上错三室两厅两卫 简装 业主诚心 看房方便', '立体世界  ', '高楼层(共18层)暂无数据  -  郑州东站', '240万', '单价25264元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadedee25ac-418a-45a8-b075-c1e034b38aef.jpg.296x216.jpg', '业主诚售 地铁口位西 七里河景观在南的123平通透三房', '建业如意家园  ', '高楼层(共11层)板塔结合  -  郑州东站', '333万', '单价27074元/平米')
('https://image1.ljcdn.com/410100-inspection/cee40a92-6a76-403b-8308-74285ee1fe92.jpg.296x216.jpg', '北龙湖 银河丹堤 唯一平层四房 满五唯一 毛坯 有车位', '银河丹堤  ', '低楼层(共8层)板楼  -  天赋路', '700万', '单价42425元/平米')
('https://image1.ljcdn.com/410100-inspection/45ed5cb5-4a77-4f69-a9a6-a64fcfaa6c82.jpg.296x216.jpg', '中凯华府 精装一房 满五年 看房方便 业主诚心出售', '中凯华府  ', '低楼层(共18层)板塔结合  -  黄河南路', '86万', '单价20693元/平米')
('https://image1.ljcdn.com/410100-inspection/5139eb56-0e9c-4bab-8ad3-5e7925016f71.jpg.296x216.jpg', '财信圣提亚纳 毛坯大三房  临河观景 发挥想象随意装', '财信圣堤亚纳小区  ', '中楼层(共34层)塔楼  -  黄河南路', '330万', '单价24923元/平米')
('https://image1.ljcdn.com/410100-inspection/5fddd3d5-3b23-46ea-a186-7fea24cd4a98.jpg.296x216.jpg', '东风路马庄街 北大花园 户型方正 中间位置三室两卫', '北大花园  ', '中楼层(共8层)暂无数据  -  众意路', '378万', '单价28000元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload885ff8c0-9bed-4d3e-88d3-41842b6d9709.jpg.296x216.jpg', '顺.驰第.一大街四期中间楼层平层4房新出房源产权清晰', '顺驰第一大街  ', '低楼层(共6层)板楼  -  天赋路', '498万', '单价30366元/平米')
('https://image1.ljcdn.com/410100-inspection/77d66669-1538-46f6-87be-69a7114c94ac.jpg.296x216.jpg', '联盟新城二期 5室2厅 850万', '联盟新城二期  ', '高楼层(共5层)塔楼  -  众意路', '850万', '单价44042元/平米')
('https://image1.ljcdn.com/410100-inspection/ebd6197c-44f9-4ee4-9a12-db02bcccbf6d.JPG.296x216.jpg', '龙湖花园 4室2厅 660万', '龙湖花园  ', '低楼层(共7层)暂无数据  -  天赋路', '660万', '单价37035元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload94a88fbc-2100-4490-9740-273792a8840a.jpg.296x216.jpg', '民航花园 94.5平 160万 复式两居室 高得房率 看房方便', '民航花园  ', '中楼层(共8层)板楼  -  天赋路', '160万', '单价16932元/平米')
('https://image1.ljcdn.com/410100-inspection/89d335fa-06d2-4fe2-a6e5-eb65312e7019.jpg.296x216.jpg', '民航花园 大四房带电梯南北通透 带20㎡地下室看房方便', '民航花园  ', '中楼层(共7层)板楼  -  天赋路', '489万', '单价28266元/平米')
('https://image1.ljcdn.com/110000-inspection/5b3fa309-7013-44bc-83e8-9031cc8764a6.jpg.296x216.jpg', '地铁三号线四号线双地铁，上聚源路2小，送40万精装修', '博澳福泽门  ', '中楼层(共27层)板塔结合  -  通泰路', '290万', '单价19595元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload41749d8d-d0e4-44b7-9219-698b5c7c2026.jpg.296x216.jpg', '顺驰浅水湾四期 南北通透 顶层复式 买一层送一层', '顺驰第一大街  ', '高楼层(共5层)板楼  -  天赋路', '350万', '单价28605元/平米')
('https://image1.ljcdn.com/410100-inspection/test-3d634520-3448-437c-ad9f-a305ec0cbdb9.png.296x216.jpg', '中凯华府在售优质一室一厅 改善刚需优选', '中凯华府  ', '中楼层(共18层)板塔结合  -  黄河南路', '96万', '单价20426元/平米')
('https://image1.ljcdn.com/410100-inspection/33503709-0af5-4133-a41f-aa57c8b41231.jpg.296x216.jpg', '新里卢浮公馆一期 南北通透 精装修两房 看房随时', '新里卢浮公馆  ', '中楼层(共23层)板楼  -  郑州东站', '218万', '单价24277元/平米')
('https://image1.ljcdn.com/410100-inspection/test-3d1a266d-808d-4741-a354-b4c7df38edc5.png.296x216.jpg', '鑫苑世纪东城东苑 精装两房 看房方便', '鑫苑世纪东城东苑  ', '低楼层(共33层)板楼  -  郑州东站', '170万', '单价18898元/平米')
('https://image1.ljcdn.com/410100-inspection/4dc15718-fd24-47de-92fb-8247fffb04d7.jpg.296x216.jpg', '地铁一号线站口 上聚源路小-学 两梯两户 带车位地下室', '金泰小区  ', '中楼层(共19层)暂无数据  -  郑州东站', '470万', '单价23858元/平米')
('https://image1.ljcdn.com/410100-inspection/d88abd56-d149-43e3-b2d0-5be5d1ea71b5.jpg.296x216.jpg', '鑫苑中 央花园 精装大标间 业主诚心出售', '鑫苑中央花园东区  ', '低楼层(共18层)板楼  -  黄河南路', '100万', '单价20276元/平米')
('https://image1.ljcdn.com/410100-inspection/e3f4d5d2-f22e-4b65-b9f2-eb9d1a31d741.jpg.296x216.jpg', '商务内环路观景房，楼层好，采光充足，业主诚心出售。', '海逸名门  ', '中楼层(共25层)暂无数据  -  CBD', '260万', '单价16128元/平米')
('https://image1.ljcdn.com/410100-inspection/3111c2fa-e295-4721-be5b-29e1d789fdcd.jpg.296x216.jpg', '永威翡翠城小三房，业主诚心出售，随时看房', '永威翡翠城  ', '高楼层(共27层)板楼  -  通泰路', '260万', '单价30233元/平米')
('https://image1.ljcdn.com/410100-inspection/test-7f1f8bfd-e579-4148-bb12-eb1176bc9403.png.296x216.jpg', '阿卡迪亚186平大四房 精装修 划片外国语 地铁口', '中义·阿卡迪亚  ', '低楼层(共11层)塔楼  -  CBD', '595万', '单价31480元/平米')
('https://image1.ljcdn.com/410100-inspection/be95cf06-0e95-4ad6-877b-a8ffde0fee83.jpg.296x216.jpg', '一二楼复式带前后花园 南北通透 停车方便 位置安静', '金色年华  ', '低楼层(共4层)板楼  -  通泰路', '550万', '单价25905元/平米')
('https://image1.ljcdn.com/110000-inspection/f1a9f484-4943-4901-bb52-0e394d3b5f89.jpg.296x216.jpg', '接近毛坯房，单价仅1.49万，楼层好，视野开阔', '海逸名门  ', '中楼层(共25层)暂无数据  -  CBD', '270万', '单价14963元/平米')
('https://image1.ljcdn.com/410100-inspection/5db8311b-8fb7-48eb-80f9-3d3d63a37ecd.jpg.296x216.jpg', '5号线地铁口，房子是大4房，户型方正南北通透业主诚心', '晖达盛宝苑  ', '中楼层(共19层)塔楼  -  祭城', '390万', '单价21911元/平米')
('https://image1.ljcdn.com/410100-inspection/652624b3-9bef-4096-b018-168103669e6d.jpg.296x216.jpg', '永威物业 管家式服务 不临街不临路 大户型 户型方正', '永威东棠  ', '高楼层(共25层)塔楼  -  郑州东站', '550万', '单价38462元/平米')
('https://image1.ljcdn.com/410100-inspection/398271fa-1424-489b-9231-0b0f745bee8c.JPG.296x216.jpg', '精装修 电梯洋房 南北通透 地下室22平左右', '龙湖花园  ', '高楼层(共7层)暂无数据  -  天赋路', '730万', '单价31389元/平米')
('https://image1.ljcdn.com/410100-inspection/4c864632-4b3d-41d8-a45d-5eda696efd3b.jpg.296x216.jpg', '联盟七期 南北三居 格局方正 婚房优选', '联盟新城七期  ', '中楼层(共5层)暂无数据  -  众意路', '580万', '单价40000元/平米')
('https://image1.ljcdn.com/110000-inspection/af42886a-e2f9-45e8-85b3-7fcd3c1d5b4c.jpg.296x216.jpg', '奥兰花园，交通厅家属院，精装两居室，业主诚心出售', '奥兰花园  ', '中楼层(共32层)板楼  -  郑州东站', '198万', '单价23051元/平米')
('https://image1.ljcdn.com/410100-inspection/b06ceb0e-cc0d-4bb1-920a-acd10dabd7ba.jpg.296x216.jpg', '联盟新城二期，朝南精装两居室，楼层高，采光好', '联盟新城四期  ', '高楼层(共6层)暂无数据  -  众意路', '290万', '单价33879元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadf0be0cc1-3b09-42da-81bb-27b24924fb4f.jpg.296x216.jpg', '卢浮公馆一期经典大三房  位置好不临街 中间楼层', '新里卢浮公馆  ', '中楼层(共34层)板楼  -  郑州东站', '360万', '单价25682元/平米')
('https://image1.ljcdn.com/410100-inspection/e991bdac-eea3-4c02-98d4-f1375455ce09.JPG.296x216.jpg', '布局合理， 独立的厨房和卫生间', '双河湾  ', '中楼层(共15层)板楼  -  众意路', '180万', '单价28925元/平米')
('https://image1.ljcdn.com/410100-inspection/654393d5-9165-4f41-a5ed-7c1562c96d19.jpg.296x216.jpg', '此房楼层好 户型佳 采光无遮挡 小区环境优美 配套齐全', '海马公园A区  ', '低楼层(共32层)板楼  -  郑州东站', '455万', '单价29546元/平米')
('https://image1.ljcdn.com/410100-inspection/f6b73b82-28f5-4885-805e-9ce841d680ed.jpg.296x216.jpg', '绿地老街三期98平两房南北通透无抵押无贷款', '绿地老街三期  ', '中楼层(共6层)板楼  -  天赋路', '280万', '单价28572元/平米')
('https://image1.ljcdn.com/410100-inspection/489539b3-e24a-49d3-8c4d-b9d814bc6159.jpg.296x216.jpg', '龙杰苑 精装5室 送露台 免费停车 聚源路学 区房', '龙杰苑  ', '高楼层(共6层)板楼  -  黄河南路', '430万', '单价20188元/平米')
('https://image1.ljcdn.com/410100-inspection/27752b65-e83f-48ef-8bf6-ab08cde958bb.jpg.296x216.jpg', '送车位家具家电满五唯一 精装修 南北通透 交通便利', '金鹏时代  ', '低楼层(共32层)塔楼  -  祭城', '340万', '单价25564元/平米')
('https://image1.ljcdn.com/110000-inspection/aa4afb90-06b6-4f1f-b893-1cac10180e5e.jpg.296x216.jpg', '卢浮二期 精装标准一室一厅 全送 装修很有格调  诚售', '新里卢浮公馆二期  ', '中楼层(共19层)板楼  -  郑州东站', '113万', '单价18017元/平米')
('https://image1.ljcdn.com/410100-inspection/7de789ce-f0c7-4024-b305-6ce76e69e728.jpg.296x216.jpg', '正商铂钻新出，南北通透四房，低总价 业主着急出售', '正商铂钻  ', '低楼层(共18层)暂无数据  -  郑州东站', '400万', '单价24845元/平米')
('https://image1.ljcdn.com/410100-inspection/bc46b4ad-07d4-40dd-81b7-311dbcf24dc9.jpg.296x216.jpg', '精装修四房南北通透户型方正提前联系都能看房诚心出售', '中豪·汇景湾  ', '高楼层(共22层)塔楼  -  郑州东站', '450万', '单价26786元/平米')
('https://image1.ljcdn.com/410100-inspection/e5302a29-ed23-4325-b4ca-7bfdf320fb37.jpg.296x216.jpg', '顶层电梯复式阳光房 夜色美景相伴', '中义·阿卡迪亚  ', '高楼层(共10层)塔楼  -  CBD', '690万', '单价23798元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload1de727f3-5406-4a81-aede-f1067d9b415a.jpg.296x216.jpg', '海马公园，纯毛坯房，随意装修修，省去拆除费用！', '海马公园A区  ', '低楼层(共32层)板楼  -  郑州东站', '260万', '单价27957元/平米')
('https://image1.ljcdn.com/410100-inspection/80b5ca81-7315-4b2b-84e1-eede09224af1.jpg.296x216.jpg', '东区珍贵多层住宅 上聚源路小-学 不临街不临路 急售', '龙鑫苑  ', '高楼层(共6层)暂无数据  -  黄河南路', '210万', '单价18422元/平米')
('https://image1.ljcdn.com/410100-inspection/6947cc19-c8ea-4af9-a34b-5f7a10c5781b.jpg.296x216.jpg', '永威翡翠城 温馨两居室 您一个电话 给您一个幸福的家', '永威翡翠城  ', '中楼层(共20层)板楼  -  通泰路', '220万', '单价25443元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload6d982c7d-23af-495d-9104-d54f5e7028d3.jpg.296x216.jpg', '豫法东苑 改善型3房 两卧朝南客厅朝南带大阳台 精装', '豫法东苑  ', '低楼层(共11层)板楼  -  郑州东站', '380万', '单价27339元/平米')
('https://image1.ljcdn.com/410100-inspection/test-e4b2b4a6-4e37-465f-b6c8-812630295b1e.png.296x216.jpg', '卢浮二期精装修小户型一房业主诚售！', '新里卢浮公馆二期  ', '中楼层(共19层)板楼  -  郑州东站', '95万', '单价19564元/平米')
('https://image1.ljcdn.com/410100-inspection/5bed439f-f3fd-42df-8db3-4758352f1b2f.jpg.296x216.jpg', '龙之梦西苑。7/8楼复式、毛坯、带2个车位。随时看房', '龙之梦西苑  ', '高楼层(共8层)暂无数据  -  天赋路', '1150万', '单价54762元/平米')
('https://image1.ljcdn.com/410100-inspection/ae60e4b2-bdc3-4cbc-abda-c6bf2d942bbf.JPG.296x216.jpg', '龙之梦东苑 毛坯三房 低楼层120平 采光南户  楼间距大', '龙之梦东苑  ', '低楼层(共19层)板塔结合  -  天赋路', '400万', '单价33334元/平米')
('https://image1.ljcdn.com/410100-inspection/b00224ac-898c-4c68-af24-0db649344edc.jpg.296x216.jpg', '毛坯房，户型方正，采光好，两卧南，一卧北', '龙之梦东苑  ', '中楼层(共19层)板塔结合  -  天赋路', '350万', '单价29167元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadf2eaf0a3-1507-4022-bdf7-a4400cd2b75d.jpg.296x216.jpg', '此房 户 型 好，业 主 诚 心 出 售', '博澳福泽门  ', '低楼层(共27层)塔楼  -  通泰路', '265万', '单价17906元/平米')
('https://image1.ljcdn.com/410100-inspection/test-68fc6e27-1ff4-440e-8552-285e9c895f17.png.296x216.jpg', '郑东新区   鑫苑花园西院 钥匙房', '鑫苑中央花园  ', '中楼层(共16层)板塔结合  -  通泰路', '68万', '单价16606元/平米')
('https://image1.ljcdn.com/410100-inspection/fabc2d35-41db-4f4d-8ec3-9fdb19ff4f03.jpg.296x216.jpg', '南北通透大三房 中间楼层 采光好 业主诚心出售', '奥兰花园  ', '中楼层(共32层)板楼  -  郑州东站', '410万', '单价25945元/平米')
('https://image1.ljcdn.com/410100-inspection/137dd196-022c-4b7d-83a7-6e6ef01eb8fc.jpg.296x216.jpg', '奥兰花园、毛坯三房、没有贷款、看房方便', '奥兰花园  ', '中楼层(共31层)板楼  -  郑州东站', '420万', '单价25767元/平米')
('https://image1.ljcdn.com/410100-inspection/test-d13e5a4e-c8ef-4b1e-8549-d0a18dcfc822.png.296x216.jpg', '财信圣提亚纳毛坯两房小区中间位置 ，中间楼层 急卖', '财信圣堤亚纳小区  ', '低楼层(共34层)塔楼  -  黄河南路', '175万', '单价20750元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload1322bd77-373f-4917-b086-8169a29a6cfc.jpg.296x216.jpg', '南北通透大两房业主诚心出售。诚心出售', '金色年华  ', '中楼层(共6层)板楼  -  通泰路', '206万', '单价20600元/平米')
('https://image1.ljcdn.com/410100-inspection/1f153c35-6440-41f2-a663-15e1cfa18388.jpg.296x216.jpg', '东风路天瑞街 绿地老街四期电梯洋房 毛坯房三房 诚售', '老街绿地四期  ', '高楼层(共8层)板楼  -  天赋路', '540万', '单价38591元/平米')
('https://image1.ljcdn.com/110000-inspection/34eb4398-285a-4907-a311-44928b87f667.jpg.296x216.jpg', '润城时光里 毛坯百变户型   看房方便 毛坯两房', '润城时光里  ', '高楼层(共26层)板楼  -  通泰路', '140万', '单价15731元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload9a25753d-01d5-4ce3-b1c3-80155e44e8b7.jpg.296x216.jpg', '财信新出四房，南北通透，精装靠上装修，带车位地下室', '财信圣堤亚纳小区  ', '低楼层(共34层)塔楼  -  黄河南路', '360万', '单价25077元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7281382c-5b6b-4f5c-a276-3235516c07dc.jpg.296x216.jpg', '卢浮公馆二期，小户型63平，看房随时', '新里卢浮公馆二期  ', '中楼层(共19层)板楼  -  郑州东站', '122万', '单价19366元/平米')
('https://image1.ljcdn.com/410100-inspection/784c75c4-f97d-487a-856d-7d4ff9a3e87a.jpg.296x216.jpg', '正弘山 2室2厅 185万', '正弘山  ', '低楼层(共26层)塔楼  -  通泰路', '185万', '单价20094元/平米')
('https://image1.ljcdn.com/410100-inspection/73d91836-33b7-4086-9a2f-f020b566bcab.jpg.296x216.jpg', '正弘山 纯南两房 中间层采光好 带车位 诚心出售', '正弘山  ', '中楼层(共26层)塔楼  -  通泰路', '185万', '单价21410元/平米')
('https://image1.ljcdn.com/410100-inspection/7a050024-e060-4798-9aac-800c36fdc038.jpg.296x216.jpg', '大四房，毛坯房，户型方正，采光好！', '龙之梦东苑  ', '中楼层(共17层)板塔结合  -  天赋路', '550万', '单价34375元/平米')
('https://image1.ljcdn.com/410100-inspection/af47ac2d-f22c-418a-b36f-165a93be9f21.jpg.296x216.jpg', '中豪汇景湾 南北通透三房 精装修 拎包入住', '中豪·汇景湾  ', '低楼层(共30层)塔楼  -  郑州东站', '390万', '单价30351元/平米')
('https://image1.ljcdn.com/410100-inspection/test-1d0e5b78-3616-4870-9298-295ccb174c7c.png.296x216.jpg', '孩子出国，业诚心出售高铁站正商东方港湾全款房一室', '正商东方港湾  ', '低楼层(共27层)板楼  -  郑州东站', '78万', '单价23644元/平米')
('https://image1.ljcdn.com/410100-inspection/c54b17d4-76c9-4c7b-98ae-35439f657470.jpg.296x216.jpg', '郑东新区 绿地卢浮公馆 南北通透户型  标准三居室', '新里卢浮公馆二期  ', '中楼层(共34层)板楼  -  郑州东站', '327万', '单价22868元/平米')
('https://image1.ljcdn.com/410100-inspection/3fe197aa-6ccc-4f33-8d90-633c9e6a43cb.JPG.296x216.jpg', '一楼大花园，带下沉式地下室，带车位，家具家电齐全', '运河上郡  ', '低楼层(共14层)板楼  -  众意路', '500万', '单价37490元/平米')
