('https://image1.ljcdn.com/441300-inspection/844b6f9c-1bff-49e7-8ef5-8c6edc544638.jpg.296x216.jpg', '满五唯 一 临深片区 60栋大盘社区 5站接南站14号地铁', '花样年别样城一期  ', '中楼层(共11层)板塔结合  -  淡水', '95万', '单价9245元/平米')
('https://image1.ljcdn.com/441300-inspection/a69d9a62-a37e-4d8a-b7a3-41992572386d.jpg.296x216.jpg', '彩虹城配套丰富，接近南站。此房正南正北，户型方正。', '中天彩虹城北区  ', '高楼层(共31层)塔楼  -  南站新城', '150万', '单价11758元/平米')
('https://image1.ljcdn.com/441300-inspection/345505a2-0b75-4851-9118-1670a014f79c.jpg.296x216.jpg', '依山傍水 精装修 二梯二户 南北通 双阳台 美丽价格', '星河丹堤C区  ', '中楼层(共23层)板塔结合  -  南站新城', '370万', '单价15814元/平米')
('https://image1.ljcdn.com/441300-inspection/730d5e41-3caa-4bf8-a340-8b6c84eaff2c.jpg.296x216.jpg', '地铁口物业距离高速出口一公里接驳14号线 汽车总站旁', '新祺园  ', '中楼层(共31层)板塔结合  -  淡水', '100万', '单价11242元/平米')
('https://image1.ljcdn.com/441300-inspection/8ed72312-8764-4ceb-b621-b77d3714fb96.jpg.296x216.jpg', '笋盘 惠州南站 品质大盘 100万平米大花园 环境优美', '心境山水郡  ', '低楼层(共4层)暂无数据  -  惠阳区', '600万', '单价15827元/平米')
('https://image1.ljcdn.com/441300-inspection/563e72e9-dcd6-4025-b367-c5e9d93bf266.jpg.296x216.jpg', '星河丹堤大户型，南北通，户型方正，楼层好', '星河丹堤C区  ', '高楼层(共23层)板塔结合  -  南站新城', '388万', '单价16583元/平米')
('https://image1.ljcdn.com/441300-inspection/816214c7-7d77-42c9-95b2-a8df88673625.jpg.296x216.jpg', '惠阳汽车站旁 新祺园 均价一万一  看房随时约', '新祺园  ', '低楼层(共28层)板塔结合  -  淡水', '99万', '单价10983元/平米')
('https://image1.ljcdn.com/441300-inspection/3a7aa7bd-cd23-457f-be07-7ad21018fc92.jpg.296x216.jpg', '大型小区精装3+1房 开阔美丽视野 保养良好 业主急售', '东方新城  ', '中楼层(共20层)暂无数据  -  淡水', '158万', '单价11749元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload1a3ab333-c2da-444b-870a-aef35674f309.jpg.296x216.jpg', '瑞景居精装大三房 户型方正 满五年 南北通透 惠州南站', '瑞景居  ', '中楼层(共12层)暂无数据  -  南站新城', '149万', '单价10556元/平米')
('https://image1.ljcdn.com/441300-inspection/85f879dc-8f22-4158-89c8-30ac390292a6.jpg.296x216.jpg', '金惠大厦 市政广场旁 温馨小两房 买来带出租', '金惠大厦  ', '高楼层(共21层)板塔结合  -  淡水', '53万', '单价11042元/平米')
('https://image1.ljcdn.com/441300-inspection/14ee0799-8141-47c8-a56b-9ca88e8d55e2.jpg.296x216.jpg', '地铁口物业 品质社区 周 边配套齐全', '好家园  ', '低楼层(共15层)暂无数据  -  南站新城', '100万', '单价13889元/平米')
('https://image1.ljcdn.com/441300-inspection/0a136912-5f24-4211-acf3-56835dcc1f07.jpg.296x216.jpg', '万祥豪苑 3室2厅 160万', '万祥豪苑  ', '低楼层(共30层)板楼  -  淡水', '160万', '单价12699元/平米')
('https://image1.ljcdn.com/441300-inspection/98582cc5-094e-4b6d-9b2a-67309e6518ec.jpg.296x216.jpg', '万祥豪苑 中楼层 四房精装修  看房方便', '万祥豪苑  ', '低楼层(共30层)板楼  -  淡水', '175万', '单价12121元/平米')
('https://image1.ljcdn.com/441300-inspection/a1b5824c-a16f-4b51-94a6-1a793517bd00.jpg.296x216.jpg', '临深片区，地铁口物业，看半岛别墅，视野好，无遮挡，', '半岛1号五期  ', '高楼层(共22层)暂无数据  -  淡水', '98万', '单价11530元/平米')
('https://image1.ljcdn.com/441300-inspection/7d466707-eacf-4679-9076-0a618c6c820a.jpg.296x216.jpg', '深圳2公里，14号线200平，别墅品质，方正大4房精装修', '万城  ', '低楼层(共25层)板塔结合  -  淡水', '251万', '单价13343元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload2e1c26bb-c6e7-4ae8-a609-42abe75ba3be.jpg.296x216.jpg', '淡水出口 人民主干道 地铁1号线 惠州南站附 近', '君悦豪庭  ', '高楼层(共22层)暂无数据  -  淡水', '126万', '单价12498元/平米')
('https://image1.ljcdn.com/441300-inspection/64f4c5a5-6138-4a43-86c7-2153b140024c.jpg.296x216.jpg', '惠州南站边 碧桂园山河城 带装修 业主急售 舒适休闲', '碧桂园山河城  ', '中楼层(共17层)塔楼  -  惠阳区', '85万', '单价7396元/平米')
('https://image1.ljcdn.com/441300-inspection/6bd18577-68b6-45bd-8ec0-54f5558a103d.jpg.296x216.jpg', '淡水高速路口附 近，全新高档小区。', '新祺园  ', '低楼层(共28层)板塔结合  -  淡水', '68万', '单价9578元/平米')
('https://image1.ljcdn.com/441300-inspection/bb48581b-33df-401a-9db0-e13f1e351504.jpg.296x216.jpg', '南站未来地铁口 99㎡三房两卫 可首付三成 可随时看房', '金碧蓝湾一期  ', '低楼层(共29层)板塔结合  -  南站新城', '128万', '单价12887元/平米')
('https://image1.ljcdn.com/441300-inspection/8547a495-5af2-4979-b904-d671aaa2dbd2.jpg.296x216.jpg', '临深片区 央企品质  保利物业 潜力巨大  红本在手', '保利阳光城  ', '低楼层(共33层)塔楼  -  淡水', '112万', '单价12445元/平米')
('https://image1.ljcdn.com/441300-inspection/4f21bd72-d1ef-43c9-bec5-b8d609ca3e08.jpg.296x216.jpg', '玫瑰华庭  南北通透  楼层好 满五唯一', '玫瑰华庭  ', '低楼层(共9层)暂无数据  -  南站新城', '120万', '单价8496元/平米')
('https://image1.ljcdn.com/441300-inspection/e0207526-0f86-4342-8ad1-9ef2a1c9db94.jpg.296x216.jpg', '星河丹堤N区伴山别墅，惠州宜居家社区，无二之选', '星河丹堤N区  ', '低楼层(共16层)暂无数据  -  南站新城', '480万', '单价25264元/平米')
('https://image1.ljcdn.com/441300-inspection/1711e715-d489-4380-bafb-e97ee20ed442.jpg.296x216.jpg', '尚峰假日公馆 满两年 精装复式两房 户型方正 无遮挡', '尚峰假日公馆  ', '高楼层(共26层)暂无数据  -  南站新城', '95万', '单价20884元/平米')
('https://image1.ljcdn.com/441300-inspection/a81dfd17-011c-4f16-acd8-ab788ede1a83.jpg.296x216.jpg', '新城国际 豪 装大三房 满两年 天虹商 圈 交通购物方便', '锦江国际  ', '中楼层(共21层)暂无数据  -  淡水', '188万', '单价14049元/平米')
('https://image1.ljcdn.com/441300-inspection/2f62de25-9927-4cd7-9263-ad2d00b3c866.jpg.296x216.jpg', '户型方正，采光充足，配套齐全，满两年，税费少', '诚杰壹中心  ', '中楼层(共29层)塔楼  -  淡水', '95万', '单价12592元/平米')
('https://image1.ljcdn.com/441300-inspection/9b2830f4-ee12-4a20-a7bb-5e00c916c693.jpg.296x216.jpg', '新祺园 1号线物业 业主诚信出售', '新祺园  ', '低楼层(共28层)板塔结合  -  淡水', '71万', '单价10000元/平米')
('https://image1.ljcdn.com/441300-inspection/a7bcbde1-39fb-46d4-aedb-67288a0b787a.jpg.296x216.jpg', '惠州南站 地 铁口物业 南北通透 户型方正 看房方便', '花样年别样城五期  ', '低楼层(共33层)板塔结合  -  淡水', '85万', '单价10898元/平米')
('https://image1.ljcdn.com/441300-inspection/0b9a5947-7739-4ae3-a0d8-77bbf820f15d.jpg.296x216.jpg', '阳光三房 花园之家 精装修 上学方便 花样年别样城', '花样年别样城五期  ', '中楼层(共33层)板塔结合  -  淡水', '90万', '单价11539元/平米')
('https://image1.ljcdn.com/441300-inspection/b4538c3e-cea4-4540-b73f-3c510fda6299.jpg.296x216.jpg', '碧桂园山河城 4室2厅 280万', '碧桂园山河城  ', '低楼层(共3层)暂无数据  -  惠阳区', '280万', '单价11667元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploadb51957a7-4c46-48fb-90bf-bb031acc2ddc.jpg.296x216.jpg', '临深地铁14号线 云景花苑南北通3房  业主诚心出售', '云景花苑  ', '低楼层(共29层)暂无数据  -  淡水', '106万', '单价10129元/平米')
('https://image1.ljcdn.com/441300-inspection/f88ff960-05ab-4c38-b1bf-c37ca2642c62.jpg.296x216.jpg', '主干道旁、地铁口物业、直通深圳。急卖！', '天域花园  ', '低楼层(共17层)板塔结合  -  南站新城', '75万', '单价10426元/平米')
('https://image1.ljcdn.com/441300-inspection/cba581e7-19b2-48fa-99f4-a5180a312d8c.jpg.296x216.jpg', '区政府 满两年精装大三房 市政广场旁 赠送多 拎包入住', '隆基天地广场  ', '低楼层(共23层)暂无数据  -  淡水', '130万', '单价10157元/平米')
('https://image1.ljcdn.com/441300-inspection/59fb3516-389f-458c-9070-bf2928a73599.jpg.296x216.jpg', '太东高地 区政府附.近 140.00m² 235 万', '太东高地  ', '低楼层(共31层)板塔结合  -  淡水', '234.8万', '单价16772元/平米')
('https://image1.ljcdn.com/441300-inspection/3d00ef73-834c-4d0a-a8ff-cd81d000e18f.jpg.296x216.jpg', '中天彩虹城  精装两房 温馨舒适 客厅出阳台 满五年', '中天彩虹城南区  ', '低楼层(共30层)板塔结合  -  南站新城', '92万', '单价10672元/平米')
('https://image1.ljcdn.com/441300-inspection/85a2e8d8-e49c-4b6c-a770-45901191488e.jpg.296x216.jpg', '地铁1号线，淡水主干道，东南向户型，实用两房。', '恒泰嘉园派  ', '中楼层(共22层)暂无数据  -  淡水', '70万', '单价9349元/平米')
('https://image1.ljcdn.com/441300-inspection/78fcc96b-df7d-4b33-b674-1fe7043aa030.jpg.296x216.jpg', '业主急卖地铁口物业 惠阳经济开发区 崇雅中 学 常春藤', '东部现代城  ', '低楼层(共3层)暂无数据  -  惠阳区', '423万', '单价15445元/平米')
('https://image1.ljcdn.com/441300-inspection/e1389ad7-e4e3-4f65-aaed-c3c6b7558da5.jpg.296x216.jpg', '满五年，免增值税，红本在手，无欠款，上市开发商', '花样年别样城二期  ', '高楼层(共33层)板塔结合  -  淡水', '120万', '单价10721元/平米')
('https://image1.ljcdn.com/441300-inspection/c1053571-037c-4cba-acb3-90e051196a5e.jpg.296x216.jpg', '满五年税费少，草洋站地铁口物业，楼下直通淡水大亚湾', '晨曦大地花园二期  ', '高楼层(共28层)板塔结合  -  南站新城', '76.3万', '单价9994元/平米')
('https://image1.ljcdn.com/441300-inspection/306a221e-a04a-4740-859e-60e66728f367.jpg.296x216.jpg', '草洋地铁口 南北通 户型方正 中高楼层 视野好临深片区', '金玉豪庭  ', '中楼层(共23层)暂无数据  -  南站新城', '90万', '单价10651元/平米')
('https://image1.ljcdn.com/441300-inspection/d86c4cab-7f25-43db-8f33-d6f766b399b1.jpg.296x216.jpg', '惠州南站近，满两年，南北通透，赠送面积多。', '金碧雅苑  ', '中楼层(共12层)暂无数据  -  南站新城', '170万', '单价10441元/平米')
('https://image1.ljcdn.com/441300-inspection/d0e6fdef-b14a-4137-85ff-c66c152efdf1.jpg.296x216.jpg', '富丽达花园 3室2厅 135万', '富丽达花园  ', '高楼层(共28层)暂无数据  -  南站新城', '135万', '单价10228元/平米')
('https://image1.ljcdn.com/441300-inspection/fb951fb6-58f2-42bc-8b06-47397e322428.jpg.296x216.jpg', '惠州南站旁  精装三房两卫双阳台 成熟配套  交通便利', '中天彩虹城南区  ', '中楼层(共30层)塔楼  -  南站新城', '112万', '单价11223元/平米')
('https://image1.ljcdn.com/441300-inspection/e409e721-5dbd-4120-9379-122856142140.jpg.296x216.jpg', '近南站地铁一号线 九年义务教育 凤凰山公园 地 标酒店', '花样年别样城五期  ', '高楼层(共33层)板塔结合  -  淡水', '120万', '单价11882元/平米')
('https://image1.ljcdn.com/441300-inspection/4e2fd860-cc97-47e8-ac3c-b568bb42c444.jpg.296x216.jpg', '别墅配置 区政府周 边 白云新城区 近天虹 地铁1号线', '半岛1号一期  ', '高楼层(共5层)暂无数据  -  淡水', '182万', '单价9490元/平米')
('https://image1.ljcdn.com/441300-inspection/b49a0bc1-14ed-43ab-bb97-3dcf1ce04754.jpg.296x216.jpg', '花样年别样城 淡水高速出口 位于行 政服务中 心旁边', '花样年别样城一期  ', '低楼层(共11层)板塔结合  -  淡水', '70万', '单价9860元/平米')
('https://image1.ljcdn.com/441300-inspection/8bc06a8e-81fe-44aa-a258-79633580670c.jpg.296x216.jpg', '惠州南站，临深片区，天虹大润发，成熟配套', '雅博世纪广场  ', '高楼层(共29层)暂无数据  -  南站新城', '90万', '单价10976元/平米')
('https://image1.ljcdn.com/441300-inspection/c2b78e81-a624-4bd0-aaf7-19f2b64869b5.jpg.296x216.jpg', '南站旁大社区  户型方正  急卖 急卖', '中天彩虹城北区  ', '中楼层(共31层)塔楼  -  南站新城', '247万', '单价12475元/平米')
('https://image1.ljcdn.com/441300-inspection/7a9fd124-baa8-47b1-bc81-9c5b41dccd89.jpg.296x216.jpg', '地铁一号线 地铁口物业 崇雅名校南北大三房三和开发区', '三和国际花园城  ', '高楼层(共11层)板楼  -  惠阳区', '88万', '单价8713元/平米')
('https://image1.ljcdn.com/441300-inspection/2ea81518-ae2a-4f6d-9a2f-c584bdab713f.jpg.296x216.jpg', '近深圳 近地铁口 大两房 赠送高 户型方正 楼层采光好', '钰林星汇名庭  ', '低楼层(共27层)暂无数据  -  淡水', '62万', '单价10334元/平米')
('https://image1.ljcdn.com/441300-inspection/813d18c0-14a5-4d5b-8289-6ad5839d27e1.jpg.296x216.jpg', '惠州一号线地铁/口 天安星河广场，区政府核 心地段', '江南豪苑  ', '中楼层(共22层)塔楼  -  淡水', '100万', '单价11236元/平米')
('https://image1.ljcdn.com/441300-inspection/f5c839ce-9067-405b-915c-3ebfe2f8677a.jpg.296x216.jpg', '惠州南站 品质大盘  星河丹堤  两梯两户', '星河丹堤C区  ', '高楼层(共23层)板塔结合  -  南站新城', '350万', '单价14959元/平米')
('https://image1.ljcdn.com/441300-inspection/b1d0c3e1-10bd-456f-828c-2fb2013b82de.jpg.296x216.jpg', '主干道旁、地铁口物业、直通深圳。急卖！', '天域花园  ', '中楼层(共21层)板塔结合  -  南站新城', '82万', '单价11106元/平米')
('https://image1.ljcdn.com/441300-inspection/fc6870b6-0241-43bf-b0b1-42a26611f8dd.jpg.296x216.jpg', '万城四房 两套一起卖150多平185万 南北通透 满五年', '万城  ', '低楼层(共16层)暂无数据  -  淡水', '100万', '单价14250元/平米')
('https://image1.ljcdn.com/441300-inspection/93a93f4d-0fc7-447f-aa52-bce5adb75265.jpg.296x216.jpg', '龙岗半小时，50分 钟直达罗湖口岸大巴，惠阳一号线。', '花样年别样城三期  ', '低楼层(共33层)板塔结合  -  淡水', '76万', '单价10574元/平米')
('https://image1.ljcdn.com/441300-inspection/a166f0f2-9685-4936-ba8e-bc5b8c724510.jpg.296x216.jpg', '区政府地段.满五唯一.税费低.南北通透户型.大三房', '东方新城  ', '高楼层(共22层)暂无数据  -  淡水', '125万', '单价9616元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploadb0e03462-7bf1-4696-ba36-f41ce8aab85c.jpg.296x216.jpg', '中信新城 大四房 高楼层 采光好 朝正南 带车位', '碧桂园南站新城  ', '高楼层(共34层)板楼  -  南站新城', '145万', '单价13777元/平米')
('https://image1.ljcdn.com/441300-inspection/ded1983b-d6a1-448a-9d40-7bbbf4daa147.jpg.296x216.jpg', '龙海一路旁，天域花园3+房，朝南看花园', '天域花园  ', '低楼层(共24层)板塔结合  -  南站新城', '105万', '单价11932元/平米')
('https://image1.ljcdn.com/441300-inspection/c134b2af-ab66-48a0-9247-4ce34e6c38fb.jpg.296x216.jpg', '地 铁14号线物业 邻深  租金高  地理位置佳', '东岸公馆  ', '中楼层(共26层)暂无数据  -  淡水', '26.6万', '单价9014元/平米')
('https://image1.ljcdn.com/441300-inspection/f84df8ac-9fbe-4e67-a704-11a88e0b48d2.jpg.296x216.jpg', '星河丹堤看花园南向满五唯一毛坯三房', '星河丹堤C区  ', '中楼层(共31层)板塔结合  -  南站新城', '150万', '单价16854元/平米')
('https://image1.ljcdn.com/441300-inspection/959068ce-65e1-4023-bda5-4da72e57626b.jpg.296x216.jpg', '临深小区 带电梯小高层 正规大两房 交通便利', '晨曦大地花园一期  ', '高楼层(共9层)板楼  -  南站新城', '70万', '单价8936元/平米')
('https://image1.ljcdn.com/441300-inspection/b797a1f9-07bf-41b0-b5df-e8e60e8422fd.jpg.296x216.jpg', '惠州南站 地铁1号线 70万平米的大社区 二房二厅', '花样年别样城四期  ', '中楼层(共32层)板塔结合  -  淡水', '70万', '单价10599元/平米')
('https://image1.ljcdn.com/441300-inspection/be659f09-e46e-4098-911b-213bac144b9a.jpg.296x216.jpg', '地铁14号线规划白云站500米全新装修 拎包入住随时看房', '金莎花园  ', '中楼层(共18层)暂无数据  -  南站新城', '118万', '单价10261元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload74428440-1997-4082-9d82-0541c775aeab.jpg.296x216.jpg', '临深片区，白云新城40.5平，一房40万，急售', '东岸公馆  ', '高楼层(共26层)暂无数据  -  淡水', '35万', '单价8623元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploaddb689189-216f-483c-8880-d7bc66e618b5.jpg.296x216.jpg', '区政府旁 诚心卖 价格优惠  天虹邻居 首付 超 低', '吉丰公寓  ', '低楼层(共9层)暂无数据  -  淡水', '65万', '单价7550元/平米')
('https://image1.ljcdn.com/441300-inspection/272d76f1-3c0b-4590-b2f3-6402c8b10469.jpg.296x216.jpg', '主干道旁、地铁口物业、直通深圳。急卖！', '天域花园  ', '高楼层(共26层)板塔结合  -  南站新城', '85万', '单价10898元/平米')
('https://image1.ljcdn.com/441300-inspection/806e5d0f-a899-4bc4-91b4-710a19f2f730.jpg.296x216.jpg', '政府广场 ，品质地段典雅生活圈，急售包个税，2居室。', '府东1号  ', '高楼层(共18层)暂无数据  -  淡水', '42万', '单价8424元/平米')
('https://image1.ljcdn.com/441300-inspection/f7a7d674-5207-4119-b3f5-efc82512f720.jpg.296x216.jpg', '业主诚心卖 买的是样板房 当时就比其他贵二十万', '马克住区  ', '低楼层(共18层)暂无数据  -  淡水', '85万', '单价10537元/平米')
('https://image1.ljcdn.com/441300-inspection/721bdd0b-5008-45e7-9e5b-eb0e5c1075e6.jpg.296x216.jpg', '雅博华庭，南站片区，天虹大润发旁', '雅博世纪广场  ', '高楼层(共29层)暂无数据  -  南站新城', '125万', '单价10184元/平米')
('https://image1.ljcdn.com/441300-inspection/cc2c0552-812b-45b9-b31c-6ba301fe58d1.jpg.296x216.jpg', '此房满五年，免增值税，红本在手，业主诚心卖，南站.', '花样年别样城三期  ', '中楼层(共32层)板塔结合  -  淡水', '75万', '单价10136元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload7ce7f8e0-82b1-448c-862b-ba7be9071cbb.jpg.296x216.jpg', '临深14号地 铁旁，品质精装大4房', '历昌华庭  ', '低楼层(共19层)暂无数据  -  淡水', '143万', '单价19136元/平米')
('https://image1.ljcdn.com/441300-inspection/c56b51bc-5e96-4d9d-a8f6-4fb1aa5f3858.jpg.296x216.jpg', '中天彩虹城，业主诚心出售，满五不唯一，', '中天彩虹城南区  ', '中楼层(共30层)塔楼  -  南站新城', '77万', '单价11157元/平米')
('https://image1.ljcdn.com/441300-inspection/05ac2390-dc93-4d12-9cac-7fd7431cf5cf.jpg.296x216.jpg', '五期，双卫生间四房，适合居家；采光好，视野开阔', '花样年别样城五期  ', '低楼层(共32层)板塔结合  -  淡水', '120万', '单价11183元/平米')
('https://image1.ljcdn.com/441300-inspection/2dd5cb57-0cc5-4cd5-8478-57c98d11f8c9.jpg.296x216.jpg', '中 心地段配套齐全、精装修随时看房、拎包入住', '好家园  ', '中楼层(共15层)暂无数据  -  南站新城', '85万', '单价16615元/平米')
('https://image1.ljcdn.com/441300-inspection/9abe37e4-03e5-49d6-adc2-39c99c4ba343.jpg.296x216.jpg', '满五年不唯一， 小区自带幼儿园。', '金惠华园  ', '高楼层(共23层)板塔结合  -  淡水', '80万', '单价8848元/平米')
('https://image1.ljcdn.com/441300-inspection/58b08950-0440-44c0-963b-7764c59db2ea.jpg.296x216.jpg', '满五唯一 方正三房 览高尔夫球场 花园社区 湾区豪 宅', '东方新城  ', '低楼层(共28层)暂无数据  -  淡水', '81万', '单价9205元/平米')
('https://image1.ljcdn.com/441300-inspection/458aec17-5658-4156-8464-b765b6df9899.jpg.296x216.jpg', '满两年，精装修，近南站，小区环境优美，私密性好.', '御河大厦  ', '高楼层(共25层)暂无数据  -  南站新城', '120万', '单价12798元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload28cb90ad-42b2-4fa8-8352-8e251d2cf2cb.jpg.296x216.jpg', '奢 侈大三房 惠州南站 15分 钟到深圳 接驳14号地铁5站', '嘉兴苑  ', '中楼层(共21层)暂无数据  -  淡水', '120万', '单价8054元/平米')
('https://image1.ljcdn.com/441300-inspection/944a2dce-3cdb-4a4d-a171-ef8f725b1355.jpg.296x216.jpg', '满五年 无欠款 花样年经典户型 九年义务教育 客运总站', '花样年别样城二期  ', '高楼层(共33层)板塔结合  -  淡水', '112万', '单价10000元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload80b141d8-535a-4664-baa8-7987e8766837.jpg.296x216.jpg', '区政府后面，润景鑫苑，双阳台，还有大入户花园视野好', '润景鑫苑  ', '高楼层(共25层)板塔结合  -  淡水', '130万', '单价10832元/平米')
('https://image1.ljcdn.com/441300-inspection/6d5399ba-3d45-405b-b477-2455c7dc9885.jpg.296x216.jpg', '惠州一号线地铁口及汽车总站旁，业主急售，单价低。', '花样年别样城二期  ', '中楼层(共33层)板塔结合  -  淡水', '100万', '单价10527元/平米')
('https://image1.ljcdn.com/441300-inspection/1c1d0c31-c291-4a3a-908e-25748e88303d.jpg.296x216.jpg', '缺复式房区政府旁稀 地铁一号线  .满四唯一带精装修..', '盛世翡翠  ', '中楼层(共21层)板塔结合  -  淡水', '105万', '单价12575元/平米')
('https://image1.ljcdn.com/441300-inspection/6d1f9db6-d9b5-4840-9f53-ea51b249ae13.jpg.296x216.jpg', '碧桂园南站新城 满五唯一5房复试带花园-低于市场价', '碧桂园南站新城  ', '低楼层(共34层)板楼  -  南站新城', '159万', '单价18554元/平米')
('https://image1.ljcdn.com/441300-inspection/bccf90ba-8b33-4938-ae39-ba241a5cd833.jpg.296x216.jpg', '距坪 山近 满五唯一 精装修地 铁 口物业 看房方便', '马克住区  ', '中楼层(共19层)暂无数据  -  淡水', '120万', '单价11010元/平米')
('https://image1.ljcdn.com/441300-inspection/585c4de0-056f-43b8-a272-c87f7004b4bc.jpg.296x216.jpg', '惠州南站旁  成熟大社区，精装修两房，业主急售', '中天彩虹城北区  ', '低楼层(共31层)塔楼  -  南站新城', '95万', '单价11446元/平米')
('https://image1.ljcdn.com/441300-inspection/376d0d1d-b016-4af6-8d3f-b7aa9c0bda48.jpg.296x216.jpg', '紧挨深圳花园小区，一房两厅可改小两房，业主诚意出售', '东家华府  ', '中楼层(共23层)暂无数据  -  淡水', '60万', '单价13150元/平米')
('https://image1.ljcdn.com/441300-inspection/a819e397-cc75-4fe3-91a9-16ddcd14cdaf.jpg.296x216.jpg', '白云新区 白云站 区政府 环境优美 户型方正', '信和苑  ', '高楼层(共9层)暂无数据  -  淡水', '135万', '单价8724元/平米')
('https://image1.ljcdn.com/441300-inspection/7c74d38a-8c81-47a6-830b-906fd02c6c62.jpg.296x216.jpg', '急急急急急售 14号线地铁口白云站旁 距离深圳仅两公里', '东岸公馆  ', '低楼层(共30层)暂无数据  -  淡水', '50万', '单价9804元/平米')
('https://image1.ljcdn.com/441300-inspection/391959a9-fcdc-4a2f-8e94-ba8999f9cae9.jpg.296x216.jpg', '九 年 义 务 教 育，社 区 搞 定。首付35万大社区三房', '花样年别样城五期  ', '低楼层(共33层)板塔结合  -  淡水', '85万', '单价10901元/平米')
('https://image1.ljcdn.com/441300-inspection/65168fc9-a996-4440-a833-dc88074d6c0d.jpg.296x216.jpg', '惠阳中 心区 满五唯一 复式楼精装修 拎包入住', '好家园  ', '中楼层(共15层)暂无数据  -  南站新城', '85万', '单价16615元/平米')
('https://image1.ljcdn.com/441300-inspection/04e5686d-4712-4f83-a7e4-6c2bda1ab11f.jpg.296x216.jpg', '对 面名校 菜市场 草洋站 区政府 交通好 配套齐', '汇星名庭  ', '高楼层(共24层)暂无数据  -  南站新城', '118万', '单价10261元/平米')
('https://image1.ljcdn.com/441300-inspection/f3348600-99de-4bc3-963e-70b450440d17.jpg.296x216.jpg', '惠州南站 地铁1号线 满二年 红本在手 朝南看花园', '花样年别样城四期  ', '高楼层(共32层)板塔结合  -  淡水', '65万', '单价9849元/平米')
('https://image1.ljcdn.com/441300-inspection/15d6116d-70ea-4342-bc30-2d0258190d26.jpg.296x216.jpg', '红本在手满四年 花样年别样城：通透三房，安静，', '花样年别样城三期  ', '高楼层(共33层)板塔结合  -  淡水', '88万', '单价10817元/平米')
('https://image1.ljcdn.com/441300-inspection/faa1f4ae-f33d-4ca5-8df9-01316cc04c87.jpg.296x216.jpg', '鹏城里 2室2厅 78万', '鹏城里  ', '高楼层(共28层)暂无数据  -  淡水', '78万', '单价11101元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload3aa592ea-0a2b-4f5e-8f58-0247302ef998.jpg.296x216.jpg', '惠阳八小，天安商圈，半岛公园生活区。', '东御大厦  ', '高楼层(共26层)暂无数据  -  淡水', '72万', '单价9925元/平米')
('https://image1.ljcdn.com/441300-inspection/531664f0-c06f-42e0-903a-2d24f765e6ce.jpg.296x216.jpg', '惠州南站 昶园毛坯四房 满两年随时看房 赠送高达10平', '昶园  ', '中楼层(共32层)板塔结合  -  南站新城', '183万', '单价12798元/平米')
('https://image1.ljcdn.com/441300-inspection/8b4dda2c-7d69-4353-aff8-21009f09283b.jpg.296x216.jpg', '惠州南站社区，天虹楼上，成熟社区', '旺东国际广场  ', '低楼层(共30层)板塔结合  -  南站新城', '140万', '单价12630元/平米')
('https://image1.ljcdn.com/441300-inspection/e539f97f-8639-4db1-bc02-470614c40038.jpg.296x216.jpg', '满五年唯一，免个税、84平方两房、中天彩虹城，近南站', '中天彩虹城北区  ', '中楼层(共31层)塔楼  -  南站新城', '101万', '单价12009元/平米')
('https://image1.ljcdn.com/441300-inspection/ae45e8c0-4a25-414d-81e9-94498bb6aba3.jpg.296x216.jpg', '半岛一号五期，满二，无啥税费，两房', '半岛1号五期  ', '低楼层(共22层)暂无数据  -  淡水', '95万', '单价10796元/平米')
('https://image1.ljcdn.com/441300-inspection/44578e53-7efd-4d58-9880-b3a73511ddd7.jpg.296x216.jpg', '业主急售，惠州14号线经过 九年义务教育，惠州南站', '中央国墅园  ', '高楼层(共22层)暂无数据  -  淡水', '72.8万', '单价11750元/平米')
('https://image1.ljcdn.com/441300-inspection/f33db22f-1f9e-4ebe-8964-1547be4d89e7.jpg.296x216.jpg', '中信新城  102平四房二厅二卫', '碧桂园南站新城  ', '低楼层(共34层)板塔结合  -  南站新城', '150万', '单价14706元/平米')
('https://image1.ljcdn.com/441300-inspection/731ac2bf-fd9e-4d28-b9a9-6c591b11b3de.jpg.296x216.jpg', '临深地铁口  粤港澳大湾区  看花园  学 区 房', '花样年别样城四期  ', '高楼层(共32层)板楼  -  淡水', '114万', '单价9500元/平米')
('https://image1.ljcdn.com/441300-inspection/913e4fe6-033e-49d5-ba9a-6abd7780622b.jpg.296x216.jpg', '淡水高速出口800米、 地铁口 区政府商圈 惠州1号线、', '恒泰嘉园派  ', '高楼层(共22层)暂无数据  -  淡水', '63万', '单价8414元/平米')
