('https://image1.ljcdn.com/120000-inspection/356be6f9-8819-4f51-9cb9-128b7714bc17.jpg.296x216.jpg', '百合春天 精装两室 诚意出售 交通便利 采光充足 急卖', '雪莲东里  | 2室1厅 | 91.71平米 | 南 | 精装 | 有电梯', '高楼层(共10层)板楼  -  万新街', '206万', '单价22463元/平米')
('https://image1.ljcdn.com/120000-inspection/bbbf509d-bbd6-401e-8ee7-1a11e41bd594.jpg.296x216.jpg', '东丽医院对过 丽新里 1室阳面 5楼 不是顶楼精装修', '丽新里  | 1室1厅 | 60.15平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新立街', '120万', '单价19951元/平米')
('https://image1.ljcdn.com/120000-inspection/d26687c8-57e8-407c-8cdc-19d3a1c5f952.jpg.296x216.jpg', '华明通园 三室一厅 南北通透 空间大 户型方正', '通园  | 3室1厅 | 121.3平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  华明镇', '130万', '单价10718元/平米')
('https://image1.ljcdn.com/120000-inspection/328420a5-19fd-4e5c-b0a2-b818dd4b558f.jpg.296x216.jpg', '华富家园南区 2室1厅 139万', '华富家园南区  | 2室1厅 | 102.9平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  华明镇', '139万', '单价13509元/平米')
('https://image1.ljcdn.com/120000-inspection/abfa2630-f16f-4f7c-a238-31ea75e5be5a.jpg.296x216.jpg', '夏洛兹花园 2室1厅 210万', '夏洛兹花园  | 2室1厅 | 83.46平米 | 南 | 其他 | 有电梯', '高楼层(共13层)板楼  -  空港经济区', '210万', '单价25162元/平米')
('https://image1.ljcdn.com/120000-inspection/e1ed3e82-9cd2-4b94-b632-b5c21af9af1a.jpg.296x216.jpg', '复地温莎堡 六室两厅 联排别墅 看房方便', '复地温莎堡红庭   | 联排别墅 | 6室2厅 | 318.28平米 | 南 北 | 精装 | 无电梯', '3层暂无数据  -  空港经济区', '1000万', '单价31419元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade24add80-5fbb-434c-a135-d93ca1f05277.jpg.296x216.jpg', '金隅悦城 2室1厅 220万', '金隅悦城  | 2室1厅 | 95.02平米 | 南 | 其他 | 有电梯', '中楼层(共11层)板楼  -  万新街', '220万', '单价23154元/平米')
('https://image1.ljcdn.com/120000-inspection/6f082343-e96b-4261-b11c-1a32dee81581.jpg.296x216.jpg', '华明家园 怀园 中间楼层 采光充足 两室一厅', '怀园  | 2室1厅 | 93.74平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  华明镇', '124万', '单价13229元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload96ec05a5-a21e-4f54-9493-0c9cfb2f2c02.jpg.296x216.jpg', '恒大绿洲花园 2室1厅 142万', '恒大绿洲花园  | 2室1厅 | 109.13平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共11层)板楼  -  东丽湖', '142万', '单价13013元/平米')
('https://image1.ljcdn.com/120000-inspection/2ebeb328-a65f-4ab0-a537-65952a0838d1.jpg.296x216.jpg', '此房的格局比较好，采光充足屋内光线明亮 看房都方便', '万新公寓  | 2室2厅 | 87.76平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  万新街', '186万', '单价21195元/平米')
('https://image1.ljcdn.com/120000-inspection/75e2b3f8-6143-457d-9803-0d02ac75181b.jpg.296x216.jpg', '南北通透格局 看房方便 出行便捷 满五唯有二', '远洋新干线  | 2室1厅 | 86.29平米 | 南 北 | 简装 | 有电梯', '中楼层(共13层)板楼  -  空港经济区', '218万', '单价25264元/平米')
('https://image1.ljcdn.com/120000-inspection/25cf8971-0279-4b0d-a149-1ebfedec098f.jpg.296x216.jpg', '詹滨里4楼 一室一厅 交通便利', '詹滨里  | 1室1厅 | 42.42平米 | 东 | 精装', '中楼层(共6层)板楼  -  张贵庄', '99万', '单价23339元/平米')
('https://image1.ljcdn.com/120000-inspection/5491aae7-9424-4eb5-b0da-4f4961cb6ff3.jpg.296x216.jpg', '和泓四季恋城夏欣园小两室精装修', '和泓四季恋城  | 2室1厅 | 68.94平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  万新街', '178万', '单价25820元/平米')
('https://image1.ljcdn.com/120000-inspection/fa67c5d2-66ee-476a-9275-373354f7cee0.jpg.296x216.jpg', '贵环小区少见大三室却按两室售价放送经纪人强力推荐', '贵环花园  | 3室1厅 | 97.66平米 | 南 西 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  万新街', '143万', '单价14643元/平米')
('https://image1.ljcdn.com/120000-inspection/ae758241-9af1-45c4-9108-d8301bfee31f.jpg.296x216.jpg', '首创溪堤郡颂园 精装修 前后带院 视野开阔', '首创溪堤郡   | 联排别墅 | 5室3厅 | 209.4平米 | 南 北 | 其他', '3层暂无数据  -  华明镇', '370万', '单价17670元/平米')
('https://image1.ljcdn.com/120000-inspection/bd2692c1-a782-416a-97a3-cac794bf2b27.jpg.296x216.jpg', '福山里南北通透两室，二楼，上下方便，精装修配套齐全', '福山里  | 2室1厅 | 58.62平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  张贵庄', '142万', '单价24224元/平米')
('https://image1.ljcdn.com/120000-inspection/c5239ca6-9643-4f33-85c6-0429f2f1d9e1.jpg.296x216.jpg', '金色雅筑北苑洋房6楼视野开阔 精致装修 房型方正', '万科金色雅筑北苑  | 2室1厅 | 89.93平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  万新街', '215万', '单价23908元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload115206bc-5c27-4a9e-873d-74445ba1c283.jpg.296x216.jpg', '利津路 詹滨西里精装两室 生活便利 楼龄新', '詹滨西里  | 2室1厅 | 79.1平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  张贵庄', '180万', '单价22757元/平米')
('https://image1.ljcdn.com/120000-inspection/7f4ba824-0550-43c7-bd87-098ee9a10e83.jpg.296x216.jpg', '有钥匙 小户型 阳面客厅 诚意出售', '名居花园  | 1室1厅 | 66.84平米 | 南 | 简装 | 有电梯', '低楼层(共11层)板楼  -  空港经济区', '170万', '单价25434元/平米')
('https://image1.ljcdn.com/120000-inspection/81a017c4-b5ed-4144-a3eb-ebecebbbefd0.jpg.296x216.jpg', '万隆花园 此房的格局比较好居住起来会比较舒适', '万隆花园  | 1室1厅 | 52.27平米 | 西 | 简装 | 无电梯', '低楼层(共6层)板楼  -  万新街', '102万', '单价19515元/平米')
('https://image1.ljcdn.com/120000-inspection/ea9cad03-8b1a-439e-945e-8e111446c44f.jpg.296x216.jpg', '海明园 南北通透 格局方正 交通便利', '海明园  | 2室1厅 | 81.78平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)板楼  -  万新街', '142万', '单价17364元/平米')
('https://image1.ljcdn.com/120000-inspection/77685809-7fc5-4b9c-a8a8-b6f87da6a392.jpg.296x216.jpg', '泽园大两室，中间楼层，采光充足，交通便利', '泽园  | 2室1厅 | 97.34平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)板楼  -  华明镇', '150万', '单价15410元/平米')
('https://image1.ljcdn.com/120000-inspection/0ae2fdfb-3c2d-4b86-8e33-a02689d10a2a.jpg.296x216.jpg', '詹滨西里 1室1厅 91.5万', '詹滨西里  | 1室1厅 | 47.01平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  张贵庄', '91.5万', '单价19464元/平米')
('https://image1.ljcdn.com/120000-inspection/63b180bc-ad40-4a00-8ffa-b99e07916fe5.jpg.296x216.jpg', '昆俞家园 两室夹厅户型 精装修 通透全明 居住舒适', '昆俞家园  | 2室1厅 | 83.98平米 | 南 | 精装 | 有电梯', '中楼层(共17层)板楼  -  华明镇', '162万', '单价19291元/平米')
('https://image1.ljcdn.com/120000-inspection/4c355ca5-78b1-4ebc-b966-33f03139790b.jpg.296x216.jpg', '翠海佳园+南北通透+H户型+精装修+可贷款+环内次新房', '翠海佳园  | 2室2厅 | 100.16平米 | 南 北 | 简装 | 有电梯', '低楼层(共14层)板楼  -  万新街', '230万', '单价22964元/平米')
('https://image1.ljcdn.com/120000-inspection/000275a0-5962-4648-a9fe-f288e5cf2773.jpg.296x216.jpg', '通透两室，顶楼，交通便利，适合婚房', '惠民里(东丽区)  | 2室1厅 | 83.13平米 | 东 西 | 简装 | 无电梯', '高楼层(共6层)板楼  -  张贵庄', '158万', '单价19007元/平米')
('https://image1.ljcdn.com/120000-inspection/b587d0a2-5e0d-4f27-88b3-75be8f716c40.jpg.296x216.jpg', '昆俞家园两室一厅业主诚意出售看房', '昆俞家园  | 2室1厅 | 83.1平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)板楼  -  华明镇', '168万', '单价20217元/平米')
('https://image1.ljcdn.com/120000-inspection/0f48540a-2b59-41f2-8d99-f32b1ad7c9b5.jpg.296x216.jpg', '万科格兰苑  阳面两室  跃层 户型方正', '万科魅力之城格兰苑  | 2室1厅 | 109.85平米 | 南 | 精装 | 有电梯', '中楼层(共12层)板楼  -  新立街', '230万', '单价20938元/平米')
('https://image1.ljcdn.com/120000-inspection/53ac3fa2-d442-4b46-b336-b59dcfdfac87.jpg.296x216.jpg', '贵环花园 2室1厅 135万', '贵环花园  | 2室1厅 | 88.65平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  万新街', '135万', '单价15229元/平米')
('https://image1.ljcdn.com/120000-inspection/9ec364f8-86f4-4797-b221-9bf075e84c32.jpg.296x216.jpg', '瑜芳园2室 采光好 视野开阔 带露台', '瑜芳园  | 2室1厅 | 72.66平米 | 南 北 | 简装', '高楼层(共5层)板楼  -  万新街', '140万', '单价19268元/平米')
('https://image1.ljcdn.com/120000-inspection/9e0a002b-4e02-464e-b7ba-6de6f62563e3.jpg.296x216.jpg', '好美嘉园 1室1厅 120万', '好美嘉园  | 1室1厅 | 51.85平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  万新街', '120万', '单价23144元/平米')
('https://image1.ljcdn.com/120000-inspection/75c393f8-3b75-496c-9985-c9e74d1dd92d.jpg.296x216.jpg', '季景家园 2室2厅 205万', '季景家园  | 2室2厅 | 94.43平米 | 南 北 | 精装 | 有电梯', '中楼层(共13层)板楼  -  万新街', '205万', '单价21710元/平米')
('https://image1.ljcdn.com/120000-inspection/68454a0c-5363-40d7-a786-3de7f5f5e8d8.jpg.296x216.jpg', '万科金色雅筑北苑 3室1厅 400万', '万科金色雅筑北苑  | 3室1厅 | 139.28平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  万新街', '400万', '单价28720元/平米')
('https://image1.ljcdn.com/120000-inspection/749b9684-efdd-47d3-9fa8-745ccb406e22.jpg.296x216.jpg', '环内一楼两室南北双向交通便利价格诱人低预算人士之选', '贵环花园  | 2室1厅 | 65.51平米 | 南 | 简装 | 无电梯', '低楼层(共6层)板楼  -  万新街', '123万', '单价18776元/平米')
('https://image1.ljcdn.com/120000-inspection/967455e7-78e4-4228-8464-e8e365de2803.jpg.296x216.jpg', '悦盛园 2室2厅 153万', '悦盛园  | 2室2厅 | 109.35平米 | 南 西 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  新立街', '153万', '单价13992元/平米')
('https://image1.ljcdn.com/120000-inspection/c6ca29f3-2beb-4517-9443-da71a0b42341.jpg.296x216.jpg', '舒畅欣园 两室精装修 业主诚意出售', '舒畅欣园  | 2室1厅 | 76.87平米 | 西北 | 其他 | 有电梯', '低楼层(共18层)板楼  -  万新街', '165万', '单价21465元/平米')
('https://image1.ljcdn.com/120000-inspection/df064e2a-2aab-43fe-bee4-ace6c212554f.jpg.296x216.jpg', '东丽湖万科别墅  精装修 一楼带卧室 赠送40平小院', '月荷苑  | 5室1厅 | 179.41平米 | 南 北 | 其他 | 无电梯', '低楼层(共3层)板楼  -  东丽湖', '315万', '单价17558元/平米')
('https://image1.ljcdn.com/120000-inspection/bc264ae3-f433-4fd5-9609-094ae58ac48b.jpg.296x216.jpg', '万科金色雅筑北苑 南北通透的3居室，142.56平', '万科金色雅筑北苑  | 3室1厅 | 142.56平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  万新街', '408万', '单价28620元/平米')
('https://image1.ljcdn.com/120000-inspection/d469958a-6559-4ded-80a8-c78670c35244.jpg.296x216.jpg', '恒大绿洲花园 精装修 户型方正 拎包入住', '恒大绿洲花园  | 4室2厅 | 170.44平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  东丽湖', '210万', '单价12322元/平米')
('https://image1.ljcdn.com/120000-inspection/75a57bfe-b3be-426b-a1fd-ab1a6c9a925d.jpg.296x216.jpg', '朗钜维尔蓝堤花园 2室2厅 102万', '朗钜维尔蓝堤花园  | 2室2厅 | 94.82平米 | 南 北 | 其他 | 有电梯', '中楼层(共25层)板塔结合  -  东丽湖', '102万', '单价10758元/平米')
('https://image1.ljcdn.com/120000-inspection/b5706a71-b938-44cc-b66f-0ea756ef055a.jpg.296x216.jpg', '海山南里 精装两室 南北通透 房主诚心出售', '海山南里  | 2室1厅 | 90.04平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)板楼  -  万新街', '210万', '单价23323元/平米')
('https://image1.ljcdn.com/120000-inspection/3bc37680-3d84-4d20-8801-817114321dc7.jpg.296x216.jpg', '精装一室 价位合理 户型方正 诚意出售', '秋丽家园  | 1室1厅 | 54.01平米 | 南 | 其他 | 有电梯', '高楼层(共13层)板楼  -  万新街', '108万', '单价19997元/平米')
('https://image1.ljcdn.com/120000-inspection/f5cf6d67-ca1e-4c0f-8a08-03a3ac500390.jpg.296x216.jpg', '翠海佳园 南北通透 视野开阔 交通便利', '翠海佳园  | 3室1厅 | 134平米 | 南 北 | 其他 | 有电梯', '中楼层(共14层)板楼  -  万新街', '320万', '单价23881元/平米')
('https://image1.ljcdn.com/120000-inspection/2fa92413-694b-4c1c-afa8-a9e52b43b228.jpg.296x216.jpg', '万科金色雅筑南苑 3室2厅 385万', '万科金色雅筑南苑  | 3室2厅 | 140.75平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  万新街', '385万', '单价27354元/平米')
('https://image1.ljcdn.com/120000-inspection/447ac747-0f7b-446e-a4a0-069c020a76b3.jpg.296x216.jpg', '翠海佳园 环境好 楼位号 三十通透户型 精装修', '翠海佳园  | 3室2厅 | 134.01平米 | 南 | 精装 | 有电梯', '中楼层(共14层)板楼  -  万新街', '286万', '单价21342元/平米')
('https://image1.ljcdn.com/120000-inspection/87130e22-8c9f-4e70-b393-203f41cda347.jpg.296x216.jpg', '坤园 2室2厅 125万', '坤园  | 2室2厅 | 95.81平米 | 南 北 | 精装', '高楼层(共6层)板楼  -  华明镇', '125万', '单价13047元/平米')
('https://image1.ljcdn.com/120000-inspection/3f1359f6-9fb2-42e8-a611-dd928a471329.jpg.296x216.jpg', '程林东里  婚房两室 南北通透 采光好 中间楼层', '程林东里  | 2室1厅 | 58.59平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  万新街', '110万', '单价18775元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload51683e98-7a61-4eed-ae01-61d9acbeaff4.jpg.296x216.jpg', '詹滨西里 大两室 南北通透 满五年 业主诚心出售', '詹滨西里  | 2室1厅 | 88.3平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  张贵庄', '182万', '单价20612元/平米')
('https://image1.ljcdn.com/120000-inspection/57f3fdaa-b341-45e9-8325-dbc8a821b26c.jpg.296x216.jpg', '舒畅欣园 2室1厅 160万', '舒畅欣园  | 2室1厅 | 76.33平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  万新街', '160万', '单价20962元/平米')
('https://image1.ljcdn.com/120000-inspection/b73cf35d-5e0c-4dab-b3ef-046e83eaf801.jpg.296x216.jpg', '润风家园 2室1厅 198万', '润风家园  | 2室1厅 | 89.22平米 | 南 北 | 简装 | 有电梯', '低楼层(共16层)板楼  -  万新街', '198万', '单价22193元/平米')
('https://image1.ljcdn.com/120000-inspection/8ee56f35-e282-405c-a8e1-1b2daf52ccb9.jpg.296x216.jpg', '欣圆小区 2室1厅 165万', '欣圆小区  | 2室1厅 | 77.85平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  万新街', '165万', '单价21195元/平米')
('https://image1.ljcdn.com/120000-inspection/a5d139ef-4887-4b7f-a2e9-eab1953f3e4f.jpg.296x216.jpg', '津塘路 丽新里通透两室出售  户型好 生活便利', '丽新里  | 2室1厅 | 100.36平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  新立街', '160万', '单价15943元/平米')
('https://image1.ljcdn.com/120000-inspection/13fba652-25b8-4d92-8ac1-ecd1c2631c54.jpg.296x216.jpg', '德园 1室1厅 83万', '德园  | 1室1厅 | 66.56平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  华明镇', '83万', '单价12470元/平米')
('https://image1.ljcdn.com/120000-inspection/21a40112-2ddc-4cbc-9d0a-d17aa69620b4.jpg.296x216.jpg', '私产过五，南北通透， 双卧朝阳都带阳台，外加阳光房', '昆仑北里C区  | 2室1厅 | 82.05平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  万新街', '175万', '单价21329元/平米')
('https://image1.ljcdn.com/120000-inspection/41901123-dd3e-4ed3-a145-e0ccd2c67f09.jpg.296x216.jpg', '中间楼层 南北通透 采光良好 诚意出售', '海明园  | 2室1厅 | 81.47平米 | 南 北 西 | 其他 | 有电梯', '中楼层(共11层)板楼  -  万新街', '160万', '单价19640元/平米')
('https://image1.ljcdn.com/120000-inspection/7d1c41be-9613-4bc3-810d-2097c518ba45.jpg.296x216.jpg', '香兰嘉园 交通便利 户型规整  精装两室 诚意出售急卖', '香兰嘉园  | 2室1厅 | 79.59平米 | 东 南 | 简装 | 有电梯', '中楼层(共24层)板楼  -  万新街', '170万', '单价21360元/平米')
('https://image1.ljcdn.com/120000-inspection/9c57ff96-3f28-4b2b-b98c-56eac9e7932f.jpg.296x216.jpg', '万科金色雅筑北苑 3室1厅 365万', '万科金色雅筑北苑  | 3室1厅 | 140.63平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  万新街', '365万', '单价25955元/平米')
('https://image1.ljcdn.com/120000-inspection/dfe8230b-9e96-4712-9f06-86db17084994.jpg.296x216.jpg', '东丽区 华明镇 金泰丽湾 三室两厅 中间楼层 带电梯', '金泰丽湾  | 3室2厅 | 137.8平米 | 南 | 精装 | 有电梯', '中楼层(共14层)板塔结合  -  华明镇', '240万', '单价17417元/平米')
('https://image1.ljcdn.com/120000-inspection/86511e11-18d1-4021-9d92-a5a9e20bace4.jpg.296x216.jpg', '海丽园 一室一厅 全阳户型  采光充足  诚意出售', '海丽园  | 1室1厅 | 61.17平米 | 南 | 精装 | 有电梯', '中楼层(共11层)板楼  -  万新街', '115万', '单价18801元/平米')
('https://image1.ljcdn.com/120000-inspection/346e5e89-62a4-4f95-bcd1-5e1c9c2342a3.jpg.296x216.jpg', '昆俞家园 2室1厅 168万', '昆俞家园  | 2室1厅 | 83.49平米 | 南 | 其他 | 有电梯', '高楼层(共11层)板楼  -  华明镇', '168万', '单价20123元/平米')
('https://image1.ljcdn.com/120000-inspection/e33f4912-2b49-4b69-9e2d-8d51d0e0d113.jpg.296x216.jpg', '和泓四季恋城 小三室  南北通透 一楼带小院 诚意出售', '和泓四季恋城  | 3室1厅 | 87.71平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)板楼  -  万新街', '240万', '单价27363元/平米')
('https://image1.ljcdn.com/120000-inspection/0185e15b-dc76-4c4c-8f0f-389ef2469370.jpg.296x216.jpg', '香兰嘉园 采光充足 户型方正 视野开阔 交通便利 急卖', '香兰嘉园  | 2室1厅 | 78.39平米 | 北 | 其他 | 有电梯', '中楼层(共26层)板楼  -  万新街', '155万', '单价19773元/平米')
('https://image1.ljcdn.com/120000-inspection/e1abc356-e29b-48e3-a4fc-8b86b49580b7.jpg.296x216.jpg', '万科金域华府 次顶楼 精装修 无人住过', '万科金域华府  | 3室1厅 | 92.56平米 | 南 北 | 精装 | 有电梯', '高楼层(共15层)板楼  -  新立街', '230万', '单价24849元/平米')
('https://image1.ljcdn.com/120000-inspection/f77b925c-5fae-4520-b738-9bec0a26e115.jpg.296x216.jpg', '华润橡树湾 2室1厅 165万', '华润橡树湾  | 2室1厅 | 93.2平米 | 南 西 | 其他 | 有电梯', '中楼层(共16层)板楼  -  华明镇', '165万', '单价17704元/平米')
('https://image1.ljcdn.com/120000-inspection/c879a2b2-17f9-445a-b806-1ba9e2b77e7d.jpg.296x216.jpg', '雪莲东里  视野开阔 满五唯一 业主诚意卖', '雪莲东里  | 1室1厅 | 72.59平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)板楼  -  万新街', '150万', '单价20665元/平米')
('https://image1.ljcdn.com/120000-inspection/266b1dc9-ec32-4b0e-b4df-57474145704f.jpg.296x216.jpg', '季景家园 两室两厅 精装修 南北通透 满两年', '季景家园  | 2室2厅 | 94.43平米 | 南 北 | 简装 | 有电梯', '低楼层(共13层)板楼  -  万新街', '210万', '单价22239元/平米')
('https://image1.ljcdn.com/120000-inspection/4f5ee8d1-5b8c-4bfd-8706-4afb8da10e20.jpg.296x216.jpg', '永平巷 2室1厅 126万', '永平巷  | 2室1厅 | 65.44平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  张贵庄', '126万', '单价19255元/平米')
('https://image1.ljcdn.com/120000-inspection/8695e3ac-a120-4505-99fa-37847156ac9f.jpg.296x216.jpg', '华富家园南区  两室两厅  有钥匙  交通便利', '华富家园南区  | 2室2厅 | 102.9平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  华明镇', '130万', '单价12634元/平米')
('https://image1.ljcdn.com/120000-inspection/4fb7f598-2370-460f-9345-d39be83889bd.jpg.296x216.jpg', '名居花园 3室1厅 290万', '名居花园  | 3室1厅 | 127.07平米 | 南 北 | 其他 | 有电梯', '高楼层(共14层)板楼  -  空港经济区', '290万', '单价22823元/平米')
('https://image1.ljcdn.com/120000-inspection/b9f06417-ee22-4887-a564-5a2ab5addb6a.jpg.296x216.jpg', '金银里 2室1厅 180万', '金银里  | 2室1厅 | 91.35平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新立街', '180万', '单价19705元/平米')
('https://image1.ljcdn.com/120000-inspection/af5502fd-7b87-4b58-900d-d6865a92b5e0.jpg.296x216.jpg', '欣圆小区 1室1厅 110万', '欣圆小区  | 1室1厅 | 51.17平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  万新街', '110万', '单价21497元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload152f8e6d-ade6-4d1f-b29e-4bd78f8630c1.jpg.296x216.jpg', '詹滨里 74.53平 两室南北通透 两室户型', '詹滨里  | 2室1厅 | 74.53平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  张贵庄', '165万', '单价22139元/平米')
('https://image1.ljcdn.com/120000-inspection/1d07b1c8-d59d-4106-ad8d-1f46c0562c5c.jpg.296x216.jpg', '新立花园 精装修通透两室 视野开阔 采光充足', '金环里(东丽区)  | 2室1厅 | 85.67平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  新立街', '162万', '单价18910元/平米')
('https://image1.ljcdn.com/120000-inspection/0986ac6f-b229-4453-b267-068600316e03.jpg.296x216.jpg', '海山南里，中间楼层，南北通透H户型', '海山南里  | 2室2厅 | 89.79平米 | 南 北 | 简装 | 有电梯', '中楼层(共18层)板楼  -  万新街', '192万', '单价21384元/平米')
('https://image1.ljcdn.com/120000-inspection/cb552b21-b2d4-4604-a9bb-7df31c5baa7d.jpg.296x216.jpg', '和泓四季恋城春秀园紧凑三室精装修业主诚意出售', '和泓四季恋城  | 3室1厅 | 87.66平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)板楼  -  万新街', '228万', '单价26010元/平米')
('https://image1.ljcdn.com/120000-inspection/656587fa-bba8-4821-9fe3-c3430e756298.jpg.296x216.jpg', '詹滨西里 两室南北通透 客厅带窗户，五层到顶顶楼', '詹滨西里  | 2室1厅 | 93.54平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  张贵庄', '195万', '单价20847元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploaddf2d0f09-e5e3-4aa2-8e45-248424a4f35a.jpg.296x216.jpg', '昆俞家园 小区前排 两室夹厅通透全明户型 采光好', '昆俞家园  | 2室1厅 | 83.8平米 | 南 | 其他 | 有电梯', '高楼层(共15层)板楼  -  华明镇', '150万', '单价17900元/平米')
('https://image1.ljcdn.com/120000-inspection/688a1444-6107-4c05-87e1-b77feb3c9846.jpg.296x216.jpg', '金银里小区 2室2厅 交通便利 小区干净舒适 适合居住', '金银里  | 2室2厅 | 100平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  新立街', '210万', '单价21000元/平米')
('https://image1.ljcdn.com/120000-inspection/8a302654-c93c-402f-ab7e-ef16eb36f8a7.jpg.296x216.jpg', '恒大绿洲花园   精装三室  南北通透  户型方正', '恒大绿洲花园  | 3室2厅 | 169.1平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  东丽湖', '280万', '单价16559元/平米')
('https://image1.ljcdn.com/120000-inspection/3b40ddbb-43f3-4003-8830-7743fed92d80.jpg.296x216.jpg', '万科金色雅筑北苑 2室1厅 精装修业主诚意卖', '万科金色雅筑北苑  | 2室1厅 | 88.52平米 | 南 北 | 其他 | 有电梯', '中楼层(共21层)板楼  -  万新街', '245万', '单价27678元/平米')
('https://image1.ljcdn.com/120000-inspection/d82a5ec7-e9fe-4b45-b154-4594f257e368.jpg.296x216.jpg', '阅湖苑 2室1厅 115万', '阅湖苑  | 2室1厅 | 89.14平米 | 南 北 | 其他 | 有电梯', '低楼层(共27层)板楼  -  东丽湖', '115万', '单价12902元/平米')
('https://image1.ljcdn.com/120000-inspection/48569530-7abb-465b-8a1d-5adec2b30b2d.jpg.296x216.jpg', '程春里 2室1厅 140万', '程春里  | 2室1厅 | 72.11平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  万新街', '140万', '单价19415元/平米')
('https://image1.ljcdn.com/120000-inspection/43a0a1c9-5a4e-4570-94c1-78d0fa95e674.jpg.296x216.jpg', '万科金域华府 小区中间位置 精装修 一梯两户', '万科金域华府  | 3室1厅 | 91.02平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)板楼  -  新立街', '190万', '单价20875元/平米')
('https://image1.ljcdn.com/120000-inspection/12a986d7-836b-49e5-aea3-c0a7a391b445.jpg.296x216.jpg', '金泰丽湾 3室1厅 226万', '金泰丽湾  | 3室1厅 | 122.05平米 | 南 北 | 其他 | 有电梯', '中楼层(共14层)板楼  -  华明镇', '226万', '单价18518元/平米')
('https://image1.ljcdn.com/120000-inspection/b1aa1491-5e91-4fcb-8452-570cf5e0bd4e.jpg.296x216.jpg', '万科魅力之城三期  三室 通透 精装修', '万科魅力之城雅亭苑  | 3室1厅 | 89.3平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)板楼  -  新立街', '195万', '单价21837元/平米')
('https://image1.ljcdn.com/120000-inspection/b2b60ff0-52f0-4ddf-b84d-0844242fd3e5.jpg.296x216.jpg', '嘉春园 2室2厅 260万', '嘉春园  | 2室2厅 | 129.09平米 | 南 | 其他 | 有电梯', '中楼层(共18层)板楼  -  万新街', '260万', '单价20141元/平米')
