('https://image1.ljcdn.com/370101-inspection/test-1ae8e5a1-4c82-4963-be37-0bf0b8b82682.png.296x216.jpg', '英雄山路二七中街 非顶 其中两室朝阳房龄新20平地下室', '二七中街  | 3室2厅 | 103.06平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  二七新村', '175万', '单价16981元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload975d540c-9a84-4a44-b9b9-783cc7762882.JPG.296x216.jpg', '胜利大街单位宿舍 产权明晰 诚心出售', '胜利大街  | 3室0厅 | 68.71平米 | 南 | 简装 | 无电梯', '低楼层(共5层)1990年建板楼  -  市政府', '300万', '单价43662元/平米')
('https://image1.ljcdn.com/370101-inspection/cfd470c4-6bd9-4f75-af7c-8e83bff0a65c.jpg.296x216.jpg', '鲁能领秀城 两室改成三室 南北通透 户型方正', '鲁能领秀城UP街区  | 3室1厅 | 98.07平米 | 南 北 | 其他 | 有电梯', '高楼层(共25层)2011年建板楼  -  领秀城', '230万', '单价23453元/平米')
('https://image1.ljcdn.com/370101-inspection/abf1b70c-4a18-4b1a-80e7-fd2dd93f1d62.jpg.296x216.jpg', '建设路 鸿建花园 两室一厅 中间楼层 看房方便', '鸿建花园  | 2室1厅 | 94.85平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1997年建板楼  -  建设路', '190万', '单价20032元/平米')
('https://image1.ljcdn.com/370101-inspection/dc5a99e7-571e-4d2a-8dcf-bae977bdf9ef.JPG.296x216.jpg', '省工行单位宿舍，低楼层，三室，大院传达', '三里庄2号院  | 3室2厅 | 93.4平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)1993年建板楼  -  大观园', '335万', '单价35868元/平米')
('https://image1.ljcdn.com/370101-inspection/c22434b6-0aa0-43bf-8314-de78a681d54b.jpg.296x216.jpg', '二环南路领秀城天麓洋房车位地下室4室看房方便', '漫山香墅天麓东一区  | 4室2厅 | 169.97平米 | 南 北 | 毛坯', '中楼层(共8层)暂无数据  -  领秀城', '510万', '单价30006元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadc089ccc5-d464-46a0-8473-4d57a157a6f9.jpg.296x216.jpg', '福景佳苑2期 2室2厅 182万', '福景佳苑2期  | 2室2厅 | 92.71平米 | 南 北 | 其他', '低楼层(共18层)2016年建板楼  -  二环南路', '182万', '单价19632元/平米')
('https://image1.ljcdn.com/370101-inspection/3a64a21f-43d1-43a9-8cad-66f0ee9cfc25.jpg.296x216.jpg', '中海国际社区，精装修领包入住，采光无遮挡，全明户型', '熙岸西区  | 2室2厅 | 85.11平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2013年建板楼  -  二环南路', '165万', '单价19387元/平米')
('https://image1.ljcdn.com/370101-inspection/c2891e2c-96f2-47e1-8045-02d25f5bfd77.jpg.296x216.jpg', '世纪佳园 南北通通 一梯两户  送地下室 有租赁车位', '世纪佳园  | 2室2厅 | 107.55平米 | 南 北 | 其他 | 有电梯', '低楼层(共10层)2005年建板楼  -  建设路', '230万', '单价21386元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload3377b9e1-874c-4886-83f6-883fbdf8bc51.jpg.296x216.jpg', '建设路二七南路交汇处，龙力天润苑三室商品房。', '龙力天润苑  | 3室2厅 | 157.1平米 | 南 北 | 其他 | 有电梯', '高楼层(共13层)2005年建板楼  -  郎茂山', '335万', '单价21324元/平米')
('https://image1.ljcdn.com/370101-inspection/052f90cd-2d5a-4223-98f1-8e4731ce95af.jpg.296x216.jpg', '中海国际A3两居室 精装修 户型方正 位置安静', '熙岸西区  | 2室2厅 | 87.06平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2013年建板楼  -  二环南路', '170万', '单价19527元/平米')
('https://image1.ljcdn.com/370101-inspection/57493b38-8e78-4138-8118-bd7fd0a9f11e.jpg.296x216.jpg', '鲁能领秀城中央公园 2室2厅 225万', '鲁能领秀城中央公园  | 2室2厅 | 88.78平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2012年建板楼  -  领秀城', '225万', '单价25344元/平米')
('https://image1.ljcdn.com/370101-inspection/d141a5a4-9c55-4fd6-990e-efc0438e20a6.jpg.296x216.jpg', '满两年，精致装修，南北通户型，中间楼层采光好！', '鲁能领秀城中央公园  | 3室2厅 | 147.56平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2012年建板楼  -  领秀城', '395万', '单价26769元/平米')
('https://image1.ljcdn.com/370101-inspection/bc2dd681-3fac-4312-88f3-3b2ed4873ba9.jpg.296x216.jpg', '中海国际社区北、京鲁山庄、南北通透、精装两室电梯房', '京鲁山庄  | 2室2厅 | 108.25平米 | 南 北 | 精装 | 有电梯', '高楼层(共14层)2015年建板楼  -  二环南路', '180万', '单价16629元/平米')
('https://image1.ljcdn.com/370101-inspection/0dd5f60e-7d65-4d9a-8559-7fba78ad6b55.JPG.296x216.jpg', '万达广场 酒店公寓 朝南户型 1室1厅 光线充足', '万达广场达人界  | 1室1厅 | 49平米 | 南 | 其他 | 有电梯', '高楼层(共28层)2011年建塔楼  -  大观园', '80万', '单价16327元/平米')
('https://image1.ljcdn.com/370101-inspection/f4325ebe-3f56-447b-91af-9edbfab16170.jpg.296x216.jpg', '玉兴路南段 他山花园，人车分流，生活方便，交通便利', '他山花园  | 3室2厅 | 139.52平米 | 南 北 | 精装 | 有电梯', '中楼层(共20层)2007年建板楼  -  玉函', '300万', '单价21503元/平米')
('https://image1.ljcdn.com/370101-inspection/7e968b7a-9ffe-478d-95f4-f085ad213c7a.jpg.296x216.jpg', '玉函小区南区 交通便利 生活方便 采光充足', '玉函小区南区  | 2室2厅 | 72.21平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1999年建板楼  -  玉函', '150万', '单价20773元/平米')
('https://image1.ljcdn.com/370101-inspection/5d523f04-1846-435c-b650-e6d0bf6efc3d.jpg.296x216.jpg', '玉函路单位宿舍 ，一室一厅，采光好。', '玉函路  | 1室1厅 | 42.5平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1990年建板楼  -  伟东', '88万', '单价20706元/平米')
('https://image1.ljcdn.com/370101-inspection/c216a64b-98b8-4e7f-94f2-22c12b99940c.jpg.296x216.jpg', '华润依山郡，四居户型，带车位地下室，满两年可贷款！', '华润中央公园  | 4室2厅 | 165.37平米 | 南 北 | 简装 | 有电梯', '高楼层(共18层)2014年建板楼  -  兴隆', '430万', '单价26003元/平米')
('https://image1.ljcdn.com/370101-inspection/2bf02881-a3be-4d43-b8ed-80b2e0c28af7.jpg.296x216.jpg', '二环南路鲁能领秀公馆三室两厅 南北通透送车位地下室', '鲁能领秀公馆  | 3室2厅 | 120.5平米 | 南 北 | 毛坯', '低楼层(共18层)2018年建板楼  -  兴隆', '255万', '单价21162元/平米')
('https://image1.ljcdn.com/370101-inspection/2861d3cf-1305-4531-911e-c80b4cf349dc.jpg.296x216.jpg', '鲁能领秀城漫山香墅三期四室大洋房南北通透眼镜房', '漫山香墅  | 4室2厅 | 171平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共6层)2016年建板楼  -  领秀城', '510万', '单价29825元/平米')
('https://image1.ljcdn.com/370101-inspection/1a591a79-0236-4d30-b7e6-42297a5facf2.jpg.296x216.jpg', '教委宿舍非顶楼两居室，交通便利，方便停车', '园丁小区  | 2室2厅 | 81.32平米 | 南 北 | 其他', '高楼层(共7层)1999年建板楼  -  郎茂山', '130万', '单价15987元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload0e30d200-c134-4fa2-a25e-9811a5f262bb.jpg.296x216.jpg', '玉函新南区 三室两厅一厨一卫 低楼层', '玉函小区南区  | 3室2厅 | 122.2平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1999年建板楼  -  玉函', '220万', '单价18004元/平米')
('https://image1.ljcdn.com/370101-inspection/72223a55-4ae8-4d05-ac3c-f8090ecffe3c.jpg.296x216.jpg', '英雄山路七里山南村 三室 双气！', '七里山南村六区  | 3室0厅 | 66.84平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1984年建板楼  -  七里山', '113万', '单价16907元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadd423eabd-8e38-4dfa-a16f-f506c679f961.jpg.296x216.jpg', '玉函路 2居室 南北通透 中间楼层 交通便利', '玉函路  | 2室1厅 | 77.05平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)1990年建板楼  -  伟东', '145万', '单价18819元/平米')
('https://image1.ljcdn.com/370101-inspection/b5e6f5eb-6376-4c5e-8598-3ac58ce78b25.jpg.296x216.jpg', '公安局宿舍+南北通透+精装+送产权地下室+看房方便', '英雄山路201号  | 2室2厅 | 123平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1998年建板楼  -  玉函', '245万', '单价19919元/平米')
('https://image1.ljcdn.com/370101-inspection/7237eab3-c203-45ba-b536-ebeb6913dd15.jpg.296x216.jpg', '舜耕路 山财宿舍 大院传达 环境好', '舜耕路42号  | 4室2厅 | 124.23平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1996年建板楼  -  阳光舜城', '296万', '单价23827元/平米')
('https://image1.ljcdn.com/370101-inspection/df102f87-8891-4d05-a41b-ee1f5a869707.jpg.296x216.jpg', '玉函路省委二宿舍西院 两室朝阳 大院传达 交通便利', '玉函路39号  | 2室2厅 | 91.38平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1993年建板楼  -  六里山区', '256万', '单价28015元/平米')
('https://image1.ljcdn.com/370101-inspection/40b73c3f-9be6-49d3-a8b3-7938f664b2c1.jpg.296x216.jpg', '此房位于玉园小区。南北通透，大院传达，单位宿舍。', '玉园  | 4室2厅 | 175.7平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)1998年建板楼  -  七里山', '300万', '单价17075元/平米')
('https://image1.ljcdn.com/370101-inspection/88a4a0d6-7c28-4669-bce0-a6af44f1d7d7.jpg.296x216.jpg', '鲁能领秀城 三居室 南北通透 精装修', '鲁能领秀城中央公园  | 3室2厅 | 135.18平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2012年建板楼  -  领秀城', '355万', '单价26262元/平米')
('https://image1.ljcdn.com/370101-inspection/d3554b36-b9b1-432e-80d9-07a1c7787435.jpg.296x216.jpg', '南村正规三室户型 南北卧室 采光充足', '七里山南村五区  | 3室0厅 | 61.58平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1981年建板楼  -  七里山', '92万', '单价14940元/平米')
('https://image1.ljcdn.com/370101-inspection/6b07bb4e-332b-4638-9dbe-b9430d97c03d.jpg.296x216.jpg', '鲁能领秀城A区 南北通透  采光充足', '鲁能领秀城A区  | 2室2厅 | 101平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2010年建板楼  -  领秀城', '216万', '单价21387元/平米')
('https://image1.ljcdn.com/370101-inspection/5764cdd8-9ff0-475f-ab67-41e8a60eeede.jpg.296x216.jpg', '中等楼层+两室朝阳+精装修+南北通透', '济南机床一厂郎茂山北宿舍  | 2室2厅 | 73.13平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1992年建板楼  -  郎茂山', '127万', '单价17367元/平米')
('https://image1.ljcdn.com/370101-inspection/0f5310c1-546e-4684-aa30-426846f3faf7.jpg.296x216.jpg', '英雄山路西郎茂山小区五区房龄新交通出行方便', '郎茂山五区  | 1室1厅 | 48.4平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1996年建板楼  -  郎茂山', '85万', '单价17562元/平米')
('https://image1.ljcdn.com/370101-inspection/43989f53-bc66-48d4-b207-68e566b6adbe.jpg.296x216.jpg', '精装修，南北通透，客厅主卧朝阳，', '熙岸东区  | 3室2厅 | 107.71平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)2013年建板楼  -  二环南路', '235万', '单价21818元/平米')
('https://image1.ljcdn.com/370101-inspection/525fb3c3-96e3-498c-a7ab-ff4cf286e300.jpg.296x216.jpg', '市中区经十路南头建设路宿舍三居室南北通透 看房方便', '建设路13  | 3室1厅 | 128.66平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2001年建板楼  -  建设路', '255万', '单价19820元/平米')
('https://image1.ljcdn.com/370101-inspection/2e3024da-3f46-4478-bc43-5002c9df5deb.JPG.296x216.jpg', '公祥街 免增值税 中楼层 精装双气 两室朝阳户型方正', '公祥街23号  | 2室2厅 | 78.57平米 | 南 | 精装', '中楼层(共6层)板楼  -  火车站', '145万', '单价18455元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload84af7526-5f39-4f6b-91d9-7526f1c5061c.jpg.296x216.jpg', '市中区 微型别墅 精装有独立车库  满二', '外海蝶泉山庄   | 叠拼别墅 | 4室2厅 | 174平米 | 南 北 | 其他', '下叠(共3层)暂无数据  -  二环南路', '485万', '单价27874元/平米')
('https://image1.ljcdn.com/370101-inspection/6abc73a5-1851-4e78-baaa-d40a9a933449.jpg.296x216.jpg', '世纪佳园，精装三室，户型方正，中间楼层采光好。', '世纪佳园  | 3室2厅 | 130平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2006年建板塔结合  -  建设路', '286万', '单价22000元/平米')
('https://image1.ljcdn.com/370101-inspection/e082bb70-eb91-4cec-b5d6-54efc5509825.jpg.296x216.jpg', '山景嘉园，三室两厅，户型方正，交通便利', '山景嘉园  | 3室1厅 | 147.51平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2004年建板楼  -  郎茂山', '289万', '单价19592元/平米')
('https://image1.ljcdn.com/370101-inspection/0bd655b9-c392-416b-bc35-8ca2a45512f5.jpg.296x216.jpg', '舜耕路南北通透 全明户型 两室 钥匙房', '玉函小区东区  | 2室1厅 | 54.65平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2000年建板楼  -  玉函', '95万', '单价17384元/平米')
('https://image1.ljcdn.com/370101-inspection/4ff306c3-232e-4160-8853-7ea3e47aa51f.jpg.296x216.jpg', '带电梯花园洋房，错层三室朝阳，户型动静分离带地下室', '银丰山庄  | 3室2厅 | 162.14平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)板楼  -  阳光舜城', '420万', '单价25904元/平米')
('https://image1.ljcdn.com/370101-inspection/9f6683a7-3dee-43ed-891e-9daab50032e4.JPG.296x216.jpg', '陈庄大街 低楼层采光好 正规两室 带储藏室 双气齐全', '陈庄大街  | 2室2厅 | 85平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1995年建板楼  -  二七新村', '160万', '单价18824元/平米')
('https://image1.ljcdn.com/370101-inspection/3980ae44-278b-4374-82df-5ceda0466c1d.JPG.296x216.jpg', '公摊小，位置出行便利，南北通透。', '普利街  | 3室0厅 | 72.72平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1980年建板楼  -  大观园', '130万', '单价17877元/平米')
('https://image1.ljcdn.com/370101-inspection/0bb9e4b0-5bc1-4085-a25c-ed4b775568f1.jpg.296x216.jpg', '玉函路机关单位宿舍 双气 大院传达 交通便利', '玉函路6号  | 2室1厅 | 74.28平米 | 南 北 | 其他', '中楼层(共4层)板楼  -  英雄山', '155万', '单价20867元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload92bd4fdb-0ba2-4912-9e24-ce8229112d87.jpg.296x216.jpg', '玉函小区南区，两室朝阳，户型方正好用。', '玉函小区南区  | 3室1厅 | 95.1平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1993年建板楼  -  玉函', '170万', '单价17876元/平米')
('https://image1.ljcdn.com/370101-inspection/ed195d53-6b56-4eb8-bc8f-89d8a7875a77.jpg.296x216.jpg', '岔路街五区  中楼层  南北通透 两室好用', '岔路街五区  | 2室1厅 | 58.18平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  岔路街', '115万', '单价19767元/平米')
('https://image1.ljcdn.com/370101-inspection/a3f533ac-e8c8-4dc4-9490-191362229672.jpg.296x216.jpg', '漫山香墅天麓东一区 4室2厅 485万', '漫山香墅天麓东一区  | 4室2厅 | 181平米 | 南 北 | 其他', '低楼层(共9层)暂无数据  -  领秀城', '485万', '单价26796元/平米')
('https://image1.ljcdn.com/370101-inspection/0d14f85f-67ea-488f-9e43-c7c52f491a89.jpg.296x216.jpg', '王官庄三区、大方厅、出门刘长山路、交通生活便利！', '王官庄小区三区  | 2室1厅 | 69.53平米 | 南 北 | 精装', '高楼层(共6层)1996年建板楼  -  王官庄', '110万', '单价15821元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload80bbd761-9733-4055-b026-610ca2d4c197.jpg.296x216.jpg', '英雄山路 七里山北村 三室 采光好 南北通透 双气', '七里山北村  | 3室0厅 | 62.69平米 | 南 北 | 其他', '高楼层(共6层)1981年建板楼  -  二七新村', '105万', '单价16750元/平米')
('https://image1.ljcdn.com/370101-inspection/c89f9e6d-271c-4006-bf5a-9b1cbfe647d2.jpg.296x216.jpg', '王官庄四区+精装修两居室+低楼层+南北通透，采光好', '王官庄小区四区  | 2室1厅 | 66.83平米 | 南 北 | 精装', '中楼层(共6层)1996年建板楼  -  王官庄', '110万', '单价16460元/平米')
('https://image1.ljcdn.com/370101-inspection/a2362a34-3468-4a8b-9ebb-665e2b1f7f72.jpg.296x216.jpg', '鲁能领秀城公馆 两室一厅朝阳 低楼层', '鲁能领秀公馆  | 3室2厅 | 120平米 | 南 北 | 毛坯', '低楼层(共18层)2017年建板楼  -  兴隆', '246万', '单价20500元/平米')
('https://image1.ljcdn.com/370101-inspection/10486c31-6e02-4721-b005-e69a8ba17ea4.jpg.296x216.jpg', '中海国际社区 方正大三室，两卫户型，全明格局', '御峰官邸  | 3室2厅 | 130平米 | 南 北 | 精装 | 有电梯', '高楼层(共26层)2014年建塔楼  -  二环南路', '255万', '单价19616元/平米')
('https://image1.ljcdn.com/370101-inspection/a5a77218-34fe-4ec6-9557-65adcc30af35.jpg.296x216.jpg', '华润城兴隆山庄 小高层 南向两居室 精装修 证满二', '兴隆山庄  | 2室2厅 | 94平米 | 南 | 精装', '高楼层(共11层)2000年建板楼  -  兴隆', '155万', '单价16490元/平米')
('https://image1.ljcdn.com/370101-inspection/74a6be8a-0fee-498c-af09-ecdbfd432b5e.jpg.296x216.jpg', '伟东一区四居室，南北通透，采光好，有车位单算', '伟东新都一区  | 4室2厅 | 167.95平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2006年建板楼  -  伟东', '360万', '单价21435元/平米')
('https://image1.ljcdn.com/370101-inspection/33ece87b-8f25-421c-9a38-ce89a0ac94e7.jpg.296x216.jpg', '舜耕路 舜玉北区 1居室 小户型', '舜玉小区北区  | 1室1厅 | 40.95平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1990年建板楼  -  舜玉区', '85万', '单价20758元/平米')
('https://image1.ljcdn.com/370101-inspection/0cd21aeb-3fa8-4ddf-9840-f8062a5d39d0.jpg.296x216.jpg', '玉函路公安厅宿舍  2居室精装修 2室朝阳 停车方便', '玉函路111号  | 2室1厅 | 90.2平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)1999年建暂无数据  -  七里山', '191万', '单价21176元/平米')
('https://image1.ljcdn.com/370101-inspection/379a7fb3-1d40-403c-980b-ea36b440ddba.jpg.296x216.jpg', '英雄山路，舜耕路中间， 中间楼层，生活便利', '玉函小区南区  | 2室2厅 | 83.6平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1998年建板楼  -  玉函', '160万', '单价19139元/平米')
('https://image1.ljcdn.com/370101-inspection/c2ba2650-6be4-46bf-b6db-5d2cbf262a0e.jpg.296x216.jpg', '市中区 二环南路 小高层 一体两户 南北通透', '外海蝶泉山庄  | 2室2厅 | 85.03平米 | 南 | 简装 | 有电梯', '高楼层(共11层)2009年建板楼  -  二环南路', '170万', '单价19993元/平米')
('https://image1.ljcdn.com/370101-inspection/d239d63a-094b-4bb2-bcbb-249df8b0e2e8.jpg.296x216.jpg', '两室朝阳 采光好 中间楼层 交通便利 业主诚心出售', '王官庄九区  | 2室1厅 | 66平米 | 南 | 其他', '中楼层(共6层)1996年建板楼  -  白马山', '115万', '单价17425元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadb4530816-b9f6-4685-9311-2ceaa9d538e3.jpg.296x216.jpg', '济大路单位宿舍 四居室 中间楼层', '济大路9号  | 4室2厅 | 168.12平米 | 南 | 简装', '高楼层(共17层)1995年建板楼  -  舜玉区', '395万', '单价23496元/平米')
('https://image1.ljcdn.com/370101-inspection/9f972b73-6dc3-45c0-a394-ac0d972b6135.jpg.296x216.jpg', '玉函路北段 单位宿舍 交通便利', '玉函路38号  | 2室1厅 | 72.93平米 | 南 | 其他', '低楼层(共7层)1995年建板楼  -  舜玉区', '140万', '单价19197元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload12e2b419-3677-461d-84dc-4d048c04a71d.jpg.296x216.jpg', '南北通透 可改三室 双气  中间楼层 西客站 刘长山路', '融汇城  | 2室2厅 | 96.71平米 | 南 北 | 毛坯', '中楼层(共21层)2017年建板楼  -  党家', '130万', '单价13443元/平米')
('https://image1.ljcdn.com/370101-inspection/eaa84a21-a8a9-44ea-b78a-8135de75ce33.jpg.296x216.jpg', '王官庄 一楼带小院 中等装修 房主诚心出售', '王官庄小区四区  | 2室1厅 | 58.81平米 | 东 西 | 精装', '低楼层(共6层)1996年建板楼  -  王官庄', '110万', '单价18705元/平米')
('https://image1.ljcdn.com/370101-inspection/aa372f38-88ba-4794-bfd9-cb6e53e300a8.jpg.296x216.jpg', '华润红叶林 小高层通透三室 精装修 送地下室证满两年', '华润仰山红叶林  | 3室2厅 | 90.56平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2015年建板楼  -  兴隆', '240万', '单价26502元/平米')
('https://image1.ljcdn.com/370101-inspection/962502a4-ccf2-4914-b4d5-c3bc06e87b3a.jpg.296x216.jpg', '鲁能领秀城C区精装两居室出售业主诚心出售', '鲁能领秀城C区  | 2室2厅 | 93.58平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2008年建板楼  -  领秀城', '199万', '单价21266元/平米')
('https://image1.ljcdn.com/370101-inspection/51d39bc0-2c75-4a31-b07f-19d8600516fa.JPG.296x216.jpg', '建国小经一路  视野开阔  总价低', '建国小经一路2号  | 2室1厅 | 58.77平米 | 东 西 | 其他', '高楼层(共7层)板楼  -  市政府', '198万', '单价33691元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload3a06d48e-780b-4b21-8cf0-04e1235bace4.jpg.296x216.jpg', '此房为玉函路北段单位宿舍 两室朝阳 客厅好用交通方便', '玉函路38号  | 3室2厅 | 113.71平米 | 南 北 | 其他', '高楼层(共7层)1995年建板楼  -  舜玉区', '200万', '单价17589元/平米')
('https://image1.ljcdn.com/370101-inspection/e66390cd-4b89-4199-ab28-97032b29087c.jpg.296x216.jpg', '经十路北 岔路街一室好房 双气 位置好 出行方便', '岔路街小区1区  | 1室1厅 | 53.61平米 | 东 西 | 毛坯 | 无电梯', '高楼层(共7层)1996年建板楼  -  岔路街', '103万', '单价19213元/平米')
('https://image1.ljcdn.com/370101-inspection/1399af93-9b93-410e-9768-143c8adb2702.jpg.296x216.jpg', '三箭如意苑，楼层好，视野开阔，采光充足，交通方便', '三箭如意苑  | 3室2厅 | 143.57平米 | 南 | 简装 | 有电梯', '中楼层(共19层)2005年建板楼  -  建设路', '312万', '单价21732元/平米')
('https://image1.ljcdn.com/370101-inspection/00bcaf17-b1bd-4403-9543-ef6c77db2a48.jpg.296x216.jpg', '领秀城 南北通透 三居室 户型方正 视野开阔 采光充足', '鲁能领秀城ParK街区  | 3室2厅 | 140.93平米 | 南 北 | 精装 | 有电梯', '低楼层(共17层)板楼  -  领秀城', '360万', '单价25545元/平米')
('https://image1.ljcdn.com/370101-inspection/bb33043a-eae3-44c3-acb7-1c6fcb7ca8d5.jpg.296x216.jpg', '中南名邸 两室两厅 一厨一卫 采光充足', '中南名邸  | 2室2厅 | 100.63平米 | 南 北 | 精装 | 有电梯', '高楼层(共13层)2013年建板塔结合  -  玉函', '210万', '单价20869元/平米')
('https://image1.ljcdn.com/370101-inspection/fce74eea-1da6-416a-811c-f97bd626a82f.jpg.296x216.jpg', '二环南路铁路南苑小区 精装三室两室一厅朝阳', '铁路南苑小区  | 3室2厅 | 116.29平米 | 南 | 简装', '低楼层(共24层)2004年建板楼  -  二环南路', '240万', '单价20639元/平米')
('https://image1.ljcdn.com/370101-inspection/a9ca297a-7805-43b0-a752-9a8d1725f106.jpg.296x216.jpg', '中海A2 精装三室 小高层 一梯两户 带地下室 车位另算', '熙岸东区  | 3室2厅 | 130平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2013年建板楼  -  二环南路', '315万', '单价24231元/平米')
('https://image1.ljcdn.com/370101-inspection/5975ce81-421e-4b75-b0e9-95f1c023e72f.jpg.296x216.jpg', '前方无遮挡 楼层高通风效果好  双气电梯房', '融汇城  | 3室2厅 | 105.64平米 | 南 北 | 精装', '高楼层(共33层)2017年建板楼  -  党家', '156万', '单价14768元/平米')
('https://image1.ljcdn.com/370101-inspection/30b8b151-9904-48de-aa0e-2e5933af1ab7.jpg.296x216.jpg', '阳光舜城中区五区 四居室 户型好用 电梯房', '阳光舜城中区五区  | 4室2厅 | 180.02平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2006年建板楼  -  阳光舜城', '380万', '单价21109元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload16e88d79-cc4d-493f-a626-272b20d17fbe.jpg.296x216.jpg', '英雄山路单位宿舍 房龄新 大院传达 双气 低楼层', '英雄山路  | 2室2厅 | 89.43平米 | 南 北 | 简装 | 无电梯', '中楼层(共4层)1990年建板楼  -  七里山', '162万', '单价18115元/平米')
('https://image1.ljcdn.com/370101-inspection/2e524ba4-0ce1-4954-9e59-90c19ae3f2b2.jpg.296x216.jpg', '三箭如意苑 3室2厅 340万', '三箭如意苑  | 3室2厅 | 169.61平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共19层)2005年建板楼  -  建设路', '340万', '单价20046元/平米')
('https://image1.ljcdn.com/370101-inspection/35eab418-ae00-4cbd-9bea-889aced7eaf8.jpg.296x216.jpg', '郎茂山四区三室户型 南北通透 全明户型', '郎茂山四区  | 3室0厅 | 69.98平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1991年建板楼  -  郎茂山', '123万', '单价17577元/平米')
('https://image1.ljcdn.com/370101-inspection/804f9d3c-c67a-4c98-87de-7d70eeacaf29.jpg.296x216.jpg', '南向两居室，采光充足，紧靠英雄山路，出行方便', '七里山西路8号  | 2室0厅 | 44.41平米 | 南 | 其他', '高楼层(共5层)板楼  -  二七新村', '78万', '单价17564元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload36ffde18-bf8d-4036-90fb-ef0bae4f4aaa.jpg.296x216.jpg', '郎茂山二区  双气  楼层好  采光好', '郎茂山二区  | 1室1厅 | 40.79平米 | 南 | 其他 | 无电梯', '中楼层(共5层)1988年建板楼  -  郎茂山', '69.5万', '单价17039元/平米')
('https://image1.ljcdn.com/370101-inspection/17abe365-addf-48ef-b75e-f5741643e65e.jpg.296x216.jpg', '融汇城 4室2厅 南北通透 户型方正', '融汇城  | 4室2厅 | 136.05平米 | 南 北 | 毛坯', '高楼层(共21层)2017年建板楼  -  党家', '198万', '单价14554元/平米')
('https://image1.ljcdn.com/370101-inspection/dc6ceb1b-13ba-4a12-8f7a-389d967f2a8d.jpg.296x216.jpg', '泉景天沅精装修两居室 南向 采光充足 户型方正', '泉景天沅  | 2室2厅 | 94.52平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2010年建板楼  -  泉景卧龙区', '247万', '单价26133元/平米')
