('https://image1.ljcdn.com/120000-inspection/1b7573c6-ec21-48db-aa45-8c62e7954aeb.jpg.296x216.jpg', '新湾花园，顶楼有阁楼有地下室3室2卫 南北通透采光好', '新湾花园北园  | 3室1厅 | 77.89平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  新湾', '160万', '单价20542元/平米')
('https://image1.ljcdn.com/120000-inspection/8ffe3c4f-6d57-44e8-a93b-37913ebf6efd.jpg.296x216.jpg', '盛景花园 两室两厅 南北通透 诚心出售', '盛景花园  | 2室2厅 | 92.1平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  武清其它', '66万', '单价7167元/平米')
('https://image1.ljcdn.com/120000-inspection/a669cc8a-a6cd-4bab-9ae8-397bfa1adf4a.jpg.296x216.jpg', '经纬城市绿洲华清家园 3室2厅 220万', '经纬城市绿洲华清家园  | 3室2厅 | 116.85平米 | 南 北 | 其他', '高楼层(共18层)暂无数据  -  佛罗伦萨', '220万', '单价18828元/平米')
('https://image1.ljcdn.com/120000-inspection/538e14b8-6a69-48a6-be62-f55fef916ddb.jpg.296x216.jpg', '保利金街 满两年 空户 看房方便', '盛世家园  | 2室2厅 | 100.82平米 | 南 | 其他', '中楼层(共22层)暂无数据  -  保利金街', '209万', '单价20731元/平米')
('https://image1.ljcdn.com/120000-inspection/2e30a7c9-2678-4f47-8781-6fb0e3820a6d.jpg.296x216.jpg', '南北通透两居 满五唯一 带储藏室 明厨明卫 交通方便', '静湖花园东区  | 2室2厅 | 98.77平米 | 南 北 | 简装', '中楼层(共6层)暂无数据  -  静湖', '120万', '单价12150元/平米')
('https://image1.ljcdn.com/120000-inspection/19d71bd0-d133-4e60-996f-c1d50c584083.jpg.296x216.jpg', '电梯房 格局方正  采光充足 视野好', '龙吉园  | 2室1厅 | 96.24平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)暂无数据  -  下朱庄', '145万', '单价15067元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload1fec477d-6879-4169-9239-5d77bd336768.jpg.296x216.jpg', '茂悦府毛坯别墅急售！！随时看房', '世茂茂悦府  | 5室2厅 | 227.28平米 | 南 北 | 毛坯', '低楼层(共2层)暂无数据  -  下朱庄', '450万', '单价19800元/平米')
('https://image1.ljcdn.com/120000-inspection/d8fc7306-cffe-4c72-be79-3e596d9f11b8.jpg.296x216.jpg', '英伦假日 2室2厅 135万', '英伦假日  | 2室2厅 | 88.56平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  下朱庄', '135万', '单价15244元/平米')
('https://image1.ljcdn.com/120000-inspection/4ec5e320-37ed-471d-932c-d38bb432926a.jpg.296x216.jpg', '君利新家园 2室2厅 113万', '君利新家园  | 2室2厅 | 87平米 | 南 | 其他', '高楼层(共18层)暂无数据  -  下朱庄', '113万', '单价12989元/平米')
('https://image1.ljcdn.com/120000-inspection/f2a87d80-051d-4e51-b0b0-39e068fa7edd.jpg.296x216.jpg', '龙如园 3室2厅 185万', '龙如园  | 3室2厅 | 125.17平米 | 南 | 其他', '中楼层(共5层)暂无数据  -  下朱庄', '185万', '单价14780元/平米')
('https://image1.ljcdn.com/120000-inspection/1ae813df-2ece-4d5d-a6f6-39d8a52902a8.jpg.296x216.jpg', '福苑小区 3室1厅 170万', '福苑小区  | 3室1厅 | 119.49平米 | 南 | 简装', '高楼层(共5层)暂无数据  -  杨村', '170万', '单价14228元/平米')
('https://image1.ljcdn.com/120000-inspection/55aa5c28-8844-4122-a66f-eebc6bae6264.jpg.296x216.jpg', '龙吉园 3室2厅 160万', '龙吉园  | 3室2厅 | 103.63平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)暂无数据  -  下朱庄', '160万', '单价15440元/平米')
('https://image1.ljcdn.com/120000-inspection/4911f449-5e14-423a-9e4e-9af0a433a83e.jpg.296x216.jpg', '电梯入户洋房 南北通透户型好 采光足 黄环境好', '云湖庭苑  | 2室1厅 | 96.05平米 | 南 北 | 毛坯', '中楼层(共7层)板楼  -  南湖', '145万', '单价15097元/平米')
('https://image1.ljcdn.com/120000-inspection/3e9d8e9e-7fb4-4545-9c0b-eaba797f8b8a.jpg.296x216.jpg', '新湾花园北园 3室2厅 185万', '新湾花园北园  | 3室2厅 | 100.19平米 | 南 | 其他', '高楼层(共6层)板楼  -  新湾', '185万', '单价18465元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload4cb4ba82-dad6-4e33-a4e8-a331dcfb3da0.jpg.296x216.jpg', '首城南湖1號 7室2厅 带下跃 带大花园', '首城南湖1號  | 7室2厅 | 233.68平米 | 南 北 | 精装', '低楼层(共7层)板楼  -  南湖', '270万', '单价11555元/平米')
('https://image1.ljcdn.com/120000-inspection/7343e7dc-e6cc-4adf-9dd9-fb270ed3c132.jpg.296x216.jpg', '经典框架、全明户型、房型方正、采光极好，全阳户型，', '五一阳光锦园  | 2室1厅 | 88.28平米 | 南 | 精装', '高楼层(共16层)板楼  -  中信广场', '185万', '单价20957元/平米')
('https://image1.ljcdn.com/120000-inspection/4b91e66b-1e5d-43cb-bce2-91e373856a6e.jpg.296x216.jpg', '采光优良，南北通透，全明格局。', '君利花园  | 3室2厅 | 128.1平米 | 南 北 | 毛坯', '中楼层(共24层)板楼  -  下朱庄', '135万', '单价10539元/平米')
('https://image1.ljcdn.com/120000-inspection/74a29a34-6538-456b-97c2-53a55340f3ea.jpg.296x216.jpg', '龙祥园 2室2厅 155万', '龙祥园  | 2室2厅 | 98.25平米 | 南 北 | 毛坯', '中楼层(共18层)暂无数据  -  下朱庄', '155万', '单价15777元/平米')
('https://image1.ljcdn.com/120000-inspection/d632c21c-a89a-4e13-ae7b-fd2f2aa2a813.jpg.296x216.jpg', '新湾花园北园 2室2厅 180万', '新湾花园北园  | 2室2厅 | 104.58平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  新湾', '180万', '单价17212元/平米')
('https://image1.ljcdn.com/120000-inspection/83f3ed57-017d-4526-af81-104d993285cb.jpg.296x216.jpg', '户型方正，采光好，精装修的新房', '花样年花郡  | 2室1厅 | 83.17平米 | 南 | 其他', '高楼层(共15层)板楼  -  南湖', '125万', '单价15030元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload04e2df13-f7c0-4412-a470-50a145fb7976.jpg.296x216.jpg', '新湾花园南园 3室2厅 255万', '新湾花园南园  | 3室2厅 | 157.98平米 | 南 北 | 精装', '中楼层(共10层)板楼  -  新湾', '255万', '单价16142元/平米')
('https://image1.ljcdn.com/120000-inspection/d857676d-041f-4266-a7f6-c9f10c8e914c.jpg.296x216.jpg', '中间楼层 采光足  房龄新 可做两室', '月伴湾  | 1室1厅 | 67.58平米 | 南 北 | 毛坯', '低楼层(共6层)暂无数据  -  下朱庄', '92万', '单价13614元/平米')
('https://image1.ljcdn.com/120000-inspection/0dbb65f4-2b92-4454-894c-846af410a2e7.jpg.296x216.jpg', '远洋香奈 2室2厅 205万', '远洋香奈  | 2室2厅 | 86.83平米 | 南 | 其他', '高楼层(共21层)板楼  -  佛罗伦萨', '205万', '单价23610元/平米')
('https://image1.ljcdn.com/120000-inspection/7179d129-c564-4c91-a603-3b396f94a4dc.jpg.296x216.jpg', '北岸尚城 2室1厅 169万', '北岸尚城  | 2室1厅 | 63.68平米 | 南 北 | 其他', '高楼层(共5层)暂无数据  -  体育中心', '169万', '单价26539元/平米')
('https://image1.ljcdn.com/120000-inspection/e7ac6036-7a13-42ce-a3b7-dac3d34ece73.jpg.296x216.jpg', '天房雍阳府 3室2厅 235万', '天房雍阳府  | 3室2厅 | 170.18平米 | 南 北 | 毛坯', '中楼层(共17层)板楼  -  中信广场', '235万', '单价13809元/平米')
('https://image1.ljcdn.com/120000-inspection/de6cb194-2817-4dca-8555-0388fa53dc25.jpg.296x216.jpg', '保利品牌社区大三居，南北通透，自主精装修，生活便利', '保利上河雅苑北区  | 3室2厅 | 103.41平米 | 南 北 | 其他', '低楼层(共33层)暂无数据  -  保利金街', '262万', '单价25337元/平米')
('https://image1.ljcdn.com/120000-inspection/679b18d6-77c0-4405-84a6-49c746f87618.jpg.296x216.jpg', '亨通花园东区南里 2室2厅 155万', '亨通花园东区南里  | 2室2厅 | 87.18平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  佛罗伦萨', '155万', '单价17780元/平米')
('https://image1.ljcdn.com/120000-inspection/0146b0f1-cc9c-4062-b89e-e7a0a4d2135a.jpg.296x216.jpg', '亨通花园西区 3室2厅 195万', '亨通花园西区  | 3室2厅 | 127.59平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  佛罗伦萨', '195万', '单价15284元/平米')
('https://image1.ljcdn.com/120000-inspection/3d3b8499-6ead-467a-a3fc-12980c1e6ff5.jpg.296x216.jpg', '云湖庭苑 两室一厅 电梯入户 顶层带阁楼', '云湖庭苑  | 2室1厅 | 88.89平米 | 南 北 | 精装', '高楼层(共7层)板楼  -  南湖', '160万', '单价18000元/平米')
('https://image1.ljcdn.com/120000-inspection/b837b961-bcb6-4978-8cc3-9cf0a4f1d8cc.jpg.296x216.jpg', '天津武清区  绿洲湾8号 北美风格纯别墅区   叠拼下叠', '绿洲湾8号   | 联排别墅 | 4室3厅 | 210.26平米 | 南 北 | 简装', '3层暂无数据  -  武清其它', '399万', '单价18977元/平米')
('https://image1.ljcdn.com/120000-inspection/6e10681a-e449-4c0c-8b75-5df6cac3283d.jpg.296x216.jpg', '静湖花园东区 2室2厅 120万', '静湖花园东区  | 2室2厅 | 98.33平米 | 南 北 | 精装', '高楼层(共6层)暂无数据  -  静湖', '120万', '单价12204元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload2856b063-2d9c-4c7b-9690-1d916ca35f87.jpg.296x216.jpg', '栖仙温泉公寓西区 三室两厅 交通便利 邻里和睦', '栖仙温泉公寓西区  | 3室2厅 | 159.68平米 | 南 北 | 其他', '中楼层(共24层)暂无数据  -  保利金街', '310万', '单价19414元/平米')
('https://image1.ljcdn.com/120000-inspection/58114569-099f-4102-b413-4db380ffd1de.jpg.296x216.jpg', '盛世郦园 3室2厅 260万', '盛世郦园  | 3室2厅 | 122.04平米 | 南 北 | 毛坯', '高楼层(共24层)板楼  -  保利金街', '260万', '单价21305元/平米')
('https://image1.ljcdn.com/120000-inspection/3bb07b6e-f5e3-4e40-951c-570de2414677.jpg.296x216.jpg', '南北通透，大平米，宜居户型，采光好。中间楼层。', '栖仙温泉公寓西区  | 3室2厅 | 158.6平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  保利金街', '330万', '单价20808元/平米')
('https://image1.ljcdn.com/120000-inspection/a6bd8d5e-b83f-4f97-95cd-54b050f93339.jpg.296x216.jpg', '花样年花郡  精装修别墅  格局好', '花样年花郡  | 3室2厅 | 226.45平米 | 南 北 | 精装', '低楼层(共3层)暂无数据  -  南湖', '580万', '单价25613元/平米')
('https://image1.ljcdn.com/120000-inspection/012b53e2-0461-4aaf-8daa-e3da301aa0bf.jpg.296x216.jpg', '静湖花园西区 两室一厅一卫 诚心出售 双阳户型', '静湖花园西区  | 2室1厅 | 97.55平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  静湖', '115万', '单价11789元/平米')
('https://image1.ljcdn.com/120000-inspection/56cfea97-3e75-4ccd-abae-90737bebc36a.jpg.296x216.jpg', '经纬城市绿洲华清家园 3室2厅 230万', '经纬城市绿洲华清家园  | 3室2厅 | 121.51平米 | 南 北 | 其他', '低楼层(共18层)暂无数据  -  佛罗伦萨', '230万', '单价18929元/平米')
('https://image1.ljcdn.com/120000-inspection/ad57e9c4-2477-457e-a560-34fd17d2ed7d.jpg.296x216.jpg', '满二年 大两居，全阳户型，视野开阔无遮挡，看房方便', '君利花园  | 2室2厅 | 99.6平米 | 南 | 毛坯', '高楼层(共24层)板楼  -  下朱庄', '120万', '单价12049元/平米')
('https://image1.ljcdn.com/120000-inspection/f52ff4d5-b75e-4230-8d88-f19477c98157.jpg.296x216.jpg', '花样年花郡 2室1厅 128万', '花样年花郡  | 2室1厅 | 84.11平米 | 南 北 | 其他 | 有电梯', '中楼层(共15层)板楼  -  南湖', '128万', '单价15219元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7721afd5-d81e-433b-9179-8ae6433bcc35.jpg.296x216.jpg', '翠亨花园 2室1厅 175万', '翠亨花园  | 2室1厅 | 84.13平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  佛罗伦萨', '175万', '单价20802元/平米')
('https://image1.ljcdn.com/120000-inspection/db429f25-e1fe-4143-b341-c6be15812ee4.jpg.296x216.jpg', '下朱庄精装电梯洋房  交通方便  环境优美', '颐洋花园  | 3室1厅 | 126.49平米 | 东 南 北 | 精装', '中楼层(共6层)板楼  -  下朱庄', '199万', '单价15733元/平米')
('https://image1.ljcdn.com/120000-inspection/cae2e16d-d7b6-44d4-907a-35e0d484b93c.jpg.296x216.jpg', '君利花园 3室2厅 166万', '君利花园  | 3室2厅 | 113.54平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  下朱庄', '166万', '单价14621元/平米')
('https://image1.ljcdn.com/120000-inspection/8c32325b-bfc2-463d-aa8c-e2790eaffd30.jpg.296x216.jpg', '花样年花郡 2室2厅 125万', '花样年花郡  | 2室2厅 | 84.11平米 | 南 北 | 简装 | 有电梯', '高楼层(共15层)板楼  -  南湖', '125万', '单价14862元/平米')
('https://image1.ljcdn.com/120000-inspection/80fb9763-35a3-4d6f-8667-1dc2c013df36.jpg.296x216.jpg', '颐清花园 3室1厅 275万', '颐清花园  | 3室1厅 | 136.3平米 | 南 北 | 其他', '低楼层(共6层)板楼  -  下朱庄', '275万', '单价20177元/平米')
('https://image1.ljcdn.com/120000-inspection/8bc8449d-babe-4890-b957-4ee2a3f439d6.jpg.296x216.jpg', '精装修顶楼带阁楼过两年，户口可以迁走', '新湾花园南园  | 3室1厅 | 114.26平米 | 南 | 其他', '高楼层(共11层)板楼  -  新湾', '245万', '单价21443元/平米')
('https://image1.ljcdn.com/120000-inspection/b3663850-23c6-43ba-8968-147fc6b34012.jpg.296x216.jpg', '住总尚清湾，南北通透户型，精装修，', '住总尚清湾  | 3室2厅 | 123.76平米 | 南 北 | 其他', '高楼层(共15层)板楼  -  武清其它', '185万', '单价14949元/平米')
('https://image1.ljcdn.com/120000-inspection/864e90e5-5d62-4252-9306-f0e1cd6e2fb4.jpg.296x216.jpg', '天和林溪雅园 2室1厅 115万', '天和林溪雅园  | 2室1厅 | 75平米 | 北 | 其他', '中楼层(共16层)暂无数据  -  静湖', '115万', '单价15334元/平米')
('https://image1.ljcdn.com/120000-inspection/63098f25-267a-401b-9e71-40cbbe18689b.jpg.296x216.jpg', '天和林溪 京津公路旁 老证 没有户口 房主诚心出售', '天和林溪雅园  | 2室1厅 | 75.22平米 | 北 | 毛坯', '低楼层(共16层)暂无数据  -  静湖', '96万', '单价12763元/平米')
('https://image1.ljcdn.com/120000-inspection/88eca042-9155-4a04-9247-376fba2910b9.jpg.296x216.jpg', '精装修两居室 一楼带小院儿 环境好', '保利上河雅苑南区  | 2室2厅 | 90.29平米 | 南 | 其他', '低楼层(共26层)暂无数据  -  保利金街', '235万', '单价26028元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload40129227-fc77-4b27-a582-437a75499a89.jpg.296x216.jpg', '首创国际半岛 两室全明户型 过2年', '首创国际半岛  | 2室2厅 | 86.63平米 | 南 | 毛坯', '低楼层(共28层)板楼  -  武清其它', '123万', '单价14199元/平米')
('https://image1.ljcdn.com/120000-inspection/3d5ed3cc-ce8c-44cf-9135-44f0d72f8268.jpg.296x216.jpg', '和平里小区南区 2室2厅 155万', '和平里小区南区  | 2室2厅 | 88.1平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  杨村', '155万', '单价17594元/平米')
('https://image1.ljcdn.com/120000-inspection/4be18c1c-e58b-4edf-91dd-f024e0c6eb8a.jpg.296x216.jpg', '松江运河城 2室2厅 167万', '松江运河城  | 2室2厅 | 105.49平米 | 南 | 其他', '低楼层(共16层)板楼  -  武清其它', '167万', '单价15831元/平米')
('https://image1.ljcdn.com/120000-inspection/45c8e610-e241-4bf4-aced-64a619c7fa65.jpg.296x216.jpg', '栖仙温泉公寓东区  两室两厅  交通便利 小区环境干净', '栖仙温泉公寓东区  | 2室2厅 | 100.58平米 | 南 北 | 精装', '低楼层(共7层)暂无数据  -  杨村', '171万', '单价17002元/平米')
('https://image1.ljcdn.com/120000-inspection/567f305b-417a-4fee-9358-e4ae8fdaf9f7.jpg.296x216.jpg', '盛世豪庭二期 2室2厅 78.8万', '盛世豪庭二期  | 2室2厅 | 94.54平米 | 南 北 | 其他', '低楼层(共11层)板楼  -  武清其它', '78.8万', '单价8336元/平米')
('https://image1.ljcdn.com/120000-inspection/33599c4e-4782-4caf-84df-0e78e5b6ccd4.jpg.296x216.jpg', '花样年花郡 采光充足  H加一户型  两卧朝南 主卧带卫', '花样年花郡  | 3室2厅 | 132.73平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  南湖', '190万', '单价14315元/平米')
('https://image1.ljcdn.com/120000-inspection/f1e65106-fc57-4232-82d8-d98412984231.jpg.296x216.jpg', '龙吉园 2室2厅 149万', '龙吉园  | 2室2厅 | 91.82平米 | 南 | 其他', '高楼层(共11层)暂无数据  -  下朱庄', '149万', '单价16228元/平米')
('https://image1.ljcdn.com/120000-inspection/e2a95c6d-f244-453a-ada3-167a6d3acb5e.jpg.296x216.jpg', '配套成熟  南北通透  交通便利  价位合理', '君利花园  | 3室2厅 | 113.54平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  下朱庄', '148万', '单价13036元/平米')
('https://image1.ljcdn.com/120000-inspection/f39a9776-2793-4a65-b3d8-2bcc001187e0.jpg.296x216.jpg', '满五唯一 ，南北通透通风很好，户型很规整，采光足', '君利花园  | 2室2厅 | 99.46平米 | 南 北 | 毛坯', '高楼层(共6层)板楼  -  下朱庄', '113万', '单价11362元/平米')
('https://image1.ljcdn.com/120000-inspection/48578a5e-0f7f-4ffe-a80e-83dbaa017ae3.jpg.296x216.jpg', '此房满两年，南北通透，户型方正，采光充足。', '翠亨花园  | 2室2厅 | 108.43平米 | 南 北 | 其他', '高楼层(共13层)暂无数据  -  佛罗伦萨', '215万', '单价19829元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload13cd26fc-b0cf-43c0-8cae-fb64c48fd384.jpg.296x216.jpg', '保利海棠湾 3室2厅 385万', '保利海棠湾  | 3室2厅 | 130.45平米 | 南 北 | 其他', '低楼层(共26层)板楼  -  保利金街', '385万', '单价29514元/平米')
('https://image1.ljcdn.com/120000-inspection/c207e439-3782-4c63-a2aa-26462953db44.jpg.296x216.jpg', '五一锦园 两梯三户 南北通透 环境好 物业好 交通便利', '五一阳光锦园  | 2室2厅 | 100.27平米 | 南 北 | 毛坯', '高楼层(共17层)暂无数据  -  中信广场', '190万', '单价18949元/平米')
('https://image1.ljcdn.com/120000-inspection/4efb2c6f-bce0-4330-ba0e-ec22a0edb7fb.jpg.296x216.jpg', '南北通透  精装修 前无遮挡  老证 随时看房', '花样年花郡  | 2室2厅 | 84.02平米 | 南 北 | 精装', '中楼层(共15层)板楼  -  南湖', '125万', '单价14878元/平米')
('https://image1.ljcdn.com/120000-inspection/c34ef624-5822-43ec-9463-a58919b92678.jpg.296x216.jpg', '武清君利花园 两室两厅 毛坯房', '君利花园  | 2室2厅 | 94.46平米 | 南 | 其他', '低楼层(共25层)板楼  -  下朱庄', '115万', '单价12175元/平米')
('https://image1.ljcdn.com/120000-inspection/4f04ff80-36c6-4078-92cf-877a0252abca.jpg.296x216.jpg', '实惠好房，梅尚国际住区蓝湖郡，交通便利', '梅尚国际住区  | 2室2厅 | 88.73平米 | 南 | 简装', '高楼层(共11层)暂无数据  -  武清其它', '73万', '单价8228元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploaddb601f21-62a1-451d-81c5-ed5facc94ade.jpg.296x216.jpg', '龙祥园顶层阁楼 大三室 南北通透 视野开阔', '龙祥园  | 3室2厅 | 127.72平米 | 南 北 | 毛坯', '高楼层(共6层)暂无数据  -  下朱庄', '193万', '单价15112元/平米')
('https://image1.ljcdn.com/120000-inspection/20c083ed-1edd-4a47-829a-21a0ba52cbea.jpg.296x216.jpg', '保利南前排，精装，两室。采光强', '保利上河雅苑南区  | 2室2厅 | 91.25平米 | 南 | 其他', '低楼层(共26层)暂无数据  -  保利金街', '205万', '单价22466元/平米')
('https://image1.ljcdn.com/120000-inspection/836009c0-1b63-4227-90ec-da5d0b655c28.jpg.296x216.jpg', '远洋香奈 2室2厅 210万', '远洋香奈  | 2室2厅 | 85.21平米 | 南 北 | 精装', '中楼层(共18层)板楼  -  佛罗伦萨', '210万', '单价24645元/平米')
('https://image1.ljcdn.com/120000-inspection/f5a81f34-8ecf-4165-acf1-c983fe11eba1.jpg.296x216.jpg', '保利上河雅苑南区，三室两厅，交通便利 小区环境干净', '保利上河雅苑南区  | 3室2厅 | 149平米 | 南 北 | 精装', '高楼层(共32层)暂无数据  -  保利金街', '288万', '单价19329元/平米')
('https://image1.ljcdn.com/120000-inspection/7531d576-d8f0-42cc-b1e1-556869054b72.jpg.296x216.jpg', '龙如园南北通透看房方便有钥匙超大客厅', '龙如园  | 3室1厅 | 100.75平米 | 南 北 | 精装', '中楼层(共5层)暂无数据  -  下朱庄', '179万', '单价17767元/平米')
('https://image1.ljcdn.com/120000-inspection/c7fb901c-a47d-406b-a762-2471cccb6b91.jpg.296x216.jpg', '花园电梯洋房电梯入户 三室通透户型 中间楼层', '首城南湖1號  | 3室2厅 | 110.54平米 | 南 北 | 其他', '中楼层(共7层)板楼  -  南湖', '146万', '单价13208元/平米')
('https://image1.ljcdn.com/120000-inspection/a471a9ee-4a90-4896-96bd-48f080ffd18f.jpg.296x216.jpg', '老城区和平里小区  业主诚心出售', '和平里小区南区  | 2室2厅 | 88.9平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  杨村', '147万', '单价16536元/平米')
('https://image1.ljcdn.com/120000-inspection/447f5eeb-2911-471f-bdac-02bc0b8d6c2b.jpg.296x216.jpg', '花都新苑 2室2厅 82万', '花都新苑  | 2室2厅 | 95.61平米 | 南 北 | 其他', '低楼层(共11层)暂无数据  -  武清其它', '82万', '单价8577元/平米')
('https://image1.ljcdn.com/120000-inspection/1ce0d2fb-425a-4ad9-905d-d6e6d8713c21.jpg.296x216.jpg', '京津时尚广场 3室1厅 150万', '京津时尚广场  | 3室1厅 | 146.08平米 | 东 西 | 其他', '高楼层(共12层)暂无数据  -  中信广场', '150万', '单价10269元/平米')
('https://image1.ljcdn.com/120000-inspection/7c123f8f-37d5-4998-a6c9-6660bf7fd4f8.jpg.296x216.jpg', '福源天安佳园 3室2厅 112万', '福源天安佳园  | 3室2厅 | 135.49平米 | 南 北 | 其他', '低楼层(共6层)板楼  -  武清其它', '112万', '单价8267元/平米')
('https://image1.ljcdn.com/120000-inspection/4251c31d-c7cb-4014-a9f4-9b78224fc236.jpg.296x216.jpg', '玉翠园 精装修 小区绿化良好 交通便利', '玉翠园  | 3室1厅 | 98.9平米 | 南 北 | 精装', '低楼层(共22层)板楼  -  佛罗伦萨', '205万', '单价20729元/平米')
('https://image1.ljcdn.com/120000-inspection/a2f26749-485a-4bea-8967-ca822ce2e7a5.jpg.296x216.jpg', '首创国际半岛 2室2厅 112万', '首创国际半岛  | 2室2厅 | 84.34平米 | 南 北 | 其他', '中楼层(共18层)板楼  -  武清其它', '112万', '单价13280元/平米')
('https://image1.ljcdn.com/120000-inspection/55ec37df-0ea4-4937-889c-34068e6f96fb.jpg.296x216.jpg', '武清城际旁，万城聚豪，交通便利，配套齐全', '万城聚豪  | 3室2厅 | 134.44平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共17层)板楼  -  静湖', '152万', '单价11307元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload77923d00-c066-4d0c-9e2c-4b9fff7bf293.jpg.296x216.jpg', '松江运河城 3室1厅 170万', '松江运河城  | 3室1厅 | 134.46平米 | 南 北 | 毛坯', '高楼层(共10层)板楼  -  武清其它', '170万', '单价12644元/平米')
('https://image1.ljcdn.com/120000-inspection/f739b6f4-6495-429d-b642-1b5fc88bb4a9.jpg.296x216.jpg', '新湾花园北园 3室1厅 164万', '新湾花园北园  | 3室1厅 | 77.88平米 | 南 | 其他', '高楼层(共6层)板楼  -  新湾', '164万', '单价21059元/平米')
('https://image1.ljcdn.com/120000-inspection/bea2123c-d9c0-447c-af9c-84471ec813b6.jpg.296x216.jpg', '津门及第 有户可迁无尾款 随时看房 一层带小院', '津门及第  | 3室2厅 | 92.96平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  武清其它', '92万', '单价9897元/平米')
('https://image1.ljcdn.com/120000-inspection/74f0e2ef-83a8-4e53-a01f-dbc76fe24a8c.jpg.296x216.jpg', '盛世豪庭 两室一厅 看房方便 电梯洋房', '盛世豪庭二期  | 2室1厅 | 96.33平米 | 南 北 | 毛坯', '低楼层(共11层)板楼  -  武清其它', '83万', '单价8617元/平米')
('https://image1.ljcdn.com/120000-inspection/4e70f2e2-0ce8-43b2-ae66-7ed37cae6c9f.jpg.296x216.jpg', '老城区 和平里 业主诚心出售 看房方便', '和平里小区南区  | 3室2厅 | 106.58平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  杨村', '195万', '单价18297元/平米')
('https://image1.ljcdn.com/120000-inspection/b0d07d3d-4b60-443d-8233-32d7576974d4.jpg.296x216.jpg', '静湖花园西区 三室两厅 配套齐全 户型好', '静湖花园西区  | 3室2厅 | 123.81平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  静湖', '129万', '单价10420元/平米')
('https://image1.ljcdn.com/120000-inspection/1b8f48ec-5d7b-4561-a318-d5a77b564b90.jpg.296x216.jpg', '老城区和平里小区，配套成熟，居住舒适。', '和平里小区南区  | 2室2厅 | 113.45平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  杨村', '155万', '单价13663元/平米')
('https://image1.ljcdn.com/120000-inspection/ca75ab34-c4bb-4c0b-861b-482f795f12c8.jpg.296x216.jpg', '亨通花园西区 老证空户 看房方便', '亨通花园西区  | 2室1厅 | 89.53平米 | 南 | 其他', '低楼层(共6层)暂无数据  -  佛罗伦萨', '171万', '单价19100元/平米')
('https://image1.ljcdn.com/120000-inspection/fef10de3-76bd-4ed9-94f4-6b2d97ffdce4.jpg.296x216.jpg', '南北通透，配套齐全，出行交通方便', '广厦东里  | 2室1厅 | 55.94平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  杨村', '112万', '单价20022元/平米')
('https://image1.ljcdn.com/120000-inspection/1312bf91-2122-4eb5-971f-e30d434320a1.jpg.296x216.jpg', '五一阳光锦园 3室2厅 225万', '五一阳光锦园  | 3室2厅 | 121.62平米 | 南 北 | 其他', '低楼层(共16层)板楼  -  中信广场', '225万', '单价18501元/平米')
('https://image1.ljcdn.com/120000-inspection/943bb5ee-594b-40c4-aa8a-c02a355c9393.jpg.296x216.jpg', '龙如园花园洋房带前后露台160万', '龙如园  | 3室2厅 | 102.19平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  下朱庄', '160万', '单价15658元/平米')
('https://image1.ljcdn.com/120000-inspection/dc8e1e5c-c944-410e-a706-93b78d30b848.jpg.296x216.jpg', '北岸尚城通透三室，距离高铁站近，', '北岸尚城  | 3室2厅 | 129.19平米 | 南 北 | 精装', '中楼层(共6层)暂无数据  -  体育中心', '230万', '单价17804元/平米')
