('https://image1.ljcdn.com/320200-inspection/bc768a05-5daa-4ff2-b98f-1c0f22ddbe9e.JPG.296x216.jpg', '溪湾雅苑精装三房 中间楼层 三开间朝南 拎包入住', '万达城溪湾雅苑南区  ', '中楼层(共17层)板楼  -  雪浪/南泉', '193万', '单价18558元/平米')
('https://image1.ljcdn.com/320200-inspection/ee83ab9a-01cc-42db-8ce6-1394e7c79353.JPG.296x216.jpg', '尚锦城C区毛坯2房 地下车位 中间楼层', '尚锦城C区  ', '中楼层(共29层)板楼  -  塘铁桥', '169万', '单价18989元/平米')
('https://image1.ljcdn.com/320200-inspection/c4fb0504-9a61-4df7-9e22-65c221a97766.JPG.296x216.jpg', '南湖家园北区 两卧室朝南  全明户型 看房方便', '南湖家园北区  ', '低楼层(共11层)板楼  -  塘铁桥', '117万', '单价11745元/平米')
('https://image1.ljcdn.com/320200-inspection/1388e302-91d7-449d-9a49-55d3be504d72.jpg.296x216.jpg', '链 家 真 房 源 万科信成道 高区精装 拎包入住', '万科信成道  ', '高楼层(共32层)板楼  -  海岸城/市民中心', '460万', '单价25989元/平米')
('https://image1.ljcdn.com/320200-inspection/88c70a82-5d4b-4ee3-8bd8-f84592456f62.jpg.296x216.jpg', '链家真房源 精装2房 采光好无遮挡 直观太湖', '国信观湖湾  ', '中楼层(共18层)暂无数据  -  华庄', '158万', '单价17753元/平米')
('https://image1.ljcdn.com/320200-inspection/test-cb4a818f-0a43-42fb-9b4f-51b29c113f78.png.296x216.jpg', '【链家真房源】 山水湖滨花园一期 3室1厅 精装洋房', '山水湖滨花园一期  ', '低楼层(共6层)板楼  -  湖滨商业街', '255万', '单价24057元/平米')
('https://image1.ljcdn.com/320200-inspection/4855d898-ac41-4d77-99f8-49e4bda9c005.JPG.296x216.jpg', '桃园新村 2室1厅 103万', '桃园新村  ', '中楼层(共7层)板楼  -  荣巷', '103万', '单价13984元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload20fabda5-736e-4ca7-91fd-6a031cb1140b.JPG.296x216.jpg', '【链家真房源】顶楼带阁楼 七楼 总价低 双南户型急售', '西园里  ', '高楼层(共7层)板楼  -  新体育中心', '76万', '单价10403元/平米')
('https://image1.ljcdn.com/320200-inspection/3694539c-1073-4bfc-ae75-851b2386d0f2.JPG.296x216.jpg', '魅力万科城三区 3室2厅 300万', '魅力万科城三区  ', '低楼层(共24层)板楼  -  万象城/东绛', '300万', '单价27778元/平米')
('https://image1.ljcdn.com/320200-inspection/85886fb0-e57b-439b-9aae-df5bb3c2cb64.jpg.296x216.jpg', '链家真房源 观山名筑一期 4室2厅2卫 131平赠送30平', '观山名筑  ', '低楼层(共30层)板楼  -  塘铁桥', '210万', '单价16015元/平米')
('https://image1.ljcdn.com/320200-inspection/72625d34-6820-4d9e-9bf0-37c890756af5.JPG.296x216.jpg', '中建溪岸观邸 2室2厅 180万', '中建溪岸观邸  ', '高楼层(共29层)板楼  -  河埒口', '180万', '单价20200元/平米')
('https://image1.ljcdn.com/320200-inspection/test-63a4d096-f2dd-4e9c-a76c-32daec8d6ad6.png.296x216.jpg', '【链家真房源】万科金域蓝湾88平进装修2房  满五唯一', '万科金域蓝湾  ', '高楼层(共33层)暂无数据  -  河埒口', '215万', '单价24396元/平米')
('https://image1.ljcdn.com/320200-inspection/c7c801d5-7203-48b6-92f6-6fbee2c63858.JPG.296x216.jpg', '震泽一村 2室1厅 90万', '震泽一村  ', '中楼层(共7层)暂无数据  -  湖滨商业街', '90万', '单价11942元/平米')
('https://image1.ljcdn.com/320200-inspection/6bc33560-62a6-40dc-8cac-f0a786448daa.JPG.296x216.jpg', '万科酩悦别墅大平层 实际使用面积180平 总层4层带电梯', '魅力万科城三区  ', '中楼层(共4层)板楼  -  万象城/东绛', '500万', '单价33807元/平米')
('https://image1.ljcdn.com/320200-inspection/486b56fe-74cf-40e6-8d31-147549e57f06.JPG.296x216.jpg', '融创星光广场一居室出售，精装修拎包入住', '融创星光广场  ', '中楼层(共32层)板楼  -  长广溪/大学城', '49万', '单价11667元/平米')
('https://image1.ljcdn.com/320200-inspection/2b6a5354-d759-4553-806e-635836775d27.jpg.296x216.jpg', '【链家真房源】融科玖玖派 2室1厅 简单装修 户型方正', '融科玖玖派  ', '低楼层(共27层)板楼  -  海岸城/市民中心', '185万', '单价22996元/平米')
('https://image1.ljcdn.com/320200-inspection/0892e410-baf0-42c2-b277-83f508b086a4.JPG.296x216.jpg', '【链家真房源】融科玖玖派 2室2厅 随时可看 近地铁', '融科玖玖派  ', '中楼层(共34层)板楼  -  海岸城/市民中心', '170万', '单价21250元/平米')
('https://image1.ljcdn.com/320200-inspection/10f57f6b-d417-4b66-a7ec-9a3e3bea414c.jpg.296x216.jpg', '链家真房源 观山名筑 2室2厅 中间楼层视野好满两年', '观山名筑  ', '中楼层(共27层)板楼  -  塘铁桥', '140万', '单价16429元/平米')
('https://image1.ljcdn.com/320200-inspection/fc52537c-d3f1-4529-b4cf-c64d8131c4f6.JPG.296x216.jpg', '【链 家 真 房 源】魅力万科二区 6层带阁楼 户型方正', '魅力万科城二区  ', '高楼层(共6层)板楼  -  万象城/东绛', '290万', '单价24228元/平米')
('https://image1.ljcdn.com/320200-inspection/5408cbd2-fa06-48e9-8d76-b1a573a87eb5.JPG.296x216.jpg', '【链家真房源】融创熙园五期毛坯三房，楼层高视野特好', '融创熙园五期  ', '高楼层(共28层)塔楼  -  长广溪/大学城', '255万', '单价22920元/平米')
('https://image1.ljcdn.com/320200-inspection/19290bc5-9711-4a7d-913f-8333b5ead1a8.jpg.296x216.jpg', '[链家真房源]蠡湖香樟园 3室2厅 中间楼层 景观房 诚售', '蠡湖香樟园二期  ', '中楼层(共35层)暂无数据  -  蠡湖新城', '500万', '单价28902元/平米')
('https://image1.ljcdn.com/320200-inspection/9d505968-e83d-4dc5-94f2-6683cc4e9fcc.JPG.296x216.jpg', '【链家真房源】融科玖玖派四房毛坯，近文化宫，八方汇', '融科玖玖派  ', '中楼层(共34层)板楼  -  海岸城/市民中心', '305万', '单价25000元/平米')
('https://image1.ljcdn.com/320200-inspection/e5de92f5-90ea-4be0-860f-9d1f197817fe.JPG.296x216.jpg', '阳光嘉园 2室2厅 118万', '阳光嘉园  ', '高楼层(共18层)塔楼  -  河埒口', '118万', '单价15734元/平米')
('https://image1.ljcdn.com/320200-inspection/4bb55669-363f-42bd-b38f-0d75153de0da.JPG.296x216.jpg', '【链家真房源】富安华庭 万达旁 河埒口地铁站 朝南', '富安华庭  ', '中楼层(共32层)塔楼  -  河埒口', '85万', '单价16906元/平米')
('https://image1.ljcdn.com/320200-inspection/c2d4e943-2e76-4b54-9eaf-9a7e173cd2b4.jpg.296x216.jpg', '【链家真房源】融科玖玖城 3室2厅 满五年 看房方便', '融科玖玖城  ', '高楼层(共18层)板楼  -  海岸城/市民中心', '275万', '单价21485元/平米')
('https://image1.ljcdn.com/320200-inspection/4d264eb9-15a3-49bb-83cf-5c36cac0adf3.JPG.296x216.jpg', '[链家真房源]中锐隽苑 4室2卫中上楼层 新装修 带车位', '中锐·隽苑  ', '高楼层(共33层)塔楼  -  新体育中心', '246万', '单价17610元/平米')
('https://image1.ljcdn.com/320200-inspection/e594fb46-aacd-4e5f-bb71-8915f76c9548.JPG.296x216.jpg', '海岸城毛坯三房 高楼层 视野好 无遮挡', '海岸城馨园  ', '高楼层(共33层)板楼  -  海岸城/市民中心', '235万', '单价22699元/平米')
('https://image1.ljcdn.com/320200-inspection/ad015a51-2030-4fa4-83da-34ad942e441f.JPG.296x216.jpg', '【链家真房源】产山新村 楼层好 位置佳', '产山新村  ', '中楼层(共5层)暂无数据  -  河埒口', '89万', '单价12413元/平米')
('https://image1.ljcdn.com/320200-inspection/c33d759e-20cc-4399-96c3-07d5f4149d9f.JPG.296x216.jpg', '滨湖区金色江南四期洋房一楼，总价低廉，先到先得', '金色江南集景花园  ', '低楼层(共10层)暂无数据  -  荣巷', '200万', '单价19084元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload79caabdd-8716-413f-a64f-753ec58cc5f9.JPG.296x216.jpg', '瑜憬湾-正气2房精装修-全明户型-楼层好-满2年-送车位', '瑜憬湾  ', '中楼层(共18层)板楼  -  新体育中心', '240万', '单价25946元/平米')
('https://image1.ljcdn.com/320200-inspection/ad97cf47-f7ed-4ec1-936e-b2779801105d.JPG.296x216.jpg', '震泽二村 2室2厅 66万', '震泽二村  ', '低楼层(共6层)板楼  -  湖滨商业街', '66万', '单价11024元/平米')
('https://image1.ljcdn.com/320200-inspection/18a6cd26-1b99-4b6d-a60c-db2eb835404e.JPG.296x216.jpg', '【链家真房源】融创熙园五期北，婚装三房，采光充足', '融创熙园五期  ', '低楼层(共28层)塔楼  -  长广溪/大学城', '248万', '单价22291元/平米')
('https://image1.ljcdn.com/320200-inspection/dbd7be8b-ef3e-495f-9d17-045cc9feabe0.JPG.296x216.jpg', '链 家真 房源 雅居乐中 央府 毛坯3房 中间楼层 无户口', '雅居乐中央府  ', '高楼层(共32层)板楼  -  塘铁桥', '320万', '单价24417元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload61fa2761-63d0-43cc-8d3c-fcf0b747e499.JPG.296x216.jpg', '【链家真房源】蠡湖一号、5房2厅3卫湖景顶复、满两年', '蠡湖一号  ', '高楼层(共30层)板楼  -  蠡湖新城', '600万', '单价41959元/平米')
('https://image1.ljcdn.com/320200-inspection/1b3ac51b-6432-4a51-9efa-4cfbdcc00e47.JPG.296x216.jpg', '超大顶复 适合大家庭 户型动静分离 保证生活舒适型', '玉兰花园西二区  ', '高楼层(共23层)板楼  -  海岸城/市民中心', '760万', '单价26028元/平米')
('https://image1.ljcdn.com/320200-inspection/c3272a82-f5a7-4f57-bb55-2753809c4bf0.JPG.296x216.jpg', '周新苑西三期-1 4室2厅 150万', '周新苑西三期-1  ', '高楼层(共12层)板楼  -  万象城/东绛', '150万', '单价9617元/平米')
('https://image1.ljcdn.com/320200-inspection/0232d5b8-f062-483e-a852-32832740087b.JPG.296x216.jpg', '【链家真房源】玉兰东一，海岸城，满两年随时看房', '玉兰花园东一区  ', '低楼层(共27层)板楼  -  海岸城/市民中心', '500万', '单价27323元/平米')
('https://image1.ljcdn.com/320200-inspection/def54785-309a-455e-b732-48e709c30dac.JPG.296x216.jpg', '链家真房源  山明四村精装修两房 中间楼层 全天采光', '山明四村  ', '高楼层(共7层)板楼  -  蠡湖新城', '70万', '单价11165元/平米')
('https://image1.ljcdn.com/320200-inspection/f3151116-ea5e-4a0b-bb83-be0e3b1bbb09.JPG.296x216.jpg', '桃园新村 2室1厅 75万', '桃园新村  ', '高楼层(共6层)暂无数据  -  荣巷', '75万', '单价12500元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload5ffdfc40-3140-49b3-a431-174894042e11.JPG.296x216.jpg', '【链家真房源】水韵金阁 毛坯大三房 视野开阔 随可看', '嘉德水韵金阁  ', '高楼层(共34层)板楼  -  河埒口', '165万', '单价16130元/平米')
('https://image1.ljcdn.com/320200-inspection/fb94dede-17af-4465-8f03-293fdfa759a6.JPG.296x216.jpg', '青山一村79-88号 2室1厅 82万', '青山一村79-88号  ', '低楼层(共3层)暂无数据  -  河埒口', '82万', '单价13443元/平米')
('https://image1.ljcdn.com/320200-inspection/f819aa77-4f9e-49fb-bfd1-055274205c5a.JPG.296x216.jpg', '【链家真房源】万科二区 3室2厅 一楼带花园 近万象城', '魅力万科城二区  ', '低楼层(共11层)板楼  -  万象城/东绛', '315万', '单价24419元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload68217dbf-b005-48cc-9e38-46c368a2d650.JPG.296x216.jpg', '【链家真房源】万达广场，唯一大4房，全天采光，诚卖', '万达广场C区  ', '中楼层(共10层)板塔结合  -  河埒口', '375万', '单价22059元/平米')
('https://image1.ljcdn.com/320200-inspection/e5fa45bd-4dbe-47bc-ae25-f68ac399d3fe.JPG.296x216.jpg', '周新苑四期 2室1厅 82万', '周新苑四期  ', '低楼层(共32层)暂无数据  -  万象城/东绛', '82万', '单价11566元/平米')
('https://image1.ljcdn.com/320200-inspection/958d6c3c-cab3-404e-8711-e698f8a344ef.JPG.296x216.jpg', '蠡湖人家 3室2厅 118万', '蠡湖人家  ', '低楼层(共11层)板楼  -  蠡湖新城', '118万', '单价11920元/平米')
('https://image1.ljcdn.com/320200-inspection/cc40bc8b-cb78-4c48-b3f8-9743837aa796.JPG.296x216.jpg', '【链家真房源】奥林花园A区 三室两厅', '奥林花园A区  ', '中楼层(共11层)板塔结合  -  新体育中心', '280万', '单价20152元/平米')
('https://image1.ljcdn.com/320200-inspection/d8ea198b-dda1-418a-ae2f-53d0f6e51387.jpg.296x216.jpg', '复式结构 上下两层 朝南向 采光好 自住精装修', '启迪协信·阿卡迪亚  ', '低楼层(共16层)暂无数据  -  华庄', '180万', '单价17225元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_uploadf69edee5-588b-474a-ae2c-7eec6dcbbcb4.jpg.296x216.jpg', '链家真房源 观山名筑 4室2厅 叠墅 精装修', '观山名筑  ', '低楼层(共4层)暂无数据  -  塘铁桥', '335万', '单价21544元/平米')
('https://image1.ljcdn.com/320200-inspection/664d581f-f2ef-41cd-83cb-f8c57cdfed39.jpg.296x216.jpg', '链家真房源 玉兰花园东一期 中间位置景观房', '玉兰花园东一区  ', '中楼层(共29层)板楼  -  海岸城/市民中心', '676万', '单价25964元/平米')
('https://image1.ljcdn.com/320200-inspection/2276fa63-fd1e-4def-9de7-9e54d1fb89f3.JPG.296x216.jpg', '嘉德水韵金阁 2室1厅 88万', '嘉德水韵金阁  ', '中楼层(共34层)板楼  -  河埒口', '88万', '单价16940元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload99885fe4-40b8-4228-a701-5fdb136e808f.JPG.296x216.jpg', '【链家真房源】紫金伴山 5室2厅 毛坯顶复 环境优美', '紫金伴山  ', '高楼层(共13层)板塔结合  -  河埒口', '500万', '单价21277元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload289460ac-bcef-4961-9569-665798efbe3b.JPG.296x216.jpg', '链 家 真 房 源 金色江南天景花园 5室2厅 诚心出售', '天景花园  ', '中楼层(共11层)板楼  -  河埒口', '338万', '单价16633元/平米')
('https://image1.ljcdn.com/320200-inspection/f6bcd7ef-042e-484c-b68d-bde63b748246.JPG.296x216.jpg', '红山花园 3室2厅 240万', '红山花园  ', '高楼层(共9层)板塔结合  -  新体育中心', '240万', '单价18046元/平米')
('https://image1.ljcdn.com/320200-inspection/212400ba-a7f3-4189-9b84-3273ba53b628.JPG.296x216.jpg', '【链家真房源】融科玖玖派，紧靠地鉄，文化宫，八方汇', '融科玖玖派  ', '低楼层(共27层)板楼  -  海岸城/市民中心', '175万', '单价21875元/平米')
('https://image1.ljcdn.com/320200-inspection/28a0aa47-c7ad-45ff-9d79-905017bd27c7.jpg.296x216.jpg', '链家房源  观山名筑  2室1厅 精装修 塘铁桥站', '观山名筑  ', '中楼层(共30层)板楼  -  塘铁桥', '168万', '单价19031元/平米')
('https://image1.ljcdn.com/320200-inspection/22393a7f-b7c4-42c6-b48e-49964585f5d5.JPG.296x216.jpg', '天鹅湖花园A区 3室2厅 255万', '天鹅湖花园A区  ', '低楼层(共24层)板楼  -  长广溪/大学城', '255万', '单价20239元/平米')
('https://image1.ljcdn.com/320200-inspection/208fa1e0-9511-492d-9de6-68a5b6f7825b.jpg.296x216.jpg', '【链家真房源】绿城玉兰西花园+南北通透两房+中间楼层', '玉兰花园西二区  ', '中楼层(共17层)板楼  -  海岸城/市民中心', '265万', '单价29445元/平米')
('https://image1.ljcdn.com/320200-inspection/164cef23-dc16-44bc-8a56-7185f48d2318.JPG.296x216.jpg', '集景花园小高层中装三室 次顶层视野开阔 诚心出售', '金色江南集景花园  ', '高楼层(共14层)板楼  -  荣巷', '205万', '单价18938元/平米')
('https://image1.ljcdn.com/320200-inspection/5ff1187a-df8a-4d81-a9aa-5527fdec7f92.JPG.296x216.jpg', '中间楼层 户型方正 使用面积高 业主诚心出售', '公益新村  ', '中楼层(共6层)塔楼  -  荣巷', '75万', '单价11905元/平米')
('https://image1.ljcdn.com/320200-inspection/ba3136de-066a-4c45-99dc-5916ece64efd.JPG.296x216.jpg', '魅力万科城一区 3室2厅 250万', '魅力万科城一区  ', '低楼层(共11层)板楼  -  万象城/东绛', '250万', '单价22728元/平米')
('https://image1.ljcdn.com/320200-inspection/92531433-e45a-4e87-a2ec-99498fe80d95.JPG.296x216.jpg', '【链家真房源】秀景花园 四房两厅 精装视野好送阁楼', '金色江南秀景花园  ', '高楼层(共11层)板楼  -  荣巷', '320万', '单价17986元/平米')
('https://image1.ljcdn.com/320200-inspection/ad3af8aa-fe3f-4bf7-8de4-ce2ed3152f35.JPG.296x216.jpg', '链家真房源 荷叶新村 2室1厅 滨湖户型方正 拎包入住', '荷叶新村  ', '高楼层(共6层)暂无数据  -  河埒口', '85万', '单价12319元/平米')
('https://image1.ljcdn.com/320200-inspection/dc113cbd-c29e-4b42-be48-ad7ac6fb64d5.JPG.296x216.jpg', '熙园五期 精装修 500米楼间距景观房', '融创熙园五期  ', '低楼层(共18层)塔楼  -  长广溪/大学城', '195万', '单价21911元/平米')
('https://image1.ljcdn.com/320200-inspection/9e2ba4d4-dedc-4d7a-adb7-4926c23ab8f0.jpg.296x216.jpg', '链家真房源 南湖家园南区 3室2厅2卫 满五唯一无个税', '南湖家园南区  ', '低楼层(共16层)板楼  -  塘铁桥', '200万', '单价16117元/平米')
('https://image1.ljcdn.com/320200-inspection/8676d379-5b13-4d70-b9ed-8a8861bfed79.JPG.296x216.jpg', '链 家 真 房 源 万科二区 3室2厅 精装修 小区中间位置', '魅力万科城二区  ', '高楼层(共18层)板楼  -  万象城/东绛', '380万', '单价26389元/平米')
('https://image1.ljcdn.com/320200-inspection/4323b450-1b17-4fac-a20b-888237865060.jpg.296x216.jpg', '山明四村小三房 一楼不用爬楼梯', '山明四村  ', '低楼层(共7层)板楼  -  蠡湖新城', '86万', '单价10450元/平米')
('https://image1.ljcdn.com/320200-inspection/b1cd9a80-0eb4-4b61-bf45-fd5daee6b8b2.jpg.296x216.jpg', '【链家真房源】观山名筑  毛坯大三房  带车位  满2年', '观山名筑  ', '高楼层(共27层)板楼  -  塘铁桥', '170万', '单价13995元/平米')
('https://image1.ljcdn.com/320200-inspection/f7b1559b-6662-4bef-972b-b8ed04f6b70a.jpg.296x216.jpg', '【链家真房源】融科玖玖城 5室3厅 底复 带花园和车位', '融科玖玖城  ', '低楼层(共6层)板楼  -  海岸城/市民中心', '440万', '单价14119元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_uploadfe189b72-3a4d-46f4-a2d8-71a9a64263c0.JPG.296x216.jpg', '万达城溪湾雅苑南区 4室1厅 225万', '万达城溪湾雅苑南区  ', '中楼层(共18层)暂无数据  -  雪浪/南泉', '225万', '单价17308元/平米')
('https://image1.ljcdn.com/320200-inspection/9bd67797-d3f7-4977-81ee-493ff016fd9d.JPG.296x216.jpg', '山水湖滨花园二期 2室2厅 185万', '山水湖滨花园二期  ', '高楼层(共18层)板楼  -  湖滨商业街', '185万', '单价20556元/平米')
('https://image1.ljcdn.com/320200-inspection/3e467f0c-67e9-457f-9a2f-c156a2d96041.JPG.296x216.jpg', '链家真房源，精装三房，配套成熟', '西园里  ', '高楼层(共7层)板楼  -  新体育中心', '90万', '单价10347元/平米')
('https://image1.ljcdn.com/320200-inspection/38707ec5-3f76-401c-84ad-f61e1f9f30da.JPG.296x216.jpg', '紫金英郡 2室2厅 精装修 满二年', '紫金英郡  ', '高楼层(共18层)板塔结合  -  河埒口', '215万', '单价24394元/平米')
('https://image1.ljcdn.com/320200-inspection/81c76220-c3bd-4567-9bdd-7677622f4ada.jpg.296x216.jpg', '融科玖玖派 3室2厅 185万', '融科玖玖派  ', '高楼层(共34层)板楼  -  海岸城/市民中心', '185万', '单价21265元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload6bef80e7-06c7-44f8-8487-15888b4d8cdc.JPG.296x216.jpg', '【链家真房源】太新保利香槟国际 175万两居 11层小高', '保利香槟国际  ', '低楼层(共11层)板楼  -  长广溪/大学城', '175万', '单价20307元/平米')
('https://image1.ljcdn.com/320200-inspection/067d7d90-2e27-47f3-bec8-0a2c4467cc29.JPG.296x216.jpg', '魅力万科城三区 3室2厅 300万', '魅力万科城三区  ', '低楼层(共11层)板楼  -  万象城/东绛', '300万', '单价26556元/平米')
('https://image1.ljcdn.com/320200-inspection/3c14970d-b4a9-4cc1-85dd-3bf7e9fccd3d.JPG.296x216.jpg', '西园里 2室1厅 95万', '西园里  ', '中楼层(共6层)板楼  -  新体育中心', '95万', '单价12592元/平米')
('https://image1.ljcdn.com/320200-inspection/151acdaf-9cd8-46f4-aaa7-d5c7807e8d3f.JPG.296x216.jpg', '带电梯  中间楼层 户型方正 精装修 家具家电全送', '天景花园  ', '中楼层(共11层)板楼  -  河埒口', '253万', '单价18278元/平米')
('https://image1.ljcdn.com/320200-inspection/b712fae2-5484-4744-a6f3-3ed200e67eb8.JPG.296x216.jpg', '链家真房源  2室2厅  毛坯  业主诚心出售 ，育红', '魅力万科城一区  ', '中楼层(共6层)板楼  -  万象城/东绛', '205万', '单价22501元/平米')
('https://image1.ljcdn.com/320200-inspection/33a1bf24-e424-4f3f-80bd-590b97c09334.JPG.296x216.jpg', '水秀新村 2室1厅 72万', '水秀新村  ', '低楼层(共5层)板楼  -  新体育中心', '72万', '单价11515元/平米')
('https://image1.ljcdn.com/320200-inspection/5ccf7d5f-acbf-4a9a-afbb-7240eca0aac5.JPG.296x216.jpg', '西园里 3室1厅 125万', '西园里  ', '低楼层(共6层)板楼  -  新体育中心', '125万', '单价14881元/平米')
('https://image1.ljcdn.com/320200-inspection/4ed1b5d5-ce56-4b7c-931a-131d281b0ecc.JPG.296x216.jpg', '天鹅湖B区  通透毛坯两居室  满五唯一   适宜小家庭', '天鹅湖花园B区  ', '低楼层(共17层)板楼  -  长广溪/大学城', '189万', '单价21087元/平米')
('https://image1.ljcdn.com/320200-inspection/35c9b4b3-e9b0-4f9c-a57f-b14f815da2d3.JPG.296x216.jpg', '滨湖区大润发旁溪北新村南区，南北通透小两小两房', '溪北新村南区  ', '高楼层(共5层)板楼  -  河埒口', '86万', '单价12700元/平米')
('https://image1.ljcdn.com/320200-inspection/217d4cfa-29c1-44c0-8d14-25b9fb421d6f.JPG.296x216.jpg', '【链家真房源】满两年 靠蠡湖 南北户型 40万装修', '太湖国际二街区-拾壹峯  ', '低楼层(共30层)板塔结合  -  万象城/东绛', '390万', '单价25162元/平米')
('https://image1.ljcdn.com/320200-inspection/ddd092ee-c4e8-4e2a-aad3-4b3aa2c1c08b.JPG.296x216.jpg', '万科一区 听香水榭大三房 141平 332万', '魅力万科城一区  ', '中楼层(共11层)板楼  -  万象城/东绛', '332万', '单价23547元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_uploadbb0831c9-7e1f-4ff5-8b3a-357505a79af1.jpg.296x216.jpg', '观山名筑精装4房 满2年 家具家电全留 诚心出售', '观山名筑  ', '高楼层(共30层)板楼  -  塘铁桥', '225万', '单价18596元/平米')
('https://image1.ljcdn.com/320200-inspection/5e637d43-a6f7-4b22-ba73-7c1c8cb5c139.jpg.296x216.jpg', '【链家真房源】苏宁悦城 3室2厅 满2年 精装修', '苏宁悦城悦园C区  ', '高楼层(共30层)板楼  -  塘铁桥', '370万', '单价25882元/平米')
('https://image1.ljcdn.com/320200-inspection/33ffa73f-44b7-4d6c-afa7-3a3b3c9b34a9.JPG.296x216.jpg', '《链家真房源》   水秀新村两房', '水秀新村  ', '高楼层(共6层)暂无数据  -  新体育中心', '65万', '单价10024元/平米')
('https://image1.ljcdn.com/320200-inspection/dbc7f183-4807-4a68-a2f2-d822e5334d1f.jpg.296x216.jpg', '中建溪岸观邸 2室1厅 168万', '中建溪岸观邸  ', '低楼层(共29层)板楼  -  河埒口', '168万', '单价18854元/平米')
('https://image1.ljcdn.com/320200-inspection/1fcc831e-8d7b-499e-98fa-bfc0852e88da.JPG.296x216.jpg', '【链家真房源】万达广场 3室2厅 毛坯楼层好 赠送车位', '万达广场D区  ', '高楼层(共25层)塔楼  -  河埒口', '280万', '单价20000元/平米')
('https://image1.ljcdn.com/320200-inspection/3af414af-16ce-45ee-b1a9-689114e2dfef.JPG.296x216.jpg', '嘉德水韵金阁 2室2厅 165万', '嘉德水韵金阁  ', '低楼层(共34层)板楼  -  河埒口', '165万', '单价17941元/平米')
('https://image1.ljcdn.com/320200-inspection/22bd1fd9-2bec-4698-a5f3-8d65c62ce905.JPG.296x216.jpg', '【链家真房源】住友苑商品房、精装2房、业主诚心出售', '住友家园  ', '高楼层(共6层)暂无数据  -  河埒口', '100万', '单价11056元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload0685aa85-1086-4b36-a43c-787cefe6659c.JPG.296x216.jpg', '【链家真房源】华润万象九里  4室2厅2卫 毛坯蠡湖洋房', '华润万象九里  ', '中楼层(共4层)暂无数据  -  万象城/东绛', '450万', '单价31848元/平米')
('https://image1.ljcdn.com/320200-inspection/09d56dd9-028d-47ba-941c-e31584a870d1.JPG.296x216.jpg', '嘉德水韵金阁 2室2厅 242万', '嘉德水韵金阁  ', '高楼层(共34层)板楼  -  河埒口', '242万', '单价19971元/平米')
('https://image1.ljcdn.com/320200-inspection/0bc6bd90-a71e-4805-be32-e34285d9aa96.JPG.296x216.jpg', '【链家真房源】紫金伴山 4室2厅 满五年 无抵押', '紫金伴山  ', '低楼层(共14层)板塔结合  -  河埒口', '350万', '单价23413元/平米')
('https://image1.ljcdn.com/320200-inspection/95f1e138-af7c-4a67-94bb-a3e2109028a5.JPG.296x216.jpg', '金色江南集景花园 3室2厅 265万', '金色江南集景花园  ', '低楼层(共10层)板楼  -  荣巷', '265万', '单价19203元/平米')
('https://image1.ljcdn.com/320200-inspection/811ecee1-d587-4d54-97d2-d456615482d5.JPG.296x216.jpg', '西园里 2室1厅 80万', '西园里  ', '中楼层(共7层)板楼  -  新体育中心', '80万', '单价12308元/平米')
('https://image1.ljcdn.com/320200-inspection/57dc36f1-45b5-4a02-9a04-aaa073e064cf.JPG.296x216.jpg', '链家真房源 全明大三房 业主自住精装 满五唯一', '万达广场C区  ', '低楼层(共25层)板塔结合  -  河埒口', '282万', '单价21961元/平米')
('https://image1.ljcdn.com/320200-inspection/e0a2d9a1-e18b-4ac1-9d04-97c722d4880e.JPG.296x216.jpg', '水秀新村 2室1厅 73万', '水秀新村  ', '低楼层(共7层)板楼  -  新体育中心', '73万', '单价12997元/平米')
('https://image1.ljcdn.com/320200-inspection/12ebbc76-a231-44dd-ade9-33570e0f95b3.jpg.296x216.jpg', '链家真房源 尚锦城C 3室2厅 精装修 塘铁桥', '尚锦城C区  ', '中楼层(共16层)板楼  -  塘铁桥', '265万', '单价22458元/平米')
('https://image1.ljcdn.com/320200-inspection/3cb2fb02-4566-48e6-b1bf-d71b7376a6c9.jpg.296x216.jpg', '链家真房源！月秀花园带阁楼！阁楼面积大！楼层高！', '月秀花园  ', '高楼层(共7层)板楼  -  新体育中心', '140万', '单价13810元/平米')
('https://image1.ljcdn.com/320200-inspection/0ed2f303-abb3-4df5-a420-4f07cc99bab2.JPG.296x216.jpg', '链家真房源，奥林C区顶楼大户型，价格可谈', '奥林花园C区  ', '高楼层(共6层)暂无数据  -  新体育中心', '270万', '单价13847元/平米')
