('https://image1.ljcdn.com/420100-inspection/7b6e0aa0-2a84-48ab-af62-6d1f301aa738.jpg.296x216.jpg', '高楼层，视野开阔，采光足，明厨明卫，户型方正，', '恒大城  | 3室2厅 | 93平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2012年建板楼  -  金银湖', '135万', '单价14517元/平米')
('https://image1.ljcdn.com/420100-inspection/7c944dfd-64a0-4275-be5d-7c198288b943.jpg.296x216.jpg', '银湖九号loft，精装两房，产权清晰，采光充足', '银湖九号  | 2室1厅 | 49.83平米 | 南 | 其他 | 有电梯', '中楼层(共19层)2015年建塔楼  -  金银湖', '88万', '单价17661元/平米')
('https://image1.ljcdn.com/420100-inspection/2b70ff8b-825d-4657-8722-f1603dfe13e7.jpg.296x216.jpg', '万科高尔夫叠拼  一楼带院子  有车库  满两年 钥匙房', '万科高尔夫城市花园   | 叠拼别墅 | 5室1厅 | 198.93平米 | 南 北 | 其他 | 无电梯', '下叠(共5层)2003年建暂无数据  -  金银湖', '450万', '单价22622元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploaddcec5ee9-a0b7-4d3c-8d3f-ee6f0ae715e8.jpg.296x216.jpg', '金珠港湾二期 3室2厅 160万', '金珠港湾二期  | 3室2厅 | 117.35平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2008年建板楼  -  金银湖', '160万', '单价13635元/平米')
('https://image1.ljcdn.com/420100-inspection/e98a2a83-1d05-450d-8484-11b9960b6e7c.jpg.296x216.jpg', '顺 驰 泊 林 一 期 三房 采光充足', '顺驰泊林一期  | 3室2厅 | 135.93平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)2008年建板楼  -  金银湖', '170万', '单价12507元/平米')
('https://image1.ljcdn.com/420100-inspection/2b40f312-08ec-471e-a92c-7b2826f4ccc7.JPG.296x216.jpg', '福园小区3室2卫 楼梯房高层 南北通透采光好', '福园小区  | 3室2厅 | 144.88平米 | 南 北 | 其他', '高楼层(共7层)2000年建板楼  -  将军路', '166万', '单价11458元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadadc1381a-30dc-42fb-983a-a74fbc4e7d48.JPG.296x216.jpg', '常青花园三区 稀有小户型 高层 简装 两证满二', '常青花园三区  | 1室1厅 | 55平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2001年建板楼  -  常青花园', '90万', '单价16364元/平米')
('https://image1.ljcdn.com/420100-inspection/4cb0627e-c686-4ab8-88eb-491bb98b239f.jpg.296x216.jpg', '南北通透，楼层好，位置佳，视野开阔', '开来银湖鑫城  | 4室2厅 | 128.44平米 | 南 北 | 其他 | 有电梯', '高楼层(共26层)2012年建板楼  -  金银湖', '185万', '单价14404元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf0f53509-2370-4b51-97cc-b34c87fd3d7d.JPG.296x216.jpg', '证满，三区的房子，顶楼复式，家里格局好，送大露台', '常青花园三区  | 3室2厅 | 107平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2001年建板楼  -  常青花园', '165万', '单价15421元/平米')
('https://image1.ljcdn.com/420100-inspection/c1065767-0708-4e62-902e-f5789e66e89c.jpg.296x216.jpg', '常青花园十三区，经典复式，采光充足！', '常青花园十三区  | 4室2厅 | 156.45平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  常青花园', '265万', '单价16939元/平米')
('https://image1.ljcdn.com/420100-inspection/ce27fb7e-2d93-48f4-ab03-17263974987d.jpg.296x216.jpg', '沿海赛洛城 2室1厅 110万', '沿海赛洛城  | 2室1厅 | 77.9平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2007年建板楼  -  金银湖', '110万', '单价14121元/平米')
('https://image1.ljcdn.com/420100-inspection/506c03d3-3bef-4935-a00d-ec2b16c5cb88.jpg.296x216.jpg', '金珠港湾二期 3室2厅 165万', '金珠港湾二期  | 3室2厅 | 138.78平米 | 东南 | 其他 | 有电梯', '中楼层(共12层)2008年建板楼  -  金银湖', '165万', '单价11890元/平米')
('https://image1.ljcdn.com/420100-inspection/46eb71ff-4ef1-4ecc-b99d-4824f11c3f11.jpg.296x216.jpg', '复式楼 大露台 精装修 保养很好 户型方正 采光充足', '黄金海岸  | 2室2厅 | 86平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2003年建板楼  -  金银湖', '150万', '单价17442元/平米')
('https://image1.ljcdn.com/420100-inspection/6a3c88c7-92f7-47ca-a9fb-a66ae8cee78d.jpg.296x216.jpg', '银湖翡翠三期 3室1厅 235万', '银湖翡翠三期  | 3室1厅 | 134平米 | 南 北 | 其他 | 有电梯', '低楼层(共28层)2014年建板楼  -  金银湖', '235万', '单价17538元/平米')
('https://image1.ljcdn.com/420100-inspection/e19b506a-c102-4b66-9d26-040d9ff3c77d.JPG.296x216.jpg', '常青花园第二社区 2室1厅 152万', '常青花园第二社区  | 2室1厅 | 71平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2006年建板楼  -  常青花园', '152万', '单价21409元/平米')
('https://image1.ljcdn.com/420100-inspection/f6b91536-739d-4c4f-89d8-ed16bad4bb15.jpg.296x216.jpg', '小区环境优质，物业管理到位，房子质量好，业主诚心。', '恒大城  | 3室2厅 | 164平米 | 南 北 | 其他 | 有电梯', '中楼层(共6层)2012年建板楼  -  金银湖', '242万', '单价14757元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadadf05593-bfcc-4762-91b8-17053d1381ec.jpg.296x216.jpg', '恒大城二期精装大两房 采光充足 户型方正 你值得拥有', '恒大城  | 2室2厅 | 90.78平米 | 南 | 其他', '中楼层(共32层)2015年建板楼  -  金银湖', '130万', '单价14321元/平米')
('https://image1.ljcdn.com/420100-inspection/46bd85ca-63ef-425d-9c13-627222fbe277.jpg.296x216.jpg', '老证、无贷款、采光好、随时看房。', '万科高尔夫城市花园  | 2室2厅 | 89平米 | 南 北 | 其他 | 有电梯', '低楼层(共26层)2012年建板楼  -  金银湖', '195万', '单价21911元/平米')
('https://image1.ljcdn.com/420100-inspection/85c2e2a4-f3d0-4790-af92-eed9d8c041bb.JPG.296x216.jpg', '美联五期 三房毛坯  户型合理 视野开阔', '美联奥林匹克花园五期  | 3室2厅 | 97.8平米 | 南 | 其他', '低楼层(共33层)暂无数据  -  常青花园', '170万', '单价17383元/平米')
('https://image1.ljcdn.com/420100-inspection/3b19aaf3-238b-4dcf-9888-cfbf5d88ed22.jpg.296x216.jpg', '沿海赛洛城 3室1厅 110万', '沿海赛洛城  | 3室1厅 | 77.9平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2007年建板楼  -  金银湖', '110万', '单价14121元/平米')
('https://image1.ljcdn.com/420100-inspection/1c3c502a-c3c1-4cd3-bc87-6fb0e6394457.jpg.296x216.jpg', '金银湖精装两房，楼层好，采光好，诚心出售，看房方便', '花样年花样城一期  | 2室1厅 | 79.82平米 | 南 北 | 精装', '低楼层(共16层)2016年建板楼  -  金银湖', '103万', '单价12905元/平米')
('https://image1.ljcdn.com/420100-inspection/adac0da7-c007-4996-9539-cae0540d1de9.JPG.296x216.jpg', '将军花园中装 一居室改的两居室 中间楼层 随时看房', '将军花园  | 2室1厅 | 48.66平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1998年建板楼  -  将军路', '79万', '单价16236元/平米')
('https://image1.ljcdn.com/420100-inspection/cba54a93-b4c0-4bc9-8b60-022046b704b8.JPG.296x216.jpg', '常青花园峻岭精装两房 两证满2年 电梯房 诚意卖随时看', '常青花园第二社区  | 2室1厅 | 92.22平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2006年建板楼  -  常青花园', '193万', '单价20929元/平米')
('https://image1.ljcdn.com/420100-inspection/127e2b1b-7ec4-4bf3-9c41-87a1ed018831.jpg.296x216.jpg', '汀香水榭精装修三房，老证带暖气，业主诚心出售。', '汀香水榭  | 3室2厅 | 133.2平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2003年建暂无数据  -  金银湖', '160万', '单价12013元/平米')
('https://image1.ljcdn.com/420100-inspection/6e852a6b-fbcb-4f00-9930-9748153511d1.jpg.296x216.jpg', '新证，业主诚心出售，采光充足，看房方便', '银湖翡翠一期  | 3室2厅 | 149.01平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2014年建板楼  -  金银湖', '260万', '单价17449元/平米')
('https://image1.ljcdn.com/420100-inspection/b4127d4f-df3f-4732-bb3b-63d5d803b06d.jpg.296x216.jpg', '关于东和颐园高层电梯房老证三室大户型的一些优势', '东和颐园  | 3室2厅 | 117.25平米 | 东 西 | 其他', '低楼层(共14层)2010年建板楼  -  吴家山', '165万', '单价14073元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadba0085eb-70a2-480a-b895-ddc7756268c7.JPG.296x216.jpg', '碧桂园海昌天澜3期  价格带车位 纯毛坯', '碧桂园海昌天澜三期  | 3室2厅 | 116.04平米 | 南 北 | 其他', '低楼层(共24层)2017年建板楼  -  将军路', '192万', '单价16547元/平米')
('https://image1.ljcdn.com/420100-inspection/3ebf68d8-a110-4f2d-a2fa-21085bfc1095.jpg.296x216.jpg', '居家装修，小区环境好，楼层适中，业主诚心出售。', '金湖清水湾  | 2室1厅 | 79.34平米 | 东南 | 其他', '低楼层(共11层)2013年建板楼  -  金银湖', '110万', '单价13865元/平米')
('https://image1.ljcdn.com/420100-inspection/654f6353-ef86-47e9-b4e5-695c223a0490.jpg.296x216.jpg', '碧桂园海昌天澜二期  南北通透三房户型', '碧桂园海昌天澜二期  | 3室2厅 | 119.81平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2015年建板楼  -  将军路', '203万', '单价16944元/平米')
('https://image1.ljcdn.com/420100-inspection/6fd8aa87-ca7f-4e6e-a44e-ad00b36be3c3.jpg.296x216.jpg', '融园国际 诚心出售 急售低价转 毛坯', '融园国际  | 2室2厅 | 65.21平米 | 南 | 其他', '低楼层(共30层)2017年建板塔结合  -  金银湖', '65万', '单价9968元/平米')
('https://image1.ljcdn.com/420100-inspection/e84d9b35-9a7d-46d4-9993-c249bfe1f1a4.JPG.296x216.jpg', '优选精装修 南北格局 顶楼复式带大露台 采光充足', '华星晨龙城  | 5室2厅 | 138.54平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  将军路', '155万', '单价11189元/平米')
('https://image1.ljcdn.com/420100-inspection/test-23224212-2eb7-47c0-ae6a-85cb56e339fb.png.296x216.jpg', '新上老证 南北通透二居室 中间楼层 十小区西区近地铁', '常青花园十号小区  | 2室2厅 | 89.55平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  常青花园', '185万', '单价20659元/平米')
('https://image1.ljcdn.com/420100-inspection/a538cc67-02f2-4847-bf87-648f9d429434.jpg.296x216.jpg', '沿海赛洛城 3室2厅 120万', '沿海赛洛城  | 3室2厅 | 88.97平米 | 南 北 | 其他 | 有电梯', '高楼层(共31层)2007年建板楼  -  金银湖', '120万', '单价13488元/平米')
('https://image1.ljcdn.com/420100-inspection/76955902-66b6-48d7-b1e5-353137c1a88d.JPG.296x216.jpg', '常青花园小27村，南北通透大3房 进门左边就是卫生间', '常青花园十四小区  | 3室2厅 | 120.29平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)2002年建板楼  -  常青花园', '183万', '单价15214元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2a6d54d3-5e84-4c98-961c-6ae69e778e33.jpg.296x216.jpg', '恋湖家园二期 花园洋房 中高楼层 南北通透 满五唯一', '恋湖家园二期  | 2室2厅 | 95.02平米 | 南 北 | 其他', '中楼层(共6层)2009年建板楼  -  金银湖', '132万', '单价13892元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadad94c543-0294-446e-b7ba-4e690efe5e66.JPG.296x216.jpg', '南北通透的户型，采光充足，交通方便，地理位置优越', '美联奥林匹克花园一期  | 2室1厅 | 89.15平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2015年建板楼  -  常青花园', '175万', '单价19630元/平米')
('https://image1.ljcdn.com/420100-inspection/bd388ab5-31c7-4a8e-a90e-6fff31205348.jpg.296x216.jpg', '卧龙丽景湾三期 2室2厅 165万', '卧龙丽景湾三期  | 2室2厅 | 92.42平米 | 南 | 其他 | 有电梯', '低楼层(共32层)板楼  -  金银湖', '165万', '单价17854元/平米')
('https://image1.ljcdn.com/420100-inspection/23f3561a-62b8-4881-8f40-fb4084fb798f.jpg.296x216.jpg', '此房是中装复式楼，产证满二，带大露台，业主诚心出售', '泰跃金河  | 3室2厅 | 123平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2012年建塔楼  -  金银湖', '168万', '单价13659元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload0c6450d0-453a-4363-98a4-3e72a13ef43a.JPG.296x216.jpg', '精装婚房出售，采光好，视野好.....', '愿景城C区  | 3室1厅 | 102.37平米 | 东南 | 其他', '低楼层(共32层)2016年建板楼  -  将军路', '170万', '单价16607元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1237f021-9bef-4501-92b3-0122812e17d3.JPG.296x216.jpg', '海昌一期高楼层南北通透三居室 精装拎包入住 随时看房', '碧桂园海昌天澜  | 3室1厅 | 90平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2012年建板楼  -  将军路', '180万', '单价20000元/平米')
('https://image1.ljcdn.com/420100-inspection/c38633d0-d9c0-4135-9d55-b2fc779cf50b.jpg.296x216.jpg', '此房为泰跃金河 两证满 无贷款。业主诚心出售。', '泰跃金河  | 3室2厅 | 125.92平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2012年建板楼  -  金银湖', '145万', '单价11516元/平米')
('https://image1.ljcdn.com/420100-inspection/0e6a5424-4e38-49e9-bde8-1a812b1afb6a.jpg.296x216.jpg', '精装三房，产证满五年，视野好，采光充足，', '沿海赛洛城  | 3室2厅 | 84.75平米 | 南 | 其他', '中楼层(共31层)2007年建板楼  -  金银湖', '126万', '单价14868元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3a4a46f4-4607-4629-a9fa-d419524e71d7.png.296x216.jpg', '翡丽公馆大三房，业主诚心出售，看房方便', '沿海翡丽公馆  | 3室2厅 | 110平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2017年建板楼  -  金银湖', '155万', '单价14091元/平米')
('https://image1.ljcdn.com/420100-inspection/38f8f9bb-a42d-4906-94a9-a7fb4b63770d.jpg.296x216.jpg', '升华现代城 大三房 楼层好 视野无遮挡 装修保养好', '升华现代城  | 3室2厅 | 139.48平米 | 南 北 | 其他 | 无电梯', '中楼层(共11层)2011年建板楼  -  金银湖', '185万', '单价13264元/平米')
('https://image1.ljcdn.com/420100-inspection/bb453a69-cd8b-453a-803f-63ba2efa9996.JPG.296x216.jpg', '南北通透二居室，中间楼层，老证，靠谱出售！', '将军家苑  | 3室2厅 | 119.21平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2006年建板楼  -  将军路', '170万', '单价14261元/平米')
('https://image1.ljcdn.com/420100-inspection/d590f09f-ceab-47ea-add8-198b899e3a24.jpg.296x216.jpg', '金银湖万科高尔夫城市花园精装两室两厅朝南户型方正', '万科高尔夫城市花园  | 2室2厅 | 87.28平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2012年建板楼  -  金银湖', '165万', '单价18905元/平米')
('https://image1.ljcdn.com/420100-inspection/343ff2db-9fae-4464-b6f8-3502a0a7bbea.jpg.296x216.jpg', '碧海花园 3室2厅 175万', '碧海花园  | 3室2厅 | 132.53平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2004年建板楼  -  金银湖', '175万', '单价13205元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload3b59ec29-bf50-48b9-962f-048f58f8b629.JPG.296x216.jpg', '电梯复式楼，精装，采光充足，两证满五唯一', '沿海丽水佳园  | 3室2厅 | 95平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)2007年建板楼  -  金银湖', '186万', '单价19579元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload88b24040-758f-4253-8c64-5cf5d176c3ef.JPG.296x216.jpg', '美联奥林匹克花园  精装修  南北通透 户型方正', '美联奥林匹克花园四期  | 4室2厅 | 133.7平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2015年建板楼  -  常青花园', '265万', '单价19821元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada194656a-99a3-47e4-840c-19180d35b446.jpg.296x216.jpg', '常青花园五小区复式楼 五房 满五唯一 精装修 诚心卖', '常青花园五小区  | 5室2厅 | 170平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  常青花园', '420万', '单价24706元/平米')
('https://image1.ljcdn.com/420100-inspection/ce6b9951-e79c-48d7-a710-18fd0c2b1751.jpg.296x216.jpg', '万科高尔夫 精装房 品牌物业 诚心出售', '万科高尔夫城市花园  | 3室2厅 | 89平米 | 东南 | 其他 | 有电梯', '低楼层(共27层)2012年建塔楼  -  金银湖', '185万', '单价20787元/平米')
('https://image1.ljcdn.com/420100-inspection/92719c4b-6bee-44fc-91d9-114ed7e15484.jpg.296x216.jpg', '四室两厅 楼层好 交通便利 购物便利', '金鼎湾  | 4室2厅 | 134平米 | 南 北 | 其他', '中楼层(共18层)2011年建塔楼  -  吴家山', '200万', '单价14926元/平米')
('https://image1.ljcdn.com/420100-inspection/test-01c97574-35bb-45b2-8137-2b9fa63224fa.png.296x216.jpg', '金湖家园 3室2厅 196万', '金湖家园  | 3室2厅 | 123平米 | 南 | 其他', '高楼层(共6层)2004年建板楼  -  金银湖', '196万', '单价15935元/平米')
('https://image1.ljcdn.com/420100-inspection/44b2d905-8a6d-4378-9603-a85c68e80f17.jpg.296x216.jpg', '中部慧谷精致  电梯两房  毛坯房', '中部慧谷  | 2室2厅 | 72.59平米 | 南 | 其他', '低楼层(共18层)2011年建塔楼  -  金银湖', '110万', '单价15154元/平米')
('https://image1.ljcdn.com/420100-inspection/4a53fd74-8ed1-41cc-84fb-a256b2c2d831.jpg.296x216.jpg', '碧海花园二期双拼毛坯别墅大院子有挑空', '碧海花园   | 联排别墅 | 5室2厅 | 224平米 | 南 北 | 其他', '2层2004年建暂无数据  -  金银湖', '400万', '单价17858元/平米')
('https://image1.ljcdn.com/420100-inspection/612c92e3-3fc3-4c75-a486-53bc63ca360c.JPG.296x216.jpg', '新康苑 中间楼层 视野开阔 精装', '新康苑  | 5室2厅 | 250.3平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2006年建板楼  -  常青花园', '596万', '单价23812元/平米')
('https://image1.ljcdn.com/420100-inspection/f7a0bf56-5338-4d27-b99d-0c12ad6570fe.jpg.296x216.jpg', '博大海蓝湾 3室2厅 138万', '博大海蓝湾  | 3室2厅 | 106.1平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)2012年建板塔结合  -  金银湖', '138万', '单价13007元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload835c4883-0378-40c9-b782-440319ed30e3.jpg.296x216.jpg', '常青花园五小区，高楼层，户型方正，诚心卖。', '常青花园五小区  | 2室1厅 | 89.5平米 | 南 北 | 其他 | 有电梯', '高楼层(共27层)2006年建板楼  -  常青花园', '230万', '单价25699元/平米')
('https://image1.ljcdn.com/420100-inspection/a9416728-82ba-4834-89ae-8ea3b5fa97ce.JPG.296x216.jpg', '华星晨龙城 精装修 满两年 看房方便', '华星晨龙城  | 3室2厅 | 98.25平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  将军路', '142万', '单价14453元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload14610aac-1506-4ab1-b781-d5a3c3d860f1.jpg.296x216.jpg', '金银湖一号 万科物业 一线临湖 湖景尽收眼底 产证已办', '金银湖1号院  | 3室1厅 | 93.99平米 | 东 南 西 | 其他 | 有电梯', '高楼层(共34层)2015年建板楼  -  金银湖', '155万', '单价16492元/平米')
('https://image1.ljcdn.com/420100-inspection/eeca7f71-0879-4616-94dc-135f629379ad.jpg.296x216.jpg', '楼层好，小区环境好，精装修，户型方正。', '万科四季花城西半岛  | 2室2厅 | 88.46平米 | 南 北 | 其他', '中楼层(共9层)2006年建塔楼  -  金银湖', '125万', '单价14131元/平米')
('https://image1.ljcdn.com/420100-inspection/81f4c4e4-0950-4145-91c4-5245e80fa4ad.jpg.296x216.jpg', '汀香水榭 南北通透 精装四房 两证满 拎包入住 高层', '汀香水榭  | 4室2厅 | 147.7平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建暂无数据  -  金银湖', '190万', '单价12864元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload8047076c-ddff-438b-ac96-0e6a2ca5cd5a.jpg.296x216.jpg', '毛坯小四房中间楼层，采光好，明厨明卫', '花样年花样城二期  | 4室2厅 | 118.38平米 | 南 北 | 其他', '低楼层(共30层)2017年建板楼  -  金银湖', '140万', '单价11827元/平米')
('https://image1.ljcdn.com/420100-inspection/0165c4e1-e434-41a0-8148-67bacbe2dd48.jpg.296x216.jpg', '金鼎湾 3室1厅 220万', '金鼎湾  | 3室1厅 | 145.5平米 | 南 北 | 其他', '低楼层(共32层)2010年建塔楼  -  吴家山', '220万', '单价15121元/平米')
('https://image1.ljcdn.com/420100-inspection/24d12124-9952-4b3d-b889-03265b84391c.JPG.296x216.jpg', '常青花园27村，中间楼层房子出售！', '常青花园十四小区  | 2室2厅 | 85.6平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2002年建板楼  -  常青花园', '150万', '单价17524元/平米')
('https://image1.ljcdn.com/420100-inspection/e5b97edf-e6c5-40fe-b690-926dc1ffc9a2.JPG.296x216.jpg', '南北通透   中间楼层    视野开阔   采光充足', '华星融城  | 3室2厅 | 100平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2014年建板楼  -  将军路', '160万', '单价16000元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload24ab0f99-0eef-43fe-ba82-d978bbe9e82e.jpg.296x216.jpg', '顶楼复式，自带露台，南北**通透', '常安佳苑  | 3室2厅 | 177.57平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)2007年建板楼  -  金银湖', '203万', '单价11433元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf17d19df-370f-46ac-b3dc-da247468de91.JPG.296x216.jpg', '万科高尔夫 大平层  高楼层  采光好 视野好', '万科高尔夫城市花园  | 5室2厅 | 238平米 | 南 北 | 其他 | 有电梯', '高楼层(共15层)2012年建板楼  -  金银湖', '399万', '单价16765元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload593d21b0-ca09-475d-aef2-85226caf33fc.jpg.296x216.jpg', '碧海花园 3室2厅 168万', '碧海花园  | 3室2厅 | 146平米 | 南 | 其他 | 有电梯', '低楼层(共19层)2004年建塔楼  -  金银湖', '168万', '单价11507元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada1dd8b72-ff80-4c0d-9e61-9d88f6ee23bd.JPG.296x216.jpg', '此房为顶楼复式楼，带大露台，不靠马路不临街', '常青花园四小区  | 2室2厅 | 88.47平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2000年建板楼  -  常青花园', '180万', '单价20346元/平米')
('https://image1.ljcdn.com/420100-inspection/d162bf9e-15b3-414f-b017-49bc94f75706.JPG.296x216.jpg', '翠林居老证大三房 产权清晰 无抵押 诚心出售 可看湖', '翠林居  | 3室2厅 | 113.26平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2006年建板楼  -  将军路', '165万', '单价14569元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload52f70995-cb34-4ec6-b957-d5a6f0e13207.jpg.296x216.jpg', '顺驰泊林一期 毛坯大三房 证满 采光充足', '顺驰泊林一期  | 3室2厅 | 135.93平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2008年建板楼  -  金银湖', '170万', '单价12507元/平米')
('https://image1.ljcdn.com/420100-inspection/7ebab933-0da1-472e-b6a8-b2455a4e7896.jpg.296x216.jpg', '水印桃源 户型方正 采光充足 视野开阔 居家装修', '水印桃源  | 3室1厅 | 130.5平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2010年建板楼  -  金银湖', '166万', '单价12721元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2e52bd4b-524c-433b-86b9-02593dff4056.JPG.296x216.jpg', '采光充足 顶层复式楼 露台风景好', '翠林居  | 5室2厅 | 203平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  将军路', '260万', '单价12808元/平米')
('https://image1.ljcdn.com/420100-inspection/4c38c738-aa35-4106-b285-7294ea3eff2e.jpg.296x216.jpg', '汀香水榭 3室2厅 135万', '汀香水榭  | 3室2厅 | 107平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  金银湖', '135万', '单价12617元/平米')
('https://image1.ljcdn.com/420100-inspection/1ebef661-e78b-440c-89a9-e6be08253b22.jpg.296x216.jpg', '都市假日 2室2厅 135万', '都市假日  | 2室2厅 | 89.16平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  金银湖', '135万', '单价15142元/平米')
('https://image1.ljcdn.com/420100-inspection/d635deed-0326-4124-ac14-da0963cd6741.jpg.296x216.jpg', '此房两证满两年，后期税费低，户型好，带两个大阳台', '美联奥林匹克花园二期  | 3室2厅 | 108.76平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2015年建板楼  -  常青花园', '220万', '单价20229元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload862de17c-8432-4181-b5a4-acdb0cc87d05.jpg.296x216.jpg', '东方海棠花园 3室2厅 155万', '东方海棠花园  | 3室2厅 | 116.28平米 | 东南 | 其他 | 有电梯', '低楼层(共11层)1991年建塔楼  -  金银湖', '155万', '单价13330元/平米')
('https://image1.ljcdn.com/420100-inspection/73b734bb-ee49-48bc-82c9-21856bb2e0ec.JPG.296x216.jpg', '常青花园二十七村一楼带花园业主诚心出售', '常青花园十四小区  | 2室2厅 | 102.47平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2002年建板楼  -  常青花园', '175万', '单价17079元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1198e916-d5d6-4b89-b076-7693d940e1ee.jpg.296x216.jpg', '东西湖卧龙丽景湾顶楼复式精装修拎包入住', '卧龙丽景湾三期  | 5室2厅 | 108.48平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2013年建板楼  -  金银湖', '198万', '单价18253元/平米')
('https://image1.ljcdn.com/420100-inspection/bc50d68b-4e27-42f3-9f3b-7a121361053d.jpg.296x216.jpg', '沿海丽水佳园 4室1厅 245万', '沿海丽水佳园  | 4室1厅 | 168.18平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)2007年建板楼  -  金银湖', '245万', '单价14568元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf59dd2e7-0be4-4cff-b361-5d08e043a4d8.jpg.296x216.jpg', '金银湖万科高尔夫电梯大户型诚意出售两证满两年费用低', '万科高尔夫城市花园  | 4室2厅 | 238平米 | 南 | 其他 | 有电梯', '高楼层(共15层)2012年建板楼  -  金银湖', '400万', '单价16807元/平米')
('https://image1.ljcdn.com/420100-inspection/15385680-2087-4a28-85b7-e9b5b227276b.JPG.296x216.jpg', '常青花园四小区 三房两卫 中间楼层 采光通风佳 无遮挡', '常青花园四小区  | 3室2厅 | 114.87平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2000年建板楼  -  常青花园', '225万', '单价19588元/平米')
