('https://image1.ljcdn.com/130100-inspection/c4b1162e-59d1-444a-9d50-96f028c3a6cc.jpg.296x216.jpg', '北城国际B区 2室2厅 168万', '北城国际B区  ', '中楼层(共34层)板楼  -  沿东', '168万', '单价18490元/平米')
('https://image1.ljcdn.com/130100-inspection/2f8a1d44-0e50-4b42-bcc9-f65f4cf8cbc0.JPG.296x216.jpg', '交通便利，出行方便，户型方正，居住方便舒适', '肯彤名邸  ', '低楼层(共30层)板楼  -  胜北', '148万', '单价17540元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload23c9893b-8d49-49fc-b5b0-a17f4a45a1f9.jpg.296x216.jpg', '阿尔卡迪亚荣景园  精装两居室婚房', '阿尔卡迪亚荣景园  ', '低楼层(共33层)板楼  -  胜北', '240万', '单价26139元/平米')
('https://image1.ljcdn.com/130100-inspection/3f9a3a45-7eb8-4e6b-a5d0-0af7a2a78887.jpg.296x216.jpg', '亲亲小镇南区 2室1厅 150万', '亲亲小镇南区  ', '中楼层(共7层)板楼  -  高营', '150万', '单价17046元/平米')
('https://image1.ljcdn.com/130100-inspection/b25db16f-34ab-4a78-90d1-845b99a83a52.jpg.296x216.jpg', '国瑞园，3室居家装修，卧室厨房、厕所都有窗户', '国瑞园  ', '高楼层(共25层)板楼  -  义堂', '215万', '单价15116元/平米')
('https://image1.ljcdn.com/120000-inspection/6b40e90b-1c23-4b30-8af3-5c6c9f722918.jpg.296x216.jpg', '瑞国花园 经典两居  税费少 南北通透中层', '瑞国花园  ', '中楼层(共6层)板楼  -  跃进', '133万', '单价15297元/平米')
('https://image1.ljcdn.com/130100-inspection/9ea563b0-2d9f-45cf-853c-e5d9d7ded9df.jpg.296x216.jpg', '动力厂五宿舍 2室1厅 105万', '动力厂五宿舍  ', '中楼层(共5层)板楼  -  南三条', '105万', '单价16675元/平米')
('https://image1.ljcdn.com/120000-inspection/4e406335-d3e4-447c-ba94-415d3a56a296.jpg.296x216.jpg', '华宸美地，通透大两居，采光充足，交通便利，地铁沿线', '华宸怡园  ', '中楼层(共22层)板楼  -  白佛', '155万', '单价14122元/平米')
('https://image1.ljcdn.com/130100-inspection/3835aaaf-cf47-43dd-8a02-bf3f3b6adbe5.JPG.296x216.jpg', '和平世家 3室2厅 206万', '和平世家  ', '高楼层(共6层)板楼  -  翟营', '206万', '单价15889元/平米')
('https://image1.ljcdn.com/130100-inspection/d10c2d44-b4f5-4975-b896-e726fd28e7d9.jpg.296x216.jpg', '滹沱商圈，长安区市证，满二唯一', '纯粹家园  ', '高楼层(共7层)板楼  -  滹沱', '93万', '单价9208元/平米')
('https://image1.ljcdn.com/130100-inspection/test-b0ac95dc-9e2e-424c-83f0-56ad843ab2ae.png.296x216.jpg', '和平时光 南北通透 三居室 精装修 带地下室', '和平时光家园  ', '中楼层(共16层)板楼  -  翟营', '258万', '单价18971元/平米')
('https://image1.ljcdn.com/130100-inspection/9f900f22-7893-429d-b950-25964181c31f.JPG.296x216.jpg', '自由港三室一厅房源，配套齐全，一环内交通便利。', '自由港  ', '低楼层(共25层)板楼  -  南三条', '105万', '单价9285元/平米')
('https://image1.ljcdn.com/110000-inspection/14c1fd8f-63d0-4112-b9aa-72729eef212e.jpg.296x216.jpg', '范华小区 两居室 中楼层 格局分明', '范华小区  ', '低楼层(共6层)板楼  -  广安', '130万', '单价21567元/平米')
('https://image1.ljcdn.com/130100-inspection/87809a31-a371-4765-b047-d03d3ba6b6c9.jpg.296x216.jpg', '名门华都 2室1厅 180万', '名门华都  ', '高楼层(共26层)塔楼  -  建北', '180万', '单价21061元/平米')
('https://image1.ljcdn.com/130100-inspection/950491be-b76c-46e0-b6ec-2e7147a233d1.JPG.296x216.jpg', 'lianjia.房源 亲亲小镇 精装两室 户型方正', '亲亲小镇南区  ', '中楼层(共7层)板楼  -  高营', '170万', '单价16794元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload6ef570b9-e9ad-4311-9070-b6d81c8769e1.jpg.296x216.jpg', '满两年精装修两居，高层视野好，采光充足', '和平时光家园  ', '高楼层(共30层)板楼  -  翟营', '190万', '单价20528元/平米')
('https://image1.ljcdn.com/130100-inspection/239f9c46-c844-40b7-acae-552ce883c173.jpg.296x216.jpg', '名门华都 4室2厅 455万', '名门华都  ', '低楼层(共29层)塔楼  -  建北', '455万', '单价22319元/平米')
('https://image1.ljcdn.com/130100-inspection/0e11742e-0d43-41f5-b976-bba9f0dd4ae8.jpg.296x216.jpg', '房子全南向两居室，中间楼层，精装修，配套齐全。', '紫鑫苑  ', '中楼层(共27层)板楼  -  谈固', '182万', '单价18044元/平米')
('https://image1.ljcdn.com/130100-inspection/c2d5d6dc-be3b-4358-bff0-f31f2a85f8db.JPG.296x216.jpg', '瑞国花园 2室1厅 150万', '瑞国花园  ', '中楼层(共7层)板楼  -  跃进', '150万', '单价17181元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadae1e30e8-6f9b-4bd9-84b7-11c5b5d0a680.jpg.296x216.jpg', '领世郡+南北三居室+全明格局+带地下室+精装修拎包住', '领世郡  ', '低楼层(共25层)板楼  -  谈固', '240万', '单价19256元/平米')
('https://image1.ljcdn.com/130100-inspection/145d43dd-dd3e-40c5-b02b-865f2e4dad9c.jpg.296x216.jpg', '恒立苑小区 南北通透2室 小区中间', '恒立苑小区  ', '高楼层(共7层)板楼  -  桃园', '146万', '单价15870元/平米')
('https://image1.ljcdn.com/130100-inspection/1aa81ece-6e5b-4a27-9ee8-f98cfb7c297e.JPG.296x216.jpg', '二环边 安联新青年广场 南北通透两室 精装修 诚心出售', '安联新青年广场  ', '高楼层(共32层)板楼  -  白佛', '136万', '单价15316元/平米')
('https://image1.ljcdn.com/110000-inspection/776b3ea0-dec8-4145-be72-31bb297c4f4f.jpg.296x216.jpg', '华北制药 广安商圈 交通便利 成熟社区', '华北制药集团一生活区  ', '高楼层(共6层)板楼  -  育才', '125万', '单价18857元/平米')
('https://image1.ljcdn.com/130100-inspection/61294863-da3e-49fd-913e-d870f2fc7263.JPG.296x216.jpg', '盛世长安 2室2厅 177万', '盛世长安  ', '高楼层(共18层)板楼  -  翟营', '177万', '单价18996元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploada3af87ee-9eaa-4ab6-a0c9-52e5a68d4e43.jpg.296x216.jpg', '单价2.0万，南北通透三居室，客厅和双卧朝南', '明日郡  ', '低楼层(共26层)板楼  -  胜北', '280万', '单价20015元/平米')
('https://image1.ljcdn.com/130100-inspection/372e29b0-69f0-424f-8781-9b4592672411.jpg.296x216.jpg', '简筑家园三居室，带送车位和地下室，南北向', '简筑家园  ', '低楼层(共27层)板楼  -  跃进', '290万', '单价21731元/平米')
('https://image1.ljcdn.com/120000-inspection/5f3cb865-ddcd-4724-9cb2-bc4a90d61f37.jpg.296x216.jpg', '简筑家园+精装两居+品牌家具+满两年个税+全南向采光好', '简筑家园  ', '中楼层(共15层)板楼  -  跃进', '175万', '单价19909元/平米')
('https://image1.ljcdn.com/130100-inspection/85b012e2-a936-474b-a590-56bef985b698.jpg.296x216.jpg', '精装四居，楼前无遮挡，视野开阔，拎包入住', '冠诚苑  ', '中楼层(共19层)板楼  -  广安', '455万', '单价25479元/平米')
('https://image1.ljcdn.com/130100-inspection/a51175bb-e8c5-42d3-9a8e-48414dda3e88.jpg.296x216.jpg', '紫晶苑 2室2厅 185万', '紫晶苑  ', '低楼层(共32层)板楼  -  胜北', '185万', '单价16435元/平米')
('https://image1.ljcdn.com/130100-inspection/a7ec7389-ba1d-490d-8556-a364d0d2e981.JPG.296x216.jpg', '简筑家园+南向两居+中间楼层+视野开阔', '简筑家园  ', '中楼层(共27层)板楼  -  跃进', '155万', '单价17997元/平米')
('https://image1.ljcdn.com/130100-inspection/60758081-0362-4459-bb66-d4cfb8917965.jpg.296x216.jpg', '长安公园北门  南北通透三居室  简单装修', '市园林局宿舍  ', '高楼层(共6层)板楼  -  广安', '180万', '单价19318元/平米')
('https://image1.ljcdn.com/130100-inspection/0930708a-d963-4ec4-ac76-e68e3cf6be40.jpg.296x216.jpg', '阿尔卡迪亚荣景园 2室2厅 155万', '阿尔卡迪亚荣景园  ', '高楼层(共33层)板楼  -  胜北', '155万', '单价22661元/平米')
('https://image1.ljcdn.com/120000-inspection/2dbbe60c-eebf-426a-91cb-49a26e2696a0.jpg.296x216.jpg', 'lian jia.房源  筑境嘉园 三居室', '筑境嘉园  ', '低楼层(共33层)板楼  -  广安', '274万', '单价20066元/平米')
('https://image1.ljcdn.com/130100-inspection/92af8efb-b44d-4f54-8f16-f0d8368b23b3.jpg.296x216.jpg', '瀚唐 2室2厅 140万', '瀚唐  ', '中楼层(共33层)板楼  -  古城村', '140万', '单价15601元/平米')
('https://image1.ljcdn.com/130100-inspection/d7b819e4-6026-4dd0-9a04-2ee9f41df248.JPG.296x216.jpg', '恒大御景半岛 2室2厅 163万', '恒大御景半岛  ', '中楼层(共33层)板楼  -  高营', '163万', '单价16827元/平米')
('https://image1.ljcdn.com/130100-inspection/9394047b-375a-433f-acc5-c521af7e474e.jpg.296x216.jpg', 'lian jia.房源 +国瑞园+精装三居+九层+看房方便', '国瑞园  ', '中楼层(共25层)板楼  -  义堂', '200万', '单价16334元/平米')
('https://image1.ljcdn.com/120000-inspection/5dda5298-ed09-41b2-8016-3231570b9a15.jpg.296x216.jpg', '真 房源 盛世长安 中间位置 满五年 精装小三室 送家具', '盛世长安  ', '低楼层(共18层)板楼  -  翟营', '246万', '单价23930元/平米')
('https://image1.ljcdn.com/130100-inspection/aa1b0384-712b-4a3d-a2a3-7b2caea9d937.jpg.296x216.jpg', '冠诚苑 4室2厅 420万', '冠诚苑  ', '低楼层(共19层)板楼  -  广安', '420万', '单价23543元/平米')
('https://image1.ljcdn.com/130100-inspection/3b403aff-3102-45aa-bd80-1bcebf357f4b.jpg.296x216.jpg', '冠诚苑 广安商圈 精装两室婚房  有钥匙 采光好', '冠诚苑  ', '高楼层(共27层)板楼  -  广安', '205万', '单价22254元/平米')
('https://image1.ljcdn.com/130100-inspection/ef0b8595-3974-4082-9516-1c8a4ddd32e8.JPG.296x216.jpg', '北二环谈固大街，天洲沁园 南北通透三居室，送地下室', '沁园  ', '中楼层(共33层)板楼  -  丰收路', '185万', '单价15067元/平米')
('https://image1.ljcdn.com/130100-inspection/6c0ee477-33ed-4e37-a4af-a279ad6b111e.jpg.296x216.jpg', '国瑞园 3室2厅 210万', '国瑞园  ', '高楼层(共22层)板楼  -  义堂', '210万', '单价15212元/平米')
('https://image1.ljcdn.com/130100-inspection/c6826eb4-324b-4170-94c8-716c73f99f7a.jpg.296x216.jpg', '急售！首付50万，精装小两居，无遮挡，随时看，价能谈', '光华里  ', '高楼层(共32层)板楼  -  建北', '142万', '单价19025元/平米')
('https://image1.ljcdn.com/130100-inspection/8957429c-6fb7-42f3-831a-38b8bc965271.jpg.296x216.jpg', '官鲤小区，南北通透，正规两居室，明厨明卫', '官鲤公寓  ', '中楼层(共33层)板塔结合  -  广安', '175万', '单价14750元/平米')
('https://image1.ljcdn.com/130100-inspection/0fc60e0d-2032-4654-8b0b-51851c4ed121.jpg.296x216.jpg', '亲亲小镇南区 3室2厅 240万', '亲亲小镇南区  ', '高楼层(共7层)板楼  -  高营', '240万', '单价17560元/平米')
('https://image1.ljcdn.com/130100-inspection/e2b26c7f-11ce-4711-946b-48f228909d0f.JPG.296x216.jpg', '嘉和城 2室2厅 180万', '嘉和城  ', '中楼层(共23层)板楼  -  跃进', '180万', '单价18750元/平米')
('https://image1.ljcdn.com/110000-inspection/9308d242-317b-4f5d-9736-2c111ddcbd1b.jpg.296x216.jpg', '长安花苑 四室精装 南北通透 高层采光好 长安公园', '长安花苑  ', '高楼层(共23层)板楼  -  南三条', '420万', '单价25009元/平米')
('https://image1.ljcdn.com/120000-inspection/8976a196-5e60-4c47-881c-1a5c43bec997.jpg.296x216.jpg', '满五年唯一两居室，产权带车位、带小房。', '尚乘源  ', '中楼层(共18层)塔楼  -  沿东', '175万', '单价16293元/平米')
('https://image1.ljcdn.com/130100-inspection/3a39f709-c9c8-49c8-8741-d0297732ca93.JPG.296x216.jpg', '恒大御景半岛 4室2厅 275万', '恒大御景半岛  ', '中楼层(共33层)板楼  -  高营', '275万', '单价16567元/平米')
('https://image1.ljcdn.com/130100-inspection/e51a42a3-32d6-44cd-991f-7496015fcf9e.JPG.296x216.jpg', '保利商圈 精装一居室  田园风格  央企大盘  品质住户', '保利花园  ', '中楼层(共34层)板楼  -  丰收路', '110万', '单价20288元/平米')
('https://image1.ljcdn.com/130100-inspection/a2aa7adc-4f90-4bc7-b1c0-ebf1cd9445be.jpeg.296x216.jpg', '领世郡 3室2厅 255万', '领世郡  ', '高楼层(共25层)板楼  -  谈固', '255万', '单价20400元/平米')
('https://image1.ljcdn.com/130100-inspection/b4493211-7f8f-4b59-a05f-026c6057fe8d.JPG.296x216.jpg', '恒大御景半岛 3室1厅 260万', '恒大御景半岛  ', '中楼层(共33层)板楼  -  高营', '260万', '单价18182元/平米')
('https://image1.ljcdn.com/130100-inspection/e464b16e-be0a-4939-b9b7-85b812d6dd72.jpg.296x216.jpg', '恒大商圈，亲亲小镇，南北通透两居室，拎包入住', '亲亲小镇北区  ', '高楼层(共6层)板楼  -  高营', '160万', '单价16772元/平米')
('https://image1.ljcdn.com/130100-inspection/0ad5bc66-ef05-4933-9ffd-7a752441921c.JPG.296x216.jpg', '亲亲小镇，电梯三居室，双阳卧室，明厨明卫，南北通透', '亲亲小镇北区  ', '低楼层(共7层)板楼  -  高营', '195万', '单价16526元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload41f65954-18cf-4315-90a3-635803e5d296.jpg.296x216.jpg', '枫丹华庭唯一两室在售房源，南北通透，满五年', '枫丹华庭  ', '高楼层(共6层)板楼  -  沿东', '175万', '单价16923元/平米')
('https://image1.ljcdn.com/130100-inspection/6ee74393-0a96-4b6d-8aac-d79e6035b89d.JPG.296x216.jpg', '奥冠奥北公元 3室2厅 280万', '奥冠奥北公元  ', '低楼层(共38层)板楼  -  丰收路', '280万', '单价21918元/平米')
('https://image1.ljcdn.com/130100-inspection/fec76d98-569e-427f-9160-e2563ad6ecbd.jpg.296x216.jpg', '神州嘉园2室1厅 交通便利 小区环境干净舒适 适合居住', '神州嘉园  ', '中楼层(共6层)板楼  -  胜北', '186万', '单价15710元/平米')
('https://image1.ljcdn.com/130100-inspection/5249c798-a0d9-4962-a7a3-a72cd9bc453b.jpg.296x216.jpg', '御景园 非顶层 通厅通卧大三室 长征街三小 送家具家电', '御景园  ', '高楼层(共7层)板楼  -  胜北', '270万', '单价15906元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload017346f0-a977-4967-8b2e-6d0dd3bcbd0f.jpg.296x216.jpg', '阿尔卡荣景园高档社区一层两居室', '阿尔卡迪亚荣景园  ', '低楼层(共34层)板楼  -  胜北', '210万', '单价22959元/平米')
('https://image1.ljcdn.com/110000-inspection/b5c20b14-2b57-42e6-9658-c2454613e268.jpg.296x216.jpg', '自由港 一室  东向 交通便利 勒泰乐模南三条', '自由港  ', '高楼层(共27层)板楼  -  南三条', '40万', '单价8782元/平米')
('https://image1.ljcdn.com/130100-inspection/a285f094-861e-431b-9fcf-56c0c5ff6526.JPG.296x216.jpg', '盛世长安 花园社区 精装两居室 业主诚心出售', '盛世长安  ', '中楼层(共18层)板楼  -  翟营', '204万', '单价21821元/平米')
('https://image1.ljcdn.com/130100-inspection/b3e998d9-f928-4fa1-a247-c4df55ec6bb2.JPG.296x216.jpg', '保利花园 3室1厅 240万', '保利花园  ', '中楼层(共34层)板楼  -  丰收路', '240万', '单价19270元/平米')
('https://image1.ljcdn.com/130100-inspection/7c82b1a5-8670-48be-946d-54578441a79c.jpg.296x216.jpg', '中行宿舍 南北朝向两室 交通便利配套完善', '中行宿舍  ', '高楼层(共6层)板楼  -  南三条', '142万', '单价14857元/平米')
('https://image1.ljcdn.com/130100-inspection/51f7a15d-6701-4566-8a8f-313fcdc7e049.jpg.296x216.jpg', '自由港 2室1厅 90万', '自由港  ', '高楼层(共25层)板楼  -  南三条', '90万', '单价10583元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadc8efbf5c-9b79-4789-b338-0cfa1948575c.jpg.296x216.jpg', '简筑家园正规两居室，适合刚需的小两口', '简筑家园  ', '低楼层(共27层)板楼  -  跃进', '160万', '单价17060元/平米')
('https://image1.ljcdn.com/130100-inspection/a3b4f2b7-73da-4095-a629-a874e537a5e7.JPG.296x216.jpg', '紫晶悦城七区 3室2厅 470万', '紫晶悦城七区  ', '中楼层(共32层)板楼  -  翟营', '470万', '单价24227元/平米')
('https://image1.ljcdn.com/130100-inspection/9d491910-f184-4b58-8e63-565b2151aacb.jpg.296x216.jpg', '谈固小区 1室1厅 71万', '谈固小区  ', '中楼层(共5层)板楼  -  跃进', '71万', '单价18934元/平米')
('https://image1.ljcdn.com/130100-inspection/496112cd-4c78-479e-b511-30e155bd042c.JPG.296x216.jpg', '银龙南北通透，双卧朝南，满五年有钥匙方便看房', '银龙北区  ', '高楼层(共6层)板楼  -  白佛', '122万', '单价15306元/平米')
('https://image1.ljcdn.com/130100-inspection/78a3ce97-023d-4a18-8cdb-c2b8c23f120d.JPG.296x216.jpg', '紫鑫苑，温馨两室，精装修。户型方正。', '紫鑫苑  ', '低楼层(共27层)板楼  -  谈固', '218万', '单价17786元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload1c1e6b51-db75-4360-b817-b44ba7b82f31.jpg.296x216.jpg', '精装两室 适中楼层 无增值税  户型方正 价格可谈', '汇龙湾小区  ', '高楼层(共32层)板楼  -  丰收路', '160万', '单价16596元/平米')
('https://image1.ljcdn.com/130100-inspection/749c42df-9d5c-4c03-bc3b-d34a6e01cc3b.jpg.296x216.jpg', '北城国际，品质小区，配套成熟，交通便利', '北城国际B区  ', '中楼层(共34层)板楼  -  沿东', '92万', '单价15700元/平米')
('https://image1.ljcdn.com/130100-inspection/6c48875c-c934-4bee-97cb-bb6b28e08b68.jpg.296x216.jpg', '石家庄棉三生活区 2室1厅 130万', '石家庄棉三生活区  ', '高楼层(共6层)板楼  -  广安', '130万', '单价19520元/平米')
('https://image1.ljcdn.com/130100-inspection/9b139bf9-647f-4b5b-8fa0-bb18ca3ddc8a.JPG.296x216.jpg', '全南户型，带阳台，满二，精装修。带地下室', '和平时光家园  ', '低楼层(共25层)板楼  -  翟营', '175万', '单价18960元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload339a1bc7-2631-4b9c-8398-a564284ced34.jpg.296x216.jpg', '价格优惠，不满二，双税。看房方便', '乐模大厦  ', '中楼层(共28层)塔楼  -  南三条', '35万', '单价9165元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload07a36505-933c-4d64-8d38-edb1e9dafc7e.jpg.296x216.jpg', '尚乘源，次新品质小区，居家装修，满五年', '尚乘源  ', '高楼层(共18层)塔楼  -  沿东', '220万', '单价17798元/平米')
('https://image1.ljcdn.com/130100-inspection/b68e61cc-f618-4a94-8afc-23de7c396a8f.jpg.296x216.jpg', '此房满两年。无大税，朝南户型，总价低，看房方便', '国瑞园  ', '低楼层(共20层)板楼  -  义堂', '137万', '单价15289元/平米')
('https://image1.ljcdn.com/130100-inspection/602928b9-8204-4ca7-820f-a243d04836fa.jpg.296x216.jpg', '动力厂二宿舍 1室1厅 88万', '动力厂二宿舍  ', '低楼层(共5层)板楼  -  南三条', '88万', '单价21962元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploade9ac13d6-cacb-468f-a517-333e6ad5b62f.JPG.296x216.jpg', '乐模南座中高楼层视野好，南向两居室，采光好。', '乐模大厦  ', '高楼层(共28层)塔楼  -  南三条', '105万', '单价10737元/平米')
('https://image1.ljcdn.com/130100-inspection/11b375ff-0683-4ddc-a5c9-d5a7208a5276.JPG.296x216.jpg', '紫鑫正规三居室，中间楼层，南北视野广阔，采光充分。', '紫鑫苑  ', '高楼层(共24层)板楼  -  谈固', '230万', '单价19062元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadadc2e7ac-2dab-4680-a4d7-3f8b35fa6ecf.jpg.296x216.jpg', '御景园 南北三居室 精装修 赠送家具家电', '御景园  ', '高楼层(共11层)板楼  -  胜北', '260万', '单价15210元/平米')
('https://image1.ljcdn.com/130100-inspection/d8b1e007-0046-491b-9024-b03d7d488cd6.jpg.296x216.jpg', '此房满五唯一楼层高，视野开阔，采光好，随时看房', '自由港  ', '高楼层(共27层)板楼  -  南三条', '48万', '单价9566元/平米')
('https://image1.ljcdn.com/130100-inspection/9ae0954a-4bbc-4f5f-b800-30f64caadcbe.JPG.296x216.jpg', '建明小区 2室1厅 95万', '建明小区  ', '高楼层(共6层)板楼  -  谈固', '95万', '单价18469元/平米')
('https://image1.ljcdn.com/130100-inspection/3f2c61d3-c42e-4bea-848b-ffc7a1923bb0.jpg.296x216.jpg', '阿尔卡全明小三居、中间楼层无遮挡、精装带车位地下室', '阿尔卡迪亚荣景园  ', '中楼层(共33层)板楼  -  胜北', '285万', '单价25797元/平米')
('https://image1.ljcdn.com/130100-inspection/test-04003bdf-4843-4a73-86c6-e5a9b83644fa.png.296x216.jpg', '和平时光，用心精装，透通三居，满五唯一，诚意出售', '和平时光家园  ', '高楼层(共30层)板楼  -  翟营', '260万', '单价17809元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload1165b712-5f1b-4a6b-8f37-49346d63d9a5.jpg.296x216.jpg', '汇龙湾一居室  精致装修  成熟社区', '汇龙湾小区  ', '中楼层(共31层)板楼  -  丰收路', '100万', '单价15338元/平米')
('https://image1.ljcdn.com/130100-inspection/f2f9775b-37a2-4e90-9e6a-3e3813df3613.jpg.296x216.jpg', '沁园 1室2厅 97万', '沁园  ', '高楼层(共33层)板楼  -  丰收路', '97万', '单价13478元/平米')
('https://image1.ljcdn.com/130100-inspection/92e08c3a-fe45-44f3-b54e-45b456d2e940.JPG.296x216.jpg', '保利花园精装两居室，中间楼层视野开阔采光好。', '保利花园  ', '高楼层(共34层)板楼  -  丰收路', '175万', '单价19966元/平米')
('https://image1.ljcdn.com/130100-inspection/5f88434b-5b07-40c7-9f75-e1cd3903d7df.JPG.296x216.jpg', 'lianjia.房源 金华小区 三室三厅跃层 南北通透', '金华小区  ', '高楼层(共7层)板楼  -  热电厂', '255万', '单价11265元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload96e40999-8ccb-4aa8-bf0b-c46b34852aac.jpg.296x216.jpg', '满五年 一号线 银龙南区 南北通透 双阳卧室', '银龙小区宏达园  ', '高楼层(共6层)板楼  -  白佛', '110万', '单价14286元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadfe64b64e-6d6a-49b9-93d0-fcfd89ea8369.JPG.296x216.jpg', '中基礼域尚城，中层一居室，交通便利。', '中基礼域尚城  ', '中楼层(共29层)板塔结合  -  南三条', '48万', '单价10030元/平米')
('https://image1.ljcdn.com/130100-inspection/b415c374-8461-461e-b64b-56b478bc30e4.JPG.296x216.jpg', '汇景家园·棉二生活区 2室2厅 140万', '汇景家园·棉二生活区  ', '低楼层(共25层)板塔结合  -  广安', '140万', '单价14758元/平米')
('https://image1.ljcdn.com/130100-inspection/8b40b652-df20-43be-9a5c-e05f5a8046e4.jpg.296x216.jpg', '汇景家园·棉二生活区 3室1厅 190万', '汇景家园·棉二生活区  ', '高楼层(共7层)板塔结合  -  广安', '190万', '单价18085元/平米')
('https://image1.ljcdn.com/130100-inspection/a086605d-4d7f-4dc6-99f3-8a8d669d86b8.jpg.296x216.jpg', '汇景家园·棉二生活区 2室1厅 175万', '汇景家园·棉二生活区  ', '低楼层(共25层)板塔结合  -  广安', '175万', '单价17658元/平米')
('https://image1.ljcdn.com/130100-inspection/ec655812-628d-457f-a625-b0ced7958bb1.JPG.296x216.jpg', '银龙北区，经典一居室，随时配合看房', '银龙北区  ', '低楼层(共6层)板楼  -  白佛', '77万', '单价17469元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploaddcf50953-a1e2-46e5-9ef7-ba4bf90661fd.JPG.296x216.jpg', 'lianjia房源益庄商圈，配套齐全，生活便利，成熟社区', '柳阳佳园  ', '中楼层(共7层)板楼  -  北国益庄', '180万', '单价13421元/平米')
('https://image1.ljcdn.com/130100-inspection/c3c1dced-4224-4c0e-ad0e-34856ce375bf.jpg.296x216.jpg', '翼凌花苑 2室1厅 155万', '翼凌花苑  ', '低楼层(共7层)板楼  -  沿东', '155万', '单价19621元/平米')
('https://image1.ljcdn.com/130100-inspection/914bd203-239d-4345-bacc-195b8f1c91aa.JPG.296x216.jpg', '精装两室 全明户型 小高层 通透两室', '金桥水岸  ', '中楼层(共19层)板楼  -  热电厂', '170万', '单价17863元/平米')
('https://image1.ljcdn.com/120000-inspection/f2b857d7-9a19-4b3c-9e9b-3b57237b529c.jpg.296x216.jpg', 'lianjia房源交通银行宿舍 满五唯一 交通便利 看房方便', '交通银行宿舍  ', '中楼层(共7层)板楼  -  广安', '123万', '单价14888元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload27c3c2c5-9dca-4e70-9ccd-fc31857fef11.jpg.296x216.jpg', '房子满五唯一，业主诚心出售，价格可谈', '尚乘源  ', '地下室(共13层)塔楼  -  沿东', '118万', '单价11960元/平米')
('https://image1.ljcdn.com/130100-inspection/test-3f523d69-6286-4bb4-9d3f-47765c974247.png.296x216.jpg', '神州嘉园 3室2厅 240万', '神州嘉园  ', '中楼层(共11层)板楼  -  胜北', '240万', '单价16483元/平米')
('https://image1.ljcdn.com/130100-inspection/a0624351-db01-4598-a7bc-c923a28e050a.JPG.296x216.jpg', '金桥水岸 2室1厅 210万', '金桥水岸  ', '中楼层(共19层)板楼  -  热电厂', '210万', '单价22066元/平米')
('https://image1.ljcdn.com/130100-inspection/eef84d4c-20da-46e8-89ac-ae0e604cf6a3.JPG.296x216.jpg', '东兴小区精装修送30平地下室，看房方便价格可谈', '东兴小区  ', '高楼层(共6层)板楼  -  谈固', '213万', '单价17527元/平米')
('https://image1.ljcdn.com/130100-inspection/6c5369bf-a15c-43fd-b062-d645852a34b2.JPG.296x216.jpg', '幸福时光小区 2室2厅 120万', '幸福时光小区  ', '高楼层(共7层)板楼  -  热电厂', '120万', '单价13013元/平米')
('https://image1.ljcdn.com/130100-inspection/924f66ff-220d-47a1-8f4f-fff457b7de2d.JPG.296x216.jpg', '柳阳佳园 交通方便 房本满五年', '柳阳佳园  ', '高楼层(共6层)板楼  -  北国益庄', '195万', '单价14561元/平米')
('https://image1.ljcdn.com/130100-inspection/52ca2a82-d5ea-4d7c-8755-23916418d54e.JPG.296x216.jpg', '房屋简单装修 两室一厅 西北朝向 采光充足', '东安房地产宿舍  ', '高楼层(共7层)板楼  -  跃进', '145万', '单价11913元/平米')
('https://image1.ljcdn.com/130100-inspection/39af9853-81ec-4839-bc1d-ef46652b623b.JPG.296x216.jpg', '国瑞城D区，毛坯两居，优质楼层，赠送16.74平米地下室', '瑞城D区  ', '高楼层(共33层)板楼  -  谈固', '175万', '单价19149元/平米')
('https://image1.ljcdn.com/120000-inspection/7b457283-4617-489b-886b-48ba5cd98ddf.jpg.296x216.jpg', '沿东小区 全南向两居室 交通便利 小区环境干净整洁', '沿东小区  ', '低楼层(共7层)塔楼  -  沿东', '104万', '单价16933元/平米')
