('https://image1.ljcdn.com/370101-inspection/b48c9c90-9a54-4575-8f2b-60d421ce443b.jpg.296x216.jpg', '阳光100G区 大两房 一梯两户 南北通透 看房方便', '阳光100国际新城G区  | 2室2厅 | 115.93平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2008年建板楼  -  阳光100区', '242万', '单价20875元/平米')
('https://image1.ljcdn.com/370101-inspection/91671e30-b96c-4821-bc01-bbf99d851809.jpg.296x216.jpg', '济南标准军区房 生活有超市 出行有高架 游玩有公园', '世佳戎居  | 2室2厅 | 90.98平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2009年建板楼  -  段店', '155万', '单价17037元/平米')
('https://image1.ljcdn.com/370101-inspection/3a0b079d-84a4-4b59-96f6-6cb13fca39a9.jpg.296x216.jpg', '阳光新路 阳光100一期 西南三居 其中两室一厅朝南', '阳光100国际新城B区  | 3室2厅 | 137.75平米 | 西南 | 简装 | 有电梯', '中楼层(共18层)2004年建塔楼  -  阳光100区', '251万', '单价18222元/平米')
('https://image1.ljcdn.com/370101-inspection/3ff996a6-c590-4e94-859c-b6f9436cf6fc.JPG.296x216.jpg', '南北通透  双气三线 产权地下室', '美里新居  | 2室2厅 | 74.67平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2007年建板楼  -  美里湖', '120万', '单价16071元/平米')
('https://image1.ljcdn.com/370101-inspection/bc36c967-49c1-4ae7-9c88-8a23fbd4d671.jpg.296x216.jpg', '营市西街、两室一厅、双气、采光好', '营市西街  | 2室1厅 | 54.86平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1996年建板楼  -  营市街', '107万', '单价19505元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload1a86f91f-a94c-4ffc-bba1-e041ff12fe56.JPG.296x216.jpg', '09年花园式多层洋房一层带院 三室两厅落地窗采光好', '外海西子城市花园  | 3室2厅 | 130.81平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2004年建板楼  -  匡山区', '240万', '单价18348元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadebf4c074-c5af-40e6-8049-d1ef20fd60ee.jpg.296x216.jpg', '西客站 中建锦绣澜庭 精装三室送家具家电地下室', '中建锦绣蘭庭  | 3室2厅 | 89.73平米 | 南 北 | 精装', '低楼层(共29层)2016年建板楼  -  西客站', '155万', '单价17275元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload11edbf7a-21b4-43e7-95ff-f8efa8b2887a.jpg.296x216.jpg', '机车大厂宿舍近经一路西市场省立医院，双气有小房！', '槐村街7到9号  | 2室2厅 | 65.68平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1996年建板楼  -  中大槐树', '112万', '单价17053元/平米')
('https://image1.ljcdn.com/370101-inspection/254aef69-b743-47f1-8739-6274e080ec63.jpg.296x216.jpg', '两室精装修 南北通透 中间楼层 采光好 带地下室', '明星小区北区  | 2室2厅 | 107.26平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2003年建板楼  -  腊山', '156万', '单价14545元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadca863638-c9cd-430b-91d3-69d56a18ae7a.jpg.296x216.jpg', '绿地国际花都 精装修 视野开阔 采光充足', '绿地国际花都  | 2室2厅 | 90.25平米 | 南 | 其他 | 有电梯', '中楼层(共24层)2013年建板楼  -  腊山', '147万', '单价16289元/平米')
('https://image1.ljcdn.com/370101-inspection/9e0033ec-74b5-4d33-a37a-238c6a740e8a.jpg.296x216.jpg', '世佳戎居精装2室 南北通透 电梯房', '世佳戎居  | 2室1厅 | 91.98平米 | 南 北 | 精装 | 有电梯', '高楼层(共16层)2009年建板楼  -  段店', '162万', '单价17613元/平米')
('https://image1.ljcdn.com/370101-inspection/bee4cbb1-384e-48cb-913c-8a1feb39ed09.jpg.296x216.jpg', '经五纬十二 绿地卢浮公馆 三室南北通透', '卢浮公馆  | 3室2厅 | 140.68平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)2012年建板楼  -  西市场', '365万', '单价25946元/平米')
('https://image1.ljcdn.com/370101-inspection/4569074f-b8a2-4e77-9890-cae35b52b529.jpg.296x216.jpg', '凯旋新城东区 经十路沿线 南北通透 次新社区 出行方便', '凯旋新城东区  | 2室2厅 | 94.32平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2013年建板楼  -  南辛庄', '220万', '单价23325元/平米')
('https://image1.ljcdn.com/370101-inspection/2d90aef9-b49f-44e3-ad5b-894b8d78dadb.JPG.296x216.jpg', '泉城花园  两室一厅  双气 带车位地下室 低楼层', '泉城花园  | 2室1厅 | 86.79平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2008年建板楼  -  匡山区', '152万', '单价17514元/平米')
('https://image1.ljcdn.com/370101-inspection/c9b959b7-0659-4baf-8828-78358b886350.jpg.296x216.jpg', '两室朝阳  带地下室 户型好 全明户型 房主诚心出售', '荣祥花园  | 2室2厅 | 87.69平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2006年建塔楼  -  腊山', '145万', '单价16536元/平米')
('https://image1.ljcdn.com/370101-inspection/c457ffc1-db59-4160-8b5a-17c30328d2a6.jpg.296x216.jpg', '西客站 毛坯公寓 交房未住 看房方便', '绿地中央广场  | 1室1厅 | 49.32平米 | 西 | 毛坯', '低楼层(共26层)2016年建板楼  -  西客站', '50万', '单价10138元/平米')
('https://image1.ljcdn.com/370101-inspection/e9866d83-6b7e-4c1c-b5c5-119183c2dbe0.jpg.296x216.jpg', '精装修！客厅和主卧朝阳！配套完善！', '恒大雅苑  | 2室1厅 | 96.21平米 | 南 | 精装 | 有电梯', '高楼层(共30层)2015年建板楼  -  西客站', '170万', '单价17670元/平米')
('https://image1.ljcdn.com/370101-inspection/4b66ab25-806e-4d19-a0ac-23c3153ba7c4.jpg.296x216.jpg', '阳光100A区 经典错层 南北向 此价格包产权车位地下室', '阳光100国际新城A区  | 3室2厅 | 116.96平米 | 南 北 | 精装 | 有电梯', '中楼层(共7层)2004年建板楼  -  阳光100区', '285万', '单价24368元/平米')
('https://image1.ljcdn.com/370101-inspection/84e384fd-3736-4f04-9cd4-e950ad97a550.jpg.296x216.jpg', '营市东街，南北通透，采光好，出行便利！', '营市东街  | 2室1厅 | 47.33平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)1991年建板楼  -  营市街', '94万', '单价19861元/平米')
('https://image1.ljcdn.com/370101-inspection/dffe5028-f80c-4359-bc6f-4776d30bba56.jpg.296x216.jpg', '刘长山路延长线 绿地国际花都  精装修 配套齐全', '绿地国际花都  | 2室1厅 | 84.5平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2012年建板楼  -  腊山', '143万', '单价16924元/平米')
('https://image1.ljcdn.com/370101-inspection/2bbf5c39-13d5-4851-b87e-777c9c76176b.JPG.296x216.jpg', '小清河畔 美里新居 刚需一室 厅卧朝阳 随时看房', '美里新居  | 1室1厅 | 55平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2007年建板楼  -  美里湖', '105万', '单价19091元/平米')
('https://image1.ljcdn.com/370101-inspection/0d0c9dd8-7659-48a6-88b6-0005d281b32e.jpg.296x216.jpg', '世佳戎居、两室一厅、有证能贷款、诚心出售、精装修', '世佳戎居  | 2室1厅 | 70.52平米 | 东 北 | 精装 | 有电梯', '高楼层(共16层)2009年建板楼  -  段店', '121万', '单价17159元/平米')
('https://image1.ljcdn.com/370101-inspection/f5e339b5-03f3-4e74-a991-09c22b706e8a.jpg.296x216.jpg', '西客站，2室小区环境好，视野开阔，封闭式小区。', '绿地中央广场一区  | 2室2厅 | 90.93平米 | 南 | 简装 | 有电梯', '中楼层(共31层)2016年建板楼  -  西客站', '150万', '单价16497元/平米')
('https://image1.ljcdn.com/370101-inspection/0d796b2c-c030-443f-80c6-27455c828010.jpg.296x216.jpg', '兴盛小区小户型，两室朝阳，交通方便', '兴盛小区  | 2室1厅 | 58.2平米 | 南 | 简装 | 有电梯', '高楼层(共23层)2010年建板楼  -  振兴街', '106万', '单价18214元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload21a2dcf4-3e53-4888-8c33-4932419133ef.jpg.296x216.jpg', '西客站 带车位和地下室 交通便利', '绿地新里香榭丽公馆  | 3室2厅 | 109.83平米 | 南 北 | 毛坯', '高楼层(共31层)2017年建板楼  -  西客站', '190万', '单价17300元/平米')
('https://image1.ljcdn.com/370101-inspection/fc7110c8-1977-40ed-a824-563944bfd7ba.jpg.296x216.jpg', '龙槐雅苑 毛坯房 无抵押 交通便利中间楼层采光好', '龙槐雅苑  | 2室1厅 | 58平米 | 南 | 毛坯', '中楼层(共33层)暂无数据  -  西市场', '86万', '单价14828元/平米')
('https://image1.ljcdn.com/370101-inspection/b019a40b-a542-4ca6-a542-0e4e2f46c1f8.jpg.296x216.jpg', '西客站 金科城 三室两厅 南北通透 中间楼层 看房方便', '金科城  | 3室2厅 | 103.46平米 | 南 北 | 其他', '中楼层(共32层)2016年建板楼  -  西客站', '195万', '单价18848元/平米')
('https://image1.ljcdn.com/370101-inspection/e4e22b64-e947-4729-9345-221411aa8b57.jpg.296x216.jpg', '经一路+省立医院+和谐广场+嘉华西市场！南北通透双气', '保利中心华府  | 3室2厅 | 138.93平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2017年建板楼  -  西市场', '330万', '单价23753元/平米')
('https://image1.ljcdn.com/370101-inspection/1ca735e5-d6bb-4f0b-914c-bad415249049.JPG.296x216.jpg', '泉城花园南北通透 两居室 双气中楼层带地下室', '泉城花园  | 2室2厅 | 94.24平米 | 南 北 | 简装 | 有电梯', '中楼层(共12层)2008年建板楼  -  匡山区', '165万', '单价17509元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadbd56d580-8835-44be-9125-2566343768f8.jpg.296x216.jpg', '营市西街 2室1厅 140万', '营市西街  | 2室1厅 | 73.81平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1993年建板楼  -  营市街', '140万', '单价18968元/平米')
('https://image1.ljcdn.com/370101-inspection/54f42adc-4320-470a-91a3-adcee5c9319d.JPG.296x216.jpg', '匡山小区，南北通透楼层好，视野开阔，屋内采光刺眼。', '匡山小区  | 2室1厅 | 76平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)1993年建板楼  -  匡山区', '115万', '单价15132元/平米')
('https://image1.ljcdn.com/370101-inspection/2b190b08-3fb3-4335-b90e-62f53141458f.jpg.296x216.jpg', '绿地国际花都 2室2厅 随时看房', '绿地国际花都  | 2室2厅 | 91.28平米 | 南 | 其他 | 有电梯', '高楼层(共23层)2016年建板楼  -  腊山', '135万', '单价14790元/平米')
('https://image1.ljcdn.com/370101-inspection/60a33843-f18b-465f-86a1-7ff402e4f1eb.jpg.296x216.jpg', '经十路和谐振兴花园 精装两室，随时可看，业主诚心卖', '振兴花园  | 2室1厅 | 63.47平米 | 西南 | 其他 | 有电梯', '中楼层(共28层)2010年建塔楼  -  振兴街', '123万', '单价19380元/平米')
('https://image1.ljcdn.com/370101-inspection/50fcee8f-35b5-41ac-a14a-f984e837e1a9.JPG.296x216.jpg', '外海西子城市花园 柳莺苑 中间楼层 三居室  南北通透', '外海西子城市花园  | 3室2厅 | 129.14平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2004年建板楼  -  匡山区', '226万', '单价17501元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload1262bb42-13c5-4092-b04d-e8a1c7a18c59.jpg.296x216.jpg', '阳光新路怡心苑 三室两厅 精装修 南北通透', '怡心苑  | 3室2厅 | 125.58平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  阳光100区', '260万', '单价20704元/平米')
('https://image1.ljcdn.com/370101-inspection/05a047b7-9f63-4f42-b677-0ace1db2a592.jpg.296x216.jpg', '西客站  海亮艺术华府 户型方正', '海亮艺术华府  | 2室2厅 | 85.26平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2016年建板楼  -  西客站', '153万', '单价17946元/平米')
('https://image1.ljcdn.com/370101-inspection/f79abd28-fe26-4aff-90d3-c8c999df206e.JPG.296x216.jpg', '有地下室  花园式小区  采光充足', '美里新居  | 3室2厅 | 104平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2007年建板楼  -  美里湖', '123万', '单价11827元/平米')
('https://image1.ljcdn.com/370101-inspection/a80ebe91-80d2-4c8f-8046-02784371adac.jpg.296x216.jpg', '群盛华城 经典三室 华联商厦 省立医院 交通便利', '群盛华城  | 3室2厅 | 120平米 | 南 北 | 简装 | 有电梯', '高楼层(共18层)2009年建板楼  -  西市场', '222万', '单价18500元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload7a0b80b2-fce2-48f4-8ceb-321c45c0757c.jpg.296x216.jpg', '荣祥花园 厅卧朝阳 户型方正 楼层好', '荣祥花园  | 2室2厅 | 106.33平米 | 南 | 精装 | 有电梯', '中楼层(共22层)2009年建塔楼  -  腊山', '170万', '单价15988元/平米')
('https://image1.ljcdn.com/370101-inspection/1a4a9f27-c9ec-4bd8-b0a5-8d0f68f14330.jpg.296x216.jpg', '青岛路 R1线 精装小三居 业主诚心出售 随时看房', '恒大雅苑  | 3室2厅 | 96.26平米 | 南 北 | 精装', '低楼层(共23层)2017年建板楼  -  西客站', '160万', '单价16622元/平米')
('https://image1.ljcdn.com/370101-inspection/d69bac21-8f82-4c97-885a-3246187a124e.jpg.296x216.jpg', '西客站，花园洋房，户型方正，南北通透，好房子。', '龙湖水晶郦城  | 3室2厅 | 129.84平米 | 南 | 其他', '中楼层(共11层)2017年建板楼  -  西客站', '276万', '单价21257元/平米')
('https://image1.ljcdn.com/370101-inspection/e914e35d-79af-4386-a10b-a648e66dc1f4.jpg.296x216.jpg', '西客站 党杨路 绿地泉景嘉园 南北通透 采光充足', '绿地泉景嘉园  | 3室2厅 | 113平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共33层)2016年建板楼  -  腊山', '190万', '单价16815元/平米')
('https://image1.ljcdn.com/370101-inspection/6b9e0b13-2c3d-4602-bc08-569c2d7c8782.jpg.296x216.jpg', '经六路西市场和谐广场 双气中间楼层三室南北通透！', '省立医院四宿舍  | 3室1厅 | 79.07平米 | 南 北 | 其他', '中楼层(共6层)1995年建板楼  -  省立医院', '148万', '单价18718元/平米')
('https://image1.ljcdn.com/370101-inspection/86dffc56-2a70-4385-9cbd-4701822fb36d.jpg.296x216.jpg', '绿地广场  开放厨房独立卫生间 随时看房', '绿地中央广场  | 1室1厅 | 50平米 | 南 | 毛坯', '中楼层(共26层)2016年建板楼  -  西客站', '60万', '单价12000元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload75457594-830f-4a4f-9d72-ebf8c33ff08b.JPG.296x216.jpg', '南北通透，采光好，出行方便，交通便利。', '槐荫区环卫局宿舍  | 2室1厅 | 95.67平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  匡山区', '142万', '单价14843元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload984de4a0-0680-4612-aefe-f83232b51047.jpg.296x216.jpg', '明星小区润华苑 单位宿舍 生活成本低 带地下室', '明星小区北区  | 2室2厅 | 107平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2003年建板楼  -  腊山', '159万', '单价14860元/平米')
('https://image1.ljcdn.com/370101-inspection/e3955b51-aa7d-457f-8c4b-21eb93366e0f.jpg.296x216.jpg', '阳光100五期+阳光新路+和谐南+楼龄新', '阳光100国际新城K区  | 3室2厅 | 103.06平米 | 东南 | 毛坯 | 有电梯', '低楼层(共33层)2017年建板楼  -  阳光100区', '210万', '单价20377元/平米')
('https://image1.ljcdn.com/370101-inspection/f5a3e6a7-a652-473a-9d11-69092dc2cb79.jpg.296x216.jpg', '经五路 纬八路 省立医院 华联超市 西市场', '保险公司宿舍  | 2室2厅 | 75.53平米 | 南 | 其他', '低楼层(共6层)1995年建板楼  -  省立医院', '149万', '单价19728元/平米')
('https://image1.ljcdn.com/370101-inspection/56a0bb7d-a8a3-413f-88c0-db7210997270.jpg.296x216.jpg', '阳光新路 阳光100 西南三居 户型方正 可随时看房', '阳光100国际新城C区  | 3室2厅 | 127.12平米 | 西南 | 简装 | 有电梯', '中楼层(共16层)2003年建板塔结合  -  阳光100区', '242万', '单价19038元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload118f1418-d15e-4e85-9293-3d0341c8a5cc.jpg.296x216.jpg', '南辛苑  三室两厅 南北通透 楼层低', '南辛苑  | 3室2厅 | 122.83平米 | 南 北 | 精装 | 有电梯', '低楼层(共17层)2006年建板楼  -  南辛庄', '230万', '单价18726元/平米')
('https://image1.ljcdn.com/370101-inspection/f069aab6-2295-478c-99e5-721de35dc960.jpg.296x216.jpg', '恒大世纪广场 2室 精装修 业主诚心出售', '恒大世纪广场  | 2室2厅 | 88.25平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2017年建板楼  -  西客站', '146万', '单价16544元/平米')
('https://image1.ljcdn.com/370101-inspection/a00c109c-fa36-47a3-87d5-de21c11738b5.jpg.296x216.jpg', '单位宿舍 双气 房主诚心出售 配套成熟', '吉尔西苑  | 2室1厅 | 50.34平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1995年建板楼  -  腊山', '84万', '单价16687元/平米')
('https://image1.ljcdn.com/370101-inspection/d5998a23-5077-4353-80c4-d36779241532.jpg.296x216.jpg', '顺祥新区 西市场 华联商厦 交通便利', '顺祥新区  | 2室1厅 | 71.23平米 | 东 西 | 其他 | 有电梯', '中楼层(共20层)2011年建板楼  -  西市场', '137万', '单价19234元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadd15c1eec-4c51-40ea-a0f2-2bab4e5ca584.jpg.296x216.jpg', '阳光100T区 东南向三室 采光充足 交通方便', '阳光100国际新城T区  | 3室2厅 | 141.49平米 | 东南 | 其他 | 有电梯', '中楼层(共27层)2011年建塔楼  -  阳光100区', '305万', '单价21557元/平米')
('https://image1.ljcdn.com/370101-inspection/85d5f3b6-ae35-4a0a-bcc2-af3db0a719be.jpg.296x216.jpg', '保利华府 高楼层 采光充足 配套齐全交通便利', '保利中心华府  | 3室2厅 | 97平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共23层)2018年建板楼  -  西市场', '195万', '单价20104元/平米')
('https://image1.ljcdn.com/370101-inspection/52fd40c1-f604-4b11-a973-523adec68e43.jpg.296x216.jpg', '营市东街 正规两室 两室朝南 采光充足', '营市东街  | 2室0厅 | 46.01平米 | 南 | 简装 | 无电梯', '高楼层(共5层)1988年建板楼  -  营市街', '82万', '单价17823元/平米')
('https://image1.ljcdn.com/370101-inspection/ec58bf24-6cb2-445e-ac82-6690ff5a297e.jpg.296x216.jpg', '西客站 精装修 送全部家具家电 两居室 看房随时', '绿地新里香榭丽公馆  | 2室2厅 | 92.18平米 | 南 | 简装', '高楼层(共31层)2017年建板楼  -  西客站', '157万', '单价17032元/平米')
('https://image1.ljcdn.com/370101-inspection/968e4e50-ccef-406d-9246-f66ff025891d.jpg.296x216.jpg', '阳光100国际新城T区，东北向三居室 出行方便', '阳光100国际新城T区  | 3室2厅 | 93.1平米 | 西北 | 毛坯 | 有电梯', '中楼层(共24层)2011年建塔楼  -  阳光100区', '186万', '单价19979元/平米')
('https://image1.ljcdn.com/370101-inspection/f4fade70-1b1f-48ed-a374-865e553237d1.jpg.296x216.jpg', '精装小三室 采光充足 户型好用 无遮挡', '恒大雅苑  | 3室2厅 | 95.2平米 | 南 北 | 其他', '高楼层(共26层)板楼  -  西客站', '160万', '单价16807元/平米')
('https://image1.ljcdn.com/370101-inspection/ed328e94-3394-4ace-bd56-53271f6069a0.jpg.296x216.jpg', '西客站  荣宝御园 三室两厅两卫 南北通透户型', '荣宝御园  | 3室2厅 | 130.78平米 | 南 北 | 毛坯', '中楼层(共18层)2018年建板楼  -  西客站', '215万', '单价16440元/平米')
('https://image1.ljcdn.com/370101-inspection/b3abb716-4fd3-4aae-b04f-be6cb3f7ba9c.jpg.296x216.jpg', '和谐西市场新世界东区小户型出售', '新世界阳光花园东区  | 1室1厅 | 59.09平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2014年建板楼  -  振兴街', '117万', '单价19801元/平米')
('https://image1.ljcdn.com/370101-inspection/7e32de0f-27dc-49ca-8073-2ccc79d52ff3.jpg.296x216.jpg', '南辛庄北街，小户型，南向采光好', '南辛庄北街  | 1室1厅 | 43.3平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1992年建板楼  -  南辛庄', '93万', '单价21479元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload7717d6bf-03be-4be5-8c25-46e96883961a.jpg.296x216.jpg', '阳光100 证过两年 正常贷款 可注册公司', '阳光100国际新城T区  | 2室1厅 | 87.23平米 | 北 | 简装 | 有电梯', '低楼层(共30层)2011年建塔楼  -  阳光100区', '160万', '单价18343元/平米')
('https://image1.ljcdn.com/370101-inspection/8a91ebda-f2bc-4e18-b31d-d839d1c3fc9b.jpg.296x216.jpg', '恒大翡翠华庭 三居室 看房有钥匙随时', '恒大翡翠华庭  | 3室2厅 | 144.73平米 | 南 北 | 精装', '高楼层(共30层)暂无数据  -  西客站', '248万', '单价17136元/平米')
('https://image1.ljcdn.com/370101-inspection/92012ba0-ee94-47ac-95c3-bd7b997408f2.jpg.296x216.jpg', '省立医院 南北通透 三室边户 商品房 钥匙房源', '保利中心华府  | 3室2厅 | 130.99平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2016年建板楼  -  西市场', '301万', '单价22979元/平米')
('https://image1.ljcdn.com/370101-inspection/95d295cc-de76-44fc-ac02-603a0ea7f02b.jpg.296x216.jpg', '阳光新路+西向温馨小户型+一室一厅+采光充足', '阳光100国际新城E区  | 1室1厅 | 64平米 | 西 | 其他 | 有电梯', '中楼层(共18层)2006年建塔楼  -  阳光100区', '125万', '单价19532元/平米')
('https://image1.ljcdn.com/370101-inspection/5bb5ece2-9098-42b2-ae60-66a9cc73f384.jpg.296x216.jpg', '此房南北通透，精装婚房，带小院，楼层低，出行方便！', '南辛庄中街南巷8号  | 2室2厅 | 74.5平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)1995年建板楼  -  南辛庄', '125万', '单价16779元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploada88747b8-abc7-4f8b-87d5-f03a1efc0fbc.jpg.296x216.jpg', '阳光100东西通透三室，送储藏室！一梯两户，公摊小。', '阳光100国际新城F区  | 3室2厅 | 112.56平米 | 东 西 | 精装 | 有电梯', '中楼层(共10层)2006年建板楼  -  阳光100区', '226万', '单价20079元/平米')
('https://image1.ljcdn.com/370101-inspection/1115b725-52c5-4daf-98ef-45db4aa0c038.jpg.296x216.jpg', '南北通透，两室朝阳，已下证，随时看房，全明户型', '金科城  | 3室2厅 | 103.85平米 | 南 北 | 简装', '高楼层(共32层)2016年建板楼  -  西客站', '185万', '单价17815元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload2ba34d6e-678c-472d-9672-6a331d5fc9a0.jpg.296x216.jpg', '西客站  三馆西侧   大尧风华盛景  现房两室', '大尧风华盛景  | 2室2厅 | 91.94平米 | 南 | 毛坯', '中楼层(共23层)2010年建板楼  -  西客站', '160万', '单价17403元/平米')
('https://image1.ljcdn.com/370101-inspection/c8e9a454-5e0f-41d7-afbe-2abb2aa1b506.jpg.296x216.jpg', '经十路、乐梦公寓、复式、可注册、采光充足、全明户型', '乐梦中心  | 2室2厅 | 56.11平米 | 西 | 精装 | 有电梯', '中楼层(共20层)2016年建板塔结合  -  腊山', '75万', '单价13367元/平米')
('https://image1.ljcdn.com/370101-inspection/75052371-b8ab-40f3-bd2a-c547f6fdfc5c.jpg.296x216.jpg', '济微路东，电梯房，封闭物业，成熟社区', '丰润怡邻居  | 1室1厅 | 50.19平米 | 南 | 其他 | 有电梯', '中楼层(共12层)2012年建板塔结合  -  南辛庄', '106万', '单价21120元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadaa72cf87-6238-45d6-a810-57552019e6b0.jpg.296x216.jpg', '西市场 双气 好楼层 三居室 南北通', '经三路310号  | 3室1厅 | 85.72平米 | 南 北 | 简装', '中楼层(共7层)板楼  -  西市场', '192万', '单价22399元/平米')
('https://image1.ljcdn.com/370101-inspection/54660f96-7cc1-499a-a29f-8d6035b1730d.jpg.296x216.jpg', '中间锦绣兰庭  三室两厅   毛坯房   楼层好', '中建锦绣蘭庭  | 3室2厅 | 121.94平米 | 南 北 | 其他', '中楼层(共29层)2016年建板楼  -  西客站', '210万', '单价17222元/平米')
('https://image1.ljcdn.com/370101-inspection/80edfaca-11ac-4969-96f2-cb771314630c.jpg.296x216.jpg', '龙湖新交毛坯房，高楼层，采光好，小区环境优美', '龙湖水晶郦城  | 3室2厅 | 96.88平米 | 南 | 其他', '高楼层(共33层)2017年建板楼  -  西客站', '162万', '单价16722元/平米')
('https://image1.ljcdn.com/370101-inspection/a4c4c9bc-e594-4b94-9561-71bfde2ca21e.jpg.296x216.jpg', '赠地下室，精装修三室，开发商赠送10平，业主诚心出售', '鑫苑世家公馆  | 3室2厅 | 91.93平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2018年建板楼  -  西客站', '199万', '单价21647元/平米')
('https://image1.ljcdn.com/370101-inspection/b43d72ba-1aab-4347-88c4-3aa2ad0e24c6.jpg.296x216.jpg', '经十路五院北 三室一厅 两室朝阳', '北小辛庄西街  | 3室1厅 | 88.47平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1995年建板楼  -  营市街', '165万', '单价18651元/平米')
('https://image1.ljcdn.com/370101-inspection/73a70f05-0c9f-4e26-a2e5-87efea8c8ed8.jpg.296x216.jpg', '经十西路 明星小区北区 中间楼层 采光好 带地下室', '明星小区北区  | 1室1厅 | 45.82平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1993年建板楼  -  腊山', '73万', '单价15932元/平米')
('https://image1.ljcdn.com/370101-inspection/106d0178-8fbb-43c8-a977-70f7d125b653.jpg.296x216.jpg', '阳光100四期房龄新 看房方便 可贷款', '阳光100国际新城T区  | 2室1厅 | 82平米 | 北 | 其他 | 有电梯', '高楼层(共30层)2011年建塔楼  -  阳光100区', '135万', '单价16464元/平米')
('https://image1.ljcdn.com/370101-inspection/e036ccd6-f9c5-4346-8b1a-9e7a1a252a2a.jpg.296x216.jpg', '南北通透4室，开发商赠送20平，已下证可贷款。', '鑫苑世家公馆  | 4室2厅 | 111.21平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2018年建板楼  -  西客站', '230万', '单价20682元/平米')
('https://image1.ljcdn.com/370101-inspection/0978057d-134c-481f-9f03-41f5cd8a1162.jpg.296x216.jpg', '中建锦绣城 三室两厅 南北通透', '中建锦绣城  | 3室2厅 | 110平米 | 南 北 | 毛坯', '高楼层(共32层)2015年建板楼  -  西客站', '185万', '单价16819元/平米')
('https://image1.ljcdn.com/370101-inspection/95c03a24-40b2-4506-960a-13f8e058b344.jpg.296x216.jpg', '阳光100A区 精装修 三居室 人车分流', '阳光100国际新城A区  | 3室2厅 | 123平米 | 东南 | 精装 | 有电梯', '中楼层(共9层)2004年建板塔结合  -  阳光100区', '254万', '单价20651元/平米')
('https://image1.ljcdn.com/370101-inspection/98f0745d-f304-4f17-ad34-f0ffad34740a.jpg.296x216.jpg', '经十路五院北 经六路南 营市东街 双气 交通便利', '营市东街  | 2室2厅 | 101.14平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1990年建板楼  -  营市街', '185万', '单价18292元/平米')
