('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload593a0120-ee31-4497-ac89-45693706a7ba.jpg.296x216.jpg', '中华园多层一梯两户板楼6/7，钥匙房，满五唯一', '中华园  ', '高楼层(共7层)暂无数据  -  绿茵广场', '185万', '单价10499元/平米')
('https://image1.ljcdn.com/410100-inspection/e5c28a44-fea3-4efd-8159-a595b637d314.jpg.296x216.jpg', '电梯阳光房 采光通透 配套设施完整 品质小区', '裕华文汇  ', '高楼层(共7层)暂无数据  -  刘寨', '160万', '单价12308元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0f244509-5c84-46e4-b3d7-5fee3835e0da.jpg.296x216.jpg', '裕华美欣标准大两房，户型合理，低总价产权清晰优选房', '裕华美欣  ', '中楼层(共27层)板楼  -  省体育中心', '120万', '单价13484元/平米')
('https://image1.ljcdn.com/410100-inspection/563d28a6-b332-44de-b684-3d0231f9e0ac.jpg.296x216.jpg', '思念果岭叠加别墅一楼带院，环境优美，诚心出售', '思念果岭悦庄  ', '低楼层(共4层)暂无数据  -  邙山', '270万', '单价16464元/平米')
('https://image1.ljcdn.com/410100-inspection/test-e04195c7-d9e8-4abb-90c2-ec8fcd2b4708.png.296x216.jpg', '普罗旺世七期，送机械车位一个，有钥匙随时看房。', '普罗旺世七期温泉别墅  ', '32层板楼  -  庙李', '530万', '单价25981元/平米')
('https://image1.ljcdn.com/410100-inspection/726645d3-daca-402e-a16c-91a61d03f2af.jpg.296x216.jpg', '鑫苑逸品香山 通透四室 电梯洋房 业主诚心出售', '逸品香山二期南苑  ', '低楼层(共8层)板楼  -  北大学城', '265万', '单价17097元/平米')
('https://image1.ljcdn.com/410100-inspection/a988ba09-fff7-4e25-bffc-c844513a2e7b.JPG.296x216.jpg', '满五年，南北通透，双气地暖，采光好，业主诚心出售', '普罗旺世佛罗伦斯东院  ', '中楼层(共11层)板塔结合  -  庙李', '195万', '单价21196元/平米')
('https://image1.ljcdn.com/410100-inspection/81d88905-101a-4d04-81e6-bae0a4e6eacc.jpg.296x216.jpg', '升龙汇金广场 两室一厅 满五唯一 看房方便', '升龙汇金广场  ', '低楼层(共34层)塔楼  -  刘寨', '125万', '单价17858元/平米')
('https://image1.ljcdn.com/410100-inspection/ed262eba-ddcb-4485-b08d-fd20a3d8ffcd.jpg.296x216.jpg', '金蓝湾 通透大三房 精装修 满五年 业主诚心出售', '金蓝湾  ', '中楼层(共18层)塔楼  -  省体育中心', '230万', '单价14744元/平米')
('https://image1.ljcdn.com/410100-inspection/eb342b40-a267-4a30-bc80-f3f0aef70f54.jpg.296x216.jpg', '平层大四房，南北通透，精装修送家电', '中原桂冠  ', '中楼层(共6层)暂无数据  -  北大学城', '210万', '单价13098元/平米')
('https://image1.ljcdn.com/410100-inspection/83f7de67-747b-431a-8734-d1e4cbe4d057.jpg.296x216.jpg', '南阳路 北三环 心语雅苑 多层一楼户型方正 南北通透', '心语雅园  ', '7层板楼  -  绿茵广场', '115万', '单价15132元/平米')
('https://image1.ljcdn.com/410100-inspection/test-1ede2165-b746-41e3-95dc-e8da846e5276.png.296x216.jpg', '逸品香山南北通透三居室 临水系 双气 电梯洋房', '逸品香山二期北苑  ', '中楼层(共8层)板楼  -  北大学城', '252万', '单价17143元/平米')
('https://image1.ljcdn.com/410100-inspection/3ab945e5-c31d-498c-89fe-b641829719b3.jpg.296x216.jpg', '怡丰森林湖 下沉复试 精装双气 朝南花园 送一层面积', '怡丰森林湖1期  ', '低楼层(共6层)暂无数据  -  北大学城', '185万', '单价21765元/平米')
('https://image1.ljcdn.com/410100-inspection/2a4c0279-cbbf-44c6-9ee7-aa5ed1a2e842.jpg.296x216.jpg', '房子是多层2楼，南北通透送地下室 3号地铁线沿线', '良运花园  ', '低楼层(共6层)暂无数据  -  刘寨', '150万', '单价15464元/平米')
('https://image1.ljcdn.com/410100-inspection/99af6553-afdc-4288-99c6-748edbde52ee.jpg.296x216.jpg', '阳光房 采光通透 配套设施完整 品质小区 满五年', '裕华文汇  ', '高楼层(共7层)暂无数据  -  刘寨', '160万', '单价12342元/平米')
('https://image1.ljcdn.com/410100-inspection/test-6ed822d2-0be0-4d50-8d42-a37ea4eccc6b.png.296x216.jpg', '迎宾路花园路 甲六院 采光充足', '甲六院  ', '低楼层(共12层)暂无数据  -  北大学城', '83万', '单价13834元/平米')
('https://image1.ljcdn.com/410100-inspection/0808bc1c-6a23-4436-979b-498bee3639eb.jpg.296x216.jpg', '此房为南北通透户型 前后双花园 双气  户型方正环境好', '天伦庄园二期  ', '4层暂无数据  -  北大学城', '630万', '单价24231元/平米')
('https://image1.ljcdn.com/410100-inspection/3a089753-fc92-45b1-811d-0644967adfcb.jpg.296x216.jpg', '满五唯一 双气 朝南大两房 无贷 采光楼层好 诚心', '裕华美欣  ', '高楼层(共27层)板楼  -  省体育中心', '123万', '单价12914元/平米')
('https://image1.ljcdn.com/410100-inspection/797ce8f6-fa9e-4d63-b17e-b71d2c0f71a3.jpg.296x216.jpg', '正弘澜庭叙精装三房 满两年 送家具家电', '正弘澜庭叙一期E区  ', '中楼层(共16层)暂无数据  -  北大学城', '152万', '单价18025元/平米')
('https://image1.ljcdn.com/410100-inspection/bfa95894-2ceb-4559-9789-aa3fb6a1959b.jpg.296x216.jpg', '北三环 金杯路 金蓝湾 精装六室 满五年', '金蓝湾  ', '高楼层(共14层)塔楼  -  省体育中心', '220万', '单价21360元/平米')
('https://image1.ljcdn.com/410100-inspection/96b08588-9054-4204-b6bc-c78e73ebe2e0.jpg.296x216.jpg', '南北通透大两居室电梯小高层百文花园北区无抵押无贷款', '百文花园北区  ', '中楼层(共15层)暂无数据  -  省体育中心', '115万', '单价11856元/平米')
('https://image1.ljcdn.com/410100-inspection/050f4030-ded2-4701-b875-8ff107078402.JPG.296x216.jpg', '珠江荣景 小区中间位置 朝南简装干净装修 拎包入住', '珠江荣景  ', '低楼层(共25层)暂无数据  -  邙山', '125万', '单价13872元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadf1887e9b-c4bc-4ae6-90c4-0bd3653a0cab.jpg.296x216.jpg', '裕华第九城市小两房，纯朝南，落地窗，户型方正。', '裕华第九城市  ', '高楼层(共25层)塔楼  -  省体育中心', '110万', '单价15493元/平米')
('https://image1.ljcdn.com/410100-inspection/66ec6877-d723-4d31-bfb6-f841f522b59d.jpg.296x216.jpg', '思念悦庄下叠别墅 前后花园 送车位+地下室 随时看房', '思念果岭悦庄  ', '低楼层(共5层)暂无数据  -  邙山', '460万', '单价22223元/平米')
('https://image1.ljcdn.com/410100-inspection/e6bc89ab-b87e-4944-a328-bfa49bd00e16.jpg.296x216.jpg', '裕华第九城市 满五年 无贷款 看房随时 靠谱签约', '裕华第九城市  ', '高楼层(共26层)板塔结合  -  省体育中心', '105万', '单价12500元/平米')
('https://image1.ljcdn.com/410100-inspection/2eb55651-dbaf-4f75-9303-da1686621b84.jpg.296x216.jpg', '保利央企，紧挨贾鲁河畔  观景洋房社区', '保利海上五月花玫瑰园  ', '中楼层(共8层)板楼  -  北大学城', '267万', '单价19348元/平米')
('https://image1.ljcdn.com/410100-inspection/95beb8d1-0059-4430-886c-dcdf9985a9a2.jpg.296x216.jpg', '开元路 民安北郡花园洋房 划片实验小 学 地铁口万达旁', '北郡一期  ', '中楼层(共5层)板楼  -  北大学城', '320万', '单价23189元/平米')
('https://image1.ljcdn.com/410100-inspection/b8e64408-6e2f-4603-9f8b-683bb559067c.jpg.296x216.jpg', '中原桂冠 精致两房 业主诚心出售', '中原桂冠  ', '低楼层(共6层)暂无数据  -  北大学城', '130万', '单价14131元/平米')
('https://image1.ljcdn.com/410100-inspection/2d878a58-9e92-450a-83ea-f9e0180a8841.jpg.296x216.jpg', '珠江荣景 南北通透的标准两房  满五年不唯一 没贷款', '珠江荣景  ', '低楼层(共27层)暂无数据  -  邙山', '108万', '单价13035元/平米')
('https://image1.ljcdn.com/410100-inspection/89f2abd9-c572-49e3-8cad-08fd9f598723.jpg.296x216.jpg', '怡丰森林湖 大套3房 想怎样装就怎样来 高品质社区 牛', '怡丰森林湖南区  ', '中楼层(共6层)暂无数据  -  北大学城', '140万', '单价15218元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploada3a8ef8c-3e1a-4794-a437-0b50dfc302c9.jpg.296x216.jpg', '省体旁水景雅苑 大三房多层一梯两户 户型方正 采光佳', '水景雅苑  ', '低楼层(共6层)板楼  -  省体育中心', '185万', '单价13406元/平米')
('https://image1.ljcdn.com/410100-inspection/a2fd1ce3-3631-4fe6-9901-cfc3d6353401.jpg.296x216.jpg', '水映唐庄下叠别墅，精装修300万带车库', '水映唐庄  ', '低楼层(共4层)暂无数据  -  北大学城', '300万', '单价17658元/平米')
('https://image1.ljcdn.com/410100-inspection/acfd9269-cc86-409a-94b5-9994db75608a.jpg.296x216.jpg', '逸品香山精装修房子满两年业主诚心出售看房随时', '鑫苑逸品香山  ', '低楼层(共8层)板塔结合  -  北大学城', '153万', '单价17192元/平米')
('https://image1.ljcdn.com/410100-inspection/860e248d-03ca-440d-9853-373298991bd9.jpg.296x216.jpg', '小区环境好 年代新 楼层好 采光好  业主诚心出售', '珠江荣景  ', '低楼层(共27层)暂无数据  -  邙山', '130万', '单价12265元/平米')
('https://image1.ljcdn.com/410100-inspection/355f32ed-fc81-457f-b70a-d44db2a624c0.jpg.296x216.jpg', '裕华文汇、标准南北通透三居室、双卫全明、看房方便', '裕华文汇  ', '中楼层(共7层)暂无数据  -  刘寨', '165万', '单价11717元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload1f304cf8-8a8d-484b-a672-e6f06d8aa137.JPG.296x216.jpg', '惠济区英才街逸品香山 毛坯两房 看房方便', '逸品香山二期南苑  ', '高楼层(共16层)板楼  -  北大学城', '125万', '单价15625元/平米')
('https://image1.ljcdn.com/410100-inspection/04f5efab-3ca1-4007-a2d5-157fce060dc9.jpg.296x216.jpg', '心语雅园 大三室 三卧朝南 满五年 随时看房 诚心出售', '心语雅园  ', '7层板楼  -  绿茵广场', '155万', '单价11655元/平米')
('https://image1.ljcdn.com/410100-inspection/ef36915d-1011-49be-8d66-56ba61f9507f.jpg.296x216.jpg', '户型方正   朝南向采光好     满五年', '珠江荣景  ', '中楼层(共25层)暂无数据  -  邙山', '123万', '单价13667元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload68af180b-31cb-4007-8323-724b576f8b5e.JPG.296x216.jpg', '颐和原筑南北通透 满五唯一 三居室 采光充足 视野开阔', '大河龙城颐河原筑  ', '低楼层(共15层)暂无数据  -  北大学城', '145万', '单价14643元/平米')
('https://image1.ljcdn.com/410100-inspection/b5641a30-fbaf-4b5a-86b1-865d83b4ad62.JPG.296x216.jpg', '南阳路 兴隆铺路 多层五楼 南北通透三房 房东诚心出售', '华润城市知音  ', '6层板楼  -  绿茵广场', '195万', '单价14886元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7d446ec3-9133-46b0-957b-f4781acf1729.jpg.296x216.jpg', '花园路英才街 交通便利 双气 配套齐全 采光充足', '正弘澜庭叙一期E区  ', '低楼层(共16层)暂无数据  -  北大学城', '145万', '单价17234元/平米')
('https://image1.ljcdn.com/410100-inspection/3d998d75-c23b-4348-92d0-dcd96e1f3e71.jpg.296x216.jpg', '逸品香山二期南北通透赠送双阳台精装修满五不唯一', '逸品香山二期南苑  ', '中楼层(共15层)板楼  -  北大学城', '152万', '单价17591元/平米')
('https://image1.ljcdn.com/410100-inspection/ea5ab80e-8058-4255-842c-3f073efb6acd.jpg.296x216.jpg', '盈家水岸下叠别墅 送院子 送独立车位 价位便宜', '盈家水岸  ', '低楼层(共4层)暂无数据  -  北大学城', '480万', '单价22858元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadcd0ccd1e-c496-4cdb-8d23-4580777a3b4e.JPG.296x216.jpg', '迎宾路3号！环境优美安静，享受别墅的环境和待遇！', '迎宾路3号  ', '低楼层(共22层)板楼  -  北大学城', '335万', '单价25000元/平米')
('https://image1.ljcdn.com/410100-inspection/73be4440-cf69-43a7-b775-877345137fb3.jpg.296x216.jpg', '南阳路北三环 情景博士园送露台 通透2房 诚意出售', '情景博士园  ', '17层板塔结合  -  绿茵广场', '118万', '单价15527元/平米')
('https://image1.ljcdn.com/410100-inspection/fed8b8e2-6f34-4efe-bb28-47930946600d.jpg.296x216.jpg', '北环多层三房双卫！七层的二楼，南北通透！', '常青路3号院  ', '低楼层(共7层)暂无数据  -  省体育中心', '105万', '单价7895元/平米')
('https://image1.ljcdn.com/410100-inspection/test-c81bb2bd-d2ed-48c7-a342-7a1238d5b908.png.296x216.jpg', '思念果岭二期  多层2楼 通透三房 双气  临湖', '依云小镇  ', '中楼层(共5层)暂无数据  -  邙山', '130万', '单价11936元/平米')
('https://image1.ljcdn.com/410100-inspection/83c2f288-d2a4-4267-afde-1cb0d70ddcd0.jpg.296x216.jpg', '森林湖二期   精装复式   精美户型', '怡丰森林湖南区  ', '高楼层(共6层)暂无数据  -  北大学城', '245万', '单价16781元/平米')
('https://image1.ljcdn.com/410100-inspection/22ab149a-72f6-4f12-bea0-2eed0c14b762.JPG.296x216.jpg', '天地湾标间 精装修 东向中间层 无遮挡 视野开阔采光好', '天地湾佳苑  ', '中楼层(共13层)板塔结合  -  北大学城', '75万', '单价15091元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3b90b27d-5082-4388-9a33-740fc206a894.JPG.296x216.jpg', '黄河美邸，精装大三居，业南北通透，业主自住多层三楼', '黄河美邸  ', '中楼层(共7层)暂无数据  -  北大学城', '180万', '单价13465元/平米')
('https://image1.ljcdn.com/410100-inspection/e616e866-79b0-43a2-b0fd-fe5a99bbfb9b.JPG.296x216.jpg', '多层二楼，南北通透小三房，满五唯一，业主诚心出售', '普罗旺世佛罗伦斯西院  ', '低楼层(共6层)板楼  -  庙李', '235万', '单价25544元/平米')
('https://image1.ljcdn.com/410100-inspection/fddf2c6d-9dcb-44de-9b0e-b0efb66dd009.jpg.296x216.jpg', '北郡一期电梯洋房 带车位 小区中间位置 采光不遮挡', '北郡一期  ', '中楼层(共5层)板楼  -  北大学城', '350万', '单价25548元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload61a401f4-2899-4441-af21-fef22388345e.jpg.296x216.jpg', '锦艺四季城旁 小区性价 比最 高一套 全南大两房', '珠江荣景  ', '中楼层(共27层)暂无数据  -  邙山', '106万', '单价12410元/平米')
('https://image1.ljcdn.com/410100-inspection/b357b3e6-17ac-47b3-80d4-44f0eea10c4a.jpg.296x216.jpg', '建业壹号城邦 双气 标准一室一厅 精装修', '建业壹号城邦  ', '13层塔楼  -  绿茵广场', '125万', '单价19404元/平米')
('https://image1.ljcdn.com/410100-inspection/d1a584c4-00f6-4415-9c25-0221c3e61d94.jpg.296x216.jpg', '看房提前联系  房子满五唯一   户型方正', '宏达小区  ', '低楼层(共6层)暂无数据  -  省体育中心', '140万', '单价15556元/平米')
('https://image1.ljcdn.com/410100-inspection/c45b5f98-f6a7-4c46-b959-2c59644b435e.jpg.296x216.jpg', '思念果岭 精装 双气三房 双卫 带车位', '依云小镇  ', '中楼层(共5层)暂无数据  -  邙山', '145万', '单价11168元/平米')
('https://image1.ljcdn.com/410100-inspection/e68ed113-3f1a-44a4-a40c-a64cf1b3667a.jpg.296x216.jpg', '怡丰森林湖南苑 毛坯双气电梯洋房 看房有钥匙无贷', '怡丰森林湖南区  ', '高楼层(共6层)暂无数据  -  北大学城', '380万', '单价21187元/平米')
('https://image1.ljcdn.com/410100-inspection/9d8bb8e1-f312-4bb3-8fb7-aca1ed3e6705.jpg.296x216.jpg', '第九城市 地铁3号线4号线 永辉超市，总价低首付超低', '裕华第九城市  ', '高楼层(共26层)板塔结合  -  省体育中心', '63万', '单价13125元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadf25497c7-8177-4a63-b7a9-a223ef4bf559.jpg.296x216.jpg', '双地铁口两房 裕华广场旁 均价1.3万多 省体旁', '裕华美欣  ', '高楼层(共27层)板楼  -  省体育中心', '125万', '单价13587元/平米')
('https://image1.ljcdn.com/410100-inspection/45a6fb5e-dd38-4574-a6ed-eb3bdc8ac602.jpg.296x216.jpg', '北郡一期洋房  一二楼复式  前后带花园', '北郡一期  ', '低楼层(共6层)板楼  -  北大学城', '510万', '单价31695元/平米')
('https://image1.ljcdn.com/410100-inspection/2091c91e-5bd1-4ffb-83fb-079cdf94c14e.jpg.296x216.jpg', '北大学城 逸品香山二期 南北通透 精装修 两房 140万', '逸品香山二期北苑  ', '低楼层(共16层)板楼  -  北大学城', '140万', '单价16092元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload06403a21-e02a-4486-9172-082ba85efa68.jpg.296x216.jpg', '省体旁双地铁口双气新小区裕华广场标准两室拎包入住', '裕华广场  ', '低楼层(共27层)暂无数据  -  省体育中心', '140万', '单价15731元/平米')
('https://image1.ljcdn.com/410100-inspection/75ae49ca-756f-42a2-a00a-c0cf90e1e755.jpg.296x216.jpg', '北三环 金富源 15年次新小区，业主诚心出售', '金富源  ', '低楼层(共18层)暂无数据  -  省体育中心', '138万', '单价13019元/平米')
('https://image1.ljcdn.com/410100-inspection/e6acca24-980b-43f9-8cbb-857ace7896ce.jpg.296x216.jpg', '怡丰森林湖 126平大三房 南北通透  拎包入住物有所值', '怡丰森林湖三期  ', '26层板塔结合  -  北大学城', '189万', '单价15000元/平米')
('https://image1.ljcdn.com/410100-inspection/c93a986d-b26f-4530-a632-fcb8eb203016.jpg.296x216.jpg', '精装修一楼带院子 一卧南一卧北 客厅朝北 看房提前约', '睦府洋房  ', '低楼层(共4层)暂无数据  -  邙山', '128万', '单价14781元/平米')
('https://image1.ljcdn.com/410100-inspection/17377a4a-e9d5-4cf6-8da3-a7937db1a770.jpg.296x216.jpg', '保利百合园 电梯洋房 送加宽车位 20平储藏室', '保利海上五月花百合园  ', '高楼层(共6层)板楼  -  北大学城', '300万', '单价23077元/平米')
('https://image1.ljcdn.com/410100-inspection/4a224b59-7c33-42e6-bb45-39a24219197a.JPG.296x216.jpg', '本房满两年唯一住宅 精装修 户型方正  业主诚心出售', '裕华美欣  ', '中楼层(共27层)板楼  -  省体育中心', '125万', '单价13044元/平米')
('https://image1.ljcdn.com/410100-inspection/4900d7cf-8586-4347-9f77-96d2050dec74.jpg.296x216.jpg', '一梯一户，离地50公分，有飘窗，南北通透', '金杯家园  ', '低楼层(共6层)暂无数据  -  庙李', '120万', '单价16217元/平米')
('https://image1.ljcdn.com/410100-inspection/99b96e09-9d31-41cc-98f9-668ff66a168e.jpg.296x216.jpg', '南阳路北三环 精装修 大两房 带地下室 大阳台南北通透', '兴隆花园  ', '低楼层(共6层)板楼  -  刘寨', '142万', '单价13355元/平米')
('https://image1.ljcdn.com/410100-inspection/f65dc248-f6e9-4612-9185-0c87c3f948b3.jpg.296x216.jpg', '怡丰森林湖一期洋房，四室两厅，南北双露台', '怡丰森林湖1期  ', '中楼层(共4层)暂无数据  -  北大学城', '220万', '单价15069元/平米')
('https://image1.ljcdn.com/410100-inspection/9f07f91c-46d3-4b97-8969-df0c43bf9495.jpg.296x216.jpg', '此房为满五年不唯一，精装修，带花园 家具家电全送', '思念果岭国际社区二期湖光山色  ', '低楼层(共6层)暂无数据  -  邙山', '188万', '单价20168元/平米')
('https://image1.ljcdn.com/410100-inspection/test-aa69e20b-4462-4dd0-91d8-2395781afae4.png.296x216.jpg', '长兴路华联家属院  84.6平大两房 价格低于市场价', '长兴路13号院  ', '高楼层(共7层)暂无数据  -  省体育中心', '92万', '单价10875元/平米')
('https://image1.ljcdn.com/410100-inspection/4c6b6ce1-5f9c-47de-a03d-92e5df24692e.jpg.296x216.jpg', '交通技师家属院 业主诚心出售三房 户型方正 自住装修', '交通技师家属院  ', '中楼层(共6层)暂无数据  -  绿茵广场', '155万', '单价14486元/平米')
('https://image1.ljcdn.com/410100-inspection/test-7749451e-147c-42bb-aac1-06ab42175286.png.296x216.jpg', '甲六院两居室  满五不唯一  中装有家具家电，急卖急卖', '甲六院  ', '中楼层(共12层)暂无数据  -  北大学城', '83万', '单价13834元/平米')
('https://image1.ljcdn.com/410100-inspection/829ff148-942c-464e-a403-16a94b150bb5.jpg.296x216.jpg', '英才街天地湾佳苑精装双气电梯三房', '天地湾佳苑  ', '中楼层(共14层)板塔结合  -  北大学城', '160万', '单价18824元/平米')
('https://image1.ljcdn.com/410100-inspection/9de7b9b3-6255-4d3a-a2ee-18691eb43514.jpg.296x216.jpg', '江山路玉兰谷一期  洋房四居室 看房方便 送车位', '正商玉兰谷一期  ', '中楼层(共8层)暂无数据  -  邙山', '195万', '单价12112元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload6cabc6ac-a511-40ab-ad5b-02a2dc680cbf.jpg.296x216.jpg', '裕华第九城市 小区位于三全路长兴路，出行方便', '裕华第九城市  ', '低楼层(共24层)板塔结合  -  省体育中心', '115万', '单价15132元/平米')
('https://image1.ljcdn.com/410100-inspection/4c1d3c03-b609-4b34-8112-30dd306fd931.jpg.296x216.jpg', '大河龙城颐河原筑 全款房，小户型，低价出售', '大河龙城颐河原筑  ', '低楼层(共15层)暂无数据  -  北大学城', '98万', '单价14412元/平米')
('https://image1.ljcdn.com/410100-inspection/ced4a6d0-260f-433e-b650-46a8c8e7c5d3.jpg.296x216.jpg', '裕华第九城市精装两房 采光充足户型方正', '裕华第九城市  ', '低楼层(共24层)板塔结合  -  省体育中心', '125万', '单价16234元/平米')
('https://image1.ljcdn.com/410100-inspection/c5ca976c-03ff-4a2f-ac15-cfcc00e5dcaf.jpg.296x216.jpg', '连霍旁珠江荣景刚需三室送18平下室 采光好 毛坯房满五', '珠江荣景  ', '高楼层(共18层)暂无数据  -  邙山', '123万', '单价11827元/平米')
('https://image1.ljcdn.com/410100-inspection/2f06cd9b-31b9-4f85-9a36-29a6f3f521f5.jpg.296x216.jpg', '建业品牌壹号城邦 三 号 线 带车位 看房方便随意装修', '建业壹号城邦  ', '12层塔楼  -  绿茵广场', '350万', '单价23027元/平米')
('https://image1.ljcdn.com/410100-inspection/ee97f4c5-bf83-4752-bfe5-5ca8387d3819.JPG.296x216.jpg', '普罗旺世旁经典大三房  南北通透 业主诚心出售', '金蓝湾  ', '中楼层(共18层)塔楼  -  省体育中心', '244万', '单价15948元/平米')
('https://image1.ljcdn.com/410100-inspection/daf54a79-ac91-4963-9a7f-4a849dc6266b.jpg.296x216.jpg', '宏达小区 多层三房 南北通透  复式楼层  全明户型', '宏达小区  ', '高楼层(共6层)暂无数据  -  省体育中心', '180万', '单价12399元/平米')
('https://image1.ljcdn.com/410100-inspection/98e1bf99-eb92-479c-8279-9435490f211d.jpg.296x216.jpg', '思念果岭一期洋房  一楼带一个院子', '睦府洋房  ', '低楼层(共4层)暂无数据  -  邙山', '140万', '单价16471元/平米')
('https://image1.ljcdn.com/410100-inspection/60801ca8-ec59-4949-8d6b-a6935469c905.jpg.296x216.jpg', '珠江荣景 朝南2房 毛坯房，容易装修，满五年 急售', '珠江荣景  ', '高楼层(共27层)暂无数据  -  邙山', '108万', '单价12818元/平米')
('https://image1.ljcdn.com/410100-inspection/8ec27afe-1d1f-4b1c-acd3-969e3d7d7a64.jpg.296x216.jpg', '业主自住，诚心出售，户型方正，采光视野好', '裕华文汇  ', '中楼层(共7层)暂无数据  -  刘寨', '130万', '单价13190元/平米')
('https://image1.ljcdn.com/410100-inspection/2fe6b339-01b4-4c00-98b9-13d4865ecc04.jpg.296x216.jpg', '民安北郡 全新精装双气南北通透温馨三居室送地下车位', '北郡一期  ', '中楼层(共18层)板塔结合  -  北大学城', '235万', '单价19748元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload30f64967-3de4-4e5a-ad73-1970e429a3f5.jpg.296x216.jpg', '中华园北环路南阳路口，地铁三号线兴隆铺路站300米', '中华园  ', '高楼层(共7层)暂无数据  -  绿茵广场', '136万', '单价9906元/平米')
('https://image1.ljcdn.com/410100-inspection/1c2e56da-d1b1-4cd3-8bdb-e6b2749aa29e.jpg.296x216.jpg', '香山双气 大两房 客厅朝南带阳台 两卧室朝南看房方便', '逸品香山二期北苑  ', '中楼层(共16层)板塔结合  -  北大学城', '135万', '单价15859元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload193ff843-1096-4a55-9dca-7ab0fde4bb3b.jpg.296x216.jpg', '逸品香山二期南苑精装双气买了就能住', '逸品香山二期南苑  ', '中楼层(共15层)板楼  -  北大学城', '140万', '单价15731元/平米')
('https://image1.ljcdn.com/410100-inspection/7b4938bb-5df0-4dd8-a53c-beb7e9b7a50d.JPG.296x216.jpg', '北大学城多层三房，生活配套设施齐全', '黄河美邸  ', '中楼层(共6层)暂无数据  -  北大学城', '179万', '单价11942元/平米')
('https://image1.ljcdn.com/410100-inspection/127ded75-90a0-4437-979e-cb31e2507061.jpg.296x216.jpg', '小洋房 南北通透 北大学城 迎宾路 满五年唯一', '大河龙城颐河原筑  ', '高楼层(共7层)暂无数据  -  北大学城', '160万', '单价16790元/平米')
('https://image1.ljcdn.com/410100-inspection/daef4871-4fea-4bd3-b3bd-545ea94d8210.jpg.296x216.jpg', '天伦庄园 下叠别墅 边户花园 毛坯 全明地下室 双车位', '天伦庄园三期  ', '5层暂无数据  -  北大学城', '730万', '单价30166元/平米')
('https://image1.ljcdn.com/410100-inspection/24766cae-d05a-4c75-8037-129fdc82e814.JPG.296x216.jpg', '普罗旺世三期西苑 多层二楼 自住精装修 带40平露台', '普罗旺世佛罗伦斯西院  ', '低楼层(共6层)板楼  -  庙李', '220万', '单价24720元/平米')
('https://image1.ljcdn.com/410100-inspection/0e477de6-429c-4e2f-ac48-babebd3f7d77.jpg.296x216.jpg', '南北通透三居室，户型方正，采光充足，业主诚心出售', '郑州清华园  ', '11层板塔结合  -  刘寨', '240万', '单价16000元/平米')
('https://image1.ljcdn.com/410100-inspection/c5cd8707-281a-4014-8dd0-a1953bab04c3.jpg.296x216.jpg', '逸品香山北苑纯朝南精装修两房可直接拎包入住', '逸品香山二期北苑  ', '中楼层(共16层)板塔结合  -  北大学城', '123万', '单价16850元/平米')
('https://image1.ljcdn.com/410100-inspection/f91ae8b3-4e0f-4e2c-92b5-2f0732b19779.jpg.296x216.jpg', '一梯三户双气电梯洋房 南北通透两居 中装修随时看房', '鑫苑逸品香山  ', '中楼层(共8层)板塔结合  -  北大学城', '155万', '单价17416元/平米')
('https://image1.ljcdn.com/410100-inspection/657d876e-bf77-4f1d-b165-3c0e57afdc81.jpg.296x216.jpg', '怡丰森林湖  高档社区 优质两房 业主诚售 满五唯一', '怡丰森林湖1期  ', '中楼层(共6层)暂无数据  -  北大学城', '123万', '单价14303元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload724faf6d-1b56-406f-96de-e91918386412.jpg.296x216.jpg', '英才街 北大学城  中原桂冠  顶楼复式', '中原桂冠  ', '高楼层(共6层)暂无数据  -  北大学城', '183万', '单价12315元/平米')
('https://image1.ljcdn.com/410100-inspection/23183938-5498-4054-b53f-5f46b553d1de.jpg.296x216.jpg', '精装修、小区东门地铁三号线、南北通透', '昌建誉峰  ', '25层板楼  -  刘寨', '330万', '单价19562元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadd71887a2-bdc5-44d6-8f4e-a61d68ec0e80.jpg.296x216.jpg', '南北通透三居室 满五年唯一 小区中间位置 看房方便', '裕华美霖  ', '6层板楼  -  刘寨', '180万', '单价14286元/平米')
