('https://image1.ljcdn.com/500000-inspection/a722fb2e-dcce-47f4-aa2a-a0fda1d4ef66.jpg.296x216.jpg', '鼎山丽景+带屋顶花园+一梯两户', '鼎山丽景  | 2室2厅 | 83.4平米 | 东 | 其他 | 有电梯', '高楼层(共4层)2013年建板楼  -  东部新城', '51万', '单价6116元/平米')
('https://image1.ljcdn.com/500000-inspection/6d1d4399-b286-4fa3-8e01-4e090e202d12.jpg.296x216.jpg', '维多利亚港湾正临江一室一厅赠送同面积', '祥豪维多利亚港湾  | 1室1厅 | 62.38平米 | 东 | 其他', '中楼层(共10层)板楼  -  东部新城', '43.8万', '单价7022元/平米')
('https://image1.ljcdn.com/500000-inspection/bb68a535-73f7-43cd-911a-da2ff039055c.jpg.296x216.jpg', '西江苑简装两房两厅带装修出售。', '西江苑  | 2室2厅 | 83.08平米 | 东南 | 简装 | 无电梯', '低楼层(共7层)2000年建板楼  -  西段', '33万', '单价3973元/平米')
('https://image1.ljcdn.com/500000-inspection/8ad5bd9c-bf10-4828-a0e4-b4b2a83c6a15.jpg.296x216.jpg', '精装大3房，住家装修，装修了1年多，保持9.99成新', '几江大院  | 4室2厅 | 150.7平米 | 南 | 精装', '低楼层(共11层)暂无数据  -  西段', '124.9万', '单价8288元/平米')
('https://image1.ljcdn.com/500000-inspection/1ae6dbff-f0ce-440b-b868-adcb9e2914fb.jpg.296x216.jpg', '江津津源居电梯房，三室两厅两卫，有家具家电。', '津源居  | 3室2厅 | 119.21平米 | 东 | 其他 | 有电梯', '中楼层(共17层)2005年建板楼  -  西段', '70万', '单价5872元/平米')
('https://image1.ljcdn.com/500000-inspection/9d17f185-4a2a-40a6-8700-e18f2b35ebc6.jpg.296x216.jpg', '江津燕安庭小区装修好的三室出售', '水木年华燕安庭  | 3室2厅 | 140.5平米 | 东南 | 简装', '高楼层(共7层)2005年建板楼  -  老城区', '49万', '单价3488元/平米')
('https://image1.ljcdn.com/500000-inspection/e2ebbbab-d851-43f4-a2ad-3c4b9b16f3ce.jpg.296x216.jpg', '德感片区荧鸿城小区一街区跃层可看江', '荧鸿城  | 3室2厅 | 136.83平米 | 东 东南 | 毛坯', '高楼层(共33层)塔楼  -  德感片区', '59万', '单价4312元/平米')
('https://image1.ljcdn.com/500000-inspection/c739835e-cb25-419e-9624-abc4ce38f982.jpg.296x216.jpg', '房子满五年住房，正宗一室一厅，带装修家具电器出售', '锦江映象  | 1室1厅 | 49.88平米 | 东 | 其他 | 有电梯', '高楼层(共33层)2010年建塔楼  -  西段', '32万', '单价6416元/平米')
('https://image1.ljcdn.com/500000-inspection/568b678e-ef92-43e9-800f-c792aef24fcd.jpg.296x216.jpg', '此房满两年，没有增值税，带装修，带家具家电', '新华佳苑  | 2室1厅 | 48.5平米 | 东南 | 其他 | 有电梯', '高楼层(共25层)2011年建板楼  -  琅山片区', '37万', '单价7629元/平米')
('https://image1.ljcdn.com/500000-inspection/6a46f3ee-baf6-4bda-8540-f0b616911a6c.jpg.296x216.jpg', '乾和龙湾清水三房两卫洋房带电梯，带车位。', '乾和珑湾  | 3室2厅 | 123.2平米 | 东 | 其他 | 有电梯', '中楼层(共11层)板楼  -  滨江新城', '118万', '单价9578元/平米')
('https://image1.ljcdn.com/500000-inspection/004d5e0a-d696-40c9-98ec-ebc6abbb6dff.jpg.296x216.jpg', '该房子满五年，卧室客厅正看江，安心出售，交易方便', '奎星广场  | 3室2厅 | 109.74平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2000年建板塔结合  -  老城区', '69万', '单价6288元/平米')
('https://image1.ljcdn.com/500000-inspection/52cc3ab6-3af0-480c-878e-4bd0eb9eafd5.jpg.296x216.jpg', '祥和佳苑精装两房，家具家电齐全，', '祥和佳苑  | 2室1厅 | 76平米 | 东 | 精装 | 有电梯', '低楼层(共18层)2007年建塔楼  -  滨江中路', '55万', '单价7237元/平米')
('https://image1.ljcdn.com/500000-inspection/d2d07d4e-3e5e-4484-8978-255ae8caab76.jpg.296x216.jpg', '翻新过的   正2室   采光好', '金竹苑  | 2室1厅 | 74.79平米 | 东 | 其他', '高楼层(共7层)板塔结合  -  西段', '34万', '单价4547元/平米')
('https://image1.ljcdn.com/500000-inspection/eabba98b-ef67-447a-899e-c3ed6c4d2032.jpg.296x216.jpg', '云鼎阳光，两室两厅一卫，带装修带家具家电！', '云鼎阳光  | 2室2厅 | 73.45平米 | 东 | 精装 | 有电梯', '中楼层(共33层)2014年建塔楼  -  东门', '67.8万', '单价9231元/平米')
('https://image1.ljcdn.com/500000-inspection/2b8c20fb-b3e1-4c31-b7ad-033a89ee9dbd.jpg.296x216.jpg', '星韵满庭精装三房，装修保持新。', '星韵满庭  | 3室2厅 | 108平米 | 东 | 其他 | 有电梯', '低楼层(共33层)2009年建塔楼  -  东部新城', '83万', '单价7686元/平米')
('https://image1.ljcdn.com/500000-inspection/3c5a333c-f363-4819-beb1-593409540f23.jpg.296x216.jpg', '德高明仕城大户型，低售价，采光充足', '德高名仕城  | 3室2厅 | 120.02平米 | 东 | 简装 | 无电梯', '高楼层(共7层)2003年建板楼  -  西段', '45万', '单价3750元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload597a95c2-bd2e-4750-af5e-5203d67999c6.jpg.296x216.jpg', '津一中+满5年+有钥匙+步行房+华西医院+各大银行', '云辉丽都  | 2室1厅 | 95平米 | 东南 | 简装 | 无电梯', '高楼层(共7层)2000年建塔楼  -  老城区', '38万', '单价4000元/平米')
('https://image1.ljcdn.com/500000-inspection/4dada315-e8a6-462b-a8ed-f415f1b675c4.jpg.296x216.jpg', '出售江津祥瑞城电梯房高层三室。', '祥瑞城  | 3室2厅 | 97.6平米 | 东 | 精装', '高楼层(共33层)塔楼  -  滨江新城', '75万', '单价7685元/平米')
('https://image1.ljcdn.com/500000-inspection/e81f937c-0a3f-46a4-aff3-55e9dd7ac342.jpg.296x216.jpg', '江津荧鸿城住家装修+有钥匙+证在手', '荧鸿城  | 1室1厅 | 43.96平米 | 东南 | 其他', '低楼层(共33层)2015年建塔楼  -  德感片区', '24万', '单价5460元/平米')
('https://image1.ljcdn.com/500000-inspection/56dca28d-531e-4da9-a746-33d43d39a23b.jpg.296x216.jpg', '水映康城一室一厅+带装修+电梯房', '水映康城  | 1室1厅 | 40平米 | 东 | 其他 | 有电梯', '中楼层(共33层)2009年建塔楼  -  滨江中路', '30万', '单价7500元/平米')
('https://image1.ljcdn.com/500000-inspection/a8634e9c-ceca-408f-bc69-990c9776ab05.jpg.296x216.jpg', '东江美景清水2房 户型方正 可按自己的风格装修', '东江美景  | 2室1厅 | 66.02平米 | 东 | 毛坯 | 有电梯', '低楼层(共32层)2011年建塔楼  -  东部新城', '43万', '单价6514元/平米')
('https://image1.ljcdn.com/500000-inspection/d4566069-ec73-4d46-9868-80c56c464314.jpg.296x216.jpg', '沁园春电梯房，三室带装修 ，带家具电器，拎包入住。', '沁园春  | 3室2厅 | 91平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2009年建塔楼  -  东部新城', '75.8万', '单价8330元/平米')
('https://image1.ljcdn.com/500000-inspection/d301fb0b-2c43-4f59-b4d9-71b085307c75.jpg.296x216.jpg', '滨江新城，小区环境好，叠拼别墅', '津辉半山府邸  | 3室1厅 | 119.5平米 | 东南 | 其他', '低楼层(共2层)暂无数据  -  滨江新城', '118万', '单价9875元/平米')
('https://image1.ljcdn.com/500000-inspection/da83d842-fbfd-4422-b251-d503fccf7658.jpg.296x216.jpg', '维多利亚清水小户型，隔壁两套要一起卖', '祥豪维多利亚港湾  | 2室1厅 | 61.31平米 | 东 | 其他', '中楼层(共10层)板楼  -  东部新城', '38万', '单价6199元/平米')
('https://image1.ljcdn.com/500000-inspection/3c2368dd-e6d9-455b-ba9c-89eabed9d22f.jpg.296x216.jpg', '西西里带装修，花园洋房1楼，带家具电器', '西西里  | 5室2厅 | 127.08平米 | 东 | 精装 | 无电梯', '低楼层(共6层)2013年建板楼  -  东部新城', '130万', '单价10230元/平米')
('https://image1.ljcdn.com/500000-inspection/4a091fa5-b83d-4b1d-be3f-84d1b6b17c39.jpg.296x216.jpg', '纪委集资楼大四房房步行房带装修业主诚心出售', '纪委集资楼  | 4室2厅 | 177平米 | 东 | 其他 | 无电梯', '高楼层(共8层)板楼  -  东门', '60.6万', '单价3424元/平米')
('https://image1.ljcdn.com/500000-inspection/3cf8c51d-019e-474d-9f9d-e82c1271a9d8.jpg.296x216.jpg', '该房精装修 家具家电齐全 拎包即可入住', '津华大厦  | 3室2厅 | 138平米 | 东南 南 | 其他 | 有电梯', '中楼层(共31层)2006年建塔楼  -  祥瑞片区', '90万', '单价6522元/平米')
('https://image1.ljcdn.com/500000-inspection/6627a8cc-5fd4-4a3f-a3e0-e86f34cf3fa9.jpg.296x216.jpg', '此房满五年不唯一，带屋顶花园，家具电器齐全。', '玫瑰园  | 2室1厅 | 67.95平米 | 东 | 简装 | 无电梯', '高楼层(共7层)2009年建板楼  -  老城区', '36万', '单价5299元/平米')
('https://image1.ljcdn.com/500000-inspection/897af2e9-9a62-4444-b33c-26b64e7f9eed.jpg.296x216.jpg', '此房证在手，楼层适中，视野开阔，配套设施齐全。', '丽景东城  | 3室2厅 | 120平米 | 南 | 毛坯', '中楼层(共23层)2010年建塔楼  -  东部新城', '74万', '单价6167元/平米')
('https://image1.ljcdn.com/500000-inspection/cc2f45a8-8889-4cfd-a8a5-b320ac73a185.jpg.296x216.jpg', '老城区步行一室，小官山和菜市街旁，出行方便。', '城南  | 1室1厅 | 45.44平米 | 东南 | 其他', '高楼层(共8层)板楼  -  老城区', '16万', '单价3522元/平米')
('https://image1.ljcdn.com/500000-inspection/751386ab-75e9-4e08-ab74-f0d5d4d98cae.jpg.296x216.jpg', '荧鸿城三室两厅 ，清水房，证再在手可以看江', '荧鸿城  | 3室2厅 | 123平米 | 东 | 毛坯', '中楼层(共33层)2015年建塔楼  -  德感片区', '60万', '单价4879元/平米')
('https://image1.ljcdn.com/500000-inspection/597faeb5-33a9-4303-9164-01b68f2ddb9c.jpg.296x216.jpg', '新华佳苑两室简单装修、客厅带有阳台', '新华佳苑  | 2室2厅 | 73平米 | 东 | 简装 | 有电梯', '高楼层(共25层)2011年建板楼  -  琅山片区', '47万', '单价6439元/平米')
('https://image1.ljcdn.com/500000-inspection/cd0c1e2e-89fe-462b-9330-b45c19a49bf0.jpg.296x216.jpg', '祥和佳苑3室2厅2卫带装修家具家电出售，侧看江', '祥和佳苑  | 3室2厅 | 134.07平米 | 东北 | 精装 | 有电梯', '低楼层(共26层)2007年建塔楼  -  滨江中路', '80万', '单价5968元/平米')
('https://image1.ljcdn.com/500000-inspection/d0156b46-4bd6-45ea-8f1b-260169efd694.jpg.296x216.jpg', '精装修，是全新的，采光好，户型方正。', '东城中央  | 2室1厅 | 83平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2010年建塔楼  -  东部新城', '63.8万', '单价7687元/平米')
('https://image1.ljcdn.com/500000-inspection/020dde20-5499-47eb-80c7-e2edeef78a38.jpg.296x216.jpg', '得胜街 步行三房  带装修 证满两年 证在手 出售', '得胜街  | 3室1厅 | 76.5平米 | 北 | 简装', '中楼层(共9层)1990年建板楼  -  老城区', '38万', '单价4968元/平米')
('https://image1.ljcdn.com/500000-inspection/b2af9cce-de29-4b79-b100-a4bdeedf06c3.jpg.296x216.jpg', '渝能华城三室两卫贷装修带家具电器', '渝能华城  | 3室2厅 | 128.97平米 | 东 | 精装 | 有电梯', '中楼层(共23层)2010年建塔楼  -  老城区', '70万', '单价5428元/平米')
('https://image1.ljcdn.com/500000-inspection/d23cf7fa-7635-45ac-863b-dc4d2fcf08e2.jpg.296x216.jpg', '重齿小区精装修，三室两厅，满2年', '重齿集资楼  | 3室2厅 | 123平米 | 东南 | 其他', '中楼层(共27层)2007年建塔楼  -  祥瑞片区', '75万', '单价6098元/平米')
('https://image1.ljcdn.com/500000-inspection/e4dee3c2-d02e-40f0-b3d7-e0a10d90c96e.jpg.296x216.jpg', '半岛明珠 阔景高层 可看江 户型采光好', '半岛明珠  | 3室2厅 | 97.5平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2009年建塔楼  -  东部新城', '86万', '单价8821元/平米')
('https://image1.ljcdn.com/500000-inspection/328b3b32-7dff-4c55-a033-a88347176062.jpg.296x216.jpg', '江津城区步行两房带屋顶花园出售', '津源居  | 2室2厅 | 80.7平米 | 东 | 精装 | 无电梯', '高楼层(共7层)2001年建板楼  -  西段', '42万', '单价5205元/平米')
('https://image1.ljcdn.com/500000-inspection/523beffa-371b-4319-b779-ce69f666d6a1.jpg.296x216.jpg', '滨江明珠紧靠滨江路住家安静生活方便', '滨江明珠  | 3室2厅 | 126平米 | 东 | 简装', '高楼层(共8层)2003年建板楼  -  老城区', '46万', '单价3651元/平米')
('https://image1.ljcdn.com/500000-inspection/16d675c2-bcf6-4155-948c-eeb7bc6508a4.jpg.296x216.jpg', '荧鸿城标准一室一厅户型，带外阳台，清水房', '荧鸿城  | 1室1厅 | 47.88平米 | 东 | 其他', '中楼层(共33层)2015年建塔楼  -  德感片区', '19万', '单价3969元/平米')
('https://image1.ljcdn.com/500000-inspection/1f9ed50f-0677-4c76-b70b-5a17249f417b.jpg.296x216.jpg', '荣华三室两厅一厨一卫，有装修家具家电', '荣华  | 3室2厅 | 89平米 | 东南 | 简装 | 有电梯', '低楼层(共15层)2000年建板楼  -  西段', '35万', '单价3933元/平米')
('https://image1.ljcdn.com/500000-inspection/e9c58cb1-fd7f-419e-a41b-63fc2e5e871e.jpg.296x216.jpg', '祥和佳苑 看江四房 新装修 家具电器全齐', '祥和佳苑  | 4室2厅 | 141.69平米 | 东 | 其他 | 有电梯', '低楼层(共33层)2012年建塔楼  -  滨江中路', '136万', '单价9599元/平米')
('https://image1.ljcdn.com/500000-inspection/ed54f22a-0563-4c9f-92a5-6bfedbe649dc.jpg.296x216.jpg', '星韵满庭 装修三房带家具家电！', '星韵满庭  | 3室2厅 | 116平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2009年建塔楼  -  东部新城', '86万', '单价7414元/平米')
('https://image1.ljcdn.com/500000-inspection/bed9ea16-219d-4ae3-98b1-efcfe1b52503.jpg.296x216.jpg', '房子是荧鸿城的  带家具家电一起出售', '荧鸿城  | 3室2厅 | 104.26平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2015年建塔楼  -  德感片区', '59万', '单价5659元/平米')
('https://image1.ljcdn.com/500000-inspection/30efe1fe-4c3b-418f-9272-454dc1b9a5cb.jpg.296x216.jpg', '星韵满庭带装修3房保持九成新看中庭出售', '星韵满庭  | 3室2厅 | 118平米 | 西 | 精装 | 有电梯', '低楼层(共33层)2009年建塔楼  -  东部新城', '91万', '单价7712元/平米')
('https://image1.ljcdn.com/500000-inspection/f2bee3cf-f798-4634-bfbc-28ee5f41b15c.jpg.296x216.jpg', '水木年华湖上 清水三房可改四房, 有私家花园', '水木年华湖上  | 3室2厅 | 105.48平米 | 东 | 毛坯 | 无电梯', '地下室(共7层)2007年建板楼  -  祥瑞片区', '85万', '单价8059元/平米')
('https://image1.ljcdn.com/500000-inspection/082bef76-25b8-44f3-aa07-226a193fbb17.jpg.296x216.jpg', '沁园春带装修两房，带家具家电，证满两年', '沁园春  | 2室1厅 | 72.76平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2009年建塔楼  -  东部新城', '55万', '单价7560元/平米')
('https://image1.ljcdn.com/500000-inspection/e783b67c-0623-4a64-8e9d-d548cefbe475.jpg.296x216.jpg', '奎星广场装修两房低楼层带平台出行方便业主诚心出售', '奎星广场  | 2室1厅 | 81.7平米 | 东 | 其他 | 无电梯', '低楼层(共8层)2000年建板塔结合  -  老城区', '52万', '单价6365元/平米')
('https://image1.ljcdn.com/500000-inspection/8f39b192-5e2f-400e-b7d7-0cbf4ef2522f.jpg.296x216.jpg', '陈家花园三室两卫，老式装修，有家具家电', '陈家花园  | 3室2厅 | 122平米 | 东 | 简装', '中楼层(共8层)2000年建板楼  -  西段', '45万', '单价3689元/平米')
('https://image1.ljcdn.com/500000-inspection/564185d8-c1f3-4bb1-866f-50ecf86c3395.jpg.296x216.jpg', '家具家电齐全，看长江，有三间卧室，都带阳台', '天然气公司家属院  | 3室2厅 | 138平米 | 东 | 其他 | 无电梯', '中楼层(共8层)塔楼  -  老城区', '43.8万', '单价3174元/平米')
('https://image1.ljcdn.com/500000-inspection/9be8ce69-2ac3-4402-b047-7ced4ed3c183.jpg.296x216.jpg', '锦江半岛 三室清水 看江 电梯房', '锦江半岛  | 3室2厅 | 126.78平米 | 东南 | 毛坯 | 有电梯', '高楼层(共28层)2012年建塔楼  -  东部新城', '92.5万', '单价7297元/平米')
('https://image1.ljcdn.com/500000-inspection/ce866002-9d8c-4f0c-b5da-2ba05e95b2d7.jpg.296x216.jpg', '德高名仕城 三房双卫 装修带家电 满2年！', '德高名仕城  | 3室2厅 | 125.77平米 | 东南 | 精装 | 无电梯', '中楼层(共7层)2003年建板楼  -  西段', '59.8万', '单价4755元/平米')
('https://image1.ljcdn.com/500000-inspection/49f7290b-e9f5-4ff3-a9a2-d8f0d4948859.jpg.296x216.jpg', '玉水湾正看江实木装修三室带书房', '玉水湾  | 3室2厅 | 130.76平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2009年建塔楼  -  滨江中路', '135万', '单价10325元/平米')
('https://image1.ljcdn.com/500000-inspection/703c67ad-0bc9-41b5-aa9b-2e394e277c37.jpg.296x216.jpg', '荧鸿城清水三房看江看中庭满两年业主安心出售', '荧鸿城  | 3室1厅 | 104.26平米 | 西南 | 毛坯 | 有电梯', '高楼层(共33层)2015年建塔楼  -  德感片区', '52.5万', '单价5036元/平米')
('https://image1.ljcdn.com/500000-inspection/e6c053f9-bf37-47d7-86ac-877093b11073.jpg.296x216.jpg', '云辉丽都 精装两房 主卧带阳台 带屋顶花园', '云辉丽都  | 2室2厅 | 80平米 | 东南 | 精装 | 无电梯', '高楼层(共7层)2000年建塔楼  -  老城区', '58万', '单价7250元/平米')
('https://image1.ljcdn.com/500000-inspection/4ee406db-2fc2-497e-8308-f61ca69d956e.jpg.296x216.jpg', '该房满2年，户型方正楼层适中，楼下便是几江幼儿园', '奎星广场  | 2室2厅 | 72.2平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2000年建板塔结合  -  老城区', '47.5万', '单价6579元/平米')
('https://image1.ljcdn.com/500000-inspection/9691c3fe-ba7a-405b-a639-c105ba7d67b7.jpg.296x216.jpg', '星河奥韵一楼带装修，拎包入住，看房方便', '星河奥韵  | 3室2厅 | 107平米 | 南 | 精装 | 无电梯', '低楼层(共7层)2012年建塔楼  -  东部新城', '80万', '单价7477元/平米')
('https://image1.ljcdn.com/500000-inspection/e5624eba-0902-41f6-ba30-401f7ac85cd4.jpg.296x216.jpg', '维多利亚港湾，跃层结构，现房，清水3房2卫带车位出售', '祥豪维多利亚港湾  | 3室2厅 | 95.38平米 | 东 | 毛坯', '中楼层(共7层)暂无数据  -  东部新城', '72.8万', '单价7633元/平米')
('https://image1.ljcdn.com/500000-inspection/c5ad8fa8-cddd-4778-9bd5-60af80fd9e6a.jpg.296x216.jpg', '琅山东方佳苑带装修两室楼层好带家具家电', '东方佳苑  | 2室2厅 | 88平米 | 南 | 精装', '低楼层(共7层)2006年建板楼  -  琅山片区', '50万', '单价5682元/平米')
('https://image1.ljcdn.com/500000-inspection/1e4fe565-3d90-43ab-9cff-2a9ba1bd7a1e.jpg.296x216.jpg', '装修保持很好，户型方正，住家安静，价格合理。', '生活林  | 4室2厅 | 178.3平米 | 东南 | 精装 | 有电梯', '中楼层(共14层)2002年建塔楼  -  老城区', '96万', '单价5385元/平米')
('https://image1.ljcdn.com/500000-inspection/02e5569a-a0a5-4921-84d0-a185798c0b7e.jpg.296x216.jpg', '红卫巷 两室一厅一卫 带装修 满两年 出售', '红卫巷  | 2室1厅 | 71.46平米 | 北 | 简装', '中楼层(共8层)1990年建板楼  -  老城区', '27万', '单价3779元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload1a693fb1-b60d-4ebb-9186-b0aed5ef4778.jpg.296x216.jpg', '建宇爱上，三室两厅两卫，带装修出售', '建宇爱上  | 3室2厅 | 106平米 | 东 | 精装 | 有电梯', '中楼层(共33层)2012年建塔楼  -  琅山片区', '96.8万', '单价9133元/平米')
('https://image1.ljcdn.com/500000-inspection/29dcd471-30f6-4e19-835b-f07d073c42ec.jpg.296x216.jpg', '星韵满庭装修两房+契税满两年+看房子方便', '星韵满庭  | 2室2厅 | 86.87平米 | 北 | 精装 | 有电梯', '低楼层(共32层)2009年建塔楼  -  东部新城', '58万', '单价6677元/平米')
('https://image1.ljcdn.com/500000-inspection/2c2ca71e-f195-4d22-a189-9c01e1f650cc.jpg.296x216.jpg', '迷你星座大3房，简单装修，户型好，采光好，便宜出售', '迷你星座  | 3室2厅 | 119平米 | 东 | 其他 | 有电梯', '高楼层(共33层)2007年建塔楼  -  老城区', '73万', '单价6135元/平米')
('https://image1.ljcdn.com/500000-inspection/bcc3abbc-e7b9-4c09-8e07-52032407e8b6.jpg.296x216.jpg', '出售水木年华湖上装修好的两室带家电家具', '水木年华湖上  | 2室1厅 | 83平米 | 东 | 精装 | 有电梯', '低楼层(共34层)2008年建塔楼  -  祥瑞片区', '60万', '单价7229元/平米')
('https://image1.ljcdn.com/500000-inspection/89526c17-c902-46fb-8643-3b7b9cae2adf.jpg.296x216.jpg', '云辉丽都精装两室，户型方正，赠送面积大', '云辉丽都  | 2室1厅 | 40.97平米 | 东 | 其他 | 有电梯', '低楼层(共17层)塔楼  -  老城区', '35万', '单价8543元/平米')
('https://image1.ljcdn.com/500000-inspection/29cb33b3-6eb9-4c02-918d-8cf0f9e486fb.jpg.296x216.jpg', '荧鸿城正看江跃层3室清水看房方便', '荧鸿城  | 3室2厅 | 139.12平米 | 东北 | 其他 | 有电梯', '中楼层(共33层)2015年建塔楼  -  德感片区', '70万', '单价5032元/平米')
('https://image1.ljcdn.com/500000-inspection/a9b04c90-4f84-4be0-8894-00bb2703274b.jpg.296x216.jpg', '江津生活林小区一楼带装修两房。', '生活林  | 2室1厅 | 79.8平米 | 东南 | 简装 | 无电梯', '低楼层(共7层)2002年建板楼  -  老城区', '38.5万', '单价4825元/平米')
('https://image1.ljcdn.com/500000-inspection/b51a2ebb-6e8c-435a-a360-0af4be16895e.jpg.296x216.jpg', '云鼎阳光单间配套户型方正采光好', '云鼎阳光  | 1室1厅 | 43.01平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2014年建塔楼  -  东门', '32万', '单价7441元/平米')
('https://image1.ljcdn.com/500000-inspection/d7fac684-9a43-491d-a673-ad88720dc98b.jpg.296x216.jpg', '出售江津区雍山郡装修好的花园洋房三室', '雍山郡  | 3室2厅 | 124.33平米 | 南 | 精装 | 无电梯', '中楼层(共8层)2010年建板楼  -  琅山片区', '136.8万', '单价11003元/平米')
('https://image1.ljcdn.com/500000-inspection/4ad40b82-d57c-4186-9ffd-459ddde217d3.jpg.296x216.jpg', '锦江半岛 两居室带装修户型方正', '锦江半岛  | 2室1厅 | 43.88平米 | 东 | 简装 | 有电梯', '低楼层(共30层)2012年建塔楼  -  东部新城', '32万', '单价7293元/平米')
('https://image1.ljcdn.com/500000-inspection/6d83cadd-85d6-4e56-8472-1c4c318f2fd0.jpg.296x216.jpg', '长城路错层结构，步行房，3室2厅，中等装修。', '长城路433号  | 3室2厅 | 109.15平米 | 南 北 | 精装', '中楼层(共7层)1999年建板楼  -  西段', '43.8万', '单价4013元/平米')
('https://image1.ljcdn.com/500000-inspection/debbe4c9-0d48-4a5b-be11-2790a6966133.jpg.296x216.jpg', '简装两房，诚心出售，交通便利，购物方便', '大西门  | 2室1厅 | 58平米 | 东 | 其他', '中楼层(共9层)暂无数据  -  老城区', '25万', '单价4311元/平米')
('https://image1.ljcdn.com/500000-inspection/33149334-ee5d-4182-81c9-d125a5e1a074.jpg.296x216.jpg', '锦江半岛，带装修，带家具家电，楼层适中，采光充足', '锦江半岛  | 3室2厅 | 103.95平米 | 东 | 精装 | 有电梯', '低楼层(共33层)2012年建塔楼  -  东部新城', '82万', '单价7889元/平米')
('https://image1.ljcdn.com/500000-inspection/b196661a-bedf-40cd-8c30-7073f1713680.jpg.296x216.jpg', '中间楼层，采光好，户型好，品质小区，配套设施完善', '金科中央公园城  | 3室2厅 | 89.9平米 | 南 | 其他', '中楼层(共34层)2015年建塔楼  -  滨江新城', '80.8万', '单价8988元/平米')
('https://image1.ljcdn.com/500000-inspection/76b3a374-5257-4094-aed3-84869c4b7de6.jpg.296x216.jpg', '滨江春城清水两房满两年有钥匙随时可看房62万', '城海滨江春城  | 2室2厅 | 78平米 | 南 | 毛坯', '高楼层(共18层)塔楼  -  滨江新城', '59.5万', '单价7629元/平米')
('https://image1.ljcdn.com/500000-inspection/54823a81-2685-47a3-abd0-2e9f70a46899.jpg.296x216.jpg', '奎星广场，带全套家具家电，楼层好', '奎星广场  | 2室2厅 | 80平米 | 东 | 精装 | 无电梯', '中楼层(共8层)2000年建板塔结合  -  老城区', '49.5万', '单价6188元/平米')
('https://image1.ljcdn.com/500000-inspection/29a358a3-2fd4-41f1-8bbf-d3fe461c5daa.jpg.296x216.jpg', '此房是琅山带装修的三房两厅两卫', '康桥小区  | 3室2厅 | 141.5平米 | 东南 | 其他 | 无电梯', '低楼层(共7层)2009年建塔楼  -  琅山片区', '68万', '单价4806元/平米')
('https://image1.ljcdn.com/500000-inspection/49113447-2322-4654-acda-2ff4c9fff976.jpg.296x216.jpg', '渝能大道两室清水，带外阳台，视野开阔', '渝能中央大道  | 2室1厅 | 70.93平米 | 东 | 毛坯', '高楼层(共28层)板塔结合  -  滨江新城', '56万', '单价7896元/平米')
('https://image1.ljcdn.com/500000-inspection/b12c34ff-2fdb-4761-af05-556a2c161759.jpg.296x216.jpg', '麻纱市电梯房 装修三室 带家具家电', '麻纱市  | 3室2厅 | 84平米 | 东 | 精装 | 有电梯', '中楼层(共28层)2008年建板楼  -  老城区', '56万', '单价6667元/平米')
('https://image1.ljcdn.com/500000-inspection/9758adb5-52b6-40eb-a9d5-e19bc3111aec.jpg.296x216.jpg', '骑龙山庄带装修三室，步行房中楼层采光好', '骑龙山庄  | 3室2厅 | 117.48平米 | 东南 | 精装 | 无电梯', '中楼层(共7层)2006年建板楼  -  琅山片区', '48万', '单价4086元/平米')
('https://image1.ljcdn.com/500000-inspection/bfa07234-2fd2-4da5-971e-b71b6e2d08be.jpg.296x216.jpg', '荧鸿城清水三房，视野开阔。采光充足。', '荧鸿城  | 3室1厅 | 90平米 | 南 | 其他', '高楼层(共33层)2015年建塔楼  -  德感片区', '50.5万', '单价5612元/平米')
('https://image1.ljcdn.com/500000-inspection/94cb6cb1-e194-44a0-b2cc-bda1d4e5a750.jpg.296x216.jpg', '金科公园城 高层清水三室一卫 诚心出售', '金科中央公园城  | 3室2厅 | 90平米 | 南 | 毛坯', '高楼层(共31层)塔楼  -  滨江新城', '72万', '单价8000元/平米')
('https://image1.ljcdn.com/500000-inspection/ae55296f-69e5-4531-93cc-c854bf577986.jpg.296x216.jpg', '金科公园城花园洋房清水房无装修，端户', '金科中央公园城  | 3室2厅 | 137.8平米 | 东 | 毛坯', '低楼层(共7层)板楼  -  滨江新城', '152万', '单价11031元/平米')
('https://image1.ljcdn.com/500000-inspection/75ebe64c-36eb-4125-8dbf-b248286ec869.jpg.296x216.jpg', '御江山全新精装修 两房家具齐全', '御江山浔院  | 2室1厅 | 65平米 | 南 | 精装', '中楼层(共11层)塔楼  -  德感片区', '50万', '单价7693元/平米')
