('https://image1.ljcdn.com/120000-inspection/cc502a09-7eea-450b-909e-dd125c691101.jpg.296x216.jpg', '富力桃园天富园 2室1厅 172万', '富力桃园天富园  | 2室1厅 | 88.74平米 | 南 | 其他 | 有电梯', '低楼层(共24层)板楼  -  双港', '172万', '单价19383元/平米')
('https://image1.ljcdn.com/120000-inspection/e692f345-707b-4c79-97e1-20b499b90cbb.JPG.296x216.jpg', '仁湖里精装小两室 高楼层视野好 总价低', '雅境花语城  | 2室1厅 | 75.15平米 | 南 北 | 精装 | 有电梯', '高楼层(共25层)板楼  -  尖山', '260万', '单价34598元/平米')
('https://image1.ljcdn.com/120000-inspection/2c4813ca-2588-4547-adff-7be6aac490c8.jpg.296x216.jpg', '新尚园 南北通透 毛坯新房 满两年 户型方正', '新尚园  | 2室1厅 | 95.77平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)板楼  -  双港', '170万', '单价17751元/平米')
('https://image1.ljcdn.com/120000-inspection/6a5bce5d-2923-4db0-b361-b1632f6bf474.jpg.296x216.jpg', '益华里 南北向 大三室 随时看房', '益华里  | 3室2厅 | 130.76平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  咸水沽', '132万', '单价10095元/平米')
('https://image1.ljcdn.com/120000-inspection/fa4c8485-0cfd-425d-9951-24bdf521b696.jpg.296x216.jpg', '中海公园城 、联排别墅、带前后院80平、三层带地下室', '中海公园城  | 4室2厅 | 289.1平米 | 南 北 | 毛坯', '低楼层(共3层)暂无数据  -  八里台', '400万', '单价13837元/平米')
('https://image1.ljcdn.com/120000-inspection/8dd2cfb3-2acc-4717-bea2-898818a8a91a.jpg.296x216.jpg', '贵山里 小砖房 南北两居室 带装修 诚意出售', '贵山里  | 2室1厅 | 68.26平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  小海地', '170万', '单价24905元/平米')
('https://image1.ljcdn.com/120000-inspection/2a529ce6-7139-45c7-bb66-a3de21ccc8ef.jpg.296x216.jpg', '精装修满五唯一拎包入住出行方便', '沽上江南  | 2室2厅 | 86.75平米 | 南 北 | 精装 | 有电梯', '高楼层(共21层)板楼  -  咸水沽', '130万', '单价14986元/平米')
('https://image1.ljcdn.com/120000-inspection/5a5442be-068f-4561-ab4b-72bd23aee1ea.jpg.296x216.jpg', '私产可贷款不满2年，有增值税可谈，小区有班车', '中海公园城  | 2室2厅 | 87.92平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共31层)板楼  -  八里台', '85万', '单价9668元/平米')
('https://image1.ljcdn.com/120000-inspection/119658f6-9981-4a4c-b09b-f67044a4f571.jpg.296x216.jpg', '常春藤 上下两层 大户型五居室 看房方便', '红磡领世郡常春藤  | 5室2厅 | 214.34平米 | 东 南 北 | 其他 | 无电梯', '低楼层(共5层)板楼  -  双港', '620万', '单价28927元/平米')
('https://image1.ljcdn.com/120000-inspection/3c7668e4-e6c2-40c1-9277-4dc73b719b71.jpg.296x216.jpg', '富力又一城 毛坯三室 图片真实 欢迎看房', '富力又一城  | 3室1厅 | 89.3平米 | 南 | 其他', '低楼层(共33层)板楼  -  咸水沽', '148万', '单价16574元/平米')
('https://image1.ljcdn.com/120000-inspection/3b2e7a5d-1067-4af3-bc20-a8edca087ad3.jpg.296x216.jpg', '融创星耀五洲别墅、4室3厅地上两层带地下、送前后院', '融创星耀五洲  | 4室3厅 | 354.38平米 | 南 北 | 毛坯', '7层板楼  -  八里台', '375万', '单价10582元/平米')
('https://image1.ljcdn.com/120000-inspection/da4c2070-5040-4146-af4e-fa22cff28009.jpg.296x216.jpg', '富力桃园天富园两室诚信出售 楼层合适 适宜居住', '富力桃园天富园  | 2室1厅 | 90.14平米 | 南 | 其他 | 有电梯', '低楼层(共28层)板楼  -  双港', '175万', '单价19415元/平米')
('https://image1.ljcdn.com/120000-inspection/c677db80-b2cb-4265-8b74-ab40451b86a2.jpg.296x216.jpg', '满五唯一，30万装修带车位，情怀静享天南大学子气息，', '融创中央学府  | 3室2厅 | 139.89平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)暂无数据  -  咸水沽', '325万', '单价23233元/平米')
('https://image1.ljcdn.com/120000-inspection/5580441c-65ba-49ec-9a05-407456390993.jpg.296x216.jpg', '天房意境 2室1厅 185万', '天房意境  | 2室1厅 | 111.44平米 | 南 北 | 其他 | 有电梯', '高楼层(共22层)板楼  -  双港', '185万', '单价16601元/平米')
('https://image1.ljcdn.com/120000-inspection/6dc984c0-e375-4d4e-95e3-3877e93204cc.jpg.296x216.jpg', '水岸华庭四楼带阁楼 满五年 装修不错 挨着南开大学', '水岸华庭(津南区)  | 2室1厅 | 89.19平米 | 南 北 | 精装', '高楼层(共4层)板楼  -  咸水沽', '170万', '单价19061元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload9abb2f21-2f9a-4f61-ae6e-46446581fa75.jpg.296x216.jpg', '河西新梅江雅境花语城，方正三室，随时看房，诚心出售', '雅境花语城  | 3室2厅 | 120.38平米 | 南 北 | 精装 | 有电梯', '高楼层(共29层)板楼  -  尖山', '410万', '单价34059元/平米')
('https://image1.ljcdn.com/120000-inspection/85b31778-bb0a-4d13-9c9f-ba19626177e2.jpg.296x216.jpg', '万科水晶城香溪园 方正户型 采光充足 交通方便', '万科水晶城香溪园  | 3室2厅 | 139.06平米 | 南 北 | 精装 | 无电梯', '中楼层(共4层)板楼  -  梅江', '525万', '单价37754元/平米')
('https://image1.ljcdn.com/120000-inspection/432bbad0-aeda-4eae-81b2-fd6be6c231eb.jpg.296x216.jpg', '首创暖山 2室2厅 183万', '首创暖山  | 2室2厅 | 92.26平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共33层)板楼  -  辛庄', '183万', '单价19836元/平米')
('https://image1.ljcdn.com/120000-inspection/fa38ae2a-5559-4c9a-bc38-71d23fadaee2.jpg.296x216.jpg', '博林园 2室1厅 交通便利 小区环境优美  适合居住', '博林园  | 2室1厅 | 77平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  新梅江', '272万', '单价35325元/平米')
('https://image1.ljcdn.com/120000-inspection/24c852fd-5f69-4e53-9782-3555783500b1.jpg.296x216.jpg', '新景园 2室1厅 130万', '新景园  | 2室1厅 | 75.29平米 | 南 北 | 其他', '中楼层(共11层)暂无数据  -  双港', '130万', '单价17267元/平米')
('https://image1.ljcdn.com/120000-inspection/17743eea-c119-496b-bb6e-91f10381c4df.jpg.296x216.jpg', '金秋新苑 2室1厅 130万', '金秋新苑  | 2室1厅 | 81.41平米 | 南 | 其他 | 有电梯', '低楼层(共18层)板楼  -  双港', '130万', '单价15969元/平米')
('https://image1.ljcdn.com/120000-inspection/cafa3666-52cb-4fcd-9da9-4301c3d80c5b.jpg.296x216.jpg', '富力又一城  毛坯房   满五年无个税 诚意出售', '富力又一城  | 2室1厅 | 84.32平米 | 南 | 其他', '低楼层(共40层)板楼  -  咸水沽', '140万', '单价16604元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadbadd7489-724d-4615-a803-1af99b27a785.jpg.296x216.jpg', '红磡领世郡普泰花园 3室2厅 220万', '红磡领世郡普泰花园  | 3室2厅 | 128.3平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)板楼  -  双港', '220万', '单价17148元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload9ae6fcb7-09b8-4585-a030-92858fe5e6c8.jpg.296x216.jpg', '仁恒滨河湾 2室1厅 环境优美 交通便利 适宜居住', '仁恒滨河湾  | 2室1厅 | 93.56平米 | 南 | 其他', '低楼层(共31层)板塔结合  -  咸水沽', '203万', '单价21698元/平米')
('https://image1.ljcdn.com/120000-inspection/cf187cb6-b830-4e2f-81e3-8d339eef605a.jpg.296x216.jpg', '家福园 2室1厅 219万', '家福园  | 2室1厅 | 86.43平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  双港', '219万', '单价25339元/平米')
('https://image1.ljcdn.com/120000-inspection/81ef1af6-de21-465b-9a7c-01ca0c3e33d1.jpg.296x216.jpg', '户型方正 交通便利 比较适宜居住 南北通透两居室', '新兴东里  | 2室1厅 | 87.33平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  咸水沽', '95万', '单价10879元/平米')
('https://image1.ljcdn.com/120000-inspection/fbcabcd0-28ff-4efd-a538-ee337695bece.jpg.296x216.jpg', '棕榈苑   双阳两室  户型方正居住舒适', '金地格林世界棕榈苑D区  | 2室1厅 | 89.74平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)板楼  -  双港', '170万', '单价18944元/平米')
('https://image1.ljcdn.com/120000-inspection/f7dd6e1c-6a31-482c-b1dc-887ba779dc45.jpg.296x216.jpg', '金地格林高层，南北通透，交通便利，配套齐全', '金地格林世界棕榈苑D区  | 3室2厅 | 125.96平米 | 南 北 | 其他 | 有电梯', '中楼层(共25层)塔楼  -  双港', '276万', '单价21912元/平米')
('https://image1.ljcdn.com/120000-inspection/2eb2072d-d512-4438-bc0c-96140e04e085.jpg.296x216.jpg', '梧桐苑 有电梯 三室改两室 户型方正 诚心出售', '金地格林世界梧桐苑B区  | 2室1厅 | 142.34平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  双港', '330万', '单价23184元/平米')
('https://image1.ljcdn.com/120000-inspection/2519f76f-cb6d-44c3-a1b0-b48680b4ac24.JPG.296x216.jpg', '万科水晶城香溪园 3室2厅 563万', '万科水晶城香溪园  | 3室2厅 | 141.43平米 | 南 北 | 精装 | 无电梯', '中楼层(共4层)板楼  -  梅江', '563万', '单价39808元/平米')
('https://image1.ljcdn.com/120000-inspection/3e324057-63c3-4eb2-b80f-ed732aa18fc9.jpg.296x216.jpg', '领世郡  精装两居室 南北向 视野开阔 带阳台', '红磡领世郡人才公寓  | 2室1厅 | 102.74平米 | 南 北 | 精装 | 有电梯', '中楼层(共29层)板楼  -  双港', '185万', '单价18007元/平米')
('https://image1.ljcdn.com/120000-inspection/a1aa8375-973a-4904-9d11-aa6a74b250d2.jpg.296x216.jpg', '华远波士顿 2室1厅 180万', '华远波士顿  | 2室1厅 | 88.85平米 | 东南 | 其他 | 有电梯', '中楼层(共28层)板楼  -  辛庄', '180万', '单价20259元/平米')
('https://image1.ljcdn.com/120000-inspection/63a5a48a-3244-4a40-aaf4-447809ebf89b.jpg.296x216.jpg', '南华里(津南区) 2室2厅 120万', '南华里(津南区)  | 2室2厅 | 94.7平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  咸水沽', '120万', '单价12672元/平米')
('https://image1.ljcdn.com/120000-inspection/b6bee819-b9f1-443f-a81b-6fb753efce5c.jpg.296x216.jpg', '沽上江南，户型方正，拎包入住，配套齐全', '沽上江南  | 2室2厅 | 89.43平米 | 南 | 其他 | 有电梯', '高楼层(共33层)板楼  -  咸水沽', '133万', '单价14872元/平米')
('https://image1.ljcdn.com/120000-inspection/1e302893-03ba-4629-94de-1801065ab204.jpg.296x216.jpg', '金地格林世界棕榈苑D区 2室1厅 145万', '金地格林世界棕榈苑D区  | 2室1厅 | 70.86平米 | 西 北 | 其他 | 有电梯', '中楼层(共32层)塔楼  -  双港', '145万', '单价20463元/平米')
('https://image1.ljcdn.com/120000-inspection/2e18f4ee-99bc-4120-a7e0-e777cea1c131.jpg.296x216.jpg', '此房过五年 万科物业 采光好，户型方正，布局合理', '仕林苑  | 2室1厅 | 87.72平米 | 南 | 精装 | 有电梯', '高楼层(共32层)板楼  -  柳林街', '255万', '单价29070元/平米')
('https://image1.ljcdn.com/120000-inspection/dbc64973-e554-4f5a-9bb6-71cd836622ce.jpg.296x216.jpg', '鑫旺里 2室1厅 145万', '鑫旺里  | 2室1厅 | 91.07平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)板楼  -  辛庄', '145万', '单价15922元/平米')
('https://image1.ljcdn.com/120000-inspection/eff5af72-787a-4cee-9d1e-abcf34320cf4.jpg.296x216.jpg', '南北通透  楼宇间距大  视野开阔  配套完善', '富力桃园天富园  | 2室2厅 | 89.89平米 | 南 北 | 其他 | 有电梯', '高楼层(共28层)板楼  -  双港', '188万', '单价20915元/平米')
('https://image1.ljcdn.com/120000-inspection/f2bca15d-fb5f-4695-bfff-9dd2b404db9f.jpg.296x216.jpg', '红磡领世郡常春藤花园 洋房两居室 通透户型 精装修', '红磡领世郡常春藤  | 2室2厅 | 109.38平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  双港', '270万', '单价24685元/平米')
('https://image1.ljcdn.com/120000-inspection/7f8041a1-6505-4823-82b5-fe79239d82a8.jpg.296x216.jpg', '金地艺境 3室2厅 218万', '金地艺境  | 3室2厅 | 107.18平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)塔楼  -  辛庄', '218万', '单价20340元/平米')
('https://image1.ljcdn.com/120000-inspection/4f684fc7-5cfa-4315-9e62-bf49ceb90b22.jpg.296x216.jpg', '金地格林世界棕榈苑D区 2室1厅 145万', '金地格林世界棕榈苑D区  | 2室1厅 | 69.77平米 | 南 | 其他 | 有电梯', '中楼层(共30层)塔楼  -  双港', '145万', '单价20783元/平米')
('https://image1.ljcdn.com/120000-inspection/298b0af9-4749-4048-9f42-07ad06b41977.jpg.296x216.jpg', '海天馨苑家福园 2室1厅 交通便利 小区环境干净舒适', '家福园  | 2室1厅 | 86.47平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  双港', '245万', '单价28334元/平米')
('https://image1.ljcdn.com/120000-inspection/e8c982ff-e19b-42d1-aa7f-b269f2c5668a.jpg.296x216.jpg', '知香园 小区环境优美  适合居住 看房方便', '融创中央学府  | 3室2厅 | 119.71平米 | 南 北 | 其他 | 有电梯', '中楼层(共28层)塔楼  -  咸水沽', '270万', '单价22555元/平米')
('https://image1.ljcdn.com/120000-inspection/65dc0024-6efb-4148-a4db-44b15b862698.jpg.296x216.jpg', '宝聚家园 2室1厅 190万', '宝聚家园  | 2室1厅 | 83.25平米 | 南 北 | 精装 | 有电梯', '高楼层(共24层)板楼  -  小海地', '190万', '单价22823元/平米')
('https://image1.ljcdn.com/120000-inspection/3036a85d-c575-4305-810a-79e165694ab8.jpg.296x216.jpg', '万科水晶城皓石园 户型方正  出行方便', '万科水晶城皓石园  | 3室2厅 | 133.44平米 | 南 | 精装 | 无电梯', '中楼层(共5层)板楼  -  梅江', '530万', '单价39719元/平米')
('https://image1.ljcdn.com/120000-inspection/4984e464-a1b8-4df0-9a66-bbe5ee5e2b85.jpg.296x216.jpg', '宝喜家园 两室中单 采光充足 楼层合适 带装修', '宝喜家园  | 2室1厅 | 79.18平米 | 南 | 精装 | 有电梯', '低楼层(共24层)板楼  -  双港', '170万', '单价21471元/平米')
('https://image1.ljcdn.com/120000-inspection/3a021a97-d840-43c4-8e59-908cd201072f.jpg.296x216.jpg', '玉峰花园 精装修一室 户型方正', '玉峰花园  | 1室1厅 | 56.05平米 | 南 | 精装 | 无电梯', '6层板楼  -  柳林街', '158万', '单价28190元/平米')
('https://image1.ljcdn.com/120000-inspection/79aa7267-95cf-42b3-a6e4-b794d93c3740.jpg.296x216.jpg', '中海公园城 2室2厅 91万', '中海公园城  | 2室2厅 | 88.69平米 | 南 | 其他', '高楼层(共24层)板楼  -  八里台', '91万', '单价10261元/平米')
('https://image1.ljcdn.com/120000-inspection/b55cf067-8809-4d61-b2a3-7def5a5ac4d9.jpg.296x216.jpg', '融创中央学府 3室1厅 230万', '融创中央学府  | 3室1厅 | 102.21平米 | 南 | 其他 | 有电梯', '中楼层(共28层)塔楼  -  咸水沽', '230万', '单价22503元/平米')
('https://image1.ljcdn.com/120000-inspection/307c6f87-8262-42d3-a9d6-2cfdc63076da.jpg.296x216.jpg', '香堤苑 三室 交通便利 采光充足 视野开阔', '香堤苑  | 3室1厅 | 92.55平米 | 南 北 | 其他 | 有电梯', '中楼层(共7层)板楼  -  双港', '245万', '单价26473元/平米')
('https://image1.ljcdn.com/120000-inspection/337f87ea-593d-4175-a8fd-d9a9210bb0cb.jpg.296x216.jpg', '中铁十八局东区两室  采光好 交通便利 出行方便', '中铁十八局集团东区  | 2室2厅 | 83.07平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双港', '175万', '单价21067元/平米')
('https://image1.ljcdn.com/120000-inspection/5ef9c3b7-3ed6-4cef-bc3b-35f58f16d815.jpg.296x216.jpg', '红磡领世郡人才公寓 2室1厅 165万', '红磡领世郡人才公寓  | 2室1厅 | 93.61平米 | 南 | 其他 | 有电梯', '中楼层(共29层)板楼  -  双港', '165万', '单价17627元/平米')
('https://image1.ljcdn.com/120000-inspection/e1cd151d-7d22-4263-a6e0-4ac5df195205.jpg.296x216.jpg', '君山里 津南户口 南北通透 偏独', '君山里  | 1室1厅 | 57.14平米 | 南 北 | 简装', '中楼层(共5层)暂无数据  -  小海地', '150万', '单价26252元/平米')
('https://image1.ljcdn.com/120000-inspection/1cb6eb86-9aef-47e5-8e09-b575e636ce2b.jpg.296x216.jpg', '首创暖山 3室2厅 300万', '首创暖山  | 3室2厅 | 126.64平米 | 南 北 | 其他 | 有电梯', '低楼层(共6层)板楼  -  辛庄', '300万', '单价23690元/平米')
('https://image1.ljcdn.com/120000-inspection/7ee902d1-5af4-4a7d-9c33-10b7defbde08.jpg.296x216.jpg', '首创城 精装修 洋房 人文素质高  万科物业', '首创城  | 2室1厅 | 93.4平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  辛庄', '200万', '单价21414元/平米')
('', '静怡里小区 2室2厅 98万', '静怡里小区  | 2室2厅 | 79.15平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)板楼  -  辛庄', '98万', '单价12382元/平米')
('https://image1.ljcdn.com/120000-inspection/2e13a303-2c05-4bb3-bc88-0fefd04317bb.jpg.296x216.jpg', '诚勤园2室1厅1厨1卫 干净卫生', '诚勤园  | 2室1厅 | 99.21平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双港', '260万', '单价26208元/平米')
('https://image1.ljcdn.com/120000-inspection/e40989fe-f1cc-4d5a-b18d-9250b607e832.jpg.296x216.jpg', '仁永名居小区交通便利 小区环境干净舒适 适合居住', '仁永名居  | 2室1厅 | 90.43平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双港', '170万', '单价18800元/平米')
('https://image1.ljcdn.com/120000-inspection/cf9830eb-664c-4316-a6be-43ac6fb90c53.jpg.296x216.jpg', '常春藤洋房精装两室 满五唯一 诚意出售', '红磡领世郡常春藤  | 2室2厅 | 108.11平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  双港', '278万', '单价25715元/平米')
('https://image1.ljcdn.com/120000-inspection/2d865f28-67d9-4eea-87f4-98ad80d80487.jpg.296x216.jpg', '红磡高层，采光充足，视野宽阔，配套齐全', '红磡领世郡人才公寓  | 2室1厅 | 105.31平米 | 南 北 | 其他 | 有电梯', '高楼层(共27层)板楼  -  双港', '165万', '单价15669元/平米')
('https://image1.ljcdn.com/120000-inspection/f68b0349-98da-42ec-b784-67d055e02f7b.jpg.296x216.jpg', '商品房，满五年有二套，看房有钥匙，有尾款随时清', '天嘉湖花园  | 1室2厅 | 68.15平米 | 南 | 简装 | 有电梯', '中楼层(共15层)板楼  -  八里台', '70万', '单价10272元/平米')
('https://image1.ljcdn.com/120000-inspection/8d7031ee-0c29-4a19-aab9-a53582b7a6e3.jpg.296x216.jpg', '中海公园城小区，一室两厅顶楼带阁楼环境优美适合居住', '中海公园城  | 1室2厅 | 55.23平米 | 南 | 简装', '高楼层(共18层)板楼  -  八里台', '89万', '单价16115元/平米')
('', '津南区 富力又一城 精装修 海河故道公园 月坛商厦', '富力又一城  | 2室2厅 | 89.46平米 | 南 | 其他', '低楼层(共36层)板楼  -  咸水沽', '160万', '单价17886元/平米')
('https://image1.ljcdn.com/120000-inspection/60d734eb-deda-40da-8540-1530ef9cec6e.jpg.296x216.jpg', '地铁1号线 环内成熟社区 品牌物业 环境优美', '德信园  | 2室2厅 | 115.23平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)板楼  -  双港', '290万', '单价25168元/平米')
('https://image1.ljcdn.com/120000-inspection/67583d6a-e8db-402b-9427-9e8f68775172.jpg.296x216.jpg', '民兴园 1室1厅 95万', '民兴园  | 1室1厅 | 55.49平米 | 南 | 简装 | 有电梯', '中楼层(共11层)板楼  -  双港', '95万', '单价17121元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb33582e8-ddf3-4511-a206-8f9e62d21c1e.jpg.296x216.jpg', '富力桃园天富园南北通透户型，业主诚心出售', '富力桃园天富园  | 2室2厅 | 89.87平米 | 南 北 | 其他 | 有电梯', '低楼层(共27层)板楼  -  双港', '180万', '单价20029元/平米')
('https://image1.ljcdn.com/120000-inspection/8a87a9da-9e41-409b-a0a6-c4d2d3ec4b06.jpg.296x216.jpg', '沽上江南 中间楼层 适合居住 采光良好', '沽上江南  | 1室1厅 | 51.89平米 | 南 | 其他 | 有电梯', '高楼层(共21层)板楼  -  咸水沽', '82万', '单价15803元/平米')
('https://image1.ljcdn.com/120000-inspection/10564346-9bc3-43b1-9224-65291c6542b6.jpg.296x216.jpg', '南华里 2室2厅 南北通透H户型 交通便利', '南华里(津南区)  | 2室2厅 | 95.14平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  咸水沽', '105万', '单价11037元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload4d5851c4-d2bd-4a56-b217-e622745a244d.jpg.296x216.jpg', '中海公园城 1室1厅 67万', '中海公园城  | 1室1厅 | 53.6平米 | 南 | 毛坯', '中楼层(共22层)板楼  -  八里台', '67万', '单价12500元/平米')
('', '新景园 2室1厅 135万', '新景园  | 2室1厅 | 75.29平米 | 南 北 | 其他', '低楼层(共11层)暂无数据  -  双港', '135万', '单价17931元/平米')
('https://image1.ljcdn.com/120000-inspection/2ba21e33-912f-4484-a0c4-aaffcad70b73.jpg.296x216.jpg', '电梯洋房，带阁楼，精装修，赠送家具家电', '香堤苑  | 3室2厅 | 93.66平米 | 南 北 | 其他 | 有电梯', '高楼层(共7层)板楼  -  双港', '310万', '单价33099元/平米')
('https://image1.ljcdn.com/120000-inspection/4aa1bf5f-88ec-459e-9c5a-0de5445a5748.jpg.296x216.jpg', '私产房 户型方正 基础设施趋于成熟 交通便利 适宜居住', '新尚园  | 2室1厅 | 89.39平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)板楼  -  双港', '150万', '单价16781元/平米')
('https://image1.ljcdn.com/120000-inspection/8284d460-9664-4ce4-8cdd-3fd8e2d34225.jpg.296x216.jpg', '普雅花园，环境优美，适合居住。', '红磡领世郡普雅花园  | 3室2厅 | 119.39平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共5层)板楼  -  双港', '320万', '单价26803元/平米')
('https://image1.ljcdn.com/120000-inspection/d5e060b4-2472-419d-b98c-4d0f8c81f048.jpg.296x216.jpg', '大一室房龄新可改造两室利用空间大', '米兰阳光  | 1室1厅 | 78.23平米 | 南 | 其他', '高楼层(共6层)板楼  -  咸水沽', '102万', '单价13039元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload733fa05f-84f1-41be-aa26-d429b101ffae.jpg.296x216.jpg', '合景御华园 大三室 交通便利 适宜居住', '合景御华园  | 3室2厅 | 110.27平米 | 南 北 | 其他', '中楼层(共11层)板楼  -  双港', '260万', '单价23579元/平米')
('https://image1.ljcdn.com/120000-inspection/6460f068-21eb-4352-8460-427399ccf7c4.JPG.296x216.jpg', '万科水晶城依云园 3室2厅 530万', '万科水晶城依云园  | 3室2厅 | 132.03平米 | 南 北 | 精装 | 无电梯', '中楼层(共4层)板楼  -  梅江', '530万', '单价40143元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/a08c41fa-21bf-472d-9e97-b1459a95c013.png.280x210.jpg', '惠君园 4室2厅 438万', '惠君园  | 4室2厅 | 188.97平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  双港', '438万', '单价23179元/平米')
('https://image1.ljcdn.com/120000-inspection/3bff3c10-8aed-4a19-b5b0-4833b1190a92.jpg.296x216.jpg', '龙博花园交通便利环境优美小区管理有序', '龙博花园  | 3室2厅 | 131.37平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  小海地', '350万', '单价26643元/平米')
('https://image1.ljcdn.com/120000-inspection/6311763b-f145-49c2-b6ca-d3d1289138c9.jpg.296x216.jpg', '鑫旺里 2室1厅 140万', '鑫旺里  | 2室1厅 | 94.83平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)板楼  -  辛庄', '140万', '单价14764元/平米')
('https://image1.ljcdn.com/120000-inspection/32e7e242-b00f-4f48-a71a-1119886ca038.jpg.296x216.jpg', '通鑫园  低楼层 H户型  南北通透', '通鑫园  | 2室1厅 | 97.55平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  双港', '260万', '单价26653元/平米')
('https://image1.ljcdn.com/120000-inspection/51c23aaa-8cc5-4790-b646-b64a3408683c.jpg.296x216.jpg', '普雅花园 3室2厅 交通便利 小区环境干净舒适 适合居住', '红磡领世郡普雅花园  | 3室2厅 | 99.55平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  双港', '270万', '单价27123元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload93c9d677-fe1e-4e9e-a5dd-b5ac376fa73c.jpg.296x216.jpg', '仁恒滨河湾 精装全阳两室 低楼层 有钥匙', '仁恒滨河湾  | 2室2厅 | 93.7平米 | 南 | 其他', '低楼层(共25层)板塔结合  -  咸水沽', '210万', '单价22412元/平米')
('', '融创中央学府 3室2厅 360万', '融创中央学府  | 3室2厅 | 160.08平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)暂无数据  -  咸水沽', '360万', '单价22489元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload368ae8ef-10f9-43ef-bf02-458f319c1fee.jpg.296x216.jpg', '家福园 3室2厅 320万', '家福园  | 3室2厅 | 128.67平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  双港', '320万', '单价24870元/平米')
('https://image1.ljcdn.com/120000-inspection/32976795-dc80-4606-b0d9-1f22947d9e96.JPG.296x216.jpg', '水晶城电梯小高 一梯两户 南北通透 格局方正 业主诚售', '万科水晶城凭澜园  | 3室2厅 | 139.45平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)板楼  -  梅江', '520万', '单价37290元/平米')
('https://image1.ljcdn.com/120000-inspection/4920519a-40a2-4257-baa9-4e63b07c0d42.jpg.296x216.jpg', '环内  十八局集团机关 可贷款 交通便利  居住改善安静', '中铁十八局集团东区  | 3室1厅 | 82.47平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)板楼  -  双港', '157万', '单价19038元/平米')
('https://image1.ljcdn.com/120000-inspection/46b6258b-826d-41af-84c8-61302a5fccc5.jpg.296x216.jpg', '私产可贷款，不满2年包大税，南北通透，有业主班车', '中海公园城  | 3室2厅 | 115.58平米 | 南 北 | 简装', '高楼层(共32层)板楼  -  八里台', '110万', '单价9518元/平米')
('', '民盛园 一室独单 私产过两年 采光好', '民盛园  | 1室1厅 | 58.49平米 | 南 | 其他 | 有电梯', '中楼层(共17层)板楼  -  双港', '98万', '单价16756元/平米')
('https://image1.ljcdn.com/120000-inspection/7cb3593d-331e-4baa-8348-43f36fef1946.jpg.296x216.jpg', '金地格林橡树苑 顶楼带阁楼带露台 诚心出售', '金地格林世界橡树苑A区  | 2室1厅 | 72.06平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双港', '175万', '单价24286元/平米')
